gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity	segment
gene:TraesCS3D02G017700	Chr3D	6016878	6020801	-	6018839	Chr3D	12706930	12710855	-	12708892	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G017800	Chr3D	6021794	6023847	-	6022820	Chr3D	12711848	12713901	-	12712874	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G017900	Chr3D	6030116	6034026	+	6032071	Chr3D	12720170	12723843	+	12722006	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G018000	Chr3D	6060901	6068841	+	6064871	Chr3D	12749435	12757375	+	12753405	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G018100	Chr3D	6140574	6142644	+	6141609	Chr3D	12826739	12828809	+	12827774	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G018200	Chr3D	6146779	6149852	-	6148315	Chr3D	12832945	12836018	-	12834481	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G018300	Chr3D	6167260	6169993	-	6168626	Chr3D	12853426	12856159	-	12854792	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G018400	Chr3D	6176969	6180284	-	6178626	Chr3D	12863135	12866450	-	12864792	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G018500	Chr3D	6193030	6193813	+	6193421	Chr3D	12879195	12879978	+	12879586	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G018600	Chr3D	6195940	6197761	-	6196850	Chr3D	12882105	12883926	-	12883015	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G018700	Chr3D	6332694	6338567	+	6335630	Chr3D	13017771	13023644	+	13020707	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G018800	Chr3D	6339983	6345137	-	6342560	Chr3D	13025060	13030214	-	13027637	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G018900	Chr3D	6402986	6406703	-	6404844	Chr3D	13088063	13091780	-	13089921	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G019000	Chr3D	6409208	6414977	+	6412092	Chr3D	13094285	13099852	+	13097068	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G019100	Chr3D	6424580	6426506	-	6425543	Chr3D	13109091	13111017	-	13110054	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G019200	Chr3D	6429393	6431005	+	6430199	Chr3D	13113904	13115516	+	13114710	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G019300	Chr3D	6454547	6456104	-	6455325	Chr3D	13139060	13140617	-	13139838	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G019400	Chr3D	6459775	6460973	-	6460374	Chr3D	13144288	13145486	-	13144887	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G019500	Chr3D	6465027	6465890	-	6465458	Chr3D	13149350	13150213	-	13149781	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G019600	Chr3D	6529685	6529972	-	6529828	Chr3D	13213414	13213701	-	13213557	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G019700	Chr3D	6661700	6666999	+	6664349	Chr3D	13344544	13349849	+	13347196	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G019800	Chr3D	6676491	6678131	+	6677311	Chr3D	13359341	13360981	+	13360161	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G019900	Chr3D	6726405	6730004	+	6728204	Chr3D	13409156	13412754	+	13410955	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G020000	Chr3D	6730187	6733680	-	6731933	Chr3D	13412937	13416430	-	13414683	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G020100	Chr3D	6737975	6739045	-	6738510	Chr3D	13420729	13421799	-	13421264	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G020200	Chr3D	6745804	6753986	+	6749895	Chr3D	13428434	13436616	+	13432525	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G020300	Chr3D	6754571	6754816	+	6754693	Chr3D	13437201	13437446	+	13437323	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G020400	Chr3D	6860952	6863358	-	6862155	Chr3D	13549719	13552125	-	13550922	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G020500	Chr3D	6949696	6950286	+	6949991	Chr3D	13638439	13639029	+	13638734	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G020600	Chr3D	6967976	6969806	+	6968891	Chr3D	13656555	13658385	+	13657470	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G020700	Chr3D	6971034	6972707	-	6971870	Chr3D	13659613	13661286	-	13660449	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G020800	Chr3D	6974954	6977481	+	6976217	Chr3D	13663532	13666059	+	13664795	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G021000	Chr3D	7019184	7020276	+	7019730	Chr3D	13707331	13708423	+	13707877	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G021100	Chr3D	7022394	7023338	-	7022866	Chr3D	13710541	13711485	-	13711013	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G021200	Chr3D	7028152	7028934	+	7028543	Chr3D	13715999	13716781	+	13716390	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G021300	Chr3D	7031159	7034403	-	7032781	Chr3D	13719006	13722250	-	13720628	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G021400	Chr3D	7089626	7090567	-	7090096	Chr3D	13777243	13778184	-	13777713	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G021500	Chr3D	7094080	7094604	+	7094342	Chr3D	13781697	13782221	+	13781959	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G021600	Chr3D	7102512	7107200	-	7104856	Chr3D	13790128	13794816	-	13792472	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G021700	Chr3D	7122252	7124816	-	7123534	Chr3D	13809600	13812164	-	13810882	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G021800	Chr3D	7129785	7134595	+	7132190	Chr3D	13816995	13821805	+	13819400	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G021900	Chr3D	7165483	7168646	+	7167064	Chr3D	13856573	13859454	+	13858013	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G022000	Chr3D	7171959	7173620	+	7172789	Chr3D	13862767	13864428	+	13863597	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G022100	Chr3D	7177346	7178987	+	7178166	Chr3D	13868154	13869795	+	13868974	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G022200	Chr3D	7181350	7185372	+	7183361	Chr3D	13871972	13875994	+	13873983	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G022300	Chr3D	7185896	7186717	-	7186306	Chr3D	13876518	13877339	-	13876928	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G022400	Chr3D	7219253	7227153	+	7223203	Chr3D	13909736	13917636	+	13913686	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G022500	Chr3D	7228063	7229549	+	7228806	Chr3D	13918546	13920032	+	13919289	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G022600	Chr3D	7230582	7242955	-	7236768	Chr3D	13921065	13933264	-	13927164	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G022700	Chr3D	7243598	7244977	-	7244287	Chr3D	13933907	13935286	-	13934596	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G022800	Chr3D	7253767	7254330	+	7254048	Chr3D	13943969	13944532	+	13944250	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G022900	Chr3D	7256680	7268617	-	7262648	Chr3D	13946414	13958351	-	13952382	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G023000	Chr3D	7287231	7290690	-	7288960	Chr3D	13976770	13980229	-	13978499	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G023100	Chr3D	7336478	7340461	+	7338469	Chr3D	14025683	14029666	+	14027674	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G023200	Chr3D	7405848	7412003	+	7408925	Chr3D	14094553	14100708	+	14097630	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G023300	Chr3D	7421065	7423893	-	7422479	Chr3D	14109777	14112605	-	14111191	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G023400	Chr3D	7430150	7430404	-	7430277	Chr3D	14118862	14119116	-	14118989	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G023500	Chr3D	7432917	7435989	+	7434453	Chr3D	14121357	14124429	+	14122893	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G023600	Chr3D	7496834	7501605	-	7499219	Chr3D	14184851	14189622	-	14187236	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G023700	Chr3D	7526510	7531543	+	7529026	Chr3D	14214217	14219138	+	14216677	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G023800	Chr3D	7553268	7554851	+	7554059	Chr3D	14240803	14242386	+	14241594	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G023900	Chr3D	7589988	7593971	+	7591979	Chr3D	14277315	14281298	+	14279306	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G024000	Chr3D	7594476	7595769	+	7595122	Chr3D	14281803	14283096	+	14282449	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G024100	Chr3D	7605843	7613892	-	7609867	Chr3D	14292910	14300716	-	14296813	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G024200	Chr3D	7695031	7696076	+	7695553	Chr3D	14380950	14381995	+	14381472	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G024300	Chr3D	8146622	8148295	+	8147458	Chr3D	14829213	14830886	+	14830049	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G024400	Chr3D	8246987	8249812	+	8248399	Chr3D	14927233	14930058	+	14928645	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G024500	Chr3D	8285216	8287818	+	8286517	Chr3D	14965521	14968123	+	14966822	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G024600	Chr3D	8327982	8329138	+	8328560	Chr3D	15006805	15007961	+	15007383	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G024700	Chr3D	8336384	8341411	-	8338897	Chr3D	15014621	15019648	-	15017134	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G024800	Chr3D	8364692	8366020	+	8365356	Chr3D	15042927	15044255	+	15043591	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G024900	Chr3D	8381172	8382421	+	8381796	Chr3D	15059251	15060500	+	15059875	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025000	Chr3D	8436906	8439801	+	8438353	Chr3D	15113163	15116058	+	15114610	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025100	Chr3D	8499403	8509170	-	8504286	Chr3D	15173922	15183691	-	15178806	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025200	Chr3D	8517596	8534206	-	8525901	Chr3D	15192026	15208636	-	15200331	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025300	Chr3D	8564460	8573804	+	8569132	Chr3D	15238899	15248243	+	15243571	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025400	Chr3D	8697064	8702401	-	8699732	Chr3D	15369577	15374914	-	15372245	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025500	Chr3D	8830615	8830926	-	8830770	Chr3D	15499390	15499701	-	15499545	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025600	Chr3D	8838316	8847966	-	8843141	Chr3D	15506765	15516413	-	15511589	0.999	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G025700	Chr3D	8851071	8851688	-	8851379	Chr3D	15519514	15520131	-	15519822	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025800	Chr3D	8855735	8856732	+	8856233	Chr3D	15524178	15525175	+	15524676	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G025900	Chr3D	8887680	8889290	+	8888485	Chr3D	15553071	15554681	+	15553876	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G026000	Chr3D	8911927	8913736	+	8912831	Chr3D	15577206	15579015	+	15578110	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G026100	Chr3D	8927077	8928954	+	8928015	Chr3D	15592356	15594233	+	15593294	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G026200	Chr3D	8935611	8937215	+	8936413	Chr3D	15600890	15602494	+	15601692	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G026400	Chr3D	8971249	8975091	-	8973170	Chr3D	15636335	15640177	-	15638256	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G026500	Chr3D	9066387	9068862	-	9067624	Chr3D	15726559	15729034	-	15727796	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G026600	Chr3D	9072272	9073315	+	9072793	Chr3D	15732094	15733137	+	15732615	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G026700	Chr3D	9094139	9098190	+	9096164	Chr3D	15753854	15757948	+	15755901	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G026800	Chr3D	9117413	9119045	+	9118229	Chr3D	15776623	15778255	+	15777439	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G026900	Chr3D	9121997	9123333	+	9122665	Chr3D	15781076	15782412	+	15781744	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G027000	Chr3D	9131071	9132089	-	9131580	Chr3D	15790151	15791169	-	15790660	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G027100	Chr3D	9199149	9200922	+	9200035	Chr3D	15858343	15860116	+	15859229	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G027200	Chr3D	9243472	9245200	+	9244336	Chr3D	15902682	15904410	+	15903546	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G027300	Chr3D	9291380	9293047	+	9292213	Chr3D	15949162	15950829	+	15949995	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G027400	Chr3D	9312660	9315268	+	9313964	Chr3D	15969705	15972313	+	15971009	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G027500	Chr3D	9318382	9319369	+	9318875	Chr3D	15975427	15976414	+	15975920	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G027600	Chr3D	9416257	9420218	-	9418237	Chr3D	16072153	16076114	-	16074133	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G027700	Chr3D	9441849	9443013	+	9442431	Chr3D	16097355	16098519	+	16097937	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G027800	Chr3D	9445859	9451187	-	9448523	Chr3D	16101365	16106693	-	16104029	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G027900	Chr3D	9632330	9634114	+	9633222	Chr3D	16285712	16287496	+	16286604	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028000	Chr3D	9634160	9635720	+	9634940	Chr3D	16287542	16289102	+	16288322	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028100	Chr3D	9676755	9679604	-	9678179	Chr3D	16329433	16332282	-	16330857	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028200	Chr3D	9732363	9741764	-	9737063	Chr3D	16383212	16392221	-	16387716	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028300	Chr3D	9880635	9882400	-	9881517	Chr3D	16529636	16531401	-	16530518	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028400	Chr3D	9947161	9949118	-	9948139	Chr3D	16595175	16597132	-	16596153	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028500	Chr3D	10133239	10136539	+	10134889	Chr3D	16781567	16784867	+	16783217	1.0	0.999	rearrangement:Chr3D_block2
gene:TraesCS3D02G028600	Chr3D	10219410	10220669	-	10220039	Chr3D	16866851	16868110	-	16867480	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028618	Chr3D	10233056	10235802	-	10234429	Chr3D	16880281	16883027	-	16881654	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028700	Chr3D	10388998	10389592	-	10389295	Chr3D	17034897	17035491	-	17035194	1.0	0.995	rearrangement:Chr3D_block2
gene:TraesCS3D02G028800	Chr3D	10409012	10411521	-	10410266	Chr3D	17054544	17057053	-	17055798	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G028900	Chr3D	10453763	10456812	+	10455287	Chr3D	17099087	17102136	+	17100611	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G029000	Chr3D	10458906	10461617	+	10460261	Chr3D	17104230	17106941	+	17105585	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G029100	Chr3D	10516320	10520334	-	10518327	Chr3D	17161445	17165459	-	17163452	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G029200	Chr3D	10566416	10567543	+	10566979	Chr3D	17210679	17211825	+	17211252	0.977	0.926	rearrangement:Chr3D_block2
gene:TraesCS3D02G029300	Chr3D	10642509	10644759	+	10643634	Chr3D	17286470	17288720	+	17287595	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G029400	Chr3D	10659758	10663012	+	10661385	Chr3D	17303722	17306976	+	17305349	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G029500	Chr3D	10664209	10669501	-	10666855	Chr3D	17307918	17313026	-	17310472	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G029600	Chr3D	10675721	10677063	+	10676392	Chr3D	17319068	17320410	+	17319739	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G029700	Chr3D	10723713	10724965	+	10724339	Chr3D	17366542	17367794	+	17367168	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G029800	Chr3D	10747954	10748175	-	10748064	Chr3D	17390560	17390781	-	17390670	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G029900	Chr3D	10803995	10805079	+	10804537	Chr3D	17446780	17447864	+	17447322	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G030000	Chr3D	10822995	10823831	-	10823413	Chr3D	17480188	17481024	-	17480606	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G030100	Chr3D	10897460	10898239	-	10897849	Chr3D	17554394	17555173	-	17554783	1.0	1.0	rearrangement:Chr3D_block2
gene:TraesCS3D02G030200	Chr3D	11025670	11027604	+	11026637	Chr3D	17820644	17822578	-	17821611	1.0	1.0	rearrangement:Chr3D_block2
