gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	SY_Mattis_tgt_chr	SY_Mattis_tgt_start	SY_Mattis_tgt_end	SY_Mattis_tgt_strand	SY_Mattis_tgt_midpoint	SY_Mattis_coverage	SY_Mattis_identity	segment
gene:TraesCS4D02G002000	Chr4D	1241676	1243905	+	1242790	Chr4D	1369435	1371664	-	1370549	1.0	0.998	collinear
gene:TraesCS4D02G002100	Chr4D	1245719	1248662	+	1247190	Chr4D	1364677	1367621	-	1366149	1.0	1.0	collinear
gene:TraesCS4D02G002200	Chr4D	1251438	1251851	-	1251644	Chr4D	1361657	1362070	+	1361863	1.0	1.0	collinear
gene:TraesCS4D02G002300	Chr4D	1286302	1287883	+	1287092	Chr4D	1326012	1327593	-	1326802	1.0	1.0	collinear
gene:TraesCS4D02G002400	Chr4D	1288444	1290808	+	1289626	Chr4D	1323087	1325451	-	1324269	1.0	1.0	collinear
gene:TraesCS4D02G002500	Chr4D	1297963	1301125	+	1299544	Chr4D	1312770	1315932	-	1314351	1.0	1.0	collinear
gene:TraesCS4D02G002600	Chr4D	1310863	1311597	-	1311230	Chr4D	1302482	1303216	+	1302849	1.0	0.998	collinear
gene:TraesCS4D02G002700	Chr4D	1326107	1330167	+	1328137	Chr4D	1283827	1287887	-	1285857	1.0	1.0	collinear
gene:TraesCS4D02G002800	Chr4D	1348408	1352693	-	1350550	Chr4D	1261492	1265783	+	1263637	1.0	1.0	collinear
gene:TraesCS4D02G002900	Chr4D	1364798	1368651	-	1366724	Chr4D	1245757	1249610	+	1247683	1.0	1.0	collinear
gene:TraesCS4D02G003000	Chr4D	1369971	1374666	-	1372318	Chr4D	1239742	1244437	+	1242089	1.0	0.999	collinear
gene:TraesCS4D02G003100	Chr4D	1376523	1381207	-	1378865	Chr4D	1233204	1237888	+	1235546	1.0	1.0	collinear
gene:TraesCS4D02G003200	Chr4D	1382332	1386959	-	1384645	Chr4D	1227619	1232079	+	1229849	1.0	1.0	collinear
gene:TraesCS4D02G003300	Chr4D	1397792	1401504	+	1399648	Chr4D	1213229	1216941	-	1215085	1.0	1.0	collinear
gene:TraesCS4D02G003400	Chr4D	1405006	1407207	-	1406106	Chr4D	1207526	1209727	+	1208626	1.0	1.0	collinear
gene:TraesCS4D02G003500	Chr4D	1408328	1412112	-	1410220	Chr4D	1202621	1206405	+	1204513	1.0	1.0	collinear
gene:TraesCS4D02G003600	Chr4D	1413664	1416117	+	1414890	Chr4D	1198616	1201069	-	1199842	1.0	0.999	collinear
gene:TraesCS4D02G003800	Chr4D	1640555	1645983	-	1643269	Chr4D	326405	331596	+	329000	1.0	0.999	collinear
gene:TraesCS4D02G003900	Chr4D	1665727	1668294	+	1667010	Chr4D	303959	306526	-	305242	1.0	1.0	collinear
gene:TraesCS4D02G004000	Chr4D	1704075	1708862	-	1706468	Chr4D	263746	268533	+	266139	1.0	1.0	collinear
gene:TraesCS4D02G004100	Chr4D	1820770	1826513	+	1823641	Chr4D	148158	153901	-	151029	1.0	1.0	collinear
gene:TraesCS4D02G004200	Chr4D	1871232	1878072	+	1874652	Chr4D	106119	112959	-	109539	0.999	0.998	collinear
gene:TraesCS4D02G004300	Chr4D	1994174	1998323	+	1996248	Chr4D	2834126	2838275	-	2836200	1.0	0.999	collinear
gene:TraesCS4D02G004400	Chr4D	2020228	2021352	-	2020790	Chr4D	2811404	2812528	+	2811966	1.0	1.0	collinear
gene:TraesCS4D02G004500	Chr4D	2070985	2071635	+	2071310	Chr4D	2763777	2764427	-	2764102	1.0	1.0	collinear
gene:TraesCS4D02G004600	Chr4D	2073663	2074094	-	2073878	Chr4D	2761318	2761749	+	2761533	1.0	1.0	collinear
gene:TraesCS4D02G004700	Chr4D	2110151	2112584	+	2111367	Chr4D	2727102	2729535	-	2728318	1.0	0.999	collinear
gene:TraesCS4D02G004800	Chr4D	2769470	2770229	-	2769849	Chr4D	3112301	3113060	+	3112680	1.0	1.0	collinear
gene:TraesCS4D02G004900	Chr4D	2804895	2805647	+	2805271	Chr4D	3077147	3077899	-	3077523	1.0	1.0	collinear
gene:TraesCS4D02G005000	Chr4D	2955007	2958460	+	2956733	Chr4D	2927336	2930789	-	2929062	1.0	0.999	collinear
gene:TraesCS4D02G005100	Chr4D	2990063	3000709	+	2995386	Chr4D	2885873	2896040	-	2890956	1.0	1.0	collinear
gene:TraesCS4D02G005400	Chr4D	3249177	3250792	-	3249984	Chr4D	3760915	3762530	-	3761722	1.0	0.984	collinear
gene:TraesCS4D02G005500	Chr4D	3251277	3253836	+	3252556	Chr4D	3763014	3765600	+	3764307	1.0	0.973	collinear
gene:TraesCS4D02G005600	Chr4D	3256288	3260868	-	3258578	Chr4D	3768055	3772687	-	3770371	0.993	0.943	collinear
gene:TraesCS4D02G005700	Chr4D	3284953	3287411	-	3286182	Chr4D	3795772	3798223	-	3796997	0.992	0.976	collinear
gene:TraesCS4D02G005900	Chr4D	3332808	3336931	+	3334869	Chr4D	3865219	3869312	+	3867265	0.984	0.98	collinear
gene:TraesCS4D02G006100	Chr4D	3396041	3400090	-	3398065	Chr4D	3942650	3946667	-	3944658	1.0	0.992	collinear
gene:TraesCS4D02G006200	Chr4D	3403377	3404528	-	3403952	Chr4D	3949683	3950834	-	3950258	1.0	0.998	collinear
gene:TraesCS4D02G006300	Chr4D	3418552	3421822	-	3420187	Chr4D	3961284	3964698	-	3962991	1.0	0.951	collinear
gene:TraesCS4D02G006400	Chr4D	3426358	3427205	-	3426781	Chr4D	3968566	3969413	-	3968989	1.0	0.989	collinear
gene:TraesCS4D02G006500	Chr4D	3427774	3428509	-	3428141	Chr4D	3974507	3975279	-	3974893	0.98	0.904	collinear
gene:TraesCS4D02G006600	Chr4D	3429746	3430780	-	3430263	Chr4D	3977275	3978309	-	3977792	1.0	0.989	collinear
gene:TraesCS4D02G006700	Chr4D	3434178	3437850	-	3436014	Chr4D	3981737	3985573	-	3983655	0.98	0.977	collinear
gene:TraesCS4D02G006800	Chr4D	3568241	3573786	-	3571013	Chr4D	4190715	4196260	-	4193487	1.0	1.0	collinear
gene:TraesCS4D02G006900	Chr4D	3585894	3588718	-	3587306	Chr4D	4208366	4211190	-	4209778	1.0	1.0	collinear
gene:TraesCS4D02G007000	Chr4D	3596004	3598582	+	3597293	Chr4D	4218476	4221054	+	4219765	1.0	1.0	collinear
gene:TraesCS4D02G007100	Chr4D	3599352	3600950	-	3600151	Chr4D	4221824	4223422	-	4222623	1.0	0.998	collinear
gene:TraesCS4D02G007200	Chr4D	3608995	3613032	-	3611013	Chr4D	4231467	4235504	-	4233485	1.0	1.0	collinear
gene:TraesCS4D02G007300	Chr4D	3691889	3695119	+	3693504	Chr4D	4314885	4318100	+	4316492	0.995	0.995	collinear
gene:TraesCS4D02G007400	Chr4D	3712476	3716611	+	3714543	Chr4D	4334636	4338771	+	4336703	1.0	1.0	collinear
gene:TraesCS4D02G007500	Chr4D	3721230	3723403	-	3722316	Chr4D	4343173	4345346	-	4344259	1.0	1.0	collinear
gene:TraesCS4D02G007600	Chr4D	3724827	3729334	-	3727080	Chr4D	4346770	4351237	-	4349003	1.0	1.0	collinear
gene:TraesCS4D02G007700	Chr4D	3753251	3753628	-	3753439	Chr4D	4374736	4375113	-	4374924	1.0	1.0	collinear
gene:TraesCS4D02G007800	Chr4D	3791793	3792170	-	3791981	Chr4D	4412767	4413144	-	4412955	1.0	1.0	collinear
gene:TraesCS4D02G007900	Chr4D	3838812	3842084	-	3840448	Chr4D	4459960	4463229	-	4461594	0.999	0.999	collinear
gene:TraesCS4D02G008000	Chr4D	3856251	3859966	+	3858108	Chr4D	4477259	4480974	+	4479116	1.0	1.0	collinear
gene:TraesCS4D02G008100	Chr4D	3876606	3878012	-	3877309	Chr4D	4497418	4498824	-	4498121	1.0	1.0	collinear
gene:TraesCS4D02G008200	Chr4D	3923260	3925061	+	3924160	Chr4D	4544073	4545874	+	4544973	1.0	1.0	collinear
gene:TraesCS4D02G008300	Chr4D	4103341	4107996	+	4105668	Chr4D	4686264	4690919	+	4688591	1.0	1.0	collinear
gene:TraesCS4D02G008400	Chr4D	4128626	4139840	+	4134233	Chr4D	4711136	4721759	+	4716447	1.0	1.0	collinear
gene:TraesCS4D02G008500	Chr4D	4134339	4138563	-	4136451	Chr4D	4716849	4720482	-	4718665	1.0	0.993	collinear
gene:TraesCS4D02G008600	Chr4D	4246905	4249795	+	4248350	Chr4D	4832116	4835006	+	4833561	1.0	1.0	collinear
gene:TraesCS4D02G008700	Chr4D	4272394	4274998	-	4273696	Chr4D	4857412	4860016	-	4858714	1.0	0.998	collinear
gene:TraesCS4D02G008800	Chr4D	4284687	4286951	-	4285819	Chr4D	4869705	4871897	-	4870801	1.0	1.0	collinear
gene:TraesCS4D02G008900	Chr4D	4343487	4347914	-	4345700	Chr4D	4928329	4932477	-	4930403	1.0	1.0	collinear
gene:TraesCS4D02G009000	Chr4D	4348380	4352019	-	4350199	Chr4D	4932943	4936457	-	4934700	0.942	0.941	collinear
gene:TraesCS4D02G009100	Chr4D	4353264	4357985	-	4355624	Chr4D	4937643	4942364	-	4940003	1.0	0.999	collinear
gene:TraesCS4D02G009200	Chr4D	4358004	4361982	-	4359993	Chr4D	4942383	4946361	-	4944372	1.0	1.0	collinear
gene:TraesCS4D02G009300	Chr4D	4417011	4420046	+	4418528	Chr4D	5000656	5003691	+	5002173	1.0	1.0	collinear
gene:TraesCS4D02G009400	Chr4D	4458943	4461584	+	4460263	Chr4D	5042594	5045235	+	5043914	1.0	1.0	collinear
gene:TraesCS4D02G009500	Chr4D	4471892	4479242	+	4475567	Chr4D	5055244	5062398	+	5058821	1.0	1.0	collinear
gene:TraesCS4D02G009600	Chr4D	4488763	4491481	+	4490122	Chr4D	5071796	5074514	+	5073155	1.0	1.0	collinear
gene:TraesCS4D02G009700	Chr4D	4517917	4520730	+	4519323	Chr4D	5099916	5102729	+	5101322	1.0	1.0	collinear
gene:TraesCS4D02G009800	Chr4D	4524849	4527830	+	4526339	Chr4D	5106848	5109829	+	5108338	1.0	0.998	collinear
gene:TraesCS4D02G009900	Chr4D	4642013	4651637	+	4646825	Chr4D	5222888	5232513	+	5227700	1.0	1.0	collinear
gene:TraesCS4D02G010000	Chr4D	4662214	4665041	+	4663627	Chr4D	5243090	5245918	+	5244504	1.0	1.0	collinear
gene:TraesCS4D02G010100	Chr4D	4759766	4765694	-	4762730	Chr4D	5344409	5350337	-	5347373	1.0	1.0	collinear
gene:TraesCS4D02G010200	Chr4D	4767194	4774274	-	4770734	Chr4D	5351633	5358713	-	5355173	1.0	1.0	collinear
gene:TraesCS4D02G010300	Chr4D	4799120	4800434	-	4799777	Chr4D	5383023	5384337	-	5383680	1.0	1.0	collinear
gene:TraesCS4D02G010400	Chr4D	4953774	4957105	-	4955439	Chr4D	5535741	5539072	-	5537406	1.0	1.0	collinear
gene:TraesCS4D02G010500	Chr4D	4973669	4979351	+	4976510	Chr4D	5555799	5560592	+	5558195	0.922	0.922	collinear
gene:TraesCS4D02G010600	Chr4D	5069728	5071544	+	5070636	Chr4D	5655096	5656912	+	5656004	1.0	1.0	collinear
gene:TraesCS4D02G010700	Chr4D	5100705	5103331	-	5102018	Chr4D	5686073	5688697	-	5687385	1.0	1.0	collinear
gene:TraesCS4D02G010800	Chr4D	5275917	5276706	+	5276311	Chr4D	5860935	5861724	+	5861329	1.0	1.0	collinear
gene:TraesCS4D02G010900	Chr4D	5288175	5290392	-	5289283	Chr4D	5873194	5875411	-	5874302	1.0	1.0	collinear
gene:TraesCS4D02G011000	Chr4D	5320402	5321108	-	5320755	Chr4D	5904509	5905215	-	5904862	1.0	1.0	collinear
gene:TraesCS4D02G011100	Chr4D	5517613	5518215	-	5517914	Chr4D	6090057	6090659	-	6090358	1.0	1.0	collinear
gene:TraesCS4D02G011200	Chr4D	5523443	5527080	+	5525261	Chr4D	6095887	6099743	+	6097815	1.0	0.943	collinear
gene:TraesCS4D02G011300	Chr4D	5550023	5558497	+	5554260	Chr4D	6122651	6131125	+	6126888	1.0	1.0	collinear
gene:TraesCS4D02G011400	Chr4D	5566798	5568243	+	5567520	Chr4D	6139271	6140716	+	6139993	1.0	1.0	collinear
gene:TraesCS4D02G011500	Chr4D	5571776	5574667	+	5573221	Chr4D	6144249	6147137	+	6145693	0.998	0.998	collinear
gene:TraesCS4D02G011600	Chr4D	5578930	5581316	+	5580123	Chr4D	6151400	6153786	+	6152593	1.0	1.0	collinear
gene:TraesCS4D02G011700	Chr4D	5582419	5586724	-	5584571	Chr4D	6154889	6159194	-	6157041	1.0	1.0	collinear
gene:TraesCS4D02G011800	Chr4D	5592376	5597406	-	5594891	Chr4D	6164603	6169633	-	6167118	1.0	1.0	collinear
gene:TraesCS4D02G011900	Chr4D	5660958	5662472	-	5661715	Chr4D	6232118	6233632	-	6232875	1.0	1.0	collinear
gene:TraesCS4D02G012100	Chr4D	5675649	5680089	-	5677869	Chr4D	6246506	6250946	-	6248726	1.0	1.0	collinear
gene:TraesCS4D02G012200	Chr4D	5684962	5685660	+	5685311	Chr4D	6255819	6256517	+	6256168	1.0	1.0	collinear
gene:TraesCS4D02G012300	Chr4D	5686160	5689575	-	5687867	Chr4D	6257017	6260432	-	6258724	1.0	1.0	collinear
gene:TraesCS4D02G012400	Chr4D	5691257	5696284	+	5693770	Chr4D	6262114	6267141	+	6264627	1.0	1.0	collinear
gene:TraesCS4D02G012500	Chr4D	5784450	5785410	+	5784930	Chr4D	6354583	6355543	+	6355063	1.0	1.0	collinear
gene:TraesCS4D02G012600	Chr4D	5811790	5814083	+	5812936	Chr4D	6381487	6383780	+	6382633	1.0	1.0	collinear
gene:TraesCS4D02G012700	Chr4D	5919841	5920941	+	5920391	Chr4D	6488443	6489543	+	6488993	1.0	1.0	collinear
gene:TraesCS4D02G012900	Chr4D	6032395	6038324	+	6035359	Chr4D	6600159	6606088	+	6603123	1.0	1.0	collinear
gene:TraesCS4D02G013000	Chr4D	6037615	6039228	-	6038421	Chr4D	6605379	6606992	-	6606185	1.0	1.0	collinear
gene:TraesCS4D02G013100	Chr4D	6042536	6043878	-	6043207	Chr4D	6610300	6611642	-	6610971	1.0	1.0	collinear
gene:TraesCS4D02G013200	Chr4D	6044594	6047455	-	6046024	Chr4D	6612358	6615219	-	6613788	1.0	1.0	collinear
gene:TraesCS4D02G013300	Chr4D	6269176	6269858	-	6269517	Chr4D	6835472	6836154	-	6835813	1.0	1.0	collinear
gene:TraesCS4D02G013400	Chr4D	6283377	6285590	+	6284483	Chr4D	6849234	6851447	+	6850340	1.0	1.0	collinear
gene:TraesCS4D02G013500	Chr4D	6291692	6293849	-	6292770	Chr4D	6857349	6859506	-	6858427	1.0	1.0	collinear
gene:TraesCS4D02G013600	Chr4D	6422577	6425979	+	6424278	Chr4D	6985644	6989046	+	6987345	1.0	1.0	collinear
gene:TraesCS4D02G013700	Chr4D	6458378	6459439	+	6458908	Chr4D	7020955	7022016	+	7021485	1.0	1.0	collinear
gene:TraesCS4D02G013800	Chr4D	6461479	6462868	-	6462173	Chr4D	7024056	7025445	-	7024750	1.0	1.0	collinear
gene:TraesCS4D02G013900	Chr4D	6492055	6495568	+	6493811	Chr4D	7053893	7057406	+	7055649	1.0	1.0	collinear
gene:TraesCS4D02G014000	Chr4D	6515398	6520045	+	6517721	Chr4D	7077049	7081696	+	7079372	1.0	1.0	collinear
gene:TraesCS4D02G014100	Chr4D	6521094	6522599	-	6521846	Chr4D	7082745	7084250	-	7083497	1.0	1.0	collinear
gene:TraesCS4D02G014200	Chr4D	6573238	6573947	+	6573592	Chr4D	7132834	7133543	+	7133188	1.0	1.0	collinear
gene:TraesCS4D02G014300	Chr4D	6574021	6576534	-	6575277	Chr4D	7133617	7136130	-	7134873	1.0	1.0	collinear
gene:TraesCS4D02G014400	Chr4D	6584728	6589687	-	6587207	Chr4D	7144324	7149326	-	7146825	1.0	1.0	collinear
gene:TraesCS4D02G014500	Chr4D	6593766	6597593	+	6595679	Chr4D	7153405	7157050	+	7155227	1.0	1.0	collinear
gene:TraesCS4D02G014600	Chr4D	6641807	6644017	+	6642912	Chr4D	7203055	7205286	+	7204170	1.0	0.982	collinear
gene:TraesCS4D02G014700	Chr4D	6644217	6646969	-	6645593	Chr4D	7205486	7208238	-	7206862	1.0	1.0	collinear
gene:TraesCS4D02G014800	Chr4D	6647765	6655168	-	6651466	Chr4D	7209034	7216437	-	7212735	1.0	1.0	collinear
gene:TraesCS4D02G014900	Chr4D	6663820	6664131	-	6663975	Chr4D	7224918	7225229	-	7225073	1.0	1.0	collinear
gene:TraesCS4D02G015000	Chr4D	6682318	6682602	+	6682460	Chr4D	7243418	7243702	+	7243560	1.0	1.0	collinear
gene:TraesCS4D02G015100	Chr4D	6699039	6699458	+	6699248	Chr4D	7260033	7260452	+	7260242	1.0	1.0	collinear
gene:TraesCS4D02G015200	Chr4D	6703246	6703509	+	6703377	Chr4D	7264241	7264504	+	7264372	1.0	1.0	collinear
gene:TraesCS4D02G015300	Chr4D	6778254	6779628	-	6778941	Chr4D	7336680	7338054	-	7337367	1.0	1.0	collinear
gene:TraesCS4D02G015400	Chr4D	6896320	6899884	+	6898102	Chr4D	7452284	7455848	+	7454066	1.0	1.0	collinear
gene:TraesCS4D02G015500	Chr4D	6969408	6971103	+	6970255	Chr4D	7523903	7525598	+	7524750	1.0	1.0	collinear
gene:TraesCS4D02G015600	Chr4D	6981723	6982845	+	6982284	Chr4D	7536221	7537343	+	7536782	1.0	1.0	collinear
gene:TraesCS4D02G015700	Chr4D	7012664	7014370	-	7013517	Chr4D	7564729	7566435	-	7565582	1.0	1.0	collinear
gene:TraesCS4D02G015800	Chr4D	7035307	7036544	+	7035925	Chr4D	7587024	7588365	+	7587694	1.0	0.922	collinear
gene:TraesCS4D02G015900	Chr4D	7107798	7112439	+	7110118	Chr4D	7657688	7662329	+	7660008	1.0	1.0	collinear
gene:TraesCS4D02G016000	Chr4D	7182216	7204066	-	7193141	Chr4D	7731197	7752848	-	7742022	1.0	1.0	collinear
gene:TraesCS4D02G016100	Chr4D	7203800	7206343	+	7205071	Chr4D	7752582	7755125	+	7753853	1.0	1.0	collinear
gene:TraesCS4D02G016200	Chr4D	7409365	7410312	+	7409838	Chr4D	7955620	7956567	+	7956093	1.0	1.0	collinear
gene:TraesCS4D02G016300	Chr4D	7411637	7412845	+	7412241	Chr4D	7957892	7959100	+	7958496	1.0	1.0	collinear
gene:TraesCS4D02G016400	Chr4D	7412758	7417644	-	7415201	Chr4D	7959013	7963899	-	7961456	1.0	1.0	collinear
gene:TraesCS4D02G016500	Chr4D	7419730	7421396	+	7420563	Chr4D	7965869	7967535	+	7966702	1.0	1.0	collinear
gene:TraesCS4D02G016600	Chr4D	7459867	7462899	-	7461383	Chr4D	8005416	8008448	-	8006932	1.0	1.0	collinear
gene:TraesCS4D02G016700	Chr4D	7587094	7587877	+	7587485	Chr4D	8130230	8131013	+	8130621	1.0	1.0	collinear
gene:TraesCS4D02G016800	Chr4D	7591012	7594761	+	7592886	Chr4D	8134148	8137897	+	8136022	1.0	1.0	collinear
gene:TraesCS4D02G016900	Chr4D	7642662	7648821	+	7645741	Chr4D	8185285	8191444	+	8188364	1.0	1.0	collinear
gene:TraesCS4D02G017000	Chr4D	7649131	7653640	-	7651385	Chr4D	8191754	8196263	-	8194008	1.0	0.999	collinear
gene:TraesCS4D02G017100	Chr4D	7655023	7655898	+	7655460	Chr4D	8197646	8198521	+	8198083	1.0	1.0	collinear
gene:TraesCS4D02G017200	Chr4D	7735509	7737354	+	7736431	Chr4D	8274741	8276586	+	8275663	1.0	1.0	collinear
gene:TraesCS4D02G017300	Chr4D	7752981	7758143	+	7755562	Chr4D	8291949	8297111	+	8294530	1.0	1.0	collinear
gene:TraesCS4D02G017400	Chr4D	7758282	7761714	-	7759998	Chr4D	8297250	8300682	-	8298966	1.0	1.0	collinear
gene:TraesCS4D02G017500	Chr4D	7769189	7773368	-	7771278	Chr4D	8308157	8312336	-	8310246	1.0	0.999	collinear
gene:TraesCS4D02G017600	Chr4D	7797039	7799457	+	7798248	Chr4D	8336009	8338427	+	8337218	1.0	1.0	collinear
gene:TraesCS4D02G017700	Chr4D	7826751	7834962	+	7830856	Chr4D	8365719	8373930	+	8369824	1.0	1.0	collinear
gene:TraesCS4D02G017800	Chr4D	7836581	7842173	+	7839377	Chr4D	8375549	8381141	+	8378345	1.0	1.0	collinear
gene:TraesCS4D02G017900	Chr4D	7842266	7843453	-	7842859	Chr4D	8381234	8382421	-	8381827	1.0	1.0	collinear
gene:TraesCS4D02G018100	Chr4D	7872863	7874280	-	7873571	Chr4D	8410545	8411962	-	8411253	1.0	1.0	collinear
gene:TraesCS4D02G018200	Chr4D	7889976	7893186	-	7891581	Chr4D	8427832	8431042	-	8429437	1.0	0.997	collinear
gene:TraesCS4D02G018300	Chr4D	7896789	7899492	-	7898140	Chr4D	8434362	8437065	-	8435713	1.0	1.0	collinear
gene:TraesCS4D02G018500	Chr4D	7910944	7911929	+	7911436	Chr4D	8448269	8449254	+	8448761	1.0	1.0	collinear
gene:TraesCS4D02G018600	Chr4D	7912111	7918770	-	7915440	Chr4D	8449436	8456081	-	8452758	1.0	1.0	collinear
gene:TraesCS4D02G018700	Chr4D	7992189	7995548	+	7993868	Chr4D	8534834	8538193	+	8536513	1.0	1.0	collinear
gene:TraesCS4D02G018800	Chr4D	8008771	8012521	+	8010646	Chr4D	8550861	8554611	+	8552736	1.0	1.0	collinear
gene:TraesCS4D02G018900	Chr4D	8077703	8081173	-	8079438	Chr4D	8619318	8622788	-	8621053	1.0	1.0	collinear
gene:TraesCS4D02G019000	Chr4D	8082936	8086346	-	8084641	Chr4D	8624551	8627961	-	8626256	1.0	1.0	collinear
gene:TraesCS4D02G019100	Chr4D	8135697	8137501	-	8136599	Chr4D	8676483	8678288	-	8677385	1.0	1.0	collinear
gene:TraesCS4D02G019200	Chr4D	8148948	8151717	-	8150332	Chr4D	8689735	8692504	-	8691119	1.0	1.0	collinear
gene:TraesCS4D02G019300	Chr4D	8196666	8197427	-	8197046	Chr4D	8734361	8735122	-	8734741	1.0	1.0	collinear
gene:TraesCS4D02G019400	Chr4D	8206939	8207524	-	8207231	Chr4D	8744422	8745007	-	8744714	1.0	1.0	collinear
gene:TraesCS4D02G019500	Chr4D	8256254	8259493	+	8257873	Chr4D	8793933	8797172	+	8795552	1.0	1.0	collinear
gene:TraesCS4D02G019600	Chr4D	8402325	8412432	+	8407378	Chr4D	8936684	8946631	+	8941657	0.995	0.995	collinear
gene:TraesCS4D02G019700	Chr4D	8435830	8437144	-	8436487	Chr4D	8969640	8970954	-	8970297	1.0	1.0	collinear
gene:TraesCS4D02G019800	Chr4D	8592857	8598621	-	8595739	Chr4D	9125966	9131326	-	9128646	1.0	0.997	collinear
gene:TraesCS4D02G019900	Chr4D	8622536	8627952	-	8625244	Chr4D	9155241	9160657	-	9157949	1.0	1.0	collinear
gene:TraesCS4D02G020000	Chr4D	8652797	8653000	+	8652898	Chr4D	9195893	9196096	+	9195994	1.0	1.0	collinear
gene:TraesCS4D02G020100	Chr4D	8653348	8663927	-	8658637	Chr4D	9196444	9207023	-	9201733	1.0	1.0	collinear
gene:TraesCS4D02G020200	Chr4D	8671169	8676540	+	8673854	Chr4D	9214266	9219637	+	9216951	1.0	1.0	collinear
gene:TraesCS4D02G020300	Chr4D	8777205	8779937	+	8778571	Chr4D	9320352	9322790	+	9321571	0.966	0.966	collinear
gene:TraesCS4D02G020400	Chr4D	8817491	8817958	+	8817724	Chr4D	9359788	9360255	+	9360021	1.0	1.0	collinear
gene:TraesCS4D02G020500	Chr4D	8890176	8891654	-	8890915	Chr4D	9432625	9434103	-	9433364	1.0	1.0	collinear
gene:TraesCS4D02G020600	Chr4D	8929762	8930253	-	8930007	Chr4D	9471987	9472478	-	9472232	1.0	1.0	collinear
gene:TraesCS4D02G020700	Chr4D	8939351	8940036	-	8939693	Chr4D	9481576	9482261	-	9481918	1.0	1.0	collinear
gene:TraesCS4D02G020800	Chr4D	8985767	8986513	+	8986140	Chr4D	9528020	9528766	+	9528393	1.0	1.0	collinear
gene:TraesCS4D02G020900	Chr4D	8992350	8993282	+	8992816	Chr4D	9534005	9534937	+	9534471	1.0	1.0	collinear
gene:TraesCS4D02G021000	Chr4D	8997650	8998244	-	8997947	Chr4D	9539416	9540010	-	9539713	1.0	1.0	collinear
gene:TraesCS4D02G021100	Chr4D	9069403	9071423	+	9070413	Chr4D	9599283	9601303	+	9600293	1.0	1.0	collinear
gene:TraesCS4D02G021200	Chr4D	9182832	9185291	+	9184061	Chr4D	9712068	9714527	+	9713297	1.0	1.0	collinear
gene:TraesCS4D02G021300	Chr4D	9206180	9207530	+	9206855	Chr4D	9735417	9736767	+	9736092	1.0	1.0	collinear
gene:TraesCS4D02G021400	Chr4D	9211907	9218783	+	9215345	Chr4D	9741036	9747912	+	9744474	1.0	0.999	collinear
