gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	SY_Mattis_tgt_chr	SY_Mattis_tgt_start	SY_Mattis_tgt_end	SY_Mattis_tgt_strand	SY_Mattis_tgt_midpoint	SY_Mattis_coverage	SY_Mattis_identity	segment
gene:TraesCS5D02G005416	Chr5D	4263180	4269905	-	4266542	Chr5D	794203	800813	-	797508	0.982	0.974	collinear
gene:TraesCS5D02G005500	Chr5D	4308644	4312615	-	4310629	Chr5D	838769	842740	-	840754	1.0	1.0	collinear
gene:TraesCS5D02G005600	Chr5D	4324446	4339154	+	4331800	Chr5D	854316	869024	+	861670	1.0	1.0	collinear
gene:TraesCS5D02G005700	Chr5D	5098667	5103878	-	5101272	Chr5D	1493091	1498302	-	1495696	1.0	1.0	collinear
gene:TraesCS5D02G005800	Chr5D	5116756	5119168	-	5117962	Chr5D	1511095	1513507	-	1512301	1.0	1.0	collinear
gene:TraesCS5D02G005900	Chr5D	5153833	5164389	-	5159111	Chr5D	1547423	1557920	-	1552671	1.0	1.0	collinear
gene:TraesCS5D02G006000	Chr5D	5170287	5174463	-	5172375	Chr5D	1563818	1567994	-	1565906	1.0	1.0	collinear
gene:TraesCS5D02G006100	Chr5D	5219358	5222946	-	5221152	Chr5D	1609859	1613447	-	1611653	1.0	1.0	collinear
gene:TraesCS5D02G006200	Chr5D	5273740	5276900	-	5275320	Chr5D	1665730	1668890	-	1667310	1.0	1.0	collinear
gene:TraesCS5D02G006300	Chr5D	5355307	5358772	+	5357039	Chr5D	1746807	1750272	+	1748539	1.0	1.0	collinear
gene:TraesCS5D02G006400	Chr5D	5367331	5369010	+	5368170	Chr5D	1758534	1760213	+	1759373	1.0	1.0	collinear
gene:TraesCS5D02G006500	Chr5D	5423121	5425692	+	5424406	Chr5D	1813446	1816017	+	1814731	1.0	0.999	collinear
gene:TraesCS5D02G006600	Chr5D	5557189	5565296	+	5561242	Chr5D	1946264	1954371	+	1950317	1.0	1.0	collinear
gene:TraesCS5D02G006700	Chr5D	5586931	5598362	-	5592646	Chr5D	1975724	1987155	-	1981439	1.0	1.0	collinear
gene:TraesCS5D02G006800	Chr5D	5630638	5632381	-	5631509	Chr5D	2019013	2020756	-	2019884	1.0	1.0	collinear
gene:TraesCS5D02G006900	Chr5D	5792275	5795547	+	5793911	Chr5D	2178592	2181864	+	2180228	1.0	1.0	collinear
gene:TraesCS5D02G007000	Chr5D	5795798	5811501	-	5803649	Chr5D	2182115	2197818	-	2189966	1.0	1.0	collinear
gene:TraesCS5D02G007100	Chr5D	5816382	5825369	-	5820875	Chr5D	2202715	2211465	-	2207090	1.0	1.0	collinear
gene:TraesCS5D02G007200	Chr5D	6005545	6009431	+	6007488	Chr5D	2391288	2395174	+	2393231	1.0	1.0	collinear
gene:TraesCS5D02G007300	Chr5D	6086019	6087311	-	6086665	Chr5D	2470923	2472215	-	2471569	1.0	1.0	collinear
gene:TraesCS5D02G007400	Chr5D	6098712	6103466	-	6101089	Chr5D	2483361	2488115	-	2485738	1.0	0.999	collinear
gene:TraesCS5D02G007500	Chr5D	6117352	6123906	+	6120629	Chr5D	2501768	2508322	+	2505045	1.0	1.0	collinear
gene:TraesCS5D02G007600	Chr5D	6164783	6165481	-	6165132	Chr5D	2548534	2549232	-	2548883	1.0	1.0	collinear
gene:TraesCS5D02G007700	Chr5D	6170878	6170982	-	6170930	Chr5D	2554629	2554733	-	2554681	1.0	1.0	collinear
gene:TraesCS5D02G007800	Chr5D	6175689	6175876	-	6175782	Chr5D	2559440	2559627	-	2559533	1.0	1.0	collinear
gene:TraesCS5D02G007900	Chr5D	6177829	6178296	-	6178062	Chr5D	2561580	2562047	-	2561813	1.0	1.0	collinear
gene:TraesCS5D02G008000	Chr5D	6180089	6180199	-	6180144	Chr5D	2563840	2563950	-	2563895	1.0	1.0	collinear
gene:TraesCS5D02G008100	Chr5D	6180601	6180795	-	6180698	Chr5D	2564352	2564546	-	2564449	1.0	1.0	collinear
gene:TraesCS5D02G008200	Chr5D	6181929	6182994	+	6182461	Chr5D	2565680	2566745	+	2566212	1.0	1.0	collinear
gene:TraesCS5D02G008300	Chr5D	6186436	6187430	+	6186933	Chr5D	2570187	2571181	+	2570684	1.0	1.0	collinear
gene:TraesCS5D02G008400	Chr5D	6187541	6187756	-	6187648	Chr5D	2571292	2571507	-	2571399	1.0	1.0	collinear
gene:TraesCS5D02G008500	Chr5D	6188132	6188581	-	6188356	Chr5D	2571883	2572332	-	2572107	1.0	1.0	collinear
gene:TraesCS5D02G008600	Chr5D	6188190	6189290	+	6188740	Chr5D	2571941	2573041	+	2572491	1.0	1.0	collinear
gene:TraesCS5D02G008900	Chr5D	6192612	6192822	-	6192717	Chr5D	2576363	2576573	-	2576468	1.0	1.0	collinear
gene:TraesCS5D02G009000	Chr5D	6193148	6195391	-	6194269	Chr5D	2576899	2579142	-	2578020	1.0	1.0	collinear
gene:TraesCS5D02G009100	Chr5D	6198658	6198939	-	6198798	Chr5D	2582411	2582692	-	2582551	1.0	1.0	collinear
gene:TraesCS5D02G009200	Chr5D	6199751	6199987	-	6199869	Chr5D	2583504	2583740	-	2583622	1.0	1.0	collinear
gene:TraesCS5D02G009300	Chr5D	6200091	6200222	+	6200156	Chr5D	2583844	2583975	+	2583909	1.0	1.0	collinear
gene:TraesCS5D02G009400	Chr5D	6202570	6203283	+	6202926	Chr5D	2586323	2587036	+	2586679	1.0	1.0	collinear
gene:TraesCS5D02G009500	Chr5D	6205465	6205665	-	6205565	Chr5D	2589219	2589419	-	2589319	1.0	1.0	collinear
gene:TraesCS5D02G009600	Chr5D	6206106	6206234	-	6206170	Chr5D	2589860	2589988	-	2589924	1.0	1.0	collinear
gene:TraesCS5D02G009900	Chr5D	6209028	6209171	+	6209099	Chr5D	2592782	2592925	+	2592853	1.0	1.0	collinear
gene:TraesCS5D02G010200	Chr5D	6217773	6219137	-	6218455	Chr5D	2597744	2599108	-	2598426	1.0	1.0	collinear
gene:TraesCS5D02G010300	Chr5D	6220148	6232655	+	6226401	Chr5D	2600119	2612625	+	2606372	1.0	1.0	collinear
gene:TraesCS5D02G010400	Chr5D	6233466	6233879	+	6233672	Chr5D	2613436	2613849	+	2613642	1.0	1.0	collinear
gene:TraesCS5D02G010500	Chr5D	6235855	6236217	+	6236036	Chr5D	2615825	2616187	+	2616006	1.0	1.0	collinear
gene:TraesCS5D02G010600	Chr5D	6236512	6236943	+	6236727	Chr5D	2616482	2616913	+	2616697	1.0	1.0	collinear
gene:TraesCS5D02G010700	Chr5D	6237044	6237523	+	6237283	Chr5D	2617014	2617493	+	2617253	1.0	1.0	collinear
gene:TraesCS5D02G010800	Chr5D	6240182	6240771	+	6240476	Chr5D	2620153	2620742	+	2620447	1.0	1.0	collinear
gene:TraesCS5D02G010900	Chr5D	6244418	6246670	+	6245544	Chr5D	2624389	2626641	+	2625515	1.0	0.999	collinear
gene:TraesCS5D02G011000	Chr5D	6250296	6251462	-	6250879	Chr5D	2630267	2631433	-	2630850	1.0	0.999	collinear
gene:TraesCS5D02G011100	Chr5D	6251554	6251817	-	6251685	Chr5D	2631525	2631788	-	2631656	1.0	1.0	collinear
gene:TraesCS5D02G011200	Chr5D	6253372	6253617	-	6253494	Chr5D	2633343	2633588	-	2633465	1.0	1.0	collinear
gene:TraesCS5D02G011300	Chr5D	6254289	6254462	+	6254375	Chr5D	2634262	2634435	+	2634348	1.0	1.0	collinear
gene:TraesCS5D02G011400	Chr5D	6255193	6255936	-	6255564	Chr5D	2635494	2636237	-	2635865	1.0	0.994	collinear
gene:TraesCS5D02G011500	Chr5D	6264280	6264503	+	6264391	Chr5D	2644061	2644284	+	2644172	1.0	1.0	collinear
gene:TraesCS5D02G011600	Chr5D	6265949	6266251	-	6266100	Chr5D	2645730	2646032	-	2645881	1.0	0.996	collinear
gene:TraesCS5D02G011700	Chr5D	6353951	6357306	-	6355628	Chr5D	2732487	2735842	-	2734164	1.0	1.0	collinear
gene:TraesCS5D02G011800	Chr5D	6377964	6391459	-	6384711	Chr5D	2756978	2770475	-	2763726	1.0	1.0	collinear
gene:TraesCS5D02G011900	Chr5D	6444885	6450213	+	6447549	Chr5D	2820521	2825851	+	2823186	1.0	1.0	collinear
gene:TraesCS5D02G012000	Chr5D	6454884	6457877	+	6456380	Chr5D	2830224	2833219	+	2831721	1.0	1.0	collinear
gene:TraesCS5D02G012100	Chr5D	6479893	6480768	-	6480330	Chr5D	2855035	2855910	-	2855472	1.0	0.998	collinear
gene:TraesCS5D02G012200	Chr5D	6480923	6481459	-	6481191	Chr5D	2856065	2856601	-	2856333	1.0	1.0	collinear
gene:TraesCS5D02G012300	Chr5D	6482884	6485823	-	6484353	Chr5D	2858020	2860959	-	2859489	1.0	1.0	collinear
gene:TraesCS5D02G012400	Chr5D	6540332	6542854	-	6541593	Chr5D	2914414	2916936	-	2915675	1.0	1.0	collinear
gene:TraesCS5D02G012500	Chr5D	6820550	6824003	-	6822276	Chr5D	3198431	3201884	-	3200157	1.0	1.0	collinear
gene:TraesCS5D02G012600	Chr5D	6909313	6909861	-	6909587	Chr5D	3288041	3288589	-	3288315	1.0	1.0	collinear
gene:TraesCS5D02G012700	Chr5D	6932327	6933037	-	6932682	Chr5D	3309802	3310512	-	3310157	1.0	1.0	collinear
gene:TraesCS5D02G012800	Chr5D	6998990	7004529	+	7001759	Chr5D	3375870	3381409	+	3378639	1.0	1.0	collinear
gene:TraesCS5D02G012900	Chr5D	7004699	7008541	-	7006620	Chr5D	3381579	3385421	-	3383500	1.0	1.0	collinear
gene:TraesCS5D02G013000	Chr5D	7009095	7009573	-	7009334	Chr5D	3385975	3386453	-	3386214	1.0	1.0	collinear
gene:TraesCS5D02G013100	Chr5D	7013572	7020162	-	7016867	Chr5D	3390453	3397043	-	3393748	1.0	1.0	collinear
gene:TraesCS5D02G013500	Chr5D	7562165	7570263	+	7566214	Chr5D	7644427	7652525	+	7648476	1.0	1.0	collinear
gene:TraesCS5D02G013600	Chr5D	7590258	7602982	-	7596620	Chr5D	7672311	7685058	-	7678684	1.0	1.0	collinear
gene:TraesCS5D02G013800	Chr5D	7631699	7634139	-	7632919	Chr5D	7713771	7716211	-	7714991	1.0	1.0	collinear
gene:TraesCS5D02G013900	Chr5D	7735201	7751604	-	7743402	Chr5D	7814506	7830062	-	7822284	0.9	0.9	collinear
gene:TraesCS5D02G014000	Chr5D	7929257	7932751	+	7931004	Chr5D	8004804	8008090	+	8006447	1.0	1.0	collinear
gene:TraesCS5D02G014100	Chr5D	7964211	7966925	-	7965568	Chr5D	8039315	8042029	-	8040672	1.0	1.0	collinear
gene:TraesCS5D02G014200	Chr5D	8020016	8022015	+	8021015	Chr5D	8094933	8096932	+	8095932	1.0	1.0	collinear
gene:TraesCS5D02G014300	Chr5D	8033202	8035560	+	8034381	Chr5D	8108119	8110477	+	8109298	1.0	1.0	collinear
gene:TraesCS5D02G014400	Chr5D	8047850	8053620	-	8050735	Chr5D	8122766	8128536	-	8125651	1.0	1.0	collinear
gene:TraesCS5D02G014500	Chr5D	8232865	8262668	+	8247766	Chr5D	8306538	8336050	+	8321294	1.0	1.0	collinear
gene:TraesCS5D02G014600	Chr5D	8406632	8412210	+	8409421	Chr5D	8478441	8484019	+	8481230	1.0	1.0	collinear
gene:TraesCS5D02G014700	Chr5D	8414311	8420275	-	8417293	Chr5D	8486122	8492086	-	8489104	1.0	1.0	collinear
gene:TraesCS5D02G014800	Chr5D	8492429	8495051	-	8493740	Chr5D	8563789	8566411	-	8565100	1.0	1.0	collinear
gene:TraesCS5D02G014900	Chr5D	8495702	8495956	-	8495829	Chr5D	8567062	8567316	-	8567189	1.0	1.0	collinear
gene:TraesCS5D02G015000	Chr5D	8530472	8544251	-	8537361	Chr5D	8601835	8615614	-	8608724	1.0	1.0	collinear
gene:TraesCS5D02G015100	Chr5D	8545953	8548938	-	8547445	Chr5D	8617124	8620109	-	8618616	1.0	1.0	collinear
gene:TraesCS5D02G015300	Chr5D	8641493	8642398	-	8641945	Chr5D	8711564	8712469	-	8712016	1.0	1.0	collinear
gene:TraesCS5D02G015200	Chr5D	8641463	8642641	+	8642052	Chr5D	8711534	8712712	+	8712123	1.0	1.0	collinear
gene:TraesCS5D02G015400	Chr5D	8937076	8937930	+	8937503	Chr5D	9005145	9005999	+	9005572	1.0	1.0	collinear
gene:TraesCS5D02G015500	Chr5D	8954898	8958528	+	8956713	Chr5D	9022802	9026415	+	9024608	1.0	1.0	collinear
gene:TraesCS5D02G015600	Chr5D	9012655	9014840	-	9013747	Chr5D	9080433	9082618	-	9081525	1.0	1.0	collinear
gene:TraesCS5D02G015700	Chr5D	9068619	9069017	+	9068818	Chr5D	9135657	9136055	+	9135856	1.0	1.0	collinear
gene:TraesCS5D02G015800	Chr5D	9109448	9115234	+	9112341	Chr5D	9176004	9181790	+	9178897	1.0	1.0	collinear
gene:TraesCS5D02G015900	Chr5D	9119331	9121530	+	9120430	Chr5D	9185888	9188087	+	9186987	1.0	1.0	collinear
gene:TraesCS5D02G016000	Chr5D	9121646	9125913	-	9123779	Chr5D	9188203	9192470	-	9190336	1.0	1.0	collinear
gene:TraesCS5D02G016069	Chr5D	9217355	9228487	-	9222921	Chr5D	9282369	9293242	-	9287805	1.0	0.999	collinear
gene:TraesCS5D02G016100	Chr5D	9279835	9280494	+	9280164	Chr5D	9344607	9345266	+	9344936	1.0	1.0	collinear
gene:TraesCS5D02G016200	Chr5D	9290731	9291986	+	9291358	Chr5D	9355448	9356703	+	9356075	1.0	1.0	collinear
gene:TraesCS5D02G016300	Chr5D	9331390	9332394	+	9331892	Chr5D	9394972	9395976	+	9395474	1.0	1.0	collinear
gene:TraesCS5D02G016400	Chr5D	9385542	9387358	-	9386450	Chr5D	9448527	9450343	-	9449435	1.0	0.999	collinear
gene:TraesCS5D02G016500	Chr5D	9401858	9404775	-	9403316	Chr5D	9464603	9467520	-	9466061	1.0	1.0	collinear
gene:TraesCS5D02G016600	Chr5D	9470928	9472861	+	9471894	Chr5D	9532821	9534754	+	9533787	1.0	1.0	collinear
gene:TraesCS5D02G016800	Chr5D	9526298	9526780	-	9526539	Chr5D	9587565	9588047	-	9587806	1.0	1.0	collinear
gene:TraesCS5D02G016900	Chr5D	9548029	9548910	+	9548469	Chr5D	9608757	9609638	+	9609197	1.0	1.0	collinear
gene:TraesCS5D02G017000	Chr5D	9575231	9576649	-	9575940	Chr5D	9635960	9637378	-	9636669	1.0	0.999	collinear
gene:TraesCS5D02G017100	Chr5D	9723921	9726370	-	9725145	Chr5D	9784304	9786753	-	9785528	1.0	1.0	collinear
gene:TraesCS5D02G017200	Chr5D	9728002	9733501	-	9730751	Chr5D	9788383	9793728	-	9791055	1.0	1.0	collinear
gene:TraesCS5D02G017300	Chr5D	9900719	9907651	-	9904185	Chr5D	9960395	9967196	-	9963795	1.0	1.0	collinear
gene:TraesCS5D02G017404	Chr5D	9946271	9947264	+	9946767	Chr5D	10005337	10006330	+	10005833	1.0	1.0	collinear
gene:TraesCS5D02G017400	Chr5D	9948738	9956680	-	9952709	Chr5D	10007574	10015516	-	10011545	1.0	1.0	collinear
gene:TraesCS5D02G017500	Chr5D	10041108	10043809	+	10042458	Chr5D	10099358	10102059	+	10100708	1.0	1.0	collinear
gene:TraesCS5D02G017600	Chr5D	10065011	10068982	+	10066996	Chr5D	10122889	10126860	+	10124874	1.0	1.0	collinear
gene:TraesCS5D02G017700	Chr5D	10468037	10472310	+	10470173	Chr5D	10521617	10525890	+	10523753	1.0	1.0	collinear
gene:TraesCS5D02G017800	Chr5D	10470753	10471109	-	10470931	Chr5D	10524333	10524689	-	10524511	1.0	1.0	collinear
gene:TraesCS5D02G017900	Chr5D	10494907	10495638	-	10495272	Chr5D	10548489	10549220	-	10548854	1.0	1.0	collinear
gene:TraesCS5D02G018000	Chr5D	10520893	10527152	+	10524022	Chr5D	10574736	10580995	+	10577865	1.0	1.0	collinear
gene:TraesCS5D02G018100	Chr5D	10536464	10542334	+	10539399	Chr5D	10590307	10596177	+	10593242	1.0	0.999	collinear
gene:TraesCS5D02G018200	Chr5D	10624291	10624743	+	10624517	Chr5D	10678002	10678454	+	10678228	1.0	1.0	collinear
gene:TraesCS5D02G018300	Chr5D	10677829	10678620	+	10678224	Chr5D	10730871	10731662	+	10731266	1.0	1.0	collinear
gene:TraesCS5D02G018500	Chr5D	10773429	10776416	+	10774922	Chr5D	10825186	10828173	+	10826679	1.0	1.0	collinear
gene:TraesCS5D02G018600	Chr5D	10897105	10900888	+	10898996	Chr5D	10948187	10951879	+	10950033	0.959	0.959	collinear
gene:TraesCS5D02G018700	Chr5D	11008289	11009193	-	11008741	Chr5D	11055753	11056657	-	11056205	1.0	1.0	collinear
gene:TraesCS5D02G018800	Chr5D	11301422	11304114	-	11302768	Chr5D	11345614	11348306	-	11346960	1.0	1.0	collinear
gene:TraesCS5D02G018900	Chr5D	11306982	11308916	-	11307949	Chr5D	11351174	11353108	-	11352141	1.0	1.0	collinear
gene:TraesCS5D02G019000	Chr5D	11364861	11365985	+	11365423	Chr5D	11408886	11410010	+	11409448	1.0	1.0	collinear
gene:TraesCS5D02G019100	Chr5D	11431758	11435533	+	11433645	Chr5D	11474888	11478663	+	11476775	1.0	1.0	collinear
gene:TraesCS5D02G019200	Chr5D	11575690	11576796	-	11576243	Chr5D	11616620	11617726	-	11617173	1.0	1.0	collinear
gene:TraesCS5D02G019300	Chr5D	11613091	11614209	-	11613650	Chr5D	11653534	11654652	-	11654093	1.0	0.999	collinear
gene:TraesCS5D02G019400	Chr5D	11949643	11952687	-	11951165	Chr5D	11982568	11985612	-	11984090	1.0	1.0	collinear
gene:TraesCS5D02G019500	Chr5D	12166885	12168315	-	12167600	Chr5D	12192360	12193790	-	12193075	1.0	1.0	collinear
gene:TraesCS5D02G019600	Chr5D	12221732	12229224	-	12225478	Chr5D	12247209	12254701	-	12250955	1.0	0.999	collinear
gene:TraesCS5D02G019700	Chr5D	12591750	12596115	+	12593932	Chr5D	12610698	12615063	+	12612880	1.0	0.999	collinear
gene:TraesCS5D02G019800	Chr5D	12596338	12601344	+	12598841	Chr5D	12615286	12620045	+	12617665	1.0	1.0	collinear
gene:TraesCS5D02G019900	Chr5D	12602740	12603738	+	12603239	Chr5D	12621441	12622439	+	12621940	1.0	1.0	collinear
gene:TraesCS5D02G020000	Chr5D	12605724	12606684	-	12606204	Chr5D	12624425	12625385	-	12624905	1.0	1.0	collinear
gene:TraesCS5D02G020100	Chr5D	12923445	12929648	+	12926546	Chr5D	12940118	12946322	+	12943220	1.0	1.0	collinear
gene:TraesCS5D02G020200	Chr5D	12936174	12936329	-	12936251	Chr5D	12952848	12953003	-	12952925	1.0	1.0	collinear
gene:TraesCS5D02G020300	Chr5D	12967611	12969299	+	12968455	Chr5D	12984290	12985978	+	12985134	1.0	1.0	collinear
gene:TraesCS5D02G020400	Chr5D	12977178	12992933	-	12985055	Chr5D	12993798	13009553	-	13001675	1.0	1.0	collinear
gene:TraesCS5D02G020500	Chr5D	13171604	13172703	-	13172153	Chr5D	13186226	13187325	-	13186775	1.0	1.0	collinear
gene:TraesCS5D02G020800	Chr5D	13715586	13718281	+	13716933	Chr5D	13548599	13551294	+	13549946	1.0	1.0	collinear
gene:TraesCS5D02G020900	Chr5D	13718498	13719750	-	13719124	Chr5D	13551511	13552763	-	13552137	1.0	1.0	collinear
gene:TraesCS5D02G021000	Chr5D	13726961	13732036	+	13729498	Chr5D	13559973	13565048	+	13562510	1.0	1.0	collinear
gene:TraesCS5D02G021100	Chr5D	13789476	13791126	-	13790301	Chr5D	13622081	13623731	-	13622906	1.0	1.0	collinear
gene:TraesCS5D02G021200	Chr5D	13891992	13901263	-	13896627	Chr5D	13723581	13732484	-	13728032	1.0	1.0	collinear
gene:TraesCS5D02G021300	Chr5D	13922712	13926513	+	13924612	Chr5D	13753621	13757422	+	13755521	1.0	1.0	collinear
gene:TraesCS5D02G021400	Chr5D	13928597	13929915	-	13929256	Chr5D	13759506	13760824	-	13760165	1.0	1.0	collinear
gene:TraesCS5D02G021500	Chr5D	14030514	14031796	+	14031155	Chr5D	13860786	13862068	+	13861427	1.0	1.0	collinear
gene:TraesCS5D02G021600	Chr5D	14116551	14125512	-	14121031	Chr5D	13946453	13955414	-	13950933	1.0	1.0	collinear
gene:TraesCS5D02G021700	Chr5D	14390136	14396588	-	14393362	Chr5D	14217146	14223598	-	14220372	1.0	1.0	collinear
