gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Stanley_tgt_chr	Stanley_tgt_start	Stanley_tgt_end	Stanley_tgt_strand	Stanley_tgt_midpoint	Stanley_coverage	Stanley_identity	segment
gene:TraesCS1D03G0002600	Chr1D	418798	422767	-	420782	Chr1D	479600	483569	-	481584	1.0	1.0	collinear
gene:TraesCS1D03G0002800	Chr1D	432621	439371	+	435996	Chr1D	493587	500714	+	497150	1.0	0.999	collinear
gene:TraesCS1D03G0002900	Chr1D	444052	448470	-	446261	Chr1D	505804	510206	-	508005	0.999	0.997	collinear
gene:TraesCS1D03G0003000	Chr1D	454345	457932	+	456138	Chr1D	551399	552920	+	552159	0.938	0.935	collinear
gene:TraesCS1D03G0003200	Chr1D	465036	466154	-	465595	Chr1D	560475	561593	-	561034	1.0	0.998	collinear
gene:TraesCS1D03G0003300	Chr1D	588197	590502	-	589349	Chr1D	743124	745367	-	744245	0.993	0.978	collinear
gene:TraesCS1D03G0003500	Chr1D	670994	672152	+	671573	Chr1D	816666	817826	+	817246	1.0	0.993	collinear
gene:TraesCS1D03G0004700	Chr1D	885654	889258	-	887456	Chr1D	1039015	1042609	-	1040812	0.996	0.986	collinear
gene:TraesCS1D03G0006800	Chr1D	2215187	2215661	-	2215424	Chr1D	3087936	3088405	-	3088170	1.0	0.976	collinear
gene:TraesCS1D03G0006900	Chr1D	2225968	2228621	+	2227294	Chr1D	3101837	3104490	+	3103163	1.0	0.995	collinear
gene:TraesCS1D03G0007000	Chr1D	2291123	2291984	-	2291553	Chr1D	3152011	3152874	-	3152442	1.0	0.977	collinear
gene:TraesCS1D03G0007600	Chr1D	2536433	2539112	+	2537772	Chr1D	3586697	3589331	+	3588014	0.996	0.985	collinear
gene:TraesCS1D03G0007900	Chr1D	2605425	2608487	+	2606956	Chr1D	3648112	3651173	+	3649642	1.0	0.995	collinear
gene:TraesCS1D03G0008000	Chr1D	2612463	2616304	+	2614383	Chr1D	3655287	3659128	+	3657207	1.0	0.999	collinear
gene:TraesCS1D03G0008100	Chr1D	2617136	2620159	-	2618647	Chr1D	3659960	3662985	-	3661472	1.0	0.998	collinear
gene:TraesCS1D03G0008200	Chr1D	2648853	2656401	+	2652627	Chr1D	3693339	3700988	+	3697163	1.0	0.991	collinear
gene:TraesCS1D03G0008400	Chr1D	2658914	2664872	-	2661893	Chr1D	3703499	3709402	-	3706450	0.975	0.972	collinear
gene:TraesCS1D03G0008500	Chr1D	2679004	2685472	+	2682238	Chr1D	3729402	3736262	+	3732832	0.98	0.966	collinear
gene:TraesCS1D03G0008600	Chr1D	2718545	2721537	+	2720041	Chr1D	3775479	3778499	+	3776989	1.0	0.993	collinear
gene:TraesCS1D03G0008800	Chr1D	2722891	2723820	-	2723355	Chr1D	3779859	3780788	-	3780323	1.0	0.995	collinear
gene:TraesCS1D03G0009100	Chr1D	2796340	2799441	-	2797890	Chr1D	3830469	3833570	-	3832019	1.0	0.992	collinear
gene:TraesCS1D03G0009200	Chr1D	2803813	2805476	+	2804644	Chr1D	3837413	3839076	+	3838244	1.0	1.0	collinear
gene:TraesCS1D03G0009400	Chr1D	2818068	2821589	-	2819828	Chr1D	3850102	3853623	-	3851862	1.0	0.99	collinear
gene:TraesCS1D03G0009500	Chr1D	2850565	2852033	-	2851299	Chr1D	3944790	3946258	-	3945524	1.0	0.996	collinear
gene:TraesCS1D03G0009900	Chr1D	2927907	2928881	+	2928394	Chr1D	3999056	4000039	+	3999547	1.0	0.987	collinear
gene:TraesCS1D03G0010000	Chr1D	2945825	2946808	+	2946316	Chr1D	4016722	4017705	+	4017213	1.0	0.994	collinear
gene:TraesCS1D03G0010400	Chr1D	3008174	3009061	+	3008617	Chr1D	4064492	4065388	+	4064940	1.0	0.988	collinear
gene:TraesCS1D03G0010500	Chr1D	3017359	3018255	+	3017807	Chr1D	4073429	4074325	+	4073877	1.0	0.995	collinear
gene:TraesCS1D03G0010600	Chr1D	3035516	3036070	+	3035793	Chr1D	4087724	4088278	+	4088001	1.0	0.998	collinear
gene:TraesCS1D03G0010900	Chr1D	3049234	3052252	+	3050743	Chr1D	4101827	4105064	+	4103445	1.0	0.992	collinear
gene:TraesCS1D03G0011000	Chr1D	3051473	3051794	-	3051633	Chr1D	4104283	4104604	-	4104443	1.0	0.995	collinear
gene:TraesCS1D03G0011200	Chr1D	3058505	3059110	+	3058807	Chr1D	4111184	4111789	+	4111486	1.0	0.998	collinear
gene:TraesCS1D03G0011900	Chr1D	3146520	3146738	+	3146629	Chr1D	4253863	4254081	+	4253972	1.0	0.995	collinear
gene:TraesCS1D03G0012000	Chr1D	3156660	3157255	+	3156957	Chr1D	4281836	4282448	+	4282142	0.996	0.944	collinear
gene:TraesCS1D03G0012400	Chr1D	3168296	3169363	-	3168829	Chr1D	4292430	4293497	-	4292963	1.0	0.993	collinear
gene:TraesCS1D03G0012300	Chr1D	3168296	3169363	-	3168829	Chr1D	4292430	4293497	-	4292963	1.0	0.992	collinear
gene:TraesCS1D03G0012700	Chr1D	3317114	3318407	+	3317760	Chr1D	5855173	5856454	-	5855813	0.99	0.947	collinear
gene:TraesCS1D03G0013000	Chr1D	3377746	3382876	+	3380311	Chr1D	4374613	4379743	+	4377178	1.0	0.993	collinear
gene:TraesCS1D03G0013100	Chr1D	3429890	3431151	+	3430520	Chr1D	4417600	4418881	+	4418240	1.0	0.977	collinear
gene:TraesCS1D03G0013800	Chr1D	3627105	3631812	-	3629458	Chr1D	4614573	4619280	-	4616926	1.0	1.0	collinear
gene:TraesCS1D03G0014100	Chr1D	3654017	3654448	+	3654232	Chr1D	4641428	4641859	+	4641643	1.0	1.0	collinear
gene:TraesCS1D03G0014200	Chr1D	3667788	3668400	+	3668094	Chr1D	4654868	4655480	+	4655174	1.0	1.0	collinear
gene:TraesCS1D03G0014300	Chr1D	3673182	3675464	-	3674323	Chr1D	4660429	4662711	-	4661570	1.0	1.0	collinear
gene:TraesCS1D03G0014700	Chr1D	3726798	3728037	+	3727417	Chr1D	4699857	4701096	+	4700476	1.0	1.0	collinear
gene:TraesCS1D03G0014900	Chr1D	3787854	3789079	-	3788466	Chr1D	4761083	4762308	-	4761695	1.0	1.0	collinear
gene:TraesCS1D03G0015100	Chr1D	3821069	3822598	+	3821833	Chr1D	4793653	4795182	+	4794417	1.0	1.0	collinear
gene:TraesCS1D03G0015200	Chr1D	3916114	3917013	-	3916563	Chr1D	4894644	4895543	-	4895093	1.0	1.0	collinear
gene:TraesCS1D03G0015300	Chr1D	3943302	3944607	-	3943954	Chr1D	4921940	4923245	-	4922592	1.0	0.998	collinear
gene:TraesCS1D03G0015500	Chr1D	4008439	4008696	+	4008567	Chr1D	4989708	4989965	+	4989836	1.0	1.0	collinear
gene:TraesCS1D03G0015600	Chr1D	4031888	4032790	-	4032339	Chr1D	5017642	5018544	-	5018093	1.0	1.0	collinear
gene:TraesCS1D03G0015900	Chr1D	4161332	4165555	+	4163443	Chr1D	5163618	5167841	+	5165729	1.0	0.999	collinear
gene:TraesCS1D03G0016000	Chr1D	4168175	4172160	+	4170167	Chr1D	5170460	5174445	+	5172452	1.0	1.0	collinear
gene:TraesCS1D03G0016100	Chr1D	4172892	4176565	+	4174728	Chr1D	5175177	5178850	+	5177013	1.0	1.0	collinear
gene:TraesCS1D03G0016200	Chr1D	4177197	4182517	-	4179857	Chr1D	5179482	5184802	-	5182142	1.0	0.99	collinear
gene:TraesCS1D03G0016600	Chr1D	4286412	4287695	-	4287053	Chr1D	5290291	5291574	-	5290932	1.0	1.0	collinear
gene:TraesCS1D03G0016700	Chr1D	4386351	4395126	-	4390738	Chr1D	5401763	5410858	-	5406310	1.0	1.0	collinear
gene:TraesCS1D03G0016800	Chr1D	4395798	4401534	+	4398666	Chr1D	5411530	5417262	+	5414396	1.0	1.0	collinear
gene:TraesCS1D03G0017100	Chr1D	4441316	4442197	-	4441756	Chr1D	5460639	5461520	-	5461079	1.0	1.0	collinear
gene:TraesCS1D03G0017400	Chr1D	4485187	4486277	-	4485732	Chr1D	5505273	5506363	-	5505818	1.0	1.0	collinear
gene:TraesCS1D03G0017500	Chr1D	4511639	4512641	-	4512140	Chr1D	5532539	5533541	-	5533040	1.0	0.998	collinear
gene:TraesCS1D03G0017600	Chr1D	4546440	4547558	+	4546999	Chr1D	5573324	5574439	+	5573881	0.997	0.997	collinear
gene:TraesCS1D03G0018500	Chr1D	5055567	5056764	-	5056165	Chr1D	6026126	6027323	-	6026724	1.0	1.0	collinear
gene:TraesCS1D03G0018700	Chr1D	5085791	5087899	+	5086845	Chr1D	6056691	6058799	+	6057745	1.0	1.0	collinear
gene:TraesCS1D03G0018900	Chr1D	5217817	5223338	+	5220577	Chr1D	6190204	6195679	+	6192941	1.0	1.0	collinear
gene:TraesCS1D03G0019300	Chr1D	5269306	5276316	+	5272811	Chr1D	6242257	6249267	+	6245762	1.0	0.998	collinear
gene:TraesCS1D03G0019400	Chr1D	5314169	5316891	-	5315530	Chr1D	6287433	6290155	-	6288794	1.0	1.0	collinear
gene:TraesCS1D03G0019700	Chr1D	5321435	5327699	-	5324567	Chr1D	6294699	6300963	-	6297831	1.0	1.0	collinear
gene:TraesCS1D03G0020000	Chr1D	5416602	5418218	-	5417410	Chr1D	6394830	6396446	-	6395638	1.0	1.0	collinear
gene:TraesCS1D03G0020600	Chr1D	5575968	5580858	-	5578413	Chr1D	6555996	6560886	-	6558441	1.0	0.999	collinear
gene:TraesCS1D03G0020700	Chr1D	5584625	5585680	+	5585152	Chr1D	6564653	6565711	+	6565182	1.0	0.997	collinear
gene:TraesCS1D03G0020900	Chr1D	5619330	5620109	-	5619719	Chr1D	6599244	6600023	-	6599633	1.0	1.0	collinear
gene:TraesCS1D03G0021000	Chr1D	5687938	5689538	+	5688738	Chr1D	6668800	6670400	+	6669600	1.0	1.0	collinear
gene:TraesCS1D03G0021100	Chr1D	5695036	5696676	+	5695856	Chr1D	6675898	6677538	+	6676718	1.0	1.0	collinear
gene:TraesCS1D03G0021200	Chr1D	5734745	5736216	+	5735480	Chr1D	6715552	6717023	+	6716287	1.0	1.0	collinear
gene:TraesCS1D03G0021300	Chr1D	5787123	5792364	-	5789743	Chr1D	6767791	6773238	-	6770514	1.0	1.0	collinear
gene:TraesCS1D03G0021400	Chr1D	5800416	5801330	+	5800873	Chr1D	6781290	6782204	+	6781747	1.0	1.0	collinear
gene:TraesCS1D03G0021500	Chr1D	5850271	5855556	-	5852913	Chr1D	6830427	6836169	-	6833298	1.0	1.0	collinear
gene:TraesCS1D03G0021700	Chr1D	5866018	5869520	+	5867769	Chr1D	6846629	6850131	+	6848380	1.0	0.998	collinear
gene:TraesCS1D03G0021800	Chr1D	5870381	5874515	-	5872448	Chr1D	6850992	6855126	-	6853059	1.0	1.0	collinear
gene:TraesCS1D03G0021900	Chr1D	5887607	5888518	+	5888062	Chr1D	6869532	6870443	+	6869987	1.0	1.0	collinear
gene:TraesCS1D03G0022000	Chr1D	5889906	5894463	+	5892184	Chr1D	6871831	6876388	+	6874109	1.0	1.0	collinear
gene:TraesCS1D03G0022100	Chr1D	5895435	5897468	+	5896451	Chr1D	6877360	6879393	+	6878376	1.0	1.0	collinear
gene:TraesCS1D03G0022200	Chr1D	5899194	5901390	+	5900292	Chr1D	6881119	6883315	+	6882217	1.0	1.0	collinear
gene:TraesCS1D03G0022700	Chr1D	5955107	5961830	+	5958468	Chr1D	6937574	6944297	+	6940935	1.0	1.0	collinear
gene:TraesCS1D03G0022800	Chr1D	5962133	5963519	+	5962826	Chr1D	6944600	6945986	+	6945293	1.0	1.0	collinear
gene:TraesCS1D03G0022900	Chr1D	5965029	5967804	-	5966416	Chr1D	6947738	6950513	-	6949125	1.0	0.999	collinear
gene:TraesCS1D03G0023500	Chr1D	6574304	6577432	+	6575868	Chr1D	7560663	7563791	+	7562227	1.0	1.0	collinear
gene:TraesCS1D03G0023700	Chr1D	6607032	6641306	+	6624169	Chr1D	7593468	7628575	+	7611021	1.0	1.0	collinear
gene:TraesCS1D03G0023900	Chr1D	6664438	6678885	+	6671661	Chr1D	7651716	7666122	+	7658919	1.0	1.0	collinear
gene:TraesCS1D03G0024100	Chr1D	6702026	6705310	-	6703668	Chr1D	7689231	7692692	-	7690961	1.0	0.999	collinear
gene:TraesCS1D03G0024300	Chr1D	6717424	6717978	-	6717701	Chr1D	7704885	7705439	-	7705162	1.0	1.0	collinear
gene:TraesCS1D03G0024400	Chr1D	6734472	6735112	-	6734792	Chr1D	7722565	7723205	-	7722885	1.0	1.0	collinear
gene:TraesCS1D03G0024500	Chr1D	6762398	6765377	-	6763887	Chr1D	7750212	7753191	-	7751701	1.0	1.0	collinear
gene:TraesCS1D03G0024600	Chr1D	6768889	6782560	-	6775724	Chr1D	7756703	7770374	-	7763538	1.0	0.999	collinear
gene:TraesCS1D03G0024700	Chr1D	6788386	6789994	-	6789190	Chr1D	7776200	7777807	-	7777003	1.0	1.0	collinear
gene:TraesCS1D03G0024800	Chr1D	6803517	6804251	-	6803884	Chr1D	7790974	7791708	-	7791341	1.0	1.0	collinear
gene:TraesCS1D03G0025100	Chr1D	6836115	6836863	-	6836489	Chr1D	7823572	7824320	-	7823946	1.0	0.998	collinear
gene:TraesCS1D03G0025200	Chr1D	6847588	6847915	-	6847751	Chr1D	7835273	7835600	-	7835436	1.0	1.0	collinear
gene:TraesCS1D03G0025400	Chr1D	6896537	6898345	-	6897441	Chr1D	7881931	7883739	-	7882835	1.0	1.0	collinear
gene:TraesCS1D03G0025500	Chr1D	6910143	6911975	+	6911059	Chr1D	7895820	7897652	+	7896736	1.0	0.996	collinear
gene:TraesCS1D03G0026000	Chr1D	6974090	6976661	-	6975375	Chr1D	7939794	7942365	-	7941079	1.0	0.985	collinear
gene:TraesCS1D03G0026200	Chr1D	6981796	6982558	-	6982177	Chr1D	7965496	7966256	-	7965876	0.995	0.982	collinear
gene:TraesCS1D03G0026400	Chr1D	7025015	7028044	-	7026529	Chr1D	8003752	8006731	-	8005241	1.0	0.986	collinear
gene:TraesCS1D03G0026800	Chr1D	7142988	7145861	-	7144424	Chr1D	8083380	8086253	-	8084816	1.0	0.991	collinear
gene:TraesCS1D03G0026900	Chr1D	7150081	7152861	-	7151471	Chr1D	8090357	8093137	-	8091747	1.0	1.0	collinear
gene:TraesCS1D03G0027100	Chr1D	7162457	7164005	-	7163231	Chr1D	8102976	8104524	-	8103750	1.0	1.0	collinear
gene:TraesCS1D03G0027500	Chr1D	7198014	7203075	-	7200544	Chr1D	8138240	8143301	-	8140770	1.0	1.0	collinear
gene:TraesCS1D03G0027600	Chr1D	7205594	7209460	+	7207527	Chr1D	8145820	8149686	+	8147753	1.0	1.0	collinear
gene:TraesCS1D03G0027700	Chr1D	7209703	7211493	-	7210598	Chr1D	8149929	8151719	-	8150824	1.0	1.0	collinear
gene:TraesCS1D03G0027800	Chr1D	7217568	7219054	-	7218311	Chr1D	8157155	8158641	-	8157898	1.0	1.0	collinear
gene:TraesCS1D03G0027900	Chr1D	7220638	7226063	+	7223350	Chr1D	8160279	8165704	+	8162991	1.0	1.0	collinear
gene:TraesCS1D03G0028000	Chr1D	7248635	7250357	+	7249496	Chr1D	8188236	8189958	+	8189097	1.0	1.0	collinear
gene:TraesCS1D03G0028400	Chr1D	7295347	7297250	+	7296298	Chr1D	8235011	8236914	+	8235962	1.0	1.0	collinear
gene:TraesCS1D03G0028500	Chr1D	7329510	7332180	+	7330845	Chr1D	8268959	8271629	+	8270294	1.0	0.999	collinear
gene:TraesCS1D03G0028600	Chr1D	7344236	7345795	+	7345015	Chr1D	8284959	8286518	+	8285738	1.0	1.0	collinear
gene:TraesCS1D03G0028700	Chr1D	7346429	7346764	+	7346596	Chr1D	8287152	8287487	+	8287319	1.0	1.0	collinear
gene:TraesCS1D03G0029000	Chr1D	7444347	7445118	-	7444732	Chr1D	8390061	8390832	-	8390446	1.0	1.0	collinear
gene:TraesCS1D03G0029100	Chr1D	7448772	7453083	+	7450927	Chr1D	8394486	8398694	+	8396590	1.0	1.0	collinear
gene:TraesCS1D03G0029300	Chr1D	7458483	7460471	+	7459477	Chr1D	8404094	8406082	+	8405088	1.0	1.0	collinear
gene:TraesCS1D03G0029400	Chr1D	7461845	7465604	-	7463724	Chr1D	8407456	8411215	-	8409335	1.0	1.0	collinear
gene:TraesCS1D03G0029500	Chr1D	7469380	7470382	-	7469881	Chr1D	8415132	8416134	-	8415633	1.0	1.0	collinear
gene:TraesCS1D03G0029700	Chr1D	7485862	7490452	-	7488157	Chr1D	8431614	8436204	-	8433909	1.0	1.0	collinear
gene:TraesCS1D03G0029900	Chr1D	7495928	7498713	-	7497320	Chr1D	8441681	8444466	-	8443073	1.0	1.0	collinear
gene:TraesCS1D03G0030000	Chr1D	7504293	7508717	+	7506505	Chr1D	8449874	8454294	+	8452084	1.0	1.0	collinear
gene:TraesCS1D03G0030400	Chr1D	7557933	7558861	-	7558397	Chr1D	8504220	8505148	-	8504684	1.0	1.0	collinear
gene:TraesCS1D03G0030700	Chr1D	7584288	7585388	-	7584838	Chr1D	8530659	8531759	-	8531209	1.0	1.0	collinear
gene:TraesCS1D03G0030800	Chr1D	7609089	7610266	+	7609677	Chr1D	8555751	8556928	+	8556339	1.0	1.0	collinear
gene:TraesCS1D03G0030900	Chr1D	7632197	7635495	-	7633846	Chr1D	8578694	8581992	-	8580343	1.0	1.0	collinear
gene:TraesCS1D03G0031000	Chr1D	7636833	7639437	+	7638135	Chr1D	8583675	8586279	+	8584977	1.0	1.0	collinear
gene:TraesCS1D03G0031100	Chr1D	7640389	7642599	-	7641494	Chr1D	8587231	8589441	-	8588336	1.0	0.999	collinear
gene:TraesCS1D03G0031300	Chr1D	7703824	7706918	-	7705371	Chr1D	8651038	8654132	-	8652585	1.0	1.0	collinear
gene:TraesCS1D03G0031400	Chr1D	7742263	7744697	+	7743480	Chr1D	8691149	8693583	+	8692366	1.0	1.0	collinear
gene:TraesCS1D03G0031500	Chr1D	7766021	7767467	-	7766744	Chr1D	8714814	8716260	-	8715537	1.0	1.0	collinear
gene:TraesCS1D03G0031800	Chr1D	7772412	7776370	-	7774391	Chr1D	8721205	8725163	-	8723184	1.0	0.999	collinear
gene:TraesCS1D03G0031700	Chr1D	7771995	7779704	+	7775849	Chr1D	8720788	8728497	+	8724642	1.0	0.999	collinear
gene:TraesCS1D03G0031900	Chr1D	7797379	7799716	+	7798547	Chr1D	8746171	8748508	+	8747339	1.0	0.999	collinear
gene:TraesCS1D03G0032000	Chr1D	7806662	7810184	-	7808423	Chr1D	8755496	8759018	-	8757257	1.0	1.0	collinear
gene:TraesCS1D03G0032300	Chr1D	7843644	7847436	-	7845540	Chr1D	8792659	8796451	-	8794555	1.0	1.0	collinear
gene:TraesCS1D03G0032400	Chr1D	7854309	7869098	+	7861703	Chr1D	8803324	8818341	+	8810832	1.0	1.0	collinear
gene:TraesCS1D03G0032500	Chr1D	7890500	7891777	-	7891138	Chr1D	8840031	8841308	-	8840669	1.0	1.0	collinear
gene:TraesCS1D03G0032700	Chr1D	7896242	7902109	-	7899175	Chr1D	8845773	8851640	-	8848706	1.0	1.0	collinear
gene:TraesCS1D03G0032900	Chr1D	7925981	7929834	+	7927907	Chr1D	8874759	8878613	+	8876686	1.0	1.0	collinear
gene:TraesCS1D03G0033000	Chr1D	7933872	7935232	+	7934552	Chr1D	8882651	8884011	+	8883331	1.0	1.0	collinear
gene:TraesCS1D03G0033100	Chr1D	8006183	8010570	-	8008376	Chr1D	8956215	8960422	-	8958318	1.0	1.0	collinear
gene:TraesCS1D03G0033200	Chr1D	8015283	8031795	+	8023539	Chr1D	8965135	8981650	+	8973392	1.0	0.999	collinear
gene:TraesCS1D03G0033800	Chr1D	8093813	8098708	+	8096260	Chr1D	9069228	9074148	+	9071688	0.997	0.968	collinear
gene:TraesCS1D03G0034100	Chr1D	8116295	8117076	+	8116685	Chr1D	9160987	9161769	+	9161378	1.0	0.987	collinear
gene:TraesCS1D03G0034200	Chr1D	8137290	8139047	+	8138168	Chr1D	9190769	9192526	+	9191647	1.0	1.0	collinear
gene:TraesCS1D03G0034400	Chr1D	8166280	8177789	+	8172034	Chr1D	9220501	9232398	+	9226449	1.0	0.996	collinear
gene:TraesCS1D03G0035000	Chr1D	8189624	8191287	+	8190455	Chr1D	9244661	9246324	+	9245492	1.0	1.0	collinear
gene:TraesCS1D03G0035100	Chr1D	8241841	8244372	+	8243106	Chr1D	9296418	9298967	+	9297692	1.0	0.991	collinear
gene:TraesCS1D03G0035200	Chr1D	8254180	8255126	+	8254653	Chr1D	9308837	9309784	+	9309310	1.0	0.983	collinear
gene:TraesCS1D03G0035900	Chr1D	8332217	8336281	-	8334249	Chr1D	9338466	9342531	-	9340498	0.996	0.987	collinear
gene:TraesCS1D03G0036000	Chr1D	8337814	8340700	-	8339257	Chr1D	9344120	9347028	-	9345574	1.0	0.982	collinear
gene:TraesCS1D03G0036100	Chr1D	8363677	8369101	-	8366389	Chr1D	9376205	9381627	-	9378916	0.998	0.989	collinear
gene:TraesCS1D03G0036400	Chr1D	8513539	8514237	-	8513888	Chr1D	9556333	9557031	-	9556682	1.0	0.996	collinear
gene:TraesCS1D03G0036500	Chr1D	8591248	8594687	-	8592967	Chr1D	9779479	9782961	-	9781220	1.0	0.983	collinear
gene:TraesCS1D03G0036700	Chr1D	8633821	8637432	-	8635626	Chr1D	9813384	9817000	-	9815192	0.999	0.99	collinear
gene:TraesCS1D03G0036800	Chr1D	8667203	8668447	+	8667825	Chr1D	9853559	9854803	+	9854181	1.0	0.991	collinear
gene:TraesCS1D03G0036900	Chr1D	8676817	8678607	+	8677712	Chr1D	9863202	9864992	+	9864097	1.0	0.994	collinear
gene:TraesCS1D03G0037000	Chr1D	8686742	8689043	-	8687892	Chr1D	9869233	9871530	-	9870381	0.999	0.99	collinear
gene:TraesCS1D03G0037300	Chr1D	8727511	8729922	+	8728716	Chr1D	9895039	9897472	+	9896255	0.999	0.976	collinear
gene:TraesCS1D03G0037400	Chr1D	8799437	8803408	+	8801422	Chr1D	9966039	9970255	+	9968147	1.0	0.986	collinear
gene:TraesCS1D03G0037900	Chr1D	8922917	8923896	+	8923406	Chr1D	10017503	10018482	+	10017992	1.0	0.993	collinear
gene:TraesCS1D03G0038300	Chr1D	9016302	9021501	-	9018901	Chr1D	10092883	10097944	-	10095413	0.954	0.946	collinear
gene:TraesCS1D03G0038400	Chr1D	9022044	9027361	+	9024702	Chr1D	10098456	10103798	+	10101127	1.0	0.992	collinear
gene:TraesCS1D03G0038500	Chr1D	9029515	9030704	-	9030109	Chr1D	10105952	10107141	-	10106546	1.0	1.0	collinear
gene:TraesCS1D03G0038600	Chr1D	9033681	9040126	-	9036903	Chr1D	10110118	10116785	-	10113451	1.0	1.0	collinear
gene:TraesCS1D03G0038800	Chr1D	9121342	9124455	+	9122898	Chr1D	10198071	10201184	+	10199627	1.0	1.0	collinear
gene:TraesCS1D03G0038900	Chr1D	9124737	9127417	-	9126077	Chr1D	10201466	10204145	-	10202805	1.0	1.0	collinear
gene:TraesCS1D03G0039000	Chr1D	9129416	9137638	+	9133527	Chr1D	10206144	10214366	+	10210255	1.0	1.0	collinear
gene:TraesCS1D03G0039100	Chr1D	9154545	9157552	+	9156048	Chr1D	10231494	10234538	+	10233016	1.0	1.0	collinear
gene:TraesCS1D03G0039200	Chr1D	9206067	9207887	+	9206977	Chr1D	10283389	10285209	+	10284299	1.0	0.998	collinear
gene:TraesCS1D03G0039300	Chr1D	9227821	9228352	+	9228086	Chr1D	10305405	10305936	+	10305670	1.0	1.0	collinear
gene:TraesCS1D03G0039400	Chr1D	9245157	9246124	+	9245640	Chr1D	10324840	10325807	+	10325323	1.0	1.0	collinear
gene:TraesCS1D03G0039500	Chr1D	9247527	9249158	-	9248342	Chr1D	10327209	10328840	-	10328024	1.0	1.0	collinear
gene:TraesCS1D03G0039600	Chr1D	9262555	9264156	+	9263355	Chr1D	10342410	10344011	+	10343210	1.0	1.0	collinear
gene:TraesCS1D03G0039700	Chr1D	9327845	9334250	-	9331047	Chr1D	10408057	10414462	-	10411259	1.0	1.0	collinear
gene:TraesCS1D03G0040100	Chr1D	9396284	9405243	-	9400763	Chr1D	10476619	10485577	-	10481098	1.0	1.0	collinear
gene:TraesCS1D03G0040200	Chr1D	9435351	9444224	-	9439787	Chr1D	10516490	10525363	-	10520926	1.0	0.999	collinear
gene:TraesCS1D03G0040300	Chr1D	9461479	9465994	+	9463736	Chr1D	10542935	10547450	+	10545192	1.0	1.0	collinear
gene:TraesCS1D03G0040400	Chr1D	9493072	9498717	-	9495894	Chr1D	10574529	10580440	-	10577484	1.0	0.941	collinear
gene:TraesCS1D03G0040500	Chr1D	9623480	9623999	-	9623739	Chr1D	10705954	10706473	-	10706213	1.0	1.0	collinear
gene:TraesCS1D03G0040800	Chr1D	9677228	9681756	+	9679492	Chr1D	10757037	10761596	+	10759316	1.0	1.0	collinear
gene:TraesCS1D03G0041100	Chr1D	9688210	9693529	+	9690869	Chr1D	10768047	10773367	+	10770707	1.0	1.0	collinear
gene:TraesCS1D03G0041300	Chr1D	9722460	9732333	-	9727396	Chr1D	10802811	10812906	-	10807858	1.0	0.955	collinear
gene:TraesCS1D03G0041600	Chr1D	9742405	9753140	-	9747772	Chr1D	10822970	10833683	-	10828326	1.0	1.0	collinear
gene:TraesCS1D03G0041800	Chr1D	9768946	9769323	-	9769134	Chr1D	10848394	10848771	-	10848582	1.0	1.0	collinear
gene:TraesCS1D03G0042100	Chr1D	9802988	9804033	-	9803510	Chr1D	10883560	10884605	-	10884082	1.0	1.0	collinear
gene:TraesCS1D03G0042200	Chr1D	9823512	9823727	-	9823619	Chr1D	10904492	10904707	-	10904599	1.0	1.0	collinear
