gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Stanley_tgt_chr	Stanley_tgt_start	Stanley_tgt_end	Stanley_tgt_strand	Stanley_tgt_midpoint	Stanley_coverage	Stanley_identity	segment
gene:TraesCS7D03G0142600	Chr7D	35852444	35857246	+	35854845	Chr7D	30210766	30215568	-	30213167	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0142700	Chr7D	35913203	35918775	+	35915989	Chr7D	30149255	30154827	-	30152041	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0142800	Chr7D	36136513	36141013	-	36138763	Chr7D	29923937	29928603	+	29926270	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0143100	Chr7D	36351872	36353818	+	36352845	Chr7D	29708043	29709972	-	29709007	0.989	0.989	rearrangement:Chr7D_block1
gene:TraesCS7D03G0143200	Chr7D	36366189	36369193	+	36367691	Chr7D	29692616	29695620	-	29694118	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0143500	Chr7D	36560134	36562272	-	36561203	Chr7D	29479502	29481640	+	29480571	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0143800	Chr7D	36749886	36756998	+	36753442	Chr7D	29271014	29278126	-	29274570	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0143900	Chr7D	36759836	36762201	+	36761018	Chr7D	29265812	29268177	-	29266994	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D03G0144200	Chr7D	36783327	36784410	+	36783868	Chr7D	29243377	29244460	-	29243918	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0144400	Chr7D	36864228	36872244	-	36868236	Chr7D	29154743	29162759	+	29158751	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0144600	Chr7D	36886050	36887376	-	36886713	Chr7D	29139022	29140348	+	29139685	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0144900	Chr7D	36909505	36911551	-	36910528	Chr7D	29114835	29116881	+	29115858	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0145000	Chr7D	36914755	36916574	+	36915664	Chr7D	29109810	29111629	-	29110719	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0145100	Chr7D	37101560	37103787	-	37102673	Chr7D	28919828	28922055	+	28920941	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D03G0145200	Chr7D	37109401	37110766	+	37110083	Chr7D	28912849	28914214	-	28913531	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0145300	Chr7D	37114552	37115672	+	37115112	Chr7D	28907565	28908685	-	28908125	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0145500	Chr7D	37141581	37143775	-	37142678	Chr7D	28879139	28881332	+	28880235	0.999	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D03G0145900	Chr7D	37354706	37358784	+	37356745	Chr7D	28663984	28668062	-	28666023	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0146000	Chr7D	37359402	37363434	-	37361418	Chr7D	28659334	28663366	+	28661350	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0146100	Chr7D	37404436	37406491	-	37405463	Chr7D	28615108	28617163	+	28616135	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D03G0146700	Chr7D	37578074	37578346	+	37578210	Chr7D	28442501	28442773	-	28442637	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0147100	Chr7D	37657655	37657921	+	37657788	Chr7D	28357997	28358263	-	28358130	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0000400	Chr7D	207994	212443	-	210218	Chr7D	1785775	1790224	+	1787999	1.0	1.0	collinear
gene:TraesCS7D03G0000500	Chr7D	242065	245782	+	243923	Chr7D	1752433	1756150	-	1754291	1.0	1.0	collinear
gene:TraesCS7D03G0000900	Chr7D	337014	337852	+	337433	Chr7D	1659920	1660758	-	1660339	1.0	1.0	collinear
gene:TraesCS7D03G0001000	Chr7D	365927	369790	-	367858	Chr7D	1627830	1631694	+	1629762	1.0	0.995	collinear
gene:TraesCS7D03G0001100	Chr7D	371892	373182	-	372537	Chr7D	1624438	1625728	+	1625083	1.0	1.0	collinear
gene:TraesCS7D03G0001400	Chr7D	478186	482086	-	480136	Chr7D	1515099	1518999	+	1517049	1.0	1.0	collinear
gene:TraesCS7D03G0001900	Chr7D	706058	709008	-	707533	Chr7D	1283934	1286884	+	1285409	1.0	0.989	collinear
gene:TraesCS7D03G0002100	Chr7D	995282	1001481	-	998381	Chr7D	984063	990262	+	987162	1.0	1.0	collinear
gene:TraesCS7D03G0002300	Chr7D	1028545	1032002	-	1030273	Chr7D	953125	956582	+	954853	1.0	1.0	collinear
gene:TraesCS7D03G0002600	Chr7D	1089491	1090678	-	1090084	Chr7D	894297	895484	+	894890	1.0	1.0	collinear
gene:TraesCS7D03G0002800	Chr7D	1101311	1104311	-	1102811	Chr7D	880460	883436	+	881948	0.992	0.99	collinear
gene:TraesCS7D03G0002900	Chr7D	1138064	1151035	-	1144549	Chr7D	833644	846614	+	840129	1.0	1.0	collinear
gene:TraesCS7D03G0003200	Chr7D	1197663	1199279	-	1198471	Chr7D	784528	786144	+	785336	1.0	1.0	collinear
gene:TraesCS7D03G0003900	Chr7D	1268276	1269780	-	1269028	Chr7D	713765	715269	+	714517	1.0	1.0	collinear
gene:TraesCS7D03G0004000	Chr7D	1270782	1275797	-	1273289	Chr7D	707466	712427	+	709946	0.967	0.967	collinear
gene:TraesCS7D03G0004300	Chr7D	1318295	1332709	+	1325502	Chr7D	650271	664949	-	657610	1.0	1.0	collinear
gene:TraesCS7D03G0004400	Chr7D	1335304	1336512	+	1335908	Chr7D	646468	647676	-	647072	1.0	1.0	collinear
gene:TraesCS7D03G0004500	Chr7D	1367440	1372889	+	1370164	Chr7D	609564	615293	-	612428	0.961	0.961	collinear
gene:TraesCS7D03G0004600	Chr7D	1423297	1428624	-	1425960	Chr7D	553588	558915	+	556251	1.0	1.0	collinear
gene:TraesCS7D03G0004700	Chr7D	1568149	1569787	+	1568968	Chr7D	362872	364510	+	363691	1.0	1.0	collinear
gene:TraesCS7D03G0005200	Chr7D	1622734	1623927	-	1623330	Chr7D	417993	419186	-	418589	1.0	1.0	collinear
gene:TraesCS7D03G0005300	Chr7D	1630150	1631499	-	1630824	Chr7D	425409	426758	-	426083	1.0	1.0	collinear
gene:TraesCS7D03G0005400	Chr7D	1638146	1638877	-	1638511	Chr7D	433405	434136	-	433770	1.0	1.0	collinear
gene:TraesCS7D03G0005500	Chr7D	1648975	1654512	-	1651743	Chr7D	444322	449859	-	447090	1.0	1.0	collinear
gene:TraesCS7D03G0005800	Chr7D	1673923	1675253	+	1674588	Chr7D	306017	307347	-	306682	1.0	1.0	collinear
gene:TraesCS7D03G0005900	Chr7D	1812284	1819521	+	1815902	Chr7D	171745	178977	-	175361	1.0	1.0	collinear
gene:TraesCS7D03G0006000	Chr7D	1859225	1861790	-	1860507	Chr7D	129541	132106	+	130823	1.0	1.0	collinear
gene:TraesCS7D03G0007000	Chr7D	2228806	2234143	+	2231474	Chr7D	2244021	2249358	+	2246689	1.0	1.0	collinear
gene:TraesCS7D03G0007200	Chr7D	2250873	2256744	+	2253808	Chr7D	2266107	2271978	+	2269042	1.0	1.0	collinear
gene:TraesCS7D03G0007300	Chr7D	2256864	2262070	-	2259467	Chr7D	2272098	2277304	-	2274701	1.0	1.0	collinear
gene:TraesCS7D03G0007400	Chr7D	2264975	2273161	+	2269068	Chr7D	2280209	2288395	+	2284302	1.0	0.999	collinear
gene:TraesCS7D03G0007600	Chr7D	2278478	2284668	-	2281573	Chr7D	2293712	2300088	-	2296900	1.0	1.0	collinear
gene:TraesCS7D03G0007800	Chr7D	2290415	2291827	-	2291121	Chr7D	2305736	2307148	-	2306442	1.0	1.0	collinear
gene:TraesCS7D03G0007900	Chr7D	2327893	2330761	-	2329327	Chr7D	2343720	2346620	-	2345170	1.0	0.988	collinear
gene:TraesCS7D03G0008100	Chr7D	2339553	2341226	-	2340389	Chr7D	2355262	2356935	-	2356098	1.0	1.0	collinear
gene:TraesCS7D03G0008300	Chr7D	2344023	2345195	+	2344609	Chr7D	2359732	2360904	+	2360318	1.0	1.0	collinear
gene:TraesCS7D03G0008400	Chr7D	2379429	2390488	-	2384958	Chr7D	2395482	2406665	-	2401073	1.0	1.0	collinear
gene:TraesCS7D03G0008800	Chr7D	2434315	2435737	+	2435026	Chr7D	2449800	2451222	+	2450511	1.0	1.0	collinear
gene:TraesCS7D03G0009200	Chr7D	2527421	2532947	-	2530184	Chr7D	2542338	2547864	-	2545101	1.0	0.999	collinear
gene:TraesCS7D03G0009300	Chr7D	2533886	2537181	-	2535533	Chr7D	2548803	2552098	-	2550450	1.0	1.0	collinear
gene:TraesCS7D03G0009400	Chr7D	2540503	2541469	+	2540986	Chr7D	2555347	2556313	+	2555830	1.0	1.0	collinear
gene:TraesCS7D03G0009500	Chr7D	2542055	2546243	-	2544149	Chr7D	2556899	2561087	-	2558993	1.0	1.0	collinear
gene:TraesCS7D03G0009700	Chr7D	2616995	2622421	+	2619708	Chr7D	2631595	2637021	+	2634308	1.0	1.0	collinear
gene:TraesCS7D03G0010000	Chr7D	2635314	2645413	+	2640363	Chr7D	2649914	2660013	+	2654963	1.0	1.0	collinear
gene:TraesCS7D03G0010100	Chr7D	2645699	2651710	-	2648704	Chr7D	2660299	2666310	-	2663304	1.0	0.999	collinear
gene:TraesCS7D03G0010300	Chr7D	2699940	2703571	+	2701755	Chr7D	2714369	2718018	+	2716193	1.0	0.994	collinear
gene:TraesCS7D03G0010400	Chr7D	2719052	2723210	+	2721131	Chr7D	2733613	2737771	+	2735692	1.0	0.999	collinear
gene:TraesCS7D03G0010500	Chr7D	2732001	2735374	-	2733687	Chr7D	2746500	2749873	-	2748186	1.0	0.999	collinear
gene:TraesCS7D03G0011000	Chr7D	2812476	2817119	-	2814797	Chr7D	2805094	2809737	-	2807415	1.0	1.0	collinear
gene:TraesCS7D03G0011100	Chr7D	2820284	2820931	-	2820607	Chr7D	2812902	2813549	-	2813225	1.0	0.983	collinear
gene:TraesCS7D03G0011300	Chr7D	2839717	2842723	-	2841220	Chr7D	2832449	2835455	-	2833952	1.0	1.0	collinear
gene:TraesCS7D03G0011700	Chr7D	2886179	2887647	-	2886913	Chr7D	2878956	2880424	-	2879690	1.0	1.0	collinear
gene:TraesCS7D03G0011900	Chr7D	2926331	2932062	-	2929196	Chr7D	2919418	2925149	-	2922283	1.0	0.999	collinear
gene:TraesCS7D03G0012000	Chr7D	2970217	2974321	+	2972269	Chr7D	2962844	2966948	+	2964896	1.0	1.0	collinear
gene:TraesCS7D03G0012800	Chr7D	3066939	3070686	-	3068812	Chr7D	3058328	3062077	-	3060202	1.0	1.0	collinear
gene:TraesCS7D03G0012900	Chr7D	3139649	3146957	+	3143303	Chr7D	3129943	3137251	+	3133597	1.0	1.0	collinear
gene:TraesCS7D03G0013000	Chr7D	3150713	3153119	+	3151916	Chr7D	3141187	3143593	+	3142390	1.0	1.0	collinear
gene:TraesCS7D03G0013200	Chr7D	3185961	3190001	+	3187981	Chr7D	3176126	3180166	+	3178146	1.0	0.999	collinear
gene:TraesCS7D03G0013400	Chr7D	3203082	3205448	-	3204265	Chr7D	3198106	3199831	-	3198968	0.993	0.919	collinear
gene:TraesCS7D03G0015500	Chr7D	3814265	3821334	+	3817799	Chr7D	3322521	3329507	+	3326014	0.999	0.993	collinear
gene:TraesCS7D03G0015700	Chr7D	3924287	3927124	-	3925705	Chr7D	3445277	3448113	-	3446695	1.0	0.998	collinear
gene:TraesCS7D03G0018000	Chr7D	4152973	4155247	+	4154110	Chr7D	3720640	3722881	+	3721760	1.0	0.989	collinear
gene:TraesCS7D03G0018100	Chr7D	4155984	4167183	-	4161583	Chr7D	3723615	3734844	-	3729229	0.996	0.938	collinear
gene:TraesCS7D03G0018600	Chr7D	4227872	4231741	-	4229806	Chr7D	3865305	3869153	-	3867229	0.994	0.981	collinear
gene:TraesCS7D03G0019300	Chr7D	4373494	4379132	-	4376313	Chr7D	4064624	4070674	-	4067649	0.991	0.904	collinear
gene:TraesCS7D03G0019500	Chr7D	4380371	4385812	-	4383091	Chr7D	4071848	4077289	-	4074568	1.0	1.0	collinear
gene:TraesCS7D03G0019600	Chr7D	4385864	4387865	+	4386864	Chr7D	4077341	4079342	+	4078341	1.0	1.0	collinear
gene:TraesCS7D03G0019800	Chr7D	4393431	4397150	-	4395290	Chr7D	4084898	4088617	-	4086757	1.0	1.0	collinear
gene:TraesCS7D03G0020000	Chr7D	4439657	4444783	-	4442220	Chr7D	4131438	4136564	-	4134001	1.0	1.0	collinear
gene:TraesCS7D03G0020100	Chr7D	4565258	4568974	-	4567116	Chr7D	4258131	4261846	-	4259988	0.999	0.999	collinear
gene:TraesCS7D03G0020400	Chr7D	4634138	4637358	-	4635748	Chr7D	4327116	4330336	-	4328726	1.0	0.999	collinear
gene:TraesCS7D03G0020600	Chr7D	4654978	4659334	-	4657156	Chr7D	4348221	4352577	-	4350399	1.0	0.999	collinear
gene:TraesCS7D03G0020900	Chr7D	4730087	4731728	+	4730907	Chr7D	4423760	4425401	+	4424580	1.0	1.0	collinear
gene:TraesCS7D03G0021000	Chr7D	4776548	4779729	-	4778138	Chr7D	4470987	4474168	-	4472577	1.0	1.0	collinear
gene:TraesCS7D03G0021200	Chr7D	4787934	4791139	-	4789536	Chr7D	4482378	4485583	-	4483980	1.0	0.997	collinear
gene:TraesCS7D03G0021400	Chr7D	4865746	4867669	-	4866707	Chr7D	4560889	4562812	-	4561850	1.0	0.997	collinear
gene:TraesCS7D03G0021600	Chr7D	4879511	4883149	-	4881330	Chr7D	4574934	4578572	-	4576753	1.0	0.999	collinear
gene:TraesCS7D03G0021700	Chr7D	4993157	4993798	+	4993477	Chr7D	4688879	4689520	+	4689199	1.0	0.982	collinear
gene:TraesCS7D03G0021800	Chr7D	4995759	5006435	-	5001097	Chr7D	4691487	4702170	-	4696828	0.999	0.995	collinear
gene:TraesCS7D03G0022200	Chr7D	5069037	5070965	-	5070001	Chr7D	4765424	4767352	-	4766388	1.0	1.0	collinear
gene:TraesCS7D03G0022300	Chr7D	5080642	5082005	-	5081323	Chr7D	4776803	4778166	-	4777484	1.0	1.0	collinear
gene:TraesCS7D03G0022500	Chr7D	5156361	5160719	+	5158540	Chr7D	4852067	4856736	+	4854401	1.0	0.999	collinear
gene:TraesCS7D03G0023000	Chr7D	5173670	5184406	-	5179038	Chr7D	4869728	4880424	-	4875076	1.0	0.998	collinear
gene:TraesCS7D03G0023900	Chr7D	5240086	5241924	+	5241005	Chr7D	4928237	4930075	+	4929156	1.0	0.999	collinear
gene:TraesCS7D03G0024300	Chr7D	5350832	5357886	+	5354359	Chr7D	5007364	5014450	+	5010907	0.999	0.99	collinear
gene:TraesCS7D03G0024500	Chr7D	5358011	5359163	-	5358587	Chr7D	5014574	5015901	-	5015237	1.0	0.998	collinear
gene:TraesCS7D03G0024700	Chr7D	5379726	5380734	+	5380230	Chr7D	5113260	5114265	+	5113762	0.996	0.981	collinear
gene:TraesCS7D03G0025200	Chr7D	5441521	5445663	-	5443592	Chr7D	5155799	5159941	-	5157870	1.0	0.999	collinear
gene:TraesCS7D03G0025300	Chr7D	5447418	5450587	+	5449002	Chr7D	5161696	5164865	+	5163280	1.0	1.0	collinear
gene:TraesCS7D03G0025400	Chr7D	5453391	5454989	-	5454190	Chr7D	5167669	5169267	-	5168468	1.0	1.0	collinear
gene:TraesCS7D03G0025800	Chr7D	5525637	5531073	-	5528355	Chr7D	5240384	5245820	-	5243102	1.0	1.0	collinear
gene:TraesCS7D03G0025900	Chr7D	5533462	5539159	+	5536310	Chr7D	5248527	5254863	+	5251695	1.0	1.0	collinear
gene:TraesCS7D03G0026100	Chr7D	5539351	5546645	-	5542998	Chr7D	5255055	5262349	-	5258702	1.0	1.0	collinear
gene:TraesCS7D03G0026200	Chr7D	5548227	5549057	+	5548642	Chr7D	5263931	5264761	+	5264346	1.0	1.0	collinear
gene:TraesCS7D03G0026500	Chr7D	5558765	5567731	-	5563248	Chr7D	5274470	5283436	-	5278953	1.0	1.0	collinear
gene:TraesCS7D03G0026600	Chr7D	5660265	5660726	+	5660495	Chr7D	5381550	5382011	+	5381780	1.0	1.0	collinear
gene:TraesCS7D03G0026800	Chr7D	5667198	5670487	+	5668842	Chr7D	5388465	5391754	+	5390109	1.0	1.0	collinear
gene:TraesCS7D03G0027100	Chr7D	5684817	5685430	-	5685123	Chr7D	5406080	5406693	-	5406386	1.0	1.0	collinear
gene:TraesCS7D03G0027200	Chr7D	5689945	5696449	+	5693197	Chr7D	5411208	5417707	+	5414457	0.999	0.999	collinear
gene:TraesCS7D03G0027500	Chr7D	5709595	5711772	-	5710683	Chr7D	5430474	5432651	-	5431562	1.0	0.999	collinear
gene:TraesCS7D03G0027700	Chr7D	5736459	5739951	-	5738205	Chr7D	5457873	5461365	-	5459619	1.0	1.0	collinear
gene:TraesCS7D03G0027800	Chr7D	5745166	5749744	+	5747455	Chr7D	5466580	5471158	+	5468869	1.0	0.998	collinear
gene:TraesCS7D03G0028000	Chr7D	5782905	5784707	+	5783806	Chr7D	5504275	5506077	+	5505176	1.0	1.0	collinear
gene:TraesCS7D03G0028100	Chr7D	5801719	5806704	-	5804211	Chr7D	5523545	5528530	-	5526037	1.0	1.0	collinear
gene:TraesCS7D03G0028400	Chr7D	5816108	5821345	-	5818726	Chr7D	5537935	5543172	-	5540553	1.0	1.0	collinear
gene:TraesCS7D03G0028700	Chr7D	5839445	5843405	-	5841425	Chr7D	5562232	5566192	-	5564212	1.0	1.0	collinear
gene:TraesCS7D03G0028800	Chr7D	5866173	5874086	-	5870129	Chr7D	5589442	5597603	-	5593522	1.0	1.0	collinear
gene:TraesCS7D03G0029200	Chr7D	5989386	5992001	-	5990693	Chr7D	5732645	5735260	-	5733952	1.0	1.0	collinear
gene:TraesCS7D03G0029400	Chr7D	6001014	6003809	-	6002411	Chr7D	5744356	5747151	-	5745753	1.0	1.0	collinear
gene:TraesCS7D03G0029700	Chr7D	6091786	6093056	-	6092421	Chr7D	5835873	5837143	-	5836508	1.0	1.0	collinear
gene:TraesCS7D03G0030000	Chr7D	6139297	6143157	-	6141227	Chr7D	5883649	5887509	-	5885579	1.0	0.999	collinear
gene:TraesCS7D03G0030400	Chr7D	6188468	6190301	+	6189384	Chr7D	5933611	5935444	+	5934527	1.0	1.0	collinear
gene:TraesCS7D03G0030500	Chr7D	6333691	6333933	+	6333812	Chr7D	6080896	6081138	+	6081017	1.0	1.0	collinear
gene:TraesCS7D03G0030700	Chr7D	6363587	6369866	+	6366726	Chr7D	6110834	6117113	+	6113973	1.0	1.0	collinear
gene:TraesCS7D03G0031700	Chr7D	6451280	6455354	+	6453317	Chr7D	6198074	6202149	+	6200111	1.0	1.0	collinear
gene:TraesCS7D03G0032100	Chr7D	6702669	6703635	-	6703152	Chr7D	6450950	6451916	-	6451433	1.0	1.0	collinear
gene:TraesCS7D03G0032200	Chr7D	6725910	6728735	-	6727322	Chr7D	6474627	6477452	-	6476039	1.0	1.0	collinear
gene:TraesCS7D03G0032300	Chr7D	6737403	6739639	-	6738521	Chr7D	6486132	6488368	-	6487250	1.0	1.0	collinear
gene:TraesCS7D03G0032400	Chr7D	6749327	6749848	-	6749587	Chr7D	6498264	6498785	-	6498524	1.0	1.0	collinear
gene:TraesCS7D03G0032500	Chr7D	6786659	6787027	-	6786843	Chr7D	6541508	6541876	-	6541692	1.0	1.0	collinear
gene:TraesCS7D03G0032700	Chr7D	6794039	6794913	+	6794476	Chr7D	6548888	6549762	+	6549325	1.0	1.0	collinear
gene:TraesCS7D03G0032800	Chr7D	6818107	6820183	-	6819145	Chr7D	6577826	6579902	-	6578864	1.0	1.0	collinear
gene:TraesCS7D03G0032900	Chr7D	6820544	6827092	-	6823818	Chr7D	6580263	6586811	-	6583537	1.0	1.0	collinear
gene:TraesCS7D03G0033000	Chr7D	6827271	6831540	+	6829405	Chr7D	6586990	6591259	+	6589124	1.0	1.0	collinear
gene:TraesCS7D03G0033100	Chr7D	6831774	6834717	+	6833245	Chr7D	6591493	6594436	+	6592964	1.0	1.0	collinear
gene:TraesCS7D03G0033200	Chr7D	6839604	6841430	+	6840517	Chr7D	6599323	6601149	+	6600236	1.0	1.0	collinear
gene:TraesCS7D03G0033300	Chr7D	6930735	6932599	+	6931667	Chr7D	6687486	6689350	+	6688418	1.0	1.0	collinear
gene:TraesCS7D03G0033400	Chr7D	7042530	7045480	-	7044005	Chr7D	6799717	6802667	-	6801192	1.0	1.0	collinear
gene:TraesCS7D03G0033800	Chr7D	7097584	7102366	+	7099975	Chr7D	6855436	6860490	+	6857963	1.0	1.0	collinear
gene:TraesCS7D03G0033900	Chr7D	7115748	7119106	-	7117427	Chr7D	6874063	6877806	-	6875934	1.0	0.999	collinear
gene:TraesCS7D03G0034000	Chr7D	7126208	7129321	+	7127764	Chr7D	6885053	6888166	+	6886609	1.0	1.0	collinear
gene:TraesCS7D03G0034400	Chr7D	7139322	7141221	-	7140271	Chr7D	6898084	6899983	-	6899033	1.0	1.0	collinear
gene:TraesCS7D03G0034500	Chr7D	7165452	7165685	+	7165568	Chr7D	6925213	6925446	+	6925329	1.0	1.0	collinear
gene:TraesCS7D03G0034900	Chr7D	7429924	7430103	+	7430013	Chr7D	7184456	7184635	+	7184545	1.0	0.994	collinear
gene:TraesCS7D03G0035100	Chr7D	7432081	7432269	+	7432175	Chr7D	7186613	7186801	+	7186707	1.0	1.0	collinear
gene:TraesCS7D03G0035000	Chr7D	7431827	7434698	-	7433262	Chr7D	7186359	7189230	-	7187794	1.0	1.0	collinear
gene:TraesCS7D03G0035200	Chr7D	7436717	7439176	+	7437946	Chr7D	7191249	7193708	+	7192478	1.0	1.0	collinear
gene:TraesCS7D03G0035800	Chr7D	7530208	7532630	+	7531419	Chr7D	7284654	7287076	+	7285865	1.0	1.0	collinear
gene:TraesCS7D03G0036200	Chr7D	7651162	7658087	-	7654624	Chr7D	7407663	7414588	-	7411125	1.0	1.0	collinear
gene:TraesCS7D03G0036300	Chr7D	7658537	7660780	-	7659658	Chr7D	7415038	7417281	-	7416159	1.0	1.0	collinear
gene:TraesCS7D03G0036400	Chr7D	7661478	7665197	-	7663337	Chr7D	7417979	7421698	-	7419838	1.0	1.0	collinear
gene:TraesCS7D03G0036500	Chr7D	7801942	7803310	+	7802626	Chr7D	7560270	7561638	+	7560954	1.0	0.994	collinear
gene:TraesCS7D03G0036600	Chr7D	7803635	7806911	-	7805273	Chr7D	7561963	7564914	-	7563438	0.998	0.989	collinear
gene:TraesCS7D03G0036700	Chr7D	7811025	7813078	+	7812051	Chr7D	7568964	7571008	+	7569986	1.0	1.0	collinear
gene:TraesCS7D03G0037000	Chr7D	7822729	7823382	-	7823055	Chr7D	7580685	7581338	-	7581011	1.0	0.987	collinear
gene:TraesCS7D03G0037200	Chr7D	7851372	7852928	+	7852150	Chr7D	7609703	7611259	+	7610481	1.0	0.995	collinear
gene:TraesCS7D03G0037300	Chr7D	7891420	7892988	-	7892204	Chr7D	7647748	7649316	-	7648532	1.0	0.992	collinear
gene:TraesCS7D03G0037500	Chr7D	7904938	7907145	+	7906041	Chr7D	7658416	7660623	+	7659519	1.0	0.985	collinear
gene:TraesCS7D03G0037600	Chr7D	7917704	7919634	+	7918669	Chr7D	7671675	7673605	+	7672640	1.0	0.997	collinear
gene:TraesCS7D03G0040100	Chr7D	8527061	8529751	+	8528406	Chr7D	7837413	7840100	+	7838756	0.998	0.982	collinear
gene:TraesCS7D03G0041200	Chr7D	8600205	8601566	+	8600885	Chr7D	8042264	8043657	+	8042960	0.998	0.964	collinear
gene:TraesCS7D03G0041300	Chr7D	8602069	8606311	-	8604190	Chr7D	8044162	8048403	-	8046282	0.999	0.996	collinear
gene:TraesCS7D03G0041500	Chr7D	8641641	8683479	-	8662560	Chr7D	8061256	8095735	-	8078495	0.942	0.938	collinear
gene:TraesCS7D03G0041600	Chr7D	8692848	8697378	-	8695113	Chr7D	8112183	8116713	-	8114448	1.0	0.998	collinear
gene:TraesCS7D03G0041900	Chr7D	8703393	8706360	+	8704876	Chr7D	8122747	8125715	+	8124231	1.0	0.997	collinear
gene:TraesCS7D03G0042400	Chr7D	8764448	8772792	-	8768620	Chr7D	8191751	8200342	-	8196046	1.0	0.998	collinear
gene:TraesCS7D03G0042500	Chr7D	8780335	8781278	-	8780806	Chr7D	8208096	8209043	-	8208569	1.0	0.991	collinear
