gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Stanley_tgt_chr	Stanley_tgt_start	Stanley_tgt_end	Stanley_tgt_strand	Stanley_tgt_midpoint	Stanley_coverage	Stanley_identity	segment
gene:TraesCS6A03G0004900	Chr6A	1735764	1739970	+	1737867	Chr6A	1262091	1266294	+	1264192	1.0	0.996	collinear
gene:TraesCS6A03G0005000	Chr6A	1741213	1746701	-	1743957	Chr6A	1267336	1273022	-	1270179	1.0	0.986	collinear
gene:TraesCS6A03G0006500	Chr6A	2049229	2059125	-	2054177	Chr6A	1402811	1412773	-	1407792	0.95	0.947	collinear
gene:TraesCS6A03G0006800	Chr6A	2178104	2178808	+	2178456	Chr6A	1603958	1604829	+	1604393	1.0	0.991	collinear
gene:TraesCS6A03G0007500	Chr6A	2212597	2221548	-	2217072	Chr6A	1664601	1673552	-	1669076	1.0	0.994	collinear
gene:TraesCS6A03G0007600	Chr6A	2224806	2228302	+	2226554	Chr6A	1681487	1684984	+	1683235	0.999	0.996	collinear
gene:TraesCS6A03G0007800	Chr6A	2268384	2269573	+	2268978	Chr6A	1725552	1726741	+	1726146	1.0	1.0	collinear
gene:TraesCS6A03G0007900	Chr6A	2282496	2284138	-	2283317	Chr6A	1739668	1741310	-	1740489	1.0	1.0	collinear
gene:TraesCS6A03G0008000	Chr6A	2306532	2309729	-	2308130	Chr6A	1763962	1767159	-	1765560	1.0	1.0	collinear
gene:TraesCS6A03G0008200	Chr6A	2360136	2366375	+	2363255	Chr6A	1814138	1820373	+	1817255	1.0	1.0	collinear
gene:TraesCS6A03G0008600	Chr6A	2382984	2385706	+	2384345	Chr6A	1837553	1840275	+	1838914	1.0	1.0	collinear
gene:TraesCS6A03G0008700	Chr6A	2422514	2423194	-	2422854	Chr6A	1877339	1878019	-	1877679	1.0	1.0	collinear
gene:TraesCS6A03G0009000	Chr6A	2428560	2434504	-	2431532	Chr6A	1883385	1889329	-	1886357	1.0	0.999	collinear
gene:TraesCS6A03G0009100	Chr6A	2436943	2441208	+	2439075	Chr6A	1891768	1896033	+	1893900	1.0	1.0	collinear
gene:TraesCS6A03G0009300	Chr6A	2445174	2450370	+	2447772	Chr6A	1899999	1905195	+	1902597	1.0	1.0	collinear
gene:TraesCS6A03G0009400	Chr6A	2451784	2453964	+	2452874	Chr6A	1907062	1909242	+	1908152	1.0	0.999	collinear
gene:TraesCS6A03G0009500	Chr6A	2472064	2474776	+	2473420	Chr6A	1928806	1931490	+	1930148	0.989	0.988	collinear
gene:TraesCS6A03G0010100	Chr6A	2492564	2499034	+	2495799	Chr6A	2036544	2043024	+	2039784	1.0	0.993	collinear
gene:TraesCS6A03G0010200	Chr6A	2510567	2511779	+	2511173	Chr6A	2054785	2055997	+	2055391	1.0	0.991	collinear
gene:TraesCS6A03G0010300	Chr6A	2522326	2525232	+	2523779	Chr6A	2066523	2069429	+	2067976	1.0	0.999	collinear
gene:TraesCS6A03G0010400	Chr6A	2534695	2537409	+	2536052	Chr6A	2078566	2081280	+	2079923	1.0	1.0	collinear
gene:TraesCS6A03G0010800	Chr6A	2677756	2680999	+	2679377	Chr6A	2223446	2226787	+	2225116	1.0	1.0	collinear
gene:TraesCS6A03G0010900	Chr6A	2692132	2692392	-	2692262	Chr6A	2237861	2238121	-	2237991	1.0	1.0	collinear
gene:TraesCS6A03G0011100	Chr6A	2724971	2727654	-	2726312	Chr6A	2270711	2273581	-	2272146	1.0	1.0	collinear
gene:TraesCS6A03G0011500	Chr6A	2767759	2769038	-	2768398	Chr6A	2314122	2315401	-	2314761	1.0	1.0	collinear
gene:TraesCS6A03G0011700	Chr6A	2780187	2780928	-	2780557	Chr6A	2327128	2327869	-	2327498	1.0	1.0	collinear
gene:TraesCS6A03G0011900	Chr6A	2793785	2794712	-	2794248	Chr6A	2340865	2341792	-	2341328	1.0	1.0	collinear
gene:TraesCS6A03G0012000	Chr6A	2809641	2810003	-	2809822	Chr6A	2356604	2356966	-	2356785	1.0	1.0	collinear
gene:TraesCS6A03G0012100	Chr6A	2811038	2811415	-	2811226	Chr6A	2358001	2358378	-	2358189	1.0	1.0	collinear
gene:TraesCS6A03G0012200	Chr6A	2819892	2823290	-	2821591	Chr6A	2366855	2370253	-	2368554	1.0	1.0	collinear
gene:TraesCS6A03G0012600	Chr6A	2942228	2947777	+	2945002	Chr6A	2506369	2511918	+	2509143	1.0	1.0	collinear
gene:TraesCS6A03G0012800	Chr6A	2952615	2956528	-	2954571	Chr6A	2516756	2520669	-	2518712	1.0	1.0	collinear
gene:TraesCS6A03G0013300	Chr6A	3493875	3497254	-	3495564	Chr6A	3545914	3549293	-	3547603	1.0	1.0	collinear
gene:TraesCS6A03G0013400	Chr6A	3501820	3502695	-	3502257	Chr6A	3553859	3554735	-	3554297	1.0	0.997	collinear
gene:TraesCS6A03G0013500	Chr6A	3505130	3509572	-	3507351	Chr6A	3557170	3561612	-	3559391	1.0	1.0	collinear
gene:TraesCS6A03G0013700	Chr6A	3526852	3527448	+	3527150	Chr6A	3578893	3579489	+	3579191	1.0	1.0	collinear
gene:TraesCS6A03G0013800	Chr6A	3528505	3529406	+	3528955	Chr6A	3580545	3581446	+	3580995	1.0	0.996	collinear
gene:TraesCS6A03G0014100	Chr6A	3568117	3572740	+	3570428	Chr6A	3747388	3752043	+	3749715	1.0	0.97	collinear
gene:TraesCS6A03G0014200	Chr6A	3576627	3578939	+	3577783	Chr6A	3755917	3758231	+	3757074	1.0	0.994	collinear
gene:TraesCS6A03G0014800	Chr6A	3702665	3706690	+	3704677	Chr6A	3873033	3877138	+	3875085	1.0	0.996	collinear
gene:TraesCS6A03G0015000	Chr6A	3729503	3735623	+	3732563	Chr6A	3899662	3905697	+	3902679	0.971	0.967	collinear
gene:TraesCS6A03G0015200	Chr6A	3748307	3752517	+	3750412	Chr6A	3917284	3921494	+	3919389	1.0	0.996	collinear
gene:TraesCS6A03G0015500	Chr6A	3983778	3984395	+	3984086	Chr6A	4214684	4215301	+	4214992	1.0	1.0	collinear
gene:TraesCS6A03G0015600	Chr6A	4015558	4016051	+	4015804	Chr6A	4247198	4247691	+	4247444	1.0	0.997	collinear
gene:TraesCS6A03G0015800	Chr6A	4066078	4066922	+	4066500	Chr6A	4260464	4261307	+	4260885	0.986	0.947	collinear
gene:TraesCS6A03G0017500	Chr6A	4465472	4467836	+	4466654	Chr6A	4376858	4379246	+	4378052	1.0	0.995	collinear
gene:TraesCS6A03G0017600	Chr6A	4467915	4470370	+	4469142	Chr6A	4379325	4381780	+	4380552	1.0	0.997	collinear
gene:TraesCS6A03G0017800	Chr6A	4482773	4484432	+	4483602	Chr6A	4395614	4397268	+	4396441	0.987	0.969	collinear
gene:TraesCS6A03G0017900	Chr6A	4540850	4543144	-	4541997	Chr6A	4420768	4423065	-	4421916	1.0	0.971	collinear
gene:TraesCS6A03G0018100	Chr6A	4566908	4568998	-	4567953	Chr6A	4447605	4449695	-	4448650	1.0	0.996	collinear
gene:TraesCS6A03G0018400	Chr6A	4646078	4648289	-	4647183	Chr6A	4519782	4521963	-	4520872	0.99	0.982	collinear
gene:TraesCS6A03G0018600	Chr6A	4650144	4650962	-	4650553	Chr6A	4523611	4524429	-	4524020	1.0	0.998	collinear
gene:TraesCS6A03G0018800	Chr6A	4707838	4709462	+	4708650	Chr6A	4565244	4566872	+	4566058	1.0	0.994	collinear
gene:TraesCS6A03G0019500	Chr6A	4996845	4997894	+	4997369	Chr6A	4912920	4913950	-	4913435	0.98	0.936	collinear
gene:TraesCS6A03G0019400	Chr6A	4996828	5004864	+	5000846	Chr6A	4907060	4913967	-	4910513	0.971	0.933	collinear
gene:TraesCS6A03G0020500	Chr6A	5805544	5807529	+	5806536	Chr6A	5759399	5761384	+	5760391	0.998	0.979	collinear
gene:TraesCS6A03G0021000	Chr6A	5905718	5911911	-	5908814	Chr6A	5013765	5019957	-	5016861	1.0	0.998	collinear
gene:TraesCS6A03G0022600	Chr6A	6411841	6413804	+	6412822	Chr6A	6314858	6316821	+	6315839	1.0	0.987	collinear
gene:TraesCS6A03G0022900	Chr6A	6438448	6439725	-	6439086	Chr6A	6299706	6300983	-	6300344	1.0	0.989	collinear
gene:TraesCS6A03G0023100	Chr6A	6509916	6510644	+	6510280	Chr6A	6432797	6433533	+	6433165	1.0	0.982	collinear
gene:TraesCS6A03G0023200	Chr6A	6524784	6526124	-	6525454	Chr6A	6442133	6443473	-	6442803	1.0	1.0	collinear
gene:TraesCS6A03G0023800	Chr6A	6622241	6625659	-	6623950	Chr6A	6527945	6531363	-	6529654	1.0	1.0	collinear
gene:TraesCS6A03G0023900	Chr6A	6626599	6627983	-	6627291	Chr6A	6532328	6533712	-	6533020	1.0	1.0	collinear
gene:TraesCS6A03G0024000	Chr6A	6629538	6630206	-	6629872	Chr6A	6535267	6535935	-	6535601	1.0	1.0	collinear
gene:TraesCS6A03G0024300	Chr6A	6660567	6667306	+	6663936	Chr6A	6568567	6575460	+	6572013	0.976	0.972	collinear
gene:TraesCS6A03G0024600	Chr6A	6774114	6781537	-	6777825	Chr6A	6683142	6690565	-	6686853	1.0	1.0	collinear
gene:TraesCS6A03G0024900	Chr6A	6804836	6805735	-	6805285	Chr6A	6713545	6714444	-	6713994	1.0	1.0	collinear
gene:TraesCS6A03G0025400	Chr6A	6851548	6858477	-	6855012	Chr6A	6761848	6768855	-	6765351	1.0	1.0	collinear
gene:TraesCS6A03G0025600	Chr6A	6902719	6905185	+	6903952	Chr6A	6812455	6814922	+	6813688	1.0	1.0	collinear
gene:TraesCS6A03G0025800	Chr6A	6905399	6906874	-	6906136	Chr6A	6815136	6816611	-	6815873	1.0	1.0	collinear
gene:TraesCS6A03G0026000	Chr6A	6969512	6974428	+	6971970	Chr6A	6884169	6889108	+	6886638	0.999	0.969	collinear
gene:TraesCS6A03G0026700	Chr6A	7070593	7072906	+	7071749	Chr6A	6985324	6987637	+	6986480	1.0	0.999	collinear
gene:TraesCS6A03G0027100	Chr6A	7152663	7153604	-	7153133	Chr6A	7067946	7068887	-	7068416	1.0	1.0	collinear
gene:TraesCS6A03G0027300	Chr6A	7168596	7170287	-	7169441	Chr6A	7083883	7085574	-	7084728	1.0	1.0	collinear
gene:TraesCS6A03G0027400	Chr6A	7196854	7200678	+	7198766	Chr6A	7111715	7115539	+	7113627	1.0	1.0	collinear
gene:TraesCS6A03G0027500	Chr6A	7212383	7214424	+	7213403	Chr6A	7127143	7129184	+	7128163	1.0	1.0	collinear
gene:TraesCS6A03G0027600	Chr6A	7214456	7215426	+	7214941	Chr6A	7129216	7130186	+	7129701	1.0	1.0	collinear
gene:TraesCS6A03G0028000	Chr6A	7235005	7238338	+	7236671	Chr6A	7150047	7153380	+	7151713	1.0	1.0	collinear
gene:TraesCS6A03G0028200	Chr6A	7482648	7485990	+	7484319	Chr6A	7398663	7402005	+	7400334	1.0	1.0	collinear
gene:TraesCS6A03G0029200	Chr6A	7851077	7857869	+	7854473	Chr6A	7760990	7768045	+	7764517	1.0	1.0	collinear
gene:TraesCS6A03G0029300	Chr6A	7884487	7896338	-	7890412	Chr6A	7799506	7811604	-	7805555	1.0	1.0	collinear
gene:TraesCS6A03G0029600	Chr6A	7984516	7986708	+	7985612	Chr6A	7900527	7902719	+	7901623	1.0	0.999	collinear
gene:TraesCS6A03G0029800	Chr6A	7997910	8003663	+	8000786	Chr6A	7913921	7920064	+	7916992	1.0	1.0	collinear
gene:TraesCS6A03G0029900	Chr6A	8006338	8010273	+	8008305	Chr6A	7922739	7926674	+	7924706	1.0	1.0	collinear
gene:TraesCS6A03G0030000	Chr6A	8012421	8019811	+	8016116	Chr6A	7928822	7936405	+	7932613	1.0	0.999	collinear
gene:TraesCS6A03G0030100	Chr6A	8024378	8025300	+	8024839	Chr6A	7940732	7941654	+	7941193	1.0	0.997	collinear
gene:TraesCS6A03G0030200	Chr6A	8026626	8027021	-	8026823	Chr6A	7942980	7943375	-	7943177	1.0	1.0	collinear
gene:TraesCS6A03G0030500	Chr6A	8088519	8089226	-	8088872	Chr6A	8004874	8005581	-	8005227	1.0	1.0	collinear
gene:TraesCS6A03G0030700	Chr6A	8173780	8176435	-	8175107	Chr6A	8091567	8094222	-	8092894	1.0	1.0	collinear
gene:TraesCS6A03G0030800	Chr6A	8178068	8179258	+	8178663	Chr6A	8095855	8097045	+	8096450	1.0	1.0	collinear
gene:TraesCS6A03G0031100	Chr6A	8254315	8259017	-	8256666	Chr6A	8173721	8178423	-	8176072	1.0	0.999	collinear
gene:TraesCS6A03G0031400	Chr6A	8311404	8311667	+	8311535	Chr6A	8231252	8231515	+	8231383	1.0	1.0	collinear
gene:TraesCS6A03G0031500	Chr6A	8359684	8360445	+	8360064	Chr6A	8279850	8280611	+	8280230	1.0	1.0	collinear
gene:TraesCS6A03G0031600	Chr6A	8360643	8361830	+	8361236	Chr6A	8280809	8281996	+	8281402	1.0	1.0	collinear
gene:TraesCS6A03G0031700	Chr6A	8371392	8372387	+	8371889	Chr6A	8291560	8292555	+	8292057	1.0	1.0	collinear
gene:TraesCS6A03G0032000	Chr6A	8426090	8431181	+	8428635	Chr6A	8348303	8353394	+	8350848	1.0	0.999	collinear
gene:TraesCS6A03G0032100	Chr6A	8453662	8456939	-	8455300	Chr6A	8375939	8379216	-	8377577	1.0	0.998	collinear
gene:TraesCS6A03G0032400	Chr6A	8464780	8465505	-	8465142	Chr6A	8387053	8387778	-	8387415	1.0	1.0	collinear
gene:TraesCS6A03G0032500	Chr6A	8465688	8466935	-	8466311	Chr6A	8387962	8389213	-	8388587	1.0	0.993	collinear
gene:TraesCS6A03G0032600	Chr6A	8480777	8483787	+	8482282	Chr6A	8407759	8410768	+	8409263	0.999	0.995	collinear
gene:TraesCS6A03G0033800	Chr6A	8672781	8673413	-	8673097	Chr6A	8849571	8850203	-	8849887	1.0	0.995	collinear
gene:TraesCS6A03G0034000	Chr6A	8675368	8676936	-	8676152	Chr6A	8852151	8853722	-	8852936	1.0	0.995	collinear
gene:TraesCS6A03G0034100	Chr6A	8871064	8872769	-	8871916	Chr6A	9034720	9036425	-	9035572	1.0	0.994	collinear
gene:TraesCS6A03G0034200	Chr6A	8972166	8973845	+	8973005	Chr6A	9139251	9140921	+	9140086	0.994	0.991	collinear
gene:TraesCS6A03G0034300	Chr6A	8997549	8999123	+	8998336	Chr6A	9163698	9165275	+	9164486	1.0	0.987	collinear
gene:TraesCS6A03G0034500	Chr6A	9005874	9007685	-	9006779	Chr6A	9172118	9173929	-	9173023	1.0	0.997	collinear
gene:TraesCS6A03G0034700	Chr6A	9243241	9251040	+	9247140	Chr6A	9368348	9374623	+	9371485	1.0	0.996	collinear
gene:TraesCS6A03G0034800	Chr6A	9251429	9255197	+	9253313	Chr6A	9375038	9379022	+	9377030	1.0	0.992	collinear
gene:TraesCS6A03G0034900	Chr6A	9257732	9258127	+	9257929	Chr6A	9381558	9381953	+	9381755	1.0	0.997	collinear
gene:TraesCS6A03G0035000	Chr6A	9258228	9258707	+	9258467	Chr6A	9382054	9382534	+	9382294	1.0	0.989	collinear
gene:TraesCS6A03G0035100	Chr6A	9260463	9263599	+	9262031	Chr6A	9383908	9387047	+	9385477	1.0	0.997	collinear
gene:TraesCS6A03G0035200	Chr6A	9265010	9266230	+	9265620	Chr6A	9388716	9389936	+	9389326	1.0	0.987	collinear
gene:TraesCS6A03G0035400	Chr6A	9271095	9276490	+	9273792	Chr6A	9394623	9400844	+	9397733	1.0	0.997	collinear
gene:TraesCS6A03G0035500	Chr6A	9283912	9284858	-	9284385	Chr6A	9408286	9409232	-	9408759	1.0	0.994	collinear
gene:TraesCS6A03G0035900	Chr6A	9444032	9445186	+	9444609	Chr6A	9593568	9594722	+	9594145	1.0	0.998	collinear
gene:TraesCS6A03G0036100	Chr6A	9448531	9449670	+	9449100	Chr6A	9597559	9598669	+	9598114	0.97	0.944	collinear
gene:TraesCS6A03G0036500	Chr6A	9470666	9471235	-	9470950	Chr6A	9624678	9625247	-	9624962	1.0	0.996	collinear
gene:TraesCS6A03G0036600	Chr6A	9473682	9475429	-	9474555	Chr6A	9627847	9629583	-	9628715	0.991	0.903	collinear
gene:TraesCS6A03G0036700	Chr6A	9481564	9485669	-	9483616	Chr6A	9630711	9633243	-	9631977	1.0	0.993	collinear
gene:TraesCS6A03G0037100	Chr6A	9658772	9660162	+	9659467	Chr6A	9821315	9822705	+	9822010	1.0	0.993	collinear
gene:TraesCS6A03G0037200	Chr6A	9665556	9666056	-	9665806	Chr6A	9833565	9834065	-	9833815	1.0	0.994	collinear
gene:TraesCS6A03G0037400	Chr6A	9668873	9669166	+	9669019	Chr6A	9836894	9837187	+	9837040	1.0	0.989	collinear
gene:TraesCS6A03G0037500	Chr6A	9867419	9868633	+	9868026	Chr6A	10034250	10035464	+	10034857	1.0	0.996	collinear
gene:TraesCS6A03G0037600	Chr6A	9877826	9879013	+	9878419	Chr6A	10044227	10045414	+	10044820	1.0	0.982	collinear
gene:TraesCS6A03G0037700	Chr6A	9888984	9893419	-	9891201	Chr6A	10055845	10060460	-	10058152	0.998	0.933	collinear
gene:TraesCS6A03G0038200	Chr6A	9962522	9968219	-	9965370	Chr6A	10128380	10134077	-	10131228	1.0	0.998	collinear
gene:TraesCS6A03G0038400	Chr6A	9979995	9980516	+	9980255	Chr6A	10146479	10147000	+	10146739	1.0	1.0	collinear
gene:TraesCS6A03G0038500	Chr6A	9980644	9981150	+	9980897	Chr6A	10147128	10147634	+	10147381	1.0	1.0	collinear
gene:TraesCS6A03G0038700	Chr6A	9982202	9982945	-	9982573	Chr6A	10148687	10149430	-	10149058	1.0	1.0	collinear
gene:TraesCS6A03G0038800	Chr6A	10020588	10022382	-	10021485	Chr6A	10187888	10189682	-	10188785	1.0	1.0	collinear
gene:TraesCS6A03G0038900	Chr6A	10058301	10060057	-	10059179	Chr6A	10225368	10227124	-	10226246	1.0	1.0	collinear
gene:TraesCS6A03G0039300	Chr6A	10070593	10071054	-	10070823	Chr6A	10237660	10238121	-	10237890	1.0	1.0	collinear
gene:TraesCS6A03G0039500	Chr6A	10195542	10197545	-	10196543	Chr6A	10332345	10334348	-	10333346	1.0	1.0	collinear
gene:TraesCS6A03G0039900	Chr6A	10318880	10322522	-	10320701	Chr6A	10455810	10459452	-	10457631	1.0	1.0	collinear
gene:TraesCS6A03G0040000	Chr6A	10339644	10342926	-	10341285	Chr6A	10476574	10479856	-	10478215	1.0	1.0	collinear
gene:TraesCS6A03G0040300	Chr6A	10363470	10373065	-	10368267	Chr6A	10501256	10510851	-	10506053	1.0	1.0	collinear
gene:TraesCS6A03G0040500	Chr6A	10376015	10380589	+	10378302	Chr6A	10513801	10518375	+	10516088	1.0	0.999	collinear
gene:TraesCS6A03G0040700	Chr6A	10422946	10423200	+	10423073	Chr6A	10522323	10522577	+	10522450	1.0	0.949	collinear
gene:TraesCS6A03G0041500	Chr6A	10443656	10447229	+	10445442	Chr6A	10528013	10531583	+	10529798	1.0	0.973	collinear
gene:TraesCS6A03G0041800	Chr6A	10500342	10501771	+	10501056	Chr6A	10582776	10584211	+	10583493	1.0	0.994	collinear
gene:TraesCS6A03G0042300	Chr6A	10631402	10634755	+	10633078	Chr6A	10677785	10681094	+	10679439	0.961	0.927	collinear
gene:TraesCS6A03G0042400	Chr6A	10635627	10643113	+	10639370	Chr6A	10681768	10689243	+	10685505	0.997	0.994	collinear
gene:TraesCS6A03G0042600	Chr6A	10650636	10652928	+	10651782	Chr6A	10706756	10709122	+	10707939	1.0	0.963	collinear
gene:TraesCS6A03G0042700	Chr6A	10653443	10656426	+	10654934	Chr6A	10709632	10712615	+	10711123	1.0	0.997	collinear
gene:TraesCS6A03G0042800	Chr6A	10661528	10662935	+	10662231	Chr6A	10717742	10719149	+	10718445	1.0	0.997	collinear
gene:TraesCS6A03G0043100	Chr6A	10670192	10670905	+	10670548	Chr6A	10734604	10735317	+	10734960	1.0	0.987	collinear
gene:TraesCS6A03G0045600	Chr6A	11259162	11259797	+	11259479	Chr6A	10828539	10829174	+	10828856	1.0	0.979	collinear
gene:TraesCS6A03G0046500	Chr6A	11448235	11448726	-	11448480	Chr6A	10939416	10939907	-	10939661	1.0	0.995	collinear
gene:TraesCS6A03G0046900	Chr6A	11703980	11704663	+	11704321	Chr6A	11133337	11134020	+	11133678	1.0	0.997	collinear
gene:TraesCS6A03G0047100	Chr6A	11710351	11716441	-	11713396	Chr6A	11139732	11145812	-	11142772	1.0	0.998	collinear
gene:TraesCS6A03G0047200	Chr6A	11732357	11734791	+	11733574	Chr6A	11171214	11173628	+	11172421	0.998	0.994	collinear
gene:TraesCS6A03G0047400	Chr6A	11748554	11752916	+	11750735	Chr6A	11188034	11192405	+	11190219	0.999	0.992	collinear
gene:TraesCS6A03G0047500	Chr6A	11813604	11822722	+	11818163	Chr6A	11252833	11261904	+	11257368	0.999	0.999	collinear
gene:TraesCS6A03G0047600	Chr6A	11824823	11827423	-	11826123	Chr6A	11263772	11266374	-	11265073	1.0	0.996	collinear
gene:TraesCS6A03G0048200	Chr6A	12064955	12067107	+	12066031	Chr6A	11403532	11405831	+	11404681	0.998	0.995	collinear
gene:TraesCS6A03G0048400	Chr6A	12068383	12073209	-	12070796	Chr6A	11406742	11411800	-	11409271	0.987	0.983	collinear
gene:TraesCS6A03G0048700	Chr6A	12094210	12095265	+	12094737	Chr6A	11433817	11434872	+	11434344	1.0	0.988	collinear
gene:TraesCS6A03G0048900	Chr6A	12136731	12137926	+	12137328	Chr6A	11469098	11470292	+	11469695	0.999	0.986	collinear
gene:TraesCS6A03G0049100	Chr6A	12493877	12494758	+	12494317	Chr6A	11504903	11505784	+	11505343	1.0	0.987	collinear
gene:TraesCS6A03G0049200	Chr6A	12498776	12499744	-	12499260	Chr6A	11509455	11510423	-	11509939	1.0	0.991	collinear
gene:TraesCS6A03G0049500	Chr6A	12580499	12582277	-	12581388	Chr6A	11601581	11603359	-	11602470	1.0	0.993	collinear
gene:TraesCS6A03G0050400	Chr6A	12818166	12818997	-	12818581	Chr6A	12137168	12138007	-	12137587	1.0	0.916	collinear
gene:TraesCS6A03G0050900	Chr6A	12958683	12962150	-	12960416	Chr6A	12369202	12372668	-	12370935	0.999	0.993	collinear
gene:TraesCS6A03G0051000	Chr6A	12972559	12975757	-	12974158	Chr6A	12383228	12386427	-	12384827	1.0	0.994	collinear
gene:TraesCS6A03G0051100	Chr6A	12991754	12995043	-	12993398	Chr6A	12394677	12397977	-	12396327	0.999	0.99	collinear
gene:TraesCS6A03G0051200	Chr6A	13081851	13084351	-	13083101	Chr6A	12565240	12567739	-	12566489	0.999	0.993	collinear
gene:TraesCS6A03G0051500	Chr6A	13167817	13168656	-	13168236	Chr6A	12586659	12587498	-	12587078	1.0	0.996	collinear
gene:TraesCS6A03G0051800	Chr6A	13185126	13189047	-	13187086	Chr6A	12604634	12608558	-	12606596	1.0	0.992	collinear
gene:TraesCS6A03G0051900	Chr6A	13191572	13192475	-	13192023	Chr6A	12611266	12612169	-	12611717	1.0	0.996	collinear
gene:TraesCS6A03G0052000	Chr6A	13240709	13241887	-	13241298	Chr6A	12663431	12664609	-	12664020	1.0	0.966	collinear
gene:TraesCS6A03G0052200	Chr6A	13283523	13286022	-	13284772	Chr6A	12721348	12723847	-	12722597	1.0	0.987	collinear
gene:TraesCS6A03G0052500	Chr6A	13363237	13365679	+	13364458	Chr6A	12795883	12798327	+	12797105	1.0	0.997	collinear
gene:TraesCS6A03G0052900	Chr6A	13475508	13477544	+	13476526	Chr6A	12903998	12906034	+	12905016	1.0	0.991	collinear
gene:TraesCS6A03G0053100	Chr6A	13514651	13516894	-	13515772	Chr6A	12956195	12958440	-	12957317	1.0	0.991	collinear
gene:TraesCS6A03G0053200	Chr6A	13528644	13530113	+	13529378	Chr6A	12984768	12986237	+	12985502	1.0	0.997	collinear
gene:TraesCS6A03G0053400	Chr6A	13624192	13624894	+	13624543	Chr6A	13062926	13063649	+	13063287	1.0	0.962	collinear
gene:TraesCS6A03G0053800	Chr6A	13679229	13683414	+	13681321	Chr6A	13127881	13132125	+	13130003	1.0	0.973	collinear
