gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Stanley_tgt_chr	Stanley_tgt_start	Stanley_tgt_end	Stanley_tgt_strand	Stanley_tgt_midpoint	Stanley_coverage	Stanley_identity	segment
gene:TraesCS2A03G0022700	Chr2A	5895383	5896564	-	5895973	Chr2A	6270110	6271291	-	6270700	1.0	0.961	collinear
gene:TraesCS2A03G0023600	Chr2A	6008156	6012012	+	6010084	Chr2A	6696855	6700591	+	6698723	1.0	0.947	collinear
gene:TraesCS2A03G0024000	Chr2A	6056904	6060844	+	6058874	Chr2A	6791850	6796227	+	6794038	0.994	0.961	collinear
gene:TraesCS2A03G0024100	Chr2A	6062525	6068056	-	6065290	Chr2A	6799101	6804687	-	6801894	0.998	0.976	collinear
gene:TraesCS2A03G0024300	Chr2A	6156288	6160615	-	6158451	Chr2A	6930928	6935131	-	6933029	0.988	0.945	collinear
gene:TraesCS2A03G0024600	Chr2A	6195422	6196652	-	6196037	Chr2A	6981151	6982423	-	6981787	0.995	0.925	collinear
gene:TraesCS2A03G0026200	Chr2A	6713541	6720750	-	6717145	Chr2A	7464401	7471374	-	7467887	0.989	0.951	collinear
gene:TraesCS2A03G0026500	Chr2A	6833898	6836259	+	6835078	Chr2A	7489901	7492018	+	7490959	0.994	0.919	collinear
gene:TraesCS2A03G0027000	Chr2A	6870963	6874446	+	6872704	Chr2A	7583585	7587147	+	7585366	0.996	0.952	collinear
gene:TraesCS2A03G0027500	Chr2A	6904995	6909268	-	6907131	Chr2A	7891294	7895810	+	7893552	0.996	0.941	collinear
gene:TraesCS2A03G0027900	Chr2A	7114869	7118510	+	7116689	Chr2A	8026584	8030072	+	8028328	0.992	0.91	collinear
gene:TraesCS2A03G0028400	Chr2A	7216325	7216822	-	7216573	Chr2A	8106677	8107173	-	8106925	0.997	0.973	collinear
gene:TraesCS2A03G0029200	Chr2A	7448913	7452453	-	7450683	Chr2A	8182407	8185832	-	8184119	0.958	0.906	collinear
gene:TraesCS2A03G0029500	Chr2A	7555929	7559228	+	7557578	Chr2A	8861423	8864181	+	8862802	0.965	0.91	collinear
gene:TraesCS2A03G0029700	Chr2A	7569124	7569672	-	7569398	Chr2A	9033484	9034032	+	9033758	1.0	0.981	collinear
gene:TraesCS2A03G0029800	Chr2A	7574152	7575954	+	7575053	Chr2A	9027087	9029244	-	9028165	0.995	0.944	collinear
gene:TraesCS2A03G0030500	Chr2A	7611561	7614909	-	7613235	Chr2A	9301433	9304757	-	9303095	0.985	0.926	collinear
gene:TraesCS2A03G0034000	Chr2A	8678044	8678999	-	8678521	Chr2A	10496812	10497767	-	10497289	1.0	0.969	collinear
gene:TraesCS2A03G0034800	Chr2A	8904391	8906110	+	8905250	Chr2A	10732063	10733787	+	10732925	0.997	0.938	collinear
gene:TraesCS2A03G0035200	Chr2A	8949289	8950740	+	8950014	Chr2A	10737981	10739432	+	10738706	1.0	0.971	collinear
gene:TraesCS2A03G0035500	Chr2A	9497087	9499842	+	9498464	Chr2A	11071936	11074355	+	11073145	0.958	0.912	collinear
gene:TraesCS2A03G0036800	Chr2A	9831458	9833452	-	9832455	Chr2A	11128106	11130149	+	11129127	1.0	0.982	collinear
gene:TraesCS2A03G0037000	Chr2A	9864423	9870187	+	9867305	Chr2A	11022878	11028339	-	11025608	0.924	0.906	collinear
gene:TraesCS2A03G0037100	Chr2A	9870676	9873085	-	9871880	Chr2A	11020002	11022401	+	11021201	0.992	0.972	collinear
gene:TraesCS2A03G0037500	Chr2A	10101484	10102944	+	10102214	Chr2A	11221414	11222877	+	11222145	1.0	0.963	collinear
gene:TraesCS2A03G0037700	Chr2A	10229780	10230394	+	10230087	Chr2A	11251136	11251750	+	11251443	0.99	0.948	collinear
gene:TraesCS2A03G0037900	Chr2A	10312993	10314464	+	10313728	Chr2A	11385321	11386793	+	11386057	1.0	0.956	collinear
gene:TraesCS2A03G0038000	Chr2A	10316507	10318063	+	10317285	Chr2A	11389871	11391426	+	11390648	0.997	0.946	collinear
gene:TraesCS2A03G0038100	Chr2A	10368296	10369996	+	10369146	Chr2A	11624309	11625766	+	11625037	0.997	0.93	collinear
gene:TraesCS2A03G0038200	Chr2A	10392963	10394455	+	10393709	Chr2A	11634025	11635525	+	11634775	1.0	0.953	collinear
gene:TraesCS2A03G0038300	Chr2A	10404599	10408710	+	10406654	Chr2A	11738471	11742310	+	11740390	0.995	0.927	collinear
gene:TraesCS2A03G0038400	Chr2A	10412476	10414101	+	10413288	Chr2A	11742950	11744592	+	11743771	0.999	0.965	collinear
gene:TraesCS2A03G0038500	Chr2A	10419981	10421441	-	10420711	Chr2A	11749464	11750928	-	11750196	0.994	0.94	collinear
gene:TraesCS2A03G0039700	Chr2A	11060893	11063346	+	11062119	Chr2A	11868168	11870621	+	11869394	1.0	0.933	collinear
gene:TraesCS2A03G0040700	Chr2A	11308933	11312689	-	11310811	Chr2A	12276920	12280752	-	12278836	0.981	0.923	collinear
gene:TraesCS2A03G0041200	Chr2A	11324593	11326032	-	11325312	Chr2A	12248214	12249652	+	12248933	0.997	0.951	collinear
gene:TraesCS2A03G0041300	Chr2A	11324593	11326032	-	11325312	Chr2A	12248214	12249652	+	12248933	0.997	0.951	collinear
gene:TraesCS2A03G0041500	Chr2A	11328015	11328869	-	11328442	Chr2A	12218368	12219217	+	12218792	0.991	0.938	collinear
gene:TraesCS2A03G0041600	Chr2A	11328015	11328869	-	11328442	Chr2A	12218368	12219217	+	12218792	0.991	0.938	collinear
gene:TraesCS2A03G0041400	Chr2A	11328015	11328869	-	11328442	Chr2A	12218368	12219217	+	12218792	0.991	0.938	collinear
gene:TraesCS2A03G0042400	Chr2A	11662733	11663308	-	11663020	Chr2A	11789850	11790433	-	11790141	1.0	0.958	collinear
gene:TraesCS2A03G0042500	Chr2A	11666485	11667438	-	11666961	Chr2A	11795914	11796867	-	11796390	1.0	0.946	collinear
gene:TraesCS2A03G0042900	Chr2A	11693710	11694898	-	11694304	Chr2A	11860932	11862122	-	11861527	0.999	0.951	collinear
gene:TraesCS2A03G0043400	Chr2A	11752168	11754017	+	11753092	Chr2A	11967981	11969825	+	11968903	1.0	0.981	collinear
gene:TraesCS2A03G0045100	Chr2A	12436869	12437720	+	12437294	Chr2A	12200068	12200874	-	12200471	1.0	0.927	collinear
gene:TraesCS2A03G0045500	Chr2A	12797591	12799207	+	12798399	Chr2A	12464815	12466407	+	12465611	0.987	0.943	collinear
gene:TraesCS2A03G0046100	Chr2A	12928695	12934990	-	12931842	Chr2A	12514227	12519959	-	12517093	0.94	0.912	collinear
gene:TraesCS2A03G0046400	Chr2A	13060511	13064012	+	13062261	Chr2A	12650077	12653538	+	12651807	0.992	0.939	collinear
gene:TraesCS2A03G0046500	Chr2A	13065737	13082790	-	13074263	Chr2A	12689066	12702913	-	12695989	0.993	0.903	collinear
gene:TraesCS2A03G0046800	Chr2A	13174258	13176698	-	13175478	Chr2A	12938879	12941369	+	12940124	0.998	0.922	collinear
gene:TraesCS2A03G0047000	Chr2A	13310636	13312962	+	13311799	Chr2A	13120559	13122880	+	13121719	0.985	0.941	collinear
gene:TraesCS2A03G0047100	Chr2A	13321859	13325316	-	13323587	Chr2A	13133053	13136425	-	13134739	0.999	0.948	collinear
gene:TraesCS2A03G0047300	Chr2A	13352800	13354685	-	13353742	Chr2A	13156220	13158177	-	13157198	0.988	0.929	collinear
gene:TraesCS2A03G0047600	Chr2A	13540410	13542837	+	13541623	Chr2A	13218937	13221292	+	13220114	0.996	0.957	collinear
gene:TraesCS2A03G0047700	Chr2A	13633004	13634685	-	13633844	Chr2A	13167897	13169579	-	13168738	0.993	0.943	collinear
gene:TraesCS2A03G0047800	Chr2A	13656540	13658822	+	13657681	Chr2A	13346599	13348924	-	13347761	0.989	0.903	collinear
gene:TraesCS2A03G0048000	Chr2A	13697312	13705085	-	13701198	Chr2A	13356466	13365373	-	13360919	0.999	0.977	collinear
gene:TraesCS2A03G0048100	Chr2A	13867993	13874237	+	13871115	Chr2A	13378738	13383473	+	13381105	0.981	0.92	collinear
gene:TraesCS2A03G0049400	Chr2A	14015052	14015619	+	14015335	Chr2A	13441521	13442100	+	13441810	0.993	0.936	collinear
gene:TraesCS2A03G0051500	Chr2A	14896814	14898235	-	14897524	Chr2A	14100487	14101908	+	14101197	1.0	0.951	collinear
gene:TraesCS2A03G0051700	Chr2A	14912427	14928730	-	14920578	Chr2A	14206059	14223280	-	14214669	0.984	0.958	collinear
gene:TraesCS2A03G0051800	Chr2A	14934891	14937615	+	14936253	Chr2A	14230520	14233237	+	14231878	0.966	0.911	collinear
gene:TraesCS2A03G0052200	Chr2A	15044165	15045443	-	15044804	Chr2A	14306789	14308072	-	14307430	1.0	0.952	collinear
gene:TraesCS2A03G0052400	Chr2A	15073731	15075397	-	15074564	Chr2A	14291268	14292908	-	14292088	0.972	0.911	collinear
gene:TraesCS2A03G0053200	Chr2A	15180774	15181670	-	15181222	Chr2A	14389881	14390775	-	14390328	0.995	0.911	collinear
gene:TraesCS2A03G0053900	Chr2A	15259433	15261123	+	15260278	Chr2A	14641357	14643048	+	14642202	0.996	0.934	collinear
gene:TraesCS2A03G0054300	Chr2A	15286968	15288514	-	15287741	Chr2A	14799407	14800881	-	14800144	0.978	0.908	collinear
gene:TraesCS2A03G0054400	Chr2A	15296814	15299857	+	15298335	Chr2A	14816106	14819182	+	14817644	0.965	0.9	collinear
gene:TraesCS2A03G0054500	Chr2A	15302233	15314572	+	15308402	Chr2A	14820730	14832161	+	14826445	0.997	0.972	collinear
gene:TraesCS2A03G0054900	Chr2A	15335911	15340652	-	15338281	Chr2A	14835945	14840761	-	14838353	0.996	0.962	collinear
gene:TraesCS2A03G0055100	Chr2A	15558284	15560474	-	15559379	Chr2A	15005639	15007817	+	15006728	0.988	0.974	collinear
gene:TraesCS2A03G0055200	Chr2A	15580209	15582060	-	15581134	Chr2A	14946513	14948364	+	14947438	1.0	0.984	collinear
gene:TraesCS2A03G0055700	Chr2A	15707194	15711942	+	15709568	Chr2A	14938284	14942722	-	14940503	0.99	0.956	collinear
gene:TraesCS2A03G0055900	Chr2A	15980566	15985138	+	15982852	Chr2A	15592143	15596746	+	15594444	1.0	0.975	collinear
gene:TraesCS2A03G0056200	Chr2A	15998949	16000694	-	15999821	Chr2A	15631892	15633633	-	15632762	0.995	0.966	collinear
gene:TraesCS2A03G0056400	Chr2A	16055381	16066245	+	16060813	Chr2A	15654905	15661033	+	15657969	0.951	0.916	collinear
gene:TraesCS2A03G0056500	Chr2A	16069090	16073968	+	16071529	Chr2A	15664511	15669307	+	15666909	0.968	0.918	collinear
gene:TraesCS2A03G0057700	Chr2A	16203091	16204347	+	16203719	Chr2A	15843738	15844886	+	15844312	0.996	0.962	collinear
gene:TraesCS2A03G0057800	Chr2A	16215928	16220276	+	16218102	Chr2A	15891773	15896518	+	15894145	0.965	0.938	collinear
gene:TraesCS2A03G0057900	Chr2A	16222384	16224321	-	16223352	Chr2A	15900531	15902468	-	15901499	1.0	0.989	collinear
gene:TraesCS2A03G0058100	Chr2A	16338747	16342102	-	16340424	Chr2A	15922015	15925312	-	15923663	0.981	0.957	collinear
gene:TraesCS2A03G0058600	Chr2A	16490316	16493669	+	16491992	Chr2A	16168510	16171857	+	16170183	0.997	0.978	collinear
gene:TraesCS2A03G0058700	Chr2A	16519787	16523461	+	16521624	Chr2A	16225190	16228888	+	16227039	0.997	0.955	collinear
gene:TraesCS2A03G0059300	Chr2A	16889839	16894388	+	16892113	Chr2A	16506420	16511018	+	16508719	0.99	0.948	collinear
gene:TraesCS2A03G0059600	Chr2A	16905946	16912836	-	16909391	Chr2A	16593396	16601218	-	16597307	0.981	0.926	collinear
gene:TraesCS2A03G0059900	Chr2A	16925536	16928373	-	16926954	Chr2A	16616854	16619688	-	16618271	0.998	0.983	collinear
gene:TraesCS2A03G0060200	Chr2A	16992014	16995870	-	16993942	Chr2A	16780158	16783902	-	16782030	0.98	0.943	collinear
gene:TraesCS2A03G0060300	Chr2A	17103304	17104164	+	17103734	Chr2A	16846515	16847375	+	16846945	1.0	0.973	collinear
gene:TraesCS2A03G0060600	Chr2A	17138224	17142836	+	17140530	Chr2A	16858019	16862789	+	16860404	0.978	0.926	collinear
gene:TraesCS2A03G0060800	Chr2A	17147317	17149824	+	17148570	Chr2A	16865794	16868452	+	16867123	0.992	0.931	collinear
gene:TraesCS2A03G0061000	Chr2A	17289951	17292390	-	17291170	Chr2A	17025376	17027687	-	17026531	0.984	0.946	collinear
gene:TraesCS2A03G0061200	Chr2A	17362178	17366462	+	17364320	Chr2A	17167863	17171683	+	17169773	0.982	0.921	collinear
gene:TraesCS2A03G0061300	Chr2A	17375771	17379112	+	17377441	Chr2A	17317538	17320879	+	17319208	1.0	0.981	collinear
gene:TraesCS2A03G0061600	Chr2A	17482146	17484934	-	17483540	Chr2A	17341703	17344476	-	17343089	0.994	0.964	collinear
gene:TraesCS2A03G0062000	Chr2A	17544044	17561320	-	17552682	Chr2A	18080868	18096200	+	18088534	0.995	0.94	collinear
gene:TraesCS2A03G0062300	Chr2A	17603534	17607998	+	17605766	Chr2A	17685254	17689864	+	17687559	0.987	0.948	collinear
gene:TraesCS2A03G0063100	Chr2A	17748505	17753011	+	17750758	Chr2A	17819481	17824049	-	17821765	0.993	0.952	collinear
gene:TraesCS2A03G0064400	Chr2A	17885102	17890526	+	17887814	Chr2A	19435840	19441188	+	19438514	0.975	0.939	collinear
gene:TraesCS2A03G0065100	Chr2A	17967163	17968201	+	17967682	Chr2A	20199093	20200094	+	20199593	0.963	0.923	collinear
gene:TraesCS2A03G0065800	Chr2A	18024972	18028407	-	18026689	Chr2A	20311544	20314923	-	20313233	1.0	0.965	collinear
gene:TraesCS2A03G0067800	Chr2A	18295468	18297417	-	18296442	Chr2A	20840687	20842611	-	20841649	0.982	0.948	collinear
gene:TraesCS2A03G0068000	Chr2A	18298274	18299248	-	18298761	Chr2A	20844657	20845631	-	20845144	1.0	0.95	collinear
gene:TraesCS2A03G0068200	Chr2A	18304081	18306080	+	18305080	Chr2A	20851222	20853194	+	20852208	0.984	0.952	collinear
gene:TraesCS2A03G0068300	Chr2A	18337989	18338820	+	18338404	Chr2A	20868784	20869621	+	20869202	1.0	0.949	collinear
gene:TraesCS2A03G0068800	Chr2A	18465370	18467877	-	18466623	Chr2A	20988534	20991061	-	20989797	0.984	0.926	collinear
gene:TraesCS2A03G0069100	Chr2A	18512840	18513697	-	18513268	Chr2A	21010370	21011228	-	21010799	0.983	0.915	collinear
gene:TraesCS2A03G0069200	Chr2A	18515192	18518177	-	18516684	Chr2A	21012722	21015643	-	21014182	0.994	0.965	collinear
gene:TraesCS2A03G0069400	Chr2A	18530377	18532149	-	18531263	Chr2A	21117685	21119416	-	21118550	0.966	0.908	collinear
gene:TraesCS2A03G0070200	Chr2A	18677873	18681081	-	18679477	Chr2A	21227851	21230998	-	21229424	0.976	0.919	collinear
gene:TraesCS2A03G0070400	Chr2A	18684230	18688409	-	18686319	Chr2A	21234811	21239346	-	21237078	0.985	0.928	collinear
gene:TraesCS2A03G0071700	Chr2A	18934236	18939476	+	18936856	Chr2A	21890389	21895741	-	21893065	0.995	0.927	collinear
gene:TraesCS2A03G0071800	Chr2A	18939891	18941745	+	18940818	Chr2A	21880936	21882799	-	21881867	0.985	0.937	collinear
gene:TraesCS2A03G0072000	Chr2A	18941906	18946704	+	18944305	Chr2A	21876300	21880776	-	21878538	0.998	0.976	collinear
gene:TraesCS2A03G0072100	Chr2A	18946966	18948668	-	18947817	Chr2A	21874102	21876043	+	21875072	0.986	0.921	collinear
gene:TraesCS2A03G0072700	Chr2A	19012923	19023688	-	19018305	Chr2A	21947560	21958647	-	21953103	0.993	0.947	collinear
gene:TraesCS2A03G0072900	Chr2A	19024847	19025932	+	19025389	Chr2A	21966525	21967607	+	21967066	0.997	0.951	collinear
gene:TraesCS2A03G0073200	Chr2A	19027600	19029185	-	19028392	Chr2A	21969137	21970814	-	21969975	0.969	0.932	collinear
gene:TraesCS2A03G0073400	Chr2A	19090014	19090794	-	19090404	Chr2A	22064918	22065702	-	22065310	0.989	0.941	collinear
gene:TraesCS2A03G0074300	Chr2A	19225990	19233391	-	19229690	Chr2A	22098080	22105625	-	22101852	0.97	0.915	collinear
gene:TraesCS2A03G0074700	Chr2A	19283723	19286518	+	19285120	Chr2A	22142841	22145636	+	22144238	1.0	0.981	collinear
gene:TraesCS2A03G0075400	Chr2A	19356500	19359183	-	19357841	Chr2A	22370886	22373568	-	22372227	0.998	0.977	collinear
gene:TraesCS2A03G0075900	Chr2A	19532355	19533401	+	19532878	Chr2A	22512869	22513929	+	22513399	0.992	0.92	collinear
gene:TraesCS2A03G0076300	Chr2A	19599805	19603557	-	19601681	Chr2A	22560852	22564597	-	22562724	0.987	0.933	collinear
gene:TraesCS2A03G0076600	Chr2A	19610660	19611403	+	19611031	Chr2A	22573101	22573836	+	22573468	0.977	0.94	collinear
gene:TraesCS2A03G0076700	Chr2A	19635262	19642502	-	19638882	Chr2A	22925530	22932851	+	22929190	0.993	0.935	collinear
gene:TraesCS2A03G0076800	Chr2A	19662261	19665102	+	19663681	Chr2A	22939006	22941835	+	22940420	0.985	0.959	collinear
gene:TraesCS2A03G0076900	Chr2A	19666316	19669398	+	19667857	Chr2A	22943083	22946051	+	22944567	0.997	0.964	collinear
gene:TraesCS2A03G0077900	Chr2A	19742139	19743852	-	19742995	Chr2A	23058846	23060486	-	23059666	0.95	0.906	collinear
gene:TraesCS2A03G0078300	Chr2A	19774490	19776671	+	19775580	Chr2A	23066633	23068718	+	23067675	0.967	0.907	collinear
gene:TraesCS2A03G0078500	Chr2A	19780474	19781304	-	19780889	Chr2A	23073813	23074643	-	23074228	1.0	0.96	collinear
gene:TraesCS2A03G0078900	Chr2A	19832978	19841407	+	19837192	Chr2A	23125893	23134737	+	23130315	0.987	0.951	collinear
gene:TraesCS2A03G0079500	Chr2A	19973319	19978632	+	19975975	Chr2A	23294608	23299421	+	23297014	0.989	0.956	collinear
gene:TraesCS2A03G0079900	Chr2A	19994171	20000954	-	19997562	Chr2A	23310939	23317517	-	23314228	0.96	0.917	collinear
gene:TraesCS2A03G0080100	Chr2A	20011749	20013409	-	20012579	Chr2A	23320061	23322095	-	23321078	1.0	0.947	collinear
gene:TraesCS2A03G0081200	Chr2A	20228865	20230268	+	20229566	Chr2A	23468202	23469600	+	23468901	0.996	0.933	collinear
gene:TraesCS2A03G0081300	Chr2A	20243831	20244700	+	20244265	Chr2A	24172806	24173638	+	24173222	0.997	0.952	collinear
gene:TraesCS2A03G0082600	Chr2A	20550342	20551282	-	20550812	Chr2A	24432268	24433206	-	24432737	0.996	0.925	collinear
gene:TraesCS2A03G0083100	Chr2A	20612477	20614905	-	20613691	Chr2A	24454528	24456948	-	24455738	0.995	0.939	collinear
gene:TraesCS2A03G0083500	Chr2A	20706956	20707527	-	20707241	Chr2A	24453422	24453992	-	24453707	1.0	0.933	collinear
gene:TraesCS2A03G0083800	Chr2A	20725064	20729706	+	20727385	Chr2A	24524365	24528897	+	24526631	0.967	0.946	collinear
gene:TraesCS2A03G0084500	Chr2A	20789226	20791279	-	20790252	Chr2A	24604183	24606170	-	24605176	0.967	0.934	collinear
gene:TraesCS2A03G0084800	Chr2A	20840410	20846548	+	20843479	Chr2A	24647961	24654051	+	24651006	0.966	0.912	collinear
gene:TraesCS2A03G0085200	Chr2A	20946839	20948002	-	20947420	Chr2A	25010311	25011474	-	25010892	0.998	0.957	collinear
gene:TraesCS2A03G0085500	Chr2A	20966821	20967948	+	20967384	Chr2A	25075312	25076448	+	25075880	0.986	0.92	collinear
gene:TraesCS2A03G0085600	Chr2A	20978933	20981386	-	20980159	Chr2A	25096220	25098691	-	25097455	1.0	0.971	collinear
gene:TraesCS2A03G0086500	Chr2A	21116073	21121428	+	21118750	Chr2A	25376681	25382445	+	25379563	0.964	0.926	collinear
gene:TraesCS2A03G0086600	Chr2A	21125520	21135348	-	21130434	Chr2A	25384996	25396865	-	25390930	0.986	0.916	collinear
gene:TraesCS2A03G0087000	Chr2A	21177929	21182512	+	21180220	Chr2A	25439223	25443823	+	25441523	0.993	0.966	collinear
gene:TraesCS2A03G0087100	Chr2A	21187081	21194810	-	21190945	Chr2A	25777135	25781743	-	25779439	0.992	0.92	collinear
gene:TraesCS2A03G0088900	Chr2A	21456667	21457922	+	21457294	Chr2A	25991102	25992225	-	25991663	1.0	0.939	collinear
gene:TraesCS2A03G0089000	Chr2A	21463609	21464860	+	21464234	Chr2A	25875222	25876433	+	25875827	1.0	0.975	collinear
gene:TraesCS2A03G0089200	Chr2A	21473217	21474913	-	21474065	Chr2A	26120484	26122180	-	26121332	1.0	0.977	collinear
gene:TraesCS2A03G0089300	Chr2A	21523717	21524061	+	21523889	Chr2A	26233497	26233832	+	26233664	0.973	0.933	collinear
gene:TraesCS2A03G0089400	Chr2A	21532232	21534581	-	21533406	Chr2A	26594523	26596905	+	26595714	1.0	0.969	collinear
gene:TraesCS2A03G0089700	Chr2A	21603677	21604890	+	21604283	Chr2A	26299402	26300615	-	26300008	1.0	0.973	collinear
gene:TraesCS2A03G0090100	Chr2A	21696357	21696929	+	21696643	Chr2A	27087226	27087798	+	27087512	0.995	0.915	collinear
gene:TraesCS2A03G0090600	Chr2A	21724717	21725472	+	21725094	Chr2A	27324636	27325412	+	27325024	0.998	0.916	collinear
gene:TraesCS2A03G0090800	Chr2A	21746123	21746616	+	21746369	Chr2A	27282594	27283083	+	27282838	0.992	0.937	collinear
gene:TraesCS2A03G0091000	Chr2A	21757599	21758186	+	21757892	Chr2A	27343818	27344403	+	27344110	0.994	0.916	collinear
gene:TraesCS2A03G0091600	Chr2A	22018258	22018992	+	22018625	Chr2A	27517757	27518515	+	27518136	0.998	0.973	collinear
gene:TraesCS2A03G0091700	Chr2A	22020193	22020916	-	22020554	Chr2A	27522708	27523455	-	27523081	1.0	0.952	collinear
gene:TraesCS2A03G0091800	Chr2A	22135105	22135478	-	22135291	Chr2A	27693572	27693945	-	27693758	1.0	0.956	collinear
gene:TraesCS2A03G0091900	Chr2A	22136421	22138187	-	22137304	Chr2A	27694885	27696657	-	27695771	1.0	0.994	collinear
gene:TraesCS2A03G0092000	Chr2A	22141233	22141709	-	22141471	Chr2A	27699561	27700037	-	27699799	1.0	0.964	collinear
gene:TraesCS2A03G0092300	Chr2A	22177953	22180088	-	22179020	Chr2A	27777195	27779333	-	27778264	1.0	0.966	collinear
gene:TraesCS2A03G0092400	Chr2A	22186552	22191628	-	22189090	Chr2A	27783650	27790700	-	27787175	1.0	0.966	collinear
gene:TraesCS2A03G0092600	Chr2A	22207089	22213127	-	22210108	Chr2A	27796177	27802033	-	27799105	0.991	0.959	collinear
gene:TraesCS2A03G0093200	Chr2A	22269439	22270719	-	22270079	Chr2A	28022761	28024011	-	28023386	0.964	0.913	collinear
gene:TraesCS2A03G0095400	Chr2A	22859165	22865678	+	22862421	Chr2A	29375745	29382857	+	29379301	0.99	0.922	collinear
gene:TraesCS2A03G0095700	Chr2A	23308749	23309798	+	23309273	Chr2A	29448066	29449115	+	29448590	1.0	0.952	collinear
gene:TraesCS2A03G0096200	Chr2A	23409779	23410381	-	23410080	Chr2A	29613413	29614015	-	29613714	1.0	0.935	collinear
gene:TraesCS2A03G0096500	Chr2A	23424372	23425317	-	23424844	Chr2A	29853072	29854001	-	29853536	0.98	0.955	collinear
gene:TraesCS2A03G0096600	Chr2A	23432553	23435142	+	23433847	Chr2A	29889083	29891919	+	29890501	0.981	0.923	collinear
gene:TraesCS2A03G0097400	Chr2A	23768589	23773723	+	23771156	Chr2A	30112300	30117727	+	30115013	0.999	0.964	collinear
gene:TraesCS2A03G0097500	Chr2A	23800230	23807753	+	23803991	Chr2A	30123911	30131906	+	30127908	0.995	0.966	collinear
gene:TraesCS2A03G0098000	Chr2A	23995192	23996934	+	23996063	Chr2A	30278594	30280349	+	30279471	1.0	0.966	collinear
gene:TraesCS2A03G0098800	Chr2A	24121581	24123650	-	24122615	Chr2A	30309714	30311783	+	30310748	1.0	0.969	collinear
gene:TraesCS2A03G0100900	Chr2A	24635508	24637370	+	24636439	Chr2A	30550207	30552042	-	30551124	0.982	0.934	collinear
gene:TraesCS2A03G0101500	Chr2A	24802617	24805314	-	24803965	Chr2A	30710462	30713146	-	30711804	0.993	0.932	collinear
gene:TraesCS2A03G0102800	Chr2A	25239435	25239914	-	25239674	Chr2A	31126634	31127102	-	31126868	0.975	0.908	collinear
