gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity	segment
gene:TraesCS3D02G012600	Chr3D	4393193	4399230	+	4396211	Chr3D	2472315	2478165	+	2475240	0.967	0.904	collinear
gene:TraesCS3D02G012700	Chr3D	4404864	4409493	+	4407178	Chr3D	3037615	3042183	-	3039899	0.998	0.962	collinear
gene:TraesCS3D02G013000	Chr3D	4486023	4494474	-	4490248	Chr3D	2575082	2583357	-	2579219	0.98	0.93	collinear
gene:TraesCS3D02G013100	Chr3D	4504881	4506056	+	4505468	Chr3D	2598703	2599857	+	2599280	0.981	0.902	collinear
gene:TraesCS3D02G013200	Chr3D	4648966	4650282	+	4649624	Chr3D	2748498	2749808	+	2749153	0.995	0.958	collinear
gene:TraesCS3D02G013300	Chr3D	4818149	4819489	-	4818819	Chr3D	2857056	2858414	-	2857735	1.0	0.923	collinear
gene:TraesCS3D02G013500	Chr3D	4866164	4866673	-	4866418	Chr3D	2536247	2536756	+	2536501	1.0	0.917	collinear
gene:TraesCS3D02G014600	Chr3D	5013282	5016625	+	5014953	Chr3D	3226019	3229362	+	3227690	1.0	0.977	collinear
gene:TraesCS3D02G014700	Chr3D	5041591	5043706	+	5042648	Chr3D	3259612	3261727	+	3260669	1.0	1.0	collinear
gene:TraesCS3D02G014800	Chr3D	5147067	5148084	+	5147575	Chr3D	3364662	3365647	+	3365154	0.961	0.961	collinear
gene:TraesCS3D02G014900	Chr3D	5173752	5176386	-	5175069	Chr3D	3391441	3394075	-	3392758	1.0	1.0	collinear
gene:TraesCS3D02G015000	Chr3D	5230815	5234674	+	5232744	Chr3D	3453471	3457330	+	3455400	1.0	0.999	collinear
gene:TraesCS3D02G015100	Chr3D	5241689	5247743	-	5244716	Chr3D	3464219	3470483	-	3467351	1.0	1.0	collinear
gene:TraesCS3D02G015200	Chr3D	5372968	5376568	-	5374768	Chr3D	3600086	3603671	-	3601878	0.995	0.99	collinear
gene:TraesCS3D02G015300	Chr3D	5406391	5410203	-	5408297	Chr3D	3633292	3637104	-	3635198	1.0	1.0	collinear
gene:TraesCS3D02G015400	Chr3D	5411900	5412617	+	5412258	Chr3D	3638801	3639518	+	3639159	1.0	1.0	collinear
gene:TraesCS3D02G015500	Chr3D	5430178	5430465	-	5430321	Chr3D	3656957	3657244	-	3657100	1.0	1.0	collinear
gene:TraesCS3D02G015600	Chr3D	5601666	5605871	-	5603768	Chr3D	3842491	3846696	-	3844593	1.0	1.0	collinear
gene:TraesCS3D02G015700	Chr3D	5609005	5610435	+	5609720	Chr3D	3849830	3851260	+	3850545	1.0	1.0	collinear
gene:TraesCS3D02G015800	Chr3D	5613668	5618027	-	5615847	Chr3D	3854493	3858852	-	3856672	1.0	1.0	collinear
gene:TraesCS3D02G015900	Chr3D	5649356	5651648	+	5650502	Chr3D	3890013	3892305	+	3891159	1.0	1.0	collinear
gene:TraesCS3D02G016100	Chr3D	5680014	5681497	-	5680755	Chr3D	3919951	3921434	-	3920692	1.0	1.0	collinear
gene:TraesCS3D02G016200	Chr3D	5725298	5726713	+	5726005	Chr3D	3965886	3967301	+	3966593	1.0	1.0	collinear
gene:TraesCS3D02G016300	Chr3D	5733130	5737195	-	5735162	Chr3D	3973718	3978271	-	3975994	1.0	1.0	collinear
gene:TraesCS3D02G016400	Chr3D	5757697	5761111	-	5759404	Chr3D	3998134	4001542	-	3999838	1.0	1.0	collinear
gene:TraesCS3D02G016500	Chr3D	5790619	5794367	+	5792493	Chr3D	4031932	4035812	+	4033872	1.0	1.0	collinear
gene:TraesCS3D02G016600	Chr3D	5802877	5804191	+	5803534	Chr3D	4044391	4045705	+	4045048	1.0	1.0	collinear
gene:TraesCS3D02G016700	Chr3D	5810253	5811188	+	5810720	Chr3D	4051353	4052288	+	4051820	1.0	1.0	collinear
gene:TraesCS3D02G016800	Chr3D	5812552	5813779	-	5813165	Chr3D	4053652	4054879	-	4054265	1.0	0.998	collinear
gene:TraesCS3D02G016900	Chr3D	5814394	5815759	-	5815076	Chr3D	4055494	4056859	-	4056176	1.0	1.0	collinear
gene:TraesCS3D02G017000	Chr3D	5856669	5858004	-	5857336	Chr3D	4097634	4098969	-	4098301	1.0	1.0	collinear
gene:TraesCS3D02G017100	Chr3D	5861814	5863543	+	5862678	Chr3D	4102623	4104352	+	4103487	1.0	1.0	collinear
gene:TraesCS3D02G017200	Chr3D	5864830	5866648	-	5865739	Chr3D	4105639	4107457	-	4106548	1.0	0.999	collinear
gene:TraesCS3D02G017300	Chr3D	5869810	5873304	+	5871557	Chr3D	4110619	4114113	+	4112366	1.0	1.0	collinear
gene:TraesCS3D02G017400	Chr3D	5875424	5880650	-	5878037	Chr3D	4116233	4121459	-	4118846	1.0	0.999	collinear
gene:TraesCS3D02G017500	Chr3D	6009195	6012248	+	6010721	Chr3D	4257004	4260056	+	4258530	1.0	1.0	collinear
gene:TraesCS3D02G017600	Chr3D	6013194	6015417	-	6014305	Chr3D	4261004	4263227	-	4262115	1.0	1.0	collinear
gene:TraesCS3D02G017700	Chr3D	6016878	6020801	-	6018839	Chr3D	4264688	4268839	-	4266763	1.0	1.0	collinear
gene:TraesCS3D02G017800	Chr3D	6021794	6023847	-	6022820	Chr3D	4269832	4271885	-	4270858	1.0	0.999	collinear
gene:TraesCS3D02G017900	Chr3D	6030116	6034026	+	6032071	Chr3D	4278154	4281975	+	4280064	1.0	1.0	collinear
gene:TraesCS3D02G018000	Chr3D	6060901	6068841	+	6064871	Chr3D	4307768	4315708	+	4311738	1.0	1.0	collinear
gene:TraesCS3D02G018100	Chr3D	6140574	6142644	+	6141609	Chr3D	4386208	4388278	+	4387243	1.0	1.0	collinear
gene:TraesCS3D02G018200	Chr3D	6146779	6149852	-	6148315	Chr3D	4392412	4395485	-	4393948	1.0	1.0	collinear
gene:TraesCS3D02G018300	Chr3D	6167260	6169993	-	6168626	Chr3D	4412893	4415626	-	4414259	1.0	1.0	collinear
gene:TraesCS3D02G018400	Chr3D	6176969	6180284	-	6178626	Chr3D	4422602	4425917	-	4424259	1.0	0.999	collinear
gene:TraesCS3D02G018500	Chr3D	6193030	6193813	+	6193421	Chr3D	4438663	4439446	+	4439054	1.0	0.998	collinear
gene:TraesCS3D02G018600	Chr3D	6195940	6197761	-	6196850	Chr3D	4441573	4443394	-	4442483	1.0	1.0	collinear
gene:TraesCS3D02G018700	Chr3D	6332694	6338567	+	6335630	Chr3D	4577845	4583718	+	4580781	1.0	1.0	collinear
gene:TraesCS3D02G018800	Chr3D	6339983	6345137	-	6342560	Chr3D	4585134	4590288	-	4587711	1.0	0.999	collinear
gene:TraesCS3D02G018900	Chr3D	6402986	6406703	-	6404844	Chr3D	4652570	4656287	-	4654428	1.0	1.0	collinear
gene:TraesCS3D02G019000	Chr3D	6409208	6414977	+	6412092	Chr3D	4658792	4664358	+	4661575	1.0	1.0	collinear
gene:TraesCS3D02G019100	Chr3D	6424580	6426506	-	6425543	Chr3D	4674204	4676130	-	4675167	1.0	1.0	collinear
gene:TraesCS3D02G019200	Chr3D	6429393	6431005	+	6430199	Chr3D	4679017	4680629	+	4679823	1.0	0.999	collinear
gene:TraesCS3D02G019300	Chr3D	6454547	6456104	-	6455325	Chr3D	4704173	4705730	-	4704951	1.0	0.999	collinear
gene:TraesCS3D02G019400	Chr3D	6459775	6460973	-	6460374	Chr3D	4709401	4710599	-	4710000	1.0	1.0	collinear
gene:TraesCS3D02G019500	Chr3D	6465027	6465890	-	6465458	Chr3D	4714578	4715441	-	4715009	1.0	1.0	collinear
gene:TraesCS3D02G019600	Chr3D	6529685	6529972	-	6529828	Chr3D	4780338	4780625	-	4780481	1.0	1.0	collinear
gene:TraesCS3D02G019700	Chr3D	6661700	6666999	+	6664349	Chr3D	4913672	4918977	+	4916324	1.0	0.999	collinear
gene:TraesCS3D02G019800	Chr3D	6676491	6678131	+	6677311	Chr3D	4928469	4930109	+	4929289	1.0	1.0	collinear
gene:TraesCS3D02G019900	Chr3D	6726405	6730004	+	6728204	Chr3D	4979691	4983289	+	4981490	1.0	1.0	collinear
gene:TraesCS3D02G020000	Chr3D	6730187	6733680	-	6731933	Chr3D	4983472	4986965	-	4985218	1.0	1.0	collinear
gene:TraesCS3D02G020100	Chr3D	6737975	6739045	-	6738510	Chr3D	4991263	4992333	-	4991798	1.0	1.0	collinear
gene:TraesCS3D02G020200	Chr3D	6745804	6753986	+	6749895	Chr3D	4999009	5007473	+	5003241	1.0	0.925	collinear
gene:TraesCS3D02G020300	Chr3D	6754571	6754816	+	6754693	Chr3D	5008058	5008303	+	5008180	1.0	1.0	collinear
gene:TraesCS3D02G020400	Chr3D	6860952	6863358	-	6862155	Chr3D	5126605	5129011	-	5127808	1.0	0.999	collinear
gene:TraesCS3D02G020500	Chr3D	6949696	6950286	+	6949991	Chr3D	5215325	5215915	+	5215620	1.0	1.0	collinear
gene:TraesCS3D02G020600	Chr3D	6967976	6969806	+	6968891	Chr3D	5233716	5235546	+	5234631	1.0	1.0	collinear
gene:TraesCS3D02G020700	Chr3D	6971034	6972707	-	6971870	Chr3D	5236774	5238447	-	5237610	1.0	1.0	collinear
gene:TraesCS3D02G020800	Chr3D	6974954	6977481	+	6976217	Chr3D	5240693	5243220	+	5241956	1.0	1.0	collinear
gene:TraesCS3D02G021000	Chr3D	7019184	7020276	+	7019730	Chr3D	5285511	5286603	+	5286057	1.0	0.999	collinear
gene:TraesCS3D02G021100	Chr3D	7022394	7023338	-	7022866	Chr3D	5288721	5289665	-	5289193	1.0	1.0	collinear
gene:TraesCS3D02G021200	Chr3D	7028152	7028934	+	7028543	Chr3D	5294170	5294952	+	5294561	1.0	1.0	collinear
gene:TraesCS3D02G021300	Chr3D	7031159	7034403	-	7032781	Chr3D	5297177	5300421	-	5298799	1.0	1.0	collinear
gene:TraesCS3D02G021400	Chr3D	7089626	7090567	-	7090096	Chr3D	5355657	5356598	-	5356127	1.0	1.0	collinear
gene:TraesCS3D02G021500	Chr3D	7094080	7094604	+	7094342	Chr3D	5360111	5360635	+	5360373	1.0	1.0	collinear
gene:TraesCS3D02G021600	Chr3D	7102512	7107200	-	7104856	Chr3D	5368542	5373230	-	5370886	1.0	1.0	collinear
gene:TraesCS3D02G021700	Chr3D	7122252	7124816	-	7123534	Chr3D	5388290	5390854	-	5389572	1.0	1.0	collinear
gene:TraesCS3D02G021800	Chr3D	7129785	7134595	+	7132190	Chr3D	5395853	5400663	+	5398258	1.0	1.0	collinear
gene:TraesCS3D02G021900	Chr3D	7165483	7168646	+	7167064	Chr3D	5426360	5429463	+	5427911	1.0	1.0	collinear
gene:TraesCS3D02G022000	Chr3D	7171959	7173620	+	7172789	Chr3D	5432776	5434437	+	5433606	1.0	1.0	collinear
gene:TraesCS3D02G022100	Chr3D	7177346	7178987	+	7178166	Chr3D	5438555	5440196	+	5439375	1.0	1.0	collinear
gene:TraesCS3D02G022200	Chr3D	7181350	7185372	+	7183361	Chr3D	5442774	5446796	+	5444785	1.0	1.0	collinear
gene:TraesCS3D02G022300	Chr3D	7185896	7186717	-	7186306	Chr3D	5447320	5448141	-	5447730	1.0	1.0	collinear
gene:TraesCS3D02G022400	Chr3D	7219253	7227153	+	7223203	Chr3D	5480730	5488630	+	5484680	1.0	1.0	collinear
gene:TraesCS3D02G022500	Chr3D	7228063	7229549	+	7228806	Chr3D	5489540	5491026	+	5490283	1.0	1.0	collinear
gene:TraesCS3D02G022600	Chr3D	7230582	7242955	-	7236768	Chr3D	5492059	5504142	-	5498100	1.0	1.0	collinear
gene:TraesCS3D02G022700	Chr3D	7243598	7244977	-	7244287	Chr3D	5504785	5506164	-	5505474	1.0	1.0	collinear
gene:TraesCS3D02G022800	Chr3D	7253767	7254330	+	7254048	Chr3D	5514847	5515410	+	5515128	1.0	1.0	collinear
gene:TraesCS3D02G022900	Chr3D	7256680	7268617	-	7262648	Chr3D	5517519	5529444	-	5523481	0.996	0.996	collinear
gene:TraesCS3D02G023000	Chr3D	7287231	7290690	-	7288960	Chr3D	5548315	5551774	-	5550044	1.0	1.0	collinear
gene:TraesCS3D02G023100	Chr3D	7336478	7340461	+	7338469	Chr3D	5597679	5601662	+	5599670	1.0	1.0	collinear
gene:TraesCS3D02G023200	Chr3D	7405848	7412003	+	7408925	Chr3D	5667046	5673201	+	5670123	1.0	1.0	collinear
gene:TraesCS3D02G023300	Chr3D	7421065	7423893	-	7422479	Chr3D	5682420	5685248	-	5683834	1.0	1.0	collinear
gene:TraesCS3D02G023400	Chr3D	7430150	7430404	-	7430277	Chr3D	5691505	5691759	-	5691632	1.0	1.0	collinear
gene:TraesCS3D02G023500	Chr3D	7432917	7435989	+	7434453	Chr3D	5694000	5697072	+	5695536	1.0	1.0	collinear
gene:TraesCS3D02G023600	Chr3D	7496834	7501605	-	7499219	Chr3D	5757557	5762328	-	5759942	1.0	1.0	collinear
gene:TraesCS3D02G023700	Chr3D	7526510	7531543	+	7529026	Chr3D	5787849	5792811	+	5790330	1.0	1.0	collinear
gene:TraesCS3D02G023800	Chr3D	7553268	7554851	+	7554059	Chr3D	5814828	5816411	+	5815619	1.0	1.0	collinear
gene:TraesCS3D02G023900	Chr3D	7589988	7593971	+	7591979	Chr3D	5851802	5855785	+	5853793	1.0	0.999	collinear
gene:TraesCS3D02G024000	Chr3D	7594476	7595769	+	7595122	Chr3D	5856290	5857583	+	5856936	1.0	1.0	collinear
gene:TraesCS3D02G024100	Chr3D	7605843	7613892	-	7609867	Chr3D	5867987	5876093	-	5872040	1.0	1.0	collinear
gene:TraesCS3D02G024200	Chr3D	7695031	7696076	+	7695553	Chr3D	5957911	5958956	+	5958433	1.0	1.0	collinear
gene:TraesCS3D02G024300	Chr3D	8146622	8148295	+	8147458	Chr3D	6408186	6409859	+	6409022	1.0	1.0	collinear
gene:TraesCS3D02G024400	Chr3D	8246987	8249812	+	8248399	Chr3D	6511652	6514477	+	6513064	1.0	1.0	collinear
gene:TraesCS3D02G024500	Chr3D	8285216	8287818	+	8286517	Chr3D	6549879	6552481	+	6551180	1.0	1.0	collinear
gene:TraesCS3D02G024600	Chr3D	8327982	8329138	+	8328560	Chr3D	6592010	6593166	+	6592588	1.0	1.0	collinear
gene:TraesCS3D02G024700	Chr3D	8336384	8341411	-	8338897	Chr3D	6600181	6605208	-	6602694	1.0	1.0	collinear
gene:TraesCS3D02G024800	Chr3D	8364692	8366020	+	8365356	Chr3D	6633137	6634465	+	6633801	1.0	1.0	collinear
gene:TraesCS3D02G024900	Chr3D	8381172	8382421	+	8381796	Chr3D	6649253	6650502	+	6649877	1.0	1.0	collinear
gene:TraesCS3D02G025000	Chr3D	8436906	8439801	+	8438353	Chr3D	6703347	6706242	+	6704794	1.0	1.0	collinear
gene:TraesCS3D02G025100	Chr3D	8499403	8509170	-	8504286	Chr3D	6757835	6767604	-	6762719	1.0	1.0	collinear
gene:TraesCS3D02G025200	Chr3D	8517596	8534206	-	8525901	Chr3D	6775774	6792446	-	6784110	1.0	1.0	collinear
gene:TraesCS3D02G025300	Chr3D	8564460	8573804	+	8569132	Chr3D	6822827	6832171	+	6827499	1.0	1.0	collinear
gene:TraesCS3D02G025400	Chr3D	8697064	8702401	-	8699732	Chr3D	6954796	6960083	-	6957439	0.969	0.969	collinear
gene:TraesCS3D02G025500	Chr3D	8830615	8830926	-	8830770	Chr3D	7097600	7097911	-	7097755	1.0	1.0	collinear
gene:TraesCS3D02G025600	Chr3D	8838316	8847966	-	8843141	Chr3D	7104964	7114612	-	7109788	0.999	0.999	collinear
gene:TraesCS3D02G025700	Chr3D	8851071	8851688	-	8851379	Chr3D	7117702	7118319	-	7118010	1.0	1.0	collinear
gene:TraesCS3D02G025800	Chr3D	8855735	8856732	+	8856233	Chr3D	7122366	7123363	+	7122864	1.0	1.0	collinear
gene:TraesCS3D02G025900	Chr3D	8887680	8889290	+	8888485	Chr3D	7151694	7153304	+	7152499	1.0	0.999	collinear
gene:TraesCS3D02G026000	Chr3D	8911927	8913736	+	8912831	Chr3D	7175872	7177681	+	7176776	1.0	1.0	collinear
gene:TraesCS3D02G026100	Chr3D	8927077	8928954	+	8928015	Chr3D	7191022	7192899	+	7191960	1.0	1.0	collinear
gene:TraesCS3D02G026200	Chr3D	8935611	8937215	+	8936413	Chr3D	7199556	7201160	+	7200358	1.0	1.0	collinear
gene:TraesCS3D02G026400	Chr3D	8971249	8975091	-	8973170	Chr3D	7235344	7239186	-	7237265	1.0	1.0	collinear
gene:TraesCS3D02G026500	Chr3D	9066387	9068862	-	9067624	Chr3D	7326975	7329450	-	7328212	1.0	1.0	collinear
gene:TraesCS3D02G026600	Chr3D	9072272	9073315	+	9072793	Chr3D	7332818	7333861	+	7333339	1.0	1.0	collinear
gene:TraesCS3D02G026700	Chr3D	9094139	9098190	+	9096164	Chr3D	7355124	7359218	+	7357171	1.0	0.999	collinear
gene:TraesCS3D02G026800	Chr3D	9117413	9119045	+	9118229	Chr3D	7378574	7380206	+	7379390	1.0	1.0	collinear
gene:TraesCS3D02G026900	Chr3D	9121997	9123333	+	9122665	Chr3D	7383449	7384785	+	7384117	1.0	1.0	collinear
gene:TraesCS3D02G027000	Chr3D	9131071	9132089	-	9131580	Chr3D	7392523	7393541	-	7393032	1.0	1.0	collinear
gene:TraesCS3D02G027100	Chr3D	9199149	9200922	+	9200035	Chr3D	7461183	7462956	+	7462069	1.0	1.0	collinear
gene:TraesCS3D02G027200	Chr3D	9243472	9245200	+	9244336	Chr3D	7505614	7507342	+	7506478	1.0	1.0	collinear
gene:TraesCS3D02G027300	Chr3D	9291380	9293047	+	9292213	Chr3D	7552727	7554394	+	7553560	1.0	0.999	collinear
gene:TraesCS3D02G027400	Chr3D	9312660	9315268	+	9313964	Chr3D	7573897	7576505	+	7575201	1.0	0.999	collinear
gene:TraesCS3D02G027500	Chr3D	9318382	9319369	+	9318875	Chr3D	7579619	7580606	+	7580112	1.0	1.0	collinear
gene:TraesCS3D02G027600	Chr3D	9416257	9420218	-	9418237	Chr3D	7676168	7680129	-	7678148	1.0	1.0	collinear
gene:TraesCS3D02G027700	Chr3D	9441849	9443013	+	9442431	Chr3D	7701342	7702506	+	7701924	1.0	1.0	collinear
gene:TraesCS3D02G027800	Chr3D	9445859	9451187	-	9448523	Chr3D	7705352	7710680	-	7708016	1.0	1.0	collinear
gene:TraesCS3D02G027900	Chr3D	9632330	9634114	+	9633222	Chr3D	7890945	7892729	+	7891837	1.0	1.0	collinear
gene:TraesCS3D02G028000	Chr3D	9634160	9635720	+	9634940	Chr3D	7892775	7894335	+	7893555	1.0	1.0	collinear
gene:TraesCS3D02G028100	Chr3D	9676755	9679604	-	9678179	Chr3D	7935781	7938630	-	7937205	1.0	1.0	collinear
gene:TraesCS3D02G028200	Chr3D	9732363	9741764	-	9737063	Chr3D	7989235	7998474	-	7993854	1.0	1.0	collinear
gene:TraesCS3D02G028300	Chr3D	9880635	9882400	-	9881517	Chr3D	8137800	8139565	-	8138682	1.0	1.0	collinear
gene:TraesCS3D02G028400	Chr3D	9947161	9949118	-	9948139	Chr3D	8205067	8207024	-	8206045	1.0	1.0	collinear
gene:TraesCS3D02G028500	Chr3D	10133239	10136539	+	10134889	Chr3D	8391384	8394684	+	8393034	1.0	0.999	collinear
gene:TraesCS3D02G028600	Chr3D	10219410	10220669	-	10220039	Chr3D	8477140	8478399	-	8477769	1.0	1.0	collinear
gene:TraesCS3D02G028618	Chr3D	10233056	10235802	-	10234429	Chr3D	8491214	8493960	-	8492587	1.0	1.0	collinear
gene:TraesCS3D02G028700	Chr3D	10388998	10389592	-	10389295	Chr3D	8646273	8646867	-	8646570	1.0	0.995	collinear
gene:TraesCS3D02G028800	Chr3D	10409012	10411521	-	10410266	Chr3D	8666720	8669229	-	8667974	1.0	1.0	collinear
gene:TraesCS3D02G028900	Chr3D	10453763	10456812	+	10455287	Chr3D	8714861	8717910	+	8716385	1.0	1.0	collinear
gene:TraesCS3D02G029000	Chr3D	10458906	10461617	+	10460261	Chr3D	8720004	8722715	+	8721359	1.0	1.0	collinear
gene:TraesCS3D02G029100	Chr3D	10516320	10520334	-	10518327	Chr3D	8777437	8781451	-	8779444	1.0	1.0	collinear
gene:TraesCS3D02G029200	Chr3D	10566416	10567543	+	10566979	Chr3D	8827123	8828269	+	8827696	0.977	0.926	collinear
gene:TraesCS3D02G029300	Chr3D	10642509	10644759	+	10643634	Chr3D	8909482	8911732	+	8910607	1.0	1.0	collinear
gene:TraesCS3D02G029400	Chr3D	10659758	10663012	+	10661385	Chr3D	8926821	8930075	+	8928448	1.0	1.0	collinear
gene:TraesCS3D02G029500	Chr3D	10664209	10669501	-	10666855	Chr3D	8931556	8936662	-	8934109	1.0	1.0	collinear
gene:TraesCS3D02G029600	Chr3D	10675721	10677063	+	10676392	Chr3D	8942704	8944046	+	8943375	1.0	1.0	collinear
gene:TraesCS3D02G029700	Chr3D	10723713	10724965	+	10724339	Chr3D	8990256	8991508	+	8990882	1.0	1.0	collinear
gene:TraesCS3D02G029800	Chr3D	10747954	10748175	-	10748064	Chr3D	9014355	9014576	-	9014465	1.0	1.0	collinear
gene:TraesCS3D02G030000	Chr3D	10822995	10823831	-	10823413	Chr3D	9777659	9778495	-	9778077	1.0	1.0	collinear
gene:TraesCS3D02G030100	Chr3D	10897460	10898239	-	10897849	Chr3D	9859588	9860367	-	9859977	1.0	1.0	collinear
gene:TraesCS3D02G030200	Chr3D	11025670	11027604	+	11026637	Chr3D	10128220	10130154	-	10129187	1.0	1.0	collinear
gene:TraesCS3D02G030300	Chr3D	11206846	11208625	-	11207735	Chr3D	9947846	9949625	+	9948735	1.0	1.0	collinear
gene:TraesCS3D02G030400	Chr3D	11288821	11290035	-	11289428	Chr3D	10255740	10256954	-	10256347	1.0	1.0	collinear
gene:TraesCS3D02G030500	Chr3D	11325217	11326115	+	11325666	Chr3D	10290629	10291527	+	10291078	1.0	1.0	collinear
gene:TraesCS3D02G030600	Chr3D	11333642	11355705	+	11344673	Chr3D	10299055	10321118	+	10310086	1.0	1.0	collinear
gene:TraesCS3D02G030700	Chr3D	11361448	11363105	+	11362276	Chr3D	10326900	10328557	+	10327728	1.0	1.0	collinear
gene:TraesCS3D02G030800	Chr3D	11358453	11366510	-	11362481	Chr3D	10323905	10331962	-	10327933	1.0	1.0	collinear
gene:TraesCS3D02G030900	Chr3D	11370269	11370994	+	11370631	Chr3D	10335818	10336543	+	10336180	1.0	1.0	collinear
gene:TraesCS3D02G031000	Chr3D	11393164	11394763	+	11393963	Chr3D	10358339	10359938	+	10359138	1.0	0.999	collinear
gene:TraesCS3D02G031100	Chr3D	11416032	11417876	-	11416954	Chr3D	10380737	10382581	-	10381659	1.0	1.0	collinear
gene:TraesCS3D02G031200	Chr3D	11433375	11434688	-	11434031	Chr3D	10398079	10399392	-	10398735	1.0	1.0	collinear
gene:TraesCS3D02G031300	Chr3D	11445394	11449904	-	11447649	Chr3D	10409848	10414358	-	10412103	1.0	1.0	collinear
gene:TraesCS3D02G031400	Chr3D	11574891	11577390	+	11576140	Chr3D	10539589	10542079	+	10540834	0.994	0.994	collinear
gene:TraesCS3D02G031500	Chr3D	11581346	11584447	-	11582896	Chr3D	10546035	10549136	-	10547585	1.0	1.0	collinear
gene:TraesCS3D02G031600	Chr3D	11591762	11593640	+	11592701	Chr3D	10556451	10558329	+	10557390	1.0	1.0	collinear
gene:TraesCS3D02G031700	Chr3D	11600667	11602151	+	11601409	Chr3D	10565534	10567018	+	10566276	1.0	1.0	collinear
gene:TraesCS3D02G031800	Chr3D	11731896	11733355	+	11732625	Chr3D	10705790	10707249	+	10706519	1.0	1.0	collinear
gene:TraesCS3D02G031900	Chr3D	11747312	11752405	+	11749858	Chr3D	10721206	10726299	+	10723752	1.0	1.0	collinear
gene:TraesCS3D02G032000	Chr3D	11755792	11762963	+	11759377	Chr3D	10729742	10736913	+	10733327	1.0	1.0	collinear
gene:TraesCS3D02G032100	Chr3D	11771243	11772935	-	11772089	Chr3D	10745193	10746885	-	10746039	1.0	1.0	collinear
gene:TraesCS3D02G032200	Chr3D	11795104	11796787	+	11795945	Chr3D	10769053	10770736	+	10769894	1.0	1.0	collinear
gene:TraesCS3D02G032300	Chr3D	11815915	11818041	-	11816978	Chr3D	10789864	10791990	-	10790927	1.0	0.999	collinear
gene:TraesCS3D02G032400	Chr3D	11971655	11977094	+	11974374	Chr3D	10930889	10937577	+	10934233	1.0	1.0	collinear
gene:TraesCS3D02G032500	Chr3D	11981107	11984633	+	11982870	Chr3D	10941590	10945116	+	10943353	1.0	0.998	collinear
gene:TraesCS3D02G032600	Chr3D	12092421	12093822	-	12093121	Chr3D	11073528	11074929	-	11074228	1.0	1.0	collinear
gene:TraesCS3D02G032700	Chr3D	12187146	12191708	-	12189427	Chr3D	11167577	11172139	-	11169858	1.0	1.0	collinear
gene:TraesCS3D02G032800	Chr3D	12227397	12228635	+	12228016	Chr3D	11211041	11212226	+	11211633	0.957	0.957	collinear
gene:TraesCS3D02G032900	Chr3D	12237413	12243439	-	12240426	Chr3D	11220996	11227022	-	11224009	1.0	1.0	collinear
