gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity	segment
gene:TraesCS4B02G004100	Chr4B	2692191	2693329	+	2692760	Chr4B	4056406	4057544	+	4056975	1.0	1.0	collinear
gene:TraesCS4B02G004200	Chr4B	2710614	2711624	-	2711119	Chr4B	4077510	4078520	-	4078015	1.0	1.0	collinear
gene:TraesCS4B02G004300	Chr4B	2775240	2776105	+	2775672	Chr4B	4141635	4142500	+	4142067	1.0	1.0	collinear
gene:TraesCS4B02G006500	Chr4B	4330450	4333217	-	4331833	Chr4B	5990327	5993101	-	5991714	1.0	0.987	collinear
gene:TraesCS4B02G006600	Chr4B	4516943	4520618	+	4518780	Chr4B	6179903	6183363	+	6181633	0.997	0.992	collinear
gene:TraesCS4B02G006700	Chr4B	4520661	4526800	-	4523730	Chr4B	6183406	6189551	-	6186478	1.0	1.0	collinear
gene:TraesCS4B02G006800	Chr4B	4536418	4540354	-	4538386	Chr4B	6198912	6202886	-	6200899	1.0	0.99	collinear
gene:TraesCS4B02G006900	Chr4B	4708107	4711615	-	4709861	Chr4B	6370219	6373727	-	6371973	1.0	1.0	collinear
gene:TraesCS4B02G007000	Chr4B	4718152	4720974	+	4719563	Chr4B	6380265	6383087	+	6381676	1.0	0.998	collinear
gene:TraesCS4B02G007100	Chr4B	4848415	4852836	+	4850625	Chr4B	6511077	6515580	+	6513328	0.985	0.951	collinear
gene:TraesCS4B02G007300	Chr4B	4894204	4897519	+	4895861	Chr4B	6558189	6561522	+	6559855	1.0	0.98	collinear
gene:TraesCS4B02G007400	Chr4B	4951076	4955090	-	4953083	Chr4B	6569775	6573788	-	6571781	1.0	0.995	collinear
gene:TraesCS4B02G007500	Chr4B	4990514	4994422	+	4992468	Chr4B	6608979	6612837	+	6610908	0.984	0.981	collinear
gene:TraesCS4B02G010100	Chr4B	6636541	6642101	-	6639321	Chr4B	7627464	7633092	+	7630278	1.0	0.999	collinear
gene:TraesCS4B02G010200	Chr4B	6955052	6958533	-	6956792	Chr4B	7291741	7295224	+	7293482	1.0	0.994	collinear
gene:TraesCS4B02G014000	Chr4B	9946047	9947816	-	9946931	Chr4B	10378353	10380122	-	10379237	1.0	1.0	collinear
gene:TraesCS4B02G014100	Chr4B	9949855	9952899	-	9951377	Chr4B	10383422	10386465	-	10384943	0.999	0.999	collinear
gene:TraesCS4B02G014200	Chr4B	9954306	9958428	+	9956367	Chr4B	10387872	10391993	+	10389932	1.0	1.0	collinear
gene:TraesCS4B02G014300	Chr4B	10436761	10437632	+	10437196	Chr4B	10867169	10868040	+	10867604	1.0	1.0	collinear
gene:TraesCS4B02G014400	Chr4B	10516551	10518922	+	10517736	Chr4B	10947068	10949439	+	10948253	1.0	1.0	collinear
gene:TraesCS4B02G014500	Chr4B	10523460	10525718	-	10524589	Chr4B	10953913	10956171	-	10955042	1.0	1.0	collinear
gene:TraesCS4B02G014700	Chr4B	10588066	10592794	+	10590430	Chr4B	11020754	11025482	+	11023118	1.0	1.0	collinear
gene:TraesCS4B02G014800	Chr4B	10592698	10594475	-	10593586	Chr4B	11025611	11026874	-	11026242	0.904	0.901	collinear
gene:TraesCS4B02G014900	Chr4B	10608188	10609555	-	10608871	Chr4B	11032221	11033588	-	11032904	1.0	0.998	collinear
gene:TraesCS4B02G015000	Chr4B	10610295	10613265	-	10611780	Chr4B	11034320	11037289	-	11035804	1.0	0.998	collinear
gene:TraesCS4B02G015100	Chr4B	11347535	11349841	-	11348688	Chr4B	11657654	11659965	-	11658809	1.0	0.997	collinear
gene:TraesCS4B02G015200	Chr4B	11433249	11435462	+	11434355	Chr4B	11745088	11747301	+	11746194	1.0	0.999	collinear
gene:TraesCS4B02G017500	Chr4B	13052500	13054709	-	13053604	Chr4B	13306324	13308672	-	13307498	1.0	0.978	collinear
gene:TraesCS4B02G017600	Chr4B	13077784	13080425	+	13079104	Chr4B	13332161	13334850	+	13333505	1.0	0.973	collinear
gene:TraesCS4B02G017700	Chr4B	13088380	13093630	+	13091005	Chr4B	13343048	13348298	+	13345673	1.0	1.0	collinear
gene:TraesCS4B02G017800	Chr4B	13093784	13098547	+	13096165	Chr4B	13348452	13353215	+	13350833	1.0	1.0	collinear
gene:TraesCS4B02G017900	Chr4B	13125606	13127461	-	13126533	Chr4B	13380562	13382417	-	13381489	1.0	0.998	collinear
gene:TraesCS4B02G018000	Chr4B	13277337	13278394	+	13277865	Chr4B	13541403	13542468	+	13541935	1.0	0.99	collinear
gene:TraesCS4B02G018100	Chr4B	13279978	13281096	+	13280537	Chr4B	13544052	13545170	+	13544611	1.0	1.0	collinear
gene:TraesCS4B02G018200	Chr4B	13281119	13285200	-	13283159	Chr4B	13545193	13549274	-	13547233	1.0	1.0	collinear
gene:TraesCS4B02G018300	Chr4B	13297438	13298566	+	13298002	Chr4B	13561467	13562595	+	13562031	1.0	0.998	collinear
gene:TraesCS4B02G018400	Chr4B	13299521	13302350	-	13300935	Chr4B	13563550	13566379	-	13564964	1.0	1.0	collinear
gene:TraesCS4B02G018500	Chr4B	13395470	13395832	+	13395651	Chr4B	13658555	13658917	+	13658736	1.0	0.991	collinear
gene:TraesCS4B02G018600	Chr4B	13408245	13411336	+	13409790	Chr4B	13661249	13664337	+	13662793	1.0	0.996	collinear
gene:TraesCS4B02G018700	Chr4B	13415819	13421789	+	13418804	Chr4B	13668872	13674844	+	13671858	0.999	0.998	collinear
gene:TraesCS4B02G018800	Chr4B	13421999	13426366	-	13424182	Chr4B	13675054	13679422	-	13677238	1.0	0.996	collinear
gene:TraesCS4B02G018900	Chr4B	13944552	13947600	+	13946076	Chr4B	14182313	14185361	+	14183837	1.0	1.0	collinear
gene:TraesCS4B02G019000	Chr4B	13973019	13976709	+	13974864	Chr4B	14210432	14214122	+	14212277	1.0	0.999	collinear
gene:TraesCS4B02G019100	Chr4B	13976961	13981870	-	13979415	Chr4B	14214374	14219283	-	14216828	1.0	1.0	collinear
gene:TraesCS4B02G019200	Chr4B	13993785	13995620	-	13994702	Chr4B	14231849	14233693	-	14232771	1.0	0.988	collinear
gene:TraesCS4B02G019300	Chr4B	13998190	14001208	-	13999699	Chr4B	14236329	14239087	-	14237708	1.0	0.986	collinear
gene:TraesCS4B02G019400	Chr4B	14012243	14014798	+	14013520	Chr4B	14245737	14248368	+	14247052	1.0	0.985	collinear
gene:TraesCS4B02G019500	Chr4B	14028030	14028317	-	14028173	Chr4B	14261584	14261871	-	14261727	1.0	0.979	collinear
gene:TraesCS4B02G019600	Chr4B	14054324	14055910	+	14055117	Chr4B	14283197	14284781	+	14283989	0.998	0.995	collinear
gene:TraesCS4B02G020100	Chr4B	14265762	14268621	+	14267191	Chr4B	14477022	14479881	+	14478451	1.0	0.999	collinear
gene:TraesCS4B02G020200	Chr4B	14270111	14274079	+	14272095	Chr4B	14481371	14485338	+	14483354	1.0	1.0	collinear
gene:TraesCS4B02G020500	Chr4B	14530722	14533763	-	14532242	Chr4B	15308674	15311716	+	15310195	1.0	0.996	collinear
gene:TraesCS4B02G022200	Chr4B	16054594	16055385	+	16054989	Chr4B	16838481	16839272	+	16838876	1.0	0.988	collinear
gene:TraesCS4B02G022300	Chr4B	16056589	16063157	-	16059873	Chr4B	16840478	16847049	-	16843763	1.0	0.986	collinear
gene:TraesCS4B02G022400	Chr4B	16087310	16093382	+	16090346	Chr4B	16863818	16869900	+	16866859	1.0	0.998	collinear
gene:TraesCS4B02G022500	Chr4B	16503058	16503510	+	16503284	Chr4B	17267157	17267609	+	17267383	1.0	1.0	collinear
gene:TraesCS4B02G022600	Chr4B	16679649	16684209	+	16681929	Chr4B	17443900	17448458	+	17446179	1.0	0.994	collinear
gene:TraesCS4B02G022800	Chr4B	16796019	16797228	+	16796623	Chr4B	17556566	17557775	+	17557170	0.999	0.991	collinear
gene:TraesCS4B02G022900	Chr4B	16812799	16814501	-	16813650	Chr4B	17573513	17575215	-	17574364	1.0	0.998	collinear
gene:TraesCS4B02G023000	Chr4B	16871065	16871863	-	16871464	Chr4B	17654350	17655147	-	17654748	0.998	0.966	collinear
gene:TraesCS4B02G023100	Chr4B	16877477	16877902	-	16877689	Chr4B	17665973	17666395	-	17666184	0.992	0.978	collinear
gene:TraesCS4B02G023300	Chr4B	17017132	17019148	+	17018140	Chr4B	18108056	18110075	+	18109065	1.0	0.992	collinear
gene:TraesCS4B02G023400	Chr4B	17037475	17042314	+	17039894	Chr4B	18128286	18133124	+	18130705	1.0	0.996	collinear
gene:TraesCS4B02G023500	Chr4B	17044627	17044830	-	17044728	Chr4B	18135378	18135581	-	18135479	1.0	0.995	collinear
gene:TraesCS4B02G023600	Chr4B	17060305	17062621	+	17061463	Chr4B	18153814	18156130	+	18154972	1.0	1.0	collinear
gene:TraesCS4B02G023700	Chr4B	17083214	17084527	+	17083870	Chr4B	18182437	18183747	+	18183092	0.997	0.997	collinear
gene:TraesCS4B02G023800	Chr4B	17090710	17097482	+	17094096	Chr4B	18188579	18197342	+	18192960	0.999	0.997	collinear
gene:TraesCS4B02G023900	Chr4B	17103441	17108251	+	17105846	Chr4B	18205334	18212617	+	18208975	0.988	0.973	collinear
gene:TraesCS4B02G024000	Chr4B	17229132	17237040	+	17233086	Chr4B	18463724	18471632	+	18467678	0.993	0.988	collinear
gene:TraesCS4B02G024100	Chr4B	17253636	17258636	+	17256136	Chr4B	18482303	18487303	+	18484803	1.0	1.0	collinear
gene:TraesCS4B02G024200	Chr4B	17260133	17271116	+	17265624	Chr4B	18488800	18499783	+	18494291	1.0	1.0	collinear
gene:TraesCS4B02G024300	Chr4B	17362192	17368828	+	17365510	Chr4B	18590681	18597317	+	18593999	1.0	1.0	collinear
gene:TraesCS4B02G024400	Chr4B	17370406	17378970	+	17374688	Chr4B	18598895	18607459	+	18603177	1.0	1.0	collinear
gene:TraesCS4B02G024500	Chr4B	17468421	17470153	-	17469287	Chr4B	18696861	18698593	-	18697727	1.0	1.0	collinear
gene:TraesCS4B02G024600	Chr4B	17488347	17490830	+	17489588	Chr4B	18716301	18718773	+	18717537	1.0	0.985	collinear
gene:TraesCS4B02G024700	Chr4B	17491425	17493654	+	17492539	Chr4B	18719368	18721598	+	18720483	1.0	0.989	collinear
gene:TraesCS4B02G024800	Chr4B	17494410	17500349	+	17497379	Chr4B	18722334	18728367	+	18725350	1.0	0.995	collinear
gene:TraesCS4B02G025000	Chr4B	17822364	17825846	+	17824105	Chr4B	19033718	19037200	+	19035459	1.0	1.0	collinear
gene:TraesCS4B02G025100	Chr4B	17849385	17851139	+	17850262	Chr4B	19060228	19061982	+	19061105	1.0	1.0	collinear
gene:TraesCS4B02G025200	Chr4B	17989269	17999279	+	17994274	Chr4B	19193160	19203123	+	19198141	0.981	0.981	collinear
gene:TraesCS4B02G025300	Chr4B	18084188	18091411	+	18087799	Chr4B	19288220	19295443	+	19291831	1.0	1.0	collinear
gene:TraesCS4B02G025400	Chr4B	18090873	18093975	-	18092424	Chr4B	19294905	19298008	-	19296456	1.0	0.999	collinear
gene:TraesCS4B02G025500	Chr4B	18162017	18167541	-	18164779	Chr4B	19369399	19374923	-	19372161	1.0	0.999	collinear
gene:TraesCS4B02G025600	Chr4B	18422640	18426676	+	18424658	Chr4B	19621548	19625584	+	19623566	1.0	1.0	collinear
gene:TraesCS4B02G025700	Chr4B	18434644	18453402	+	18444023	Chr4B	19633968	19652726	+	19643347	1.0	1.0	collinear
gene:TraesCS4B02G025800	Chr4B	18579351	18579899	-	18579625	Chr4B	19779437	19779985	-	19779711	1.0	1.0	collinear
gene:TraesCS4B02G025840	Chr4B	18652638	18652921	+	18652779	Chr4B	19852523	19852806	+	19852664	1.0	1.0	collinear
gene:TraesCS4B02G025900	Chr4B	18820745	18821110	-	18820927	Chr4B	20020362	20020727	-	20020544	1.0	1.0	collinear
gene:TraesCS4B02G026000	Chr4B	19719798	19728793	+	19724295	Chr4B	20579592	20588592	-	20584092	1.0	0.99	collinear
gene:TraesCS4B02G026100	Chr4B	19735451	19738202	+	19736826	Chr4B	20570158	20572909	-	20571533	1.0	1.0	collinear
gene:TraesCS4B02G026200	Chr4B	19739754	19744164	+	19741959	Chr4B	20564196	20568606	-	20566401	1.0	1.0	collinear
gene:TraesCS4B02G026300	Chr4B	19745115	19752157	-	19748636	Chr4B	20555885	20563245	+	20559565	1.0	1.0	collinear
gene:TraesCS4B02G026400	Chr4B	19754236	19759464	-	19756850	Chr4B	20548661	20553889	+	20551275	1.0	0.999	collinear
gene:TraesCS4B02G026500	Chr4B	20000991	20003268	+	20002129	Chr4B	21242122	21244399	+	21243260	1.0	1.0	collinear
gene:TraesCS4B02G026600	Chr4B	20005649	20008978	-	20007313	Chr4B	21246780	21250109	-	21248444	1.0	1.0	collinear
gene:TraesCS4B02G026700	Chr4B	20278828	20280986	-	20279907	Chr4B	21515085	21517243	-	21516164	1.0	1.0	collinear
gene:TraesCS4B02G026800	Chr4B	20305400	20306737	-	20306068	Chr4B	21541468	21542805	-	21542136	1.0	1.0	collinear
gene:TraesCS4B02G026900	Chr4B	20353141	20353967	-	20353554	Chr4B	21589264	21590090	-	21589677	1.0	1.0	collinear
gene:TraesCS4B02G027000	Chr4B	20355122	20355904	+	20355513	Chr4B	21591245	21592027	+	21591636	1.0	1.0	collinear
gene:TraesCS4B02G027100	Chr4B	20583065	20588655	+	20585860	Chr4B	21818054	21823644	+	21820849	1.0	1.0	collinear
gene:TraesCS4B02G027200	Chr4B	20589014	20599094	-	20594054	Chr4B	21824003	21834083	-	21829043	1.0	1.0	collinear
gene:TraesCS4B02G027300	Chr4B	20679751	20680432	+	20680091	Chr4B	21915311	21915992	+	21915651	1.0	1.0	collinear
gene:TraesCS4B02G027400	Chr4B	20716579	20723371	+	20719975	Chr4B	21952134	21958926	+	21955530	1.0	1.0	collinear
gene:TraesCS4B02G027500	Chr4B	20724367	20726674	+	20725520	Chr4B	21959922	21962229	+	21961075	1.0	1.0	collinear
gene:TraesCS4B02G027600	Chr4B	20727523	20728887	+	20728205	Chr4B	21963078	21964442	+	21963760	1.0	1.0	collinear
gene:TraesCS4B02G027700	Chr4B	20732852	20734684	+	20733768	Chr4B	21968407	21970239	+	21969323	1.0	1.0	collinear
gene:TraesCS4B02G027800	Chr4B	20737861	20743395	+	20740628	Chr4B	21973414	21978948	+	21976181	1.0	1.0	collinear
gene:TraesCS4B02G027900	Chr4B	20743869	20746744	+	20745306	Chr4B	21979422	21982297	+	21980859	1.0	0.999	collinear
gene:TraesCS4B02G028000	Chr4B	20746884	20749265	-	20748074	Chr4B	21982437	21984818	-	21983627	1.0	1.0	collinear
gene:TraesCS4B02G028100	Chr4B	21146877	21149413	+	21148145	Chr4B	22385314	22387850	+	22386582	1.0	1.0	collinear
gene:TraesCS4B02G028300	Chr4B	21157382	21158206	-	21157794	Chr4B	23630831	23631655	+	23631243	1.0	1.0	collinear
gene:TraesCS4B02G028400	Chr4B	21183162	21184622	+	21183892	Chr4B	23604418	23605878	-	23605148	1.0	1.0	collinear
gene:TraesCS4B02G028500	Chr4B	21187118	21192530	+	21189824	Chr4B	23596472	23601884	-	23599178	1.0	0.999	collinear
gene:TraesCS4B02G028600	Chr4B	21194544	21198092	+	21196318	Chr4B	23590860	23594459	-	23592659	0.994	0.994	collinear
gene:TraesCS4B02G028700	Chr4B	21215535	21219354	+	21217444	Chr4B	23569869	23573688	-	23571778	1.0	1.0	collinear
gene:TraesCS4B02G028800	Chr4B	21316333	21320060	-	21318196	Chr4B	23468707	23472434	+	23470570	1.0	1.0	collinear
gene:TraesCS4B02G028900	Chr4B	21366310	21378732	+	21372521	Chr4B	23409928	23422350	-	23416139	1.0	1.0	collinear
gene:TraesCS4B02G029000	Chr4B	21378972	21381922	+	21380447	Chr4B	23406738	23409688	-	23408213	1.0	1.0	collinear
gene:TraesCS4B02G029100	Chr4B	21383156	21397351	+	21390253	Chr4B	23391074	23405504	-	23398289	1.0	1.0	collinear
gene:TraesCS4B02G029200	Chr4B	21476663	21481631	-	21479147	Chr4B	23307235	23312203	+	23309719	1.0	1.0	collinear
gene:TraesCS4B02G029300	Chr4B	21550605	21554291	+	21552448	Chr4B	23234571	23238266	-	23236418	0.999	0.997	collinear
gene:TraesCS4B02G029400	Chr4B	21554518	21558388	-	21556453	Chr4B	23230474	23234344	+	23232409	1.0	0.997	collinear
gene:TraesCS4B02G029600	Chr4B	21928977	21936945	+	21932961	Chr4B	22904615	22912583	-	22908599	1.0	1.0	collinear
gene:TraesCS4B02G029700	Chr4B	21937120	21944075	-	21940597	Chr4B	22898039	22904440	+	22901239	1.0	1.0	collinear
gene:TraesCS4B02G029800	Chr4B	22254303	22254802	+	22254552	Chr4B	22587766	22588265	-	22588015	1.0	1.0	collinear
gene:TraesCS4B02G029900	Chr4B	22260815	22261197	-	22261006	Chr4B	22581407	22581789	+	22581598	1.0	1.0	collinear
gene:TraesCS4B02G030000	Chr4B	22266350	22267821	+	22267085	Chr4B	22574783	22576254	-	22575518	1.0	1.0	collinear
gene:TraesCS4B02G030100	Chr4B	22272751	22276844	-	22274797	Chr4B	22565760	22569853	+	22567806	1.0	1.0	collinear
gene:TraesCS4B02G030200	Chr4B	22529576	22529935	-	22529755	Chr4B	23676400	23676762	-	23676581	1.0	0.991	collinear
gene:TraesCS4B02G030300	Chr4B	22564475	22575232	-	22569853	Chr4B	23711475	23722216	-	23716845	0.99	0.99	collinear
gene:TraesCS4B02G030400	Chr4B	22837274	22859609	+	22848441	Chr4B	23983927	24006343	+	23995135	1.0	0.999	collinear
gene:TraesCS4B02G030500	Chr4B	22861828	22867232	-	22864530	Chr4B	24008562	24013966	-	24011264	1.0	1.0	collinear
gene:TraesCS4B02G030600	Chr4B	22877695	22880571	+	22879133	Chr4B	24019767	24022643	+	24021205	1.0	1.0	collinear
gene:TraesCS4B02G030700	Chr4B	22893713	22898268	-	22895990	Chr4B	24048346	24052901	-	24050623	1.0	1.0	collinear
gene:TraesCS4B02G030800	Chr4B	22899437	22903886	-	22901661	Chr4B	24054070	24058519	-	24056294	1.0	1.0	collinear
gene:TraesCS4B02G030900	Chr4B	22990382	22992199	-	22991290	Chr4B	24139239	24141056	-	24140147	1.0	1.0	collinear
gene:TraesCS4B02G031000	Chr4B	23009094	23015551	-	23012322	Chr4B	24157953	24164411	-	24161182	1.0	1.0	collinear
gene:TraesCS4B02G031100	Chr4B	23354227	23358360	+	23356293	Chr4B	24499297	24503430	+	24501363	1.0	1.0	collinear
gene:TraesCS4B02G031200	Chr4B	23391644	23393022	-	23392333	Chr4B	24536718	24538096	-	24537407	1.0	1.0	collinear
gene:TraesCS4B02G031300	Chr4B	23404133	23408267	-	23406200	Chr4B	24549207	24553341	-	24551274	1.0	1.0	collinear
gene:TraesCS4B02G031400	Chr4B	23417242	23418266	-	23417754	Chr4B	24562548	24563572	-	24563060	1.0	1.0	collinear
gene:TraesCS4B02G031500	Chr4B	23461342	23468721	-	23465031	Chr4B	24607040	24614611	-	24610825	1.0	1.0	collinear
gene:TraesCS4B02G031600	Chr4B	23655656	23660781	+	23658218	Chr4B	24823674	24828799	+	24826236	1.0	0.997	collinear
gene:TraesCS4B02G031700	Chr4B	23661585	23664615	-	23663100	Chr4B	24829763	24832673	-	24831218	0.94	0.914	collinear
gene:TraesCS4B02G031800	Chr4B	23665418	23670136	-	23667777	Chr4B	24833477	24838592	-	24836034	1.0	0.997	collinear
gene:TraesCS4B02G031900	Chr4B	23809698	23810063	-	23809880	Chr4B	24966929	24967294	-	24967111	1.0	0.978	collinear
gene:TraesCS4B02G032000	Chr4B	23818716	23822988	-	23820852	Chr4B	24976130	24980402	-	24978266	1.0	0.999	collinear
gene:TraesCS4B02G032100	Chr4B	23834480	23840067	-	23837273	Chr4B	24991867	24997454	-	24994660	1.0	1.0	collinear
gene:TraesCS4B02G032200	Chr4B	24011336	24015271	-	24013303	Chr4B	25169921	25173856	-	25171888	1.0	1.0	collinear
gene:TraesCS4B02G032300	Chr4B	24051011	24051900	-	24051455	Chr4B	25209445	25210334	-	25209889	1.0	1.0	collinear
gene:TraesCS4B02G032400	Chr4B	24063876	24068249	-	24066062	Chr4B	25222288	25226661	-	25224474	1.0	1.0	collinear
gene:TraesCS4B02G032500	Chr4B	24383958	24388848	-	24386403	Chr4B	25537961	25542851	-	25540406	1.0	1.0	collinear
gene:TraesCS4B02G032600	Chr4B	24398379	24403352	+	24400865	Chr4B	25552242	25557215	+	25554728	1.0	1.0	collinear
gene:TraesCS4B02G032700	Chr4B	24538674	24543288	+	24540981	Chr4B	25697248	25701862	+	25699555	1.0	1.0	collinear
gene:TraesCS4B02G032800	Chr4B	24563115	24566474	+	24564794	Chr4B	25721514	25724873	+	25723193	1.0	1.0	collinear
gene:TraesCS4B02G033000	Chr4B	24663821	24665964	-	24664892	Chr4B	25822216	25824359	-	25823287	1.0	1.0	collinear
gene:TraesCS4B02G033100	Chr4B	24689831	24690505	-	24690168	Chr4B	25848234	25848908	-	25848571	1.0	1.0	collinear
gene:TraesCS4B02G033200	Chr4B	24696042	24696716	-	24696379	Chr4B	25854445	25855119	-	25854782	1.0	1.0	collinear
gene:TraesCS4B02G033300	Chr4B	24733271	24733945	+	24733608	Chr4B	25894836	25895510	+	25895173	1.0	1.0	collinear
gene:TraesCS4B02G033400	Chr4B	24741645	24742318	+	24741981	Chr4B	25903183	25903856	+	25903519	1.0	1.0	collinear
gene:TraesCS4B02G033500	Chr4B	24746070	24746456	+	24746263	Chr4B	25907608	25907994	+	25907801	1.0	1.0	collinear
gene:TraesCS4B02G033600	Chr4B	24759437	24760111	+	24759774	Chr4B	25920443	25921117	+	25920780	1.0	1.0	collinear
gene:TraesCS4B02G033700	Chr4B	24765232	24770127	+	24767679	Chr4B	25926238	25931133	+	25928685	1.0	1.0	collinear
gene:TraesCS4B02G033800	Chr4B	24833807	24838537	-	24836172	Chr4B	26002769	26007499	-	26005134	1.0	1.0	collinear
gene:TraesCS4B02G033900	Chr4B	24855498	24858072	+	24856785	Chr4B	26024278	26026852	+	26025565	1.0	1.0	collinear
gene:TraesCS4B02G034000	Chr4B	24901747	24903734	+	24902740	Chr4B	26070842	26072829	+	26071835	1.0	1.0	collinear
gene:TraesCS4B02G034100	Chr4B	24904260	24907721	-	24905990	Chr4B	26073355	26076816	-	26075085	1.0	1.0	collinear
gene:TraesCS4B02G034200	Chr4B	25012568	25013650	+	25013109	Chr4B	26181804	26182886	+	26182345	1.0	1.0	collinear
gene:TraesCS4B02G034300	Chr4B	25263926	25266948	-	25265437	Chr4B	26434477	26437499	-	26435988	1.0	1.0	collinear
gene:TraesCS4B02G034400	Chr4B	25267031	25270444	+	25268737	Chr4B	26437582	26440995	+	26439288	1.0	1.0	collinear
gene:TraesCS4B02G034500	Chr4B	25270794	25275462	+	25273128	Chr4B	26441345	26446013	+	26443679	1.0	1.0	collinear
gene:TraesCS4B02G034600	Chr4B	25384188	25395175	-	25389681	Chr4B	26554808	26565680	-	26560244	1.0	1.0	collinear
gene:TraesCS4B02G034700	Chr4B	25444416	25445610	+	25445013	Chr4B	26615203	26616397	+	26615800	1.0	1.0	collinear
gene:TraesCS4B02G034800	Chr4B	25482493	25485164	-	25483828	Chr4B	26652699	26655370	-	26654034	1.0	1.0	collinear
gene:TraesCS4B02G034900	Chr4B	25498065	25498991	-	25498528	Chr4B	26668225	26669151	-	26668688	1.0	1.0	collinear
