gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity	segment
gene:TraesCS3A02G007900	Chr3A	7819924	7821515	+	7820719	Chr3A	4857058	4858649	+	4857853	1.0	0.991	collinear
gene:TraesCS3A02G008000	Chr3A	7918329	7929294	-	7923811	Chr3A	4930922	4942354	-	4936638	0.987	0.98	collinear
gene:TraesCS3A02G008100	Chr3A	7948592	7952410	+	7950501	Chr3A	4949940	4953728	+	4951834	0.988	0.979	collinear
gene:TraesCS3A02G008600	Chr3A	8163475	8175486	-	8169480	Chr3A	5116719	5130072	-	5123395	0.999	0.982	collinear
gene:TraesCS3A02G008700	Chr3A	8211470	8212820	-	8212145	Chr3A	5160052	5161401	-	5160726	1.0	0.997	collinear
gene:TraesCS3A02G008800	Chr3A	8253788	8255463	+	8254625	Chr3A	5201463	5203138	+	5202300	1.0	1.0	collinear
gene:TraesCS3A02G008900	Chr3A	8258758	8260510	+	8259634	Chr3A	5206321	5208073	+	5207197	1.0	1.0	collinear
gene:TraesCS3A02G009000	Chr3A	8294411	8296275	+	8295343	Chr3A	5243130	5244994	+	5244062	1.0	1.0	collinear
gene:TraesCS3A02G009100	Chr3A	8315685	8317371	-	8316528	Chr3A	5263514	5265200	-	5264357	1.0	1.0	collinear
gene:TraesCS3A02G009200	Chr3A	8323975	8330044	-	8327009	Chr3A	5271805	5277875	-	5274840	1.0	1.0	collinear
gene:TraesCS3A02G009300	Chr3A	8549930	8550907	+	8550418	Chr3A	5496708	5497685	+	5497196	1.0	0.998	collinear
gene:TraesCS3A02G009500	Chr3A	8595848	8596544	+	8596196	Chr3A	5527409	5528105	+	5527757	1.0	1.0	collinear
gene:TraesCS3A02G009600	Chr3A	8682322	8687101	+	8684711	Chr3A	5613184	5618049	+	5615616	1.0	1.0	collinear
gene:TraesCS3A02G009700	Chr3A	8737546	8739225	-	8738385	Chr3A	5668545	5670224	-	5669384	1.0	1.0	collinear
gene:TraesCS3A02G009800	Chr3A	8794573	8800596	-	8797584	Chr3A	5725267	5731290	-	5728278	1.0	1.0	collinear
gene:TraesCS3A02G009900	Chr3A	8837590	8840754	+	8839172	Chr3A	5810738	5813902	+	5812320	1.0	1.0	collinear
gene:TraesCS3A02G010000	Chr3A	8861309	8865850	+	8863579	Chr3A	5834404	5838947	+	5836675	0.998	0.998	collinear
gene:TraesCS3A02G010100	Chr3A	8866086	8869744	-	8867915	Chr3A	5839183	5842841	-	5841012	1.0	1.0	collinear
gene:TraesCS3A02G010200	Chr3A	8902920	8903444	-	8903182	Chr3A	5875596	5876120	-	5875858	1.0	1.0	collinear
gene:TraesCS3A02G010300	Chr3A	8907860	8910450	-	8909155	Chr3A	5881277	5883867	-	5882572	1.0	0.998	collinear
gene:TraesCS3A02G010400	Chr3A	8934439	8939582	+	8937010	Chr3A	5907766	5912909	+	5910337	1.0	1.0	collinear
gene:TraesCS3A02G010600	Chr3A	9007482	9008294	+	9007888	Chr3A	5983224	5984036	+	5983630	1.0	1.0	collinear
gene:TraesCS3A02G010700	Chr3A	9045707	9046277	+	9045992	Chr3A	6021750	6022320	+	6022035	1.0	1.0	collinear
gene:TraesCS3A02G010800	Chr3A	9050924	9051460	+	9051192	Chr3A	6026967	6027503	+	6027235	1.0	1.0	collinear
gene:TraesCS3A02G010900	Chr3A	9064431	9066825	-	9065628	Chr3A	6040432	6042826	-	6041629	1.0	0.999	collinear
gene:TraesCS3A02G011000	Chr3A	9073442	9073776	+	9073609	Chr3A	6049443	6049777	+	6049610	1.0	1.0	collinear
gene:TraesCS3A02G011100	Chr3A	9110227	9112399	+	9111313	Chr3A	6085918	6088110	+	6087014	1.0	0.98	collinear
gene:TraesCS3A02G011200	Chr3A	9186003	9186618	+	9186310	Chr3A	6161870	6162485	+	6162177	1.0	1.0	collinear
gene:TraesCS3A02G011300	Chr3A	9191637	9192498	+	9192067	Chr3A	6167504	6168365	+	6167934	1.0	1.0	collinear
gene:TraesCS3A02G011400	Chr3A	9210008	9210976	+	9210492	Chr3A	6185793	6186761	+	6186277	1.0	1.0	collinear
gene:TraesCS3A02G011500	Chr3A	9280237	9281151	-	9280694	Chr3A	6254791	6255705	-	6255248	1.0	1.0	collinear
gene:TraesCS3A02G011600	Chr3A	9285750	9286332	+	9286041	Chr3A	6260629	6261211	+	6260920	1.0	1.0	collinear
gene:TraesCS3A02G011800	Chr3A	9444895	9445740	+	9445317	Chr3A	6419558	6420403	+	6419980	1.0	1.0	collinear
gene:TraesCS3A02G011900	Chr3A	9473058	9473828	+	9473443	Chr3A	6447768	6448538	+	6448153	1.0	1.0	collinear
gene:TraesCS3A02G012000	Chr3A	9480858	9481594	+	9481226	Chr3A	6455818	6456554	+	6456186	1.0	1.0	collinear
gene:TraesCS3A02G012200	Chr3A	9521428	9523717	+	9522572	Chr3A	6496938	6499227	+	6498082	1.0	1.0	collinear
gene:TraesCS3A02G012300	Chr3A	9546292	9550495	-	9548393	Chr3A	6522570	6526773	-	6524671	1.0	0.999	collinear
gene:TraesCS3A02G012400	Chr3A	9555972	9556955	+	9556463	Chr3A	6532119	6533102	+	6532610	1.0	1.0	collinear
gene:TraesCS3A02G012500	Chr3A	9571506	9572518	-	9572012	Chr3A	6547270	6548282	-	6547776	1.0	1.0	collinear
gene:TraesCS3A02G012600	Chr3A	9573207	9574175	+	9573691	Chr3A	6548971	6549939	+	6549455	1.0	0.998	collinear
gene:TraesCS3A02G012700	Chr3A	9581939	9598586	-	9590262	Chr3A	6557450	6574114	-	6565782	1.0	1.0	collinear
gene:TraesCS3A02G012800	Chr3A	9604640	9606826	-	9605733	Chr3A	6580168	6582354	-	6581261	1.0	1.0	collinear
gene:TraesCS3A02G012900	Chr3A	9610472	9613044	-	9611758	Chr3A	6586000	6588572	-	6587286	1.0	1.0	collinear
gene:TraesCS3A02G013000	Chr3A	9609856	9615735	+	9612795	Chr3A	6585384	6591263	+	6588323	1.0	1.0	collinear
gene:TraesCS3A02G013100	Chr3A	9627936	9631402	+	9629669	Chr3A	6603782	6607228	+	6605505	1.0	1.0	collinear
gene:TraesCS3A02G013200	Chr3A	9730086	9746758	-	9738422	Chr3A	6704963	6721069	-	6713016	1.0	1.0	collinear
gene:TraesCS3A02G013300	Chr3A	9770501	9773686	-	9772093	Chr3A	6744920	6748105	-	6746512	1.0	1.0	collinear
gene:TraesCS3A02G013400	Chr3A	9777592	9783864	-	9780728	Chr3A	6752019	6758291	-	6755155	1.0	1.0	collinear
gene:TraesCS3A02G013500	Chr3A	9780929	9783071	+	9782000	Chr3A	6755356	6757498	+	6756427	1.0	0.999	collinear
gene:TraesCS3A02G013600	Chr3A	9810278	9814698	-	9812488	Chr3A	6786246	6790670	-	6788458	1.0	0.996	collinear
gene:TraesCS3A02G013700	Chr3A	9843405	9846523	-	9844964	Chr3A	6821113	6824233	-	6822673	1.0	0.996	collinear
gene:TraesCS3A02G013800	Chr3A	9852585	9855941	+	9854263	Chr3A	6830831	6834187	+	6832509	1.0	0.995	collinear
gene:TraesCS3A02G013900	Chr3A	9888295	9889938	+	9889116	Chr3A	6875137	6876780	+	6875958	1.0	0.996	collinear
gene:TraesCS3A02G014000	Chr3A	9931631	9932688	+	9932159	Chr3A	6913311	6914368	+	6913839	1.0	0.998	collinear
gene:TraesCS3A02G014100	Chr3A	9932943	9934366	+	9933654	Chr3A	6914624	6916293	+	6915458	1.0	0.998	collinear
gene:TraesCS3A02G014200	Chr3A	9950897	9951898	+	9951397	Chr3A	6938168	6939169	+	6938668	1.0	0.996	collinear
gene:TraesCS3A02G014400	Chr3A	9964436	9965266	+	9964851	Chr3A	6943854	6944684	+	6944269	1.0	0.992	collinear
gene:TraesCS3A02G014500	Chr3A	9988218	9998164	-	9993191	Chr3A	6971920	6981946	-	6976933	1.0	0.998	collinear
gene:TraesCS3A02G014600	Chr3A	10143011	10149075	+	10146043	Chr3A	7126289	7132354	+	7129321	1.0	1.0	collinear
gene:TraesCS3A02G014700	Chr3A	10153824	10154825	+	10154324	Chr3A	7137102	7138103	+	7137602	1.0	1.0	collinear
gene:TraesCS3A02G014800	Chr3A	10166126	10168849	+	10167487	Chr3A	7149391	7152114	+	7150752	1.0	1.0	collinear
gene:TraesCS3A02G014900	Chr3A	10213214	10218015	+	10215614	Chr3A	7196534	7201337	+	7198935	1.0	0.992	collinear
gene:TraesCS3A02G015100	Chr3A	10244883	10246304	+	10245593	Chr3A	7211996	7213417	+	7212706	1.0	0.968	collinear
gene:TraesCS3A02G015300	Chr3A	10271215	10272240	+	10271727	Chr3A	7251959	7252984	+	7252471	1.0	0.994	collinear
gene:TraesCS3A02G015400	Chr3A	10290684	10292582	+	10291633	Chr3A	7291996	7293894	+	7292945	1.0	0.993	collinear
gene:TraesCS3A02G015500	Chr3A	10300292	10309206	-	10304749	Chr3A	7301658	7310572	-	7306115	1.0	0.997	collinear
gene:TraesCS3A02G015600	Chr3A	10340218	10351347	+	10345782	Chr3A	7341976	7352882	+	7347429	1.0	0.969	collinear
gene:TraesCS3A02G015700	Chr3A	10360975	10362132	+	10361553	Chr3A	7364273	7365430	+	7364851	1.0	0.991	collinear
gene:TraesCS3A02G015800	Chr3A	10440305	10441474	-	10440889	Chr3A	7658180	7659349	-	7658764	1.0	0.986	collinear
gene:TraesCS3A02G015900	Chr3A	10447084	10448400	+	10447742	Chr3A	7664572	7665888	+	7665230	1.0	0.988	collinear
gene:TraesCS3A02G016000	Chr3A	10473508	10474680	-	10474094	Chr3A	7741419	7742576	-	7741997	0.987	0.967	collinear
gene:TraesCS3A02G016100	Chr3A	10496916	10497287	-	10497101	Chr3A	7261463	7261834	+	7261648	1.0	0.932	collinear
gene:TraesCS3A02G016800	Chr3A	10881920	10885625	-	10883772	Chr3A	8221986	8225691	-	8223838	1.0	0.992	collinear
gene:TraesCS3A02G017100	Chr3A	10951424	10955803	-	10953613	Chr3A	7895846	7900226	-	7898036	1.0	0.993	collinear
gene:TraesCS3A02G017200	Chr3A	10954643	10957531	+	10956087	Chr3A	7899066	7901933	+	7900499	0.988	0.983	collinear
gene:TraesCS3A02G017400	Chr3A	11023281	11028199	-	11025740	Chr3A	7927968	7933043	-	7930505	1.0	0.976	collinear
gene:TraesCS3A02G017600	Chr3A	11127030	11128034	+	11127532	Chr3A	7984696	7985692	+	7985194	0.985	0.917	collinear
gene:TraesCS3A02G017800	Chr3A	11349711	11351867	+	11350789	Chr3A	8022171	8024310	+	8023240	0.966	0.902	collinear
gene:TraesCS3A02G017900	Chr3A	11378352	11381007	-	11379679	Chr3A	8256884	8259626	-	8258255	1.0	0.987	collinear
gene:TraesCS3A02G018300	Chr3A	11457283	11459162	-	11458222	Chr3A	8290094	8291977	-	8291035	1.0	0.993	collinear
gene:TraesCS3A02G018500	Chr3A	11471664	11472966	+	11472315	Chr3A	8295838	8297141	+	8296489	1.0	0.995	collinear
gene:TraesCS3A02G018800	Chr3A	11603419	11604084	+	11603751	Chr3A	8454142	8454791	-	8454466	0.948	0.906	collinear
gene:TraesCS3A02G018900	Chr3A	11604697	11604918	-	11604807	Chr3A	8452971	8453192	+	8453081	1.0	0.99	collinear
gene:TraesCS3A02G019000	Chr3A	11675040	11677457	-	11676248	Chr3A	8497838	8500254	-	8499046	1.0	0.993	collinear
gene:TraesCS3A02G019200	Chr3A	11758193	11762739	+	11760466	Chr3A	8571207	8575762	+	8573484	1.0	0.997	collinear
gene:TraesCS3A02G019300	Chr3A	11779750	11785529	-	11782639	Chr3A	8602544	8608325	-	8605434	1.0	0.994	collinear
gene:TraesCS3A02G019500	Chr3A	11810749	11813128	-	11811938	Chr3A	8625092	8627501	-	8626296	0.993	0.973	collinear
gene:TraesCS3A02G019600	Chr3A	11837633	11839438	-	11838535	Chr3A	8652032	8653847	-	8652939	0.995	0.983	collinear
gene:TraesCS3A02G019700	Chr3A	11872209	11873297	-	11872753	Chr3A	8683910	8684998	-	8684454	1.0	0.993	collinear
gene:TraesCS3A02G019800	Chr3A	11881450	11882907	-	11882178	Chr3A	8701110	8702558	-	8701834	0.992	0.989	collinear
gene:TraesCS3A02G019900	Chr3A	11891585	11895285	-	11893435	Chr3A	8711676	8715371	-	8713523	0.998	0.995	collinear
gene:TraesCS3A02G020000	Chr3A	11898434	11899168	+	11898801	Chr3A	8718983	8719717	+	8719350	1.0	0.998	collinear
gene:TraesCS3A02G020100	Chr3A	11903304	11904808	-	11904056	Chr3A	8723727	8725231	-	8724479	1.0	0.999	collinear
gene:TraesCS3A02G020200	Chr3A	11920649	11921725	+	11921187	Chr3A	8735902	8736981	+	8736441	1.0	0.983	collinear
gene:TraesCS3A02G020300	Chr3A	11938474	11942184	+	11940329	Chr3A	8748993	8752738	+	8750865	0.987	0.985	collinear
gene:TraesCS3A02G020400	Chr3A	11947227	11949045	-	11948136	Chr3A	8757104	8758922	-	8758013	1.0	1.0	collinear
gene:TraesCS3A02G020500	Chr3A	11957063	11959032	-	11958047	Chr3A	8767134	8769103	-	8768118	1.0	0.999	collinear
gene:TraesCS3A02G020600	Chr3A	12028877	12030656	-	12029766	Chr3A	8848805	8850584	-	8849694	1.0	0.998	collinear
gene:TraesCS3A02G020700	Chr3A	12038563	12040271	-	12039417	Chr3A	8858441	8860149	-	8859295	1.0	1.0	collinear
gene:TraesCS3A02G020800	Chr3A	12117137	12118207	-	12117672	Chr3A	8936916	8937986	-	8937451	1.0	1.0	collinear
gene:TraesCS3A02G020900	Chr3A	12167514	12168498	-	12168006	Chr3A	9009417	9010401	-	9009909	1.0	0.998	collinear
gene:TraesCS3A02G021000	Chr3A	12171526	12172455	+	12171990	Chr3A	9013350	9014279	+	9013814	1.0	0.993	collinear
gene:TraesCS3A02G021200	Chr3A	12228188	12229240	-	12228714	Chr3A	9122340	9123392	-	9122866	1.0	1.0	collinear
gene:TraesCS3A02G021300	Chr3A	12232322	12242134	+	12237228	Chr3A	9126799	9136524	+	9131661	0.98	0.98	collinear
gene:TraesCS3A02G021400	Chr3A	12253328	12253806	+	12253567	Chr3A	9147717	9148195	+	9147956	1.0	1.0	collinear
gene:TraesCS3A02G021600	Chr3A	12375906	12383433	+	12379669	Chr3A	9276771	9284297	+	9280534	1.0	1.0	collinear
gene:TraesCS3A02G021700	Chr3A	12410775	12412370	+	12411572	Chr3A	9311636	9313218	+	9312427	1.0	0.997	collinear
gene:TraesCS3A02G021800	Chr3A	12438509	12441455	+	12439982	Chr3A	9366642	9369575	+	9368108	0.998	0.995	collinear
gene:TraesCS3A02G021900	Chr3A	12479190	12482673	+	12480931	Chr3A	9412927	9416412	+	9414669	1.0	0.997	collinear
gene:TraesCS3A02G022000	Chr3A	12490916	12491386	-	12491151	Chr3A	9424927	9425397	-	9425162	1.0	0.991	collinear
gene:TraesCS3A02G022100	Chr3A	12494379	12495184	-	12494781	Chr3A	9428385	9429190	-	9428787	1.0	0.998	collinear
gene:TraesCS3A02G022200	Chr3A	12510680	12513278	+	12511979	Chr3A	9446053	9448722	+	9447387	1.0	0.991	collinear
gene:TraesCS3A02G022500	Chr3A	12776134	12784267	+	12780200	Chr3A	9582164	9590286	+	9586225	0.996	0.992	collinear
gene:TraesCS3A02G022600	Chr3A	12811788	12815514	-	12813651	Chr3A	9619764	9623518	-	9621641	1.0	0.994	collinear
gene:TraesCS3A02G022700	Chr3A	12835921	12841532	-	12838726	Chr3A	9658045	9662562	-	9660303	0.913	0.912	collinear
gene:TraesCS3A02G022800	Chr3A	12852725	12855820	-	12854272	Chr3A	9673760	9676893	-	9675326	1.0	0.959	collinear
gene:TraesCS3A02G023000	Chr3A	12869262	12872545	-	12870903	Chr3A	9695684	9698966	-	9697325	1.0	0.997	collinear
gene:TraesCS3A02G023100	Chr3A	12957984	12961699	+	12959841	Chr3A	9786322	9790036	+	9788179	0.992	0.983	collinear
gene:TraesCS3A02G023200	Chr3A	12969505	12980909	+	12975207	Chr3A	9798109	9809515	+	9803812	1.0	0.998	collinear
gene:TraesCS3A02G023400	Chr3A	12996897	12999736	+	12998316	Chr3A	9824980	9827820	+	9826400	1.0	0.996	collinear
gene:TraesCS3A02G023500	Chr3A	13003662	13008026	+	13005844	Chr3A	9832005	9836079	+	9834042	0.985	0.981	collinear
gene:TraesCS3A02G023600	Chr3A	13023996	13031435	+	13027715	Chr3A	9856082	9863498	+	9859790	0.997	0.995	collinear
gene:TraesCS3A02G023700	Chr3A	13033410	13035200	-	13034305	Chr3A	9865598	9867388	-	9866493	1.0	1.0	collinear
gene:TraesCS3A02G023800	Chr3A	13035892	13044210	-	13040051	Chr3A	9868079	9876184	-	9872131	1.0	0.997	collinear
gene:TraesCS3A02G023900	Chr3A	13074933	13076090	+	13075511	Chr3A	9906774	9907931	+	9907352	1.0	0.997	collinear
gene:TraesCS3A02G024000	Chr3A	13077253	13078691	+	13077972	Chr3A	9909100	9910538	+	9909819	1.0	0.999	collinear
gene:TraesCS3A02G024100	Chr3A	13079781	13083318	-	13081549	Chr3A	9911628	9915164	-	9913396	0.999	0.999	collinear
gene:TraesCS3A02G024200	Chr3A	13086116	13087566	-	13086841	Chr3A	9917962	9919412	-	9918687	1.0	1.0	collinear
gene:TraesCS3A02G024300	Chr3A	13090155	13091607	-	13090881	Chr3A	9922001	9923453	-	9922727	1.0	1.0	collinear
gene:TraesCS3A02G024400	Chr3A	13150764	13155750	-	13153257	Chr3A	9982344	9987330	-	9984837	1.0	1.0	collinear
gene:TraesCS3A02G024500	Chr3A	13188237	13190953	+	13189595	Chr3A	10019976	10022692	+	10021334	1.0	1.0	collinear
gene:TraesCS3A02G024600	Chr3A	13198363	13201328	+	13199845	Chr3A	10030040	10033068	+	10031554	1.0	0.909	collinear
gene:TraesCS3A02G024700	Chr3A	13243838	13244532	-	13244185	Chr3A	10075695	10076389	-	10076042	1.0	1.0	collinear
gene:TraesCS3A02G024800	Chr3A	13334351	13335741	-	13335046	Chr3A	10165902	10167292	-	10166597	1.0	1.0	collinear
gene:TraesCS3A02G024900	Chr3A	13354190	13354972	-	13354581	Chr3A	10186238	10187020	-	10186629	1.0	1.0	collinear
gene:TraesCS3A02G025000	Chr3A	13363700	13364748	+	13364224	Chr3A	10195748	10196796	+	10196272	1.0	1.0	collinear
gene:TraesCS3A02G025100	Chr3A	13375607	13376509	-	13376058	Chr3A	10207655	10208557	-	10208106	1.0	1.0	collinear
gene:TraesCS3A02G025200	Chr3A	13404835	13407376	-	13406105	Chr3A	10236352	10238893	-	10237622	1.0	1.0	collinear
gene:TraesCS3A02G025300	Chr3A	13409567	13411244	+	13410405	Chr3A	10241084	10242761	+	10241922	1.0	1.0	collinear
gene:TraesCS3A02G025400	Chr3A	13412673	13414123	-	13413398	Chr3A	10244190	10245640	-	10244915	1.0	1.0	collinear
gene:TraesCS3A02G025500	Chr3A	13496471	13504464	-	13500467	Chr3A	10359654	10367647	-	10363650	1.0	1.0	collinear
gene:TraesCS3A02G025600	Chr3A	13509499	13510375	+	13509937	Chr3A	10372921	10373797	+	10373359	1.0	1.0	collinear
gene:TraesCS3A02G025700	Chr3A	13514343	13517898	+	13516120	Chr3A	10378200	10381623	+	10379911	0.908	0.908	collinear
gene:TraesCS3A02G025800	Chr3A	13517881	13521368	-	13519624	Chr3A	10381606	10385093	-	10383349	1.0	1.0	collinear
gene:TraesCS3A02G025900	Chr3A	13535077	13537345	-	13536211	Chr3A	10398607	10400871	-	10399739	1.0	1.0	collinear
gene:TraesCS3A02G026000	Chr3A	13554617	13560113	-	13557365	Chr3A	10424284	10429778	-	10427031	1.0	0.997	collinear
gene:TraesCS3A02G026100	Chr3A	13738823	13739563	-	13739193	Chr3A	10608441	10609182	-	10608811	1.0	0.988	collinear
gene:TraesCS3A02G026200	Chr3A	13818102	13818566	+	13818334	Chr3A	10679528	10679992	+	10679760	1.0	0.997	collinear
gene:TraesCS3A02G026300	Chr3A	13829771	13830820	-	13830295	Chr3A	10691170	10692219	-	10691694	1.0	0.993	collinear
gene:TraesCS3A02G026400	Chr3A	13832415	13833176	+	13832795	Chr3A	10694114	10694875	+	10694494	1.0	0.996	collinear
gene:TraesCS3A02G026500	Chr3A	13898356	13903834	-	13901095	Chr3A	10764008	10769490	-	10766749	0.998	0.989	collinear
gene:TraesCS3A02G026600	Chr3A	13906426	13909607	+	13908016	Chr3A	10771980	10775161	+	10773570	1.0	1.0	collinear
