gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity	segment
gene:TraesCS4A02G069100	Chr4A	67297696	67298518	+	67298107	Chr4A	78576617	78577439	-	78577028	1.0	0.996	rearrangement:Chr4A_block2
gene:TraesCS4A02G069200	Chr4A	67414651	67417093	+	67415872	Chr4A	78458793	78461235	-	78460014	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A02G069300	Chr4A	67424351	67424671	-	67424511	Chr4A	78451218	78451537	+	78451377	0.996	0.981	rearrangement:Chr4A_block2
gene:TraesCS4A02G069400	Chr4A	67519421	67519885	+	67519653	Chr4A	78356434	78356898	-	78356666	1.0	0.989	rearrangement:Chr4A_block2
gene:TraesCS4A02G069600	Chr4A	67551158	67551538	-	67551348	Chr4A	78311552	78311932	+	78311742	1.0	0.992	rearrangement:Chr4A_block2
gene:TraesCS4A02G069900	Chr4A	67575200	67575685	-	67575442	Chr4A	78286693	78287179	+	78286936	1.0	0.989	rearrangement:Chr4A_block2
gene:TraesCS4A02G070500	Chr4A	67891133	67894905	-	67893019	Chr4A	77990356	77994126	+	77992241	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A02G070600	Chr4A	67989337	67991245	+	67990291	Chr4A	77905901	77907809	-	77906855	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A02G070700	Chr4A	68124254	68126251	-	68125252	Chr4A	77771404	77773401	+	77772402	1.0	0.996	rearrangement:Chr4A_block2
gene:TraesCS4A02G070800	Chr4A	68140967	68143747	+	68142357	Chr4A	77738699	77741479	-	77740089	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A02G059000	Chr4A	54106535	54110051	-	54108293	Chr4A	66906500	66910016	+	66908258	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G059200	Chr4A	55377186	55380060	-	55378623	Chr4A	65742408	65745278	+	65743843	1.0	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A02G059300	Chr4A	55389614	55398958	-	55394286	Chr4A	65724908	65733137	+	65729022	1.0	0.999	rearrangement:Chr4A_block1
gene:TraesCS4A02G059400	Chr4A	55572600	55575346	+	55573973	Chr4A	65523658	65526404	-	65525031	1.0	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A02G077000	Chr4A	75918205	75920232	+	75919218	Chr4A	70007944	70009963	-	70008953	1.0	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A02G077100	Chr4A	75968762	75973372	+	75971067	Chr4A	69952723	69959251	-	69955987	1.0	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A02G077200	Chr4A	76414777	76421682	+	76418229	Chr4A	69499398	69506303	-	69502850	1.0	0.999	rearrangement:Chr4A_block1
gene:TraesCS4A02G077400	Chr4A	76618575	76624664	+	76621619	Chr4A	69283927	69290035	-	69286981	1.0	0.992	rearrangement:Chr4A_block1
gene:TraesCS4A02G077500	Chr4A	76626034	76629001	+	76627517	Chr4A	69279580	69282543	-	69281061	0.998	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A02G077600	Chr4A	76923441	76932515	+	76927978	Chr4A	68981831	68990897	-	68986364	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G077700	Chr4A	76933420	76940843	+	76937131	Chr4A	68972534	68980482	-	68976508	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G077800	Chr4A	76941203	76943861	-	76942532	Chr4A	68969516	68972174	+	68970845	1.0	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A02G077900	Chr4A	77090945	77096307	+	77093626	Chr4A	68827301	68832663	-	68829982	1.0	0.99	rearrangement:Chr4A_block1
gene:TraesCS4A02G078000	Chr4A	77439580	77445885	+	77442732	Chr4A	68482897	68489190	-	68486043	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G078100	Chr4A	78159723	78163317	-	78161520	Chr4A	67740224	67743817	+	67742020	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G078200	Chr4A	78180029	78180412	-	78180220	Chr4A	67723148	67723531	+	67723339	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G078300	Chr4A	78180576	78182459	-	78181517	Chr4A	67721101	67722984	+	67722042	1.0	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A02G078400	Chr4A	78250259	78253335	+	78251797	Chr4A	67650432	67653507	-	67651969	0.998	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A02G078500	Chr4A	78262384	78262876	+	78262630	Chr4A	67631259	67631751	-	67631505	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G078600	Chr4A	78764433	78767174	+	78765803	Chr4A	67457934	67460657	+	67459295	0.984	0.983	rearrangement:Chr4A_block1
gene:TraesCS4A02G157300	Chr4A	320270523	320273940	-	320272231	Chr4A	245350351	245353769	-	245352060	1.0	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A02G157400	Chr4A	321174277	321184345	-	321179311	Chr4A	246279894	246289963	-	246284928	1.0	0.987	rearrangement:Chr4A_block3
gene:TraesCS4A02G157500	Chr4A	321185770	321195641	+	321190705	Chr4A	246290539	246300366	+	246295452	0.975	0.972	rearrangement:Chr4A_block3
gene:TraesCS4A02G157600	Chr4A	321899581	321905801	-	321902691	Chr4A	246974716	246980933	-	246977824	0.999	0.997	rearrangement:Chr4A_block3
gene:TraesCS4A02G157700	Chr4A	323047071	323051613	-	323049342	Chr4A	248110288	248114834	-	248112561	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A02G157800	Chr4A	323785110	323785847	+	323785478	Chr4A	248802023	248802760	+	248802391	1.0	0.991	rearrangement:Chr4A_block3
gene:TraesCS4A02G157900	Chr4A	323788443	323789209	-	323788826	Chr4A	248805381	248806147	-	248805764	1.0	0.996	rearrangement:Chr4A_block3
gene:TraesCS4A02G158000	Chr4A	323850577	323854300	-	323852438	Chr4A	248866096	248869818	-	248867957	1.0	0.997	rearrangement:Chr4A_block3
gene:TraesCS4A02G158100	Chr4A	324705836	324708729	+	324707282	Chr4A	249702549	249705441	+	249703995	1.0	0.996	rearrangement:Chr4A_block3
gene:TraesCS4A02G158200	Chr4A	325191688	325196452	-	325194070	Chr4A	250156521	250161272	-	250158896	0.996	0.995	rearrangement:Chr4A_block3
gene:TraesCS4A02G158300	Chr4A	326134376	326137945	+	326136160	Chr4A	251082953	251086481	+	251084717	0.948	0.942	rearrangement:Chr4A_block3
gene:TraesCS4A02G158400	Chr4A	327253852	327261042	+	327257447	Chr4A	252228948	252235885	+	252232416	1.0	0.997	rearrangement:Chr4A_block3
gene:TraesCS4A02G158600	Chr4A	327747093	327747380	-	327747236	Chr4A	252690069	252690356	-	252690212	1.0	0.996	rearrangement:Chr4A_block3
gene:TraesCS4A02G158700	Chr4A	327748991	327757720	-	327753355	Chr4A	252691967	252700690	-	252696328	1.0	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A02G162300	Chr4A	356551465	356556917	-	356554191	Chr4A	342580900	342586352	+	342583626	1.0	1.0	rearrangement:Chr4A_block4
gene:TraesCS4A02G162400	Chr4A	357260632	357262996	-	357261814	Chr4A	341848074	341850437	+	341849255	1.0	0.996	rearrangement:Chr4A_block4
gene:TraesCS4A02G162500	Chr4A	357677226	357694116	-	357685671	Chr4A	341391287	341407948	+	341399617	1.0	0.997	rearrangement:Chr4A_block4
gene:TraesCS4A02G162600	Chr4A	358840185	358840615	-	358840400	Chr4A	340142968	340143398	+	340143183	1.0	1.0	rearrangement:Chr4A_block4
gene:TraesCS4A02G162700	Chr4A	358832361	358873662	+	358853011	Chr4A	340109907	340151217	-	340130562	0.999	0.997	rearrangement:Chr4A_block4
gene:TraesCS4A02G000100	Chr4A	82124	83278	-	82701	Chr4A	3746407	3747561	+	3746984	1.0	1.0	collinear
gene:TraesCS4A02G000200	Chr4A	189541	192767	+	191154	Chr4A	3638560	3641786	-	3640173	1.0	1.0	collinear
gene:TraesCS4A02G000300	Chr4A	192937	194561	-	193749	Chr4A	3636765	3638389	+	3637577	1.0	1.0	collinear
gene:TraesCS4A02G000400	Chr4A	195787	197105	-	196446	Chr4A	3634221	3635539	+	3634880	1.0	1.0	collinear
gene:TraesCS4A02G000500	Chr4A	207440	212052	+	209746	Chr4A	3619264	3623884	-	3621574	1.0	0.998	collinear
gene:TraesCS4A02G000600	Chr4A	469193	478687	+	473940	Chr4A	3353054	3362492	-	3357773	1.0	0.992	collinear
gene:TraesCS4A02G000700	Chr4A	533491	534126	-	533808	Chr4A	3298398	3299033	+	3298715	1.0	1.0	collinear
gene:TraesCS4A02G000800	Chr4A	731622	737622	-	734622	Chr4A	3096292	3102292	+	3099292	1.0	0.999	collinear
gene:TraesCS4A02G000900	Chr4A	745038	750274	-	747656	Chr4A	3083642	3088878	+	3086260	1.0	0.999	collinear
gene:TraesCS4A02G001000	Chr4A	887662	888188	+	887925	Chr4A	2953823	2954349	-	2954086	1.0	1.0	collinear
gene:TraesCS4A02G001100	Chr4A	898756	902187	+	900471	Chr4A	2939855	2943278	-	2941566	0.997	0.997	collinear
gene:TraesCS4A02G001200	Chr4A	907552	908326	+	907939	Chr4A	2933463	2934237	-	2933850	1.0	1.0	collinear
gene:TraesCS4A02G001300	Chr4A	932349	933682	-	933015	Chr4A	2907549	2908882	+	2908215	1.0	1.0	collinear
gene:TraesCS4A02G001400	Chr4A	1076557	1076952	+	1076754	Chr4A	2761589	2761984	-	2761786	1.0	1.0	collinear
gene:TraesCS4A02G001500	Chr4A	1153174	1155018	-	1154096	Chr4A	2686452	2688296	+	2687374	1.0	1.0	collinear
gene:TraesCS4A02G001600	Chr4A	1228469	1231693	+	1230081	Chr4A	2613154	2616378	-	2614766	1.0	1.0	collinear
gene:TraesCS4A02G001700	Chr4A	1530917	1531391	-	1531154	Chr4A	2310522	2310996	+	2310759	1.0	1.0	collinear
gene:TraesCS4A02G001800	Chr4A	1725549	1728167	+	1726858	Chr4A	2104075	2106757	-	2105416	1.0	0.94	collinear
gene:TraesCS4A02G001900	Chr4A	1875289	1877152	-	1876220	Chr4A	1944129	1945980	+	1945054	1.0	1.0	collinear
gene:TraesCS4A02G002000	Chr4A	1878924	1887486	-	1883205	Chr4A	1933271	1941833	+	1937552	1.0	0.999	collinear
gene:TraesCS4A02G002100	Chr4A	1890009	1900021	-	1895015	Chr4A	1921559	1930748	+	1926153	0.986	0.986	collinear
gene:TraesCS4A02G002200	Chr4A	1908589	1911496	-	1910042	Chr4A	1909823	1912730	+	1911276	1.0	1.0	collinear
gene:TraesCS4A02G002300	Chr4A	1912631	1913926	-	1913278	Chr4A	1907393	1908688	+	1908040	1.0	1.0	collinear
gene:TraesCS4A02G002400	Chr4A	2039524	2044355	-	2041939	Chr4A	1777822	1782653	+	1780237	1.0	0.999	collinear
gene:TraesCS4A02G002500	Chr4A	2150588	2157766	-	2154177	Chr4A	1664741	1671769	+	1668255	1.0	1.0	collinear
gene:TraesCS4A02G002600	Chr4A	2402444	2412218	+	2407331	Chr4A	1406318	1415890	-	1411104	1.0	1.0	collinear
gene:TraesCS4A02G002700	Chr4A	2413178	2418131	-	2415654	Chr4A	1400405	1405358	+	1402881	1.0	0.999	collinear
gene:TraesCS4A02G002800	Chr4A	2545842	2549310	-	2547576	Chr4A	1262446	1265915	+	1264180	1.0	1.0	collinear
gene:TraesCS4A02G002900	Chr4A	2555141	2556274	-	2555707	Chr4A	1255482	1256615	+	1256048	1.0	1.0	collinear
gene:TraesCS4A02G003000	Chr4A	2619826	2621123	+	2620474	Chr4A	1190220	1191517	-	1190868	1.0	1.0	collinear
gene:TraesCS4A02G003100	Chr4A	2636049	2637706	-	2636877	Chr4A	1173447	1175104	+	1174275	1.0	1.0	collinear
gene:TraesCS4A02G003200	Chr4A	2642528	2643953	-	2643240	Chr4A	1167200	1168625	+	1167912	1.0	1.0	collinear
gene:TraesCS4A02G003300	Chr4A	2737336	2739160	+	2738248	Chr4A	1072103	1073927	-	1073015	1.0	1.0	collinear
gene:TraesCS4A02G003400	Chr4A	2774646	2776037	+	2775341	Chr4A	1037394	1038785	-	1038089	1.0	1.0	collinear
gene:TraesCS4A02G003500	Chr4A	2786275	2786652	-	2786463	Chr4A	1026779	1027156	+	1026967	1.0	1.0	collinear
gene:TraesCS4A02G003600	Chr4A	2790602	2797484	-	2794043	Chr4A	1015767	1022542	+	1019154	0.974	0.973	collinear
gene:TraesCS4A02G003700	Chr4A	2905137	2906182	-	2905659	Chr4A	895200	896268	+	895734	1.0	0.975	collinear
gene:TraesCS4A02G003800	Chr4A	2938822	2941089	+	2939955	Chr4A	863344	865611	-	864477	1.0	0.998	collinear
gene:TraesCS4A02G003900	Chr4A	2942890	2945449	+	2944169	Chr4A	858889	861451	-	860170	1.0	0.999	collinear
gene:TraesCS4A02G004000	Chr4A	2945197	2948419	-	2946808	Chr4A	855911	859141	+	857526	1.0	0.996	collinear
gene:TraesCS4A02G004100	Chr4A	2951235	2959545	-	2955390	Chr4A	846122	852996	+	849559	0.999	0.998	collinear
gene:TraesCS4A02G004400	Chr4A	3062629	3067264	-	3064946	Chr4A	821051	825699	+	823375	1.0	0.997	collinear
gene:TraesCS4A02G004500	Chr4A	3079731	3083407	-	3081569	Chr4A	804340	808016	+	806178	1.0	0.999	collinear
gene:TraesCS4A02G004600	Chr4A	3109721	3114205	-	3111963	Chr4A	761281	765963	+	763622	1.0	0.941	collinear
gene:TraesCS4A02G004700	Chr4A	3114555	3118193	-	3116374	Chr4A	757277	760931	+	759104	0.999	0.993	collinear
gene:TraesCS4A02G004800	Chr4A	3120475	3122670	-	3121572	Chr4A	752962	755191	+	754076	0.976	0.929	collinear
gene:TraesCS4A02G004900	Chr4A	3134930	3140251	-	3137590	Chr4A	735283	740535	+	737909	1.0	0.999	collinear
gene:TraesCS4A02G005000	Chr4A	3142354	3148379	+	3145366	Chr4A	727105	733142	-	730123	1.0	0.998	collinear
gene:TraesCS4A02G005100	Chr4A	3147350	3153989	-	3150669	Chr4A	721730	728134	+	724932	1.0	1.0	collinear
gene:TraesCS4A02G005200	Chr4A	3220098	3221120	+	3220609	Chr4A	684036	685058	-	684547	1.0	1.0	collinear
gene:TraesCS4A02G005300	Chr4A	3253310	3254153	+	3253731	Chr4A	651329	652172	-	651750	1.0	1.0	collinear
gene:TraesCS4A02G005400	Chr4A	3276287	3278085	+	3277186	Chr4A	627195	628993	-	628094	1.0	1.0	collinear
gene:TraesCS4A02G005500	Chr4A	3341895	3343139	+	3342517	Chr4A	562526	563770	-	563148	1.0	1.0	collinear
gene:TraesCS4A02G005600	Chr4A	3370312	3371892	+	3371102	Chr4A	533528	535017	-	534272	0.936	0.935	collinear
gene:TraesCS4A02G005700	Chr4A	3380999	3381397	-	3381198	Chr4A	522238	522636	+	522437	1.0	1.0	collinear
gene:TraesCS4A02G005800	Chr4A	3387727	3388683	+	3388205	Chr4A	515595	516551	-	516073	1.0	0.997	collinear
gene:TraesCS4A02G005900	Chr4A	3442130	3445402	+	3443766	Chr4A	458425	461672	-	460048	1.0	0.997	collinear
gene:TraesCS4A02G006000	Chr4A	3446172	3447998	+	3447085	Chr4A	455830	457654	-	456742	1.0	0.998	collinear
gene:TraesCS4A02G006100	Chr4A	3798857	3799913	+	3799385	Chr4A	88068	89124	-	88596	1.0	0.995	collinear
gene:TraesCS4A02G006200	Chr4A	3868310	3876671	-	3872490	Chr4A	10668	18997	+	14832	1.0	0.998	collinear
gene:TraesCS4A02G006300	Chr4A	4001407	4005621	-	4003514	Chr4A	3952981	3956475	-	3954728	1.0	0.991	collinear
gene:TraesCS4A02G006400	Chr4A	4157721	4161260	+	4159490	Chr4A	4123233	4126773	+	4125003	1.0	0.996	collinear
gene:TraesCS4A02G006500	Chr4A	4192792	4196365	-	4194578	Chr4A	4157996	4161570	-	4159783	1.0	0.999	collinear
gene:TraesCS4A02G006600	Chr4A	4238115	4241399	-	4239757	Chr4A	4205081	4208365	-	4206723	1.0	1.0	collinear
gene:TraesCS4A02G006700	Chr4A	4471794	4475345	-	4473569	Chr4A	4435267	4438818	-	4437042	1.0	1.0	collinear
gene:TraesCS4A02G006800	Chr4A	4526365	4531669	-	4529017	Chr4A	4490200	4495446	-	4492823	1.0	1.0	collinear
gene:TraesCS4A02G006900	Chr4A	4588059	4594535	-	4591297	Chr4A	4552103	4558554	-	4555328	1.0	0.999	collinear
gene:TraesCS4A02G007000	Chr4A	4618907	4621391	-	4620149	Chr4A	4582868	4585352	-	4584110	1.0	0.999	collinear
gene:TraesCS4A02G007100	Chr4A	4624166	4629591	-	4626878	Chr4A	4588144	4593569	-	4590856	1.0	0.997	collinear
gene:TraesCS4A02G007200	Chr4A	4636871	4637754	+	4637312	Chr4A	4612330	4613059	+	4612694	0.928	0.928	collinear
gene:TraesCS4A02G007300	Chr4A	4641849	4643965	+	4642907	Chr4A	4617154	4619270	+	4618212	1.0	0.999	collinear
gene:TraesCS4A02G007400	Chr4A	4775324	4779453	-	4777388	Chr4A	4750287	4754423	-	4752355	1.0	1.0	collinear
gene:TraesCS4A02G007500	Chr4A	4794318	4797669	-	4795993	Chr4A	4763963	4767314	-	4765638	1.0	1.0	collinear
gene:TraesCS4A02G007600	Chr4A	4817855	4821466	+	4819660	Chr4A	4787460	4791071	+	4789265	1.0	0.996	collinear
gene:TraesCS4A02G007700	Chr4A	4822985	4823350	+	4823167	Chr4A	4792590	4792955	+	4792772	1.0	0.997	collinear
gene:TraesCS4A02G007800	Chr4A	4833396	4834378	-	4833887	Chr4A	4803002	4803984	-	4803493	1.0	1.0	collinear
gene:TraesCS4A02G007900	Chr4A	4843495	4845175	-	4844335	Chr4A	4812953	4814633	-	4813793	1.0	0.999	collinear
gene:TraesCS4A02G008000	Chr4A	4847654	4848933	+	4848293	Chr4A	4817112	4818391	+	4817751	1.0	1.0	collinear
gene:TraesCS4A02G008100	Chr4A	4867315	4871386	+	4869350	Chr4A	4836685	4840756	+	4838720	1.0	0.999	collinear
gene:TraesCS4A02G008300	Chr4A	5065276	5068573	+	5066924	Chr4A	5027713	5031010	+	5029361	1.0	1.0	collinear
gene:TraesCS4A02G008500	Chr4A	5122126	5123597	+	5122861	Chr4A	5089492	5090963	+	5090227	1.0	1.0	collinear
gene:TraesCS4A02G008600	Chr4A	5193110	5200873	+	5196991	Chr4A	5160581	5167217	+	5163899	1.0	1.0	collinear
gene:TraesCS4A02G008700	Chr4A	5221366	5228932	-	5225149	Chr4A	5187540	5195075	-	5191307	1.0	1.0	collinear
gene:TraesCS4A02G008800	Chr4A	5348682	5350437	+	5349559	Chr4A	5312491	5314246	+	5313368	1.0	1.0	collinear
gene:TraesCS4A02G008900	Chr4A	5404668	5407204	+	5405936	Chr4A	5368044	5370579	+	5369311	1.0	1.0	collinear
gene:TraesCS4A02G009000	Chr4A	5463217	5465561	+	5464389	Chr4A	5426341	5428685	+	5427513	1.0	1.0	collinear
gene:TraesCS4A02G009100	Chr4A	5524265	5525748	+	5525006	Chr4A	5485101	5486584	+	5485842	1.0	1.0	collinear
gene:TraesCS4A02G009200	Chr4A	5526003	5529732	-	5527867	Chr4A	5486839	5490568	-	5488703	1.0	1.0	collinear
gene:TraesCS4A02G009300	Chr4A	5552163	5552543	-	5552353	Chr4A	5513002	5513382	-	5513192	1.0	1.0	collinear
gene:TraesCS4A02G009311	Chr4A	5553136	5553441	-	5553288	Chr4A	5513975	5514280	-	5514127	1.0	1.0	collinear
gene:TraesCS4A02G009400	Chr4A	5664229	5670424	-	5667326	Chr4A	5624805	5631000	-	5627902	1.0	1.0	collinear
gene:TraesCS4A02G009500	Chr4A	5706716	5707561	+	5707138	Chr4A	5667452	5668297	+	5667874	1.0	1.0	collinear
gene:TraesCS4A02G009600	Chr4A	5742304	5743659	-	5742981	Chr4A	5703129	5704484	-	5703806	1.0	1.0	collinear
gene:TraesCS4A02G009700	Chr4A	5811873	5813246	-	5812559	Chr4A	5772384	5773757	-	5773070	1.0	0.999	collinear
gene:TraesCS4A02G009800	Chr4A	5815354	5816718	-	5816036	Chr4A	5775865	5777229	-	5776547	1.0	0.996	collinear
gene:TraesCS4A02G009900	Chr4A	5832955	5834429	+	5833692	Chr4A	5793266	5794740	+	5794003	1.0	0.997	collinear
gene:TraesCS4A02G010000	Chr4A	5835053	5839914	-	5837483	Chr4A	5795364	5800223	-	5797793	1.0	0.995	collinear
gene:TraesCS4A02G010100	Chr4A	5972653	5973458	+	5973055	Chr4A	5932451	5933256	+	5932853	1.0	1.0	collinear
gene:TraesCS4A02G010200	Chr4A	5982822	5983514	+	5983168	Chr4A	5942383	5943075	+	5942729	1.0	1.0	collinear
gene:TraesCS4A02G010300	Chr4A	5982975	5992168	-	5987571	Chr4A	5942536	5951729	-	5947132	1.0	1.0	collinear
gene:TraesCS4A02G010400	Chr4A	6003819	6007987	+	6005903	Chr4A	5963377	5967548	+	5965462	1.0	0.999	collinear
gene:TraesCS4A02G010500	Chr4A	6009287	6011749	+	6010518	Chr4A	5968848	5971309	+	5970078	1.0	1.0	collinear
gene:TraesCS4A02G010600	Chr4A	6016464	6018243	+	6017353	Chr4A	5976024	5977817	+	5976920	1.0	0.997	collinear
gene:TraesCS4A02G010700	Chr4A	6018585	6019659	-	6019122	Chr4A	5978163	5979237	-	5978700	1.0	1.0	collinear
gene:TraesCS4A02G010800	Chr4A	6020338	6033023	+	6026680	Chr4A	5979916	5991861	+	5985888	1.0	0.999	collinear
gene:TraesCS4A02G010900	Chr4A	6033434	6033544	-	6033489	Chr4A	5992272	5992382	-	5992327	1.0	1.0	collinear
gene:TraesCS4A02G011000	Chr4A	6035206	6038960	-	6037083	Chr4A	5994044	5997798	-	5995921	1.0	0.999	collinear
gene:TraesCS4A02G011100	Chr4A	6340717	6346516	+	6343616	Chr4A	6310013	6315809	+	6312911	1.0	1.0	collinear
gene:TraesCS4A02G011200	Chr4A	6435577	6436193	+	6435885	Chr4A	6405021	6405637	+	6405329	1.0	1.0	collinear
gene:TraesCS4A02G011300	Chr4A	6460768	6461405	+	6461086	Chr4A	6430537	6431174	+	6430855	1.0	1.0	collinear
gene:TraesCS4A02G011400	Chr4A	6476438	6476941	+	6476689	Chr4A	6446224	6446727	+	6446475	1.0	1.0	collinear
gene:TraesCS4A02G011500	Chr4A	6482516	6482944	+	6482730	Chr4A	6452302	6452730	+	6452516	1.0	1.0	collinear
gene:TraesCS4A02G011600	Chr4A	6634296	6637822	-	6636059	Chr4A	6603024	6606550	-	6604787	1.0	1.0	collinear
gene:TraesCS4A02G011700	Chr4A	6801496	6803203	-	6802349	Chr4A	6764025	6765732	-	6764878	1.0	1.0	collinear
gene:TraesCS4A02G011800	Chr4A	6817303	6817982	-	6817642	Chr4A	6778720	6779399	-	6779059	1.0	1.0	collinear
gene:TraesCS4A02G011900	Chr4A	6884841	6888795	+	6886818	Chr4A	6845028	6848943	+	6846985	1.0	1.0	collinear
gene:TraesCS4A02G012000	Chr4A	6889789	6893137	-	6891463	Chr4A	6849937	6853285	-	6851611	1.0	1.0	collinear
gene:TraesCS4A02G012100	Chr4A	6921978	6923456	+	6922717	Chr4A	6882570	6884048	+	6883309	1.0	1.0	collinear
gene:TraesCS4A02G012200	Chr4A	6932497	6937825	-	6935161	Chr4A	6893090	6898414	-	6895752	1.0	1.0	collinear
gene:TraesCS4A02G012300	Chr4A	7154305	7155945	+	7155125	Chr4A	7110402	7112042	+	7111222	1.0	0.996	collinear
gene:TraesCS4A02G012400	Chr4A	7156769	7157672	-	7157220	Chr4A	7112861	7113765	-	7113313	1.0	0.995	collinear
gene:TraesCS4A02G012500	Chr4A	7159443	7160240	-	7159841	Chr4A	7115465	7116262	-	7115863	1.0	0.996	collinear
gene:TraesCS4A02G012600	Chr4A	7164877	7167746	+	7166311	Chr4A	7120879	7123748	+	7122313	1.0	0.999	collinear
gene:TraesCS4A02G012700	Chr4A	7176816	7177022	-	7176919	Chr4A	7132816	7133022	-	7132919	1.0	0.99	collinear
gene:TraesCS4A02G012800	Chr4A	7324832	7326564	-	7325698	Chr4A	7279489	7281212	-	7280350	0.994	0.992	collinear
gene:TraesCS4A02G012900	Chr4A	7400858	7404865	+	7402861	Chr4A	7365747	7369562	+	7367654	1.0	0.995	collinear
gene:TraesCS4A02G013000	Chr4A	7407396	7408487	-	7407941	Chr4A	7372093	7373184	-	7372638	1.0	0.997	collinear
gene:TraesCS4A02G013200	Chr4A	7462743	7465911	-	7464327	Chr4A	7428064	7431204	-	7429634	1.0	1.0	collinear
gene:TraesCS4A02G013300	Chr4A	7598849	7599805	+	7599327	Chr4A	7559384	7560340	+	7559862	1.0	0.998	collinear
gene:TraesCS4A02G013400	Chr4A	7738357	7741822	-	7740089	Chr4A	7698765	7702215	-	7700490	0.995	0.995	collinear
gene:TraesCS4A02G013500	Chr4A	7745355	7748815	+	7747085	Chr4A	7705746	7709206	+	7707476	1.0	1.0	collinear
