gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity	segment
gene:TraesCS1A02G006300	Chr1A	3500137	3503929	-	3502033	Chr1A	3039691	3043483	-	3041587	1.0	1.0	collinear
gene:TraesCS1A02G006400	Chr1A	3531339	3532796	-	3532067	Chr1A	3070736	3072193	-	3071464	1.0	1.0	collinear
gene:TraesCS1A02G006500	Chr1A	3579010	3582502	-	3580756	Chr1A	3116801	3120293	-	3118547	1.0	1.0	collinear
gene:TraesCS1A02G006700	Chr1A	3614659	3618613	-	3616636	Chr1A	3151606	3155560	-	3153583	1.0	1.0	collinear
gene:TraesCS1A02G006800	Chr1A	3653512	3657388	-	3655450	Chr1A	3190465	3194723	-	3192594	1.0	0.908	collinear
gene:TraesCS1A02G006900	Chr1A	3669097	3671050	-	3670073	Chr1A	3206228	3208181	-	3207204	1.0	0.999	collinear
gene:TraesCS1A02G007000	Chr1A	3677964	3679612	-	3678788	Chr1A	3215095	3216743	-	3215919	1.0	1.0	collinear
gene:TraesCS1A02G007100	Chr1A	3698525	3700965	-	3699745	Chr1A	3234518	3236958	-	3235738	1.0	1.0	collinear
gene:TraesCS1A02G007200	Chr1A	3776339	3777238	+	3776788	Chr1A	3309756	3310655	+	3310205	1.0	1.0	collinear
gene:TraesCS1A02G007236	Chr1A	3795056	3795948	+	3795502	Chr1A	3328342	3329234	+	3328788	1.0	1.0	collinear
gene:TraesCS1A02G007344	Chr1A	3910395	3911267	+	3910831	Chr1A	3441929	3442801	+	3442365	1.0	1.0	collinear
gene:TraesCS1A02G007405	Chr1A	4041324	4042181	+	4041752	Chr1A	3569467	3570324	+	3569895	1.0	1.0	collinear
gene:TraesCS1A02G007500	Chr1A	4045713	4048684	+	4047198	Chr1A	3573856	3576827	+	3575341	1.0	1.0	collinear
gene:TraesCS1A02G007600	Chr1A	4047966	4048290	-	4048128	Chr1A	3576109	3576433	-	3576271	1.0	1.0	collinear
gene:TraesCS1A02G007700	Chr1A	4053221	4053823	+	4053522	Chr1A	3581364	3581966	+	3581665	1.0	1.0	collinear
gene:TraesCS1A02G007800	Chr1A	4054742	4054960	+	4054851	Chr1A	3582885	3583103	+	3582994	1.0	1.0	collinear
gene:TraesCS1A02G007900	Chr1A	4063197	4063406	+	4063301	Chr1A	3591019	3591228	+	3591123	1.0	1.0	collinear
gene:TraesCS1A02G007934	Chr1A	4095724	4096825	+	4096274	Chr1A	3622723	3623776	+	3623249	0.956	0.901	collinear
gene:TraesCS1A02G008100	Chr1A	4497200	4503419	+	4500309	Chr1A	4071533	4077758	+	4074645	1.0	0.991	collinear
gene:TraesCS1A02G008200	Chr1A	4502605	4504697	-	4503651	Chr1A	4076938	4079036	-	4077987	1.0	0.965	collinear
gene:TraesCS1A02G008300	Chr1A	4549622	4554906	+	4552264	Chr1A	4123878	4129162	+	4126520	1.0	1.0	collinear
gene:TraesCS1A02G008353	Chr1A	4661621	4663924	+	4662772	Chr1A	4234652	4236955	+	4235803	1.0	0.999	collinear
gene:TraesCS1A02G008400	Chr1A	4804101	4805663	+	4804882	Chr1A	4374080	4375642	+	4374861	1.0	1.0	collinear
gene:TraesCS1A02G008500	Chr1A	4811264	4813128	+	4812196	Chr1A	4381243	4383107	+	4382175	1.0	1.0	collinear
gene:TraesCS1A02G008600	Chr1A	5023873	5029289	-	5026581	Chr1A	4592596	4598012	-	4595304	1.0	0.998	collinear
gene:TraesCS1A02G008700	Chr1A	5132497	5132754	+	5132625	Chr1A	4699056	4699313	+	4699184	1.0	1.0	collinear
gene:TraesCS1A02G008800	Chr1A	5150710	5153197	-	5151953	Chr1A	4717270	4719757	-	4718513	1.0	1.0	collinear
gene:TraesCS1A02G008900	Chr1A	5233610	5235545	+	5234577	Chr1A	4800146	4802081	+	4801113	1.0	1.0	collinear
gene:TraesCS1A02G009000	Chr1A	5491027	5495112	+	5493069	Chr1A	5162889	5166974	+	5164931	1.0	1.0	collinear
gene:TraesCS1A02G009200	Chr1A	5500650	5501198	+	5500924	Chr1A	5171034	5171582	+	5171308	1.0	1.0	collinear
gene:TraesCS1A02G010000	Chr1A	6223835	6224092	-	6223963	Chr1A	4677298	4677555	+	4677426	1.0	0.91	collinear
gene:TraesCS1A02G010500	Chr1A	6422072	6423492	-	6422782	Chr1A	5255084	5256505	-	5255794	1.0	0.999	collinear
gene:TraesCS1A02G010600	Chr1A	6438286	6439101	-	6438693	Chr1A	5270171	5270986	-	5270578	1.0	1.0	collinear
gene:TraesCS1A02G010700	Chr1A	6472647	6475129	-	6473888	Chr1A	5303433	5305708	-	5304570	1.0	1.0	collinear
gene:TraesCS1A02G010800	Chr1A	6497878	6500095	-	6498986	Chr1A	5328457	5330674	-	5329565	1.0	1.0	collinear
gene:TraesCS1A02G010900	Chr1A	6517423	6518340	+	6517881	Chr1A	5348186	5349100	+	5348643	0.996	0.996	collinear
gene:TraesCS1A02G010905	Chr1A	6561797	6562688	+	6562242	Chr1A	5384068	5384959	+	5384513	1.0	1.0	collinear
gene:TraesCS1A02G011100	Chr1A	6566139	6567972	+	6567055	Chr1A	5388174	5390007	+	5389090	1.0	1.0	collinear
gene:TraesCS1A02G011200	Chr1A	6569388	6576401	-	6572894	Chr1A	5391423	5398242	-	5394832	1.0	1.0	collinear
gene:TraesCS1A02G011300	Chr1A	6654552	6655482	-	6655017	Chr1A	5483312	5484242	-	5483777	1.0	1.0	collinear
gene:TraesCS1A02G011400	Chr1A	6760744	6764265	-	6762504	Chr1A	5587401	5590922	-	5589161	1.0	1.0	collinear
gene:TraesCS1A02G011500	Chr1A	6765240	6765452	-	6765346	Chr1A	5591897	5592109	-	5592003	1.0	1.0	collinear
gene:TraesCS1A02G011600	Chr1A	6766340	6766555	-	6766447	Chr1A	5592997	5593212	-	5593104	1.0	1.0	collinear
gene:TraesCS1A02G011700	Chr1A	6773469	6773978	-	6773723	Chr1A	5600127	5600636	-	5600381	1.0	1.0	collinear
gene:TraesCS1A02G011900	Chr1A	6883652	6887141	-	6885396	Chr1A	5740886	5744375	-	5742630	1.0	1.0	collinear
gene:TraesCS1A02G012000	Chr1A	6899512	6903022	-	6901267	Chr1A	5755797	5759307	-	5757552	1.0	1.0	collinear
gene:TraesCS1A02G012100	Chr1A	6914044	6915989	-	6915016	Chr1A	5770341	5772286	-	5771313	1.0	1.0	collinear
gene:TraesCS1A02G012200	Chr1A	7100687	7101431	-	7101059	Chr1A	5951581	5952325	-	5951953	1.0	1.0	collinear
gene:TraesCS1A02G012300	Chr1A	7108623	7109053	-	7108838	Chr1A	5959517	5959947	-	5959732	1.0	1.0	collinear
gene:TraesCS1A02G012400	Chr1A	7109888	7115465	-	7112676	Chr1A	5960782	5966202	-	5963492	1.0	1.0	collinear
gene:TraesCS1A02G012500	Chr1A	7178200	7184960	+	7181580	Chr1A	6028866	6035626	+	6032246	1.0	1.0	collinear
gene:TraesCS1A02G012600	Chr1A	7185497	7186507	+	7186002	Chr1A	6036163	6037173	+	6036668	1.0	1.0	collinear
gene:TraesCS1A02G012700	Chr1A	7228719	7229943	-	7229331	Chr1A	6077682	6078906	-	6078294	1.0	1.0	collinear
gene:TraesCS1A02G012800	Chr1A	7274801	7275803	+	7275302	Chr1A	6118620	6119622	+	6119121	1.0	1.0	collinear
gene:TraesCS1A02G012900	Chr1A	7276861	7279534	+	7278197	Chr1A	6120680	6123353	+	6122016	1.0	1.0	collinear
gene:TraesCS1A02G013000	Chr1A	7281836	7294634	+	7288235	Chr1A	6125655	6138154	+	6131904	1.0	0.999	collinear
gene:TraesCS1A02G013100	Chr1A	7311700	7312269	+	7311984	Chr1A	6155236	6155805	+	6155520	1.0	1.0	collinear
gene:TraesCS1A02G013200	Chr1A	7315101	7325769	+	7320435	Chr1A	6158637	6169085	+	6163861	1.0	0.999	collinear
gene:TraesCS1A02G013300	Chr1A	7522337	7522531	-	7522434	Chr1A	6360028	6360222	-	6360125	1.0	1.0	collinear
gene:TraesCS1A02G013400	Chr1A	7525852	7526447	-	7526149	Chr1A	6363543	6364138	-	6363840	1.0	1.0	collinear
gene:TraesCS1A02G013500	Chr1A	7536155	7536445	+	7536300	Chr1A	6372794	6373084	+	6372939	1.0	1.0	collinear
gene:TraesCS1A02G013600	Chr1A	7642614	7643473	+	7643043	Chr1A	6486702	6487561	+	6487131	1.0	1.0	collinear
gene:TraesCS1A02G013700	Chr1A	7651464	7654123	-	7652793	Chr1A	6495553	6498212	-	6496882	1.0	1.0	collinear
gene:TraesCS1A02G013800	Chr1A	7657145	7669998	-	7663571	Chr1A	6501234	6513931	-	6507582	1.0	0.999	collinear
gene:TraesCS1A02G013900	Chr1A	7675688	7677264	-	7676476	Chr1A	6519621	6521197	-	6520409	1.0	1.0	collinear
gene:TraesCS1A02G014000	Chr1A	7685115	7685702	-	7685408	Chr1A	6528317	6528904	-	6528610	1.0	1.0	collinear
gene:TraesCS1A02G014100	Chr1A	7697292	7698190	-	7697741	Chr1A	6540298	6541196	-	6540747	1.0	1.0	collinear
gene:TraesCS1A02G014200	Chr1A	7777149	7778389	-	7777769	Chr1A	6619715	6620955	-	6620335	1.0	1.0	collinear
gene:TraesCS1A02G014300	Chr1A	7811031	7813406	+	7812218	Chr1A	6653206	6655581	+	6654393	1.0	1.0	collinear
gene:TraesCS1A02G014400	Chr1A	7830271	7830939	+	7830605	Chr1A	6672446	6673114	+	6672780	1.0	1.0	collinear
gene:TraesCS1A02G014500	Chr1A	7834685	7837216	+	7835950	Chr1A	6676860	6679391	+	6678125	1.0	1.0	collinear
gene:TraesCS1A02G014700	Chr1A	7956960	7957283	+	7957121	Chr1A	6798192	6798515	+	6798353	1.0	1.0	collinear
gene:TraesCS1A02G014800	Chr1A	7962375	7963154	+	7962764	Chr1A	6803607	6804386	+	6803996	1.0	1.0	collinear
gene:TraesCS1A02G014900	Chr1A	8141960	8144500	-	8143230	Chr1A	6994349	6996889	-	6995619	1.0	1.0	collinear
gene:TraesCS1A02G015000	Chr1A	8157346	8159856	-	8158601	Chr1A	7009424	7011934	-	7010679	1.0	1.0	collinear
gene:TraesCS1A02G015100	Chr1A	8238257	8239411	-	8238834	Chr1A	7087934	7089088	-	7088511	1.0	1.0	collinear
gene:TraesCS1A02G015200	Chr1A	8239469	8244826	-	8242147	Chr1A	7089146	7094515	-	7091830	1.0	0.998	collinear
gene:TraesCS1A02G015300	Chr1A	8247217	8251270	+	8249243	Chr1A	7096905	7100958	+	7098931	1.0	1.0	collinear
gene:TraesCS1A02G015378	Chr1A	8260051	8261991	+	8261021	Chr1A	7109729	7111688	+	7110708	1.0	0.989	collinear
gene:TraesCS1A02G015400	Chr1A	8264166	8266341	-	8265253	Chr1A	7113863	7116038	-	7114950	1.0	0.999	collinear
gene:TraesCS1A02G015500	Chr1A	8291349	8292883	-	8292116	Chr1A	7140701	7142235	-	7141468	1.0	1.0	collinear
gene:TraesCS1A02G015600	Chr1A	8295508	8297343	+	8296425	Chr1A	7144860	7146695	+	7145777	1.0	1.0	collinear
gene:TraesCS1A02G015700	Chr1A	8311562	8313243	+	8312402	Chr1A	7160914	7162595	+	7161754	1.0	1.0	collinear
gene:TraesCS1A02G015800	Chr1A	8320695	8322586	+	8321640	Chr1A	7170047	7171938	+	7170992	1.0	1.0	collinear
gene:TraesCS1A02G015900	Chr1A	8325715	8329799	+	8327757	Chr1A	7175067	7179151	+	7177109	1.0	0.999	collinear
gene:TraesCS1A02G016000	Chr1A	8331822	8334602	+	8333212	Chr1A	7181174	7183954	+	7182564	1.0	1.0	collinear
gene:TraesCS1A02G016100	Chr1A	8341907	8344730	+	8343318	Chr1A	7191259	7194082	+	7192670	1.0	1.0	collinear
gene:TraesCS1A02G016203	Chr1A	8611945	8615970	-	8613957	Chr1A	7428046	7432071	-	7430058	1.0	1.0	collinear
gene:TraesCS1A02G016200	Chr1A	8628133	8633964	-	8631048	Chr1A	7444234	7450065	-	7447149	1.0	1.0	collinear
gene:TraesCS1A02G016300	Chr1A	8665006	8669951	+	8667478	Chr1A	7479909	7484858	+	7482383	1.0	1.0	collinear
gene:TraesCS1A02G016400	Chr1A	8715361	8719129	-	8717245	Chr1A	7530100	7533868	-	7531984	1.0	1.0	collinear
gene:TraesCS1A02G016500	Chr1A	8732467	8732691	+	8732579	Chr1A	7547122	7547346	+	7547234	1.0	1.0	collinear
gene:TraesCS1A02G016600	Chr1A	9089751	9092824	+	9091287	Chr1A	7900319	7903392	+	7901855	1.0	1.0	collinear
gene:TraesCS1A02G016800	Chr1A	9103014	9104091	-	9103552	Chr1A	7914820	7915897	-	7915358	1.0	1.0	collinear
gene:TraesCS1A02G016900	Chr1A	9104841	9110639	-	9107740	Chr1A	7916647	7922445	-	7919546	1.0	1.0	collinear
gene:TraesCS1A02G017000	Chr1A	9119143	9123202	+	9121172	Chr1A	7931385	7935056	+	7933220	0.92	0.92	collinear
gene:TraesCS1A02G017100	Chr1A	9125924	9126091	+	9126007	Chr1A	7937778	7937945	+	7937861	1.0	1.0	collinear
gene:TraesCS1A02G017200	Chr1A	9126999	9129494	-	9128246	Chr1A	7938853	7941348	-	7940100	1.0	1.0	collinear
gene:TraesCS1A02G017500	Chr1A	9203430	9205210	+	9204320	Chr1A	7979402	7981182	+	7980292	1.0	1.0	collinear
gene:TraesCS1A02G017600	Chr1A	9219941	9221744	-	9220842	Chr1A	7995614	7997417	-	7996515	1.0	1.0	collinear
gene:TraesCS1A02G017700	Chr1A	9232851	9236545	-	9234698	Chr1A	8008337	8012030	-	8010183	0.999	0.999	collinear
gene:TraesCS1A02G017800	Chr1A	9340848	9344270	+	9342559	Chr1A	8106013	8109435	+	8107724	1.0	1.0	collinear
gene:TraesCS1A02G017900	Chr1A	9355372	9357968	-	9356670	Chr1A	8120357	8122953	-	8121655	1.0	1.0	collinear
gene:TraesCS1A02G018000	Chr1A	9359231	9363721	+	9361476	Chr1A	8124216	8128706	+	8126461	1.0	1.0	collinear
gene:TraesCS1A02G018100	Chr1A	9369967	9375647	-	9372807	Chr1A	8134965	8140645	-	8137805	1.0	1.0	collinear
gene:TraesCS1A02G018200	Chr1A	9468842	9469968	+	9469405	Chr1A	8232445	8233571	+	8233008	1.0	1.0	collinear
gene:TraesCS1A02G018300	Chr1A	9476119	9477343	+	9476731	Chr1A	8239724	8240948	+	8240336	1.0	1.0	collinear
gene:TraesCS1A02G018400	Chr1A	9543460	9548078	+	9545769	Chr1A	8305808	8310426	+	8308117	1.0	1.0	collinear
gene:TraesCS1A02G018500	Chr1A	9549076	9552128	-	9550602	Chr1A	8311424	8314476	-	8312950	1.0	1.0	collinear
gene:TraesCS1A02G018600	Chr1A	9553967	9556916	+	9555441	Chr1A	8316315	8319264	+	8317789	1.0	1.0	collinear
gene:TraesCS1A02G018700	Chr1A	9561507	9563163	-	9562335	Chr1A	8323653	8325309	-	8324481	1.0	1.0	collinear
gene:TraesCS1A02G018800	Chr1A	9572396	9575377	-	9573886	Chr1A	8334684	8337665	-	8336174	1.0	1.0	collinear
gene:TraesCS1A02G018900	Chr1A	9579534	9583651	-	9581592	Chr1A	8341822	8345701	-	8343761	1.0	1.0	collinear
gene:TraesCS1A02G019000	Chr1A	9586486	9589430	-	9587958	Chr1A	8348536	8351480	-	8350008	1.0	1.0	collinear
gene:TraesCS1A02G019100	Chr1A	9597803	9600713	-	9599258	Chr1A	8359865	8362782	-	8361323	1.0	1.0	collinear
gene:TraesCS1A02G019200	Chr1A	9642195	9644901	-	9643548	Chr1A	8403127	8405833	-	8404480	1.0	1.0	collinear
gene:TraesCS1A02G019300	Chr1A	9663418	9664672	+	9664045	Chr1A	8424069	8425323	+	8424696	1.0	1.0	collinear
gene:TraesCS1A02G019400	Chr1A	9762052	9764101	+	9763076	Chr1A	8521971	8524020	+	8522995	1.0	1.0	collinear
gene:TraesCS1A02G019500	Chr1A	9772102	9773591	+	9772846	Chr1A	8531848	8533337	+	8532592	1.0	1.0	collinear
gene:TraesCS1A02G019600	Chr1A	9787090	9788709	-	9787899	Chr1A	8546378	8547997	-	8547187	1.0	1.0	collinear
gene:TraesCS1A02G019700	Chr1A	9855921	9858405	+	9857163	Chr1A	8613688	8616172	+	8614930	1.0	1.0	collinear
gene:TraesCS1A02G019800	Chr1A	9939053	9941260	+	9940156	Chr1A	8694425	8696632	+	8695528	1.0	1.0	collinear
gene:TraesCS1A02G019900	Chr1A	9968704	9972586	+	9970645	Chr1A	8723030	8726930	+	8724980	1.0	1.0	collinear
gene:TraesCS1A02G020000	Chr1A	9979714	9980736	+	9980225	Chr1A	8733621	8734643	+	8734132	1.0	1.0	collinear
gene:TraesCS1A02G020100	Chr1A	9984176	9985446	+	9984811	Chr1A	8738218	8739488	+	8738853	1.0	1.0	collinear
gene:TraesCS1A02G020153	Chr1A	9993873	9994398	-	9994135	Chr1A	8747425	8747950	-	8747687	1.0	1.0	collinear
gene:TraesCS1A02G020200	Chr1A	10004889	10007706	-	10006297	Chr1A	8758441	8761258	-	8759849	1.0	1.0	collinear
gene:TraesCS1A02G020300	Chr1A	10047783	10050350	-	10049066	Chr1A	8801850	8804417	-	8803133	1.0	1.0	collinear
gene:TraesCS1A02G020400	Chr1A	10051720	10058221	-	10054970	Chr1A	8805787	8812288	-	8809037	1.0	1.0	collinear
gene:TraesCS1A02G020500	Chr1A	10066113	10069211	+	10067662	Chr1A	8820209	8823307	+	8821758	1.0	1.0	collinear
gene:TraesCS1A02G020600	Chr1A	10069498	10072370	-	10070934	Chr1A	8823594	8826466	-	8825030	1.0	1.0	collinear
gene:TraesCS1A02G020700	Chr1A	10074020	10085175	+	10079597	Chr1A	8827737	8838892	+	8833314	1.0	1.0	collinear
gene:TraesCS1A02G020800	Chr1A	10126424	10128313	+	10127368	Chr1A	8879682	8881571	+	8880626	1.0	1.0	collinear
gene:TraesCS1A02G020900	Chr1A	10132632	10133075	+	10132853	Chr1A	8885888	8886331	+	8886109	1.0	1.0	collinear
gene:TraesCS1A02G021000	Chr1A	10135659	10136038	+	10135848	Chr1A	8888915	8889294	+	8889104	1.0	1.0	collinear
gene:TraesCS1A02G021100	Chr1A	10150818	10152476	+	10151647	Chr1A	8903877	8905535	+	8904706	1.0	1.0	collinear
gene:TraesCS1A02G021200	Chr1A	10155551	10160312	-	10157931	Chr1A	8908610	8913372	-	8910991	1.0	1.0	collinear
gene:TraesCS1A02G021300	Chr1A	10172635	10173271	+	10172953	Chr1A	8925635	8926271	+	8925953	1.0	1.0	collinear
gene:TraesCS1A02G021400	Chr1A	10210714	10211293	-	10211003	Chr1A	8932400	8932987	-	8932693	1.0	0.992	collinear
gene:TraesCS1A02G021500	Chr1A	10227258	10241556	-	10234407	Chr1A	8948722	8963024	-	8955873	1.0	1.0	collinear
gene:TraesCS1A02G021600	Chr1A	10423319	10424959	-	10424139	Chr1A	9136822	9138462	-	9137642	1.0	1.0	collinear
gene:TraesCS1A02G021700	Chr1A	10469148	10475302	-	10472225	Chr1A	9180227	9186381	-	9183304	1.0	1.0	collinear
gene:TraesCS1A02G021800	Chr1A	10481359	10491160	-	10486259	Chr1A	9192438	9202239	-	9197338	1.0	1.0	collinear
gene:TraesCS1A02G021900	Chr1A	10497360	10499993	+	10498676	Chr1A	9208439	9211072	+	9209755	1.0	1.0	collinear
gene:TraesCS1A02G022000	Chr1A	10602386	10607440	-	10604913	Chr1A	9329498	9334552	-	9332025	1.0	1.0	collinear
gene:TraesCS1A02G022100	Chr1A	10696702	10696917	+	10696809	Chr1A	9420671	9420886	+	9420778	1.0	1.0	collinear
gene:TraesCS1A02G022200	Chr1A	10709502	10709744	+	10709623	Chr1A	9433185	9433427	+	9433306	1.0	1.0	collinear
gene:TraesCS1A02G022300	Chr1A	10715760	10715975	-	10715867	Chr1A	9439403	9439618	-	9439510	1.0	1.0	collinear
gene:TraesCS1A02G022400	Chr1A	10748820	10751263	+	10750041	Chr1A	9471306	9473749	+	9472527	1.0	1.0	collinear
gene:TraesCS1A02G022500	Chr1A	10969660	10972892	-	10971276	Chr1A	9689863	9693095	-	9691479	1.0	1.0	collinear
gene:TraesCS1A02G022600	Chr1A	11025585	11025879	-	11025732	Chr1A	9745911	9746205	-	9746058	1.0	1.0	collinear
gene:TraesCS1A02G022700	Chr1A	11229095	11231774	-	11230434	Chr1A	9946134	9948813	-	9947473	1.0	1.0	collinear
gene:TraesCS1A02G022800	Chr1A	11240483	11242247	+	11241365	Chr1A	9957438	9959202	+	9958320	1.0	1.0	collinear
gene:TraesCS1A02G022900	Chr1A	11388647	11390028	+	11389337	Chr1A	10105183	10106564	+	10105873	1.0	1.0	collinear
gene:TraesCS1A02G023000	Chr1A	11418293	11423385	-	11420839	Chr1A	10133850	10138942	-	10136396	1.0	1.0	collinear
gene:TraesCS1A02G023100	Chr1A	11423819	11425579	+	11424699	Chr1A	10139376	10141136	+	10140256	1.0	1.0	collinear
gene:TraesCS1A02G023200	Chr1A	11530146	11531462	+	11530804	Chr1A	10265910	10267226	+	10266568	1.0	0.999	collinear
gene:TraesCS1A02G023300	Chr1A	11554673	11556175	+	11555424	Chr1A	10290129	10291632	+	10290880	1.0	0.992	collinear
gene:TraesCS1A02G023400	Chr1A	11564200	11572148	+	11568174	Chr1A	10299603	10307545	+	10303574	0.999	0.994	collinear
