gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity	segment
gene:TraesCS6A02G001400	Chr6A	771942	774641	-	773291	Chr6A	1587747	1590679	+	1589213	1.0	0.998	collinear
gene:TraesCS6A02G001500	Chr6A	786731	788315	+	787523	Chr6A	1575066	1576650	-	1575858	1.0	0.998	collinear
gene:TraesCS6A02G001600	Chr6A	795316	801602	-	798459	Chr6A	1561654	1567932	+	1564793	0.997	0.979	collinear
gene:TraesCS6A02G001700	Chr6A	811604	816032	+	813818	Chr6A	1547924	1552373	-	1550148	0.999	0.997	collinear
gene:TraesCS6A02G001800	Chr6A	818204	825117	-	821660	Chr6A	1535022	1541927	+	1538474	1.0	0.994	collinear
gene:TraesCS6A02G002000	Chr6A	914925	915899	-	915412	Chr6A	1514664	1515638	+	1515151	0.987	0.959	collinear
gene:TraesCS6A02G002100	Chr6A	917908	918405	+	918156	Chr6A	1512178	1512675	-	1512426	1.0	0.996	collinear
gene:TraesCS6A02G002200	Chr6A	925885	926272	-	926078	Chr6A	1504361	1504748	+	1504554	1.0	1.0	collinear
gene:TraesCS6A02G002300	Chr6A	932264	933310	+	932787	Chr6A	1497314	1498360	-	1497837	1.0	0.993	collinear
gene:TraesCS6A02G002400	Chr6A	942509	947206	-	944857	Chr6A	1484310	1488822	+	1486566	1.0	0.993	collinear
gene:TraesCS6A02G002600	Chr6A	967860	968797	-	968328	Chr6A	1434111	1435047	+	1434579	1.0	0.993	collinear
gene:TraesCS6A02G002700	Chr6A	1029778	1031799	-	1030788	Chr6A	1371824	1373840	+	1372832	0.997	0.994	collinear
gene:TraesCS6A02G003000	Chr6A	1090568	1092586	+	1091577	Chr6A	963824	965886	+	964855	1.0	0.969	collinear
gene:TraesCS6A02G003100	Chr6A	1267353	1271786	-	1269569	Chr6A	146117	150510	+	148313	0.966	0.949	collinear
gene:TraesCS6A02G003150	Chr6A	1334641	1339511	-	1337076	Chr6A	109806	114942	+	112374	0.999	0.992	collinear
gene:TraesCS6A02G003300	Chr6A	1494577	1504714	-	1499645	Chr6A	1908903	1918893	-	1913898	1.0	0.981	collinear
gene:TraesCS6A02G003400	Chr6A	1590045	1590678	+	1590361	Chr6A	1990600	1991164	+	1990882	1.0	0.994	collinear
gene:TraesCS6A02G003600	Chr6A	1650398	1650967	+	1650682	Chr6A	2027563	2028121	+	2027842	1.0	0.988	collinear
gene:TraesCS6A02G003700	Chr6A	1659193	1668144	-	1663668	Chr6A	2037445	2046522	-	2041983	1.0	0.994	collinear
gene:TraesCS6A02G003900	Chr6A	1716008	1717197	+	1716602	Chr6A	2134680	2135872	+	2135276	1.0	0.988	collinear
gene:TraesCS6A02G004000	Chr6A	1730409	1732051	-	1731230	Chr6A	2149468	2151075	-	2150271	0.976	0.961	collinear
gene:TraesCS6A02G004200	Chr6A	1808051	1814286	+	1811168	Chr6A	2170136	2171422	+	2170779	0.986	0.982	collinear
gene:TraesCS6A02G004600	Chr6A	1885540	1889805	+	1887672	Chr6A	2179818	2184724	+	2182271	1.0	0.998	collinear
gene:TraesCS6A02G004800	Chr6A	1900642	1902822	+	1901732	Chr6A	2195573	2197753	+	2196663	1.0	0.998	collinear
gene:TraesCS6A02G004900	Chr6A	1921601	1924313	+	1922957	Chr6A	2201906	2204586	+	2203246	0.984	0.977	collinear
gene:TraesCS6A02G005000	Chr6A	1942409	1948879	+	1945644	Chr6A	2279050	2285525	+	2282287	0.999	0.992	collinear
gene:TraesCS6A02G005100	Chr6A	1960642	1961854	+	1961248	Chr6A	2297088	2298300	+	2297694	1.0	0.997	collinear
gene:TraesCS6A02G005200	Chr6A	1972751	1975657	+	1974204	Chr6A	2321490	2324404	+	2322947	0.999	0.99	collinear
gene:TraesCS6A02G005300	Chr6A	1985120	1987834	+	1986477	Chr6A	2334619	2337322	+	2335970	0.982	0.968	collinear
gene:TraesCS6A02G005400	Chr6A	2130377	2133736	+	2132056	Chr6A	2599515	2602741	+	2601128	1.0	0.988	collinear
gene:TraesCS6A02G005500	Chr6A	2144869	2145129	-	2144999	Chr6A	2613782	2614042	-	2613912	1.0	1.0	collinear
gene:TraesCS6A02G005600	Chr6A	2177764	2180753	-	2179258	Chr6A	2646224	2648718	-	2647471	0.996	0.977	collinear
gene:TraesCS6A02G005700	Chr6A	2221023	2222302	-	2221662	Chr6A	2706832	2708114	-	2707473	1.0	0.992	collinear
gene:TraesCS6A02G005800	Chr6A	2232270	2234509	-	2233389	Chr6A	2727797	2730111	-	2728954	1.0	0.992	collinear
gene:TraesCS6A02G005900	Chr6A	2247617	2248544	-	2248080	Chr6A	2743055	2744004	-	2743529	1.0	0.966	collinear
gene:TraesCS6A02G006000	Chr6A	2263473	2263835	-	2263654	Chr6A	2755318	2755680	-	2755499	1.0	0.985	collinear
gene:TraesCS6A02G006100	Chr6A	2264870	2265247	-	2265058	Chr6A	2756714	2757091	-	2756902	1.0	1.0	collinear
gene:TraesCS6A02G006200	Chr6A	2273724	2277122	-	2275423	Chr6A	3585883	3589266	+	3587574	0.988	0.984	collinear
gene:TraesCS6A02G006400	Chr6A	2397497	2403046	+	2400271	Chr6A	3449640	3455077	-	3452358	1.0	0.997	collinear
gene:TraesCS6A02G006500	Chr6A	2407884	2411797	-	2409840	Chr6A	3440900	3444812	+	3442856	1.0	0.997	collinear
gene:TraesCS6A02G010000	Chr6A	4578313	4580298	+	4579305	Chr6A	10553479	10555464	-	10554471	1.0	0.981	collinear
gene:TraesCS6A02G010600	Chr6A	5048234	5049630	-	5048932	Chr6A	11150660	11152074	+	11151367	0.979	0.968	collinear
gene:TraesCS6A02G011100	Chr6A	5206572	5207300	+	5206936	Chr6A	10481118	10481846	-	10481482	1.0	0.984	collinear
gene:TraesCS6A02G011200	Chr6A	5221442	5222782	-	5222112	Chr6A	10474196	10475536	+	10474866	1.0	0.982	collinear
gene:TraesCS6A02G011300	Chr6A	5294255	5297203	-	5295729	Chr6A	10439186	10442260	+	10440723	0.997	0.985	collinear
gene:TraesCS6A02G011400	Chr6A	5319080	5322498	-	5320789	Chr6A	10414622	10418048	+	10416335	0.994	0.965	collinear
gene:TraesCS6A02G011500	Chr6A	5323438	5324822	-	5324130	Chr6A	10412547	10413932	+	10413239	1.0	0.962	collinear
gene:TraesCS6A02G011600	Chr6A	5326377	5327045	-	5326711	Chr6A	10410341	10411009	+	10410675	1.0	0.971	collinear
gene:TraesCS6A02G011700	Chr6A	5358104	5364843	+	5361473	Chr6A	10390611	10397299	-	10393955	0.968	0.957	collinear
gene:TraesCS6A02G011800	Chr6A	5473439	5480862	-	5477150	Chr6A	10289639	10297174	+	10293406	1.0	0.982	collinear
gene:TraesCS6A02G011900	Chr6A	5504161	5505060	-	5504610	Chr6A	10268788	10269681	+	10269234	1.0	0.98	collinear
gene:TraesCS6A02G012000	Chr6A	5551169	5558354	-	5554761	Chr6A	10176983	10183060	+	10180021	1.0	0.989	collinear
gene:TraesCS6A02G012100	Chr6A	5603131	5605597	+	5604364	Chr6A	10143085	10145253	-	10144169	1.0	0.988	collinear
gene:TraesCS6A02G012200	Chr6A	5605811	5607286	-	5606548	Chr6A	10141149	10142866	+	10142007	1.0	0.984	collinear
gene:TraesCS6A02G012500	Chr6A	5856594	5857535	-	5857064	Chr6A	10134941	10135883	+	10135412	1.0	0.974	collinear
gene:TraesCS6A02G012600	Chr6A	5861573	5863417	+	5862495	Chr6A	10129045	10130856	-	10129950	0.982	0.965	collinear
gene:TraesCS6A02G012700	Chr6A	5872687	5874378	-	5873532	Chr6A	10064871	10066562	+	10065716	1.0	0.988	collinear
gene:TraesCS6A02G012800	Chr6A	5900684	5904508	+	5902596	Chr6A	10048661	10052489	-	10050575	0.999	0.983	collinear
gene:TraesCS6A02G013100	Chr6A	5939421	5942754	+	5941087	Chr6A	9822832	9826160	-	9824496	0.998	0.989	collinear
gene:TraesCS6A02G013200	Chr6A	6189852	6193194	+	6191523	Chr6A	9646429	9649779	-	9648104	0.991	0.955	collinear
gene:TraesCS6A02G013300	Chr6A	6562757	6569872	+	6566314	Chr6A	9476825	9483504	-	9480164	1.0	0.985	collinear
gene:TraesCS6A02G013400	Chr6A	6596738	6609077	-	6602907	Chr6A	9448900	9460761	+	9454830	1.0	0.989	collinear
gene:TraesCS6A02G013600	Chr6A	6721481	6725416	+	6723448	Chr6A	9189765	9193566	-	9191665	0.972	0.94	collinear
gene:TraesCS6A02G013700	Chr6A	6727564	6735295	+	6731429	Chr6A	9181401	9188778	-	9185089	0.995	0.97	collinear
gene:TraesCS6A02G014000	Chr6A	6804413	6805120	-	6804766	Chr6A	9162337	9163051	+	9162694	1.0	0.974	collinear
gene:TraesCS6A02G014100	Chr6A	6890789	6893444	-	6892116	Chr6A	9007118	9009755	+	9008436	0.971	0.926	collinear
gene:TraesCS6A02G014800	Chr6A	7173529	7176806	-	7175167	Chr6A	8905355	8908632	+	8906993	1.0	1.0	collinear
gene:TraesCS6A02G014900	Chr6A	7184647	7185372	-	7185009	Chr6A	8896820	8897545	+	8897182	1.0	1.0	collinear
gene:TraesCS6A02G015000	Chr6A	7185555	7186802	-	7186178	Chr6A	8895390	8896637	+	8896013	1.0	1.0	collinear
gene:TraesCS6A02G015100	Chr6A	7200746	7203756	+	7202251	Chr6A	8878439	8881449	-	8879944	1.0	1.0	collinear
gene:TraesCS6A02G015200	Chr6A	7394432	7395064	-	7394748	Chr6A	8693050	8693682	+	8693366	1.0	0.995	collinear
gene:TraesCS6A02G015300	Chr6A	7397019	7398587	-	7397803	Chr6A	8689531	8691102	+	8690316	1.0	0.995	collinear
gene:TraesCS6A02G015400	Chr6A	7595345	7597050	-	7596197	Chr6A	8509985	8511690	+	8510837	1.0	0.995	collinear
gene:TraesCS6A02G015500	Chr6A	7697400	7699079	+	7698239	Chr6A	8406539	8408209	-	8407374	0.994	0.991	collinear
gene:TraesCS6A02G015600	Chr6A	7723203	7724777	+	7723990	Chr6A	8382241	8383818	-	8383029	1.0	0.987	collinear
gene:TraesCS6A02G015700	Chr6A	7731528	7733339	-	7732433	Chr6A	8373587	8375398	+	8374492	1.0	0.997	collinear
gene:TraesCS6A02G015800	Chr6A	7969464	7977263	+	7973363	Chr6A	8176449	8182724	-	8179586	1.0	0.996	collinear
gene:TraesCS6A02G015900	Chr6A	7977652	7981420	+	7979536	Chr6A	8172049	8176033	-	8174041	1.0	0.992	collinear
gene:TraesCS6A02G015958	Chr6A	7983955	7984350	+	7984152	Chr6A	8169118	8169513	-	8169315	1.0	0.997	collinear
gene:TraesCS6A02G015967	Chr6A	7984451	7984930	+	7984690	Chr6A	8168537	8169017	-	8168777	1.0	0.989	collinear
gene:TraesCS6A02G016000	Chr6A	7986686	7989822	+	7988254	Chr6A	8164024	8167163	-	8165593	1.0	0.996	collinear
gene:TraesCS6A02G016100	Chr6A	7991233	7992453	+	7991843	Chr6A	8161438	8162658	-	8162048	1.0	0.987	collinear
gene:TraesCS6A02G016200	Chr6A	7997318	8002713	+	8000015	Chr6A	8150978	8156752	-	8153865	1.0	0.997	collinear
gene:TraesCS6A02G016300	Chr6A	8010136	8011082	-	8010609	Chr6A	8143388	8144334	+	8143861	1.0	0.994	collinear
gene:TraesCS6A02G016400	Chr6A	8170486	8171640	+	8171063	Chr6A	7958225	7959379	-	7958802	1.0	0.998	collinear
gene:TraesCS6A02G016500	Chr6A	8174985	8176124	+	8175554	Chr6A	7954278	7955388	-	7954833	0.97	0.944	collinear
gene:TraesCS6A02G016600	Chr6A	8197311	8197880	-	8197595	Chr6A	7927951	7928520	+	7928235	1.0	1.0	collinear
gene:TraesCS6A02G016700	Chr6A	8200649	8202396	-	8201522	Chr6A	7923675	7925422	+	7924548	1.0	1.0	collinear
gene:TraesCS6A02G016800	Chr6A	8208530	8212635	-	8210582	Chr6A	7913436	7917541	+	7915488	1.0	1.0	collinear
gene:TraesCS6A02G016900	Chr6A	8387900	8389290	+	8388595	Chr6A	7738605	7739995	-	7739300	1.0	1.0	collinear
gene:TraesCS6A02G017000	Chr6A	8394911	8395411	-	8395161	Chr6A	7732716	7733216	+	7732966	1.0	1.0	collinear
gene:TraesCS6A02G017100	Chr6A	8398228	8398521	+	8398374	Chr6A	7729606	7729899	-	7729752	1.0	1.0	collinear
gene:TraesCS6A02G017200	Chr6A	8598582	8599796	+	8599189	Chr6A	7531165	7532379	-	7531772	1.0	1.0	collinear
gene:TraesCS6A02G017300	Chr6A	8608989	8610176	+	8609582	Chr6A	7520785	7521972	-	7521378	1.0	1.0	collinear
gene:TraesCS6A02G017400	Chr6A	8620147	8624582	-	8622364	Chr6A	7506380	7510815	+	7508597	1.0	1.0	collinear
gene:TraesCS6A02G017500	Chr6A	8694483	8700180	-	8697331	Chr6A	7432757	7438537	+	7435647	1.0	0.974	collinear
gene:TraesCS6A02G017600	Chr6A	8712254	8712775	+	8712514	Chr6A	7420344	7420865	-	7420604	1.0	1.0	collinear
gene:TraesCS6A02G017700	Chr6A	8712903	8713409	+	8713156	Chr6A	7419710	7420216	-	7419963	1.0	1.0	collinear
gene:TraesCS6A02G017800	Chr6A	8714461	8715204	-	8714832	Chr6A	7417915	7418658	+	7418286	1.0	1.0	collinear
gene:TraesCS6A02G017900	Chr6A	8753392	8755186	-	8754289	Chr6A	7378439	7380233	+	7379336	1.0	1.0	collinear
gene:TraesCS6A02G018000	Chr6A	8791105	8792861	-	8791983	Chr6A	7341002	7342758	+	7341880	1.0	1.0	collinear
gene:TraesCS6A02G018100	Chr6A	8803397	8803858	-	8803627	Chr6A	7330004	7330465	+	7330234	1.0	1.0	collinear
gene:TraesCS6A02G018200	Chr6A	8867153	8869156	-	8868154	Chr6A	7234452	7236455	+	7235453	1.0	1.0	collinear
gene:TraesCS6A02G018300	Chr6A	8991545	8995187	-	8993366	Chr6A	7108428	7112070	+	7110249	1.0	0.999	collinear
gene:TraesCS6A02G018400	Chr6A	9012310	9015592	-	9013951	Chr6A	7088052	7091334	+	7089693	1.0	1.0	collinear
gene:TraesCS6A02G018500	Chr6A	9036553	9046148	-	9041350	Chr6A	7057732	7067309	+	7062520	0.991	0.991	collinear
gene:TraesCS6A02G018600	Chr6A	9049098	9053672	+	9051385	Chr6A	7050208	7054782	-	7052495	1.0	0.999	collinear
gene:TraesCS6A02G018900	Chr6A	9119801	9120055	+	9119928	Chr6A	7046003	7046257	-	7046130	1.0	0.949	collinear
gene:TraesCS6A02G018800	Chr6A	9119486	9123059	+	9121272	Chr6A	7046003	7049576	-	7047789	1.0	0.97	collinear
gene:TraesCS6A02G019000	Chr6A	9131524	9132066	+	9131795	Chr6A	7043002	7043544	-	7043273	1.0	0.965	collinear
gene:TraesCS6A02G019100	Chr6A	9134502	9135071	+	9134786	Chr6A	7036997	7037566	-	7037281	1.0	0.977	collinear
gene:TraesCS6A02G019200	Chr6A	9185748	9187177	+	9186462	Chr6A	6985395	6986830	-	6986112	1.0	0.993	collinear
gene:TraesCS6A02G019300	Chr6A	9316808	9320161	+	9318484	Chr6A	6902138	6905635	-	6903886	0.991	0.93	collinear
gene:TraesCS6A02G019400	Chr6A	9321033	9328519	+	9324776	Chr6A	6892668	6900365	-	6896516	0.999	0.954	collinear
gene:TraesCS6A02G019500	Chr6A	9336042	9338334	+	9337188	Chr6A	6888710	6891075	-	6889892	0.999	0.972	collinear
gene:TraesCS6A02G019900	Chr6A	9355625	9356338	+	9355981	Chr6A	6880118	6880831	-	6880474	1.0	0.991	collinear
gene:TraesCS6A02G020000	Chr6A	9365253	9365759	+	9365506	Chr6A	6872757	6873263	-	6873010	1.0	0.992	collinear
gene:TraesCS6A02G020200	Chr6A	9460913	9461839	-	9461376	Chr6A	6773648	6774581	+	6774114	1.0	0.991	collinear
gene:TraesCS6A02G020300	Chr6A	9461378	9464929	+	9463153	Chr6A	6770572	6774109	-	6772340	0.991	0.987	collinear
gene:TraesCS6A02G020400	Chr6A	9482380	9486337	+	9484358	Chr6A	6654622	6658576	+	6656599	1.0	0.989	collinear
gene:TraesCS6A02G020500	Chr6A	9519998	9520468	+	9520233	Chr6A	6595723	6596190	-	6595956	0.993	0.976	collinear
gene:TraesCS6A02G020900	Chr6A	9947088	9947723	+	9947405	Chr6A	6367559	6368194	-	6367876	1.0	0.973	collinear
gene:TraesCS6A02G021000	Chr6A	10065936	10066669	+	10066302	Chr6A	6294636	6295369	-	6295002	1.0	0.974	collinear
gene:TraesCS6A02G021100	Chr6A	10137632	10138123	-	10137877	Chr6A	6258841	6259332	+	6259086	1.0	0.985	collinear
gene:TraesCS6A02G025100	Chr6A	12420997	12421536	+	12421266	Chr6A	13202325	13202864	+	13202594	1.0	0.996	collinear
gene:TraesCS6A02G025200	Chr6A	12432253	12433955	-	12433104	Chr6A	13211145	13212846	-	13211995	0.999	0.972	collinear
gene:TraesCS6A02G025300	Chr6A	12472897	12481198	+	12477047	Chr6A	13232256	13239914	+	13236085	0.94	0.918	collinear
gene:TraesCS6A02G025500	Chr6A	12625694	12627488	-	12626591	Chr6A	13346670	13348415	-	13347542	0.968	0.933	collinear
gene:TraesCS6A02G025700	Chr6A	12836151	12838286	-	12837218	Chr6A	13512338	13514461	-	13513399	0.996	0.972	collinear
gene:TraesCS6A02G025800	Chr6A	12857365	12858830	+	12858097	Chr6A	13567171	13568636	+	13567903	1.0	0.981	collinear
gene:TraesCS6A02G025900	Chr6A	12890959	12892731	-	12891845	Chr6A	13587373	13589161	-	13588267	1.0	0.984	collinear
gene:TraesCS6A02G026000	Chr6A	12949456	12950339	+	12949897	Chr6A	13642160	13643043	+	13642601	1.0	0.986	collinear
gene:TraesCS6A02G026100	Chr6A	12958615	12959868	-	12959241	Chr6A	13685898	13687151	-	13686524	1.0	1.0	collinear
gene:TraesCS6A02G026200	Chr6A	13009260	13019273	+	13014266	Chr6A	13733304	13743317	+	13738310	1.0	1.0	collinear
gene:TraesCS6A02G026300	Chr6A	13062935	13067335	+	13065135	Chr6A	13786564	13791015	+	13788789	1.0	1.0	collinear
gene:TraesCS6A02G026400	Chr6A	13067422	13067964	-	13067693	Chr6A	13791102	13791644	-	13791373	1.0	1.0	collinear
gene:TraesCS6A02G026500	Chr6A	13071476	13080970	-	13076223	Chr6A	13795135	13804533	-	13799834	1.0	0.999	collinear
gene:TraesCS6A02G026600	Chr6A	13382681	13386524	-	13384602	Chr6A	14114593	14118436	-	14116514	1.0	1.0	collinear
gene:TraesCS6A02G026700	Chr6A	13434481	13434774	+	13434627	Chr6A	14163824	14164117	+	14163970	1.0	1.0	collinear
gene:TraesCS6A02G026800	Chr6A	13503420	13505079	-	13504249	Chr6A	14231971	14233630	-	14232800	1.0	0.999	collinear
gene:TraesCS6A02G026900	Chr6A	13659970	13665174	+	13662572	Chr6A	14385994	14391198	+	14388596	1.0	1.0	collinear
gene:TraesCS6A02G027000	Chr6A	13665241	13667932	-	13666586	Chr6A	14391265	14393956	-	14392610	1.0	1.0	collinear
gene:TraesCS6A02G027300	Chr6A	13734020	13738469	+	13736244	Chr6A	14462459	14470478	+	14466468	1.0	0.995	collinear
gene:TraesCS6A02G027400	Chr6A	13806565	13809820	-	13808192	Chr6A	14521403	14524584	-	14522993	1.0	0.991	collinear
gene:TraesCS6A02G027500	Chr6A	13878481	13878837	-	13878659	Chr6A	14597760	14598116	-	14597938	1.0	0.991	collinear
gene:TraesCS6A02G027600	Chr6A	13895842	13903153	-	13899497	Chr6A	14624279	14631355	-	14627817	0.948	0.944	collinear
gene:TraesCS6A02G027700	Chr6A	14149399	14149797	-	14149598	Chr6A	14867354	14867752	-	14867553	1.0	0.992	collinear
gene:TraesCS6A02G027900	Chr6A	14301530	14303492	+	14302511	Chr6A	15007570	15009532	+	15008551	1.0	0.997	collinear
gene:TraesCS6A02G027984	Chr6A	14351830	14355317	-	14353573	Chr6A	15065187	15068674	-	15066930	1.0	0.996	collinear
gene:TraesCS6A02G028000	Chr6A	14368434	14372453	+	14370443	Chr6A	15092626	15096615	+	15094620	1.0	0.997	collinear
gene:TraesCS6A02G028100	Chr6A	14373125	14377288	-	14375206	Chr6A	15097287	15101450	-	15099368	1.0	0.998	collinear
gene:TraesCS6A02G028200	Chr6A	14385598	14386381	+	14385989	Chr6A	15109577	15110359	+	15109968	1.0	1.0	collinear
gene:TraesCS6A02G028300	Chr6A	14388953	14390566	+	14389759	Chr6A	15113100	15114713	+	15113906	1.0	0.996	collinear
gene:TraesCS6A02G028500	Chr6A	14483177	14484427	+	14483802	Chr6A	15209933	15211167	+	15210550	0.987	0.984	collinear
gene:TraesCS6A02G028800	Chr6A	14606554	14610239	-	14608396	Chr6A	15666947	15670776	+	15668861	0.997	0.94	collinear
gene:TraesCS6A02G029100	Chr6A	15435891	15439664	+	15437777	Chr6A	15939617	15943355	+	15941486	0.985	0.963	collinear
gene:TraesCS6A02G029200	Chr6A	15442671	15445793	-	15444232	Chr6A	15973460	15976578	-	15975019	0.998	0.971	collinear
gene:TraesCS6A02G029300	Chr6A	15452625	15455419	+	15454022	Chr6A	16071980	16074551	+	16073265	1.0	0.982	collinear
gene:TraesCS6A02G029400	Chr6A	15456450	15461712	-	15459081	Chr6A	16079819	16086028	-	16082923	1.0	0.973	collinear
gene:TraesCS6A02G029600	Chr6A	15490653	15492338	-	15491495	Chr6A	16051624	16053309	-	16052466	1.0	0.986	collinear
gene:TraesCS6A02G029700	Chr6A	15540656	15543299	+	15541977	Chr6A	16117714	16120358	+	16119036	1.0	0.981	collinear
gene:TraesCS6A02G030100	Chr6A	15652828	15656157	-	15654492	Chr6A	16372012	16375336	+	16373674	0.998	0.986	collinear
gene:TraesCS6A02G030800	Chr6A	15734520	15736043	+	15735281	Chr6A	16178651	16180174	+	16179412	1.0	0.958	collinear
gene:TraesCS6A02G030900	Chr6A	15747526	15749383	+	15748454	Chr6A	16200205	16202080	+	16201142	1.0	0.972	collinear
gene:TraesCS6A02G031000	Chr6A	15756560	15758437	+	15757498	Chr6A	16207990	16209868	+	16208929	1.0	0.952	collinear
gene:TraesCS6A02G031100	Chr6A	15765759	15767783	+	15766771	Chr6A	16214828	16216855	+	16215841	1.0	0.979	collinear
gene:TraesCS6A02G031200	Chr6A	15781020	15782725	-	15781872	Chr6A	16221007	16222712	-	16221859	1.0	0.982	collinear
gene:TraesCS6A02G031300	Chr6A	15828880	15829834	+	15829357	Chr6A	16259660	16260789	+	16260224	0.998	0.959	collinear
