gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity	segment
gene:TraesCS3B02G015700	Chr3B	6468576	6470121	+	6469348	Chr3B	20369648	20371195	-	20370421	1.0	1.0	collinear
gene:TraesCS3B02G015800	Chr3B	6533011	6534111	+	6533561	Chr3B	20303473	20304573	-	20304023	1.0	0.988	collinear
gene:TraesCS3B02G016100	Chr3B	6638065	6649949	-	6644007	Chr3B	20145836	20157549	+	20151692	1.0	0.994	collinear
gene:TraesCS3B02G016300	Chr3B	6665622	6667420	-	6666521	Chr3B	20128346	20130143	+	20129244	0.999	0.998	collinear
gene:TraesCS3B02G016400	Chr3B	6670118	6673010	-	6671564	Chr3B	20122169	20125062	+	20123615	1.0	0.998	collinear
gene:TraesCS3B02G016500	Chr3B	6676947	6681225	+	6679086	Chr3B	20113954	20118233	-	20116093	1.0	0.997	collinear
gene:TraesCS3B02G016600	Chr3B	6945399	6945875	+	6945637	Chr3B	14798273	14798749	-	14798511	1.0	1.0	collinear
gene:TraesCS3B02G016700	Chr3B	6951445	6952122	+	6951783	Chr3B	14791967	14792644	-	14792305	1.0	0.998	collinear
gene:TraesCS3B02G016800	Chr3B	6956995	6958436	+	6957715	Chr3B	14781861	14783330	-	14782595	0.995	0.944	collinear
gene:TraesCS3B02G016900	Chr3B	6961765	6963273	-	6962519	Chr3B	14777022	14778530	+	14777776	1.0	0.995	collinear
gene:TraesCS3B02G017000	Chr3B	6966996	6968352	+	6967674	Chr3B	14771943	14773299	-	14772621	1.0	0.997	collinear
gene:TraesCS3B02G017100	Chr3B	7063270	7069210	-	7066240	Chr3B	14679705	14685647	+	14682676	0.999	0.996	collinear
gene:TraesCS3B02G017200	Chr3B	7073390	7077378	+	7075384	Chr3B	14671602	14675590	-	14673596	0.999	0.993	collinear
gene:TraesCS3B02G017300	Chr3B	7181115	7184815	+	7182965	Chr3B	14556722	14560421	-	14558571	1.0	0.995	collinear
gene:TraesCS3B02G017400	Chr3B	7186251	7187167	-	7186709	Chr3B	14554373	14555289	+	14554831	1.0	0.994	collinear
gene:TraesCS3B02G017500	Chr3B	7187456	7191390	-	7189423	Chr3B	14550150	14554084	+	14552117	1.0	0.997	collinear
gene:TraesCS3B02G017700	Chr3B	7333726	7334256	+	7333991	Chr3B	16683205	16683752	+	16683478	0.986	0.917	collinear
gene:TraesCS3B02G017900	Chr3B	7375918	7376883	-	7376400	Chr3B	16915382	16916346	-	16915864	0.991	0.932	collinear
gene:TraesCS3B02G018000	Chr3B	7382432	7384642	-	7383537	Chr3B	16923224	16925413	-	16924318	1.0	0.971	collinear
gene:TraesCS3B02G018100	Chr3B	7481916	7490063	-	7485989	Chr3B	17009584	17017761	-	17013672	1.0	0.995	collinear
gene:TraesCS3B02G018200	Chr3B	7594451	7597855	-	7596153	Chr3B	17103993	17107393	-	17105693	0.997	0.992	collinear
gene:TraesCS3B02G018300	Chr3B	7598907	7600882	+	7599894	Chr3B	17108446	17110421	+	17109433	1.0	0.995	collinear
gene:TraesCS3B02G018400	Chr3B	7603365	7606088	+	7604726	Chr3B	17112873	17115598	+	17114235	1.0	0.995	collinear
gene:TraesCS3B02G018500	Chr3B	7607769	7611311	+	7609540	Chr3B	17117337	17120900	+	17119118	0.998	0.995	collinear
gene:TraesCS3B02G018600	Chr3B	7611649	7614877	-	7613263	Chr3B	17121238	17124289	-	17122763	1.0	0.995	collinear
gene:TraesCS3B02G018700	Chr3B	8004562	8004912	-	8004737	Chr3B	15208299	15208649	-	15208474	1.0	0.988	collinear
gene:TraesCS3B02G018800	Chr3B	8024553	8030703	+	8027628	Chr3B	15228122	15233331	+	15230726	0.976	0.948	collinear
gene:TraesCS3B02G019200	Chr3B	8129928	8133466	+	8131697	Chr3B	15410537	15414179	+	15412358	0.98	0.932	collinear
gene:TraesCS3B02G019300	Chr3B	8133504	8137586	-	8135545	Chr3B	15414217	15418282	-	15416249	1.0	0.997	collinear
gene:TraesCS3B02G019400	Chr3B	8153373	8154210	-	8153791	Chr3B	15421359	15422196	-	15421777	1.0	0.992	collinear
gene:TraesCS3B02G019500	Chr3B	8339237	8346552	+	8342894	Chr3B	15623265	15630603	+	15626934	1.0	0.999	collinear
gene:TraesCS3B02G019800	Chr3B	8512071	8513081	+	8512576	Chr3B	15838526	15839534	+	15839030	0.996	0.974	collinear
gene:TraesCS3B02G019900	Chr3B	8526623	8529426	+	8528024	Chr3B	15862817	15865600	+	15864208	0.983	0.976	collinear
gene:TraesCS3B02G020100	Chr3B	8633795	8635033	-	8634414	Chr3B	15967203	15968441	-	15967822	1.0	0.997	collinear
gene:TraesCS3B02G020200	Chr3B	8643329	8646420	-	8644874	Chr3B	15978240	15981161	-	15979700	0.944	0.942	collinear
gene:TraesCS3B02G020300	Chr3B	8684815	8687011	-	8685913	Chr3B	16019783	16021979	-	16020881	1.0	0.997	collinear
gene:TraesCS3B02G020400	Chr3B	8733389	8737836	+	8735612	Chr3B	16049718	16054463	+	16052090	1.0	0.996	collinear
gene:TraesCS3B02G020500	Chr3B	8781155	8782591	+	8781873	Chr3B	16096536	16097972	+	16097254	0.999	0.996	collinear
gene:TraesCS3B02G020600	Chr3B	8786051	8786864	+	8786457	Chr3B	16101435	16102242	+	16101838	0.991	0.987	collinear
gene:TraesCS3B02G020700	Chr3B	8792815	8794132	+	8793473	Chr3B	16107367	16108684	+	16108025	1.0	0.997	collinear
gene:TraesCS3B02G020800	Chr3B	8797025	8800390	+	8798707	Chr3B	16111744	16115110	+	16113427	1.0	0.997	collinear
gene:TraesCS3B02G020900	Chr3B	8800886	8801737	-	8801311	Chr3B	16115606	16116457	-	16116031	1.0	0.996	collinear
gene:TraesCS3B02G021000	Chr3B	8804356	8812022	+	8808189	Chr3B	16119044	16126702	+	16122873	1.0	0.998	collinear
gene:TraesCS3B02G021100	Chr3B	8812942	8814417	+	8813679	Chr3B	16127616	16129090	+	16128353	1.0	0.997	collinear
gene:TraesCS3B02G021200	Chr3B	8816276	8826946	-	8821611	Chr3B	16130950	16141427	-	16136188	1.0	0.997	collinear
gene:TraesCS3B02G021500	Chr3B	9097656	9099110	-	9098383	Chr3B	16210907	16212266	-	16211586	0.927	0.925	collinear
gene:TraesCS3B02G021600	Chr3B	9165564	9177438	-	9171501	Chr3B	16278737	16290518	-	16284627	0.997	0.996	collinear
gene:TraesCS3B02G021700	Chr3B	9187694	9191071	-	9189382	Chr3B	16300537	16303914	-	16302225	1.0	1.0	collinear
gene:TraesCS3B02G021800	Chr3B	9349697	9350059	-	9349878	Chr3B	16453804	16454166	-	16453985	1.0	1.0	collinear
gene:TraesCS3B02G021900	Chr3B	9396614	9400783	+	9398698	Chr3B	16505471	16509640	+	16507555	1.0	1.0	collinear
gene:TraesCS3B02G022000	Chr3B	9404342	9408751	+	9406546	Chr3B	16513255	16517664	+	16515459	1.0	0.995	collinear
gene:TraesCS3B02G022100	Chr3B	9417779	9420607	-	9419193	Chr3B	16525809	16528637	-	16527223	1.0	0.995	collinear
gene:TraesCS3B02G022200	Chr3B	9427199	9427495	-	9427347	Chr3B	16535229	16535525	-	16535377	1.0	1.0	collinear
gene:TraesCS3B02G035900	Chr3B	17613806	17616785	+	17615295	Chr3B	26280809	26283787	+	26282298	1.0	0.997	collinear
gene:TraesCS3B02G036000	Chr3B	17624897	17625641	+	17625269	Chr3B	26288528	26289272	+	26288900	1.0	0.996	collinear
gene:TraesCS3B02G036100	Chr3B	17782452	17783830	-	17783141	Chr3B	26448085	26449453	-	26448769	1.0	0.986	collinear
gene:TraesCS3B02G036200	Chr3B	17788586	17789611	-	17789098	Chr3B	26453850	26454875	-	26454362	1.0	0.996	collinear
gene:TraesCS3B02G036300	Chr3B	17805398	17806924	-	17806161	Chr3B	26470190	26471716	-	26470953	1.0	0.997	collinear
gene:TraesCS3B02G036400	Chr3B	17865175	17866543	+	17865859	Chr3B	26528456	26529396	+	26528926	1.0	0.997	collinear
gene:TraesCS3B02G036600	Chr3B	17957504	17958813	-	17958158	Chr3B	26554066	26555345	-	26554705	0.95	0.908	collinear
gene:TraesCS3B02G036700	Chr3B	17974582	17975037	+	17974809	Chr3B	26571133	26571588	+	26571360	1.0	0.997	collinear
gene:TraesCS3B02G036800	Chr3B	17988149	17990243	+	17989196	Chr3B	26584897	26586991	+	26585944	1.0	0.995	collinear
gene:TraesCS3B02G036900	Chr3B	17997657	17998052	+	17997854	Chr3B	26595995	26596390	+	26596192	1.0	0.993	collinear
gene:TraesCS3B02G037000	Chr3B	18000322	18001131	-	18000726	Chr3B	26598640	26599449	-	26599044	1.0	1.0	collinear
gene:TraesCS3B02G037400	Chr3B	18155735	18156633	+	18156184	Chr3B	26627897	26628794	+	26628345	0.998	0.986	collinear
gene:TraesCS3B02G037500	Chr3B	18243443	18248804	+	18246123	Chr3B	26723368	26728730	+	26726049	1.0	0.995	collinear
gene:TraesCS3B02G037600	Chr3B	18252872	18253297	+	18253084	Chr3B	26733375	26733787	+	26733581	0.969	0.92	collinear
gene:TraesCS3B02G037700	Chr3B	18306039	18306470	+	18306254	Chr3B	26756544	26756975	+	26756759	1.0	1.0	collinear
gene:TraesCS3B02G037900	Chr3B	18393856	18394281	+	18394068	Chr3B	26876234	26876662	+	26876448	1.0	0.953	collinear
gene:TraesCS3B02G038000	Chr3B	18426830	18427255	+	18427042	Chr3B	26820221	26820646	+	26820433	1.0	0.988	collinear
gene:TraesCS3B02G038100	Chr3B	18431888	18432322	+	18432105	Chr3B	26824454	26824888	+	26824671	1.0	0.983	collinear
gene:TraesCS3B02G038200	Chr3B	18469468	18469896	+	18469682	Chr3B	26854901	26855329	+	26855115	1.0	0.995	collinear
gene:TraesCS3B02G038700	Chr3B	18567582	18568459	-	18568020	Chr3B	26922857	26923734	-	26923295	1.0	0.986	collinear
gene:TraesCS3B02G038800	Chr3B	18664281	18676075	-	18670178	Chr3B	27026553	27038385	-	27032469	1.0	0.995	collinear
gene:TraesCS3B02G038900	Chr3B	18773304	18776635	+	18774969	Chr3B	27117603	27121009	+	27119306	0.983	0.917	collinear
gene:TraesCS3B02G039000	Chr3B	18817699	18822436	+	18820067	Chr3B	27163321	27168044	+	27165682	1.0	0.997	collinear
gene:TraesCS3B02G039100	Chr3B	18846378	18848000	-	18847189	Chr3B	27182156	27183778	-	27182967	1.0	0.997	collinear
gene:TraesCS3B02G039200	Chr3B	18858691	18865152	-	18861921	Chr3B	27194559	27201267	-	27197913	1.0	0.969	collinear
gene:TraesCS3B02G039300	Chr3B	18870903	18873920	+	18872411	Chr3B	27207319	27210179	+	27208749	0.999	0.984	collinear
gene:TraesCS3B02G039400	Chr3B	19093245	19095976	+	19094610	Chr3B	27410660	27413391	+	27412025	1.0	0.997	collinear
gene:TraesCS3B02G039700	Chr3B	19257562	19261346	+	19259454	Chr3B	27597490	27601102	+	27599296	0.998	0.981	collinear
gene:TraesCS3B02G039800	Chr3B	19261254	19263050	-	19262152	Chr3B	27601010	27602799	-	27601904	0.994	0.988	collinear
gene:TraesCS3B02G039900	Chr3B	19263438	19270330	-	19266884	Chr3B	27603186	27610071	-	27606628	0.998	0.997	collinear
gene:TraesCS3B02G040000	Chr3B	19386567	19393560	+	19390063	Chr3B	27747407	27754384	+	27750895	1.0	0.998	collinear
gene:TraesCS3B02G040100	Chr3B	19394360	19396966	-	19395663	Chr3B	27755184	27757820	-	27756502	1.0	0.984	collinear
gene:TraesCS3B02G040200	Chr3B	19734359	19735965	+	19735162	Chr3B	28093018	28094624	+	28093821	1.0	0.998	collinear
gene:TraesCS3B02G040300	Chr3B	19869669	19872504	-	19871086	Chr3B	28197706	28200541	-	28199123	1.0	0.998	collinear
gene:TraesCS3B02G040400	Chr3B	19876841	19878956	+	19877898	Chr3B	28204661	28206756	+	28205708	1.0	1.0	collinear
gene:TraesCS3B02G040500	Chr3B	20003399	20003512	-	20003455	Chr3B	28308849	28308962	-	28308905	1.0	1.0	collinear
gene:TraesCS3B02G040600	Chr3B	20051542	20055371	-	20053456	Chr3B	28367312	28371115	-	28369213	0.988	0.985	collinear
gene:TraesCS3B02G040800	Chr3B	20319978	20321665	+	20320821	Chr3B	28644720	28646258	+	28645489	0.909	0.903	collinear
gene:TraesCS3B02G040900	Chr3B	20348050	20358831	+	20353440	Chr3B	28660198	28670839	+	28665518	0.997	0.983	collinear
gene:TraesCS3B02G041000	Chr3B	20378573	20379983	+	20379278	Chr3B	28690694	28692104	+	28691399	1.0	0.998	collinear
gene:TraesCS3B02G041100	Chr3B	20382504	20383873	-	20383188	Chr3B	28694625	28695994	-	28695309	1.0	0.994	collinear
gene:TraesCS3B02G041200	Chr3B	20430217	20430899	-	20430558	Chr3B	28741115	28741797	-	28741456	1.0	0.997	collinear
gene:TraesCS3B02G041300	Chr3B	20450327	20452513	-	20451420	Chr3B	28761862	28764048	-	28762955	1.0	0.996	collinear
gene:TraesCS3B02G041400	Chr3B	20459272	20460080	-	20459676	Chr3B	28770795	28771614	-	28771204	1.0	0.984	collinear
gene:TraesCS3B02G041500	Chr3B	20473379	20475673	+	20474526	Chr3B	28784925	28787219	+	28786072	1.0	0.993	collinear
gene:TraesCS3B02G041600	Chr3B	20538868	20541894	+	20540381	Chr3B	28833922	28836948	+	28835435	1.0	1.0	collinear
gene:TraesCS3B02G041700	Chr3B	20717764	20722440	+	20720102	Chr3B	29011886	29016562	+	29014224	1.0	1.0	collinear
gene:TraesCS3B02G041800	Chr3B	20799524	20800383	+	20799953	Chr3B	29092856	29093715	+	29093285	1.0	1.0	collinear
gene:TraesCS3B02G041900	Chr3B	20840849	20842894	-	20841871	Chr3B	29132628	29134672	-	29133650	0.999	0.994	collinear
gene:TraesCS3B02G042000	Chr3B	21002815	21003875	-	21003345	Chr3B	29270985	29272035	-	29271510	0.99	0.987	collinear
gene:TraesCS3B02G042100	Chr3B	21346119	21347117	-	21346618	Chr3B	29596441	29597437	-	29596939	0.996	0.985	collinear
gene:TraesCS3B02G042200	Chr3B	21384803	21387745	-	21386274	Chr3B	29670890	29673832	-	29672361	1.0	0.977	collinear
gene:TraesCS3B02G042300	Chr3B	21402835	21405805	+	21404320	Chr3B	29678636	29681689	+	29680162	0.999	0.951	collinear
gene:TraesCS3B02G042400	Chr3B	21770070	21771613	-	21770841	Chr3B	30044948	30046491	-	30045719	1.0	1.0	collinear
gene:TraesCS3B02G042500	Chr3B	21880115	21880378	+	21880246	Chr3B	30154600	30154863	+	30154731	1.0	1.0	collinear
gene:TraesCS3B02G042600	Chr3B	22053762	22056996	+	22055379	Chr3B	30326427	30329661	+	30328044	1.0	1.0	collinear
gene:TraesCS3B02G042700	Chr3B	22100490	22101538	-	22101014	Chr3B	30372885	30373933	-	30373409	1.0	1.0	collinear
gene:TraesCS3B02G042800	Chr3B	22129256	22130588	-	22129922	Chr3B	30401516	30402848	-	30402182	1.0	1.0	collinear
gene:TraesCS3B02G042900	Chr3B	22164699	22166341	+	22165520	Chr3B	30436506	30438148	+	30437327	1.0	1.0	collinear
gene:TraesCS3B02G043000	Chr3B	22171306	22173034	+	22172170	Chr3B	30443113	30444841	+	30443977	1.0	0.999	collinear
gene:TraesCS3B02G043100	Chr3B	22195429	22198079	+	22196754	Chr3B	30466688	30469338	+	30468013	1.0	1.0	collinear
gene:TraesCS3B02G043200	Chr3B	22199623	22200051	+	22199837	Chr3B	30470882	30471310	+	30471096	1.0	1.0	collinear
gene:TraesCS3B02G043300	Chr3B	22200989	22205119	+	22203054	Chr3B	30472248	30476378	+	30474313	1.0	0.999	collinear
gene:TraesCS3B02G043400	Chr3B	22207886	22210892	+	22209389	Chr3B	30479145	30482151	+	30480648	1.0	1.0	collinear
gene:TraesCS3B02G043600	Chr3B	22320226	22323224	-	22321725	Chr3B	30591748	30594746	-	30593247	1.0	1.0	collinear
gene:TraesCS3B02G043700	Chr3B	22344043	22349055	-	22346549	Chr3B	30615366	30620169	-	30617767	1.0	1.0	collinear
gene:TraesCS3B02G043800	Chr3B	22361393	22367858	+	22364625	Chr3B	30632507	30638972	+	30635739	1.0	1.0	collinear
gene:TraesCS3B02G043877	Chr3B	22424706	22431800	-	22428253	Chr3B	30694880	30701545	-	30698212	1.0	1.0	collinear
gene:TraesCS3B02G043900	Chr3B	22452554	22454274	-	22453414	Chr3B	30722244	30723964	-	30723104	1.0	1.0	collinear
gene:TraesCS3B02G044000	Chr3B	22458189	22461465	-	22459827	Chr3B	30727879	30731154	-	30729516	1.0	1.0	collinear
gene:TraesCS3B02G044100	Chr3B	22472067	22474622	-	22473344	Chr3B	30741756	30744311	-	30743033	1.0	1.0	collinear
gene:TraesCS3B02G044200	Chr3B	22510480	22513336	+	22511908	Chr3B	30779648	30782504	+	30781076	1.0	1.0	collinear
gene:TraesCS3B02G044300	Chr3B	22516601	22519487	+	22518044	Chr3B	30785769	30788655	+	30787212	1.0	1.0	collinear
gene:TraesCS3B02G044400	Chr3B	22524391	22525008	-	22524699	Chr3B	30793559	30794176	-	30793867	1.0	1.0	collinear
gene:TraesCS3B02G044500	Chr3B	22544807	22549462	-	22547134	Chr3B	30813973	30818628	-	30816300	1.0	1.0	collinear
gene:TraesCS3B02G044600	Chr3B	22665916	22667524	-	22666720	Chr3B	30933351	30934959	-	30934155	1.0	1.0	collinear
gene:TraesCS3B02G044700	Chr3B	22674908	22676763	+	22675835	Chr3B	30942162	30944017	+	30943089	1.0	1.0	collinear
gene:TraesCS3B02G044800	Chr3B	22699647	22701230	+	22700438	Chr3B	30965902	30967485	+	30966693	1.0	1.0	collinear
gene:TraesCS3B02G044900	Chr3B	22772903	22776930	+	22774916	Chr3B	31036770	31040797	+	31038783	1.0	0.999	collinear
gene:TraesCS3B02G045000	Chr3B	22784725	22790408	+	22787566	Chr3B	31048346	31053998	+	31051172	1.0	1.0	collinear
gene:TraesCS3B02G045100	Chr3B	22802692	22806281	+	22804486	Chr3B	31066278	31069867	+	31068072	1.0	1.0	collinear
gene:TraesCS3B02G045200	Chr3B	22831276	22837690	+	22834483	Chr3B	31094703	31101088	+	31097895	1.0	1.0	collinear
gene:TraesCS3B02G045300	Chr3B	22837725	22839196	+	22838460	Chr3B	31101123	31102594	+	31101858	1.0	1.0	collinear
gene:TraesCS3B02G045400	Chr3B	22841259	22845361	-	22843310	Chr3B	31104657	31108759	-	31106708	1.0	1.0	collinear
gene:TraesCS3B02G045500	Chr3B	22860213	22861881	+	22861047	Chr3B	31123355	31125023	+	31124189	1.0	1.0	collinear
gene:TraesCS3B02G045600	Chr3B	22915578	22918045	+	22916811	Chr3B	31178714	31181181	+	31179947	1.0	1.0	collinear
gene:TraesCS3B02G045700	Chr3B	23019210	23022159	+	23020684	Chr3B	31282692	31285641	+	31284166	1.0	1.0	collinear
gene:TraesCS3B02G045800	Chr3B	23136872	23137522	-	23137197	Chr3B	31399887	31400537	-	31400212	1.0	1.0	collinear
gene:TraesCS3B02G045900	Chr3B	23182497	23193752	+	23188124	Chr3B	31445161	31456223	+	31450692	1.0	1.0	collinear
gene:TraesCS3B02G046000	Chr3B	23360904	23361636	+	23361270	Chr3B	31620458	31621190	+	31620824	1.0	1.0	collinear
gene:TraesCS3B02G046100	Chr3B	23596453	23600686	+	23598569	Chr3B	31855057	31859464	+	31857260	1.0	1.0	collinear
gene:TraesCS3B02G046200	Chr3B	23683024	23685942	+	23684483	Chr3B	31941862	31944779	+	31943320	1.0	1.0	collinear
gene:TraesCS3B02G046300	Chr3B	23688703	23690026	+	23689364	Chr3B	31947540	31948863	+	31948201	1.0	0.998	collinear
gene:TraesCS3B02G046400	Chr3B	23692602	23693870	-	23693236	Chr3B	31951439	31952707	-	31952073	1.0	1.0	collinear
gene:TraesCS3B02G046500	Chr3B	23703362	23707160	+	23705261	Chr3B	31961880	31965678	+	31963779	1.0	1.0	collinear
gene:TraesCS3B02G046600	Chr3B	23713190	23714810	-	23714000	Chr3B	31971487	31973107	-	31972297	1.0	1.0	collinear
gene:TraesCS3B02G046700	Chr3B	23764804	23767373	-	23766088	Chr3B	32022958	32025527	-	32024242	1.0	1.0	collinear
gene:TraesCS3B02G046800	Chr3B	23781928	23787160	-	23784544	Chr3B	32040082	32045083	-	32042582	1.0	0.999	collinear
gene:TraesCS3B02G046900	Chr3B	23929056	23930785	+	23929920	Chr3B	32183913	32185642	+	32184777	1.0	1.0	collinear
gene:TraesCS3B02G047000	Chr3B	23943718	23945640	-	23944679	Chr3B	32198840	32200762	-	32199801	1.0	1.0	collinear
gene:TraesCS3B02G047100	Chr3B	23945788	23952812	-	23949300	Chr3B	32200910	32207922	-	32204416	0.994	0.993	collinear
gene:TraesCS3B02G047200	Chr3B	23956156	23956911	+	23956533	Chr3B	32211266	32212021	+	32211643	1.0	1.0	collinear
gene:TraesCS3B02G047300	Chr3B	23957233	23962495	-	23959864	Chr3B	32212343	32217605	-	32214974	1.0	1.0	collinear
gene:TraesCS3B02G047400	Chr3B	24000185	24002423	+	24001304	Chr3B	32254503	32256741	+	32255622	1.0	1.0	collinear
gene:TraesCS3B02G047500	Chr3B	24007472	24013607	-	24010539	Chr3B	32261790	32267925	-	32264857	1.0	1.0	collinear
gene:TraesCS3B02G047600	Chr3B	24017267	24019336	-	24018301	Chr3B	32271324	32273393	-	32272358	1.0	1.0	collinear
gene:TraesCS3B02G047700	Chr3B	24055096	24055989	+	24055542	Chr3B	32308843	32309736	+	32309289	1.0	1.0	collinear
gene:TraesCS3B02G047800	Chr3B	24056721	24060627	-	24058674	Chr3B	32310458	32314364	-	32312411	1.0	1.0	collinear
gene:TraesCS3B02G047900	Chr3B	24246799	24251194	+	24248996	Chr3B	32500086	32504481	+	32502283	1.0	1.0	collinear
gene:TraesCS3B02G048000	Chr3B	24261573	24262830	+	24262201	Chr3B	32514627	32515884	+	32515255	1.0	1.0	collinear
gene:TraesCS3B02G048100	Chr3B	24385806	24388430	+	24387118	Chr3B	32638026	32640650	+	32639338	1.0	1.0	collinear
gene:TraesCS3B02G048200	Chr3B	24409112	24410442	-	24409777	Chr3B	32657003	32658299	-	32657651	0.972	0.969	collinear
gene:TraesCS3B02G048300	Chr3B	24514143	24515618	+	24514880	Chr3B	32761108	32762583	+	32761845	1.0	0.996	collinear
gene:TraesCS3B02G048400	Chr3B	24523333	24524334	+	24523833	Chr3B	32770815	32771816	+	32771315	1.0	0.998	collinear
gene:TraesCS3B02G048600	Chr3B	24558920	24559384	+	24559152	Chr3B	32820895	32821359	+	32821127	1.0	0.991	collinear
gene:TraesCS3B02G048700	Chr3B	24749736	24750230	+	24749983	Chr3B	32917375	32917869	+	32917622	1.0	0.995	collinear
gene:TraesCS3B02G048800	Chr3B	24788101	24789016	-	24788558	Chr3B	32952089	32953003	-	32952546	0.998	0.997	collinear
gene:TraesCS3B02G048900	Chr3B	24818543	24819647	-	24819095	Chr3B	32981296	32982400	-	32981848	1.0	0.997	collinear
gene:TraesCS3B02G049000	Chr3B	24832970	24833826	-	24833398	Chr3B	33007389	33008245	-	33007817	1.0	0.982	collinear
gene:TraesCS3B02G049100	Chr3B	24911564	24944677	+	24928120	Chr3B	33106620	33139397	+	33123008	1.0	1.0	collinear
gene:TraesCS3B02G049800	Chr3B	25056254	25057165	-	25056709	Chr3B	33248526	33249437	-	33248981	1.0	1.0	collinear
gene:TraesCS3B02G049900	Chr3B	25121718	25122173	-	25121945	Chr3B	33313358	33313813	-	33313585	1.0	1.0	collinear
gene:TraesCS3B02G050000	Chr3B	25135919	25136365	-	25136142	Chr3B	33327312	33327758	-	33327535	1.0	1.0	collinear
gene:TraesCS3B02G050100	Chr3B	25167186	25171486	+	25169336	Chr3B	33358598	33362898	+	33360748	1.0	0.998	collinear
gene:TraesCS3B02G050200	Chr3B	25179852	25181748	-	25180800	Chr3B	33371264	33373160	-	33372212	1.0	1.0	collinear
gene:TraesCS3B02G050300	Chr3B	25219801	25221485	+	25220643	Chr3B	33411126	33412810	+	33411968	1.0	1.0	collinear
gene:TraesCS3B02G050400	Chr3B	25247737	25249486	-	25248611	Chr3B	33438646	33440394	-	33439520	0.999	0.994	collinear
gene:TraesCS3B02G050500	Chr3B	25273924	25276372	+	25275148	Chr3B	33463303	33465751	+	33464527	1.0	1.0	collinear
gene:TraesCS3B02G050600	Chr3B	25280252	25281675	-	25280963	Chr3B	33466767	33468196	-	33467481	1.0	0.995	collinear
gene:TraesCS3B02G050800	Chr3B	25366208	25367450	+	25366829	Chr3B	33544184	33545426	+	33544805	1.0	0.995	collinear
gene:TraesCS3B02G050900	Chr3B	25416412	25417913	+	25417162	Chr3B	33584114	33585641	+	33584877	1.0	0.971	collinear
gene:TraesCS3B02G051200	Chr3B	26043432	26044439	+	26043935	Chr3B	34004309	34005316	+	34004812	1.0	0.983	collinear
gene:TraesCS3B02G051900	Chr3B	26399447	26410801	+	26405124	Chr3B	34018238	34029631	+	34023934	1.0	0.99	collinear
gene:TraesCS3B02G052000	Chr3B	26430003	26431189	+	26430596	Chr3B	34048627	34049813	+	34049220	1.0	0.995	collinear
gene:TraesCS3B02G052100	Chr3B	26502848	26505323	+	26504085	Chr3B	34094868	34097343	+	34096105	1.0	0.997	collinear
gene:TraesCS3B02G052200	Chr3B	26523996	26528995	+	26526495	Chr3B	34114632	34119631	+	34117131	1.0	0.995	collinear
gene:TraesCS3B02G052300	Chr3B	26530785	26532399	-	26531592	Chr3B	34121126	34122748	-	34121937	1.0	0.992	collinear
gene:TraesCS3B02G052400	Chr3B	26586965	26589238	-	26588101	Chr3B	34176938	34179211	-	34178074	1.0	1.0	collinear
