gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	ArinaLrFor_tgt_chr	ArinaLrFor_tgt_start	ArinaLrFor_tgt_end	ArinaLrFor_tgt_strand	ArinaLrFor_tgt_midpoint	ArinaLrFor_coverage	ArinaLrFor_identity	segment
gene:TraesCS6A02G006500	Chr6A	2407884	2411797	-	2409840	Chr6A	2651960	2655869	-	2653914	1.0	0.997	collinear
gene:TraesCS6A02G006600	Chr6A	2716291	2719670	-	2717980	Chr6A	3007458	3010835	-	3009146	0.998	0.992	collinear
gene:TraesCS6A02G006700	Chr6A	2724236	2725111	-	2724673	Chr6A	3017022	3017898	-	3017460	1.0	0.996	collinear
gene:TraesCS6A02G006800	Chr6A	2727546	2731988	-	2729767	Chr6A	3020309	3024094	-	3022201	1.0	0.996	collinear
gene:TraesCS6A02G006900	Chr6A	2749268	2749864	+	2749566	Chr6A	3034213	3034809	+	3034511	1.0	0.998	collinear
gene:TraesCS6A02G007100	Chr6A	2790533	2795156	+	2792844	Chr6A	3202860	3207471	+	3205165	0.956	0.933	collinear
gene:TraesCS6A02G007300	Chr6A	2925081	2929106	+	2927093	Chr6A	3322990	3327052	+	3325021	1.0	0.994	collinear
gene:TraesCS6A02G007400	Chr6A	2951919	2958039	+	2954979	Chr6A	3348816	3354937	+	3351876	1.0	0.997	collinear
gene:TraesCS6A02G007500	Chr6A	2970723	2974933	+	2972828	Chr6A	3357598	3361808	+	3359703	1.0	0.996	collinear
gene:TraesCS6A02G007600	Chr6A	3001015	3003106	+	3002060	Chr6A	3372273	3374370	+	3373321	1.0	0.982	collinear
gene:TraesCS6A02G007700	Chr6A	3014040	3017481	+	3015760	Chr6A	3385319	3388639	+	3386979	1.0	0.996	collinear
gene:TraesCS6A02G007800	Chr6A	3206194	3206811	+	3206502	Chr6A	3560033	3560650	+	3560341	1.0	0.998	collinear
gene:TraesCS6A02G007900	Chr6A	3237974	3238467	+	3238220	Chr6A	3593354	3593847	+	3593600	1.0	0.994	collinear
gene:TraesCS6A02G008000	Chr6A	3288495	3289339	+	3288917	Chr6A	3655985	3656832	+	3656408	1.0	0.991	collinear
gene:TraesCS6A02G008100	Chr6A	3289916	3291214	+	3290565	Chr6A	3658476	3659769	+	3659122	0.995	0.986	collinear
gene:TraesCS6A02G008200	Chr6A	3310035	3311841	+	3310938	Chr6A	3678604	3680411	+	3679507	1.0	0.994	collinear
gene:TraesCS6A02G008300	Chr6A	3326132	3329144	-	3327638	Chr6A	3694471	3697483	-	3695977	1.0	1.0	collinear
gene:TraesCS6A02G008400	Chr6A	3351576	3359760	-	3355668	Chr6A	3719966	3728150	-	3724058	1.0	0.999	collinear
gene:TraesCS6A02G008500	Chr6A	3529548	3530042	+	3529795	Chr6A	3896356	3896850	+	3896603	1.0	1.0	collinear
gene:TraesCS6A02G008600	Chr6A	3596300	3597064	-	3596682	Chr6A	3962607	3963371	-	3962989	1.0	1.0	collinear
gene:TraesCS6A02G008700	Chr6A	3687889	3690253	+	3689071	Chr6A	4053390	4055754	+	4054572	1.0	1.0	collinear
gene:TraesCS6A02G008800	Chr6A	3690332	3692787	+	3691559	Chr6A	4055833	4058288	+	4057060	1.0	1.0	collinear
gene:TraesCS6A02G008900	Chr6A	3705190	3706849	+	3706019	Chr6A	4070691	4072350	+	4071520	1.0	1.0	collinear
gene:TraesCS6A02G009000	Chr6A	3745929	3748223	-	3747076	Chr6A	4112875	4115169	-	4114022	1.0	1.0	collinear
gene:TraesCS6A02G009100	Chr6A	3771987	3774077	-	3773032	Chr6A	4138314	4140404	-	4139359	1.0	1.0	collinear
gene:TraesCS6A02G009200	Chr6A	3851157	3853368	-	3852262	Chr6A	4216558	4218769	-	4217663	1.0	1.0	collinear
gene:TraesCS6A02G009300	Chr6A	3855223	3856041	-	3855632	Chr6A	4220624	4221442	-	4221033	1.0	1.0	collinear
gene:TraesCS6A02G009400	Chr6A	3912917	3914541	+	3913729	Chr6A	4278078	4279702	+	4278890	1.0	1.0	collinear
gene:TraesCS6A02G009900	Chr6A	4570544	4574814	+	4572679	Chr6A	5148826	5153096	-	5150961	1.0	0.995	collinear
gene:TraesCS6A02G010000	Chr6A	4578313	4580298	+	4579305	Chr6A	5143337	5145322	-	5144329	1.0	0.993	collinear
gene:TraesCS6A02G010900	Chr6A	5107820	5109783	+	5108801	Chr6A	6268055	6270019	+	6269037	1.0	0.993	collinear
gene:TraesCS6A02G011100	Chr6A	5206572	5207300	+	5206936	Chr6A	6343952	6344674	+	6344313	0.99	0.949	collinear
gene:TraesCS6A02G011200	Chr6A	5221442	5222782	-	5222112	Chr6A	6350472	6351812	-	6351142	1.0	0.994	collinear
gene:TraesCS6A02G011300	Chr6A	5294255	5297203	-	5295729	Chr6A	6422897	6425810	-	6424353	1.0	0.996	collinear
gene:TraesCS6A02G011400	Chr6A	5319080	5322498	-	5320789	Chr6A	6447243	6450661	-	6448952	1.0	0.997	collinear
gene:TraesCS6A02G011500	Chr6A	5323438	5324822	-	5324130	Chr6A	6451618	6453002	-	6452310	1.0	0.984	collinear
gene:TraesCS6A02G011600	Chr6A	5326377	5327045	-	5326711	Chr6A	6454572	6455240	-	6454906	1.0	0.994	collinear
gene:TraesCS6A02G011700	Chr6A	5358104	5364843	+	5361473	Chr6A	6472257	6478976	+	6475616	0.976	0.971	collinear
gene:TraesCS6A02G011800	Chr6A	5473439	5480862	-	5477150	Chr6A	6586995	6594418	-	6590706	1.0	0.998	collinear
gene:TraesCS6A02G011900	Chr6A	5504161	5505060	-	5504610	Chr6A	6617716	6618615	-	6618165	1.0	1.0	collinear
gene:TraesCS6A02G012000	Chr6A	5551169	5558354	-	5554761	Chr6A	6664606	6671535	-	6668070	1.0	1.0	collinear
gene:TraesCS6A02G012100	Chr6A	5603131	5605597	+	5604364	Chr6A	6714225	6716692	+	6715458	1.0	1.0	collinear
gene:TraesCS6A02G012200	Chr6A	5605811	5607286	-	5606548	Chr6A	6716906	6718381	-	6717643	1.0	1.0	collinear
gene:TraesCS6A02G012500	Chr6A	5856594	5857535	-	5857064	Chr6A	6758817	6759744	-	6759280	0.983	0.977	collinear
gene:TraesCS6A02G012800	Chr6A	5900684	5904508	+	5902596	Chr6A	6827985	6831809	-	6829897	1.0	1.0	collinear
gene:TraesCS6A02G013200	Chr6A	6189852	6193194	+	6191523	Chr6A	7065314	7068656	+	7066985	1.0	1.0	collinear
gene:TraesCS6A02G013300	Chr6A	6562757	6569872	+	6566314	Chr6A	7436171	7443146	+	7439658	1.0	0.999	collinear
gene:TraesCS6A02G013400	Chr6A	6596738	6609077	-	6602907	Chr6A	7469644	7481577	-	7475610	1.0	1.0	collinear
gene:TraesCS6A02G013500	Chr6A	6699199	6701391	+	6700295	Chr6A	7569738	7571930	+	7570834	1.0	0.999	collinear
gene:TraesCS6A02G013566	Chr6A	6712593	6718806	+	6715699	Chr6A	7583132	7588854	+	7585993	0.999	0.998	collinear
gene:TraesCS6A02G013600	Chr6A	6721481	6725416	+	6723448	Chr6A	7591529	7595464	+	7593496	1.0	1.0	collinear
gene:TraesCS6A02G013700	Chr6A	6727564	6735295	+	6731429	Chr6A	7597613	7605021	+	7601317	1.0	0.999	collinear
gene:TraesCS6A02G013800	Chr6A	6739737	6740659	+	6740198	Chr6A	7609473	7610395	+	7609934	1.0	1.0	collinear
gene:TraesCS6A02G013900	Chr6A	6741985	6742380	-	6742182	Chr6A	7611721	7612116	-	7611918	1.0	1.0	collinear
gene:TraesCS6A02G014000	Chr6A	6804413	6805120	-	6804766	Chr6A	7673920	7674627	-	7674273	1.0	1.0	collinear
gene:TraesCS6A02G014100	Chr6A	6890789	6893444	-	6892116	Chr6A	7759281	7761936	-	7760608	1.0	1.0	collinear
gene:TraesCS6A02G014200	Chr6A	6895077	6896267	+	6895672	Chr6A	7763569	7764759	+	7764164	1.0	1.0	collinear
gene:TraesCS6A02G014300	Chr6A	6972974	6977676	-	6975325	Chr6A	7839551	7844255	-	7841903	1.0	0.999	collinear
gene:TraesCS6A02G014400	Chr6A	7030744	7031007	+	7030875	Chr6A	7896718	7896981	+	7896849	1.0	1.0	collinear
gene:TraesCS6A02G014500	Chr6A	7079617	7080378	+	7079997	Chr6A	7945013	7945774	+	7945393	1.0	1.0	collinear
gene:TraesCS6A02G014600	Chr6A	7080576	7081763	+	7081169	Chr6A	7945972	7947159	+	7946565	1.0	1.0	collinear
gene:TraesCS6A02G014625	Chr6A	7091325	7092320	+	7091822	Chr6A	7956722	7957717	+	7957219	1.0	1.0	collinear
gene:TraesCS6A02G014800	Chr6A	7173529	7176806	-	7175167	Chr6A	8042824	8046101	-	8044462	1.0	1.0	collinear
gene:TraesCS6A02G014900	Chr6A	7184647	7185372	-	7185009	Chr6A	8053899	8054624	-	8054261	1.0	1.0	collinear
gene:TraesCS6A02G015000	Chr6A	7185555	7186802	-	7186178	Chr6A	8054807	8056054	-	8055430	1.0	1.0	collinear
gene:TraesCS6A02G015100	Chr6A	7200746	7203756	+	7202251	Chr6A	8070028	8073037	+	8071532	0.999	0.995	collinear
gene:TraesCS6A02G015200	Chr6A	7394432	7395064	-	7394748	Chr6A	8503881	8504513	-	8504197	1.0	0.995	collinear
gene:TraesCS6A02G015300	Chr6A	7397019	7398587	-	7397803	Chr6A	8506462	8508033	-	8507247	1.0	0.995	collinear
gene:TraesCS6A02G015400	Chr6A	7595345	7597050	-	7596197	Chr6A	8687771	8689476	-	8688623	1.0	0.994	collinear
gene:TraesCS6A02G015500	Chr6A	7697400	7699079	+	7698239	Chr6A	8791045	8792715	+	8791880	0.994	0.991	collinear
gene:TraesCS6A02G015600	Chr6A	7723203	7724777	+	7723990	Chr6A	8815553	8817130	+	8816341	1.0	0.987	collinear
gene:TraesCS6A02G015700	Chr6A	7731528	7733339	-	7732433	Chr6A	8823973	8825784	-	8824878	1.0	0.997	collinear
gene:TraesCS6A02G015800	Chr6A	7969464	7977263	+	7973363	Chr6A	9013376	9019651	+	9016513	1.0	0.996	collinear
gene:TraesCS6A02G015900	Chr6A	7977652	7981420	+	7979536	Chr6A	9020066	9024050	+	9022058	1.0	0.991	collinear
gene:TraesCS6A02G015958	Chr6A	7983955	7984350	+	7984152	Chr6A	9026586	9026981	+	9026783	1.0	0.997	collinear
gene:TraesCS6A02G015967	Chr6A	7984451	7984930	+	7984690	Chr6A	9027082	9027562	+	9027322	1.0	0.989	collinear
gene:TraesCS6A02G016000	Chr6A	7986686	7989822	+	7988254	Chr6A	9028936	9032075	+	9030505	1.0	0.996	collinear
gene:TraesCS6A02G016100	Chr6A	7991233	7992453	+	7991843	Chr6A	9033495	9034715	+	9034105	1.0	0.987	collinear
gene:TraesCS6A02G016200	Chr6A	7997318	8002713	+	8000015	Chr6A	9039401	9044987	+	9042194	1.0	0.997	collinear
gene:TraesCS6A02G016300	Chr6A	8010136	8011082	-	8010609	Chr6A	9053187	9054133	-	9053660	1.0	0.992	collinear
gene:TraesCS6A02G016400	Chr6A	8170486	8171640	+	8171063	Chr6A	9242109	9243263	+	9242686	1.0	0.997	collinear
gene:TraesCS6A02G016500	Chr6A	8174985	8176124	+	8175554	Chr6A	9246100	9247210	+	9246655	0.97	0.944	collinear
gene:TraesCS6A02G016600	Chr6A	8197311	8197880	-	8197595	Chr6A	9273107	9273676	-	9273391	1.0	0.996	collinear
gene:TraesCS6A02G016700	Chr6A	8200649	8202396	-	8201522	Chr6A	9276276	9278012	-	9277144	0.991	0.903	collinear
gene:TraesCS6A02G016800	Chr6A	8208530	8212635	-	8210582	Chr6A	9279140	9281672	-	9280406	1.0	0.994	collinear
gene:TraesCS6A02G016900	Chr6A	8387900	8389290	+	8388595	Chr6A	9461176	9462566	+	9461871	1.0	0.993	collinear
gene:TraesCS6A02G017000	Chr6A	8394911	8395411	-	8395161	Chr6A	9473316	9473816	-	9473566	1.0	0.994	collinear
gene:TraesCS6A02G017100	Chr6A	8398228	8398521	+	8398374	Chr6A	9476645	9476938	+	9476791	1.0	0.989	collinear
gene:TraesCS6A02G017200	Chr6A	8598582	8599796	+	8599189	Chr6A	9672654	9673868	+	9673261	1.0	0.996	collinear
gene:TraesCS6A02G017300	Chr6A	8608989	8610176	+	8609582	Chr6A	9682631	9683818	+	9683224	1.0	0.982	collinear
gene:TraesCS6A02G017400	Chr6A	8620147	8624582	-	8622364	Chr6A	9694249	9698864	-	9696556	0.998	0.933	collinear
gene:TraesCS6A02G017500	Chr6A	8694483	8700180	-	8697331	Chr6A	9765035	9770732	-	9767883	1.0	0.998	collinear
gene:TraesCS6A02G017600	Chr6A	8712254	8712775	+	8712514	Chr6A	9782525	9783046	+	9782785	1.0	1.0	collinear
gene:TraesCS6A02G017700	Chr6A	8712903	8713409	+	8713156	Chr6A	9783174	9783680	+	9783427	1.0	1.0	collinear
gene:TraesCS6A02G017800	Chr6A	8714461	8715204	-	8714832	Chr6A	9784732	9785475	-	9785103	1.0	0.998	collinear
gene:TraesCS6A02G017900	Chr6A	8753392	8755186	-	8754289	Chr6A	9825098	9826892	-	9825995	1.0	1.0	collinear
gene:TraesCS6A02G018000	Chr6A	8791105	8792861	-	8791983	Chr6A	9862585	9864341	-	9863463	1.0	1.0	collinear
gene:TraesCS6A02G018100	Chr6A	8803397	8803858	-	8803627	Chr6A	9874877	9875338	-	9875107	1.0	1.0	collinear
gene:TraesCS6A02G018200	Chr6A	8867153	8869156	-	8868154	Chr6A	9969125	9971128	-	9970126	1.0	1.0	collinear
gene:TraesCS6A02G018300	Chr6A	8991545	8995187	-	8993366	Chr6A	10082660	10086302	-	10084481	1.0	1.0	collinear
gene:TraesCS6A02G018400	Chr6A	9012310	9015592	-	9013951	Chr6A	10103423	10106705	-	10105064	1.0	1.0	collinear
gene:TraesCS6A02G018500	Chr6A	9036553	9046148	-	9041350	Chr6A	10127250	10136845	-	10132047	1.0	1.0	collinear
gene:TraesCS6A02G018600	Chr6A	9049098	9053672	+	9051385	Chr6A	10139795	10144369	+	10142082	1.0	0.999	collinear
gene:TraesCS6A02G018900	Chr6A	9119801	9120055	+	9119928	Chr6A	10150949	10151203	+	10151076	1.0	0.949	collinear
gene:TraesCS6A02G018800	Chr6A	9119486	9123059	+	9121272	Chr6A	10145001	10151203	+	10148102	1.0	0.97	collinear
gene:TraesCS6A02G019000	Chr6A	9131524	9132066	+	9131795	Chr6A	10156666	10157208	+	10156937	1.0	0.965	collinear
gene:TraesCS6A02G019100	Chr6A	9134502	9135071	+	9134786	Chr6A	10162644	10163213	+	10162928	1.0	0.977	collinear
gene:TraesCS6A02G019200	Chr6A	9185748	9187177	+	9186462	Chr6A	10213091	10214526	+	10213808	1.0	0.994	collinear
gene:TraesCS6A02G019300	Chr6A	9316808	9320161	+	9318484	Chr6A	10307390	10310699	+	10309044	0.961	0.927	collinear
gene:TraesCS6A02G019400	Chr6A	9321033	9328519	+	9324776	Chr6A	10311373	10318848	+	10315110	0.997	0.994	collinear
gene:TraesCS6A02G019500	Chr6A	9336042	9338334	+	9337188	Chr6A	10336361	10338714	+	10337537	1.0	0.974	collinear
gene:TraesCS6A02G019900	Chr6A	9355625	9356338	+	9355981	Chr6A	10343781	10344494	+	10344137	1.0	0.99	collinear
gene:TraesCS6A02G020000	Chr6A	9365253	9365759	+	9365506	Chr6A	10351347	10351853	+	10351600	1.0	0.988	collinear
gene:TraesCS6A02G020200	Chr6A	9460913	9461839	-	9461376	Chr6A	10433800	10434729	-	10434264	1.0	1.0	collinear
gene:TraesCS6A02G020300	Chr6A	9461378	9464929	+	9463153	Chr6A	10434268	10437797	+	10436032	1.0	0.997	collinear
gene:TraesCS6A02G020400	Chr6A	9482380	9486337	+	9484358	Chr6A	10577310	10581266	+	10579288	1.0	0.988	collinear
gene:TraesCS6A02G020500	Chr6A	9519998	9520468	+	9520233	Chr6A	10605269	10605736	+	10605502	0.993	0.972	collinear
gene:TraesCS6A02G020900	Chr6A	9947088	9947723	+	9947405	Chr6A	10913963	10914598	+	10914280	0.998	0.971	collinear
gene:TraesCS6A02G021000	Chr6A	10065936	10066669	+	10066302	Chr6A	10949789	10950522	+	10950155	1.0	0.97	collinear
gene:TraesCS6A02G021100	Chr6A	10137632	10138123	-	10137877	Chr6A	10981567	10982058	-	10981812	1.0	0.979	collinear
gene:TraesCS6A02G021200	Chr6A	10488206	10490358	+	10489282	Chr6A	11305397	11307687	+	11306542	0.998	0.985	collinear
gene:TraesCS6A02G021300	Chr6A	10491634	10496460	-	10494047	Chr6A	11308947	11313700	-	11311323	0.985	0.974	collinear
gene:TraesCS6A02G021400	Chr6A	10507193	10511374	-	10509283	Chr6A	11322470	11326673	-	11324571	1.0	0.973	collinear
gene:TraesCS6A02G021500	Chr6A	10517461	10518516	+	10517988	Chr6A	11438850	11439905	+	11439377	1.0	0.982	collinear
gene:TraesCS6A02G021600	Chr6A	10559982	10561177	+	10560579	Chr6A	11517804	11518996	+	11518400	0.997	0.964	collinear
gene:TraesCS6A02G021700	Chr6A	10918614	10919495	+	10919054	Chr6A	11583132	11584013	+	11583572	1.0	0.981	collinear
gene:TraesCS6A02G021800	Chr6A	10923513	10924481	-	10923997	Chr6A	11587661	11588599	-	11588130	0.969	0.952	collinear
gene:TraesCS6A02G022100	Chr6A	11114461	11116444	-	11115452	Chr6A	11954167	11956133	-	11955150	0.968	0.94	collinear
gene:TraesCS6A02G022200	Chr6A	11157368	11159968	+	11158668	Chr6A	11173656	11176205	-	11174930	0.978	0.929	collinear
gene:TraesCS6A02G022300	Chr6A	11162069	11171187	-	11166628	Chr6A	11160669	11169750	+	11165209	0.992	0.957	collinear
gene:TraesCS6A02G022500	Chr6A	11250000	11252434	-	11251217	Chr6A	11156221	11158371	+	11157296	0.959	0.925	collinear
gene:TraesCS6A02G022800	Chr6A	11413976	11414807	-	11414391	Chr6A	11890572	11891411	-	11890991	1.0	0.906	collinear
gene:TraesCS6A02G022900	Chr6A	11433070	11434111	-	11433590	Chr6A	11893555	11894579	-	11894067	0.984	0.95	collinear
gene:TraesCS6A02G023100	Chr6A	11554651	11558118	-	11556384	Chr6A	12178269	12181645	-	12179957	0.999	0.977	collinear
gene:TraesCS6A02G023200	Chr6A	11568527	11571725	-	11570126	Chr6A	12208393	12211586	-	12209989	1.0	0.98	collinear
gene:TraesCS6A02G023300	Chr6A	11587722	11591011	-	11589366	Chr6A	12219170	12222433	-	12220801	0.993	0.933	collinear
gene:TraesCS6A02G023700	Chr6A	11790646	11791549	-	11791097	Chr6A	12322356	12323261	-	12322808	0.983	0.947	collinear
gene:TraesCS6A02G023800	Chr6A	11840405	11841583	-	11840994	Chr6A	12400128	12401306	-	12400717	1.0	0.984	collinear
gene:TraesCS6A02G023900	Chr6A	11883792	11886291	-	11885041	Chr6A	12475933	12478431	-	12477182	1.0	0.985	collinear
gene:TraesCS6A02G024000	Chr6A	11963972	11966414	+	11965193	Chr6A	12556794	12559245	+	12558019	1.0	0.995	collinear
gene:TraesCS6A02G024100	Chr6A	12055217	12058516	+	12056866	Chr6A	12706366	12709646	+	12708006	0.993	0.96	collinear
gene:TraesCS6A02G024300	Chr6A	12117881	12120124	-	12119002	Chr6A	12782901	12785141	-	12784021	0.993	0.965	collinear
gene:TraesCS6A02G024400	Chr6A	12131874	12133343	+	12132608	Chr6A	12804095	12805564	+	12804829	1.0	0.985	collinear
gene:TraesCS6A02G024600	Chr6A	12283563	12287748	+	12285655	Chr6A	12963048	12967292	+	12965170	1.0	0.967	collinear
gene:TraesCS6A02G024700	Chr6A	12288894	12290990	-	12289942	Chr6A	12968010	12970234	-	12969122	0.997	0.979	collinear
gene:TraesCS6A02G024800	Chr6A	12313087	12314289	+	12313688	Chr6A	13011546	13012790	+	13012168	1.0	0.946	collinear
gene:TraesCS6A02G024900	Chr6A	12385671	12393820	+	12389745	Chr6A	13071547	13079621	+	13075584	0.987	0.968	collinear
gene:TraesCS6A02G025100	Chr6A	12420997	12421536	+	12421266	Chr6A	13307688	13308227	+	13307957	1.0	0.996	collinear
gene:TraesCS6A02G025200	Chr6A	12432253	12433955	-	12433104	Chr6A	13316568	13318269	-	13317418	0.999	0.972	collinear
gene:TraesCS6A02G025300	Chr6A	12472897	12481198	+	12477047	Chr6A	13337891	13345549	+	13341720	0.94	0.918	collinear
gene:TraesCS6A02G025500	Chr6A	12625694	12627488	-	12626591	Chr6A	13452950	13454695	-	13453822	0.968	0.933	collinear
gene:TraesCS6A02G025700	Chr6A	12836151	12838286	-	12837218	Chr6A	13617831	13619944	-	13618887	0.99	0.966	collinear
gene:TraesCS6A02G025800	Chr6A	12857365	12858830	+	12858097	Chr6A	13672898	13674363	+	13673630	1.0	0.981	collinear
gene:TraesCS6A02G025900	Chr6A	12890959	12892731	-	12891845	Chr6A	13693100	13694888	-	13693994	1.0	0.984	collinear
