gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	ArinaLrFor_tgt_chr	ArinaLrFor_tgt_start	ArinaLrFor_tgt_end	ArinaLrFor_tgt_strand	ArinaLrFor_tgt_midpoint	ArinaLrFor_coverage	ArinaLrFor_identity	segment
gene:TraesCS7B02G002900	Chr7B	1202960	1208805	-	1205882	Chr5B	480688337	480694182	+	480691259	1.0	1.0	collinear
gene:TraesCS7B02G003000	Chr7B	1254479	1262607	-	1258543	Chr5B	480635172	480643177	+	480639174	1.0	0.999	collinear
gene:TraesCS7B02G003100	Chr7B	1269606	1276585	-	1273095	Chr5B	480621194	480628173	+	480624683	1.0	1.0	collinear
gene:TraesCS7B02G003200	Chr7B	1277261	1283594	-	1280427	Chr5B	480614185	480620518	+	480617351	1.0	1.0	collinear
gene:TraesCS7B02G003300	Chr7B	1304370	1309391	+	1306880	Chr5B	480587942	480592963	-	480590452	1.0	0.999	collinear
gene:TraesCS7B02G003400	Chr7B	1313393	1327596	+	1320494	Chr5B	480569742	480583943	-	480576842	1.0	0.998	collinear
gene:TraesCS7B02G003500	Chr7B	1331541	1331921	+	1331731	Chr5B	480565417	480565797	-	480565607	1.0	1.0	collinear
gene:TraesCS7B02G003600	Chr7B	1351479	1352210	+	1351844	Chr5B	480498423	480499154	-	480498788	1.0	1.0	collinear
gene:TraesCS7B02G003700	Chr7B	1364532	1364921	+	1364726	Chr5B	480485953	480486342	-	480486147	1.0	1.0	collinear
gene:TraesCS7B02G003800	Chr7B	1436945	1438038	+	1437491	Chr5B	480418444	480419537	-	480418990	1.0	1.0	collinear
gene:TraesCS7B02G003900	Chr7B	1482228	1483396	+	1482812	Chr5B	480376870	480378038	-	480377454	1.0	0.999	collinear
gene:TraesCS7B02G004000	Chr7B	1697699	1697938	+	1697818	Chr5B	480162905	480163144	-	480163024	1.0	1.0	collinear
gene:TraesCS7B02G004100	Chr7B	1775655	1776203	-	1775929	Chr5B	480083858	480084406	+	480084132	1.0	0.989	collinear
gene:TraesCS7B02G004400	Chr7B	2098559	2101882	+	2100220	Chr5B	479803540	479806838	-	479805189	1.0	0.993	collinear
gene:TraesCS7B02G004500	Chr7B	2328395	2329072	-	2328733	Chr5B	479429028	479429705	+	479429366	1.0	1.0	collinear
gene:TraesCS7B02G004600	Chr7B	2334104	2335649	+	2334876	Chr5B	479422452	479423997	-	479423224	1.0	1.0	collinear
gene:TraesCS7B02G004700	Chr7B	2561961	2563614	-	2562787	Chr5B	479166027	479167680	-	479166853	1.0	1.0	collinear
gene:TraesCS7B02G004800	Chr7B	2749130	2750569	+	2749849	Chr5B	478928790	478930229	-	478929509	1.0	1.0	collinear
gene:TraesCS7B02G004900	Chr7B	2784380	2786335	+	2785357	Chr5B	478891717	478893672	-	478892694	1.0	1.0	collinear
gene:TraesCS7B02G005100	Chr7B	2889801	2895704	-	2892752	Chr5B	478780545	478786448	+	478783496	1.0	1.0	collinear
gene:TraesCS7B02G005200	Chr7B	2911028	2919723	-	2915375	Chr5B	478756441	478765136	+	478760788	1.0	1.0	collinear
gene:TraesCS7B02G005400	Chr7B	2933018	2941833	+	2937425	Chr5B	478734330	478743145	-	478738737	1.0	0.999	collinear
gene:TraesCS7B02G005500	Chr7B	2944187	2948732	-	2946459	Chr5B	478727431	478731976	+	478729703	1.0	1.0	collinear
gene:TraesCS7B02G005600	Chr7B	3094550	3094837	-	3094693	Chr5B	478581908	478582195	+	478582051	1.0	1.0	collinear
gene:TraesCS7B02G005700	Chr7B	3142300	3151017	-	3146658	Chr5B	478524158	478532875	+	478528516	1.0	1.0	collinear
gene:TraesCS7B02G005800	Chr7B	3170935	3175101	+	3173018	Chr5B	478500372	478504538	-	478502455	1.0	1.0	collinear
gene:TraesCS7B02G005900	Chr7B	3179490	3183749	-	3181619	Chr5B	478491724	478495983	+	478493853	1.0	1.0	collinear
gene:TraesCS7B02G006000	Chr7B	3329386	3333128	+	3331257	Chr5B	478342810	478346563	-	478344686	1.0	0.991	collinear
gene:TraesCS7B02G006100	Chr7B	3340904	3342548	-	3341726	Chr5B	478333423	478335067	+	478334245	1.0	1.0	collinear
gene:TraesCS7B02G006200	Chr7B	3362838	3364583	+	3363710	Chr5B	478311217	478312962	-	478312089	1.0	0.999	collinear
gene:TraesCS7B02G006300	Chr7B	3540080	3541719	+	3540899	Chr5B	478134458	478136097	-	478135277	1.0	1.0	collinear
gene:TraesCS7B02G006400	Chr7B	3684186	3689427	+	3686806	Chr5B	477987256	477992497	-	477989876	1.0	1.0	collinear
gene:TraesCS7B02G006500	Chr7B	3695054	3696459	-	3695756	Chr5B	477980215	477981608	+	477980911	0.99	0.988	collinear
gene:TraesCS7B02G006600	Chr7B	3699820	3701864	-	3700842	Chr5B	477974592	477976802	+	477975697	1.0	0.996	collinear
gene:TraesCS7B02G006700	Chr7B	3789679	3794857	+	3792268	Chr5B	477880242	477885420	-	477882831	1.0	0.999	collinear
gene:TraesCS7B02G006800	Chr7B	3795056	3797564	-	3796310	Chr5B	477877535	477880043	+	477878789	1.0	0.998	collinear
gene:TraesCS7B02G006900	Chr7B	3846939	3849534	+	3848236	Chr5B	477825832	477828427	-	477827129	1.0	0.999	collinear
gene:TraesCS7B02G007100	Chr7B	3882349	3883686	+	3883017	Chr5B	477793867	477795204	-	477794535	1.0	0.999	collinear
gene:TraesCS7B02G007200	Chr7B	3894585	3896614	-	3895599	Chr5B	477781614	477783643	+	477782628	1.0	1.0	collinear
gene:TraesCS7B02G007300	Chr7B	4005015	4012898	+	4008956	Chr5B	477663868	477671573	-	477667720	1.0	1.0	collinear
gene:TraesCS7B02G007400	Chr7B	4093717	4099494	+	4096605	Chr5B	477578009	477583786	-	477580897	1.0	1.0	collinear
gene:TraesCS7B02G007500	Chr7B	4137615	4137818	-	4137716	Chr5B	477540057	477540260	+	477540158	1.0	1.0	collinear
gene:TraesCS7B02G007600	Chr7B	4145677	4149860	+	4147768	Chr5B	477528268	477532451	-	477530359	1.0	1.0	collinear
gene:TraesCS7B02G007700	Chr7B	4202081	4202336	-	4202208	Chr5B	477474686	477474941	+	477474813	1.0	1.0	collinear
gene:TraesCS7B02G007800	Chr7B	4312036	4318714	+	4315375	Chr5B	477369177	477375855	-	477372516	1.0	1.0	collinear
gene:TraesCS7B02G007906	Chr7B	4603586	4604314	-	4603950	Chr5B	477077640	477078368	+	477078004	1.0	1.0	collinear
gene:TraesCS7B02G007900	Chr7B	4614023	4614736	+	4614379	Chr5B	477067218	477067931	-	477067574	1.0	1.0	collinear
gene:TraesCS7B02G008000	Chr7B	4894707	4898487	-	4896597	Chr5B	476786070	476789850	+	476787960	1.0	1.0	collinear
gene:TraesCS7B02G008100	Chr7B	4901262	4904221	-	4902741	Chr5B	476780336	476783295	+	476781815	1.0	1.0	collinear
gene:TraesCS7B02G008200	Chr7B	4907990	4911946	-	4909968	Chr5B	476772338	476776259	+	476774298	1.0	0.998	collinear
gene:TraesCS7B02G008300	Chr7B	5054533	5058720	-	5056626	Chr5B	476620095	476624282	+	476622188	1.0	0.999	collinear
gene:TraesCS7B02G008400	Chr7B	5058850	5062745	+	5060797	Chr5B	476616183	476619965	-	476618074	0.964	0.964	collinear
gene:TraesCS7B02G009200	Chr7B	5513957	5521157	-	5517557	Chr5B	476472070	476479270	+	476475670	1.0	0.999	collinear
gene:TraesCS7B02G009300	Chr7B	5915828	5923162	+	5919495	Chr5B	476056013	476062406	-	476059209	1.0	0.991	collinear
gene:TraesCS7B02G009400	Chr7B	5927401	5929255	-	5928328	Chr5B	476049918	476051775	+	476050846	1.0	0.996	collinear
gene:TraesCS7B02G009500	Chr7B	5981561	5999719	-	5990640	Chr5B	475966826	475984832	+	475975829	0.998	0.994	collinear
gene:TraesCS7B02G009600	Chr7B	6002981	6003351	-	6003166	Chr5B	475963193	475963563	+	475963378	1.0	0.995	collinear
gene:TraesCS7B02G009700	Chr7B	6033052	6034764	-	6033908	Chr5B	475932318	475933993	+	475933155	0.974	0.966	collinear
gene:TraesCS7B02G009800	Chr7B	6066133	6078702	-	6072417	Chr5B	475875546	475901084	+	475888315	1.0	0.991	collinear
gene:TraesCS7B02G010100	Chr7B	6176904	6180365	+	6178634	Chr5B	475761324	475764828	-	475763076	1.0	0.958	collinear
gene:TraesCS7B02G010200	Chr7B	6233306	6237005	+	6235155	Chr5B	475705628	475709327	-	475707477	1.0	0.996	collinear
gene:TraesCS7B02G010300	Chr7B	6369488	6372764	+	6371126	Chr5B	475571001	475574277	-	475572639	1.0	1.0	collinear
gene:TraesCS7B02G010400	Chr7B	6391299	6395504	-	6393401	Chr5B	475548263	475552468	+	475550365	1.0	1.0	collinear
gene:TraesCS7B02G010500	Chr7B	6747372	6753247	+	6750309	Chr5B	475187153	475193028	-	475190090	1.0	0.999	collinear
gene:TraesCS7B02G010600	Chr7B	6797030	6797287	+	6797158	Chr5B	475143213	475143470	-	475143341	1.0	1.0	collinear
gene:TraesCS7B02G010700	Chr7B	6834338	6835269	-	6834803	Chr5B	475105868	475106800	+	475106334	1.0	0.997	collinear
gene:TraesCS7B02G010800	Chr7B	6921009	6921266	-	6921137	Chr5B	475027999	475028256	+	475028127	1.0	1.0	collinear
gene:TraesCS7B02G010900	Chr7B	6943524	6944159	+	6943841	Chr5B	475005301	475005936	-	475005618	1.0	0.995	collinear
gene:TraesCS7B02G011000	Chr7B	6952144	6977940	+	6965042	Chr5B	474971453	474997256	-	474984354	1.0	0.994	collinear
gene:TraesCS7B02G011100	Chr7B	7030959	7031855	+	7031407	Chr5B	474916051	474916947	-	474916499	1.0	1.0	collinear
gene:TraesCS7B02G011200	Chr7B	7037206	7038444	-	7037825	Chr5B	474909464	474910702	+	474910083	1.0	1.0	collinear
gene:TraesCS7B02G011300	Chr7B	7306366	7311548	-	7308957	Chr5B	474637527	474642709	+	474640118	1.0	1.0	collinear
gene:TraesCS7B02G011400	Chr7B	7350128	7351018	+	7350573	Chr5B	474571838	474572728	-	474572283	1.0	0.997	collinear
gene:TraesCS7B02G011500	Chr7B	7356839	7358238	-	7357538	Chr5B	474564620	474566019	+	474565319	1.0	1.0	collinear
gene:TraesCS7B02G011600	Chr7B	7365403	7367618	+	7366510	Chr5B	474558423	474560638	-	474559530	1.0	0.998	collinear
gene:TraesCS7B02G011700	Chr7B	7441198	7441509	+	7441353	Chr5B	474491553	474491864	-	474491708	1.0	1.0	collinear
gene:TraesCS7B02G011900	Chr7B	7558482	7560782	-	7559632	Chr5B	474303339	474305838	+	474304588	1.0	0.972	collinear
gene:TraesCS7B02G012000	Chr7B	7715544	7717698	-	7716621	Chr5B	474220304	474222458	+	474221381	1.0	0.999	collinear
gene:TraesCS7B02G012100	Chr7B	7727905	7728237	+	7728071	Chr5B	474210451	474210783	-	474210617	1.0	1.0	collinear
gene:TraesCS7B02G012200	Chr7B	7730389	7732372	-	7731380	Chr5B	474206316	474208299	+	474207307	1.0	0.997	collinear
gene:TraesCS7B02G012300	Chr7B	8364004	8367295	+	8365649	Chr5B	473524637	473527571	-	473526104	0.999	0.941	collinear
gene:TraesCS7B02G012400	Chr7B	8519789	8526697	-	8523243	Chr5B	473446504	473453401	+	473449952	0.994	0.993	collinear
gene:TraesCS7B02G012500	Chr7B	8859289	8863598	+	8861443	Chr5B	473006657	473010966	-	473008811	1.0	1.0	collinear
gene:TraesCS7B02G012600	Chr7B	8865538	8868430	-	8866984	Chr5B	473002030	473004922	+	473003476	1.0	1.0	collinear
gene:TraesCS7B02G012700	Chr7B	8880922	8889623	-	8885272	Chr5B	472980837	472989538	+	472985187	1.0	1.0	collinear
gene:TraesCS7B02G012800	Chr7B	8917144	8917597	-	8917370	Chr5B	472952863	472953316	+	472953089	1.0	1.0	collinear
gene:TraesCS7B02G012884	Chr7B	8928556	8929029	-	8928792	Chr5B	472941433	472941906	+	472941669	1.0	1.0	collinear
gene:TraesCS7B02G012900	Chr7B	8932376	8933817	-	8933096	Chr5B	472936645	472938086	+	472937365	1.0	1.0	collinear
gene:TraesCS7B02G013001	Chr7B	8988470	8988937	-	8988703	Chr5B	472881969	472882436	+	472882202	1.0	1.0	collinear
gene:TraesCS7B02G013000	Chr7B	8993313	8994132	-	8993722	Chr5B	472876774	472877593	+	472877183	1.0	1.0	collinear
gene:TraesCS7B02G013100	Chr7B	9702354	9704354	+	9703354	Chr5B	472452208	472454208	+	472453208	1.0	1.0	collinear
gene:TraesCS7B02G013200	Chr7B	9750728	9753050	+	9751889	Chr5B	472005034	472007285	-	472006159	1.0	1.0	collinear
gene:TraesCS7B02G013300	Chr7B	9754094	9760088	-	9757091	Chr5B	471998070	472003990	+	472001030	1.0	0.998	collinear
gene:TraesCS7B02G013400	Chr7B	9811371	9813688	+	9812529	Chr5B	471945487	471947769	-	471946628	1.0	0.998	collinear
gene:TraesCS7B02G013500	Chr7B	10101970	10103900	+	10102935	Chr5B	471653196	471655126	-	471654161	1.0	0.993	collinear
gene:TraesCS7B02G013600	Chr7B	10156648	10161061	-	10158854	Chr5B	471596160	471600572	+	471598366	0.999	0.997	collinear
gene:TraesCS7B02G013700	Chr7B	10174613	10174930	-	10174771	Chr5B	471591290	471591604	+	471591447	0.99	0.99	collinear
gene:TraesCS7B02G013900	Chr7B	10241189	10241524	-	10241356	Chr5B	471558309	471558644	+	471558476	1.0	1.0	collinear
gene:TraesCS7B02G014000	Chr7B	10558933	10561029	+	10559981	Chr5B	471238330	471240426	-	471239378	1.0	1.0	collinear
gene:TraesCS7B02G014100	Chr7B	10581949	10584294	+	10583121	Chr5B	471215452	471217797	-	471216624	1.0	1.0	collinear
gene:TraesCS7B02G014200	Chr7B	10639319	10641409	+	10640364	Chr5B	471158294	471160384	-	471159339	1.0	1.0	collinear
gene:TraesCS7B02G014400	Chr7B	10946591	10947682	+	10947136	Chr5B	470843999	470845090	-	470844544	1.0	1.0	collinear
gene:TraesCS7B02G014500	Chr7B	11529794	11531442	+	11530618	Chr5B	470241097	470242745	-	470241921	1.0	1.0	collinear
gene:TraesCS7B02G014600	Chr7B	11744804	11745353	+	11745078	Chr5B	470027419	470027968	-	470027693	1.0	1.0	collinear
gene:TraesCS7B02G014700	Chr7B	11956967	11960056	-	11958511	Chr5B	469789901	469792990	+	469791445	1.0	1.0	collinear
gene:TraesCS7B02G014800	Chr7B	11960171	11962965	+	11961568	Chr5B	469786992	469789786	-	469788389	1.0	1.0	collinear
gene:TraesCS7B02G014900	Chr7B	12179279	12180662	+	12179970	Chr5B	469572034	469573417	-	469572725	1.0	1.0	collinear
gene:TraesCS7B02G015000	Chr7B	12193225	12195282	-	12194253	Chr5B	469557457	469559514	+	469558485	1.0	1.0	collinear
gene:TraesCS7B02G015100	Chr7B	12204519	12208359	-	12206439	Chr5B	469544381	469548221	+	469546301	1.0	1.0	collinear
gene:TraesCS7B02G015200	Chr7B	12363280	12366655	-	12364967	Chr5B	469387327	469390702	+	469389014	1.0	1.0	collinear
gene:TraesCS7B02G015300	Chr7B	12380316	12383882	-	12382099	Chr5B	469370573	469374139	+	469372356	1.0	1.0	collinear
gene:TraesCS7B02G015400	Chr7B	12531909	12540105	-	12536007	Chr5B	469216566	469224762	+	469220664	1.0	1.0	collinear
gene:TraesCS7B02G015500	Chr7B	12717837	12719267	-	12718552	Chr5B	469039088	469040518	+	469039803	1.0	1.0	collinear
gene:TraesCS7B02G015600	Chr7B	12952614	12953495	+	12953054	Chr5B	468793531	468794412	-	468793971	1.0	1.0	collinear
gene:TraesCS7B02G015700	Chr7B	12966292	12967674	+	12966983	Chr5B	468779687	468781069	-	468780378	1.0	1.0	collinear
gene:TraesCS7B02G015800	Chr7B	13052693	13053141	-	13052917	Chr5B	468695488	468695936	+	468695712	1.0	1.0	collinear
gene:TraesCS7B02G015900	Chr7B	13307009	13308683	+	13307846	Chr5B	468442825	468444499	-	468443662	1.0	1.0	collinear
gene:TraesCS7B02G016000	Chr7B	13328909	13329655	-	13329282	Chr5B	468421794	468422540	+	468422167	1.0	0.998	collinear
gene:TraesCS7B02G016100	Chr7B	13801020	13808771	-	13804895	Chr5B	467948619	467956370	+	467952494	1.0	1.0	collinear
gene:TraesCS7B02G016200	Chr7B	13809257	13810555	-	13809906	Chr5B	467946835	467948133	+	467947484	1.0	1.0	collinear
gene:TraesCS7B02G016700	Chr7B	14696998	14697672	+	14697335	Chr5B	467163964	467164638	-	467164301	1.0	0.994	collinear
gene:TraesCS7B02G016800	Chr7B	14726749	14728414	+	14727581	Chr5B	467133273	467134938	-	467134105	1.0	0.999	collinear
gene:TraesCS7B02G016900	Chr7B	14787945	14788571	-	14788258	Chr5B	467049527	467050153	+	467049840	1.0	1.0	collinear
gene:TraesCS7B02G017000	Chr7B	14865746	14866569	-	14866157	Chr5B	466971439	466972256	+	466971847	0.986	0.948	collinear
gene:TraesCS7B02G017100	Chr7B	14873088	14875855	-	14874471	Chr5B	466962368	466965135	+	466963751	1.0	1.0	collinear
gene:TraesCS7B02G017200	Chr7B	14900070	14900955	+	14900512	Chr5B	466937269	466938154	-	466937711	1.0	1.0	collinear
gene:TraesCS7B02G017300	Chr7B	14909748	14910511	+	14910129	Chr5B	466928054	466928817	-	466928435	1.0	1.0	collinear
gene:TraesCS7B02G017400	Chr7B	14980715	14981524	+	14981119	Chr5B	466857355	466858164	-	466857759	1.0	1.0	collinear
gene:TraesCS7B02G017500	Chr7B	14996011	15001555	+	14998783	Chr5B	466837335	466842879	-	466840107	1.0	1.0	collinear
gene:TraesCS7B02G017600	Chr7B	15018129	15018775	+	15018452	Chr5B	466820115	466820761	-	466820438	1.0	1.0	collinear
gene:TraesCS7B02G017700	Chr7B	15019567	15020744	-	15020155	Chr5B	466818146	466819323	+	466818734	1.0	1.0	collinear
gene:TraesCS7B02G017900	Chr7B	15070836	15072308	-	15071572	Chr5B	466767370	466768842	+	466768106	1.0	1.0	collinear
gene:TraesCS7B02G018000	Chr7B	15227062	15234063	+	15230562	Chr5B	466610817	466617817	-	466614317	1.0	1.0	collinear
gene:TraesCS7B02G018100	Chr7B	15298372	15298782	+	15298577	Chr5B	466546098	466546508	-	466546303	1.0	1.0	collinear
gene:TraesCS7B02G018200	Chr7B	15299479	15301354	-	15300416	Chr5B	466543526	466545401	+	466544463	1.0	0.998	collinear
gene:TraesCS7B02G018300	Chr7B	15301668	15308804	-	15305236	Chr5B	466536094	466543212	+	466539653	1.0	0.999	collinear
gene:TraesCS7B02G018400	Chr7B	15505816	15506906	+	15506361	Chr5B	466339571	466340661	-	466340116	1.0	0.998	collinear
gene:TraesCS7B02G018500	Chr7B	15587312	15589141	-	15588226	Chr5B	466257654	466259483	+	466258568	1.0	0.998	collinear
gene:TraesCS7B02G018600	Chr7B	15592400	15602503	-	15597451	Chr5B	466244357	466254461	+	466249409	1.0	0.999	collinear
gene:TraesCS7B02G018700	Chr7B	15713548	15714633	-	15714090	Chr5B	466131966	466133051	+	466132508	1.0	1.0	collinear
gene:TraesCS7B02G018800	Chr7B	15826762	15828711	-	15827736	Chr5B	466020453	466022402	+	466021427	1.0	1.0	collinear
gene:TraesCS7B02G018900	Chr7B	15935336	15937706	+	15936521	Chr5B	465911765	465914135	-	465912950	1.0	1.0	collinear
gene:TraesCS7B02G019000	Chr7B	16136069	16136479	+	16136274	Chr5B	465715213	465715623	-	465715418	1.0	0.997	collinear
gene:TraesCS7B02G019100	Chr7B	16154273	16158150	-	16156211	Chr5B	465692022	465695899	+	465693960	1.0	1.0	collinear
gene:TraesCS7B02G019200	Chr7B	16514970	16516630	+	16515800	Chr5B	465341337	465342997	-	465342167	1.0	1.0	collinear
gene:TraesCS7B02G019300	Chr7B	16524334	16526771	+	16525552	Chr5B	465331196	465333633	-	465332414	1.0	1.0	collinear
gene:TraesCS7B02G019400	Chr7B	16707414	16709180	+	16708297	Chr5B	465149334	465151100	-	465150217	1.0	1.0	collinear
gene:TraesCS7B02G019500	Chr7B	16732365	16734410	+	16733387	Chr5B	465124677	465126722	-	465125699	1.0	1.0	collinear
gene:TraesCS7B02G019600	Chr7B	16833162	16835197	+	16834179	Chr5B	465025754	465027789	-	465026771	1.0	1.0	collinear
gene:TraesCS7B02G019700	Chr7B	16951030	16952184	+	16951607	Chr5B	464909213	464910367	-	464909790	1.0	1.0	collinear
gene:TraesCS7B02G019800	Chr7B	17348436	17349390	-	17348913	Chr5B	464511453	464512407	+	464511930	1.0	1.0	collinear
gene:TraesCS7B02G019900	Chr7B	17507731	17508243	+	17507987	Chr5B	464352860	464353372	-	464353116	1.0	1.0	collinear
gene:TraesCS7B02G020000	Chr7B	17611998	17614922	-	17613460	Chr5B	464244077	464247001	+	464245539	1.0	1.0	collinear
gene:TraesCS7B02G020100	Chr7B	17648831	17657232	+	17653031	Chr5B	464201701	464210102	-	464205901	1.0	1.0	collinear
gene:TraesCS7B02G020200	Chr7B	17662362	17666854	+	17664608	Chr5B	464192227	464196719	-	464194473	1.0	0.999	collinear
gene:TraesCS7B02G020300	Chr7B	17842048	17847664	-	17844856	Chr5B	463980138	463985787	+	463982962	1.0	0.999	collinear
gene:TraesCS7B02G020500	Chr7B	18097198	18103443	-	18100320	Chr5B	463741962	463748205	+	463745083	1.0	0.999	collinear
gene:TraesCS7B02G020600	Chr7B	18199334	18203379	-	18201356	Chr5B	463644448	463648493	+	463646470	1.0	1.0	collinear
gene:TraesCS7B02G020700	Chr7B	18206139	18208440	+	18207289	Chr5B	463639405	463641705	-	463640555	1.0	0.999	collinear
gene:TraesCS7B02G020800	Chr7B	18207990	18218252	-	18213121	Chr5B	463629594	463639855	+	463634724	1.0	1.0	collinear
gene:TraesCS7B02G020900	Chr7B	18505319	18506211	-	18505765	Chr5B	463262921	463263813	+	463263367	1.0	0.995	collinear
gene:TraesCS7B02G021000	Chr7B	19112106	19117679	-	19114892	Chr5B	462713446	462720492	+	462716969	1.0	1.0	collinear
gene:TraesCS7B02G021100	Chr7B	19140996	19141196	-	19141096	Chr5B	462689889	462690089	+	462689989	1.0	1.0	collinear
gene:TraesCS7B02G021200	Chr7B	19271829	19276711	-	19274270	Chr5B	462554450	462559332	+	462556891	1.0	0.999	collinear
gene:TraesCS7B02G021300	Chr7B	19535687	19539355	-	19537521	Chr5B	462296180	462299845	+	462298012	1.0	1.0	collinear
gene:TraesCS7B02G021400	Chr7B	19680385	19684350	-	19682367	Chr5B	462154855	462158820	+	462156837	1.0	1.0	collinear
gene:TraesCS7B02G021500	Chr7B	19887976	19891344	+	19889660	Chr5B	461950082	461953450	-	461951766	1.0	0.999	collinear
gene:TraesCS7B02G021700	Chr7B	20034508	20035534	-	20035021	Chr5B	461808149	461809177	+	461808663	1.0	0.997	collinear
gene:TraesCS7B02G021800	Chr7B	20384292	20384911	+	20384601	Chr5B	461462546	461463165	-	461462855	1.0	1.0	collinear
gene:TraesCS7B02G021900	Chr7B	20720112	20721816	-	20720964	Chr5B	460493946	460495650	+	460494798	1.0	1.0	collinear
gene:TraesCS7B02G022000	Chr7B	20834658	20838443	+	20836550	Chr5B	460379434	460383219	-	460381326	1.0	1.0	collinear
gene:TraesCS7B02G022200	Chr7B	21278405	21279724	-	21279064	Chr5B	459986494	459987813	+	459987153	1.0	1.0	collinear
gene:TraesCS7B02G022300	Chr7B	21652584	21658104	+	21655344	Chr5B	459613154	459618517	-	459615835	1.0	0.998	collinear
gene:TraesCS7B02G022400	Chr7B	21666724	21669228	+	21667976	Chr5B	459602010	459604514	-	459603262	1.0	0.995	collinear
gene:TraesCS7B02G022500	Chr7B	21671059	21671586	-	21671322	Chr5B	459599649	459600176	+	459599912	1.0	0.998	collinear
