gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	ArinaLrFor_tgt_chr	ArinaLrFor_tgt_start	ArinaLrFor_tgt_end	ArinaLrFor_tgt_strand	ArinaLrFor_tgt_midpoint	ArinaLrFor_coverage	ArinaLrFor_identity	segment
gene:TraesCS3D02G053100	Chr3D	21900166	21900678	+	21900422	Chr3D	20467842	20468354	+	20468098	1.0	1.0	collinear
gene:TraesCS3D02G053200	Chr3D	21900841	21901200	-	21901020	Chr3D	20468517	20468876	-	20468696	1.0	1.0	collinear
gene:TraesCS3D02G053300	Chr3D	21902685	21903335	-	21903010	Chr3D	20469824	20470474	-	20470149	1.0	1.0	collinear
gene:TraesCS3D02G053400	Chr3D	21903938	21905358	+	21904648	Chr3D	20471077	20472497	+	20471787	1.0	1.0	collinear
gene:TraesCS3D02G053500	Chr3D	21905522	21905638	+	21905580	Chr3D	20472661	20472777	+	20472719	1.0	1.0	collinear
gene:TraesCS3D02G053600	Chr3D	22047120	22052398	-	22049759	Chr3D	20613409	20618687	-	20616048	1.0	1.0	collinear
gene:TraesCS3D02G053700	Chr3D	22084926	22092885	+	22088905	Chr3D	20650747	20658701	+	20654724	1.0	1.0	collinear
gene:TraesCS3D02G053800	Chr3D	22129627	22130047	-	22129837	Chr3D	20694950	20695370	-	20695160	1.0	1.0	collinear
gene:TraesCS3D02G053900	Chr3D	22223133	22224830	+	22223981	Chr3D	20787425	20789122	+	20788273	1.0	0.988	collinear
gene:TraesCS3D02G054000	Chr3D	22272486	22274133	+	22273309	Chr3D	20835893	20837540	+	20836716	1.0	1.0	collinear
gene:TraesCS3D02G054100	Chr3D	22276322	22280672	+	22278497	Chr3D	20839512	20843862	+	20841687	1.0	1.0	collinear
gene:TraesCS3D02G054200	Chr3D	22280951	22285109	-	22283030	Chr3D	20844141	20848299	-	20846220	1.0	1.0	collinear
gene:TraesCS3D02G054300	Chr3D	22328359	22331900	-	22330129	Chr3D	20891385	20894926	-	20893155	1.0	1.0	collinear
gene:TraesCS3D02G054400	Chr3D	22363911	22369183	+	22366547	Chr3D	20926964	20932236	+	20929600	1.0	1.0	collinear
gene:TraesCS3D02G054500	Chr3D	22367249	22368199	-	22367724	Chr3D	20930302	20931252	-	20930777	1.0	1.0	collinear
gene:TraesCS3D02G054600	Chr3D	22369101	22374009	-	22371555	Chr3D	20932154	20937062	-	20934608	1.0	1.0	collinear
gene:TraesCS3D02G054700	Chr3D	22375450	22378063	+	22376756	Chr3D	20938503	20941116	+	20939809	1.0	1.0	collinear
gene:TraesCS3D02G054800	Chr3D	22383009	22387057	+	22385033	Chr3D	20945905	20949763	+	20947834	1.0	0.999	collinear
gene:TraesCS3D02G054900	Chr3D	22677705	22680424	+	22679064	Chr3D	21239730	21242449	+	21241089	1.0	1.0	collinear
gene:TraesCS3D02G055000	Chr3D	22726349	22727407	-	22726878	Chr3D	21288354	21289417	-	21288885	1.0	0.996	collinear
gene:TraesCS3D02G055100	Chr3D	22929045	22930058	+	22929551	Chr3D	21490248	21491261	+	21490754	1.0	1.0	collinear
gene:TraesCS3D02G055300	Chr3D	23054118	23056575	+	23055346	Chr3D	21613394	21615851	+	21614622	1.0	1.0	collinear
gene:TraesCS3D02G055400	Chr3D	23057692	23061395	+	23059543	Chr3D	21616968	21620671	+	21618819	1.0	1.0	collinear
gene:TraesCS3D02G055500	Chr3D	23061692	23065089	-	23063390	Chr3D	21620968	21624365	-	21622666	1.0	1.0	collinear
gene:TraesCS3D02G055600	Chr3D	23076093	23077451	-	23076772	Chr3D	21635007	21636365	-	21635686	1.0	1.0	collinear
gene:TraesCS3D02G055700	Chr3D	23081682	23085596	-	23083639	Chr3D	21640596	21644513	-	21642554	1.0	1.0	collinear
gene:TraesCS3D02G055800	Chr3D	23091795	23092602	+	23092198	Chr3D	21650712	21651519	+	21651115	1.0	1.0	collinear
gene:TraesCS3D02G055900	Chr3D	23144496	23145049	-	23144772	Chr3D	21702244	21702797	-	21702520	1.0	1.0	collinear
gene:TraesCS3D02G056000	Chr3D	23147649	23159866	-	23153757	Chr3D	21705397	21717614	-	21711505	1.0	1.0	collinear
gene:TraesCS3D02G056100	Chr3D	23173065	23175590	-	23174327	Chr3D	21730813	21733338	-	21732075	1.0	1.0	collinear
gene:TraesCS3D02G056200	Chr3D	23195014	23197330	-	23196172	Chr3D	21752569	21754883	-	21753726	0.998	0.998	collinear
gene:TraesCS3D02G056300	Chr3D	23229137	23230993	-	23230065	Chr3D	21785494	21787350	-	21786422	1.0	1.0	collinear
gene:TraesCS3D02G056400	Chr3D	23612328	23617114	+	23614721	Chr3D	22171789	22176575	+	22174182	1.0	1.0	collinear
gene:TraesCS3D02G056500	Chr3D	23665855	23669548	+	23667701	Chr3D	22225073	22228766	+	22226919	1.0	1.0	collinear
gene:TraesCS3D02G056600	Chr3D	23673037	23676997	+	23675017	Chr3D	22232255	22236215	+	22234235	1.0	1.0	collinear
gene:TraesCS3D02G056700	Chr3D	23729222	23731531	-	23730376	Chr3D	22288212	22290521	-	22289366	1.0	1.0	collinear
gene:TraesCS3D02G056800	Chr3D	23743928	23745529	+	23744728	Chr3D	22302518	22304119	+	22303318	1.0	1.0	collinear
gene:TraesCS3D02G056900	Chr3D	23746339	23747047	+	23746693	Chr3D	22304929	22305637	+	22305283	1.0	1.0	collinear
gene:TraesCS3D02G057000	Chr3D	23857642	23859519	+	23858580	Chr3D	22413922	22415799	+	22414860	1.0	1.0	collinear
gene:TraesCS3D02G057100	Chr3D	23887821	23890130	-	23888975	Chr3D	22443622	22445925	-	22444773	0.996	0.996	collinear
gene:TraesCS3D02G057200	Chr3D	23951449	23954268	+	23952858	Chr3D	22506780	22509599	+	22508189	1.0	1.0	collinear
gene:TraesCS3D02G057300	Chr3D	24055810	24059880	+	24057845	Chr3D	22603072	22607133	-	22605102	1.0	0.999	collinear
gene:TraesCS3D02G057400	Chr3D	24091127	24095431	-	24093279	Chr3D	22645723	22650026	-	22647874	1.0	1.0	collinear
gene:TraesCS3D02G057500	Chr3D	24099562	24104061	-	24101811	Chr3D	22654157	22658656	-	22656406	1.0	1.0	collinear
gene:TraesCS3D02G057700	Chr3D	24160684	24161289	-	24160986	Chr3D	22704244	22704849	-	22704546	1.0	1.0	collinear
gene:TraesCS3D02G057800	Chr3D	24167026	24167397	-	24167211	Chr3D	22708415	22708786	-	22708600	1.0	1.0	collinear
gene:TraesCS3D02G057900	Chr3D	24167527	24167970	-	24167748	Chr3D	22708916	22709359	-	22709137	1.0	1.0	collinear
gene:TraesCS3D02G058000	Chr3D	24170651	24171346	-	24170998	Chr3D	22710499	22711194	-	22710846	1.0	1.0	collinear
gene:TraesCS3D02G058100	Chr3D	24501375	24502806	-	24502090	Chr3D	23031337	23032768	-	23032052	1.0	1.0	collinear
gene:TraesCS3D02G058200	Chr3D	24871065	24873533	-	24872299	Chr3D	23406847	23409315	-	23408081	1.0	1.0	collinear
gene:TraesCS3D02G058300	Chr3D	25121982	25127028	+	25124505	Chr3D	23655257	23660303	+	23657780	1.0	0.999	collinear
gene:TraesCS3D02G058400	Chr3D	25131647	25134751	-	25133199	Chr3D	23664922	23668026	-	23666474	1.0	1.0	collinear
gene:TraesCS3D02G058500	Chr3D	25160892	25161032	-	25160962	Chr3D	23693288	23693428	-	23693358	1.0	1.0	collinear
gene:TraesCS3D02G058600	Chr3D	25190330	25190467	-	25190398	Chr3D	23722809	23722946	-	23722877	1.0	1.0	collinear
gene:TraesCS3D02G058800	Chr3D	25518311	25521605	+	25519958	Chr3D	24045842	24049136	+	24047489	1.0	1.0	collinear
gene:TraesCS3D02G058900	Chr3D	25524273	25528807	-	25526540	Chr3D	24051804	24056338	-	24054071	1.0	1.0	collinear
gene:TraesCS3D02G059000	Chr3D	25784109	25785617	-	25784863	Chr3D	24307908	24309416	-	24308662	1.0	1.0	collinear
gene:TraesCS3D02G059100	Chr3D	25965405	25971781	-	25968593	Chr3D	24487490	24493647	-	24490568	1.0	1.0	collinear
gene:TraesCS3D02G059200	Chr3D	25984402	25987828	-	25986115	Chr3D	24505812	24509238	-	24507525	1.0	1.0	collinear
gene:TraesCS3D02G059300	Chr3D	26018009	26019634	-	26018821	Chr3D	27056197	27057822	-	27057009	1.0	1.0	collinear
gene:TraesCS3D02G059400	Chr3D	26072833	26075163	+	26073998	Chr3D	27105843	27108173	+	27107008	1.0	1.0	collinear
gene:TraesCS3D02G059500	Chr3D	26117468	26118835	-	26118151	Chr3D	27149822	27151189	-	27150505	1.0	1.0	collinear
gene:TraesCS3D02G059600	Chr3D	26125959	26127356	-	26126657	Chr3D	27158313	27159710	-	27159011	1.0	1.0	collinear
gene:TraesCS3D02G059700	Chr3D	26161485	26163097	-	26162291	Chr3D	27193501	27195113	-	27194307	1.0	1.0	collinear
gene:TraesCS3D02G059800	Chr3D	26164446	26168004	-	26166225	Chr3D	27196462	27200020	-	27198241	1.0	1.0	collinear
gene:TraesCS3D02G059900	Chr3D	26174541	26176947	-	26175744	Chr3D	27206204	27208610	-	27207407	1.0	1.0	collinear
gene:TraesCS3D02G060000	Chr3D	26215280	26216063	-	26215671	Chr3D	27246792	27247575	-	27247183	1.0	1.0	collinear
gene:TraesCS3D02G060100	Chr3D	26257100	26261534	+	26259317	Chr3D	27288533	27293083	+	27290808	1.0	0.938	collinear
gene:TraesCS3D02G060200	Chr3D	26262119	26262337	+	26262228	Chr3D	27293668	27293886	+	27293777	1.0	1.0	collinear
gene:TraesCS3D02G060300	Chr3D	26270268	26274372	+	26272320	Chr3D	27301818	27305922	+	27303870	1.0	1.0	collinear
gene:TraesCS3D02G060400	Chr3D	26290206	26294113	+	26292159	Chr3D	27321447	27325357	+	27323402	1.0	0.999	collinear
gene:TraesCS3D02G060500	Chr3D	26300459	26304466	+	26302462	Chr3D	27331704	27335711	+	27333707	1.0	1.0	collinear
gene:TraesCS3D02G060600	Chr3D	26304021	26306257	-	26305139	Chr3D	27335266	27337502	-	27336384	1.0	1.0	collinear
gene:TraesCS3D02G060700	Chr3D	26313578	26324747	-	26319162	Chr3D	27344424	27355611	-	27350017	1.0	1.0	collinear
gene:TraesCS3D02G060800	Chr3D	26443482	26446505	+	26444993	Chr3D	27472224	27475247	+	27473735	1.0	1.0	collinear
gene:TraesCS3D02G060900	Chr3D	26449214	26453950	+	26451582	Chr3D	27477956	27482692	+	27480324	1.0	1.0	collinear
gene:TraesCS3D02G061000	Chr3D	26454124	26456093	-	26455108	Chr3D	27482866	27484835	-	27483850	1.0	1.0	collinear
gene:TraesCS3D02G061100	Chr3D	26578118	26579431	+	26578774	Chr3D	27606418	27607731	+	27607074	1.0	1.0	collinear
gene:TraesCS3D02G061200	Chr3D	26583638	26587073	-	26585355	Chr3D	27611938	27615373	-	27613655	1.0	0.999	collinear
gene:TraesCS3D02G061300	Chr3D	26642274	26643082	-	26642678	Chr3D	27671926	27672734	-	27672330	1.0	1.0	collinear
gene:TraesCS3D02G061400	Chr3D	26648845	26649562	-	26649203	Chr3D	27678497	27679214	-	27678855	1.0	1.0	collinear
gene:TraesCS3D02G061500	Chr3D	26681594	26683879	+	26682736	Chr3D	27710897	27713182	+	27712039	1.0	1.0	collinear
gene:TraesCS3D02G061600	Chr3D	26686700	26687196	-	26686948	Chr3D	27716003	27716499	-	27716251	1.0	1.0	collinear
gene:TraesCS3D02G061700	Chr3D	26813932	26815973	-	26814952	Chr3D	27843150	27845191	-	27844170	1.0	0.999	collinear
gene:TraesCS3D02G061800	Chr3D	27054173	27054770	+	27054471	Chr3D	28081942	28082539	+	28082240	1.0	1.0	collinear
gene:TraesCS3D02G061900	Chr3D	27058938	27061263	-	27060100	Chr3D	28086707	28089032	-	28087869	1.0	1.0	collinear
gene:TraesCS3D02G062100	Chr3D	27171625	27172098	-	27171861	Chr3D	28198765	28199238	-	28199001	1.0	1.0	collinear
gene:TraesCS3D02G062200	Chr3D	27246366	27251285	+	27248825	Chr3D	28272167	28277086	+	28274626	1.0	1.0	collinear
gene:TraesCS3D02G062300	Chr3D	27550514	27551182	-	27550848	Chr3D	28568225	28568893	-	28568559	1.0	1.0	collinear
gene:TraesCS3D02G062400	Chr3D	27559545	27564411	+	27561978	Chr3D	28577025	28581891	+	28579458	1.0	0.999	collinear
gene:TraesCS3D02G062500	Chr3D	27651652	27653793	+	27652722	Chr3D	28668642	28670783	+	28669712	1.0	1.0	collinear
gene:TraesCS3D02G062600	Chr3D	27655988	27657928	+	27656958	Chr3D	28672978	28674918	+	28673948	1.0	0.999	collinear
gene:TraesCS3D02G062700	Chr3D	27663416	27666333	+	27664874	Chr3D	28680285	28683202	+	28681743	1.0	1.0	collinear
gene:TraesCS3D02G062800	Chr3D	27680818	27681282	-	27681050	Chr3D	28697400	28697864	-	28697632	1.0	1.0	collinear
gene:TraesCS3D02G062900	Chr3D	27759756	27761451	+	27760603	Chr3D	28775426	28777122	+	28776274	1.0	1.0	collinear
gene:TraesCS3D02G063000	Chr3D	27877099	27880506	-	27878802	Chr3D	28889323	28892730	-	28891026	1.0	1.0	collinear
gene:TraesCS3D02G063100	Chr3D	27879069	27884090	+	27881579	Chr3D	28891293	28896314	+	28893803	1.0	1.0	collinear
gene:TraesCS3D02G063200	Chr3D	27889153	27890382	-	27889767	Chr3D	28901377	28902606	-	28901991	1.0	1.0	collinear
gene:TraesCS3D02G063300	Chr3D	27939449	27940594	-	27940021	Chr3D	28951679	28952824	-	28952251	1.0	1.0	collinear
gene:TraesCS3D02G063400	Chr3D	27944057	27944756	+	27944406	Chr3D	28956287	28956986	+	28956636	1.0	1.0	collinear
gene:TraesCS3D02G063500	Chr3D	27948572	27950285	+	27949428	Chr3D	28960492	28962205	+	28961348	1.0	0.999	collinear
gene:TraesCS3D02G063600	Chr3D	27951230	27956292	-	27953761	Chr3D	28963150	28968212	-	28965681	1.0	0.999	collinear
gene:TraesCS3D02G063700	Chr3D	28122301	28124109	-	28123205	Chr3D	29131381	29133189	-	29132285	1.0	1.0	collinear
gene:TraesCS3D02G063800	Chr3D	28133484	28135630	-	28134557	Chr3D	29142429	29144575	-	29143502	1.0	1.0	collinear
gene:TraesCS3D02G063900	Chr3D	28215195	28218346	-	28216770	Chr3D	29223473	29226624	-	29225048	1.0	1.0	collinear
gene:TraesCS3D02G064000	Chr3D	28233046	28236786	+	28234916	Chr3D	29241324	29245064	+	29243194	1.0	1.0	collinear
gene:TraesCS3D02G064100	Chr3D	28326340	28329337	-	28327838	Chr3D	29334715	29337712	-	29336213	1.0	0.999	collinear
gene:TraesCS3D02G064200	Chr3D	28330521	28333024	+	28331772	Chr3D	29338896	29341399	+	29340147	1.0	1.0	collinear
gene:TraesCS3D02G064300	Chr3D	28380825	28382676	-	28381750	Chr3D	29388734	29390585	-	29389659	1.0	1.0	collinear
gene:TraesCS3D02G064500	Chr3D	28478977	28479498	+	28479237	Chr3D	29486940	29487461	+	29487200	1.0	1.0	collinear
gene:TraesCS3D02G064600	Chr3D	28485518	28487806	+	28486662	Chr3D	29493431	29495719	+	29494575	1.0	1.0	collinear
gene:TraesCS3D02G064700	Chr3D	28493564	28495678	-	28494621	Chr3D	29501477	29503591	-	29502534	1.0	1.0	collinear
gene:TraesCS3D02G064800	Chr3D	28499308	28501394	-	28500351	Chr3D	29507220	29509306	-	29508263	1.0	1.0	collinear
gene:TraesCS3D02G064900	Chr3D	28505632	28510800	-	28508216	Chr3D	29513546	29518714	-	29516130	1.0	1.0	collinear
gene:TraesCS3D02G065000	Chr3D	28546602	28548106	-	28547354	Chr3D	29554152	29555656	-	29554904	1.0	1.0	collinear
gene:TraesCS3D02G065100	Chr3D	28590752	28592313	-	28591532	Chr3D	29597912	29599473	-	29598692	1.0	1.0	collinear
gene:TraesCS3D02G065200	Chr3D	28593535	28596986	-	28595260	Chr3D	29600695	29604146	-	29602420	1.0	1.0	collinear
gene:TraesCS3D02G065300	Chr3D	28733081	28735558	+	28734319	Chr3D	29735194	29737671	+	29736432	1.0	1.0	collinear
gene:TraesCS3D02G065400	Chr3D	28744988	28746874	+	28745931	Chr3D	29746381	29748276	+	29747328	1.0	1.0	collinear
gene:TraesCS3D02G065500	Chr3D	28944365	28945568	+	28944966	Chr3D	29941832	29943035	+	29942433	1.0	1.0	collinear
gene:TraesCS3D02G065600	Chr3D	28965940	28967059	+	28966499	Chr3D	29963136	29964255	+	29963695	1.0	1.0	collinear
gene:TraesCS3D02G065700	Chr3D	28991394	28992136	+	28991765	Chr3D	29987984	29988726	+	29988355	1.0	1.0	collinear
gene:TraesCS3D02G065800	Chr3D	29165377	29172091	-	29168734	Chr3D	30154056	30160526	-	30157291	1.0	1.0	collinear
gene:TraesCS3D02G065900	Chr3D	29249262	29250493	-	29249877	Chr3D	30236083	30237314	-	30236698	1.0	1.0	collinear
gene:TraesCS3D02G066000	Chr3D	29275568	29278280	+	29276924	Chr3D	30259819	30262531	+	30261175	1.0	1.0	collinear
gene:TraesCS3D02G066100	Chr3D	29281632	29282828	+	29282230	Chr3D	30265881	30267077	+	30266479	1.0	0.999	collinear
gene:TraesCS3D02G066200	Chr3D	29307961	29309437	-	29308699	Chr3D	30292211	30293687	-	30292949	1.0	1.0	collinear
gene:TraesCS3D02G066300	Chr3D	29382878	29383454	+	29383166	Chr3D	30366088	30366664	+	30366376	1.0	1.0	collinear
gene:TraesCS3D02G066400	Chr3D	29608002	29608399	+	29608200	Chr3D	30622682	30623079	+	30622880	1.0	1.0	collinear
gene:TraesCS3D02G066500	Chr3D	29610051	29613355	+	29611703	Chr3D	30624731	30628035	+	30626383	1.0	1.0	collinear
gene:TraesCS3D02G066600	Chr3D	29620224	29620918	+	29620571	Chr3D	30634784	30635478	+	30635131	1.0	1.0	collinear
gene:TraesCS3D02G066700	Chr3D	29623870	29624245	+	29624057	Chr3D	30638430	30638805	+	30638617	1.0	1.0	collinear
gene:TraesCS3D02G066800	Chr3D	29645018	29645639	+	29645328	Chr3D	30659309	30659930	+	30659619	1.0	1.0	collinear
gene:TraesCS3D02G066900	Chr3D	29689549	29702772	+	29696160	Chr3D	30703841	30716931	+	30710386	1.0	1.0	collinear
gene:TraesCS3D02G067000	Chr3D	29703340	29705895	+	29704617	Chr3D	30717499	30720054	+	30718776	1.0	1.0	collinear
gene:TraesCS3D02G067100	Chr3D	29789480	29789653	-	29789566	Chr3D	30803146	30803319	-	30803232	1.0	1.0	collinear
gene:TraesCS3D02G067200	Chr3D	29800661	29800831	-	29800746	Chr3D	30814330	30814500	-	30814415	1.0	1.0	collinear
gene:TraesCS3D02G067300	Chr3D	29812169	29812339	-	29812254	Chr3D	30825769	30825939	-	30825854	1.0	1.0	collinear
gene:TraesCS3D02G067400	Chr3D	29861234	29861404	-	29861319	Chr3D	30874312	30874482	-	30874397	1.0	1.0	collinear
gene:TraesCS3D02G067500	Chr3D	29880033	29882190	-	29881111	Chr3D	30892682	30894839	-	30893760	1.0	1.0	collinear
gene:TraesCS3D02G067600	Chr3D	29882969	29888439	-	29885704	Chr3D	30895618	30901088	-	30898353	1.0	1.0	collinear
gene:TraesCS3D02G067700	Chr3D	29940293	29942461	+	29941377	Chr3D	30953121	30955289	+	30954205	1.0	1.0	collinear
gene:TraesCS3D02G067800	Chr3D	29945453	29947483	+	29946468	Chr3D	30958281	30960311	+	30959296	1.0	0.999	collinear
gene:TraesCS3D02G067900	Chr3D	29951188	29953260	+	29952224	Chr3D	30964016	30966088	+	30965052	1.0	1.0	collinear
gene:TraesCS3D02G068000	Chr3D	29967361	29969360	+	29968360	Chr3D	30979813	30981812	+	30980812	1.0	1.0	collinear
gene:TraesCS3D02G068100	Chr3D	30005733	30011241	+	30008487	Chr3D	31017381	31022889	+	31020135	1.0	1.0	collinear
gene:TraesCS3D02G068200	Chr3D	30052701	30060285	+	30056493	Chr3D	31062906	31070490	+	31066698	1.0	1.0	collinear
gene:TraesCS3D02G068300	Chr3D	30060494	30061507	+	30061000	Chr3D	31070699	31071712	+	31071205	1.0	1.0	collinear
gene:TraesCS3D02G068400	Chr3D	30085076	30088314	-	30086695	Chr3D	31095281	31098519	-	31096900	1.0	1.0	collinear
gene:TraesCS3D02G068500	Chr3D	30219780	30232628	-	30226204	Chr3D	31228868	31241574	-	31235221	1.0	1.0	collinear
gene:TraesCS3D02G068600	Chr3D	30235692	30239665	-	30237678	Chr3D	31244507	31248480	-	31246493	1.0	1.0	collinear
gene:TraesCS3D02G068700	Chr3D	30265195	30265945	-	30265570	Chr3D	31273063	31273813	-	31273438	1.0	1.0	collinear
gene:TraesCS3D02G068800	Chr3D	30277230	30281540	+	30279385	Chr3D	31284925	31289235	+	31287080	1.0	1.0	collinear
gene:TraesCS3D02G068900	Chr3D	30293140	30301298	+	30297219	Chr3D	31300798	31308956	+	31304877	1.0	1.0	collinear
gene:TraesCS3D02G069000	Chr3D	30359215	30360960	+	30360087	Chr3D	31366324	31368069	+	31367196	1.0	0.999	collinear
gene:TraesCS3D02G069100	Chr3D	30370827	30372234	-	30371530	Chr3D	31377697	31379104	-	31378400	1.0	0.999	collinear
gene:TraesCS3D02G069200	Chr3D	30374304	30374705	-	30374504	Chr3D	31381174	31381575	-	31381374	1.0	1.0	collinear
gene:TraesCS3D02G069300	Chr3D	30409836	30416591	-	30413213	Chr3D	31416795	31422109	-	31419452	0.909	0.909	collinear
gene:TraesCS3D02G069400	Chr3D	30417691	30418909	-	30418300	Chr3D	31424205	31425423	-	31424814	1.0	1.0	collinear
gene:TraesCS3D02G069500	Chr3D	30424017	30430326	+	30427171	Chr3D	31430531	31436840	+	31433685	1.0	1.0	collinear
gene:TraesCS3D02G069600	Chr3D	30670956	30673240	+	30672098	Chr3D	31671950	31674234	+	31673092	1.0	1.0	collinear
gene:TraesCS3D02G069700	Chr3D	30674023	30681419	-	30677721	Chr3D	31675017	31682413	-	31678715	1.0	1.0	collinear
gene:TraesCS3D02G069800	Chr3D	30926440	30928725	-	30927582	Chr3D	31924546	31926831	-	31925688	1.0	1.0	collinear
gene:TraesCS3D02G069900	Chr3D	30983003	30987611	-	30985307	Chr3D	31980314	31984922	-	31982618	1.0	1.0	collinear
gene:TraesCS3D02G070100	Chr3D	31392138	31394285	+	31393211	Chr3D	32386477	32388624	+	32387550	1.0	1.0	collinear
gene:TraesCS3D02G070200	Chr3D	31429907	31437305	+	31433606	Chr3D	32423387	32430785	+	32427086	1.0	1.0	collinear
gene:TraesCS3D02G070300	Chr3D	31446743	31448587	+	31447665	Chr3D	32439915	32441759	+	32440837	1.0	1.0	collinear
gene:TraesCS3D02G070400	Chr3D	31648164	31650708	+	31649436	Chr3D	32641501	32644045	+	32642773	1.0	1.0	collinear
gene:TraesCS3D02G070600	Chr3D	31690334	31694647	+	31692490	Chr3D	32683573	32688112	+	32685842	1.0	1.0	collinear
gene:TraesCS3D02G070700	Chr3D	31716241	31724528	+	31720384	Chr3D	32709426	32717293	+	32713359	1.0	1.0	collinear
gene:TraesCS3D02G070800	Chr3D	31725216	31727540	-	31726378	Chr3D	32717981	32720305	-	32719143	1.0	1.0	collinear
gene:TraesCS3D02G070900	Chr3D	31775155	31777508	-	31776331	Chr3D	32763097	32765480	-	32764288	1.0	0.984	collinear
gene:TraesCS3D02G071000	Chr3D	31803291	31806438	-	31804864	Chr3D	32789938	32793085	-	32791511	1.0	1.0	collinear
gene:TraesCS3D02G071100	Chr3D	31846146	31848153	+	31847149	Chr3D	32832491	32834498	+	32833494	1.0	1.0	collinear
gene:TraesCS3D02G071200	Chr3D	31849385	31850209	-	31849797	Chr3D	32835728	32836552	-	32836140	1.0	0.998	collinear
gene:TraesCS3D02G071300	Chr3D	31868148	31868939	+	31868543	Chr3D	32854403	32855194	+	32854798	1.0	1.0	collinear
gene:TraesCS3D02G071400	Chr3D	31889685	31889960	-	31889822	Chr3D	32875756	32876031	-	32875893	1.0	1.0	collinear
gene:TraesCS3D02G071500	Chr3D	31909626	31911305	+	31910465	Chr3D	32895381	32897060	+	32896220	1.0	1.0	collinear
gene:TraesCS3D02G071600	Chr3D	31963107	31963559	+	31963333	Chr3D	32948121	32948573	+	32948347	1.0	1.0	collinear
gene:TraesCS3D02G071700	Chr3D	32006442	32009318	-	32007880	Chr3D	32991585	32994461	-	32993023	1.0	1.0	collinear
gene:TraesCS3D02G071800	Chr3D	32082949	32085728	-	32084338	Chr3D	33067911	33070690	-	33069300	1.0	0.999	collinear
gene:TraesCS3D02G071900	Chr3D	32146664	32148880	+	32147772	Chr3D	33131153	33133369	+	33132261	1.0	1.0	collinear
gene:TraesCS3D02G072000	Chr3D	32265565	32272759	+	32269162	Chr3D	33248564	33255758	+	33252161	1.0	0.999	collinear
gene:TraesCS3D02G072100	Chr3D	32277653	32282175	+	32279914	Chr3D	33260652	33265174	+	33262913	1.0	1.0	collinear
gene:TraesCS3D02G072200	Chr3D	32298766	32302915	+	32300840	Chr3D	33282063	33286212	+	33284137	1.0	1.0	collinear
gene:TraesCS3D02G072300	Chr3D	32342186	32345478	+	32343832	Chr3D	33325887	33329179	+	33327533	1.0	1.0	collinear
gene:TraesCS3D02G072400	Chr3D	32418402	32421839	-	32420120	Chr3D	33400967	33404404	-	33402685	1.0	0.997	collinear
gene:TraesCS3D02G072500	Chr3D	32584470	32586224	+	32585347	Chr3D	33576121	33577875	+	33576998	1.0	1.0	collinear
