gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	ArinaLrFor_tgt_chr	ArinaLrFor_tgt_start	ArinaLrFor_tgt_end	ArinaLrFor_tgt_strand	ArinaLrFor_tgt_midpoint	ArinaLrFor_coverage	ArinaLrFor_identity	segment
gene:TraesCS6B02G202100	Chr6B	246772655	246773676	-	246773165	Chr6B	251711767	251712788	-	251712277	1.0	0.996	rearrangement:Chr6B_block2
gene:TraesCS6B02G202200	Chr6B	246800327	246801097	-	246800712	Chr6B	251739441	251740211	-	251739826	1.0	0.997	rearrangement:Chr6B_block2
gene:TraesCS6B02G202300	Chr6B	246983645	246984040	+	246983842	Chr6B	251920582	251920977	+	251920779	1.0	0.997	rearrangement:Chr6B_block2
gene:TraesCS6B02G202400	Chr6B	247384784	247384975	-	247384879	Chr6B	252316230	252316421	-	252316325	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G202500	Chr6B	247393379	247398664	+	247396021	Chr6B	252324531	252329815	+	252327173	1.0	0.997	rearrangement:Chr6B_block2
gene:TraesCS6B02G202600	Chr6B	248348443	248350491	+	248349467	Chr6B	253246742	253248790	+	253247766	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G202700	Chr6B	248351985	248357032	+	248354508	Chr6B	253250283	253255330	+	253252806	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G202800	Chr6B	248359713	248362837	+	248361275	Chr6B	253258017	253261141	+	253259579	1.0	0.998	rearrangement:Chr6B_block2
gene:TraesCS6B02G202900	Chr6B	248368972	248372153	+	248370562	Chr6B	253267060	253270241	+	253268650	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G203000	Chr6B	248372642	248387374	-	248380008	Chr6B	253270730	253285383	-	253278056	1.0	0.997	rearrangement:Chr6B_block2
gene:TraesCS6B02G203100	Chr6B	248387517	248390487	-	248389002	Chr6B	253285526	253288496	-	253287011	1.0	0.999	rearrangement:Chr6B_block2
gene:TraesCS6B02G203200	Chr6B	248504902	248509575	-	248507238	Chr6B	253404331	253409165	-	253406748	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G203300	Chr6B	248509859	248511840	-	248510849	Chr6B	253409449	253411430	-	253410439	1.0	0.998	rearrangement:Chr6B_block2
gene:TraesCS6B02G203400	Chr6B	249447832	249449265	-	249448548	Chr6B	254341108	254342541	-	254341824	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G203500	Chr6B	249496719	249496931	-	249496825	Chr6B	254389222	254389434	-	254389328	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G203600	Chr6B	250131936	250132906	-	250132421	Chr6B	254999504	255000478	-	254999991	1.0	0.995	rearrangement:Chr6B_block2
gene:TraesCS6B02G203700	Chr6B	250589762	250592829	-	250591295	Chr6B	255434373	255437440	-	255435906	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G203800	Chr6B	250792825	250793783	-	250793304	Chr6B	255635750	255636712	-	255636231	1.0	0.987	rearrangement:Chr6B_block2
gene:TraesCS6B02G203900	Chr6B	251381799	251384515	-	251383157	Chr6B	256220640	256223441	-	256222040	1.0	0.937	rearrangement:Chr6B_block2
gene:TraesCS6B02G204000	Chr6B	251543533	251546043	-	251544788	Chr6B	256374225	256376737	-	256375481	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G204200	Chr6B	252840967	252844255	-	252842611	Chr6B	257708149	257711437	-	257709793	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G204300	Chr6B	255004574	255005332	-	255004953	Chr6B	259867829	259868569	-	259868199	0.976	0.974	rearrangement:Chr6B_block2
gene:TraesCS6B02G204400	Chr6B	255071751	255073700	-	255072725	Chr6B	259932788	259934741	-	259933764	1.0	0.996	rearrangement:Chr6B_block2
gene:TraesCS6B02G204500	Chr6B	255203632	255211466	-	255207549	Chr6B	260062557	260070393	-	260066475	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G204600	Chr6B	255264164	255268088	+	255266126	Chr6B	260129686	260133610	+	260131648	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G204700	Chr6B	255268604	255271408	-	255270006	Chr6B	260134126	260136930	-	260135528	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G205000	Chr6B	255665332	255673360	+	255669346	Chr6B	260472893	260481105	+	260476999	1.0	0.946	rearrangement:Chr6B_block2
gene:TraesCS6B02G205100	Chr6B	256014363	256016221	-	256015292	Chr6B	260822422	260824280	-	260823351	1.0	0.998	rearrangement:Chr6B_block2
gene:TraesCS6B02G205200	Chr6B	256313687	256326088	+	256319887	Chr6B	261133142	261145292	+	261139217	1.0	0.999	rearrangement:Chr6B_block2
gene:TraesCS6B02G205300	Chr6B	256445920	256448051	-	256446985	Chr6B	261287597	261289728	-	261288662	1.0	0.998	rearrangement:Chr6B_block2
gene:TraesCS6B02G205400	Chr6B	257331362	257333322	-	257332342	Chr6B	262184507	262186468	-	262185487	1.0	0.994	rearrangement:Chr6B_block2
gene:TraesCS6B02G205500	Chr6B	257565483	257568930	+	257567206	Chr6B	262433550	262436996	+	262435273	1.0	0.998	rearrangement:Chr6B_block2
gene:TraesCS6B02G205600	Chr6B	257577015	257577161	+	257577088	Chr6B	262445048	262445194	+	262445121	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G205700	Chr6B	257781137	257782885	-	257782011	Chr6B	262636665	262638413	-	262637539	1.0	0.998	rearrangement:Chr6B_block2
gene:TraesCS6B02G205800	Chr6B	257991181	257996938	+	257994059	Chr6B	262847662	262853420	+	262850541	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G205900	Chr6B	258006117	258012949	+	258009533	Chr6B	262861888	262868720	+	262865304	1.0	0.998	rearrangement:Chr6B_block2
gene:TraesCS6B02G206000	Chr6B	258234357	258235177	-	258234767	Chr6B	263083697	263084517	-	263084107	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G206100	Chr6B	258757154	258762773	+	258759963	Chr6B	263657278	263662884	+	263660081	0.989	0.989	rearrangement:Chr6B_block2
gene:TraesCS6B02G206200	Chr6B	259074922	259078582	+	259076752	Chr6B	263985718	263989378	+	263987548	1.0	0.998	rearrangement:Chr6B_block2
gene:TraesCS6B02G206300	Chr6B	259086311	259087429	-	259086870	Chr6B	263997161	263998279	-	263997720	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G206400	Chr6B	259288375	259298258	+	259293316	Chr6B	264186629	264195872	+	264191250	1.0	0.999	rearrangement:Chr6B_block2
gene:TraesCS6B02G206500	Chr6B	259877734	259888800	-	259883267	Chr6B	264747466	264758539	-	264753002	1.0	0.992	rearrangement:Chr6B_block2
gene:TraesCS6B02G206600	Chr6B	260104873	260111850	+	260108361	Chr6B	264960703	264967662	+	264964182	0.997	0.995	rearrangement:Chr6B_block2
gene:TraesCS6B02G206800	Chr6B	260547978	260551646	-	260549812	Chr6B	265394415	265397844	-	265396129	1.0	0.998	rearrangement:Chr6B_block2
gene:TraesCS6B02G206900	Chr6B	260780373	260782091	-	260781232	Chr6B	265617536	265619254	-	265618395	1.0	0.999	rearrangement:Chr6B_block2
gene:TraesCS6B02G207000	Chr6B	261449258	261454969	+	261452113	Chr6B	266254917	266260631	+	266257774	1.0	0.997	rearrangement:Chr6B_block2
gene:TraesCS6B02G207100	Chr6B	261527406	261531419	+	261529412	Chr6B	266344654	266348666	+	266346660	1.0	1.0	rearrangement:Chr6B_block2
gene:TraesCS6B02G207200	Chr6B	261584140	261585902	+	261585021	Chr6B	266380687	266382448	+	266381567	0.999	0.987	rearrangement:Chr6B_block2
gene:TraesCS6B02G207300	Chr6B	262273429	262276433	+	262274931	Chr6B	267275620	267278634	+	267277127	0.996	0.969	rearrangement:Chr6B_block2
gene:TraesCS6B02G207400	Chr6B	262470238	262474445	-	262472341	Chr6B	267417630	267421941	-	267419785	0.999	0.963	rearrangement:Chr6B_block2
gene:TraesCS6B02G000100	Chr6B	111505	117469	-	114487	Chr6B	768450	773758	+	771104	0.906	0.904	collinear
gene:TraesCS6B02G000300	Chr6B	163680	173488	-	168584	Chr6B	541313	551059	-	546186	0.994	0.968	collinear
gene:TraesCS6B02G001000	Chr6B	697792	700255	+	699023	Chr6B	50972	53418	-	52195	0.985	0.959	collinear
gene:TraesCS6B02G001100	Chr6B	701374	702030	+	701702	Chr6B	49151	49807	-	49479	1.0	0.996	collinear
gene:TraesCS6B02G001200	Chr6B	702076	702636	+	702356	Chr6B	48545	49105	-	48825	1.0	0.989	collinear
gene:TraesCS6B02G001500	Chr6B	1002899	1011655	+	1007277	Chr6B	4803290	4811585	+	4807437	0.998	0.958	collinear
gene:TraesCS6B02G001700	Chr6B	1131389	1133229	-	1132309	Chr6B	2795316	2797156	-	2796236	1.0	0.997	collinear
gene:TraesCS6B02G001900	Chr6B	1218446	1273798	+	1246122	Chr6B	2861761	2922555	+	2892158	1.0	0.999	collinear
gene:TraesCS6B02G002000	Chr6B	1368051	1370548	+	1369299	Chr6B	3059727	3062224	+	3060975	1.0	0.999	collinear
gene:TraesCS6B02G002100	Chr6B	1375265	1436005	+	1405635	Chr6B	3067144	3129812	+	3098478	1.0	0.999	collinear
gene:TraesCS6B02G002200	Chr6B	1569738	1574401	-	1572069	Chr6B	3262823	3267452	-	3265137	0.999	0.995	collinear
gene:TraesCS6B02G002300	Chr6B	1603857	1616068	-	1609962	Chr6B	3296927	3308888	-	3302907	1.0	0.992	collinear
gene:TraesCS6B02G002600	Chr6B	2060823	2061599	-	2061211	Chr6B	4234021	4234797	-	4234409	1.0	0.993	collinear
gene:TraesCS6B02G002700	Chr6B	2072182	2075303	+	2073742	Chr6B	4245562	4248685	+	4247123	1.0	0.994	collinear
gene:TraesCS6B02G002800	Chr6B	2167279	2169113	-	2168196	Chr6B	4339894	4341736	-	4340815	1.0	0.988	collinear
gene:TraesCS6B02G003100	Chr6B	2400557	2401522	+	2401039	Chr6B	3593208	3594171	-	3593689	0.997	0.904	collinear
gene:TraesCS6B02G003400	Chr6B	2607790	2608692	-	2608241	Chr6B	5256524	5257457	-	5256990	1.0	0.928	collinear
gene:TraesCS6B02G003500	Chr6B	2608929	2610312	+	2609620	Chr6B	5258276	5259345	+	5258810	1.0	0.978	collinear
gene:TraesCS6B02G003800	Chr6B	2717048	2719606	+	2718327	Chr6B	4018882	4021440	+	4020161	1.0	0.988	collinear
gene:TraesCS6B02G004200	Chr6B	3218232	3219187	-	3218709	Chr6B	2731508	2732463	-	2731985	1.0	0.949	collinear
gene:TraesCS6B02G004800	Chr6B	3623217	3625825	+	3624521	Chr6B	1440592	1443206	+	1441899	1.0	0.992	collinear
gene:TraesCS6B02G005000	Chr6B	3870164	3871495	+	3870829	Chr6B	1587754	1588713	+	1588233	1.0	0.968	collinear
gene:TraesCS6B02G005200	Chr6B	3881179	3883043	-	3882111	Chr6B	1673705	1675514	-	1674609	0.959	0.933	collinear
gene:TraesCS6B02G005300	Chr6B	3886559	3890912	-	3888735	Chr6B	1678900	1683285	-	1681092	0.996	0.98	collinear
gene:TraesCS6B02G005400	Chr6B	4124091	4128342	+	4126216	Chr6B	1892390	1896619	+	1894504	0.972	0.939	collinear
gene:TraesCS6B02G005700	Chr6B	4169889	4172152	-	4171020	Chr6B	2066388	2068324	-	2067356	0.996	0.949	collinear
gene:TraesCS6B02G006100	Chr6B	4375489	4378583	-	4377036	Chr6B	1541220	1543719	+	1542469	1.0	0.981	collinear
gene:TraesCS6B02G006500	Chr6B	4508418	4516029	+	4512223	Chr6B	2253364	2260963	-	2257163	1.0	0.993	collinear
gene:TraesCS6B02G006600	Chr6B	4532464	4538566	-	4535515	Chr6B	2298111	2304216	-	2301163	1.0	0.996	collinear
gene:TraesCS6B02G006700	Chr6B	4547022	4547699	-	4547360	Chr6B	2327905	2328582	-	2328243	1.0	0.997	collinear
gene:TraesCS6B02G006800	Chr6B	4553661	4560345	-	4557003	Chr6B	2334546	2341230	-	2337888	1.0	0.999	collinear
gene:TraesCS6B02G006900	Chr6B	4580994	4585934	-	4583464	Chr6B	2361501	2366251	-	2363876	0.998	0.991	collinear
gene:TraesCS6B02G007000	Chr6B	4825776	4826747	-	4826261	Chr6B	2603430	2604404	-	2603917	0.995	0.948	collinear
gene:TraesCS6B02G007100	Chr6B	4849557	4849971	-	4849764	Chr6B	2653772	2654186	-	2653979	1.0	1.0	collinear
gene:TraesCS6B02G007200	Chr6B	4856455	4857452	+	4856953	Chr6B	2660656	2661645	+	2661150	0.99	0.947	collinear
gene:TraesCS6B02G007300	Chr6B	4859436	4863659	-	4861547	Chr6B	2663621	2668013	-	2665817	1.0	0.923	collinear
gene:TraesCS6B02G007400	Chr6B	4873125	4877529	+	4875327	Chr6B	2677352	2681765	+	2679558	1.0	0.998	collinear
gene:TraesCS6B02G007500	Chr6B	4884362	4885288	-	4884825	Chr6B	2685325	2686251	-	2685788	1.0	0.987	collinear
gene:TraesCS6B02G007600	Chr6B	4888821	4889779	-	4889300	Chr6B	2695618	2696573	-	2696095	1.0	0.948	collinear
gene:TraesCS6B02G008500	Chr6B	5554405	5555202	-	5554803	Chr6B	4565765	4566562	-	4566163	0.998	0.974	collinear
gene:TraesCS6B02G009800	Chr6B	6028752	6031069	+	6029910	Chr6B	7991418	7993734	-	7992576	0.999	0.994	collinear
gene:TraesCS6B02G009900	Chr6B	6040668	6042119	+	6041393	Chr6B	7983514	7984960	-	7984237	0.995	0.981	collinear
gene:TraesCS6B02G010000	Chr6B	6166197	6168942	-	6167569	Chr6B	7882091	7884881	+	7883486	0.984	0.932	collinear
gene:TraesCS6B02G010100	Chr6B	6193997	6195368	-	6194682	Chr6B	7777291	7778661	+	7777976	0.997	0.975	collinear
gene:TraesCS6B02G010200	Chr6B	6196020	6197612	+	6196816	Chr6B	7775000	7776575	-	7775787	0.989	0.969	collinear
gene:TraesCS6B02G010400	Chr6B	6219689	6225495	-	6222592	Chr6B	7765813	7771606	+	7768709	0.999	0.994	collinear
gene:TraesCS6B02G010500	Chr6B	6269353	6271813	-	6270583	Chr6B	7726443	7728902	+	7727672	0.999	0.972	collinear
gene:TraesCS6B02G010600	Chr6B	6337591	6344270	+	6340930	Chr6B	7653877	7660556	-	7657216	1.0	1.0	collinear
gene:TraesCS6B02G010700	Chr6B	6509869	6510250	+	6510059	Chr6B	7318968	7319349	-	7319158	1.0	1.0	collinear
gene:TraesCS6B02G010800	Chr6B	6511804	6516693	+	6514248	Chr6B	7312530	7317448	-	7314989	0.999	0.974	collinear
gene:TraesCS6B02G010900	Chr6B	6537247	6541509	+	6539378	Chr6B	7278738	7283057	-	7280897	0.995	0.958	collinear
gene:TraesCS6B02G011000	Chr6B	6602494	6606071	+	6604282	Chr6B	7182612	7186048	-	7184330	0.995	0.951	collinear
gene:TraesCS6B02G011100	Chr6B	6628271	6630588	-	6629429	Chr6B	7158942	7161261	+	7160101	0.999	0.957	collinear
gene:TraesCS6B02G011200	Chr6B	6681104	6683155	-	6682129	Chr6B	7113693	7115744	+	7114718	1.0	0.997	collinear
gene:TraesCS6B02G011300	Chr6B	6785886	6786554	-	6786220	Chr6B	7007755	7008433	+	7008094	1.0	0.981	collinear
gene:TraesCS6B02G011400	Chr6B	6789213	6790062	-	6789637	Chr6B	7000877	7001738	+	7001307	1.0	0.983	collinear
gene:TraesCS6B02G011500	Chr6B	6801204	6802304	-	6801754	Chr6B	6989122	6990222	+	6989672	1.0	0.995	collinear
gene:TraesCS6B02G011600	Chr6B	6814323	6815710	-	6815016	Chr6B	6975677	6977064	+	6976370	1.0	1.0	collinear
gene:TraesCS6B02G011700	Chr6B	6833607	6834239	-	6833923	Chr6B	6957322	6957954	+	6957638	1.0	0.996	collinear
gene:TraesCS6B02G011800	Chr6B	6848477	6853318	+	6850897	Chr6B	6938455	6943315	-	6940885	1.0	0.998	collinear
gene:TraesCS6B02G011900	Chr6B	6866682	6869319	+	6868000	Chr6B	6925169	6927811	-	6926490	1.0	0.998	collinear
gene:TraesCS6B02G012000	Chr6B	7099050	7102019	-	7100534	Chr6B	8113046	8115928	-	8114487	1.0	0.999	collinear
gene:TraesCS6B02G012100	Chr6B	7151215	7156609	-	7153912	Chr6B	8167835	8173229	-	8170532	1.0	0.999	collinear
gene:TraesCS6B02G012200	Chr6B	7179918	7180222	+	7180070	Chr6B	8196960	8197264	+	8197112	1.0	1.0	collinear
gene:TraesCS6B02G012300	Chr6B	7220494	7221058	+	7220776	Chr6B	8195364	8195928	+	8195646	1.0	0.997	collinear
gene:TraesCS6B02G012400	Chr6B	7553164	7555277	-	7554220	Chr6B	8532227	8534340	-	8533283	1.0	0.998	collinear
gene:TraesCS6B02G012500	Chr6B	7894377	7895312	-	7894844	Chr6B	9247164	9248099	-	9247631	1.0	1.0	collinear
gene:TraesCS6B02G012600	Chr6B	7899663	7902729	-	7901196	Chr6B	9252049	9255115	-	9253582	1.0	0.998	collinear
gene:TraesCS6B02G012700	Chr6B	7937459	7944132	-	7940795	Chr6B	9290364	9297037	-	9293700	1.0	0.999	collinear
gene:TraesCS6B02G012800	Chr6B	8045847	8049871	-	8047859	Chr6B	9421189	9425197	-	9423193	0.998	0.998	collinear
gene:TraesCS6B02G012900	Chr6B	8123320	8129270	-	8126295	Chr6B	9500329	9506279	-	9503304	1.0	1.0	collinear
gene:TraesCS6B02G013000	Chr6B	8138326	8140897	-	8139611	Chr6B	9515335	9517906	-	9516620	1.0	1.0	collinear
gene:TraesCS6B02G013100	Chr6B	8234408	8236549	+	8235478	Chr6B	9610865	9613006	+	9611935	1.0	1.0	collinear
gene:TraesCS6B02G013200	Chr6B	8372877	8375684	-	8374280	Chr6B	9743262	9746063	-	9744662	1.0	0.996	collinear
gene:TraesCS6B02G013300	Chr6B	8385071	8389993	+	8387532	Chr6B	9775902	9780824	+	9778363	1.0	0.999	collinear
gene:TraesCS6B02G013400	Chr6B	8399893	8410107	+	8405000	Chr6B	9790733	9800791	+	9795762	1.0	0.999	collinear
gene:TraesCS6B02G013500	Chr6B	8410503	8411114	-	8410808	Chr6B	9801187	9801798	-	9801492	1.0	1.0	collinear
gene:TraesCS6B02G013600	Chr6B	8411736	8412335	-	8412035	Chr6B	9802420	9803019	-	9802719	1.0	1.0	collinear
gene:TraesCS6B02G013700	Chr6B	8416766	8420620	+	8418693	Chr6B	9807450	9811304	+	9809377	1.0	1.0	collinear
gene:TraesCS6B02G013800	Chr6B	8428648	8429338	+	8428993	Chr6B	9819332	9820022	+	9819677	1.0	1.0	collinear
gene:TraesCS6B02G013900	Chr6B	8432591	8434592	-	8433591	Chr6B	9823275	9825077	-	9824176	1.0	1.0	collinear
gene:TraesCS6B02G014000	Chr6B	8436183	8436731	+	8436457	Chr6B	9826668	9827216	+	9826942	1.0	0.997	collinear
gene:TraesCS6B02G014100	Chr6B	8583241	8596356	+	8589798	Chr6B	9972408	9985340	+	9978874	1.0	1.0	collinear
gene:TraesCS6B02G014200	Chr6B	8773330	8773830	-	8773580	Chr6B	10214976	10215476	+	10215226	1.0	1.0	collinear
gene:TraesCS6B02G014500	Chr6B	8814059	8814811	+	8814435	Chr6B	10286578	10287330	+	10286954	1.0	0.996	collinear
gene:TraesCS6B02G014700	Chr6B	8900793	8902453	-	8901623	Chr6B	10666139	10667793	+	10666966	0.995	0.978	collinear
gene:TraesCS6B02G014800	Chr6B	8906667	8909507	+	8908087	Chr6B	10398212	10401051	+	10399631	1.0	0.986	collinear
gene:TraesCS6B02G014900	Chr6B	8997088	8997894	+	8997491	Chr6B	10479630	10480436	+	10480033	1.0	0.991	collinear
gene:TraesCS6B02G015000	Chr6B	9001734	9004009	+	9002871	Chr6B	10484281	10486556	+	10485418	1.0	0.996	collinear
gene:TraesCS6B02G015100	Chr6B	9034339	9036577	+	9035458	Chr6B	10517656	10519894	+	10518775	1.0	0.997	collinear
gene:TraesCS6B02G015200	Chr6B	9057979	9060200	+	9059089	Chr6B	10541517	10543670	+	10542593	1.0	0.997	collinear
gene:TraesCS6B02G015300	Chr6B	9079286	9081397	+	9080341	Chr6B	10563074	10565183	+	10564128	1.0	0.995	collinear
gene:TraesCS6B02G015400	Chr6B	9095289	9097832	-	9096560	Chr6B	10593237	10595780	-	10594508	1.0	0.994	collinear
gene:TraesCS6B02G015500	Chr6B	9144082	9146213	-	9145147	Chr6B	10641391	10643522	-	10642456	1.0	0.993	collinear
gene:TraesCS6B02G015700	Chr6B	9169588	9171221	+	9170404	Chr6B	10392262	10393883	-	10393072	0.991	0.982	collinear
gene:TraesCS6B02G015800	Chr6B	9281806	9286139	-	9283972	Chr6B	10834778	10839080	-	10836929	0.995	0.938	collinear
gene:TraesCS6B02G016700	Chr6B	10744852	10746514	-	10745683	Chr6B	11434765	11436428	-	11435596	1.0	0.998	collinear
gene:TraesCS6B02G016800	Chr6B	10747395	10751909	-	10749652	Chr6B	11437310	11441822	-	11439566	1.0	0.996	collinear
gene:TraesCS6B02G016900	Chr6B	10903690	10905165	+	10904427	Chr6B	11588667	11590115	+	11589391	0.981	0.968	collinear
gene:TraesCS6B02G017000	Chr6B	10926195	10928285	+	10927240	Chr6B	11595762	11597853	+	11596807	0.998	0.992	collinear
gene:TraesCS6B02G017100	Chr6B	10934559	10936034	-	10935296	Chr6B	11604079	11605527	-	11604803	0.981	0.97	collinear
gene:TraesCS6B02G017400	Chr6B	11173220	11174669	+	11173944	Chr6B	12140079	12141528	+	12140803	1.0	0.992	collinear
gene:TraesCS6B02G017500	Chr6B	11244847	11246731	-	11245789	Chr6B	12306106	12307971	-	12307038	0.989	0.979	collinear
gene:TraesCS6B02G017700	Chr6B	11286117	11289669	-	11287893	Chr6B	12473009	12476794	-	12474901	0.992	0.944	collinear
gene:TraesCS6B02G017800	Chr6B	11298628	11299302	-	11298965	Chr6B	12480267	12480941	-	12480604	1.0	0.997	collinear
gene:TraesCS6B02G017900	Chr6B	11317464	11326092	-	11321778	Chr6B	12498725	12507013	-	12502869	0.99	0.977	collinear
gene:TraesCS6B02G018000	Chr6B	11408601	11409227	-	11408914	Chr6B	12552541	12553191	-	12552866	1.0	0.913	collinear
gene:TraesCS6B02G018100	Chr6B	11427868	11428770	-	11428319	Chr6B	12575738	12576620	-	12576179	0.989	0.917	collinear
gene:TraesCS6B02G018200	Chr6B	11469680	11470453	-	11470066	Chr6B	12604778	12605552	-	12605165	1.0	0.966	collinear
gene:TraesCS6B02G018300	Chr6B	11513863	11514513	-	11514188	Chr6B	12620200	12620850	-	12620525	1.0	0.976	collinear
gene:TraesCS6B02G018400	Chr6B	11520311	11525880	-	11523095	Chr6B	12626564	12632347	-	12629455	1.0	0.981	collinear
gene:TraesCS6B02G018500	Chr6B	11537907	11540117	+	11539012	Chr6B	12648404	12650616	+	12649510	1.0	0.995	collinear
gene:TraesCS6B02G018600	Chr6B	11540333	11542012	-	11541172	Chr6B	12650832	12652523	-	12651677	1.0	0.984	collinear
gene:TraesCS6B02G018700	Chr6B	11572059	11573488	-	11572773	Chr6B	12676221	12677654	-	12676937	0.99	0.977	collinear
gene:TraesCS6B02G018800	Chr6B	11574704	11578183	+	11576443	Chr6B	12678870	12682381	+	12680625	1.0	0.995	collinear
gene:TraesCS6B02G018900	Chr6B	11584758	11586346	-	11585552	Chr6B	12688793	12690381	-	12689587	1.0	0.995	collinear
