gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	ArinaLrFor_tgt_chr	ArinaLrFor_tgt_start	ArinaLrFor_tgt_end	ArinaLrFor_tgt_strand	ArinaLrFor_tgt_midpoint	ArinaLrFor_coverage	ArinaLrFor_identity	segment
gene:TraesCS4A02G078500	Chr4A	78262384	78262876	+	78262630	Chr4A	67965413	67965905	-	67965659	1.0	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A02G078600	Chr4A	78764433	78767174	+	78765803	Chr4A	67435652	67438393	-	67437022	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G067300	Chr4A	64956484	64958633	+	64957558	Chr4A	81275407	81277556	-	81276481	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A02G067400	Chr4A	65456768	65466040	+	65461404	Chr4A	80785198	80794472	-	80789835	0.999	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A02G067500	Chr4A	65466129	65467525	+	65466827	Chr4A	80783713	80785109	-	80784411	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A02G067600	Chr4A	65776911	65777572	+	65777241	Chr4A	80466765	80467426	-	80467095	1.0	0.995	rearrangement:Chr4A_block2
gene:TraesCS4A02G067700	Chr4A	66141610	66147352	+	66144481	Chr4A	80129040	80134772	-	80131906	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A02G067800	Chr4A	66147706	66148263	-	66147984	Chr4A	80128129	80128686	+	80128407	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G067900	Chr4A	66338112	66340516	+	66339314	Chr4A	79937280	79939684	-	79938482	1.0	0.997	rearrangement:Chr4A_block2
gene:TraesCS4A02G068100	Chr4A	66605211	66608413	+	66606812	Chr4A	79646021	79649536	-	79647778	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A02G068200	Chr4A	66608835	66609979	-	66609407	Chr4A	79644455	79645599	+	79645027	1.0	0.996	rearrangement:Chr4A_block2
gene:TraesCS4A02G068300	Chr4A	66801452	66802555	-	66802003	Chr4A	79511758	79512864	+	79512311	0.989	0.936	rearrangement:Chr4A_block2
gene:TraesCS4A02G068400	Chr4A	66909705	66911330	+	66910517	Chr4A	79341293	79342918	-	79342105	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A02G068500	Chr4A	66928370	66929657	+	66929013	Chr4A	79328904	79330191	-	79329547	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A02G068600	Chr4A	66931184	66932387	+	66931785	Chr4A	79326149	79327309	-	79326729	0.964	0.957	rearrangement:Chr4A_block2
gene:TraesCS4A02G068700	Chr4A	66935027	66936119	+	66935573	Chr4A	79322407	79323502	-	79322954	1.0	0.995	rearrangement:Chr4A_block2
gene:TraesCS4A02G068900	Chr4A	67259908	67261208	+	67260558	Chr4A	78953886	78955186	-	78954536	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A02G069000	Chr4A	67261276	67270137	-	67265706	Chr4A	78944887	78953818	+	78949352	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A02G069100	Chr4A	67297696	67298518	+	67298107	Chr4A	78918081	78918903	-	78918492	1.0	0.996	rearrangement:Chr4A_block2
gene:TraesCS4A02G069200	Chr4A	67414651	67417093	+	67415872	Chr4A	78797672	78800114	-	78798893	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A02G069300	Chr4A	67424351	67424671	-	67424511	Chr4A	78790096	78790415	+	78790255	0.996	0.981	rearrangement:Chr4A_block2
gene:TraesCS4A02G069400	Chr4A	67519421	67519885	+	67519653	Chr4A	78695065	78695529	-	78695297	1.0	0.989	rearrangement:Chr4A_block2
gene:TraesCS4A02G069600	Chr4A	67551158	67551538	-	67551348	Chr4A	78650204	78650584	+	78650394	1.0	0.992	rearrangement:Chr4A_block2
gene:TraesCS4A02G069900	Chr4A	67575200	67575685	-	67575442	Chr4A	78627042	78627528	+	78627285	1.0	0.989	rearrangement:Chr4A_block2
gene:TraesCS4A02G070300	Chr4A	67598532	67599436	-	67598984	Chr4A	78612668	78613577	+	78613122	1.0	0.978	rearrangement:Chr4A_block2
gene:TraesCS4A02G070500	Chr4A	67891133	67894905	-	67893019	Chr4A	78331909	78335679	+	78333794	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A02G070600	Chr4A	67989337	67991245	+	67990291	Chr4A	78247536	78249444	-	78248490	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A02G070700	Chr4A	68124254	68126251	-	68125252	Chr4A	78113416	78115413	+	78114414	1.0	0.996	rearrangement:Chr4A_block2
gene:TraesCS4A02G070800	Chr4A	68140967	68143747	+	68142357	Chr4A	78081846	78084626	-	78083236	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A02G070900	Chr4A	68152624	68156905	-	68154764	Chr4A	78068555	78072839	+	78070697	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G071100	Chr4A	68467158	68470498	-	68468828	Chr4A	77739447	77742787	+	77741117	1.0	0.997	rearrangement:Chr4A_block2
gene:TraesCS4A02G071200	Chr4A	68560885	68566464	-	68563674	Chr4A	77640109	77645688	+	77642898	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A02G071300	Chr4A	68680979	68684907	+	68682943	Chr4A	77503318	77507553	-	77505435	1.0	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A02G071400	Chr4A	68688963	68691716	+	68690339	Chr4A	77496182	77498920	-	77497551	0.974	0.959	rearrangement:Chr4A_block2
gene:TraesCS4A02G071600	Chr4A	69266252	69271410	-	69268831	Chr4A	76917994	76923156	+	76920575	1.0	0.997	rearrangement:Chr4A_block2
gene:TraesCS4A02G071700	Chr4A	69313960	69315574	+	69314767	Chr4A	76889208	76890822	-	76890015	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A02G071800	Chr4A	69316944	69320433	-	69318688	Chr4A	76884351	76887838	+	76886094	0.999	0.998	rearrangement:Chr4A_block2
gene:TraesCS4A02G071900	Chr4A	69320812	69332434	-	69326623	Chr4A	76872861	76883963	+	76878412	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G072000	Chr4A	69510154	69511094	-	69510624	Chr4A	76690741	76691681	+	76691211	1.0	0.995	rearrangement:Chr4A_block2
gene:TraesCS4A02G144700	Chr4A	246655723	246655953	-	246655838	Chr4A	253671283	253671513	-	253671398	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G144800	Chr4A	246656930	246657726	-	246657328	Chr4A	253672490	253673286	-	253672888	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G144900	Chr4A	246658023	246658460	+	246658241	Chr4A	253673583	253674020	+	253673801	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G145000	Chr4A	246661008	246661580	-	246661294	Chr4A	253676566	253677138	-	253676852	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G145100	Chr4A	246672488	246672733	-	246672610	Chr4A	253688046	253688291	-	253688168	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G145200	Chr4A	246679666	246680311	-	246679988	Chr4A	253695211	253695856	-	253695533	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G145300	Chr4A	246708879	246714419	-	246711649	Chr4A	253724433	253729973	-	253727203	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A02G145400	Chr4A	248830130	248833474	+	248831802	Chr4A	255851710	255854972	+	255853341	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G145500	Chr4A	248833966	248836099	-	248835032	Chr4A	255855464	255857597	-	255856530	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G145600	Chr4A	250425908	250434731	+	250430319	Chr4A	257431365	257440190	+	257435777	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G145700	Chr4A	250524628	250526034	+	250525331	Chr4A	257529194	257530585	+	257529889	0.989	0.989	rearrangement:Chr4A_block3
gene:TraesCS4A02G145800	Chr4A	250949905	250950774	+	250950339	Chr4A	257950023	257950892	+	257950457	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G145900	Chr4A	252657315	252683578	+	252670446	Chr4A	259637230	259663352	+	259650291	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G146000	Chr4A	253213337	253215839	+	253214588	Chr4A	260185900	260188402	+	260187151	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G146100	Chr4A	253445513	253445917	-	253445715	Chr4A	260414914	260415318	-	260415116	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G146200	Chr4A	254605545	254606004	+	254605774	Chr4A	261557094	261557553	+	261557323	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G146300	Chr4A	255305486	255341165	+	255323325	Chr4A	262251072	262287217	+	262269144	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G146400	Chr4A	255590167	255594598	-	255592382	Chr4A	262532987	262537402	-	262535194	0.994	0.993	rearrangement:Chr4A_block3
gene:TraesCS4A02G146500	Chr4A	255830701	255830911	-	255830806	Chr4A	262769015	262769225	-	262769120	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G146600	Chr4A	257351558	257351986	-	257351772	Chr4A	264274356	264274784	-	264274570	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G146700	Chr4A	258636491	258637170	-	258636830	Chr4A	265529677	265530356	-	265530016	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G146800	Chr4A	259689956	259691194	-	259690575	Chr4A	266598571	266599809	-	266599190	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G146900	Chr4A	259750425	259755989	+	259753207	Chr4A	266658524	266664088	+	266661306	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G147000	Chr4A	259756274	259776272	-	259766273	Chr4A	266664373	266684371	-	266674372	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G147100	Chr4A	260967943	260968491	+	260968217	Chr4A	267855520	267856068	+	267855794	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G147200	Chr4A	261910659	261916930	-	261913794	Chr4A	268788951	268794987	-	268791969	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G147300	Chr4A	262787068	262788682	+	262787875	Chr4A	269660990	269662604	+	269661797	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G147400	Chr4A	263896923	263897375	-	263897149	Chr4A	270747106	270747558	-	270747332	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G147500	Chr4A	266933518	266961994	-	266947756	Chr4A	290859079	290887048	-	290873063	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G147600	Chr4A	270322769	270328154	-	270325461	Chr4A	297124445	297129830	-	297127137	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G147700	Chr4A	271792802	271804984	-	271798893	Chr4A	298508198	298520380	-	298514289	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G147800	Chr4A	273720870	273739646	+	273730258	Chr4A	301012353	301031159	+	301021756	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G147900	Chr4A	274733669	274772773	+	274753221	Chr4A	302031659	302070481	+	302051070	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G148000	Chr4A	275123404	275123718	-	275123561	Chr4A	302427469	302427783	-	302427626	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G148100	Chr4A	275496391	275497784	+	275497087	Chr4A	302795461	302796854	+	302796157	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G148200	Chr4A	276909772	276917630	+	276913701	Chr4A	304200170	304208028	+	304204099	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G148300	Chr4A	277888072	277890517	+	277889294	Chr4A	305153408	305155853	+	305154630	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G148400	Chr4A	279467861	279470964	+	279469412	Chr4A	306722084	306725187	+	306723635	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G148500	Chr4A	279471583	279472574	-	279472078	Chr4A	306725806	306726797	-	306726301	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G148600	Chr4A	280909926	280910117	-	280910021	Chr4A	308149071	308149262	-	308149166	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G148700	Chr4A	280931326	280931817	+	280931571	Chr4A	308170205	308170696	+	308170450	1.0	0.996	rearrangement:Chr4A_block3
gene:TraesCS4A02G148800	Chr4A	281409097	281411440	+	281410268	Chr4A	308636014	308638357	+	308637185	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G148900	Chr4A	281593154	281593836	-	281593495	Chr4A	308817063	308817745	-	308817404	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G149000	Chr4A	281682293	281698044	+	281690168	Chr4A	308905435	308921031	+	308913233	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G149100	Chr4A	282080827	282086233	+	282083530	Chr4A	309299814	309305125	+	309302469	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G149200	Chr4A	284629181	284631736	+	284630458	Chr4A	311824014	311826569	+	311825291	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A02G149300	Chr4A	284948799	284952337	+	284950568	Chr4A	312138567	312142105	+	312140336	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G149500	Chr4A	286744191	286756768	+	286750479	Chr4A	313952980	313965585	+	313959282	1.0	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A02G149700	Chr4A	288674169	288682176	+	288678172	Chr4A	315868513	315876520	+	315872516	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G149800	Chr4A	290367429	290372670	-	290370049	Chr4A	317544843	317550084	-	317547463	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A02G149900	Chr4A	292089772	292113646	-	292101709	Chr4A	319253661	319277536	-	319265598	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G150000	Chr4A	292923910	292929737	+	292926823	Chr4A	320076106	320081933	+	320079019	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G150100	Chr4A	294296154	294300947	+	294298550	Chr4A	321437016	321441809	+	321439412	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A02G150200	Chr4A	295133491	295134117	+	295133804	Chr4A	322270050	322270676	+	322270363	1.0	0.995	rearrangement:Chr4A_block3
gene:TraesCS4A02G150300	Chr4A	295167435	295168725	-	295168080	Chr4A	322303997	322305286	-	322304641	0.999	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A02G150400	Chr4A	295273577	295273831	+	295273704	Chr4A	322409405	322409659	+	322409532	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G150500	Chr4A	296321725	296331928	-	296326826	Chr4A	323458139	323468145	-	323463142	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G150600	Chr4A	296902092	296906176	-	296904134	Chr4A	324033673	324037757	-	324035715	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G150700	Chr4A	297764800	297766660	+	297765730	Chr4A	271656624	271658484	+	271657554	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G150800	Chr4A	298240240	298245789	-	298243014	Chr4A	272128051	272133600	-	272130825	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G150900	Chr4A	298246426	298248427	-	298247426	Chr4A	272134056	272136057	-	272135056	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G151000	Chr4A	299599108	299602584	-	299600846	Chr4A	273475773	273479249	-	273477511	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G151100	Chr4A	300449242	300466470	+	300457856	Chr4A	274320705	274337966	+	274329335	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G151200	Chr4A	302677608	302681173	+	302679390	Chr4A	276545683	276549248	+	276547465	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G151300	Chr4A	302718019	302721227	-	302719623	Chr4A	276586026	276589234	-	276587630	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G151500	Chr4A	306315187	306320710	-	306317948	Chr4A	280137952	280143475	-	280140713	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G151600	Chr4A	307088253	307089077	+	307088665	Chr4A	280916241	280917065	+	280916653	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G151700	Chr4A	308058611	308058892	+	308058751	Chr4A	281882390	281882671	+	281882530	1.0	0.996	rearrangement:Chr4A_block3
gene:TraesCS4A02G151900	Chr4A	309272468	309286089	+	309279278	Chr4A	283028283	283041904	+	283035093	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G152000	Chr4A	309286417	309286830	+	309286623	Chr4A	283042232	283042645	+	283042438	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G152100	Chr4A	309288792	309289160	+	309288976	Chr4A	283044607	283044975	+	283044791	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G152200	Chr4A	309375004	309375435	+	309375219	Chr4A	283130787	283131218	+	283131002	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G152300	Chr4A	309375536	309376016	+	309375776	Chr4A	283131319	283131799	+	283131559	1.0	0.997	rearrangement:Chr4A_block3
gene:TraesCS4A02G152400	Chr4A	309446505	309446750	-	309446627	Chr4A	283201967	283202212	-	283202089	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G152600	Chr4A	309447413	309447586	+	309447499	Chr4A	283202875	283203048	+	283202961	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G152500	Chr4A	309447319	309448062	-	309447690	Chr4A	283202781	283203524	-	283203152	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G152700	Chr4A	309448331	309449027	-	309448679	Chr4A	283203793	283204489	-	283204141	1.0	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A02G152800	Chr4A	309478190	309478441	-	309478315	Chr4A	283233650	283233901	-	283233775	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G152900	Chr4A	309478660	309478882	+	309478771	Chr4A	283234120	283234342	+	283234231	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G153000	Chr4A	309489347	309489583	-	309489465	Chr4A	283244807	283245043	-	283244925	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G153100	Chr4A	309504246	309504713	-	309504479	Chr4A	283259705	283260172	-	283259938	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G153200	Chr4A	309506294	309506404	-	309506349	Chr4A	283261753	283261863	-	283261808	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G153300	Chr4A	309511057	309511422	+	309511239	Chr4A	283266516	283266881	+	283266698	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G153400	Chr4A	309512444	309513620	+	309513032	Chr4A	283267902	283269078	+	283268490	1.0	0.997	rearrangement:Chr4A_block3
gene:TraesCS4A02G153500	Chr4A	309513729	309513944	-	309513836	Chr4A	283269187	283269402	-	283269294	1.0	0.995	rearrangement:Chr4A_block3
gene:TraesCS4A02G153600	Chr4A	309514007	309514772	-	309514389	Chr4A	283269465	283270230	-	283269847	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G153700	Chr4A	309514381	309515445	+	309514913	Chr4A	283269839	283270903	+	283270371	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G153800	Chr4A	309515619	309515780	+	309515699	Chr4A	283271077	283271238	+	283271157	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G153900	Chr4A	309516371	309516511	+	309516441	Chr4A	283271829	283271969	+	283271899	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G154000	Chr4A	310239528	310241368	+	310240448	Chr4A	284000557	284002397	+	284001477	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G154100	Chr4A	310241419	310245711	-	310243565	Chr4A	284002448	284006740	-	284004594	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A02G154200	Chr4A	310729745	310729855	-	310729800	Chr4A	284487552	284487662	-	284487607	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G154300	Chr4A	310730259	310730441	-	310730350	Chr4A	284488066	284488248	-	284488157	1.0	0.989	rearrangement:Chr4A_block3
gene:TraesCS4A02G154400	Chr4A	310734422	310735011	+	310734716	Chr4A	284492229	284492818	+	284492523	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G154500	Chr4A	310737193	310737447	-	310737320	Chr4A	284495000	284495254	-	284495127	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G154600	Chr4A	310737829	310738242	+	310738035	Chr4A	284495636	284496049	+	284495842	1.0	0.997	rearrangement:Chr4A_block3
gene:TraesCS4A02G154700	Chr4A	310738824	310739225	-	310739024	Chr4A	284496631	284497032	-	284496831	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G154800	Chr4A	310739086	310739247	+	310739166	Chr4A	284496893	284497054	+	284496973	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G154900	Chr4A	310739838	310739978	+	310739908	Chr4A	284497645	284497785	+	284497715	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G155000	Chr4A	310742254	310742452	-	310742353	Chr4A	284500061	284500259	-	284500160	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G155100	Chr4A	310748587	310748961	+	310748774	Chr4A	284506394	284506768	+	284506581	1.0	0.995	rearrangement:Chr4A_block3
gene:TraesCS4A02G155200	Chr4A	310750234	310750605	+	310750419	Chr4A	284508042	284508413	+	284508227	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G155300	Chr4A	310756016	310756216	-	310756116	Chr4A	284513824	284514024	-	284513924	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G155400	Chr4A	310762291	310762503	+	310762397	Chr4A	284520099	284520311	+	284520205	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G155500	Chr4A	310763407	310763661	+	310763534	Chr4A	284521215	284521469	+	284521342	1.0	0.996	rearrangement:Chr4A_block3
gene:TraesCS4A02G155600	Chr4A	310765413	310766849	+	310766131	Chr4A	284523221	284524466	+	284523843	1.0	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A02G155700	Chr4A	310767623	310768165	-	310767894	Chr4A	284525240	284525782	-	284525511	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G155800	Chr4A	310776599	310776835	-	310776717	Chr4A	284534321	284534557	-	284534439	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G155900	Chr4A	310782461	310782832	-	310782646	Chr4A	284540182	284540553	-	284540367	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G156000	Chr4A	310784180	310784484	-	310784332	Chr4A	284541898	284542202	-	284542050	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G156100	Chr4A	310789252	310789914	+	310789583	Chr4A	284546969	284547630	+	284547299	0.998	0.998	rearrangement:Chr4A_block3
