gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	ArinaLrFor_tgt_chr	ArinaLrFor_tgt_start	ArinaLrFor_tgt_end	ArinaLrFor_tgt_strand	ArinaLrFor_tgt_midpoint	ArinaLrFor_coverage	ArinaLrFor_identity	segment
gene:TraesCS2A02G002700	Chr2A	1685582	1687293	+	1686437	Chr2A	1752713	1754424	+	1753568	1.0	0.999	collinear
gene:TraesCS2A02G002800	Chr2A	1776596	1778573	+	1777584	Chr2A	1842340	1844317	+	1843328	1.0	1.0	collinear
gene:TraesCS2A02G002900	Chr2A	1783499	1785409	-	1784454	Chr2A	1849157	1851067	-	1850112	1.0	1.0	collinear
gene:TraesCS2A02G003000	Chr2A	1857935	1863412	-	1860673	Chr2A	1923878	1929159	-	1926518	1.0	1.0	collinear
gene:TraesCS2A02G003100	Chr2A	1871479	1877682	+	1874580	Chr2A	1937173	1943335	+	1940254	1.0	1.0	collinear
gene:TraesCS2A02G003200	Chr2A	2226935	2231232	+	2229083	Chr2A	2319278	2323575	+	2321426	1.0	0.999	collinear
gene:TraesCS2A02G003400	Chr2A	2273380	2274666	-	2274023	Chr2A	2360647	2361933	-	2361290	1.0	1.0	collinear
gene:TraesCS2A02G003600	Chr2A	2321343	2325578	+	2323460	Chr2A	2405899	2410134	+	2408016	1.0	0.999	collinear
gene:TraesCS2A02G003700	Chr2A	2331523	2337129	+	2334326	Chr2A	2416080	2421686	+	2418883	1.0	1.0	collinear
gene:TraesCS2A02G003800	Chr2A	2352114	2353022	-	2352568	Chr2A	2436671	2437579	-	2437125	1.0	1.0	collinear
gene:TraesCS2A02G004100	Chr2A	2366335	2367372	+	2366853	Chr2A	2450989	2452026	+	2451507	1.0	1.0	collinear
gene:TraesCS2A02G003900	Chr2A	2355896	2382397	+	2369146	Chr2A	2440453	2467051	+	2453752	1.0	1.0	collinear
gene:TraesCS2A02G004200	Chr2A	2373231	2377514	-	2375372	Chr2A	2457885	2462168	-	2460026	1.0	1.0	collinear
gene:TraesCS2A02G004300	Chr2A	2377872	2379498	+	2378685	Chr2A	2462526	2464152	+	2463339	1.0	1.0	collinear
gene:TraesCS2A02G004400	Chr2A	2402808	2403208	+	2403008	Chr2A	2487315	2487715	+	2487515	1.0	1.0	collinear
gene:TraesCS2A02G004500	Chr2A	2405864	2407866	+	2406865	Chr2A	2490371	2492373	+	2491372	1.0	1.0	collinear
gene:TraesCS2A02G004600	Chr2A	2463117	2466740	-	2464928	Chr2A	2547786	2551409	-	2549597	1.0	1.0	collinear
gene:TraesCS2A02G004700	Chr2A	2476815	2481845	-	2479330	Chr2A	2561207	2566237	-	2563722	1.0	1.0	collinear
gene:TraesCS2A02G004800	Chr2A	2481972	2487182	+	2484577	Chr2A	2566364	2571574	+	2568969	1.0	1.0	collinear
gene:TraesCS2A02G004900	Chr2A	2488830	2495245	-	2492037	Chr2A	2573222	2579637	-	2576429	1.0	0.998	collinear
gene:TraesCS2A02G005000	Chr2A	2637762	2653834	+	2645798	Chr2A	3121641	3137480	-	3129560	0.999	0.991	collinear
gene:TraesCS2A02G005100	Chr2A	2655708	2657588	+	2656648	Chr2A	3117514	3119589	-	3118551	1.0	0.901	collinear
gene:TraesCS2A02G005200	Chr2A	2657374	2660973	-	2659173	Chr2A	3114078	3117728	+	3115903	1.0	0.996	collinear
gene:TraesCS2A02G005300	Chr2A	2693455	2697385	+	2695420	Chr2A	3095330	3099266	-	3097298	1.0	0.992	collinear
gene:TraesCS2A02G005400	Chr2A	2700528	2700923	-	2700725	Chr2A	3091794	3092189	+	3091991	1.0	0.992	collinear
gene:TraesCS2A02G005500	Chr2A	2708175	2708888	-	2708531	Chr2A	3083728	3084441	+	3084084	1.0	1.0	collinear
gene:TraesCS2A02G005600	Chr2A	2713730	2714453	+	2714091	Chr2A	3078165	3078888	-	3078526	1.0	0.991	collinear
gene:TraesCS2A02G005700	Chr2A	2726159	2727824	+	2726991	Chr2A	3064848	3066524	-	3065686	1.0	0.982	collinear
gene:TraesCS2A02G005800	Chr2A	2739129	2740683	-	2739906	Chr2A	3049274	3050918	+	3050096	0.995	0.912	collinear
gene:TraesCS2A02G005900	Chr2A	2758823	2760115	-	2759469	Chr2A	3043992	3045275	+	3044633	0.992	0.984	collinear
gene:TraesCS2A02G006000	Chr2A	2791671	2794776	-	2793223	Chr2A	3016587	3019921	+	3018254	1.0	0.999	collinear
gene:TraesCS2A02G006100	Chr2A	2817615	2820056	-	2818835	Chr2A	2990956	2993395	+	2992175	0.999	0.998	collinear
gene:TraesCS2A02G006200	Chr2A	2839126	2854913	+	2847019	Chr2A	2956875	2972304	-	2964589	1.0	0.993	collinear
gene:TraesCS2A02G006300	Chr2A	2860739	2862513	+	2861626	Chr2A	2949277	2951051	-	2950164	1.0	0.999	collinear
gene:TraesCS2A02G006400	Chr2A	2876139	2877842	+	2876990	Chr2A	2934115	2935818	-	2934966	1.0	0.997	collinear
gene:TraesCS2A02G006500	Chr2A	2880736	2885432	+	2883084	Chr2A	2926508	2931204	-	2928856	1.0	0.999	collinear
gene:TraesCS2A02G006600	Chr2A	2892625	2893791	-	2893208	Chr2A	2918148	2919314	+	2918731	1.0	1.0	collinear
gene:TraesCS2A02G006700	Chr2A	2895357	2896658	+	2896007	Chr2A	2915281	2916582	-	2915931	1.0	1.0	collinear
gene:TraesCS2A02G006800	Chr2A	2914803	2920979	+	2917891	Chr2A	2890965	2897141	-	2894053	1.0	1.0	collinear
gene:TraesCS2A02G006900	Chr2A	2964420	2965424	+	2964922	Chr2A	2845312	2846316	-	2845814	1.0	1.0	collinear
gene:TraesCS2A02G007000	Chr2A	2986007	2990362	+	2988184	Chr2A	2820651	2825006	-	2822828	1.0	0.999	collinear
gene:TraesCS2A02G007200	Chr2A	3106369	3111490	+	3108929	Chr2A	4446420	4451541	-	4448980	1.0	1.0	collinear
gene:TraesCS2A02G007300	Chr2A	3111972	3114111	+	3113041	Chr2A	4443799	4445938	-	4444868	1.0	0.997	collinear
gene:TraesCS2A02G007500	Chr2A	3333157	3336110	-	3334633	Chr2A	4472731	4475681	-	4474206	1.0	0.996	collinear
gene:TraesCS2A02G007600	Chr2A	3351281	3351679	+	3351480	Chr2A	4490563	4490961	+	4490762	1.0	0.996	collinear
gene:TraesCS2A02G007700	Chr2A	3400981	3406474	-	3403727	Chr2A	4540034	4545375	-	4542704	1.0	1.0	collinear
gene:TraesCS2A02G007800	Chr2A	3442301	3447773	+	3445037	Chr2A	4580534	4586016	+	4583275	1.0	0.996	collinear
gene:TraesCS2A02G007900	Chr2A	3448583	3450490	-	3449536	Chr2A	4586825	4588731	-	4587778	1.0	0.993	collinear
gene:TraesCS2A02G008000	Chr2A	3523032	3524646	+	3523839	Chr2A	4653141	4654756	+	4653948	1.0	0.981	collinear
gene:TraesCS2A02G008100	Chr2A	3532809	3534386	-	3533597	Chr2A	4670760	4672271	-	4671515	0.958	0.956	collinear
gene:TraesCS2A02G008200	Chr2A	3538294	3540001	+	3539147	Chr2A	4676179	4677886	+	4677032	1.0	0.998	collinear
gene:TraesCS2A02G008300	Chr2A	3594024	3595544	+	3594784	Chr2A	4731934	4733454	+	4732694	1.0	1.0	collinear
gene:TraesCS2A02G008400	Chr2A	3607846	3621969	+	3614907	Chr2A	4743972	4758007	+	4750989	1.0	1.0	collinear
gene:TraesCS2A02G008500	Chr2A	3626039	3630710	+	3628374	Chr2A	4762077	4766747	+	4764412	1.0	1.0	collinear
gene:TraesCS2A02G008600	Chr2A	3629933	3630902	+	3630417	Chr2A	4765970	4766939	+	4766454	1.0	1.0	collinear
gene:TraesCS2A02G008700	Chr2A	3632420	3633736	+	3633078	Chr2A	4768457	4769773	+	4769115	1.0	1.0	collinear
gene:TraesCS2A02G008800	Chr2A	3635655	3637184	+	3636419	Chr2A	4771693	4773222	+	4772457	1.0	1.0	collinear
gene:TraesCS2A02G008900	Chr2A	3639742	3641262	+	3640502	Chr2A	4775780	4777300	+	4776540	1.0	1.0	collinear
gene:TraesCS2A02G009000	Chr2A	3754755	3755141	-	3754948	Chr2A	4888848	4889234	-	4889041	1.0	1.0	collinear
gene:TraesCS2A02G009100	Chr2A	3759130	3762320	+	3760725	Chr2A	4893201	4896408	+	4894804	1.0	0.988	collinear
gene:TraesCS2A02G009300	Chr2A	3794470	3797034	+	3795752	Chr2A	4935791	4938355	+	4937073	1.0	0.989	collinear
gene:TraesCS2A02G009400	Chr2A	3794413	3801111	-	3797762	Chr2A	4935734	4942460	-	4939097	1.0	0.987	collinear
gene:TraesCS2A02G009500	Chr2A	3816477	3818177	+	3817327	Chr2A	4957826	4959526	+	4958676	1.0	1.0	collinear
gene:TraesCS2A02G009600	Chr2A	3834207	3844562	-	3839384	Chr2A	4975074	4985288	-	4980181	1.0	1.0	collinear
gene:TraesCS2A02G009700	Chr2A	3848784	3857006	-	3852895	Chr2A	4989341	4995265	-	4992303	0.972	0.972	collinear
gene:TraesCS2A02G009800	Chr2A	3862849	3865016	-	3863932	Chr2A	5006438	5008605	-	5007521	1.0	0.999	collinear
gene:TraesCS2A02G009900	Chr2A	3905386	3930750	-	3918068	Chr2A	5048833	5074182	-	5061507	1.0	1.0	collinear
gene:TraesCS2A02G010000	Chr2A	3954553	3955387	+	3954970	Chr2A	5097852	5098686	+	5098269	1.0	1.0	collinear
gene:TraesCS2A02G010100	Chr2A	3959343	3962913	+	3961128	Chr2A	5102539	5106109	+	5104324	1.0	0.999	collinear
gene:TraesCS2A02G010200	Chr2A	3964835	3968074	-	3966454	Chr2A	5107903	5111142	-	5109522	1.0	1.0	collinear
gene:TraesCS2A02G010300	Chr2A	4037703	4041497	+	4039600	Chr2A	5180018	5183812	+	5181915	1.0	0.999	collinear
gene:TraesCS2A02G010400	Chr2A	4042748	4044634	+	4043691	Chr2A	5185063	5186949	+	5186006	1.0	1.0	collinear
gene:TraesCS2A02G010500	Chr2A	4046474	4047655	-	4047064	Chr2A	5188789	5189970	-	5189379	1.0	1.0	collinear
gene:TraesCS2A02G010600	Chr2A	4083824	4089576	+	4086700	Chr2A	5225676	5231428	+	5228552	1.0	0.999	collinear
gene:TraesCS2A02G010700	Chr2A	4092367	4094111	+	4093239	Chr2A	5234219	5235963	+	5235091	1.0	0.999	collinear
gene:TraesCS2A02G010800	Chr2A	4113715	4114311	+	4114013	Chr2A	5254778	5255374	+	5255076	1.0	1.0	collinear
gene:TraesCS2A02G010900	Chr2A	4137776	4142722	+	4140249	Chr2A	5278593	5283539	+	5281066	1.0	0.999	collinear
gene:TraesCS2A02G011000	Chr2A	4161106	4165285	+	4163195	Chr2A	5303074	5307023	+	5305048	0.97	0.97	collinear
gene:TraesCS2A02G011100	Chr2A	4168036	4172935	-	4170485	Chr2A	5309774	5314673	-	5312223	1.0	1.0	collinear
gene:TraesCS2A02G011200	Chr2A	4180343	4182324	+	4181333	Chr2A	5322081	5324062	+	5323071	1.0	1.0	collinear
gene:TraesCS2A02G011300	Chr2A	4210178	4214118	+	4212148	Chr2A	5349024	5352964	+	5350994	1.0	1.0	collinear
gene:TraesCS2A02G011400	Chr2A	4215799	4221330	-	4218564	Chr2A	5354645	5360177	-	5357411	1.0	0.997	collinear
gene:TraesCS2A02G011500	Chr2A	4291370	4293941	-	4292655	Chr2A	5408912	5411484	-	5410198	0.985	0.966	collinear
gene:TraesCS2A02G011600	Chr2A	4309562	4313889	-	4311725	Chr2A	5427029	5431357	-	5429193	1.0	0.998	collinear
gene:TraesCS2A02G011700	Chr2A	4348696	4349926	-	4349311	Chr2A	5475041	5476274	-	5475657	1.0	0.996	collinear
gene:TraesCS2A02G011800	Chr2A	4363249	4364036	+	4363642	Chr2A	5490228	5491017	+	5490622	1.0	0.997	collinear
gene:TraesCS2A02G011900	Chr2A	4562735	4563193	-	4562964	Chr2A	5708528	5708986	-	5708757	1.0	1.0	collinear
gene:TraesCS2A02G012000	Chr2A	4616928	4621117	+	4619022	Chr2A	5802656	5806668	+	5804662	0.961	0.954	collinear
gene:TraesCS2A02G012200	Chr2A	4786647	4793856	-	4790251	Chr2A	5987990	5995185	-	5991587	0.997	0.994	collinear
gene:TraesCS2A02G012500	Chr2A	4944069	4947552	+	4945810	Chr2A	6194052	6197535	+	6195793	1.0	0.997	collinear
gene:TraesCS2A02G012600	Chr2A	4949386	4958225	-	4953805	Chr2A	6199369	6208268	-	6203818	0.978	0.973	collinear
gene:TraesCS2A02G012700	Chr2A	4964229	4969383	+	4966806	Chr2A	6214474	6220360	+	6217417	0.979	0.972	collinear
gene:TraesCS2A02G012800	Chr2A	4970401	4976740	+	4973570	Chr2A	6221402	6227320	+	6224361	0.929	0.927	collinear
gene:TraesCS2A02G012900	Chr2A	4978101	4982374	-	4980237	Chr2A	6262532	6266805	+	6264668	1.0	0.996	collinear
gene:TraesCS2A02G013000	Chr2A	5187975	5191616	+	5189795	Chr2A	6552013	6555668	+	6553840	1.0	0.997	collinear
gene:TraesCS2A02G013100	Chr2A	5290647	5291144	-	5290895	Chr2A	6657741	6658238	-	6657989	1.0	0.99	collinear
gene:TraesCS2A02G013200	Chr2A	5308405	5312278	+	5310341	Chr2A	6672576	6676423	+	6674499	1.0	0.994	collinear
gene:TraesCS2A02G013300	Chr2A	5404732	5405312	-	5405022	Chr2A	6767938	6768517	-	6768227	1.0	0.995	collinear
gene:TraesCS2A02G013400	Chr2A	5483072	5486858	-	5484965	Chr2A	6871399	6875186	-	6873292	1.0	0.996	collinear
gene:TraesCS2A02G013500	Chr2A	5525814	5529354	-	5527584	Chr2A	6925871	6929411	-	6927641	1.0	0.998	collinear
gene:TraesCS2A02G013600	Chr2A	5634066	5637365	+	5635715	Chr2A	7019389	7022415	+	7020902	0.971	0.956	collinear
gene:TraesCS2A02G013700	Chr2A	5641476	5642707	-	5642091	Chr2A	7023752	7024983	-	7024367	1.0	0.994	collinear
gene:TraesCS2A02G013800	Chr2A	5646829	5647377	-	5647103	Chr2A	7030057	7030605	+	7030331	1.0	0.99	collinear
gene:TraesCS2A02G014100	Chr2A	5672666	5673346	+	5673006	Chr2A	7043598	7044278	+	7043938	1.0	0.997	collinear
gene:TraesCS2A02G014200	Chr2A	5675975	5678969	+	5677472	Chr2A	7047181	7050175	+	7048678	1.0	0.997	collinear
gene:TraesCS2A02G014300	Chr2A	5689525	5692873	-	5691199	Chr2A	7061288	7064609	-	7062948	0.999	0.997	collinear
gene:TraesCS2A02G014400	Chr2A	5707439	5711986	+	5709712	Chr2A	7087180	7091727	+	7089453	1.0	0.998	collinear
gene:TraesCS2A02G014500	Chr2A	5782815	5785681	-	5784248	Chr2A	7159964	7162832	-	7161398	1.0	0.998	collinear
gene:TraesCS2A02G014600	Chr2A	5787397	5789072	-	5788234	Chr2A	7164549	7166224	-	7165386	1.0	0.998	collinear
gene:TraesCS2A02G014700	Chr2A	5901042	5901416	+	5901229	Chr2A	7286569	7286943	+	7286756	1.0	0.986	collinear
gene:TraesCS2A02G014800	Chr2A	5908221	5912388	+	5910304	Chr2A	7293754	7297919	+	7295836	1.0	0.997	collinear
gene:TraesCS2A02G014900	Chr2A	5927556	5930080	+	5928818	Chr2A	7313254	7315778	+	7314516	1.0	1.0	collinear
gene:TraesCS2A02G015000	Chr2A	6055857	6056102	-	6055979	Chr2A	7439394	7439639	-	7439516	1.0	0.995	collinear
gene:TraesCS2A02G015200	Chr2A	6134770	6136088	+	6135429	Chr2A	7564396	7565714	+	7565055	1.0	0.996	collinear
gene:TraesCS2A02G015300	Chr2A	6243555	6243800	+	6243677	Chr2A	7609214	7609459	+	7609336	1.0	1.0	collinear
gene:TraesCS2A02G015400	Chr2A	6267850	6269988	+	6268919	Chr2A	7633382	7635520	+	7634451	1.0	0.998	collinear
gene:TraesCS2A02G015500	Chr2A	6301749	6302297	-	6302023	Chr2A	3325140	3325688	-	3325414	1.0	0.989	collinear
gene:TraesCS2A02G015700	Chr2A	6509474	6511605	+	6510539	Chr2A	3497842	3499947	+	3498894	0.987	0.984	collinear
gene:TraesCS2A02G015800	Chr2A	6997999	7000883	+	6999441	Chr2A	4001597	4004471	+	4003034	0.993	0.986	collinear
gene:TraesCS2A02G015900	Chr2A	7226397	7227930	+	7227163	Chr2A	4212950	4214482	+	4213716	0.999	0.994	collinear
gene:TraesCS2A02G016000	Chr2A	7328301	7329539	+	7328920	Chr2A	7885433	7886694	+	7886063	0.981	0.969	collinear
gene:TraesCS2A02G016300	Chr2A	7526283	7527408	+	7526845	Chr2A	8163166	8164282	+	8163724	0.992	0.991	collinear
gene:TraesCS2A02G016400	Chr2A	7544927	7552383	-	7548655	Chr2A	8189977	8197229	-	8193603	0.976	0.971	collinear
gene:TraesCS2A02G016500	Chr2A	7687208	7692711	-	7689959	Chr2A	8331658	8337272	-	8334465	0.997	0.99	collinear
gene:TraesCS2A02G016600	Chr2A	7727315	7729000	+	7728157	Chr2A	8371509	8373194	+	8372351	1.0	1.0	collinear
gene:TraesCS2A02G016700	Chr2A	7741495	7743214	+	7742354	Chr2A	8385442	8387161	+	8386301	1.0	0.999	collinear
gene:TraesCS2A02G016800	Chr2A	7745388	7750024	+	7747706	Chr2A	8389343	8393977	+	8391660	1.0	1.0	collinear
gene:TraesCS2A02G016900	Chr2A	7786502	7787953	+	7787227	Chr2A	8430366	8431817	+	8431091	1.0	1.0	collinear
gene:TraesCS2A02G017000	Chr2A	7806748	7809503	+	7808125	Chr2A	8675256	8678013	+	8676634	1.0	1.0	collinear
gene:TraesCS2A02G017100	Chr2A	7919182	7922036	+	7920609	Chr2A	8786329	8789183	+	8787756	1.0	1.0	collinear
gene:TraesCS2A02G017200	Chr2A	7923952	7928542	-	7926247	Chr2A	8791099	8795689	-	8793394	1.0	1.0	collinear
gene:TraesCS2A02G017300	Chr2A	8141118	8143112	-	8142115	Chr2A	8844177	8846171	+	8845174	1.0	1.0	collinear
gene:TraesCS2A02G017500	Chr2A	8174083	8179847	+	8176965	Chr2A	9022424	9028188	+	9025306	1.0	1.0	collinear
gene:TraesCS2A02G017600	Chr2A	8180336	8182745	-	8181540	Chr2A	9028677	9031086	-	9029881	1.0	1.0	collinear
gene:TraesCS2A02G017700	Chr2A	8368596	8370950	-	8369773	Chr2A	9219426	9221780	-	9220603	1.0	0.999	collinear
gene:TraesCS2A02G017900	Chr2A	8413111	8414571	+	8413841	Chr2A	9263785	9265245	+	9264515	1.0	1.0	collinear
gene:TraesCS2A02G018000	Chr2A	8543341	8543955	+	8543648	Chr2A	9391404	9392018	+	9391711	1.0	1.0	collinear
gene:TraesCS2A02G018100	Chr2A	8627425	8628896	+	8628160	Chr2A	9474740	9476211	+	9475475	1.0	0.999	collinear
gene:TraesCS2A02G018200	Chr2A	8630939	8632495	+	8631717	Chr2A	9478254	9479810	+	9479032	1.0	1.0	collinear
gene:TraesCS2A02G018300	Chr2A	8682728	8684428	+	8683578	Chr2A	9530045	9531487	+	9530766	0.997	0.997	collinear
gene:TraesCS2A02G018400	Chr2A	8707395	8708887	+	8708141	Chr2A	9554454	9555946	+	9555200	1.0	1.0	collinear
gene:TraesCS2A02G018500	Chr2A	8719425	8723536	+	8721480	Chr2A	9566301	9570412	+	9568356	1.0	1.0	collinear
gene:TraesCS2A02G018600	Chr2A	8727302	8728927	+	8728114	Chr2A	9574178	9575803	+	9574990	1.0	0.999	collinear
gene:TraesCS2A02G018700	Chr2A	8735357	8736817	-	8736087	Chr2A	9581554	9583014	-	9582284	1.0	1.0	collinear
gene:TraesCS2A02G018800	Chr2A	8755845	8757713	-	8756779	Chr2A	9601987	9603855	-	9602921	1.0	0.999	collinear
gene:TraesCS2A02G018900	Chr2A	8786271	8787710	-	8786990	Chr2A	10374055	10375497	-	10374776	1.0	0.997	collinear
gene:TraesCS2A02G019200	Chr2A	8799491	8800345	-	8799918	Chr2A	11226413	11227268	+	11226840	1.0	0.995	collinear
gene:TraesCS2A02G019300	Chr2A	8807209	8809235	+	8808222	Chr2A	10385890	10387916	+	10386903	1.0	1.0	collinear
gene:TraesCS2A02G019400	Chr2A	9057934	9060321	+	9059127	Chr2A	10643529	10645916	+	10644722	1.0	1.0	collinear
gene:TraesCS2A02G019500	Chr2A	9088667	9089242	-	9088954	Chr2A	10674263	10674838	-	10674550	1.0	1.0	collinear
gene:TraesCS2A02G019600	Chr2A	9093031	9093984	-	9093507	Chr2A	10678296	10679249	-	10678772	1.0	0.998	collinear
gene:TraesCS2A02G019700	Chr2A	9110381	9111116	-	9110748	Chr2A	10695480	10696215	-	10695847	1.0	1.0	collinear
gene:TraesCS2A02G019800	Chr2A	9120432	9121620	-	9121026	Chr2A	10705531	10706719	-	10706125	1.0	1.0	collinear
gene:TraesCS2A02G019900	Chr2A	9180390	9182239	+	9181314	Chr2A	10764170	10766019	+	10765094	1.0	0.999	collinear
gene:TraesCS2A02G020000	Chr2A	9316530	9318231	+	9317380	Chr2A	10898350	10900051	+	10899200	1.0	1.0	collinear
gene:TraesCS2A02G020100	Chr2A	9395128	9396748	+	9395938	Chr2A	10966271	10967891	+	10967081	1.0	1.0	collinear
gene:TraesCS2A02G020200	Chr2A	9537127	9537788	+	9537457	Chr2A	11100123	11100784	+	11100453	1.0	0.996	collinear
gene:TraesCS2A02G020300	Chr2A	9665662	9666516	+	9666089	Chr2A	10377998	10378853	-	10378425	1.0	0.995	collinear
gene:TraesCS2A02G020400	Chr2A	9668499	9669938	+	9669218	Chr2A	11229216	11230655	+	11229935	1.0	0.998	collinear
gene:TraesCS2A02G020500	Chr2A	9681842	9685598	+	9683720	Chr2A	10360056	10363812	-	10361934	1.0	0.999	collinear
gene:TraesCS2A02G020600	Chr2A	9776430	9779655	+	9778042	Chr2A	10258529	10261754	-	10260141	1.0	1.0	collinear
gene:TraesCS2A02G020700	Chr2A	9841709	9842188	+	9841948	Chr2A	10197219	10197698	-	10197458	1.0	0.997	collinear
gene:TraesCS2A02G020800	Chr2A	9847578	9849279	+	9848428	Chr2A	10190128	10191829	-	10190978	1.0	1.0	collinear
gene:TraesCS2A02G020900	Chr2A	9936881	9939334	-	9938107	Chr2A	10100659	10103112	+	10101885	1.0	1.0	collinear
gene:TraesCS2A02G021000	Chr2A	9944094	9945548	+	9944821	Chr2A	10094568	10096022	-	10095295	1.0	1.0	collinear
gene:TraesCS2A02G021100	Chr2A	9949729	9951327	-	9950528	Chr2A	10088789	10090387	+	10089588	1.0	1.0	collinear
gene:TraesCS2A02G021200	Chr2A	9982953	9984401	+	9983677	Chr2A	10056842	10058290	-	10057566	1.0	1.0	collinear
gene:TraesCS2A02G021300	Chr2A	10198359	10201050	+	10199704	Chr2A	11445838	11448529	-	11447183	1.0	1.0	collinear
gene:TraesCS2A02G021400	Chr2A	10216981	10217832	-	10217406	Chr2A	11429058	11429909	+	11429483	1.0	1.0	collinear
gene:TraesCS2A02G021500	Chr2A	10238043	10238933	-	10238488	Chr2A	11407958	11408848	+	11408403	1.0	1.0	collinear
gene:TraesCS2A02G021600	Chr2A	10373829	10375814	+	10374821	Chr2A	11279042	11281027	-	11280034	1.0	1.0	collinear
gene:TraesCS2A02G021700	Chr2A	10464812	10466428	+	10465620	Chr2A	11742600	11744216	+	11743408	1.0	1.0	collinear
gene:TraesCS2A02G022000	Chr2A	10582186	10587604	+	10584895	Chr2A	11816607	11822025	+	11819316	1.0	1.0	collinear
gene:TraesCS2A02G022100	Chr2A	10596264	10602559	-	10599411	Chr2A	11827387	11833682	-	11830534	1.0	1.0	collinear
gene:TraesCS2A02G022200	Chr2A	10728899	10732400	+	10730649	Chr2A	11983265	11986767	+	11985016	1.0	0.998	collinear
gene:TraesCS2A02G022300	Chr2A	10734405	10751458	-	10742931	Chr2A	11988499	12005408	-	11996953	1.0	0.998	collinear
gene:TraesCS2A02G022400	Chr2A	10843480	10845920	-	10844700	Chr2A	12096533	12098973	-	12097753	1.0	1.0	collinear
gene:TraesCS2A02G022600	Chr2A	10980928	10983254	+	10982091	Chr2A	12192198	12194556	+	12193377	1.0	0.959	collinear
gene:TraesCS2A02G022700	Chr2A	10992541	10996031	-	10994286	Chr2A	12200879	12204309	-	12202594	0.986	0.937	collinear
gene:TraesCS2A02G023000	Chr2A	11215312	11217739	+	11216525	Chr2A	12289454	12291882	+	12290668	1.0	0.961	collinear
gene:TraesCS2A02G023100	Chr2A	11308068	11309749	-	11308908	Chr2A	12305052	12306744	-	12305898	1.0	0.929	collinear
gene:TraesCS2A02G023600	Chr2A	11612950	11613726	-	11613338	Chr2A	12555705	12556481	-	12556093	1.0	1.0	collinear
gene:TraesCS2A02G023700	Chr2A	11619884	11622586	+	11621235	Chr2A	12562328	12565030	+	12563679	1.0	1.0	collinear
gene:TraesCS2A02G023800	Chr2A	11628200	11634369	-	11631284	Chr2A	12570644	12576801	-	12573722	1.0	0.999	collinear
