gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	ArinaLrFor_tgt_chr	ArinaLrFor_tgt_start	ArinaLrFor_tgt_end	ArinaLrFor_tgt_strand	ArinaLrFor_tgt_midpoint	ArinaLrFor_coverage	ArinaLrFor_identity	segment
gene:TraesCS2B02G007900	Chr2B	4714253	4715607	+	4714930	Chr2B	12727318	12728654	-	12727986	0.998	0.978	collinear
gene:TraesCS2B02G008300	Chr2B	4751819	4754293	-	4753056	Chr2B	12685521	12687998	+	12686759	1.0	0.995	collinear
gene:TraesCS2B02G008400	Chr2B	4766161	4771417	-	4768789	Chr2B	12668779	12674033	+	12671406	0.999	0.998	collinear
gene:TraesCS2B02G008500	Chr2B	4789969	4794540	-	4792254	Chr2B	12645720	12650273	+	12647996	0.98	0.977	collinear
gene:TraesCS2B02G008600	Chr2B	4846099	4846416	+	4846257	Chr2B	12586418	12586735	-	12586576	1.0	0.987	collinear
gene:TraesCS2B02G008700	Chr2B	4882497	4887091	+	4884794	Chr2B	6944415	6947708	-	6946061	0.999	0.997	collinear
gene:TraesCS2B02G008800	Chr2B	4923626	4924189	-	4923907	Chr2B	6907179	6907742	+	6907460	1.0	0.996	collinear
gene:TraesCS2B02G008900	Chr2B	4984078	4990934	+	4987506	Chr2B	6830720	6837980	-	6834350	1.0	0.984	collinear
gene:TraesCS2B02G009000	Chr2B	5010495	5010806	-	5010650	Chr2B	6780557	6780868	+	6780712	1.0	0.964	collinear
gene:TraesCS2B02G009100	Chr2B	5041095	5042778	-	5041936	Chr2B	6736021	6737583	+	6736802	1.0	0.978	collinear
gene:TraesCS2B02G009700	Chr2B	5592643	5593403	-	5593023	Chr2B	6406796	6407554	+	6407175	1.0	0.965	collinear
gene:TraesCS2B02G009800	Chr2B	5596473	5596973	-	5596723	Chr2B	6366675	6367175	+	6366925	1.0	0.975	collinear
gene:TraesCS2B02G010000	Chr2B	5608373	5612953	+	5610663	Chr2B	6238215	6242107	-	6240161	0.994	0.944	collinear
gene:TraesCS2B02G010100	Chr2B	5628214	5630093	+	5629153	Chr2B	6221419	6223278	-	6222348	0.979	0.964	collinear
gene:TraesCS2B02G010200	Chr2B	5660528	5667076	+	5663802	Chr2B	6187283	6193034	-	6190158	0.915	0.913	collinear
gene:TraesCS2B02G010300	Chr2B	5669062	5673071	-	5671066	Chr2B	6181466	6185475	+	6183470	1.0	0.997	collinear
gene:TraesCS2B02G010400	Chr2B	5677311	5682095	+	5679703	Chr2B	6173904	6178542	-	6176223	0.91	0.909	collinear
gene:TraesCS2B02G010500	Chr2B	5684671	5689444	-	5687057	Chr2B	6166755	6171326	+	6169040	1.0	1.0	collinear
gene:TraesCS2B02G010700	Chr2B	5785090	5786189	-	5785639	Chr2B	6071557	6072665	+	6072111	1.0	0.981	collinear
gene:TraesCS2B02G010800	Chr2B	5796815	5806855	+	5801835	Chr2B	6043531	6053467	-	6048499	1.0	0.985	collinear
gene:TraesCS2B02G010900	Chr2B	5822073	5825317	+	5823695	Chr2B	6026193	6029329	-	6027761	1.0	0.996	collinear
gene:TraesCS2B02G011000	Chr2B	5828065	5828772	-	5828418	Chr2B	6022686	6023393	+	6023039	1.0	1.0	collinear
gene:TraesCS2B02G011100	Chr2B	5993745	5998277	+	5996011	Chr2B	5873180	5877636	-	5875408	0.949	0.94	collinear
gene:TraesCS2B02G011300	Chr2B	6022757	6024383	+	6023570	Chr2B	5844288	5845932	-	5845110	1.0	0.988	collinear
gene:TraesCS2B02G011400	Chr2B	6035821	6039681	-	6037751	Chr2B	5829175	5833033	+	5831104	1.0	0.998	collinear
gene:TraesCS2B02G011500	Chr2B	6057152	6059667	-	6058409	Chr2B	5808128	5810643	+	5809385	1.0	0.993	collinear
gene:TraesCS2B02G011700	Chr2B	6132796	6133192	+	6132994	Chr2B	5838442	5838838	-	5838640	1.0	0.971	collinear
gene:TraesCS2B02G012000	Chr2B	6178676	6180145	+	6179410	Chr2B	5773063	5774532	-	5773797	1.0	0.99	collinear
gene:TraesCS2B02G012100	Chr2B	6180152	6195824	-	6187988	Chr2B	5759696	5773056	+	5766376	1.0	0.994	collinear
gene:TraesCS2B02G012200	Chr2B	6199281	6204169	-	6201725	Chr2B	5751326	5756214	+	5753770	1.0	0.992	collinear
gene:TraesCS2B02G012300	Chr2B	6209914	6226572	-	6218243	Chr2B	5725272	5742022	+	5733647	1.0	0.996	collinear
gene:TraesCS2B02G012400	Chr2B	6253373	6253722	+	6253547	Chr2B	5705243	5705594	-	5705418	1.0	0.991	collinear
gene:TraesCS2B02G012500	Chr2B	6257247	6261132	+	6259189	Chr2B	5694776	5698648	-	5696712	0.991	0.983	collinear
gene:TraesCS2B02G012600	Chr2B	6262945	6266039	-	6264492	Chr2B	5689797	5692968	+	5691382	1.0	0.964	collinear
gene:TraesCS2B02G012700	Chr2B	6294900	6300109	-	6297504	Chr2B	5652707	5657915	+	5655311	1.0	0.994	collinear
gene:TraesCS2B02G012800	Chr2B	6307514	6309622	+	6308568	Chr2B	5643178	5645286	-	5644232	1.0	0.996	collinear
gene:TraesCS2B02G012900	Chr2B	6310652	6316308	-	6313480	Chr2B	5636460	5642122	+	5639291	0.999	0.997	collinear
gene:TraesCS2B02G013000	Chr2B	6336691	6341938	+	6339314	Chr2B	5612762	5617834	-	5615298	0.951	0.931	collinear
gene:TraesCS2B02G013100	Chr2B	6340410	6341900	-	6341155	Chr2B	5612791	5614281	+	5613536	1.0	0.974	collinear
gene:TraesCS2B02G013200	Chr2B	6376660	6383282	+	6379971	Chr2B	5511136	5518718	-	5514927	0.999	0.982	collinear
gene:TraesCS2B02G013400	Chr2B	6426314	6426511	+	6426412	Chr2B	4850636	4850833	+	4850734	1.0	0.944	collinear
gene:TraesCS2B02G013500	Chr2B	6710935	6716133	+	6713534	Chr2B	4357513	4362652	-	4360082	0.985	0.921	collinear
gene:TraesCS2B02G013800	Chr2B	6730826	6732349	-	6731587	Chr2B	4293540	4295061	+	4294300	0.998	0.978	collinear
gene:TraesCS2B02G014400	Chr2B	6899988	6901390	-	6900689	Chr2B	4297367	4298769	+	4298068	1.0	0.956	collinear
gene:TraesCS2B02G015000	Chr2B	7081061	7081943	-	7081502	Chr2B	4221075	4221958	+	4221516	1.0	0.98	collinear
gene:TraesCS2B02G015100	Chr2B	7108878	7109882	+	7109380	Chr2B	4255500	4256510	-	4256005	1.0	0.942	collinear
gene:TraesCS2B02G015300	Chr2B	7146882	7149155	-	7148018	Chr2B	4247383	4249662	+	4248522	1.0	0.974	collinear
gene:TraesCS2B02G024000	Chr2B	11176298	11184753	-	11180525	Chr2B	12500607	12508817	+	12504712	1.0	1.0	collinear
gene:TraesCS2B02G024100	Chr2B	11203512	11208017	-	11205764	Chr2B	12477688	12481824	+	12479756	0.999	0.998	collinear
gene:TraesCS2B02G024200	Chr2B	11224865	11226425	-	11225645	Chr2B	12448814	12450380	+	12449597	1.0	0.974	collinear
gene:TraesCS2B02G024300	Chr2B	11237102	11237875	+	11237488	Chr2B	12437041	12437814	-	12437427	1.0	0.997	collinear
gene:TraesCS2B02G024400	Chr2B	11286637	11294046	-	11290341	Chr2B	12380597	12387881	+	12384239	1.0	0.996	collinear
gene:TraesCS2B02G024500	Chr2B	11358443	11363727	-	11361085	Chr2B	12296879	12302405	+	12299642	1.0	0.998	collinear
gene:TraesCS2B02G024600	Chr2B	11389561	11391018	+	11390289	Chr2B	12269832	12271292	-	12270562	1.0	0.946	collinear
gene:TraesCS2B02G024700	Chr2B	11400642	11401547	+	11401094	Chr2B	12213040	12213946	-	12213493	1.0	0.982	collinear
gene:TraesCS2B02G024800	Chr2B	11445443	11446399	+	11445921	Chr2B	10283950	10284907	+	10284428	1.0	0.988	collinear
gene:TraesCS2B02G025700	Chr2B	11836978	11837592	-	11837285	Chr2B	11707667	11708281	-	11707974	1.0	1.0	collinear
gene:TraesCS2B02G025800	Chr2B	11905703	11906917	-	11906310	Chr2B	11815056	11816270	-	11815663	1.0	0.992	collinear
gene:TraesCS2B02G025900	Chr2B	11908628	11909627	+	11909127	Chr2B	11822720	11823719	+	11823219	1.0	0.995	collinear
gene:TraesCS2B02G026100	Chr2B	12024654	12027137	-	12025895	Chr2B	11085893	11088372	+	11087132	1.0	0.997	collinear
gene:TraesCS2B02G026200	Chr2B	12075223	12077814	-	12076518	Chr2B	11055337	11057928	+	11056632	1.0	0.999	collinear
gene:TraesCS2B02G026700	Chr2B	12422314	12423795	+	12423054	Chr2B	10708851	10710332	-	10709591	1.0	0.997	collinear
gene:TraesCS2B02G026800	Chr2B	12841126	12850441	+	12845783	Chr2B	10386590	10395904	-	10391247	1.0	0.996	collinear
gene:TraesCS2B02G026900	Chr2B	12850472	12852775	+	12851623	Chr2B	10384256	10386559	-	10385407	1.0	0.995	collinear
gene:TraesCS2B02G027000	Chr2B	12875422	12881979	+	12878700	Chr2B	10355025	10361582	-	10358303	1.0	0.998	collinear
gene:TraesCS2B02G027100	Chr2B	12914399	12916167	+	12915283	Chr2B	10321360	10323128	-	10322244	1.0	0.988	collinear
gene:TraesCS2B02G027200	Chr2B	12929421	12943887	+	12936654	Chr2B	10293599	10308101	-	10300850	1.0	0.997	collinear
gene:TraesCS2B02G027400	Chr2B	12994493	12995967	-	12995230	Chr2B	10273541	10275013	+	10274277	0.999	0.961	collinear
gene:TraesCS2B02G027700	Chr2B	13057304	13058779	-	13058041	Chr2B	10251807	10253273	+	10252540	0.993	0.958	collinear
gene:TraesCS2B02G027800	Chr2B	13067051	13067773	-	13067412	Chr2B	10243231	10243953	+	10243592	1.0	0.984	collinear
gene:TraesCS2B02G028000	Chr2B	13165682	13166547	-	13166114	Chr2B	10152356	10153213	+	10152784	0.978	0.935	collinear
gene:TraesCS2B02G028100	Chr2B	13181954	13186147	+	13184050	Chr2B	10130233	10134439	-	10132336	1.0	0.985	collinear
gene:TraesCS2B02G028200	Chr2B	13184327	13184629	+	13184478	Chr2B	10131751	10132053	-	10131902	1.0	0.99	collinear
gene:TraesCS2B02G028300	Chr2B	13203249	13204229	+	13203739	Chr2B	10117576	10118556	-	10118066	1.0	0.988	collinear
gene:TraesCS2B02G028400	Chr2B	13207541	13221003	+	13214272	Chr2B	10101881	10114252	-	10108066	1.0	0.986	collinear
gene:TraesCS2B02G028500	Chr2B	13237702	13238656	-	13238179	Chr2B	10080253	10081203	+	10080728	0.995	0.989	collinear
gene:TraesCS2B02G032700	Chr2B	15759982	15761772	+	15760877	Chr2B	15170027	15171817	-	15170922	1.0	0.994	collinear
gene:TraesCS2B02G033200	Chr2B	15981246	15981632	-	15981439	Chr2B	15111844	15112230	+	15112037	1.0	1.0	collinear
gene:TraesCS2B02G033300	Chr2B	16038134	16040173	-	16039153	Chr2B	15074197	15076266	+	15075231	0.997	0.936	collinear
gene:TraesCS2B02G034400	Chr2B	16828794	16829313	+	16829053	Chr2B	14912726	14913245	-	14912985	1.0	0.997	collinear
gene:TraesCS2B02G034700	Chr2B	16868677	16871746	+	16870211	Chr2B	14866541	14869612	-	14868076	1.0	0.993	collinear
gene:TraesCS2B02G034800	Chr2B	16891612	16894636	+	16893124	Chr2B	14843405	14846413	-	14844909	0.989	0.977	collinear
gene:TraesCS2B02G035100	Chr2B	16959060	16960707	-	16959883	Chr2B	15232018	15233609	-	15232813	0.947	0.925	collinear
gene:TraesCS2B02G035200	Chr2B	16968939	16970962	-	16969950	Chr2B	15390654	15392677	-	15391665	1.0	0.993	collinear
gene:TraesCS2B02G035300	Chr2B	16989140	16991577	+	16990358	Chr2B	15402125	15404563	+	15403344	1.0	0.993	collinear
gene:TraesCS2B02G035400	Chr2B	17023221	17026716	+	17024968	Chr2B	15586890	15590390	-	15588640	1.0	0.995	collinear
gene:TraesCS2B02G035600	Chr2B	17110603	17112284	+	17111443	Chr2B	22600794	22602475	+	22601634	1.0	0.995	collinear
gene:TraesCS2B02G035800	Chr2B	17153184	17161588	+	17157386	Chr2B	22649346	22657744	+	22653545	1.0	0.995	collinear
gene:TraesCS2B02G035900	Chr2B	17162074	17164367	+	17163220	Chr2B	22035710	22038003	+	22036856	0.997	0.986	collinear
gene:TraesCS2B02G036400	Chr2B	17364216	17366945	-	17365580	Chr2B	22171378	22174101	-	22172739	0.996	0.958	collinear
gene:TraesCS2B02G036600	Chr2B	17388833	17391444	-	17390138	Chr2B	16045486	16048103	-	16046794	1.0	0.992	collinear
gene:TraesCS2B02G036800	Chr2B	17430768	17433790	+	17432279	Chr2B	16151042	16154019	+	16152530	0.975	0.968	collinear
gene:TraesCS2B02G036900	Chr2B	17438761	17440179	-	17439470	Chr2B	16158044	16159462	-	16158753	1.0	0.993	collinear
gene:TraesCS2B02G037400	Chr2B	17485487	17492034	-	17488760	Chr2B	22668932	22670954	+	22669943	1.0	0.953	collinear
gene:TraesCS2B02G038100	Chr2B	17697712	17704187	+	17700949	Chr2B	21496178	21502649	-	21499413	0.995	0.945	collinear
gene:TraesCS2B02G038200	Chr2B	17778903	17795470	-	17787186	Chr2B	21404905	21421439	+	21413172	1.0	0.999	collinear
gene:TraesCS2B02G038400	Chr2B	17827374	17831120	-	17829247	Chr2B	21390485	21394053	+	21392269	0.95	0.945	collinear
gene:TraesCS2B02G038500	Chr2B	17835675	17838218	-	17836946	Chr2B	21382888	21385431	+	21384159	1.0	1.0	collinear
gene:TraesCS2B02G038600	Chr2B	17872742	17874028	-	17873385	Chr2B	21347731	21349017	+	21348374	1.0	1.0	collinear
gene:TraesCS2B02G038700	Chr2B	17881640	17883390	-	17882515	Chr2B	21338370	21340120	+	21339245	1.0	1.0	collinear
gene:TraesCS2B02G038800	Chr2B	17926106	17930889	-	17928497	Chr2B	21291272	21296055	+	21293663	1.0	1.0	collinear
gene:TraesCS2B02G038900	Chr2B	17933889	17939260	-	17936574	Chr2B	21282901	21288272	+	21285586	1.0	1.0	collinear
gene:TraesCS2B02G039000	Chr2B	17994890	17995279	+	17995084	Chr2B	21227781	21228170	-	21227975	1.0	1.0	collinear
gene:TraesCS2B02G039100	Chr2B	18010558	18018397	-	18014477	Chr2B	21204740	21212546	+	21208643	1.0	1.0	collinear
gene:TraesCS2B02G039200	Chr2B	18067815	18074650	-	18071232	Chr2B	21149294	21156130	+	21152712	1.0	1.0	collinear
gene:TraesCS2B02G039300	Chr2B	18090536	18091510	-	18091023	Chr2B	21133387	21134361	+	21133874	1.0	1.0	collinear
gene:TraesCS2B02G039400	Chr2B	18092234	18094483	-	18093358	Chr2B	21130414	21132663	+	21131538	1.0	1.0	collinear
gene:TraesCS2B02G039500	Chr2B	18108608	18114902	-	18111755	Chr2B	21111108	21117402	+	21114255	1.0	1.0	collinear
gene:TraesCS2B02G039600	Chr2B	18122496	18128030	-	18125263	Chr2B	21097980	21103514	+	21100747	1.0	1.0	collinear
gene:TraesCS2B02G039700	Chr2B	18136765	18142875	-	18139820	Chr2B	21083135	21089245	+	21086190	1.0	1.0	collinear
gene:TraesCS2B02G039800	Chr2B	18169225	18171396	+	18170310	Chr2B	21054809	21056980	-	21055894	1.0	0.999	collinear
gene:TraesCS2B02G039900	Chr2B	18174920	18177089	+	18176004	Chr2B	21049113	21051282	-	21050197	1.0	1.0	collinear
gene:TraesCS2B02G040000	Chr2B	18177103	18178722	-	18177912	Chr2B	21047480	21049099	+	21048289	1.0	0.999	collinear
gene:TraesCS2B02G040100	Chr2B	18196545	18197934	-	18197239	Chr2B	21028268	21029657	+	21028962	1.0	1.0	collinear
gene:TraesCS2B02G040200	Chr2B	18260633	18263436	+	18262034	Chr2B	20858317	20861128	-	20859722	1.0	0.992	collinear
gene:TraesCS2B02G040300	Chr2B	18264353	18276240	+	18270296	Chr2B	20845513	20857400	-	20851456	1.0	1.0	collinear
gene:TraesCS2B02G040400	Chr2B	18306312	18311352	-	18308832	Chr2B	20810290	20815330	+	20812810	1.0	0.999	collinear
gene:TraesCS2B02G040500	Chr2B	18319277	18320969	-	18320123	Chr2B	20801120	20802812	+	20801966	1.0	1.0	collinear
gene:TraesCS2B02G040600	Chr2B	18385681	18387348	-	18386514	Chr2B	20735188	20736855	+	20736021	1.0	1.0	collinear
gene:TraesCS2B02G040700	Chr2B	18659190	18664477	-	18661833	Chr2B	20458664	20463951	+	20461307	1.0	1.0	collinear
gene:TraesCS2B02G040800	Chr2B	18682032	18704233	+	18693132	Chr2B	20418344	20440547	-	20429445	1.0	0.999	collinear
gene:TraesCS2B02G041200	Chr2B	18819336	18824181	-	18821758	Chr2B	20340075	20344920	+	20342497	1.0	0.999	collinear
gene:TraesCS2B02G041300	Chr2B	18838517	18840759	+	18839638	Chr2B	20324291	20326225	-	20325258	1.0	1.0	collinear
gene:TraesCS2B02G041400	Chr2B	18913758	18923738	+	18918748	Chr2B	20241732	20251712	-	20246722	1.0	1.0	collinear
gene:TraesCS2B02G041500	Chr2B	18924780	18932777	-	18928778	Chr2B	20232844	20240690	+	20236767	1.0	1.0	collinear
gene:TraesCS2B02G041600	Chr2B	18938082	18952681	+	18945381	Chr2B	20212940	20227530	-	20220235	0.999	0.994	collinear
gene:TraesCS2B02G041700	Chr2B	18948630	18952084	-	18950357	Chr2B	20213537	20216974	+	20215255	1.0	0.965	collinear
gene:TraesCS2B02G041800	Chr2B	18952979	18955540	-	18954259	Chr2B	20210083	20212643	+	20211363	1.0	0.989	collinear
gene:TraesCS2B02G041900	Chr2B	19065607	19070652	+	19068129	Chr2B	20185617	20190582	-	20188099	0.991	0.931	collinear
gene:TraesCS2B02G042000	Chr2B	19073236	19075178	-	19074207	Chr2B	20182716	20184645	+	20183680	0.984	0.933	collinear
gene:TraesCS2B02G042100	Chr2B	19076533	19077259	-	19076896	Chr2B	20180616	20181342	+	20180979	1.0	0.997	collinear
gene:TraesCS2B02G042200	Chr2B	19100769	19102586	-	19101677	Chr2B	20161373	20163184	+	20162278	0.996	0.992	collinear
gene:TraesCS2B02G042300	Chr2B	19171858	19174837	-	19173347	Chr2B	20109456	20112437	+	20110946	1.0	0.999	collinear
gene:TraesCS2B02G042400	Chr2B	19375108	19376993	-	19376050	Chr2B	19910763	19912612	+	19911687	1.0	0.997	collinear
gene:TraesCS2B02G042500	Chr2B	19393906	19397283	-	19395594	Chr2B	19890198	19893575	+	19891886	1.0	0.997	collinear
gene:TraesCS2B02G042600	Chr2B	19413498	19416306	+	19414902	Chr2B	19711013	19713832	-	19712422	1.0	0.991	collinear
gene:TraesCS2B02G042700	Chr2B	19440639	19445593	+	19443116	Chr2B	19671003	19675928	-	19673465	0.979	0.943	collinear
gene:TraesCS2B02G042800	Chr2B	19455798	19456973	-	19456385	Chr2B	19659818	19660989	+	19660403	0.996	0.994	collinear
gene:TraesCS2B02G042900	Chr2B	19843437	19847426	+	19845431	Chr2B	19397742	19402988	-	19400365	0.996	0.967	collinear
gene:TraesCS2B02G043100	Chr2B	19968050	19971578	-	19969814	Chr2B	19333160	19336684	+	19334922	0.994	0.966	collinear
gene:TraesCS2B02G043200	Chr2B	20022595	20024752	-	20023673	Chr2B	19237716	19239905	+	19238810	0.999	0.962	collinear
gene:TraesCS2B02G043300	Chr2B	20073910	20075841	-	20074875	Chr2B	18823373	18825316	-	18824344	0.996	0.928	collinear
gene:TraesCS2B02G043400	Chr2B	20143789	20147935	+	20145862	Chr2B	19101667	19105600	-	19103633	1.0	0.997	collinear
gene:TraesCS2B02G043500	Chr2B	20148953	20153549	-	20151251	Chr2B	19096053	19100649	+	19098351	1.0	0.998	collinear
gene:TraesCS2B02G043600	Chr2B	20272461	20277061	-	20274761	Chr2B	18970173	18974773	+	18972473	1.0	0.997	collinear
gene:TraesCS2B02G043800	Chr2B	20682412	20684475	+	20683443	Chr2B	18513329	18515390	-	18514359	0.998	0.998	collinear
gene:TraesCS2B02G043900	Chr2B	20739700	20742756	+	20741228	Chr2B	18455349	18458405	-	18456877	1.0	1.0	collinear
gene:TraesCS2B02G046800	Chr2B	23533844	23535816	+	23534830	Chr2B	23517746	23519718	+	23518732	1.0	1.0	collinear
gene:TraesCS2B02G046900	Chr2B	23537700	23538373	-	23538036	Chr2B	23521602	23522275	-	23521938	1.0	1.0	collinear
gene:TraesCS2B02G047000	Chr2B	23542051	23545116	-	23543583	Chr2B	23525905	23528970	-	23527437	1.0	1.0	collinear
gene:TraesCS2B02G047100	Chr2B	23548049	23551608	-	23549828	Chr2B	23531892	23535451	-	23533671	1.0	1.0	collinear
gene:TraesCS2B02G047200	Chr2B	23554523	23557215	-	23555869	Chr2B	23538366	23541058	-	23539712	1.0	1.0	collinear
gene:TraesCS2B02G047300	Chr2B	23575924	23578715	+	23577319	Chr2B	23559564	23562355	+	23560959	1.0	0.999	collinear
gene:TraesCS2B02G047400	Chr2B	23580386	23583637	-	23582011	Chr2B	23564026	23567277	-	23565651	1.0	1.0	collinear
gene:TraesCS2B02G047500	Chr2B	23589764	23591507	+	23590635	Chr2B	23573402	23575145	+	23574273	1.0	1.0	collinear
gene:TraesCS2B02G047600	Chr2B	23596456	23597365	-	23596910	Chr2B	23580094	23581003	-	23580548	1.0	1.0	collinear
gene:TraesCS2B02G047700	Chr2B	23597470	23597775	-	23597622	Chr2B	23581108	23581413	-	23581260	1.0	1.0	collinear
gene:TraesCS2B02G047800	Chr2B	23649078	23652756	+	23650917	Chr2B	23632238	23635916	+	23634077	1.0	1.0	collinear
gene:TraesCS2B02G047900	Chr2B	23715446	23717380	-	23716413	Chr2B	23699453	23701387	-	23700420	1.0	1.0	collinear
gene:TraesCS2B02G048000	Chr2B	23736105	23737079	-	23736592	Chr2B	23720275	23721249	-	23720762	1.0	1.0	collinear
gene:TraesCS2B02G048100	Chr2B	23808598	23812916	+	23810757	Chr2B	23793350	23797668	+	23795509	1.0	1.0	collinear
gene:TraesCS2B02G048200	Chr2B	23878049	23878768	+	23878408	Chr2B	23860739	23861458	+	23861098	1.0	1.0	collinear
gene:TraesCS2B02G048300	Chr2B	23965482	23968099	+	23966790	Chr2B	23947122	23949739	+	23948430	1.0	0.999	collinear
gene:TraesCS2B02G048400	Chr2B	24089443	24091066	+	24090254	Chr2B	24069641	24071264	+	24070452	1.0	0.999	collinear
gene:TraesCS2B02G048500	Chr2B	24091744	24094072	-	24092908	Chr2B	24071942	24074270	-	24073106	1.0	1.0	collinear
gene:TraesCS2B02G048600	Chr2B	24097123	24098799	-	24097961	Chr2B	24077701	24079377	-	24078539	1.0	1.0	collinear
gene:TraesCS2B02G048700	Chr2B	24099530	24102946	-	24101238	Chr2B	24080108	24083524	-	24081816	1.0	1.0	collinear
gene:TraesCS2B02G048800	Chr2B	24108649	24110373	-	24109511	Chr2B	24089228	24090952	-	24090090	1.0	1.0	collinear
gene:TraesCS2B02G048900	Chr2B	24124353	24125941	+	24125147	Chr2B	24104932	24106520	+	24105726	1.0	1.0	collinear
gene:TraesCS2B02G049000	Chr2B	24134822	24135686	+	24135254	Chr2B	24136897	24137761	+	24137329	1.0	0.998	collinear
gene:TraesCS2B02G049100	Chr2B	24216894	24218762	+	24217828	Chr2B	24219437	24221305	+	24220371	1.0	1.0	collinear
gene:TraesCS2B02G049200	Chr2B	24238176	24243776	+	24240976	Chr2B	24240730	24246330	+	24243530	1.0	0.999	collinear
gene:TraesCS2B02G049300	Chr2B	24264323	24279991	-	24272157	Chr2B	24266373	24281860	-	24274116	1.0	0.999	collinear
