gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity	segment
gene:TraesCS3A02G006400	Chr3A	7278992	7280206	-	7279599	Chr3A	3945551	3946792	-	3946171	0.995	0.951	collinear
gene:TraesCS3A02G006600	Chr3A	7294362	7297912	+	7296137	Chr3A	3983013	3986406	+	3984709	1.0	0.991	collinear
gene:TraesCS3A02G006900	Chr3A	7384784	7389062	-	7386923	Chr3A	4117105	4121471	-	4119288	0.992	0.946	collinear
gene:TraesCS3A02G007000	Chr3A	7432258	7432761	-	7432509	Chr3A	4140168	4140671	-	4140419	1.0	0.998	collinear
gene:TraesCS3A02G007100	Chr3A	7436857	7439060	-	7437958	Chr3A	4144806	4147018	-	4145912	0.997	0.983	collinear
gene:TraesCS3A02G007300	Chr3A	7474899	7476900	-	7475899	Chr3A	4181943	4183962	-	4182952	0.998	0.973	collinear
gene:TraesCS3A02G007500	Chr3A	7653355	7653726	+	7653540	Chr3A	4339450	4339821	+	4339635	1.0	0.991	collinear
gene:TraesCS3A02G007600	Chr3A	7655397	7656793	+	7656095	Chr3A	4342311	4343683	+	4342997	0.969	0.949	collinear
gene:TraesCS3A02G007700	Chr3A	7781523	7782418	+	7781970	Chr3A	4388141	4389058	+	4388599	0.978	0.925	collinear
gene:TraesCS3A02G007900	Chr3A	7819924	7821515	+	7820719	Chr3A	4441981	4443572	+	4442776	1.0	0.988	collinear
gene:TraesCS3A02G008000	Chr3A	7918329	7929294	-	7923811	Chr3A	4515889	4526755	-	4521322	0.996	0.989	collinear
gene:TraesCS3A02G008100	Chr3A	7948592	7952410	+	7950501	Chr3A	4533348	4537145	+	4535246	0.991	0.981	collinear
gene:TraesCS3A02G008600	Chr3A	8163475	8175486	-	8169480	Chr3A	4698262	4711615	-	4704938	0.999	0.982	collinear
gene:TraesCS3A02G008700	Chr3A	8211470	8212820	-	8212145	Chr3A	4740511	4741860	-	4741185	1.0	0.996	collinear
gene:TraesCS3A02G009000	Chr3A	8294411	8296275	+	8295343	Chr3A	4799820	4801684	+	4800752	1.0	0.997	collinear
gene:TraesCS3A02G009100	Chr3A	8315685	8317371	-	8316528	Chr3A	4817198	4818879	-	4818038	0.997	0.983	collinear
gene:TraesCS3A02G009400	Chr3A	8587928	8594001	+	8590964	Chr3A	4833683	4839698	+	4836690	0.989	0.984	collinear
gene:TraesCS3A02G009500	Chr3A	8595848	8596544	+	8596196	Chr3A	4841622	4842318	+	4841970	1.0	0.997	collinear
gene:TraesCS3A02G009600	Chr3A	8682322	8687101	+	8684711	Chr3A	4930531	4934969	+	4932750	0.994	0.969	collinear
gene:TraesCS3A02G009700	Chr3A	8737546	8739225	-	8738385	Chr3A	5045009	5046688	-	5045848	1.0	0.965	collinear
gene:TraesCS3A02G009800	Chr3A	8794573	8800596	-	8797584	Chr3A	5114897	5120919	-	5117908	1.0	0.997	collinear
gene:TraesCS3A02G009900	Chr3A	8837590	8840754	+	8839172	Chr3A	5199548	5202712	+	5201130	1.0	0.997	collinear
gene:TraesCS3A02G010000	Chr3A	8861309	8865850	+	8863579	Chr3A	5240206	5244753	+	5242479	1.0	0.996	collinear
gene:TraesCS3A02G010100	Chr3A	8866086	8869744	-	8867915	Chr3A	5244989	5248655	-	5246822	1.0	0.995	collinear
gene:TraesCS3A02G010200	Chr3A	8902920	8903444	-	8903182	Chr3A	5277588	5278112	-	5277850	1.0	0.994	collinear
gene:TraesCS3A02G010600	Chr3A	9007482	9008294	+	9007888	Chr3A	5350698	5351510	+	5351104	1.0	0.991	collinear
gene:TraesCS3A02G010700	Chr3A	9045707	9046277	+	9045992	Chr3A	5381944	5382514	+	5382229	1.0	0.997	collinear
gene:TraesCS3A02G010800	Chr3A	9050924	9051460	+	9051192	Chr3A	5387168	5387704	+	5387436	1.0	0.997	collinear
gene:TraesCS3A02G010900	Chr3A	9064431	9066825	-	9065628	Chr3A	5400707	5403115	-	5401911	1.0	0.983	collinear
gene:TraesCS3A02G011000	Chr3A	9073442	9073776	+	9073609	Chr3A	5409744	5410078	+	5409911	1.0	1.0	collinear
gene:TraesCS3A02G011100	Chr3A	9110227	9112399	+	9111313	Chr3A	5445647	5447813	+	5446730	0.994	0.992	collinear
gene:TraesCS3A02G011200	Chr3A	9186003	9186618	+	9186310	Chr3A	5512980	5513593	+	5513286	1.0	0.954	collinear
gene:TraesCS3A02G011400	Chr3A	9210008	9210976	+	9210492	Chr3A	5521974	5522942	+	5522458	1.0	0.997	collinear
gene:TraesCS3A02G011500	Chr3A	9280237	9281151	-	9280694	Chr3A	5600843	5601789	-	5601316	1.0	0.965	collinear
gene:TraesCS3A02G011800	Chr3A	9444895	9445740	+	9445317	Chr3A	5787592	5788452	+	5788022	0.998	0.952	collinear
gene:TraesCS3A02G012300	Chr3A	9546292	9550495	-	9548393	Chr3A	5820162	5824365	-	5822263	1.0	0.997	collinear
gene:TraesCS3A02G012400	Chr3A	9555972	9556955	+	9556463	Chr3A	5829044	5830026	+	5829535	0.998	0.997	collinear
gene:TraesCS3A02G012500	Chr3A	9571506	9572518	-	9572012	Chr3A	5834014	5835029	-	5834521	1.0	0.95	collinear
gene:TraesCS3A02G012600	Chr3A	9573207	9574175	+	9573691	Chr3A	5835714	5836682	+	5836198	1.0	0.988	collinear
gene:TraesCS3A02G012700	Chr3A	9581939	9598586	-	9590262	Chr3A	5844251	5860424	-	5852337	0.994	0.986	collinear
gene:TraesCS3A02G012800	Chr3A	9604640	9606826	-	9605733	Chr3A	5866582	5868765	-	5867673	0.998	0.984	collinear
gene:TraesCS3A02G013200	Chr3A	9730086	9746758	-	9738422	Chr3A	5975831	5993630	-	5984730	1.0	0.998	collinear
gene:TraesCS3A02G013300	Chr3A	9770501	9773686	-	9772093	Chr3A	6017842	6021038	-	6019440	1.0	0.996	collinear
gene:TraesCS3A02G013400	Chr3A	9777592	9783864	-	9780728	Chr3A	6024871	6031140	-	6028005	0.998	0.995	collinear
gene:TraesCS3A02G013500	Chr3A	9780929	9783071	+	9782000	Chr3A	6028208	6030350	+	6029279	1.0	0.997	collinear
gene:TraesCS3A02G013600	Chr3A	9810278	9814698	-	9812488	Chr3A	6058261	6062683	-	6060472	0.984	0.964	collinear
gene:TraesCS3A02G013700	Chr3A	9843405	9846523	-	9844964	Chr3A	6089197	6092315	-	6090756	1.0	0.996	collinear
gene:TraesCS3A02G013800	Chr3A	9852585	9855941	+	9854263	Chr3A	6098385	6101741	+	6100063	1.0	0.995	collinear
gene:TraesCS3A02G014700	Chr3A	10153824	10154825	+	10154324	Chr3A	6708220	6709242	+	6708731	1.0	0.964	collinear
gene:TraesCS3A02G014800	Chr3A	10166126	10168849	+	10167487	Chr3A	6628673	6631397	+	6630035	0.999	0.991	collinear
gene:TraesCS3A02G014900	Chr3A	10213214	10218015	+	10215614	Chr3A	6664415	6669217	+	6666816	1.0	0.998	collinear
gene:TraesCS3A02G015100	Chr3A	10244883	10246304	+	10245593	Chr3A	6679871	6681292	+	6680581	1.0	0.967	collinear
gene:TraesCS3A02G015300	Chr3A	10271215	10272240	+	10271727	Chr3A	6719834	6720859	+	6720346	1.0	0.994	collinear
gene:TraesCS3A02G015400	Chr3A	10290684	10292582	+	10291633	Chr3A	6760004	6761902	+	6760953	1.0	0.993	collinear
gene:TraesCS3A02G015500	Chr3A	10300292	10309206	-	10304749	Chr3A	6769706	6778620	-	6774163	1.0	0.997	collinear
gene:TraesCS3A02G015600	Chr3A	10340218	10351347	+	10345782	Chr3A	6809034	6819775	+	6814404	1.0	0.994	collinear
gene:TraesCS3A02G015700	Chr3A	10360975	10362132	+	10361553	Chr3A	6830768	6831925	+	6831346	1.0	0.991	collinear
gene:TraesCS3A02G015800	Chr3A	10440305	10441474	-	10440889	Chr3A	7203560	7204729	-	7204144	1.0	0.987	collinear
gene:TraesCS3A02G015900	Chr3A	10447084	10448400	+	10447742	Chr3A	7282174	7283490	+	7282832	1.0	0.989	collinear
gene:TraesCS3A02G016000	Chr3A	10473508	10474680	-	10474094	Chr3A	7121935	7123092	-	7122513	0.987	0.967	collinear
gene:TraesCS3A02G016100	Chr3A	10496916	10497287	-	10497101	Chr3A	6729143	6729514	+	6729328	1.0	0.932	collinear
gene:TraesCS3A02G016800	Chr3A	10881920	10885625	-	10883772	Chr3A	7682916	7686621	-	7684768	1.0	0.992	collinear
gene:TraesCS3A02G017100	Chr3A	10951424	10955803	-	10953613	Chr3A	7356433	7360813	-	7358623	1.0	0.993	collinear
gene:TraesCS3A02G017200	Chr3A	10954643	10957531	+	10956087	Chr3A	7359653	7362520	+	7361086	0.988	0.983	collinear
gene:TraesCS3A02G017400	Chr3A	11023281	11028199	-	11025740	Chr3A	7388975	7393864	-	7391419	1.0	0.976	collinear
gene:TraesCS3A02G017600	Chr3A	11127030	11128034	+	11127532	Chr3A	7434316	7435312	+	7434814	0.985	0.917	collinear
gene:TraesCS3A02G017800	Chr3A	11349711	11351867	+	11350789	Chr3A	7471175	7473314	+	7472244	0.966	0.902	collinear
gene:TraesCS3A02G017900	Chr3A	11378352	11381007	-	11379679	Chr3A	7716615	7719357	-	7717986	1.0	0.987	collinear
gene:TraesCS3A02G018300	Chr3A	11457283	11459162	-	11458222	Chr3A	7749594	7751477	-	7750535	1.0	0.993	collinear
gene:TraesCS3A02G018500	Chr3A	11471664	11472966	+	11472315	Chr3A	7755338	7756641	+	7755989	1.0	0.995	collinear
gene:TraesCS3A02G018800	Chr3A	11603419	11604084	+	11603751	Chr3A	7911963	7912612	-	7912287	0.948	0.906	collinear
gene:TraesCS3A02G018900	Chr3A	11604697	11604918	-	11604807	Chr3A	7910792	7911013	+	7910902	1.0	0.99	collinear
gene:TraesCS3A02G019000	Chr3A	11675040	11677457	-	11676248	Chr3A	7954751	7957167	-	7955959	1.0	0.993	collinear
gene:TraesCS3A02G019200	Chr3A	11758193	11762739	+	11760466	Chr3A	8028392	8032947	+	8030669	1.0	0.997	collinear
gene:TraesCS3A02G019300	Chr3A	11779750	11785529	-	11782639	Chr3A	8059359	8065140	-	8062249	1.0	0.994	collinear
gene:TraesCS3A02G019500	Chr3A	11810749	11813128	-	11811938	Chr3A	8081631	8084040	-	8082835	0.993	0.973	collinear
gene:TraesCS3A02G019600	Chr3A	11837633	11839438	-	11838535	Chr3A	8108438	8110253	-	8109345	0.995	0.983	collinear
gene:TraesCS3A02G019700	Chr3A	11872209	11873297	-	11872753	Chr3A	8142586	8143674	-	8143130	1.0	1.0	collinear
gene:TraesCS3A02G019800	Chr3A	11881450	11882907	-	11882178	Chr3A	8151866	8153323	-	8152594	1.0	1.0	collinear
gene:TraesCS3A02G019900	Chr3A	11891585	11895285	-	11893435	Chr3A	8161681	8165382	-	8163531	1.0	0.999	collinear
gene:TraesCS3A02G020000	Chr3A	11898434	11899168	+	11898801	Chr3A	8168486	8169220	+	8168853	1.0	1.0	collinear
gene:TraesCS3A02G020100	Chr3A	11903304	11904808	-	11904056	Chr3A	8173071	8174575	-	8173823	1.0	1.0	collinear
gene:TraesCS3A02G020200	Chr3A	11920649	11921725	+	11921187	Chr3A	8190410	8191486	+	8190948	1.0	1.0	collinear
gene:TraesCS3A02G020300	Chr3A	11938474	11942184	+	11940329	Chr3A	8207808	8211518	+	8209663	1.0	1.0	collinear
gene:TraesCS3A02G020400	Chr3A	11947227	11949045	-	11948136	Chr3A	8216005	8217823	-	8216914	1.0	1.0	collinear
gene:TraesCS3A02G020500	Chr3A	11957063	11959032	-	11958047	Chr3A	8225704	8227673	-	8226688	1.0	0.999	collinear
gene:TraesCS3A02G020600	Chr3A	12028877	12030656	-	12029766	Chr3A	8297394	8299173	-	8298283	1.0	1.0	collinear
gene:TraesCS3A02G020700	Chr3A	12038563	12040271	-	12039417	Chr3A	8307115	8308823	-	8307969	1.0	1.0	collinear
gene:TraesCS3A02G020800	Chr3A	12117137	12118207	-	12117672	Chr3A	8387512	8388582	-	8388047	1.0	1.0	collinear
gene:TraesCS3A02G020900	Chr3A	12167514	12168498	-	12168006	Chr3A	8442594	8443578	-	8443086	1.0	1.0	collinear
gene:TraesCS3A02G021000	Chr3A	12171526	12172455	+	12171990	Chr3A	8446687	8447616	+	8447151	1.0	1.0	collinear
gene:TraesCS3A02G021100	Chr3A	12173882	12175112	-	12174497	Chr3A	8449043	8450273	-	8449658	1.0	1.0	collinear
gene:TraesCS3A02G021200	Chr3A	12228188	12229240	-	12228714	Chr3A	8501694	8502746	-	8502220	1.0	1.0	collinear
gene:TraesCS3A02G021300	Chr3A	12232322	12242134	+	12237228	Chr3A	8505925	8515579	+	8510752	0.963	0.963	collinear
gene:TraesCS3A02G021400	Chr3A	12253328	12253806	+	12253567	Chr3A	8526772	8527250	+	8527011	1.0	1.0	collinear
gene:TraesCS3A02G021500	Chr3A	12318322	12323653	+	12320987	Chr3A	8589911	8595210	+	8592560	0.976	0.976	collinear
gene:TraesCS3A02G021600	Chr3A	12375906	12383433	+	12379669	Chr3A	8646857	8654384	+	8650620	1.0	1.0	collinear
gene:TraesCS3A02G021700	Chr3A	12410775	12412370	+	12411572	Chr3A	8681652	8683234	+	8682443	1.0	0.997	collinear
gene:TraesCS3A02G021800	Chr3A	12438509	12441455	+	12439982	Chr3A	8736144	8739077	+	8737610	0.998	0.995	collinear
gene:TraesCS3A02G021900	Chr3A	12479190	12482673	+	12480931	Chr3A	8780062	8783547	+	8781804	1.0	0.997	collinear
gene:TraesCS3A02G022000	Chr3A	12490916	12491386	-	12491151	Chr3A	8794222	8794692	-	8794457	1.0	0.991	collinear
gene:TraesCS3A02G022200	Chr3A	12510680	12513278	+	12511979	Chr3A	8815472	8818141	+	8816806	1.0	0.991	collinear
gene:TraesCS3A02G022500	Chr3A	12776134	12784267	+	12780200	Chr3A	8954612	8962734	+	8958673	0.996	0.992	collinear
gene:TraesCS3A02G022600	Chr3A	12811788	12815514	-	12813651	Chr3A	8992169	8995895	-	8994032	1.0	1.0	collinear
gene:TraesCS3A02G022700	Chr3A	12835921	12841532	-	12838726	Chr3A	9016942	9021633	-	9019287	0.972	0.971	collinear
gene:TraesCS3A02G022800	Chr3A	12852725	12855820	-	12854272	Chr3A	9032916	9036049	-	9034482	1.0	0.959	collinear
gene:TraesCS3A02G022900	Chr3A	12860408	12865854	-	12863131	Chr3A	9042384	9047518	-	9044951	1.0	0.996	collinear
gene:TraesCS3A02G023000	Chr3A	12869262	12872545	-	12870903	Chr3A	9050831	9054113	-	9052472	1.0	0.997	collinear
gene:TraesCS3A02G023100	Chr3A	12957984	12961699	+	12959841	Chr3A	9141737	9145439	+	9143588	0.987	0.98	collinear
gene:TraesCS3A02G023200	Chr3A	12969505	12980909	+	12975207	Chr3A	9153192	9164598	+	9158895	1.0	0.998	collinear
gene:TraesCS3A02G023400	Chr3A	12996897	12999736	+	12998316	Chr3A	9180089	9182929	+	9181509	1.0	0.995	collinear
gene:TraesCS3A02G023500	Chr3A	13003662	13008026	+	13005844	Chr3A	9186517	9190765	+	9188641	0.981	0.979	collinear
gene:TraesCS3A02G023600	Chr3A	13023996	13031435	+	13027715	Chr3A	9206772	9214197	+	9210484	1.0	0.998	collinear
gene:TraesCS3A02G023700	Chr3A	13033410	13035200	-	13034305	Chr3A	9216172	9217962	-	9217067	1.0	0.997	collinear
gene:TraesCS3A02G023800	Chr3A	13035892	13044210	-	13040051	Chr3A	9218648	9226745	-	9222696	1.0	0.995	collinear
gene:TraesCS3A02G023900	Chr3A	13074933	13076090	+	13075511	Chr3A	9257621	9258778	+	9258199	1.0	0.998	collinear
gene:TraesCS3A02G024100	Chr3A	13079781	13083318	-	13081549	Chr3A	9261889	9265273	-	9263581	0.919	0.917	collinear
gene:TraesCS3A02G024200	Chr3A	13086116	13087566	-	13086841	Chr3A	9267342	9268792	-	9268067	1.0	0.998	collinear
gene:TraesCS3A02G024300	Chr3A	13090155	13091607	-	13090881	Chr3A	9271380	9272832	-	9272106	1.0	0.986	collinear
gene:TraesCS3A02G024400	Chr3A	13150764	13155750	-	13153257	Chr3A	9318737	9323724	-	9321230	1.0	0.998	collinear
gene:TraesCS3A02G024500	Chr3A	13188237	13190953	+	13189595	Chr3A	9343306	9346023	+	9344664	1.0	0.997	collinear
gene:TraesCS3A02G024600	Chr3A	13198363	13201328	+	13199845	Chr3A	9361808	9364941	+	9363374	1.0	0.946	collinear
gene:TraesCS3A02G024700	Chr3A	13243838	13244532	-	13244185	Chr3A	9407163	9407857	-	9407510	1.0	0.997	collinear
gene:TraesCS3A02G024800	Chr3A	13334351	13335741	-	13335046	Chr3A	9485713	9487103	-	9486408	1.0	0.99	collinear
gene:TraesCS3A02G024900	Chr3A	13354190	13354972	-	13354581	Chr3A	9505878	9506660	-	9506269	1.0	0.997	collinear
gene:TraesCS3A02G025000	Chr3A	13363700	13364748	+	13364224	Chr3A	9515350	9516399	+	9515874	1.0	0.981	collinear
gene:TraesCS3A02G025100	Chr3A	13375607	13376509	-	13376058	Chr3A	9527257	9528159	-	9527708	1.0	0.995	collinear
gene:TraesCS3A02G025300	Chr3A	13409567	13411244	+	13410405	Chr3A	9546755	9548422	+	9547588	0.987	0.979	collinear
gene:TraesCS3A02G025400	Chr3A	13412673	13414123	-	13413398	Chr3A	9549743	9551193	-	9550468	1.0	0.998	collinear
gene:TraesCS3A02G025500	Chr3A	13496471	13504464	-	13500467	Chr3A	9675643	9683638	-	9679640	1.0	0.96	collinear
gene:TraesCS3A02G025600	Chr3A	13509499	13510375	+	13509937	Chr3A	9688556	9689430	+	9688993	0.997	0.995	collinear
gene:TraesCS3A02G025700	Chr3A	13514343	13517898	+	13516120	Chr3A	9693400	9696955	+	9695177	1.0	0.996	collinear
gene:TraesCS3A02G025800	Chr3A	13517881	13521368	-	13519624	Chr3A	9696938	9700453	-	9698695	1.0	0.996	collinear
gene:TraesCS3A02G025900	Chr3A	13535077	13537345	-	13536211	Chr3A	9712043	9714315	-	9713179	1.0	0.998	collinear
gene:TraesCS3A02G026000	Chr3A	13554617	13560113	-	13557365	Chr3A	9737276	9742770	-	9740023	1.0	0.997	collinear
gene:TraesCS3A02G026100	Chr3A	13738823	13739563	-	13739193	Chr3A	9921561	9922302	-	9921931	1.0	0.986	collinear
gene:TraesCS3A02G026200	Chr3A	13818102	13818566	+	13818334	Chr3A	9994186	9994650	+	9994418	1.0	0.997	collinear
gene:TraesCS3A02G026300	Chr3A	13829771	13830820	-	13830295	Chr3A	10005829	10006878	-	10006353	1.0	0.993	collinear
gene:TraesCS3A02G026400	Chr3A	13832415	13833176	+	13832795	Chr3A	10008772	10009533	+	10009152	1.0	0.996	collinear
gene:TraesCS3A02G026500	Chr3A	13898356	13903834	-	13901095	Chr3A	10186131	10191613	-	10188872	0.998	0.989	collinear
gene:TraesCS3A02G026600	Chr3A	13906426	13909607	+	13908016	Chr3A	10194103	10197284	+	10195693	1.0	1.0	collinear
gene:TraesCS3A02G026700	Chr3A	14038403	14041943	+	14040173	Chr3A	10329357	10332903	+	10331130	1.0	0.992	collinear
gene:TraesCS3A02G026900	Chr3A	14043984	14044938	-	14044461	Chr3A	10334729	10335683	-	10335206	1.0	0.998	collinear
gene:TraesCS3A02G026800	Chr3A	14045083	14049309	-	14047196	Chr3A	10335828	10340046	-	10337937	1.0	0.997	collinear
gene:TraesCS3A02G027000	Chr3A	14202777	14203313	+	14203045	Chr3A	10489005	10489541	+	10489273	1.0	1.0	collinear
gene:TraesCS3A02G027100	Chr3A	14277944	14279109	+	14278526	Chr3A	10563340	10564505	+	10563922	1.0	1.0	collinear
gene:TraesCS3A02G027200	Chr3A	14288571	14290132	+	14289351	Chr3A	10573967	10575528	+	10574747	1.0	1.0	collinear
gene:TraesCS3A02G027300	Chr3A	14292992	14293777	-	14293384	Chr3A	10578388	10579173	-	10578780	1.0	1.0	collinear
gene:TraesCS3A02G027400	Chr3A	14756512	14759666	+	14758089	Chr3A	11030625	11033779	+	11032202	1.0	1.0	collinear
gene:TraesCS3A02G027500	Chr3A	14764482	14766910	+	14765696	Chr3A	11038595	11041023	+	11039809	1.0	1.0	collinear
gene:TraesCS3A02G027600	Chr3A	14820409	14822551	-	14821480	Chr3A	11093891	11096033	-	11094962	1.0	1.0	collinear
gene:TraesCS3A02G027700	Chr3A	14848772	14852646	+	14850709	Chr3A	11122018	11125892	+	11123955	1.0	1.0	collinear
gene:TraesCS3A02G027800	Chr3A	14853622	14854591	-	14854106	Chr3A	11126868	11127837	-	11127352	1.0	1.0	collinear
gene:TraesCS3A02G027900	Chr3A	14857357	14859427	-	14858392	Chr3A	11130343	11132413	-	11131378	1.0	1.0	collinear
gene:TraesCS3A02G028000	Chr3A	14924816	14931394	-	14928105	Chr3A	11197143	11203721	-	11200432	1.0	1.0	collinear
gene:TraesCS3A02G028100	Chr3A	15074565	15076701	+	15075633	Chr3A	11346679	11348815	+	11347747	1.0	1.0	collinear
gene:TraesCS3A02G028200	Chr3A	15081435	15084919	+	15083177	Chr3A	11352717	11356050	+	11354383	1.0	1.0	collinear
gene:TraesCS3A02G028300	Chr3A	15086445	15089436	+	15087940	Chr3A	11357576	11360567	+	11359071	1.0	1.0	collinear
gene:TraesCS3A02G028400	Chr3A	15089868	15092852	-	15091360	Chr3A	11360999	11363984	-	11362491	1.0	1.0	collinear
gene:TraesCS3A02G028500	Chr3A	15287281	15292878	+	15290079	Chr3A	11550238	11555835	+	11553036	1.0	0.999	collinear
gene:TraesCS3A02G028600	Chr3A	15294546	15298077	-	15296311	Chr3A	11557503	11561034	-	11559268	1.0	1.0	collinear
gene:TraesCS3A02G028700	Chr3A	15299506	15301307	+	15300406	Chr3A	11562464	11564265	+	11563364	1.0	1.0	collinear
gene:TraesCS3A02G028800	Chr3A	15302528	15304140	-	15303334	Chr3A	11565486	11567098	-	11566292	1.0	1.0	collinear
gene:TraesCS3A02G028900	Chr3A	15314855	15315997	+	15315426	Chr3A	11577556	11578698	+	11578127	1.0	0.999	collinear
gene:TraesCS3A02G029000	Chr3A	15342989	15343797	+	15343393	Chr3A	11606387	11607195	+	11606791	1.0	1.0	collinear
gene:TraesCS3A02G029100	Chr3A	15451497	15454802	+	15453149	Chr3A	11713336	11716411	+	11714873	1.0	0.993	collinear
gene:TraesCS3A02G029200	Chr3A	15462390	15467475	+	15464932	Chr3A	11723984	11727936	+	11725960	0.966	0.963	collinear
gene:TraesCS3A02G029300	Chr3A	15477245	15478646	-	15477945	Chr3A	11737595	11738996	-	11738295	1.0	0.992	collinear
gene:TraesCS3A02G029500	Chr3A	15603607	15604989	+	15604298	Chr3A	11871669	11873057	+	11872363	1.0	0.992	collinear
gene:TraesCS3A02G029600	Chr3A	15610271	15620403	-	15615337	Chr3A	11878301	11888284	-	11883292	0.985	0.981	collinear
gene:TraesCS3A02G029700	Chr3A	15617949	15619294	-	15618621	Chr3A	11885831	11887177	-	11886504	1.0	0.992	collinear
gene:TraesCS3A02G029800	Chr3A	15688385	15692321	+	15690353	Chr3A	11956868	11961767	+	11959317	0.999	0.951	collinear
gene:TraesCS3A02G029900	Chr3A	15699245	15703602	+	15701423	Chr3A	11968603	11973005	+	11970804	1.0	0.998	collinear
gene:TraesCS3A02G030000	Chr3A	15779481	15780912	-	15780196	Chr3A	12054005	12055430	-	12054717	0.995	0.986	collinear
