gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity	segment
gene:TraesCS3D02G017400	Chr3D	5875424	5880650	-	5878037	Chr3D	7083221	7088467	-	7085844	0.994	0.956	collinear
gene:TraesCS3D02G017600	Chr3D	6013194	6015417	-	6014305	Chr3D	7207789	7210047	-	7208918	0.983	0.955	collinear
gene:TraesCS3D02G017700	Chr3D	6016878	6020801	-	6018839	Chr3D	7211501	7215454	-	7213477	0.98	0.934	collinear
gene:TraesCS3D02G018200	Chr3D	6146779	6149852	-	6148315	Chr3D	7416918	7420026	-	7418472	0.996	0.942	collinear
gene:TraesCS3D02G018500	Chr3D	6193030	6193813	+	6193421	Chr3D	7523413	7524216	+	7523814	0.996	0.938	collinear
gene:TraesCS3D02G018800	Chr3D	6339983	6345137	-	6342560	Chr3D	7780488	7784153	-	7782320	0.996	0.952	collinear
gene:TraesCS3D02G018900	Chr3D	6402986	6406703	-	6404844	Chr3D	7938025	7941668	-	7939846	0.98	0.933	collinear
gene:TraesCS3D02G019000	Chr3D	6409208	6414977	+	6412092	Chr3D	7944472	7949811	+	7947141	0.986	0.952	collinear
gene:TraesCS3D02G019200	Chr3D	6429393	6431005	+	6430199	Chr3D	7981364	7982972	+	7982168	1.0	0.947	collinear
gene:TraesCS3D02G019300	Chr3D	6454547	6456104	-	6455325	Chr3D	7992928	7994471	-	7993699	0.983	0.953	collinear
gene:TraesCS3D02G019400	Chr3D	6459775	6460973	-	6460374	Chr3D	7998165	7999322	-	7998743	0.96	0.902	collinear
gene:TraesCS3D02G019700	Chr3D	6661700	6666999	+	6664349	Chr3D	8160539	8165883	+	8163211	0.978	0.938	collinear
gene:TraesCS3D02G019800	Chr3D	6676491	6678131	+	6677311	Chr3D	8268402	8270012	+	8269207	0.997	0.941	collinear
gene:TraesCS3D02G019900	Chr3D	6726405	6730004	+	6728204	Chr3D	8287277	8290869	+	8289073	0.985	0.921	collinear
gene:TraesCS3D02G020000	Chr3D	6730187	6733680	-	6731933	Chr3D	8291015	8294479	-	8292747	0.982	0.936	collinear
gene:TraesCS3D02G020200	Chr3D	6745804	6753986	+	6749895	Chr3D	8330014	8338408	+	8334211	0.967	0.942	collinear
gene:TraesCS3D02G021200	Chr3D	7028152	7028934	+	7028543	Chr3D	8371295	8372074	+	8371684	0.995	0.95	collinear
gene:TraesCS3D02G021400	Chr3D	7089626	7090567	-	7090096	Chr3D	8420781	8421722	-	8421251	0.991	0.923	collinear
gene:TraesCS3D02G021500	Chr3D	7094080	7094604	+	7094342	Chr3D	8426997	8427515	+	8427256	0.98	0.928	collinear
gene:TraesCS3D02G021700	Chr3D	7122252	7124816	-	7123534	Chr3D	8484563	8486867	-	8485715	0.984	0.93	collinear
gene:TraesCS3D02G021800	Chr3D	7129785	7134595	+	7132190	Chr3D	8489966	8495148	+	8492557	0.996	0.963	collinear
gene:TraesCS3D02G022300	Chr3D	7185896	7186717	-	7186306	Chr3D	8525393	8526208	-	8525800	0.989	0.936	collinear
gene:TraesCS3D02G022400	Chr3D	7219253	7227153	+	7223203	Chr3D	8528752	8538017	+	8533384	0.995	0.974	collinear
gene:TraesCS3D02G022500	Chr3D	7228063	7229549	+	7228806	Chr3D	8538929	8540401	+	8539665	0.997	0.957	collinear
gene:TraesCS3D02G022800	Chr3D	7253767	7254330	+	7254048	Chr3D	8588964	8589527	+	8589245	1.0	0.964	collinear
gene:TraesCS3D02G022900	Chr3D	7256680	7268617	-	7262648	Chr3D	8591455	8603055	-	8597255	0.995	0.966	collinear
gene:TraesCS3D02G023100	Chr3D	7336478	7340461	+	7338469	Chr3D	8729934	8733539	+	8731736	0.984	0.939	collinear
gene:TraesCS3D02G023200	Chr3D	7405848	7412003	+	7408925	Chr3D	8737049	8741706	+	8739377	0.991	0.929	collinear
gene:TraesCS3D02G023600	Chr3D	7496834	7501605	-	7499219	Chr3D	8836500	8841168	-	8838834	0.995	0.928	collinear
gene:TraesCS3D02G023900	Chr3D	7589988	7593971	+	7591979	Chr3D	9032484	9036265	+	9034374	0.965	0.902	collinear
gene:TraesCS3D02G024000	Chr3D	7594476	7595769	+	7595122	Chr3D	9041258	9042551	+	9041904	1.0	0.95	collinear
gene:TraesCS3D02G024100	Chr3D	7605843	7613892	-	7609867	Chr3D	9053168	9060666	-	9056917	1.0	0.966	collinear
gene:TraesCS3D02G024400	Chr3D	8246987	8249812	+	8248399	Chr3D	9184313	9187138	+	9185725	1.0	1.0	collinear
gene:TraesCS3D02G024500	Chr3D	8285216	8287818	+	8286517	Chr3D	9222542	9225144	+	9223843	1.0	1.0	collinear
gene:TraesCS3D02G024600	Chr3D	8327982	8329138	+	8328560	Chr3D	9263123	9264279	+	9263701	1.0	1.0	collinear
gene:TraesCS3D02G024700	Chr3D	8336384	8341411	-	8338897	Chr3D	9270935	9275962	-	9273448	1.0	1.0	collinear
gene:TraesCS3D02G024800	Chr3D	8364692	8366020	+	8365356	Chr3D	9298910	9300238	+	9299574	1.0	1.0	collinear
gene:TraesCS3D02G024900	Chr3D	8381172	8382421	+	8381796	Chr3D	9315466	9316715	+	9316090	1.0	1.0	collinear
gene:TraesCS3D02G025000	Chr3D	8436906	8439801	+	8438353	Chr3D	9367982	9370877	+	9369429	1.0	1.0	collinear
gene:TraesCS3D02G025100	Chr3D	8499403	8509170	-	8504286	Chr3D	9433508	9443277	-	9438392	1.0	1.0	collinear
gene:TraesCS3D02G025200	Chr3D	8517596	8534206	-	8525901	Chr3D	9451352	9467959	-	9459655	1.0	1.0	collinear
gene:TraesCS3D02G025300	Chr3D	8564460	8573804	+	8569132	Chr3D	9498215	9507559	+	9502887	1.0	1.0	collinear
gene:TraesCS3D02G025400	Chr3D	8697064	8702401	-	8699732	Chr3D	9634294	9639564	-	9636929	0.959	0.959	collinear
gene:TraesCS3D02G025500	Chr3D	8830615	8830926	-	8830770	Chr3D	9772821	9773132	-	9772976	1.0	1.0	collinear
gene:TraesCS3D02G025600	Chr3D	8838316	8847966	-	8843141	Chr3D	9780499	9790147	-	9785323	0.999	0.999	collinear
gene:TraesCS3D02G025700	Chr3D	8851071	8851688	-	8851379	Chr3D	9793246	9793863	-	9793554	1.0	1.0	collinear
gene:TraesCS3D02G025800	Chr3D	8855735	8856732	+	8856233	Chr3D	9797910	9798907	+	9798408	1.0	1.0	collinear
gene:TraesCS3D02G025900	Chr3D	8887680	8889290	+	8888485	Chr3D	9826975	9828585	+	9827780	1.0	0.999	collinear
gene:TraesCS3D02G026000	Chr3D	8911927	8913736	+	8912831	Chr3D	9851099	9852908	+	9852003	1.0	1.0	collinear
gene:TraesCS3D02G026100	Chr3D	8927077	8928954	+	8928015	Chr3D	9866249	9868126	+	9867187	1.0	1.0	collinear
gene:TraesCS3D02G026200	Chr3D	8935611	8937215	+	8936413	Chr3D	9874625	9876229	+	9875427	1.0	1.0	collinear
gene:TraesCS3D02G026400	Chr3D	8971249	8975091	-	8973170	Chr3D	9910077	9913919	-	9911998	1.0	1.0	collinear
gene:TraesCS3D02G026500	Chr3D	9066387	9068862	-	9067624	Chr3D	10000825	10003300	-	10002062	1.0	1.0	collinear
gene:TraesCS3D02G026600	Chr3D	9072272	9073315	+	9072793	Chr3D	10006354	10007397	+	10006875	1.0	1.0	collinear
gene:TraesCS3D02G026700	Chr3D	9094139	9098190	+	9096164	Chr3D	10027576	10031670	+	10029623	1.0	1.0	collinear
gene:TraesCS3D02G026800	Chr3D	9117413	9119045	+	9118229	Chr3D	10050364	10051996	+	10051180	1.0	0.999	collinear
gene:TraesCS3D02G026900	Chr3D	9121997	9123333	+	9122665	Chr3D	10054898	10056234	+	10055566	1.0	1.0	collinear
gene:TraesCS3D02G027000	Chr3D	9131071	9132089	-	9131580	Chr3D	10064116	10065134	-	10064625	1.0	1.0	collinear
gene:TraesCS3D02G027100	Chr3D	9199149	9200922	+	9200035	Chr3D	10131914	10133687	+	10132800	1.0	1.0	collinear
gene:TraesCS3D02G027200	Chr3D	9243472	9245200	+	9244336	Chr3D	10176430	10178158	+	10177294	1.0	1.0	collinear
gene:TraesCS3D02G027300	Chr3D	9291380	9293047	+	9292213	Chr3D	10223147	10224814	+	10223980	1.0	0.999	collinear
gene:TraesCS3D02G027400	Chr3D	9312660	9315268	+	9313964	Chr3D	10243625	10246233	+	10244929	1.0	1.0	collinear
gene:TraesCS3D02G027500	Chr3D	9318382	9319369	+	9318875	Chr3D	10249347	10250334	+	10249840	1.0	1.0	collinear
gene:TraesCS3D02G027600	Chr3D	9416257	9420218	-	9418237	Chr3D	10344225	10348186	-	10346205	1.0	1.0	collinear
gene:TraesCS3D02G027700	Chr3D	9441849	9443013	+	9442431	Chr3D	10367892	10369056	+	10368474	1.0	1.0	collinear
gene:TraesCS3D02G027800	Chr3D	9445859	9451187	-	9448523	Chr3D	10371902	10377230	-	10374566	1.0	1.0	collinear
gene:TraesCS3D02G027900	Chr3D	9632330	9634114	+	9633222	Chr3D	10560971	10562755	+	10561863	1.0	1.0	collinear
gene:TraesCS3D02G028000	Chr3D	9634160	9635720	+	9634940	Chr3D	10562801	10564361	+	10563581	1.0	1.0	collinear
gene:TraesCS3D02G028100	Chr3D	9676755	9679604	-	9678179	Chr3D	10604292	10607141	-	10605716	1.0	1.0	collinear
gene:TraesCS3D02G028200	Chr3D	9732363	9741764	-	9737063	Chr3D	10657728	10666726	-	10662227	1.0	1.0	collinear
gene:TraesCS3D02G028300	Chr3D	9880635	9882400	-	9881517	Chr3D	10805340	10807105	-	10806222	1.0	1.0	collinear
gene:TraesCS3D02G028400	Chr3D	9947161	9949118	-	9948139	Chr3D	10870149	10872106	-	10871127	1.0	1.0	collinear
gene:TraesCS3D02G028500	Chr3D	10133239	10136539	+	10134889	Chr3D	11054751	11058051	+	11056401	1.0	0.999	collinear
gene:TraesCS3D02G028600	Chr3D	10219410	10220669	-	10220039	Chr3D	11139659	11140918	-	11140288	1.0	1.0	collinear
gene:TraesCS3D02G028618	Chr3D	10233056	10235802	-	10234429	Chr3D	11155236	11157982	-	11156609	1.0	1.0	collinear
gene:TraesCS3D02G028700	Chr3D	10388998	10389592	-	10389295	Chr3D	11309577	11310171	-	11309874	1.0	0.995	collinear
gene:TraesCS3D02G028800	Chr3D	10409012	10411521	-	10410266	Chr3D	11328640	11331149	-	11329894	1.0	1.0	collinear
gene:TraesCS3D02G028900	Chr3D	10453763	10456812	+	10455287	Chr3D	11373475	11376524	+	11374999	1.0	1.0	collinear
gene:TraesCS3D02G029000	Chr3D	10458906	10461617	+	10460261	Chr3D	11378618	11381329	+	11379973	1.0	1.0	collinear
gene:TraesCS3D02G029100	Chr3D	10516320	10520334	-	10518327	Chr3D	11436074	11440088	-	11438081	1.0	1.0	collinear
gene:TraesCS3D02G029200	Chr3D	10566416	10567543	+	10566979	Chr3D	11485437	11486583	+	11486010	0.977	0.926	collinear
gene:TraesCS3D02G029300	Chr3D	10642509	10644759	+	10643634	Chr3D	11561365	11563614	+	11562489	0.999	0.999	collinear
gene:TraesCS3D02G029400	Chr3D	10659758	10663012	+	10661385	Chr3D	11578742	11581996	+	11580369	1.0	1.0	collinear
gene:TraesCS3D02G029500	Chr3D	10664209	10669501	-	10666855	Chr3D	11582923	11588069	-	11585496	1.0	1.0	collinear
gene:TraesCS3D02G029600	Chr3D	10675721	10677063	+	10676392	Chr3D	11594049	11595391	+	11594720	1.0	1.0	collinear
gene:TraesCS3D02G029700	Chr3D	10723713	10724965	+	10724339	Chr3D	11646321	11647573	+	11646947	1.0	1.0	collinear
gene:TraesCS3D02G029800	Chr3D	10747954	10748175	-	10748064	Chr3D	11670505	11670726	-	11670615	1.0	1.0	collinear
gene:TraesCS3D02G030000	Chr3D	10822995	10823831	-	10823413	Chr3D	11745850	11746686	-	11746268	1.0	1.0	collinear
gene:TraesCS3D02G030100	Chr3D	10897460	10898239	-	10897849	Chr3D	11825017	11825796	-	11825406	1.0	1.0	collinear
gene:TraesCS3D02G030200	Chr3D	11025670	11027604	+	11026637	Chr3D	12090160	12092094	-	12091127	1.0	1.0	collinear
gene:TraesCS3D02G030300	Chr3D	11206846	11208625	-	11207735	Chr3D	11912775	11914554	+	11913664	1.0	1.0	collinear
gene:TraesCS3D02G030400	Chr3D	11288821	11290035	-	11289428	Chr3D	12219523	12220737	-	12220130	1.0	1.0	collinear
gene:TraesCS3D02G030500	Chr3D	11325217	11326115	+	11325666	Chr3D	12253746	12254644	+	12254195	1.0	1.0	collinear
gene:TraesCS3D02G030600	Chr3D	11333642	11355705	+	11344673	Chr3D	12262172	12284236	+	12273204	1.0	1.0	collinear
gene:TraesCS3D02G030700	Chr3D	11361448	11363105	+	11362276	Chr3D	12289870	12291527	+	12290698	1.0	1.0	collinear
gene:TraesCS3D02G030800	Chr3D	11358453	11366510	-	11362481	Chr3D	12286875	12294932	-	12290903	1.0	1.0	collinear
gene:TraesCS3D02G030900	Chr3D	11370269	11370994	+	11370631	Chr3D	12298460	12299185	+	12298822	1.0	1.0	collinear
gene:TraesCS3D02G031000	Chr3D	11393164	11394763	+	11393963	Chr3D	12325335	12326934	+	12326134	1.0	0.999	collinear
gene:TraesCS3D02G031100	Chr3D	11416032	11417876	-	11416954	Chr3D	12347746	12349590	-	12348668	1.0	1.0	collinear
gene:TraesCS3D02G031200	Chr3D	11433375	11434688	-	11434031	Chr3D	12365089	12366402	-	12365745	1.0	1.0	collinear
gene:TraesCS3D02G031300	Chr3D	11445394	11449904	-	11447649	Chr3D	12376855	12381365	-	12379110	1.0	1.0	collinear
gene:TraesCS3D02G031400	Chr3D	11574891	11577390	+	11576140	Chr3D	12506261	12508760	+	12507510	1.0	1.0	collinear
gene:TraesCS3D02G031500	Chr3D	11581346	11584447	-	11582896	Chr3D	12512716	12515817	-	12514266	1.0	1.0	collinear
gene:TraesCS3D02G031600	Chr3D	11591762	11593640	+	11592701	Chr3D	12523132	12525010	+	12524071	1.0	1.0	collinear
gene:TraesCS3D02G031700	Chr3D	11600667	11602151	+	11601409	Chr3D	12532263	12533747	+	12533005	1.0	1.0	collinear
gene:TraesCS3D02G031800	Chr3D	11731896	11733355	+	11732625	Chr3D	12668164	12669623	+	12668893	1.0	1.0	collinear
gene:TraesCS3D02G031900	Chr3D	11747312	11752405	+	11749858	Chr3D	12683579	12688672	+	12686125	1.0	1.0	collinear
gene:TraesCS3D02G032000	Chr3D	11755792	11762963	+	11759377	Chr3D	12692070	12699241	+	12695655	1.0	1.0	collinear
gene:TraesCS3D02G032100	Chr3D	11771243	11772935	-	11772089	Chr3D	12707521	12709213	-	12708367	1.0	1.0	collinear
gene:TraesCS3D02G032200	Chr3D	11795104	11796787	+	11795945	Chr3D	12731823	12733506	+	12732664	1.0	1.0	collinear
gene:TraesCS3D02G032300	Chr3D	11815915	11818041	-	11816978	Chr3D	12752634	12754760	-	12753697	1.0	1.0	collinear
gene:TraesCS3D02G032400	Chr3D	11971655	11977094	+	11974374	Chr3D	12898437	12905125	+	12901781	1.0	1.0	collinear
gene:TraesCS3D02G032500	Chr3D	11981107	11984633	+	11982870	Chr3D	12909138	12912664	+	12910901	1.0	0.998	collinear
gene:TraesCS3D02G032600	Chr3D	12092421	12093822	-	12093121	Chr3D	13020374	13021775	-	13021074	1.0	1.0	collinear
gene:TraesCS3D02G032700	Chr3D	12187146	12191708	-	12189427	Chr3D	13113991	13118553	-	13116272	1.0	1.0	collinear
gene:TraesCS3D02G032800	Chr3D	12227397	12228635	+	12228016	Chr3D	13158744	13159968	+	13159356	0.988	0.988	collinear
gene:TraesCS3D02G032900	Chr3D	12237413	12243439	-	12240426	Chr3D	13169006	13175032	-	13172019	1.0	1.0	collinear
gene:TraesCS3D02G033000	Chr3D	12274376	12277377	+	12275876	Chr3D	13206035	13209036	+	13207535	1.0	1.0	collinear
gene:TraesCS3D02G033100	Chr3D	12281770	12282692	+	12282231	Chr3D	13212116	13213038	+	13212577	1.0	1.0	collinear
gene:TraesCS3D02G033200	Chr3D	12298596	12300595	-	12299595	Chr3D	13231532	13233530	-	13232531	0.995	0.953	collinear
gene:TraesCS3D02G033300	Chr3D	12352986	12354155	-	12353570	Chr3D	13285241	13286410	-	13285825	1.0	1.0	collinear
gene:TraesCS3D02G033400	Chr3D	12357794	12358771	+	12358282	Chr3D	13290049	13291026	+	13290537	1.0	1.0	collinear
gene:TraesCS3D02G033500	Chr3D	12374276	12376274	+	12375275	Chr3D	13305676	13307674	+	13306675	1.0	1.0	collinear
gene:TraesCS3D02G033600	Chr3D	12385036	12386454	+	12385745	Chr3D	13315937	13317334	+	13316635	0.981	0.981	collinear
gene:TraesCS3D02G033700	Chr3D	12420340	12420746	+	12420543	Chr3D	13356367	13356773	+	13356570	1.0	1.0	collinear
gene:TraesCS3D02G033800	Chr3D	12421439	12422548	-	12421993	Chr3D	13357466	13358575	-	13358020	1.0	1.0	collinear
gene:TraesCS3D02G033900	Chr3D	12432180	12432604	-	12432392	Chr3D	13367944	13368368	-	13368156	1.0	1.0	collinear
gene:TraesCS3D02G034000	Chr3D	12453840	12455012	-	12454426	Chr3D	13396547	13397719	-	13397133	1.0	1.0	collinear
gene:TraesCS3D02G034100	Chr3D	12456460	12457116	+	12456788	Chr3D	13399167	13399823	+	13399495	1.0	1.0	collinear
gene:TraesCS3D02G034200	Chr3D	12462717	12463585	+	12463151	Chr3D	13405424	13406292	+	13405858	1.0	1.0	collinear
gene:TraesCS3D02G034300	Chr3D	12502078	12506566	-	12504322	Chr3D	13443642	13448130	-	13445886	1.0	1.0	collinear
gene:TraesCS3D02G034400	Chr3D	12640242	12641623	+	12640932	Chr3D	13578713	13580094	+	13579403	1.0	0.999	collinear
gene:TraesCS3D02G034500	Chr3D	12710919	12711389	+	12711154	Chr3D	13648625	13649095	+	13648860	1.0	1.0	collinear
gene:TraesCS3D02G034600	Chr3D	12714581	12716981	+	12715781	Chr3D	13652257	13654548	+	13653402	1.0	1.0	collinear
gene:TraesCS3D02G034700	Chr3D	12722511	12725659	+	12724085	Chr3D	13660006	13663155	+	13661580	1.0	0.988	collinear
gene:TraesCS3D02G034800	Chr3D	12741308	12741733	+	12741520	Chr3D	13678784	13679209	+	13678996	1.0	0.995	collinear
gene:TraesCS3D02G034900	Chr3D	12749363	12752818	-	12751090	Chr3D	13686899	13690355	-	13688627	1.0	0.996	collinear
gene:TraesCS3D02G035000	Chr3D	12796034	12798645	-	12797339	Chr3D	13732080	13734691	-	13733385	1.0	0.999	collinear
gene:TraesCS3D02G035100	Chr3D	12802580	12803557	-	12803068	Chr3D	13738623	13739600	-	13739111	1.0	1.0	collinear
gene:TraesCS3D02G035200	Chr3D	12806663	12809424	-	12808043	Chr3D	13742706	13745467	-	13744086	1.0	1.0	collinear
gene:TraesCS3D02G035300	Chr3D	12819496	12820367	+	12819931	Chr3D	13755059	13755930	+	13755494	1.0	1.0	collinear
gene:TraesCS3D02G035400	Chr3D	12828852	12829277	+	12829064	Chr3D	13764168	13764593	+	13764380	1.0	1.0	collinear
gene:TraesCS3D02G035500	Chr3D	12848491	12848919	+	12848705	Chr3D	13783400	13783828	+	13783614	1.0	1.0	collinear
gene:TraesCS3D02G035600	Chr3D	12879233	12880124	+	12879678	Chr3D	13813875	13814766	+	13814320	1.0	1.0	collinear
gene:TraesCS3D02G035700	Chr3D	12884066	12885560	+	12884813	Chr3D	13818708	13820202	+	13819455	1.0	1.0	collinear
gene:TraesCS3D02G035800	Chr3D	12887261	12887623	+	12887442	Chr3D	13821903	13822265	+	13822084	1.0	1.0	collinear
gene:TraesCS3D02G035900	Chr3D	13004039	13013977	-	13009008	Chr3D	13938663	13948602	-	13943632	1.0	1.0	collinear
gene:TraesCS3D02G036000	Chr3D	13103440	13105890	+	13104665	Chr3D	14036531	14038981	+	14037756	1.0	1.0	collinear
gene:TraesCS3D02G036100	Chr3D	13142028	13146242	+	13144135	Chr3D	14075123	14079337	+	14077230	1.0	0.999	collinear
gene:TraesCS3D02G036200	Chr3D	13167519	13169040	-	13168279	Chr3D	14099329	14100850	-	14100089	1.0	0.999	collinear
gene:TraesCS3D02G036300	Chr3D	13176941	13184466	-	13180703	Chr3D	14108746	14116271	-	14112508	1.0	0.999	collinear
gene:TraesCS3D02G036400	Chr3D	13190241	13192446	+	13191343	Chr3D	14122055	14124260	+	14123157	1.0	1.0	collinear
gene:TraesCS3D02G036500	Chr3D	13219150	13224924	+	13222037	Chr3D	14150608	14155898	+	14153253	1.0	1.0	collinear
gene:TraesCS3D02G036600	Chr3D	13254406	13257979	+	13256192	Chr3D	14185258	14188598	+	14186928	1.0	1.0	collinear
gene:TraesCS3D02G036700	Chr3D	13283018	13285198	-	13284108	Chr3D	14217860	14220040	-	14218950	1.0	1.0	collinear
gene:TraesCS3D02G036800	Chr3D	13291637	13295877	+	13293757	Chr3D	14226478	14230720	+	14228599	1.0	1.0	collinear
