gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity	segment
gene:TraesCS2A02G002600	Chr2A	1608666	1609163	+	1608914	Chr2A	312408	312905	-	312656	1.0	1.0	collinear
gene:TraesCS2A02G002700	Chr2A	1685582	1687293	+	1686437	Chr2A	227503	229214	-	228358	1.0	0.998	collinear
gene:TraesCS2A02G002800	Chr2A	1776596	1778573	+	1777584	Chr2A	137628	139605	-	138616	1.0	1.0	collinear
gene:TraesCS2A02G002900	Chr2A	1783499	1785409	-	1784454	Chr2A	130936	132846	+	131891	1.0	1.0	collinear
gene:TraesCS2A02G003000	Chr2A	1857935	1863412	-	1860673	Chr2A	52939	58197	+	55568	1.0	1.0	collinear
gene:TraesCS2A02G003100	Chr2A	1871479	1877682	+	1874580	Chr2A	38617	45050	-	41833	1.0	1.0	collinear
gene:TraesCS2A02G003200	Chr2A	2226935	2231232	+	2229083	Chr2A	2119371	2123668	+	2121519	1.0	0.999	collinear
gene:TraesCS2A02G003400	Chr2A	2273380	2274666	-	2274023	Chr2A	2206844	2208130	-	2207487	1.0	1.0	collinear
gene:TraesCS2A02G003600	Chr2A	2321343	2325578	+	2323460	Chr2A	2253853	2258088	+	2255970	1.0	1.0	collinear
gene:TraesCS2A02G003700	Chr2A	2331523	2337129	+	2334326	Chr2A	2264034	2269640	+	2266837	1.0	1.0	collinear
gene:TraesCS2A02G003800	Chr2A	2352114	2353022	-	2352568	Chr2A	2284626	2285534	-	2285080	1.0	1.0	collinear
gene:TraesCS2A02G004100	Chr2A	2366335	2367372	+	2366853	Chr2A	2298942	2299979	+	2299460	1.0	1.0	collinear
gene:TraesCS2A02G003900	Chr2A	2355896	2382397	+	2369146	Chr2A	2288406	2315004	+	2301705	1.0	1.0	collinear
gene:TraesCS2A02G004200	Chr2A	2373231	2377514	-	2375372	Chr2A	2305838	2310121	-	2307979	1.0	1.0	collinear
gene:TraesCS2A02G004300	Chr2A	2377872	2379498	+	2378685	Chr2A	2310479	2312105	+	2311292	1.0	0.999	collinear
gene:TraesCS2A02G004400	Chr2A	2402808	2403208	+	2403008	Chr2A	2335372	2335772	+	2335572	1.0	1.0	collinear
gene:TraesCS2A02G004500	Chr2A	2405864	2407866	+	2406865	Chr2A	2338428	2340430	+	2339429	1.0	1.0	collinear
gene:TraesCS2A02G004600	Chr2A	2463117	2466740	-	2464928	Chr2A	2395713	2399336	-	2397524	1.0	1.0	collinear
gene:TraesCS2A02G004700	Chr2A	2476815	2481845	-	2479330	Chr2A	2409029	2414059	-	2411544	1.0	1.0	collinear
gene:TraesCS2A02G004800	Chr2A	2481972	2487182	+	2484577	Chr2A	2414186	2419396	+	2416791	1.0	1.0	collinear
gene:TraesCS2A02G004900	Chr2A	2488830	2495245	-	2492037	Chr2A	2421044	2427252	-	2424148	0.956	0.955	collinear
gene:TraesCS2A02G005000	Chr2A	2637762	2653834	+	2645798	Chr2A	2906202	2921062	-	2913632	0.963	0.961	collinear
gene:TraesCS2A02G005100	Chr2A	2655708	2657588	+	2656648	Chr2A	2902097	2904150	-	2903123	0.999	0.905	collinear
gene:TraesCS2A02G005200	Chr2A	2657374	2660973	-	2659173	Chr2A	2898713	2902310	+	2900511	1.0	0.994	collinear
gene:TraesCS2A02G005300	Chr2A	2693455	2697385	+	2695420	Chr2A	2879681	2883614	-	2881647	1.0	0.995	collinear
gene:TraesCS2A02G005400	Chr2A	2700528	2700923	-	2700725	Chr2A	2876120	2876515	+	2876317	1.0	0.989	collinear
gene:TraesCS2A02G005500	Chr2A	2708175	2708888	-	2708531	Chr2A	2867880	2868593	+	2868236	1.0	0.998	collinear
gene:TraesCS2A02G005600	Chr2A	2713730	2714453	+	2714091	Chr2A	2862327	2863050	-	2862688	1.0	0.991	collinear
gene:TraesCS2A02G005700	Chr2A	2726159	2727824	+	2726991	Chr2A	2849980	2851616	-	2850798	0.975	0.909	collinear
gene:TraesCS2A02G005800	Chr2A	2739129	2740683	-	2739906	Chr2A	2845165	2846709	+	2845937	0.997	0.989	collinear
gene:TraesCS2A02G006000	Chr2A	2791671	2794776	-	2793223	Chr2A	2800251	2803584	+	2801917	1.0	0.999	collinear
gene:TraesCS2A02G006100	Chr2A	2817615	2820056	-	2818835	Chr2A	2774914	2777355	+	2776134	1.0	0.999	collinear
gene:TraesCS2A02G006200	Chr2A	2839126	2854913	+	2847019	Chr2A	2741022	2756419	-	2748720	1.0	0.99	collinear
gene:TraesCS2A02G006300	Chr2A	2860739	2862513	+	2861626	Chr2A	2733460	2735234	-	2734347	1.0	0.999	collinear
gene:TraesCS2A02G006400	Chr2A	2876139	2877842	+	2876990	Chr2A	2718423	2720126	-	2719274	1.0	0.998	collinear
gene:TraesCS2A02G006500	Chr2A	2880736	2885432	+	2883084	Chr2A	2710814	2715510	-	2713162	1.0	0.999	collinear
gene:TraesCS2A02G006600	Chr2A	2892625	2893791	-	2893208	Chr2A	2702455	2703621	+	2703038	1.0	0.998	collinear
gene:TraesCS2A02G006700	Chr2A	2895357	2896658	+	2896007	Chr2A	2699587	2700889	-	2700238	1.0	0.999	collinear
gene:TraesCS2A02G006800	Chr2A	2914803	2920979	+	2917891	Chr2A	2674973	2681149	-	2678061	1.0	1.0	collinear
gene:TraesCS2A02G006900	Chr2A	2964420	2965424	+	2964922	Chr2A	2631584	2632588	-	2632086	1.0	1.0	collinear
gene:TraesCS2A02G007000	Chr2A	2986007	2990362	+	2988184	Chr2A	2606967	2611321	-	2609144	0.999	0.999	collinear
gene:TraesCS2A02G007200	Chr2A	3106369	3111490	+	3108929	Chr2A	4106022	4111143	-	4108582	1.0	1.0	collinear
gene:TraesCS2A02G007300	Chr2A	3111972	3114111	+	3113041	Chr2A	4103401	4105540	-	4104470	1.0	0.997	collinear
gene:TraesCS2A02G007500	Chr2A	3333157	3336110	-	3334633	Chr2A	4142193	4145143	-	4143668	1.0	0.996	collinear
gene:TraesCS2A02G007600	Chr2A	3351281	3351679	+	3351480	Chr2A	4160010	4160408	+	4160209	1.0	0.996	collinear
gene:TraesCS2A02G007700	Chr2A	3400981	3406474	-	3403727	Chr2A	4209365	4214693	-	4212029	1.0	1.0	collinear
gene:TraesCS2A02G007800	Chr2A	3442301	3447773	+	3445037	Chr2A	4254364	4259846	+	4257105	1.0	0.996	collinear
gene:TraesCS2A02G007900	Chr2A	3448583	3450490	-	3449536	Chr2A	4260655	4262561	-	4261608	1.0	0.993	collinear
gene:TraesCS2A02G008000	Chr2A	3523032	3524646	+	3523839	Chr2A	4327050	4328665	+	4327857	1.0	0.981	collinear
gene:TraesCS2A02G008100	Chr2A	3532809	3534386	-	3533597	Chr2A	4336544	4338102	-	4337323	0.987	0.982	collinear
gene:TraesCS2A02G008200	Chr2A	3538294	3540001	+	3539147	Chr2A	4341943	4343574	+	4342758	1.0	0.992	collinear
gene:TraesCS2A02G008300	Chr2A	3594024	3595544	+	3594784	Chr2A	4382425	4383945	+	4383185	1.0	0.994	collinear
gene:TraesCS2A02G008500	Chr2A	3626039	3630710	+	3628374	Chr2A	4395564	4400797	+	4398180	1.0	0.998	collinear
gene:TraesCS2A02G008600	Chr2A	3629933	3630902	+	3630417	Chr2A	4399458	4400989	+	4400223	1.0	0.985	collinear
gene:TraesCS2A02G008700	Chr2A	3632420	3633736	+	3633078	Chr2A	4402508	4403824	+	4403166	1.0	0.992	collinear
gene:TraesCS2A02G008800	Chr2A	3635655	3637184	+	3636419	Chr2A	4405761	4407290	+	4406525	1.0	0.993	collinear
gene:TraesCS2A02G008900	Chr2A	3639742	3641262	+	3640502	Chr2A	4409853	4411373	+	4410613	1.0	0.996	collinear
gene:TraesCS2A02G009000	Chr2A	3754755	3755141	-	3754948	Chr2A	4505009	4505395	-	4505202	1.0	0.997	collinear
gene:TraesCS2A02G009100	Chr2A	3759130	3762320	+	3760725	Chr2A	4509383	4512591	+	4510987	1.0	0.988	collinear
gene:TraesCS2A02G009300	Chr2A	3794470	3797034	+	3795752	Chr2A	4555304	4557868	+	4556586	1.0	0.989	collinear
gene:TraesCS2A02G009400	Chr2A	3794413	3801111	-	3797762	Chr2A	4555247	4561973	-	4558610	1.0	0.987	collinear
gene:TraesCS2A02G009500	Chr2A	3816477	3818177	+	3817327	Chr2A	4577339	4579039	+	4578189	1.0	1.0	collinear
gene:TraesCS2A02G009600	Chr2A	3834207	3844562	-	3839384	Chr2A	4594599	4604837	-	4599718	1.0	1.0	collinear
gene:TraesCS2A02G009700	Chr2A	3848784	3857006	-	3852895	Chr2A	4608946	4617168	-	4613057	1.0	1.0	collinear
gene:TraesCS2A02G009800	Chr2A	3862849	3865016	-	3863932	Chr2A	4623011	4625178	-	4624094	1.0	0.999	collinear
gene:TraesCS2A02G009900	Chr2A	3905386	3930750	-	3918068	Chr2A	4665410	4690772	-	4678091	1.0	1.0	collinear
gene:TraesCS2A02G010000	Chr2A	3954553	3955387	+	3954970	Chr2A	4714498	4715332	+	4714915	1.0	1.0	collinear
gene:TraesCS2A02G010100	Chr2A	3959343	3962913	+	3961128	Chr2A	4719279	4722849	+	4721064	1.0	0.998	collinear
gene:TraesCS2A02G010200	Chr2A	3964835	3968074	-	3966454	Chr2A	4724511	4727750	-	4726130	1.0	1.0	collinear
gene:TraesCS2A02G010300	Chr2A	4037703	4041497	+	4039600	Chr2A	4794881	4798675	+	4796778	1.0	1.0	collinear
gene:TraesCS2A02G010400	Chr2A	4042748	4044634	+	4043691	Chr2A	4799926	4801812	+	4800869	1.0	1.0	collinear
gene:TraesCS2A02G010500	Chr2A	4046474	4047655	-	4047064	Chr2A	4803638	4804819	-	4804228	1.0	1.0	collinear
gene:TraesCS2A02G010600	Chr2A	4083824	4089576	+	4086700	Chr2A	4840655	4846407	+	4843531	1.0	0.999	collinear
gene:TraesCS2A02G010700	Chr2A	4092367	4094111	+	4093239	Chr2A	4849198	4850942	+	4850070	1.0	0.999	collinear
gene:TraesCS2A02G010800	Chr2A	4113715	4114311	+	4114013	Chr2A	4877917	4878513	+	4878215	1.0	0.974	collinear
gene:TraesCS2A02G010900	Chr2A	4137776	4142722	+	4140249	Chr2A	4906379	4911367	+	4908873	1.0	0.985	collinear
gene:TraesCS2A02G011000	Chr2A	4161106	4165285	+	4163195	Chr2A	4992762	4996901	+	4994831	1.0	0.995	collinear
gene:TraesCS2A02G011100	Chr2A	4168036	4172935	-	4170485	Chr2A	4999654	5004584	-	5002119	0.998	0.998	collinear
gene:TraesCS2A02G011200	Chr2A	4180343	4182324	+	4181333	Chr2A	5019926	5021906	+	5020916	1.0	0.996	collinear
gene:TraesCS2A02G011300	Chr2A	4210178	4214118	+	4212148	Chr2A	5045708	5049648	+	5047678	1.0	0.997	collinear
gene:TraesCS2A02G011400	Chr2A	4215799	4221330	-	4218564	Chr2A	5051330	5056919	-	5054124	1.0	0.997	collinear
gene:TraesCS2A02G011500	Chr2A	4291370	4293941	-	4292655	Chr2A	5122815	5125386	-	5124100	1.0	0.997	collinear
gene:TraesCS2A02G011600	Chr2A	4309562	4313889	-	4311725	Chr2A	5140904	5145231	-	5143067	1.0	1.0	collinear
gene:TraesCS2A02G011700	Chr2A	4348696	4349926	-	4349311	Chr2A	5179646	5180876	-	5180261	1.0	1.0	collinear
gene:TraesCS2A02G011800	Chr2A	4363249	4364036	+	4363642	Chr2A	5193721	5194508	+	5194114	1.0	1.0	collinear
gene:TraesCS2A02G011900	Chr2A	4562735	4563193	-	4562964	Chr2A	5333576	5334034	-	5333805	1.0	1.0	collinear
gene:TraesCS2A02G012000	Chr2A	4616928	4621117	+	4619022	Chr2A	5509552	5513741	+	5511646	1.0	0.998	collinear
gene:TraesCS2A02G012100	Chr2A	4674196	4674654	+	4674425	Chr2A	5567832	5568290	+	5568061	1.0	0.995	collinear
gene:TraesCS2A02G012200	Chr2A	4786647	4793856	-	4790251	Chr2A	5688180	5695375	-	5691777	0.997	0.992	collinear
gene:TraesCS2A02G012300	Chr2A	4907004	4909365	+	4908184	Chr2A	5818888	5821250	+	5820069	1.0	0.999	collinear
gene:TraesCS2A02G012400	Chr2A	4920367	4938841	+	4929604	Chr2A	5832153	5850116	+	5841134	1.0	1.0	collinear
gene:TraesCS2A02G012500	Chr2A	4944069	4947552	+	4945810	Chr2A	5855344	5858827	+	5857085	1.0	1.0	collinear
gene:TraesCS2A02G012600	Chr2A	4949386	4958225	-	4953805	Chr2A	5860661	5869500	-	5865080	1.0	1.0	collinear
gene:TraesCS2A02G012700	Chr2A	4964229	4969383	+	4966806	Chr2A	5875504	5880614	+	5878059	1.0	1.0	collinear
gene:TraesCS2A02G012800	Chr2A	4970401	4976740	+	4973570	Chr2A	5881632	5887597	+	5884614	1.0	0.999	collinear
gene:TraesCS2A02G012900	Chr2A	4978101	4982374	-	4980237	Chr2A	5888954	5893330	-	5891142	1.0	0.967	collinear
gene:TraesCS2A02G013000	Chr2A	5187975	5191616	+	5189795	Chr2A	6099939	6103593	+	6101766	0.999	0.996	collinear
gene:TraesCS2A02G013100	Chr2A	5290647	5291144	-	5290895	Chr2A	6205715	6206212	-	6205963	1.0	0.99	collinear
gene:TraesCS2A02G013200	Chr2A	5308405	5312278	+	5310341	Chr2A	6220817	6224664	+	6222740	1.0	0.994	collinear
gene:TraesCS2A02G013300	Chr2A	5404732	5405312	-	5405022	Chr2A	6316052	6316631	-	6316341	1.0	0.995	collinear
gene:TraesCS2A02G013400	Chr2A	5483072	5486858	-	5484965	Chr2A	6419729	6423516	-	6421622	1.0	0.996	collinear
gene:TraesCS2A02G013500	Chr2A	5525814	5529354	-	5527584	Chr2A	6476889	6480428	-	6478658	1.0	0.997	collinear
gene:TraesCS2A02G013600	Chr2A	5634066	5637365	+	5635715	Chr2A	6571623	6574651	+	6573137	0.971	0.955	collinear
gene:TraesCS2A02G013700	Chr2A	5641476	5642707	-	5642091	Chr2A	6575988	6577219	-	6576603	1.0	0.994	collinear
gene:TraesCS2A02G013800	Chr2A	5646829	5647377	-	5647103	Chr2A	6583400	6583948	+	6583674	1.0	0.987	collinear
gene:TraesCS2A02G014100	Chr2A	5672666	5673346	+	5673006	Chr2A	6596950	6597630	+	6597290	1.0	0.995	collinear
gene:TraesCS2A02G014200	Chr2A	5675975	5678969	+	5677472	Chr2A	6599978	6602986	+	6601482	0.998	0.985	collinear
gene:TraesCS2A02G014300	Chr2A	5689525	5692873	-	5691199	Chr2A	6704124	6707471	-	6705797	1.0	0.997	collinear
gene:TraesCS2A02G014500	Chr2A	5782815	5785681	-	5784248	Chr2A	6789367	6792234	-	6790800	1.0	0.995	collinear
gene:TraesCS2A02G014600	Chr2A	5787397	5789072	-	5788234	Chr2A	6793962	6795637	-	6794799	1.0	0.998	collinear
gene:TraesCS2A02G014800	Chr2A	5908221	5912388	+	5910304	Chr2A	6973590	6977755	+	6975672	1.0	0.994	collinear
gene:TraesCS2A02G014900	Chr2A	5927556	5930080	+	5928818	Chr2A	6994863	6997387	+	6996125	1.0	0.988	collinear
gene:TraesCS2A02G015000	Chr2A	6055857	6056102	-	6055979	Chr2A	7065434	7065679	-	7065556	1.0	0.967	collinear
gene:TraesCS2A02G015200	Chr2A	6134770	6136088	+	6135429	Chr2A	7090970	7092288	+	7091629	1.0	0.986	collinear
gene:TraesCS2A02G015300	Chr2A	6243555	6243800	+	6243677	Chr2A	7135819	7136064	+	7135941	1.0	0.967	collinear
gene:TraesCS2A02G015400	Chr2A	6267850	6269988	+	6268919	Chr2A	7160612	7162731	+	7161671	0.999	0.99	collinear
gene:TraesCS2A02G016000	Chr2A	7328301	7329539	+	7328920	Chr2A	7441147	7442377	+	7441762	0.981	0.971	collinear
gene:TraesCS2A02G016100	Chr2A	7380550	7387205	+	7383877	Chr2A	7493396	7499785	+	7496590	1.0	0.993	collinear
gene:TraesCS2A02G016200	Chr2A	7513301	7514256	-	7513778	Chr2A	8680079	8681034	-	8680556	1.0	0.983	collinear
gene:TraesCS2A02G016300	Chr2A	7526283	7527408	+	7526845	Chr2A	8729533	8730649	+	8730091	0.992	0.991	collinear
gene:TraesCS2A02G016400	Chr2A	7544927	7552383	-	7548655	Chr2A	8758830	8766148	-	8762489	0.976	0.974	collinear
gene:TraesCS2A02G016500	Chr2A	7687208	7692711	-	7689959	Chr2A	8882581	8888101	-	8885341	0.998	0.991	collinear
gene:TraesCS2A02G016600	Chr2A	7727315	7729000	+	7728157	Chr2A	8924204	8925889	+	8925046	1.0	0.998	collinear
gene:TraesCS2A02G016700	Chr2A	7741495	7743214	+	7742354	Chr2A	8938182	8939901	+	8939041	1.0	0.995	collinear
gene:TraesCS2A02G016800	Chr2A	7745388	7750024	+	7747706	Chr2A	8942042	8946680	+	8944361	0.992	0.988	collinear
gene:TraesCS2A02G016900	Chr2A	7786502	7787953	+	7787227	Chr2A	8983301	8984752	+	8984026	1.0	0.997	collinear
gene:TraesCS2A02G017000	Chr2A	7806748	7809503	+	7808125	Chr2A	9186953	9189721	+	9188337	1.0	0.995	collinear
gene:TraesCS2A02G017100	Chr2A	7919182	7922036	+	7920609	Chr2A	9306904	9309760	+	9308332	1.0	0.996	collinear
gene:TraesCS2A02G017200	Chr2A	7923952	7928542	-	7926247	Chr2A	9311683	9315735	-	9313709	0.942	0.94	collinear
gene:TraesCS2A02G017300	Chr2A	8141118	8143112	-	8142115	Chr2A	9506531	9508528	-	9507529	1.0	0.994	collinear
gene:TraesCS2A02G017400	Chr2A	8147731	8150606	+	8149168	Chr2A	9511650	9514523	+	9513086	0.999	0.994	collinear
gene:TraesCS2A02G017600	Chr2A	8180336	8182745	-	8181540	Chr2A	9541812	9544209	-	9543010	0.992	0.988	collinear
gene:TraesCS2A02G017700	Chr2A	8368596	8370950	-	8369773	Chr2A	9721290	9723644	-	9722467	1.0	0.995	collinear
gene:TraesCS2A02G017900	Chr2A	8413111	8414571	+	8413841	Chr2A	9756380	9757840	+	9757110	1.0	0.996	collinear
gene:TraesCS2A02G018000	Chr2A	8543341	8543955	+	8543648	Chr2A	9874536	9875150	+	9874843	1.0	0.995	collinear
gene:TraesCS2A02G018300	Chr2A	8682728	8684428	+	8683578	Chr2A	10281391	10282849	+	10282120	0.997	0.967	collinear
gene:TraesCS2A02G018400	Chr2A	8707395	8708887	+	8708141	Chr2A	10352267	10353759	+	10353013	1.0	0.982	collinear
gene:TraesCS2A02G018500	Chr2A	8719425	8723536	+	8721480	Chr2A	10384633	10388744	+	10386688	1.0	0.995	collinear
gene:TraesCS2A02G018600	Chr2A	8727302	8728927	+	8728114	Chr2A	10392483	10394108	+	10393295	1.0	0.99	collinear
gene:TraesCS2A02G018700	Chr2A	8735357	8736817	-	8736087	Chr2A	10399900	10401369	-	10400634	1.0	0.974	collinear
gene:TraesCS2A02G018800	Chr2A	8755845	8757713	-	8756779	Chr2A	10420065	10421933	-	10420999	1.0	0.997	collinear
gene:TraesCS2A02G018900	Chr2A	8786271	8787710	-	8786990	Chr2A	12011543	12012982	+	12012262	1.0	0.997	collinear
gene:TraesCS2A02G019300	Chr2A	8807209	8809235	+	8808222	Chr2A	11173870	11175896	+	11174883	1.0	0.996	collinear
gene:TraesCS2A02G019400	Chr2A	9057934	9060321	+	9059127	Chr2A	11418172	11420559	+	11419365	1.0	0.994	collinear
gene:TraesCS2A02G019500	Chr2A	9088667	9089242	-	9088954	Chr2A	11448844	11449420	-	11449132	1.0	0.989	collinear
gene:TraesCS2A02G019600	Chr2A	9093031	9093984	-	9093507	Chr2A	11454256	11455209	-	11454732	1.0	0.992	collinear
gene:TraesCS2A02G019700	Chr2A	9110381	9111116	-	9110748	Chr2A	11471350	11472086	-	11471718	1.0	0.989	collinear
gene:TraesCS2A02G019800	Chr2A	9120432	9121620	-	9121026	Chr2A	11481060	11482248	-	11481654	1.0	0.994	collinear
gene:TraesCS2A02G019900	Chr2A	9180390	9182239	+	9181314	Chr2A	11537777	11539626	+	11538701	1.0	0.999	collinear
gene:TraesCS2A02G020000	Chr2A	9316530	9318231	+	9317380	Chr2A	11670026	11671727	+	11670876	1.0	1.0	collinear
gene:TraesCS2A02G020100	Chr2A	9395128	9396748	+	9395938	Chr2A	11746638	11748258	+	11747448	1.0	1.0	collinear
gene:TraesCS2A02G020200	Chr2A	9537127	9537788	+	9537457	Chr2A	11309863	11310527	-	11310195	1.0	1.0	collinear
gene:TraesCS2A02G020400	Chr2A	9668499	9669938	+	9669218	Chr2A	11162588	11164007	-	11163297	0.984	0.976	collinear
gene:TraesCS2A02G020500	Chr2A	9681842	9685598	+	9683720	Chr2A	11150042	11153861	-	11151951	0.998	0.959	collinear
gene:TraesCS2A02G020600	Chr2A	9776430	9779655	+	9778042	Chr2A	11065657	11068721	-	11067189	0.937	0.919	collinear
gene:TraesCS2A02G020700	Chr2A	9841709	9842188	+	9841948	Chr2A	11740443	11740922	+	11740682	1.0	0.997	collinear
gene:TraesCS2A02G020800	Chr2A	9847578	9849279	+	9848428	Chr2A	11016814	11018513	-	11017663	0.998	0.998	collinear
gene:TraesCS2A02G020900	Chr2A	9936881	9939334	-	9938107	Chr2A	10930245	10932698	+	10931471	1.0	0.999	collinear
gene:TraesCS2A02G021000	Chr2A	9944094	9945548	+	9944821	Chr2A	10923652	10925106	-	10924379	1.0	0.997	collinear
gene:TraesCS2A02G021200	Chr2A	9982953	9984401	+	9983677	Chr2A	10865836	10867284	-	10866560	1.0	0.999	collinear
gene:TraesCS2A02G021300	Chr2A	10198359	10201050	+	10199704	Chr2A	12215218	12217909	-	12216563	1.0	1.0	collinear
gene:TraesCS2A02G021400	Chr2A	10216981	10217832	-	10217406	Chr2A	12198438	12199289	+	12198863	1.0	1.0	collinear
gene:TraesCS2A02G021500	Chr2A	10238043	10238933	-	10238488	Chr2A	12177338	12178228	+	12177783	1.0	1.0	collinear
gene:TraesCS2A02G021600	Chr2A	10373829	10375814	+	10374821	Chr2A	12061321	12063306	-	12062313	1.0	1.0	collinear
gene:TraesCS2A02G021700	Chr2A	10464812	10466428	+	10465620	Chr2A	12471659	12473275	+	12472467	1.0	1.0	collinear
gene:TraesCS2A02G022000	Chr2A	10582186	10587604	+	10584895	Chr2A	12549539	12554957	+	12552248	1.0	1.0	collinear
gene:TraesCS2A02G022100	Chr2A	10596264	10602559	-	10599411	Chr2A	12560281	12566576	-	12563428	1.0	1.0	collinear
gene:TraesCS2A02G022200	Chr2A	10728899	10732400	+	10730649	Chr2A	12719213	12722715	+	12720964	1.0	0.998	collinear
gene:TraesCS2A02G022300	Chr2A	10734405	10751458	-	10742931	Chr2A	12724360	12741408	-	12732884	1.0	0.998	collinear
gene:TraesCS2A02G022400	Chr2A	10843480	10845920	-	10844700	Chr2A	12832613	12835053	-	12833833	1.0	1.0	collinear
gene:TraesCS2A02G022500	Chr2A	10911042	10914681	+	10912861	Chr2A	12906568	12910331	+	12908449	0.986	0.966	collinear
gene:TraesCS2A02G022700	Chr2A	10992541	10996031	-	10994286	Chr2A	12942475	12945905	-	12944190	0.986	0.937	collinear
gene:TraesCS2A02G023600	Chr2A	11612950	11613726	-	11613338	Chr2A	13288453	13289229	-	13288841	1.0	1.0	collinear
gene:TraesCS2A02G023700	Chr2A	11619884	11622586	+	11621235	Chr2A	13295203	13297905	+	13296554	1.0	1.0	collinear
gene:TraesCS2A02G023800	Chr2A	11628200	11634369	-	11631284	Chr2A	13303519	13309672	-	13306595	1.0	0.999	collinear
gene:TraesCS2A02G023900	Chr2A	11636183	11640227	+	11638205	Chr2A	13311486	13315529	+	13313507	1.0	1.0	collinear
gene:TraesCS2A02G024000	Chr2A	11649921	11650453	+	11650187	Chr2A	13324954	13325486	+	13325220	1.0	1.0	collinear
gene:TraesCS2A02G024100	Chr2A	11690963	11691530	+	11691246	Chr2A	13366497	13367064	+	13366780	1.0	1.0	collinear
gene:TraesCS2A02G024200	Chr2A	11743379	11773973	+	11758676	Chr2A	13513945	13544200	+	13529072	1.0	1.0	collinear
gene:TraesCS2A02G024300	Chr2A	11821792	11831766	-	11826779	Chr2A	13589587	13599326	-	13594456	1.0	1.0	collinear
gene:TraesCS2A02G024400	Chr2A	11833896	11836773	-	11835334	Chr2A	13601456	13604333	-	13602894	1.0	1.0	collinear
gene:TraesCS2A02G024500	Chr2A	11880210	11897168	+	11888689	Chr2A	13647994	13664566	+	13656280	1.0	1.0	collinear
gene:TraesCS2A02G024600	Chr2A	11901920	11904227	-	11903073	Chr2A	13669317	13671624	-	13670470	1.0	1.0	collinear
gene:TraesCS2A02G024700	Chr2A	11909066	11911836	-	11910451	Chr2A	13676464	13679235	-	13677849	1.0	1.0	collinear
gene:TraesCS2A02G024800	Chr2A	11914014	11915162	-	11914588	Chr2A	13681413	13682561	-	13681987	1.0	1.0	collinear
