gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity	segment
gene:TraesCS7A02G008300	Chr7A	3779199	3783131	+	3781165	Chr7A	9342096	9345955	-	9344025	1.0	0.983	rearrangement:Chr7A_block2
gene:TraesCS7A02G008500	Chr7A	3839735	3844561	-	3842148	Chr7A	9289001	9293827	+	9291414	0.998	0.988	rearrangement:Chr7A_block2
gene:TraesCS7A02G008600	Chr7A	3845648	3850869	-	3848258	Chr7A	9282686	9287900	+	9285293	0.988	0.967	rearrangement:Chr7A_block2
gene:TraesCS7A02G008700	Chr7A	3851015	3853082	+	3852048	Chr7A	9280498	9282529	-	9281513	0.997	0.937	rearrangement:Chr7A_block2
gene:TraesCS7A02G008800	Chr7A	3858931	3862202	-	3860566	Chr7A	9271869	9275134	+	9273501	1.0	0.998	rearrangement:Chr7A_block2
gene:TraesCS7A02G008900	Chr7A	3906483	3911596	-	3909039	Chr7A	9194268	9199466	+	9196867	0.985	0.918	rearrangement:Chr7A_block2
gene:TraesCS7A02G009100	Chr7A	3982822	3986635	-	3984728	Chr7A	9108441	9112361	+	9110401	1.0	0.975	rearrangement:Chr7A_block2
gene:TraesCS7A02G009200	Chr7A	4014507	4017160	-	4015833	Chr7A	9011489	9014143	+	9012816	1.0	0.984	rearrangement:Chr7A_block2
gene:TraesCS7A02G009300	Chr7A	4020726	4021894	+	4021310	Chr7A	9006972	9008178	-	9007575	1.0	0.959	rearrangement:Chr7A_block2
gene:TraesCS7A02G023200	Chr7A	9262658	9263762	-	9263210	Chr7A	3836163	3837267	-	3836715	1.0	0.99	rearrangement:Chr7A_block1
gene:TraesCS7A02G023300	Chr7A	9318501	9319158	-	9318829	Chr7A	3858039	3858696	-	3858367	1.0	0.972	rearrangement:Chr7A_block1
gene:TraesCS7A02G023400	Chr7A	9327923	9335785	+	9331854	Chr7A	3867311	3875162	+	3871236	0.997	0.991	rearrangement:Chr7A_block1
gene:TraesCS7A02G023600	Chr7A	9364144	9364776	+	9364460	Chr7A	3899414	3900046	+	3899730	1.0	0.99	rearrangement:Chr7A_block1
gene:TraesCS7A02G023700	Chr7A	9381815	9383495	+	9382655	Chr7A	3926067	3927747	+	3926907	0.987	0.969	rearrangement:Chr7A_block1
gene:TraesCS7A02G023800	Chr7A	9411200	9413168	+	9412184	Chr7A	3948693	3950550	+	3949621	0.936	0.926	rearrangement:Chr7A_block1
gene:TraesCS7A02G024500	Chr7A	9688722	9694491	-	9691606	Chr7A	3441711	3447475	+	3444593	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G024600	Chr7A	9719138	9720574	-	9719856	Chr7A	3423190	3424573	+	3423881	0.952	0.931	rearrangement:Chr7A_block1
gene:TraesCS7A02G024800	Chr7A	9751973	9753961	+	9752967	Chr7A	3388487	3390472	-	3389479	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G024900	Chr7A	9754538	9756808	+	9755673	Chr7A	3385649	3387910	-	3386779	0.997	0.992	rearrangement:Chr7A_block1
gene:TraesCS7A02G025000	Chr7A	9756977	9757735	+	9757356	Chr7A	3384722	3385480	-	3385101	1.0	0.994	rearrangement:Chr7A_block1
gene:TraesCS7A02G025100	Chr7A	9997094	9998219	+	9997656	Chr7A	3176178	3177279	-	3176728	0.978	0.96	rearrangement:Chr7A_block1
gene:TraesCS7A02G025400	Chr7A	10083381	10083869	+	10083625	Chr7A	3090426	3090912	-	3090669	0.997	0.983	rearrangement:Chr7A_block1
gene:TraesCS7A02G025500	Chr7A	10090817	10092055	-	10091436	Chr7A	3068147	3069385	+	3068766	1.0	0.993	rearrangement:Chr7A_block1
gene:TraesCS7A02G025600	Chr7A	10156649	10157671	-	10157160	Chr7A	2901237	2902262	+	2901749	1.0	0.986	rearrangement:Chr7A_block1
gene:TraesCS7A02G025700	Chr7A	10168765	10169958	-	10169361	Chr7A	2888641	2889834	+	2889237	1.0	0.996	rearrangement:Chr7A_block1
gene:TraesCS7A02G025800	Chr7A	10191642	10196597	+	10194119	Chr7A	2879322	2884108	-	2881715	0.954	0.916	rearrangement:Chr7A_block1
gene:TraesCS7A02G026000	Chr7A	10351399	10354121	-	10352760	Chr7A	2845901	2848580	+	2847240	0.978	0.925	rearrangement:Chr7A_block1
gene:TraesCS7A02G026100	Chr7A	10357487	10358891	-	10358189	Chr7A	2829497	2830901	+	2830199	1.0	0.972	rearrangement:Chr7A_block1
gene:TraesCS7A02G026400	Chr7A	10619635	10626123	-	10622879	Chr7A	2524218	2530802	+	2527510	0.996	0.985	rearrangement:Chr7A_block1
gene:TraesCS7A02G027000	Chr7A	10855484	10862014	-	10858749	Chr7A	2507968	2514466	+	2511217	0.982	0.952	rearrangement:Chr7A_block1
gene:TraesCS7A02G027100	Chr7A	10884451	10885595	+	10885023	Chr7A	2445428	2446684	-	2446056	0.992	0.915	rearrangement:Chr7A_block1
gene:TraesCS7A02G027300	Chr7A	10907787	10913023	-	10910405	Chr7A	2429023	2434339	+	2431681	0.991	0.972	rearrangement:Chr7A_block1
gene:TraesCS7A02G027400	Chr7A	10979662	10980717	-	10980189	Chr7A	2389190	2390245	+	2389717	1.0	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G027600	Chr7A	11052777	11054056	-	11053416	Chr7A	2320228	2321500	+	2320864	0.993	0.986	rearrangement:Chr7A_block1
gene:TraesCS7A02G027800	Chr7A	11091491	11101081	+	11096286	Chr7A	2262290	2271880	-	2267085	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G027900	Chr7A	11102010	11105277	-	11103643	Chr7A	2258105	2261361	+	2259733	0.991	0.991	rearrangement:Chr7A_block1
gene:TraesCS7A02G028000	Chr7A	11227193	11230549	-	11228871	Chr7A	2125886	2129242	+	2127564	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G028100	Chr7A	11265568	11266179	+	11265873	Chr7A	2089859	2090470	-	2090164	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G028200	Chr7A	11310916	11311786	-	11311351	Chr7A	2047039	2047909	+	2047474	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G028300	Chr7A	11414317	11416000	+	11415158	Chr7A	1953259	1954942	-	1954100	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G028400	Chr7A	11432768	11435195	+	11433981	Chr7A	1934064	1936491	-	1935277	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G028600	Chr7A	11581399	11582227	-	11581813	Chr7A	1790550	1791378	+	1790964	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G028692	Chr7A	11660746	11662827	-	11661786	Chr7A	1710160	1712241	+	1711200	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G028700	Chr7A	11677345	11677891	-	11677618	Chr7A	1696572	1697118	+	1696845	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G028800	Chr7A	11802906	11803811	+	11803358	Chr7A	1532465	1533369	-	1532917	0.998	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G028900	Chr7A	11845045	11845356	+	11845200	Chr7A	1517627	1517938	-	1517782	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G029000	Chr7A	11876598	11877656	-	11877127	Chr7A	1485229	1486287	+	1485758	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G029100	Chr7A	11883004	11884202	+	11883603	Chr7A	1477638	1478836	-	1478237	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G029200	Chr7A	11929896	11931329	+	11930612	Chr7A	1432491	1433924	-	1433207	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G029300	Chr7A	11959059	11959658	-	11959358	Chr7A	1404172	1404771	+	1404471	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G029400	Chr7A	11990596	11991409	-	11991002	Chr7A	1372753	1373566	+	1373159	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G029500	Chr7A	11999328	12000057	+	11999692	Chr7A	1364397	1365126	-	1364761	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G029600	Chr7A	12095883	12100373	+	12098128	Chr7A	1266585	1271078	-	1268831	1.0	0.996	rearrangement:Chr7A_block1
gene:TraesCS7A02G029800	Chr7A	12127659	12128009	+	12127834	Chr7A	1241026	1241376	-	1241201	1.0	0.991	rearrangement:Chr7A_block1
gene:TraesCS7A02G029900	Chr7A	12176298	12180547	+	12178422	Chr7A	1211766	1216016	-	1213891	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G030000	Chr7A	12181435	12182283	+	12181859	Chr7A	1210030	1210878	-	1210454	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G030100	Chr7A	12198019	12202295	-	12200157	Chr7A	1189866	1194142	+	1192004	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G030200	Chr7A	12216754	12217356	+	12217055	Chr7A	1174979	1175581	-	1175280	1.0	0.993	rearrangement:Chr7A_block1
gene:TraesCS7A02G030300	Chr7A	12283146	12283493	-	12283319	Chr7A	1109836	1110163	+	1109999	0.942	0.939	rearrangement:Chr7A_block1
gene:TraesCS7A02G030400	Chr7A	12309107	12311318	-	12310212	Chr7A	1091728	1093936	+	1092832	0.986	0.973	rearrangement:Chr7A_block1
gene:TraesCS7A02G030500	Chr7A	12399795	12422324	+	12411059	Chr7A	994633	1017581	-	1006107	0.997	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G030600	Chr7A	12428050	12429685	-	12428867	Chr7A	987101	988736	+	987918	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G030700	Chr7A	12453759	12455343	-	12454551	Chr7A	967202	968786	+	967994	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G030800	Chr7A	12651331	12652819	-	12652075	Chr7A	798929	800417	+	799673	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G030900	Chr7A	12756305	12760296	-	12758300	Chr7A	678525	682516	+	680520	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G031000	Chr7A	12809300	12814061	-	12811680	Chr7A	638218	643003	+	640610	1.0	0.989	rearrangement:Chr7A_block1
gene:TraesCS7A02G031100	Chr7A	12907759	12911699	+	12909729	Chr7A	549428	553369	-	551398	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G031200	Chr7A	13047924	13055219	+	13051571	Chr7A	468313	475607	-	471960	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G031300	Chr7A	13090803	13094176	+	13092489	Chr7A	429356	432729	-	431042	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G031400	Chr7A	13100401	13106973	-	13103687	Chr7A	416684	423256	+	419970	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G031500	Chr7A	13114313	13115572	-	13114942	Chr7A	408085	409344	+	408714	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G031600	Chr7A	13131638	13133034	-	13132336	Chr7A	390608	392004	+	391306	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G031700	Chr7A	13177301	13179329	-	13178315	Chr7A	344301	346329	+	345315	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G031800	Chr7A	13184862	13186064	-	13185463	Chr7A	337689	338891	+	338290	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G031900	Chr7A	13189196	13192601	+	13190898	Chr7A	331152	334557	-	332854	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G032000	Chr7A	13193359	13195573	-	13194466	Chr7A	328180	330394	+	329287	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G032100	Chr7A	13215430	13229260	-	13222345	Chr7A	295426	308556	+	301991	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G032200	Chr7A	13233387	13243208	+	13238297	Chr7A	280142	289837	-	284989	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G126200	Chr7A	81101235	81105428	+	81103331	Chr7A	72957625	72961619	-	72959622	0.919	0.917	rearrangement:Chr7A_block3
gene:TraesCS7A02G126300	Chr7A	81107780	81108572	-	81108176	Chr7A	72951880	72952677	+	72952278	1.0	0.997	rearrangement:Chr7A_block3
gene:TraesCS7A02G126400	Chr7A	81132939	81141922	-	81137430	Chr7A	72918144	72927161	+	72922652	0.999	0.983	rearrangement:Chr7A_block3
gene:TraesCS7A02G126500	Chr7A	81498545	81501706	-	81500125	Chr7A	73113914	73117004	+	73115459	1.0	1.0	rearrangement:Chr7A_block3
gene:TraesCS7A02G126600	Chr7A	81548149	81550170	+	81549159	Chr7A	73066237	73068258	-	73067247	1.0	0.998	rearrangement:Chr7A_block3
gene:TraesCS7A02G126700	Chr7A	81586986	81588237	+	81587611	Chr7A	73041154	73042404	-	73041779	1.0	0.996	rearrangement:Chr7A_block3
gene:TraesCS7A02G189300	Chr7A	146677500	146678632	+	146678066	Chr7A	174046317	174047448	-	174046882	1.0	0.998	rearrangement:Chr7A_block5
gene:TraesCS7A02G189400	Chr7A	146676886	146680544	-	146678715	Chr7A	174044413	174048062	+	174046237	0.997	0.994	rearrangement:Chr7A_block5
gene:TraesCS7A02G189500	Chr7A	146907954	146910101	+	146909027	Chr7A	173828178	173830324	-	173829251	0.999	0.998	rearrangement:Chr7A_block5
gene:TraesCS7A02G189600	Chr7A	146949436	146951975	+	146950705	Chr7A	173786314	173788853	-	173787583	1.0	0.998	rearrangement:Chr7A_block5
gene:TraesCS7A02G189700	Chr7A	146975579	146977637	-	146976608	Chr7A	173768246	173770289	+	173769267	0.992	0.989	rearrangement:Chr7A_block5
gene:TraesCS7A02G189900	Chr7A	147068788	147071706	-	147070247	Chr7A	173671115	173674033	+	173672574	1.0	0.995	rearrangement:Chr7A_block5
gene:TraesCS7A02G190000	Chr7A	147910498	147912714	+	147911606	Chr7A	172722364	172724580	-	172723472	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G190100	Chr7A	147918707	147920065	-	147919386	Chr7A	172714984	172716345	+	172715664	1.0	0.99	rearrangement:Chr7A_block5
gene:TraesCS7A02G190200	Chr7A	147921887	147924552	-	147923219	Chr7A	172710385	172713131	+	172711758	0.999	0.997	rearrangement:Chr7A_block5
gene:TraesCS7A02G190300	Chr7A	147925922	147937465	-	147931693	Chr7A	172697433	172708978	+	172703205	0.997	0.994	rearrangement:Chr7A_block5
gene:TraesCS7A02G190400	Chr7A	148375327	148376172	+	148375749	Chr7A	172287017	172287862	-	172287439	1.0	0.988	rearrangement:Chr7A_block5
gene:TraesCS7A02G190500	Chr7A	148392769	148399775	+	148396272	Chr7A	172263401	172270409	-	172266905	1.0	0.998	rearrangement:Chr7A_block5
gene:TraesCS7A02G190600	Chr7A	148414887	148418041	+	148416464	Chr7A	172238974	172242128	-	172240551	1.0	0.998	rearrangement:Chr7A_block5
gene:TraesCS7A02G190700	Chr7A	148480258	148494419	-	148487338	Chr7A	172162480	172176466	+	172169473	1.0	0.998	rearrangement:Chr7A_block5
gene:TraesCS7A02G190800	Chr7A	148656416	148658383	+	148657399	Chr7A	171998516	172000483	-	171999499	1.0	0.999	rearrangement:Chr7A_block5
gene:TraesCS7A02G190900	Chr7A	148807635	148809759	+	148808697	Chr7A	171848442	171850679	-	171849560	1.0	0.999	rearrangement:Chr7A_block5
gene:TraesCS7A02G191000	Chr7A	148832126	148832719	-	148832422	Chr7A	171825666	171826259	+	171825962	1.0	0.998	rearrangement:Chr7A_block5
gene:TraesCS7A02G191100	Chr7A	148986014	148988455	-	148987234	Chr7A	171661168	171663605	+	171662386	0.997	0.995	rearrangement:Chr7A_block5
gene:TraesCS7A02G191200	Chr7A	149166829	149168028	+	149167428	Chr7A	171476183	171477382	-	171476782	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G191300	Chr7A	149292238	149299527	+	149295882	Chr7A	171356756	171364584	-	171360670	1.0	0.996	rearrangement:Chr7A_block5
gene:TraesCS7A02G191400	Chr7A	149302902	149306212	+	149304557	Chr7A	171350345	171353655	-	171352000	1.0	0.998	rearrangement:Chr7A_block5
gene:TraesCS7A02G191500	Chr7A	149313436	149316528	+	149314982	Chr7A	171340249	171343341	-	171341795	1.0	0.989	rearrangement:Chr7A_block5
gene:TraesCS7A02G191600	Chr7A	149316906	149317802	-	149317354	Chr7A	171338975	171339871	+	171339423	1.0	0.996	rearrangement:Chr7A_block5
gene:TraesCS7A02G191700	Chr7A	149424588	149426530	-	149425559	Chr7A	171222169	171224111	+	171223140	1.0	0.997	rearrangement:Chr7A_block5
gene:TraesCS7A02G191800	Chr7A	149601410	149603070	+	149602240	Chr7A	171010942	171012602	-	171011772	1.0	0.998	rearrangement:Chr7A_block5
gene:TraesCS7A02G191900	Chr7A	149860915	149862723	-	149861819	Chr7A	170755352	170757164	+	170756258	1.0	0.996	rearrangement:Chr7A_block5
gene:TraesCS7A02G192000	Chr7A	149866055	149869947	-	149868001	Chr7A	170748095	170752035	+	170750065	1.0	0.995	rearrangement:Chr7A_block5
gene:TraesCS7A02G192200	Chr7A	150186668	150207181	+	150196924	Chr7A	170287517	170317799	-	170302658	1.0	0.991	rearrangement:Chr7A_block5
gene:TraesCS7A02G192400	Chr7A	150328263	150329767	-	150329015	Chr7A	170173943	170175416	+	170174679	0.979	0.978	rearrangement:Chr7A_block5
gene:TraesCS7A02G192500	Chr7A	150418491	150420566	-	150419528	Chr7A	170096714	170098789	+	170097751	1.0	0.998	rearrangement:Chr7A_block5
gene:TraesCS7A02G192600	Chr7A	150442982	150445335	-	150444158	Chr7A	170071897	170074286	+	170073091	1.0	0.98	rearrangement:Chr7A_block5
gene:TraesCS7A02G192700	Chr7A	150559665	150561813	+	150560739	Chr7A	169959725	169961999	-	169960862	1.0	0.999	rearrangement:Chr7A_block5
gene:TraesCS7A02G192800	Chr7A	150728816	150730384	-	150729600	Chr7A	169802416	169803984	+	169803200	1.0	0.996	rearrangement:Chr7A_block5
gene:TraesCS7A02G192900	Chr7A	150880565	150881902	+	150881233	Chr7A	169652257	169653594	-	169652925	1.0	0.998	rearrangement:Chr7A_block5
gene:TraesCS7A02G193000	Chr7A	150882284	150891381	-	150886832	Chr7A	169642764	169651875	+	169647319	1.0	0.996	rearrangement:Chr7A_block5
gene:TraesCS7A02G193100	Chr7A	150904661	150910871	-	150907766	Chr7A	169623202	169629412	+	169626307	1.0	0.993	rearrangement:Chr7A_block5
gene:TraesCS7A02G193200	Chr7A	150981026	150985007	+	150983016	Chr7A	169554809	169558793	-	169556801	0.999	0.995	rearrangement:Chr7A_block5
gene:TraesCS7A02G193300	Chr7A	150987471	150989255	+	150988363	Chr7A	169550557	169552344	-	169551450	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G193400	Chr7A	150989506	150993782	-	150991644	Chr7A	169546028	169550306	+	169548167	1.0	0.999	rearrangement:Chr7A_block5
gene:TraesCS7A02G193500	Chr7A	150993797	151000278	-	150997037	Chr7A	169539533	169546013	+	169542773	1.0	0.998	rearrangement:Chr7A_block5
gene:TraesCS7A02G193600	Chr7A	151327489	151328046	-	151327767	Chr7A	169232634	169233192	+	169232913	1.0	0.992	rearrangement:Chr7A_block5
gene:TraesCS7A02G193700	Chr7A	151381699	151383226	-	151382462	Chr7A	169173466	169174992	+	169174229	0.998	0.993	rearrangement:Chr7A_block5
gene:TraesCS7A02G193800	Chr7A	151862672	151863937	+	151863304	Chr7A	168674410	168675675	-	168675042	1.0	0.994	rearrangement:Chr7A_block5
gene:TraesCS7A02G193900	Chr7A	151874323	151875361	+	151874842	Chr7A	168663368	168664406	-	168663887	1.0	0.994	rearrangement:Chr7A_block5
gene:TraesCS7A02G194000	Chr7A	151960340	151961653	-	151960996	Chr7A	168577072	168578385	+	168577728	1.0	0.998	rearrangement:Chr7A_block5
gene:TraesCS7A02G194100	Chr7A	152084396	152085775	+	152085085	Chr7A	168481187	168482566	-	168481876	1.0	0.997	rearrangement:Chr7A_block5
gene:TraesCS7A02G194200	Chr7A	152507053	152508332	+	152507692	Chr7A	167999091	168000370	-	167999730	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G194300	Chr7A	152540384	152541552	+	152540968	Chr7A	167955302	167956470	-	167955886	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G194400	Chr7A	152543110	152550290	-	152546700	Chr7A	167946584	167953742	+	167950163	1.0	0.997	rearrangement:Chr7A_block5
gene:TraesCS7A02G194500	Chr7A	152832641	152834428	+	152833534	Chr7A	167684086	167685873	-	167684979	1.0	0.999	rearrangement:Chr7A_block5
gene:TraesCS7A02G194600	Chr7A	153376063	153381870	-	153378966	Chr7A	166799552	166805358	+	166802455	1.0	0.999	rearrangement:Chr7A_block5
gene:TraesCS7A02G194700	Chr7A	154062737	154064285	+	154063511	Chr7A	165958080	165959628	-	165958854	1.0	0.993	rearrangement:Chr7A_block5
gene:TraesCS7A02G194800	Chr7A	154329966	154334011	-	154331988	Chr7A	165690022	165694067	+	165692044	1.0	0.999	rearrangement:Chr7A_block5
gene:TraesCS7A02G194900	Chr7A	154384329	154386305	+	154385317	Chr7A	165638176	165640154	-	165639165	1.0	0.997	rearrangement:Chr7A_block5
gene:TraesCS7A02G195000	Chr7A	154387196	154390235	-	154388715	Chr7A	165634246	165637285	+	165635765	1.0	0.997	rearrangement:Chr7A_block5
gene:TraesCS7A02G195100	Chr7A	154557786	154559276	-	154558531	Chr7A	165468739	165470230	+	165469484	1.0	0.993	rearrangement:Chr7A_block5
