gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity	segment
gene:TraesCS1B02G011471	Chr1B	5381333	5381602	-	5381467	Chr1B	4872709	4872968	-	4872838	0.962	0.951	collinear
gene:TraesCS1B02G011500	Chr1B	5509787	5510370	+	5510078	Chr1B	5086472	5087055	+	5086763	1.0	0.998	collinear
gene:TraesCS1B02G011700	Chr1B	5686608	5687693	-	5687150	Chr1B	5286160	5287194	-	5286677	0.953	0.947	collinear
gene:TraesCS1B02G011800	Chr1B	5696043	5699923	+	5697983	Chr1B	5295137	5299017	+	5297077	1.0	0.998	collinear
gene:TraesCS1B02G011900	Chr1B	5759562	5762397	-	5760979	Chr1B	5358305	5361140	-	5359722	1.0	1.0	collinear
gene:TraesCS1B02G012000	Chr1B	5851440	5857886	+	5854663	Chr1B	5448385	5454831	+	5451608	1.0	1.0	collinear
gene:TraesCS1B02G012100	Chr1B	5949667	5952506	+	5951086	Chr1B	5544432	5547271	+	5545851	1.0	1.0	collinear
gene:TraesCS1B02G012200	Chr1B	5986094	5990787	+	5988440	Chr1B	5589254	5593947	+	5591600	1.0	0.999	collinear
gene:TraesCS1B02G012300	Chr1B	6022892	6026007	-	6024449	Chr1B	5625577	5628692	-	5627134	1.0	1.0	collinear
gene:TraesCS1B02G012400	Chr1B	6059915	6065449	+	6062682	Chr1B	5661664	5667178	+	5664421	0.996	0.995	collinear
gene:TraesCS1B02G012500	Chr1B	6069950	6073121	+	6071535	Chr1B	5671413	5674584	+	5672998	1.0	0.998	collinear
gene:TraesCS1B02G012600	Chr1B	6100154	6101020	+	6100587	Chr1B	5701347	5702213	+	5701780	1.0	0.996	collinear
gene:TraesCS1B02G012700	Chr1B	6111374	6114897	-	6113135	Chr1B	5708145	5711274	-	5709709	0.997	0.991	collinear
gene:TraesCS1B02G012800	Chr1B	6192939	6199163	+	6196051	Chr1B	5779654	5785878	+	5782766	1.0	0.997	collinear
gene:TraesCS1B02G012900	Chr1B	6281521	6283818	+	6282669	Chr1B	6515741	6518033	+	6516887	0.997	0.995	collinear
gene:TraesCS1B02G013000	Chr1B	6284924	6285606	+	6285265	Chr1B	6519140	6519822	+	6519481	1.0	0.991	collinear
gene:TraesCS1B02G013100	Chr1B	6311226	6312457	-	6311841	Chr1B	6553870	6555101	-	6554485	1.0	0.996	collinear
gene:TraesCS1B02G013200	Chr1B	6327243	6327756	+	6327499	Chr1B	6569491	6570004	+	6569747	1.0	0.995	collinear
gene:TraesCS1B02G013300	Chr1B	6340632	6342219	+	6341425	Chr1B	6583647	6585246	+	6584446	1.0	0.991	collinear
gene:TraesCS1B02G013500	Chr1B	6436426	6437481	-	6436953	Chr1B	6669376	6670431	-	6669903	1.0	0.997	collinear
gene:TraesCS1B02G013600	Chr1B	6443685	6444927	-	6444306	Chr1B	6676635	6677880	-	6677257	1.0	1.0	collinear
gene:TraesCS1B02G013700	Chr1B	6456473	6456724	+	6456598	Chr1B	6689052	6689303	+	6689177	1.0	1.0	collinear
gene:TraesCS1B02G013800	Chr1B	6462742	6463043	+	6462892	Chr1B	6695317	6695618	+	6695467	1.0	0.993	collinear
gene:TraesCS1B02G013900	Chr1B	6473815	6477799	+	6475807	Chr1B	6706277	6710261	+	6708269	1.0	1.0	collinear
gene:TraesCS1B02G014000	Chr1B	6479152	6482613	+	6480882	Chr1B	6713222	6716683	+	6714952	1.0	1.0	collinear
gene:TraesCS1B02G014100	Chr1B	6485068	6487122	-	6486095	Chr1B	6719138	6721192	-	6720165	1.0	1.0	collinear
gene:TraesCS1B02G014200	Chr1B	6691726	6693268	-	6692497	Chr1B	6936777	6938319	-	6937548	1.0	1.0	collinear
gene:TraesCS1B02G014300	Chr1B	6745825	6747256	-	6746540	Chr1B	6987503	6988934	-	6988218	1.0	0.998	collinear
gene:TraesCS1B02G014400	Chr1B	7032756	7039544	-	7036150	Chr1B	7259087	7265876	-	7262481	1.0	0.997	collinear
gene:TraesCS1B02G014500	Chr1B	7040245	7047567	+	7043906	Chr1B	7266354	7273478	+	7269916	1.0	0.995	collinear
gene:TraesCS1B02G014600	Chr1B	7128584	7130175	-	7129379	Chr1B	7378418	7380011	-	7379214	1.0	0.997	collinear
gene:TraesCS1B02G014700	Chr1B	7143675	7144968	+	7144321	Chr1B	7395895	7397188	+	7396541	1.0	0.996	collinear
gene:TraesCS1B02G015000	Chr1B	7293786	7294443	+	7294114	Chr1B	6300282	6300939	+	6300610	1.0	0.985	collinear
gene:TraesCS1B02G015100	Chr1B	7304930	7305391	+	7305160	Chr1B	6311299	6311760	+	6311529	1.0	0.993	collinear
gene:TraesCS1B02G015200	Chr1B	7319415	7323328	-	7321371	Chr1B	6325780	6329723	-	6327751	1.0	0.972	collinear
gene:TraesCS1B02G015300	Chr1B	7337194	7338438	+	7337816	Chr1B	6342977	6344221	+	6343599	1.0	0.983	collinear
gene:TraesCS1B02G015400	Chr1B	7457067	7457459	-	7457263	Chr1B	6448490	6448881	-	6448685	0.997	0.984	collinear
gene:TraesCS1B02G015500	Chr1B	7543681	7544112	-	7543896	Chr1B	7308142	7308573	-	7308357	1.0	0.976	collinear
gene:TraesCS1B02G015700	Chr1B	7552212	7552643	-	7552427	Chr1B	6281099	6281530	+	6281314	1.0	0.988	collinear
gene:TraesCS1B02G016400	Chr1B	7988894	7995986	+	7992440	Chr1B	6086869	6093489	-	6090179	0.998	0.973	collinear
gene:TraesCS1B02G016500	Chr1B	8062395	8063950	+	8063172	Chr1B	7808129	7809684	+	7808906	1.0	0.992	collinear
gene:TraesCS1B02G016600	Chr1B	8116677	8118238	+	8117457	Chr1B	7878152	7879705	+	7878928	1.0	0.996	collinear
gene:TraesCS1B02G016700	Chr1B	8144177	8149251	-	8146714	Chr1B	7907138	7910220	-	7908679	1.0	0.994	collinear
gene:TraesCS1B02G016800	Chr1B	8180389	8182007	+	8181198	Chr1B	7955053	7956671	+	7955862	1.0	0.998	collinear
gene:TraesCS1B02G016900	Chr1B	8182655	8184884	+	8183769	Chr1B	7957320	7959548	+	7958434	1.0	0.998	collinear
gene:TraesCS1B02G017000	Chr1B	8204110	8204784	+	8204447	Chr1B	7978353	7979001	+	7978677	1.0	0.99	collinear
gene:TraesCS1B02G017100	Chr1B	8222272	8224224	+	8223248	Chr1B	7996366	7998318	+	7997342	1.0	0.996	collinear
gene:TraesCS1B02G017200	Chr1B	8249060	8255234	+	8252147	Chr1B	8050777	8056902	+	8053839	0.994	0.968	collinear
gene:TraesCS1B02G017300	Chr1B	8255692	8257056	+	8256374	Chr1B	8057366	8058723	+	8058044	0.991	0.945	collinear
gene:TraesCS1B02G017500	Chr1B	8411343	8414060	-	8412701	Chr1B	8213953	8216670	-	8215311	1.0	1.0	collinear
gene:TraesCS1B02G017600	Chr1B	8556295	8560477	+	8558386	Chr1B	8358513	8362695	+	8360604	1.0	1.0	collinear
gene:TraesCS1B02G017700	Chr1B	8658494	8659247	+	8658870	Chr1B	8442141	8442894	+	8442517	1.0	0.998	collinear
gene:TraesCS1B02G017800	Chr1B	8663173	8677747	+	8670460	Chr1B	8446820	8460587	+	8453703	0.947	0.946	collinear
gene:TraesCS1B02G017900	Chr1B	8696273	8698574	+	8697423	Chr1B	8485356	8487632	+	8486494	0.975	0.975	collinear
gene:TraesCS1B02G018000	Chr1B	8710313	8710965	-	8710639	Chr1B	8498523	8499175	-	8498849	1.0	1.0	collinear
gene:TraesCS1B02G018100	Chr1B	8715177	8715969	-	8715573	Chr1B	8503386	8504178	-	8503782	1.0	1.0	collinear
gene:TraesCS1B02G018200	Chr1B	8772543	8775516	-	8774029	Chr1B	8568570	8571543	-	8570056	1.0	0.999	collinear
gene:TraesCS1B02G018300	Chr1B	8817404	8819921	-	8818662	Chr1B	8600183	8602700	-	8601441	1.0	0.998	collinear
gene:TraesCS1B02G018500	Chr1B	8853375	8854210	-	8853792	Chr1B	8635916	8636751	-	8636333	1.0	1.0	collinear
gene:TraesCS1B02G018600	Chr1B	8864601	8867261	-	8865931	Chr1B	8665241	8667901	-	8666571	1.0	0.986	collinear
gene:TraesCS1B02G018700	Chr1B	8913933	8916204	-	8915068	Chr1B	8833700	8835685	-	8834692	1.0	0.956	collinear
gene:TraesCS1B02G018800	Chr1B	8917761	8918856	+	8918308	Chr1B	9172826	9173923	-	9173374	1.0	0.95	collinear
gene:TraesCS1B02G018900	Chr1B	8946401	8948562	+	8947481	Chr1B	8873821	8876020	+	8874920	1.0	0.977	collinear
gene:TraesCS1B02G019000	Chr1B	8990898	9007234	-	8999066	Chr1B	8917717	8934353	-	8926035	1.0	0.996	collinear
gene:TraesCS1B02G019100	Chr1B	9069399	9073186	-	9071292	Chr1B	8985298	8989085	-	8987191	1.0	0.999	collinear
gene:TraesCS1B02G019200	Chr1B	9075481	9081212	+	9078346	Chr1B	8991380	8996936	+	8994158	1.0	0.998	collinear
gene:TraesCS1B02G019300	Chr1B	9081222	9082450	+	9081836	Chr1B	8996946	8998174	+	8997560	1.0	0.997	collinear
gene:TraesCS1B02G019400	Chr1B	9091242	9091870	-	9091556	Chr1B	9006967	9007595	-	9007281	1.0	0.998	collinear
gene:TraesCS1B02G019500	Chr1B	9161801	9164311	+	9163056	Chr1B	9077089	9079599	+	9078344	1.0	0.998	collinear
gene:TraesCS1B02G019700	Chr1B	9263133	9265074	+	9264103	Chr1B	9175799	9177743	+	9176771	1.0	0.976	collinear
gene:TraesCS1B02G019800	Chr1B	9269667	9271283	+	9270475	Chr1B	9182193	9184035	+	9183114	0.996	0.949	collinear
gene:TraesCS1B02G020000	Chr1B	9414580	9415508	-	9415044	Chr1B	9527972	9528897	-	9528434	0.995	0.961	collinear
gene:TraesCS1B02G020100	Chr1B	9429148	9430344	+	9429746	Chr1B	9542627	9543823	+	9543225	1.0	0.994	collinear
gene:TraesCS1B02G020200	Chr1B	9489888	9494840	+	9492364	Chr1B	9602883	9607549	+	9605216	1.0	0.999	collinear
gene:TraesCS1B02G020300	Chr1B	9546914	9551729	-	9549321	Chr1B	9658062	9662866	-	9660464	0.996	0.991	collinear
gene:TraesCS1B02G020500	Chr1B	9578944	9581744	+	9580344	Chr1B	9695402	9698212	+	9696807	1.0	0.965	collinear
gene:TraesCS1B02G021000	Chr1B	9711345	9712633	-	9711989	Chr1B	9760638	9761926	-	9761282	1.0	1.0	collinear
gene:TraesCS1B02G021100	Chr1B	9714789	9715802	-	9715295	Chr1B	9763910	9764923	-	9764416	1.0	1.0	collinear
gene:TraesCS1B02G021200	Chr1B	9720065	9724052	-	9722058	Chr1B	9769079	9773066	-	9771072	1.0	1.0	collinear
gene:TraesCS1B02G021300	Chr1B	9837979	9844502	+	9841240	Chr1B	9872984	9879507	+	9876245	1.0	1.0	collinear
gene:TraesCS1B02G021400	Chr1B	9845466	9846264	+	9845865	Chr1B	9880471	9881269	+	9880870	1.0	1.0	collinear
gene:TraesCS1B02G021500	Chr1B	9873851	9876007	+	9874929	Chr1B	9908358	9910514	+	9909436	1.0	0.999	collinear
gene:TraesCS1B02G021600	Chr1B	9893917	9899387	-	9896652	Chr1B	9930247	9935717	-	9932982	1.0	1.0	collinear
gene:TraesCS1B02G021700	Chr1B	9934979	9936879	+	9935929	Chr1B	9970967	9972867	+	9971917	1.0	1.0	collinear
gene:TraesCS1B02G021800	Chr1B	9939530	9942269	-	9940899	Chr1B	9975518	9978257	-	9976887	1.0	1.0	collinear
gene:TraesCS1B02G021900	Chr1B	9985724	9992599	+	9989161	Chr1B	10021708	10028583	+	10025145	1.0	0.999	collinear
gene:TraesCS1B02G022600	Chr1B	10097166	10099732	-	10098449	Chr1B	10104172	10106741	-	10105456	1.0	0.989	collinear
gene:TraesCS1B02G022700	Chr1B	10103676	10106964	-	10105320	Chr1B	10110710	10114233	-	10112471	1.0	0.996	collinear
gene:TraesCS1B02G022900	Chr1B	10203991	10206698	-	10205344	Chr1B	10209864	10212613	-	10211238	0.975	0.944	collinear
gene:TraesCS1B02G023000	Chr1B	10359349	10368286	-	10363817	Chr1B	10281149	10290028	-	10285588	0.987	0.962	collinear
gene:TraesCS1B02G023200	Chr1B	10414427	10416514	+	10415470	Chr1B	10311611	10313536	+	10312573	0.998	0.915	collinear
gene:TraesCS1B02G023400	Chr1B	10568358	10572443	-	10570400	Chr1B	10392372	10396311	-	10394341	0.994	0.946	collinear
gene:TraesCS1B02G023700	Chr1B	11132536	11133051	-	11132793	Chr1B	10928390	10928905	-	10928647	1.0	0.996	collinear
gene:TraesCS1B02G023800	Chr1B	11177447	11182638	-	11180042	Chr1B	10981823	10986970	-	10984396	0.956	0.951	collinear
gene:TraesCS1B02G023900	Chr1B	11216877	11219130	+	11218003	Chr1B	11020995	11023258	+	11022126	1.0	0.994	collinear
gene:TraesCS1B02G024200	Chr1B	11633554	11634917	+	11634235	Chr1B	11362188	11363549	+	11362868	1.0	0.993	collinear
gene:TraesCS1B02G024300	Chr1B	11691995	11693479	-	11692737	Chr1B	11411431	11412873	-	11412152	0.985	0.981	collinear
gene:TraesCS1B02G024400	Chr1B	11695669	11702119	-	11698894	Chr1B	11415123	11421462	-	11418292	0.999	0.973	collinear
gene:TraesCS1B02G024500	Chr1B	11857187	11860248	+	11858717	Chr1B	11662662	11665708	+	11664185	0.991	0.983	collinear
gene:TraesCS1B02G024700	Chr1B	11883879	11891300	+	11887589	Chr1B	11678977	11686653	+	11682815	0.985	0.963	collinear
gene:TraesCS1B02G024900	Chr1B	12093427	12094500	+	12093963	Chr1B	11789395	11790457	+	11789926	0.989	0.948	collinear
gene:TraesCS1B02G025600	Chr1B	12500563	12500805	+	12500684	Chr1B	12000663	12000905	+	12000784	1.0	1.0	collinear
gene:TraesCS1B02G025700	Chr1B	12570754	12570996	+	12570875	Chr1B	12084074	12084316	+	12084195	1.0	1.0	collinear
gene:TraesCS1B02G025800	Chr1B	12681301	12706772	+	12694036	Chr1B	12204624	12228362	+	12216493	0.916	0.914	collinear
gene:TraesCS1B02G025900	Chr1B	12738008	12738798	-	12738403	Chr1B	12259545	12260332	-	12259938	0.994	0.934	collinear
gene:TraesCS1B02G026000	Chr1B	12754088	12754659	-	12754373	Chr1B	12270224	12270797	-	12270510	0.997	0.985	collinear
gene:TraesCS1B02G026100	Chr1B	12764054	12764269	-	12764161	Chr1B	12279879	12280094	-	12279986	1.0	1.0	collinear
gene:TraesCS1B02G026200	Chr1B	12785194	12788030	+	12786612	Chr1B	12300428	12303264	+	12301846	1.0	0.997	collinear
gene:TraesCS1B02G026300	Chr1B	12811607	12814290	-	12812948	Chr1B	12330019	12332697	-	12331358	0.998	0.994	collinear
gene:TraesCS1B02G026400	Chr1B	12815667	12816647	-	12816157	Chr1B	12334076	12335056	-	12334566	1.0	0.989	collinear
gene:TraesCS1B02G026500	Chr1B	12827618	12828676	-	12828147	Chr1B	12351589	12352647	-	12352118	1.0	0.998	collinear
gene:TraesCS1B02G026600	Chr1B	12942841	12946128	+	12944484	Chr1B	12489620	12492886	+	12491253	1.0	0.995	collinear
gene:TraesCS1B02G026700	Chr1B	12975409	12976118	-	12975763	Chr1B	12521944	12522653	-	12522298	1.0	1.0	collinear
gene:TraesCS1B02G026800	Chr1B	13009896	13010111	+	13010003	Chr1B	12560158	12560373	+	12560265	1.0	1.0	collinear
gene:TraesCS1B02G026900	Chr1B	13014085	13014327	+	13014206	Chr1B	12563965	12564207	+	12564086	1.0	0.995	collinear
gene:TraesCS1B02G027000	Chr1B	13039605	13044769	+	13042187	Chr1B	12631628	12637022	+	12634325	1.0	0.939	collinear
gene:TraesCS1B02G027100	Chr1B	13178384	13191220	-	13184802	Chr1B	12766827	12779800	-	12773313	1.0	0.997	collinear
gene:TraesCS1B02G027200	Chr1B	13244021	13248866	-	13246443	Chr1B	12832882	12837742	-	12835312	1.0	0.97	collinear
gene:TraesCS1B02G027300	Chr1B	13268205	13277040	+	13272622	Chr1B	12856712	12865604	+	12861158	1.0	0.998	collinear
gene:TraesCS1B02G027500	Chr1B	13412257	13417222	-	13414739	Chr1B	12939003	12943919	-	12941461	0.98	0.971	collinear
gene:TraesCS1B02G027700	Chr1B	13433942	13437332	+	13435637	Chr1B	12960848	12964278	+	12962563	0.999	0.993	collinear
gene:TraesCS1B02G027900	Chr1B	13497470	13497685	+	13497577	Chr1B	12586252	12586467	+	12586359	1.0	0.99	collinear
gene:TraesCS1B02G028000	Chr1B	13501496	13501738	+	13501617	Chr1B	12590059	12590301	+	12590180	1.0	0.979	collinear
gene:TraesCS1B02G028300	Chr1B	13665542	13668321	-	13666931	Chr1B	13305282	13308061	-	13306671	1.0	1.0	collinear
gene:TraesCS1B02G028400	Chr1B	13672066	13672302	+	13672184	Chr1B	13311806	13312042	+	13311924	1.0	1.0	collinear
gene:TraesCS1B02G028500	Chr1B	13677909	13678139	+	13678024	Chr1B	13317649	13317879	+	13317764	1.0	1.0	collinear
gene:TraesCS1B02G028600	Chr1B	13892597	13899116	+	13895856	Chr1B	13528807	13535530	+	13532168	1.0	1.0	collinear
gene:TraesCS1B02G028700	Chr1B	13965202	13970031	+	13967616	Chr1B	13601638	13606467	+	13604052	1.0	1.0	collinear
