gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity	segment
gene:TraesCS6A03G0009000	Chr6A	2428560	2434504	-	2431532	Chr6A	2916636	2922622	-	2919629	1.0	0.984	collinear
gene:TraesCS6A03G0009100	Chr6A	2436943	2441208	+	2439075	Chr6A	2925047	2929190	+	2927118	0.998	0.985	collinear
gene:TraesCS6A03G0009400	Chr6A	2451784	2453964	+	2452874	Chr6A	2940116	2942267	+	2941191	1.0	0.987	collinear
gene:TraesCS6A03G0010100	Chr6A	2492564	2499034	+	2495799	Chr6A	2963975	2970432	+	2967203	0.999	0.992	collinear
gene:TraesCS6A03G0010200	Chr6A	2510567	2511779	+	2511173	Chr6A	2981964	2983176	+	2982570	1.0	0.994	collinear
gene:TraesCS6A03G0010300	Chr6A	2522326	2525232	+	2523779	Chr6A	2993312	2996203	+	2994757	0.983	0.979	collinear
gene:TraesCS6A03G0010400	Chr6A	2534695	2537409	+	2536052	Chr6A	3037977	3040672	+	3039324	0.976	0.963	collinear
gene:TraesCS6A03G0010800	Chr6A	2677756	2680999	+	2679377	Chr6A	3301824	3310661	+	3306242	1.0	0.992	collinear
gene:TraesCS6A03G0010900	Chr6A	2692132	2692392	-	2692262	Chr6A	3321871	3322131	-	3322001	1.0	0.996	collinear
gene:TraesCS6A03G0011100	Chr6A	2724971	2727654	-	2726312	Chr6A	3354549	3357052	-	3355800	0.996	0.972	collinear
gene:TraesCS6A03G0011500	Chr6A	2767759	2769038	-	2768398	Chr6A	3406464	3407744	-	3407104	0.997	0.989	collinear
gene:TraesCS6A03G0011700	Chr6A	2780187	2780928	-	2780557	Chr6A	3418895	3419636	-	3419265	1.0	0.996	collinear
gene:TraesCS6A03G0011900	Chr6A	2793785	2794712	-	2794248	Chr6A	3444573	3445500	-	3445036	1.0	0.995	collinear
gene:TraesCS6A03G0012000	Chr6A	2809641	2810003	-	2809822	Chr6A	3465762	3466125	-	3465943	1.0	0.977	collinear
gene:TraesCS6A03G0012100	Chr6A	2811038	2811415	-	2811226	Chr6A	3467160	3467537	-	3467348	1.0	0.996	collinear
gene:TraesCS6A03G0012200	Chr6A	2819892	2823290	-	2821591	Chr6A	3476070	3479464	-	3477767	1.0	0.996	collinear
gene:TraesCS6A03G0012600	Chr6A	2942228	2947777	+	2945002	Chr6A	3590591	3596134	+	3593362	0.986	0.983	collinear
gene:TraesCS6A03G0012800	Chr6A	2952615	2956528	-	2954571	Chr6A	3600939	3604842	-	3602890	1.0	0.998	collinear
gene:TraesCS6A03G0013300	Chr6A	3493875	3497254	-	3495564	Chr6A	4127933	4131311	-	4129622	0.999	0.993	collinear
gene:TraesCS6A03G0013400	Chr6A	3501820	3502695	-	3502257	Chr6A	4136065	4136941	-	4136503	1.0	0.99	collinear
gene:TraesCS6A03G0013500	Chr6A	3505130	3509572	-	3507351	Chr6A	4139234	4143019	-	4141126	1.0	0.995	collinear
gene:TraesCS6A03G0013700	Chr6A	3526852	3527448	+	3527150	Chr6A	4156820	4157416	+	4157118	1.0	1.0	collinear
gene:TraesCS6A03G0013800	Chr6A	3528505	3529406	+	3528955	Chr6A	4158472	4159319	+	4158895	0.94	0.937	collinear
gene:TraesCS6A03G0014100	Chr6A	3568117	3572740	+	3570428	Chr6A	4322020	4326675	+	4324347	1.0	0.97	collinear
gene:TraesCS6A03G0014200	Chr6A	3576627	3578939	+	3577783	Chr6A	4330549	4332863	+	4331706	1.0	0.994	collinear
gene:TraesCS6A03G0014800	Chr6A	3702665	3706690	+	3704677	Chr6A	4446585	4450676	+	4448630	1.0	0.996	collinear
gene:TraesCS6A03G0015000	Chr6A	3729503	3735623	+	3732563	Chr6A	4480894	4487015	+	4483954	1.0	0.996	collinear
gene:TraesCS6A03G0015200	Chr6A	3748307	3752517	+	3750412	Chr6A	4489676	4493886	+	4491781	1.0	0.996	collinear
gene:TraesCS6A03G0015300	Chr6A	3778599	3780690	+	3779644	Chr6A	4504314	4506411	+	4505362	1.0	0.982	collinear
gene:TraesCS6A03G0015400	Chr6A	3791624	3795065	+	3793344	Chr6A	4517387	4520707	+	4519047	1.0	0.996	collinear
gene:TraesCS6A03G0015500	Chr6A	3983778	3984395	+	3984086	Chr6A	4691706	4692323	+	4692014	1.0	0.998	collinear
gene:TraesCS6A03G0015600	Chr6A	4015558	4016051	+	4015804	Chr6A	4723728	4724221	+	4723974	1.0	0.991	collinear
gene:TraesCS6A03G0015800	Chr6A	4066078	4066922	+	4066500	Chr6A	4786345	4787192	+	4786768	1.0	0.991	collinear
gene:TraesCS6A03G0016600	Chr6A	4307131	4307625	+	4307378	Chr6A	5007734	5008228	+	5007981	1.0	0.983	collinear
gene:TraesCS6A03G0017000	Chr6A	4373883	4374647	-	4374265	Chr6A	5074815	5075579	-	5075197	1.0	0.996	collinear
gene:TraesCS6A03G0017500	Chr6A	4465472	4467836	+	4466654	Chr6A	5159363	5161742	+	5160552	1.0	0.994	collinear
gene:TraesCS6A03G0017600	Chr6A	4467915	4470370	+	4469142	Chr6A	5161821	5164275	+	5163048	1.0	0.978	collinear
gene:TraesCS6A03G0017800	Chr6A	4482773	4484432	+	4483602	Chr6A	5172382	5173939	+	5173160	0.933	0.917	collinear
gene:TraesCS6A03G0017900	Chr6A	4540850	4543144	-	4541997	Chr6A	5207569	5209866	-	5208717	1.0	0.966	collinear
gene:TraesCS6A03G0018100	Chr6A	4566908	4568998	-	4567953	Chr6A	5267650	5269750	-	5268700	0.997	0.988	collinear
gene:TraesCS6A03G0018400	Chr6A	4646078	4648289	-	4647183	Chr6A	5621234	5623547	-	5622390	0.996	0.96	collinear
gene:TraesCS6A03G0018600	Chr6A	4650144	4650962	-	4650553	Chr6A	5625428	5626252	-	5625840	0.982	0.932	collinear
gene:TraesCS6A03G0018800	Chr6A	4707838	4709462	+	4708650	Chr6A	5648773	5650399	+	5649586	1.0	0.983	collinear
gene:TraesCS6A03G0019500	Chr6A	4996845	4997894	+	4997369	Chr6A	5757180	5758211	-	5757695	0.982	0.959	collinear
gene:TraesCS6A03G0020500	Chr6A	5805544	5807529	+	5806536	Chr6A	6424776	6426761	+	6425768	1.0	0.981	collinear
gene:TraesCS6A03G0022200	Chr6A	6352582	6353978	-	6353280	Chr6A	5825593	5827007	-	5826300	0.979	0.968	collinear
gene:TraesCS6A03G0023100	Chr6A	6509916	6510644	+	6510280	Chr6A	6498394	6499122	+	6498758	1.0	0.984	collinear
gene:TraesCS6A03G0023200	Chr6A	6524784	6526124	-	6525454	Chr6A	6504703	6506043	-	6505373	1.0	0.982	collinear
gene:TraesCS6A03G0023700	Chr6A	6596976	6599759	-	6598367	Chr6A	6537957	6541031	-	6539494	0.997	0.985	collinear
gene:TraesCS6A03G0023800	Chr6A	6622241	6625659	-	6623950	Chr6A	6562169	6565595	-	6563882	0.994	0.965	collinear
gene:TraesCS6A03G0023900	Chr6A	6626599	6627983	-	6627291	Chr6A	6566285	6567670	-	6566977	1.0	0.962	collinear
gene:TraesCS6A03G0024000	Chr6A	6629538	6630206	-	6629872	Chr6A	6569208	6569876	-	6569542	1.0	0.971	collinear
gene:TraesCS6A03G0024300	Chr6A	6660567	6667306	+	6663936	Chr6A	6583844	6590532	+	6587188	0.968	0.956	collinear
gene:TraesCS6A03G0024600	Chr6A	6774114	6781537	-	6777825	Chr6A	6683888	6691316	-	6687602	1.0	0.982	collinear
gene:TraesCS6A03G0024900	Chr6A	6804836	6805735	-	6805285	Chr6A	6711410	6712303	-	6711856	1.0	0.98	collinear
gene:TraesCS6A03G0025400	Chr6A	6851548	6858477	-	6855012	Chr6A	6798037	6804083	-	6801060	1.0	0.989	collinear
gene:TraesCS6A03G0025600	Chr6A	6902719	6905185	+	6903952	Chr6A	6842777	6844945	+	6843861	1.0	0.988	collinear
gene:TraesCS6A03G0025800	Chr6A	6905399	6906874	-	6906136	Chr6A	6845164	6846881	-	6846022	1.0	0.984	collinear
gene:TraesCS6A03G0027100	Chr6A	7152663	7153604	-	7153133	Chr6A	6852024	6852966	-	6852495	1.0	0.974	collinear
gene:TraesCS6A03G0027200	Chr6A	7157642	7159485	+	7158563	Chr6A	6857051	6858862	+	6857956	0.975	0.959	collinear
gene:TraesCS6A03G0027300	Chr6A	7168596	7170287	-	7169441	Chr6A	6921795	6923486	-	6922640	1.0	0.988	collinear
gene:TraesCS6A03G0027400	Chr6A	7196854	7200678	+	7198766	Chr6A	6936083	6939911	+	6937997	0.999	0.983	collinear
gene:TraesCS6A03G0028000	Chr6A	7235005	7238338	+	7236671	Chr6A	7178234	7181562	+	7179898	0.998	0.989	collinear
gene:TraesCS6A03G0028200	Chr6A	7482648	7485990	+	7484319	Chr6A	7353737	7357087	+	7355412	0.991	0.955	collinear
gene:TraesCS6A03G0029200	Chr6A	7851077	7857869	+	7854473	Chr6A	7520401	7527130	+	7523765	1.0	0.985	collinear
gene:TraesCS6A03G0029300	Chr6A	7884487	7896338	-	7890412	Chr6A	7543194	7555010	-	7549102	1.0	0.989	collinear
gene:TraesCS6A03G0029900	Chr6A	8006338	8010273	+	8008305	Chr6A	7789042	7792843	+	7790942	0.972	0.94	collinear
gene:TraesCS6A03G0030000	Chr6A	8012421	8019811	+	8016116	Chr6A	7793830	7801207	+	7797518	0.995	0.97	collinear
gene:TraesCS6A03G0030500	Chr6A	8088519	8089226	-	8088872	Chr6A	7819523	7820237	-	7819880	1.0	0.974	collinear
gene:TraesCS6A03G0030700	Chr6A	8173780	8176435	-	8175107	Chr6A	7973326	7975963	-	7974644	0.971	0.926	collinear
gene:TraesCS6A03G0032100	Chr6A	8453662	8456939	-	8455300	Chr6A	8074323	8077600	-	8075961	1.0	1.0	collinear
gene:TraesCS6A03G0032400	Chr6A	8464780	8465505	-	8465142	Chr6A	8085410	8086135	-	8085772	1.0	1.0	collinear
gene:TraesCS6A03G0032500	Chr6A	8465688	8466935	-	8466311	Chr6A	8086318	8087565	-	8086941	1.0	1.0	collinear
gene:TraesCS6A03G0032600	Chr6A	8480777	8483787	+	8482282	Chr6A	8101409	8104419	+	8102914	1.0	1.0	collinear
gene:TraesCS6A03G0033800	Chr6A	8672781	8673413	-	8673097	Chr6A	8289243	8289875	-	8289559	1.0	0.995	collinear
gene:TraesCS6A03G0034000	Chr6A	8675368	8676936	-	8676152	Chr6A	8291823	8293394	-	8292608	1.0	0.995	collinear
gene:TraesCS6A03G0034100	Chr6A	8871064	8872769	-	8871916	Chr6A	8471159	8472864	-	8472011	1.0	0.995	collinear
gene:TraesCS6A03G0034200	Chr6A	8972166	8973845	+	8973005	Chr6A	8574523	8576193	+	8575358	0.994	0.991	collinear
gene:TraesCS6A03G0034300	Chr6A	8997549	8999123	+	8998336	Chr6A	8599151	8600728	+	8599939	1.0	0.987	collinear
gene:TraesCS6A03G0034500	Chr6A	9005874	9007685	-	9006779	Chr6A	8607571	8609382	-	8608476	1.0	0.997	collinear
gene:TraesCS6A03G0034700	Chr6A	9243241	9251040	+	9247140	Chr6A	8802147	8808422	+	8805284	1.0	0.996	collinear
gene:TraesCS6A03G0034800	Chr6A	9251429	9255197	+	9253313	Chr6A	8808838	8812822	+	8810830	1.0	0.992	collinear
gene:TraesCS6A03G0034900	Chr6A	9257732	9258127	+	9257929	Chr6A	8815358	8815753	+	8815555	1.0	0.997	collinear
gene:TraesCS6A03G0035000	Chr6A	9258228	9258707	+	9258467	Chr6A	8815854	8816334	+	8816094	1.0	0.989	collinear
gene:TraesCS6A03G0035100	Chr6A	9260463	9263599	+	9262031	Chr6A	8817708	8820847	+	8819277	1.0	0.996	collinear
gene:TraesCS6A03G0035200	Chr6A	9265010	9266230	+	9265620	Chr6A	8822260	8823480	+	8822870	1.0	0.987	collinear
gene:TraesCS6A03G0035400	Chr6A	9271095	9276490	+	9273792	Chr6A	8828166	8834502	+	8831334	1.0	0.997	collinear
gene:TraesCS6A03G0035500	Chr6A	9283912	9284858	-	9284385	Chr6A	8841936	8842882	-	8842409	1.0	0.994	collinear
gene:TraesCS6A03G0035900	Chr6A	9444032	9445186	+	9444609	Chr6A	9025897	9027051	+	9026474	1.0	0.998	collinear
gene:TraesCS6A03G0036100	Chr6A	9448531	9449670	+	9449100	Chr6A	9029883	9030988	+	9030435	0.963	0.934	collinear
gene:TraesCS6A03G0036500	Chr6A	9470666	9471235	-	9470950	Chr6A	9056678	9057247	-	9056962	1.0	1.0	collinear
gene:TraesCS6A03G0036600	Chr6A	9473682	9475429	-	9474555	Chr6A	9059692	9061439	-	9060565	1.0	1.0	collinear
gene:TraesCS6A03G0036700	Chr6A	9481564	9485669	-	9483616	Chr6A	9067572	9071676	-	9069624	1.0	1.0	collinear
gene:TraesCS6A03G0037100	Chr6A	9658772	9660162	+	9659467	Chr6A	9244786	9246176	+	9245481	1.0	1.0	collinear
gene:TraesCS6A03G0037200	Chr6A	9665556	9666056	-	9665806	Chr6A	9251565	9252065	-	9251815	1.0	1.0	collinear
gene:TraesCS6A03G0037400	Chr6A	9668873	9669166	+	9669019	Chr6A	9254882	9255175	+	9255028	1.0	1.0	collinear
gene:TraesCS6A03G0037500	Chr6A	9867419	9868633	+	9868026	Chr6A	9453756	9454970	+	9454363	1.0	1.0	collinear
gene:TraesCS6A03G0037600	Chr6A	9877826	9879013	+	9878419	Chr6A	9464163	9465350	+	9464756	1.0	1.0	collinear
gene:TraesCS6A03G0037700	Chr6A	9888984	9893419	-	9891201	Chr6A	9475320	9479755	-	9477537	1.0	1.0	collinear
gene:TraesCS6A03G0038200	Chr6A	9962522	9968219	-	9965370	Chr6A	9548875	9554655	-	9551765	1.0	0.974	collinear
gene:TraesCS6A03G0038400	Chr6A	9979995	9980516	+	9980255	Chr6A	9566434	9566955	+	9566694	1.0	1.0	collinear
gene:TraesCS6A03G0038500	Chr6A	9980644	9981150	+	9980897	Chr6A	9567083	9567589	+	9567336	1.0	1.0	collinear
gene:TraesCS6A03G0038700	Chr6A	9982202	9982945	-	9982573	Chr6A	9568640	9569381	-	9569010	0.997	0.997	collinear
gene:TraesCS6A03G0038800	Chr6A	10020588	10022382	-	10021485	Chr6A	9607075	9608869	-	9607972	1.0	1.0	collinear
gene:TraesCS6A03G0038900	Chr6A	10058301	10060057	-	10059179	Chr6A	9644511	9646267	-	9645389	1.0	1.0	collinear
gene:TraesCS6A03G0039300	Chr6A	10070593	10071054	-	10070823	Chr6A	9656804	9657265	-	9657034	1.0	1.0	collinear
gene:TraesCS6A03G0039500	Chr6A	10195542	10197545	-	10196543	Chr6A	9750876	9752879	-	9751877	1.0	1.0	collinear
gene:TraesCS6A03G0039900	Chr6A	10318880	10322522	-	10320701	Chr6A	9873421	9877063	-	9875242	1.0	0.999	collinear
gene:TraesCS6A03G0040000	Chr6A	10339644	10342926	-	10341285	Chr6A	9894184	9897466	-	9895825	1.0	1.0	collinear
gene:TraesCS6A03G0040300	Chr6A	10363470	10373065	-	10368267	Chr6A	9918017	9927594	-	9922805	0.991	0.991	collinear
gene:TraesCS6A03G0040500	Chr6A	10376015	10380589	+	10378302	Chr6A	9930544	9935118	+	9932831	1.0	0.999	collinear
gene:TraesCS6A03G0041000	Chr6A	10428638	10429207	+	10428922	Chr6A	9938753	9939322	+	9939037	1.0	0.97	collinear
gene:TraesCS6A03G0041300	Chr6A	10440680	10441222	+	10440951	Chr6A	9950789	9951331	+	9951060	1.0	0.966	collinear
gene:TraesCS6A03G0041500	Chr6A	10443656	10447229	+	10445442	Chr6A	9956766	9960338	+	9958552	1.0	0.973	collinear
gene:TraesCS6A03G0041800	Chr6A	10500342	10501771	+	10501056	Chr6A	10010050	10011485	+	10010767	1.0	0.993	collinear
gene:TraesCS6A03G0042300	Chr6A	10631402	10634755	+	10633078	Chr6A	10091088	10094585	+	10092836	0.991	0.93	collinear
gene:TraesCS6A03G0042400	Chr6A	10635627	10643113	+	10639370	Chr6A	10096358	10104055	+	10100206	0.999	0.954	collinear
gene:TraesCS6A03G0042600	Chr6A	10650636	10652928	+	10651782	Chr6A	10105648	10108013	+	10106830	0.999	0.972	collinear
gene:TraesCS6A03G0043100	Chr6A	10670192	10670905	+	10670548	Chr6A	10115892	10116605	+	10116248	1.0	0.991	collinear
gene:TraesCS6A03G0043200	Chr6A	10679442	10679948	+	10679695	Chr6A	10123460	10123966	+	10123713	1.0	0.992	collinear
gene:TraesCS6A03G0043400	Chr6A	10775341	10776267	-	10775804	Chr6A	10222335	10223268	-	10222801	1.0	0.991	collinear
gene:TraesCS6A03G0043500	Chr6A	10775806	10779357	+	10777581	Chr6A	10222807	10226344	+	10224575	0.991	0.987	collinear
gene:TraesCS6A03G0044100	Chr6A	10796602	10800559	+	10798580	Chr6A	10387073	10391027	+	10389050	1.0	0.989	collinear
gene:TraesCS6A03G0044400	Chr6A	10833081	10833551	+	10833316	Chr6A	10410165	10410632	+	10410398	0.993	0.976	collinear
gene:TraesCS6A03G0045600	Chr6A	11259162	11259797	+	11259479	Chr6A	10639414	10640049	+	10639731	1.0	0.973	collinear
gene:TraesCS6A03G0046100	Chr6A	11376539	11377272	+	11376905	Chr6A	10711934	10712667	+	10712300	1.0	0.974	collinear
gene:TraesCS6A03G0046500	Chr6A	11448235	11448726	-	11448480	Chr6A	10747814	10748305	-	10748059	1.0	0.985	collinear
gene:TraesCS6A03G0047100	Chr6A	11710351	11716441	-	11713396	Chr6A	10895310	10900862	-	10898086	0.972	0.953	collinear
gene:TraesCS6A03G0047200	Chr6A	11732357	11734791	+	11733574	Chr6A	10929464	10931847	+	10930655	0.959	0.928	collinear
gene:TraesCS6A03G0047500	Chr6A	11813604	11822722	+	11818163	Chr6A	10934146	10943260	+	10938703	0.992	0.969	collinear
gene:TraesCS6A03G0047600	Chr6A	11824823	11827423	-	11826123	Chr6A	10946243	10949264	-	10947753	0.977	0.926	collinear
gene:TraesCS6A03G0048200	Chr6A	12064955	12067107	+	12066031	Chr6A	11003810	11006099	+	11004954	0.998	0.983	collinear
gene:TraesCS6A03G0048400	Chr6A	12068383	12073209	-	12070796	Chr6A	11007367	11012140	-	11009753	0.993	0.983	collinear
gene:TraesCS6A03G0048500	Chr6A	12083942	12088123	-	12086032	Chr6A	11020552	11024752	-	11022652	1.0	0.974	collinear
gene:TraesCS6A03G0048700	Chr6A	12094210	12095265	+	12094737	Chr6A	11161868	11162923	+	11162395	1.0	0.982	collinear
gene:TraesCS6A03G0048900	Chr6A	12136731	12137926	+	12137328	Chr6A	11250050	11251244	+	11250647	0.999	0.966	collinear
gene:TraesCS6A03G0049100	Chr6A	12493877	12494758	+	12494317	Chr6A	11538608	11539489	+	11539048	1.0	0.981	collinear
gene:TraesCS6A03G0050600	Chr6A	12837260	12838301	-	12837780	Chr6A	11832960	11833984	-	11833472	0.984	0.937	collinear
gene:TraesCS6A03G0050900	Chr6A	12958683	12962150	-	12960416	Chr6A	12118537	12121913	-	12120225	0.999	0.975	collinear
gene:TraesCS6A03G0051000	Chr6A	12972559	12975757	-	12974158	Chr6A	12151148	12154341	-	12152744	1.0	0.98	collinear
gene:TraesCS6A03G0051100	Chr6A	12991754	12995043	-	12993398	Chr6A	12161833	12165096	-	12163464	0.993	0.933	collinear
gene:TraesCS6A03G0051900	Chr6A	13191572	13192475	-	13192023	Chr6A	12264346	12265251	-	12264798	0.983	0.947	collinear
gene:TraesCS6A03G0052000	Chr6A	13240709	13241887	-	13241298	Chr6A	12341470	12342644	-	12342057	0.994	0.978	collinear
gene:TraesCS6A03G0052200	Chr6A	13283523	13286022	-	13284772	Chr6A	12385186	12387685	-	12386435	1.0	0.987	collinear
gene:TraesCS6A03G0052500	Chr6A	13363237	13365679	+	13364458	Chr6A	12474531	12476983	+	12475757	1.0	0.995	collinear
gene:TraesCS6A03G0052800	Chr6A	13452977	13456276	+	13454626	Chr6A	12539847	12543067	+	12541457	0.974	0.934	collinear
gene:TraesCS6A03G0053100	Chr6A	13514651	13516894	-	13515772	Chr6A	12559292	12561546	-	12560419	0.993	0.96	collinear
gene:TraesCS6A03G0053200	Chr6A	13528644	13530113	+	13529378	Chr6A	12574520	12575989	+	12575254	1.0	0.987	collinear
gene:TraesCS6A03G0053800	Chr6A	13679229	13683414	+	13681321	Chr6A	12755338	12759590	+	12757464	1.0	0.968	collinear
gene:TraesCS6A03G0053900	Chr6A	13684327	13686423	-	13685375	Chr6A	12760327	12762563	-	12761445	1.0	0.97	collinear
gene:TraesCS6A03G0054100	Chr6A	13708034	13709236	+	13708635	Chr6A	12793197	12794441	+	12793819	1.0	0.946	collinear
gene:TraesCS6A03G0054700	Chr6A	13779362	13787511	+	13783436	Chr6A	12825793	12833940	+	12829866	0.997	0.984	collinear
gene:TraesCS6A03G0055000	Chr6A	13814362	13814901	+	13814631	Chr6A	13148004	13148543	+	13148273	1.0	0.996	collinear
gene:TraesCS6A03G0055200	Chr6A	13825479	13827181	-	13826330	Chr6A	13156787	13158488	-	13157637	0.999	0.972	collinear
gene:TraesCS6A03G0055300	Chr6A	13865987	13874288	+	13870137	Chr6A	13178021	13185679	+	13181850	0.94	0.918	collinear
gene:TraesCS6A03G0055600	Chr6A	14017545	14019339	-	14018442	Chr6A	13292861	13294606	-	13293733	0.968	0.933	collinear
gene:TraesCS6A03G0056000	Chr6A	14228359	14230494	-	14229426	Chr6A	13458651	13460774	-	13459712	0.996	0.972	collinear
gene:TraesCS6A03G0056100	Chr6A	14249390	14250855	+	14250122	Chr6A	13513990	13515455	+	13514722	1.0	0.981	collinear
gene:TraesCS6A03G0056500	Chr6A	14282648	14284420	-	14283534	Chr6A	13534191	13535979	-	13535085	1.0	0.984	collinear
gene:TraesCS6A03G0056700	Chr6A	14340565	14341448	+	14341006	Chr6A	13589566	13590449	+	13590007	1.0	0.986	collinear
gene:TraesCS6A03G0056800	Chr6A	14349724	14350977	-	14350350	Chr6A	13633282	13634535	-	13633908	1.0	1.0	collinear
gene:TraesCS6A03G0056900	Chr6A	14397194	14407207	+	14402200	Chr6A	13680772	13690785	+	13685778	1.0	1.0	collinear
gene:TraesCS6A03G0057300	Chr6A	14450508	14454908	+	14452708	Chr6A	13734074	13738525	+	13736299	1.0	1.0	collinear
gene:TraesCS6A03G0057400	Chr6A	14454995	14455537	-	14455266	Chr6A	13738612	13739154	-	13738883	1.0	1.0	collinear
gene:TraesCS6A03G0057600	Chr6A	14458904	14468241	-	14463572	Chr6A	13742520	13751856	-	13747188	1.0	0.999	collinear
gene:TraesCS6A03G0058400	Chr6A	14779983	14783826	-	14781904	Chr6A	14062644	14066487	-	14064565	1.0	1.0	collinear
gene:TraesCS6A03G0058600	Chr6A	14830104	14830397	+	14830250	Chr6A	14112793	14113086	+	14112939	1.0	1.0	collinear
gene:TraesCS6A03G0058900	Chr6A	14899043	14900702	-	14899872	Chr6A	14181735	14183394	-	14182564	1.0	0.999	collinear
gene:TraesCS6A03G0059200	Chr6A	15055580	15060784	+	15058182	Chr6A	14336114	14341318	+	14338716	1.0	1.0	collinear
gene:TraesCS6A03G0059300	Chr6A	15060851	15063542	-	15062196	Chr6A	14341385	14344076	-	14342730	1.0	1.0	collinear
gene:TraesCS6A03G0060100	Chr6A	15129564	15133643	+	15131603	Chr6A	14412577	14420537	+	14416557	1.0	0.995	collinear
