gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity	segment
gene:TraesCS2A03G0017000	Chr2A	5190513	5193466	-	5191989	Chr2A	4346892	4349851	-	4348371	1.0	0.995	collinear
gene:TraesCS2A03G0017400	Chr2A	5208324	5208722	+	5208523	Chr2A	4379049	4379447	+	4379248	1.0	0.984	collinear
gene:TraesCS2A03G0017700	Chr2A	5297982	5303454	+	5300718	Chr2A	4467185	4472814	+	4469999	1.0	0.997	collinear
gene:TraesCS2A03G0017800	Chr2A	5304264	5306171	-	5305217	Chr2A	4473623	4475529	-	4474576	1.0	0.996	collinear
gene:TraesCS2A03G0018100	Chr2A	5378713	5380327	+	5379520	Chr2A	4620258	4621873	+	4621065	1.0	0.982	collinear
gene:TraesCS2A03G0018200	Chr2A	5388490	5390067	-	5389278	Chr2A	4632573	4634135	-	4633354	0.99	0.978	collinear
gene:TraesCS2A03G0018500	Chr2A	5449423	5450943	+	5450183	Chr2A	4700665	4702185	+	4701425	1.0	0.994	collinear
gene:TraesCS2A03G0018600	Chr2A	5461521	5475514	+	5468517	Chr2A	4712699	4726713	+	4719706	1.0	0.997	collinear
gene:TraesCS2A03G0018700	Chr2A	5479584	5484255	+	5481919	Chr2A	4731414	4736645	+	4734029	1.0	0.997	collinear
gene:TraesCS2A03G0018800	Chr2A	5483478	5484447	+	5483962	Chr2A	4735306	4736837	+	4736071	1.0	0.995	collinear
gene:TraesCS2A03G0019100	Chr2A	5493286	5494806	+	5494046	Chr2A	4743218	4744738	+	4743978	1.0	0.992	collinear
gene:TraesCS2A03G0019500	Chr2A	5605896	5606282	-	5606089	Chr2A	4840395	4840781	-	4840588	1.0	0.994	collinear
gene:TraesCS2A03G0019600	Chr2A	5610271	5613461	+	5611866	Chr2A	4844779	4847835	+	4846307	0.923	0.917	collinear
gene:TraesCS2A03G0020500	Chr2A	5645108	5647672	+	5646390	Chr2A	4869379	4871943	+	4870661	1.0	0.99	collinear
gene:TraesCS2A03G0020400	Chr2A	5645051	5651749	-	5648400	Chr2A	4869322	4875988	-	4872655	0.988	0.974	collinear
gene:TraesCS2A03G0020600	Chr2A	5667099	5668799	+	5667949	Chr2A	4905758	4907441	+	4906599	0.989	0.978	collinear
gene:TraesCS2A03G0020900	Chr2A	5684343	5694560	-	5689451	Chr2A	4930687	4940860	-	4935773	1.0	0.988	collinear
gene:TraesCS2A03G0021000	Chr2A	5698584	5706806	-	5702695	Chr2A	4944903	4950848	-	4947875	0.972	0.967	collinear
gene:TraesCS2A03G0021100	Chr2A	5712649	5714816	-	5713732	Chr2A	4965317	4967484	-	4966400	1.0	0.996	collinear
gene:TraesCS2A03G0021300	Chr2A	5804106	5804940	+	5804523	Chr2A	5036320	5037145	+	5036732	0.975	0.942	collinear
gene:TraesCS2A03G0021400	Chr2A	5808896	5812466	+	5810681	Chr2A	5040891	5044464	+	5042677	1.0	0.994	collinear
gene:TraesCS2A03G0021500	Chr2A	5814388	5817627	-	5816007	Chr2A	5046125	5049310	-	5047717	0.97	0.959	collinear
gene:TraesCS2A03G0022500	Chr2A	5886612	5890406	+	5888509	Chr2A	5142697	5146491	+	5144594	1.0	0.998	collinear
gene:TraesCS2A03G0022600	Chr2A	5891657	5893543	+	5892600	Chr2A	5147741	5149627	+	5148684	1.0	0.995	collinear
gene:TraesCS2A03G0022700	Chr2A	5895383	5896564	-	5895973	Chr2A	5151466	5152605	-	5152035	0.927	0.921	collinear
gene:TraesCS2A03G0023000	Chr2A	5932292	5938044	+	5935168	Chr2A	5251803	5257566	+	5254684	1.0	0.987	collinear
gene:TraesCS2A03G0023100	Chr2A	5940835	5942579	+	5941707	Chr2A	5260410	5262170	+	5261290	1.0	0.98	collinear
gene:TraesCS2A03G0023500	Chr2A	5985018	5989964	+	5987491	Chr2A	5289493	5294445	+	5291969	1.0	0.983	collinear
gene:TraesCS2A03G0023600	Chr2A	6008156	6012012	+	6010084	Chr2A	5360975	5364931	+	5362953	1.0	0.996	collinear
gene:TraesCS2A03G0023700	Chr2A	6014763	6019662	-	6017212	Chr2A	5367680	5372602	-	5370141	1.0	0.996	collinear
gene:TraesCS2A03G0023800	Chr2A	6027070	6029051	+	6028060	Chr2A	5411097	5413077	+	5412087	1.0	0.996	collinear
gene:TraesCS2A03G0024000	Chr2A	6056904	6060844	+	6058874	Chr2A	5438144	5442084	+	5440114	1.0	0.996	collinear
gene:TraesCS2A03G0024100	Chr2A	6062525	6068056	-	6065290	Chr2A	5443766	5449432	-	5446599	1.0	0.996	collinear
gene:TraesCS2A03G0024200	Chr2A	6138096	6140667	-	6139381	Chr2A	5498747	5501331	-	5500039	0.998	0.989	collinear
gene:TraesCS2A03G0024300	Chr2A	6156288	6160615	-	6158451	Chr2A	5516877	5521210	-	5519043	1.0	0.992	collinear
gene:TraesCS2A03G0024600	Chr2A	6195422	6196652	-	6196037	Chr2A	5547085	5548303	-	5547694	0.985	0.983	collinear
gene:TraesCS2A03G0024800	Chr2A	6209975	6210762	+	6210368	Chr2A	5564006	5564793	+	5564399	1.0	0.997	collinear
gene:TraesCS2A03G0025200	Chr2A	6489819	6490277	-	6490048	Chr2A	5846471	5846929	-	5846700	1.0	1.0	collinear
gene:TraesCS2A03G0025400	Chr2A	6543800	6547989	+	6545894	Chr2A	5900394	5904583	+	5902488	1.0	1.0	collinear
gene:TraesCS2A03G0025700	Chr2A	6601068	6601526	+	6601297	Chr2A	5956798	5957256	+	5957027	1.0	1.0	collinear
gene:TraesCS2A03G0026200	Chr2A	6713541	6720750	-	6717145	Chr2A	6082767	6089976	-	6086371	1.0	1.0	collinear
gene:TraesCS2A03G0026500	Chr2A	6833898	6836259	+	6835078	Chr2A	6202186	6204546	+	6203366	1.0	1.0	collinear
gene:TraesCS2A03G0026800	Chr2A	6847261	6865735	+	6856498	Chr2A	6215357	6234105	+	6224731	1.0	1.0	collinear
gene:TraesCS2A03G0027000	Chr2A	6870963	6874446	+	6872704	Chr2A	6239333	6242816	+	6241074	1.0	1.0	collinear
gene:TraesCS2A03G0027200	Chr2A	6876280	6885119	-	6880699	Chr2A	6244650	6253488	-	6249069	1.0	1.0	collinear
gene:TraesCS2A03G0027300	Chr2A	6891123	6896277	+	6893700	Chr2A	6259492	6264423	+	6261957	1.0	1.0	collinear
gene:TraesCS2A03G0027400	Chr2A	6897295	6903634	+	6900464	Chr2A	6265440	6271407	+	6268423	1.0	1.0	collinear
gene:TraesCS2A03G0027500	Chr2A	6904995	6909268	-	6907131	Chr2A	6272770	6277043	-	6274906	1.0	1.0	collinear
gene:TraesCS2A03G0027900	Chr2A	7114869	7118510	+	7116689	Chr2A	6492620	6496261	+	6494440	1.0	1.0	collinear
gene:TraesCS2A03G0028400	Chr2A	7216325	7216822	-	7216573	Chr2A	6594076	6594573	-	6594324	1.0	1.0	collinear
gene:TraesCS2A03G0028800	Chr2A	7233754	7237627	+	7235690	Chr2A	6611519	6615392	+	6613455	1.0	1.0	collinear
gene:TraesCS2A03G0029000	Chr2A	7328862	7329442	-	7329152	Chr2A	6706631	6707211	-	6706921	1.0	1.0	collinear
gene:TraesCS2A03G0029100	Chr2A	7406482	7410268	-	7408375	Chr2A	6784286	6788072	-	6786179	1.0	1.0	collinear
gene:TraesCS2A03G0029200	Chr2A	7448913	7452453	-	7450683	Chr2A	6826719	6830259	-	6828489	1.0	1.0	collinear
gene:TraesCS2A03G0029500	Chr2A	7555929	7559228	+	7557578	Chr2A	6933724	6937023	+	6935373	1.0	1.0	collinear
gene:TraesCS2A03G0029600	Chr2A	7563339	7564570	-	7563954	Chr2A	6941134	6942365	-	6941749	1.0	1.0	collinear
gene:TraesCS2A03G0029700	Chr2A	7569124	7569672	-	7569398	Chr2A	6946920	6947468	-	6947194	1.0	1.0	collinear
gene:TraesCS2A03G0029800	Chr2A	7574152	7575954	+	7575053	Chr2A	6951952	6953754	+	6952853	1.0	1.0	collinear
gene:TraesCS2A03G0029900	Chr2A	7585507	7588045	-	7586776	Chr2A	6963308	6965846	-	6964577	1.0	1.0	collinear
gene:TraesCS2A03G0030000	Chr2A	7594702	7595382	+	7595042	Chr2A	6972503	6973183	+	6972843	1.0	1.0	collinear
gene:TraesCS2A03G0030200	Chr2A	7598011	7601005	+	7599508	Chr2A	6975810	6978804	+	6977307	1.0	1.0	collinear
gene:TraesCS2A03G0030500	Chr2A	7611561	7614909	-	7613235	Chr2A	6989200	6992548	-	6990874	1.0	1.0	collinear
gene:TraesCS2A03G0030600	Chr2A	7629304	7633851	+	7631577	Chr2A	7006943	7011490	+	7009216	1.0	1.0	collinear
gene:TraesCS2A03G0030800	Chr2A	7703695	7706561	-	7705128	Chr2A	7068876	7071742	-	7070309	1.0	1.0	collinear
gene:TraesCS2A03G0030900	Chr2A	7708277	7709952	-	7709114	Chr2A	7073458	7075133	-	7074295	1.0	1.0	collinear
gene:TraesCS2A03G0031000	Chr2A	7821445	7821819	+	7821632	Chr2A	7187760	7188134	+	7187947	1.0	1.0	collinear
gene:TraesCS2A03G0031100	Chr2A	7828624	7832791	+	7830707	Chr2A	7194939	7199106	+	7197022	1.0	1.0	collinear
gene:TraesCS2A03G0031200	Chr2A	7847760	7850284	+	7849022	Chr2A	7214075	7216599	+	7215337	1.0	1.0	collinear
gene:TraesCS2A03G0031500	Chr2A	7974393	7974638	-	7974515	Chr2A	7340202	7340447	-	7340324	1.0	1.0	collinear
gene:TraesCS2A03G0032000	Chr2A	8046439	8047681	+	8047060	Chr2A	7406160	7407402	+	7406781	1.0	1.0	collinear
gene:TraesCS2A03G0032100	Chr2A	8053305	8054623	+	8053964	Chr2A	7365969	7367287	+	7366628	1.0	1.0	collinear
gene:TraesCS2A03G0032600	Chr2A	8161335	8161580	+	8161457	Chr2A	7521411	7521656	+	7521533	1.0	1.0	collinear
gene:TraesCS2A03G0032900	Chr2A	8195350	8196021	+	8195685	Chr2A	7555427	7556098	+	7555762	1.0	1.0	collinear
gene:TraesCS2A03G0033000	Chr2A	8242748	8243421	+	8243084	Chr2A	7602780	7603453	+	7603116	1.0	1.0	collinear
gene:TraesCS2A03G0034000	Chr2A	8678044	8678999	-	8678521	Chr2A	7766503	7767458	-	7766980	1.0	1.0	collinear
gene:TraesCS2A03G0034300	Chr2A	8691026	8692151	+	8691588	Chr2A	7779489	7780614	+	7780051	1.0	1.0	collinear
gene:TraesCS2A03G0034400	Chr2A	8709301	8716514	-	8712907	Chr2A	7797765	7804980	-	7801372	1.0	1.0	collinear
gene:TraesCS2A03G0034600	Chr2A	8850722	8856225	-	8853473	Chr2A	7939200	7944703	-	7941951	1.0	1.0	collinear
gene:TraesCS2A03G0034700	Chr2A	8890522	8892207	+	8891364	Chr2A	7979014	7980699	+	7979856	1.0	1.0	collinear
gene:TraesCS2A03G0034800	Chr2A	8904391	8906110	+	8905250	Chr2A	7992881	7994600	+	7993740	1.0	1.0	collinear
gene:TraesCS2A03G0034900	Chr2A	8908282	8912918	+	8910600	Chr2A	7996768	8001404	+	7999086	1.0	1.0	collinear
gene:TraesCS2A03G0035200	Chr2A	8949289	8950740	+	8950014	Chr2A	8037779	8039230	+	8038504	1.0	1.0	collinear
gene:TraesCS2A03G0035500	Chr2A	9497087	9499842	+	9498464	Chr2A	8735713	8738468	+	8737090	1.0	1.0	collinear
gene:TraesCS2A03G0036100	Chr2A	9609521	9612375	+	9610948	Chr2A	8847379	8850233	+	8848806	1.0	1.0	collinear
gene:TraesCS2A03G0036200	Chr2A	9614291	9618881	-	9616586	Chr2A	8852149	8856739	-	8854444	1.0	1.0	collinear
gene:TraesCS2A03G0036800	Chr2A	9831458	9833452	-	9832455	Chr2A	9115648	9117642	-	9116645	1.0	1.0	collinear
gene:TraesCS2A03G0036900	Chr2A	9838071	9840946	+	9839508	Chr2A	9122261	9125136	+	9123698	1.0	1.0	collinear
gene:TraesCS2A03G0037000	Chr2A	9864423	9870187	+	9867305	Chr2A	9147895	9153659	+	9150777	1.0	1.0	collinear
gene:TraesCS2A03G0037100	Chr2A	9870676	9873085	-	9871880	Chr2A	9154148	9156557	-	9155352	1.0	1.0	collinear
gene:TraesCS2A03G0037300	Chr2A	10057499	10059853	-	10058676	Chr2A	9322156	9324510	-	9323333	1.0	1.0	collinear
gene:TraesCS2A03G0037500	Chr2A	10101484	10102944	+	10102214	Chr2A	9366143	9367603	+	9366873	1.0	1.0	collinear
gene:TraesCS2A03G0037700	Chr2A	10229780	10230394	+	10230087	Chr2A	9494443	9495057	+	9494750	1.0	1.0	collinear
gene:TraesCS2A03G0037900	Chr2A	10312993	10314464	+	10313728	Chr2A	9577664	9579135	+	9578399	1.0	1.0	collinear
gene:TraesCS2A03G0038000	Chr2A	10316507	10318063	+	10317285	Chr2A	9581178	9582734	+	9581956	1.0	1.0	collinear
gene:TraesCS2A03G0038100	Chr2A	10368296	10369996	+	10369146	Chr2A	9632963	9634405	+	9633684	0.997	0.997	collinear
gene:TraesCS2A03G0038200	Chr2A	10392963	10394455	+	10393709	Chr2A	9657371	9658863	+	9658117	1.0	1.0	collinear
gene:TraesCS2A03G0038300	Chr2A	10404599	10408710	+	10406654	Chr2A	9669014	9673125	+	9671069	1.0	0.999	collinear
gene:TraesCS2A03G0038400	Chr2A	10412476	10414101	+	10413288	Chr2A	9676891	9678516	+	9677703	1.0	1.0	collinear
gene:TraesCS2A03G0038500	Chr2A	10419981	10421441	-	10420711	Chr2A	9684398	9685858	-	9685128	1.0	1.0	collinear
gene:TraesCS2A03G0038800	Chr2A	10440469	10442337	-	10441403	Chr2A	9704749	9706617	-	9705683	1.0	1.0	collinear
gene:TraesCS2A03G0039100	Chr2A	11017143	11018591	-	11017867	Chr2A	10396052	10397500	-	10396776	1.0	1.0	collinear
gene:TraesCS2A03G0039400	Chr2A	11049077	11050675	+	11049876	Chr2A	10427976	10429574	+	10428775	1.0	1.0	collinear
gene:TraesCS2A03G0039500	Chr2A	11054856	11056310	-	11055583	Chr2A	10433755	10435209	-	10434482	1.0	1.0	collinear
gene:TraesCS2A03G0039700	Chr2A	11060893	11063346	+	11062119	Chr2A	10439794	10442247	+	10441020	1.0	1.0	collinear
gene:TraesCS2A03G0039800	Chr2A	11150494	11152195	-	11151344	Chr2A	10529419	10531120	-	10530269	1.0	1.0	collinear
gene:TraesCS2A03G0039900	Chr2A	11157585	11158064	-	11157824	Chr2A	10536510	10536989	-	10536749	1.0	1.0	collinear
gene:TraesCS2A03G0040600	Chr2A	11218311	11221536	-	11219923	Chr2A	10597251	10600476	-	10598863	1.0	1.0	collinear
gene:TraesCS2A03G0040700	Chr2A	11308933	11312689	-	11310811	Chr2A	10687770	10691526	-	10689648	1.0	1.0	collinear
gene:TraesCS2A03G0041200	Chr2A	11324593	11326032	-	11325312	Chr2A	11557972	11559411	+	11558691	1.0	1.0	collinear
gene:TraesCS2A03G0041300	Chr2A	11324593	11326032	-	11325312	Chr2A	11557972	11559411	+	11558691	1.0	1.0	collinear
gene:TraesCS2A03G0041500	Chr2A	11328015	11328869	-	11328442	Chr2A	11555127	11555981	+	11555554	1.0	1.0	collinear
gene:TraesCS2A03G0041400	Chr2A	11328015	11328869	-	11328442	Chr2A	11555127	11555981	+	11555554	1.0	1.0	collinear
gene:TraesCS2A03G0041600	Chr2A	11328015	11328869	-	11328442	Chr2A	11555127	11555981	+	11555554	1.0	1.0	collinear
gene:TraesCS2A03G0042000	Chr2A	11381853	11383879	+	11382866	Chr2A	10713572	10715598	+	10714585	1.0	1.0	collinear
gene:TraesCS2A03G0042300	Chr2A	11632000	11634387	+	11633193	Chr2A	10963394	10965781	+	10964587	1.0	1.0	collinear
gene:TraesCS2A03G0042400	Chr2A	11662733	11663308	-	11663020	Chr2A	10994127	10994702	-	10994414	1.0	1.0	collinear
gene:TraesCS2A03G0042500	Chr2A	11666485	11667438	-	11666961	Chr2A	10997876	10998829	-	10998352	1.0	0.98	collinear
gene:TraesCS2A03G0042800	Chr2A	11683659	11684394	-	11684026	Chr2A	11015059	11015794	-	11015426	1.0	1.0	collinear
gene:TraesCS2A03G0042900	Chr2A	11693710	11694898	-	11694304	Chr2A	11025110	11026298	-	11025704	1.0	1.0	collinear
gene:TraesCS2A03G0043400	Chr2A	11752168	11754017	+	11753092	Chr2A	11083570	11085419	+	11084494	1.0	0.996	collinear
gene:TraesCS2A03G0043600	Chr2A	11887767	11889468	+	11888617	Chr2A	11217797	11219498	+	11218647	1.0	1.0	collinear
gene:TraesCS2A03G0044400	Chr2A	11966365	11967985	+	11967175	Chr2A	11294516	11296136	+	11295326	1.0	0.999	collinear
gene:TraesCS2A03G0044500	Chr2A	12103080	12103741	+	12103410	Chr2A	11429794	11430455	+	11430124	1.0	1.0	collinear
gene:TraesCS2A03G0044800	Chr2A	12279438	12281423	-	12280430	Chr2A	11607784	11609769	-	11608776	1.0	1.0	collinear
gene:TraesCS2A03G0045000	Chr2A	12415768	12416658	+	12416213	Chr2A	11737987	11738877	+	11738432	1.0	1.0	collinear
gene:TraesCS2A03G0045100	Chr2A	12436869	12437720	+	12437294	Chr2A	11759087	11759938	+	11759512	1.0	1.0	collinear
gene:TraesCS2A03G0045200	Chr2A	12453651	12456342	-	12454996	Chr2A	11775865	11778556	-	11777210	1.0	1.0	collinear
gene:TraesCS2A03G0045500	Chr2A	12797591	12799207	+	12798399	Chr2A	12072547	12074163	+	12073355	1.0	1.0	collinear
gene:TraesCS2A03G0045600	Chr2A	12817959	12819670	-	12818814	Chr2A	12091822	12093533	-	12092677	1.0	1.0	collinear
gene:TraesCS2A03G0045700	Chr2A	12838317	12841002	+	12839659	Chr2A	12112179	12114864	+	12113521	1.0	1.0	collinear
gene:TraesCS2A03G0046000	Chr2A	12913556	12918974	+	12916265	Chr2A	12231462	12236880	+	12234171	1.0	1.0	collinear
gene:TraesCS2A03G0046100	Chr2A	12928695	12934990	-	12931842	Chr2A	12242285	12248580	-	12245432	1.0	1.0	collinear
gene:TraesCS2A03G0046400	Chr2A	13060511	13064012	+	13062261	Chr2A	12397903	12401405	+	12399654	1.0	0.998	collinear
gene:TraesCS2A03G0046500	Chr2A	13065737	13082790	-	13074263	Chr2A	12403129	12420186	-	12411657	1.0	0.998	collinear
gene:TraesCS2A03G0046800	Chr2A	13174258	13176698	-	13175478	Chr2A	12511651	12514091	-	12512871	1.0	1.0	collinear
gene:TraesCS2A03G0046900	Chr2A	13241542	13245181	+	13243361	Chr2A	12580260	12583828	+	12582044	0.986	0.965	collinear
gene:TraesCS2A03G0047000	Chr2A	13310636	13312962	+	13311799	Chr2A	12607314	12609672	+	12608493	1.0	0.959	collinear
gene:TraesCS2A03G0047100	Chr2A	13321859	13325316	-	13323587	Chr2A	12615999	12619425	-	12617712	0.979	0.929	collinear
gene:TraesCS2A03G0047300	Chr2A	13352800	13354685	-	13353742	Chr2A	12655385	12657297	-	12656341	0.999	0.942	collinear
gene:TraesCS2A03G0047600	Chr2A	13540410	13542837	+	13541623	Chr2A	12704575	12707003	+	12705789	1.0	0.961	collinear
