gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity	segment
gene:TraesCS3D03G0061500	Chr3D	12415658	12416526	+	12416092	Chr3D	2115880	2116748	+	2116314	1.0	1.0	collinear
gene:TraesCS3D03G0061600	Chr3D	12453590	12458078	-	12455834	Chr3D	2153808	2158296	-	2156052	1.0	0.999	collinear
gene:TraesCS3D03G0062400	Chr3D	12590049	12591430	+	12590739	Chr3D	2290276	2291657	+	2290966	1.0	0.999	collinear
gene:TraesCS3D03G0062500	Chr3D	12659508	12659978	+	12659743	Chr3D	2359724	2360194	+	2359959	1.0	1.0	collinear
gene:TraesCS3D03G0062600	Chr3D	12663049	12665321	+	12664185	Chr3D	2363245	2365516	+	2364380	1.0	1.0	collinear
gene:TraesCS3D03G0062700	Chr3D	12670851	12673999	+	12672425	Chr3D	2370974	2374123	+	2372548	1.0	0.996	collinear
gene:TraesCS3D03G0062900	Chr3D	12689229	12689654	+	12689441	Chr3D	2389258	2389683	+	2389470	1.0	0.995	collinear
gene:TraesCS3D03G0063000	Chr3D	12697285	12700740	-	12699012	Chr3D	2392555	2396011	-	2394283	1.0	0.997	collinear
gene:TraesCS3D03G0063300	Chr3D	12744562	12747173	-	12745867	Chr3D	2439771	2442381	-	2441076	0.999	0.998	collinear
gene:TraesCS3D03G0063400	Chr3D	12751108	12752085	-	12751596	Chr3D	2446313	2447290	-	2446801	1.0	1.0	collinear
gene:TraesCS3D03G0063600	Chr3D	12755191	12757952	-	12756571	Chr3D	2450396	2453157	-	2451776	1.0	1.0	collinear
gene:TraesCS3D03G0063700	Chr3D	12767971	12768842	+	12768406	Chr3D	2463173	2464044	+	2463608	1.0	1.0	collinear
gene:TraesCS3D03G0063800	Chr3D	12777088	12777513	+	12777300	Chr3D	2472289	2472714	+	2472501	1.0	1.0	collinear
gene:TraesCS3D03G0064000	Chr3D	12796450	12796878	+	12796664	Chr3D	2491614	2492042	+	2491828	1.0	1.0	collinear
gene:TraesCS3D03G0064100	Chr3D	12826915	12827806	+	12827360	Chr3D	2522081	2522972	+	2522526	1.0	1.0	collinear
gene:TraesCS3D03G0064200	Chr3D	12831748	12833242	+	12832495	Chr3D	2526914	2528408	+	2527661	1.0	1.0	collinear
gene:TraesCS3D03G0064300	Chr3D	12834943	12835305	+	12835124	Chr3D	2530109	2530471	+	2530290	1.0	1.0	collinear
gene:TraesCS3D03G0064600	Chr3D	12951722	12961660	-	12956691	Chr3D	2646868	2656754	-	2651811	0.954	0.954	collinear
gene:TraesCS3D03G0064900	Chr3D	13051121	13053571	+	13052346	Chr3D	2743902	2746352	+	2745127	1.0	1.0	collinear
gene:TraesCS3D03G0065000	Chr3D	13089709	13093923	+	13091816	Chr3D	2782488	2786702	+	2784595	1.0	0.999	collinear
gene:TraesCS3D03G0065300	Chr3D	13115200	13116721	-	13115960	Chr3D	2806662	2808183	-	2807422	1.0	0.999	collinear
gene:TraesCS3D03G0065400	Chr3D	13124622	13132147	-	13128384	Chr3D	2817633	2825158	-	2821395	1.0	1.0	collinear
gene:TraesCS3D03G0065600	Chr3D	13137922	13140127	+	13139024	Chr3D	2830942	2833147	+	2832044	1.0	1.0	collinear
gene:TraesCS3D03G0065900	Chr3D	13166607	13171960	+	13169283	Chr3D	2859636	2864990	+	2862313	1.0	1.0	collinear
gene:TraesCS3D03G0066000	Chr3D	13201186	13204556	+	13202871	Chr3D	2894212	2897582	+	2895897	1.0	1.0	collinear
gene:TraesCS3D03G0066100	Chr3D	13279114	13281294	-	13280204	Chr3D	2971775	2973955	-	2972865	1.0	1.0	collinear
gene:TraesCS3D03G0066200	Chr3D	13287733	13291973	+	13289853	Chr3D	2980394	2984634	+	2982514	1.0	1.0	collinear
gene:TraesCS3D03G0066300	Chr3D	13298280	13302058	+	13300169	Chr3D	2990941	2994719	+	2992830	1.0	1.0	collinear
gene:TraesCS3D03G0066500	Chr3D	13301940	13303674	-	13302807	Chr3D	2994601	2996335	-	2995468	1.0	1.0	collinear
gene:TraesCS3D03G0066600	Chr3D	13304142	13310827	-	13307484	Chr3D	2996803	3003489	-	3000146	1.0	0.999	collinear
gene:TraesCS3D03G0066700	Chr3D	13411226	13418173	+	13414699	Chr3D	3103741	3110688	+	3107214	1.0	1.0	collinear
gene:TraesCS3D03G0066900	Chr3D	13420218	13422986	-	13421602	Chr3D	3112733	3115501	-	3114117	1.0	1.0	collinear
gene:TraesCS3D03G0067000	Chr3D	13547379	13549161	+	13548270	Chr3D	3239906	3241688	+	3240797	1.0	1.0	collinear
gene:TraesCS3D03G0067100	Chr3D	13575530	13579005	-	13577267	Chr3D	3268055	3271494	-	3269774	0.986	0.986	collinear
gene:TraesCS3D03G0067400	Chr3D	13590906	13592873	+	13591889	Chr3D	3283398	3285365	+	3284381	1.0	1.0	collinear
gene:TraesCS3D03G0067500	Chr3D	13598672	13598785	-	13598728	Chr3D	3291164	3291277	-	3291220	1.0	1.0	collinear
gene:TraesCS3D03G0067600	Chr3D	13654295	13657866	-	13656080	Chr3D	3346785	3350356	-	3348570	1.0	1.0	collinear
gene:TraesCS3D03G0067900	Chr3D	13955129	13955985	+	13955557	Chr3D	3648679	3649535	+	3649107	1.0	1.0	collinear
gene:TraesCS3D03G0068000	Chr3D	13967460	13976174	+	13971817	Chr3D	3661011	3669725	+	3665368	1.0	1.0	collinear
gene:TraesCS3D03G0068100	Chr3D	13979252	13979626	-	13979439	Chr3D	3672803	3673177	-	3672990	1.0	1.0	collinear
gene:TraesCS3D03G0068300	Chr3D	14064688	14067632	-	14066160	Chr3D	3758245	3761189	-	3759717	1.0	1.0	collinear
gene:TraesCS3D03G0068500	Chr3D	14120519	14125639	+	14123079	Chr3D	3814071	3819191	+	3816631	1.0	0.999	collinear
gene:TraesCS3D03G0068700	Chr3D	14143401	14144266	+	14143833	Chr3D	3836956	3837821	+	3837388	1.0	1.0	collinear
gene:TraesCS3D03G0068800	Chr3D	14167002	14169180	-	14168091	Chr3D	3860568	3862746	-	3861657	1.0	1.0	collinear
gene:TraesCS3D03G0068900	Chr3D	14217392	14218493	-	14217942	Chr3D	3910962	3912063	-	3911512	1.0	1.0	collinear
gene:TraesCS3D03G0069500	Chr3D	14379246	14394905	-	14387075	Chr3D	4078523	4094174	-	4086348	1.0	1.0	collinear
gene:TraesCS3D03G0069700	Chr3D	14401164	14404307	-	14402735	Chr3D	4100433	4103576	-	4102004	1.0	1.0	collinear
gene:TraesCS3D03G0069900	Chr3D	14433642	14436902	+	14435272	Chr3D	4132810	4136070	+	4134440	1.0	1.0	collinear
gene:TraesCS3D03G0070100	Chr3D	14540840	14542917	-	14541878	Chr3D	4236798	4238875	-	4237836	1.0	1.0	collinear
gene:TraesCS3D03G0070200	Chr3D	14542495	14542947	+	14542721	Chr3D	4238453	4238905	+	4238679	1.0	1.0	collinear
gene:TraesCS3D03G0070300	Chr3D	14829380	14833284	+	14831332	Chr3D	4523025	4526929	+	4524977	1.0	0.998	collinear
gene:TraesCS3D03G0070400	Chr3D	14932250	14933571	-	14932910	Chr3D	4625924	4627245	-	4626584	1.0	1.0	collinear
gene:TraesCS3D03G0070600	Chr3D	14982921	14984271	+	14983596	Chr3D	4676355	4677705	+	4677030	1.0	1.0	collinear
gene:TraesCS3D03G0070700	Chr3D	15008735	15014381	+	15011558	Chr3D	4702173	4707819	+	4704996	1.0	0.999	collinear
gene:TraesCS3D03G0071100	Chr3D	15081625	15081945	-	15081785	Chr3D	4775069	4775389	-	4775229	1.0	1.0	collinear
gene:TraesCS3D03G0071200	Chr3D	15082502	15083461	-	15082981	Chr3D	4775946	4776905	-	4776425	1.0	1.0	collinear
gene:TraesCS3D03G0071600	Chr3D	15233404	15236091	+	15234747	Chr3D	4931309	4933996	+	4932652	1.0	1.0	collinear
gene:TraesCS3D03G0071700	Chr3D	15246549	15247931	-	15247240	Chr3D	4944454	4945836	-	4945145	1.0	1.0	collinear
gene:TraesCS3D03G0072100	Chr3D	15354047	15358419	+	15356233	Chr3D	5051965	5056337	+	5054151	1.0	1.0	collinear
gene:TraesCS3D03G0072200	Chr3D	15359077	15361209	+	15360143	Chr3D	5056995	5059089	+	5058042	0.981	0.981	collinear
gene:TraesCS3D03G0072300	Chr3D	15362088	15363953	-	15363020	Chr3D	5059968	5061833	-	5060900	1.0	1.0	collinear
gene:TraesCS3D03G0072500	Chr3D	15375127	15387714	-	15381420	Chr3D	5073043	5085658	-	5079350	1.0	1.0	collinear
gene:TraesCS3D03G0072700	Chr3D	15392628	15393351	-	15392989	Chr3D	5090567	5091290	-	5090928	1.0	1.0	collinear
gene:TraesCS3D03G0072800	Chr3D	15393558	15395348	-	15394453	Chr3D	5091497	5093287	-	5092392	1.0	1.0	collinear
gene:TraesCS3D03G0072900	Chr3D	15398452	15401231	-	15399841	Chr3D	5096391	5099170	-	5097780	1.0	1.0	collinear
gene:TraesCS3D03G0073000	Chr3D	15414053	15416918	-	15415485	Chr3D	5111992	5114856	-	5113424	1.0	0.999	collinear
gene:TraesCS3D03G0073100	Chr3D	15421607	15424317	-	15422962	Chr3D	5119550	5122260	-	5120905	1.0	1.0	collinear
gene:TraesCS3D03G0073200	Chr3D	15432135	15436741	-	15434438	Chr3D	5130082	5134688	-	5132385	1.0	1.0	collinear
gene:TraesCS3D03G0073600	Chr3D	15720051	15721577	-	15720814	Chr3D	5415812	5417338	-	5416575	1.0	1.0	collinear
gene:TraesCS3D03G0074200	Chr3D	15891364	15892854	-	15892109	Chr3D	5589555	5591045	-	5590300	1.0	1.0	collinear
gene:TraesCS3D03G0074400	Chr3D	15926762	15932956	+	15929859	Chr3D	5624969	5631163	+	5628066	1.0	1.0	collinear
gene:TraesCS3D03G0074500	Chr3D	15931953	15938020	-	15934986	Chr3D	5630160	5636227	-	5633193	1.0	1.0	collinear
gene:TraesCS3D03G0074600	Chr3D	15946670	15947697	-	15947183	Chr3D	5644882	5645909	-	5645395	1.0	1.0	collinear
gene:TraesCS3D03G0074700	Chr3D	15952920	15953916	+	15953418	Chr3D	5650953	5651949	+	5651451	1.0	1.0	collinear
gene:TraesCS3D03G0074900	Chr3D	15974396	15977564	-	15975980	Chr3D	5669962	5673130	-	5671546	1.0	1.0	collinear
gene:TraesCS3D03G0075000	Chr3D	15985450	15987402	-	15986426	Chr3D	5680698	5682650	-	5681674	1.0	1.0	collinear
gene:TraesCS3D03G0075200	Chr3D	16040846	16043106	+	16041976	Chr3D	5736102	5738362	+	5737232	1.0	1.0	collinear
gene:TraesCS3D03G0075300	Chr3D	16063118	16067545	-	16065331	Chr3D	5758372	5762799	-	5760585	1.0	1.0	collinear
gene:TraesCS3D03G0075500	Chr3D	16125715	16126206	-	16125960	Chr3D	5820973	5821464	-	5821218	1.0	1.0	collinear
gene:TraesCS3D03G0075700	Chr3D	16137713	16140609	-	16139161	Chr3D	5832984	5835880	-	5834432	1.0	0.999	collinear
gene:TraesCS3D03G0075800	Chr3D	16146617	16147567	+	16147092	Chr3D	5841889	5842839	+	5842364	1.0	1.0	collinear
gene:TraesCS3D03G0075900	Chr3D	16168748	16172668	+	16170708	Chr3D	5864063	5867983	+	5866023	1.0	1.0	collinear
gene:TraesCS3D03G0076000	Chr3D	16197517	16198710	-	16198113	Chr3D	5892824	5894017	-	5893420	1.0	1.0	collinear
gene:TraesCS3D03G0076100	Chr3D	16276855	16279338	-	16278096	Chr3D	5972205	5974688	-	5973446	1.0	0.999	collinear
gene:TraesCS3D03G0076200	Chr3D	16319899	16323971	-	16321935	Chr3D	6015258	6019330	-	6017294	1.0	1.0	collinear
gene:TraesCS3D03G0076300	Chr3D	16367183	16368967	-	16368075	Chr3D	6062548	6064332	-	6063440	1.0	1.0	collinear
gene:TraesCS3D03G0076400	Chr3D	16381934	16383685	-	16382809	Chr3D	6077274	6079025	-	6078149	1.0	1.0	collinear
gene:TraesCS3D03G0076700	Chr3D	16451314	16453057	+	16452185	Chr3D	6146652	6148395	+	6147523	1.0	1.0	collinear
gene:TraesCS3D03G0076800	Chr3D	16453068	16453713	+	16453390	Chr3D	6148406	6149051	+	6148728	1.0	1.0	collinear
gene:TraesCS3D03G0076900	Chr3D	16499312	16501305	-	16500308	Chr3D	6194510	6196503	-	6195506	1.0	0.999	collinear
gene:TraesCS3D03G0077000	Chr3D	16505108	16506996	-	16506052	Chr3D	6200308	6202196	-	6201252	1.0	0.999	collinear
gene:TraesCS3D03G0077100	Chr3D	16510509	16517568	-	16514038	Chr3D	6205491	6212552	-	6209021	1.0	1.0	collinear
gene:TraesCS3D03G0077200	Chr3D	16518479	16519270	+	16518874	Chr3D	6213463	6214254	+	6213858	1.0	1.0	collinear
gene:TraesCS3D03G0077300	Chr3D	16519377	16525762	-	16522569	Chr3D	6214361	6220746	-	6217553	1.0	1.0	collinear
gene:TraesCS3D03G0077500	Chr3D	16620761	16627784	-	16624272	Chr3D	6327093	6334116	-	6330604	1.0	1.0	collinear
gene:TraesCS3D03G0077600	Chr3D	16632728	16633318	+	16633023	Chr3D	6339069	6339659	+	6339364	1.0	1.0	collinear
gene:TraesCS3D03G0077700	Chr3D	16634423	16638855	-	16636639	Chr3D	6340764	6345195	-	6342979	0.999	0.999	collinear
gene:TraesCS3D03G0078100	Chr3D	16879993	16884245	+	16882119	Chr3D	6585381	6589633	+	6587507	1.0	1.0	collinear
gene:TraesCS3D03G0078200	Chr3D	16891901	16893591	+	16892746	Chr3D	6597289	6598979	+	6598134	1.0	0.999	collinear
gene:TraesCS3D03G0078300	Chr3D	16994385	16997070	+	16995727	Chr3D	6699764	6702449	+	6701106	1.0	1.0	collinear
gene:TraesCS3D03G0078500	Chr3D	17014841	17016175	-	17015508	Chr3D	6720220	6721554	-	6720887	1.0	1.0	collinear
gene:TraesCS3D03G0078800	Chr3D	17126140	17126904	+	17126522	Chr3D	6827701	6828465	+	6828083	1.0	1.0	collinear
gene:TraesCS3D03G0078900	Chr3D	17156236	17156703	+	17156469	Chr3D	6857586	6858053	+	6857819	1.0	1.0	collinear
gene:TraesCS3D03G0079000	Chr3D	17290685	17291541	-	17291113	Chr3D	7291243	7292099	-	7291671	1.0	1.0	collinear
gene:TraesCS3D03G0079100	Chr3D	17325812	17326668	-	17326240	Chr3D	7326370	7327226	-	7326798	1.0	1.0	collinear
gene:TraesCS3D03G0079300	Chr3D	17344865	17346337	-	17345601	Chr3D	7345430	7346902	-	7346166	1.0	1.0	collinear
gene:TraesCS3D03G0079400	Chr3D	17348668	17380973	+	17364820	Chr3D	7349233	7381539	+	7365386	1.0	1.0	collinear
gene:TraesCS3D03G0079600	Chr3D	17394377	17395503	-	17394940	Chr3D	7394936	7396062	-	7395499	1.0	1.0	collinear
gene:TraesCS3D03G0079700	Chr3D	17409870	17410325	-	17410097	Chr3D	7410430	7410885	-	7410657	1.0	1.0	collinear
gene:TraesCS3D03G0079800	Chr3D	17416348	17416803	-	17416575	Chr3D	7416908	7417363	-	7417135	1.0	1.0	collinear
gene:TraesCS3D03G0079900	Chr3D	17437752	17438210	-	17437981	Chr3D	7443212	7443670	-	7443441	1.0	1.0	collinear
gene:TraesCS3D03G0080000	Chr3D	17444037	17444957	-	17444497	Chr3D	7449489	7450409	-	7449949	1.0	1.0	collinear
gene:TraesCS3D03G0080100	Chr3D	17518115	17542633	-	17530374	Chr3D	7523568	7548087	-	7535827	1.0	0.999	collinear
gene:TraesCS3D03G0080400	Chr3D	17558001	17558765	+	17558383	Chr3D	7563479	7564224	+	7563851	0.975	0.971	collinear
gene:TraesCS3D03G0080500	Chr3D	17561064	17561612	+	17561338	Chr3D	7580687	7581235	-	7580961	1.0	1.0	collinear
gene:TraesCS3D03G0080600	Chr3D	17561064	17561612	+	17561338	Chr3D	7580687	7581235	-	7580961	1.0	1.0	collinear
gene:TraesCS3D03G0081000	Chr3D	17578395	17578850	-	17578622	Chr3D	7583815	7584270	-	7584042	1.0	1.0	collinear
gene:TraesCS3D03G0081100	Chr3D	17589009	17589802	-	17589405	Chr3D	7594435	7595228	-	7594831	1.0	0.998	collinear
gene:TraesCS3D03G0081200	Chr3D	17600072	17600527	+	17600299	Chr3D	7605507	7605962	+	7605734	1.0	0.997	collinear
gene:TraesCS3D03G0081400	Chr3D	17639392	17668062	-	17653727	Chr3D	7644786	7673457	-	7659121	1.0	1.0	collinear
gene:TraesCS3D03G0082300	Chr3D	17742624	17744343	-	17743483	Chr3D	7747998	7749717	-	7748857	1.0	1.0	collinear
gene:TraesCS3D03G0082400	Chr3D	17772573	17774200	-	17773386	Chr3D	7777964	7779591	-	7778777	1.0	0.999	collinear
gene:TraesCS3D03G0082500	Chr3D	17788157	17788906	+	17788531	Chr3D	7793546	7794295	+	7793920	1.0	0.998	collinear
gene:TraesCS3D03G0082600	Chr3D	17833408	17838485	+	17835946	Chr3D	7838827	7843905	+	7841366	1.0	1.0	collinear
gene:TraesCS3D03G0082700	Chr3D	17856218	17872881	+	17864549	Chr3D	7861656	7878325	+	7869990	1.0	1.0	collinear
gene:TraesCS3D03G0086800	Chr3D	19049713	19052333	+	19051023	Chr3D	46117169	46119789	-	46118479	1.0	1.0	collinear
gene:TraesCS3D03G0086900	Chr3D	19070437	19075841	+	19073139	Chr3D	46093659	46099063	-	46096361	1.0	1.0	collinear
gene:TraesCS3D03G0087000	Chr3D	19078299	19078673	-	19078486	Chr3D	46090829	46091203	+	46091016	1.0	1.0	collinear
gene:TraesCS3D03G0087200	Chr3D	19099302	19099875	-	19099588	Chr3D	46069626	46070199	+	46069912	1.0	1.0	collinear
gene:TraesCS3D03G0087300	Chr3D	19190134	19190308	+	19190221	Chr3D	45980090	45980264	-	45980177	1.0	1.0	collinear
gene:TraesCS3D03G0088300	Chr3D	19320683	19322303	+	19321493	Chr3D	45848572	45850052	-	45849312	0.908	0.908	collinear
gene:TraesCS3D03G0088700	Chr3D	19334083	19335935	-	19335009	Chr3D	45836199	45838051	+	45837125	1.0	1.0	collinear
gene:TraesCS3D03G0089000	Chr3D	19393423	19396275	-	19394849	Chr3D	45775833	45778685	+	45777259	1.0	1.0	collinear
gene:TraesCS3D03G0089300	Chr3D	19564496	19568017	-	19566256	Chr3D	45604942	45608463	+	45606702	1.0	1.0	collinear
gene:TraesCS3D03G0090100	Chr3D	19903323	19904689	+	19904006	Chr3D	45268191	45269557	-	45268874	1.0	1.0	collinear
gene:TraesCS3D03G0090200	Chr3D	19907622	19911403	-	19909512	Chr3D	45261478	45265259	+	45263368	1.0	1.0	collinear
gene:TraesCS3D03G0090600	Chr3D	19976984	19978569	+	19977776	Chr3D	45195312	45196897	-	45196104	1.0	1.0	collinear
gene:TraesCS3D03G0090800	Chr3D	19982184	19984800	-	19983492	Chr3D	45189811	45192427	+	45191119	1.0	1.0	collinear
gene:TraesCS3D03G0091300	Chr3D	20035230	20038422	+	20036826	Chr3D	45132210	45135402	-	45133806	1.0	1.0	collinear
gene:TraesCS3D03G0092100	Chr3D	20226391	20227295	-	20226843	Chr3D	44943743	44944647	+	44944195	1.0	1.0	collinear
gene:TraesCS3D03G0092200	Chr3D	20252996	20253397	-	20253196	Chr3D	44917647	44918048	+	44917847	1.0	1.0	collinear
gene:TraesCS3D03G0092500	Chr3D	20351605	20352438	-	20352021	Chr3D	44818642	44819475	+	44819058	1.0	1.0	collinear
gene:TraesCS3D03G0092600	Chr3D	20364077	20366187	-	20365132	Chr3D	44804883	44806993	+	44805938	1.0	0.999	collinear
gene:TraesCS3D03G0093500	Chr3D	20572007	20572804	-	20572405	Chr3D	44599413	44600210	+	44599811	1.0	1.0	collinear
gene:TraesCS3D03G0093600	Chr3D	20579254	20579718	-	20579486	Chr3D	44592499	44592963	+	44592731	1.0	1.0	collinear
gene:TraesCS3D03G0095000	Chr3D	21019119	21020208	+	21019663	Chr3D	44167342	44168431	-	44167886	1.0	1.0	collinear
gene:TraesCS3D03G0095400	Chr3D	21213997	21214317	-	21214157	Chr3D	40048626	40048946	+	40048786	1.0	1.0	collinear
gene:TraesCS3D03G0095800	Chr3D	21260500	21261032	-	21260766	Chr3D	40001847	40002379	+	40002113	1.0	0.997	collinear
gene:TraesCS3D03G0096000	Chr3D	21336911	21337662	-	21337286	Chr3D	39925732	39926479	+	39926105	1.0	1.0	collinear
