gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity	segment
gene:TraesCS1A03G0027200	Chr1A	7339396	7346788	+	7343092	Chr1A	8236793	8243937	+	8240365	0.933	0.909	collinear
gene:TraesCS1A03G0027300	Chr1A	7411483	7411740	-	7411611	Chr1A	8308605	8308862	-	8308733	1.0	1.0	collinear
gene:TraesCS1A03G0027400	Chr1A	7481566	7482483	-	7482024	Chr1A	8378137	8379054	-	8378595	1.0	1.0	collinear
gene:TraesCS1A03G0027600	Chr1A	7505485	7511901	+	7508693	Chr1A	8401842	8408033	+	8404937	1.0	0.999	collinear
gene:TraesCS1A03G0027700	Chr1A	7519840	7524507	+	7522173	Chr1A	8415972	8420412	+	8418192	1.0	1.0	collinear
gene:TraesCS1A03G0027800	Chr1A	7524129	7533614	-	7528871	Chr1A	8420034	8429519	-	8424776	1.0	0.998	collinear
gene:TraesCS1A03G0027900	Chr1A	7609720	7611140	-	7610430	Chr1A	8504034	8505455	-	8504744	1.0	0.999	collinear
gene:TraesCS1A03G0028000	Chr1A	7625934	7626749	-	7626341	Chr1A	8519393	8520208	-	8519800	1.0	1.0	collinear
gene:TraesCS1A03G0028100	Chr1A	7660295	7662777	-	7661536	Chr1A	8552385	8554581	-	8553483	1.0	1.0	collinear
gene:TraesCS1A03G0028200	Chr1A	7685526	7687743	-	7686634	Chr1A	8577329	8579543	-	8578436	1.0	1.0	collinear
gene:TraesCS1A03G0028300	Chr1A	7705071	7705988	+	7705529	Chr1A	8597630	8598544	+	8598087	0.996	0.996	collinear
gene:TraesCS1A03G0028500	Chr1A	7877764	7878655	+	7878209	Chr1A	8668399	8669290	+	8668844	1.0	1.0	collinear
gene:TraesCS1A03G0028600	Chr1A	7882106	7883939	+	7883022	Chr1A	8672492	8674325	+	8673408	1.0	1.0	collinear
gene:TraesCS1A03G0028700	Chr1A	7885355	7892368	-	7888861	Chr1A	8675741	8682307	-	8679024	1.0	1.0	collinear
gene:TraesCS1A03G0029000	Chr1A	7970519	7971449	-	7970984	Chr1A	8758444	8759374	-	8758909	1.0	1.0	collinear
gene:TraesCS1A03G0029300	Chr1A	8076711	8080232	-	8078471	Chr1A	8863480	8867001	-	8865240	1.0	1.0	collinear
gene:TraesCS1A03G0029400	Chr1A	8081207	8081419	-	8081313	Chr1A	8867976	8868188	-	8868082	1.0	1.0	collinear
gene:TraesCS1A03G0029500	Chr1A	8082307	8082522	-	8082414	Chr1A	8869076	8869291	-	8869183	1.0	1.0	collinear
gene:TraesCS1A03G0029600	Chr1A	8089436	8089945	-	8089690	Chr1A	8876206	8876715	-	8876460	1.0	0.998	collinear
gene:TraesCS1A03G0029700	Chr1A	8104538	8109509	+	8107023	Chr1A	8890935	8895633	+	8893284	1.0	0.964	collinear
gene:TraesCS1A03G0029800	Chr1A	8233277	8236766	-	8235021	Chr1A	9069638	9073127	-	9071382	1.0	1.0	collinear
gene:TraesCS1A03G0029900	Chr1A	8249137	8252647	-	8250892	Chr1A	9085283	9088793	-	9087038	1.0	1.0	collinear
gene:TraesCS1A03G0030000	Chr1A	8263670	8265615	-	8264642	Chr1A	9099591	9101536	-	9100563	1.0	1.0	collinear
gene:TraesCS1A03G0031000	Chr1A	8448758	8449502	-	8449130	Chr1A	9314527	9315271	-	9314899	1.0	1.0	collinear
gene:TraesCS1A03G0031200	Chr1A	8456694	8457124	-	8456909	Chr1A	9322463	9322893	-	9322678	1.0	1.0	collinear
gene:TraesCS1A03G0031300	Chr1A	8457959	8463291	-	8460625	Chr1A	9323728	9329065	-	9326396	1.0	1.0	collinear
gene:TraesCS1A03G0031500	Chr1A	8526026	8532786	+	8529406	Chr1A	9391820	9398580	+	9395200	1.0	1.0	collinear
gene:TraesCS1A03G0031600	Chr1A	8533323	8534333	+	8533828	Chr1A	9399117	9400127	+	9399622	1.0	1.0	collinear
gene:TraesCS1A03G0031900	Chr1A	8575612	8576836	-	8576224	Chr1A	9432673	9433897	-	9433285	1.0	0.997	collinear
gene:TraesCS1A03G0032000	Chr1A	8616326	8617328	+	8616827	Chr1A	9456113	9457115	+	9456614	1.0	0.995	collinear
gene:TraesCS1A03G0032100	Chr1A	8618386	8621059	+	8619722	Chr1A	9458213	9460974	+	9459593	1.0	0.995	collinear
gene:TraesCS1A03G0032200	Chr1A	8623361	8635717	+	8629539	Chr1A	9463434	9476011	+	9469722	0.999	0.997	collinear
gene:TraesCS1A03G0032400	Chr1A	8652783	8653352	+	8653067	Chr1A	9494826	9495395	+	9495110	1.0	1.0	collinear
gene:TraesCS1A03G0032500	Chr1A	8656184	8666852	+	8661518	Chr1A	9498226	9508894	+	9503560	1.0	1.0	collinear
gene:TraesCS1A03G0033100	Chr1A	8862666	8862860	-	8862763	Chr1A	9697364	9697558	-	9697461	1.0	1.0	collinear
gene:TraesCS1A03G0033200	Chr1A	8866181	8866776	-	8866478	Chr1A	9700879	9701474	-	9701176	1.0	1.0	collinear
gene:TraesCS1A03G0033300	Chr1A	8875965	8876255	+	8876110	Chr1A	9711337	9711627	+	9711482	1.0	1.0	collinear
gene:TraesCS1A03G0033600	Chr1A	8981643	8982502	+	8982072	Chr1A	9824957	9825816	+	9825386	1.0	1.0	collinear
gene:TraesCS1A03G0033800	Chr1A	8990493	8993152	-	8991822	Chr1A	9833807	9836466	-	9835136	1.0	1.0	collinear
gene:TraesCS1A03G0033900	Chr1A	8996174	9008804	-	9002489	Chr1A	9839488	9852116	-	9845802	1.0	0.999	collinear
gene:TraesCS1A03G0034000	Chr1A	9014494	9016070	-	9015282	Chr1A	9857807	9859383	-	9858595	1.0	1.0	collinear
gene:TraesCS1A03G0034100	Chr1A	9023921	9024508	-	9024214	Chr1A	9867127	9867714	-	9867420	1.0	1.0	collinear
gene:TraesCS1A03G0034200	Chr1A	9036098	9036996	-	9036547	Chr1A	9879028	9879926	-	9879477	1.0	1.0	collinear
gene:TraesCS1A03G0034400	Chr1A	9115955	9117195	-	9116575	Chr1A	9958288	9959528	-	9958908	1.0	1.0	collinear
gene:TraesCS1A03G0034600	Chr1A	9149837	9152212	+	9151024	Chr1A	9991583	9993958	+	9992770	1.0	1.0	collinear
gene:TraesCS1A03G0034700	Chr1A	9169077	9169745	+	9169411	Chr1A	10011611	10012279	+	10011945	1.0	1.0	collinear
gene:TraesCS1A03G0034800	Chr1A	9173491	9176022	+	9174756	Chr1A	10016025	10018556	+	10017290	1.0	1.0	collinear
gene:TraesCS1A03G0035100	Chr1A	9295766	9296089	+	9295927	Chr1A	10137099	10137422	+	10137260	1.0	1.0	collinear
gene:TraesCS1A03G0035200	Chr1A	9301181	9301960	+	9301570	Chr1A	10142514	10143293	+	10142903	1.0	1.0	collinear
gene:TraesCS1A03G0036100	Chr1A	9480719	9483259	-	9481989	Chr1A	10334890	10337430	-	10336160	1.0	1.0	collinear
gene:TraesCS1A03G0036200	Chr1A	9496105	9498615	-	9497360	Chr1A	10349857	10352367	-	10351112	1.0	1.0	collinear
gene:TraesCS1A03G0036900	Chr1A	9577016	9578170	-	9577593	Chr1A	10427818	10428972	-	10428395	1.0	1.0	collinear
gene:TraesCS1A03G0037000	Chr1A	9578228	9583585	-	9580906	Chr1A	10429030	10434399	-	10431714	1.0	0.998	collinear
gene:TraesCS1A03G0037100	Chr1A	9585976	9590029	+	9588002	Chr1A	10436789	10440842	+	10438815	1.0	1.0	collinear
gene:TraesCS1A03G0037200	Chr1A	9598810	9600750	+	9599780	Chr1A	10449613	10451572	+	10450592	1.0	0.989	collinear
gene:TraesCS1A03G0037300	Chr1A	9602925	9605100	-	9604012	Chr1A	10453747	10455922	-	10454834	1.0	0.999	collinear
gene:TraesCS1A03G0037500	Chr1A	9630108	9631642	-	9630875	Chr1A	10480460	10481994	-	10481227	1.0	1.0	collinear
gene:TraesCS1A03G0037600	Chr1A	9634267	9636102	+	9635184	Chr1A	10484619	10486454	+	10485536	1.0	1.0	collinear
gene:TraesCS1A03G0037700	Chr1A	9650321	9652002	+	9651161	Chr1A	10500673	10502354	+	10501513	1.0	1.0	collinear
gene:TraesCS1A03G0037800	Chr1A	9659454	9661345	+	9660399	Chr1A	10509806	10511697	+	10510751	1.0	1.0	collinear
gene:TraesCS1A03G0037900	Chr1A	9664474	9668558	+	9666516	Chr1A	10514826	10518910	+	10516868	1.0	1.0	collinear
gene:TraesCS1A03G0038100	Chr1A	9670581	9673361	+	9671971	Chr1A	10520933	10523713	+	10522323	1.0	1.0	collinear
gene:TraesCS1A03G0038300	Chr1A	9680666	9683489	+	9682077	Chr1A	10531018	10533841	+	10532429	1.0	1.0	collinear
gene:TraesCS1A03G0038700	Chr1A	9949251	9953276	-	9951263	Chr1A	10803319	10807344	-	10805331	1.0	1.0	collinear
gene:TraesCS1A03G0038800	Chr1A	9965439	9971270	-	9968354	Chr1A	10819507	10825338	-	10822422	1.0	1.0	collinear
gene:TraesCS1A03G0038900	Chr1A	10001491	10006436	+	10003963	Chr1A	10855533	10860480	+	10858006	1.0	1.0	collinear
gene:TraesCS1A03G0039100	Chr1A	10051524	10055292	-	10053408	Chr1A	10905566	10909334	-	10907450	1.0	1.0	collinear
gene:TraesCS1A03G0039200	Chr1A	10068509	10068733	+	10068621	Chr1A	10922552	10922776	+	10922664	1.0	1.0	collinear
gene:TraesCS1A03G0039300	Chr1A	10424358	10427431	+	10425894	Chr1A	11276167	11279240	+	11277703	1.0	1.0	collinear
gene:TraesCS1A03G0039400	Chr1A	10437621	10438698	-	10438159	Chr1A	11293005	11294082	-	11293543	1.0	1.0	collinear
gene:TraesCS1A03G0039500	Chr1A	10439448	10445246	-	10442347	Chr1A	11294832	11300630	-	11297731	1.0	1.0	collinear
gene:TraesCS1A03G0039600	Chr1A	10453750	10457809	+	10455779	Chr1A	11309350	11313021	+	11311185	0.92	0.92	collinear
gene:TraesCS1A03G0039700	Chr1A	10460531	10460698	+	10460614	Chr1A	11315742	11315909	+	11315825	1.0	1.0	collinear
gene:TraesCS1A03G0039800	Chr1A	10461606	10464101	-	10462853	Chr1A	11316817	11319312	-	11318064	1.0	0.999	collinear
gene:TraesCS1A03G0040000	Chr1A	10490914	10491929	+	10491421	Chr1A	11373960	11374977	+	11374468	0.998	0.986	collinear
gene:TraesCS1A03G0040400	Chr1A	10564167	10565112	+	10564639	Chr1A	11462474	11463419	+	11462946	1.0	0.995	collinear
gene:TraesCS1A03G0040800	Chr1A	10589661	10591464	-	10590562	Chr1A	11588439	11590239	-	11589339	0.998	0.991	collinear
gene:TraesCS1A03G0040900	Chr1A	10602571	10606265	-	10604418	Chr1A	11596375	11599865	-	11598120	0.999	0.964	collinear
gene:TraesCS1A03G0041800	Chr1A	10710567	10713989	+	10712278	Chr1A	11696954	11700376	+	11698665	1.0	0.998	collinear
gene:TraesCS1A03G0041900	Chr1A	10725091	10727687	-	10726389	Chr1A	11711131	11713736	-	11712433	0.998	0.969	collinear
gene:TraesCS1A03G0042000	Chr1A	10728950	10733440	+	10731195	Chr1A	12582500	12587025	+	12584762	0.993	0.959	collinear
gene:TraesCS1A03G0042500	Chr1A	10838561	10839687	+	10839124	Chr1A	11766186	11767312	+	11766749	1.0	0.995	collinear
gene:TraesCS1A03G0043200	Chr1A	10931226	10932882	-	10932054	Chr1A	12589734	12591379	-	12590556	0.993	0.971	collinear
gene:TraesCS1A03G0043400	Chr1A	10942115	10945096	-	10943605	Chr1A	12600658	12603641	-	12602149	1.0	0.992	collinear
gene:TraesCS1A03G0043500	Chr1A	10949253	10953370	-	10951311	Chr1A	12607846	12611347	-	12609596	0.991	0.974	collinear
gene:TraesCS1A03G0043600	Chr1A	10956205	10959149	-	10957677	Chr1A	12612735	12616305	-	12614520	0.989	0.961	collinear
gene:TraesCS1A03G0044000	Chr1A	11011915	11014621	-	11013268	Chr1A	12633293	12636016	-	12634654	0.999	0.966	collinear
gene:TraesCS1A03G0045000	Chr1A	11141822	11143311	+	11142566	Chr1A	12778765	12780255	+	12779510	1.0	0.973	collinear
gene:TraesCS1A03G0045100	Chr1A	11156810	11158429	-	11157619	Chr1A	12808895	12810511	-	12809703	0.998	0.976	collinear
gene:TraesCS1A03G0045500	Chr1A	11308760	11310967	+	11309863	Chr1A	12879614	12882123	+	12880868	0.998	0.99	collinear
gene:TraesCS1A03G0045600	Chr1A	11338411	11342293	+	11340352	Chr1A	12896525	12900256	+	12898390	0.997	0.964	collinear
gene:TraesCS1A03G0045700	Chr1A	11349421	11350443	+	11349932	Chr1A	12907151	12908048	+	12907599	1.0	0.988	collinear
gene:TraesCS1A03G0045800	Chr1A	11353883	11355153	+	11354518	Chr1A	12915732	12916846	+	12916289	1.0	0.953	collinear
gene:TraesCS1A03G0045900	Chr1A	11363580	11364105	-	11363842	Chr1A	13148244	13148748	+	13148496	0.956	0.916	collinear
gene:TraesCS1A03G0046200	Chr1A	11421349	11427850	-	11424599	Chr1A	13159614	13166273	-	13162943	0.999	0.973	collinear
gene:TraesCS1A03G0046300	Chr1A	11435719	11438817	+	11437268	Chr1A	13204121	13207196	+	13205658	1.0	0.995	collinear
gene:TraesCS1A03G0046500	Chr1A	11439104	11441975	-	11440539	Chr1A	13207483	13210273	-	13208878	0.997	0.989	collinear
gene:TraesCS1A03G0046600	Chr1A	11443246	11454401	+	11448823	Chr1A	13211654	13219614	+	13215634	0.999	0.997	collinear
gene:TraesCS1A03G0046900	Chr1A	11495332	11497221	+	11496276	Chr1A	13287405	13289286	+	13288345	0.999	0.98	collinear
gene:TraesCS1A03G0047100	Chr1A	11501540	11501983	+	11501761	Chr1A	13363936	13364379	+	13364157	1.0	0.975	collinear
gene:TraesCS1A03G0047200	Chr1A	11504567	11504946	+	11504756	Chr1A	13321752	13322132	+	13321942	1.0	0.981	collinear
gene:TraesCS1A03G0047300	Chr1A	11519726	11521384	+	11520555	Chr1A	13462946	13464574	+	13463760	0.98	0.95	collinear
gene:TraesCS1A03G0047400	Chr1A	11524459	11529220	-	11526839	Chr1A	13467772	13472535	-	13470153	1.0	0.994	collinear
gene:TraesCS1A03G0047600	Chr1A	11541507	11542143	+	11541825	Chr1A	13511136	13511772	+	13511454	1.0	0.978	collinear
gene:TraesCS1A03G0048100	Chr1A	11595786	11610084	-	11602935	Chr1A	13554709	13562186	-	13558447	1.0	0.952	collinear
gene:TraesCS1A03G0049900	Chr1A	12082077	12082292	+	12082184	Chr1A	13759748	13759963	+	13759855	1.0	0.99	collinear
gene:TraesCS1A03G0050000	Chr1A	12094747	12094989	+	12094868	Chr1A	13765774	13766016	+	13765895	1.0	0.971	collinear
gene:TraesCS1A03G0050100	Chr1A	12100859	12101074	-	12100966	Chr1A	13770460	13770675	-	13770567	1.0	0.99	collinear
gene:TraesCS1A03G0050200	Chr1A	12133347	12135790	+	12134568	Chr1A	13800876	13803320	+	13802098	1.0	0.995	collinear
gene:TraesCS1A03G0050800	Chr1A	12359423	12362655	-	12361039	Chr1A	14911303	14914422	-	14912862	0.936	0.923	collinear
gene:TraesCS1A03G0051900	Chr1A	12616918	12619597	-	12618257	Chr1A	15097079	15099759	-	15098419	1.0	0.992	collinear
gene:TraesCS1A03G0052000	Chr1A	12628142	12629906	+	12629024	Chr1A	14503041	14504805	+	14503923	0.999	0.991	collinear
gene:TraesCS1A03G0052400	Chr1A	12776082	12777463	+	12776772	Chr1A	14652125	14653506	+	14652815	1.0	0.987	collinear
gene:TraesCS1A03G0053300	Chr1A	12939671	12941173	+	12940422	Chr1A	15158412	15159915	+	15159163	1.0	0.99	collinear
gene:TraesCS1A03G0053400	Chr1A	12949198	12957146	+	12953172	Chr1A	15182402	15190337	+	15186369	0.992	0.967	collinear
gene:TraesCS1A03G0053900	Chr1A	13028665	13029764	-	13029214	Chr1A	15217045	15218147	-	15217596	1.0	0.989	collinear
gene:TraesCS1A03G0054100	Chr1A	13046527	13050288	+	13048407	Chr1A	15234961	15238698	+	15236829	0.989	0.986	collinear
gene:TraesCS1A03G0054700	Chr1A	13110955	13112951	-	13111953	Chr1A	15332539	15334693	-	15333616	0.999	0.97	collinear
gene:TraesCS1A03G0054800	Chr1A	13193060	13197008	+	13195034	Chr1A	15390187	15394112	+	15392149	0.996	0.991	collinear
gene:TraesCS1A03G0054900	Chr1A	13200484	13206622	-	13203553	Chr1A	15397589	15403274	-	15400431	1.0	0.994	collinear
gene:TraesCS1A03G0055000	Chr1A	13270380	13272107	+	13271243	Chr1A	15444844	15446571	+	15445707	1.0	0.999	collinear
gene:TraesCS1A03G0055800	Chr1A	13445163	13449063	-	13447113	Chr1A	15582684	15586505	-	15584594	0.988	0.984	collinear
gene:TraesCS1A03G0056400	Chr1A	13531531	13535236	+	13533383	Chr1A	15655902	15659608	+	15657755	1.0	0.997	collinear
gene:TraesCS1A03G0056500	Chr1A	13538184	13540331	+	13539257	Chr1A	15676234	15678362	+	15677298	0.992	0.958	collinear
gene:TraesCS1A03G0056600	Chr1A	13540431	13545694	-	13543062	Chr1A	15678462	15689534	-	15683998	0.984	0.969	collinear
gene:TraesCS1A03G0057300	Chr1A	13570933	13571130	+	13571031	Chr1A	15719068	15719265	+	15719166	1.0	0.989	collinear
gene:TraesCS1A03G0057400	Chr1A	13580148	13580345	+	13580246	Chr1A	15729678	15729875	+	15729776	1.0	0.984	collinear
gene:TraesCS1A03G0057500	Chr1A	13583292	13585867	-	13584579	Chr1A	15732776	15735425	-	15734100	1.0	0.997	collinear
gene:TraesCS1A03G0057600	Chr1A	13598375	13603180	-	13600777	Chr1A	15742877	15747684	-	15745280	0.999	0.997	collinear
gene:TraesCS1A03G0057700	Chr1A	13611381	13611578	-	13611479	Chr1A	15755878	15756075	-	15755976	1.0	0.979	collinear
gene:TraesCS1A03G0057900	Chr1A	13625274	13626338	-	13625806	Chr1A	15801881	15802948	-	15802414	1.0	0.993	collinear
gene:TraesCS1A03G0058100	Chr1A	13648044	13656420	-	13652232	Chr1A	15830812	15839187	-	15834999	1.0	1.0	collinear
gene:TraesCS1A03G0059400	Chr1A	13742969	13751080	-	13747024	Chr1A	15925746	15933857	-	15929801	1.0	1.0	collinear
gene:TraesCS1A03G0059500	Chr1A	13752584	13757887	-	13755235	Chr1A	15935361	15940845	-	15938103	1.0	1.0	collinear
gene:TraesCS1A03G0059600	Chr1A	13794443	13796028	+	13795235	Chr1A	15978346	15979931	+	15979138	1.0	1.0	collinear
gene:TraesCS1A03G0059700	Chr1A	13802993	13809219	+	13806106	Chr1A	15986895	15993121	+	15990008	1.0	1.0	collinear
gene:TraesCS1A03G0059900	Chr1A	13810432	13811881	+	13811156	Chr1A	15994332	15995781	+	15995056	1.0	1.0	collinear
gene:TraesCS1A03G0060100	Chr1A	13843225	13844310	-	13843767	Chr1A	16027152	16028237	-	16027694	1.0	1.0	collinear
gene:TraesCS1A03G0060600	Chr1A	13939627	13944153	+	13941890	Chr1A	16123597	16128123	+	16125860	1.0	1.0	collinear
gene:TraesCS1A03G0060800	Chr1A	14003958	14009714	-	14006836	Chr1A	16186579	16192335	-	16189457	1.0	1.0	collinear
gene:TraesCS1A03G0061000	Chr1A	14021694	14029324	-	14025509	Chr1A	16204056	16211468	-	16207762	1.0	1.0	collinear
gene:TraesCS1A03G0061300	Chr1A	14106193	14106459	+	14106326	Chr1A	16267524	16267790	+	16267657	1.0	1.0	collinear
gene:TraesCS1A03G0061500	Chr1A	14121494	14121709	+	14121601	Chr1A	16283101	16283316	+	16283208	1.0	1.0	collinear
gene:TraesCS1A03G0061400	Chr1A	14121494	14121709	+	14121601	Chr1A	16283101	16283316	+	16283208	1.0	1.0	collinear
gene:TraesCS1A03G0061600	Chr1A	14134880	14135104	-	14134992	Chr1A	16296246	16296470	-	16296358	1.0	1.0	collinear
gene:TraesCS1A03G0061700	Chr1A	14201992	14207533	-	14204762	Chr1A	16363452	16368994	-	16366223	1.0	1.0	collinear
gene:TraesCS1A03G0062100	Chr1A	14237174	14263465	-	14250319	Chr1A	16398131	16424069	-	16411100	1.0	1.0	collinear
gene:TraesCS1A03G0062500	Chr1A	14327740	14331533	-	14329636	Chr1A	16487663	16491456	-	16489559	1.0	1.0	collinear
gene:TraesCS1A03G0062700	Chr1A	14382916	14384857	+	14383886	Chr1A	16541866	16543807	+	16542836	1.0	1.0	collinear
