gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity	segment
gene:TraesCS7D03G0005900	Chr7D	1812284	1819521	+	1815902	Chr7D	2014500	2021733	+	2018116	1.0	1.0	collinear
gene:TraesCS7D03G0006000	Chr7D	1859225	1861790	-	1860507	Chr7D	2061439	2064004	-	2062721	1.0	1.0	collinear
gene:TraesCS7D03G0007000	Chr7D	2228806	2234143	+	2231474	Chr7D	2414822	2420159	+	2417490	1.0	1.0	collinear
gene:TraesCS7D03G0007200	Chr7D	2250873	2256744	+	2253808	Chr7D	2436583	2442454	+	2439518	1.0	1.0	collinear
gene:TraesCS7D03G0007300	Chr7D	2256864	2262070	-	2259467	Chr7D	2442574	2447780	-	2445177	1.0	1.0	collinear
gene:TraesCS7D03G0007400	Chr7D	2264975	2273161	+	2269068	Chr7D	2450685	2458871	+	2454778	1.0	0.999	collinear
gene:TraesCS7D03G0007600	Chr7D	2278478	2284668	-	2281573	Chr7D	2464188	2470318	-	2467253	1.0	1.0	collinear
gene:TraesCS7D03G0007800	Chr7D	2290415	2291827	-	2291121	Chr7D	2475875	2477287	-	2476581	1.0	1.0	collinear
gene:TraesCS7D03G0007900	Chr7D	2327893	2330761	-	2329327	Chr7D	2513077	2515977	-	2514527	1.0	0.988	collinear
gene:TraesCS7D03G0008100	Chr7D	2339553	2341226	-	2340389	Chr7D	2524520	2526193	-	2525356	1.0	1.0	collinear
gene:TraesCS7D03G0008300	Chr7D	2344023	2345195	+	2344609	Chr7D	2528990	2530162	+	2529576	1.0	1.0	collinear
gene:TraesCS7D03G0008400	Chr7D	2379429	2390488	-	2384958	Chr7D	2564224	2575050	-	2569637	1.0	1.0	collinear
gene:TraesCS7D03G0008800	Chr7D	2434315	2435737	+	2435026	Chr7D	2617924	2619346	+	2618635	1.0	1.0	collinear
gene:TraesCS7D03G0009200	Chr7D	2527421	2532947	-	2530184	Chr7D	2706644	2712170	-	2709407	1.0	0.999	collinear
gene:TraesCS7D03G0009300	Chr7D	2533886	2537181	-	2535533	Chr7D	2713109	2716404	-	2714756	1.0	1.0	collinear
gene:TraesCS7D03G0009400	Chr7D	2540503	2541469	+	2540986	Chr7D	2719653	2720619	+	2720136	1.0	1.0	collinear
gene:TraesCS7D03G0009500	Chr7D	2542055	2546243	-	2544149	Chr7D	2721205	2725393	-	2723299	1.0	1.0	collinear
gene:TraesCS7D03G0009700	Chr7D	2616995	2622421	+	2619708	Chr7D	2795272	2800698	+	2797985	1.0	1.0	collinear
gene:TraesCS7D03G0010000	Chr7D	2635314	2645413	+	2640363	Chr7D	2813591	2823690	+	2818640	1.0	1.0	collinear
gene:TraesCS7D03G0010100	Chr7D	2645699	2651710	-	2648704	Chr7D	2823976	2829987	-	2826981	1.0	0.998	collinear
gene:TraesCS7D03G0010300	Chr7D	2699940	2703571	+	2701755	Chr7D	2877548	2881183	+	2879365	1.0	0.998	collinear
gene:TraesCS7D03G0010400	Chr7D	2719052	2723210	+	2721131	Chr7D	2896662	2900820	+	2898741	1.0	0.999	collinear
gene:TraesCS7D03G0010500	Chr7D	2732001	2735374	-	2733687	Chr7D	2909486	2912859	-	2911172	1.0	1.0	collinear
gene:TraesCS7D03G0011000	Chr7D	2812476	2817119	-	2814797	Chr7D	2989705	2994348	-	2992026	1.0	1.0	collinear
gene:TraesCS7D03G0011100	Chr7D	2820284	2820931	-	2820607	Chr7D	2997515	2998162	-	2997838	1.0	0.992	collinear
gene:TraesCS7D03G0011300	Chr7D	2839717	2842723	-	2841220	Chr7D	3016405	3019411	-	3017908	1.0	1.0	collinear
gene:TraesCS7D03G0011700	Chr7D	2886179	2887647	-	2886913	Chr7D	3062560	3064028	-	3063294	1.0	1.0	collinear
gene:TraesCS7D03G0011900	Chr7D	2926331	2932062	-	2929196	Chr7D	3102544	3108275	-	3105409	1.0	1.0	collinear
gene:TraesCS7D03G0012000	Chr7D	2970217	2974321	+	2972269	Chr7D	3145937	3150041	+	3147989	1.0	1.0	collinear
gene:TraesCS7D03G0012800	Chr7D	3066939	3070686	-	3068812	Chr7D	3240645	3244392	-	3242518	1.0	1.0	collinear
gene:TraesCS7D03G0012900	Chr7D	3139649	3146957	+	3143303	Chr7D	3312429	3319737	+	3316083	1.0	1.0	collinear
gene:TraesCS7D03G0013000	Chr7D	3150713	3153119	+	3151916	Chr7D	3323498	3325904	+	3324701	1.0	1.0	collinear
gene:TraesCS7D03G0013200	Chr7D	3185961	3190001	+	3187981	Chr7D	3358447	3362487	+	3360467	1.0	1.0	collinear
gene:TraesCS7D03G0013400	Chr7D	3203082	3205448	-	3204265	Chr7D	3375567	3377297	-	3376432	0.957	0.957	collinear
gene:TraesCS7D03G0013600	Chr7D	3217753	3219522	-	3218637	Chr7D	3389380	3391149	-	3390264	1.0	1.0	collinear
gene:TraesCS7D03G0013800	Chr7D	3222772	3225124	-	3223948	Chr7D	3394150	3396502	-	3395326	1.0	1.0	collinear
gene:TraesCS7D03G0013900	Chr7D	3403396	3431263	-	3417329	Chr7D	3575231	3603097	-	3589164	1.0	1.0	collinear
gene:TraesCS7D03G0014200	Chr7D	3490709	3514797	+	3502753	Chr7D	3662273	3686361	+	3674317	1.0	1.0	collinear
gene:TraesCS7D03G0014700	Chr7D	3623478	3625037	-	3624257	Chr7D	3789042	3790601	-	3789821	1.0	1.0	collinear
gene:TraesCS7D03G0015500	Chr7D	3814265	3821334	+	3817799	Chr7D	3978139	3985213	+	3981676	1.0	0.999	collinear
gene:TraesCS7D03G0015700	Chr7D	3924287	3927124	-	3925705	Chr7D	4088189	4091026	-	4089607	1.0	1.0	collinear
gene:TraesCS7D03G0016100	Chr7D	3956593	3957321	+	3956957	Chr7D	4120542	4121270	+	4120906	1.0	1.0	collinear
gene:TraesCS7D03G0016200	Chr7D	3958511	3968258	+	3963384	Chr7D	4122460	4132207	+	4127333	1.0	1.0	collinear
gene:TraesCS7D03G0016300	Chr7D	3971246	3972943	+	3972094	Chr7D	4135201	4136898	+	4136049	1.0	1.0	collinear
gene:TraesCS7D03G0016400	Chr7D	3971969	3972325	-	3972147	Chr7D	4135924	4136280	-	4136102	1.0	1.0	collinear
gene:TraesCS7D03G0016500	Chr7D	4003430	4014546	-	4008988	Chr7D	4167467	4178583	-	4173025	1.0	1.0	collinear
gene:TraesCS7D03G0016900	Chr7D	4058938	4061845	+	4060391	Chr7D	4222961	4225872	+	4224416	1.0	0.999	collinear
gene:TraesCS7D03G0017000	Chr7D	4062084	4064426	+	4063255	Chr7D	4226111	4228453	+	4227282	1.0	1.0	collinear
gene:TraesCS7D03G0017600	Chr7D	4100732	4112904	-	4106818	Chr7D	4264768	4276940	-	4270854	1.0	1.0	collinear
gene:TraesCS7D03G0017700	Chr7D	4113773	4130569	+	4122171	Chr7D	4277809	4294581	+	4286195	1.0	1.0	collinear
gene:TraesCS7D03G0018000	Chr7D	4152973	4155247	+	4154110	Chr7D	4316985	4319259	+	4318122	1.0	1.0	collinear
gene:TraesCS7D03G0018100	Chr7D	4155984	4167183	-	4161583	Chr7D	4319996	4331198	-	4325597	0.999	0.989	collinear
gene:TraesCS7D03G0018600	Chr7D	4227872	4231741	-	4229806	Chr7D	4391888	4395757	-	4393822	1.0	1.0	collinear
gene:TraesCS7D03G0019200	Chr7D	4324503	4325491	+	4324997	Chr7D	4491662	4492650	+	4492156	1.0	1.0	collinear
gene:TraesCS7D03G0019300	Chr7D	4373494	4379132	-	4376313	Chr7D	4540629	4546362	-	4543495	0.999	0.994	collinear
gene:TraesCS7D03G0019500	Chr7D	4380371	4385812	-	4383091	Chr7D	4547560	4553001	-	4550280	1.0	1.0	collinear
gene:TraesCS7D03G0019600	Chr7D	4385864	4387865	+	4386864	Chr7D	4553053	4555054	+	4554053	1.0	1.0	collinear
gene:TraesCS7D03G0019800	Chr7D	4393431	4397150	-	4395290	Chr7D	4560632	4564351	-	4562491	1.0	1.0	collinear
gene:TraesCS7D03G0020000	Chr7D	4439657	4444783	-	4442220	Chr7D	4606861	4611985	-	4609423	0.999	0.999	collinear
gene:TraesCS7D03G0020100	Chr7D	4565258	4568974	-	4567116	Chr7D	4732602	4736318	-	4734460	1.0	0.994	collinear
gene:TraesCS7D03G0020400	Chr7D	4634138	4637358	-	4635748	Chr7D	4800890	4804110	-	4802500	1.0	1.0	collinear
gene:TraesCS7D03G0020600	Chr7D	4654978	4659334	-	4657156	Chr7D	4821737	4826093	-	4823915	1.0	1.0	collinear
gene:TraesCS7D03G0020900	Chr7D	4730087	4731728	+	4730907	Chr7D	4896935	4898576	+	4897755	1.0	1.0	collinear
gene:TraesCS7D03G0021000	Chr7D	4776548	4779729	-	4778138	Chr7D	4943393	4946574	-	4944983	1.0	0.999	collinear
gene:TraesCS7D03G0021200	Chr7D	4787934	4791139	-	4789536	Chr7D	4954782	4957987	-	4956384	1.0	1.0	collinear
gene:TraesCS7D03G0021400	Chr7D	4865746	4867669	-	4866707	Chr7D	5032597	5034520	-	5033558	1.0	1.0	collinear
gene:TraesCS7D03G0021600	Chr7D	4879511	4883149	-	4881330	Chr7D	5046360	5049998	-	5048179	1.0	1.0	collinear
gene:TraesCS7D03G0021700	Chr7D	4993157	4993798	+	4993477	Chr7D	5158924	5159565	+	5159244	1.0	1.0	collinear
gene:TraesCS7D03G0021800	Chr7D	4995759	5006435	-	5001097	Chr7D	5161526	5172202	-	5166864	1.0	1.0	collinear
gene:TraesCS7D03G0021900	Chr7D	5011736	5019018	-	5015377	Chr7D	5177404	5184686	-	5181045	1.0	0.999	collinear
gene:TraesCS7D03G0022200	Chr7D	5069037	5070965	-	5070001	Chr7D	5234722	5236650	-	5235686	1.0	1.0	collinear
gene:TraesCS7D03G0022300	Chr7D	5080642	5082005	-	5081323	Chr7D	5246329	5247692	-	5247010	1.0	1.0	collinear
gene:TraesCS7D03G0022500	Chr7D	5156361	5160719	+	5158540	Chr7D	5322026	5326374	+	5324200	1.0	1.0	collinear
gene:TraesCS7D03G0023000	Chr7D	5173670	5184406	-	5179038	Chr7D	5339325	5350061	-	5344693	1.0	1.0	collinear
gene:TraesCS7D03G0023900	Chr7D	5240086	5241924	+	5241005	Chr7D	5405603	5407441	+	5406522	1.0	1.0	collinear
gene:TraesCS7D03G0024000	Chr7D	5257696	5260720	-	5259208	Chr7D	5423212	5425925	-	5424568	0.912	0.912	collinear
gene:TraesCS7D03G0024200	Chr7D	5347426	5350073	+	5348749	Chr7D	5510968	5513615	+	5512291	1.0	1.0	collinear
gene:TraesCS7D03G0024300	Chr7D	5350832	5357886	+	5354359	Chr7D	5514374	5521428	+	5517901	1.0	1.0	collinear
gene:TraesCS7D03G0024500	Chr7D	5358011	5359163	-	5358587	Chr7D	5521553	5522427	-	5521990	1.0	0.998	collinear
gene:TraesCS7D03G0024600	Chr7D	5370394	5375528	+	5372961	Chr7D	5533658	5538792	+	5536225	1.0	1.0	collinear
gene:TraesCS7D03G0024700	Chr7D	5379726	5380734	+	5380230	Chr7D	5542988	5543996	+	5543492	1.0	1.0	collinear
gene:TraesCS7D03G0024800	Chr7D	5386839	5388290	+	5387564	Chr7D	5550090	5551541	+	5550815	1.0	0.999	collinear
gene:TraesCS7D03G0025000	Chr7D	5397924	5398721	-	5398322	Chr7D	5561177	5561974	-	5561575	1.0	1.0	collinear
gene:TraesCS7D03G0025200	Chr7D	5441521	5445663	-	5443592	Chr7D	5604776	5608918	-	5606847	1.0	0.999	collinear
gene:TraesCS7D03G0025300	Chr7D	5447418	5450587	+	5449002	Chr7D	5610673	5613842	+	5612257	1.0	1.0	collinear
gene:TraesCS7D03G0025400	Chr7D	5453391	5454989	-	5454190	Chr7D	5616646	5618244	-	5617445	1.0	1.0	collinear
gene:TraesCS7D03G0025800	Chr7D	5525637	5531073	-	5528355	Chr7D	5688884	5694320	-	5691602	1.0	1.0	collinear
gene:TraesCS7D03G0025900	Chr7D	5533462	5539159	+	5536310	Chr7D	5696713	5703049	+	5699881	1.0	1.0	collinear
gene:TraesCS7D03G0026100	Chr7D	5539351	5546645	-	5542998	Chr7D	5703241	5710535	-	5706888	1.0	1.0	collinear
gene:TraesCS7D03G0026200	Chr7D	5548227	5549057	+	5548642	Chr7D	5712118	5712948	+	5712533	1.0	1.0	collinear
gene:TraesCS7D03G0026500	Chr7D	5558765	5567731	-	5563248	Chr7D	5722656	5731622	-	5727139	1.0	0.999	collinear
gene:TraesCS7D03G0026600	Chr7D	5660265	5660726	+	5660495	Chr7D	5824121	5824582	+	5824351	1.0	1.0	collinear
gene:TraesCS7D03G0026800	Chr7D	5667198	5670487	+	5668842	Chr7D	5831036	5834325	+	5832680	1.0	1.0	collinear
gene:TraesCS7D03G0027100	Chr7D	5684817	5685430	-	5685123	Chr7D	5848655	5849268	-	5848961	1.0	1.0	collinear
gene:TraesCS7D03G0027200	Chr7D	5689945	5696449	+	5693197	Chr7D	5853783	5860275	+	5857029	0.996	0.996	collinear
gene:TraesCS7D03G0027500	Chr7D	5709595	5711772	-	5710683	Chr7D	5873429	5875606	-	5874517	1.0	0.999	collinear
gene:TraesCS7D03G0027700	Chr7D	5736459	5739951	-	5738205	Chr7D	5900294	5903786	-	5902040	1.0	1.0	collinear
gene:TraesCS7D03G0027800	Chr7D	5745166	5749744	+	5747455	Chr7D	5909001	5913579	+	5911290	1.0	0.998	collinear
gene:TraesCS7D03G0028000	Chr7D	5782905	5784707	+	5783806	Chr7D	5946737	5948539	+	5947638	1.0	1.0	collinear
gene:TraesCS7D03G0028100	Chr7D	5801719	5806704	-	5804211	Chr7D	5965584	5970569	-	5968076	1.0	1.0	collinear
gene:TraesCS7D03G0028400	Chr7D	5816108	5821345	-	5818726	Chr7D	5979974	5985211	-	5982592	1.0	1.0	collinear
gene:TraesCS7D03G0028700	Chr7D	5839445	5843405	-	5841425	Chr7D	6003323	6007283	-	6005303	1.0	1.0	collinear
gene:TraesCS7D03G0028800	Chr7D	5866173	5874086	-	5870129	Chr7D	6030072	6037978	-	6034025	1.0	1.0	collinear
gene:TraesCS7D03G0029200	Chr7D	5989386	5992001	-	5990693	Chr7D	6153299	6155914	-	6154606	1.0	1.0	collinear
gene:TraesCS7D03G0029400	Chr7D	6001014	6003809	-	6002411	Chr7D	6164927	6167722	-	6166324	1.0	1.0	collinear
gene:TraesCS7D03G0029700	Chr7D	6091786	6093056	-	6092421	Chr7D	6255693	6256963	-	6256328	1.0	1.0	collinear
gene:TraesCS7D03G0030000	Chr7D	6139297	6143157	-	6141227	Chr7D	6302988	6306848	-	6304918	1.0	0.999	collinear
gene:TraesCS7D03G0030400	Chr7D	6188468	6190301	+	6189384	Chr7D	6352160	6353993	+	6353076	1.0	1.0	collinear
gene:TraesCS7D03G0030500	Chr7D	6333691	6333933	+	6333812	Chr7D	6497335	6497577	+	6497456	1.0	1.0	collinear
gene:TraesCS7D03G0030700	Chr7D	6363587	6369866	+	6366726	Chr7D	6527218	6533497	+	6530357	1.0	1.0	collinear
gene:TraesCS7D03G0031700	Chr7D	6451280	6455354	+	6453317	Chr7D	6614911	6618985	+	6616948	1.0	1.0	collinear
gene:TraesCS7D03G0032100	Chr7D	6702669	6703635	-	6703152	Chr7D	6867190	6868156	-	6867673	1.0	1.0	collinear
gene:TraesCS7D03G0032200	Chr7D	6725910	6728735	-	6727322	Chr7D	6890451	6893276	-	6891863	1.0	1.0	collinear
gene:TraesCS7D03G0032300	Chr7D	6737403	6739639	-	6738521	Chr7D	6901943	6904179	-	6903061	1.0	1.0	collinear
gene:TraesCS7D03G0032400	Chr7D	6749327	6749848	-	6749587	Chr7D	6913868	6914389	-	6914128	1.0	1.0	collinear
gene:TraesCS7D03G0032500	Chr7D	6786659	6787027	-	6786843	Chr7D	6951201	6951569	-	6951385	1.0	1.0	collinear
gene:TraesCS7D03G0032700	Chr7D	6794039	6794913	+	6794476	Chr7D	6958581	6959455	+	6959018	1.0	1.0	collinear
gene:TraesCS7D03G0032800	Chr7D	6818107	6820183	-	6819145	Chr7D	6988693	6990769	-	6989731	1.0	1.0	collinear
gene:TraesCS7D03G0032900	Chr7D	6820544	6827092	-	6823818	Chr7D	6991130	6997678	-	6994404	1.0	1.0	collinear
gene:TraesCS7D03G0033000	Chr7D	6827271	6831540	+	6829405	Chr7D	6997857	7002126	+	6999991	1.0	1.0	collinear
gene:TraesCS7D03G0033100	Chr7D	6831774	6834717	+	6833245	Chr7D	7002360	7005303	+	7003831	1.0	1.0	collinear
gene:TraesCS7D03G0033200	Chr7D	6839604	6841430	+	6840517	Chr7D	7010190	7012016	+	7011103	1.0	1.0	collinear
gene:TraesCS7D03G0033300	Chr7D	6930735	6932599	+	6931667	Chr7D	7097697	7099561	+	7098629	1.0	1.0	collinear
gene:TraesCS7D03G0033400	Chr7D	7042530	7045480	-	7044005	Chr7D	7209502	7212452	-	7210977	1.0	1.0	collinear
gene:TraesCS7D03G0033800	Chr7D	7097584	7102366	+	7099975	Chr7D	7264579	7269362	+	7266970	1.0	1.0	collinear
gene:TraesCS7D03G0033900	Chr7D	7115748	7119106	-	7117427	Chr7D	7282746	7286489	-	7284617	1.0	0.999	collinear
gene:TraesCS7D03G0034000	Chr7D	7126208	7129321	+	7127764	Chr7D	7293591	7296704	+	7295147	1.0	1.0	collinear
gene:TraesCS7D03G0034400	Chr7D	7139322	7141221	-	7140271	Chr7D	7306705	7308604	-	7307654	1.0	1.0	collinear
gene:TraesCS7D03G0034500	Chr7D	7165452	7165685	+	7165568	Chr7D	7332808	7333041	+	7332924	1.0	1.0	collinear
gene:TraesCS7D03G0034900	Chr7D	7429924	7430103	+	7430013	Chr7D	7597262	7597441	+	7597351	1.0	0.994	collinear
gene:TraesCS7D03G0035100	Chr7D	7432081	7432269	+	7432175	Chr7D	7599395	7599583	+	7599489	1.0	1.0	collinear
gene:TraesCS7D03G0035000	Chr7D	7431827	7434698	-	7433262	Chr7D	7599141	7602012	-	7600576	1.0	1.0	collinear
gene:TraesCS7D03G0035200	Chr7D	7436717	7439176	+	7437946	Chr7D	7604031	7606490	+	7605260	1.0	1.0	collinear
gene:TraesCS7D03G0035800	Chr7D	7530208	7532630	+	7531419	Chr7D	7697316	7699738	+	7698527	1.0	1.0	collinear
gene:TraesCS7D03G0036200	Chr7D	7651162	7658087	-	7654624	Chr7D	7819979	7826904	-	7823441	1.0	1.0	collinear
gene:TraesCS7D03G0036300	Chr7D	7658537	7660780	-	7659658	Chr7D	7827354	7829597	-	7828475	1.0	1.0	collinear
gene:TraesCS7D03G0036400	Chr7D	7661478	7665197	-	7663337	Chr7D	7830295	7834014	-	7832154	1.0	1.0	collinear
gene:TraesCS7D03G0036500	Chr7D	7801942	7803310	+	7802626	Chr7D	7970772	7972140	+	7971456	1.0	1.0	collinear
gene:TraesCS7D03G0036600	Chr7D	7803635	7806911	-	7805273	Chr7D	7972465	7975741	-	7974103	1.0	1.0	collinear
gene:TraesCS7D03G0036700	Chr7D	7811025	7813078	+	7812051	Chr7D	7979854	7981907	+	7980880	1.0	1.0	collinear
gene:TraesCS7D03G0037000	Chr7D	7822729	7823382	-	7823055	Chr7D	7991558	7992211	-	7991884	1.0	1.0	collinear
gene:TraesCS7D03G0037200	Chr7D	7851372	7852928	+	7852150	Chr7D	8020219	8021775	+	8020997	1.0	1.0	collinear
gene:TraesCS7D03G0037300	Chr7D	7891420	7892988	-	7892204	Chr7D	8060312	8061880	-	8061096	1.0	1.0	collinear
gene:TraesCS7D03G0037500	Chr7D	7904938	7907145	+	7906041	Chr7D	8073830	8076037	+	8074933	1.0	1.0	collinear
gene:TraesCS7D03G0037600	Chr7D	7917704	7919634	+	7918669	Chr7D	8086595	8088525	+	8087560	1.0	1.0	collinear
gene:TraesCS7D03G0038000	Chr7D	7952280	7954613	+	7953446	Chr7D	8121318	8123651	+	8122484	1.0	1.0	collinear
gene:TraesCS7D03G0038400	Chr7D	8103516	8107984	+	8105750	Chr7D	8271808	8276276	+	8274042	1.0	1.0	collinear
gene:TraesCS7D03G0038900	Chr7D	8276395	8277516	+	8276955	Chr7D	8444546	8445667	+	8445106	1.0	1.0	collinear
gene:TraesCS7D03G0039100	Chr7D	8381661	8385122	+	8383391	Chr7D	8549811	8553272	+	8551541	1.0	1.0	collinear
gene:TraesCS7D03G0040100	Chr7D	8527061	8529751	+	8528406	Chr7D	8694888	8697578	+	8696233	1.0	1.0	collinear
gene:TraesCS7D03G0040500	Chr7D	8539749	8544003	-	8541876	Chr7D	8707576	8711830	-	8709703	1.0	1.0	collinear
gene:TraesCS7D03G0040700	Chr7D	8573567	8574532	+	8574049	Chr7D	8740735	8741700	+	8741217	1.0	1.0	collinear
gene:TraesCS7D03G0041000	Chr7D	8583576	8585258	+	8584417	Chr7D	8750747	8752429	+	8751588	1.0	0.999	collinear
gene:TraesCS7D03G0041200	Chr7D	8600205	8601566	+	8600885	Chr7D	8767370	8768731	+	8768050	1.0	1.0	collinear
gene:TraesCS7D03G0041300	Chr7D	8602069	8606311	-	8604190	Chr7D	8769234	8773475	-	8771354	0.999	0.999	collinear
gene:TraesCS7D03G0041500	Chr7D	8641641	8683479	-	8662560	Chr7D	8807380	8856238	-	8831809	1.0	1.0	collinear
gene:TraesCS7D03G0041600	Chr7D	8692848	8697378	-	8695113	Chr7D	8865606	8870136	-	8867871	1.0	1.0	collinear
gene:TraesCS7D03G0041900	Chr7D	8703393	8706360	+	8704876	Chr7D	8876151	8879118	+	8877634	1.0	1.0	collinear
gene:TraesCS7D03G0042100	Chr7D	8724901	8726237	+	8725569	Chr7D	8897670	8899006	+	8898338	1.0	1.0	collinear
gene:TraesCS7D03G0042200	Chr7D	8729323	8731074	-	8730198	Chr7D	8902092	8903842	-	8902967	0.999	0.998	collinear
gene:TraesCS7D03G0042400	Chr7D	8764448	8772792	-	8768620	Chr7D	8937221	8945564	-	8941392	1.0	1.0	collinear
gene:TraesCS7D03G0042500	Chr7D	8780335	8781278	-	8780806	Chr7D	8953107	8954050	-	8953578	1.0	1.0	collinear
gene:TraesCS7D03G0042600	Chr7D	8783760	8784387	+	8784073	Chr7D	8956537	8957164	+	8956850	1.0	1.0	collinear
gene:TraesCS7D03G0043000	Chr7D	8809130	8810609	-	8809869	Chr7D	8981712	8983191	-	8982451	1.0	1.0	collinear
gene:TraesCS7D03G0043100	Chr7D	8812269	8816111	-	8814190	Chr7D	8984074	8987915	-	8985994	1.0	1.0	collinear
gene:TraesCS7D03G0043200	Chr7D	8825466	8828095	+	8826780	Chr7D	8997046	8999675	+	8998360	1.0	1.0	collinear
gene:TraesCS7D03G0043600	Chr7D	8906542	8908571	-	8907556	Chr7D	9078155	9080184	-	9079169	1.0	1.0	collinear
gene:TraesCS7D03G0043700	Chr7D	8945922	8946350	-	8946136	Chr7D	9117620	9118048	-	9117834	1.0	1.0	collinear
gene:TraesCS7D03G0043800	Chr7D	8989832	8990007	-	8989919	Chr7D	9161517	9161692	-	9161604	1.0	1.0	collinear
gene:TraesCS7D03G0044000	Chr7D	9007678	9008118	-	9007898	Chr7D	9173646	9174086	-	9173866	1.0	1.0	collinear
gene:TraesCS7D03G0044100	Chr7D	9010010	9010315	-	9010162	Chr7D	9181693	9181998	-	9181845	1.0	0.996	collinear
gene:TraesCS7D03G0044200	Chr7D	9015869	9016030	-	9015949	Chr7D	9193267	9193428	-	9193347	1.0	1.0	collinear
gene:TraesCS7D03G0044400	Chr7D	9038079	9038555	-	9038317	Chr7D	9209759	9210235	-	9209997	1.0	1.0	collinear
gene:TraesCS7D03G0044500	Chr7D	9082285	9083856	+	9083070	Chr7D	9253961	9255532	+	9254746	1.0	1.0	collinear
gene:TraesCS7D03G0044600	Chr7D	9154755	9156732	+	9155743	Chr7D	9326442	9328419	+	9327430	1.0	1.0	collinear
gene:TraesCS7D03G0045100	Chr7D	9316855	9318891	+	9317873	Chr7D	9488556	9490586	+	9489571	1.0	1.0	collinear
gene:TraesCS7D03G0045300	Chr7D	9368185	9368706	-	9368445	Chr7D	9539877	9540398	-	9540137	1.0	1.0	collinear
gene:TraesCS7D03G0046000	Chr7D	9423365	9428897	+	9426131	Chr7D	9594825	9600357	+	9597591	1.0	0.999	collinear
