gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity	segment
gene:TraesCS4A03G0367300	Chr4A	291404500	291405072	-	291404786	Chr4A	234688971	234689543	-	234689257	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0367600	Chr4A	291415980	291416225	-	291416102	Chr4A	234700451	234700696	-	234700573	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0367700	Chr4A	291423014	291423659	-	291423336	Chr4A	234707491	234708136	-	234707813	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0368100	Chr4A	291452235	291457775	-	291455005	Chr4A	234736713	234742253	-	234739483	1.0	0.999	rearrangement:Chr4A_block1
gene:TraesCS4A03G0369100	Chr4A	293590024	293593368	+	293591696	Chr4A	236870769	236873916	+	236872342	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0369200	Chr4A	293593860	293595993	-	293594926	Chr4A	236874408	236876541	-	236875474	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0369800	Chr4A	295176390	295185213	+	295180801	Chr4A	238455173	238463998	+	238459585	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0369900	Chr4A	295274769	295276175	+	295275472	Chr4A	238552821	238554212	+	238553516	0.989	0.989	rearrangement:Chr4A_block1
gene:TraesCS4A03G0370400	Chr4A	295708899	295709768	+	295709333	Chr4A	238973017	238973886	+	238973451	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0371100	Chr4A	297399193	297425456	+	297412324	Chr4A	240659368	240685471	+	240672419	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0371400	Chr4A	297949166	297951668	+	297950417	Chr4A	241199978	241202480	+	241201229	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0371600	Chr4A	298180566	298180970	-	298180768	Chr4A	241428690	241429094	-	241428892	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0372400	Chr4A	299327245	299327704	+	299327474	Chr4A	242570439	242570898	+	242570668	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0372800	Chr4A	300025433	300061083	+	300043258	Chr4A	243263282	243298932	+	243281107	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0373200	Chr4A	300306647	300311062	-	300308854	Chr4A	243544567	243548982	-	243546774	1.0	0.999	rearrangement:Chr4A_block1
gene:TraesCS4A03G0373500	Chr4A	300542582	300542792	-	300542687	Chr4A	243780530	243780740	-	243780635	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0374100	Chr4A	302049727	302050155	-	302049941	Chr4A	245302928	245303356	-	245303142	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0374500	Chr4A	303322494	303323173	-	303322833	Chr4A	246597868	246598547	-	246598207	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0374800	Chr4A	304369677	304370915	-	304370296	Chr4A	247661282	247662520	-	247661901	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0374900	Chr4A	304429203	304434767	+	304431985	Chr4A	247720947	247726511	+	247723729	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0375100	Chr4A	304435052	304455050	-	304445051	Chr4A	247726796	247746794	-	247736795	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0375400	Chr4A	305640828	305641376	+	305641102	Chr4A	248927181	248927729	+	248927455	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0375900	Chr4A	306575850	306581886	-	306578868	Chr4A	249858927	249864963	-	249861945	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0376400	Chr4A	307448493	307450107	+	307449300	Chr4A	250731128	250732742	+	250731935	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0376700	Chr4A	308537956	308538408	-	308538182	Chr4A	251818749	251819201	-	251818975	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0376800	Chr4A	309445605	309447465	+	309446535	Chr4A	252725065	252726925	+	252725995	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0377400	Chr4A	309919235	309924784	-	309922009	Chr4A	253195941	253201490	-	253198715	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0377500	Chr4A	309925113	309927114	-	309926113	Chr4A	253201813	253203814	-	253202813	1.0	0.999	rearrangement:Chr4A_block1
gene:TraesCS4A03G0378200	Chr4A	311272272	311275748	-	311274010	Chr4A	254539702	254543178	-	254541440	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0378800	Chr4A	312116980	312134208	+	312125594	Chr4A	255384170	255400995	+	255392582	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0379600	Chr4A	314335710	314339275	+	314337492	Chr4A	257607577	257611142	+	257609359	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0380000	Chr4A	314376034	314379242	-	314377638	Chr4A	257647917	257651125	-	257649521	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0381500	Chr4A	317948013	317953536	-	317950774	Chr4A	261190872	261196395	-	261193633	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0382000	Chr4A	318715337	318716161	+	318715749	Chr4A	261957775	261958599	+	261958187	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0382300	Chr4A	319687327	319687608	+	319687467	Chr4A	262936216	262936497	+	262936356	1.0	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A03G0383000	Chr4A	320690316	320705811	-	320698063	Chr4A	263938981	263954476	-	263946728	1.0	0.999	rearrangement:Chr4A_block1
gene:TraesCS4A03G0383300	Chr4A	320885345	320898966	+	320892155	Chr4A	264146550	264160171	+	264153360	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0383400	Chr4A	320899294	320899707	+	320899500	Chr4A	264160499	264160912	+	264160705	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0383700	Chr4A	320901669	320902037	+	320901853	Chr4A	264162874	264163242	+	264163058	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0384000	Chr4A	320987607	320988038	+	320987822	Chr4A	264248952	264249383	+	264249167	1.0	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A03G0384100	Chr4A	320988139	320988619	+	320988379	Chr4A	264249484	264249964	+	264249724	1.0	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A03G0385100	Chr4A	321059108	321059353	-	321059230	Chr4A	264321022	264321267	-	264321144	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0385300	Chr4A	321060016	321060189	+	321060102	Chr4A	264321930	264322103	+	264322016	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0385200	Chr4A	321059922	321060665	-	321060293	Chr4A	264321836	264322579	-	264322207	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0385400	Chr4A	321060934	321061630	-	321061282	Chr4A	264322848	264323544	-	264323196	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A03G0386500	Chr4A	321090793	321091044	-	321090918	Chr4A	264352705	264352956	-	264352830	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0386600	Chr4A	321091263	321091485	+	321091374	Chr4A	264353175	264353397	+	264353286	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0387700	Chr4A	321101950	321102186	-	321102068	Chr4A	264363862	264364098	-	264363980	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0388000	Chr4A	321116849	321117316	-	321117082	Chr4A	264378760	264379227	-	264378993	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0388200	Chr4A	321118897	321119007	-	321118952	Chr4A	264380808	264380918	-	264380863	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0388800	Chr4A	321123660	321124025	+	321123842	Chr4A	264385571	264385935	+	264385753	0.997	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A03G0389000	Chr4A	321125047	321126223	+	321125635	Chr4A	264386956	264388132	+	264387544	1.0	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A03G0389100	Chr4A	321126332	321126547	-	321126439	Chr4A	264388241	264388456	-	264388348	1.0	0.995	rearrangement:Chr4A_block1
gene:TraesCS4A03G0389200	Chr4A	321126610	321127375	-	321126992	Chr4A	264388519	264389284	-	264388901	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0389400	Chr4A	321126984	321128048	+	321127516	Chr4A	264388893	264389957	+	264389425	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0389600	Chr4A	321128222	321128383	+	321128302	Chr4A	264390131	264390292	+	264390211	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0389700	Chr4A	321128974	321129114	+	321129044	Chr4A	264390883	264391023	+	264390953	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0390200	Chr4A	321850601	321852441	+	321851521	Chr4A	265112070	265113910	+	265112990	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0390300	Chr4A	321852492	321856784	-	321854638	Chr4A	265113961	265118253	-	265116107	1.0	0.999	rearrangement:Chr4A_block1
gene:TraesCS4A03G0390500	Chr4A	322337159	322337269	-	322337214	Chr4A	265596112	265596222	-	265596167	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0390600	Chr4A	322337673	322337855	-	322337764	Chr4A	265596626	265596808	-	265596717	1.0	0.989	rearrangement:Chr4A_block1
gene:TraesCS4A03G0390900	Chr4A	322341836	322342425	+	322342130	Chr4A	265600789	265601378	+	265601083	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0391200	Chr4A	322344607	322344861	-	322344734	Chr4A	265603560	265603814	-	265603687	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0391400	Chr4A	322345243	322345656	+	322345449	Chr4A	265604196	265604609	+	265604402	1.0	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A03G0391500	Chr4A	322346238	322346639	-	322346438	Chr4A	265605191	265605592	-	265605391	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0391600	Chr4A	322346500	322346661	+	322346580	Chr4A	265605453	265605614	+	265605533	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0391700	Chr4A	322347252	322347392	+	322347322	Chr4A	265606205	265606345	+	265606275	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0392100	Chr4A	322349668	322349866	-	322349767	Chr4A	265608621	265608819	-	265608720	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0392700	Chr4A	322356001	322356375	+	322356188	Chr4A	265614954	265615328	+	265615141	1.0	0.995	rearrangement:Chr4A_block1
gene:TraesCS4A03G0392800	Chr4A	322357648	322358019	+	322357833	Chr4A	265616605	265616976	+	265616790	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0392900	Chr4A	322363430	322363630	-	322363530	Chr4A	265622387	265622587	-	265622487	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0393500	Chr4A	322369705	322369917	+	322369811	Chr4A	265628662	265628874	+	265628768	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0393700	Chr4A	322370821	322371075	+	322370948	Chr4A	265629778	265630032	+	265629905	1.0	0.996	rearrangement:Chr4A_block1
gene:TraesCS4A03G0394000	Chr4A	322372827	322374263	+	322373545	Chr4A	265631784	265632965	+	265632374	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0394100	Chr4A	322375037	322375579	-	322375308	Chr4A	265633739	265634281	-	265634010	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0394900	Chr4A	322384013	322384249	-	322384131	Chr4A	265642646	265642882	-	265642764	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0395200	Chr4A	322389875	322390246	-	322390060	Chr4A	265648507	265648878	-	265648692	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0395300	Chr4A	322391594	322391898	-	322391746	Chr4A	265650225	265650529	-	265650377	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0395900	Chr4A	322396666	322397328	+	322396997	Chr4A	265655297	265655959	+	265655628	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0396000	Chr4A	322397488	322398989	+	322398238	Chr4A	265656119	265657620	+	265656869	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0397400	Chr4A	323220278	323266795	-	323243536	Chr4A	266478640	266524931	-	266501785	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0399300	Chr4A	324266006	324305376	-	324285691	Chr4A	267512178	267551572	-	267531875	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0400100	Chr4A	324475432	324479322	+	324477377	Chr4A	267720393	267724283	+	267722338	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0400400	Chr4A	325219086	325232427	+	325225756	Chr4A	268464261	268477602	+	268470931	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0400700	Chr4A	325343877	325344570	+	325344223	Chr4A	268589059	268589752	+	268589405	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0401300	Chr4A	326234677	326261985	-	326248331	Chr4A	269479866	269507176	-	269493521	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A03G0000100	Chr4A	80751	81905	-	81328	Chr4A	543651	544805	-	544228	1.0	0.999	collinear
gene:TraesCS4A03G0000200	Chr4A	186233	189459	+	187846	Chr4A	649158	652384	+	650771	1.0	1.0	collinear
gene:TraesCS4A03G0000300	Chr4A	189629	191253	-	190441	Chr4A	652555	654179	-	653367	1.0	0.999	collinear
gene:TraesCS4A03G0000700	Chr4A	192479	193797	-	193138	Chr4A	655405	656723	-	656064	1.0	1.0	collinear
gene:TraesCS4A03G0000800	Chr4A	204132	208744	+	206438	Chr4A	667052	671684	+	669368	1.0	1.0	collinear
gene:TraesCS4A03G0000900	Chr4A	464377	473615	+	468996	Chr4A	926876	936120	+	931498	1.0	1.0	collinear
gene:TraesCS4A03G0001000	Chr4A	527393	528028	-	527710	Chr4A	989909	990544	-	990226	1.0	0.995	collinear
gene:TraesCS4A03G0001100	Chr4A	724229	730229	-	727229	Chr4A	1177180	1183248	-	1180214	1.0	1.0	collinear
gene:TraesCS4A03G0001300	Chr4A	737645	742881	-	740263	Chr4A	1190572	1195808	-	1193190	1.0	0.999	collinear
gene:TraesCS4A03G0001500	Chr4A	879654	880180	+	879917	Chr4A	1323264	1323790	+	1323527	1.0	1.0	collinear
gene:TraesCS4A03G0001600	Chr4A	890746	894177	+	892461	Chr4A	1334347	1337770	+	1336058	0.997	0.997	collinear
gene:TraesCS4A03G0001700	Chr4A	899296	900070	+	899683	Chr4A	1342954	1343728	+	1343341	1.0	1.0	collinear
gene:TraesCS4A03G0001800	Chr4A	923950	925283	-	924616	Chr4A	1367608	1368941	-	1368274	1.0	1.0	collinear
gene:TraesCS4A03G0001900	Chr4A	1067430	1067825	+	1067627	Chr4A	1498420	1498815	+	1498617	1.0	1.0	collinear
gene:TraesCS4A03G0002000	Chr4A	1144047	1145891	-	1144969	Chr4A	1569201	1571045	-	1570123	1.0	1.0	collinear
gene:TraesCS4A03G0002100	Chr4A	1219342	1222566	+	1220954	Chr4A	1638431	1641655	+	1640043	1.0	1.0	collinear
gene:TraesCS4A03G0002200	Chr4A	1519322	1519796	-	1519559	Chr4A	1938709	1939183	-	1938946	1.0	1.0	collinear
gene:TraesCS4A03G0002600	Chr4A	1720645	1723263	+	1721954	Chr4A	2139911	2142529	+	2141220	1.0	1.0	collinear
gene:TraesCS4A03G0002900	Chr4A	1872733	1874596	-	1873664	Chr4A	2291909	2293772	-	2292840	1.0	1.0	collinear
gene:TraesCS4A03G0003000	Chr4A	1876368	1884930	-	1880649	Chr4A	2295544	2304106	-	2299825	1.0	1.0	collinear
gene:TraesCS4A03G0003100	Chr4A	1887453	1896045	-	1891749	Chr4A	2306629	2315314	-	2310971	1.0	1.0	collinear
gene:TraesCS4A03G0003200	Chr4A	1904683	1907590	-	1906136	Chr4A	2324143	2327050	-	2325596	1.0	1.0	collinear
gene:TraesCS4A03G0003300	Chr4A	1908725	1910020	-	1909372	Chr4A	2328185	2329480	-	2328832	1.0	1.0	collinear
gene:TraesCS4A03G0003600	Chr4A	2034845	2039676	-	2037260	Chr4A	2556861	2561692	-	2559276	1.0	1.0	collinear
gene:TraesCS4A03G0003800	Chr4A	2144567	2151745	-	2148156	Chr4A	2666592	2673562	-	2670077	1.0	1.0	collinear
gene:TraesCS4A03G0004000	Chr4A	2396423	2406197	+	2401310	Chr4A	2919651	2929128	+	2924389	1.0	1.0	collinear
gene:TraesCS4A03G0004100	Chr4A	2407157	2412110	-	2409633	Chr4A	2930088	2935041	-	2932564	1.0	0.999	collinear
gene:TraesCS4A03G0004200	Chr4A	2539821	2543289	-	2541555	Chr4A	3062006	3065474	-	3063740	1.0	1.0	collinear
gene:TraesCS4A03G0004300	Chr4A	2549120	2550253	-	2549686	Chr4A	3071305	3072438	-	3071871	1.0	1.0	collinear
gene:TraesCS4A03G0004700	Chr4A	2613805	2615102	+	2614453	Chr4A	3135741	3137038	+	3136389	1.0	1.0	collinear
gene:TraesCS4A03G0004800	Chr4A	2630028	2631685	-	2630856	Chr4A	3152089	3153746	-	3152917	1.0	1.0	collinear
gene:TraesCS4A03G0004900	Chr4A	2636507	2637932	-	2637219	Chr4A	3158371	3159796	-	3159083	1.0	1.0	collinear
gene:TraesCS4A03G0005100	Chr4A	2731327	2733151	+	2732239	Chr4A	3252789	3254613	+	3253701	1.0	1.0	collinear
gene:TraesCS4A03G0005200	Chr4A	2767289	2768680	+	2767984	Chr4A	3288620	3290011	+	3289315	1.0	1.0	collinear
gene:TraesCS4A03G0005400	Chr4A	2778918	2779295	-	2779106	Chr4A	3300249	3300626	-	3300437	1.0	1.0	collinear
gene:TraesCS4A03G0005500	Chr4A	2783068	2789950	-	2786509	Chr4A	3304383	3311263	-	3307823	0.999	0.999	collinear
gene:TraesCS4A03G0005700	Chr4A	2896900	2897945	-	2897422	Chr4A	3415919	3417005	-	3416462	1.0	0.957	collinear
gene:TraesCS4A03G0005800	Chr4A	2930585	2932852	+	2931718	Chr4A	3439141	3441408	+	3440274	1.0	0.998	collinear
gene:TraesCS4A03G0006100	Chr4A	2934653	2937212	+	2935932	Chr4A	3443301	3445863	+	3444582	1.0	0.999	collinear
gene:TraesCS4A03G0006200	Chr4A	2936960	2940182	-	2938571	Chr4A	3445611	3448841	-	3447226	1.0	0.996	collinear
gene:TraesCS4A03G0006300	Chr4A	2942998	2949575	-	2946286	Chr4A	3451670	3458472	-	3455071	0.999	0.998	collinear
gene:TraesCS4A03G0006700	Chr4A	2964010	2964348	+	2964179	Chr4A	3481736	3482074	+	3481905	1.0	1.0	collinear
gene:TraesCS4A03G0006900	Chr4A	2973914	2984600	-	2979257	Chr4A	3493025	3503674	-	3498349	1.0	0.998	collinear
gene:TraesCS4A03G0007100	Chr4A	3050569	3055204	-	3052886	Chr4A	3569062	3573703	-	3571382	1.0	0.998	collinear
gene:TraesCS4A03G0007300	Chr4A	3066937	3070613	-	3068775	Chr4A	3586741	3590417	-	3588579	1.0	0.999	collinear
