gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity	segment
gene:TraesCS4B02G003900	Chr4B	2435353	2436499	+	2435926	Chr4B	3523053	3524199	+	3523626	1.0	1.0	collinear
gene:TraesCS4B02G004000	Chr4B	2462678	2510604	+	2486641	Chr4B	3549179	3594942	+	3572060	1.0	1.0	collinear
gene:TraesCS4B02G004100	Chr4B	2692191	2693329	+	2692760	Chr4B	5543768	5544906	-	5544337	1.0	1.0	collinear
gene:TraesCS4B02G004200	Chr4B	2710614	2711624	-	2711119	Chr4B	5525771	5526781	+	5526276	1.0	1.0	collinear
gene:TraesCS4B02G004300	Chr4B	2775240	2776105	+	2775672	Chr4B	5462130	5462995	-	5462562	1.0	1.0	collinear
gene:TraesCS4B02G004400	Chr4B	3287795	3290128	-	3288961	Chr4B	4936622	4938822	+	4937722	1.0	1.0	collinear
gene:TraesCS4B02G004500	Chr4B	3290186	3295709	-	3292947	Chr4B	4931041	4936564	+	4933802	1.0	1.0	collinear
gene:TraesCS4B02G004600	Chr4B	3306375	3311452	-	3308913	Chr4B	4915397	4920375	+	4917886	1.0	1.0	collinear
gene:TraesCS4B02G004700	Chr4B	3321860	3328187	-	3325023	Chr4B	4898851	4905178	+	4902014	1.0	1.0	collinear
gene:TraesCS4B02G004800	Chr4B	3337173	3343580	-	3340376	Chr4B	4883270	4889677	+	4886473	1.0	1.0	collinear
gene:TraesCS4B02G004900	Chr4B	3423150	3431600	-	3427375	Chr4B	4808003	4812040	+	4810021	1.0	0.999	collinear
gene:TraesCS4B02G005000	Chr4B	3710616	3713985	-	3712300	Chr4B	5777726	5781095	-	5779410	1.0	1.0	collinear
gene:TraesCS4B02G005100	Chr4B	3732151	3736538	+	3734344	Chr4B	5798930	5803317	+	5801123	1.0	1.0	collinear
gene:TraesCS4B02G005200	Chr4B	3776932	3784177	+	3780554	Chr4B	5843711	5850722	+	5847216	1.0	1.0	collinear
gene:TraesCS4B02G005300	Chr4B	3784814	3786198	+	3785506	Chr4B	5851359	5852743	+	5852051	1.0	1.0	collinear
gene:TraesCS4B02G005400	Chr4B	3786802	3787604	+	3787203	Chr4B	5853347	5854149	+	5853748	1.0	1.0	collinear
gene:TraesCS4B02G005500	Chr4B	3820826	3822385	+	3821605	Chr4B	6154452	6156011	+	6155231	1.0	1.0	collinear
gene:TraesCS4B02G005600	Chr4B	3829608	3831374	-	3830491	Chr4B	6163234	6165000	-	6164117	1.0	1.0	collinear
gene:TraesCS4B02G005700	Chr4B	3831797	3834248	+	3833022	Chr4B	6165423	6167874	+	6166648	1.0	1.0	collinear
gene:TraesCS4B02G005800	Chr4B	3854275	3856157	-	3855216	Chr4B	6187574	6189245	-	6188409	1.0	1.0	collinear
gene:TraesCS4B02G005900	Chr4B	3859573	3861588	+	3860580	Chr4B	6192661	6194676	+	6193668	1.0	1.0	collinear
gene:TraesCS4B02G006000	Chr4B	3865661	3867670	-	3866665	Chr4B	6198634	6200643	-	6199638	1.0	1.0	collinear
gene:TraesCS4B02G006100	Chr4B	3893173	3897850	+	3895511	Chr4B	6225427	6230104	+	6227765	1.0	1.0	collinear
gene:TraesCS4B02G006200	Chr4B	3902814	3907002	-	3904908	Chr4B	6235068	6239256	-	6237162	1.0	1.0	collinear
gene:TraesCS4B02G006300	Chr4B	4134301	4135767	-	4135034	Chr4B	6461068	6462534	-	6461801	1.0	1.0	collinear
gene:TraesCS4B02G006400	Chr4B	4135872	4137005	-	4136438	Chr4B	6462639	6463772	-	6463205	1.0	1.0	collinear
gene:TraesCS4B02G006500	Chr4B	4330450	4333217	-	4331833	Chr4B	9260720	9263487	+	9262103	1.0	1.0	collinear
gene:TraesCS4B02G006600	Chr4B	4516943	4520618	+	4518780	Chr4B	9074762	9078437	-	9076599	1.0	1.0	collinear
gene:TraesCS4B02G006700	Chr4B	4520661	4526800	-	4523730	Chr4B	9068580	9074719	+	9071649	1.0	1.0	collinear
gene:TraesCS4B02G006800	Chr4B	4536418	4540354	-	4538386	Chr4B	9055275	9059211	+	9057243	1.0	1.0	collinear
gene:TraesCS4B02G006900	Chr4B	4708107	4711615	-	4709861	Chr4B	8886021	8889529	+	8887775	1.0	1.0	collinear
gene:TraesCS4B02G007000	Chr4B	4718152	4720974	+	4719563	Chr4B	8876662	8879484	-	8878073	1.0	1.0	collinear
gene:TraesCS4B02G007100	Chr4B	4848415	4852836	+	4850625	Chr4B	8745263	8749684	-	8747473	1.0	1.0	collinear
gene:TraesCS4B02G007200	Chr4B	4890004	4893309	+	4891656	Chr4B	8705016	8708321	-	8706668	1.0	1.0	collinear
gene:TraesCS4B02G007300	Chr4B	4894204	4897519	+	4895861	Chr4B	8700806	8704121	-	8702463	1.0	1.0	collinear
gene:TraesCS4B02G007400	Chr4B	4951076	4955090	-	4953083	Chr4B	8644135	8648149	+	8646142	1.0	1.0	collinear
gene:TraesCS4B02G007500	Chr4B	4990514	4994422	+	4992468	Chr4B	8605381	8609289	-	8607335	1.0	1.0	collinear
gene:TraesCS4B02G007600	Chr4B	5013781	5016961	-	5015371	Chr4B	8582842	8586022	+	8584432	1.0	1.0	collinear
gene:TraesCS4B02G007700	Chr4B	5177526	5179651	-	5178588	Chr4B	8425298	8427423	+	8426360	1.0	1.0	collinear
gene:TraesCS4B02G007800	Chr4B	5195100	5197976	-	5196538	Chr4B	8406563	8409439	+	8408001	1.0	1.0	collinear
gene:TraesCS4B02G007900	Chr4B	5254753	5259051	-	5256902	Chr4B	8345999	8350133	+	8348066	1.0	1.0	collinear
gene:TraesCS4B02G008000	Chr4B	5359440	5363973	+	5361706	Chr4B	8242122	8246327	-	8244224	1.0	0.996	collinear
gene:TraesCS4B02G008100	Chr4B	5405875	5410019	+	5407947	Chr4B	8200242	8204386	-	8202314	1.0	1.0	collinear
gene:TraesCS4B02G008200	Chr4B	5455789	5457439	+	5456614	Chr4B	8153211	8154861	-	8154036	1.0	1.0	collinear
gene:TraesCS4B02G008300	Chr4B	5458308	5460603	-	5459455	Chr4B	8150047	8152342	+	8151194	1.0	1.0	collinear
gene:TraesCS4B02G008400	Chr4B	5466038	5468623	+	5467330	Chr4B	8142027	8144612	-	8143319	1.0	1.0	collinear
gene:TraesCS4B02G008500	Chr4B	5522539	5523185	+	5522862	Chr4B	8086513	8087159	-	8086836	1.0	1.0	collinear
gene:TraesCS4B02G008600	Chr4B	5529899	5530764	-	5530331	Chr4B	8079091	8079956	+	8079523	1.0	1.0	collinear
gene:TraesCS4B02G008700	Chr4B	5532009	5532652	+	5532330	Chr4B	8077203	8077846	-	8077524	1.0	1.0	collinear
gene:TraesCS4B02G008800	Chr4B	5533731	5534366	-	5534048	Chr4B	8075489	8076124	+	8075806	1.0	1.0	collinear
gene:TraesCS4B02G008900	Chr4B	5535767	5537197	-	5536482	Chr4B	8072658	8074088	+	8073373	1.0	1.0	collinear
gene:TraesCS4B02G009000	Chr4B	5779413	5781833	-	5780623	Chr4B	7832853	7835273	+	7834063	1.0	1.0	collinear
gene:TraesCS4B02G009100	Chr4B	5932192	5935232	-	5933712	Chr4B	7681526	7684566	+	7683046	1.0	1.0	collinear
gene:TraesCS4B02G009200	Chr4B	6008015	6011995	+	6010005	Chr4B	7606350	7610330	-	7608340	1.0	1.0	collinear
gene:TraesCS4B02G009300	Chr4B	6029575	6030542	+	6030058	Chr4B	7587803	7588770	-	7588286	1.0	1.0	collinear
gene:TraesCS4B02G009400	Chr4B	6033807	6035556	+	6034681	Chr4B	7582789	7584538	-	7583663	1.0	1.0	collinear
gene:TraesCS4B02G009500	Chr4B	6039104	6042537	+	6040820	Chr4B	7575808	7579241	-	7577524	1.0	1.0	collinear
gene:TraesCS4B02G009600	Chr4B	6060805	6061749	+	6061277	Chr4B	7556596	7557540	-	7557068	1.0	1.0	collinear
gene:TraesCS4B02G009700	Chr4B	6083791	6085326	+	6084558	Chr4B	7533220	7534755	-	7533987	1.0	1.0	collinear
gene:TraesCS4B02G009800	Chr4B	6139622	6141614	+	6140618	Chr4B	7477365	7479357	-	7478361	1.0	1.0	collinear
gene:TraesCS4B02G009900	Chr4B	6145862	6150103	+	6147982	Chr4B	7469104	7473591	-	7471347	1.0	1.0	collinear
gene:TraesCS4B02G010000	Chr4B	6535970	6541370	-	6538670	Chr4B	9558336	9563736	-	9561036	1.0	1.0	collinear
gene:TraesCS4B02G010100	Chr4B	6636541	6642101	-	6639321	Chr4B	9658471	9663897	-	9661184	1.0	1.0	collinear
gene:TraesCS4B02G010200	Chr4B	6955052	6958533	-	6956792	Chr4B	9973205	9976686	-	9974945	1.0	1.0	collinear
gene:TraesCS4B02G010300	Chr4B	7031547	7034953	-	7033250	Chr4B	10048831	10052237	-	10050534	1.0	1.0	collinear
gene:TraesCS4B02G010400	Chr4B	7037317	7043327	-	7040322	Chr4B	10054601	10060649	-	10057625	1.0	1.0	collinear
gene:TraesCS4B02G010500	Chr4B	7043345	7047080	-	7045212	Chr4B	10060667	10064402	-	10062534	1.0	1.0	collinear
gene:TraesCS4B02G010600	Chr4B	7101721	7102639	+	7102180	Chr4B	10118826	10119744	+	10119285	1.0	1.0	collinear
gene:TraesCS4B02G010700	Chr4B	7170561	7173535	+	7172048	Chr4B	10186760	10189734	+	10188247	1.0	1.0	collinear
gene:TraesCS4B02G010800	Chr4B	7217474	7220561	+	7219017	Chr4B	10232880	10235967	+	10234423	1.0	1.0	collinear
gene:TraesCS4B02G010900	Chr4B	7263071	7265978	+	7264524	Chr4B	10277329	10280236	+	10278782	1.0	1.0	collinear
gene:TraesCS4B02G011000	Chr4B	7308581	7311528	+	7310054	Chr4B	10322558	10325505	+	10324031	1.0	1.0	collinear
gene:TraesCS4B02G011100	Chr4B	7353498	7356378	+	7354938	Chr4B	10366846	10369726	+	10368286	1.0	1.0	collinear
gene:TraesCS4B02G011200	Chr4B	7375568	7378768	+	7377168	Chr4B	10388223	10391423	+	10389823	1.0	1.0	collinear
gene:TraesCS4B02G011300	Chr4B	7381413	7384405	+	7382909	Chr4B	10394068	10397060	+	10395564	1.0	1.0	collinear
gene:TraesCS4B02G011400	Chr4B	7398419	7406081	+	7402250	Chr4B	10411074	10418488	+	10414781	1.0	1.0	collinear
gene:TraesCS4B02G011500	Chr4B	7462803	7465700	+	7464251	Chr4B	10473933	10476830	+	10475381	1.0	1.0	collinear
gene:TraesCS4B02G011600	Chr4B	7499877	7502718	+	7501297	Chr4B	10494518	10497359	+	10495938	1.0	1.0	collinear
gene:TraesCS4B02G011700	Chr4B	7540783	7543974	+	7542378	Chr4B	10663490	10666681	+	10665085	1.0	1.0	collinear
gene:TraesCS4B02G011800	Chr4B	7761518	7763179	+	7762348	Chr4B	10882044	10883705	+	10882874	1.0	1.0	collinear
gene:TraesCS4B02G011900	Chr4B	7769707	7774645	+	7772176	Chr4B	10890233	10895171	+	10892702	1.0	1.0	collinear
gene:TraesCS4B02G012000	Chr4B	7807874	7816228	-	7812051	Chr4B	10928211	10936536	-	10932373	1.0	1.0	collinear
gene:TraesCS4B02G012100	Chr4B	7815286	7822354	-	7818820	Chr4B	10935594	10942662	-	10939128	1.0	1.0	collinear
gene:TraesCS4B02G012200	Chr4B	7830723	7831784	-	7831253	Chr4B	10951031	10952092	-	10951561	1.0	1.0	collinear
gene:TraesCS4B02G012300	Chr4B	7856900	7858929	+	7857914	Chr4B	10977046	10979075	+	10978060	1.0	1.0	collinear
gene:TraesCS4B02G012400	Chr4B	7885349	7889871	-	7887610	Chr4B	11005098	11009620	-	11007359	1.0	1.0	collinear
gene:TraesCS4B02G012500	Chr4B	7894984	7896645	-	7895814	Chr4B	11014733	11016394	-	11015563	1.0	1.0	collinear
gene:TraesCS4B02G012700	Chr4B	8117238	8119321	+	8118279	Chr4B	11231637	11233720	+	11232678	1.0	1.0	collinear
gene:TraesCS4B02G012800	Chr4B	8206282	8208398	+	8207340	Chr4B	11320286	11322402	+	11321344	1.0	1.0	collinear
gene:TraesCS4B02G012900	Chr4B	8366315	8368779	+	8367547	Chr4B	11481953	11484417	+	11483185	1.0	1.0	collinear
gene:TraesCS4B02G013000	Chr4B	8419075	8423121	-	8421098	Chr4B	11533984	11538030	-	11536007	1.0	1.0	collinear
gene:TraesCS4B02G013100	Chr4B	8980605	8983985	-	8982295	Chr4B	12088378	12091762	-	12090070	1.0	1.0	collinear
gene:TraesCS4B02G013200	Chr4B	9385719	9388103	+	9386911	Chr4B	12488741	12491125	+	12489933	1.0	1.0	collinear
gene:TraesCS4B02G013300	Chr4B	9430053	9434306	+	9432179	Chr4B	12532601	12536854	+	12534727	1.0	1.0	collinear
gene:TraesCS4B02G013400	Chr4B	9514869	9518509	-	9516689	Chr4B	12619937	12623577	-	12621757	1.0	1.0	collinear
gene:TraesCS4B02G013500	Chr4B	9676275	9683977	+	9680126	Chr4B	12778893	12786595	+	12782744	1.0	1.0	collinear
gene:TraesCS4B02G013600	Chr4B	9690780	9692495	+	9691637	Chr4B	12793398	12795113	+	12794255	1.0	1.0	collinear
gene:TraesCS4B02G013700	Chr4B	9694317	9696626	+	9695471	Chr4B	12796935	12799244	+	12798089	1.0	1.0	collinear
gene:TraesCS4B02G013800	Chr4B	9703654	9707997	-	9705825	Chr4B	12806027	12810370	-	12808198	1.0	1.0	collinear
gene:TraesCS4B02G014000	Chr4B	9946047	9947816	-	9946931	Chr4B	13369644	13371413	-	13370528	1.0	1.0	collinear
gene:TraesCS4B02G014100	Chr4B	9949855	9952899	-	9951377	Chr4B	13373452	13376496	-	13374974	1.0	1.0	collinear
gene:TraesCS4B02G014200	Chr4B	9954306	9958428	+	9956367	Chr4B	13377903	13382025	+	13379964	1.0	1.0	collinear
gene:TraesCS4B02G014300	Chr4B	10436761	10437632	+	10437196	Chr4B	13857871	13858742	+	13858306	1.0	1.0	collinear
gene:TraesCS4B02G014400	Chr4B	10516551	10518922	+	10517736	Chr4B	13936556	13938927	+	13937741	1.0	1.0	collinear
gene:TraesCS4B02G014500	Chr4B	10523460	10525718	-	10524589	Chr4B	13943183	13945441	-	13944312	1.0	1.0	collinear
gene:TraesCS4B02G014700	Chr4B	10588066	10592794	+	10590430	Chr4B	14006933	14011661	+	14009297	1.0	1.0	collinear
gene:TraesCS4B02G014800	Chr4B	10592698	10594475	-	10593586	Chr4B	14011762	14013046	-	14012404	0.921	0.921	collinear
gene:TraesCS4B02G014900	Chr4B	10608188	10609555	-	10608871	Chr4B	14026640	14028007	-	14027323	1.0	1.0	collinear
gene:TraesCS4B02G015000	Chr4B	10610295	10613265	-	10611780	Chr4B	14028747	14031717	-	14030232	1.0	1.0	collinear
gene:TraesCS4B02G015100	Chr4B	11347535	11349841	-	11348688	Chr4B	14769017	14771323	-	14770170	1.0	1.0	collinear
gene:TraesCS4B02G015200	Chr4B	11433249	11435462	+	11434355	Chr4B	14854382	14856595	+	14855488	1.0	1.0	collinear
gene:TraesCS4B02G015300	Chr4B	11567063	11569283	+	11568173	Chr4B	14996792	14999012	+	14997902	1.0	1.0	collinear
gene:TraesCS4B02G015400	Chr4B	11609911	11610419	+	11610165	Chr4B	15038929	15039437	+	15039183	1.0	1.0	collinear
gene:TraesCS4B02G015500	Chr4B	11655868	11659530	-	11657699	Chr4B	15084457	15088119	-	15086288	1.0	1.0	collinear
gene:TraesCS4B02G015600	Chr4B	11672156	11675981	+	11674068	Chr4B	15100450	15104275	+	15102362	1.0	1.0	collinear
gene:TraesCS4B02G015700	Chr4B	11710693	11715277	+	11712985	Chr4B	15138575	15143159	+	15140867	1.0	1.0	collinear
gene:TraesCS4B02G015800	Chr4B	11734874	11735616	+	11735245	Chr4B	15162618	15163360	+	15162989	1.0	1.0	collinear
gene:TraesCS4B02G015900	Chr4B	11735699	11739178	-	11737438	Chr4B	15163443	15166922	-	15165182	1.0	1.0	collinear
gene:TraesCS4B02G016000	Chr4B	11740868	11746476	-	11743672	Chr4B	15168612	15174220	-	15171416	1.0	1.0	collinear
gene:TraesCS4B02G016100	Chr4B	11749670	11753169	+	11751419	Chr4B	15177313	15180530	+	15178921	1.0	1.0	collinear
gene:TraesCS4B02G016300	Chr4B	11897256	11908833	-	11903044	Chr4B	15324678	15336255	-	15330466	1.0	1.0	collinear
gene:TraesCS4B02G016200	Chr4B	11903666	11905863	+	11904764	Chr4B	15331088	15333285	+	15332186	1.0	1.0	collinear
gene:TraesCS4B02G016400	Chr4B	11911250	11919439	-	11915344	Chr4B	15338484	15346378	-	15342431	1.0	0.996	collinear
gene:TraesCS4B02G016500	Chr4B	11928239	11928565	-	11928402	Chr4B	15354953	15355279	-	15355116	1.0	1.0	collinear
gene:TraesCS4B02G016600	Chr4B	11995638	11995925	+	11995781	Chr4B	15421222	15421509	+	15421365	1.0	1.0	collinear
gene:TraesCS4B02G016700	Chr4B	12016406	12016693	+	12016549	Chr4B	15441005	15441292	+	15441148	1.0	1.0	collinear
gene:TraesCS4B02G016800	Chr4B	12051721	12052008	+	12051864	Chr4B	15473890	15474177	+	15474033	1.0	1.0	collinear
gene:TraesCS4B02G017000	Chr4B	12142227	12144069	-	12143148	Chr4B	15564344	15566186	-	15565265	1.0	1.0	collinear
gene:TraesCS4B02G017100	Chr4B	12227774	12231389	+	12229581	Chr4B	15677093	15680708	+	15678900	1.0	1.0	collinear
gene:TraesCS4B02G017200	Chr4B	12251657	12253344	+	12252500	Chr4B	15700759	15702446	+	15701602	1.0	1.0	collinear
gene:TraesCS4B02G017300	Chr4B	12492184	12492970	-	12492577	Chr4B	15955499	15956285	-	15955892	1.0	1.0	collinear
gene:TraesCS4B02G017400	Chr4B	12526842	12530906	+	12528874	Chr4B	15990109	15994173	+	15992141	1.0	1.0	collinear
gene:TraesCS4B02G017500	Chr4B	13052500	13054709	-	13053604	Chr4B	16535794	16538003	-	16536898	1.0	1.0	collinear
gene:TraesCS4B02G017600	Chr4B	13077784	13080425	+	13079104	Chr4B	16561082	16563723	+	16562402	1.0	1.0	collinear
gene:TraesCS4B02G017700	Chr4B	13088380	13093630	+	13091005	Chr4B	16572012	16577262	+	16574637	1.0	1.0	collinear
gene:TraesCS4B02G017800	Chr4B	13093784	13098547	+	13096165	Chr4B	16577416	16582179	+	16579797	1.0	1.0	collinear
gene:TraesCS4B02G017900	Chr4B	13125606	13127461	-	13126533	Chr4B	16609045	16610900	-	16609972	1.0	1.0	collinear
gene:TraesCS4B02G018000	Chr4B	13277337	13278394	+	13277865	Chr4B	16760642	16761699	+	16761170	1.0	1.0	collinear
gene:TraesCS4B02G018100	Chr4B	13279978	13281096	+	13280537	Chr4B	16763283	16764401	+	16763842	1.0	1.0	collinear
gene:TraesCS4B02G018200	Chr4B	13281119	13285200	-	13283159	Chr4B	16764424	16768505	-	16766464	1.0	1.0	collinear
gene:TraesCS4B02G018300	Chr4B	13297438	13298566	+	13298002	Chr4B	16780744	16781872	+	16781308	1.0	1.0	collinear
gene:TraesCS4B02G018400	Chr4B	13299521	13302350	-	13300935	Chr4B	16782827	16785656	-	16784241	1.0	1.0	collinear
gene:TraesCS4B02G018500	Chr4B	13395470	13395832	+	13395651	Chr4B	16878776	16879138	+	16878957	1.0	1.0	collinear
gene:TraesCS4B02G018600	Chr4B	13408245	13411336	+	13409790	Chr4B	16891551	16894642	+	16893096	1.0	1.0	collinear
gene:TraesCS4B02G018700	Chr4B	13415819	13421789	+	13418804	Chr4B	16899125	16905095	+	16902110	1.0	1.0	collinear
gene:TraesCS4B02G018800	Chr4B	13421999	13426366	-	13424182	Chr4B	16905305	16909672	-	16907488	1.0	1.0	collinear
gene:TraesCS4B02G018900	Chr4B	13944552	13947600	+	13946076	Chr4B	17430321	17433369	+	17431845	1.0	1.0	collinear
gene:TraesCS4B02G019000	Chr4B	13973019	13976709	+	13974864	Chr4B	17458200	17461890	+	17460045	1.0	1.0	collinear
gene:TraesCS4B02G019100	Chr4B	13976961	13981870	-	13979415	Chr4B	17462142	17467051	-	17464596	1.0	1.0	collinear
gene:TraesCS4B02G019200	Chr4B	13993785	13995620	-	13994702	Chr4B	17478714	17480549	-	17479631	1.0	1.0	collinear
gene:TraesCS4B02G019300	Chr4B	13998190	14001208	-	13999699	Chr4B	17483119	17486137	-	17484628	1.0	1.0	collinear
gene:TraesCS4B02G019400	Chr4B	14012243	14014798	+	14013520	Chr4B	17497172	17499727	+	17498449	1.0	1.0	collinear
gene:TraesCS4B02G019500	Chr4B	14028030	14028317	-	14028173	Chr4B	17512959	17513246	-	17513102	1.0	1.0	collinear
gene:TraesCS4B02G019600	Chr4B	14054324	14055910	+	14055117	Chr4B	17539084	17540670	+	17539877	1.0	1.0	collinear
gene:TraesCS4B02G019700	Chr4B	14104073	14108055	+	14106064	Chr4B	17588098	17592080	+	17590089	1.0	1.0	collinear
gene:TraesCS4B02G019800	Chr4B	14108914	14110130	+	14109522	Chr4B	17592939	17594155	+	17593547	1.0	1.0	collinear
gene:TraesCS4B02G019900	Chr4B	14110301	14115649	-	14112975	Chr4B	17594326	17599674	-	17597000	1.0	1.0	collinear
gene:TraesCS4B02G020000	Chr4B	14117806	14125905	-	14121855	Chr4B	17601500	17609599	-	17605549	1.0	1.0	collinear
gene:TraesCS4B02G020100	Chr4B	14265762	14268621	+	14267191	Chr4B	17747934	17750793	+	17749363	1.0	1.0	collinear
gene:TraesCS4B02G020200	Chr4B	14270111	14274079	+	14272095	Chr4B	17752283	17756251	+	17754267	1.0	1.0	collinear
gene:TraesCS4B02G020300	Chr4B	14388436	14389403	+	14388919	Chr4B	17865740	17866707	+	17866223	1.0	1.0	collinear
gene:TraesCS4B02G020400	Chr4B	14391446	14396423	+	14393934	Chr4B	17868750	17873727	+	17871238	1.0	1.0	collinear
gene:TraesCS4B02G020500	Chr4B	14530722	14533763	-	14532242	Chr4B	18997526	19000567	+	18999046	1.0	1.0	collinear
gene:TraesCS4B02G020600	Chr4B	14639293	14640114	-	14639703	Chr4B	18891512	18892333	+	18891922	1.0	1.0	collinear
gene:TraesCS4B02G020700	Chr4B	14652136	14654243	-	14653189	Chr4B	18877519	18879626	+	18878572	1.0	1.0	collinear
gene:TraesCS4B02G020900	Chr4B	14839741	14842843	-	14841292	Chr4B	18690507	18693609	+	18692058	1.0	1.0	collinear
gene:TraesCS4B02G021000	Chr4B	14889242	14891189	-	14890215	Chr4B	18642216	18644163	+	18643189	1.0	1.0	collinear
