gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity	segment
gene:TraesCS2A02G242300	Chr2A	335844126	335844380	-	335844253	Chr2A	337762752	337763006	+	337762879	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A02G242400	Chr2A	335848335	335848879	+	335848607	Chr2A	337758253	337758797	-	337758525	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A02G242500	Chr2A	337663688	337670268	+	337666978	Chr2A	335965437	335972017	-	335968727	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A02G242600	Chr2A	337721632	337723055	+	337722343	Chr2A	335912650	335914073	-	335913361	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A02G242700	Chr2A	337859586	337862860	+	337861223	Chr2A	335774477	335777751	-	335776114	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A02G242800	Chr2A	338279491	338280635	+	338280063	Chr2A	335366130	335367274	-	335366702	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A02G242900	Chr2A	338517188	338522392	+	338519790	Chr2A	335129041	335134245	-	335131643	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A02G243000	Chr2A	338545715	338547482	+	338546598	Chr2A	335104552	335106319	-	335105435	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A02G243400	Chr2A	342542932	342547024	-	342544978	Chr2A	368829395	368833487	+	368831441	1.0	1.0	rearrangement:Chr2A_block4
gene:TraesCS2A02G243500	Chr2A	342645279	342649755	-	342647517	Chr2A	368729048	368733372	+	368731210	1.0	1.0	rearrangement:Chr2A_block4
gene:TraesCS2A02G243600	Chr2A	343417184	343419557	+	343418370	Chr2A	367958466	367960839	-	367959652	1.0	1.0	rearrangement:Chr2A_block4
gene:TraesCS2A02G243700	Chr2A	343444970	343445803	-	343445386	Chr2A	367932927	367933760	+	367933343	1.0	1.0	rearrangement:Chr2A_block4
gene:TraesCS2A02G243800	Chr2A	344447847	344450383	+	344449115	Chr2A	366937444	366939980	-	366938712	1.0	1.0	rearrangement:Chr2A_block4
gene:TraesCS2A02G243900	Chr2A	345461885	345462175	-	345462030	Chr2A	365935936	365936226	+	365936081	1.0	1.0	rearrangement:Chr2A_block4
gene:TraesCS2A02G244000	Chr2A	345477820	345496291	+	345487055	Chr2A	365902185	365920291	-	365911238	1.0	1.0	rearrangement:Chr2A_block4
gene:TraesCS2A02G244100	Chr2A	346203235	346211680	+	346207457	Chr2A	365185299	365193744	-	365189521	1.0	1.0	rearrangement:Chr2A_block4
gene:TraesCS2A02G244200	Chr2A	348089209	348093743	-	348091476	Chr2A	363324036	363328570	+	363326303	1.0	1.0	rearrangement:Chr2A_block4
gene:TraesCS2A02G244300	Chr2A	348245733	348246443	-	348246088	Chr2A	363172697	363173407	+	363173052	1.0	1.0	rearrangement:Chr2A_block4
gene:TraesCS2A02G244400	Chr2A	349224534	349224902	-	349224718	Chr2A	362203996	362204364	+	362204180	1.0	1.0	rearrangement:Chr2A_block4
gene:TraesCS2A02G247600	Chr2A	367579841	367580134	-	367579987	Chr2A	369262948	369263241	+	369263094	1.0	1.0	rearrangement:Chr2A_block4
gene:TraesCS2A02G247700	Chr2A	367579855	367588508	+	367584181	Chr2A	369254574	369263227	-	369258900	1.0	1.0	rearrangement:Chr2A_block4
gene:TraesCS2A02G245600	Chr2A	354529929	354530396	+	354530162	Chr2A	356954034	356954501	-	356954267	1.0	1.0	rearrangement:Chr2A_block3
gene:TraesCS2A02G245700	Chr2A	355454121	355461260	+	355457690	Chr2A	356036402	356043323	-	356039862	1.0	1.0	rearrangement:Chr2A_block3
gene:TraesCS2A02G245800	Chr2A	356678716	356723446	+	356701081	Chr2A	354788094	354832206	-	354810150	1.0	1.0	rearrangement:Chr2A_block3
gene:TraesCS2A02G245900	Chr2A	357324378	357327171	+	357325774	Chr2A	354189015	354191808	-	354190411	1.0	1.0	rearrangement:Chr2A_block3
gene:TraesCS2A02G246000	Chr2A	358939874	358957906	-	358948890	Chr2A	352627440	352645117	+	352636278	1.0	1.0	rearrangement:Chr2A_block3
gene:TraesCS2A02G246100	Chr2A	360414893	360425430	+	360420161	Chr2A	376360662	376371199	-	376365930	1.0	1.0	rearrangement:Chr2A_block5
gene:TraesCS2A02G246200	Chr2A	360428438	360436954	-	360432696	Chr2A	376349138	376357654	+	376353396	1.0	1.0	rearrangement:Chr2A_block5
gene:TraesCS2A02G246300	Chr2A	360738362	360748707	+	360743534	Chr2A	376039937	376050282	-	376045109	1.0	1.0	rearrangement:Chr2A_block5
gene:TraesCS2A02G246400	Chr2A	360749773	360750993	-	360750383	Chr2A	376037651	376038871	+	376038261	1.0	1.0	rearrangement:Chr2A_block5
gene:TraesCS2A02G246600	Chr2A	360868372	360871806	+	360870089	Chr2A	375918918	375922352	-	375920635	1.0	1.0	rearrangement:Chr2A_block5
gene:TraesCS2A02G246700	Chr2A	361380371	361385861	+	361383116	Chr2A	375399979	375405469	-	375402724	1.0	1.0	rearrangement:Chr2A_block5
gene:TraesCS2A02G246800	Chr2A	362043105	362055121	+	362049113	Chr2A	374735911	374747927	-	374741919	1.0	1.0	rearrangement:Chr2A_block5
gene:TraesCS2A02G007100	Chr2A	3099245	3101998	+	3100621	Chr2A	5730714	5733536	-	5732125	1.0	0.945	collinear
gene:TraesCS2A02G007200	Chr2A	3106369	3111490	+	3108929	Chr2A	5721222	5726343	-	5723782	1.0	1.0	collinear
gene:TraesCS2A02G007300	Chr2A	3111972	3114111	+	3113041	Chr2A	5718601	5720740	-	5719670	1.0	1.0	collinear
gene:TraesCS2A02G007400	Chr2A	3258838	3280577	-	3269707	Chr2A	5766952	5788173	-	5777562	1.0	1.0	collinear
gene:TraesCS2A02G007500	Chr2A	3333157	3336110	-	3334633	Chr2A	5837212	5840165	-	5838688	1.0	1.0	collinear
gene:TraesCS2A02G007600	Chr2A	3351281	3351679	+	3351480	Chr2A	5855040	5855438	+	5855239	1.0	1.0	collinear
gene:TraesCS2A02G007700	Chr2A	3400981	3406474	-	3403727	Chr2A	5904391	5909622	-	5907006	1.0	1.0	collinear
gene:TraesCS2A02G007800	Chr2A	3442301	3447773	+	3445037	Chr2A	5944703	5950175	+	5947439	1.0	1.0	collinear
gene:TraesCS2A02G007900	Chr2A	3448583	3450490	-	3449536	Chr2A	5950985	5952892	-	5951938	1.0	1.0	collinear
gene:TraesCS2A02G008000	Chr2A	3523032	3524646	+	3523839	Chr2A	6024342	6025956	+	6025149	1.0	1.0	collinear
gene:TraesCS2A02G008100	Chr2A	3532809	3534386	-	3533597	Chr2A	6033839	6035416	-	6034627	1.0	1.0	collinear
gene:TraesCS2A02G008200	Chr2A	3538294	3540001	+	3539147	Chr2A	6039324	6041031	+	6040177	1.0	1.0	collinear
gene:TraesCS2A02G008300	Chr2A	3594024	3595544	+	3594784	Chr2A	6094804	6096324	+	6095564	1.0	1.0	collinear
gene:TraesCS2A02G008400	Chr2A	3607846	3621969	+	3614907	Chr2A	6106912	6120907	+	6113909	1.0	1.0	collinear
gene:TraesCS2A02G008500	Chr2A	3626039	3630710	+	3628374	Chr2A	6124977	6129648	+	6127312	1.0	1.0	collinear
gene:TraesCS2A02G008600	Chr2A	3629933	3630902	+	3630417	Chr2A	6128871	6129840	+	6129355	1.0	1.0	collinear
gene:TraesCS2A02G008700	Chr2A	3632420	3633736	+	3633078	Chr2A	6131358	6132674	+	6132016	1.0	1.0	collinear
gene:TraesCS2A02G008800	Chr2A	3635655	3637184	+	3636419	Chr2A	6134593	6136122	+	6135357	1.0	1.0	collinear
gene:TraesCS2A02G008900	Chr2A	3639742	3641262	+	3640502	Chr2A	6138680	6140200	+	6139440	1.0	1.0	collinear
gene:TraesCS2A02G009000	Chr2A	3754755	3755141	-	3754948	Chr2A	6251310	6251696	-	6251503	1.0	1.0	collinear
gene:TraesCS2A02G009100	Chr2A	3759130	3762320	+	3760725	Chr2A	6255685	6258875	+	6257280	1.0	1.0	collinear
gene:TraesCS2A02G009300	Chr2A	3794470	3797034	+	3795752	Chr2A	6290524	6293088	+	6291806	1.0	1.0	collinear
gene:TraesCS2A02G009400	Chr2A	3794413	3801111	-	3797762	Chr2A	6290467	6297165	-	6293816	1.0	1.0	collinear
gene:TraesCS2A02G009500	Chr2A	3816477	3818177	+	3817327	Chr2A	6312531	6314231	+	6313381	1.0	1.0	collinear
gene:TraesCS2A02G009600	Chr2A	3834207	3844562	-	3839384	Chr2A	6329781	6339998	-	6334889	1.0	1.0	collinear
gene:TraesCS2A02G009700	Chr2A	3848784	3857006	-	3852895	Chr2A	6344024	6352246	-	6348135	1.0	1.0	collinear
gene:TraesCS2A02G009800	Chr2A	3862849	3865016	-	3863932	Chr2A	6358089	6360256	-	6359172	1.0	1.0	collinear
gene:TraesCS2A02G009900	Chr2A	3905386	3930750	-	3918068	Chr2A	6400378	6425741	-	6413059	1.0	1.0	collinear
gene:TraesCS2A02G010000	Chr2A	3954553	3955387	+	3954970	Chr2A	6449360	6450194	+	6449777	1.0	1.0	collinear
gene:TraesCS2A02G010100	Chr2A	3959343	3962913	+	3961128	Chr2A	6453993	6457563	+	6455778	1.0	1.0	collinear
gene:TraesCS2A02G010200	Chr2A	3964835	3968074	-	3966454	Chr2A	6459220	6462459	-	6460839	1.0	1.0	collinear
gene:TraesCS2A02G010300	Chr2A	4037703	4041497	+	4039600	Chr2A	6530986	6534780	+	6532883	1.0	1.0	collinear
gene:TraesCS2A02G010400	Chr2A	4042748	4044634	+	4043691	Chr2A	6536031	6537917	+	6536974	1.0	1.0	collinear
gene:TraesCS2A02G010500	Chr2A	4046474	4047655	-	4047064	Chr2A	6539757	6540938	-	6540347	1.0	1.0	collinear
gene:TraesCS2A02G010600	Chr2A	4083824	4089576	+	4086700	Chr2A	6576681	6582433	+	6579557	1.0	1.0	collinear
gene:TraesCS2A02G010700	Chr2A	4092367	4094111	+	4093239	Chr2A	6585224	6586968	+	6586096	1.0	1.0	collinear
gene:TraesCS2A02G010800	Chr2A	4113715	4114311	+	4114013	Chr2A	6605592	6606188	+	6605890	1.0	1.0	collinear
gene:TraesCS2A02G010900	Chr2A	4137776	4142722	+	4140249	Chr2A	6629407	6634353	+	6631880	1.0	1.0	collinear
gene:TraesCS2A02G011000	Chr2A	4161106	4165285	+	4163195	Chr2A	6652470	6656443	+	6654456	1.0	1.0	collinear
gene:TraesCS2A02G011100	Chr2A	4168036	4172935	-	4170485	Chr2A	6659194	6664093	-	6661643	1.0	1.0	collinear
gene:TraesCS2A02G011200	Chr2A	4180343	4182324	+	4181333	Chr2A	6671501	6673482	+	6672491	1.0	1.0	collinear
gene:TraesCS2A02G011300	Chr2A	4210178	4214118	+	4212148	Chr2A	6698327	6702267	+	6700297	1.0	1.0	collinear
gene:TraesCS2A02G011400	Chr2A	4215799	4221330	-	4218564	Chr2A	6703948	6709479	-	6706713	1.0	1.0	collinear
gene:TraesCS2A02G011500	Chr2A	4291370	4293941	-	4292655	Chr2A	6774790	6777361	-	6776075	1.0	1.0	collinear
gene:TraesCS2A02G011600	Chr2A	4309562	4313889	-	4311725	Chr2A	6792857	6797184	-	6795020	1.0	1.0	collinear
gene:TraesCS2A02G011700	Chr2A	4348696	4349926	-	4349311	Chr2A	6831789	6833019	-	6832404	1.0	1.0	collinear
gene:TraesCS2A02G011800	Chr2A	4363249	4364036	+	4363642	Chr2A	6846031	6846818	+	6846424	1.0	1.0	collinear
gene:TraesCS2A02G011900	Chr2A	4562735	4563193	-	4562964	Chr2A	7043594	7044052	-	7043823	1.0	1.0	collinear
gene:TraesCS2A02G012000	Chr2A	4616928	4621117	+	4619022	Chr2A	7167189	7171378	+	7169283	1.0	1.0	collinear
gene:TraesCS2A02G012100	Chr2A	4674196	4674654	+	4674425	Chr2A	7223591	7224049	+	7223820	1.0	1.0	collinear
gene:TraesCS2A02G012200	Chr2A	4786647	4793856	-	4790251	Chr2A	7349404	7356613	-	7353008	1.0	1.0	collinear
gene:TraesCS2A02G012300	Chr2A	4907004	4909365	+	4908184	Chr2A	7468853	7471214	+	7470033	1.0	1.0	collinear
gene:TraesCS2A02G012400	Chr2A	4920367	4938841	+	4929604	Chr2A	7482034	7500786	+	7491410	1.0	1.0	collinear
gene:TraesCS2A02G012500	Chr2A	4944069	4947552	+	4945810	Chr2A	7506014	7509497	+	7507755	1.0	1.0	collinear
gene:TraesCS2A02G012600	Chr2A	4949386	4958225	-	4953805	Chr2A	7511331	7520170	-	7515750	1.0	1.0	collinear
gene:TraesCS2A02G012700	Chr2A	4964229	4969383	+	4966806	Chr2A	7526174	7531102	+	7528638	1.0	1.0	collinear
gene:TraesCS2A02G012800	Chr2A	4970401	4976740	+	4973570	Chr2A	7532120	7538088	+	7535104	1.0	1.0	collinear
gene:TraesCS2A02G012900	Chr2A	4978101	4982374	-	4980237	Chr2A	7539449	7543722	-	7541585	1.0	1.0	collinear
gene:TraesCS2A02G013000	Chr2A	5187975	5191616	+	5189795	Chr2A	7759280	7762921	+	7761100	1.0	1.0	collinear
gene:TraesCS2A02G013100	Chr2A	5290647	5291144	-	5290895	Chr2A	7860738	7861235	-	7860986	1.0	1.0	collinear
gene:TraesCS2A02G013200	Chr2A	5308405	5312278	+	5310341	Chr2A	7878169	7882042	+	7880105	1.0	1.0	collinear
gene:TraesCS2A02G013300	Chr2A	5404732	5405312	-	5405022	Chr2A	7973293	7973873	-	7973583	1.0	1.0	collinear
gene:TraesCS2A02G013400	Chr2A	5483072	5486858	-	5484965	Chr2A	8050921	8054707	-	8052814	1.0	1.0	collinear
gene:TraesCS2A02G013500	Chr2A	5525814	5529354	-	5527584	Chr2A	8093354	8096894	-	8095124	1.0	1.0	collinear
gene:TraesCS2A02G013600	Chr2A	5634066	5637365	+	5635715	Chr2A	8200372	8203671	+	8202021	1.0	1.0	collinear
gene:TraesCS2A02G013700	Chr2A	5641476	5642707	-	5642091	Chr2A	8207782	8209013	-	8208397	1.0	1.0	collinear
gene:TraesCS2A02G013800	Chr2A	5646829	5647377	-	5647103	Chr2A	8213568	8214116	-	8213842	1.0	1.0	collinear
gene:TraesCS2A02G013900	Chr2A	5651861	5653663	+	5652762	Chr2A	8218600	8220402	+	8219501	1.0	1.0	collinear
gene:TraesCS2A02G014000	Chr2A	5663471	5666009	-	5664740	Chr2A	8229956	8232494	-	8231225	1.0	1.0	collinear
gene:TraesCS2A02G014100	Chr2A	5672666	5673346	+	5673006	Chr2A	8239151	8239831	+	8239491	1.0	1.0	collinear
gene:TraesCS2A02G014200	Chr2A	5675975	5678969	+	5677472	Chr2A	8242460	8245454	+	8243957	1.0	1.0	collinear
gene:TraesCS2A02G014300	Chr2A	5689525	5692873	-	5691199	Chr2A	8256010	8259358	-	8257684	1.0	1.0	collinear
gene:TraesCS2A02G014400	Chr2A	5707439	5711986	+	5709712	Chr2A	8273754	8278301	+	8276027	1.0	1.0	collinear
gene:TraesCS2A02G014500	Chr2A	5782815	5785681	-	5784248	Chr2A	8348155	8351021	-	8349588	1.0	1.0	collinear
gene:TraesCS2A02G014600	Chr2A	5787397	5789072	-	5788234	Chr2A	8352737	8354412	-	8353574	1.0	1.0	collinear
gene:TraesCS2A02G014700	Chr2A	5901042	5901416	+	5901229	Chr2A	8465909	8466283	+	8466096	1.0	1.0	collinear
gene:TraesCS2A02G014800	Chr2A	5908221	5912388	+	5910304	Chr2A	8473088	8477255	+	8475171	1.0	1.0	collinear
gene:TraesCS2A02G014900	Chr2A	5927556	5930080	+	5928818	Chr2A	8492226	8494750	+	8493488	1.0	1.0	collinear
gene:TraesCS2A02G015000	Chr2A	6055857	6056102	-	6055979	Chr2A	8618363	8618608	-	8618485	1.0	1.0	collinear
gene:TraesCS2A02G015200	Chr2A	6134770	6136088	+	6135429	Chr2A	8691155	8692473	+	8691814	1.0	1.0	collinear
gene:TraesCS2A02G015300	Chr2A	6243555	6243800	+	6243677	Chr2A	8799262	8799507	+	8799384	1.0	1.0	collinear
gene:TraesCS2A02G015400	Chr2A	6267850	6269988	+	6268919	Chr2A	8823435	8825573	+	8824504	1.0	1.0	collinear
gene:TraesCS2A02G016000	Chr2A	7328301	7329539	+	7328920	Chr2A	9133106	9134344	+	9133725	1.0	1.0	collinear
gene:TraesCS2A02G016100	Chr2A	7380550	7387205	+	7383877	Chr2A	9185042	9191435	+	9188238	1.0	1.0	collinear
gene:TraesCS2A02G016200	Chr2A	7513301	7514256	-	7513778	Chr2A	9314599	9315554	-	9315076	1.0	1.0	collinear
gene:TraesCS2A02G016300	Chr2A	7526283	7527408	+	7526845	Chr2A	9327581	9328706	+	9328143	1.0	1.0	collinear
gene:TraesCS2A02G016400	Chr2A	7544927	7552383	-	7548655	Chr2A	9345863	9353076	-	9349469	1.0	1.0	collinear
gene:TraesCS2A02G016500	Chr2A	7687208	7692711	-	7689959	Chr2A	9487313	9492816	-	9490064	1.0	1.0	collinear
gene:TraesCS2A02G016600	Chr2A	7727315	7729000	+	7728157	Chr2A	9527127	9528812	+	9527969	1.0	1.0	collinear
gene:TraesCS2A02G016700	Chr2A	7741495	7743214	+	7742354	Chr2A	9540999	9542718	+	9541858	1.0	1.0	collinear
gene:TraesCS2A02G016800	Chr2A	7745388	7750024	+	7747706	Chr2A	9544892	9549528	+	9547210	1.0	1.0	collinear
gene:TraesCS2A02G016900	Chr2A	7786502	7787953	+	7787227	Chr2A	9585905	9587356	+	9586630	1.0	1.0	collinear
gene:TraesCS2A02G017000	Chr2A	7806748	7809503	+	7808125	Chr2A	10283940	10286695	+	10285317	1.0	1.0	collinear
gene:TraesCS2A02G017100	Chr2A	7919182	7922036	+	7920609	Chr2A	10395625	10398479	+	10397052	1.0	1.0	collinear
gene:TraesCS2A02G017200	Chr2A	7923952	7928542	-	7926247	Chr2A	10400395	10404985	-	10402690	1.0	1.0	collinear
gene:TraesCS2A02G017300	Chr2A	8141118	8143112	-	8142115	Chr2A	10640319	10642313	-	10641316	1.0	1.0	collinear
gene:TraesCS2A02G017400	Chr2A	8147731	8150606	+	8149168	Chr2A	10646932	10649807	+	10648369	1.0	1.0	collinear
gene:TraesCS2A02G017500	Chr2A	8174083	8179847	+	8176965	Chr2A	10672567	10678331	+	10675449	1.0	1.0	collinear
gene:TraesCS2A02G017600	Chr2A	8180336	8182745	-	8181540	Chr2A	10678820	10681229	-	10680024	1.0	1.0	collinear
gene:TraesCS2A02G017700	Chr2A	8368596	8370950	-	8369773	Chr2A	10865445	10867799	-	10866622	1.0	1.0	collinear
gene:TraesCS2A02G017900	Chr2A	8413111	8414571	+	8413841	Chr2A	10909434	10910894	+	10910164	1.0	1.0	collinear
gene:TraesCS2A02G018000	Chr2A	8543341	8543955	+	8543648	Chr2A	11037734	11038348	+	11038041	1.0	1.0	collinear
gene:TraesCS2A02G018100	Chr2A	8627425	8628896	+	8628160	Chr2A	11120950	11122421	+	11121685	1.0	1.0	collinear
gene:TraesCS2A02G018200	Chr2A	8630939	8632495	+	8631717	Chr2A	11124464	11126020	+	11125242	1.0	1.0	collinear
gene:TraesCS2A02G018300	Chr2A	8682728	8684428	+	8683578	Chr2A	11176253	11177953	+	11177103	1.0	1.0	collinear
gene:TraesCS2A02G018400	Chr2A	8707395	8708887	+	8708141	Chr2A	11200920	11202412	+	11201666	1.0	1.0	collinear
gene:TraesCS2A02G018500	Chr2A	8719425	8723536	+	8721480	Chr2A	11212557	11216668	+	11214612	1.0	1.0	collinear
gene:TraesCS2A02G018600	Chr2A	8727302	8728927	+	8728114	Chr2A	11220434	11222059	+	11221246	1.0	1.0	collinear
gene:TraesCS2A02G018700	Chr2A	8735357	8736817	-	8736087	Chr2A	11227943	11229403	-	11228673	1.0	1.0	collinear
gene:TraesCS2A02G018800	Chr2A	8755845	8757713	-	8756779	Chr2A	11248299	11250167	-	11249233	1.0	1.0	collinear
gene:TraesCS2A02G018900	Chr2A	8786271	8787710	-	8786990	Chr2A	12123446	12124885	-	12124165	1.0	1.0	collinear
gene:TraesCS2A02G019200	Chr2A	8799491	8800345	-	8799918	Chr2A	12126868	12127722	-	12127295	1.0	1.0	collinear
gene:TraesCS2A02G019300	Chr2A	8807209	8809235	+	8808222	Chr2A	12134757	12136783	+	12135770	1.0	1.0	collinear
gene:TraesCS2A02G019400	Chr2A	9057934	9060321	+	9059127	Chr2A	12384562	12386949	+	12385755	1.0	1.0	collinear
gene:TraesCS2A02G019500	Chr2A	9088667	9089242	-	9088954	Chr2A	12415295	12415870	-	12415582	1.0	1.0	collinear
gene:TraesCS2A02G019600	Chr2A	9093031	9093984	-	9093507	Chr2A	12419045	12419998	-	12419521	1.0	1.0	collinear
gene:TraesCS2A02G019700	Chr2A	9110381	9111116	-	9110748	Chr2A	12436226	12436961	-	12436593	1.0	1.0	collinear
gene:TraesCS2A02G019800	Chr2A	9120432	9121620	-	9121026	Chr2A	12446277	12447465	-	12446871	1.0	1.0	collinear
gene:TraesCS2A02G019900	Chr2A	9180390	9182239	+	9181314	Chr2A	12504737	12506586	+	12505661	1.0	1.0	collinear
gene:TraesCS2A02G020000	Chr2A	9316530	9318231	+	9317380	Chr2A	12638950	12640651	+	12639800	1.0	1.0	collinear
gene:TraesCS2A02G020100	Chr2A	9395128	9396748	+	9395938	Chr2A	12715657	12717277	+	12716467	1.0	1.0	collinear
gene:TraesCS2A02G020200	Chr2A	9537127	9537788	+	9537457	Chr2A	12850936	12851597	+	12851266	1.0	1.0	collinear
gene:TraesCS2A02G020300	Chr2A	9665662	9666516	+	9666089	Chr2A	12976267	12977121	+	12976694	1.0	1.0	collinear
gene:TraesCS2A02G020400	Chr2A	9668499	9669938	+	9669218	Chr2A	12979104	12980543	+	12979823	1.0	1.0	collinear
gene:TraesCS2A02G020500	Chr2A	9681842	9685598	+	9683720	Chr2A	12990708	12994464	+	12992586	1.0	1.0	collinear
gene:TraesCS2A02G020600	Chr2A	9776430	9779655	+	9778042	Chr2A	12019006	12022231	-	12020618	1.0	1.0	collinear
gene:TraesCS2A02G020700	Chr2A	9841709	9842188	+	9841948	Chr2A	11958264	11958743	-	11958503	1.0	1.0	collinear
gene:TraesCS2A02G020800	Chr2A	9847578	9849279	+	9848428	Chr2A	11951173	11952874	-	11952023	1.0	1.0	collinear
gene:TraesCS2A02G020900	Chr2A	9936881	9939334	-	9938107	Chr2A	11861556	11864009	+	11862782	1.0	1.0	collinear
gene:TraesCS2A02G021000	Chr2A	9944094	9945548	+	9944821	Chr2A	11855516	11856970	-	11856243	1.0	1.0	collinear
gene:TraesCS2A02G021100	Chr2A	9949729	9951327	-	9950528	Chr2A	11849737	11851335	+	11850536	1.0	1.0	collinear
gene:TraesCS2A02G021200	Chr2A	9982953	9984401	+	9983677	Chr2A	11817799	11819247	-	11818523	1.0	1.0	collinear
gene:TraesCS2A02G021300	Chr2A	10198359	10201050	+	10199704	Chr2A	13195989	13198680	-	13197334	1.0	1.0	collinear
gene:TraesCS2A02G021400	Chr2A	10216981	10217832	-	10217406	Chr2A	13179207	13180058	+	13179632	1.0	1.0	collinear
gene:TraesCS2A02G021500	Chr2A	10238043	10238933	-	10238488	Chr2A	13158106	13158996	+	13158551	1.0	1.0	collinear
gene:TraesCS2A02G021600	Chr2A	10373829	10375814	+	10374821	Chr2A	13027873	13029858	-	13028865	1.0	1.0	collinear
gene:TraesCS2A02G021700	Chr2A	10464812	10466428	+	10465620	Chr2A	13538624	13540240	+	13539432	1.0	1.0	collinear
gene:TraesCS2A02G021800	Chr2A	10485180	10486891	-	10486035	Chr2A	13557946	13559657	-	13558801	1.0	1.0	collinear
