gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity	segment
gene:TraesCS2B02G007600	Chr2B	4644215	4645528	+	4644871	Chr2B	15727420	15728733	+	15728076	1.0	1.0	collinear
gene:TraesCS2B02G007700	Chr2B	4646554	4654607	-	4650580	Chr2B	15729759	15737812	-	15733785	1.0	1.0	collinear
gene:TraesCS2B02G007800	Chr2B	4656499	4665524	+	4661011	Chr2B	15739451	15748476	+	15743963	1.0	1.0	collinear
gene:TraesCS2B02G007900	Chr2B	4714253	4715607	+	4714930	Chr2B	15796700	15798054	+	15797377	1.0	1.0	collinear
gene:TraesCS2B02G008000	Chr2B	4720640	4721573	+	4721106	Chr2B	15802903	15803836	+	15803369	1.0	1.0	collinear
gene:TraesCS2B02G008100	Chr2B	4726909	4728512	+	4727710	Chr2B	15808875	15810478	+	15809676	1.0	1.0	collinear
gene:TraesCS2B02G008200	Chr2B	4740306	4740854	+	4740580	Chr2B	15821833	15822381	+	15822107	1.0	1.0	collinear
gene:TraesCS2B02G008300	Chr2B	4751819	4754293	-	4753056	Chr2B	15833218	15835692	-	15834455	1.0	1.0	collinear
gene:TraesCS2B02G008400	Chr2B	4766161	4771417	-	4768789	Chr2B	15847001	15852257	-	15849629	1.0	1.0	collinear
gene:TraesCS2B02G008500	Chr2B	4789969	4794540	-	4792254	Chr2B	15870646	15875217	-	15872931	1.0	1.0	collinear
gene:TraesCS2B02G008600	Chr2B	4846099	4846416	+	4846257	Chr2B	15925524	15925841	+	15925682	1.0	1.0	collinear
gene:TraesCS2B02G008700	Chr2B	4882497	4887091	+	4884794	Chr2B	11895861	11899154	-	11897507	0.999	0.998	collinear
gene:TraesCS2B02G008800	Chr2B	4923626	4924189	-	4923907	Chr2B	11707757	11708320	+	11708038	1.0	1.0	collinear
gene:TraesCS2B02G008900	Chr2B	4984078	4990934	+	4987506	Chr2B	11640657	11647513	-	11644085	1.0	1.0	collinear
gene:TraesCS2B02G009000	Chr2B	5010495	5010806	-	5010650	Chr2B	11621044	11621355	+	11621199	1.0	1.0	collinear
gene:TraesCS2B02G009100	Chr2B	5041095	5042778	-	5041936	Chr2B	11589486	11591169	+	11590327	1.0	1.0	collinear
gene:TraesCS2B02G009200	Chr2B	5118894	5119436	-	5119165	Chr2B	11513245	11513787	+	11513516	1.0	1.0	collinear
gene:TraesCS2B02G009300	Chr2B	5370563	5373122	-	5371842	Chr2B	11262828	11265387	+	11264107	1.0	1.0	collinear
gene:TraesCS2B02G009400	Chr2B	5430438	5430752	-	5430595	Chr2B	11206262	11206576	+	11206419	1.0	1.0	collinear
gene:TraesCS2B02G009500	Chr2B	5479231	5483853	+	5481542	Chr2B	11153452	11158074	-	11155763	1.0	1.0	collinear
gene:TraesCS2B02G009600	Chr2B	5579123	5580448	+	5579785	Chr2B	11058775	11060100	-	11059437	1.0	1.0	collinear
gene:TraesCS2B02G009700	Chr2B	5592643	5593403	-	5593023	Chr2B	11045820	11046580	+	11046200	1.0	1.0	collinear
gene:TraesCS2B02G009800	Chr2B	5596473	5596973	-	5596723	Chr2B	11042250	11042750	+	11042500	1.0	1.0	collinear
gene:TraesCS2B02G009900	Chr2B	5603620	5604192	+	5603906	Chr2B	11035031	11035603	-	11035317	1.0	1.0	collinear
gene:TraesCS2B02G010000	Chr2B	5608373	5612953	+	5610663	Chr2B	11026270	11030850	-	11028560	1.0	1.0	collinear
gene:TraesCS2B02G010100	Chr2B	5628214	5630093	+	5629153	Chr2B	11009130	11011009	-	11010069	1.0	1.0	collinear
gene:TraesCS2B02G010200	Chr2B	5660528	5667076	+	5663802	Chr2B	10972147	10978695	-	10975421	1.0	1.0	collinear
gene:TraesCS2B02G010300	Chr2B	5669062	5673071	-	5671066	Chr2B	10966005	10970014	+	10968009	1.0	1.0	collinear
gene:TraesCS2B02G010400	Chr2B	5677311	5682095	+	5679703	Chr2B	10957412	10962196	-	10959804	1.0	1.0	collinear
gene:TraesCS2B02G010500	Chr2B	5684671	5689444	-	5687057	Chr2B	10950260	10954836	+	10952548	1.0	1.0	collinear
gene:TraesCS2B02G010600	Chr2B	5716685	5718490	-	5717587	Chr2B	10921672	10923477	+	10922574	1.0	1.0	collinear
gene:TraesCS2B02G010700	Chr2B	5785090	5786189	-	5785639	Chr2B	10855025	10856124	+	10855574	1.0	1.0	collinear
gene:TraesCS2B02G010800	Chr2B	5796815	5806855	+	5801835	Chr2B	10834488	10844399	-	10839443	1.0	1.0	collinear
gene:TraesCS2B02G010900	Chr2B	5822073	5825317	+	5823695	Chr2B	10816285	10819529	-	10817907	1.0	1.0	collinear
gene:TraesCS2B02G011000	Chr2B	5828065	5828772	-	5828418	Chr2B	10812830	10813537	+	10813183	1.0	1.0	collinear
gene:TraesCS2B02G011100	Chr2B	5993745	5998277	+	5996011	Chr2B	10645271	10649803	-	10647537	1.0	1.0	collinear
gene:TraesCS2B02G011200	Chr2B	6004747	6006538	+	6005642	Chr2B	10637010	10638801	-	10637905	1.0	1.0	collinear
gene:TraesCS2B02G011300	Chr2B	6022757	6024383	+	6023570	Chr2B	10602080	10603706	-	10602893	1.0	1.0	collinear
gene:TraesCS2B02G011400	Chr2B	6035821	6039681	-	6037751	Chr2B	10587071	10590931	+	10589001	1.0	1.0	collinear
gene:TraesCS2B02G011500	Chr2B	6057152	6059667	-	6058409	Chr2B	10567085	10569600	+	10568342	1.0	1.0	collinear
gene:TraesCS2B02G011600	Chr2B	6069407	6074892	-	6072149	Chr2B	10552165	10557650	+	10554907	1.0	1.0	collinear
gene:TraesCS2B02G011700	Chr2B	6132796	6133192	+	6132994	Chr2B	10494429	10494825	-	10494627	1.0	1.0	collinear
gene:TraesCS2B02G011800	Chr2B	6136516	6139993	-	6138254	Chr2B	10487628	10491105	+	10489366	1.0	1.0	collinear
gene:TraesCS2B02G011900	Chr2B	6156177	6159857	-	6158017	Chr2B	10467915	10471595	+	10469755	1.0	1.0	collinear
gene:TraesCS2B02G012000	Chr2B	6178676	6180145	+	6179410	Chr2B	10447808	10449277	-	10448542	1.0	1.0	collinear
gene:TraesCS2B02G012100	Chr2B	6180152	6195824	-	6187988	Chr2B	10432494	10447801	+	10440147	1.0	1.0	collinear
gene:TraesCS2B02G012200	Chr2B	6199281	6204169	-	6201725	Chr2B	10424149	10429037	+	10426593	1.0	1.0	collinear
gene:TraesCS2B02G012300	Chr2B	6209914	6226572	-	6218243	Chr2B	10401746	10418404	+	10410075	1.0	1.0	collinear
gene:TraesCS2B02G012400	Chr2B	6253373	6253722	+	6253547	Chr2B	10374596	10374945	-	10374770	1.0	1.0	collinear
gene:TraesCS2B02G012500	Chr2B	6257247	6261132	+	6259189	Chr2B	10367186	10371071	-	10369128	1.0	1.0	collinear
gene:TraesCS2B02G012600	Chr2B	6262945	6266039	-	6264492	Chr2B	10362279	10365373	+	10363826	1.0	1.0	collinear
gene:TraesCS2B02G012700	Chr2B	6294900	6300109	-	6297504	Chr2B	10328209	10333418	+	10330813	1.0	1.0	collinear
gene:TraesCS2B02G012800	Chr2B	6307514	6309622	+	6308568	Chr2B	10318696	10320804	-	10319750	1.0	1.0	collinear
gene:TraesCS2B02G012900	Chr2B	6310652	6316308	-	6313480	Chr2B	10312010	10317666	+	10314838	1.0	1.0	collinear
gene:TraesCS2B02G013000	Chr2B	6336691	6341938	+	6339314	Chr2B	10286149	10291396	-	10288772	1.0	1.0	collinear
gene:TraesCS2B02G013100	Chr2B	6340410	6341900	-	6341155	Chr2B	10286187	10287677	+	10286932	1.0	1.0	collinear
gene:TraesCS2B02G013200	Chr2B	6376660	6383282	+	6379971	Chr2B	10176638	10183260	-	10179949	1.0	1.0	collinear
gene:TraesCS2B02G013300	Chr2B	6405829	6412688	+	6409258	Chr2B	10147714	10154573	-	10151143	1.0	1.0	collinear
gene:TraesCS2B02G013400	Chr2B	6426314	6426511	+	6426412	Chr2B	10133891	10134088	-	10133989	1.0	1.0	collinear
gene:TraesCS2B02G013500	Chr2B	6710935	6716133	+	6713534	Chr2B	9845744	9850942	-	9848343	1.0	1.0	collinear
gene:TraesCS2B02G013600	Chr2B	6718207	6720144	+	6719175	Chr2B	9841733	9843670	-	9842701	1.0	1.0	collinear
gene:TraesCS2B02G013700	Chr2B	6726663	6728487	-	6727575	Chr2B	9833390	9835214	+	9834302	1.0	1.0	collinear
gene:TraesCS2B02G013800	Chr2B	6730826	6732349	-	6731587	Chr2B	9829790	9831313	+	9830551	1.0	1.0	collinear
gene:TraesCS2B02G013900	Chr2B	6749404	6750887	+	6750145	Chr2B	9811252	9812735	-	9811993	1.0	1.0	collinear
gene:TraesCS2B02G024000	Chr2B	11176298	11184753	-	11180525	Chr2B	16007683	16015832	-	16011757	1.0	1.0	collinear
gene:TraesCS2B02G024100	Chr2B	11203512	11208017	-	11205764	Chr2B	16034539	16038659	-	16036599	1.0	1.0	collinear
gene:TraesCS2B02G024200	Chr2B	11224865	11226425	-	11225645	Chr2B	16054903	16056463	-	16055683	1.0	1.0	collinear
gene:TraesCS2B02G024300	Chr2B	11237102	11237875	+	11237488	Chr2B	16066794	16067567	+	16067180	1.0	1.0	collinear
gene:TraesCS2B02G024400	Chr2B	11286637	11294046	-	11290341	Chr2B	16115337	16122521	-	16118929	1.0	1.0	collinear
gene:TraesCS2B02G024500	Chr2B	11358443	11363727	-	11361085	Chr2B	16185883	16191167	-	16188525	1.0	1.0	collinear
gene:TraesCS2B02G024600	Chr2B	11389561	11391018	+	11390289	Chr2B	16216807	16218264	+	16217535	1.0	1.0	collinear
gene:TraesCS2B02G024700	Chr2B	11400642	11401547	+	11401094	Chr2B	16227888	16228793	+	16228340	1.0	1.0	collinear
gene:TraesCS2B02G024800	Chr2B	11445443	11446399	+	11445921	Chr2B	16272335	16273291	+	16272813	1.0	1.0	collinear
gene:TraesCS2B02G024900	Chr2B	11452736	11454226	-	11453481	Chr2B	16279264	16280754	-	16280009	1.0	1.0	collinear
gene:TraesCS2B02G025000	Chr2B	11458686	11463364	-	11461025	Chr2B	16285214	16289801	-	16287507	1.0	1.0	collinear
gene:TraesCS2B02G025100	Chr2B	11516836	11518317	-	11517576	Chr2B	16342866	16344347	-	16343606	1.0	1.0	collinear
gene:TraesCS2B02G025300	Chr2B	11538201	11539658	-	11538929	Chr2B	16364001	16365458	-	16364729	1.0	1.0	collinear
gene:TraesCS2B02G025400	Chr2B	11558010	11559605	-	11558807	Chr2B	16383830	16385425	-	16384627	1.0	1.0	collinear
gene:TraesCS2B02G025500	Chr2B	11659503	11668668	-	11664085	Chr2B	16486340	16495257	-	16490798	1.0	1.0	collinear
gene:TraesCS2B02G025600	Chr2B	11723474	11725378	-	11724426	Chr2B	16549626	16551530	-	16550578	1.0	1.0	collinear
gene:TraesCS2B02G025700	Chr2B	11836978	11837592	-	11837285	Chr2B	16662066	16662680	-	16662373	1.0	1.0	collinear
gene:TraesCS2B02G025800	Chr2B	11905703	11906917	-	11906310	Chr2B	16875761	16876975	-	16876368	1.0	1.0	collinear
gene:TraesCS2B02G025900	Chr2B	11908628	11909627	+	11909127	Chr2B	16878686	16879685	+	16879185	1.0	1.0	collinear
gene:TraesCS2B02G026000	Chr2B	11984564	11985778	+	11985171	Chr2B	16953130	16954344	+	16953737	1.0	1.0	collinear
gene:TraesCS2B02G026100	Chr2B	12024654	12027137	-	12025895	Chr2B	16993220	16995703	-	16994461	1.0	1.0	collinear
gene:TraesCS2B02G026200	Chr2B	12075223	12077814	-	12076518	Chr2B	17043616	17046207	-	17044911	1.0	1.0	collinear
gene:TraesCS2B02G026700	Chr2B	12422314	12423795	+	12423054	Chr2B	17430682	17432163	+	17431422	1.0	1.0	collinear
gene:TraesCS2B02G026800	Chr2B	12841126	12850441	+	12845783	Chr2B	17842347	17851662	+	17847004	1.0	1.0	collinear
gene:TraesCS2B02G026900	Chr2B	12850472	12852775	+	12851623	Chr2B	17851693	17853996	+	17852844	1.0	1.0	collinear
gene:TraesCS2B02G027000	Chr2B	12875422	12881979	+	12878700	Chr2B	17877979	17884536	+	17881257	1.0	1.0	collinear
gene:TraesCS2B02G027100	Chr2B	12914399	12916167	+	12915283	Chr2B	17916401	17918169	+	17917285	1.0	1.0	collinear
gene:TraesCS2B02G027200	Chr2B	12929421	12943887	+	12936654	Chr2B	17931423	17945889	+	17938656	1.0	1.0	collinear
gene:TraesCS2B02G027300	Chr2B	12948670	12952899	+	12950784	Chr2B	17950672	17954901	+	17952786	1.0	1.0	collinear
gene:TraesCS2B02G027400	Chr2B	12994493	12995967	-	12995230	Chr2B	17995506	17996980	-	17996243	1.0	1.0	collinear
gene:TraesCS2B02G027500	Chr2B	13020548	13022308	-	13021428	Chr2B	18020747	18022507	-	18021627	1.0	1.0	collinear
gene:TraesCS2B02G027600	Chr2B	13040356	13044268	+	13042312	Chr2B	18040107	18044019	+	18042063	1.0	1.0	collinear
gene:TraesCS2B02G027700	Chr2B	13057304	13058779	-	13058041	Chr2B	18056756	18058231	-	18057493	1.0	1.0	collinear
gene:TraesCS2B02G027800	Chr2B	13067051	13067773	-	13067412	Chr2B	18066313	18067035	-	18066674	1.0	1.0	collinear
gene:TraesCS2B02G027900	Chr2B	13154057	13155829	+	13154943	Chr2B	18153150	18154922	+	18154036	1.0	1.0	collinear
gene:TraesCS2B02G028000	Chr2B	13165682	13166547	-	13166114	Chr2B	18164775	18165640	-	18165207	1.0	1.0	collinear
gene:TraesCS2B02G028100	Chr2B	13181954	13186147	+	13184050	Chr2B	18180809	18185002	+	18182905	1.0	1.0	collinear
gene:TraesCS2B02G028200	Chr2B	13184327	13184629	+	13184478	Chr2B	18183182	18183484	+	18183333	1.0	1.0	collinear
gene:TraesCS2B02G028300	Chr2B	13203249	13204229	+	13203739	Chr2B	18202104	18203084	+	18202594	1.0	1.0	collinear
gene:TraesCS2B02G028400	Chr2B	13207541	13221003	+	13214272	Chr2B	18206396	18219858	+	18213127	1.0	1.0	collinear
gene:TraesCS2B02G028500	Chr2B	13237702	13238656	-	13238179	Chr2B	18236557	18237511	-	18237034	1.0	1.0	collinear
gene:TraesCS2B02G028600	Chr2B	13313662	13315104	-	13314383	Chr2B	18793734	18795176	-	18794455	1.0	1.0	collinear
gene:TraesCS2B02G028700	Chr2B	13338097	13340452	+	13339274	Chr2B	18817604	18819959	+	18818781	1.0	1.0	collinear
gene:TraesCS2B02G028800	Chr2B	13344967	13346386	-	13345676	Chr2B	18824474	18825893	-	18825183	1.0	1.0	collinear
gene:TraesCS2B02G028900	Chr2B	13358498	13360208	+	13359353	Chr2B	18838001	18839711	+	18838856	1.0	1.0	collinear
gene:TraesCS2B02G029000	Chr2B	13389107	13391136	+	13390121	Chr2B	18868907	18870936	+	18869921	1.0	1.0	collinear
gene:TraesCS2B02G029100	Chr2B	13392097	13393566	+	13392831	Chr2B	18871897	18873366	+	18872631	1.0	1.0	collinear
gene:TraesCS2B02G029200	Chr2B	13402029	13403866	+	13402947	Chr2B	18881579	18883416	+	18882497	1.0	1.0	collinear
gene:TraesCS2B02G029300	Chr2B	13418381	13420723	-	13419552	Chr2B	18897931	18900273	-	18899102	1.0	1.0	collinear
gene:TraesCS2B02G029400	Chr2B	13479464	13480288	-	13479876	Chr2B	18957236	18958060	-	18957648	1.0	1.0	collinear
gene:TraesCS2B02G029500	Chr2B	13492578	13496150	-	13494364	Chr2B	18969782	18973354	-	18971568	1.0	1.0	collinear
gene:TraesCS2B02G029600	Chr2B	13497329	13498989	-	13498159	Chr2B	18974533	18976193	-	18975363	1.0	1.0	collinear
gene:TraesCS2B02G029700	Chr2B	13505999	13507861	-	13506930	Chr2B	18983203	18985065	-	18984134	1.0	1.0	collinear
gene:TraesCS2B02G029800	Chr2B	13716298	13717797	+	13717047	Chr2B	19172484	19173983	+	19173233	1.0	1.0	collinear
gene:TraesCS2B02G029900	Chr2B	13730862	13737387	+	13734124	Chr2B	19186686	19192638	+	19189662	1.0	1.0	collinear
gene:TraesCS2B02G030000	Chr2B	13739825	13741408	-	13740616	Chr2B	19195076	19196659	-	19195867	1.0	1.0	collinear
gene:TraesCS2B02G030100	Chr2B	13741436	13745164	-	13743300	Chr2B	19196687	19200415	-	19198551	1.0	1.0	collinear
gene:TraesCS2B02G030200	Chr2B	13761206	13768959	+	13765082	Chr2B	19215556	19223309	+	19219432	1.0	1.0	collinear
gene:TraesCS2B02G030300	Chr2B	13771344	13787752	+	13779548	Chr2B	19225694	19241961	+	19233827	1.0	1.0	collinear
gene:TraesCS2B02G030400	Chr2B	13797664	13798422	+	13798043	Chr2B	19252345	19253103	+	19252724	1.0	1.0	collinear
gene:TraesCS2B02G030500	Chr2B	13810799	13814984	-	13812891	Chr2B	19265341	19269526	-	19267433	1.0	1.0	collinear
gene:TraesCS2B02G030600	Chr2B	13912945	13916230	-	13914587	Chr2B	19366279	19369564	-	19367921	1.0	1.0	collinear
gene:TraesCS2B02G030700	Chr2B	14045642	14051486	+	14048564	Chr2B	19498382	19504226	+	19501304	1.0	1.0	collinear
gene:TraesCS2B02G030800	Chr2B	14055477	14059744	-	14057610	Chr2B	19507899	19512166	-	19510032	1.0	1.0	collinear
gene:TraesCS2B02G030900	Chr2B	14211752	14214240	-	14212996	Chr2B	19663805	19666293	-	19665049	1.0	1.0	collinear
gene:TraesCS2B02G031000	Chr2B	14348751	14351556	-	14350153	Chr2B	19799424	19802229	-	19800826	1.0	1.0	collinear
gene:TraesCS2B02G031100	Chr2B	14404448	14407354	-	14405901	Chr2B	19855090	19857996	-	19856543	1.0	1.0	collinear
gene:TraesCS2B02G031200	Chr2B	14412112	14415154	+	14413633	Chr2B	19862090	19865132	+	19863611	1.0	1.0	collinear
gene:TraesCS2B02G031300	Chr2B	14433194	14434804	-	14433999	Chr2B	19882954	19884564	-	19883759	1.0	1.0	collinear
gene:TraesCS2B02G031400	Chr2B	14458761	14460643	-	14459702	Chr2B	19909932	19911814	-	19910873	1.0	1.0	collinear
gene:TraesCS2B02G031500	Chr2B	14487557	14490780	-	14489168	Chr2B	19936945	19940168	-	19938556	1.0	1.0	collinear
gene:TraesCS2B02G031600	Chr2B	14617245	14619673	-	14618459	Chr2B	20062163	20064591	-	20063377	1.0	1.0	collinear
gene:TraesCS2B02G031700	Chr2B	14788702	14796017	+	14792359	Chr2B	20231778	20238349	+	20235063	1.0	1.0	collinear
gene:TraesCS2B02G031800	Chr2B	14833211	14836760	-	14834985	Chr2B	20275176	20278725	-	20276950	1.0	1.0	collinear
gene:TraesCS2B02G031900	Chr2B	14950636	14952585	-	14951610	Chr2B	20382973	20384922	-	20383947	1.0	1.0	collinear
gene:TraesCS2B02G032000	Chr2B	15088418	15090199	-	15089308	Chr2B	20539773	20541554	-	20540663	1.0	1.0	collinear
gene:TraesCS2B02G032100	Chr2B	15117954	15119631	-	15118792	Chr2B	20569082	20570759	-	20569920	1.0	1.0	collinear
gene:TraesCS2B02G032200	Chr2B	15207242	15207505	-	15207373	Chr2B	20657135	20657398	-	20657266	1.0	1.0	collinear
