gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity	segment
gene:TraesCS4A02G148600	Chr4A	280909926	280910117	-	280910021	Chr4A	307241159	307241350	-	307241254	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G148700	Chr4A	280931326	280931817	+	280931571	Chr4A	307262077	307262568	+	307262322	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G148800	Chr4A	281409097	281411440	+	281410268	Chr4A	307729308	307731651	+	307730479	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G148900	Chr4A	281593154	281593836	-	281593495	Chr4A	307910468	307911150	-	307910809	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G149000	Chr4A	281682293	281698044	+	281690168	Chr4A	307998799	308014404	+	308006601	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G149100	Chr4A	282080827	282086233	+	282083530	Chr4A	308392808	308398015	+	308395411	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G149200	Chr4A	284629181	284631736	+	284630458	Chr4A	310908233	310910788	+	310909510	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G149300	Chr4A	284948799	284952337	+	284950568	Chr4A	311226431	311229969	+	311228200	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G149500	Chr4A	286744191	286756768	+	286750479	Chr4A	313017200	313029597	+	313023398	0.999	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A02G149700	Chr4A	288674169	288682176	+	288678172	Chr4A	314923937	314931944	+	314927940	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G149800	Chr4A	290367429	290372670	-	290370049	Chr4A	316598819	316604060	-	316601439	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G149900	Chr4A	292089772	292113646	-	292101709	Chr4A	318302130	318326004	-	318314067	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G150000	Chr4A	292923910	292929737	+	292926823	Chr4A	319126838	319132665	+	319129751	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G150100	Chr4A	294296154	294300947	+	294298550	Chr4A	320488219	320493012	+	320490615	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G150200	Chr4A	295133491	295134117	+	295133804	Chr4A	321328683	321329309	+	321328996	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G150300	Chr4A	295167435	295168725	-	295168080	Chr4A	321362627	321363917	-	321363272	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G150400	Chr4A	295273577	295273831	+	295273704	Chr4A	321468005	321468259	+	321468132	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G150500	Chr4A	296321725	296331928	-	296326826	Chr4A	322506141	322516034	-	322511087	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G150600	Chr4A	296902092	296906176	-	296904134	Chr4A	323081734	323085818	-	323083776	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G150700	Chr4A	297764800	297766660	+	297765730	Chr4A	271681108	271682968	+	271682038	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G150800	Chr4A	298240240	298245789	-	298243014	Chr4A	272152015	272157564	-	272154789	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G150900	Chr4A	298246426	298248427	-	298247426	Chr4A	272157906	272159907	-	272158906	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G151000	Chr4A	299599108	299602584	-	299600846	Chr4A	273500864	273504340	-	273502602	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G151100	Chr4A	300449242	300466470	+	300457856	Chr4A	274345310	274362127	+	274353718	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G151200	Chr4A	302677608	302681173	+	302679390	Chr4A	276557417	276560982	+	276559199	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G151300	Chr4A	302718019	302721227	-	302719623	Chr4A	276597747	276600955	-	276599351	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G151500	Chr4A	306315187	306320710	-	306317948	Chr4A	280149740	280155263	-	280152501	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G151600	Chr4A	307088253	307089077	+	307088665	Chr4A	280916720	280917544	+	280917132	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G151700	Chr4A	308058611	308058892	+	308058751	Chr4A	281879882	281880163	+	281880022	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G151800	Chr4A	309074674	309090743	-	309082708	Chr4A	282881926	282897421	-	282889673	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G151900	Chr4A	309272468	309286089	+	309279278	Chr4A	283076897	283090518	+	283083707	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G152000	Chr4A	309286417	309286830	+	309286623	Chr4A	283090846	283091259	+	283091052	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G152100	Chr4A	309288792	309289160	+	309288976	Chr4A	283093221	283093589	+	283093405	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G152200	Chr4A	309375004	309375435	+	309375219	Chr4A	283179249	283179680	+	283179464	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G152300	Chr4A	309375536	309376016	+	309375776	Chr4A	283179781	283180261	+	283180021	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G152400	Chr4A	309446505	309446750	-	309446627	Chr4A	283251289	283251534	-	283251411	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G152600	Chr4A	309447413	309447586	+	309447499	Chr4A	283252197	283252370	+	283252283	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G152500	Chr4A	309447319	309448062	-	309447690	Chr4A	283252103	283252846	-	283252474	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G152700	Chr4A	309448331	309449027	-	309448679	Chr4A	283253115	283253811	-	283253463	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G152800	Chr4A	309478190	309478441	-	309478315	Chr4A	283282974	283283225	-	283283099	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G152900	Chr4A	309478660	309478882	+	309478771	Chr4A	283283444	283283666	+	283283555	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G153000	Chr4A	309489347	309489583	-	309489465	Chr4A	283294131	283294367	-	283294249	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G153100	Chr4A	309504246	309504713	-	309504479	Chr4A	283309030	283309497	-	283309263	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G153200	Chr4A	309506294	309506404	-	309506349	Chr4A	283311078	283311188	-	283311133	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G153300	Chr4A	309511057	309511422	+	309511239	Chr4A	283315841	283316206	+	283316023	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G153400	Chr4A	309512444	309513620	+	309513032	Chr4A	283317228	283318404	+	283317816	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G153500	Chr4A	309513729	309513944	-	309513836	Chr4A	283318513	283318728	-	283318620	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G153600	Chr4A	309514007	309514772	-	309514389	Chr4A	283318791	283319556	-	283319173	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G153700	Chr4A	309514381	309515445	+	309514913	Chr4A	283319165	283320229	+	283319697	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G153800	Chr4A	309515619	309515780	+	309515699	Chr4A	283320403	283320564	+	283320483	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G153900	Chr4A	309516371	309516511	+	309516441	Chr4A	283321155	283321295	+	283321225	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G154000	Chr4A	310239528	310241368	+	310240448	Chr4A	284040692	284042532	+	284041612	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G154100	Chr4A	310241419	310245711	-	310243565	Chr4A	284042583	284046875	-	284044729	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G154200	Chr4A	310729745	310729855	-	310729800	Chr4A	284525954	284526064	-	284526009	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G154300	Chr4A	310730259	310730441	-	310730350	Chr4A	284526468	284526650	-	284526559	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G154400	Chr4A	310734422	310735011	+	310734716	Chr4A	284530631	284531220	+	284530925	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G154500	Chr4A	310737193	310737447	-	310737320	Chr4A	284533402	284533656	-	284533529	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G154600	Chr4A	310737829	310738242	+	310738035	Chr4A	284534038	284534451	+	284534244	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G154700	Chr4A	310738824	310739225	-	310739024	Chr4A	284535033	284535434	-	284535233	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G154800	Chr4A	310739086	310739247	+	310739166	Chr4A	284535295	284535456	+	284535375	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G154900	Chr4A	310739838	310739978	+	310739908	Chr4A	284536047	284536187	+	284536117	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G155000	Chr4A	310742254	310742452	-	310742353	Chr4A	284538463	284538661	-	284538562	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G155100	Chr4A	310748587	310748961	+	310748774	Chr4A	284544796	284545170	+	284544983	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G155200	Chr4A	310750234	310750605	+	310750419	Chr4A	284546443	284546814	+	284546628	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G155300	Chr4A	310756016	310756216	-	310756116	Chr4A	284552225	284552425	-	284552325	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G155400	Chr4A	310762291	310762503	+	310762397	Chr4A	284558500	284558712	+	284558606	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G155500	Chr4A	310763407	310763661	+	310763534	Chr4A	284559616	284559870	+	284559743	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G155600	Chr4A	310765413	310766849	+	310766131	Chr4A	284561622	284562804	+	284562213	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G155700	Chr4A	310767623	310768165	-	310767894	Chr4A	284563578	284564120	-	284563849	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G155800	Chr4A	310776599	310776835	-	310776717	Chr4A	284572480	284572716	-	284572598	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G155900	Chr4A	310782461	310782832	-	310782646	Chr4A	284578342	284578713	-	284578527	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G156000	Chr4A	310784180	310784484	-	310784332	Chr4A	284580061	284580365	-	284580213	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G156100	Chr4A	310789252	310789914	+	310789583	Chr4A	284585133	284585795	+	284585464	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G156200	Chr4A	310790074	310791575	+	310790824	Chr4A	284585955	284587456	+	284586705	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G156300	Chr4A	311618303	311664820	-	311641561	Chr4A	285408078	285454363	-	285431220	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G156500	Chr4A	312669507	312708877	-	312689192	Chr4A	286440981	286480351	-	286460666	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G156600	Chr4A	312879555	312883445	+	312881500	Chr4A	286649214	286653104	+	286651159	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G156700	Chr4A	313625988	313639691	+	313632839	Chr4A	287387089	287400430	+	287393759	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G156800	Chr4A	313751722	313752415	+	313752068	Chr4A	287511885	287512578	+	287512231	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G156900	Chr4A	314670365	314697897	-	314684131	Chr4A	288402648	288429956	-	288416302	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G157300	Chr4A	320270523	320273940	-	320272231	Chr4A	245803641	245807058	-	245805349	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G157400	Chr4A	321174277	321184345	-	321179311	Chr4A	246700723	246710791	-	246705757	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G157500	Chr4A	321185770	321195641	+	321190705	Chr4A	246712216	246722087	+	246717151	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G157600	Chr4A	321899581	321905801	-	321902691	Chr4A	247418879	247425099	-	247421989	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G157700	Chr4A	323047071	323051613	-	323049342	Chr4A	248558875	248563417	-	248561146	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G157800	Chr4A	323785110	323785847	+	323785478	Chr4A	249278827	249279564	+	249279195	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G157900	Chr4A	323788443	323789209	-	323788826	Chr4A	249282160	249282926	-	249282543	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G158000	Chr4A	323850577	323854300	-	323852438	Chr4A	249342319	249346042	-	249344180	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G158100	Chr4A	324705836	324708729	+	324707282	Chr4A	250192941	250195834	+	250194387	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G158200	Chr4A	325191688	325196452	-	325194070	Chr4A	250671286	250676050	-	250673668	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G158300	Chr4A	326134376	326137945	+	326136160	Chr4A	251604284	251607853	+	251606068	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G158400	Chr4A	327253852	327261042	+	327257447	Chr4A	252718304	252725218	+	252721761	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G158600	Chr4A	327747093	327747380	-	327747236	Chr4A	253201336	253201623	-	253201479	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G158700	Chr4A	327748991	327757720	-	327753355	Chr4A	253203234	253211963	-	253207598	1.0	1.0	rearrangement:Chr4A_block1
gene:TraesCS4A02G000100	Chr4A	82124	83278	-	82701	Chr4A	95365	96519	-	95942	1.0	1.0	collinear
gene:TraesCS4A02G000200	Chr4A	189541	192767	+	191154	Chr4A	200867	204093	+	202480	1.0	1.0	collinear
gene:TraesCS4A02G000300	Chr4A	192937	194561	-	193749	Chr4A	204263	205887	-	205075	1.0	1.0	collinear
gene:TraesCS4A02G000400	Chr4A	195787	197105	-	196446	Chr4A	207113	208431	-	207772	1.0	1.0	collinear
gene:TraesCS4A02G000500	Chr4A	207440	212052	+	209746	Chr4A	218766	223378	+	221072	1.0	1.0	collinear
gene:TraesCS4A02G000600	Chr4A	469193	478687	+	473940	Chr4A	478678	487916	+	483297	0.992	0.992	collinear
gene:TraesCS4A02G000700	Chr4A	533491	534126	-	533808	Chr4A	541698	542333	-	542015	1.0	1.0	collinear
gene:TraesCS4A02G000800	Chr4A	731622	737622	-	734622	Chr4A	728948	735016	-	731982	1.0	1.0	collinear
gene:TraesCS4A02G000900	Chr4A	745038	750274	-	747656	Chr4A	742337	747573	-	744955	1.0	1.0	collinear
gene:TraesCS4A02G001000	Chr4A	887662	888188	+	887925	Chr4A	883060	883586	+	883323	1.0	1.0	collinear
gene:TraesCS4A02G001100	Chr4A	898756	902187	+	900471	Chr4A	894154	897585	+	895869	1.0	1.0	collinear
gene:TraesCS4A02G001200	Chr4A	907552	908326	+	907939	Chr4A	902709	903483	+	903096	1.0	1.0	collinear
gene:TraesCS4A02G001300	Chr4A	932349	933682	-	933015	Chr4A	927364	928697	-	928030	1.0	1.0	collinear
gene:TraesCS4A02G001400	Chr4A	1076557	1076952	+	1076754	Chr4A	1065954	1066349	+	1066151	1.0	1.0	collinear
gene:TraesCS4A02G001500	Chr4A	1153174	1155018	-	1154096	Chr4A	1136742	1138586	-	1137664	1.0	1.0	collinear
gene:TraesCS4A02G001600	Chr4A	1228469	1231693	+	1230081	Chr4A	1205982	1209206	+	1207594	1.0	1.0	collinear
gene:TraesCS4A02G001700	Chr4A	1530917	1531391	-	1531154	Chr4A	1505585	1506059	-	1505822	1.0	1.0	collinear
gene:TraesCS4A02G001800	Chr4A	1725549	1728167	+	1726858	Chr4A	1706749	1709367	+	1708058	1.0	1.0	collinear
gene:TraesCS4A02G001900	Chr4A	1875289	1877152	-	1876220	Chr4A	1858761	1860624	-	1859692	1.0	1.0	collinear
gene:TraesCS4A02G002000	Chr4A	1878924	1887486	-	1883205	Chr4A	1862396	1870958	-	1866677	1.0	1.0	collinear
gene:TraesCS4A02G002100	Chr4A	1890009	1900021	-	1895015	Chr4A	1873481	1882264	-	1877872	0.986	0.986	collinear
gene:TraesCS4A02G002200	Chr4A	1908589	1911496	-	1910042	Chr4A	1891093	1894000	-	1892546	1.0	1.0	collinear
gene:TraesCS4A02G002300	Chr4A	1912631	1913926	-	1913278	Chr4A	1895135	1896430	-	1895782	1.0	1.0	collinear
gene:TraesCS4A02G002400	Chr4A	2039524	2044355	-	2041939	Chr4A	2020965	2025796	-	2023380	1.0	1.0	collinear
gene:TraesCS4A02G002500	Chr4A	2150588	2157766	-	2154177	Chr4A	2130690	2137659	-	2134174	1.0	1.0	collinear
gene:TraesCS4A02G002600	Chr4A	2402444	2412218	+	2407331	Chr4A	2380598	2390086	+	2385342	1.0	1.0	collinear
gene:TraesCS4A02G002700	Chr4A	2413178	2418131	-	2415654	Chr4A	2391046	2395999	-	2393522	1.0	1.0	collinear
gene:TraesCS4A02G002800	Chr4A	2545842	2549310	-	2547576	Chr4A	2522945	2526413	-	2524679	1.0	1.0	collinear
gene:TraesCS4A02G002900	Chr4A	2555141	2556274	-	2555707	Chr4A	2532244	2533377	-	2532810	1.0	1.0	collinear
gene:TraesCS4A02G003000	Chr4A	2619826	2621123	+	2620474	Chr4A	2596636	2597933	+	2597284	1.0	1.0	collinear
gene:TraesCS4A02G003100	Chr4A	2636049	2637706	-	2636877	Chr4A	2612982	2614639	-	2613810	1.0	1.0	collinear
gene:TraesCS4A02G003200	Chr4A	2642528	2643953	-	2643240	Chr4A	2619265	2620690	-	2619977	1.0	1.0	collinear
gene:TraesCS4A02G003300	Chr4A	2737336	2739160	+	2738248	Chr4A	2713693	2715517	+	2714605	1.0	1.0	collinear
gene:TraesCS4A02G003400	Chr4A	2774646	2776037	+	2775341	Chr4A	2749656	2751047	+	2750351	1.0	1.0	collinear
gene:TraesCS4A02G003500	Chr4A	2786275	2786652	-	2786463	Chr4A	2761285	2761662	-	2761473	1.0	1.0	collinear
gene:TraesCS4A02G003600	Chr4A	2790602	2797484	-	2794043	Chr4A	2765431	2772313	-	2768872	1.0	1.0	collinear
gene:TraesCS4A02G003700	Chr4A	2905137	2906182	-	2905659	Chr4A	2878780	2879825	-	2879302	1.0	1.0	collinear
gene:TraesCS4A02G003800	Chr4A	2938822	2941089	+	2939955	Chr4A	2912465	2914732	+	2913598	1.0	1.0	collinear
gene:TraesCS4A02G003900	Chr4A	2942890	2945449	+	2944169	Chr4A	2916533	2919092	+	2917812	1.0	1.0	collinear
gene:TraesCS4A02G004000	Chr4A	2945197	2948419	-	2946808	Chr4A	2918840	2922062	-	2920451	1.0	1.0	collinear
gene:TraesCS4A02G004100	Chr4A	2951235	2959545	-	2955390	Chr4A	2924878	2931455	-	2928166	1.0	1.0	collinear
gene:TraesCS4A02G004200	Chr4A	2974257	2974595	+	2974426	Chr4A	2945893	2946231	+	2946062	1.0	1.0	collinear
gene:TraesCS4A02G004300	Chr4A	2984490	2995176	-	2989833	Chr4A	2955797	2966483	-	2961140	1.0	1.0	collinear
gene:TraesCS4A02G004400	Chr4A	3062629	3067264	-	3064946	Chr4A	3032513	3037148	-	3034830	1.0	1.0	collinear
gene:TraesCS4A02G004500	Chr4A	3079731	3083407	-	3081569	Chr4A	3048881	3052557	-	3050719	1.0	1.0	collinear
gene:TraesCS4A02G004600	Chr4A	3109721	3114205	-	3111963	Chr4A	3078569	3083053	-	3080811	1.0	1.0	collinear
gene:TraesCS4A02G004700	Chr4A	3114555	3118193	-	3116374	Chr4A	3083403	3087041	-	3085222	1.0	1.0	collinear
gene:TraesCS4A02G004800	Chr4A	3120475	3122670	-	3121572	Chr4A	3089124	3091319	-	3090221	1.0	1.0	collinear
gene:TraesCS4A02G004900	Chr4A	3134930	3140251	-	3137590	Chr4A	3103382	3108703	-	3106042	1.0	1.0	collinear
gene:TraesCS4A02G005000	Chr4A	3142354	3148379	+	3145366	Chr4A	3110806	3116831	+	3113818	1.0	1.0	collinear
gene:TraesCS4A02G005100	Chr4A	3147350	3153989	-	3150669	Chr4A	3115802	3122136	-	3118969	1.0	1.0	collinear
gene:TraesCS4A02G005200	Chr4A	3220098	3221120	+	3220609	Chr4A	3187477	3188499	+	3187988	1.0	1.0	collinear
gene:TraesCS4A02G005300	Chr4A	3253310	3254153	+	3253731	Chr4A	3219788	3220631	+	3220209	1.0	1.0	collinear
gene:TraesCS4A02G005400	Chr4A	3276287	3278085	+	3277186	Chr4A	3242442	3244240	+	3243341	1.0	1.0	collinear
gene:TraesCS4A02G005500	Chr4A	3341895	3343139	+	3342517	Chr4A	3307452	3308696	+	3308074	1.0	1.0	collinear
gene:TraesCS4A02G005600	Chr4A	3370312	3371892	+	3371102	Chr4A	3335868	3337448	+	3336658	1.0	1.0	collinear
gene:TraesCS4A02G005700	Chr4A	3380999	3381397	-	3381198	Chr4A	3346555	3346953	-	3346754	1.0	1.0	collinear
gene:TraesCS4A02G005800	Chr4A	3387727	3388683	+	3388205	Chr4A	3353283	3354239	+	3353761	1.0	1.0	collinear
gene:TraesCS4A02G005900	Chr4A	3442130	3445402	+	3443766	Chr4A	3407686	3410958	+	3409322	1.0	1.0	collinear
gene:TraesCS4A02G006000	Chr4A	3446172	3447998	+	3447085	Chr4A	3411728	3413554	+	3412641	1.0	1.0	collinear
gene:TraesCS4A02G006100	Chr4A	3798857	3799913	+	3799385	Chr4A	3762267	3763323	+	3762795	1.0	1.0	collinear
gene:TraesCS4A02G006200	Chr4A	3868310	3876671	-	3872490	Chr4A	3831379	3839740	-	3835559	1.0	1.0	collinear
gene:TraesCS4A02G006300	Chr4A	4001407	4005621	-	4003514	Chr4A	3962872	3966483	-	3964677	1.0	1.0	collinear
gene:TraesCS4A02G006400	Chr4A	4157721	4161260	+	4159490	Chr4A	4118041	4121580	+	4119810	1.0	1.0	collinear
gene:TraesCS4A02G006500	Chr4A	4192792	4196365	-	4194578	Chr4A	4152467	4156040	-	4154253	1.0	1.0	collinear
gene:TraesCS4A02G006600	Chr4A	4238115	4241399	-	4239757	Chr4A	4199223	4202507	-	4200865	1.0	1.0	collinear
gene:TraesCS4A02G006700	Chr4A	4471794	4475345	-	4473569	Chr4A	4425073	4428624	-	4426848	1.0	1.0	collinear
gene:TraesCS4A02G006800	Chr4A	4526365	4531669	-	4529017	Chr4A	4479533	4484713	-	4482123	1.0	1.0	collinear
gene:TraesCS4A02G006900	Chr4A	4588059	4594535	-	4591297	Chr4A	4540823	4547299	-	4544061	1.0	1.0	collinear
gene:TraesCS4A02G007000	Chr4A	4618907	4621391	-	4620149	Chr4A	4571671	4574155	-	4572913	1.0	1.0	collinear
gene:TraesCS4A02G007100	Chr4A	4624166	4629591	-	4626878	Chr4A	4576930	4582355	-	4579642	1.0	1.0	collinear
gene:TraesCS4A02G007200	Chr4A	4636871	4637754	+	4637312	Chr4A	4589159	4590042	+	4589600	1.0	1.0	collinear
gene:TraesCS4A02G007300	Chr4A	4641849	4643965	+	4642907	Chr4A	4594137	4596253	+	4595195	1.0	1.0	collinear
gene:TraesCS4A02G007400	Chr4A	4775324	4779453	-	4777388	Chr4A	4727041	4731170	-	4729105	1.0	1.0	collinear
gene:TraesCS4A02G007500	Chr4A	4794318	4797669	-	4795993	Chr4A	4745765	4749116	-	4747440	1.0	1.0	collinear
gene:TraesCS4A02G007600	Chr4A	4817855	4821466	+	4819660	Chr4A	4768949	4772560	+	4770754	1.0	1.0	collinear
gene:TraesCS4A02G007700	Chr4A	4822985	4823350	+	4823167	Chr4A	4774079	4774444	+	4774261	1.0	1.0	collinear
gene:TraesCS4A02G007800	Chr4A	4833396	4834378	-	4833887	Chr4A	4784490	4785472	-	4784981	1.0	1.0	collinear
gene:TraesCS4A02G007900	Chr4A	4843495	4845175	-	4844335	Chr4A	4794097	4795777	-	4794937	1.0	1.0	collinear
gene:TraesCS4A02G008000	Chr4A	4847654	4848933	+	4848293	Chr4A	4798256	4799535	+	4798895	1.0	1.0	collinear
gene:TraesCS4A02G008100	Chr4A	4867315	4871386	+	4869350	Chr4A	4817138	4821209	+	4819173	1.0	1.0	collinear
gene:TraesCS4A02G008300	Chr4A	5065276	5068573	+	5066924	Chr4A	5007464	5010761	+	5009112	1.0	1.0	collinear
gene:TraesCS4A02G008400	Chr4A	5114387	5115292	-	5114839	Chr4A	5063203	5064108	-	5063655	1.0	1.0	collinear
