gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	tgt_chr	tgt_start	tgt_end	tgt_strand	tgt_midpoint	coverage	identity	segment
gene:TraesCS3A03G0018000	Chr3A	7971289	7981899	-	7976594	Chr3A	3396310	3406924	-	3401617	1.0	0.999	collinear
gene:TraesCS3A03G0018100	Chr3A	8000243	8004061	+	8002152	Chr3A	3425345	3429163	+	3427254	1.0	0.998	collinear
gene:TraesCS3A03G0018500	Chr3A	8083909	8091399	+	8087654	Chr3A	3509067	3516557	+	3512812	1.0	0.999	collinear
gene:TraesCS3A03G0018600	Chr3A	8114927	8118282	+	8116604	Chr3A	3542351	3545706	+	3544028	1.0	1.0	collinear
gene:TraesCS3A03G0018900	Chr3A	8203442	8203990	-	8203716	Chr3A	3628074	3628622	-	3628348	1.0	1.0	collinear
gene:TraesCS3A03G0019100	Chr3A	8214105	8215239	+	8214672	Chr3A	3638770	3639904	+	3639337	1.0	1.0	collinear
gene:TraesCS3A03G0019200	Chr3A	8216747	8228758	-	8222752	Chr3A	3641412	3653423	-	3647417	1.0	0.999	collinear
gene:TraesCS3A03G0019300	Chr3A	8264742	8266092	-	8265417	Chr3A	3689149	3690499	-	3689824	1.0	1.0	collinear
gene:TraesCS3A03G0019400	Chr3A	8307059	8308734	+	8307896	Chr3A	3730420	3732095	+	3731257	1.0	1.0	collinear
gene:TraesCS3A03G0019500	Chr3A	8312029	8313781	+	8312905	Chr3A	3735050	3736802	+	3735926	1.0	1.0	collinear
gene:TraesCS3A03G0019700	Chr3A	8346895	8348759	+	8347827	Chr3A	3770033	3771897	+	3770965	1.0	1.0	collinear
gene:TraesCS3A03G0019800	Chr3A	8367335	8369021	-	8368178	Chr3A	3790083	3791769	-	3790926	1.0	1.0	collinear
gene:TraesCS3A03G0019900	Chr3A	8375625	8381694	-	8378659	Chr3A	3798370	3804439	-	3801404	1.0	1.0	collinear
gene:TraesCS3A03G0020000	Chr3A	8630226	8631203	+	8630714	Chr3A	4036251	4037228	+	4036739	1.0	0.998	collinear
gene:TraesCS3A03G0020200	Chr3A	8667965	8674038	+	8671001	Chr3A	4075390	4081463	+	4078426	1.0	0.999	collinear
gene:TraesCS3A03G0020300	Chr3A	8675885	8676581	+	8676233	Chr3A	4083310	4084006	+	4083658	1.0	1.0	collinear
gene:TraesCS3A03G0020900	Chr3A	8761108	8765593	+	8763350	Chr3A	4168859	4173345	+	4171102	1.0	1.0	collinear
gene:TraesCS3A03G0021100	Chr3A	8815764	8817443	-	8816603	Chr3A	4223443	4225122	-	4224282	1.0	1.0	collinear
gene:TraesCS3A03G0021300	Chr3A	8871318	8877341	-	8874329	Chr3A	4278990	4285013	-	4282001	1.0	1.0	collinear
gene:TraesCS3A03G0021400	Chr3A	8913508	8916672	+	8915090	Chr3A	4364528	4367692	+	4366110	1.0	1.0	collinear
gene:TraesCS3A03G0021500	Chr3A	8936932	8941473	+	8939202	Chr3A	4388008	4392549	+	4390278	1.0	1.0	collinear
gene:TraesCS3A03G0021700	Chr3A	8941709	8945367	-	8943538	Chr3A	4392785	4396443	-	4394614	1.0	1.0	collinear
gene:TraesCS3A03G0021900	Chr3A	8978050	8978574	-	8978312	Chr3A	4429248	4429772	-	4429510	1.0	1.0	collinear
gene:TraesCS3A03G0022000	Chr3A	8985209	8987799	-	8986504	Chr3A	4433451	4436041	-	4434746	1.0	0.998	collinear
gene:TraesCS3A03G0022400	Chr3A	9068031	9068433	+	9068232	Chr3A	4513889	4514291	+	4514090	1.0	1.0	collinear
gene:TraesCS3A03G0022600	Chr3A	9084051	9084863	+	9084457	Chr3A	4529908	4530720	+	4530314	1.0	1.0	collinear
gene:TraesCS3A03G0022900	Chr3A	9122196	9122766	+	9122481	Chr3A	4568684	4569254	+	4568969	1.0	1.0	collinear
gene:TraesCS3A03G0023000	Chr3A	9127412	9127948	+	9127680	Chr3A	4573901	4574437	+	4574169	1.0	1.0	collinear
gene:TraesCS3A03G0023200	Chr3A	9140921	9143315	-	9142118	Chr3A	4587390	4589784	-	4588587	1.0	1.0	collinear
gene:TraesCS3A03G0023300	Chr3A	9149932	9150266	+	9150099	Chr3A	4596404	4596738	+	4596571	1.0	1.0	collinear
gene:TraesCS3A03G0023400	Chr3A	9185907	9188079	+	9186993	Chr3A	4632382	4634548	+	4633465	0.994	0.992	collinear
gene:TraesCS3A03G0023600	Chr3A	9261431	9262046	+	9261738	Chr3A	4700170	4700783	+	4700476	1.0	0.954	collinear
gene:TraesCS3A03G0023900	Chr3A	9285037	9286005	+	9285521	Chr3A	4708948	4709916	+	4709432	1.0	1.0	collinear
gene:TraesCS3A03G0024200	Chr3A	9353587	9354501	-	9354044	Chr3A	4777952	4778866	-	4778409	1.0	0.998	collinear
gene:TraesCS3A03G0025100	Chr3A	9517378	9518223	+	9517800	Chr3A	4964766	4965626	+	4965196	0.998	0.952	collinear
gene:TraesCS3A03G0025700	Chr3A	9618194	9622397	-	9620295	Chr3A	4997336	5001539	-	4999437	1.0	0.997	collinear
gene:TraesCS3A03G0025800	Chr3A	9627814	9628797	+	9628305	Chr3A	5006764	5007746	+	5007255	0.998	0.997	collinear
gene:TraesCS3A03G0026000	Chr3A	9642965	9643977	-	9643471	Chr3A	5011641	5012656	-	5012148	1.0	0.95	collinear
gene:TraesCS3A03G0026100	Chr3A	9644666	9645634	+	9645150	Chr3A	5013341	5014309	+	5013825	1.0	0.988	collinear
gene:TraesCS3A03G0026200	Chr3A	9653139	9669786	-	9661462	Chr3A	5021958	5038332	-	5030145	0.994	0.986	collinear
gene:TraesCS3A03G0026400	Chr3A	9675840	9678026	-	9676933	Chr3A	5044490	5046673	-	5045581	0.998	0.984	collinear
gene:TraesCS3A03G0026800	Chr3A	9799271	9815425	-	9807348	Chr3A	5154875	5170926	-	5162900	1.0	0.998	collinear
gene:TraesCS3A03G0027000	Chr3A	9838666	9841851	-	9840258	Chr3A	5195151	5198347	-	5196749	1.0	0.996	collinear
gene:TraesCS3A03G0027100	Chr3A	9845757	9852029	-	9848893	Chr3A	5202180	5208449	-	5205314	0.998	0.995	collinear
gene:TraesCS3A03G0027300	Chr3A	9849094	9851236	+	9850165	Chr3A	5205517	5207659	+	5206588	1.0	0.997	collinear
gene:TraesCS3A03G0027400	Chr3A	9878532	9882948	-	9880740	Chr3A	5235948	5240372	-	5238160	0.984	0.964	collinear
gene:TraesCS3A03G0027500	Chr3A	9911389	9914507	-	9912948	Chr3A	5266967	5270085	-	5268526	1.0	0.996	collinear
gene:TraesCS3A03G0027600	Chr3A	9920569	9923925	+	9922247	Chr3A	5276306	5279662	+	5277984	1.0	0.995	collinear
gene:TraesCS3A03G0029200	Chr3A	10220045	10221046	+	10220545	Chr3A	5774053	5775075	+	5774564	1.0	0.96	collinear
gene:TraesCS3A03G0029300	Chr3A	10232174	10234897	+	10233535	Chr3A	5806343	5809067	+	5807705	0.999	0.991	collinear
gene:TraesCS3A03G0029500	Chr3A	10278955	10283756	+	10281355	Chr3A	5842477	5847279	+	5844878	1.0	0.998	collinear
gene:TraesCS3A03G0029600	Chr3A	10304911	10305937	+	10305424	Chr3A	5852450	5853515	+	5852982	1.0	0.992	collinear
gene:TraesCS3A03G0029700	Chr3A	10310419	10311840	+	10311129	Chr3A	5858002	5859426	+	5858714	1.0	0.969	collinear
gene:TraesCS3A03G0030200	Chr3A	10327162	10329201	-	10328181	Chr3A	5863213	5865252	-	5864232	1.0	0.988	collinear
gene:TraesCS3A03G0030500	Chr3A	10336408	10337433	+	10336920	Chr3A	5871040	5872065	+	5871552	1.0	0.994	collinear
gene:TraesCS3A03G0030800	Chr3A	10383345	10466440	-	10424892	Chr3A	5917320	5926121	-	5921720	0.974	0.968	collinear
gene:TraesCS3A03G0031000	Chr3A	10447941	10449839	+	10448890	Chr3A	5908621	5910519	+	5909570	1.0	0.997	collinear
gene:TraesCS3A03G0031100	Chr3A	10497436	10508467	+	10502951	Chr3A	5956927	5967947	+	5962437	1.0	0.995	collinear
gene:TraesCS3A03G0031400	Chr3A	10518095	10519252	+	10518673	Chr3A	5977632	5978789	+	5978210	1.0	0.998	collinear
gene:TraesCS3A03G0031600	Chr3A	10596607	10597776	-	10597191	Chr3A	6056071	6057240	-	6056655	1.0	0.996	collinear
gene:TraesCS3A03G0031900	Chr3A	10603343	10604659	+	10604001	Chr3A	6062852	6064168	+	6063510	1.0	0.998	collinear
gene:TraesCS3A03G0032200	Chr3A	10652173	10652544	-	10652358	Chr3A	6087697	6088068	-	6087882	1.0	0.967	collinear
gene:TraesCS3A03G0032300	Chr3A	10654600	10656651	+	10655625	Chr3A	6090118	6092169	+	6091143	1.0	0.974	collinear
gene:TraesCS3A03G0032600	Chr3A	10684706	10686625	-	10685665	Chr3A	6120127	6122046	-	6121086	1.0	1.0	collinear
gene:TraesCS3A03G0032700	Chr3A	10737911	10746852	+	10742381	Chr3A	6158819	6169184	+	6164001	0.999	0.988	collinear
gene:TraesCS3A03G0034800	Chr3A	11173580	11178498	-	11176039	Chr3A	6521649	6526642	-	6524145	1.0	0.978	collinear
gene:TraesCS3A03G0036200	Chr3A	11275916	11277045	+	11276480	Chr3A	6540134	6541252	+	6540693	0.984	0.931	collinear
gene:TraesCS3A03G0037500	Chr3A	11592922	11595879	+	11594400	Chr3A	6603566	6606523	+	6605044	1.0	1.0	collinear
gene:TraesCS3A03G0037900	Chr3A	11637047	11638926	-	11637986	Chr3A	6656051	6657934	-	6656992	1.0	0.993	collinear
gene:TraesCS3A03G0038300	Chr3A	11651428	11652730	+	11652079	Chr3A	6661795	6663097	+	6662446	1.0	0.994	collinear
gene:TraesCS3A03G0038600	Chr3A	11707954	11710150	+	11709052	Chr3A	6752019	6754255	+	6753137	1.0	0.997	collinear
gene:TraesCS3A03G0039000	Chr3A	11781834	11782499	+	11782166	Chr3A	6830586	6831235	-	6830910	0.948	0.906	collinear
gene:TraesCS3A03G0039100	Chr3A	11783112	11783333	-	11783222	Chr3A	6829415	6829636	+	6829525	1.0	0.99	collinear
gene:TraesCS3A03G0039200	Chr3A	11783112	11783333	-	11783222	Chr3A	6829415	6829636	+	6829525	1.0	0.99	collinear
gene:TraesCS3A03G0039500	Chr3A	11852630	11855047	-	11853838	Chr3A	6873540	6875956	-	6874748	1.0	0.993	collinear
gene:TraesCS3A03G0039800	Chr3A	11932308	11936854	+	11934581	Chr3A	6947839	6952394	+	6950116	1.0	0.997	collinear
gene:TraesCS3A03G0040200	Chr3A	11953618	11959397	-	11956507	Chr3A	6978801	6984582	-	6981691	1.0	0.994	collinear
gene:TraesCS3A03G0040400	Chr3A	11984456	11986835	-	11985645	Chr3A	7000876	7003285	-	7002080	0.993	0.973	collinear
gene:TraesCS3A03G0040500	Chr3A	12010768	12012573	-	12011670	Chr3A	7027701	7029516	-	7028608	0.995	0.983	collinear
gene:TraesCS3A03G0040800	Chr3A	12045365	12046453	-	12045909	Chr3A	7061905	7062993	-	7062449	1.0	1.0	collinear
gene:TraesCS3A03G0040900	Chr3A	12054644	12056101	-	12055372	Chr3A	7071185	7072642	-	7071913	1.0	1.0	collinear
gene:TraesCS3A03G0041000	Chr3A	12064500	12068200	-	12066350	Chr3A	7081056	7084757	-	7082906	1.0	0.999	collinear
gene:TraesCS3A03G0041100	Chr3A	12071349	12072083	+	12071716	Chr3A	7087904	7088638	+	7088271	1.0	1.0	collinear
gene:TraesCS3A03G0041200	Chr3A	12075943	12077447	-	12076695	Chr3A	7092575	7094079	-	7093327	1.0	1.0	collinear
gene:TraesCS3A03G0041400	Chr3A	12093260	12094336	+	12093798	Chr3A	7109928	7111004	+	7110466	1.0	1.0	collinear
gene:TraesCS3A03G0041700	Chr3A	12110477	12114187	+	12112332	Chr3A	7127460	7131170	+	7129315	1.0	1.0	collinear
gene:TraesCS3A03G0041900	Chr3A	12118672	12120490	-	12119581	Chr3A	7135592	7137410	-	7136501	1.0	1.0	collinear
gene:TraesCS3A03G0042100	Chr3A	12128508	12130477	-	12129492	Chr3A	7145269	7147238	-	7146253	1.0	1.0	collinear
gene:TraesCS3A03G0042200	Chr3A	12200162	12201941	-	12201051	Chr3A	7216954	7218733	-	7217843	1.0	1.0	collinear
gene:TraesCS3A03G0042300	Chr3A	12209794	12211502	-	12210648	Chr3A	7226752	7228460	-	7227606	1.0	1.0	collinear
gene:TraesCS3A03G0042400	Chr3A	12287908	12288978	-	12288443	Chr3A	7304998	7306068	-	7305533	1.0	1.0	collinear
gene:TraesCS3A03G0042700	Chr3A	12352050	12353034	-	12352542	Chr3A	7360143	7361127	-	7360635	1.0	1.0	collinear
gene:TraesCS3A03G0042800	Chr3A	12356143	12357072	+	12356607	Chr3A	7364236	7365165	+	7364700	1.0	1.0	collinear
gene:TraesCS3A03G0042900	Chr3A	12358498	12359728	-	12359113	Chr3A	7366592	7367822	-	7367207	1.0	1.0	collinear
gene:TraesCS3A03G0043100	Chr3A	12411156	12412208	-	12411682	Chr3A	7419242	7420294	-	7419768	1.0	1.0	collinear
gene:TraesCS3A03G0043200	Chr3A	12415290	12425054	+	12420172	Chr3A	7423562	7433348	+	7428455	0.994	0.993	collinear
gene:TraesCS3A03G0043300	Chr3A	12436248	12436726	+	12436487	Chr3A	7444541	7445019	+	7444780	1.0	1.0	collinear
gene:TraesCS3A03G0043500	Chr3A	12499756	12505087	+	12502421	Chr3A	7506530	7511863	+	7509196	1.0	1.0	collinear
gene:TraesCS3A03G0043600	Chr3A	12557004	12564531	+	12560767	Chr3A	7563957	7571484	+	7567720	1.0	1.0	collinear
gene:TraesCS3A03G0043700	Chr3A	12591873	12593468	+	12592670	Chr3A	7598821	7600403	+	7599612	1.0	0.997	collinear
gene:TraesCS3A03G0043800	Chr3A	12619607	12622553	+	12621080	Chr3A	7653028	7655961	+	7654494	0.998	0.995	collinear
gene:TraesCS3A03G0044200	Chr3A	12659773	12663256	+	12661514	Chr3A	7690726	7694210	+	7692468	1.0	0.998	collinear
gene:TraesCS3A03G0044400	Chr3A	12671499	12671969	-	12671734	Chr3A	7702448	7702918	-	7702683	1.0	0.989	collinear
gene:TraesCS3A03G0044500	Chr3A	12674962	12675767	-	12675364	Chr3A	7705921	7706726	-	7706323	1.0	0.998	collinear
gene:TraesCS3A03G0044600	Chr3A	12691263	12693861	+	12692562	Chr3A	7722307	7724981	+	7723644	1.0	0.99	collinear
gene:TraesCS3A03G0045600	Chr3A	12953875	12962009	+	12957942	Chr3A	7844141	7852472	+	7848306	0.999	0.995	collinear
gene:TraesCS3A03G0046100	Chr3A	12989383	12993109	-	12991246	Chr3A	7881771	7885524	-	7883647	1.0	0.996	collinear
gene:TraesCS3A03G0046400	Chr3A	13013432	13018739	-	13016085	Chr3A	7922211	7926912	-	7924561	0.978	0.977	collinear
gene:TraesCS3A03G0046500	Chr3A	13029932	13033027	-	13031479	Chr3A	7938115	7941248	-	7939681	1.0	0.959	collinear
gene:TraesCS3A03G0046600	Chr3A	13037615	13043061	-	13040338	Chr3A	7947595	7952732	-	7950163	1.0	0.996	collinear
gene:TraesCS3A03G0046700	Chr3A	13046469	13049752	-	13048110	Chr3A	7956046	7959327	-	7957686	1.0	0.997	collinear
gene:TraesCS3A03G0046900	Chr3A	13134758	13138473	+	13136615	Chr3A	8047510	8051212	+	8049361	0.987	0.98	collinear
gene:TraesCS3A03G0047000	Chr3A	13146068	13157472	+	13151770	Chr3A	8058925	8070331	+	8064628	1.0	0.998	collinear
gene:TraesCS3A03G0047400	Chr3A	13173460	13176299	+	13174879	Chr3A	8085822	8088662	+	8087242	1.0	0.995	collinear
gene:TraesCS3A03G0047600	Chr3A	13180225	13184245	+	13182235	Chr3A	8092250	8096311	+	8094280	0.981	0.979	collinear
gene:TraesCS3A03G0047800	Chr3A	13200215	13207654	+	13203934	Chr3A	8112365	8119790	+	8116077	1.0	0.998	collinear
gene:TraesCS3A03G0047900	Chr3A	13209629	13211419	-	13210524	Chr3A	8121765	8123555	-	8122660	1.0	0.997	collinear
gene:TraesCS3A03G0048000	Chr3A	13212111	13220429	-	13216270	Chr3A	8124241	8132338	-	8128289	1.0	0.995	collinear
gene:TraesCS3A03G0048300	Chr3A	13251152	13252309	+	13251730	Chr3A	8163711	8164868	+	8164289	1.0	0.998	collinear
gene:TraesCS3A03G0048500	Chr3A	13256000	13259537	-	13257768	Chr3A	8168013	8171397	-	8169705	0.919	0.917	collinear
gene:TraesCS3A03G0048600	Chr3A	13262335	13263785	-	13263060	Chr3A	8173466	8174916	-	8174191	1.0	0.998	collinear
gene:TraesCS3A03G0048700	Chr3A	13266374	13267826	-	13267100	Chr3A	8177504	8178956	-	8178230	1.0	0.986	collinear
gene:TraesCS3A03G0049100	Chr3A	13326983	13331969	-	13329476	Chr3A	8225541	8230528	-	8228034	1.0	0.998	collinear
gene:TraesCS3A03G0049400	Chr3A	13364456	13367172	+	13365814	Chr3A	8249983	8252700	+	8251341	1.0	0.997	collinear
gene:TraesCS3A03G0049500	Chr3A	13374582	13377547	+	13376064	Chr3A	8268513	8271583	+	8270048	1.0	0.999	collinear
gene:TraesCS3A03G0049600	Chr3A	13420057	13420751	-	13420404	Chr3A	8313377	8314071	-	8313724	1.0	0.997	collinear
gene:TraesCS3A03G0050200	Chr3A	13510570	13511960	-	13511265	Chr3A	8405268	8406658	-	8405963	1.0	0.99	collinear
gene:TraesCS3A03G0050400	Chr3A	13530408	13531190	-	13530799	Chr3A	8425271	8426053	-	8425662	1.0	0.997	collinear
gene:TraesCS3A03G0050600	Chr3A	13539918	13540966	+	13540442	Chr3A	8434743	8435792	+	8435267	1.0	0.981	collinear
gene:TraesCS3A03G0050700	Chr3A	13551825	13552727	-	13552276	Chr3A	8446650	8447552	-	8447101	1.0	0.995	collinear
gene:TraesCS3A03G0051100	Chr3A	13585785	13587462	+	13586623	Chr3A	8466225	8467892	+	8467058	0.987	0.979	collinear
gene:TraesCS3A03G0051200	Chr3A	13588891	13590341	-	13589616	Chr3A	8469213	8470663	-	8469938	1.0	0.998	collinear
gene:TraesCS3A03G0051400	Chr3A	13799143	13807136	-	13803139	Chr3A	8591640	8599635	-	8595637	1.0	0.997	collinear
gene:TraesCS3A03G0051500	Chr3A	13812171	13813047	+	13812609	Chr3A	8604631	8605505	+	8605068	0.997	0.995	collinear
gene:TraesCS3A03G0051600	Chr3A	13817015	13820570	+	13818792	Chr3A	8609475	8613030	+	8611252	1.0	0.996	collinear
gene:TraesCS3A03G0051700	Chr3A	13820553	13824040	-	13822296	Chr3A	8613013	8616528	-	8614770	1.0	0.996	collinear
gene:TraesCS3A03G0051800	Chr3A	13837749	13840017	-	13838883	Chr3A	8628027	8630299	-	8629163	1.0	0.998	collinear
gene:TraesCS3A03G0052000	Chr3A	13857289	13862785	-	13860037	Chr3A	8653194	8658688	-	8655941	1.0	0.997	collinear
gene:TraesCS3A03G0052200	Chr3A	14040952	14041692	-	14041322	Chr3A	8829068	8829809	-	8829438	1.0	0.986	collinear
gene:TraesCS3A03G0052300	Chr3A	14120231	14120695	+	14120463	Chr3A	8900006	8900470	+	8900238	1.0	0.997	collinear
gene:TraesCS3A03G0052500	Chr3A	14131902	14132951	-	14132426	Chr3A	8911649	8912698	-	8912173	1.0	0.993	collinear
gene:TraesCS3A03G0052600	Chr3A	14134546	14135307	+	14134926	Chr3A	8914592	8915353	+	8914972	1.0	0.996	collinear
gene:TraesCS3A03G0053000	Chr3A	14200366	14205844	-	14203105	Chr3A	9098105	9103587	-	9100846	0.998	0.989	collinear
gene:TraesCS3A03G0053100	Chr3A	14208436	14211617	+	14210026	Chr3A	9106077	9109258	+	9107667	1.0	1.0	collinear
gene:TraesCS3A03G0053400	Chr3A	14338574	14342114	+	14340344	Chr3A	9242188	9245734	+	9243961	1.0	0.992	collinear
gene:TraesCS3A03G0053500	Chr3A	14344155	14345109	-	14344632	Chr3A	9247560	9248514	-	9248037	1.0	0.998	collinear
gene:TraesCS3A03G0053600	Chr3A	14345254	14349480	-	14347367	Chr3A	9248659	9252877	-	9250768	1.0	0.997	collinear
gene:TraesCS3A03G0054300	Chr3A	14498314	14498850	+	14498582	Chr3A	9402327	9402863	+	9402595	1.0	1.0	collinear
gene:TraesCS3A03G0054400	Chr3A	14572676	14573841	+	14573258	Chr3A	9479802	9480967	+	9480384	1.0	0.993	collinear
gene:TraesCS3A03G0054500	Chr3A	14583303	14584864	+	14584083	Chr3A	9490429	9491990	+	9491209	1.0	1.0	collinear
gene:TraesCS3A03G0054600	Chr3A	14587724	14588509	-	14588116	Chr3A	9494850	9495635	-	9495242	1.0	1.0	collinear
gene:TraesCS3A03G0055000	Chr3A	15050261	15053415	+	15051838	Chr3A	9948633	9951787	+	9950210	1.0	1.0	collinear
gene:TraesCS3A03G0055100	Chr3A	15058231	15060659	+	15059445	Chr3A	9956603	9959031	+	9957817	1.0	1.0	collinear
gene:TraesCS3A03G0055500	Chr3A	15114158	15116300	-	15115229	Chr3A	10011873	10014015	-	10012944	1.0	1.0	collinear
gene:TraesCS3A03G0055600	Chr3A	15142521	15146395	+	15144458	Chr3A	10040015	10043889	+	10041952	1.0	1.0	collinear
gene:TraesCS3A03G0055700	Chr3A	15147371	15148340	-	15147855	Chr3A	10044865	10045834	-	10045349	1.0	1.0	collinear
gene:TraesCS3A03G0055800	Chr3A	15151106	15153176	-	15152141	Chr3A	10048459	10050529	-	10049494	1.0	1.0	collinear
gene:TraesCS3A03G0056100	Chr3A	15218565	15225143	-	15221854	Chr3A	10115588	10122166	-	10118877	1.0	1.0	collinear
gene:TraesCS3A03G0056300	Chr3A	15367716	15369852	+	15368784	Chr3A	10265548	10267684	+	10266616	1.0	1.0	collinear
gene:TraesCS3A03G0056400	Chr3A	15374271	15377592	+	15375931	Chr3A	10272277	10275674	+	10273975	1.0	1.0	collinear
gene:TraesCS3A03G0056500	Chr3A	15379118	15382109	+	15380613	Chr3A	10277200	10280191	+	10278695	1.0	1.0	collinear
gene:TraesCS3A03G0056600	Chr3A	15382541	15385525	-	15384033	Chr3A	10280623	10283608	-	10282115	1.0	1.0	collinear
gene:TraesCS3A03G0056900	Chr3A	15581362	15586956	+	15584159	Chr3A	10479168	10484765	+	10481966	1.0	0.999	collinear
gene:TraesCS3A03G0057000	Chr3A	15588624	15592155	-	15590389	Chr3A	10486433	10489964	-	10488198	1.0	1.0	collinear
gene:TraesCS3A03G0057100	Chr3A	15593584	15595385	+	15594484	Chr3A	10491394	10493195	+	10492294	1.0	1.0	collinear
gene:TraesCS3A03G0057200	Chr3A	15596606	15598218	-	15597412	Chr3A	10494416	10496028	-	10495222	1.0	1.0	collinear
gene:TraesCS3A03G0057400	Chr3A	15608635	15609777	+	15609206	Chr3A	10506446	10507588	+	10507017	1.0	0.999	collinear
gene:TraesCS3A03G0057600	Chr3A	15636769	15637577	+	15637173	Chr3A	10534796	10535604	+	10535200	1.0	1.0	collinear
gene:TraesCS3A03G0058300	Chr3A	15743505	15746810	+	15745157	Chr3A	10641907	10644982	+	10643444	1.0	0.993	collinear
gene:TraesCS3A03G0058400	Chr3A	15754398	15759483	+	15756940	Chr3A	10652617	10656569	+	10654593	0.966	0.963	collinear
gene:TraesCS3A03G0058600	Chr3A	15769038	15770439	-	15769738	Chr3A	10666189	10667590	-	10666889	1.0	0.992	collinear
gene:TraesCS3A03G0058900	Chr3A	15890662	15892044	+	15891353	Chr3A	10795065	10796453	+	10795759	1.0	0.992	collinear
gene:TraesCS3A03G0059000	Chr3A	15897326	15907096	-	15902211	Chr3A	10801697	10811761	-	10806729	0.985	0.944	collinear
gene:TraesCS3A03G0059100	Chr3A	15904642	15905987	-	15905314	Chr3A	10809308	10810654	-	10809981	1.0	0.992	collinear
gene:TraesCS3A03G0059500	Chr3A	15975018	15978954	+	15976986	Chr3A	10882474	10887373	+	10884923	0.999	0.951	collinear
gene:TraesCS3A03G0059600	Chr3A	15985878	15990235	+	15988056	Chr3A	10894209	10898611	+	10896410	1.0	0.998	collinear
gene:TraesCS3A03G0059700	Chr3A	16065418	16066849	-	16066133	Chr3A	10980521	10981946	-	10981233	0.995	0.986	collinear
gene:TraesCS3A03G0059800	Chr3A	16069241	16073917	+	16071579	Chr3A	10983497	10988207	+	10985852	0.991	0.961	collinear
gene:TraesCS3A03G0060200	Chr3A	16122946	16123593	+	16123269	Chr3A	11040160	11040807	+	11040483	1.0	1.0	collinear
gene:TraesCS3A03G0060300	Chr3A	16279115	16279914	-	16279514	Chr3A	11204193	11204992	-	11204592	1.0	1.0	collinear
gene:TraesCS3A03G0060500	Chr3A	16291911	16296115	+	16294013	Chr3A	11216990	11221194	+	11219092	1.0	0.999	collinear
gene:TraesCS3A03G0061500	Chr3A	16781028	16784619	+	16782823	Chr3A	11632107	11635698	+	11633902	1.0	0.998	collinear
gene:TraesCS3A03G0061800	Chr3A	16802924	16803530	+	16803227	Chr3A	11653949	11654555	+	11654252	1.0	1.0	collinear
