gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	ArinaLrFor_tgt_chr	ArinaLrFor_tgt_start	ArinaLrFor_tgt_end	ArinaLrFor_tgt_strand	ArinaLrFor_tgt_midpoint	ArinaLrFor_coverage	ArinaLrFor_identity	segment
gene:TraesCS2B03G0015300	Chr2B	4921039	4922226	-	4921632	Chr2B	3308736	3309906	-	3309321	0.985	0.981	collinear
gene:TraesCS2B03G0015400	Chr2B	4921039	4925322	-	4923180	Chr2B	3308736	3313002	-	3310869	0.996	0.992	collinear
gene:TraesCS2B03G0016000	Chr2B	5016726	5020169	+	5018447	Chr2B	3408730	3412173	+	3410451	1.0	0.994	collinear
gene:TraesCS2B03G0016200	Chr2B	5031749	5033515	-	5032632	Chr2B	3431454	3433223	-	3432338	1.0	0.975	collinear
gene:TraesCS2B03G0016300	Chr2B	5034478	5034879	-	5034678	Chr2B	3435556	3435957	-	3435756	1.0	0.972	collinear
gene:TraesCS2B03G0016400	Chr2B	5035649	5037309	-	5036479	Chr2B	3440819	3442481	-	3441650	1.0	0.98	collinear
gene:TraesCS2B03G0016700	Chr2B	5058158	5060304	+	5059231	Chr2B	3494618	3496764	+	3495691	1.0	0.997	collinear
gene:TraesCS2B03G0016900	Chr2B	5071624	5076306	+	5073965	Chr2B	3508095	3512773	+	3510434	1.0	0.997	collinear
gene:TraesCS2B03G0017500	Chr2B	5236031	5237507	+	5236769	Chr2B	3519185	3520648	+	3519916	0.991	0.98	collinear
gene:TraesCS2B03G0017600	Chr2B	5295192	5296900	-	5296046	Chr2B	3583035	3584743	-	3583889	1.0	0.993	collinear
gene:TraesCS2B03G0017700	Chr2B	5393429	5393683	+	5393556	Chr2B	3682968	3683222	+	3683095	1.0	0.992	collinear
gene:TraesCS2B03G0018100	Chr2B	5448721	5450259	+	5449490	Chr2B	3738185	3739723	+	3738954	1.0	0.996	collinear
gene:TraesCS2B03G0018300	Chr2B	5465459	5467015	-	5466237	Chr2B	3782661	3784203	-	3783432	0.991	0.971	collinear
gene:TraesCS2B03G0018800	Chr2B	5613315	5614067	-	5613691	Chr2B	3791388	3792140	-	3791764	1.0	0.972	collinear
gene:TraesCS2B03G0019000	Chr2B	5640833	5641228	+	5641030	Chr2B	3807667	3808062	+	3807864	1.0	0.994	collinear
gene:TraesCS2B03G0019100	Chr2B	5644403	5648377	-	5646390	Chr2B	3811239	3815259	-	3813249	0.988	0.959	collinear
gene:TraesCS2B03G0019200	Chr2B	5654103	5657492	+	5655797	Chr2B	3829934	3833256	+	3831595	0.991	0.935	collinear
gene:TraesCS2B03G0019300	Chr2B	5657715	5659851	-	5658783	Chr2B	3833377	3835836	-	3834606	0.998	0.97	collinear
gene:TraesCS2B03G0020000	Chr2B	5857938	5873315	-	5865626	Chr2B	4065693	4080644	-	4073168	0.994	0.97	collinear
gene:TraesCS2B03G0020600	Chr2B	6113325	6116343	-	6114834	Chr2B	4215481	4218507	-	4216994	1.0	0.965	collinear
gene:TraesCS2B03G0022500	Chr2B	6468597	6470870	+	6469733	Chr2B	4247383	4249662	+	4248522	1.0	0.975	collinear
gene:TraesCS2B03G0022900	Chr2B	6504862	6505866	-	6505364	Chr2B	4255500	4256510	-	4256005	1.0	0.942	collinear
gene:TraesCS2B03G0023000	Chr2B	6532801	6533683	+	6533242	Chr2B	4221075	4221958	+	4221516	1.0	0.98	collinear
gene:TraesCS2B03G0024200	Chr2B	6713306	6714708	+	6714007	Chr2B	4297367	4298769	+	4298068	1.0	0.956	collinear
gene:TraesCS2B03G0025300	Chr2B	6882347	6883870	+	6883108	Chr2B	4293540	4295061	+	4294300	0.998	0.978	collinear
gene:TraesCS2B03G0025700	Chr2B	6898563	6903761	-	6901162	Chr2B	4357513	4362652	-	4360082	0.985	0.921	collinear
gene:TraesCS2B03G0026100	Chr2B	7188185	7188382	-	7188283	Chr2B	4850636	4850833	+	4850734	1.0	0.944	collinear
gene:TraesCS2B03G0026300	Chr2B	7231414	7238036	-	7234725	Chr2B	5511136	5518718	-	5514927	0.999	0.982	collinear
gene:TraesCS2B03G0026600	Chr2B	7342466	7343956	+	7343211	Chr2B	5612791	5614281	+	5613536	1.0	0.974	collinear
gene:TraesCS2B03G0026500	Chr2B	7342428	7347675	-	7345051	Chr2B	5612762	5617834	-	5615298	0.951	0.931	collinear
gene:TraesCS2B03G0026800	Chr2B	7368058	7373714	+	7370886	Chr2B	5636460	5642122	+	5639291	0.999	0.997	collinear
gene:TraesCS2B03G0026900	Chr2B	7374744	7376852	-	7375798	Chr2B	5643178	5645286	-	5644232	1.0	0.996	collinear
gene:TraesCS2B03G0027000	Chr2B	7384257	7389466	+	7386861	Chr2B	5652707	5657915	+	5655311	1.0	0.994	collinear
gene:TraesCS2B03G0027200	Chr2B	7418327	7421421	+	7419874	Chr2B	5689797	5692968	+	5691382	1.0	0.964	collinear
gene:TraesCS2B03G0027300	Chr2B	7423234	7427119	-	7425176	Chr2B	5694776	5698648	-	5696712	0.991	0.983	collinear
gene:TraesCS2B03G0027400	Chr2B	7430644	7430993	-	7430818	Chr2B	5705243	5705594	-	5705418	1.0	0.991	collinear
gene:TraesCS2B03G0027500	Chr2B	7457794	7474452	+	7466123	Chr2B	5725272	5742022	+	5733647	1.0	0.996	collinear
gene:TraesCS2B03G0027600	Chr2B	7480197	7485085	+	7482641	Chr2B	5751326	5756214	+	5753770	1.0	0.992	collinear
gene:TraesCS2B03G0027700	Chr2B	7488542	7503846	+	7496194	Chr2B	5759696	5773056	+	5766376	1.0	0.994	collinear
gene:TraesCS2B03G0027800	Chr2B	7503853	7505322	-	7504587	Chr2B	5773063	5774532	-	5773797	1.0	0.99	collinear
gene:TraesCS2B03G0028100	Chr2B	7550450	7550846	-	7550648	Chr2B	5838442	5838838	-	5838640	1.0	0.971	collinear
gene:TraesCS2B03G0028400	Chr2B	7623099	7624529	+	7623814	Chr2B	5808128	5809558	+	5808843	1.0	0.993	collinear
gene:TraesCS2B03G0028700	Chr2B	7643082	7646942	+	7645012	Chr2B	5829175	5833033	+	5831104	1.0	0.998	collinear
gene:TraesCS2B03G0028900	Chr2B	7658092	7659718	-	7658905	Chr2B	5844288	5845932	-	5845110	1.0	0.988	collinear
gene:TraesCS2B03G0029100	Chr2B	7701267	7705799	-	7703533	Chr2B	5873180	5877636	-	5875408	0.949	0.94	collinear
gene:TraesCS2B03G0029200	Chr2B	7868819	7869526	+	7869172	Chr2B	6022686	6023393	+	6023039	1.0	1.0	collinear
gene:TraesCS2B03G0029300	Chr2B	7872274	7875518	-	7873896	Chr2B	6026193	6029329	-	6027761	1.0	0.996	collinear
gene:TraesCS2B03G0029600	Chr2B	7890473	7900384	-	7895428	Chr2B	6043531	6053467	-	6048499	1.0	0.985	collinear
gene:TraesCS2B03G0029700	Chr2B	7911010	7912109	+	7911559	Chr2B	6071557	6072665	+	6072111	1.0	0.981	collinear
gene:TraesCS2B03G0030300	Chr2B	8006235	8010811	+	8008523	Chr2B	6166755	6171326	+	6169040	1.0	1.0	collinear
gene:TraesCS2B03G0030400	Chr2B	8013387	8018171	-	8015779	Chr2B	6173904	6178542	-	6176223	0.91	0.909	collinear
gene:TraesCS2B03G0030500	Chr2B	8021978	8025987	+	8023982	Chr2B	6181466	6185475	+	6183470	1.0	0.997	collinear
gene:TraesCS2B03G0030600	Chr2B	8028120	8034668	-	8031394	Chr2B	6187283	6193034	-	6190158	0.915	0.913	collinear
gene:TraesCS2B03G0030700	Chr2B	8065103	8066982	-	8066042	Chr2B	6221419	6223278	-	6222348	0.979	0.964	collinear
gene:TraesCS2B03G0030800	Chr2B	8082243	8086823	-	8084533	Chr2B	6238215	6242107	-	6240161	0.994	0.943	collinear
gene:TraesCS2B03G0031000	Chr2B	8098223	8098723	+	8098473	Chr2B	6366675	6367175	+	6366925	1.0	0.975	collinear
gene:TraesCS2B03G0031100	Chr2B	8101793	8102553	+	8102173	Chr2B	6406796	6407554	+	6407175	1.0	0.965	collinear
gene:TraesCS2B03G0033000	Chr2B	8645459	8647142	+	8646300	Chr2B	6736021	6737583	+	6736802	1.0	0.978	collinear
gene:TraesCS2B03G0033300	Chr2B	8677011	8677322	+	8677166	Chr2B	6780557	6780868	+	6780712	1.0	0.964	collinear
gene:TraesCS2B03G0033400	Chr2B	8696627	8703483	-	8700055	Chr2B	6830720	6837980	-	6834350	1.0	0.984	collinear
gene:TraesCS2B03G0033700	Chr2B	8763728	8764291	+	8764009	Chr2B	6907179	6907742	+	6907460	1.0	0.989	collinear
gene:TraesCS2B03G0033900	Chr2B	8800833	8804126	-	8802479	Chr2B	6944415	6947708	-	6946061	1.0	0.998	collinear
gene:TraesCS2B03G0034000	Chr2B	9042175	9042552	+	9042363	Chr2B	7067744	7068127	+	7067935	1.0	0.911	collinear
gene:TraesCS2B03G0034800	Chr2B	9231046	9234494	+	9232770	Chr2B	7126370	7129821	+	7128095	0.999	0.985	collinear
gene:TraesCS2B03G0036800	Chr2B	9689277	9694655	+	9691966	Chr2B	7296914	7302202	+	7299558	1.0	0.985	collinear
gene:TraesCS2B03G0036900	Chr2B	9696616	9701784	+	9699200	Chr2B	7304323	7309260	+	7306791	1.0	0.996	collinear
gene:TraesCS2B03G0037000	Chr2B	9708622	9713131	-	9710876	Chr2B	7315672	7320184	-	7317928	1.0	0.997	collinear
gene:TraesCS2B03G0041400	Chr2B	11227892	11229787	-	11228839	Chr2B	13932934	13934844	-	13933889	1.0	0.962	collinear
gene:TraesCS2B03G0041700	Chr2B	11266726	11269064	-	11267895	Chr2B	13917375	13919713	+	13918544	1.0	1.0	collinear
gene:TraesCS2B03G0041900	Chr2B	11286708	11288360	+	11287534	Chr2B	13923387	13925037	-	13924212	0.998	0.992	collinear
gene:TraesCS2B03G0042200	Chr2B	11302011	11303624	+	11302817	Chr2B	13897310	13898921	-	13898115	0.998	0.991	collinear
gene:TraesCS2B03G0042300	Chr2B	11306412	11308716	-	11307564	Chr2B	13892221	13894525	+	13893373	1.0	0.997	collinear
gene:TraesCS2B03G0042400	Chr2B	11310962	11311999	-	11311480	Chr2B	13889043	13890080	+	13889561	1.0	0.992	collinear
gene:TraesCS2B03G0042500	Chr2B	11354501	11355306	-	11354903	Chr2B	13837966	13838771	+	13838368	1.0	0.988	collinear
gene:TraesCS2B03G0042700	Chr2B	11421745	11422468	+	11422106	Chr2B	13562225	13562947	-	13562586	0.998	0.961	collinear
gene:TraesCS2B03G0044200	Chr2B	11698264	11711290	-	11704777	Chr2B	13496196	13509128	+	13502662	1.0	1.0	collinear
gene:TraesCS2B03G0044500	Chr2B	11728100	11729813	-	11728956	Chr2B	13400767	13402480	+	13401623	1.0	0.999	collinear
gene:TraesCS2B03G0044900	Chr2B	11886292	11888004	-	11887148	Chr2B	13472552	13474265	+	13473408	1.0	0.996	collinear
gene:TraesCS2B03G0045000	Chr2B	11901573	11904269	+	11902921	Chr2B	13384531	13387227	-	13385879	1.0	0.999	collinear
gene:TraesCS2B03G0045200	Chr2B	11908629	11909914	-	11909271	Chr2B	13378229	13379514	+	13378871	1.0	0.996	collinear
gene:TraesCS2B03G0046100	Chr2B	12230579	12231627	-	12231103	Chr2B	13348716	13349764	+	13349240	1.0	0.993	collinear
gene:TraesCS2B03G0046400	Chr2B	12245084	12246319	+	12245701	Chr2B	13334023	13335258	-	13334640	1.0	1.0	collinear
gene:TraesCS2B03G0046300	Chr2B	12245024	12246636	+	12245830	Chr2B	13333706	13335318	-	13334512	1.0	1.0	collinear
gene:TraesCS2B03G0046600	Chr2B	12298712	12301127	+	12299919	Chr2B	13279125	13281540	-	13280332	1.0	1.0	collinear
gene:TraesCS2B03G0046700	Chr2B	12396725	12399054	+	12397889	Chr2B	13180563	13182892	-	13181727	1.0	1.0	collinear
gene:TraesCS2B03G0047100	Chr2B	12584834	12585947	-	12585390	Chr2B	13010666	13011779	+	13011222	1.0	1.0	collinear
gene:TraesCS2B03G0047200	Chr2B	12595123	12596934	+	12596028	Chr2B	12999681	13001492	-	13000586	1.0	1.0	collinear
gene:TraesCS2B03G0047300	Chr2B	12606495	12608204	+	12607349	Chr2B	12988410	12990119	-	12989264	1.0	1.0	collinear
gene:TraesCS2B03G0047400	Chr2B	12616252	12628595	+	12622423	Chr2B	12967812	12980362	-	12974087	1.0	1.0	collinear
gene:TraesCS2B03G0047600	Chr2B	12734549	12737361	+	12735955	Chr2B	12805582	12808354	-	12806968	1.0	0.997	collinear
gene:TraesCS2B03G0047700	Chr2B	12772668	12777056	+	12774862	Chr2B	12795684	12800079	-	12797881	1.0	0.995	collinear
gene:TraesCS2B03G0047800	Chr2B	12781702	12782631	+	12782166	Chr2B	12790110	12791039	-	12790574	1.0	0.993	collinear
gene:TraesCS2B03G0047900	Chr2B	12783163	12784476	+	12783819	Chr2B	12788265	12789578	-	12788921	1.0	0.996	collinear
gene:TraesCS2B03G0048000	Chr2B	12785502	12793555	-	12789528	Chr2B	12760089	12767934	+	12764011	0.998	0.98	collinear
gene:TraesCS2B03G0048100	Chr2B	12795192	12804217	+	12799704	Chr2B	12748852	12758593	-	12753722	0.949	0.914	collinear
gene:TraesCS2B03G0048200	Chr2B	12852446	12853800	+	12853123	Chr2B	12727318	12728654	-	12727986	0.998	0.978	collinear
gene:TraesCS2B03G0048600	Chr2B	12888956	12891430	-	12890193	Chr2B	12685521	12687998	+	12686759	1.0	0.995	collinear
gene:TraesCS2B03G0048700	Chr2B	12902737	12907993	-	12905365	Chr2B	12668779	12674033	+	12671406	0.999	0.998	collinear
gene:TraesCS2B03G0048800	Chr2B	12926381	12930952	-	12928666	Chr2B	12645720	12650273	+	12647996	0.98	0.977	collinear
gene:TraesCS2B03G0049400	Chr2B	12981259	12981576	+	12981417	Chr2B	12586418	12586735	-	12586576	1.0	0.987	collinear
gene:TraesCS2B03G0049600	Chr2B	13071865	13080320	-	13076092	Chr2B	12500607	12508817	+	12504712	1.0	1.0	collinear
gene:TraesCS2B03G0050200	Chr2B	13099079	13103584	-	13101331	Chr2B	12477688	12481824	+	12479756	0.999	0.998	collinear
gene:TraesCS2B03G0050400	Chr2B	13120432	13121992	-	13121212	Chr2B	12448814	12450380	+	12449597	1.0	0.974	collinear
gene:TraesCS2B03G0050600	Chr2B	13132669	13133442	+	13133055	Chr2B	12437041	12437814	-	12437427	1.0	0.997	collinear
gene:TraesCS2B03G0050700	Chr2B	13182204	13189613	-	13185908	Chr2B	12380597	12387881	+	12384239	1.0	0.996	collinear
gene:TraesCS2B03G0051000	Chr2B	13253976	13259260	-	13256618	Chr2B	12296879	12302405	+	12299642	1.0	0.998	collinear
gene:TraesCS2B03G0051100	Chr2B	13285094	13286551	+	13285822	Chr2B	12269832	12271292	-	12270562	1.0	0.946	collinear
gene:TraesCS2B03G0051300	Chr2B	13296175	13297080	+	13296627	Chr2B	12213040	12213946	-	12213493	1.0	0.982	collinear
gene:TraesCS2B03G0051600	Chr2B	13340976	13341932	+	13341454	Chr2B	10283950	10284907	+	10284428	1.0	0.988	collinear
gene:TraesCS2B03G0053200	Chr2B	13732514	13733128	-	13732821	Chr2B	11707667	11708281	-	11707974	1.0	1.0	collinear
gene:TraesCS2B03G0053300	Chr2B	13909547	13910761	-	13910154	Chr2B	11815056	11816270	-	11815663	1.0	0.992	collinear
gene:TraesCS2B03G0053400	Chr2B	13912472	13913471	+	13912971	Chr2B	11822720	11823719	+	11823219	1.0	0.995	collinear
gene:TraesCS2B03G0054400	Chr2B	14028498	14030981	-	14029739	Chr2B	11085893	11088372	+	11087132	1.0	0.997	collinear
gene:TraesCS2B03G0054500	Chr2B	14079067	14081658	-	14080362	Chr2B	11055337	11057928	+	11056632	1.0	0.999	collinear
gene:TraesCS2B03G0055700	Chr2B	14423940	14425421	+	14424680	Chr2B	10708851	10710332	-	10709591	1.0	0.997	collinear
gene:TraesCS2B03G0056000	Chr2B	14842559	14851874	+	14847216	Chr2B	10386590	10395904	-	10391247	1.0	0.996	collinear
gene:TraesCS2B03G0056200	Chr2B	14851905	14854208	+	14853056	Chr2B	10384256	10386559	-	10385407	1.0	0.995	collinear
gene:TraesCS2B03G0056300	Chr2B	14878192	14884749	+	14881470	Chr2B	10355025	10361582	-	10358303	1.0	0.998	collinear
gene:TraesCS2B03G0056500	Chr2B	14916612	14918380	+	14917496	Chr2B	10321360	10323128	-	10322244	1.0	0.988	collinear
gene:TraesCS2B03G0056800	Chr2B	14931634	14946100	+	14938867	Chr2B	10293599	10308101	-	10300850	1.0	0.997	collinear
gene:TraesCS2B03G0057800	Chr2B	14995711	14997185	-	14996448	Chr2B	10273541	10275013	+	10274277	0.999	0.961	collinear
gene:TraesCS2B03G0058100	Chr2B	15056953	15058428	-	15057690	Chr2B	10251807	10253273	+	10252540	0.993	0.958	collinear
gene:TraesCS2B03G0058200	Chr2B	15066509	15067231	-	15066870	Chr2B	10243231	10243953	+	10243592	1.0	0.984	collinear
gene:TraesCS2B03G0058900	Chr2B	15164970	15165835	-	15165402	Chr2B	10152356	10153213	+	10152784	0.978	0.935	collinear
gene:TraesCS2B03G0059100	Chr2B	15181002	15185195	+	15183098	Chr2B	10130233	10134439	-	10132336	1.0	0.985	collinear
gene:TraesCS2B03G0059200	Chr2B	15183375	15183677	+	15183526	Chr2B	10131751	10132053	-	10131902	1.0	0.99	collinear
gene:TraesCS2B03G0059400	Chr2B	15202297	15203277	+	15202787	Chr2B	10117576	10118556	-	10118066	1.0	0.988	collinear
gene:TraesCS2B03G0059500	Chr2B	15206589	15220051	+	15213320	Chr2B	10101881	10114252	-	10108066	1.0	0.986	collinear
gene:TraesCS2B03G0059700	Chr2B	15236750	15237704	-	15237227	Chr2B	10080253	10081203	+	10080728	0.995	0.989	collinear
gene:TraesCS2B03G0059800	Chr2B	15312884	15314326	-	15313605	Chr2B	9926092	9927518	+	9926805	0.987	0.979	collinear
gene:TraesCS2B03G0060000	Chr2B	15336749	15339104	+	15337926	Chr2B	9905277	9907464	-	9906370	0.922	0.911	collinear
gene:TraesCS2B03G0060600	Chr2B	15388048	15390077	+	15389062	Chr2B	9877265	9879113	-	9878189	0.944	0.938	collinear
gene:TraesCS2B03G0060700	Chr2B	15391038	15392507	+	15391772	Chr2B	9874835	9876304	-	9875569	1.0	0.996	collinear
gene:TraesCS2B03G0060800	Chr2B	15400720	15402557	+	15401638	Chr2B	9845070	9846908	-	9845989	1.0	1.0	collinear
gene:TraesCS2B03G0060900	Chr2B	15417072	15419414	-	15418243	Chr2B	9828249	9830555	+	9829402	0.984	0.982	collinear
gene:TraesCS2B03G0061000	Chr2B	15476370	15477194	-	15476782	Chr2B	9769387	9770211	+	9769799	1.0	1.0	collinear
gene:TraesCS2B03G0061200	Chr2B	15488914	15492486	-	15490700	Chr2B	9754045	9757596	+	9755820	0.991	0.991	collinear
gene:TraesCS2B03G0061300	Chr2B	15493665	15495325	-	15494495	Chr2B	9751206	9752866	+	9752036	1.0	1.0	collinear
gene:TraesCS2B03G0061500	Chr2B	15502335	15504197	-	15503266	Chr2B	9742345	9744207	+	9743276	1.0	1.0	collinear
gene:TraesCS2B03G0061600	Chr2B	15691603	15693102	+	15692352	Chr2B	9554027	9555526	-	9554776	1.0	1.0	collinear
gene:TraesCS2B03G0061700	Chr2B	15705799	15711751	+	15708775	Chr2B	9535507	9541649	-	9538578	1.0	0.997	collinear
gene:TraesCS2B03G0061800	Chr2B	15714189	15715772	-	15714980	Chr2B	9531483	9533068	+	9532275	1.0	0.997	collinear
gene:TraesCS2B03G0062000	Chr2B	15734666	15742419	+	15738542	Chr2B	9490456	9498186	-	9494321	0.995	0.99	collinear
gene:TraesCS2B03G0062300	Chr2B	15771452	15772210	+	15771831	Chr2B	9470608	9471366	-	9470987	1.0	0.99	collinear
gene:TraesCS2B03G0062400	Chr2B	15784449	15788634	-	15786541	Chr2B	9444210	9448396	+	9446303	1.0	0.992	collinear
gene:TraesCS2B03G0062900	Chr2B	15885181	15888466	-	15886823	Chr2B	9351288	9354573	+	9352930	1.0	0.999	collinear
gene:TraesCS2B03G0063000	Chr2B	16017616	16023460	+	16020538	Chr2B	9215105	9220948	-	9218026	0.999	0.999	collinear
gene:TraesCS2B03G0067400	Chr2B	17765779	17767569	+	17766674	Chr2B	15170027	15171817	-	15170922	1.0	0.994	collinear
gene:TraesCS2B03G0069000	Chr2B	17966416	17968132	-	17967274	Chr2B	15130626	15132342	+	15131484	1.0	0.998	collinear
gene:TraesCS2B03G0069200	Chr2B	18075997	18076383	-	18076190	Chr2B	15111844	15112230	+	15112037	1.0	1.0	collinear
gene:TraesCS2B03G0069700	Chr2B	18126681	18128720	-	18127700	Chr2B	15074197	15076266	+	15075231	0.997	0.936	collinear
gene:TraesCS2B03G0071800	Chr2B	18910934	18911453	+	18911193	Chr2B	14912726	14913245	-	14912985	1.0	0.997	collinear
gene:TraesCS2B03G0072200	Chr2B	18949770	18952839	+	18951304	Chr2B	14866541	14869612	-	14868076	1.0	0.993	collinear
gene:TraesCS2B03G0072400	Chr2B	18972703	18975727	+	18974215	Chr2B	14843405	14846413	-	14844909	0.989	0.977	collinear
gene:TraesCS2B03G0072700	Chr2B	19040151	19041798	-	19040974	Chr2B	15232018	15233609	-	15232813	0.947	0.925	collinear
gene:TraesCS2B03G0072800	Chr2B	19050030	19052053	-	19051041	Chr2B	15390654	15392677	-	15391665	1.0	0.993	collinear
gene:TraesCS2B03G0072900	Chr2B	19069938	19072375	+	19071156	Chr2B	15402125	15404563	+	15403344	1.0	0.993	collinear
gene:TraesCS2B03G0073000	Chr2B	19103655	19107150	+	19105402	Chr2B	15586890	15590390	-	15588640	1.0	0.995	collinear
gene:TraesCS2B03G0073700	Chr2B	19240917	19243210	+	19242063	Chr2B	22035710	22038003	+	22036856	0.997	0.986	collinear
gene:TraesCS2B03G0075400	Chr2B	19440259	19442986	-	19441622	Chr2B	22171378	22174101	-	22172739	0.996	0.958	collinear
gene:TraesCS2B03G0075700	Chr2B	19464419	19467030	-	19465724	Chr2B	16045486	16048103	-	16046794	1.0	0.992	collinear
gene:TraesCS2B03G0075900	Chr2B	19506340	19509369	+	19507854	Chr2B	16151042	16154019	+	16152530	0.975	0.968	collinear
gene:TraesCS2B03G0076300	Chr2B	19513692	19515110	-	19514401	Chr2B	16158044	16159462	-	16158753	1.0	0.993	collinear
gene:TraesCS2B03G0079200	Chr2B	19766681	19773156	+	19769918	Chr2B	21496178	21502649	-	21499413	0.995	0.945	collinear
gene:TraesCS2B03G0079300	Chr2B	19847863	19864430	-	19856146	Chr2B	21404905	21421439	+	21413172	1.0	0.999	collinear
gene:TraesCS2B03G0079700	Chr2B	19895885	19899631	-	19897758	Chr2B	21390485	21394053	+	21392269	0.95	0.945	collinear
gene:TraesCS2B03G0079800	Chr2B	19904005	19906548	-	19905276	Chr2B	21382888	21385431	+	21384159	1.0	1.0	collinear
gene:TraesCS2B03G0080200	Chr2B	19940441	19941727	-	19941084	Chr2B	21347731	21349017	+	21348374	1.0	1.0	collinear
