gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	ArinaLrFor_tgt_chr	ArinaLrFor_tgt_start	ArinaLrFor_tgt_end	ArinaLrFor_tgt_strand	ArinaLrFor_tgt_midpoint	ArinaLrFor_coverage	ArinaLrFor_identity	segment
gene:TraesCS5B03G0000300	Chr5B	16033	21153	+	18593	Chr5B	6958484	6963632	+	6961058	0.998	0.981	collinear
gene:TraesCS5B03G0000800	Chr5B	85900	87414	-	86657	Chr5B	7016925	7018450	-	7017687	1.0	0.994	collinear
gene:TraesCS5B03G0000900	Chr5B	208601	214218	+	211409	Chr5B	7121859	7127482	+	7124670	0.998	0.996	collinear
gene:TraesCS5B03G0001100	Chr5B	214767	217901	-	216334	Chr5B	7128004	7131158	-	7129581	0.991	0.972	collinear
gene:TraesCS5B03G0001200	Chr5B	227704	231809	+	229756	Chr5B	7147810	7151932	+	7149871	0.999	0.997	collinear
gene:TraesCS5B03G0001300	Chr5B	606261	606584	-	606422	Chr5B	7709242	7709565	+	7709403	1.0	0.993	collinear
gene:TraesCS5B03G0001600	Chr5B	1005121	1009642	+	1007381	Chr5B	6355910	6360389	+	6358149	1.0	0.984	collinear
gene:TraesCS5B03G0001800	Chr5B	1110422	1112273	-	1111347	Chr5B	6482975	6484828	-	6483901	1.0	0.994	collinear
gene:TraesCS5B03G0001900	Chr5B	1209448	1212378	+	1210913	Chr5B	6498132	6501071	+	6499601	1.0	0.989	collinear
gene:TraesCS5B03G0002200	Chr5B	1420063	1425391	-	1422727	Chr5B	2674549	2679877	+	2677213	1.0	1.0	collinear
gene:TraesCS5B03G0002300	Chr5B	1427312	1431238	+	1429275	Chr5B	2668702	2672628	-	2670665	1.0	1.0	collinear
gene:TraesCS5B03G0002900	Chr5B	2118597	2118959	-	2118778	Chr5B	1828728	1829090	+	1828909	1.0	0.997	collinear
gene:TraesCS5B03G0003000	Chr5B	2119731	2120270	+	2120000	Chr5B	1827417	1827956	-	1827686	1.0	1.0	collinear
gene:TraesCS5B03G0003200	Chr5B	2256442	2262369	+	2259405	Chr5B	1685345	1691272	-	1688308	1.0	1.0	collinear
gene:TraesCS5B03G0003500	Chr5B	2311597	2312335	+	2311966	Chr5B	1637183	1637921	-	1637552	1.0	1.0	collinear
gene:TraesCS5B03G0003700	Chr5B	2316821	2328979	+	2322900	Chr5B	1620649	1632695	-	1626672	1.0	1.0	collinear
gene:TraesCS5B03G0003800	Chr5B	2702541	2703727	-	2703134	Chr5B	1246106	1247292	+	1246699	1.0	1.0	collinear
gene:TraesCS5B03G0003900	Chr5B	2728736	2729284	+	2729010	Chr5B	1220549	1221097	-	1220823	1.0	1.0	collinear
gene:TraesCS5B03G0004800	Chr5B	4221282	4227412	-	4224347	Chr5B	10294890	10301109	+	10297999	1.0	0.999	collinear
gene:TraesCS5B03G0005300	Chr5B	4269528	4272513	-	4271020	Chr5B	10249617	10252602	+	10251109	1.0	1.0	collinear
gene:TraesCS5B03G0005500	Chr5B	4505697	4508188	+	4506942	Chr5B	9876128	9878619	-	9877373	1.0	0.999	collinear
gene:TraesCS5B03G0005800	Chr5B	4542237	4546889	-	4544563	Chr5B	9838243	9842895	+	9840569	1.0	1.0	collinear
gene:TraesCS5B03G0006200	Chr5B	4719192	4725126	+	4722159	Chr5B	9661151	9667082	-	9664116	0.999	0.998	collinear
gene:TraesCS5B03G0006300	Chr5B	4727039	4730071	-	4728555	Chr5B	9656200	9659232	+	9657716	1.0	1.0	collinear
gene:TraesCS5B03G0006500	Chr5B	4731523	4732017	+	4731770	Chr5B	9654254	9654748	-	9654501	1.0	1.0	collinear
gene:TraesCS5B03G0006700	Chr5B	4736950	4739324	+	4738137	Chr5B	9647101	9649475	-	9648288	1.0	1.0	collinear
gene:TraesCS5B03G0006900	Chr5B	4745447	4747021	-	4746234	Chr5B	9639404	9640978	+	9640191	1.0	1.0	collinear
gene:TraesCS5B03G0007900	Chr5B	5090409	5094657	+	5092533	Chr5B	9060616	9064862	-	9062739	1.0	0.998	collinear
gene:TraesCS5B03G0008200	Chr5B	5592217	5592540	-	5592378	Chr5B	8350894	8351217	+	8351055	1.0	0.996	collinear
gene:TraesCS5B03G0009300	Chr5B	6274906	6278095	-	6276500	Chr5B	4972997	4976331	+	4974664	1.0	0.995	collinear
gene:TraesCS5B03G0009600	Chr5B	6421687	6425565	-	6423626	Chr5B	4859348	4863222	+	4861285	1.0	0.989	collinear
gene:TraesCS5B03G0009700	Chr5B	6450124	6464864	+	6457494	Chr5B	4820087	4834794	-	4827440	1.0	0.997	collinear
gene:TraesCS5B03G0009800	Chr5B	6475062	6478760	-	6476911	Chr5B	4806139	4809837	+	4807988	1.0	1.0	collinear
gene:TraesCS5B03G0009900	Chr5B	6523497	6531811	+	6527654	Chr5B	4752806	4761351	-	4757078	1.0	1.0	collinear
gene:TraesCS5B03G0010200	Chr5B	6557311	6558336	+	6557823	Chr5B	4726487	4727512	-	4726999	1.0	1.0	collinear
gene:TraesCS5B03G0014600	Chr5B	7592627	7597126	-	7594876	Chr5B	10529172	10533672	-	10531422	0.994	0.992	collinear
gene:TraesCS5B03G0014800	Chr5B	7755553	7759308	-	7757430	Chr5B	10658469	10662224	-	10660346	1.0	0.995	collinear
gene:TraesCS5B03G0015100	Chr5B	7985700	7994441	-	7990070	Chr5B	10752218	10761405	-	10756811	1.0	0.995	collinear
gene:TraesCS5B03G0015300	Chr5B	8044868	8056936	-	8050902	Chr5B	10833430	10857949	-	10845689	0.997	0.987	collinear
gene:TraesCS5B03G0015500	Chr5B	8136091	8146344	+	8141217	Chr5B	10981423	10997281	+	10989352	0.993	0.984	collinear
gene:TraesCS5B03G0015900	Chr5B	8231890	8236662	+	8234276	Chr5B	11067961	11072685	+	11070323	0.978	0.976	collinear
gene:TraesCS5B03G0016100	Chr5B	8246419	8248728	-	8247573	Chr5B	11085760	11088458	-	11087109	1.0	0.998	collinear
gene:TraesCS5B03G0016300	Chr5B	8403122	8405146	+	8404134	Chr5B	11218669	11220682	+	11219675	0.989	0.963	collinear
gene:TraesCS5B03G0016400	Chr5B	8412291	8414400	+	8413345	Chr5B	11229795	11231874	+	11230834	0.987	0.975	collinear
gene:TraesCS5B03G0017000	Chr5B	8435064	8439898	-	8437481	Chr5B	11252589	11257424	-	11255006	1.0	0.99	collinear
gene:TraesCS5B03G0017600	Chr5B	8929166	8931564	-	8930365	Chr5B	11980252	11982683	-	11981467	1.0	1.0	collinear
gene:TraesCS5B03G0018000	Chr5B	8959192	8973203	-	8966197	Chr5B	12007501	12021820	-	12014660	0.994	0.952	collinear
gene:TraesCS5B03G0018200	Chr5B	8987169	8989682	-	8988425	Chr5B	12027626	12030426	-	12029026	0.954	0.916	collinear
gene:TraesCS5B03G0018300	Chr5B	8990141	8990908	-	8990524	Chr5B	12030846	12031613	-	12031229	1.0	0.971	collinear
gene:TraesCS5B03G0018500	Chr5B	8999069	8999971	-	8999520	Chr5B	12039505	12040398	-	12039951	0.99	0.981	collinear
gene:TraesCS5B03G0019100	Chr5B	9063135	9063958	+	9063546	Chr5B	12108434	12109257	+	12108845	1.0	0.998	collinear
gene:TraesCS5B03G0019200	Chr5B	9094473	9094694	+	9094583	Chr5B	12139939	12140160	+	12140049	1.0	1.0	collinear
gene:TraesCS5B03G0019300	Chr5B	9098241	9101504	+	9099872	Chr5B	12143707	12146968	+	12145337	1.0	1.0	collinear
gene:TraesCS5B03G0019500	Chr5B	9128880	9132494	+	9130687	Chr5B	12174313	12178126	+	12176219	1.0	1.0	collinear
gene:TraesCS5B03G0019600	Chr5B	9270520	9274061	-	9272290	Chr5B	12318423	12321964	-	12320193	1.0	0.999	collinear
gene:TraesCS5B03G0019700	Chr5B	9291833	9292246	+	9292039	Chr5B	12339795	12340208	+	12340001	1.0	1.0	collinear
gene:TraesCS5B03G0019900	Chr5B	9309126	9311271	+	9310198	Chr5B	12357116	12359261	+	12358188	1.0	1.0	collinear
gene:TraesCS5B03G0020000	Chr5B	9311350	9315370	-	9313360	Chr5B	12359340	12363360	-	12361350	1.0	1.0	collinear
gene:TraesCS5B03G0020200	Chr5B	9331528	9333209	+	9332368	Chr5B	12379661	12381343	+	12380502	1.0	0.997	collinear
gene:TraesCS5B03G0020300	Chr5B	9336604	9337029	+	9336816	Chr5B	12384738	12385163	+	12384950	1.0	1.0	collinear
gene:TraesCS5B03G0020400	Chr5B	9346778	9347669	+	9347223	Chr5B	12393892	12394783	+	12394337	1.0	1.0	collinear
gene:TraesCS5B03G0020500	Chr5B	9350147	9351646	+	9350896	Chr5B	12397261	12398760	+	12398010	1.0	0.999	collinear
gene:TraesCS5B03G0020600	Chr5B	9380809	9382659	-	9381734	Chr5B	12428305	12430155	-	12429230	1.0	1.0	collinear
gene:TraesCS5B03G0020700	Chr5B	9403400	9406313	+	9404856	Chr5B	12450885	12453798	+	12452341	1.0	1.0	collinear
gene:TraesCS5B03G0020800	Chr5B	9468227	9470148	+	9469187	Chr5B	12520393	12522314	+	12521353	1.0	1.0	collinear
gene:TraesCS5B03G0021000	Chr5B	9571961	9572791	-	9572376	Chr5B	12624174	12625004	-	12624589	1.0	0.998	collinear
gene:TraesCS5B03G0021200	Chr5B	9587651	9588520	+	9588085	Chr5B	12639834	12640703	+	12640268	1.0	1.0	collinear
gene:TraesCS5B03G0021800	Chr5B	9717192	9720543	-	9718867	Chr5B	12771218	12774569	-	12772893	1.0	1.0	collinear
gene:TraesCS5B03G0022000	Chr5B	9855474	9864520	+	9859997	Chr5B	12909327	12918483	+	12913905	1.0	1.0	collinear
gene:TraesCS5B03G0022200	Chr5B	10106300	10110457	-	10108378	Chr5B	13161970	13166109	-	13164039	1.0	0.999	collinear
gene:TraesCS5B03G0022600	Chr5B	10214304	10220355	-	10217329	Chr5B	13270404	13276456	-	13273430	1.0	1.0	collinear
gene:TraesCS5B03G0022700	Chr5B	10307002	10310651	-	10308826	Chr5B	13363293	13366942	-	13365117	1.0	1.0	collinear
gene:TraesCS5B03G0022900	Chr5B	10391195	10392453	+	10391824	Chr5B	13448486	13449744	+	13449115	1.0	0.999	collinear
gene:TraesCS5B03G0023200	Chr5B	10474262	10476974	+	10475618	Chr5B	13530466	13533178	+	13531822	1.0	1.0	collinear
gene:TraesCS5B03G0023300	Chr5B	10483169	10487009	-	10485089	Chr5B	13539391	13543231	-	13541311	1.0	1.0	collinear
gene:TraesCS5B03G0023400	Chr5B	10487058	10495071	-	10491064	Chr5B	13543280	13551285	-	13547282	1.0	0.996	collinear
gene:TraesCS5B03G0023800	Chr5B	10569581	10572063	-	10570822	Chr5B	13623705	13626187	-	13624946	1.0	1.0	collinear
gene:TraesCS5B03G0023900	Chr5B	11094914	11095366	+	11095140	Chr5B	14161776	14162228	+	14162002	1.0	0.997	collinear
gene:TraesCS5B03G0024100	Chr5B	11123414	11123869	+	11123641	Chr5B	14190367	14190822	+	14190594	1.0	1.0	collinear
gene:TraesCS5B03G0024200	Chr5B	11126365	11127792	+	11127078	Chr5B	14193318	14194745	+	14194031	1.0	0.999	collinear
gene:TraesCS5B03G0024800	Chr5B	11356992	11359994	-	11358493	Chr5B	14424772	14427774	-	14426273	1.0	1.0	collinear
gene:TraesCS5B03G0025000	Chr5B	11505766	11509181	+	11507473	Chr5B	14573146	14576561	+	14574853	1.0	1.0	collinear
gene:TraesCS5B03G0025300	Chr5B	11528508	11529623	+	11529065	Chr5B	14590849	14591961	+	14591405	0.997	0.992	collinear
gene:TraesCS5B03G0025500	Chr5B	11553967	11555073	+	11554520	Chr5B	14626352	14627459	+	14626905	1.0	0.995	collinear
gene:TraesCS5B03G0025700	Chr5B	11563724	11567657	+	11565690	Chr5B	14636161	14640083	+	14638122	1.0	0.995	collinear
gene:TraesCS5B03G0025800	Chr5B	11599622	11605376	-	11602499	Chr5B	14665729	14669258	-	14667493	1.0	0.993	collinear
gene:TraesCS5B03G0025900	Chr5B	11653192	11653452	-	11653322	Chr5B	14698504	14698764	-	14698634	1.0	0.988	collinear
gene:TraesCS5B03G0026100	Chr5B	11812338	11822104	-	11817221	Chr5B	14775926	14785683	-	14780804	1.0	0.999	collinear
gene:TraesCS5B03G0026400	Chr5B	12310257	12315207	-	12312732	Chr5B	15254169	15259119	-	15256644	1.0	1.0	collinear
gene:TraesCS5B03G0026600	Chr5B	12370913	12372013	-	12371463	Chr5B	15317867	15318964	-	15318415	0.995	0.995	collinear
gene:TraesCS5B03G0026700	Chr5B	12374135	12378689	-	12376412	Chr5B	15321085	15325639	-	15323362	1.0	1.0	collinear
gene:TraesCS5B03G0026800	Chr5B	12379835	12384505	-	12382170	Chr5B	15326785	15331454	-	15329119	1.0	1.0	collinear
gene:TraesCS5B03G0027400	Chr5B	12612938	12617664	-	12615301	Chr5B	15559020	15563755	-	15561387	1.0	1.0	collinear
gene:TraesCS5B03G0027500	Chr5B	12619611	12627348	+	12623479	Chr5B	15565702	15573437	+	15569569	1.0	1.0	collinear
gene:TraesCS5B03G0027600	Chr5B	12629960	12631747	+	12630853	Chr5B	15576157	15577944	+	15577050	1.0	1.0	collinear
gene:TraesCS5B03G0027700	Chr5B	12708205	12708903	+	12708554	Chr5B	15654431	15655129	+	15654780	1.0	1.0	collinear
gene:TraesCS5B03G0027900	Chr5B	12894311	12907141	-	12900726	Chr5B	15842442	15855349	-	15848895	1.0	1.0	collinear
gene:TraesCS5B03G0028200	Chr5B	13220273	13224136	+	13222204	Chr5B	16151151	16154954	+	16153052	0.965	0.959	collinear
gene:TraesCS5B03G0028300	Chr5B	13224220	13225588	-	13224904	Chr5B	16155044	16156428	-	16155736	0.998	0.972	collinear
gene:TraesCS5B03G0028400	Chr5B	13232245	13237196	+	13234720	Chr5B	16163040	16167990	+	16165515	1.0	0.997	collinear
gene:TraesCS5B03G0028900	Chr5B	13269693	13271649	-	13270671	Chr5B	16227112	16229052	-	16228082	0.979	0.972	collinear
gene:TraesCS5B03G0029100	Chr5B	13314077	13314463	+	13314270	Chr5B	16278257	16278644	+	16278450	1.0	0.992	collinear
gene:TraesCS5B03G0029200	Chr5B	13317363	13325016	-	13321189	Chr5B	16281428	16289090	-	16285259	1.0	0.988	collinear
gene:TraesCS5B03G0029300	Chr5B	13396832	13400806	+	13398819	Chr5B	16346662	16350548	+	16348605	0.996	0.991	collinear
gene:TraesCS5B03G0029500	Chr5B	13403971	13404722	-	13404346	Chr5B	16353840	16354591	-	16354215	1.0	0.995	collinear
gene:TraesCS5B03G0029800	Chr5B	13469112	13478889	-	13474000	Chr5B	16404475	16414251	-	16409363	1.0	1.0	collinear
gene:TraesCS5B03G0030200	Chr5B	13526485	13533166	-	13529825	Chr5B	16461987	16468668	-	16465327	1.0	0.999	collinear
gene:TraesCS5B03G0030400	Chr5B	13538016	13539589	-	13538802	Chr5B	16474638	16476211	-	16475424	1.0	0.995	collinear
gene:TraesCS5B03G0030600	Chr5B	13739040	13742577	+	13740808	Chr5B	16693494	16697058	+	16695276	1.0	0.987	collinear
gene:TraesCS5B03G0030700	Chr5B	13742889	13746219	-	13744554	Chr5B	16697370	16700703	-	16699036	1.0	0.996	collinear
gene:TraesCS5B03G0030800	Chr5B	13753139	13756858	-	13754998	Chr5B	16707265	16710746	-	16709005	0.995	0.989	collinear
gene:TraesCS5B03G0030900	Chr5B	13761639	13766090	+	13763864	Chr5B	16917152	16921442	-	16919297	0.988	0.959	collinear
gene:TraesCS5B03G0031200	Chr5B	13813226	13815754	-	13814490	Chr5B	17032718	17035246	-	17033982	1.0	0.987	collinear
gene:TraesCS5B03G0031700	Chr5B	13897917	13901506	+	13899711	Chr5B	17513126	17516584	+	17514855	0.999	0.953	collinear
gene:TraesCS5B03G0032000	Chr5B	13958974	13962434	+	13960704	Chr5B	17568436	17571995	+	17570215	0.995	0.958	collinear
gene:TraesCS5B03G0032700	Chr5B	14442702	14446192	-	14444447	Chr5B	18110050	18113518	-	18111784	0.99	0.953	collinear
gene:TraesCS5B03G0034100	Chr5B	14735969	14739364	+	14737666	Chr5B	18402299	18405715	+	18404007	1.0	0.995	collinear
gene:TraesCS5B03G0034400	Chr5B	14964550	14964981	-	14964765	Chr5B	18629024	18629455	-	18629239	1.0	0.981	collinear
gene:TraesCS5B03G0034500	Chr5B	14967780	14968459	-	14968119	Chr5B	18632026	18632703	-	18632364	0.995	0.948	collinear
gene:TraesCS5B03G0034800	Chr5B	15060069	15060977	-	15060523	Chr5B	18815644	18816552	-	18816098	1.0	0.998	collinear
gene:TraesCS5B03G0035300	Chr5B	15107932	15108639	+	15108285	Chr5B	18878249	18878956	+	18878602	1.0	0.974	collinear
gene:TraesCS5B03G0035500	Chr5B	15147679	15148176	+	15147927	Chr5B	18908276	18908773	+	18908524	1.0	0.993	collinear
gene:TraesCS5B03G0035700	Chr5B	15178748	15179680	+	15179214	Chr5B	18962633	18963565	+	18963099	1.0	0.997	collinear
gene:TraesCS5B03G0035900	Chr5B	15240866	15241639	-	15241252	Chr5B	19024811	19025584	-	19025197	1.0	0.979	collinear
gene:TraesCS5B03G0036000	Chr5B	15245683	15246561	-	15246122	Chr5B	19029669	19030547	-	19030108	1.0	0.992	collinear
gene:TraesCS5B03G0036100	Chr5B	15251565	15252508	+	15252036	Chr5B	19037360	19038303	+	19037831	1.0	0.983	collinear
gene:TraesCS5B03G0036500	Chr5B	15384589	15388487	-	15386538	Chr5B	19109148	19113105	-	19111126	1.0	0.989	collinear
gene:TraesCS5B03G0036600	Chr5B	15400249	15401399	-	15400824	Chr5B	19150171	19151321	-	19150746	1.0	0.998	collinear
gene:TraesCS5B03G0037100	Chr5B	15579855	15586312	+	15583083	Chr5B	19442373	19448018	+	19445195	0.932	0.931	collinear
gene:TraesCS5B03G0037200	Chr5B	15590671	15594377	-	15592524	Chr5B	19452224	19455916	-	19454070	0.998	0.997	collinear
gene:TraesCS5B03G0038300	Chr5B	16028698	16032699	-	16030698	Chr5B	19466593	19470757	-	19468675	0.987	0.92	collinear
gene:TraesCS5B03G0038600	Chr5B	16060220	16065019	-	16062619	Chr5B	19475025	19479831	-	19477428	1.0	0.989	collinear
gene:TraesCS5B03G0039400	Chr5B	16411670	16412110	-	16411890	Chr5B	19736518	19736958	-	19736738	1.0	1.0	collinear
gene:TraesCS5B03G0039500	Chr5B	16437458	16437898	-	16437678	Chr5B	19762304	19762744	-	19762524	1.0	1.0	collinear
gene:TraesCS5B03G0040100	Chr5B	16607070	16609209	+	16608139	Chr5B	19846359	19848498	+	19847428	1.0	1.0	collinear
gene:TraesCS5B03G0040200	Chr5B	16609420	16617087	-	16613253	Chr5B	19848709	19856386	-	19852547	1.0	0.996	collinear
gene:TraesCS5B03G0040800	Chr5B	17805901	17808859	-	17807380	Chr5B	20899947	20902898	+	20901422	0.985	0.919	collinear
gene:TraesCS5B03G0042300	Chr5B	18073200	18074246	-	18073723	Chr5B	21280681	21281737	-	21281209	1.0	0.981	collinear
gene:TraesCS5B03G0042800	Chr5B	18208883	18210186	+	18209534	Chr5B	21438219	21439520	+	21438869	0.998	0.994	collinear
gene:TraesCS5B03G0042900	Chr5B	18221809	18225449	+	18223629	Chr5B	21451116	21454720	+	21452918	0.989	0.979	collinear
gene:TraesCS5B03G0043000	Chr5B	18227659	18230690	+	18229174	Chr5B	21456914	21459941	+	21458427	1.0	1.0	collinear
gene:TraesCS5B03G0043100	Chr5B	18235926	18240310	-	18238118	Chr5B	21464928	21469502	-	21467215	1.0	1.0	collinear
gene:TraesCS5B03G0043200	Chr5B	18253033	18254696	-	18253864	Chr5B	21482226	21483889	-	21483057	1.0	1.0	collinear
gene:TraesCS5B03G0043500	Chr5B	18359015	18360093	-	18359554	Chr5B	21588224	21589302	-	21588763	1.0	0.998	collinear
gene:TraesCS5B03G0044100	Chr5B	18442047	18442310	+	18442178	Chr5B	21670479	21670742	+	21670610	1.0	1.0	collinear
gene:TraesCS5B03G0044300	Chr5B	18446125	18447066	-	18446595	Chr5B	21674557	21675498	-	21675027	1.0	1.0	collinear
gene:TraesCS5B03G0045200	Chr5B	18667645	18668184	+	18667914	Chr5B	21904314	21904853	+	21904583	1.0	1.0	collinear
gene:TraesCS5B03G0046000	Chr5B	19030152	19032083	+	19031117	Chr5B	22341791	22343811	+	22342801	1.0	0.995	collinear
gene:TraesCS5B03G0046200	Chr5B	19263083	19264715	+	19263899	Chr5B	22569445	22571072	+	22570258	1.0	0.966	collinear
gene:TraesCS5B03G0046300	Chr5B	19685760	19687547	-	19686653	Chr5B	22962546	22964333	-	22963439	1.0	0.995	collinear
gene:TraesCS5B03G0046400	Chr5B	19702854	19704256	-	19703555	Chr5B	22979638	22981041	-	22980339	1.0	0.962	collinear
gene:TraesCS5B03G0046600	Chr5B	19706358	19707182	-	19706770	Chr5B	22990724	22991548	-	22991136	1.0	0.993	collinear
gene:TraesCS5B03G0046900	Chr5B	19794999	19798528	+	19796763	Chr5B	23099434	23102968	+	23101201	1.0	0.994	collinear
gene:TraesCS5B03G0048400	Chr5B	20033282	20035406	-	20034344	Chr5B	23616929	23619053	-	23617991	1.0	1.0	collinear
gene:TraesCS5B03G0048600	Chr5B	20056666	20058118	-	20057392	Chr5B	23640183	23641612	-	23640897	0.992	0.935	collinear
gene:TraesCS5B03G0048700	Chr5B	20196338	20202385	+	20199361	Chr5B	23816168	23822203	+	23819185	1.0	0.994	collinear
gene:TraesCS5B03G0048900	Chr5B	20252668	20252994	-	20252831	Chr5B	23857329	23857655	-	23857492	1.0	0.99	collinear
gene:TraesCS5B03G0049000	Chr5B	20253889	20254961	+	20254425	Chr5B	23858638	23859710	+	23859174	1.0	0.985	collinear
gene:TraesCS5B03G0049100	Chr5B	20275393	20275719	-	20275556	Chr5B	23878651	23878977	-	23878814	1.0	0.996	collinear
gene:TraesCS5B03G0049200	Chr5B	20276828	20288299	+	20282563	Chr5B	23880086	23890437	+	23885261	1.0	0.994	collinear
gene:TraesCS5B03G0049300	Chr5B	20304988	20305515	-	20305251	Chr5B	23903955	23904482	-	23904218	1.0	0.994	collinear
gene:TraesCS5B03G0049400	Chr5B	20311900	20313380	+	20312640	Chr5B	23910869	23912348	+	23911608	1.0	0.988	collinear
gene:TraesCS5B03G0050100	Chr5B	20409003	20410073	-	20409538	Chr5B	24028828	24029898	-	24029363	1.0	0.994	collinear
gene:TraesCS5B03G0050200	Chr5B	20863179	20864787	-	20863983	Chr5B	24482357	24483965	-	24483161	1.0	0.996	collinear
gene:TraesCS5B03G0050400	Chr5B	20881242	20887011	+	20884126	Chr5B	24511864	24516897	+	24514380	1.0	0.997	collinear
gene:TraesCS5B03G0050500	Chr5B	20888765	20894114	-	20891439	Chr5B	24518651	24524000	-	24521325	1.0	0.992	collinear
gene:TraesCS5B03G0050600	Chr5B	20903175	20905102	-	20904138	Chr5B	24532741	24534668	-	24533704	1.0	0.998	collinear
gene:TraesCS5B03G0050700	Chr5B	20906430	20907670	-	20907050	Chr5B	24535996	24537236	-	24536616	1.0	1.0	collinear
gene:TraesCS5B03G0050800	Chr5B	20908341	20909100	+	20908720	Chr5B	24557717	24558476	+	24558096	1.0	0.998	collinear
gene:TraesCS5B03G0050900	Chr5B	20924632	20925159	+	20924895	Chr5B	24541627	24542154	+	24541890	1.0	1.0	collinear
gene:TraesCS5B03G0051000	Chr5B	20962087	20966390	+	20964238	Chr5B	24595279	24599620	+	24597449	1.0	1.0	collinear
gene:TraesCS5B03G0051300	Chr5B	21045880	21048235	-	21047057	Chr5B	24678218	24680575	-	24679396	1.0	1.0	collinear
gene:TraesCS5B03G0051400	Chr5B	21063402	21066829	+	21065115	Chr5B	24697470	24699399	+	24698434	0.922	0.922	collinear
gene:TraesCS5B03G0051500	Chr5B	21067129	21068070	-	21067599	Chr5B	24699699	24700642	-	24700170	1.0	0.997	collinear
gene:TraesCS5B03G0051600	Chr5B	21267486	21269548	-	21268517	Chr5B	24900022	24902084	-	24901053	1.0	1.0	collinear
gene:TraesCS5B03G0052300	Chr5B	21339653	21339907	+	21339780	Chr5B	24972468	24972722	+	24972595	1.0	1.0	collinear
gene:TraesCS5B03G0052600	Chr5B	21384375	21386198	+	21385286	Chr5B	25017153	25018976	+	25018064	1.0	1.0	collinear
