gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	ArinaLrFor_tgt_chr	ArinaLrFor_tgt_start	ArinaLrFor_tgt_end	ArinaLrFor_tgt_strand	ArinaLrFor_tgt_midpoint	ArinaLrFor_coverage	ArinaLrFor_identity	segment
gene:TraesCS2A03G0521200	Chr2A	282833435	282833752	+	282833593	Chr2A	233701266	233701583	-	233701424	1.0	0.993	rearrangement:Chr2A_block1
gene:TraesCS2A03G0521300	Chr2A	282904144	282909390	-	282906767	Chr2A	233621623	233626868	+	233624245	1.0	0.998	rearrangement:Chr2A_block1
gene:TraesCS2A03G0521900	Chr2A	282935186	282957272	-	282946229	Chr2A	233565592	233586679	+	233576135	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A03G0522300	Chr2A	283388554	283393230	-	283390892	Chr2A	233136259	233140932	+	233138595	1.0	0.999	rearrangement:Chr2A_block1
gene:TraesCS2A03G0522500	Chr2A	283393999	283396274	-	283395136	Chr2A	233133215	233135490	+	233134352	1.0	0.998	rearrangement:Chr2A_block1
gene:TraesCS2A03G0522600	Chr2A	283400390	283408134	-	283404262	Chr2A	233120885	233128629	+	233124757	1.0	0.999	rearrangement:Chr2A_block1
gene:TraesCS2A03G0000200	Chr2A	250369	258919	+	254644	Chr2A	253469	262017	+	257743	0.999	0.999	collinear
gene:TraesCS2A03G0000300	Chr2A	259362	263505	-	261433	Chr2A	262460	266603	-	264531	1.0	1.0	collinear
gene:TraesCS2A03G0000600	Chr2A	272656	273599	-	273127	Chr2A	275885	276828	-	276356	1.0	0.998	collinear
gene:TraesCS2A03G0000700	Chr2A	279352	289424	+	284388	Chr2A	282586	292618	+	287602	0.998	0.998	collinear
gene:TraesCS2A03G0001000	Chr2A	326315	327315	-	326815	Chr2A	329513	330513	-	330013	1.0	1.0	collinear
gene:TraesCS2A03G0001200	Chr2A	389113	391290	+	390201	Chr2A	392228	394405	+	393316	1.0	0.999	collinear
gene:TraesCS2A03G0001400	Chr2A	396069	400877	-	398473	Chr2A	399161	404117	-	401639	0.995	0.995	collinear
gene:TraesCS2A03G0001500	Chr2A	471994	473071	-	472532	Chr2A	475254	476313	-	475783	1.0	0.998	collinear
gene:TraesCS2A03G0001800	Chr2A	511382	514968	+	513175	Chr2A	513152	516738	+	514945	1.0	1.0	collinear
gene:TraesCS2A03G0001900	Chr2A	523708	527051	+	525379	Chr2A	525461	528804	+	527132	1.0	0.999	collinear
gene:TraesCS2A03G0002000	Chr2A	527668	531424	-	529546	Chr2A	529421	533173	-	531297	1.0	1.0	collinear
gene:TraesCS2A03G0002200	Chr2A	531622	534531	+	533076	Chr2A	533371	536280	+	534825	1.0	0.998	collinear
gene:TraesCS2A03G0002500	Chr2A	560892	563807	-	562349	Chr2A	618955	621870	-	620412	1.0	0.995	collinear
gene:TraesCS2A03G0003200	Chr2A	723635	725724	+	724679	Chr2A	824080	826152	+	825116	0.985	0.978	collinear
gene:TraesCS2A03G0003300	Chr2A	728142	730497	+	729319	Chr2A	827022	829367	+	828194	0.993	0.985	collinear
gene:TraesCS2A03G0003600	Chr2A	780091	780912	+	780501	Chr2A	873774	874539	+	874156	0.931	0.927	collinear
gene:TraesCS2A03G0003700	Chr2A	811926	812799	+	812362	Chr2A	913287	914160	+	913723	1.0	0.994	collinear
gene:TraesCS2A03G0003900	Chr2A	884928	885681	+	885304	Chr2A	992186	992939	+	992562	1.0	0.99	collinear
gene:TraesCS2A03G0004500	Chr2A	1228280	1229883	-	1229081	Chr2A	1237179	1238782	-	1237980	1.0	1.0	collinear
gene:TraesCS2A03G0005600	Chr2A	1423029	1424057	-	1423543	Chr2A	1432098	1433126	-	1432612	1.0	1.0	collinear
gene:TraesCS2A03G0005800	Chr2A	1428836	1440401	-	1434618	Chr2A	1437905	1449562	-	1443733	0.999	0.96	collinear
gene:TraesCS2A03G0006300	Chr2A	1665722	1666219	+	1665970	Chr2A	1673972	1674469	+	1674220	1.0	1.0	collinear
gene:TraesCS2A03G0006500	Chr2A	1751281	1752992	+	1752136	Chr2A	1752713	1754424	+	1753568	1.0	0.999	collinear
gene:TraesCS2A03G0006600	Chr2A	1841287	1843264	+	1842275	Chr2A	1842340	1844317	+	1843328	1.0	1.0	collinear
gene:TraesCS2A03G0006700	Chr2A	1848046	1849956	-	1849001	Chr2A	1849157	1851067	-	1850112	1.0	1.0	collinear
gene:TraesCS2A03G0006900	Chr2A	1921768	1927033	-	1924400	Chr2A	1923878	1929159	-	1926518	1.0	1.0	collinear
gene:TraesCS2A03G0007100	Chr2A	1935100	1941200	+	1938150	Chr2A	1937173	1943335	+	1940254	1.0	1.0	collinear
gene:TraesCS2A03G0008000	Chr2A	2289325	2293622	+	2291473	Chr2A	2319278	2323575	+	2321426	1.0	0.999	collinear
gene:TraesCS2A03G0008200	Chr2A	2335769	2337055	-	2336412	Chr2A	2360647	2361933	-	2361290	1.0	1.0	collinear
gene:TraesCS2A03G0008500	Chr2A	2383732	2387967	+	2385849	Chr2A	2405899	2410134	+	2408016	1.0	0.999	collinear
gene:TraesCS2A03G0008600	Chr2A	2393912	2399518	+	2396715	Chr2A	2416080	2421686	+	2418883	1.0	1.0	collinear
gene:TraesCS2A03G0008800	Chr2A	2414503	2415411	-	2414957	Chr2A	2436671	2437579	-	2437125	1.0	1.0	collinear
gene:TraesCS2A03G0009300	Chr2A	2428724	2429761	+	2429242	Chr2A	2450989	2452026	+	2451507	1.0	1.0	collinear
gene:TraesCS2A03G0008900	Chr2A	2418285	2444786	+	2431535	Chr2A	2440453	2467051	+	2453752	1.0	1.0	collinear
gene:TraesCS2A03G0009400	Chr2A	2435620	2439903	-	2437761	Chr2A	2457885	2462168	-	2460026	1.0	1.0	collinear
gene:TraesCS2A03G0009500	Chr2A	2440261	2441887	+	2441074	Chr2A	2462526	2464152	+	2463339	1.0	1.0	collinear
gene:TraesCS2A03G0009600	Chr2A	2465197	2465597	+	2465397	Chr2A	2487315	2487715	+	2487515	1.0	1.0	collinear
gene:TraesCS2A03G0009700	Chr2A	2468253	2470255	+	2469254	Chr2A	2490371	2492373	+	2491372	1.0	1.0	collinear
gene:TraesCS2A03G0009900	Chr2A	2525506	2529129	-	2527317	Chr2A	2547786	2551409	-	2549597	1.0	1.0	collinear
gene:TraesCS2A03G0010000	Chr2A	2539204	2544234	-	2541719	Chr2A	2561207	2566237	-	2563722	1.0	1.0	collinear
gene:TraesCS2A03G0010100	Chr2A	2544361	2549571	+	2546966	Chr2A	2566364	2571574	+	2568969	1.0	1.0	collinear
gene:TraesCS2A03G0010200	Chr2A	2551227	2557615	-	2554421	Chr2A	2573222	2579637	-	2576429	1.0	0.998	collinear
gene:TraesCS2A03G0010800	Chr2A	2813845	2818200	-	2816022	Chr2A	2820651	2825006	-	2822828	1.0	0.999	collinear
gene:TraesCS2A03G0011200	Chr2A	2838431	2839435	-	2838933	Chr2A	2845312	2846316	-	2845814	1.0	1.0	collinear
gene:TraesCS2A03G0011300	Chr2A	2881790	2887966	-	2884878	Chr2A	2890965	2897141	-	2894053	1.0	1.0	collinear
gene:TraesCS2A03G0011500	Chr2A	2906111	2907412	-	2906761	Chr2A	2915281	2916582	-	2915931	1.0	1.0	collinear
gene:TraesCS2A03G0011600	Chr2A	2908978	2910144	+	2909561	Chr2A	2918148	2919314	+	2918731	1.0	1.0	collinear
gene:TraesCS2A03G0011800	Chr2A	2917337	2922033	-	2919685	Chr2A	2926508	2931204	-	2928856	1.0	0.999	collinear
gene:TraesCS2A03G0011900	Chr2A	2924927	2926630	-	2925778	Chr2A	2934115	2935818	-	2934966	1.0	0.997	collinear
gene:TraesCS2A03G0012000	Chr2A	2940100	2941874	-	2940987	Chr2A	2949277	2951051	-	2950164	1.0	0.999	collinear
gene:TraesCS2A03G0012100	Chr2A	2947690	2962866	-	2955278	Chr2A	2956875	2972304	-	2964589	1.0	0.993	collinear
gene:TraesCS2A03G0012200	Chr2A	2981431	2983872	+	2982651	Chr2A	2990956	2993395	+	2992175	0.999	0.998	collinear
gene:TraesCS2A03G0012300	Chr2A	3008654	3011759	+	3010206	Chr2A	3016587	3019921	+	3018254	1.0	0.999	collinear
gene:TraesCS2A03G0012800	Chr2A	3043315	3044607	+	3043961	Chr2A	3043992	3045275	+	3044633	0.992	0.984	collinear
gene:TraesCS2A03G0012900	Chr2A	3062401	3063955	+	3063178	Chr2A	3049274	3050918	+	3050096	0.995	0.912	collinear
gene:TraesCS2A03G0013100	Chr2A	3075260	3076925	-	3076092	Chr2A	3064848	3066524	-	3065686	1.0	0.982	collinear
gene:TraesCS2A03G0013200	Chr2A	3088656	3089379	-	3089017	Chr2A	3078165	3078888	-	3078526	1.0	0.991	collinear
gene:TraesCS2A03G0013400	Chr2A	3094221	3094934	+	3094577	Chr2A	3083728	3084441	+	3084084	1.0	1.0	collinear
gene:TraesCS2A03G0013500	Chr2A	3102186	3102581	+	3102383	Chr2A	3091794	3092189	+	3091991	1.0	0.992	collinear
gene:TraesCS2A03G0013600	Chr2A	3105724	3109654	-	3107689	Chr2A	3095330	3099266	-	3097298	1.0	0.992	collinear
gene:TraesCS2A03G0013700	Chr2A	3141719	3145318	+	3143518	Chr2A	3114078	3117728	+	3115903	1.0	0.996	collinear
gene:TraesCS2A03G0013800	Chr2A	3145104	3146984	-	3146044	Chr2A	3117514	3119589	-	3118551	1.0	0.901	collinear
gene:TraesCS2A03G0013900	Chr2A	3148858	3164565	-	3156711	Chr2A	3121641	3137480	-	3129560	0.999	0.991	collinear
gene:TraesCS2A03G0014300	Chr2A	3917393	3917941	-	3917667	Chr2A	3325140	3325688	-	3325414	1.0	0.989	collinear
gene:TraesCS2A03G0014700	Chr2A	4122713	4124844	+	4123778	Chr2A	3497842	3499947	+	3498894	0.987	0.984	collinear
gene:TraesCS2A03G0014800	Chr2A	4609403	4612287	+	4610845	Chr2A	4001597	4004471	+	4003034	0.993	0.986	collinear
gene:TraesCS2A03G0015100	Chr2A	4835156	4836689	+	4835922	Chr2A	4212950	4214482	+	4213716	0.999	0.994	collinear
gene:TraesCS2A03G0016000	Chr2A	5071839	5073978	-	5072908	Chr2A	4443799	4445938	-	4444868	1.0	0.997	collinear
gene:TraesCS2A03G0016100	Chr2A	5074460	5079581	-	5077020	Chr2A	4446420	4451541	-	4448980	1.0	1.0	collinear
gene:TraesCS2A03G0017000	Chr2A	5190513	5193466	-	5191989	Chr2A	4472731	4475681	-	4474206	1.0	0.996	collinear
gene:TraesCS2A03G0017400	Chr2A	5208324	5208722	+	5208523	Chr2A	4490563	4490961	+	4490762	1.0	0.996	collinear
gene:TraesCS2A03G0017500	Chr2A	5257672	5262900	-	5260286	Chr2A	4540034	4545375	-	4542704	1.0	1.0	collinear
gene:TraesCS2A03G0017700	Chr2A	5297982	5303454	+	5300718	Chr2A	4580534	4586016	+	4583275	1.0	0.996	collinear
gene:TraesCS2A03G0017800	Chr2A	5304264	5306171	-	5305217	Chr2A	4586825	4588731	-	4587778	1.0	0.993	collinear
gene:TraesCS2A03G0018100	Chr2A	5378713	5380327	+	5379520	Chr2A	4653141	4654756	+	4653948	1.0	0.981	collinear
gene:TraesCS2A03G0018200	Chr2A	5388490	5390067	-	5389278	Chr2A	4670760	4672271	-	4671515	0.958	0.956	collinear
gene:TraesCS2A03G0018300	Chr2A	5393975	5395682	+	5394828	Chr2A	4676179	4677886	+	4677032	1.0	0.998	collinear
gene:TraesCS2A03G0018500	Chr2A	5449423	5450943	+	5450183	Chr2A	4731934	4733454	+	4732694	1.0	1.0	collinear
gene:TraesCS2A03G0018600	Chr2A	5461521	5475514	+	5468517	Chr2A	4743972	4758007	+	4750989	1.0	1.0	collinear
gene:TraesCS2A03G0018700	Chr2A	5479584	5484255	+	5481919	Chr2A	4762077	4766747	+	4764412	1.0	1.0	collinear
gene:TraesCS2A03G0018800	Chr2A	5483478	5484447	+	5483962	Chr2A	4765970	4766939	+	4766454	1.0	1.0	collinear
gene:TraesCS2A03G0018900	Chr2A	5485965	5487281	+	5486623	Chr2A	4768457	4769773	+	4769115	1.0	1.0	collinear
gene:TraesCS2A03G0019000	Chr2A	5489200	5490729	+	5489964	Chr2A	4771693	4773222	+	4772457	1.0	1.0	collinear
gene:TraesCS2A03G0019100	Chr2A	5493286	5494806	+	5494046	Chr2A	4775780	4777300	+	4776540	1.0	1.0	collinear
gene:TraesCS2A03G0019500	Chr2A	5605896	5606282	-	5606089	Chr2A	4888848	4889234	-	4889041	1.0	1.0	collinear
gene:TraesCS2A03G0019600	Chr2A	5610271	5613461	+	5611866	Chr2A	4893201	4896408	+	4894804	1.0	0.988	collinear
gene:TraesCS2A03G0020500	Chr2A	5645108	5647672	+	5646390	Chr2A	4935791	4938355	+	4937073	1.0	0.989	collinear
gene:TraesCS2A03G0020400	Chr2A	5645051	5651749	-	5648400	Chr2A	4935734	4942460	-	4939097	1.0	0.987	collinear
gene:TraesCS2A03G0020600	Chr2A	5667099	5668799	+	5667949	Chr2A	4957826	4959526	+	4958676	1.0	1.0	collinear
gene:TraesCS2A03G0020900	Chr2A	5684343	5694560	-	5689451	Chr2A	4975074	4985288	-	4980181	1.0	1.0	collinear
gene:TraesCS2A03G0021000	Chr2A	5698584	5706806	-	5702695	Chr2A	4989341	4995265	-	4992303	0.972	0.972	collinear
gene:TraesCS2A03G0021100	Chr2A	5712649	5714816	-	5713732	Chr2A	5006438	5008605	-	5007521	1.0	0.999	collinear
gene:TraesCS2A03G0021200	Chr2A	5754939	5780303	-	5767621	Chr2A	5048833	5074182	-	5061507	1.0	1.0	collinear
gene:TraesCS2A03G0021300	Chr2A	5804106	5804940	+	5804523	Chr2A	5097852	5098686	+	5098269	1.0	1.0	collinear
gene:TraesCS2A03G0021400	Chr2A	5808896	5812466	+	5810681	Chr2A	5102539	5106109	+	5104324	1.0	0.999	collinear
gene:TraesCS2A03G0021500	Chr2A	5814388	5817627	-	5816007	Chr2A	5107903	5111142	-	5109522	1.0	1.0	collinear
gene:TraesCS2A03G0022500	Chr2A	5886612	5890406	+	5888509	Chr2A	5180018	5183812	+	5181915	1.0	0.999	collinear
gene:TraesCS2A03G0022600	Chr2A	5891657	5893543	+	5892600	Chr2A	5185063	5186949	+	5186006	1.0	1.0	collinear
gene:TraesCS2A03G0022700	Chr2A	5895383	5896564	-	5895973	Chr2A	5188789	5189970	-	5189379	1.0	1.0	collinear
gene:TraesCS2A03G0023000	Chr2A	5932292	5938044	+	5935168	Chr2A	5225676	5231428	+	5228552	1.0	0.999	collinear
gene:TraesCS2A03G0023100	Chr2A	5940835	5942579	+	5941707	Chr2A	5234219	5235963	+	5235091	1.0	0.999	collinear
gene:TraesCS2A03G0023300	Chr2A	5961203	5961799	+	5961501	Chr2A	5254778	5255374	+	5255076	1.0	1.0	collinear
gene:TraesCS2A03G0023500	Chr2A	5985018	5989964	+	5987491	Chr2A	5278593	5283539	+	5281066	1.0	0.999	collinear
gene:TraesCS2A03G0023600	Chr2A	6008156	6012012	+	6010084	Chr2A	5303074	5307023	+	5305048	0.97	0.97	collinear
gene:TraesCS2A03G0023700	Chr2A	6014763	6019662	-	6017212	Chr2A	5309774	5314673	-	5312223	1.0	1.0	collinear
gene:TraesCS2A03G0023800	Chr2A	6027070	6029051	+	6028060	Chr2A	5322081	5324062	+	5323071	1.0	1.0	collinear
gene:TraesCS2A03G0024000	Chr2A	6056904	6060844	+	6058874	Chr2A	5349024	5352964	+	5350994	1.0	1.0	collinear
gene:TraesCS2A03G0024100	Chr2A	6062525	6068056	-	6065290	Chr2A	5354645	5360177	-	5357411	1.0	0.997	collinear
gene:TraesCS2A03G0024200	Chr2A	6138096	6140667	-	6139381	Chr2A	5408912	5411484	-	5410198	0.985	0.966	collinear
gene:TraesCS2A03G0024300	Chr2A	6156288	6160615	-	6158451	Chr2A	5427029	5431357	-	5429193	1.0	0.998	collinear
gene:TraesCS2A03G0024600	Chr2A	6195422	6196652	-	6196037	Chr2A	5475041	5476274	-	5475657	1.0	0.996	collinear
gene:TraesCS2A03G0024800	Chr2A	6209975	6210762	+	6210368	Chr2A	5490228	5491017	+	5490622	1.0	0.997	collinear
gene:TraesCS2A03G0025200	Chr2A	6489819	6490277	-	6490048	Chr2A	5708528	5708986	-	5708757	1.0	1.0	collinear
gene:TraesCS2A03G0025400	Chr2A	6543800	6547989	+	6545894	Chr2A	5802656	5806668	+	5804662	0.961	0.954	collinear
gene:TraesCS2A03G0026200	Chr2A	6713541	6720750	-	6717145	Chr2A	5987990	5995185	-	5991587	0.997	0.994	collinear
gene:TraesCS2A03G0027000	Chr2A	6870963	6874446	+	6872704	Chr2A	6194052	6197535	+	6195793	1.0	0.997	collinear
gene:TraesCS2A03G0027200	Chr2A	6876280	6885119	-	6880699	Chr2A	6199369	6208268	-	6203818	0.978	0.973	collinear
gene:TraesCS2A03G0027300	Chr2A	6891123	6896277	+	6893700	Chr2A	6214474	6220360	+	6217417	0.979	0.972	collinear
gene:TraesCS2A03G0027400	Chr2A	6897295	6903634	+	6900464	Chr2A	6221402	6227320	+	6224361	0.929	0.927	collinear
gene:TraesCS2A03G0027500	Chr2A	6904995	6909268	-	6907131	Chr2A	6262532	6266805	+	6264668	1.0	0.996	collinear
gene:TraesCS2A03G0027900	Chr2A	7114869	7118510	+	7116689	Chr2A	6552013	6555668	+	6553840	1.0	0.997	collinear
gene:TraesCS2A03G0028400	Chr2A	7216325	7216822	-	7216573	Chr2A	6657741	6658238	-	6657989	1.0	0.99	collinear
gene:TraesCS2A03G0028800	Chr2A	7233754	7237627	+	7235690	Chr2A	6672576	6676423	+	6674499	1.0	0.994	collinear
gene:TraesCS2A03G0029000	Chr2A	7328862	7329442	-	7329152	Chr2A	6767938	6768517	-	6768227	1.0	0.995	collinear
gene:TraesCS2A03G0029100	Chr2A	7406482	7410268	-	7408375	Chr2A	6871399	6875186	-	6873292	1.0	0.996	collinear
gene:TraesCS2A03G0029200	Chr2A	7448913	7452453	-	7450683	Chr2A	6925871	6929411	-	6927641	1.0	0.998	collinear
gene:TraesCS2A03G0029500	Chr2A	7555929	7559228	+	7557578	Chr2A	7019389	7022415	+	7020902	0.971	0.956	collinear
gene:TraesCS2A03G0029600	Chr2A	7563339	7564570	-	7563954	Chr2A	7023752	7024983	-	7024367	1.0	0.994	collinear
gene:TraesCS2A03G0029700	Chr2A	7569124	7569672	-	7569398	Chr2A	7030057	7030605	+	7030331	1.0	0.99	collinear
gene:TraesCS2A03G0030000	Chr2A	7594702	7595382	+	7595042	Chr2A	7043598	7044278	+	7043938	1.0	0.997	collinear
gene:TraesCS2A03G0030200	Chr2A	7598011	7601005	+	7599508	Chr2A	7047181	7050175	+	7048678	1.0	0.997	collinear
gene:TraesCS2A03G0030500	Chr2A	7611561	7614909	-	7613235	Chr2A	7061288	7064609	-	7062948	0.999	0.997	collinear
gene:TraesCS2A03G0030600	Chr2A	7629304	7633851	+	7631577	Chr2A	7087180	7091727	+	7089453	1.0	0.998	collinear
gene:TraesCS2A03G0030800	Chr2A	7703695	7706561	-	7705128	Chr2A	7159964	7162832	-	7161398	1.0	0.998	collinear
gene:TraesCS2A03G0030900	Chr2A	7708277	7709952	-	7709114	Chr2A	7164549	7166224	-	7165386	1.0	0.998	collinear
gene:TraesCS2A03G0031000	Chr2A	7821445	7821819	+	7821632	Chr2A	7286569	7286943	+	7286756	1.0	0.986	collinear
gene:TraesCS2A03G0031100	Chr2A	7828624	7832791	+	7830707	Chr2A	7293754	7297919	+	7295836	1.0	0.997	collinear
gene:TraesCS2A03G0031200	Chr2A	7847760	7850284	+	7849022	Chr2A	7313254	7315778	+	7314516	1.0	1.0	collinear
gene:TraesCS2A03G0031500	Chr2A	7974393	7974638	-	7974515	Chr2A	7439394	7439639	-	7439516	1.0	0.995	collinear
gene:TraesCS2A03G0032000	Chr2A	8046439	8047681	+	8047060	Chr2A	7505477	7506719	+	7506098	1.0	0.999	collinear
gene:TraesCS2A03G0032100	Chr2A	8053305	8054623	+	8053964	Chr2A	7512371	7513689	+	7513030	1.0	0.999	collinear
gene:TraesCS2A03G0032600	Chr2A	8161335	8161580	+	8161457	Chr2A	7609214	7609459	+	7609336	1.0	1.0	collinear
gene:TraesCS2A03G0032900	Chr2A	8195350	8196021	+	8195685	Chr2A	7643231	7643902	+	7643566	1.0	0.998	collinear
gene:TraesCS2A03G0033200	Chr2A	8496588	8497826	+	8497207	Chr2A	7885433	7886694	+	7886063	0.981	0.969	collinear
gene:TraesCS2A03G0034300	Chr2A	8691026	8692151	+	8691588	Chr2A	8163166	8164282	+	8163724	0.992	0.991	collinear
gene:TraesCS2A03G0034400	Chr2A	8709301	8716514	-	8712907	Chr2A	8189977	8197229	-	8193603	0.976	0.971	collinear
gene:TraesCS2A03G0034600	Chr2A	8850722	8856225	-	8853473	Chr2A	8331658	8337272	-	8334465	0.997	0.99	collinear
gene:TraesCS2A03G0034700	Chr2A	8890522	8892207	+	8891364	Chr2A	8371509	8373194	+	8372351	1.0	1.0	collinear
gene:TraesCS2A03G0034800	Chr2A	8904391	8906110	+	8905250	Chr2A	8385442	8387161	+	8386301	1.0	0.999	collinear
gene:TraesCS2A03G0034900	Chr2A	8908282	8912918	+	8910600	Chr2A	8389343	8393977	+	8391660	1.0	1.0	collinear
