gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	ArinaLrFor_tgt_chr	ArinaLrFor_tgt_start	ArinaLrFor_tgt_end	ArinaLrFor_tgt_strand	ArinaLrFor_tgt_midpoint	ArinaLrFor_coverage	ArinaLrFor_identity	segment
gene:TraesCS4B03G0004200	Chr4B	1757457	1761476	+	1759466	Chr4B	2198574	2202593	-	2200583	1.0	0.998	collinear
gene:TraesCS4B03G0004300	Chr4B	1762923	1767453	+	1765188	Chr4B	2192703	2197127	-	2194915	1.0	1.0	collinear
gene:TraesCS4B03G0004400	Chr4B	1769850	1774224	+	1772037	Chr4B	2186041	2190415	-	2188228	1.0	1.0	collinear
gene:TraesCS4B03G0004500	Chr4B	1775068	1779099	+	1777083	Chr4B	2181167	2185198	-	2183182	1.0	0.999	collinear
gene:TraesCS4B03G0004900	Chr4B	1839220	1843075	+	1841147	Chr4B	2116401	2120257	-	2118329	1.0	0.989	collinear
gene:TraesCS4B03G0005300	Chr4B	2021348	2025490	-	2023419	Chr4B	2082220	2086666	+	2084443	0.998	0.991	collinear
gene:TraesCS4B03G0005400	Chr4B	2134054	2136160	+	2135107	Chr4B	1781398	1783502	-	1782450	1.0	0.997	collinear
gene:TraesCS4B03G0006600	Chr4B	2361690	2362465	-	2362077	Chr4B	1584792	1585567	+	1585179	1.0	0.996	collinear
gene:TraesCS4B03G0009200	Chr4B	3875185	3875885	+	3875535	Chr4B	687012	687712	-	687362	1.0	0.984	collinear
gene:TraesCS4B03G0009300	Chr4B	3880766	3883099	+	3881932	Chr4B	679595	682107	-	680851	1.0	0.994	collinear
gene:TraesCS4B03G0009600	Chr4B	4394789	4395654	-	4395221	Chr4B	66777	67634	+	67205	0.99	0.98	collinear
gene:TraesCS4B03G0010100	Chr4B	4628508	4631877	-	4630192	Chr4B	4375628	4378996	-	4377312	0.999	0.997	collinear
gene:TraesCS4B03G0011200	Chr4B	5005176	5006735	+	5005955	Chr4B	4420351	4421895	+	4421123	0.99	0.987	collinear
gene:TraesCS4B03G0011300	Chr4B	5013958	5015724	-	5014841	Chr4B	4429125	4430891	-	4430008	1.0	0.997	collinear
gene:TraesCS4B03G0011400	Chr4B	5016147	5018598	+	5017372	Chr4B	4431314	4433764	+	4432539	1.0	0.995	collinear
gene:TraesCS4B03G0011800	Chr4B	5050011	5052020	-	5051015	Chr4B	4537355	4539340	-	4538347	0.98	0.927	collinear
gene:TraesCS4B03G0012100	Chr4B	5077523	5082200	+	5079861	Chr4B	4563882	4568561	+	4566221	1.0	0.997	collinear
gene:TraesCS4B03G0012200	Chr4B	5087164	5091352	-	5089258	Chr4B	4573518	4577707	-	4575612	1.0	0.997	collinear
gene:TraesCS4B03G0013100	Chr4B	5665779	5670020	-	5667899	Chr4B	5026589	5030617	-	5028603	0.97	0.935	collinear
gene:TraesCS4B03G0013200	Chr4B	5674268	5676260	-	5675264	Chr4B	5043829	5045861	-	5044845	0.997	0.963	collinear
gene:TraesCS4B03G0013300	Chr4B	5730119	5731654	-	5730886	Chr4B	5105874	5107409	-	5106641	1.0	0.997	collinear
gene:TraesCS4B03G0013400	Chr4B	5753494	5754438	-	5753966	Chr4B	5129274	5130218	-	5129746	1.0	0.991	collinear
gene:TraesCS4B03G0013500	Chr4B	5772706	5776139	-	5774422	Chr4B	5148461	5151897	-	5150179	1.0	0.996	collinear
gene:TraesCS4B03G0013600	Chr4B	5779687	5781436	-	5780561	Chr4B	5155475	5157230	-	5156352	1.0	0.983	collinear
gene:TraesCS4B03G0013700	Chr4B	5784701	5785668	-	5785184	Chr4B	5160496	5161463	-	5160979	1.0	1.0	collinear
gene:TraesCS4B03G0013900	Chr4B	5803248	5807228	-	5805238	Chr4B	5179045	5183025	-	5181035	1.0	1.0	collinear
gene:TraesCS4B03G0014100	Chr4B	5878408	5881448	+	5879928	Chr4B	5254549	5257589	+	5256069	1.0	1.0	collinear
gene:TraesCS4B03G0014600	Chr4B	6029853	6032274	+	6031063	Chr4B	5342873	5345286	+	5344079	0.994	0.941	collinear
gene:TraesCS4B03G0015100	Chr4B	6272493	6273128	+	6272810	Chr4B	5646880	5647515	+	5647197	1.0	0.959	collinear
gene:TraesCS4B03G0015200	Chr4B	6274207	6274850	-	6274528	Chr4B	5661384	5662027	-	5661705	1.0	0.951	collinear
gene:TraesCS4B03G0015500	Chr4B	6283520	6284166	-	6283843	Chr4B	5668741	5669387	-	5669064	1.0	0.956	collinear
gene:TraesCS4B03G0015700	Chr4B	6338082	6340667	-	6339374	Chr4B	5733146	5735903	-	5734524	0.995	0.98	collinear
gene:TraesCS4B03G0015800	Chr4B	6346102	6348397	+	6347249	Chr4B	5755599	5758006	+	5756802	0.976	0.909	collinear
gene:TraesCS4B03G0016000	Chr4B	6396293	6400437	-	6398365	Chr4B	5843438	5847792	-	5845615	1.0	0.919	collinear
gene:TraesCS4B03G0016200	Chr4B	6438288	6442488	-	6440388	Chr4B	5873205	5877523	-	5875364	0.968	0.914	collinear
gene:TraesCS4B03G0017700	Chr4B	6802311	6806219	-	6804265	Chr4B	6077381	6081249	-	6079315	0.987	0.985	collinear
gene:TraesCS4B03G0017800	Chr4B	6841063	6845077	+	6843070	Chr4B	6116291	6120304	+	6118297	1.0	0.995	collinear
gene:TraesCS4B03G0017900	Chr4B	6898433	6901748	-	6900090	Chr4B	6128219	6131552	-	6129885	1.0	0.98	collinear
gene:TraesCS4B03G0018100	Chr4B	6943116	6947537	-	6945326	Chr4B	6174063	6178566	-	6176314	0.985	0.951	collinear
gene:TraesCS4B03G0018300	Chr4B	7074978	7077800	-	7076389	Chr4B	6295393	6298215	-	6296804	1.0	0.998	collinear
gene:TraesCS4B03G0018400	Chr4B	7084337	7087845	+	7086091	Chr4B	6304753	6308261	+	6306507	1.0	1.0	collinear
gene:TraesCS4B03G0019500	Chr4B	7253579	7257515	+	7255547	Chr4B	6474702	6478676	+	6476689	1.0	0.99	collinear
gene:TraesCS4B03G0019600	Chr4B	7266869	7273008	+	7269938	Chr4B	6488037	6494182	+	6491109	1.0	1.0	collinear
gene:TraesCS4B03G0020000	Chr4B	7459008	7461775	+	7460391	Chr4B	6684100	6686874	+	6685487	1.0	0.987	collinear
gene:TraesCS4B03G0020300	Chr4B	7681207	7683033	+	7682120	Chr4B	6812115	6813827	+	6812971	0.937	0.929	collinear
gene:TraesCS4B03G0020400	Chr4B	7684152	7686148	+	7685150	Chr4B	6822905	6824900	+	6823902	0.999	0.992	collinear
gene:TraesCS4B03G0020500	Chr4B	7857196	7862596	-	7859896	Chr4B	6963763	6969060	-	6966411	0.953	0.951	collinear
gene:TraesCS4B03G0020700	Chr4B	7957320	7962746	-	7960033	Chr4B	7845095	7850502	+	7847798	1.0	0.999	collinear
gene:TraesCS4B03G0020900	Chr4B	8273296	8276777	-	8275036	Chr4B	7518676	7522159	+	7520417	1.0	0.994	collinear
gene:TraesCS4B03G0021100	Chr4B	8349077	8352483	-	8350780	Chr4B	7424735	7428141	+	7426438	1.0	1.0	collinear
gene:TraesCS4B03G0021200	Chr4B	8354847	8360894	-	8357870	Chr4B	7416499	7422372	+	7419435	1.0	0.999	collinear
gene:TraesCS4B03G0021300	Chr4B	8360912	8364647	-	8362779	Chr4B	7412746	7416481	+	7414613	1.0	1.0	collinear
gene:TraesCS4B03G0021400	Chr4B	8419281	8420199	+	8419740	Chr4B	7357082	7358000	-	7357541	1.0	1.0	collinear
gene:TraesCS4B03G0021500	Chr4B	8487556	8490533	+	8489044	Chr4B	7287427	7290401	-	7288914	0.997	0.997	collinear
gene:TraesCS4B03G0021600	Chr4B	8534247	8537334	+	8535790	Chr4B	7241385	7244471	-	7242928	1.0	1.0	collinear
gene:TraesCS4B03G0021700	Chr4B	8578630	8581537	+	8580083	Chr4B	7196867	7199774	-	7198320	1.0	1.0	collinear
gene:TraesCS4B03G0021800	Chr4B	8623962	8626909	+	8625435	Chr4B	7152223	7155170	-	7153696	1.0	1.0	collinear
gene:TraesCS4B03G0021900	Chr4B	8668879	8671759	+	8670319	Chr4B	7108021	7110901	-	7109461	1.0	1.0	collinear
gene:TraesCS4B03G0022000	Chr4B	8690949	8694149	+	8692549	Chr4B	7086463	7089663	-	7088063	1.0	1.0	collinear
gene:TraesCS4B03G0022100	Chr4B	8696794	8699786	+	8698290	Chr4B	7080826	7083818	-	7082322	1.0	1.0	collinear
gene:TraesCS4B03G0022200	Chr4B	8713800	8721462	+	8717631	Chr4B	7059395	7066812	-	7063103	1.0	1.0	collinear
gene:TraesCS4B03G0022300	Chr4B	8778184	8781081	+	8779632	Chr4B	6974674	6977571	-	6976122	1.0	0.998	collinear
gene:TraesCS4B03G0022600	Chr4B	8969015	8972206	+	8970610	Chr4B	7905893	7909084	+	7907488	1.0	1.0	collinear
gene:TraesCS4B03G0022900	Chr4B	9188963	9190624	+	9189793	Chr4B	8129025	8130686	+	8129855	1.0	0.997	collinear
gene:TraesCS4B03G0023000	Chr4B	9197152	9202090	+	9199621	Chr4B	8137213	8142151	+	8139682	1.0	1.0	collinear
gene:TraesCS4B03G0023200	Chr4B	9235129	9243483	-	9239306	Chr4B	8175190	8183510	-	8179350	1.0	1.0	collinear
gene:TraesCS4B03G0023300	Chr4B	9242541	9249609	-	9246075	Chr4B	8182568	8189635	-	8186101	1.0	1.0	collinear
gene:TraesCS4B03G0023500	Chr4B	9257978	9259039	-	9258508	Chr4B	8198004	8199065	-	8198534	1.0	1.0	collinear
gene:TraesCS4B03G0023700	Chr4B	9284155	9286184	+	9285169	Chr4B	8224164	8226193	+	8225178	1.0	1.0	collinear
gene:TraesCS4B03G0024000	Chr4B	9312201	9316723	-	9314462	Chr4B	8252294	8256816	-	8254555	1.0	1.0	collinear
gene:TraesCS4B03G0024100	Chr4B	9321836	9323497	-	9322666	Chr4B	8261929	8263590	-	8262759	1.0	0.997	collinear
gene:TraesCS4B03G0024400	Chr4B	9542136	9544219	+	9543177	Chr4B	8478099	8480178	+	8479138	1.0	0.99	collinear
gene:TraesCS4B03G0024500	Chr4B	9631181	9633297	+	9632239	Chr4B	8566863	8568979	+	8567921	1.0	1.0	collinear
gene:TraesCS4B03G0024800	Chr4B	9790333	9792797	+	9791565	Chr4B	8728665	8731129	+	8729897	1.0	1.0	collinear
gene:TraesCS4B03G0025600	Chr4B	10400582	10403964	-	10402273	Chr4B	9332519	9335897	-	9334208	1.0	1.0	collinear
gene:TraesCS4B03G0026100	Chr4B	10803185	10805569	+	10804377	Chr4B	9701197	9703581	+	9702389	1.0	1.0	collinear
gene:TraesCS4B03G0026600	Chr4B	10847041	10851294	+	10849167	Chr4B	9745162	9749415	+	9747288	1.0	1.0	collinear
gene:TraesCS4B03G0027200	Chr4B	10931857	10935497	-	10933677	Chr4B	9829971	9833611	-	9831791	1.0	1.0	collinear
gene:TraesCS4B03G0027400	Chr4B	11093025	11100708	+	11096866	Chr4B	9987972	9995674	+	9991823	1.0	1.0	collinear
gene:TraesCS4B03G0027500	Chr4B	11107511	11109226	+	11108368	Chr4B	10002475	10004190	+	10003332	1.0	1.0	collinear
gene:TraesCS4B03G0027600	Chr4B	11111048	11113357	+	11112202	Chr4B	10006012	10008321	+	10007166	1.0	1.0	collinear
gene:TraesCS4B03G0027900	Chr4B	11120139	11124482	-	11122310	Chr4B	10015173	10019516	-	10017344	1.0	0.999	collinear
gene:TraesCS4B03G0028100	Chr4B	11668860	11670629	-	11669744	Chr4B	10509400	10511169	-	10510284	1.0	1.0	collinear
gene:TraesCS4B03G0028200	Chr4B	11672668	11675712	-	11674190	Chr4B	10514469	10517512	-	10515990	0.999	0.999	collinear
gene:TraesCS4B03G0028300	Chr4B	11677119	11681241	+	11679180	Chr4B	10518919	10523040	+	10520979	1.0	1.0	collinear
gene:TraesCS4B03G0028500	Chr4B	12157687	12158558	+	12158122	Chr4B	11000241	11001112	+	11000676	1.0	1.0	collinear
gene:TraesCS4B03G0029700	Chr4B	12236367	12238738	+	12237552	Chr4B	11079366	11081737	+	11080551	1.0	1.0	collinear
gene:TraesCS4B03G0029800	Chr4B	12242993	12245251	-	12244122	Chr4B	11086031	11088289	-	11087160	1.0	1.0	collinear
gene:TraesCS4B03G0030000	Chr4B	12307140	12311868	+	12309504	Chr4B	11152311	11157039	+	11154675	1.0	1.0	collinear
gene:TraesCS4B03G0030100	Chr4B	12311772	12313549	-	12312660	Chr4B	11157225	11158509	-	11157867	0.921	0.918	collinear
gene:TraesCS4B03G0030200	Chr4B	12327262	12328629	-	12327945	Chr4B	11163783	11165150	-	11164466	1.0	0.998	collinear
gene:TraesCS4B03G0030300	Chr4B	12329369	12332339	-	12330854	Chr4B	11165882	11168851	-	11167366	1.0	0.998	collinear
gene:TraesCS4B03G0031300	Chr4B	13064511	13066817	-	13065664	Chr4B	11789178	11791489	-	11790333	1.0	0.997	collinear
gene:TraesCS4B03G0031400	Chr4B	13150070	13152283	+	13151176	Chr4B	11875619	11877832	+	11876725	1.0	0.999	collinear
gene:TraesCS4B03G0031700	Chr4B	13283883	13286103	+	13284993	Chr4B	11941405	11943624	+	11942514	1.0	1.0	collinear
gene:TraesCS4B03G0032100	Chr4B	13326019	13326527	+	13326273	Chr4B	11983702	11984210	+	11983956	1.0	1.0	collinear
gene:TraesCS4B03G0032200	Chr4B	13371547	13375209	-	13373378	Chr4B	12030531	12034193	-	12032362	1.0	1.0	collinear
gene:TraesCS4B03G0032300	Chr4B	13387538	13391363	+	13389450	Chr4B	12046670	12050495	+	12048582	1.0	1.0	collinear
gene:TraesCS4B03G0032400	Chr4B	13425673	13430257	+	13427965	Chr4B	12084796	12089380	+	12087088	1.0	1.0	collinear
gene:TraesCS4B03G0032700	Chr4B	13449724	13450466	+	13450095	Chr4B	12109139	12109881	+	12109510	1.0	1.0	collinear
gene:TraesCS4B03G0032800	Chr4B	13450549	13454028	-	13452288	Chr4B	12109964	12113443	-	12111703	1.0	1.0	collinear
gene:TraesCS4B03G0032900	Chr4B	13455718	13461325	-	13458521	Chr4B	12115133	12120741	-	12117937	1.0	1.0	collinear
gene:TraesCS4B03G0033000	Chr4B	13464420	13467636	+	13466028	Chr4B	12124162	12127378	+	12125770	1.0	1.0	collinear
gene:TraesCS4B03G0033100	Chr4B	13613526	13625103	-	13619314	Chr4B	12267974	12279424	-	12273699	0.985	0.985	collinear
gene:TraesCS4B03G0033200	Chr4B	13619936	13622133	+	13621034	Chr4B	12274384	12276369	+	12275376	1.0	0.998	collinear
gene:TraesCS4B03G0033300	Chr4B	13627329	13635247	-	13631288	Chr4B	12281807	12289608	-	12285707	1.0	0.997	collinear
gene:TraesCS4B03G0033400	Chr4B	13643817	13644143	-	13643980	Chr4B	12298528	12298854	-	12298691	1.0	0.996	collinear
gene:TraesCS4B03G0033600	Chr4B	13731974	13732261	+	13732117	Chr4B	12352229	12352513	+	12352371	0.989	0.965	collinear
gene:TraesCS4B03G0033700	Chr4B	13767289	13767576	+	13767432	Chr4B	12400465	12400752	+	12400608	1.0	0.993	collinear
gene:TraesCS4B03G0034700	Chr4B	13857744	13859586	-	13858665	Chr4B	12493948	12495772	-	12494860	0.984	0.962	collinear
gene:TraesCS4B03G0034900	Chr4B	13970511	13974126	+	13972318	Chr4B	12592303	12595919	+	12594111	1.0	1.0	collinear
gene:TraesCS4B03G0035200	Chr4B	13994176	13995863	+	13995019	Chr4B	12616079	12617766	+	12616922	1.0	1.0	collinear
gene:TraesCS4B03G0035500	Chr4B	14234601	14235387	-	14234994	Chr4B	12871748	12872534	-	12872141	1.0	1.0	collinear
gene:TraesCS4B03G0035600	Chr4B	14269259	14273323	+	14271291	Chr4B	12906481	12910545	+	12908513	1.0	1.0	collinear
gene:TraesCS4B03G0036600	Chr4B	14793756	14795965	-	14794860	Chr4B	13463253	13465462	-	13464357	1.0	0.998	collinear
gene:TraesCS4B03G0037000	Chr4B	14819047	14821688	+	14820367	Chr4B	13488934	13491623	+	13490278	1.0	0.973	collinear
gene:TraesCS4B03G0037100	Chr4B	14829643	14834893	+	14832268	Chr4B	13499821	13505071	+	13502446	1.0	1.0	collinear
gene:TraesCS4B03G0037200	Chr4B	14835047	14839810	+	14837428	Chr4B	13505225	13509988	+	13507606	1.0	1.0	collinear
gene:TraesCS4B03G0037300	Chr4B	14866669	14868524	-	14867596	Chr4B	13536830	13538685	-	13537757	1.0	0.998	collinear
gene:TraesCS4B03G0037700	Chr4B	15018264	15019321	+	15018792	Chr4B	13688390	13689445	+	13688917	1.0	0.997	collinear
gene:TraesCS4B03G0037800	Chr4B	15020905	15022023	+	15021464	Chr4B	13691113	13692231	+	13691672	1.0	0.998	collinear
gene:TraesCS4B03G0037900	Chr4B	15022046	15026127	-	15024086	Chr4B	13692254	13696335	-	13694294	1.0	0.998	collinear
gene:TraesCS4B03G0038100	Chr4B	15040448	15043277	-	15041862	Chr4B	13710815	13713623	-	13712219	0.986	0.981	collinear
gene:TraesCS4B03G0038200	Chr4B	15136397	15136759	+	15136578	Chr4B	13811371	13811733	+	13811552	1.0	0.991	collinear
gene:TraesCS4B03G0038300	Chr4B	15149172	15152263	+	15150717	Chr4B	13814065	13817153	+	13815609	1.0	0.996	collinear
gene:TraesCS4B03G0038400	Chr4B	15156746	15162716	+	15159731	Chr4B	13821635	13827608	+	13824621	1.0	0.998	collinear
gene:TraesCS4B03G0038500	Chr4B	15162926	15167293	-	15165109	Chr4B	13827818	13832180	-	13829999	0.998	0.993	collinear
gene:TraesCS4B03G0038900	Chr4B	15684259	15687307	+	15685783	Chr4B	14390688	14393736	+	14392212	1.0	1.0	collinear
gene:TraesCS4B03G0039100	Chr4B	15712104	15715791	+	15713947	Chr4B	14418548	14422238	+	14420393	1.0	0.998	collinear
gene:TraesCS4B03G0039300	Chr4B	15716043	15720952	-	15718497	Chr4B	14422490	14427399	-	14424944	1.0	1.0	collinear
gene:TraesCS4B03G0039400	Chr4B	15732613	15734448	-	15733530	Chr4B	14439822	14441666	-	14440744	1.0	0.988	collinear
gene:TraesCS4B03G0039500	Chr4B	15737018	15740036	-	15738527	Chr4B	14444300	14447058	-	14445679	1.0	0.986	collinear
gene:TraesCS4B03G0039700	Chr4B	15751071	15753626	+	15752348	Chr4B	14453711	14456342	+	14455026	1.0	0.985	collinear
gene:TraesCS4B03G0040200	Chr4B	15766863	15767150	-	15767006	Chr4B	14469557	14469844	-	14469700	1.0	0.979	collinear
gene:TraesCS4B03G0040700	Chr4B	15792986	15794572	+	15793779	Chr4B	14491069	14492653	+	14491861	0.998	0.995	collinear
gene:TraesCS4B03G0040800	Chr4B	15841975	15845957	+	15843966	Chr4B	14523086	14526806	+	14524946	1.0	0.995	collinear
gene:TraesCS4B03G0040900	Chr4B	15846816	15848032	+	15847424	Chr4B	14527973	14529183	+	14528578	0.994	0.988	collinear
gene:TraesCS4B03G0041000	Chr4B	15848203	15853551	-	15850877	Chr4B	14529354	14534702	-	14532028	1.0	0.998	collinear
gene:TraesCS4B03G0041100	Chr4B	15855377	15863470	-	15859423	Chr4B	14536350	14544303	-	14540326	0.962	0.947	collinear
gene:TraesCS4B03G0041200	Chr4B	16001794	16004653	+	16003223	Chr4B	14692346	14695158	+	14693752	0.979	0.976	collinear
gene:TraesCS4B03G0041300	Chr4B	16006143	16010111	+	16008127	Chr4B	14696571	14700538	+	14698554	1.0	1.0	collinear
gene:TraesCS4B03G0041500	Chr4B	16124182	16125149	+	16124665	Chr4B	14809846	14810813	+	14810329	1.0	0.998	collinear
gene:TraesCS4B03G0041600	Chr4B	16127192	16132169	+	16129680	Chr4B	14812856	14817834	+	14815345	1.0	0.997	collinear
gene:TraesCS4B03G0041700	Chr4B	16219932	16223106	+	16221519	Chr4B	15302237	15305621	-	15303929	0.995	0.944	collinear
gene:TraesCS4B03G0043300	Chr4B	16946042	16949083	+	16947562	Chr4B	15030116	15033158	-	15031637	1.0	0.996	collinear
gene:TraesCS4B03G0043800	Chr4B	17141319	17146978	+	17144148	Chr4B	15547685	15553117	+	15550401	1.0	0.993	collinear
gene:TraesCS4B03G0043900	Chr4B	17148921	17154014	-	17151467	Chr4B	15555077	15560160	-	15557618	0.996	0.994	collinear
gene:TraesCS4B03G0044000	Chr4B	17159796	17164440	-	17162118	Chr4B	15566352	15571308	-	15568830	1.0	1.0	collinear
gene:TraesCS4B03G0044900	Chr4B	17328711	17330355	-	17329533	Chr4B	15747525	15749169	-	15748347	1.0	0.995	collinear
gene:TraesCS4B03G0045000	Chr4B	17373898	17374391	-	17374144	Chr4B	15783719	15784212	-	15783965	1.0	1.0	collinear
gene:TraesCS4B03G0045300	Chr4B	17485639	17488430	+	17487034	Chr4B	15893704	15896517	+	15895110	1.0	0.993	collinear
gene:TraesCS4B03G0045400	Chr4B	17494069	17503649	-	17498859	Chr4B	15902166	15911688	-	15906927	1.0	0.999	collinear
gene:TraesCS4B03G0045500	Chr4B	17654480	17659108	-	17656794	Chr4B	16069208	16073827	-	16071517	1.0	0.993	collinear
gene:TraesCS4B03G0046200	Chr4B	17787230	17788021	+	17787625	Chr4B	16581865	16582657	+	16582261	1.0	0.987	collinear
gene:TraesCS4B03G0046300	Chr4B	17789225	17795793	-	17792509	Chr4B	16583873	16590446	-	16587159	1.0	0.986	collinear
gene:TraesCS4B03G0046500	Chr4B	17819946	17826018	+	17822982	Chr4B	16607106	16613178	+	16610142	1.0	0.999	collinear
gene:TraesCS4B03G0046900	Chr4B	18230904	18231356	+	18231130	Chr4B	17046492	17046944	+	17046718	1.0	1.0	collinear
gene:TraesCS4B03G0047700	Chr4B	18406414	18410974	+	18408694	Chr4B	17220052	17224585	+	17222318	1.0	0.995	collinear
gene:TraesCS4B03G0048900	Chr4B	18522191	18523400	+	18522795	Chr4B	17320657	17321867	+	17321262	1.0	0.987	collinear
gene:TraesCS4B03G0049000	Chr4B	18538665	18540367	-	18539516	Chr4B	17337394	17339102	-	17338248	1.0	0.995	collinear
gene:TraesCS4B03G0049100	Chr4B	18596908	18597706	-	18597307	Chr4B	17394878	17395676	-	17395277	1.0	1.0	collinear
gene:TraesCS4B03G0049200	Chr4B	18603320	18603745	-	18603532	Chr4B	17401290	17401715	-	17401502	1.0	1.0	collinear
gene:TraesCS4B03G0049500	Chr4B	18617577	18617909	-	18617743	Chr4B	17415459	17415791	-	17415625	1.0	1.0	collinear
gene:TraesCS4B03G0049600	Chr4B	18739231	18741247	+	18740239	Chr4B	17541603	17543619	+	17542611	1.0	1.0	collinear
gene:TraesCS4B03G0049900	Chr4B	18759574	18764413	+	18761993	Chr4B	17561946	17566785	+	17564365	1.0	1.0	collinear
gene:TraesCS4B03G0050100	Chr4B	18766726	18766929	-	18766827	Chr4B	17569098	17569301	-	17569199	1.0	1.0	collinear
gene:TraesCS4B03G0050200	Chr4B	18782404	18784720	+	18783562	Chr4B	17584776	17587092	+	17585934	1.0	1.0	collinear
gene:TraesCS4B03G0050300	Chr4B	18805099	18806412	+	18805755	Chr4B	17607524	17608837	+	17608180	1.0	1.0	collinear
gene:TraesCS4B03G0050400	Chr4B	18812595	18819367	+	18815981	Chr4B	17615020	17621792	+	17618406	1.0	1.0	collinear
gene:TraesCS4B03G0050500	Chr4B	18825326	18830136	+	18827731	Chr4B	17625915	17630725	+	17628320	1.0	1.0	collinear
gene:TraesCS4B03G0050800	Chr4B	18950698	18958606	+	18954652	Chr4B	17751376	17759284	+	17755330	1.0	1.0	collinear
gene:TraesCS4B03G0050900	Chr4B	18974979	18979979	+	18977479	Chr4B	17775714	17780714	+	17778214	1.0	1.0	collinear
gene:TraesCS4B03G0051000	Chr4B	18981476	18992459	+	18986967	Chr4B	17782211	17793194	+	17787702	1.0	1.0	collinear
gene:TraesCS4B03G0051300	Chr4B	19083191	19089827	+	19086509	Chr4B	17883841	17890477	+	17887159	1.0	1.0	collinear
gene:TraesCS4B03G0051400	Chr4B	19091405	19099969	+	19095687	Chr4B	17892055	17900619	+	17896337	1.0	1.0	collinear
gene:TraesCS4B03G0051500	Chr4B	19189747	19191479	-	19190613	Chr4B	17989672	17991404	-	17990538	1.0	1.0	collinear
gene:TraesCS4B03G0051800	Chr4B	19209147	19211630	+	19210388	Chr4B	18009078	18011550	+	18010314	1.0	0.985	collinear
gene:TraesCS4B03G0051900	Chr4B	19212225	19214454	+	19213339	Chr4B	18012145	18014375	+	18013260	1.0	0.989	collinear
gene:TraesCS4B03G0052000	Chr4B	19215210	19220947	+	19218078	Chr4B	18015111	18020834	+	18017972	1.0	0.995	collinear
gene:TraesCS4B03G0052600	Chr4B	19538313	19541795	+	19540054	Chr4B	18333922	18337404	+	18335663	1.0	1.0	collinear
gene:TraesCS4B03G0052700	Chr4B	19565334	19567088	+	19566211	Chr4B	18360468	18362222	+	18361345	1.0	1.0	collinear
gene:TraesCS4B03G0053000	Chr4B	19714713	19724723	+	19719718	Chr4B	18508132	18518142	+	18513137	1.0	1.0	collinear
gene:TraesCS4B03G0053100	Chr4B	19809631	19816854	+	19813242	Chr4B	18603056	18610279	+	18606667	1.0	1.0	collinear
