gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	ArinaLrFor_tgt_chr	ArinaLrFor_tgt_start	ArinaLrFor_tgt_end	ArinaLrFor_tgt_strand	ArinaLrFor_tgt_midpoint	ArinaLrFor_coverage	ArinaLrFor_identity	segment
gene:TraesCS7B03G0012600	Chr7B	3264575	3273390	+	3268982	Chr5B	478734330	478743145	-	478738737	1.0	0.999	collinear
gene:TraesCS7B03G0012700	Chr7B	3275744	3280289	-	3278016	Chr5B	478727431	478731976	+	478729703	1.0	1.0	collinear
gene:TraesCS7B03G0013100	Chr7B	3425640	3425927	-	3425783	Chr5B	478581908	478582195	+	478582051	1.0	1.0	collinear
gene:TraesCS7B03G0013300	Chr7B	3473390	3482107	-	3477748	Chr5B	478524158	478532875	+	478528516	1.0	1.0	collinear
gene:TraesCS7B03G0013400	Chr7B	3502025	3506191	+	3504108	Chr5B	478500372	478504538	-	478502455	1.0	1.0	collinear
gene:TraesCS7B03G0013500	Chr7B	3510580	3514839	-	3512709	Chr5B	478491724	478495983	+	478493853	1.0	1.0	collinear
gene:TraesCS7B03G0013600	Chr7B	3660476	3664218	+	3662347	Chr5B	478342810	478346563	-	478344686	1.0	0.991	collinear
gene:TraesCS7B03G0013900	Chr7B	3671994	3673638	-	3672816	Chr5B	478333423	478335067	+	478334245	1.0	1.0	collinear
gene:TraesCS7B03G0014000	Chr7B	3694071	3695816	+	3694943	Chr5B	478311217	478312962	-	478312089	1.0	0.999	collinear
gene:TraesCS7B03G0014800	Chr7B	3869795	3871434	+	3870614	Chr5B	478134458	478136097	-	478135277	1.0	1.0	collinear
gene:TraesCS7B03G0014900	Chr7B	4012469	4017710	+	4015089	Chr5B	477987256	477992497	-	477989876	1.0	1.0	collinear
gene:TraesCS7B03G0015100	Chr7B	4023337	4024742	-	4024039	Chr5B	477980215	477981608	+	477980911	0.99	0.988	collinear
gene:TraesCS7B03G0015200	Chr7B	4028025	4030069	-	4029047	Chr5B	477974592	477976802	+	477975697	1.0	0.996	collinear
gene:TraesCS7B03G0016300	Chr7B	4116994	4122172	+	4119583	Chr5B	477880242	477885420	-	477882831	1.0	0.999	collinear
gene:TraesCS7B03G0016400	Chr7B	4122371	4124879	-	4123625	Chr5B	477877535	477880043	+	477878789	1.0	0.998	collinear
gene:TraesCS7B03G0016600	Chr7B	4173687	4176282	+	4174984	Chr5B	477825832	477828427	-	477827129	1.0	0.999	collinear
gene:TraesCS7B03G0017000	Chr7B	4217034	4218371	+	4217702	Chr5B	477793867	477795204	-	477794535	1.0	0.999	collinear
gene:TraesCS7B03G0017200	Chr7B	4228698	4230727	-	4229712	Chr5B	477781614	477783643	+	477782628	1.0	1.0	collinear
gene:TraesCS7B03G0017600	Chr7B	4338296	4345659	+	4341977	Chr5B	477663868	477671573	-	477667720	1.0	1.0	collinear
gene:TraesCS7B03G0017800	Chr7B	4425740	4431517	+	4428628	Chr5B	477578009	477583786	-	477580897	1.0	1.0	collinear
gene:TraesCS7B03G0017900	Chr7B	4469383	4469586	-	4469484	Chr5B	477540057	477540260	+	477540158	1.0	1.0	collinear
gene:TraesCS7B03G0018000	Chr7B	4477157	4481340	+	4479248	Chr5B	477528268	477532451	-	477530359	1.0	1.0	collinear
gene:TraesCS7B03G0018100	Chr7B	4533463	4533718	-	4533590	Chr5B	477474686	477474941	+	477474813	1.0	1.0	collinear
gene:TraesCS7B03G0018200	Chr7B	4646090	4652768	+	4649429	Chr5B	477369177	477375855	-	477372516	1.0	1.0	collinear
gene:TraesCS7B03G0018700	Chr7B	4939060	4939788	-	4939424	Chr5B	477077640	477078368	+	477078004	1.0	1.0	collinear
gene:TraesCS7B03G0018800	Chr7B	4949497	4950210	+	4949853	Chr5B	477067218	477067931	-	477067574	1.0	1.0	collinear
gene:TraesCS7B03G0019200	Chr7B	5228037	5231817	-	5229927	Chr5B	476786070	476789850	+	476787960	1.0	1.0	collinear
gene:TraesCS7B03G0019300	Chr7B	5234592	5237551	-	5236071	Chr5B	476780336	476783295	+	476781815	1.0	1.0	collinear
gene:TraesCS7B03G0019400	Chr7B	5241320	5245276	-	5243298	Chr5B	476772338	476776259	+	476774298	1.0	0.998	collinear
gene:TraesCS7B03G0019500	Chr7B	5387627	5391814	-	5389720	Chr5B	476620095	476624282	+	476622188	1.0	0.999	collinear
gene:TraesCS7B03G0019600	Chr7B	5391944	5395839	+	5393891	Chr5B	476616183	476619965	-	476618074	0.964	0.964	collinear
gene:TraesCS7B03G0022000	Chr7B	5843318	5850518	-	5846918	Chr5B	476472070	476479270	+	476475670	1.0	0.999	collinear
gene:TraesCS7B03G0022100	Chr7B	6242281	6249615	+	6245948	Chr5B	476056013	476062406	-	476059209	1.0	0.991	collinear
gene:TraesCS7B03G0022700	Chr7B	6307057	6325059	-	6316058	Chr5B	475966826	475984832	+	475975829	0.998	0.994	collinear
gene:TraesCS7B03G0022800	Chr7B	6328320	6328690	-	6328505	Chr5B	475963193	475963563	+	475963378	1.0	0.995	collinear
gene:TraesCS7B03G0022900	Chr7B	6357986	6359698	-	6358842	Chr5B	475932318	475933993	+	475933155	0.974	0.966	collinear
gene:TraesCS7B03G0023000	Chr7B	6390975	6402894	-	6396934	Chr5B	475875546	475901084	+	475888315	1.0	0.991	collinear
gene:TraesCS7B03G0023500	Chr7B	6515908	6519369	+	6517638	Chr5B	475761324	475764828	-	475763076	1.0	0.958	collinear
gene:TraesCS7B03G0023700	Chr7B	6572310	6576009	+	6574159	Chr5B	475705628	475709327	-	475707477	1.0	0.996	collinear
gene:TraesCS7B03G0024200	Chr7B	6708493	6711769	+	6710131	Chr5B	475571001	475574277	-	475572639	1.0	1.0	collinear
gene:TraesCS7B03G0024600	Chr7B	6730304	6734509	-	6732406	Chr5B	475548263	475552468	+	475550365	1.0	1.0	collinear
gene:TraesCS7B03G0025200	Chr7B	7084796	7090671	+	7087733	Chr5B	475187153	475193028	-	475190090	1.0	0.999	collinear
gene:TraesCS7B03G0025300	Chr7B	7133948	7134205	+	7134076	Chr5B	475143213	475143470	-	475143341	1.0	1.0	collinear
gene:TraesCS7B03G0025500	Chr7B	7170867	7171798	-	7171332	Chr5B	475105868	475106800	+	475106334	1.0	0.997	collinear
gene:TraesCS7B03G0025800	Chr7B	7253599	7253856	-	7253727	Chr5B	475027999	475028256	+	475028127	1.0	1.0	collinear
gene:TraesCS7B03G0026100	Chr7B	7284286	7310081	+	7297183	Chr5B	474971453	474997256	-	474984354	1.0	0.994	collinear
gene:TraesCS7B03G0027000	Chr7B	7363121	7364017	+	7363569	Chr5B	474916051	474916947	-	474916499	1.0	1.0	collinear
gene:TraesCS7B03G0027100	Chr7B	7369368	7370606	-	7369987	Chr5B	474909464	474910702	+	474910083	1.0	1.0	collinear
gene:TraesCS7B03G0028300	Chr7B	7634994	7640176	-	7637585	Chr5B	474637527	474642709	+	474640118	1.0	1.0	collinear
gene:TraesCS7B03G0028700	Chr7B	7848045	7848935	+	7848490	Chr5B	474571838	474572728	-	474572283	1.0	0.997	collinear
gene:TraesCS7B03G0028800	Chr7B	7854756	7856155	-	7855455	Chr5B	474564620	474566019	+	474565319	1.0	1.0	collinear
gene:TraesCS7B03G0029000	Chr7B	7863320	7865535	+	7864427	Chr5B	474558423	474560638	-	474559530	1.0	0.998	collinear
gene:TraesCS7B03G0029100	Chr7B	7939115	7939426	+	7939270	Chr5B	474491553	474491864	-	474491708	1.0	1.0	collinear
gene:TraesCS7B03G0029400	Chr7B	8239078	8241378	-	8240228	Chr5B	474303339	474305838	+	474304588	1.0	0.972	collinear
gene:TraesCS7B03G0029500	Chr7B	8396140	8398294	-	8397217	Chr5B	474220304	474222458	+	474221381	1.0	0.999	collinear
gene:TraesCS7B03G0029600	Chr7B	8408501	8408833	+	8408667	Chr5B	474210451	474210783	-	474210617	1.0	1.0	collinear
gene:TraesCS7B03G0029700	Chr7B	8410985	8412968	-	8411976	Chr5B	474206316	474208299	+	474207307	1.0	0.997	collinear
gene:TraesCS7B03G0030000	Chr7B	9040037	9043328	+	9041682	Chr5B	473524637	473527571	-	473526104	0.999	0.941	collinear
gene:TraesCS7B03G0030400	Chr7B	9194873	9201781	-	9198327	Chr5B	473446504	473453401	+	473449952	0.994	0.993	collinear
gene:TraesCS7B03G0030600	Chr7B	9532847	9537156	+	9535001	Chr5B	473006657	473010966	-	473008811	1.0	1.0	collinear
gene:TraesCS7B03G0030800	Chr7B	9538747	9541639	-	9540193	Chr5B	473002030	473004922	+	473003476	1.0	1.0	collinear
gene:TraesCS7B03G0030900	Chr7B	9554131	9562829	-	9558480	Chr5B	472980837	472989538	+	472985187	1.0	1.0	collinear
gene:TraesCS7B03G0031000	Chr7B	9590350	9590803	-	9590576	Chr5B	472952863	472953316	+	472953089	1.0	1.0	collinear
gene:TraesCS7B03G0031100	Chr7B	9601762	9602235	-	9601998	Chr5B	472941433	472941906	+	472941669	1.0	1.0	collinear
gene:TraesCS7B03G0031200	Chr7B	9605582	9607023	-	9606302	Chr5B	472936645	472938086	+	472937365	1.0	1.0	collinear
gene:TraesCS7B03G0031600	Chr7B	9661205	9661672	-	9661438	Chr5B	472881969	472882436	+	472882202	1.0	1.0	collinear
gene:TraesCS7B03G0031700	Chr7B	9666048	9666867	-	9666457	Chr5B	472876774	472877593	+	472877183	1.0	1.0	collinear
gene:TraesCS7B03G0031800	Chr7B	10072089	10074089	-	10073089	Chr5B	472452208	472454208	+	472453208	1.0	1.0	collinear
gene:TraesCS7B03G0032300	Chr7B	10544063	10546385	+	10545224	Chr5B	472005034	472007285	-	472006159	1.0	1.0	collinear
gene:TraesCS7B03G0032400	Chr7B	10547429	10553423	-	10550426	Chr5B	471998070	472003990	+	472001030	1.0	0.998	collinear
gene:TraesCS7B03G0032600	Chr7B	10604706	10607023	+	10605864	Chr5B	471945487	471947769	-	471946628	1.0	0.998	collinear
gene:TraesCS7B03G0032800	Chr7B	10893834	10895764	+	10894799	Chr5B	471653196	471655126	-	471654161	1.0	0.993	collinear
gene:TraesCS7B03G0033000	Chr7B	10948512	10952925	-	10950718	Chr5B	471596160	471600572	+	471598366	0.999	0.997	collinear
gene:TraesCS7B03G0033100	Chr7B	10966194	10966511	-	10966352	Chr5B	471591290	471591604	+	471591447	0.99	0.99	collinear
gene:TraesCS7B03G0033400	Chr7B	11031814	11032149	-	11031981	Chr5B	471558309	471558644	+	471558476	1.0	1.0	collinear
gene:TraesCS7B03G0033700	Chr7B	11347584	11349680	+	11348632	Chr5B	471238330	471240426	-	471239378	1.0	1.0	collinear
gene:TraesCS7B03G0033800	Chr7B	11370075	11372420	+	11371247	Chr5B	471215452	471217797	-	471216624	1.0	1.0	collinear
gene:TraesCS7B03G0033900	Chr7B	11427489	11429579	+	11428534	Chr5B	471158294	471160384	-	471159339	1.0	1.0	collinear
gene:TraesCS7B03G0034400	Chr7B	11754859	11755950	+	11755404	Chr5B	470843999	470845090	-	470844544	1.0	1.0	collinear
gene:TraesCS7B03G0035500	Chr7B	12402324	12403972	+	12403148	Chr5B	470241097	470242745	-	470241921	1.0	1.0	collinear
gene:TraesCS7B03G0035800	Chr7B	12616448	12616997	+	12616722	Chr5B	470027419	470027968	-	470027693	1.0	1.0	collinear
gene:TraesCS7B03G0036400	Chr7B	12825511	12828600	-	12827055	Chr5B	469789901	469792990	+	469791445	1.0	1.0	collinear
gene:TraesCS7B03G0036500	Chr7B	12828715	12831509	+	12830112	Chr5B	469786992	469789786	-	469788389	1.0	1.0	collinear
gene:TraesCS7B03G0036900	Chr7B	13045181	13046564	+	13045872	Chr5B	469572034	469573417	-	469572725	1.0	1.0	collinear
gene:TraesCS7B03G0037100	Chr7B	13058869	13060926	-	13059897	Chr5B	469557457	469559514	+	469558485	1.0	1.0	collinear
gene:TraesCS7B03G0037200	Chr7B	13070163	13074003	-	13072083	Chr5B	469544381	469548221	+	469546301	1.0	1.0	collinear
gene:TraesCS7B03G0037800	Chr7B	13228297	13231672	-	13229984	Chr5B	469387327	469390702	+	469389014	1.0	1.0	collinear
gene:TraesCS7B03G0037900	Chr7B	13245333	13248899	-	13247116	Chr5B	469370573	469374139	+	469372356	1.0	1.0	collinear
gene:TraesCS7B03G0038500	Chr7B	13396579	13404775	-	13400677	Chr5B	469216566	469224762	+	469220664	1.0	1.0	collinear
gene:TraesCS7B03G0038800	Chr7B	13581064	13582494	-	13581779	Chr5B	469039088	469040518	+	469039803	1.0	1.0	collinear
gene:TraesCS7B03G0039400	Chr7B	13814676	13815557	+	13815116	Chr5B	468793531	468794412	-	468793971	1.0	1.0	collinear
gene:TraesCS7B03G0039500	Chr7B	13827963	13829345	+	13828654	Chr5B	468779687	468781069	-	468780378	1.0	1.0	collinear
gene:TraesCS7B03G0039600	Chr7B	13913211	13913659	-	13913435	Chr5B	468695488	468695936	+	468695712	1.0	1.0	collinear
gene:TraesCS7B03G0040000	Chr7B	14166727	14168401	+	14167564	Chr5B	468442825	468444499	-	468443662	1.0	1.0	collinear
gene:TraesCS7B03G0040100	Chr7B	14188627	14189373	-	14189000	Chr5B	468421794	468422540	+	468422167	1.0	0.998	collinear
gene:TraesCS7B03G0040800	Chr7B	14660032	14667783	-	14663907	Chr5B	467948619	467956370	+	467952494	1.0	1.0	collinear
gene:TraesCS7B03G0040900	Chr7B	14668269	14669567	-	14668918	Chr5B	467946835	467948133	+	467947484	1.0	1.0	collinear
gene:TraesCS7B03G0041000	Chr7B	14671227	14930635	-	14800931	Chr5B	467732115	467740570	+	467736342	0.925	0.901	collinear
gene:TraesCS7B03G0041600	Chr7B	14921364	14930291	-	14925827	Chr5B	467732426	467741044	+	467736735	0.967	0.918	collinear
gene:TraesCS7B03G0042900	Chr7B	15514426	15525380	-	15519903	Chr5B	467881695	467892661	+	467887178	1.0	0.999	collinear
gene:TraesCS7B03G0043000	Chr7B	15525914	15534375	-	15530144	Chr5B	467872705	467881166	+	467876935	1.0	1.0	collinear
gene:TraesCS7B03G0043600	Chr7B	16190995	16191669	+	16191332	Chr5B	467163964	467164638	-	467164301	1.0	0.994	collinear
gene:TraesCS7B03G0043500	Chr7B	16190993	16192236	+	16191614	Chr5B	467163397	467164640	-	467164018	1.0	0.996	collinear
gene:TraesCS7B03G0043700	Chr7B	16220503	16222168	+	16221335	Chr5B	467133273	467134938	-	467134105	1.0	0.999	collinear
gene:TraesCS7B03G0044300	Chr7B	16281292	16281918	-	16281605	Chr5B	467049527	467050153	+	467049840	1.0	1.0	collinear
gene:TraesCS7B03G0044400	Chr7B	16359076	16359899	-	16359487	Chr5B	466971439	466972256	+	466971847	0.986	0.948	collinear
gene:TraesCS7B03G0044500	Chr7B	16366123	16368890	-	16367506	Chr5B	466962368	466965135	+	466963751	1.0	1.0	collinear
gene:TraesCS7B03G0044600	Chr7B	16393105	16393990	+	16393547	Chr5B	466937269	466938154	-	466937711	1.0	1.0	collinear
gene:TraesCS7B03G0044700	Chr7B	16402440	16403203	+	16402821	Chr5B	466928054	466928817	-	466928435	1.0	1.0	collinear
gene:TraesCS7B03G0044800	Chr7B	16473024	16473833	+	16473428	Chr5B	466857355	466858164	-	466857759	1.0	1.0	collinear
gene:TraesCS7B03G0045100	Chr7B	16488051	16493595	+	16490823	Chr5B	466837335	466842879	-	466840107	1.0	1.0	collinear
gene:TraesCS7B03G0045300	Chr7B	16510169	16510815	+	16510492	Chr5B	466820115	466820761	-	466820438	1.0	1.0	collinear
gene:TraesCS7B03G0045400	Chr7B	16511607	16512784	-	16512195	Chr5B	466818146	466819323	+	466818734	1.0	1.0	collinear
gene:TraesCS7B03G0045800	Chr7B	16562214	16563686	-	16562950	Chr5B	466767370	466768842	+	466768106	1.0	1.0	collinear
gene:TraesCS7B03G0046100	Chr7B	16727031	16734032	+	16730531	Chr5B	466610817	466617817	-	466614317	1.0	1.0	collinear
gene:TraesCS7B03G0046700	Chr7B	16798341	16798751	+	16798546	Chr5B	466546098	466546508	-	466546303	1.0	1.0	collinear
gene:TraesCS7B03G0046800	Chr7B	16799448	16801323	-	16800385	Chr5B	466543526	466545401	+	466544463	1.0	0.998	collinear
gene:TraesCS7B03G0046900	Chr7B	16801637	16808797	-	16805217	Chr5B	466536094	466543212	+	466539653	1.0	0.999	collinear
gene:TraesCS7B03G0047100	Chr7B	17004609	17005699	+	17005154	Chr5B	466339571	466340661	-	466340116	1.0	0.998	collinear
gene:TraesCS7B03G0047600	Chr7B	17086094	17087923	-	17087008	Chr5B	466257654	466259483	+	466258568	1.0	0.998	collinear
gene:TraesCS7B03G0047800	Chr7B	17091182	17101285	-	17096233	Chr5B	466244357	466254461	+	466249409	1.0	0.999	collinear
gene:TraesCS7B03G0048700	Chr7B	17211732	17212817	-	17212274	Chr5B	466131966	466133051	+	466132508	1.0	1.0	collinear
gene:TraesCS7B03G0049300	Chr7B	17322585	17324534	-	17323559	Chr5B	466020453	466022402	+	466021427	1.0	1.0	collinear
gene:TraesCS7B03G0049600	Chr7B	17430587	17432957	+	17431772	Chr5B	465911765	465914135	-	465912950	1.0	1.0	collinear
gene:TraesCS7B03G0049800	Chr7B	17631245	17631655	+	17631450	Chr5B	465715213	465715623	-	465715418	1.0	0.997	collinear
gene:TraesCS7B03G0050100	Chr7B	17649449	17653326	-	17651387	Chr5B	465692022	465695899	+	465693960	1.0	1.0	collinear
gene:TraesCS7B03G0050300	Chr7B	18008514	18010174	+	18009344	Chr5B	465341337	465342997	-	465342167	1.0	1.0	collinear
gene:TraesCS7B03G0050500	Chr7B	18017878	18020315	+	18019096	Chr5B	465331196	465333633	-	465332414	1.0	1.0	collinear
gene:TraesCS7B03G0050600	Chr7B	18200457	18202223	+	18201340	Chr5B	465149334	465151100	-	465150217	1.0	1.0	collinear
gene:TraesCS7B03G0050700	Chr7B	18224629	18226674	+	18225651	Chr5B	465124677	465126722	-	465125699	1.0	1.0	collinear
gene:TraesCS7B03G0050900	Chr7B	18324370	18326405	+	18325387	Chr5B	465025754	465027789	-	465026771	1.0	1.0	collinear
gene:TraesCS7B03G0051200	Chr7B	18441561	18442715	+	18442138	Chr5B	464909213	464910367	-	464909790	1.0	1.0	collinear
gene:TraesCS7B03G0051700	Chr7B	18852894	18853848	-	18853371	Chr5B	464511453	464512407	+	464511930	1.0	1.0	collinear
gene:TraesCS7B03G0051800	Chr7B	19010681	19011193	+	19010937	Chr5B	464352860	464353372	-	464353116	1.0	1.0	collinear
gene:TraesCS7B03G0052300	Chr7B	19114475	19117399	-	19115937	Chr5B	464244077	464247001	+	464245539	1.0	1.0	collinear
gene:TraesCS7B03G0052400	Chr7B	19151308	19159709	+	19155508	Chr5B	464201701	464210102	-	464205901	1.0	1.0	collinear
gene:TraesCS7B03G0052500	Chr7B	19164839	19169331	+	19167085	Chr5B	464192227	464196719	-	464194473	1.0	0.999	collinear
gene:TraesCS7B03G0053200	Chr7B	19343290	19348906	-	19346098	Chr5B	463980138	463985787	+	463982962	1.0	0.999	collinear
gene:TraesCS7B03G0053800	Chr7B	19603609	19609854	-	19606731	Chr5B	463741962	463748205	+	463745083	1.0	0.999	collinear
gene:TraesCS7B03G0054000	Chr7B	19705646	19709691	-	19707668	Chr5B	463644448	463648493	+	463646470	1.0	1.0	collinear
gene:TraesCS7B03G0054100	Chr7B	19712450	19714751	+	19713600	Chr5B	463639405	463641705	-	463640555	1.0	0.999	collinear
gene:TraesCS7B03G0054200	Chr7B	19714301	19724563	-	19719432	Chr5B	463629594	463639855	+	463634724	1.0	1.0	collinear
gene:TraesCS7B03G0054700	Chr7B	20010270	20011162	-	20010716	Chr5B	463262921	463263813	+	463263367	1.0	0.995	collinear
gene:TraesCS7B03G0055300	Chr7B	20611983	20617556	-	20614769	Chr5B	462713446	462720492	+	462716969	1.0	1.0	collinear
gene:TraesCS7B03G0055600	Chr7B	20640873	20641073	-	20640973	Chr5B	462689889	462690089	+	462689989	1.0	1.0	collinear
gene:TraesCS7B03G0056700	Chr7B	20771707	20776589	-	20774148	Chr5B	462554450	462559332	+	462556891	1.0	0.999	collinear
gene:TraesCS7B03G0056900	Chr7B	21034111	21037779	-	21035945	Chr5B	462296180	462299845	+	462298012	1.0	1.0	collinear
gene:TraesCS7B03G0057200	Chr7B	21178765	21182730	-	21180747	Chr5B	462154855	462158820	+	462156837	1.0	1.0	collinear
gene:TraesCS7B03G0057500	Chr7B	21384508	21387876	+	21386192	Chr5B	461950082	461953450	-	461951766	1.0	0.999	collinear
gene:TraesCS7B03G0058300	Chr7B	21528560	21529586	-	21529073	Chr5B	461808149	461809177	+	461808663	1.0	0.997	collinear
gene:TraesCS7B03G0058900	Chr7B	21874555	21875174	+	21874864	Chr5B	461462546	461463165	-	461462855	1.0	1.0	collinear
gene:TraesCS7B03G0059400	Chr7B	22840746	22842450	-	22841598	Chr5B	460493946	460495650	+	460494798	1.0	1.0	collinear
gene:TraesCS7B03G0059500	Chr7B	22954055	22957840	+	22955947	Chr5B	460379434	460383219	-	460381326	1.0	1.0	collinear
gene:TraesCS7B03G0060000	Chr7B	23393953	23395272	-	23394612	Chr5B	459986494	459987813	+	459987153	1.0	1.0	collinear
gene:TraesCS7B03G0060500	Chr7B	23765827	23771126	+	23768476	Chr5B	459613154	459618517	-	459615835	1.0	0.998	collinear
gene:TraesCS7B03G0060600	Chr7B	23779746	23782250	+	23780998	Chr5B	459602010	459604514	-	459603262	1.0	0.995	collinear
gene:TraesCS7B03G0060700	Chr7B	23784081	23784608	-	23784344	Chr5B	459599649	459600176	+	459599912	1.0	0.998	collinear
gene:TraesCS7B03G0060900	Chr7B	23833312	23835134	-	23834223	Chr5B	459549087	459550909	+	459549998	1.0	0.997	collinear
gene:TraesCS7B03G0061100	Chr7B	23932291	23934368	-	23933329	Chr5B	459453425	459455500	+	459454462	0.998	0.997	collinear
gene:TraesCS7B03G0061400	Chr7B	24158363	24163138	+	24160750	Chr5B	459266339	459271118	-	459268728	0.999	0.996	collinear
gene:TraesCS7B03G0061500	Chr7B	24163889	24178236	+	24171062	Chr5B	459251408	459265588	-	459258498	0.999	0.996	collinear
gene:TraesCS7B03G0062100	Chr7B	24360482	24362112	+	24361297	Chr5B	459059755	459061379	-	459060567	0.995	0.994	collinear
gene:TraesCS7B03G0062200	Chr7B	24413259	24413808	+	24413533	Chr5B	459000463	459001012	-	459000737	1.0	0.997	collinear
gene:TraesCS7B03G0062400	Chr7B	24534692	24536233	+	24535462	Chr5B	458878019	458879560	-	458878789	1.0	1.0	collinear
gene:TraesCS7B03G0062500	Chr7B	24561249	24563328	+	24562288	Chr5B	458850917	458852996	-	458851956	1.0	1.0	collinear
gene:TraesCS7B03G0063600	Chr7B	24765901	24767351	+	24766626	Chr5B	458643842	458645292	-	458644567	1.0	0.998	collinear
gene:TraesCS7B03G0063700	Chr7B	24807350	24808766	+	24808058	Chr5B	458600383	458601798	-	458601090	0.998	0.998	collinear
gene:TraesCS7B03G0063900	Chr7B	24868667	24869317	+	24868992	Chr5B	458537461	458538110	-	458537785	0.997	0.997	collinear
gene:TraesCS7B03G0064100	Chr7B	24929546	24930517	+	24930031	Chr5B	458476208	458477179	-	458476693	1.0	1.0	collinear
gene:TraesCS7B03G0064200	Chr7B	24988914	24990264	+	24989589	Chr5B	458416364	458417716	-	458417040	1.0	0.997	collinear
gene:TraesCS7B03G0064900	Chr7B	25059572	25060975	+	25060273	Chr5B	458345266	458346669	-	458345967	1.0	1.0	collinear
gene:TraesCS7B03G0066100	Chr7B	25410443	25411433	-	25410938	Chr5B	457988956	457989946	+	457989451	1.0	1.0	collinear
gene:TraesCS7B03G0066200	Chr7B	25418150	25419077	-	25418613	Chr5B	457981542	457982469	+	457982005	1.0	1.0	collinear
gene:TraesCS7B03G0066600	Chr7B	25502326	25503964	+	25503145	Chr5B	457896536	457898174	-	457897355	1.0	1.0	collinear
gene:TraesCS7B03G0066800	Chr7B	25530951	25533724	-	25532337	Chr5B	457866789	457869562	+	457868175	1.0	1.0	collinear
gene:TraesCS7B03G0066900	Chr7B	25606642	25608728	+	25607685	Chr5B	457782674	457784760	-	457783717	1.0	1.0	collinear
gene:TraesCS7B03G0067100	Chr7B	25615296	25618529	+	25616912	Chr5B	457772873	457776106	-	457774489	1.0	0.999	collinear
gene:TraesCS7B03G0067300	Chr7B	25672508	25673811	+	25673159	Chr5B	457717821	457719124	-	457718472	1.0	1.0	collinear
gene:TraesCS7B03G0067400	Chr7B	25684243	25691203	+	25687723	Chr5B	457700429	457707389	-	457703909	1.0	1.0	collinear
gene:TraesCS7B03G0067500	Chr7B	25728873	25729733	-	25729303	Chr5B	457662416	457663276	+	457662846	1.0	1.0	collinear
gene:TraesCS7B03G0068000	Chr7B	26121794	26133623	-	26127708	Chr5B	457457609	457468443	+	457463026	1.0	1.0	collinear
