gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	ArinaLrFor_tgt_chr	ArinaLrFor_tgt_start	ArinaLrFor_tgt_end	ArinaLrFor_tgt_strand	ArinaLrFor_tgt_midpoint	ArinaLrFor_coverage	ArinaLrFor_identity	segment
gene:TraesCS5D03G0016300	Chr5D	4925161	4925271	-	4925216	Chr5D	1496413	1496523	-	1496468	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0016400	Chr5D	4925715	4926272	+	4925993	Chr5D	1495525	1496082	-	1495803	1.0	0.998	rearrangement:Chr5D_block1
gene:TraesCS5D03G0016800	Chr5D	4929412	4929555	-	4929483	Chr5D	1492242	1492385	+	1492313	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0016900	Chr5D	4929660	4929776	-	4929718	Chr5D	1492021	1492137	+	1492079	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0017300	Chr5D	4931465	4931578	+	4931521	Chr5D	1490219	1490332	-	1490275	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0017400	Chr5D	4932349	4932477	+	4932413	Chr5D	1489320	1489448	-	1489384	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0017500	Chr5D	4932918	4933118	+	4933018	Chr5D	1488679	1488879	-	1488779	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0018000	Chr5D	4935300	4936013	-	4935656	Chr5D	1485783	1486496	+	1486139	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0018400	Chr5D	4938361	4938492	-	4938426	Chr5D	1483304	1483435	+	1483369	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0018500	Chr5D	4938596	4938832	+	4938714	Chr5D	1482964	1483200	-	1483082	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0018700	Chr5D	4939644	4939925	+	4939784	Chr5D	1481871	1482152	-	1482011	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0019200	Chr5D	4943192	4945435	+	4944313	Chr5D	1477819	1480062	-	1478940	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0019300	Chr5D	4945761	4945971	+	4945866	Chr5D	1477283	1477493	-	1477388	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0019800	Chr5D	4948993	4949154	-	4949073	Chr5D	1474100	1474261	+	1474180	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0020000	Chr5D	4949293	4950393	-	4949843	Chr5D	1472861	1473961	+	1473411	1.0	0.998	rearrangement:Chr5D_block1
gene:TraesCS5D03G0020100	Chr5D	4950002	4950451	+	4950226	Chr5D	1472803	1473252	-	1473027	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0020300	Chr5D	4950827	4951042	+	4950934	Chr5D	1472212	1472427	-	1472319	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0020400	Chr5D	4951153	4952147	-	4951650	Chr5D	1471107	1472101	+	1471604	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0020800	Chr5D	4955589	4956654	-	4956121	Chr5D	1466600	1467665	+	1467132	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0021000	Chr5D	4957788	4957982	+	4957885	Chr5D	1465272	1465466	-	1465369	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0021100	Chr5D	4958384	4958494	+	4958439	Chr5D	1464760	1464870	-	1464815	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0021400	Chr5D	4960287	4960754	+	4960520	Chr5D	1462500	1462967	-	1462733	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0021800	Chr5D	4962707	4962894	+	4962800	Chr5D	1460360	1460547	-	1460453	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0022300	Chr5D	4967601	4967705	+	4967653	Chr5D	1455551	1455655	-	1455603	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0022700	Chr5D	4973102	4973800	+	4973451	Chr5D	1449321	1450019	-	1449670	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0023300	Chr5D	5013765	5020319	-	5017042	Chr5D	1403612	1410305	+	1406958	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0023600	Chr5D	5033927	5038681	+	5036304	Chr5D	1385192	1389946	-	1387569	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024000	Chr5D	5126830	5130716	-	5128773	Chr5D	1293414	1297300	+	1295357	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024200	Chr5D	5310399	5319110	+	5314754	Chr5D	1104696	1113394	-	1109045	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024300	Chr5D	5323991	5339694	+	5331842	Chr5D	1084098	1099801	-	1091949	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024400	Chr5D	5339945	5343217	-	5341581	Chr5D	1080575	1083847	+	1082211	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024600	Chr5D	5501293	5503036	+	5502164	Chr5D	921334	923077	-	922205	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024700	Chr5D	5534695	5546126	+	5540410	Chr5D	878093	889520	-	883806	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024800	Chr5D	5567761	5575868	-	5571814	Chr5D	848731	856838	+	852784	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024900	Chr5D	5706212	5708783	-	5707497	Chr5D	715757	718328	+	717042	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025100	Chr5D	5762415	5764094	-	5763254	Chr5D	660439	662118	+	661278	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025200	Chr5D	5772359	5775824	-	5774091	Chr5D	648710	652175	+	650442	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025300	Chr5D	5853737	5856897	+	5855317	Chr5D	567732	570893	-	569312	1.0	0.998	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025400	Chr5D	5906666	5910254	+	5908460	Chr5D	510955	514543	-	512749	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025500	Chr5D	5943007	5947183	+	5945095	Chr5D	471311	475487	-	473399	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025600	Chr5D	5953081	5963542	+	5958311	Chr5D	454898	465415	-	460156	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025700	Chr5D	5997418	5999830	+	5998624	Chr5D	418577	420989	-	419783	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025800	Chr5D	6012640	6017851	+	6015245	Chr5D	400518	405729	-	403123	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0000300	Chr5D	295745	301549	-	298647	Chr5D	6089260	6095060	+	6092160	0.998	0.993	collinear
gene:TraesCS5D03G0000400	Chr5D	306801	310996	+	308898	Chr5D	6079813	6084008	-	6081910	1.0	0.999	collinear
gene:TraesCS5D03G0000500	Chr5D	475881	477308	+	476594	Chr5D	5913563	5914990	-	5914276	1.0	1.0	collinear
gene:TraesCS5D03G0000600	Chr5D	504194	504526	-	504360	Chr5D	5886067	5886399	+	5886233	1.0	0.996	collinear
gene:TraesCS5D03G0000700	Chr5D	504194	504552	-	504373	Chr5D	5886041	5886399	+	5886220	1.0	0.997	collinear
gene:TraesCS5D03G0000900	Chr5D	716462	716794	-	716628	Chr5D	5672807	5673139	+	5672973	1.0	0.996	collinear
gene:TraesCS5D03G0001100	Chr5D	763156	767483	-	765319	Chr5D	5620398	5624837	+	5622617	1.0	0.942	collinear
gene:TraesCS5D03G0001300	Chr5D	929486	932500	+	930993	Chr5D	5456719	5459739	-	5458229	1.0	0.997	collinear
gene:TraesCS5D03G0001500	Chr5D	932731	938642	-	935686	Chr5D	5450573	5456488	+	5453530	1.0	1.0	collinear
gene:TraesCS5D03G0001700	Chr5D	1529495	1530538	+	1530016	Chr5D	4860225	4861268	-	4860746	1.0	1.0	collinear
gene:TraesCS5D03G0001900	Chr5D	1537103	1539147	-	1538125	Chr5D	4851616	4853660	+	4852638	1.0	0.992	collinear
gene:TraesCS5D03G0002100	Chr5D	1605131	1610309	+	1607720	Chr5D	4780375	4785553	-	4782964	1.0	1.0	collinear
gene:TraesCS5D03G0002300	Chr5D	1705168	1712206	-	1708687	Chr5D	4678728	4685766	+	4682247	1.0	1.0	collinear
gene:TraesCS5D03G0002500	Chr5D	1803394	1806327	+	1804860	Chr5D	4584688	4587621	-	4586154	1.0	1.0	collinear
gene:TraesCS5D03G0002700	Chr5D	1866423	1868501	+	1867462	Chr5D	4523059	4524720	-	4523889	0.998	0.987	collinear
gene:TraesCS5D03G0002900	Chr5D	1887729	1890428	-	1889078	Chr5D	4501568	4504267	+	4502917	1.0	1.0	collinear
gene:TraesCS5D03G0003000	Chr5D	2120086	2120451	-	2120268	Chr5D	4270118	4270483	+	4270300	1.0	1.0	collinear
gene:TraesCS5D03G0003100	Chr5D	2121153	2121944	+	2121548	Chr5D	4268625	4269416	-	4269020	1.0	1.0	collinear
gene:TraesCS5D03G0003200	Chr5D	2135387	2142134	+	2138760	Chr5D	4248251	4254998	-	4251624	1.0	1.0	collinear
gene:TraesCS5D03G0003400	Chr5D	2251213	2252857	-	2252035	Chr5D	4138117	4139761	+	4138939	1.0	1.0	collinear
gene:TraesCS5D03G0003500	Chr5D	2286363	2288714	+	2287538	Chr5D	4102205	4104558	-	4103381	1.0	1.0	collinear
gene:TraesCS5D03G0003600	Chr5D	2291637	2302490	+	2297063	Chr5D	4088321	4099282	-	4093801	1.0	0.995	collinear
gene:TraesCS5D03G0003700	Chr5D	2517220	2518242	-	2517731	Chr5D	3891606	3892628	+	3892117	1.0	0.999	collinear
gene:TraesCS5D03G0004200	Chr5D	2615885	2618789	+	2617337	Chr5D	3791479	3794146	-	3792812	0.914	0.914	collinear
gene:TraesCS5D03G0004700	Chr5D	2665098	2671307	+	2668202	Chr5D	3738851	3745060	-	3741955	1.0	1.0	collinear
gene:TraesCS5D03G0004800	Chr5D	2672766	2677982	-	2675374	Chr5D	3732192	3737392	+	3734792	0.991	0.986	collinear
gene:TraesCS5D03G0004900	Chr5D	2679349	2683430	-	2681389	Chr5D	3726744	3730825	+	3728784	1.0	1.0	collinear
gene:TraesCS5D03G0005100	Chr5D	2688714	2693084	+	2690899	Chr5D	3717090	3721460	-	3719275	1.0	1.0	collinear
gene:TraesCS5D03G0005200	Chr5D	2696120	2701036	+	2698578	Chr5D	3709138	3714054	-	3711596	1.0	1.0	collinear
gene:TraesCS5D03G0005300	Chr5D	2814456	2815962	+	2815209	Chr5D	3601482	3602988	-	3602235	1.0	1.0	collinear
gene:TraesCS5D03G0005400	Chr5D	3027689	3029129	+	3028409	Chr5D	3390837	3392277	-	3391557	1.0	1.0	collinear
gene:TraesCS5D03G0005700	Chr5D	3085495	3086987	+	3086241	Chr5D	3333655	3335147	-	3334401	1.0	1.0	collinear
gene:TraesCS5D03G0006000	Chr5D	3150676	3151507	+	3151091	Chr5D	3269140	3269969	-	3269554	0.997	0.997	collinear
gene:TraesCS5D03G0007100	Chr5D	3285989	3291185	-	3288587	Chr5D	3122200	3127407	+	3124803	1.0	1.0	collinear
gene:TraesCS5D03G0007600	Chr5D	3553643	3558815	+	3556229	Chr5D	2854207	2859379	-	2856793	1.0	1.0	collinear
gene:TraesCS5D03G0007700	Chr5D	3560879	3562605	-	3561742	Chr5D	2850417	2852143	+	2851280	1.0	1.0	collinear
gene:TraesCS5D03G0007800	Chr5D	3566317	3566982	+	3566649	Chr5D	2846039	2846704	-	2846371	1.0	1.0	collinear
gene:TraesCS5D03G0007900	Chr5D	3568816	3570710	-	3569763	Chr5D	2842311	2844205	+	2843258	1.0	1.0	collinear
gene:TraesCS5D03G0008000	Chr5D	3579222	3582239	-	3580730	Chr5D	2830779	2833796	+	2832287	1.0	1.0	collinear
gene:TraesCS5D03G0008100	Chr5D	3584251	3584745	+	3584498	Chr5D	2828273	2828767	-	2828520	1.0	1.0	collinear
gene:TraesCS5D03G0008300	Chr5D	3604593	3605039	+	3604816	Chr5D	2807977	2808423	-	2808200	1.0	1.0	collinear
gene:TraesCS5D03G0008400	Chr5D	3608804	3611113	-	3609958	Chr5D	2801903	2804212	+	2803057	1.0	1.0	collinear
gene:TraesCS5D03G0008600	Chr5D	3622739	3623188	+	3622963	Chr5D	2789829	2790278	-	2790053	1.0	0.997	collinear
gene:TraesCS5D03G0008900	Chr5D	3646131	3647699	+	3646915	Chr5D	2765349	2766917	-	2766133	1.0	0.996	collinear
gene:TraesCS5D03G0009200	Chr5D	3649092	3650582	+	3649837	Chr5D	2762466	2763956	-	2763211	1.0	1.0	collinear
gene:TraesCS5D03G0009100	Chr5D	3649059	3653270	-	3651164	Chr5D	2759778	2763989	+	2761883	1.0	1.0	collinear
gene:TraesCS5D03G0009400	Chr5D	3672490	3674058	-	3673274	Chr5D	2738991	2740559	+	2739775	1.0	1.0	collinear
gene:TraesCS5D03G0009800	Chr5D	3763968	3767732	-	3765850	Chr5D	2645448	2649212	+	2647330	1.0	1.0	collinear
gene:TraesCS5D03G0009900	Chr5D	3777701	3780330	+	3779015	Chr5D	2632759	2635388	-	2634073	1.0	1.0	collinear
gene:TraesCS5D03G0010200	Chr5D	4128339	4134929	+	4131634	Chr5D	2287159	2293749	-	2290454	1.0	1.0	collinear
gene:TraesCS5D03G0010300	Chr5D	4138928	4139406	+	4139167	Chr5D	2282682	2283160	-	2282921	1.0	1.0	collinear
gene:TraesCS5D03G0010400	Chr5D	4139960	4143802	+	4141881	Chr5D	2278286	2282128	-	2280207	1.0	1.0	collinear
gene:TraesCS5D03G0010500	Chr5D	4143972	4149511	-	4146741	Chr5D	2272577	2278116	+	2275346	1.0	1.0	collinear
gene:TraesCS5D03G0010700	Chr5D	4214914	4215624	+	4215269	Chr5D	2204497	2205207	-	2204852	1.0	1.0	collinear
gene:TraesCS5D03G0010800	Chr5D	4236946	4237494	+	4237220	Chr5D	2181858	2182406	-	2182132	1.0	1.0	collinear
gene:TraesCS5D03G0010900	Chr5D	4321657	4325110	+	4323383	Chr5D	2094235	2097688	-	2095961	1.0	1.0	collinear
gene:TraesCS5D03G0011400	Chr5D	4601728	4604250	+	4602989	Chr5D	1815419	1817941	-	1816680	1.0	1.0	collinear
gene:TraesCS5D03G0011500	Chr5D	4657637	4660576	+	4659106	Chr5D	1758677	1761616	-	1760146	1.0	1.0	collinear
gene:TraesCS5D03G0011600	Chr5D	4661997	4662533	+	4662265	Chr5D	1756726	1757262	-	1756994	1.0	1.0	collinear
gene:TraesCS5D03G0011700	Chr5D	4662688	4663563	+	4663125	Chr5D	1755696	1756571	-	1756133	1.0	0.998	collinear
gene:TraesCS5D03G0011800	Chr5D	4685322	4688315	-	4686818	Chr5D	1730945	1733940	+	1732442	1.0	1.0	collinear
gene:TraesCS5D03G0012000	Chr5D	4692650	4697978	-	4695314	Chr5D	1721279	1726607	+	1723943	1.0	1.0	collinear
gene:TraesCS5D03G0026800	Chr5D	6773112	6787820	-	6780466	Chr5D	6573742	6588450	-	6581096	1.0	1.0	collinear
gene:TraesCS5D03G0026900	Chr5D	6799651	6803622	+	6801636	Chr5D	6600017	6603988	+	6602002	1.0	1.0	collinear
gene:TraesCS5D03G0027100	Chr5D	6850565	6862517	+	6856541	Chr5D	6653246	6665307	+	6659276	1.0	1.0	collinear
gene:TraesCS5D03G0027200	Chr5D	7052743	7068887	+	7060815	Chr5D	6853907	6869510	+	6861708	1.0	1.0	collinear
gene:TraesCS5D03G0028000	Chr5D	7176715	7179793	+	7178254	Chr5D	6980787	6983865	+	6982326	1.0	1.0	collinear
gene:TraesCS5D03G0028200	Chr5D	7225425	7226098	-	7225761	Chr5D	7029630	7030384	-	7030007	1.0	0.998	collinear
gene:TraesCS5D03G0028300	Chr5D	7225573	7226071	-	7225822	Chr5D	7029778	7030357	-	7030067	1.0	0.997	collinear
gene:TraesCS5D03G0028400	Chr5D	7249912	7250434	-	7250173	Chr5D	7054248	7054770	-	7054509	1.0	1.0	collinear
gene:TraesCS5D03G0028600	Chr5D	7542108	7547074	-	7544591	Chr5D	7330010	7334993	-	7332501	1.0	0.999	collinear
gene:TraesCS5D03G0028900	Chr5D	7632009	7635649	-	7633829	Chr5D	7420290	7423930	-	7422110	1.0	1.0	collinear
gene:TraesCS5D03G0029100	Chr5D	7690081	7698179	+	7694130	Chr5D	7494743	7502841	+	7498792	1.0	1.0	collinear
gene:TraesCS5D03G0029200	Chr5D	7717853	7730573	-	7724213	Chr5D	7522516	7535316	-	7528916	1.0	1.0	collinear
gene:TraesCS5D03G0029700	Chr5D	7759289	7761729	-	7760509	Chr5D	7564030	7566470	-	7565250	1.0	1.0	collinear
gene:TraesCS5D03G0029900	Chr5D	7860986	7877389	-	7869187	Chr5D	7663150	7678706	-	7670928	0.9	0.9	collinear
gene:TraesCS5D03G0030400	Chr5D	8051479	8054654	+	8053066	Chr5D	7852519	7855690	+	7854104	1.0	1.0	collinear
gene:TraesCS5D03G0030600	Chr5D	8086114	8088828	-	8087471	Chr5D	7886871	7889585	-	7888228	1.0	1.0	collinear
gene:TraesCS5D03G0030800	Chr5D	8141689	8143688	+	8142688	Chr5D	7942526	7944525	+	7943525	1.0	1.0	collinear
gene:TraesCS5D03G0030900	Chr5D	8154875	8157233	+	8156054	Chr5D	7955712	7958070	+	7956891	1.0	1.0	collinear
gene:TraesCS5D03G0031100	Chr5D	8169523	8175293	-	8172408	Chr5D	7970359	7976129	-	7973244	1.0	1.0	collinear
gene:TraesCS5D03G0031300	Chr5D	8354136	8383522	+	8368829	Chr5D	8154226	8183357	+	8168791	1.0	1.0	collinear
gene:TraesCS5D03G0032500	Chr5D	8526442	8532020	+	8529231	Chr5D	8327767	8333346	+	8330556	1.0	1.0	collinear
gene:TraesCS5D03G0032700	Chr5D	8534121	8540085	-	8537103	Chr5D	8335447	8341412	-	8338429	1.0	1.0	collinear
gene:TraesCS5D03G0032800	Chr5D	8611516	8614138	-	8612827	Chr5D	8412983	8415605	-	8414294	1.0	1.0	collinear
gene:TraesCS5D03G0032900	Chr5D	8614789	8615043	-	8614916	Chr5D	8416256	8416510	-	8416383	1.0	1.0	collinear
gene:TraesCS5D03G0033000	Chr5D	8649559	8663338	-	8656448	Chr5D	8451029	8464808	-	8457918	1.0	1.0	collinear
gene:TraesCS5D03G0033100	Chr5D	8665040	8668025	-	8666532	Chr5D	8466318	8469303	-	8467810	1.0	1.0	collinear
gene:TraesCS5D03G0033700	Chr5D	8760580	8761485	-	8761032	Chr5D	8560967	8561872	-	8561419	1.0	1.0	collinear
gene:TraesCS5D03G0033600	Chr5D	8760550	8761728	+	8761139	Chr5D	8560937	8562115	+	8561526	1.0	1.0	collinear
gene:TraesCS5D03G0034100	Chr5D	9055345	9056199	+	9055772	Chr5D	8856428	8857282	+	8856855	1.0	1.0	collinear
gene:TraesCS5D03G0034200	Chr5D	9072954	9076493	+	9074723	Chr5D	8881488	8885060	+	8883274	1.0	1.0	collinear
gene:TraesCS5D03G0034500	Chr5D	9130463	9132648	-	9131555	Chr5D	8940628	8942813	-	8941720	1.0	1.0	collinear
gene:TraesCS5D03G0034800	Chr5D	9185614	9186012	+	9185813	Chr5D	8995867	8996265	+	8996066	1.0	1.0	collinear
gene:TraesCS5D03G0035100	Chr5D	9225900	9231687	+	9228793	Chr5D	9036410	9042196	+	9039303	1.0	1.0	collinear
gene:TraesCS5D03G0035300	Chr5D	9235784	9237983	+	9236883	Chr5D	9046293	9048492	+	9047392	1.0	1.0	collinear
gene:TraesCS5D03G0035400	Chr5D	9238099	9242366	-	9240232	Chr5D	9048608	9052875	-	9050741	1.0	1.0	collinear
gene:TraesCS5D03G0035600	Chr5D	9333018	9343813	-	9338415	Chr5D	9142932	9153719	-	9148325	1.0	1.0	collinear
gene:TraesCS5D03G0035800	Chr5D	9395161	9395820	+	9395490	Chr5D	9205067	9205726	+	9205396	1.0	1.0	collinear
gene:TraesCS5D03G0035900	Chr5D	9406057	9407312	+	9406684	Chr5D	9216116	9217371	+	9216743	1.0	1.0	collinear
gene:TraesCS5D03G0036100	Chr5D	9446443	9447447	+	9446945	Chr5D	9255712	9256716	+	9256214	1.0	1.0	collinear
gene:TraesCS5D03G0036200	Chr5D	9499846	9501662	-	9500754	Chr5D	9309160	9310976	-	9310068	1.0	0.999	collinear
gene:TraesCS5D03G0036300	Chr5D	9515824	9518741	-	9517282	Chr5D	9325206	9328123	-	9326664	1.0	1.0	collinear
gene:TraesCS5D03G0036400	Chr5D	9583881	9585814	+	9584847	Chr5D	9393499	9395432	+	9394465	1.0	1.0	collinear
gene:TraesCS5D03G0036600	Chr5D	9639722	9640204	-	9639963	Chr5D	9447481	9447963	-	9447722	1.0	1.0	collinear
gene:TraesCS5D03G0036700	Chr5D	9660913	9661794	+	9661353	Chr5D	9468672	9469553	+	9469112	1.0	1.0	collinear
gene:TraesCS5D03G0037100	Chr5D	9688115	9689533	-	9688824	Chr5D	9495875	9497293	-	9496584	1.0	0.999	collinear
gene:TraesCS5D03G0037600	Chr5D	9835169	9837618	-	9836393	Chr5D	9641540	9643989	-	9642764	1.0	1.0	collinear
gene:TraesCS5D03G0037700	Chr5D	9839250	9844749	-	9841999	Chr5D	9645620	9650942	-	9648281	1.0	1.0	collinear
gene:TraesCS5D03G0037800	Chr5D	10011395	10018127	-	10014761	Chr5D	9817584	9824302	-	9820943	1.0	1.0	collinear
gene:TraesCS5D03G0038000	Chr5D	10056183	10057176	+	10056679	Chr5D	9862380	9863373	+	9862876	1.0	1.0	collinear
gene:TraesCS5D03G0038100	Chr5D	10058326	10066268	-	10062297	Chr5D	9864558	9872501	-	9868529	1.0	1.0	collinear
gene:TraesCS5D03G0038300	Chr5D	10149912	10152613	+	10151262	Chr5D	9956144	9958845	+	9957494	1.0	1.0	collinear
gene:TraesCS5D03G0038400	Chr5D	10173441	10177390	+	10175415	Chr5D	9979675	9983646	+	9981660	0.999	0.996	collinear
gene:TraesCS5D03G0038600	Chr5D	10573532	10577805	+	10575668	Chr5D	10378713	10382986	+	10380849	1.0	1.0	collinear
gene:TraesCS5D03G0038700	Chr5D	10576248	10576604	-	10576426	Chr5D	10381429	10381785	-	10381607	1.0	1.0	collinear
gene:TraesCS5D03G0038900	Chr5D	10600401	10601132	-	10600766	Chr5D	10405601	10406332	-	10405966	1.0	1.0	collinear
gene:TraesCS5D03G0039000	Chr5D	10627124	10633383	+	10630253	Chr5D	10435491	10441750	+	10438620	1.0	0.998	collinear
gene:TraesCS5D03G0039300	Chr5D	10642695	10648565	+	10645630	Chr5D	10451062	10456932	+	10453997	1.0	1.0	collinear
gene:TraesCS5D03G0039400	Chr5D	10730194	10730646	+	10730420	Chr5D	10538773	10539225	+	10538999	1.0	1.0	collinear
gene:TraesCS5D03G0039500	Chr5D	10783165	10783956	+	10783560	Chr5D	10590717	10591508	+	10591112	1.0	1.0	collinear
gene:TraesCS5D03G0039900	Chr5D	10878352	10881339	+	10879845	Chr5D	10684673	10687660	+	10686166	1.0	1.0	collinear
gene:TraesCS5D03G0040000	Chr5D	11002028	11005811	+	11003919	Chr5D	10807615	10811408	+	10809511	1.0	0.987	collinear
gene:TraesCS5D03G0040100	Chr5D	11112799	11113703	-	11113251	Chr5D	10916008	10916912	-	10916460	1.0	1.0	collinear
gene:TraesCS5D03G0040700	Chr5D	11400698	11403390	-	11402044	Chr5D	11206144	11208836	-	11207490	1.0	1.0	collinear
gene:TraesCS5D03G0040800	Chr5D	11406258	11408192	-	11407225	Chr5D	11211704	11213638	-	11212671	1.0	1.0	collinear
gene:TraesCS5D03G0041100	Chr5D	11463934	11465058	+	11464496	Chr5D	11269460	11270584	+	11270022	1.0	0.989	collinear
gene:TraesCS5D03G0041200	Chr5D	11529869	11533644	+	11531756	Chr5D	11335389	11339164	+	11337276	1.0	1.0	collinear
gene:TraesCS5D03G0041400	Chr5D	11671444	11672550	-	11671997	Chr5D	11476356	11477462	-	11476909	1.0	1.0	collinear
gene:TraesCS5D03G0041500	Chr5D	11708289	11709407	-	11708848	Chr5D	11513387	11514505	-	11513946	1.0	0.999	collinear
gene:TraesCS5D03G0041900	Chr5D	12041353	12044397	-	12042875	Chr5D	11844946	11847990	-	11846468	1.0	1.0	collinear
gene:TraesCS5D03G0042200	Chr5D	12251169	12252599	-	12251884	Chr5D	12053595	12055025	-	12054310	1.0	1.0	collinear
gene:TraesCS5D03G0042500	Chr5D	12306016	12313508	-	12309762	Chr5D	12108443	12115935	-	12112189	1.0	0.999	collinear
gene:TraesCS5D03G0043100	Chr5D	12674557	12678922	+	12676739	Chr5D	12481141	12485506	+	12483323	1.0	0.999	collinear
gene:TraesCS5D03G0043200	Chr5D	12679145	12684151	+	12681648	Chr5D	12485729	12490479	+	12488104	1.0	1.0	collinear
