gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	ArinaLrFor_tgt_chr	ArinaLrFor_tgt_start	ArinaLrFor_tgt_end	ArinaLrFor_tgt_strand	ArinaLrFor_tgt_midpoint	ArinaLrFor_coverage	ArinaLrFor_identity	segment
gene:TraesCS4A03G0005400	Chr4A	2778918	2779295	-	2779106	Chr4A	3190646	3191023	-	3190834	1.0	1.0	collinear
gene:TraesCS4A03G0005500	Chr4A	2783068	2789950	-	2786509	Chr4A	3194946	3201826	-	3198386	0.999	0.999	collinear
gene:TraesCS4A03G0005700	Chr4A	2896900	2897945	-	2897422	Chr4A	3313332	3314418	-	3313875	1.0	0.956	collinear
gene:TraesCS4A03G0005800	Chr4A	2930585	2932852	+	2931718	Chr4A	3344117	3346384	+	3345250	1.0	0.998	collinear
gene:TraesCS4A03G0006100	Chr4A	2934653	2937212	+	2935932	Chr4A	3348277	3350839	+	3349558	1.0	0.999	collinear
gene:TraesCS4A03G0006200	Chr4A	2936960	2940182	-	2938571	Chr4A	3350587	3353817	-	3352202	1.0	0.996	collinear
gene:TraesCS4A03G0006300	Chr4A	2942998	2949575	-	2946286	Chr4A	3356702	3363264	-	3359983	0.999	0.998	collinear
gene:TraesCS4A03G0006700	Chr4A	2964010	2964348	+	2964179	Chr4A	3377804	3378142	+	3377973	1.0	1.0	collinear
gene:TraesCS4A03G0006900	Chr4A	2973914	2984600	-	2979257	Chr4A	3389088	3399742	-	3394415	1.0	0.998	collinear
gene:TraesCS4A03G0007100	Chr4A	3050569	3055204	-	3052886	Chr4A	3465855	3470496	-	3468175	1.0	0.997	collinear
gene:TraesCS4A03G0007300	Chr4A	3066937	3070613	-	3068775	Chr4A	3483533	3487209	-	3485371	1.0	0.999	collinear
gene:TraesCS4A03G0007500	Chr4A	3096625	3101109	-	3098867	Chr4A	3524685	3529192	-	3526938	1.0	0.998	collinear
gene:TraesCS4A03G0007600	Chr4A	3101459	3105097	-	3103278	Chr4A	3529542	3533196	-	3531369	0.999	0.993	collinear
gene:TraesCS4A03G0007700	Chr4A	3107379	3109574	-	3108476	Chr4A	3535312	3537541	-	3536426	0.976	0.929	collinear
gene:TraesCS4A03G0008000	Chr4A	3121834	3127155	-	3124494	Chr4A	3549769	3555021	-	3552395	1.0	0.999	collinear
gene:TraesCS4A03G0008100	Chr4A	3129258	3135283	+	3132270	Chr4A	3557163	3563200	+	3560181	1.0	0.998	collinear
gene:TraesCS4A03G0008200	Chr4A	3134254	3140594	-	3137424	Chr4A	3562171	3568540	-	3565355	1.0	1.0	collinear
gene:TraesCS4A03G0008300	Chr4A	3205933	3206955	+	3206444	Chr4A	3633842	3634864	+	3634353	1.0	1.0	collinear
gene:TraesCS4A03G0008400	Chr4A	3238765	3239608	+	3239186	Chr4A	3666499	3667342	+	3666920	1.0	1.0	collinear
gene:TraesCS4A03G0008600	Chr4A	3261415	3263213	+	3262314	Chr4A	3688804	3690602	+	3689703	1.0	1.0	collinear
gene:TraesCS4A03G0008700	Chr4A	3326425	3327669	+	3327047	Chr4A	3753877	3755121	+	3754499	1.0	1.0	collinear
gene:TraesCS4A03G0009200	Chr4A	3354842	3356422	+	3355632	Chr4A	3782370	3783950	+	3783160	1.0	1.0	collinear
gene:TraesCS4A03G0009300	Chr4A	3365529	3365927	-	3365728	Chr4A	3793057	3793455	-	3793256	1.0	1.0	collinear
gene:TraesCS4A03G0009500	Chr4A	3372257	3373213	+	3372735	Chr4A	3799785	3800741	+	3800263	1.0	1.0	collinear
gene:TraesCS4A03G0010000	Chr4A	3426660	3429932	+	3428296	Chr4A	3854195	3857467	+	3855831	1.0	1.0	collinear
gene:TraesCS4A03G0010100	Chr4A	3430702	3432528	+	3431615	Chr4A	3858237	3860063	+	3859150	1.0	1.0	collinear
gene:TraesCS4A03G0010400	Chr4A	3781940	3782996	+	3782468	Chr4A	4209314	4210370	+	4209842	1.0	1.0	collinear
gene:TraesCS4A03G0010500	Chr4A	3851393	3859754	-	3855573	Chr4A	4278596	4286957	-	4282776	1.0	1.0	collinear
gene:TraesCS4A03G0010700	Chr4A	3982734	3986342	-	3984538	Chr4A	4409844	4413556	-	4411700	1.0	1.0	collinear
gene:TraesCS4A03G0011100	Chr4A	4172321	4175894	-	4174107	Chr4A	4592571	4596144	-	4594357	1.0	1.0	collinear
gene:TraesCS4A03G0011200	Chr4A	4219071	4222355	-	4220713	Chr4A	4639130	4642414	-	4640772	1.0	1.0	collinear
gene:TraesCS4A03G0011700	Chr4A	4444831	4448386	-	4446608	Chr4A	4866056	4869605	-	4867830	0.998	0.985	collinear
gene:TraesCS4A03G0011800	Chr4A	4499291	4504470	-	4501880	Chr4A	4920759	4925935	-	4923347	1.0	0.999	collinear
gene:TraesCS4A03G0011900	Chr4A	4560580	4567056	-	4563818	Chr4A	4982398	4988849	-	4985623	1.0	0.999	collinear
gene:TraesCS4A03G0012300	Chr4A	4591425	4593909	-	4592667	Chr4A	5013163	5015647	-	5014405	1.0	0.999	collinear
gene:TraesCS4A03G0012400	Chr4A	4596684	4602109	-	4599396	Chr4A	5018439	5023864	-	5021151	1.0	0.997	collinear
gene:TraesCS4A03G0012600	Chr4A	4608919	4609802	+	4609360	Chr4A	5042342	5043071	+	5042706	0.928	0.928	collinear
gene:TraesCS4A03G0012700	Chr4A	4613865	4615981	+	4614923	Chr4A	5047166	5049282	+	5048224	1.0	0.999	collinear
gene:TraesCS4A03G0012800	Chr4A	4746764	4750893	-	4748828	Chr4A	5180258	5184395	-	5182326	1.0	1.0	collinear
gene:TraesCS4A03G0013000	Chr4A	4765486	4768837	-	4767161	Chr4A	5193934	5197285	-	5195609	1.0	1.0	collinear
gene:TraesCS4A03G0013100	Chr4A	4788667	4792278	+	4790472	Chr4A	5217080	5220691	+	5218885	1.0	0.996	collinear
gene:TraesCS4A03G0013200	Chr4A	4793797	4794162	+	4793979	Chr4A	5222210	5222575	+	5222392	1.0	0.997	collinear
gene:TraesCS4A03G0013400	Chr4A	4804208	4805190	-	4804699	Chr4A	5232622	5233604	-	5233113	1.0	1.0	collinear
gene:TraesCS4A03G0013500	Chr4A	4813813	4815493	-	4814653	Chr4A	5242287	5243967	-	5243127	1.0	0.999	collinear
gene:TraesCS4A03G0013600	Chr4A	4817972	4819251	+	4818611	Chr4A	5246446	5247725	+	5247085	1.0	1.0	collinear
gene:TraesCS4A03G0013700	Chr4A	4836842	4840913	+	4838877	Chr4A	5265631	5269702	+	5267666	1.0	0.999	collinear
gene:TraesCS4A03G0014400	Chr4A	5028278	5031575	+	5029926	Chr4A	5458814	5462111	+	5460462	1.0	1.0	collinear
gene:TraesCS4A03G0014600	Chr4A	5084326	5085797	+	5085061	Chr4A	5523753	5525224	+	5524488	1.0	1.0	collinear
gene:TraesCS4A03G0014700	Chr4A	5155150	5161485	+	5158317	Chr4A	5594740	5601179	+	5597959	1.0	1.0	collinear
gene:TraesCS4A03G0014800	Chr4A	5181978	5189544	-	5185761	Chr4A	5621415	5628840	-	5625127	1.0	1.0	collinear
gene:TraesCS4A03G0014900	Chr4A	5308550	5310305	+	5309427	Chr4A	5747298	5749053	+	5748175	1.0	1.0	collinear
gene:TraesCS4A03G0015000	Chr4A	5364132	5366668	+	5365400	Chr4A	5803196	5805731	+	5804463	1.0	1.0	collinear
gene:TraesCS4A03G0015100	Chr4A	5422681	5425025	+	5423853	Chr4A	5861541	5863885	+	5862713	1.0	1.0	collinear
gene:TraesCS4A03G0015500	Chr4A	5483729	5485212	+	5484470	Chr4A	5920298	5921781	+	5921039	1.0	1.0	collinear
gene:TraesCS4A03G0015600	Chr4A	5485467	5489196	-	5487331	Chr4A	5922036	5925765	-	5923900	1.0	1.0	collinear
gene:TraesCS4A03G0015700	Chr4A	5511627	5512007	-	5511817	Chr4A	5948112	5948492	-	5948302	1.0	1.0	collinear
gene:TraesCS4A03G0015800	Chr4A	5512600	5512905	-	5512752	Chr4A	5949085	5949390	-	5949237	1.0	1.0	collinear
gene:TraesCS4A03G0015900	Chr4A	5623219	5629414	-	5626316	Chr4A	6059905	6066100	-	6063002	1.0	1.0	collinear
gene:TraesCS4A03G0016200	Chr4A	5665706	5666551	+	5666128	Chr4A	6102447	6103292	+	6102869	1.0	1.0	collinear
gene:TraesCS4A03G0016300	Chr4A	5701054	5702409	-	5701731	Chr4A	6138143	6139498	-	6138820	1.0	1.0	collinear
gene:TraesCS4A03G0016500	Chr4A	5770600	5771973	-	5771286	Chr4A	6206566	6207939	-	6207252	1.0	0.999	collinear
gene:TraesCS4A03G0016600	Chr4A	5774081	5775445	-	5774763	Chr4A	6210047	6211411	-	6210729	1.0	0.996	collinear
gene:TraesCS4A03G0016700	Chr4A	5791428	5792902	+	5792165	Chr4A	6227447	6228921	+	6228184	1.0	0.997	collinear
gene:TraesCS4A03G0016800	Chr4A	5793526	5798387	-	5795956	Chr4A	6229545	6234404	-	6231974	1.0	0.996	collinear
gene:TraesCS4A03G0016900	Chr4A	5930148	5930953	+	5930550	Chr4A	6366080	6366885	+	6366482	1.0	1.0	collinear
gene:TraesCS4A03G0017000	Chr4A	5940061	5940753	+	5940407	Chr4A	6376002	6376694	+	6376348	1.0	1.0	collinear
gene:TraesCS4A03G0017100	Chr4A	5940214	5949407	-	5944810	Chr4A	6376155	6385349	-	6380752	1.0	1.0	collinear
gene:TraesCS4A03G0017400	Chr4A	5961057	5965225	+	5963141	Chr4A	6397004	6401108	+	6399056	1.0	1.0	collinear
gene:TraesCS4A03G0017500	Chr4A	5966525	5968986	+	5967755	Chr4A	6402408	6404869	+	6403638	1.0	1.0	collinear
gene:TraesCS4A03G0017700	Chr4A	5973701	5975480	+	5974590	Chr4A	6409584	6411377	+	6410480	1.0	0.997	collinear
gene:TraesCS4A03G0017900	Chr4A	5975822	5976896	-	5976359	Chr4A	6411723	6412797	-	6412260	1.0	1.0	collinear
gene:TraesCS4A03G0018000	Chr4A	5977575	5989753	+	5983664	Chr4A	6413476	6425451	+	6419463	1.0	1.0	collinear
gene:TraesCS4A03G0018100	Chr4A	5990164	5990274	-	5990219	Chr4A	6425862	6425972	-	6425917	1.0	1.0	collinear
gene:TraesCS4A03G0018400	Chr4A	5991936	5995690	-	5993813	Chr4A	6427634	6431388	-	6429511	1.0	0.999	collinear
gene:TraesCS4A03G0018700	Chr4A	6296499	6302298	+	6299398	Chr4A	6736113	6741912	+	6739012	1.0	1.0	collinear
gene:TraesCS4A03G0018800	Chr4A	6391360	6391976	+	6391668	Chr4A	6831196	6831812	+	6831504	1.0	1.0	collinear
gene:TraesCS4A03G0019000	Chr4A	6416551	6417188	+	6416869	Chr4A	6856445	6857082	+	6856763	1.0	1.0	collinear
gene:TraesCS4A03G0019100	Chr4A	6432221	6432724	+	6432472	Chr4A	6872132	6872635	+	6872383	1.0	1.0	collinear
gene:TraesCS4A03G0019200	Chr4A	6438299	6438727	+	6438513	Chr4A	6878210	6878638	+	6878424	1.0	1.0	collinear
gene:TraesCS4A03G0019500	Chr4A	6590079	6593605	-	6591842	Chr4A	7028323	7031849	-	7030086	1.0	1.0	collinear
gene:TraesCS4A03G0019600	Chr4A	6757135	6758842	-	6757988	Chr4A	7189476	7191183	-	7190329	1.0	1.0	collinear
gene:TraesCS4A03G0019700	Chr4A	6771869	6772548	-	6772208	Chr4A	7204170	7204849	-	7204509	1.0	1.0	collinear
gene:TraesCS4A03G0019900	Chr4A	6838732	6842686	+	6840709	Chr4A	7267992	7271896	+	7269944	1.0	1.0	collinear
gene:TraesCS4A03G0020000	Chr4A	6843680	6847028	-	6845354	Chr4A	7272890	7276238	-	7274564	1.0	1.0	collinear
gene:TraesCS4A03G0020200	Chr4A	6875868	6877346	+	6876607	Chr4A	7305070	7306548	+	7305809	1.0	1.0	collinear
gene:TraesCS4A03G0020300	Chr4A	6886387	6891715	-	6889051	Chr4A	7315590	7320914	-	7318252	1.0	1.0	collinear
gene:TraesCS4A03G0020700	Chr4A	7109748	7111388	+	7110568	Chr4A	7531761	7533401	+	7532581	1.0	0.996	collinear
gene:TraesCS4A03G0020800	Chr4A	7112212	7113115	-	7112663	Chr4A	7534220	7535124	-	7534672	1.0	0.995	collinear
gene:TraesCS4A03G0020900	Chr4A	7114886	7115683	-	7115284	Chr4A	7536824	7537621	-	7537222	1.0	0.996	collinear
gene:TraesCS4A03G0021000	Chr4A	7120320	7123189	+	7121754	Chr4A	7542238	7545107	+	7543672	1.0	0.999	collinear
gene:TraesCS4A03G0021100	Chr4A	7132259	7132465	-	7132362	Chr4A	7554229	7554435	-	7554332	1.0	0.99	collinear
gene:TraesCS4A03G0021300	Chr4A	7278836	7280568	-	7279702	Chr4A	7700539	7702262	-	7701400	0.994	0.992	collinear
gene:TraesCS4A03G0021400	Chr4A	7354862	7358869	+	7356865	Chr4A	7779948	7783763	+	7781855	1.0	0.995	collinear
gene:TraesCS4A03G0021500	Chr4A	7361400	7362491	-	7361945	Chr4A	7786294	7787385	-	7786839	1.0	0.997	collinear
gene:TraesCS4A03G0021700	Chr4A	7416747	7419915	-	7418331	Chr4A	7829025	7832152	-	7830588	1.0	1.0	collinear
gene:TraesCS4A03G0022100	Chr4A	7567497	7568453	+	7567975	Chr4A	7969191	7970147	+	7969669	1.0	0.998	collinear
gene:TraesCS4A03G0022300	Chr4A	7706932	7710397	-	7708664	Chr4A	8108058	8111508	-	8109783	0.995	0.995	collinear
gene:TraesCS4A03G0022400	Chr4A	7713930	7717390	+	7715660	Chr4A	8115041	8118501	+	8116771	1.0	1.0	collinear
gene:TraesCS4A03G0022500	Chr4A	7717608	7718570	-	7718089	Chr4A	8118719	8119681	-	8119200	1.0	1.0	collinear
gene:TraesCS4A03G0022600	Chr4A	7732450	7737522	-	7734986	Chr4A	8133548	8138620	-	8136084	1.0	1.0	collinear
gene:TraesCS4A03G0023300	Chr4A	8170087	8173097	+	8171592	Chr4A	8570190	8573200	+	8571695	1.0	0.999	collinear
gene:TraesCS4A03G0023700	Chr4A	8476540	8477862	-	8477201	Chr4A	8876328	8877650	-	8876989	1.0	1.0	collinear
gene:TraesCS4A03G0023900	Chr4A	8546928	8548721	+	8547824	Chr4A	8946588	8948381	+	8947484	1.0	1.0	collinear
gene:TraesCS4A03G0024000	Chr4A	8550707	8553935	-	8552321	Chr4A	8950483	8953711	-	8952097	1.0	1.0	collinear
gene:TraesCS4A03G0024100	Chr4A	8557328	8562444	-	8559886	Chr4A	8957106	8962222	-	8959664	1.0	1.0	collinear
gene:TraesCS4A03G0024300	Chr4A	9019138	9022576	+	9020857	Chr4A	9418377	9420904	+	9419640	0.994	0.994	collinear
gene:TraesCS4A03G0024500	Chr4A	9336564	9336944	+	9336754	Chr4A	9735603	9735983	+	9735793	1.0	1.0	collinear
gene:TraesCS4A03G0024600	Chr4A	9339825	9343573	+	9341699	Chr4A	9738864	9742610	+	9740737	1.0	1.0	collinear
gene:TraesCS4A03G0024700	Chr4A	9358737	9361433	+	9360085	Chr4A	9757772	9760468	+	9759120	1.0	1.0	collinear
gene:TraesCS4A03G0025000	Chr4A	9410835	9413485	-	9412160	Chr4A	9809964	9812614	-	9811289	1.0	1.0	collinear
gene:TraesCS4A03G0025100	Chr4A	9414522	9417382	-	9415952	Chr4A	9813651	9816511	-	9815081	1.0	1.0	collinear
gene:TraesCS4A03G0025200	Chr4A	9418818	9419593	+	9419205	Chr4A	9817947	9818722	+	9818334	1.0	1.0	collinear
gene:TraesCS4A03G0025300	Chr4A	9429774	9430286	+	9430030	Chr4A	9828902	9829414	+	9829158	1.0	1.0	collinear
gene:TraesCS4A03G0025400	Chr4A	9446191	9446717	+	9446454	Chr4A	9845137	9845663	+	9845400	1.0	1.0	collinear
gene:TraesCS4A03G0025500	Chr4A	9511958	9512320	+	9512139	Chr4A	9910544	9910906	+	9910725	1.0	1.0	collinear
gene:TraesCS4A03G0025600	Chr4A	9516751	9517572	+	9517161	Chr4A	9915337	9916158	+	9915747	1.0	1.0	collinear
gene:TraesCS4A03G0025700	Chr4A	9575947	9581895	+	9578921	Chr4A	9974889	9980920	+	9977904	1.0	1.0	collinear
gene:TraesCS4A03G0025800	Chr4A	9584030	9584740	-	9584385	Chr4A	9983055	9983812	-	9983433	1.0	0.932	collinear
gene:TraesCS4A03G0025900	Chr4A	9586948	9587602	-	9587275	Chr4A	9986019	9986673	-	9986346	1.0	1.0	collinear
gene:TraesCS4A03G0026200	Chr4A	9866494	9867996	-	9867245	Chr4A	10265816	10267318	-	10266567	1.0	1.0	collinear
gene:TraesCS4A03G0026300	Chr4A	9868737	9873493	-	9871115	Chr4A	10268060	10272816	-	10270438	1.0	1.0	collinear
gene:TraesCS4A03G0026400	Chr4A	9889203	9892646	-	9890924	Chr4A	10288384	10291827	-	10290105	1.0	0.999	collinear
gene:TraesCS4A03G0026800	Chr4A	10123284	10124347	-	10123815	Chr4A	10521689	10522752	-	10522220	1.0	1.0	collinear
gene:TraesCS4A03G0026900	Chr4A	10491113	10491433	-	10491273	Chr4A	10889656	10889976	-	10889816	1.0	0.996	collinear
gene:TraesCS4A03G0027000	Chr4A	10588371	10591656	-	10590013	Chr4A	10987667	10991047	-	10989357	1.0	1.0	collinear
gene:TraesCS4A03G0027200	Chr4A	10887798	10889674	+	10888736	Chr4A	11287358	11289233	+	11288295	1.0	0.998	collinear
gene:TraesCS4A03G0027400	Chr4A	11132761	11138297	+	11135529	Chr4A	11537903	11543435	+	11540669	0.999	0.998	collinear
gene:TraesCS4A03G0027700	Chr4A	11221347	11222722	-	11222034	Chr4A	11641535	11642910	-	11642222	1.0	0.998	collinear
gene:TraesCS4A03G0027800	Chr4A	11245317	11247817	+	11246567	Chr4A	11665437	11667937	+	11666687	1.0	1.0	collinear
gene:TraesCS4A03G0028000	Chr4A	11266047	11266965	+	11266506	Chr4A	11687719	11688638	+	11688178	1.0	0.993	collinear
gene:TraesCS4A03G0028100	Chr4A	11308483	11312047	+	11310265	Chr4A	11734224	11737815	+	11736019	0.998	0.986	collinear
gene:TraesCS4A03G0028300	Chr4A	11312152	11315724	-	11313938	Chr4A	11737929	11741498	-	11739713	1.0	0.997	collinear
gene:TraesCS4A03G0028900	Chr4A	11545835	11546206	+	11546020	Chr4A	11973231	11973602	+	11973416	1.0	0.997	collinear
gene:TraesCS4A03G0029000	Chr4A	11568182	11568292	-	11568237	Chr4A	11995590	11995700	-	11995645	1.0	0.99	collinear
gene:TraesCS4A03G0029100	Chr4A	11591766	11594017	+	11592891	Chr4A	12019362	12021789	+	12020575	1.0	0.996	collinear
gene:TraesCS4A03G0029500	Chr4A	11616707	11621495	+	11619101	Chr4A	12054329	12059108	+	12056718	1.0	0.998	collinear
gene:TraesCS4A03G0029600	Chr4A	11622018	11624002	-	11623010	Chr4A	12059633	12061617	-	12060625	1.0	0.997	collinear
gene:TraesCS4A03G0029700	Chr4A	11651219	11652308	+	11651763	Chr4A	12089011	12090100	+	12089555	1.0	1.0	collinear
gene:TraesCS4A03G0029800	Chr4A	11656997	11658342	+	11657669	Chr4A	12094789	12096134	+	12095461	1.0	1.0	collinear
gene:TraesCS4A03G0030000	Chr4A	11661466	11663925	-	11662695	Chr4A	12099258	12101717	-	12100487	1.0	1.0	collinear
gene:TraesCS4A03G0030100	Chr4A	11716245	11720942	+	11718593	Chr4A	12154002	12158699	+	12156350	1.0	1.0	collinear
gene:TraesCS4A03G0030200	Chr4A	11717678	11720942	-	11719310	Chr4A	12155435	12158699	-	12157067	1.0	1.0	collinear
gene:TraesCS4A03G0030400	Chr4A	11752810	11756395	+	11754602	Chr4A	12190611	12194196	+	12192403	1.0	0.999	collinear
gene:TraesCS4A03G0030500	Chr4A	11756499	11758031	-	11757265	Chr4A	12194300	12195832	-	12195066	1.0	0.999	collinear
gene:TraesCS4A03G0030600	Chr4A	11761147	11761731	-	11761439	Chr4A	12198545	12199129	-	12198837	1.0	0.991	collinear
gene:TraesCS4A03G0030700	Chr4A	11785760	11786350	+	11786055	Chr4A	12244324	12244914	+	12244619	1.0	1.0	collinear
gene:TraesCS4A03G0031000	Chr4A	11924219	11925514	+	11924866	Chr4A	12367846	12369141	+	12368493	1.0	0.998	collinear
gene:TraesCS4A03G0031400	Chr4A	12089191	12090486	+	12089838	Chr4A	12586623	12587918	+	12587270	1.0	0.969	collinear
gene:TraesCS4A03G0031500	Chr4A	12097448	12098719	-	12098083	Chr4A	12594783	12596054	-	12595418	1.0	0.997	collinear
gene:TraesCS4A03G0031600	Chr4A	12101574	12105497	-	12103535	Chr4A	12598909	12602832	-	12600870	1.0	1.0	collinear
gene:TraesCS4A03G0031700	Chr4A	12144836	12147273	-	12146054	Chr4A	12641822	12644259	-	12643040	1.0	0.998	collinear
gene:TraesCS4A03G0032100	Chr4A	12324169	12326632	+	12325400	Chr4A	12749545	12752007	+	12750776	0.998	0.996	collinear
gene:TraesCS4A03G0032200	Chr4A	12327053	12331148	+	12329100	Chr4A	12752574	12756669	+	12754621	1.0	1.0	collinear
gene:TraesCS4A03G0032300	Chr4A	12331731	12334143	+	12332937	Chr4A	12757252	12759664	+	12758458	1.0	0.997	collinear
gene:TraesCS4A03G0032600	Chr4A	12528070	12529896	+	12528983	Chr4A	12964235	12966061	+	12965148	1.0	0.997	collinear
gene:TraesCS4A03G0032700	Chr4A	12532297	12534546	+	12533421	Chr4A	12968391	12970638	+	12969514	0.996	0.987	collinear
gene:TraesCS4A03G0032800	Chr4A	12551262	12553027	+	12552144	Chr4A	12986781	12988546	+	12987663	1.0	0.999	collinear
gene:TraesCS4A03G0033900	Chr4A	12608574	12613868	-	12611221	Chr4A	13035256	13040550	-	13037903	1.0	0.999	collinear
gene:TraesCS4A03G0034400	Chr4A	12920281	12923608	+	12921944	Chr4A	13357425	13360928	+	13359176	1.0	0.995	collinear
gene:TraesCS4A03G0035600	Chr4A	13576495	13578019	+	13577257	Chr4A	13987488	13989014	+	13988251	0.999	0.991	collinear
gene:TraesCS4A03G0035700	Chr4A	13578230	13581072	-	13579651	Chr4A	13989225	13992115	-	13990670	1.0	0.999	collinear
gene:TraesCS4A03G0035800	Chr4A	13663764	13665538	+	13664651	Chr4A	14078921	14080665	+	14079793	0.982	0.975	collinear
gene:TraesCS4A03G0035900	Chr4A	13667117	13670453	-	13668785	Chr4A	14082067	14085374	-	14083720	0.989	0.987	collinear
gene:TraesCS4A03G0036200	Chr4A	13678392	13680451	-	13679421	Chr4A	14094382	14096442	-	14095412	1.0	0.996	collinear
gene:TraesCS4A03G0036500	Chr4A	13939369	13943683	+	13941526	Chr4A	14352027	14356337	+	14354182	1.0	0.99	collinear
gene:TraesCS4A03G0036600	Chr4A	13944146	13947532	-	13945839	Chr4A	14356875	14360261	-	14358568	1.0	0.999	collinear
gene:TraesCS4A03G0036800	Chr4A	14082392	14082709	+	14082550	Chr4A	14494216	14494533	+	14494374	1.0	1.0	collinear
gene:TraesCS4A03G0036700	Chr4A	14081792	14086125	-	14083958	Chr4A	14493616	14497949	-	14495782	1.0	0.996	collinear
