gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	ArinaLrFor_tgt_chr	ArinaLrFor_tgt_start	ArinaLrFor_tgt_end	ArinaLrFor_tgt_strand	ArinaLrFor_tgt_midpoint	ArinaLrFor_coverage	ArinaLrFor_identity	segment
gene:TraesCS7A03G0012400	Chr7A	2978598	2981378	-	2979988	Chr7A	10684893	10687673	+	10686283	1.0	0.999	collinear
gene:TraesCS7A03G0012500	Chr7A	2988793	2993614	+	2991203	Chr7A	10668781	10673602	-	10671191	1.0	1.0	collinear
gene:TraesCS7A03G0012700	Chr7A	2998778	3001478	+	3000128	Chr7A	10660916	10663616	-	10662266	1.0	1.0	collinear
gene:TraesCS7A03G0012800	Chr7A	3067984	3069180	+	3068582	Chr7A	10592924	10594120	-	10593522	1.0	1.0	collinear
gene:TraesCS7A03G0013200	Chr7A	3126732	3132139	-	3129435	Chr7A	10529785	10535192	+	10532488	1.0	1.0	collinear
gene:TraesCS7A03G0013300	Chr7A	3134749	3138526	+	3136637	Chr7A	10523398	10527175	-	10525286	1.0	0.998	collinear
gene:TraesCS7A03G0013900	Chr7A	3264706	3268044	+	3266375	Chr7A	10394337	10397675	-	10396006	1.0	0.999	collinear
gene:TraesCS7A03G0014200	Chr7A	3278385	3282520	-	3280452	Chr7A	10379863	10383998	+	10381930	1.0	1.0	collinear
gene:TraesCS7A03G0014400	Chr7A	3329954	3335151	-	3332552	Chr7A	10327184	10332382	+	10329783	1.0	0.999	collinear
gene:TraesCS7A03G0014500	Chr7A	3393323	3394372	+	3393847	Chr7A	10268077	10269126	-	10268601	1.0	1.0	collinear
gene:TraesCS7A03G0014600	Chr7A	3398397	3420268	+	3409332	Chr7A	10242414	10264451	-	10253432	0.999	0.991	collinear
gene:TraesCS7A03G0014700	Chr7A	3435923	3439655	+	3437789	Chr7A	10222992	10226724	-	10224858	1.0	1.0	collinear
gene:TraesCS7A03G0014900	Chr7A	3446965	3449028	-	3447996	Chr7A	10213537	10215600	+	10214568	1.0	1.0	collinear
gene:TraesCS7A03G0015100	Chr7A	3502667	3507393	+	3505030	Chr7A	10155578	10160054	-	10157816	0.938	0.938	collinear
gene:TraesCS7A03G0015400	Chr7A	3535034	3539531	+	3537282	Chr7A	10123481	10127978	-	10125729	1.0	1.0	collinear
gene:TraesCS7A03G0015600	Chr7A	3546804	3556209	-	3551506	Chr7A	10106803	10116208	+	10111505	1.0	1.0	collinear
gene:TraesCS7A03G0016000	Chr7A	3663911	3665431	-	3664671	Chr7A	9997132	9998652	+	9997892	1.0	1.0	collinear
gene:TraesCS7A03G0016100	Chr7A	3692034	3695203	-	3693618	Chr7A	9967050	9970219	+	9968634	1.0	1.0	collinear
gene:TraesCS7A03G0016200	Chr7A	3702171	3706803	+	3704487	Chr7A	9955452	9960084	-	9957768	1.0	0.999	collinear
gene:TraesCS7A03G0016500	Chr7A	3748234	3755701	-	3751967	Chr7A	9906419	9913886	+	9910152	1.0	1.0	collinear
gene:TraesCS7A03G0016700	Chr7A	3898594	3902526	+	3900560	Chr7A	9759445	9763379	-	9761412	1.0	0.999	collinear
gene:TraesCS7A03G0017000	Chr7A	3922888	3926902	-	3924895	Chr7A	9735085	9739083	+	9737084	0.992	0.983	collinear
gene:TraesCS7A03G0017300	Chr7A	3958659	3963485	-	3961072	Chr7A	9714223	9719049	+	9716636	0.999	0.993	collinear
gene:TraesCS7A03G0017400	Chr7A	3964572	3969793	-	3967182	Chr7A	9707923	9713135	+	9710529	0.995	0.992	collinear
gene:TraesCS7A03G0017500	Chr7A	3969939	3972006	+	3970972	Chr7A	9705699	9707777	-	9706738	1.0	0.996	collinear
gene:TraesCS7A03G0017700	Chr7A	3977724	3980995	-	3979359	Chr7A	9696683	9699972	+	9698327	1.0	0.997	collinear
gene:TraesCS7A03G0017900	Chr7A	4025082	4030195	-	4027638	Chr7A	9647556	9652613	+	9650084	0.994	0.992	collinear
gene:TraesCS7A03G0018000	Chr7A	4096204	4096524	+	4096364	Chr7A	9588106	9588426	-	9588266	1.0	0.996	collinear
gene:TraesCS7A03G0018100	Chr7A	4100967	4104780	-	4102873	Chr7A	9579802	9583614	+	9581708	1.0	0.992	collinear
gene:TraesCS7A03G0018600	Chr7A	4132285	4134938	-	4133611	Chr7A	9545528	9548178	+	9546853	0.998	0.983	collinear
gene:TraesCS7A03G0018700	Chr7A	4138504	4139672	+	4139088	Chr7A	9540803	9541969	-	9541386	1.0	0.987	collinear
gene:TraesCS7A03G0018900	Chr7A	4184804	4189871	-	4187337	Chr7A	9519777	9524835	+	9522306	0.999	0.99	collinear
gene:TraesCS7A03G0019200	Chr7A	4325829	4328918	-	4327373	Chr7A	9432262	9435309	+	9433785	0.998	0.99	collinear
gene:TraesCS7A03G0019300	Chr7A	4371114	4374524	-	4372819	Chr7A	9411512	9414860	+	9413186	0.999	0.991	collinear
gene:TraesCS7A03G0019500	Chr7A	4446713	4449380	-	4448046	Chr7A	9354168	9356836	+	9355502	1.0	0.987	collinear
gene:TraesCS7A03G0019700	Chr7A	4547141	4552873	-	4550007	Chr7A	9246577	9252338	+	9249457	0.998	0.995	collinear
gene:TraesCS7A03G0019800	Chr7A	4588855	4599542	-	4594198	Chr7A	9204193	9214717	+	9209455	0.995	0.993	collinear
gene:TraesCS7A03G0020200	Chr7A	4644533	4647335	-	4645934	Chr7A	9007319	9010047	+	9008683	1.0	0.993	collinear
gene:TraesCS7A03G0020500	Chr7A	4671373	4675527	-	4673450	Chr7A	8978582	8983212	+	8980897	0.999	0.994	collinear
gene:TraesCS7A03G0020800	Chr7A	4740206	4744501	+	4742353	Chr7A	8885593	8889845	-	8887719	0.982	0.972	collinear
gene:TraesCS7A03G0021000	Chr7A	4800287	4802889	-	4801588	Chr7A	8803136	8805666	+	8804401	0.965	0.963	collinear
gene:TraesCS7A03G0021500	Chr7A	4856737	4859672	+	4858204	Chr7A	8729340	8732272	-	8730806	0.995	0.983	collinear
gene:TraesCS7A03G0021700	Chr7A	4878340	4881673	+	4880006	Chr7A	8705767	8709108	-	8707437	1.0	0.955	collinear
gene:TraesCS7A03G0022400	Chr7A	5009654	5015968	+	5012811	Chr7A	8663142	8669473	-	8666307	1.0	0.972	collinear
gene:TraesCS7A03G0027900	Chr7A	6035168	6036281	+	6035724	Chr7A	8465924	8467037	-	8466480	1.0	0.991	collinear
gene:TraesCS7A03G0028200	Chr7A	6150579	6151773	+	6151176	Chr7A	8200237	8201431	+	8200834	1.0	0.996	collinear
gene:TraesCS7A03G0028800	Chr7A	6336447	6342372	+	6339409	Chr7A	8160501	8166460	-	8163480	1.0	0.976	collinear
gene:TraesCS7A03G0028900	Chr7A	6372411	6373532	-	6372971	Chr7A	8139580	8140702	+	8140141	1.0	0.978	collinear
gene:TraesCS7A03G0029500	Chr7A	6626336	6629683	+	6628009	Chr7A	8072315	8079165	-	8075740	1.0	0.978	collinear
gene:TraesCS7A03G0029600	Chr7A	6631147	6634045	-	6632596	Chr7A	7767750	7774027	+	7770888	1.0	0.963	collinear
gene:TraesCS7A03G0029800	Chr7A	6653409	6656928	-	6655168	Chr7A	7744411	7747929	+	7746170	1.0	0.996	collinear
gene:TraesCS7A03G0029900	Chr7A	6658548	6661327	+	6659937	Chr7A	7739943	7742790	-	7741366	1.0	0.998	collinear
gene:TraesCS7A03G0030000	Chr7A	6662289	6666108	-	6664198	Chr7A	7735170	7738984	+	7737077	0.995	0.979	collinear
gene:TraesCS7A03G0030900	Chr7A	6822543	6827726	-	6825134	Chr7A	7571130	7576296	+	7573713	0.992	0.981	collinear
gene:TraesCS7A03G0031700	Chr7A	6862393	6871357	-	6866875	Chr7A	7379564	7388712	-	7384138	0.997	0.981	collinear
gene:TraesCS7A03G0032300	Chr7A	7006177	7006518	-	7006347	Chr7A	7341567	7341908	+	7341737	1.0	0.944	collinear
gene:TraesCS7A03G0032800	Chr7A	7095091	7102497	+	7098794	Chr7A	7542681	7545399	+	7544040	0.995	0.927	collinear
gene:TraesCS7A03G0033300	Chr7A	7128421	7129914	+	7129167	Chr7A	7292520	7294028	-	7293274	0.997	0.968	collinear
gene:TraesCS7A03G0033500	Chr7A	7170906	7174675	-	7172790	Chr7A	7279267	7282999	+	7281133	1.0	0.97	collinear
gene:TraesCS7A03G0033700	Chr7A	7189004	7192565	+	7190784	Chr7A	7186585	7190144	-	7188364	1.0	0.989	collinear
gene:TraesCS7A03G0033900	Chr7A	7207592	7209410	+	7208501	Chr7A	7172441	7174248	-	7173344	0.993	0.962	collinear
gene:TraesCS7A03G0035300	Chr7A	7800067	7810625	-	7805346	Chr7A	6639705	6647377	+	6643541	0.979	0.967	collinear
gene:TraesCS7A03G0037400	Chr7A	8065119	8067440	-	8066279	Chr7A	6316531	6318837	+	6317684	0.989	0.986	collinear
gene:TraesCS7A03G0037500	Chr7A	8067789	8074281	-	8071035	Chr7A	6309713	6316178	+	6312945	0.991	0.986	collinear
gene:TraesCS7A03G0037600	Chr7A	8074507	8078975	+	8076741	Chr7A	6305055	6309509	-	6307282	0.984	0.971	collinear
gene:TraesCS7A03G0037700	Chr7A	8079325	8081812	+	8080568	Chr7A	6302217	6304704	-	6303460	0.999	0.994	collinear
gene:TraesCS7A03G0037800	Chr7A	8109989	8111788	+	8110888	Chr7A	6265431	6267230	-	6266330	1.0	0.996	collinear
gene:TraesCS7A03G0037900	Chr7A	8115358	8116697	+	8116027	Chr7A	6260616	6261936	-	6261276	0.974	0.929	collinear
gene:TraesCS7A03G0038300	Chr7A	8183400	8185152	+	8184276	Chr7A	6159912	6161664	-	6160788	0.998	0.978	collinear
gene:TraesCS7A03G0038500	Chr7A	8207938	8211349	-	8209643	Chr7A	6141402	6144800	+	6143101	0.975	0.968	collinear
gene:TraesCS7A03G0038600	Chr7A	8246254	8249389	+	8247821	Chr7A	6120017	6123152	-	6121584	1.0	0.991	collinear
gene:TraesCS7A03G0038700	Chr7A	8252788	8254596	-	8253692	Chr7A	6114860	6116668	+	6115764	1.0	0.998	collinear
gene:TraesCS7A03G0039600	Chr7A	8392590	8392778	+	8392684	Chr7A	6009702	6009890	-	6009796	1.0	0.962	collinear
gene:TraesCS7A03G0039500	Chr7A	8392181	8395198	-	8393689	Chr7A	6007243	6010300	+	6008771	1.0	0.98	collinear
gene:TraesCS7A03G0039700	Chr7A	8398645	8401230	+	8399937	Chr7A	6002243	6004828	-	6003535	1.0	0.998	collinear
gene:TraesCS7A03G0040000	Chr7A	8413816	8414663	-	8414239	Chr7A	5994229	5995076	+	5994652	1.0	0.99	collinear
gene:TraesCS7A03G0040100	Chr7A	8416437	8418697	+	8417567	Chr7A	5990199	5992466	-	5991332	1.0	0.993	collinear
gene:TraesCS7A03G0041300	Chr7A	8765956	8771484	-	8768720	Chr7A	5935170	5940699	+	5937934	1.0	0.998	collinear
gene:TraesCS7A03G0041400	Chr7A	8773031	8777173	-	8775102	Chr7A	5929394	5933536	+	5931465	1.0	0.998	collinear
gene:TraesCS7A03G0041500	Chr7A	8777742	8780742	-	8779242	Chr7A	5925825	5928825	+	5927325	1.0	1.0	collinear
gene:TraesCS7A03G0041700	Chr7A	8884574	8886768	+	8885671	Chr7A	5819571	5821753	-	5820662	0.994	0.991	collinear
gene:TraesCS7A03G0041900	Chr7A	8886782	8889674	-	8888228	Chr7A	5816647	5819557	+	5818102	0.997	0.993	collinear
gene:TraesCS7A03G0042000	Chr7A	8894178	8896509	+	8895343	Chr7A	5801093	5803523	-	5802308	1.0	0.909	collinear
gene:TraesCS7A03G0042200	Chr7A	8931580	8932227	-	8931903	Chr7A	5780412	5781059	+	5780735	1.0	0.993	collinear
gene:TraesCS7A03G0042100	Chr7A	8931580	8932227	-	8931903	Chr7A	5780412	5781059	+	5780735	1.0	0.992	collinear
gene:TraesCS7A03G0042900	Chr7A	9049554	9051183	+	9050368	Chr7A	5685510	5687139	-	5686324	1.0	0.995	collinear
gene:TraesCS7A03G0043100	Chr7A	9068681	9070066	+	9069373	Chr7A	5660801	5662179	+	5661490	0.994	0.926	collinear
gene:TraesCS7A03G0043300	Chr7A	9147513	9150814	+	9149163	Chr7A	5354454	5357768	-	5356111	1.0	0.983	collinear
gene:TraesCS7A03G0043500	Chr7A	9183618	9187813	+	9185715	Chr7A	5275901	5280414	-	5278157	0.995	0.908	collinear
gene:TraesCS7A03G0044700	Chr7A	9314587	9315742	-	9315164	Chr7A	5195187	5196342	+	5195764	1.0	0.993	collinear
gene:TraesCS7A03G0068000	Chr7A	14299093	14299583	-	14299338	Chr7A	13624207	13624697	-	13624452	1.0	1.0	collinear
gene:TraesCS7A03G0068100	Chr7A	14462840	14463800	-	14463320	Chr7A	13784952	13785912	-	13785432	1.0	1.0	collinear
gene:TraesCS7A03G0068200	Chr7A	14470383	14474121	-	14472252	Chr7A	13792495	13795528	-	13794011	0.933	0.933	collinear
gene:TraesCS7A03G0068300	Chr7A	14500043	14502820	+	14501431	Chr7A	13823644	13826421	+	13825032	1.0	1.0	collinear
gene:TraesCS7A03G0068400	Chr7A	14504479	14506724	+	14505601	Chr7A	13828080	13830325	+	13829202	1.0	0.999	collinear
gene:TraesCS7A03G0069400	Chr7A	14692589	14693822	-	14693205	Chr7A	14016824	14018057	-	14017440	1.0	1.0	collinear
gene:TraesCS7A03G0069500	Chr7A	14719025	14720065	-	14719545	Chr7A	14041666	14042706	-	14042186	1.0	1.0	collinear
gene:TraesCS7A03G0070000	Chr7A	14861151	14864884	+	14863017	Chr7A	14195363	14199096	+	14197229	1.0	0.999	collinear
gene:TraesCS7A03G0070100	Chr7A	14877971	14883248	-	14880609	Chr7A	14212026	14218881	-	14215453	1.0	0.996	collinear
gene:TraesCS7A03G0070800	Chr7A	15130801	15133613	-	15132207	Chr7A	14484021	14486841	-	14485431	0.999	0.994	collinear
gene:TraesCS7A03G0071200	Chr7A	15304593	15306470	+	15305531	Chr7A	14738957	14740672	+	14739814	0.971	0.968	collinear
gene:TraesCS7A03G0071300	Chr7A	15307162	15308867	-	15308014	Chr7A	14741366	14743071	-	14742218	1.0	0.997	collinear
gene:TraesCS7A03G0071400	Chr7A	15416541	15421598	+	15419069	Chr7A	14849321	14854350	+	14851835	0.995	0.993	collinear
gene:TraesCS7A03G0071700	Chr7A	15481455	15483012	+	15482233	Chr7A	14912790	14914347	+	14913568	1.0	1.0	collinear
gene:TraesCS7A03G0071800	Chr7A	15497252	15505831	+	15501541	Chr7A	14928587	14937166	+	14932876	1.0	1.0	collinear
gene:TraesCS7A03G0071900	Chr7A	15506826	15507974	-	15507400	Chr7A	14938161	14939309	-	14938735	1.0	1.0	collinear
gene:TraesCS7A03G0072100	Chr7A	15534564	15535097	-	15534830	Chr7A	14966091	14966624	-	14966357	1.0	1.0	collinear
gene:TraesCS7A03G0072200	Chr7A	15580843	15583046	-	15581944	Chr7A	15011112	15013315	-	15012213	1.0	1.0	collinear
gene:TraesCS7A03G0072500	Chr7A	15604834	15606875	-	15605854	Chr7A	15034828	15036869	-	15035848	1.0	1.0	collinear
gene:TraesCS7A03G0072600	Chr7A	15618337	15619481	+	15618909	Chr7A	15048331	15049475	+	15048903	1.0	1.0	collinear
gene:TraesCS7A03G0072700	Chr7A	15691872	15693601	+	15692736	Chr7A	15126640	15128369	+	15127504	1.0	1.0	collinear
gene:TraesCS7A03G0072800	Chr7A	15722397	15726530	+	15724463	Chr7A	15156921	15161054	+	15158987	1.0	1.0	collinear
gene:TraesCS7A03G0072900	Chr7A	15768328	15769413	+	15768870	Chr7A	15202531	15203616	+	15203073	1.0	1.0	collinear
gene:TraesCS7A03G0073000	Chr7A	15771716	15777122	+	15774419	Chr7A	15205919	15211325	+	15208622	1.0	1.0	collinear
gene:TraesCS7A03G0073100	Chr7A	15785851	15788765	+	15787308	Chr7A	15219709	15222623	+	15221166	1.0	1.0	collinear
gene:TraesCS7A03G0073400	Chr7A	16035402	16037174	-	16036288	Chr7A	15395363	15397135	-	15396249	1.0	1.0	collinear
gene:TraesCS7A03G0073500	Chr7A	16044286	16045383	-	16044834	Chr7A	15404049	15405146	-	15404597	1.0	1.0	collinear
gene:TraesCS7A03G0074100	Chr7A	16284624	16286740	-	16285682	Chr7A	15643628	15645744	-	15644686	1.0	1.0	collinear
gene:TraesCS7A03G0074600	Chr7A	16361313	16362588	-	16361950	Chr7A	15719713	15720988	-	15720350	1.0	1.0	collinear
gene:TraesCS7A03G0074700	Chr7A	16374628	16377243	+	16375935	Chr7A	15732806	15735669	+	15734237	0.996	0.996	collinear
gene:TraesCS7A03G0074800	Chr7A	16399872	16400723	-	16400297	Chr7A	15757871	15758722	-	15758296	1.0	1.0	collinear
gene:TraesCS7A03G0075100	Chr7A	16449599	16450441	-	16450020	Chr7A	15807304	15808146	-	15807725	1.0	1.0	collinear
gene:TraesCS7A03G0075200	Chr7A	16454940	16457666	+	16456303	Chr7A	15812482	15815208	+	15813845	1.0	1.0	collinear
gene:TraesCS7A03G0075400	Chr7A	16458362	16458889	-	16458625	Chr7A	15815904	15816431	-	15816167	1.0	1.0	collinear
gene:TraesCS7A03G0075500	Chr7A	16462566	16463087	-	16462826	Chr7A	15820108	15820629	-	15820368	1.0	1.0	collinear
gene:TraesCS7A03G0075800	Chr7A	16548483	16549655	+	16549069	Chr7A	15904623	15905795	+	15905209	1.0	1.0	collinear
gene:TraesCS7A03G0075900	Chr7A	16552885	16563085	-	16557985	Chr7A	15909025	15919229	-	15914127	1.0	0.999	collinear
gene:TraesCS7A03G0076100	Chr7A	16576366	16577538	+	16576952	Chr7A	15931959	15933131	+	15932545	1.0	1.0	collinear
gene:TraesCS7A03G0076800	Chr7A	16718082	16718320	-	16718201	Chr7A	16071662	16071900	-	16071781	1.0	1.0	collinear
gene:TraesCS7A03G0077100	Chr7A	16766882	16767521	+	16767201	Chr7A	16120031	16120670	+	16120350	1.0	1.0	collinear
gene:TraesCS7A03G0077300	Chr7A	16777220	16784261	-	16780740	Chr7A	16130766	16137807	-	16134286	1.0	1.0	collinear
gene:TraesCS7A03G0077800	Chr7A	16924346	16925578	-	16924962	Chr7A	16279120	16280352	-	16279736	1.0	1.0	collinear
gene:TraesCS7A03G0078100	Chr7A	17058996	17064283	-	17061639	Chr7A	16412694	16417981	-	16415337	1.0	1.0	collinear
gene:TraesCS7A03G0078200	Chr7A	17076693	17077817	+	17077255	Chr7A	16430126	16431250	+	16430688	1.0	1.0	collinear
gene:TraesCS7A03G0078900	Chr7A	17139468	17154479	+	17146973	Chr7A	16492553	16507861	+	16500207	1.0	1.0	collinear
gene:TraesCS7A03G0079000	Chr7A	17184678	17190232	+	17187455	Chr7A	16538436	16543990	+	16541213	1.0	1.0	collinear
gene:TraesCS7A03G0079100	Chr7A	17190915	17193088	-	17192001	Chr7A	16544673	16546846	-	16545759	1.0	1.0	collinear
gene:TraesCS7A03G0079200	Chr7A	17193818	17197118	-	17195468	Chr7A	16547576	16550876	-	16549226	1.0	1.0	collinear
gene:TraesCS7A03G0079500	Chr7A	17364461	17364934	+	17364697	Chr7A	16716833	16717306	+	16717069	1.0	1.0	collinear
gene:TraesCS7A03G0079600	Chr7A	17397774	17397989	-	17397881	Chr7A	16750090	16750305	-	16750197	1.0	1.0	collinear
gene:TraesCS7A03G0079700	Chr7A	17403474	17406256	-	17404865	Chr7A	16755790	16758574	-	16757182	1.0	0.999	collinear
gene:TraesCS7A03G0079800	Chr7A	17410795	17413512	+	17412153	Chr7A	16763113	16765830	+	16764471	1.0	1.0	collinear
gene:TraesCS7A03G0079900	Chr7A	17429993	17456945	+	17443469	Chr7A	16781762	16808468	+	16795115	1.0	1.0	collinear
gene:TraesCS7A03G0080300	Chr7A	17479889	17482381	-	17481135	Chr7A	16830981	16833473	-	16832227	1.0	0.999	collinear
gene:TraesCS7A03G0080700	Chr7A	17512061	17514425	+	17513243	Chr7A	16862389	16864753	+	16863571	1.0	1.0	collinear
gene:TraesCS7A03G0081100	Chr7A	17676893	17677780	+	17677336	Chr7A	16917596	16918483	+	16918039	1.0	1.0	collinear
gene:TraesCS7A03G0081200	Chr7A	17715396	17716681	-	17716038	Chr7A	16956364	16957649	-	16957006	1.0	1.0	collinear
gene:TraesCS7A03G0081400	Chr7A	17756468	17756770	-	17756619	Chr7A	16997435	16997737	-	16997586	1.0	1.0	collinear
gene:TraesCS7A03G0082500	Chr7A	17917169	17918449	+	17917809	Chr7A	17145329	17146609	+	17145969	1.0	1.0	collinear
gene:TraesCS7A03G0082700	Chr7A	17999100	18000386	+	17999743	Chr7A	17227182	17228468	+	17227825	1.0	1.0	collinear
gene:TraesCS7A03G0083000	Chr7A	18048565	18049342	-	18048953	Chr7A	17276681	17277458	-	17277069	1.0	1.0	collinear
gene:TraesCS7A03G0083100	Chr7A	18094811	18095257	+	18095034	Chr7A	17322926	17323372	+	17323149	1.0	1.0	collinear
gene:TraesCS7A03G0083200	Chr7A	18152826	18164137	-	18158481	Chr7A	17381021	17392326	-	17386673	1.0	1.0	collinear
gene:TraesCS7A03G0083400	Chr7A	18211908	18215938	+	18213923	Chr7A	17441659	17445689	+	17443674	1.0	1.0	collinear
gene:TraesCS7A03G0083500	Chr7A	18219357	18223145	+	18221251	Chr7A	17449000	17452878	+	17450939	1.0	0.968	collinear
gene:TraesCS7A03G0083800	Chr7A	18241826	18249713	-	18245769	Chr7A	17477520	17485408	-	17481464	1.0	0.996	collinear
gene:TraesCS7A03G0084200	Chr7A	18305593	18309230	-	18307411	Chr7A	17532242	17535879	-	17534060	1.0	1.0	collinear
gene:TraesCS7A03G0084400	Chr7A	18323112	18327871	-	18325491	Chr7A	17549768	17554523	-	17552145	0.999	0.994	collinear
gene:TraesCS7A03G0084700	Chr7A	18349647	18350955	-	18350301	Chr7A	17576355	17577663	-	17577009	1.0	0.995	collinear
gene:TraesCS7A03G0084900	Chr7A	18574190	18577597	-	18575893	Chr7A	17805277	17808685	-	17806981	1.0	0.989	collinear
gene:TraesCS7A03G0089500	Chr7A	19693342	19694953	+	19694147	Chr7A	18064218	18065794	+	18065006	0.954	0.923	collinear
gene:TraesCS7A03G0090000	Chr7A	19745790	19749056	-	19747423	Chr7A	18170035	18173283	-	18171659	0.99	0.947	collinear
gene:TraesCS7A03G0090800	Chr7A	19829374	19835632	-	19832503	Chr7A	18236659	18242923	-	18239791	1.0	0.997	collinear
gene:TraesCS7A03G0091500	Chr7A	19954544	19960142	+	19957343	Chr7A	18317141	18322715	+	18319928	0.991	0.944	collinear
gene:TraesCS7A03G0092300	Chr7A	20034137	20035520	+	20034828	Chr7A	18959541	18960963	+	18960252	1.0	0.932	collinear
gene:TraesCS7A03G0092900	Chr7A	20124934	20129628	-	20127281	Chr7A	18974901	18980456	-	18977678	0.996	0.963	collinear
gene:TraesCS7A03G0093400	Chr7A	20202211	20202976	-	20202593	Chr7A	19079729	19080492	-	19080110	1.0	0.952	collinear
gene:TraesCS7A03G0093500	Chr7A	20204402	20210250	-	20207326	Chr7A	19082306	19085526	-	19083916	1.0	0.986	collinear
