gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	tgt_chr	tgt_start	tgt_end	tgt_strand	tgt_midpoint	coverage	identity	segment
gene:TraesCS6A03G0004500	Chr6A	1720510	1722005	-	1721257	Chr6A	1541193	1542741	-	1541967	1.0	0.979	collinear
gene:TraesCS6A03G0004800	Chr6A	1722453	1727315	-	1724884	Chr6A	1543235	1548093	-	1545664	0.992	0.975	collinear
gene:TraesCS6A03G0004900	Chr6A	1735764	1739970	+	1737867	Chr6A	1556827	1560682	+	1558754	0.999	0.966	collinear
gene:TraesCS6A03G0005000	Chr6A	1741213	1746701	-	1743957	Chr6A	1561416	1566795	-	1564105	0.992	0.941	collinear
gene:TraesCS6A03G0005200	Chr6A	1781267	1784895	+	1783081	Chr6A	1621166	1624828	+	1622997	0.97	0.952	collinear
gene:TraesCS6A03G0006500	Chr6A	2049229	2059125	-	2054177	Chr6A	1701537	1711651	-	1706594	0.99	0.967	collinear
gene:TraesCS6A03G0006800	Chr6A	2178104	2178808	+	2178456	Chr6A	1873215	1874299	+	1873757	0.991	0.978	collinear
gene:TraesCS6A03G0007500	Chr6A	2212597	2221548	-	2217072	Chr6A	1908768	1917685	-	1913226	1.0	0.968	collinear
gene:TraesCS6A03G0007600	Chr6A	2224806	2228302	+	2226554	Chr6A	1935044	1938327	+	1936685	0.994	0.979	collinear
gene:TraesCS6A03G0007800	Chr6A	2268384	2269573	+	2268978	Chr6A	1968064	1969304	+	1968684	0.999	0.935	collinear
gene:TraesCS6A03G0007900	Chr6A	2282496	2284138	-	2283317	Chr6A	1975023	1976632	-	1975827	0.976	0.959	collinear
gene:TraesCS6A03G0008200	Chr6A	2360136	2366375	+	2363255	Chr6A	2080801	2082084	+	2081442	0.976	0.933	collinear
gene:TraesCS6A03G0009000	Chr6A	2428560	2434504	-	2431532	Chr6A	2089143	2095340	-	2092241	0.991	0.904	collinear
gene:TraesCS6A03G0009100	Chr6A	2436943	2441208	+	2439075	Chr6A	2097576	2102347	+	2099961	0.995	0.961	collinear
gene:TraesCS6A03G0009400	Chr6A	2451784	2453964	+	2452874	Chr6A	2124909	2127082	+	2125995	0.993	0.959	collinear
gene:TraesCS6A03G0009500	Chr6A	2472064	2474776	+	2473420	Chr6A	2131239	2133927	+	2132583	0.989	0.975	collinear
gene:TraesCS6A03G0010100	Chr6A	2492564	2499034	+	2495799	Chr6A	2146551	2153007	+	2149779	0.999	0.967	collinear
gene:TraesCS6A03G0010200	Chr6A	2510567	2511779	+	2511173	Chr6A	2171170	2172386	+	2171778	1.0	0.988	collinear
gene:TraesCS6A03G0010400	Chr6A	2534695	2537409	+	2536052	Chr6A	2184986	2187662	+	2186324	0.964	0.918	collinear
gene:TraesCS6A03G0010800	Chr6A	2677756	2680999	+	2679377	Chr6A	2407390	2410616	+	2409003	1.0	0.988	collinear
gene:TraesCS6A03G0010900	Chr6A	2692132	2692392	-	2692262	Chr6A	2421801	2422061	-	2421931	1.0	1.0	collinear
gene:TraesCS6A03G0011100	Chr6A	2724971	2727654	-	2726312	Chr6A	2466385	2468839	-	2467612	0.996	0.977	collinear
gene:TraesCS6A03G0011500	Chr6A	2767759	2769038	-	2768398	Chr6A	2511414	2512692	-	2512053	1.0	0.997	collinear
gene:TraesCS6A03G0011700	Chr6A	2780187	2780928	-	2780557	Chr6A	2544642	2545383	-	2545012	1.0	0.998	collinear
gene:TraesCS6A03G0011900	Chr6A	2793785	2794712	-	2794248	Chr6A	2558299	2559226	-	2558762	1.0	0.994	collinear
gene:TraesCS6A03G0012000	Chr6A	2809641	2810003	-	2809822	Chr6A	2570971	2571332	-	2571151	0.996	0.988	collinear
gene:TraesCS6A03G0012100	Chr6A	2811038	2811415	-	2811226	Chr6A	2572368	2572745	-	2572556	1.0	1.0	collinear
gene:TraesCS6A03G0012200	Chr6A	2819892	2823290	-	2821591	Chr6A	2581265	2584658	-	2582961	1.0	0.994	collinear
gene:TraesCS6A03G0012600	Chr6A	2942228	2947777	+	2945002	Chr6A	2637135	2642537	+	2639836	0.984	0.981	collinear
gene:TraesCS6A03G0012800	Chr6A	2952615	2956528	-	2954571	Chr6A	2651960	2655869	-	2653914	1.0	0.997	collinear
gene:TraesCS6A03G0013300	Chr6A	3493875	3497254	-	3495564	Chr6A	3007458	3010835	-	3009146	0.998	0.992	collinear
gene:TraesCS6A03G0013400	Chr6A	3501820	3502695	-	3502257	Chr6A	3017022	3017898	-	3017460	1.0	0.996	collinear
gene:TraesCS6A03G0013500	Chr6A	3505130	3509572	-	3507351	Chr6A	3020309	3024094	-	3022201	1.0	0.996	collinear
gene:TraesCS6A03G0013700	Chr6A	3526852	3527448	+	3527150	Chr6A	3034213	3034809	+	3034511	1.0	0.998	collinear
gene:TraesCS6A03G0014100	Chr6A	3568117	3572740	+	3570428	Chr6A	3202860	3207471	+	3205165	0.956	0.933	collinear
gene:TraesCS6A03G0014800	Chr6A	3702665	3706690	+	3704677	Chr6A	3322990	3327052	+	3325021	1.0	0.994	collinear
gene:TraesCS6A03G0015000	Chr6A	3729503	3735623	+	3732563	Chr6A	3348816	3354937	+	3351876	1.0	0.997	collinear
gene:TraesCS6A03G0015200	Chr6A	3748307	3752517	+	3750412	Chr6A	3357598	3361808	+	3359703	1.0	0.996	collinear
gene:TraesCS6A03G0015300	Chr6A	3778599	3780690	+	3779644	Chr6A	3372273	3374370	+	3373321	1.0	0.982	collinear
gene:TraesCS6A03G0015400	Chr6A	3791624	3795065	+	3793344	Chr6A	3385319	3388639	+	3386979	1.0	0.996	collinear
gene:TraesCS6A03G0015500	Chr6A	3983778	3984395	+	3984086	Chr6A	3560033	3560650	+	3560341	1.0	0.998	collinear
gene:TraesCS6A03G0015600	Chr6A	4015558	4016051	+	4015804	Chr6A	3593354	3593847	+	3593600	1.0	0.994	collinear
gene:TraesCS6A03G0015800	Chr6A	4066078	4066922	+	4066500	Chr6A	3655985	3656832	+	3656408	1.0	0.991	collinear
gene:TraesCS6A03G0015900	Chr6A	4067499	4068797	+	4068148	Chr6A	3658476	3659769	+	3659122	0.995	0.986	collinear
gene:TraesCS6A03G0016100	Chr6A	4087618	4089424	+	4088521	Chr6A	3678604	3680411	+	3679507	1.0	0.994	collinear
gene:TraesCS6A03G0016200	Chr6A	4103715	4106727	-	4105221	Chr6A	3694471	3697483	-	3695977	1.0	1.0	collinear
gene:TraesCS6A03G0016400	Chr6A	4129159	4137343	-	4133251	Chr6A	3719966	3728150	-	3724058	1.0	0.999	collinear
gene:TraesCS6A03G0016600	Chr6A	4307131	4307625	+	4307378	Chr6A	3896356	3896850	+	3896603	1.0	1.0	collinear
gene:TraesCS6A03G0017000	Chr6A	4373883	4374647	-	4374265	Chr6A	3962607	3963371	-	3962989	1.0	1.0	collinear
gene:TraesCS6A03G0017500	Chr6A	4465472	4467836	+	4466654	Chr6A	4053390	4055754	+	4054572	1.0	1.0	collinear
gene:TraesCS6A03G0017600	Chr6A	4467915	4470370	+	4469142	Chr6A	4055833	4058288	+	4057060	1.0	1.0	collinear
gene:TraesCS6A03G0017800	Chr6A	4482773	4484432	+	4483602	Chr6A	4070691	4072350	+	4071520	1.0	1.0	collinear
gene:TraesCS6A03G0017900	Chr6A	4540850	4543144	-	4541997	Chr6A	4112875	4115169	-	4114022	1.0	1.0	collinear
gene:TraesCS6A03G0018100	Chr6A	4566908	4568998	-	4567953	Chr6A	4138314	4140404	-	4139359	1.0	1.0	collinear
gene:TraesCS6A03G0018400	Chr6A	4646078	4648289	-	4647183	Chr6A	4216558	4218769	-	4217663	1.0	1.0	collinear
gene:TraesCS6A03G0018600	Chr6A	4650144	4650962	-	4650553	Chr6A	4220624	4221442	-	4221033	1.0	1.0	collinear
gene:TraesCS6A03G0018800	Chr6A	4707838	4709462	+	4708650	Chr6A	4278078	4279702	+	4278890	1.0	1.0	collinear
gene:TraesCS6A03G0020200	Chr6A	5797775	5802045	+	5799910	Chr6A	5148826	5153096	-	5150961	1.0	0.995	collinear
gene:TraesCS6A03G0020500	Chr6A	5805544	5807529	+	5806536	Chr6A	5143337	5145322	-	5144329	1.0	0.993	collinear
gene:TraesCS6A03G0022600	Chr6A	6411841	6413804	+	6412822	Chr6A	6268055	6270019	+	6269037	1.0	0.993	collinear
gene:TraesCS6A03G0023100	Chr6A	6509916	6510644	+	6510280	Chr6A	6343952	6344674	+	6344313	0.99	0.949	collinear
gene:TraesCS6A03G0023200	Chr6A	6524784	6526124	-	6525454	Chr6A	6350472	6351812	-	6351142	1.0	0.994	collinear
gene:TraesCS6A03G0023700	Chr6A	6596976	6599759	-	6598367	Chr6A	6422897	6425810	-	6424353	1.0	0.996	collinear
gene:TraesCS6A03G0023800	Chr6A	6622241	6625659	-	6623950	Chr6A	6447243	6450661	-	6448952	1.0	0.997	collinear
gene:TraesCS6A03G0023900	Chr6A	6626599	6627983	-	6627291	Chr6A	6451618	6453002	-	6452310	1.0	0.984	collinear
gene:TraesCS6A03G0024000	Chr6A	6629538	6630206	-	6629872	Chr6A	6454572	6455240	-	6454906	1.0	0.994	collinear
gene:TraesCS6A03G0024300	Chr6A	6660567	6667306	+	6663936	Chr6A	6472257	6478976	+	6475616	0.976	0.971	collinear
gene:TraesCS6A03G0024600	Chr6A	6774114	6781537	-	6777825	Chr6A	6586995	6594418	-	6590706	1.0	0.998	collinear
gene:TraesCS6A03G0024900	Chr6A	6804836	6805735	-	6805285	Chr6A	6617716	6618615	-	6618165	1.0	1.0	collinear
gene:TraesCS6A03G0025400	Chr6A	6851548	6858477	-	6855012	Chr6A	6664606	6671535	-	6668070	1.0	1.0	collinear
gene:TraesCS6A03G0025600	Chr6A	6902719	6905185	+	6903952	Chr6A	6714225	6716692	+	6715458	1.0	1.0	collinear
gene:TraesCS6A03G0025800	Chr6A	6905399	6906874	-	6906136	Chr6A	6716906	6718381	-	6717643	1.0	1.0	collinear
gene:TraesCS6A03G0027100	Chr6A	7152663	7153604	-	7153133	Chr6A	6758817	6759744	-	6759280	0.983	0.977	collinear
gene:TraesCS6A03G0027400	Chr6A	7196854	7200678	+	7198766	Chr6A	6827985	6831809	-	6829897	1.0	1.0	collinear
gene:TraesCS6A03G0028200	Chr6A	7482648	7485990	+	7484319	Chr6A	7065314	7068656	+	7066985	1.0	1.0	collinear
gene:TraesCS6A03G0029200	Chr6A	7851077	7857869	+	7854473	Chr6A	7436171	7443146	+	7439658	1.0	0.999	collinear
gene:TraesCS6A03G0029300	Chr6A	7884487	7896338	-	7890412	Chr6A	7469644	7481577	-	7475610	1.0	1.0	collinear
gene:TraesCS6A03G0029600	Chr6A	7984516	7986708	+	7985612	Chr6A	7569738	7571930	+	7570834	1.0	0.999	collinear
gene:TraesCS6A03G0029800	Chr6A	7997910	8003663	+	8000786	Chr6A	7583132	7588854	+	7585993	1.0	0.999	collinear
gene:TraesCS6A03G0029900	Chr6A	8006338	8010273	+	8008305	Chr6A	7591529	7595464	+	7593496	1.0	1.0	collinear
gene:TraesCS6A03G0030000	Chr6A	8012421	8019811	+	8016116	Chr6A	7597613	7605021	+	7601317	1.0	0.999	collinear
gene:TraesCS6A03G0030100	Chr6A	8024378	8025300	+	8024839	Chr6A	7609473	7610395	+	7609934	1.0	1.0	collinear
gene:TraesCS6A03G0030200	Chr6A	8026626	8027021	-	8026823	Chr6A	7611721	7612116	-	7611918	1.0	1.0	collinear
gene:TraesCS6A03G0030500	Chr6A	8088519	8089226	-	8088872	Chr6A	7673920	7674627	-	7674273	1.0	1.0	collinear
gene:TraesCS6A03G0030700	Chr6A	8173780	8176435	-	8175107	Chr6A	7759281	7761936	-	7760608	1.0	1.0	collinear
gene:TraesCS6A03G0030800	Chr6A	8178068	8179258	+	8178663	Chr6A	7763569	7764759	+	7764164	1.0	1.0	collinear
gene:TraesCS6A03G0031100	Chr6A	8254315	8259017	-	8256666	Chr6A	7839551	7844255	-	7841903	1.0	0.999	collinear
gene:TraesCS6A03G0031400	Chr6A	8311404	8311667	+	8311535	Chr6A	7896718	7896981	+	7896849	1.0	1.0	collinear
gene:TraesCS6A03G0031500	Chr6A	8359684	8360445	+	8360064	Chr6A	7945013	7945774	+	7945393	1.0	1.0	collinear
gene:TraesCS6A03G0031600	Chr6A	8360643	8361830	+	8361236	Chr6A	7945972	7947159	+	7946565	1.0	1.0	collinear
gene:TraesCS6A03G0031700	Chr6A	8371392	8372387	+	8371889	Chr6A	7956722	7957717	+	7957219	1.0	1.0	collinear
gene:TraesCS6A03G0032100	Chr6A	8453662	8456939	-	8455300	Chr6A	8042824	8046101	-	8044462	1.0	1.0	collinear
gene:TraesCS6A03G0032400	Chr6A	8464780	8465505	-	8465142	Chr6A	8053899	8054624	-	8054261	1.0	1.0	collinear
gene:TraesCS6A03G0032500	Chr6A	8465688	8466935	-	8466311	Chr6A	8054807	8056054	-	8055430	1.0	1.0	collinear
gene:TraesCS6A03G0032600	Chr6A	8480777	8483787	+	8482282	Chr6A	8070028	8073037	+	8071532	0.999	0.995	collinear
gene:TraesCS6A03G0033800	Chr6A	8672781	8673413	-	8673097	Chr6A	8503881	8504513	-	8504197	1.0	0.995	collinear
gene:TraesCS6A03G0034000	Chr6A	8675368	8676936	-	8676152	Chr6A	8506462	8508033	-	8507247	1.0	0.995	collinear
gene:TraesCS6A03G0034100	Chr6A	8871064	8872769	-	8871916	Chr6A	8687771	8689476	-	8688623	1.0	0.994	collinear
gene:TraesCS6A03G0034200	Chr6A	8972166	8973845	+	8973005	Chr6A	8791045	8792715	+	8791880	0.994	0.991	collinear
gene:TraesCS6A03G0034300	Chr6A	8997549	8999123	+	8998336	Chr6A	8815553	8817130	+	8816341	1.0	0.987	collinear
gene:TraesCS6A03G0034500	Chr6A	9005874	9007685	-	9006779	Chr6A	8823973	8825784	-	8824878	1.0	0.997	collinear
gene:TraesCS6A03G0034700	Chr6A	9243241	9251040	+	9247140	Chr6A	9013376	9019651	+	9016513	1.0	0.996	collinear
gene:TraesCS6A03G0034800	Chr6A	9251429	9255197	+	9253313	Chr6A	9020066	9024050	+	9022058	1.0	0.991	collinear
gene:TraesCS6A03G0034900	Chr6A	9257732	9258127	+	9257929	Chr6A	9026586	9026981	+	9026783	1.0	0.997	collinear
gene:TraesCS6A03G0035000	Chr6A	9258228	9258707	+	9258467	Chr6A	9027082	9027562	+	9027322	1.0	0.989	collinear
gene:TraesCS6A03G0035100	Chr6A	9260463	9263599	+	9262031	Chr6A	9028936	9032075	+	9030505	1.0	0.996	collinear
gene:TraesCS6A03G0035200	Chr6A	9265010	9266230	+	9265620	Chr6A	9033495	9034715	+	9034105	1.0	0.987	collinear
gene:TraesCS6A03G0035400	Chr6A	9271095	9276490	+	9273792	Chr6A	9039401	9044987	+	9042194	1.0	0.997	collinear
gene:TraesCS6A03G0035500	Chr6A	9283912	9284858	-	9284385	Chr6A	9053187	9054133	-	9053660	1.0	0.992	collinear
gene:TraesCS6A03G0035900	Chr6A	9444032	9445186	+	9444609	Chr6A	9242109	9243263	+	9242686	1.0	0.997	collinear
gene:TraesCS6A03G0036100	Chr6A	9448531	9449670	+	9449100	Chr6A	9246100	9247210	+	9246655	0.97	0.944	collinear
gene:TraesCS6A03G0036500	Chr6A	9470666	9471235	-	9470950	Chr6A	9273107	9273676	-	9273391	1.0	0.996	collinear
gene:TraesCS6A03G0036600	Chr6A	9473682	9475429	-	9474555	Chr6A	9276276	9278012	-	9277144	0.991	0.903	collinear
gene:TraesCS6A03G0036700	Chr6A	9481564	9485669	-	9483616	Chr6A	9279140	9281672	-	9280406	1.0	0.994	collinear
gene:TraesCS6A03G0037100	Chr6A	9658772	9660162	+	9659467	Chr6A	9461176	9462566	+	9461871	1.0	0.993	collinear
gene:TraesCS6A03G0037200	Chr6A	9665556	9666056	-	9665806	Chr6A	9473316	9473816	-	9473566	1.0	0.994	collinear
gene:TraesCS6A03G0037400	Chr6A	9668873	9669166	+	9669019	Chr6A	9476645	9476938	+	9476791	1.0	0.989	collinear
gene:TraesCS6A03G0037500	Chr6A	9867419	9868633	+	9868026	Chr6A	9672654	9673868	+	9673261	1.0	0.996	collinear
gene:TraesCS6A03G0037600	Chr6A	9877826	9879013	+	9878419	Chr6A	9682631	9683818	+	9683224	1.0	0.982	collinear
gene:TraesCS6A03G0037700	Chr6A	9888984	9893419	-	9891201	Chr6A	9694249	9698864	-	9696556	0.998	0.933	collinear
gene:TraesCS6A03G0038200	Chr6A	9962522	9968219	-	9965370	Chr6A	9765035	9770732	-	9767883	1.0	0.998	collinear
gene:TraesCS6A03G0038400	Chr6A	9979995	9980516	+	9980255	Chr6A	9782525	9783046	+	9782785	1.0	1.0	collinear
gene:TraesCS6A03G0038500	Chr6A	9980644	9981150	+	9980897	Chr6A	9783174	9783680	+	9783427	1.0	1.0	collinear
gene:TraesCS6A03G0038700	Chr6A	9982202	9982945	-	9982573	Chr6A	9784732	9785475	-	9785103	1.0	0.998	collinear
gene:TraesCS6A03G0038800	Chr6A	10020588	10022382	-	10021485	Chr6A	9825098	9826892	-	9825995	1.0	1.0	collinear
gene:TraesCS6A03G0038900	Chr6A	10058301	10060057	-	10059179	Chr6A	9862585	9864341	-	9863463	1.0	1.0	collinear
gene:TraesCS6A03G0039300	Chr6A	10070593	10071054	-	10070823	Chr6A	9874877	9875338	-	9875107	1.0	1.0	collinear
gene:TraesCS6A03G0039500	Chr6A	10195542	10197545	-	10196543	Chr6A	9969125	9971128	-	9970126	1.0	1.0	collinear
gene:TraesCS6A03G0039900	Chr6A	10318880	10322522	-	10320701	Chr6A	10082660	10086302	-	10084481	1.0	1.0	collinear
gene:TraesCS6A03G0040000	Chr6A	10339644	10342926	-	10341285	Chr6A	10103423	10106705	-	10105064	1.0	1.0	collinear
gene:TraesCS6A03G0040300	Chr6A	10363470	10373065	-	10368267	Chr6A	10127250	10136845	-	10132047	1.0	1.0	collinear
gene:TraesCS6A03G0040500	Chr6A	10376015	10380589	+	10378302	Chr6A	10139795	10144369	+	10142082	1.0	0.999	collinear
gene:TraesCS6A03G0040700	Chr6A	10422946	10423200	+	10423073	Chr6A	10150949	10151203	+	10151076	1.0	0.949	collinear
gene:TraesCS6A03G0041000	Chr6A	10428638	10429207	+	10428922	Chr6A	10156639	10157208	+	10156923	1.0	0.97	collinear
gene:TraesCS6A03G0041300	Chr6A	10440680	10441222	+	10440951	Chr6A	10153664	10154206	+	10153935	1.0	0.966	collinear
gene:TraesCS6A03G0041500	Chr6A	10443656	10447229	+	10445442	Chr6A	10159642	10163213	+	10161427	1.0	0.973	collinear
gene:TraesCS6A03G0041800	Chr6A	10500342	10501771	+	10501056	Chr6A	10213091	10214526	+	10213808	1.0	0.994	collinear
gene:TraesCS6A03G0042300	Chr6A	10631402	10634755	+	10633078	Chr6A	10307390	10310699	+	10309044	0.961	0.927	collinear
gene:TraesCS6A03G0042400	Chr6A	10635627	10643113	+	10639370	Chr6A	10311373	10318848	+	10315110	0.997	0.994	collinear
gene:TraesCS6A03G0042600	Chr6A	10650636	10652928	+	10651782	Chr6A	10336361	10338714	+	10337537	1.0	0.974	collinear
gene:TraesCS6A03G0043100	Chr6A	10670192	10670905	+	10670548	Chr6A	10343781	10344494	+	10344137	1.0	0.99	collinear
gene:TraesCS6A03G0043200	Chr6A	10679442	10679948	+	10679695	Chr6A	10351347	10351853	+	10351600	1.0	0.988	collinear
gene:TraesCS6A03G0043400	Chr6A	10775341	10776267	-	10775804	Chr6A	10433800	10434729	-	10434264	1.0	1.0	collinear
gene:TraesCS6A03G0043500	Chr6A	10775806	10779357	+	10777581	Chr6A	10434268	10437797	+	10436032	1.0	0.997	collinear
gene:TraesCS6A03G0044100	Chr6A	10796602	10800559	+	10798580	Chr6A	10577310	10581266	+	10579288	1.0	0.988	collinear
gene:TraesCS6A03G0044400	Chr6A	10833081	10833551	+	10833316	Chr6A	10605269	10605736	+	10605502	0.993	0.972	collinear
gene:TraesCS6A03G0045600	Chr6A	11259162	11259797	+	11259479	Chr6A	10913963	10914598	+	10914280	0.998	0.971	collinear
gene:TraesCS6A03G0046100	Chr6A	11376539	11377272	+	11376905	Chr6A	10949789	10950522	+	10950155	1.0	0.97	collinear
gene:TraesCS6A03G0046500	Chr6A	11448235	11448726	-	11448480	Chr6A	10981567	10982058	-	10981812	1.0	0.979	collinear
gene:TraesCS6A03G0047200	Chr6A	11732357	11734791	+	11733574	Chr6A	11156221	11158371	+	11157296	0.959	0.925	collinear
gene:TraesCS6A03G0047500	Chr6A	11813604	11822722	+	11818163	Chr6A	11160669	11169750	+	11165209	0.992	0.957	collinear
gene:TraesCS6A03G0047600	Chr6A	11824823	11827423	-	11826123	Chr6A	11173656	11176205	-	11174930	0.978	0.929	collinear
gene:TraesCS6A03G0048200	Chr6A	12064955	12067107	+	12066031	Chr6A	11305397	11307687	+	11306542	0.998	0.985	collinear
gene:TraesCS6A03G0048400	Chr6A	12068383	12073209	-	12070796	Chr6A	11308947	11313700	-	11311323	0.985	0.974	collinear
gene:TraesCS6A03G0048500	Chr6A	12083942	12088123	-	12086032	Chr6A	11322470	11326673	-	11324571	1.0	0.973	collinear
gene:TraesCS6A03G0048700	Chr6A	12094210	12095265	+	12094737	Chr6A	11438850	11439905	+	11439377	1.0	0.982	collinear
gene:TraesCS6A03G0048900	Chr6A	12136731	12137926	+	12137328	Chr6A	11517804	11518996	+	11518400	0.997	0.964	collinear
gene:TraesCS6A03G0049100	Chr6A	12493877	12494758	+	12494317	Chr6A	11583132	11584013	+	11583572	1.0	0.981	collinear
gene:TraesCS6A03G0049200	Chr6A	12498776	12499744	-	12499260	Chr6A	11587661	11588599	-	11588130	0.969	0.952	collinear
gene:TraesCS6A03G0050400	Chr6A	12818166	12818997	-	12818581	Chr6A	11890572	11891411	-	11890991	1.0	0.906	collinear
gene:TraesCS6A03G0050600	Chr6A	12837260	12838301	-	12837780	Chr6A	11893555	11894579	-	11894067	0.984	0.95	collinear
gene:TraesCS6A03G0050900	Chr6A	12958683	12962150	-	12960416	Chr6A	12178269	12181645	-	12179957	0.999	0.977	collinear
gene:TraesCS6A03G0051000	Chr6A	12972559	12975757	-	12974158	Chr6A	12208393	12211586	-	12209989	1.0	0.98	collinear
gene:TraesCS6A03G0051100	Chr6A	12991754	12995043	-	12993398	Chr6A	12219170	12222433	-	12220801	0.993	0.933	collinear
gene:TraesCS6A03G0051900	Chr6A	13191572	13192475	-	13192023	Chr6A	12322356	12323261	-	12322808	0.983	0.947	collinear
gene:TraesCS6A03G0052000	Chr6A	13240709	13241887	-	13241298	Chr6A	12400128	12401306	-	12400717	1.0	0.984	collinear
gene:TraesCS6A03G0052200	Chr6A	13283523	13286022	-	13284772	Chr6A	12475933	12478431	-	12477182	1.0	0.985	collinear
gene:TraesCS6A03G0052500	Chr6A	13363237	13365679	+	13364458	Chr6A	12556794	12559245	+	12558019	1.0	0.995	collinear
gene:TraesCS6A03G0052800	Chr6A	13452977	13456276	+	13454626	Chr6A	12706366	12709646	+	12708006	0.993	0.96	collinear
gene:TraesCS6A03G0053100	Chr6A	13514651	13516894	-	13515772	Chr6A	12782901	12785141	-	12784021	0.993	0.965	collinear
gene:TraesCS6A03G0053200	Chr6A	13528644	13530113	+	13529378	Chr6A	12804095	12805564	+	12804829	1.0	0.985	collinear
gene:TraesCS6A03G0053800	Chr6A	13679229	13683414	+	13681321	Chr6A	12963048	12967292	+	12965170	1.0	0.967	collinear
gene:TraesCS6A03G0053900	Chr6A	13684327	13686423	-	13685375	Chr6A	12968010	12970234	-	12969122	0.997	0.979	collinear
gene:TraesCS6A03G0054100	Chr6A	13708034	13709236	+	13708635	Chr6A	13011546	13012790	+	13012168	1.0	0.946	collinear
gene:TraesCS6A03G0054700	Chr6A	13779362	13787511	+	13783436	Chr6A	13071547	13079621	+	13075584	0.987	0.968	collinear
gene:TraesCS6A03G0055000	Chr6A	13814362	13814901	+	13814631	Chr6A	13307688	13308227	+	13307957	1.0	0.996	collinear
gene:TraesCS6A03G0055200	Chr6A	13825479	13827181	-	13826330	Chr6A	13316568	13318269	-	13317418	0.999	0.972	collinear
gene:TraesCS6A03G0055300	Chr6A	13865987	13874288	+	13870137	Chr6A	13337891	13345549	+	13341720	0.94	0.918	collinear
gene:TraesCS6A03G0055600	Chr6A	14017545	14019339	-	14018442	Chr6A	13452950	13454695	-	13453822	0.968	0.933	collinear
gene:TraesCS6A03G0056000	Chr6A	14228359	14230494	-	14229426	Chr6A	13617831	13619944	-	13618887	0.99	0.966	collinear
gene:TraesCS6A03G0056100	Chr6A	14249390	14250855	+	14250122	Chr6A	13672898	13674363	+	13673630	1.0	0.981	collinear
