gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity	segment
gene:TraesCS6B02G003100	Chr6B	2400557	2401522	+	2401039	Chr6B	819322	820285	+	819803	0.997	0.904	collinear
gene:TraesCS6B02G003700	Chr6B	2659659	2661066	-	2660362	Chr6B	404190	405592	+	404891	1.0	0.915	collinear
gene:TraesCS6B02G003800	Chr6B	2717048	2719606	+	2718327	Chr6B	341262	343820	-	342541	1.0	0.988	collinear
gene:TraesCS6B02G004200	Chr6B	3218232	3219187	-	3218709	Chr6B	1700615	1701570	+	1701092	1.0	0.949	collinear
gene:TraesCS6B02G005000	Chr6B	3870164	3871495	+	3870829	Chr6B	2891086	2892045	-	2891565	1.0	0.971	collinear
gene:TraesCS6B02G005200	Chr6B	3881179	3883043	-	3882111	Chr6B	2771692	2773501	+	2772596	0.959	0.937	collinear
gene:TraesCS6B02G005300	Chr6B	3886559	3890912	-	3888735	Chr6B	2763921	2768306	+	2766113	0.996	0.98	collinear
gene:TraesCS6B02G005400	Chr6B	4124091	4128342	+	4126216	Chr6B	2550590	2554819	-	2552704	0.972	0.939	collinear
gene:TraesCS6B02G005700	Chr6B	4169889	4172152	-	4171020	Chr6B	2370957	2372893	+	2371925	0.996	0.949	collinear
gene:TraesCS6B02G006100	Chr6B	4375489	4378583	-	4377036	Chr6B	2994929	2997428	-	2996178	1.0	0.979	collinear
gene:TraesCS6B02G006500	Chr6B	4508418	4516029	+	4512223	Chr6B	2180835	2188435	+	2184635	1.0	0.993	collinear
gene:TraesCS6B02G006600	Chr6B	4532464	4538566	-	4535515	Chr6B	2128895	2135000	+	2131947	1.0	0.996	collinear
gene:TraesCS6B02G006700	Chr6B	4547022	4547699	-	4547360	Chr6B	2104164	2104841	+	2104502	1.0	0.997	collinear
gene:TraesCS6B02G006800	Chr6B	4553661	4560345	-	4557003	Chr6B	2091517	2098201	+	2094859	1.0	0.999	collinear
gene:TraesCS6B02G006900	Chr6B	4580994	4585934	-	4583464	Chr6B	2066486	2071236	+	2068861	0.998	0.991	collinear
gene:TraesCS6B02G007000	Chr6B	4825776	4826747	-	4826261	Chr6B	1828317	1829291	+	1828804	0.995	0.948	collinear
gene:TraesCS6B02G007100	Chr6B	4849557	4849971	-	4849764	Chr6B	1778595	1779009	+	1778802	1.0	1.0	collinear
gene:TraesCS6B02G007200	Chr6B	4856455	4857452	+	4856953	Chr6B	1771136	1772125	-	1771630	0.99	0.947	collinear
gene:TraesCS6B02G007300	Chr6B	4859436	4863659	-	4861547	Chr6B	1764934	1769160	+	1767047	1.0	0.995	collinear
gene:TraesCS6B02G007400	Chr6B	4873125	4877529	+	4875327	Chr6B	1751245	1755656	-	1753450	1.0	0.998	collinear
gene:TraesCS6B02G007500	Chr6B	4884362	4885288	-	4884825	Chr6B	1746764	1747685	+	1747224	1.0	0.983	collinear
gene:TraesCS6B02G007600	Chr6B	4888821	4889779	-	4889300	Chr6B	1736398	1737353	+	1736875	1.0	0.948	collinear
gene:TraesCS6B02G009500	Chr6B	6007244	6009472	+	6008358	Chr6B	4758138	4760420	+	4759279	1.0	0.985	collinear
gene:TraesCS6B02G009600	Chr6B	6015870	6019641	+	6017755	Chr6B	4766818	4770589	+	4768703	1.0	0.997	collinear
gene:TraesCS6B02G009700	Chr6B	6023940	6026666	+	6025303	Chr6B	4774889	4777615	+	4776252	1.0	0.983	collinear
gene:TraesCS6B02G009800	Chr6B	6028752	6031069	+	6029910	Chr6B	4811676	4819340	+	4815508	0.953	0.927	collinear
gene:TraesCS6B02G009900	Chr6B	6040668	6042119	+	6041393	Chr6B	4829368	4830820	+	4830094	1.0	0.986	collinear
gene:TraesCS6B02G010000	Chr6B	6166197	6168942	-	6167569	Chr6B	5182922	5185723	-	5184322	0.983	0.936	collinear
gene:TraesCS6B02G010100	Chr6B	6193997	6195368	-	6194682	Chr6B	5287262	5288632	-	5287947	0.997	0.974	collinear
gene:TraesCS6B02G010400	Chr6B	6219689	6225495	-	6222592	Chr6B	5293155	5298940	-	5296047	0.999	0.993	collinear
gene:TraesCS6B02G010500	Chr6B	6269353	6271813	-	6270583	Chr6B	4785273	4787733	+	4786503	0.999	0.973	collinear
gene:TraesCS6B02G010600	Chr6B	6337591	6344270	+	6340930	Chr6B	5419006	5425660	+	5422333	0.991	0.985	collinear
gene:TraesCS6B02G010700	Chr6B	6509869	6510250	+	6510059	Chr6B	5624449	5624830	+	5624639	1.0	1.0	collinear
gene:TraesCS6B02G010800	Chr6B	6511804	6516693	+	6514248	Chr6B	5626381	5631340	+	5628860	1.0	0.96	collinear
gene:TraesCS6B02G010900	Chr6B	6537247	6541509	+	6539378	Chr6B	5652179	5656507	+	5654343	0.995	0.959	collinear
gene:TraesCS6B02G011000	Chr6B	6602494	6606071	+	6604282	Chr6B	5748890	5752328	+	5750609	0.995	0.951	collinear
gene:TraesCS6B02G011100	Chr6B	6628271	6630588	-	6629429	Chr6B	5773555	5775853	-	5774704	0.999	0.965	collinear
gene:TraesCS6B02G011500	Chr6B	6801204	6802304	-	6801754	Chr6B	5804370	5805467	-	5804918	0.987	0.909	collinear
gene:TraesCS6B02G011700	Chr6B	6833607	6834239	-	6833923	Chr6B	5880563	5881209	-	5880886	0.998	0.916	collinear
gene:TraesCS6B02G012000	Chr6B	7099050	7102019	-	7100534	Chr6B	6038844	6041660	+	6040252	0.997	0.948	collinear
gene:TraesCS6B02G012100	Chr6B	7151215	7156609	-	7153912	Chr6B	6256487	6261729	+	6259108	0.99	0.95	collinear
gene:TraesCS6B02G012500	Chr6B	7894377	7895312	-	7894844	Chr6B	7437325	7438260	-	7437792	1.0	0.994	collinear
gene:TraesCS6B02G012700	Chr6B	7937459	7944132	-	7940795	Chr6B	7478650	7485323	-	7481986	1.0	0.997	collinear
gene:TraesCS6B02G012800	Chr6B	8045847	8049871	-	8047859	Chr6B	7584706	7588724	-	7586715	0.997	0.997	collinear
gene:TraesCS6B02G012900	Chr6B	8123320	8129270	-	8126295	Chr6B	7677663	7683614	-	7680638	1.0	1.0	collinear
gene:TraesCS6B02G013000	Chr6B	8138326	8140897	-	8139611	Chr6B	7692671	7695242	-	7693956	1.0	1.0	collinear
gene:TraesCS6B02G013100	Chr6B	8234408	8236549	+	8235478	Chr6B	7788162	7790303	+	7789232	1.0	1.0	collinear
gene:TraesCS6B02G013200	Chr6B	8372877	8375684	-	8374280	Chr6B	7975227	7978034	-	7976630	1.0	1.0	collinear
gene:TraesCS6B02G013300	Chr6B	8385071	8389993	+	8387532	Chr6B	7987500	7992422	+	7989961	1.0	1.0	collinear
gene:TraesCS6B02G013400	Chr6B	8399893	8410107	+	8405000	Chr6B	8002332	8012390	+	8007361	1.0	0.999	collinear
gene:TraesCS6B02G013500	Chr6B	8410503	8411114	-	8410808	Chr6B	8012786	8013397	-	8013091	1.0	1.0	collinear
gene:TraesCS6B02G013600	Chr6B	8411736	8412335	-	8412035	Chr6B	8014019	8014618	-	8014318	1.0	1.0	collinear
gene:TraesCS6B02G013700	Chr6B	8416766	8420620	+	8418693	Chr6B	8019049	8022903	+	8020976	1.0	0.999	collinear
gene:TraesCS6B02G013800	Chr6B	8428648	8429338	+	8428993	Chr6B	8030930	8031620	+	8031275	1.0	1.0	collinear
gene:TraesCS6B02G014200	Chr6B	8773330	8773830	-	8773580	Chr6B	8292890	8293393	-	8293141	1.0	0.992	collinear
gene:TraesCS6B02G014300	Chr6B	8780943	8782484	-	8781713	Chr6B	8300907	8302448	-	8301677	1.0	0.996	collinear
gene:TraesCS6B02G014500	Chr6B	8814059	8814811	+	8814435	Chr6B	8335545	8336262	+	8335903	0.953	0.944	collinear
gene:TraesCS6B02G014600	Chr6B	8888006	8889789	-	8888897	Chr6B	8385068	8386847	-	8385957	1.0	0.994	collinear
gene:TraesCS6B02G014700	Chr6B	8900793	8902453	-	8901623	Chr6B	8406736	8408399	-	8407567	1.0	0.986	collinear
gene:TraesCS6B02G014800	Chr6B	8906667	8909507	+	8908087	Chr6B	8412620	8415462	+	8414041	1.0	0.987	collinear
gene:TraesCS6B02G014900	Chr6B	8997088	8997894	+	8997491	Chr6B	8493143	8493949	+	8493546	1.0	0.994	collinear
gene:TraesCS6B02G015000	Chr6B	9001734	9004009	+	9002871	Chr6B	8497800	8500042	+	8498921	0.979	0.977	collinear
gene:TraesCS6B02G015100	Chr6B	9034339	9036577	+	9035458	Chr6B	8553741	8555969	+	8554855	1.0	0.961	collinear
gene:TraesCS6B02G015200	Chr6B	9057979	9060200	+	9059089	Chr6B	8567772	8569884	+	8568828	0.999	0.953	collinear
gene:TraesCS6B02G015400	Chr6B	9095289	9097832	-	9096560	Chr6B	8606518	8609061	-	8607789	1.0	0.997	collinear
gene:TraesCS6B02G015500	Chr6B	9144082	9146213	-	9145147	Chr6B	8653259	8655381	-	8654320	0.992	0.986	collinear
gene:TraesCS6B02G015700	Chr6B	9169588	9171221	+	9170404	Chr6B	8678432	8680065	+	8679248	1.0	1.0	collinear
gene:TraesCS6B02G015800	Chr6B	9281806	9286139	-	9283972	Chr6B	8791632	8795965	-	8793798	1.0	0.998	collinear
gene:TraesCS6B02G015900	Chr6B	9477883	9479221	+	9478552	Chr6B	9032890	9034228	+	9033559	1.0	0.998	collinear
gene:TraesCS6B02G016000	Chr6B	9759412	9759857	-	9759634	Chr6B	9309840	9310285	-	9310062	1.0	0.996	collinear
gene:TraesCS6B02G016100	Chr6B	9785419	9791500	-	9788459	Chr6B	9335602	9341711	-	9338656	1.0	0.996	collinear
gene:TraesCS6B02G016200	Chr6B	9867581	9875997	-	9871789	Chr6B	9417491	9425907	-	9421699	1.0	1.0	collinear
gene:TraesCS6B02G016300	Chr6B	9929684	9930178	+	9929931	Chr6B	9479312	9479806	+	9479559	1.0	1.0	collinear
gene:TraesCS6B02G016400	Chr6B	10001505	10003475	+	10002490	Chr6B	9684517	9686510	+	9685513	1.0	0.984	collinear
gene:TraesCS6B02G016500	Chr6B	10052204	10056776	+	10054490	Chr6B	9909932	9914504	+	9912218	1.0	0.999	collinear
gene:TraesCS6B02G016600	Chr6B	10137060	10142317	+	10139688	Chr6B	9993494	9998750	+	9996122	1.0	0.998	collinear
gene:TraesCS6B02G016700	Chr6B	10744852	10746514	-	10745683	Chr6B	10592894	10594556	-	10593725	1.0	0.998	collinear
gene:TraesCS6B02G016800	Chr6B	10747395	10751909	-	10749652	Chr6B	10595437	10599951	-	10597694	1.0	1.0	collinear
gene:TraesCS6B02G017000	Chr6B	10926195	10928285	+	10927240	Chr6B	10757588	10759545	+	10758566	0.929	0.919	collinear
gene:TraesCS6B02G017400	Chr6B	11173220	11174669	+	11173944	Chr6B	11335853	11337302	+	11336577	1.0	0.991	collinear
gene:TraesCS6B02G017500	Chr6B	11244847	11246731	-	11245789	Chr6B	11536224	11538059	-	11537141	0.974	0.948	collinear
gene:TraesCS6B02G017600	Chr6B	11257895	11261008	-	11259451	Chr6B	11544067	11546860	-	11545463	0.997	0.928	collinear
gene:TraesCS6B02G017700	Chr6B	11286117	11289669	-	11287893	Chr6B	11598640	11602438	-	11600539	0.992	0.943	collinear
gene:TraesCS6B02G017800	Chr6B	11298628	11299302	-	11298965	Chr6B	11607547	11608221	-	11607884	1.0	0.994	collinear
gene:TraesCS6B02G017900	Chr6B	11317464	11326092	-	11321778	Chr6B	11635265	11643492	-	11639378	0.984	0.957	collinear
gene:TraesCS6B02G018000	Chr6B	11408601	11409227	-	11408914	Chr6B	11709764	11710414	-	11710089	1.0	0.913	collinear
gene:TraesCS6B02G018100	Chr6B	11427868	11428770	-	11428319	Chr6B	11763420	11764302	-	11763861	0.989	0.915	collinear
gene:TraesCS6B02G018200	Chr6B	11469680	11470453	-	11470066	Chr6B	11792406	11793180	-	11792793	1.0	0.966	collinear
gene:TraesCS6B02G018300	Chr6B	11513863	11514513	-	11514188	Chr6B	11808779	11809429	-	11809104	1.0	0.976	collinear
gene:TraesCS6B02G018400	Chr6B	11520311	11525880	-	11523095	Chr6B	11815051	11820834	-	11817942	1.0	0.981	collinear
gene:TraesCS6B02G018500	Chr6B	11537907	11540117	+	11539012	Chr6B	11835244	11837456	+	11836350	1.0	0.995	collinear
gene:TraesCS6B02G018600	Chr6B	11540333	11542012	-	11541172	Chr6B	11837672	11839363	-	11838517	1.0	0.984	collinear
gene:TraesCS6B02G018700	Chr6B	11572059	11573488	-	11572773	Chr6B	11862926	11864359	-	11863642	0.99	0.977	collinear
gene:TraesCS6B02G018800	Chr6B	11574704	11578183	+	11576443	Chr6B	11865575	11869087	+	11867331	1.0	0.995	collinear
gene:TraesCS6B02G018900	Chr6B	11584758	11586346	-	11585552	Chr6B	11875499	11877087	-	11876293	1.0	0.995	collinear
gene:TraesCS6B02G019000	Chr6B	11592859	11593605	+	11593232	Chr6B	11883304	11884050	+	11883677	1.0	0.997	collinear
gene:TraesCS6B02G019200	Chr6B	11600271	11600858	+	11600564	Chr6B	11890722	11891309	+	11891015	1.0	0.996	collinear
gene:TraesCS6B02G020000	Chr6B	12044935	12045747	-	12045341	Chr6B	12197141	12197958	-	12197549	1.0	0.977	collinear
gene:TraesCS6B02G020100	Chr6B	12115521	12119099	-	12117310	Chr6B	12308467	12312058	-	12310262	0.996	0.983	collinear
gene:TraesCS6B02G020400	Chr6B	12631429	12634346	-	12632887	Chr6B	12822279	12825195	+	12823737	0.999	0.982	collinear
gene:TraesCS6B02G020500	Chr6B	12641159	12643123	+	12642141	Chr6B	12803516	12805404	-	12804460	0.973	0.956	collinear
gene:TraesCS6B02G020600	Chr6B	12645711	12647206	+	12646458	Chr6B	12801206	12802682	-	12801944	0.985	0.952	collinear
gene:TraesCS6B02G020800	Chr6B	12659391	12663320	+	12661355	Chr6B	12940372	12944337	+	12942354	0.991	0.967	collinear
gene:TraesCS6B02G020900	Chr6B	12666214	12673718	+	12669966	Chr6B	12947234	12954491	+	12950862	0.99	0.98	collinear
gene:TraesCS6B02G021100	Chr6B	12731162	12731614	+	12731388	Chr6B	13032822	13033274	+	13033048	1.0	0.997	collinear
gene:TraesCS6B02G021205	Chr6B	12887830	12888525	+	12888177	Chr6B	13674049	13674745	-	13674397	1.0	0.961	collinear
gene:TraesCS6B02G021500	Chr6B	13440297	13441436	-	13440866	Chr6B	13302552	13303666	-	13303109	0.974	0.903	collinear
gene:TraesCS6B02G021900	Chr6B	13930319	13934113	-	13932216	Chr6B	13855580	13859375	-	13857477	1.0	0.994	collinear
gene:TraesCS6B02G022000	Chr6B	13949481	13951662	-	13950571	Chr6B	13871536	13873717	-	13872626	1.0	0.984	collinear
gene:TraesCS6B02G022100	Chr6B	13959902	13961457	+	13960679	Chr6B	13880387	13881942	+	13881164	1.0	0.974	collinear
gene:TraesCS6B02G022200	Chr6B	13969875	13971145	-	13970510	Chr6B	13890043	13891312	-	13890677	0.988	0.963	collinear
gene:TraesCS6B02G022300	Chr6B	13973930	13975699	-	13974814	Chr6B	13894097	13895863	-	13894980	1.0	0.996	collinear
gene:TraesCS6B02G022400	Chr6B	14093434	14095106	-	14094270	Chr6B	13990509	13992184	-	13991346	1.0	0.995	collinear
gene:TraesCS6B02G022500	Chr6B	14126103	14127816	+	14126959	Chr6B	14023411	14025125	+	14024268	1.0	0.998	collinear
gene:TraesCS6B02G022600	Chr6B	14164757	14166198	+	14165477	Chr6B	14060181	14061624	+	14060902	1.0	0.975	collinear
gene:TraesCS6B02G022700	Chr6B	14250483	14252072	-	14251277	Chr6B	14072595	14074091	-	14073343	0.937	0.921	collinear
gene:TraesCS6B02G022800	Chr6B	14294080	14300052	+	14297066	Chr6B	14075996	14081953	+	14078974	0.989	0.978	collinear
gene:TraesCS6B02G022900	Chr6B	14303201	14308037	+	14305619	Chr6B	14084630	14089420	+	14087025	0.985	0.982	collinear
gene:TraesCS6B02G023000	Chr6B	14311122	14312288	+	14311705	Chr6B	14092329	14093495	+	14092912	1.0	1.0	collinear
gene:TraesCS6B02G023100	Chr6B	14323460	14324997	+	14324228	Chr6B	14096238	14097775	+	14097006	1.0	0.995	collinear
gene:TraesCS6B02G023200	Chr6B	14330391	14331879	+	14331135	Chr6B	14112286	14113783	+	14113034	1.0	0.987	collinear
gene:TraesCS6B02G023300	Chr6B	14333374	14334800	+	14334087	Chr6B	14117255	14118681	+	14117968	1.0	0.991	collinear
gene:TraesCS6B02G023400	Chr6B	14340453	14341879	+	14341166	Chr6B	14124223	14125649	+	14124936	1.0	0.991	collinear
gene:TraesCS6B02G023500	Chr6B	14398711	14399250	-	14398980	Chr6B	14199488	14200027	-	14199757	1.0	0.974	collinear
gene:TraesCS6B02G023600	Chr6B	14453672	14455088	-	14454380	Chr6B	14268897	14270277	-	14269587	0.974	0.968	collinear
gene:TraesCS6B02G023700	Chr6B	14456486	14456868	-	14456677	Chr6B	14271667	14272049	-	14271858	1.0	0.987	collinear
gene:TraesCS6B02G023800	Chr6B	14461084	14461676	-	14461380	Chr6B	14276213	14276811	-	14276512	1.0	0.987	collinear
gene:TraesCS6B02G023900	Chr6B	14522066	14527173	-	14524619	Chr6B	14403615	14408716	-	14406165	0.969	0.967	collinear
gene:TraesCS6B02G024100	Chr6B	14549045	14549506	-	14549275	Chr6B	14437204	14437665	-	14437434	1.0	1.0	collinear
gene:TraesCS6B02G024200	Chr6B	14621579	14622040	-	14621809	Chr6B	17545129	17545590	-	17545359	1.0	0.997	collinear
gene:TraesCS6B02G024300	Chr6B	14622150	14622740	-	14622445	Chr6B	17545700	17546320	-	17546010	1.0	0.945	collinear
gene:TraesCS6B02G024400	Chr6B	14627445	14629672	-	14628558	Chr6B	17549872	17552099	-	17550985	1.0	0.996	collinear
gene:TraesCS6B02G024500	Chr6B	14867475	14867741	-	14867608	Chr6B	18064268	18064534	-	18064401	1.0	1.0	collinear
gene:TraesCS6B02G024600	Chr6B	14879336	14879602	+	14879469	Chr6B	18076485	18076751	+	18076618	1.0	1.0	collinear
gene:TraesCS6B02G024700	Chr6B	15105970	15107374	+	15106672	Chr6B	18390179	18391583	+	18390881	1.0	0.997	collinear
gene:TraesCS6B02G024800	Chr6B	15110467	15115316	-	15112891	Chr6B	18395092	18399704	-	18397398	0.943	0.941	collinear
gene:TraesCS6B02G024900	Chr6B	15128191	15134280	+	15131235	Chr6B	18412697	18418719	+	18415708	0.975	0.962	collinear
gene:TraesCS6B02G025000	Chr6B	15218582	15219043	-	15218812	Chr6B	19012335	19012796	-	19012565	1.0	0.997	collinear
gene:TraesCS6B02G025100	Chr6B	15233412	15234940	-	15234176	Chr6B	19044563	19046073	-	19045318	0.988	0.981	collinear
gene:TraesCS6B02G025200	Chr6B	15246665	15249626	-	15248145	Chr6B	19061137	19064023	-	19062580	0.962	0.956	collinear
gene:TraesCS6B02G025400	Chr6B	15274287	15277568	-	15275927	Chr6B	19299918	19303200	-	19301559	1.0	0.993	collinear
gene:TraesCS6B02G025500	Chr6B	15380376	15381050	-	15380713	Chr6B	19387727	19388401	-	19388064	1.0	0.997	collinear
gene:TraesCS6B02G025600	Chr6B	15396088	15398075	-	15397081	Chr6B	19401752	19403739	-	19402745	1.0	0.998	collinear
gene:TraesCS6B02G025700	Chr6B	15714061	15715194	-	15714627	Chr6B	19707130	19708263	-	19707696	1.0	0.999	collinear
gene:TraesCS6B02G025800	Chr6B	15742915	15744075	-	15743495	Chr6B	19735446	19736606	-	19736026	1.0	0.993	collinear
gene:TraesCS6B02G025900	Chr6B	15749846	15751000	-	15750423	Chr6B	19740732	19741886	-	19741309	1.0	0.991	collinear
gene:TraesCS6B02G026100	Chr6B	15780439	15788214	-	15784326	Chr6B	19771291	19779035	-	19775163	0.991	0.985	collinear
gene:TraesCS6B02G026200	Chr6B	15790147	15793405	-	15791776	Chr6B	19780792	19783995	-	19782393	0.968	0.949	collinear
gene:TraesCS6B02G026400	Chr6B	15898984	15899553	-	15899268	Chr6B	19837564	19838133	-	19837848	1.0	0.956	collinear
gene:TraesCS6B02G026500	Chr6B	15903722	15904264	-	15903993	Chr6B	19842717	19843259	-	19842988	1.0	0.966	collinear
gene:TraesCS6B02G026800	Chr6B	15927816	15928385	-	15928100	Chr6B	19847453	19848022	-	19847737	1.0	0.989	collinear
gene:TraesCS6B02G026900	Chr6B	15929467	15933792	-	15931629	Chr6B	19849102	19853398	-	19851250	0.999	0.989	collinear
gene:TraesCS6B02G027000	Chr6B	15937196	15941917	+	15939556	Chr6B	19856759	19861468	+	19859113	0.986	0.97	collinear
gene:TraesCS6B02G027100	Chr6B	16237310	16256410	+	16246860	Chr6B	20112301	20131272	+	20121786	1.0	1.0	collinear
gene:TraesCS6B02G027200	Chr6B	16247175	16247915	+	16247545	Chr6B	20122209	20122949	+	20122579	1.0	1.0	collinear
gene:TraesCS6B02G027300	Chr6B	16264464	16265999	+	16265231	Chr6B	20139324	20140859	+	20140091	1.0	1.0	collinear
gene:TraesCS6B02G027400	Chr6B	16321280	16321741	+	16321510	Chr6B	20195811	20196272	+	20196041	1.0	1.0	collinear
gene:TraesCS6B02G027500	Chr6B	16339418	16340392	+	16339905	Chr6B	20213500	20214474	+	20213987	1.0	1.0	collinear
gene:TraesCS6B02G027600	Chr6B	16428857	16430161	+	16429509	Chr6B	20302626	20303930	+	20303278	1.0	1.0	collinear
gene:TraesCS6B02G027700	Chr6B	16433007	16434303	+	16433655	Chr6B	20306776	20308072	+	20307424	1.0	1.0	collinear
gene:TraesCS6B02G027800	Chr6B	16440454	16444204	+	16442329	Chr6B	20314223	20317973	+	20316098	1.0	1.0	collinear
gene:TraesCS6B02G027900	Chr6B	16546325	16547008	-	16546666	Chr6B	20416666	20417349	-	20417007	1.0	1.0	collinear
gene:TraesCS6B02G028000	Chr6B	16607883	16609466	+	16608674	Chr6B	20477947	20479530	+	20478738	1.0	1.0	collinear
gene:TraesCS6B02G028100	Chr6B	16683849	16684415	+	16684132	Chr6B	20551444	20552010	+	20551727	1.0	1.0	collinear
gene:TraesCS6B02G028200	Chr6B	16970587	16971075	+	16970831	Chr6B	20834113	20834601	+	20834357	1.0	1.0	collinear
gene:TraesCS6B02G028300	Chr6B	16996335	16996970	+	16996652	Chr6B	20859715	20860350	+	20860032	1.0	1.0	collinear
gene:TraesCS6B02G028400	Chr6B	17036810	17037146	-	17036978	Chr6B	20900190	20900526	-	20900358	1.0	1.0	collinear
gene:TraesCS6B02G028500	Chr6B	17090967	17091737	-	17091352	Chr6B	20954161	20954931	-	20954546	1.0	0.998	collinear
gene:TraesCS6B02G028600	Chr6B	17226532	17232198	-	17229365	Chr6B	21089019	21094684	-	21091851	1.0	1.0	collinear
gene:TraesCS6B02G028700	Chr6B	17377119	17379387	+	17378253	Chr6B	21232422	21234690	+	21233556	1.0	1.0	collinear
gene:TraesCS6B02G028800	Chr6B	17395787	17405580	+	17400683	Chr6B	21250280	21260073	+	21255176	1.0	1.0	collinear
gene:TraesCS6B02G028900	Chr6B	17414402	17416910	+	17415656	Chr6B	21268737	21271245	+	21269991	1.0	1.0	collinear
gene:TraesCS6B02G029000	Chr6B	17417292	17421228	-	17419260	Chr6B	21271627	21275563	-	21273595	1.0	1.0	collinear
gene:TraesCS6B02G029100	Chr6B	17499567	17500724	-	17500145	Chr6B	21353746	21354903	-	21354324	1.0	1.0	collinear
gene:TraesCS6B02G029200	Chr6B	17533754	17534996	+	17534375	Chr6B	21387933	21389175	+	21388554	1.0	1.0	collinear
gene:TraesCS6B02G029300	Chr6B	17703175	17704083	-	17703629	Chr6B	21548636	21549544	-	21549090	1.0	1.0	collinear
gene:TraesCS6B02G029400	Chr6B	17726474	17729598	-	17728036	Chr6B	21571606	21574730	-	21573168	1.0	1.0	collinear
gene:TraesCS6B02G029500	Chr6B	17801415	17803865	-	17802640	Chr6B	21641070	21643520	-	21642295	1.0	1.0	collinear
gene:TraesCS6B02G029600	Chr6B	17899337	17917782	+	17908559	Chr6B	21737866	21756005	+	21746935	1.0	1.0	collinear
gene:TraesCS6B02G029700	Chr6B	17958982	17960617	+	17959799	Chr6B	21796884	21798519	+	21797701	1.0	0.999	collinear
gene:TraesCS6B02G029800	Chr6B	17998140	18002318	+	18000229	Chr6B	21842443	21846621	+	21844532	1.0	1.0	collinear
gene:TraesCS6B02G029900	Chr6B	18014716	18019567	+	18017141	Chr6B	21855398	21860123	+	21857760	1.0	0.98	collinear
gene:TraesCS6B02G030000	Chr6B	18042369	18042881	-	18042625	Chr6B	21882825	21883337	-	21883081	1.0	1.0	collinear
gene:TraesCS6B02G030100	Chr6B	18134950	18135478	-	18135214	Chr6B	21974363	21974891	-	21974627	1.0	0.998	collinear
gene:TraesCS6B02G030200	Chr6B	18138188	18138586	-	18138387	Chr6B	22165941	22166339	-	22166140	1.0	1.0	collinear
gene:TraesCS6B02G030300	Chr6B	18148060	18149769	-	18148914	Chr6B	22176093	22177802	-	22176947	1.0	0.999	collinear
gene:TraesCS6B02G030400	Chr6B	18164279	18169450	+	18166864	Chr6B	22192128	22197299	+	22194713	1.0	0.999	collinear
gene:TraesCS6B02G030500	Chr6B	18223876	18230089	+	18226982	Chr6B	22308973	22315188	+	22312080	1.0	1.0	collinear
gene:TraesCS6B02G030600	Chr6B	18242397	18242627	+	18242512	Chr6B	22327499	22327729	+	22327614	1.0	1.0	collinear
