gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity	segment
gene:TraesCS3B02G008800	Chr3B	4332116	4332563	-	4332339	Chr3B	777318	777765	-	777541	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G008900	Chr3B	4334031	4334755	-	4334393	Chr3B	779233	779957	-	779595	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G009000	Chr3B	4418072	4418989	-	4418530	Chr3B	861530	862447	-	861988	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G009100	Chr3B	4420808	4421692	-	4421250	Chr3B	864266	865150	-	864708	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G009200	Chr3B	4433683	4434096	-	4433889	Chr3B	877141	877554	-	877347	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G009300	Chr3B	4458926	4459506	-	4459216	Chr3B	902125	902705	-	902415	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G009400	Chr3B	4490335	4490736	-	4490535	Chr3B	933324	933725	-	933524	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G009500	Chr3B	4513266	4520230	+	4516748	Chr3B	1033657	1040621	+	1037139	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G009600	Chr3B	4553317	4554575	+	4553946	Chr3B	1071647	1072905	+	1072276	1.0	0.999	rearrangement:Chr3B_block1
gene:TraesCS3B02G009700	Chr3B	4555982	4556578	+	4556280	Chr3B	1074312	1074908	+	1074610	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G009800	Chr3B	4562430	4564853	-	4563641	Chr3B	1080760	1083183	-	1081971	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G009900	Chr3B	4662107	4663478	-	4662792	Chr3B	208855	210226	-	209540	1.0	0.991	rearrangement:Chr3B_block1
gene:TraesCS3B02G235000	Chr3B	367675660	367680490	+	367678075	Chr3B	400643918	400648758	-	400646338	1.0	0.998	rearrangement:Chr3B_block2
gene:TraesCS3B02G235100	Chr3B	367835721	367844295	-	367840008	Chr3B	400478963	400487556	+	400483259	1.0	0.993	rearrangement:Chr3B_block2
gene:TraesCS3B02G235200	Chr3B	368089992	368103621	+	368096806	Chr3B	400217851	400231453	-	400224652	1.0	0.996	rearrangement:Chr3B_block2
gene:TraesCS3B02G235400	Chr3B	368115717	368116106	-	368115911	Chr3B	400205710	400206099	+	400205904	1.0	0.996	rearrangement:Chr3B_block2
gene:TraesCS3B02G235500	Chr3B	368539168	368546919	-	368543043	Chr3B	399751936	399759687	+	399755811	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B02G235600	Chr3B	368591767	368616468	-	368604117	Chr3B	399684380	399707266	+	399695823	0.961	0.959	rearrangement:Chr3B_block2
gene:TraesCS3B02G235700	Chr3B	368726297	368726617	+	368726457	Chr3B	399548755	399549075	-	399548915	1.0	0.99	rearrangement:Chr3B_block2
gene:TraesCS3B02G235800	Chr3B	368727829	368728518	+	368728173	Chr3B	399546854	399547543	-	399547198	1.0	0.992	rearrangement:Chr3B_block2
gene:TraesCS3B02G235900	Chr3B	368743273	368743494	+	368743383	Chr3B	399531875	399532096	-	399531985	1.0	0.995	rearrangement:Chr3B_block2
gene:TraesCS3B02G236000	Chr3B	368846565	368846798	+	368846681	Chr3B	399440708	399440940	-	399440824	0.995	0.991	rearrangement:Chr3B_block2
gene:TraesCS3B02G236100	Chr3B	368852960	368853328	-	368853144	Chr3B	399434185	399434553	+	399434369	1.0	0.989	rearrangement:Chr3B_block2
gene:TraesCS3B02G236200	Chr3B	368866208	368866462	-	368866335	Chr3B	399421059	399421313	+	399421186	1.0	0.988	rearrangement:Chr3B_block2
gene:TraesCS3B02G236300	Chr3B	368882364	368883062	-	368882713	Chr3B	399398314	399399012	+	399398663	1.0	0.995	rearrangement:Chr3B_block2
gene:TraesCS3B02G236600	Chr3B	369284103	369286021	+	369285062	Chr3B	398963921	398965839	-	398964880	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B02G236700	Chr3B	370135701	370166028	+	370150864	Chr3B	398100651	398130816	-	398115733	0.999	0.997	rearrangement:Chr3B_block2
gene:TraesCS3B02G236800	Chr3B	370213420	370214832	+	370214126	Chr3B	398063506	398064920	-	398064213	1.0	0.996	rearrangement:Chr3B_block2
gene:TraesCS3B02G236900	Chr3B	370728097	370732105	-	370730101	Chr3B	397479438	397483437	+	397481437	1.0	0.998	rearrangement:Chr3B_block2
gene:TraesCS3B02G000100	Chr3B	212892	214491	-	213691	Chr3B	3220572	3222137	-	3221354	0.98	0.935	collinear
gene:TraesCS3B02G000200	Chr3B	218045	222328	+	220186	Chr3B	3235301	3239651	+	3237476	0.993	0.947	collinear
gene:TraesCS3B02G000300	Chr3B	264854	267987	+	266420	Chr3B	3257979	3260884	+	3259431	0.981	0.921	collinear
gene:TraesCS3B02G000400	Chr3B	334498	337790	+	336144	Chr3B	3437178	3440476	+	3438827	1.0	0.994	collinear
gene:TraesCS3B02G000500	Chr3B	369389	373754	-	371571	Chr3B	3540003	3544364	-	3542183	0.99	0.984	collinear
gene:TraesCS3B02G000600	Chr3B	662656	666514	+	664585	Chr3B	3784197	3788074	+	3786135	0.982	0.962	collinear
gene:TraesCS3B02G000700	Chr3B	981835	986933	+	984384	Chr3B	4149744	4154876	+	4152310	1.0	0.999	collinear
gene:TraesCS3B02G000800	Chr3B	987268	990056	-	988662	Chr3B	4155211	4157999	-	4156605	1.0	1.0	collinear
gene:TraesCS3B02G000900	Chr3B	1230797	1232938	-	1231867	Chr3B	4402130	4404271	-	4403200	1.0	0.998	collinear
gene:TraesCS3B02G001000	Chr3B	1354622	1356721	+	1355671	Chr3B	4528695	4530972	+	4529833	0.997	0.99	collinear
gene:TraesCS3B02G001400	Chr3B	1462802	1463784	-	1463293	Chr3B	5109491	5110470	-	5109980	0.996	0.993	collinear
gene:TraesCS3B02G001500	Chr3B	1480388	1481723	-	1481055	Chr3B	5113123	5114458	-	5113790	1.0	0.997	collinear
gene:TraesCS3B02G001600	Chr3B	1586221	1588812	+	1587516	Chr3B	5221440	5224034	+	5222737	1.0	0.998	collinear
gene:TraesCS3B02G001800	Chr3B	1612815	1613508	-	1613161	Chr3B	5247449	5248142	-	5247795	1.0	0.985	collinear
gene:TraesCS3B02G001900	Chr3B	1616559	1618398	-	1617478	Chr3B	5251195	5253050	-	5252122	0.995	0.971	collinear
gene:TraesCS3B02G002000	Chr3B	1783888	1789415	+	1786651	Chr3B	5419407	5424934	+	5422170	1.0	0.999	collinear
gene:TraesCS3B02G002100	Chr3B	2092828	2094256	+	2093542	Chr3B	3072492	3073945	-	3073218	0.993	0.958	collinear
gene:TraesCS3B02G002200	Chr3B	2101991	2104344	-	2103167	Chr3B	3060954	3063205	+	3062079	0.99	0.982	collinear
gene:TraesCS3B02G002300	Chr3B	2115065	2116840	-	2115952	Chr3B	3048685	3050460	+	3049572	1.0	0.998	collinear
gene:TraesCS3B02G002400	Chr3B	2128376	2130539	-	2129457	Chr3B	2767073	2769235	-	2768154	1.0	1.0	collinear
gene:TraesCS3B02G002500	Chr3B	2143432	2146356	-	2144894	Chr3B	3019162	3022096	+	3020629	1.0	0.998	collinear
gene:TraesCS3B02G002600	Chr3B	2160595	2163424	-	2162009	Chr3B	3002459	3005288	+	3003873	1.0	1.0	collinear
gene:TraesCS3B02G002700	Chr3B	2169304	2172368	-	2170836	Chr3B	2993516	2996579	+	2995047	1.0	0.99	collinear
gene:TraesCS3B02G002900	Chr3B	2255165	2257560	-	2256362	Chr3B	2911901	2914296	+	2913098	1.0	0.998	collinear
gene:TraesCS3B02G003000	Chr3B	2265612	2268203	-	2266907	Chr3B	2901472	2903849	+	2902660	1.0	1.0	collinear
gene:TraesCS3B02G003100	Chr3B	2279401	2288008	+	2283704	Chr3B	2881671	2890278	-	2885974	1.0	1.0	collinear
gene:TraesCS3B02G003200	Chr3B	2296534	2299603	+	2298068	Chr3B	2870387	2873456	-	2871921	1.0	1.0	collinear
gene:TraesCS3B02G003300	Chr3B	2308380	2311241	+	2309810	Chr3B	2859077	2861938	-	2860507	1.0	1.0	collinear
gene:TraesCS3B02G003400	Chr3B	2322937	2325102	+	2324019	Chr3B	2845230	2847392	-	2846311	1.0	1.0	collinear
gene:TraesCS3B02G003500	Chr3B	2335984	2338269	+	2337126	Chr3B	2832061	2834346	-	2833203	1.0	1.0	collinear
gene:TraesCS3B02G003600	Chr3B	2344024	2346291	+	2345157	Chr3B	2824037	2826303	-	2825170	1.0	1.0	collinear
gene:TraesCS3B02G003700	Chr3B	2396638	2398142	+	2397390	Chr3B	2694065	2695569	-	2694817	1.0	1.0	collinear
gene:TraesCS3B02G003800	Chr3B	2405944	2408431	+	2407187	Chr3B	2683990	2686477	-	2685233	1.0	1.0	collinear
gene:TraesCS3B02G003900	Chr3B	2416243	2417270	-	2416756	Chr3B	2675143	2676170	+	2675656	1.0	1.0	collinear
gene:TraesCS3B02G004000	Chr3B	2426221	2427720	+	2426970	Chr3B	2664833	2666332	-	2665582	1.0	0.999	collinear
gene:TraesCS3B02G004100	Chr3B	2474280	2477547	+	2475913	Chr3B	2615163	2618430	-	2616796	1.0	1.0	collinear
gene:TraesCS3B02G004200	Chr3B	2484567	2488204	+	2486385	Chr3B	2604506	2608143	-	2606324	1.0	1.0	collinear
gene:TraesCS3B02G004700	Chr3B	2516341	2521111	+	2518726	Chr3B	2592748	2597721	-	2595234	0.973	0.933	collinear
gene:TraesCS3B02G004800	Chr3B	2883520	2885827	+	2884673	Chr3B	1953306	1955467	-	1954386	1.0	0.985	collinear
gene:TraesCS3B02G004900	Chr3B	2901034	2903277	+	2902155	Chr3B	1907259	1909523	-	1908391	1.0	0.983	collinear
gene:TraesCS3B02G005000	Chr3B	3016081	3021655	-	3018868	Chr3B	1821857	1827431	+	1824644	1.0	1.0	collinear
gene:TraesCS3B02G005100	Chr3B	3036946	3039505	-	3038225	Chr3B	1804010	1806570	+	1805290	1.0	0.999	collinear
gene:TraesCS3B02G005200	Chr3B	3067426	3067795	-	3067610	Chr3B	1776740	1777109	+	1776924	1.0	1.0	collinear
gene:TraesCS3B02G005300	Chr3B	3078082	3079527	-	3078804	Chr3B	1765008	1766453	+	1765730	1.0	1.0	collinear
gene:TraesCS3B02G005400	Chr3B	3092002	3092337	-	3092169	Chr3B	1752806	1753141	+	1752973	1.0	1.0	collinear
gene:TraesCS3B02G005500	Chr3B	3100464	3101152	+	3100808	Chr3B	1744255	1744943	-	1744599	1.0	1.0	collinear
gene:TraesCS3B02G005600	Chr3B	3139873	3141678	-	3140775	Chr3B	1703937	1705742	+	1704839	1.0	1.0	collinear
gene:TraesCS3B02G005800	Chr3B	3225733	3228659	+	3227196	Chr3B	1617075	1619997	-	1618536	0.995	0.991	collinear
gene:TraesCS3B02G005900	Chr3B	3230720	3242659	+	3236689	Chr3B	1603076	1615025	-	1609050	0.998	0.988	collinear
gene:TraesCS3B02G006000	Chr3B	3259140	3262012	-	3260576	Chr3B	1549113	1551985	+	1550549	1.0	0.996	collinear
gene:TraesCS3B02G006100	Chr3B	3268840	3271894	+	3270367	Chr3B	1539265	1542313	-	1540789	0.998	0.995	collinear
gene:TraesCS3B02G006200	Chr3B	3273997	3281157	-	3277577	Chr3B	1529993	1537132	+	1533562	0.967	0.963	collinear
gene:TraesCS3B02G006300	Chr3B	3307037	3308316	-	3307676	Chr3B	5777088	5778367	+	5777727	1.0	0.999	collinear
gene:TraesCS3B02G006400	Chr3B	3309907	3310290	-	3310098	Chr3B	5775114	5775497	+	5775305	1.0	1.0	collinear
gene:TraesCS3B02G006500	Chr3B	3407143	3409183	+	3408163	Chr3B	5677882	5679922	-	5678902	1.0	0.999	collinear
gene:TraesCS3B02G006600	Chr3B	3410634	3412172	-	3411403	Chr3B	5674893	5676431	+	5675662	1.0	0.999	collinear
gene:TraesCS3B02G012200	Chr3B	5580174	5586213	+	5583193	Chr3B	6246649	6252555	+	6249602	0.983	0.945	collinear
gene:TraesCS3B02G012400	Chr3B	5599908	5601473	-	5600690	Chr3B	6281994	6283513	-	6282753	0.969	0.966	collinear
gene:TraesCS3B02G012500	Chr3B	5670628	5675430	+	5673029	Chr3B	6354165	6358986	+	6356575	1.0	0.991	collinear
gene:TraesCS3B02G012700	Chr3B	5789746	5790925	-	5790335	Chr3B	6711483	6712663	-	6712073	1.0	1.0	collinear
gene:TraesCS3B02G012800	Chr3B	5816684	5817254	-	5816969	Chr3B	6947560	6948130	-	6947845	1.0	0.997	collinear
gene:TraesCS3B02G012900	Chr3B	5850468	5851218	-	5850843	Chr3B	6980459	6981209	-	6980834	1.0	1.0	collinear
gene:TraesCS3B02G013000	Chr3B	5889980	5893990	-	5891985	Chr3B	7019701	7023712	-	7021706	1.0	1.0	collinear
gene:TraesCS3B02G013100	Chr3B	5938428	5940219	+	5939323	Chr3B	7069285	7071076	+	7070180	1.0	1.0	collinear
gene:TraesCS3B02G013200	Chr3B	5949070	5952480	+	5950775	Chr3B	7079920	7083330	+	7081625	1.0	0.999	collinear
gene:TraesCS3B02G013300	Chr3B	5952761	5955519	-	5954140	Chr3B	7083611	7086369	-	7084990	1.0	1.0	collinear
gene:TraesCS3B02G013400	Chr3B	6001105	6001407	+	6001256	Chr3B	7131961	7132263	+	7132112	1.0	1.0	collinear
gene:TraesCS3B02G013500	Chr3B	6004355	6004943	-	6004649	Chr3B	7135211	7135799	-	7135505	1.0	1.0	collinear
gene:TraesCS3B02G013600	Chr3B	6009574	6009765	-	6009669	Chr3B	7140430	7140621	-	7140525	1.0	1.0	collinear
gene:TraesCS3B02G013700	Chr3B	6010379	6010843	-	6010611	Chr3B	7141235	7141699	-	7141467	1.0	1.0	collinear
gene:TraesCS3B02G013800	Chr3B	6032893	6033379	+	6033136	Chr3B	7163764	7164250	+	7164007	1.0	1.0	collinear
gene:TraesCS3B02G013900	Chr3B	6043219	6043801	+	6043510	Chr3B	7174090	7174672	+	7174381	1.0	0.997	collinear
gene:TraesCS3B02G014000	Chr3B	6085506	6085867	+	6085686	Chr3B	7216369	7216730	+	7216549	1.0	1.0	collinear
gene:TraesCS3B02G014100	Chr3B	6096159	6098276	-	6097217	Chr3B	7227024	7229141	-	7228082	1.0	1.0	collinear
gene:TraesCS3B02G014200	Chr3B	6114654	6115024	+	6114839	Chr3B	7245519	7245889	+	7245704	1.0	1.0	collinear
gene:TraesCS3B02G014300	Chr3B	6117536	6118986	+	6118261	Chr3B	7248400	7249850	+	7249125	1.0	1.0	collinear
gene:TraesCS3B02G014400	Chr3B	6126328	6127544	+	6126936	Chr3B	7257192	7258408	+	7257800	1.0	1.0	collinear
gene:TraesCS3B02G014500	Chr3B	6177980	6178705	-	6178342	Chr3B	7310418	7311143	-	7310780	1.0	1.0	collinear
gene:TraesCS3B02G014600	Chr3B	6181350	6181663	+	6181506	Chr3B	7313788	7314101	+	7313944	1.0	1.0	collinear
gene:TraesCS3B02G014700	Chr3B	6219971	6221056	-	6220513	Chr3B	7352228	7353313	-	7352770	1.0	1.0	collinear
gene:TraesCS3B02G014800	Chr3B	6234140	6241848	+	6237994	Chr3B	7387295	7395008	+	7391151	1.0	1.0	collinear
gene:TraesCS3B02G014900	Chr3B	6250392	6253500	-	6251946	Chr3B	7403702	7406810	-	7405256	1.0	1.0	collinear
gene:TraesCS3B02G015000	Chr3B	6294081	6303451	+	6298766	Chr3B	7447775	7457144	+	7452459	1.0	1.0	collinear
gene:TraesCS3B02G015100	Chr3B	6307476	6309708	-	6308592	Chr3B	7461177	7463409	-	7462293	1.0	0.999	collinear
gene:TraesCS3B02G015200	Chr3B	6336915	6337852	+	6337383	Chr3B	7490616	7491553	+	7491084	1.0	1.0	collinear
gene:TraesCS3B02G015300	Chr3B	6378848	6381034	-	6379941	Chr3B	7525684	7527870	-	7526777	1.0	0.999	collinear
gene:TraesCS3B02G015400	Chr3B	6390297	6393323	-	6391810	Chr3B	7539063	7542089	-	7540576	1.0	1.0	collinear
gene:TraesCS3B02G015500	Chr3B	6389692	6396146	+	6392919	Chr3B	7538458	7544912	+	7541685	1.0	1.0	collinear
gene:TraesCS3B02G015600	Chr3B	6406013	6407183	+	6406598	Chr3B	7554944	7556114	+	7555529	1.0	1.0	collinear
gene:TraesCS3B02G015700	Chr3B	6468576	6470121	+	6469348	Chr3B	7622364	7623909	+	7623136	1.0	1.0	collinear
gene:TraesCS3B02G015800	Chr3B	6533011	6534111	+	6533561	Chr3B	7689102	7690202	+	7689652	1.0	1.0	collinear
gene:TraesCS3B02G015900	Chr3B	6544864	6546867	+	6545865	Chr3B	7700961	7702964	+	7701962	1.0	1.0	collinear
gene:TraesCS3B02G016000	Chr3B	6554790	6558914	+	6556852	Chr3B	7710887	7715011	+	7712949	1.0	0.998	collinear
gene:TraesCS3B02G016100	Chr3B	6638065	6649949	-	6644007	Chr3B	7793807	7805688	-	7799747	1.0	1.0	collinear
gene:TraesCS3B02G016300	Chr3B	6665622	6667420	-	6666521	Chr3B	7821364	7823162	-	7822263	1.0	1.0	collinear
gene:TraesCS3B02G016400	Chr3B	6670118	6673010	-	6671564	Chr3B	7825860	7828752	-	7827306	1.0	1.0	collinear
gene:TraesCS3B02G016500	Chr3B	6676947	6681225	+	6679086	Chr3B	7832689	7836967	+	7834828	1.0	1.0	collinear
gene:TraesCS3B02G016600	Chr3B	6945399	6945875	+	6945637	Chr3B	12734445	12734921	-	12734683	1.0	1.0	collinear
gene:TraesCS3B02G016700	Chr3B	6951445	6952122	+	6951783	Chr3B	12728196	12728873	-	12728534	1.0	1.0	collinear
gene:TraesCS3B02G016800	Chr3B	6956995	6958436	+	6957715	Chr3B	12721882	12723323	-	12722602	1.0	1.0	collinear
gene:TraesCS3B02G016900	Chr3B	6961765	6963273	-	6962519	Chr3B	12717045	12718553	+	12717799	1.0	1.0	collinear
gene:TraesCS3B02G017000	Chr3B	6966996	6968352	+	6967674	Chr3B	12711966	12713322	-	12712644	1.0	1.0	collinear
gene:TraesCS3B02G017100	Chr3B	7063270	7069210	-	7066240	Chr3B	12611705	12617645	+	12614675	1.0	1.0	collinear
gene:TraesCS3B02G017200	Chr3B	7073390	7077378	+	7075384	Chr3B	12603537	12607525	-	12605531	1.0	1.0	collinear
gene:TraesCS3B02G017300	Chr3B	7181115	7184815	+	7182965	Chr3B	12487218	12490918	-	12489068	1.0	0.999	collinear
gene:TraesCS3B02G017400	Chr3B	7186251	7187167	-	7186709	Chr3B	12484866	12485782	+	12485324	1.0	1.0	collinear
gene:TraesCS3B02G017500	Chr3B	7187456	7191390	-	7189423	Chr3B	12480643	12484577	+	12482610	1.0	1.0	collinear
gene:TraesCS3B02G017700	Chr3B	7333726	7334256	+	7333991	Chr3B	12341763	12342293	-	12342028	1.0	1.0	collinear
gene:TraesCS3B02G017800	Chr3B	7371289	7375600	+	7373444	Chr3B	12301180	12305491	-	12303335	1.0	1.0	collinear
gene:TraesCS3B02G017900	Chr3B	7375918	7376883	-	7376400	Chr3B	12299897	12300862	+	12300379	1.0	1.0	collinear
gene:TraesCS3B02G018000	Chr3B	7382432	7384642	-	7383537	Chr3B	12292139	12294349	+	12293244	1.0	1.0	collinear
gene:TraesCS3B02G018100	Chr3B	7481916	7490063	-	7485989	Chr3B	12187473	12195620	+	12191546	1.0	1.0	collinear
gene:TraesCS3B02G018200	Chr3B	7594451	7597855	-	7596153	Chr3B	12080500	12083905	+	12082202	1.0	0.999	collinear
gene:TraesCS3B02G018300	Chr3B	7598907	7600882	+	7599894	Chr3B	12077473	12079448	-	12078460	1.0	1.0	collinear
gene:TraesCS3B02G018400	Chr3B	7603365	7606088	+	7604726	Chr3B	12072267	12074990	-	12073628	1.0	1.0	collinear
gene:TraesCS3B02G018500	Chr3B	7607769	7611311	+	7609540	Chr3B	12067044	12070586	-	12068815	1.0	1.0	collinear
gene:TraesCS3B02G018600	Chr3B	7611649	7614877	-	7613263	Chr3B	12063642	12066706	+	12065174	1.0	1.0	collinear
gene:TraesCS3B02G018700	Chr3B	8004562	8004912	-	8004737	Chr3B	13246059	13246409	-	13246234	1.0	1.0	collinear
gene:TraesCS3B02G018800	Chr3B	8024553	8030703	+	8027628	Chr3B	13265778	13271928	+	13268853	1.0	1.0	collinear
gene:TraesCS3B02G018900	Chr3B	8034719	8036058	+	8035388	Chr3B	13275944	13277283	+	13276613	1.0	1.0	collinear
gene:TraesCS3B02G019000	Chr3B	8039955	8043362	+	8041658	Chr3B	13281180	13284587	+	13282883	1.0	0.999	collinear
gene:TraesCS3B02G019100	Chr3B	8073091	8075186	+	8074138	Chr3B	13313932	13316027	+	13314979	1.0	1.0	collinear
gene:TraesCS3B02G019200	Chr3B	8129928	8133466	+	8131697	Chr3B	13369397	13372934	+	13371165	1.0	1.0	collinear
gene:TraesCS3B02G019300	Chr3B	8133504	8137586	-	8135545	Chr3B	13372972	13377054	-	13375013	1.0	1.0	collinear
gene:TraesCS3B02G019400	Chr3B	8153373	8154210	-	8153791	Chr3B	13392842	13393679	-	13393260	1.0	1.0	collinear
gene:TraesCS3B02G019500	Chr3B	8339237	8346552	+	8342894	Chr3B	13577737	13585052	+	13581394	1.0	0.999	collinear
gene:TraesCS3B02G019600	Chr3B	8490844	8495554	+	8493199	Chr3B	13728137	13732847	+	13730492	1.0	1.0	collinear
gene:TraesCS3B02G019700	Chr3B	8505520	8506448	+	8505984	Chr3B	13742816	13743744	+	13743280	1.0	1.0	collinear
gene:TraesCS3B02G019800	Chr3B	8512071	8513081	+	8512576	Chr3B	13749366	13750376	+	13749871	1.0	1.0	collinear
gene:TraesCS3B02G019900	Chr3B	8526623	8529426	+	8528024	Chr3B	13763918	13766721	+	13765319	1.0	1.0	collinear
gene:TraesCS3B02G020000	Chr3B	8539220	8542107	-	8540663	Chr3B	13776516	13779403	-	13777959	1.0	0.999	collinear
gene:TraesCS3B02G020100	Chr3B	8633795	8635033	-	8634414	Chr3B	13868837	13870075	-	13869456	1.0	1.0	collinear
gene:TraesCS3B02G020200	Chr3B	8643329	8646420	-	8644874	Chr3B	13878985	13882076	-	13880530	1.0	1.0	collinear
gene:TraesCS3B02G020300	Chr3B	8684815	8687011	-	8685913	Chr3B	13919774	13921970	-	13920872	1.0	1.0	collinear
gene:TraesCS3B02G020400	Chr3B	8733389	8737836	+	8735612	Chr3B	13968121	13972568	+	13970344	1.0	1.0	collinear
gene:TraesCS3B02G020500	Chr3B	8781155	8782591	+	8781873	Chr3B	14014407	14015843	+	14015125	1.0	1.0	collinear
gene:TraesCS3B02G020600	Chr3B	8786051	8786864	+	8786457	Chr3B	14019303	14020116	+	14019709	1.0	1.0	collinear
gene:TraesCS3B02G020700	Chr3B	8792815	8794132	+	8793473	Chr3B	14026067	14027384	+	14026725	1.0	1.0	collinear
gene:TraesCS3B02G020800	Chr3B	8797025	8800390	+	8798707	Chr3B	14030277	14033642	+	14031959	1.0	1.0	collinear
gene:TraesCS3B02G020900	Chr3B	8800886	8801737	-	8801311	Chr3B	14034138	14034989	-	14034563	1.0	1.0	collinear
gene:TraesCS3B02G021000	Chr3B	8804356	8812022	+	8808189	Chr3B	14037608	14045274	+	14041441	1.0	1.0	collinear
gene:TraesCS3B02G021100	Chr3B	8812942	8814417	+	8813679	Chr3B	14046194	14047669	+	14046931	1.0	1.0	collinear
gene:TraesCS3B02G021200	Chr3B	8816276	8826946	-	8821611	Chr3B	14049528	14060001	-	14054764	1.0	1.0	collinear
gene:TraesCS3B02G021300	Chr3B	8846692	8860125	-	8853408	Chr3B	14067087	14080265	-	14073676	1.0	0.997	collinear
gene:TraesCS3B02G021400	Chr3B	9090142	9094049	+	9092095	Chr3B	14332962	14336874	+	14334918	1.0	0.997	collinear
gene:TraesCS3B02G021600	Chr3B	9165564	9177438	-	9171501	Chr3B	14399277	14410942	-	14405109	0.997	0.996	collinear
gene:TraesCS3B02G021800	Chr3B	9349697	9350059	-	9349878	Chr3B	14570550	14570912	-	14570731	1.0	0.98	collinear
gene:TraesCS3B02G021900	Chr3B	9396614	9400783	+	9398698	Chr3B	14625210	14629383	+	14627296	1.0	0.996	collinear
gene:TraesCS3B02G022000	Chr3B	9404342	9408751	+	9406546	Chr3B	14632462	14636882	+	14634672	1.0	0.994	collinear
gene:TraesCS3B02G022100	Chr3B	9417779	9420607	-	9419193	Chr3B	14648194	14651022	-	14649608	1.0	0.996	collinear
