gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity	segment
gene:TraesCS5B02G002600	Chr5B	3917424	3923351	-	3920387	Chr5B	293212	299139	+	296175	1.0	1.0	collinear
gene:TraesCS5B02G002700	Chr5B	4059784	4060323	-	4060053	Chr5B	156478	157017	+	156747	1.0	1.0	collinear
gene:TraesCS5B02G002800	Chr5B	4061095	4061457	+	4061276	Chr5B	155344	155706	-	155525	1.0	1.0	collinear
gene:TraesCS5B02G003100	Chr5B	4831068	4833559	+	4832313	Chr5B	1823852	1826343	+	1825097	1.0	0.999	collinear
gene:TraesCS5B02G003200	Chr5B	4867071	4871723	-	4869397	Chr5B	1860139	1864791	-	1862465	1.0	1.0	collinear
gene:TraesCS5B02G003300	Chr5B	5045123	5051057	+	5048090	Chr5B	2035750	2041687	+	2038718	1.0	1.0	collinear
gene:TraesCS5B02G003400	Chr5B	5052970	5056002	-	5054486	Chr5B	2043459	2046491	-	2044975	1.0	1.0	collinear
gene:TraesCS5B02G003500	Chr5B	5057454	5057948	+	5057701	Chr5B	2047943	2048437	+	2048190	1.0	1.0	collinear
gene:TraesCS5B02G003600	Chr5B	5062881	5065255	+	5064068	Chr5B	2053217	2055591	+	2054404	1.0	1.0	collinear
gene:TraesCS5B02G003700	Chr5B	5071378	5072952	-	5072165	Chr5B	2061681	2063255	-	2062468	1.0	1.0	collinear
gene:TraesCS5B02G003900	Chr5B	5417279	5421527	+	5419403	Chr5B	2720625	2724871	+	2722748	1.0	0.998	collinear
gene:TraesCS5B02G004000	Chr5B	5919690	5920013	-	5919851	Chr5B	3562029	3562352	-	3562190	1.0	0.996	collinear
gene:TraesCS5B02G004200	Chr5B	6217631	6220820	-	6219225	Chr5B	7480099	7483433	-	7481766	1.0	0.995	collinear
gene:TraesCS5B02G004300	Chr5B	6364821	6368699	-	6366760	Chr5B	7593096	7596970	-	7595033	1.0	0.989	collinear
gene:TraesCS5B02G004400	Chr5B	6393220	6407926	+	6400573	Chr5B	7621523	7636230	+	7628876	1.0	1.0	collinear
gene:TraesCS5B02G004500	Chr5B	6418315	6422013	-	6420164	Chr5B	7646436	7650134	-	7648285	1.0	1.0	collinear
gene:TraesCS5B02G004600	Chr5B	6467080	6476016	+	6471548	Chr5B	7694928	7703239	+	7699083	1.0	1.0	collinear
gene:TraesCS5B02G004700	Chr5B	6501236	6502261	+	6501748	Chr5B	7728749	7729774	+	7729261	1.0	1.0	collinear
gene:TraesCS5B02G004800	Chr5B	6570469	6587252	+	6578860	Chr5B	7791407	7808150	+	7799778	0.999	0.979	collinear
gene:TraesCS5B02G005000	Chr5B	6645267	6648830	+	6647048	Chr5B	7863925	7867338	+	7865631	0.986	0.938	collinear
gene:TraesCS5B02G005100	Chr5B	6650056	6654556	+	6652306	Chr5B	7868253	7872556	+	7870404	0.995	0.993	collinear
gene:TraesCS5B02G005200	Chr5B	6659370	6677496	+	6668433	Chr5B	7876521	7901580	+	7889050	1.0	0.99	collinear
gene:TraesCS5B02G005300	Chr5B	6834483	6837707	-	6836095	Chr5B	8039193	8042415	-	8040804	0.999	0.991	collinear
gene:TraesCS5B02G005900	Chr5B	7148738	7149225	-	7148981	Chr5B	8516979	8517466	-	8517222	1.0	0.994	collinear
gene:TraesCS5B02G006000	Chr5B	7184206	7184957	-	7184581	Chr5B	8538900	8539652	-	8539276	0.998	0.986	collinear
gene:TraesCS5B02G006100	Chr5B	7304012	7304699	-	7304355	Chr5B	8702079	8702766	-	8702422	1.0	0.988	collinear
gene:TraesCS5B02G006300	Chr5B	7382778	7383265	-	7383021	Chr5B	8759509	8760003	-	8759756	1.0	0.989	collinear
gene:TraesCS5B02G006400	Chr5B	7541069	7545930	-	7543499	Chr5B	8886927	8891427	-	8889177	0.965	0.963	collinear
gene:TraesCS5B02G006500	Chr5B	7706077	7709832	-	7707954	Chr5B	9018835	9022590	-	9020712	1.0	0.995	collinear
gene:TraesCS5B02G006600	Chr5B	7936224	7944965	-	7940594	Chr5B	9112599	9121559	-	9117079	1.0	0.995	collinear
gene:TraesCS5B02G006700	Chr5B	7995392	8007460	-	8001426	Chr5B	9193284	9217829	-	9205556	0.997	0.987	collinear
gene:TraesCS5B02G006800	Chr5B	8086615	8096868	+	8091741	Chr5B	9342197	9358055	+	9350126	0.993	0.984	collinear
gene:TraesCS5B02G006900	Chr5B	8171350	8176122	+	8173736	Chr5B	9429231	9433903	+	9431567	0.949	0.947	collinear
gene:TraesCS5B02G007600	Chr5B	8875269	8877667	-	8876468	Chr5B	9544735	9547166	-	9545950	1.0	1.0	collinear
gene:TraesCS5B02G007800	Chr5B	8905295	8919306	-	8912300	Chr5B	9571995	9586189	-	9579092	0.99	0.969	collinear
gene:TraesCS5B02G007900	Chr5B	8933272	8935785	-	8934528	Chr5B	9591995	9594795	-	9593395	0.954	0.916	collinear
gene:TraesCS5B02G008000	Chr5B	8936244	8937011	-	8936627	Chr5B	9595215	9595982	-	9595598	1.0	0.971	collinear
gene:TraesCS5B02G008100	Chr5B	8945172	8946074	-	8945623	Chr5B	9603785	9604678	-	9604231	0.99	0.981	collinear
gene:TraesCS5B02G008200	Chr5B	9009416	9010239	+	9009827	Chr5B	9672537	9673360	+	9672948	1.0	0.998	collinear
gene:TraesCS5B02G008300	Chr5B	9040754	9040975	+	9040864	Chr5B	9703877	9704098	+	9703987	1.0	0.995	collinear
gene:TraesCS5B02G008400	Chr5B	9044522	9047785	+	9046153	Chr5B	9707645	9710906	+	9709275	1.0	1.0	collinear
gene:TraesCS5B02G008500	Chr5B	9075440	9079212	+	9077326	Chr5B	9738283	9741898	+	9740090	1.0	1.0	collinear
gene:TraesCS5B02G008600	Chr5B	9222282	9225823	-	9224052	Chr5B	9879951	9883492	-	9881721	1.0	0.999	collinear
gene:TraesCS5B02G008700	Chr5B	9243595	9244008	+	9243801	Chr5B	9901331	9901744	+	9901537	1.0	1.0	collinear
gene:TraesCS5B02G008800	Chr5B	9261235	9263380	+	9262307	Chr5B	9918613	9920758	+	9919685	1.0	1.0	collinear
gene:TraesCS5B02G008900	Chr5B	9263459	9267479	-	9265469	Chr5B	9920837	9924857	-	9922847	1.0	1.0	collinear
gene:TraesCS5B02G009000	Chr5B	9284415	9286096	+	9285255	Chr5B	9941009	9942690	+	9941849	1.0	1.0	collinear
gene:TraesCS5B02G009100	Chr5B	9289491	9289916	+	9289703	Chr5B	9946085	9946510	+	9946297	1.0	1.0	collinear
gene:TraesCS5B02G009200	Chr5B	9298645	9299536	+	9299090	Chr5B	10007646	10008537	+	10008091	1.0	1.0	collinear
gene:TraesCS5B02G009300	Chr5B	9302014	9303513	+	9302763	Chr5B	10011015	10012514	+	10011764	1.0	1.0	collinear
gene:TraesCS5B02G009400	Chr5B	9332838	9334688	-	9333763	Chr5B	10041673	10043523	-	10042598	1.0	1.0	collinear
gene:TraesCS5B02G009500	Chr5B	9356180	9359093	+	9357636	Chr5B	10064260	10067173	+	10065716	1.0	1.0	collinear
gene:TraesCS5B02G009600	Chr5B	9416856	9418777	+	9417816	Chr5B	10129096	10131017	+	10130056	1.0	1.0	collinear
gene:TraesCS5B02G009800	Chr5B	9523414	9524244	-	9523829	Chr5B	10232835	10233665	-	10233250	1.0	1.0	collinear
gene:TraesCS5B02G009900	Chr5B	9539104	9539973	+	9539538	Chr5B	10248525	10249394	+	10248959	1.0	1.0	collinear
gene:TraesCS5B02G010000	Chr5B	9669444	9672795	-	9671119	Chr5B	10381907	10385258	-	10383582	1.0	1.0	collinear
gene:TraesCS5B02G010100	Chr5B	9807726	9816838	+	9812282	Chr5B	10520014	10529048	+	10524531	1.0	1.0	collinear
gene:TraesCS5B02G010200	Chr5B	10059659	10063814	-	10061736	Chr5B	10770846	10774999	-	10772922	1.0	0.999	collinear
gene:TraesCS5B02G010500	Chr5B	10346311	10347569	+	10346940	Chr5B	10932604	10933862	+	10933233	1.0	0.999	collinear
gene:TraesCS5B02G010600	Chr5B	10429378	10432090	+	10430734	Chr5B	11008892	11011557	+	11010224	1.0	0.995	collinear
gene:TraesCS5B02G010700	Chr5B	10438285	10442125	-	10440205	Chr5B	11017770	11021577	-	11019673	1.0	0.996	collinear
gene:TraesCS5B02G010800	Chr5B	10442174	10450187	-	10446180	Chr5B	11021626	11029693	-	11025659	0.999	0.992	collinear
gene:TraesCS5B02G010900	Chr5B	10524697	10527179	-	10525938	Chr5B	11103669	11106147	-	11104908	1.0	0.992	collinear
gene:TraesCS5B02G011000	Chr5B	11042981	11043433	+	11043207	Chr5B	11404557	11405009	+	11404783	1.0	0.995	collinear
gene:TraesCS5B02G011200	Chr5B	11074579	11076006	+	11075292	Chr5B	11428173	11429596	+	11428884	0.995	0.985	collinear
gene:TraesCS5B02G011300	Chr5B	11305908	11308910	-	11307409	Chr5B	11496614	11499610	-	11498112	0.998	0.988	collinear
gene:TraesCS5B02G011400	Chr5B	11454818	11458233	+	11456525	Chr5B	11650465	11653884	+	11652174	1.0	0.993	collinear
gene:TraesCS5B02G011500	Chr5B	11477439	11478554	+	11477996	Chr5B	11673214	11674329	+	11673771	1.0	0.999	collinear
gene:TraesCS5B02G011600	Chr5B	11503284	11504390	+	11503837	Chr5B	11698671	11699777	+	11699224	1.0	0.999	collinear
gene:TraesCS5B02G011700	Chr5B	11513383	11517316	+	11515349	Chr5B	11708436	11712370	+	11710403	1.0	1.0	collinear
gene:TraesCS5B02G011800	Chr5B	11550484	11556238	-	11553361	Chr5B	11744528	11750282	-	11747405	1.0	1.0	collinear
gene:TraesCS5B02G011900	Chr5B	11604300	11604560	-	11604430	Chr5B	11798093	11798353	-	11798223	1.0	1.0	collinear
gene:TraesCS5B02G012000	Chr5B	11764765	11774531	-	11769648	Chr5B	11965691	11975457	-	11970574	1.0	1.0	collinear
gene:TraesCS5B02G012100	Chr5B	12260408	12265358	-	12262883	Chr5B	12443972	12448922	-	12446447	1.0	1.0	collinear
gene:TraesCS5B02G012200	Chr5B	12321065	12322165	-	12321615	Chr5B	12507668	12508795	-	12508231	0.995	0.953	collinear
gene:TraesCS5B02G012300	Chr5B	12324287	12328841	-	12326564	Chr5B	12510699	12515236	-	12512967	0.992	0.985	collinear
gene:TraesCS5B02G012400	Chr5B	12329987	12334657	-	12332322	Chr5B	12516398	12521047	-	12518722	0.992	0.988	collinear
gene:TraesCS5B02G012500	Chr5B	12563381	12568107	-	12565744	Chr5B	12761927	12766659	-	12764293	1.0	1.0	collinear
gene:TraesCS5B02G012600	Chr5B	12570054	12577791	+	12573922	Chr5B	12768606	12776343	+	12772474	1.0	1.0	collinear
gene:TraesCS5B02G012700	Chr5B	12580692	12582479	+	12581585	Chr5B	12778951	12780737	+	12779844	1.0	0.997	collinear
gene:TraesCS5B02G012800	Chr5B	12658937	12659635	+	12659286	Chr5B	12893364	12894049	+	12893706	0.981	0.981	collinear
gene:TraesCS5B02G012900	Chr5B	12845460	12858464	-	12851962	Chr5B	13058433	13071253	-	13064843	1.0	0.998	collinear
gene:TraesCS5B02G013000	Chr5B	13081769	13086120	-	13083944	Chr5B	13329613	13333982	-	13331797	0.993	0.976	collinear
gene:TraesCS5B02G013100	Chr5B	13174286	13178149	+	13176217	Chr5B	13469722	13473548	+	13471635	0.996	0.993	collinear
gene:TraesCS5B02G013200	Chr5B	13178233	13179601	-	13178917	Chr5B	13473693	13475004	-	13474348	0.939	0.914	collinear
gene:TraesCS5B02G013300	Chr5B	13186558	13191510	+	13189034	Chr5B	13489422	13494249	+	13491835	0.928	0.922	collinear
gene:TraesCS5B02G013400	Chr5B	13224640	13226596	-	13225618	Chr5B	13545849	13547805	-	13546827	1.0	0.998	collinear
gene:TraesCS5B02G013500	Chr5B	13269737	13270123	+	13269930	Chr5B	13577621	13578007	+	13577814	1.0	0.994	collinear
gene:TraesCS5B02G013600	Chr5B	13273023	13280676	-	13276849	Chr5B	13580619	13588281	-	13584450	1.0	0.988	collinear
gene:TraesCS5B02G013700	Chr5B	13353453	13357427	+	13355440	Chr5B	13645807	13649692	+	13647749	0.996	0.992	collinear
gene:TraesCS5B02G013800	Chr5B	13361011	13361762	-	13361386	Chr5B	13652852	13653603	-	13653227	1.0	0.995	collinear
gene:TraesCS5B02G014000	Chr5B	13484986	13491667	-	13488326	Chr5B	13792004	13798685	-	13795344	1.0	0.999	collinear
gene:TraesCS5B02G014100	Chr5B	13496734	13498307	-	13497520	Chr5B	13804718	13806291	-	13805504	1.0	0.995	collinear
gene:TraesCS5B02G014200	Chr5B	13699155	13702692	+	13700923	Chr5B	14022499	14026063	+	14024281	1.0	0.987	collinear
gene:TraesCS5B02G014300	Chr5B	13703004	13706334	-	13704669	Chr5B	14026375	14029708	-	14028041	1.0	0.996	collinear
gene:TraesCS5B02G014400	Chr5B	13713254	13716973	-	13715113	Chr5B	14036190	14039671	-	14037930	0.995	0.989	collinear
gene:TraesCS5B02G014500	Chr5B	13721754	13726205	+	13723979	Chr5B	14235214	14239502	-	14237358	0.988	0.961	collinear
gene:TraesCS5B02G014600	Chr5B	13773603	13776131	-	13774867	Chr5B	14350781	14353309	-	14352045	1.0	0.987	collinear
gene:TraesCS5B02G014700	Chr5B	13858294	13861883	+	13860088	Chr5B	14937276	14940736	+	14939006	0.999	0.952	collinear
gene:TraesCS5B02G014800	Chr5B	13919353	13922813	+	13921083	Chr5B	15024709	15028268	+	15026488	0.995	0.958	collinear
gene:TraesCS5B02G015100	Chr5B	14407480	14410970	-	14409225	Chr5B	15342347	15345827	-	15344087	0.997	0.959	collinear
gene:TraesCS5B02G015200	Chr5B	14703827	14707222	+	14705524	Chr5B	15632530	15635946	+	15634238	1.0	0.995	collinear
gene:TraesCS5B02G015300	Chr5B	14908003	14908434	-	14908218	Chr5B	15857665	15858096	-	15857880	1.0	0.981	collinear
gene:TraesCS5B02G015400	Chr5B	14911233	14911912	-	14911572	Chr5B	15860628	15861305	-	15860966	0.995	0.948	collinear
gene:TraesCS5B02G015500	Chr5B	15004986	15005894	-	15005440	Chr5B	16043929	16044837	-	16044383	1.0	0.998	collinear
gene:TraesCS5B02G015600	Chr5B	15050558	15051385	+	15050971	Chr5B	16103530	16104357	+	16103943	1.0	0.984	collinear
gene:TraesCS5B02G015700	Chr5B	15054205	15054912	+	15054558	Chr5B	16106847	16107554	+	16107200	1.0	1.0	collinear
gene:TraesCS5B02G015800	Chr5B	15075265	15076873	+	15076069	Chr5B	16127909	16129517	+	16128713	1.0	1.0	collinear
gene:TraesCS5B02G015900	Chr5B	15094157	15094654	+	15094405	Chr5B	16146577	16147074	+	16146825	1.0	1.0	collinear
gene:TraesCS5B02G016000	Chr5B	15125537	15126469	+	15126003	Chr5B	16177671	16178603	+	16178137	1.0	1.0	collinear
gene:TraesCS5B02G016100	Chr5B	15186319	15187092	-	15186705	Chr5B	16231383	16232156	-	16231769	1.0	1.0	collinear
gene:TraesCS5B02G016200	Chr5B	15191136	15192014	-	15191575	Chr5B	16236201	16237079	-	16236640	1.0	1.0	collinear
gene:TraesCS5B02G016300	Chr5B	15197018	15197961	+	15197489	Chr5B	16241994	16242937	+	16242465	1.0	1.0	collinear
gene:TraesCS5B02G016400	Chr5B	15254944	15260143	+	15257543	Chr5B	16298540	16303739	+	16301139	1.0	0.999	collinear
gene:TraesCS5B02G016500	Chr5B	15265041	15266330	-	15265685	Chr5B	16308639	16309928	-	16309283	1.0	1.0	collinear
gene:TraesCS5B02G016600	Chr5B	15271219	15272317	+	15271768	Chr5B	16314817	16315915	+	16315366	1.0	1.0	collinear
gene:TraesCS5B02G016700	Chr5B	15321110	15325008	-	15323059	Chr5B	16373592	16377490	-	16375541	1.0	0.999	collinear
gene:TraesCS5B02G016800	Chr5B	15337025	15338175	-	15337600	Chr5B	16389275	16390425	-	16389850	1.0	1.0	collinear
gene:TraesCS5B02G016900	Chr5B	15546995	15553626	+	15550310	Chr5B	16596623	16603079	+	16599851	1.0	1.0	collinear
gene:TraesCS5B02G017000	Chr5B	15558098	15561926	-	15560012	Chr5B	16607439	16611133	-	16609286	1.0	0.996	collinear
gene:TraesCS5B02G017100	Chr5B	16001165	16005166	-	16003165	Chr5B	17279442	17283453	-	17281447	1.0	0.996	collinear
gene:TraesCS5B02G017200	Chr5B	16011575	16011844	+	16011709	Chr5B	17289634	17289903	+	17289768	1.0	1.0	collinear
gene:TraesCS5B02G017300	Chr5B	16032864	16037663	-	16035263	Chr5B	17310920	17315719	-	17313319	1.0	1.0	collinear
gene:TraesCS5B02G017400	Chr5B	16173861	16174301	+	16174081	Chr5B	17675250	17675690	-	17675470	1.0	1.0	collinear
gene:TraesCS5B02G017500	Chr5B	16199649	16200089	+	16199869	Chr5B	17649462	17649902	-	17649682	1.0	1.0	collinear
gene:TraesCS5B02G017600	Chr5B	16368399	16368839	-	16368619	Chr5B	17765787	17766227	-	17766007	1.0	1.0	collinear
gene:TraesCS5B02G017700	Chr5B	16419517	16421656	+	16420586	Chr5B	17815202	17817341	+	17816271	1.0	1.0	collinear
gene:TraesCS5B02G017800	Chr5B	16421867	16429534	-	16425700	Chr5B	17817710	17825377	-	17821543	1.0	1.0	collinear
gene:TraesCS5B02G018200	Chr5B	17718429	17728348	+	17723388	Chr5B	18841749	18851679	+	18846714	1.0	0.996	collinear
gene:TraesCS5B02G018300	Chr5B	17814998	17816044	-	17815521	Chr5B	18937661	18938707	-	18938184	1.0	0.998	collinear
gene:TraesCS5B02G018400	Chr5B	17952303	17953606	+	17952954	Chr5B	19073379	19074682	+	19074030	1.0	1.0	collinear
gene:TraesCS5B02G018500	Chr5B	17965429	17969069	+	17967249	Chr5B	19086305	19089888	+	19088096	1.0	1.0	collinear
gene:TraesCS5B02G018600	Chr5B	17971279	17974310	+	17972794	Chr5B	19092098	19095123	+	19093610	1.0	1.0	collinear
gene:TraesCS5B02G018700	Chr5B	17979546	17983930	-	17981738	Chr5B	19100122	19104500	-	19102311	1.0	0.997	collinear
gene:TraesCS5B02G018900	Chr5B	18102899	18103977	-	18103438	Chr5B	19209965	19211040	-	19210502	0.997	0.994	collinear
gene:TraesCS5B02G019000	Chr5B	18185113	18185376	+	18185244	Chr5B	19317400	19317663	+	19317531	1.0	0.996	collinear
gene:TraesCS5B02G019100	Chr5B	18189191	18190132	-	18189661	Chr5B	19321480	19322421	-	19321950	1.0	0.989	collinear
gene:TraesCS5B02G019200	Chr5B	18409420	18409959	+	18409689	Chr5B	19628992	19629531	+	19629261	1.0	0.99	collinear
gene:TraesCS5B02G019300	Chr5B	18710435	18711361	-	18710898	Chr5B	19973136	19974062	-	19973599	1.0	0.998	collinear
gene:TraesCS5B02G019400	Chr5B	18775794	18777987	+	18776890	Chr5B	20050825	20052765	+	20051795	1.0	0.997	collinear
gene:TraesCS5B02G019500	Chr5B	19010611	19012243	+	19011427	Chr5B	20285675	20287309	+	20286492	1.0	0.983	collinear
gene:TraesCS5B02G019600	Chr5B	19438473	19440260	-	19439366	Chr5B	20727841	20729555	-	20728698	1.0	0.987	collinear
gene:TraesCS5B02G019700	Chr5B	19455584	19456986	-	19456285	Chr5B	20861762	20863159	+	20862460	0.994	0.944	collinear
gene:TraesCS5B02G019900	Chr5B	19548254	19551783	+	19550018	Chr5B	20769217	20772710	-	20770963	0.998	0.971	collinear
gene:TraesCS5B02G020100	Chr5B	19589872	19592733	+	19591302	Chr5B	21015560	21018416	+	21016988	0.998	0.985	collinear
gene:TraesCS5B02G020200	Chr5B	19594710	19596575	-	19595642	Chr5B	21020393	21022259	-	21021326	1.0	0.996	collinear
gene:TraesCS5B02G020600	Chr5B	20012643	20012969	-	20012806	Chr5B	21900502	21900828	+	21900665	1.0	0.951	collinear
gene:TraesCS5B02G020800	Chr5B	20035409	20035735	-	20035572	Chr5B	21916701	21917027	+	21916864	1.0	0.926	collinear
gene:TraesCS5B02G021000	Chr5B	20065411	20065938	-	20065674	Chr5B	21961572	21962099	+	21961835	1.0	0.914	collinear
gene:TraesCS5B02G021400	Chr5B	20627006	20628614	-	20627810	Chr5B	21797578	21799185	+	21798381	0.996	0.96	collinear
gene:TraesCS5B02G021700	Chr5B	20667409	20669336	-	20668372	Chr5B	21895016	21896951	-	21895983	0.999	0.977	collinear
gene:TraesCS5B02G021800	Chr5B	20670664	20671904	-	20671284	Chr5B	21930646	21931889	-	21931267	1.0	0.995	collinear
gene:TraesCS5B02G021900	Chr5B	20672575	20673334	+	20672954	Chr5B	21932562	21933321	+	21932941	1.0	0.998	collinear
gene:TraesCS5B02G022000	Chr5B	20688885	20689412	+	20689148	Chr5B	21977733	21978260	+	21977996	1.0	0.996	collinear
gene:TraesCS5B02G022100	Chr5B	20726987	20731555	+	20729271	Chr5B	22023166	22027471	+	22025318	1.0	0.992	collinear
gene:TraesCS5B02G022300	Chr5B	20829916	20833469	+	20831692	Chr5B	22032738	22034669	+	22033703	0.924	0.923	collinear
gene:TraesCS5B02G022400	Chr5B	20833769	20834710	-	20834239	Chr5B	22034969	22035913	-	22035441	1.0	0.995	collinear
gene:TraesCS5B02G022500	Chr5B	21034784	21036846	-	21035815	Chr5B	22383188	22385033	-	22384110	0.996	0.974	collinear
gene:TraesCS5B02G022600	Chr5B	21106951	21107205	+	21107078	Chr5B	22472754	22473008	+	22472881	1.0	0.98	collinear
gene:TraesCS5B02G022700	Chr5B	21152159	21153982	+	21153070	Chr5B	22570407	22572230	+	22571318	1.0	0.995	collinear
gene:TraesCS5B02G022800	Chr5B	21180706	21186594	-	21183650	Chr5B	22599233	22605128	-	22602180	1.0	0.994	collinear
gene:TraesCS5B02G022900	Chr5B	21401120	21406122	+	21403621	Chr5B	22746354	22751168	+	22748761	0.918	0.909	collinear
gene:TraesCS5B02G023000	Chr5B	21410819	21413716	+	21412267	Chr5B	22754260	22757157	+	22755708	1.0	0.996	collinear
gene:TraesCS5B02G023100	Chr5B	21524523	21526820	+	21525671	Chr5B	22898585	22900938	+	22899761	0.996	0.943	collinear
gene:TraesCS5B02G023200	Chr5B	21531972	21534715	+	21533343	Chr5B	22906092	22908835	+	22907463	1.0	1.0	collinear
gene:TraesCS5B02G023300	Chr5B	21535164	21538910	-	21537037	Chr5B	22909284	22913029	-	22911156	1.0	0.997	collinear
gene:TraesCS5B02G023400	Chr5B	21598828	21606365	-	21602596	Chr5B	22931737	22939268	-	22935502	1.0	0.998	collinear
gene:TraesCS5B02G023500	Chr5B	21635289	21637591	+	21636440	Chr5B	22967837	22970139	+	22968988	1.0	1.0	collinear
gene:TraesCS5B02G023600	Chr5B	21735366	21745414	+	21740390	Chr5B	23067365	23077423	+	23072394	1.0	1.0	collinear
gene:TraesCS5B02G023700	Chr5B	21749294	21752624	-	21750959	Chr5B	23081303	23084633	-	23082968	1.0	1.0	collinear
gene:TraesCS5B02G023800	Chr5B	22033405	22034614	-	22034009	Chr5B	24427684	24428893	-	24428288	1.0	1.0	collinear
gene:TraesCS5B02G023900	Chr5B	22037133	22045539	+	22041336	Chr5B	24431412	24439488	+	24435450	1.0	1.0	collinear
gene:TraesCS5B02G024100	Chr5B	22115011	22117221	+	22116116	Chr5B	24499767	24501977	+	24500872	1.0	1.0	collinear
gene:TraesCS5B02G024200	Chr5B	22502625	22505893	-	22504259	Chr5B	24864107	24867375	-	24865741	1.0	1.0	collinear
gene:TraesCS5B02G024300	Chr5B	22509009	22514229	-	22511619	Chr5B	24869952	24875172	-	24872562	1.0	0.999	collinear
gene:TraesCS5B02G024500	Chr5B	23352259	23352937	+	23352598	Chr5B	25671479	25672157	+	25671818	1.0	1.0	collinear
gene:TraesCS5B02G024600	Chr5B	23424701	23427479	-	23426090	Chr5B	25701716	25704487	-	25703101	0.997	0.996	collinear
gene:TraesCS5B02G024700	Chr5B	23548049	23552482	-	23550265	Chr5B	25793280	25797742	-	25795511	1.0	0.981	collinear
gene:TraesCS5B02G024800	Chr5B	23677656	23680412	+	23679034	Chr5B	25987068	25989823	+	25988445	0.999	0.997	collinear
gene:TraesCS5B02G024900	Chr5B	23875860	23876485	+	23876172	Chr5B	26181450	26182075	+	26181762	1.0	0.996	collinear
