gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity	segment
gene:TraesCS4A02G001900	Chr4A	1875289	1877152	-	1876220	Chr4A	9720937	9722788	+	9721862	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G002000	Chr4A	1878924	1887486	-	1883205	Chr4A	9710296	9718858	+	9714577	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A02G002100	Chr4A	1890009	1900021	-	1895015	Chr4A	9699084	9707773	+	9703428	0.986	0.986	rearrangement:Chr4A_block2
gene:TraesCS4A02G002200	Chr4A	1908589	1911496	-	1910042	Chr4A	9687348	9690255	+	9688801	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G002300	Chr4A	1912631	1913926	-	1913278	Chr4A	9684918	9686213	+	9685565	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G002400	Chr4A	2039524	2044355	-	2041939	Chr4A	9555551	9560382	+	9557966	1.0	0.999	rearrangement:Chr4A_block2
gene:TraesCS4A02G002500	Chr4A	2150588	2157766	-	2154177	Chr4A	9443680	9450651	+	9447165	1.0	1.0	rearrangement:Chr4A_block2
gene:TraesCS4A02G016300	Chr4A	10937515	10939391	+	10938453	Chr4A	756198	758073	-	757135	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G016400	Chr4A	11182986	11188522	+	11185754	Chr4A	502405	507937	-	505171	0.999	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G016500	Chr4A	11272650	11274025	-	11273337	Chr4A	405372	406747	+	406059	1.0	0.998	rearrangement:Chr4A_block1
gene:TraesCS4A02G016700	Chr4A	11318220	11319138	+	11318679	Chr4A	338135	339054	-	338594	1.0	0.993	rearrangement:Chr4A_block1
gene:TraesCS4A02G016800	Chr4A	11360651	11364218	+	11362434	Chr4A	291870	295461	-	293665	0.998	0.986	rearrangement:Chr4A_block1
gene:TraesCS4A02G016900	Chr4A	11364323	11367895	-	11366109	Chr4A	288187	291756	+	289971	1.0	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A02G017000	Chr4A	11600220	11600591	+	11600405	Chr4A	56477	56848	-	56662	1.0	0.997	rearrangement:Chr4A_block1
gene:TraesCS4A02G017100	Chr4A	11622758	11622868	-	11622813	Chr4A	34309	34419	+	34364	1.0	0.99	rearrangement:Chr4A_block1
gene:TraesCS4A02G059000	Chr4A	54106535	54110051	-	54108293	Chr4A	66408100	66411616	+	66409858	1.0	0.998	rearrangement:Chr4A_block4
gene:TraesCS4A02G059100	Chr4A	54404601	54406169	-	54405385	Chr4A	66124737	66126305	+	66125521	1.0	0.999	rearrangement:Chr4A_block4
gene:TraesCS4A02G059200	Chr4A	55377186	55380060	-	55378623	Chr4A	65132484	65135352	+	65133918	1.0	0.997	rearrangement:Chr4A_block4
gene:TraesCS4A02G059300	Chr4A	55389614	55398958	-	55394286	Chr4A	65115385	65123614	+	65119499	1.0	0.999	rearrangement:Chr4A_block4
gene:TraesCS4A02G059400	Chr4A	55572600	55575346	+	55573973	Chr4A	64916582	64919328	-	64917955	1.0	0.996	rearrangement:Chr4A_block4
gene:TraesCS4A02G059500	Chr4A	55912521	55919370	+	55915945	Chr4A	64551380	64558229	-	64554804	1.0	1.0	rearrangement:Chr4A_block4
gene:TraesCS4A02G059600	Chr4A	56143732	56145991	+	56144861	Chr4A	64338354	64340611	-	64339482	1.0	0.997	rearrangement:Chr4A_block4
gene:TraesCS4A02G059700	Chr4A	56251413	56254420	-	56252916	Chr4A	64222624	64225630	+	64224127	0.999	0.995	rearrangement:Chr4A_block4
gene:TraesCS4A02G059800	Chr4A	56260273	56262853	+	56261563	Chr4A	64214099	64216677	-	64215388	0.998	0.996	rearrangement:Chr4A_block4
gene:TraesCS4A02G059900	Chr4A	56266262	56271389	-	56268825	Chr4A	64205563	64210689	+	64208126	0.999	0.998	rearrangement:Chr4A_block4
gene:TraesCS4A02G060000	Chr4A	56471847	56483645	-	56477746	Chr4A	63992188	64003663	+	63997925	1.0	0.997	rearrangement:Chr4A_block4
gene:TraesCS4A02G060100	Chr4A	56496985	56501161	-	56499073	Chr4A	63974839	63979024	+	63976931	1.0	1.0	rearrangement:Chr4A_block4
gene:TraesCS4A02G060200	Chr4A	56501607	56506002	-	56503804	Chr4A	63969999	63974393	+	63972196	0.999	0.997	rearrangement:Chr4A_block4
gene:TraesCS4A02G060300	Chr4A	56509445	56511293	-	56510369	Chr4A	63964708	63966556	+	63965632	1.0	0.998	rearrangement:Chr4A_block4
gene:TraesCS4A02G078100	Chr4A	78159723	78163317	-	78161520	Chr4A	67345047	67348640	+	67346843	1.0	0.998	rearrangement:Chr4A_block4
gene:TraesCS4A02G078200	Chr4A	78180029	78180412	-	78180220	Chr4A	67327970	67328353	+	67328161	1.0	1.0	rearrangement:Chr4A_block4
gene:TraesCS4A02G078300	Chr4A	78180576	78182459	-	78181517	Chr4A	67325923	67327806	+	67326864	1.0	0.996	rearrangement:Chr4A_block4
gene:TraesCS4A02G078400	Chr4A	78250259	78253335	+	78251797	Chr4A	67255574	67258649	-	67257111	0.998	0.996	rearrangement:Chr4A_block4
gene:TraesCS4A02G078500	Chr4A	78262384	78262876	+	78262630	Chr4A	67236306	67236798	-	67236552	1.0	1.0	rearrangement:Chr4A_block4
gene:TraesCS4A02G078600	Chr4A	78764433	78767174	+	78765803	Chr4A	66710067	66712808	-	66711437	1.0	0.998	rearrangement:Chr4A_block4
gene:TraesCS4A02G067300	Chr4A	64956484	64958633	+	64957558	Chr4A	80441117	80443266	-	80442191	1.0	0.998	rearrangement:Chr4A_block5
gene:TraesCS4A02G067400	Chr4A	65456768	65466040	+	65461404	Chr4A	79941548	79950822	-	79946185	0.999	0.998	rearrangement:Chr4A_block5
gene:TraesCS4A02G067500	Chr4A	65466129	65467525	+	65466827	Chr4A	79940063	79941459	-	79940761	1.0	0.999	rearrangement:Chr4A_block5
gene:TraesCS4A02G067600	Chr4A	65776911	65777572	+	65777241	Chr4A	79623227	79623888	-	79623557	1.0	0.995	rearrangement:Chr4A_block5
gene:TraesCS4A02G067700	Chr4A	66141610	66147352	+	66144481	Chr4A	79286429	79292161	-	79289295	1.0	0.999	rearrangement:Chr4A_block5
gene:TraesCS4A02G067800	Chr4A	66147706	66148263	-	66147984	Chr4A	79285518	79286075	+	79285796	1.0	1.0	rearrangement:Chr4A_block5
gene:TraesCS4A02G067900	Chr4A	66338112	66340516	+	66339314	Chr4A	79094856	79097260	-	79096058	1.0	0.997	rearrangement:Chr4A_block5
gene:TraesCS4A02G068100	Chr4A	66605211	66608413	+	66606812	Chr4A	78817201	78820716	-	78818958	1.0	0.998	rearrangement:Chr4A_block5
gene:TraesCS4A02G068200	Chr4A	66608835	66609979	-	66609407	Chr4A	78815635	78816779	+	78816207	1.0	0.996	rearrangement:Chr4A_block5
gene:TraesCS4A02G068300	Chr4A	66801452	66802555	-	66802003	Chr4A	78683709	78684815	+	78684262	0.989	0.936	rearrangement:Chr4A_block5
gene:TraesCS4A02G068400	Chr4A	66909705	66911330	+	66910517	Chr4A	78513331	78514956	-	78514143	1.0	0.999	rearrangement:Chr4A_block5
gene:TraesCS4A02G068500	Chr4A	66928370	66929657	+	66929013	Chr4A	78500969	78502256	-	78501612	1.0	0.999	rearrangement:Chr4A_block5
gene:TraesCS4A02G068600	Chr4A	66931184	66932387	+	66931785	Chr4A	78498214	78499374	-	78498794	0.964	0.957	rearrangement:Chr4A_block5
gene:TraesCS4A02G068700	Chr4A	66935027	66936119	+	66935573	Chr4A	78494472	78495567	-	78495019	1.0	0.996	rearrangement:Chr4A_block5
gene:TraesCS4A02G068900	Chr4A	67259908	67261208	+	67260558	Chr4A	78145549	78146849	-	78146199	1.0	0.998	rearrangement:Chr4A_block5
gene:TraesCS4A02G069000	Chr4A	67261276	67270137	-	67265706	Chr4A	78136550	78145481	+	78141015	1.0	0.998	rearrangement:Chr4A_block5
gene:TraesCS4A02G069100	Chr4A	67297696	67298518	+	67298107	Chr4A	78109741	78110563	-	78110152	1.0	0.996	rearrangement:Chr4A_block5
gene:TraesCS4A02G069200	Chr4A	67414651	67417093	+	67415872	Chr4A	77991795	77994237	-	77993016	1.0	0.999	rearrangement:Chr4A_block5
gene:TraesCS4A02G069300	Chr4A	67424351	67424671	-	67424511	Chr4A	77984219	77984538	+	77984378	0.996	0.981	rearrangement:Chr4A_block5
gene:TraesCS4A02G070500	Chr4A	67891133	67894905	-	67893019	Chr4A	77537329	77541099	+	77539214	1.0	0.998	rearrangement:Chr4A_block5
gene:TraesCS4A02G070600	Chr4A	67989337	67991245	+	67990291	Chr4A	77452154	77454062	-	77453108	1.0	0.998	rearrangement:Chr4A_block5
gene:TraesCS4A02G070700	Chr4A	68124254	68126251	-	68125252	Chr4A	77317121	77319118	+	77318119	1.0	0.996	rearrangement:Chr4A_block5
gene:TraesCS4A02G070800	Chr4A	68140967	68143747	+	68142357	Chr4A	77285614	77288394	-	77287004	1.0	0.999	rearrangement:Chr4A_block5
gene:TraesCS4A02G070900	Chr4A	68152624	68156905	-	68154764	Chr4A	77270159	77274448	+	77272303	1.0	1.0	rearrangement:Chr4A_block5
gene:TraesCS4A02G071000	Chr4A	68455101	68464028	-	68459564	Chr4A	76987357	76996280	+	76991818	1.0	0.99	rearrangement:Chr4A_block5
gene:TraesCS4A02G071100	Chr4A	68467158	68470498	-	68468828	Chr4A	76980889	76984229	+	76982559	1.0	0.999	rearrangement:Chr4A_block5
gene:TraesCS4A02G071200	Chr4A	68560885	68566464	-	68563674	Chr4A	76895245	76900825	+	76898035	1.0	0.996	rearrangement:Chr4A_block5
gene:TraesCS4A02G071300	Chr4A	68680979	68684907	+	68682943	Chr4A	76771438	76775366	-	76773402	1.0	0.999	rearrangement:Chr4A_block5
gene:TraesCS4A02G071400	Chr4A	68688963	68691716	+	68690339	Chr4A	76764590	76767363	-	76765976	0.999	0.982	rearrangement:Chr4A_block5
gene:TraesCS4A02G071500	Chr4A	68957374	68960342	+	68958858	Chr4A	76512845	76515813	-	76514329	1.0	0.999	rearrangement:Chr4A_block5
gene:TraesCS4A02G078700	Chr4A	79051380	79054802	+	79053091	Chr4A	53397092	53400514	+	53398803	1.0	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A02G078800	Chr4A	80139925	80145930	-	80142927	Chr4A	54562839	54568811	-	54565825	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A02G078900	Chr4A	80164180	80169813	+	80166996	Chr4A	54593272	54598873	+	54596072	1.0	0.999	rearrangement:Chr4A_block3
gene:TraesCS4A02G079000	Chr4A	80174093	80178012	+	80176052	Chr4A	54603151	54607071	+	54605111	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G079100	Chr4A	80840552	80844726	+	80842639	Chr4A	55271405	55275579	+	55273492	1.0	0.998	rearrangement:Chr4A_block3
gene:TraesCS4A02G079200	Chr4A	80844841	80847117	-	80845979	Chr4A	55275694	55277970	-	55276832	1.0	0.997	rearrangement:Chr4A_block3
gene:TraesCS4A02G079300	Chr4A	80856864	80857712	-	80857288	Chr4A	55287716	55288564	-	55288140	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G079400	Chr4A	80857377	80857778	+	80857577	Chr4A	55288229	55288630	+	55288429	1.0	1.0	rearrangement:Chr4A_block3
gene:TraesCS4A02G147500	Chr4A	266933518	266961994	-	266947756	Chr4A	290078534	290106345	-	290092439	1.0	0.999	rearrangement:Chr4A_block7
gene:TraesCS4A02G147600	Chr4A	270322769	270328154	-	270325461	Chr4A	294320169	294325554	+	294322861	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G147700	Chr4A	271792802	271804984	-	271798893	Chr4A	293012239	293024421	+	293018330	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G147800	Chr4A	273720870	273739646	+	273730258	Chr4A	297830759	297849541	+	297840150	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G147900	Chr4A	274733669	274772773	+	274753221	Chr4A	298811728	298850551	+	298831139	1.0	0.999	rearrangement:Chr4A_block7
gene:TraesCS4A02G148000	Chr4A	275123404	275123718	-	275123561	Chr4A	299206809	299207123	-	299206966	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G148100	Chr4A	275496391	275497784	+	275497087	Chr4A	299573789	299575182	+	299574485	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G148200	Chr4A	276909772	276917630	+	276913701	Chr4A	300970144	300978006	+	300974075	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G148300	Chr4A	277888072	277890517	+	277889294	Chr4A	301932579	301935024	+	301933801	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G148400	Chr4A	279467861	279470964	+	279469412	Chr4A	303486103	303489206	+	303487654	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G148500	Chr4A	279471583	279472574	-	279472078	Chr4A	303489825	303490816	-	303490320	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G148600	Chr4A	280909926	280910117	-	280910021	Chr4A	304909731	304909922	-	304909826	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G148700	Chr4A	280931326	280931817	+	280931571	Chr4A	304930655	304931146	+	304930900	1.0	0.996	rearrangement:Chr4A_block7
gene:TraesCS4A02G148800	Chr4A	281409097	281411440	+	281410268	Chr4A	305398051	305400394	+	305399222	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G148900	Chr4A	281593154	281593836	-	281593495	Chr4A	305579193	305579875	-	305579534	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G149000	Chr4A	281682293	281698044	+	281690168	Chr4A	305667525	305683130	+	305675327	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G149100	Chr4A	282080827	282086233	+	282083530	Chr4A	306061580	306066787	+	306064183	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G149200	Chr4A	284629181	284631736	+	284630458	Chr4A	308577079	308579634	+	308578356	1.0	0.999	rearrangement:Chr4A_block7
gene:TraesCS4A02G149300	Chr4A	284948799	284952337	+	284950568	Chr4A	308895207	308898745	+	308896976	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G149500	Chr4A	286744191	286756768	+	286750479	Chr4A	310588807	310601219	+	310595013	0.999	0.998	rearrangement:Chr4A_block7
gene:TraesCS4A02G149700	Chr4A	288674169	288682176	+	288678172	Chr4A	312495545	312503552	+	312499548	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G149800	Chr4A	290367429	290372670	-	290370049	Chr4A	314164945	314170186	-	314167565	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G149900	Chr4A	292089772	292113646	-	292101709	Chr4A	315868307	315892182	-	315880244	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G150000	Chr4A	292923910	292929737	+	292926823	Chr4A	316692691	316698515	+	316695603	0.998	0.998	rearrangement:Chr4A_block7
gene:TraesCS4A02G150100	Chr4A	294296154	294300947	+	294298550	Chr4A	318053468	318058260	+	318055864	1.0	0.999	rearrangement:Chr4A_block7
gene:TraesCS4A02G150200	Chr4A	295133491	295134117	+	295133804	Chr4A	318887392	318888018	+	318887705	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G150300	Chr4A	295167435	295168725	-	295168080	Chr4A	318921339	318922629	-	318921984	0.999	0.997	rearrangement:Chr4A_block7
gene:TraesCS4A02G150400	Chr4A	295273577	295273831	+	295273704	Chr4A	319026739	319026993	+	319026866	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G150500	Chr4A	296321725	296331928	-	296326826	Chr4A	320063676	320073572	-	320068624	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G150600	Chr4A	296902092	296906176	-	296904134	Chr4A	320639014	320643098	-	320641056	1.0	0.999	rearrangement:Chr4A_block7
gene:TraesCS4A02G150700	Chr4A	297764800	297766660	+	297765730	Chr4A	271145113	271146974	+	271146043	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G150800	Chr4A	298240240	298245789	-	298243014	Chr4A	271616033	271621582	-	271618807	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G150900	Chr4A	298246426	298248427	-	298247426	Chr4A	271621926	271623929	-	271622927	1.0	0.999	rearrangement:Chr4A_block7
gene:TraesCS4A02G151000	Chr4A	299599108	299602584	-	299600846	Chr4A	272954075	272957551	-	272955813	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G151100	Chr4A	300449242	300466470	+	300457856	Chr4A	273782727	273799561	+	273791144	0.997	0.996	rearrangement:Chr4A_block7
gene:TraesCS4A02G151200	Chr4A	302677608	302681173	+	302679390	Chr4A	275999903	276003468	+	276001685	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G151300	Chr4A	302718019	302721227	-	302719623	Chr4A	276040237	276043445	-	276041841	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G151500	Chr4A	306315187	306320710	-	306317948	Chr4A	279597844	279603367	-	279600605	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G151600	Chr4A	307088253	307089077	+	307088665	Chr4A	280356627	280357451	+	280357039	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G151700	Chr4A	308058611	308058892	+	308058751	Chr4A	281321060	281321341	+	281321200	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G151800	Chr4A	309074674	309090743	-	309082708	Chr4A	282324257	282339752	-	282332004	1.0	0.999	rearrangement:Chr4A_block7
gene:TraesCS4A02G151900	Chr4A	309272468	309286089	+	309279278	Chr4A	282519242	282532863	+	282526052	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G152000	Chr4A	309286417	309286830	+	309286623	Chr4A	282533191	282533604	+	282533397	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G152100	Chr4A	309288792	309289160	+	309288976	Chr4A	282535566	282535934	+	282535750	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G152200	Chr4A	309375004	309375435	+	309375219	Chr4A	282621615	282622046	+	282621830	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G152300	Chr4A	309375536	309376016	+	309375776	Chr4A	282622147	282622627	+	282622387	1.0	0.997	rearrangement:Chr4A_block7
gene:TraesCS4A02G152400	Chr4A	309446505	309446750	-	309446627	Chr4A	282693676	282693921	-	282693798	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G152600	Chr4A	309447413	309447586	+	309447499	Chr4A	282694584	282694757	+	282694670	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G152500	Chr4A	309447319	309448062	-	309447690	Chr4A	282694490	282695233	-	282694861	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G152700	Chr4A	309448331	309449027	-	309448679	Chr4A	282695502	282696198	-	282695850	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G152800	Chr4A	309478190	309478441	-	309478315	Chr4A	282725359	282725610	-	282725484	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G152900	Chr4A	309478660	309478882	+	309478771	Chr4A	282725829	282726051	+	282725940	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G153000	Chr4A	309489347	309489583	-	309489465	Chr4A	282736516	282736752	-	282736634	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G153100	Chr4A	309504246	309504713	-	309504479	Chr4A	282751415	282751882	-	282751648	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G153200	Chr4A	309506294	309506404	-	309506349	Chr4A	282753463	282753573	-	282753518	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G153300	Chr4A	309511057	309511422	+	309511239	Chr4A	282758226	282758590	+	282758408	0.997	0.997	rearrangement:Chr4A_block7
gene:TraesCS4A02G153400	Chr4A	309512444	309513620	+	309513032	Chr4A	282759611	282760787	+	282760199	1.0	0.998	rearrangement:Chr4A_block7
gene:TraesCS4A02G153500	Chr4A	309513729	309513944	-	309513836	Chr4A	282760896	282761111	-	282761003	1.0	0.995	rearrangement:Chr4A_block7
gene:TraesCS4A02G153600	Chr4A	309514007	309514772	-	309514389	Chr4A	282761174	282761939	-	282761556	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G153700	Chr4A	309514381	309515445	+	309514913	Chr4A	282761548	282762612	+	282762080	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G153800	Chr4A	309515619	309515780	+	309515699	Chr4A	282762786	282762947	+	282762866	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G153900	Chr4A	309516371	309516511	+	309516441	Chr4A	282763538	282763678	+	282763608	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G154000	Chr4A	310239528	310241368	+	310240448	Chr4A	283484607	283486447	+	283485527	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G154100	Chr4A	310241419	310245711	-	310243565	Chr4A	283486498	283490790	-	283488644	1.0	0.999	rearrangement:Chr4A_block7
gene:TraesCS4A02G154200	Chr4A	310729745	310729855	-	310729800	Chr4A	283969939	283970049	-	283969994	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G154300	Chr4A	310730259	310730441	-	310730350	Chr4A	283970453	283970635	-	283970544	1.0	0.989	rearrangement:Chr4A_block7
gene:TraesCS4A02G154400	Chr4A	310734422	310735011	+	310734716	Chr4A	283974616	283975205	+	283974910	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G154500	Chr4A	310737193	310737447	-	310737320	Chr4A	283977387	283977641	-	283977514	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G154600	Chr4A	310737829	310738242	+	310738035	Chr4A	283978023	283978436	+	283978229	1.0	0.997	rearrangement:Chr4A_block7
gene:TraesCS4A02G154700	Chr4A	310738824	310739225	-	310739024	Chr4A	283979018	283979419	-	283979218	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G154800	Chr4A	310739086	310739247	+	310739166	Chr4A	283979280	283979441	+	283979360	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G154900	Chr4A	310739838	310739978	+	310739908	Chr4A	283980032	283980172	+	283980102	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G155000	Chr4A	310742254	310742452	-	310742353	Chr4A	283982448	283982646	-	283982547	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G155100	Chr4A	310748587	310748961	+	310748774	Chr4A	283988781	283989155	+	283988968	1.0	0.995	rearrangement:Chr4A_block7
gene:TraesCS4A02G155200	Chr4A	310750234	310750605	+	310750419	Chr4A	283990433	283990804	+	283990618	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G155300	Chr4A	310756016	310756216	-	310756116	Chr4A	283996215	283996415	-	283996315	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G155400	Chr4A	310762291	310762503	+	310762397	Chr4A	284002490	284002702	+	284002596	1.0	0.995	rearrangement:Chr4A_block7
gene:TraesCS4A02G155500	Chr4A	310763407	310763661	+	310763534	Chr4A	284003606	284003860	+	284003733	1.0	0.996	rearrangement:Chr4A_block7
gene:TraesCS4A02G155600	Chr4A	310765413	310766849	+	310766131	Chr4A	284005612	284006792	+	284006202	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G155700	Chr4A	310767623	310768165	-	310767894	Chr4A	284007566	284008108	-	284007837	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G155800	Chr4A	310776599	310776835	-	310776717	Chr4A	284016471	284016707	-	284016589	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G155900	Chr4A	310782461	310782832	-	310782646	Chr4A	284022331	284022702	-	284022516	1.0	0.997	rearrangement:Chr4A_block7
gene:TraesCS4A02G156000	Chr4A	310784180	310784484	-	310784332	Chr4A	284024053	284024357	-	284024205	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G156100	Chr4A	310789252	310789914	+	310789583	Chr4A	284029125	284029787	+	284029456	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G156200	Chr4A	310790074	310791575	+	310790824	Chr4A	284029947	284031448	+	284030697	1.0	1.0	rearrangement:Chr4A_block7
gene:TraesCS4A02G156300	Chr4A	311618303	311664820	-	311641561	Chr4A	284852327	284898623	-	284875475	1.0	1.0	rearrangement:Chr4A_block7
