gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Aikang58_tgt_chr	Aikang58_tgt_start	Aikang58_tgt_end	Aikang58_tgt_strand	Aikang58_tgt_midpoint	Aikang58_coverage	Aikang58_identity	segment
gene:TraesCS1B02G071300	Chr1B	56140012	56140804	-	56140408	Chr1B	47909932	47910721	+	47910326	0.995	0.902	collinear
gene:TraesCS1B02G071400	Chr1B	56310410	56315962	+	56313186	Chr1B	48461300	48466924	+	48464112	0.97	0.922	collinear
gene:TraesCS1B02G071500	Chr1B	56316840	56322275	-	56319557	Chr1B	48467851	48473277	-	48470564	1.0	0.977	collinear
gene:TraesCS1B02G071617	Chr1B	56501081	56501812	-	56501446	Chr1B	48699674	48700407	-	48700040	1.0	0.923	collinear
gene:TraesCS1B02G071700	Chr1B	56879308	56883044	-	56881176	Chr1B	48993693	48997374	+	48995533	0.99	0.942	collinear
gene:TraesCS1B02G071900	Chr1B	56883391	56884076	-	56883733	Chr1B	48992672	48993347	+	48993009	1.0	0.955	collinear
gene:TraesCS1B02G071800	Chr1B	56883239	56889796	+	56886517	Chr1B	48985959	48993498	-	48989728	0.996	0.967	collinear
gene:TraesCS1B02G072100	Chr1B	56976604	56977973	+	56977288	Chr1B	48813707	48815114	-	48814410	0.982	0.931	collinear
gene:TraesCS1B02G072200	Chr1B	56994218	57003660	+	56998939	Chr1B	48804318	48811438	-	48807878	0.998	0.969	collinear
gene:TraesCS1B02G073200	Chr1B	57374298	57375209	+	57374753	Chr1B	49420990	49421845	+	49421417	0.938	0.91	collinear
gene:TraesCS1B02G073300	Chr1B	57379122	57381349	-	57380235	Chr1B	49425527	49427757	-	49426642	0.971	0.918	collinear
gene:TraesCS1B02G074300	Chr1B	57712410	57713327	+	57712868	Chr1B	49719807	49720797	+	49720302	0.996	0.912	collinear
gene:TraesCS1B02G074700	Chr1B	58031523	58032695	+	58032109	Chr1B	49946701	49947876	+	49947288	0.994	0.908	collinear
gene:TraesCS1B02G076100	Chr1B	58930827	58933501	+	58932164	Chr1B	51440055	51442292	-	51441173	0.993	0.92	collinear
gene:TraesCS1B02G076300	Chr1B	59192914	59197530	+	59195222	Chr1B	50870919	50875697	-	50873308	0.998	0.954	collinear
gene:TraesCS1B02G076500	Chr1B	59469710	59475326	-	59472518	Chr1B	50646039	50650961	+	50648500	0.991	0.912	collinear
gene:TraesCS1B02G077000	Chr1B	59602241	59603938	-	59603089	Chr1B	52030770	52032472	-	52031621	0.978	0.9	collinear
gene:TraesCS1B02G077200	Chr1B	59634337	59635758	+	59635047	Chr1B	52146173	52147603	-	52146888	0.995	0.949	collinear
gene:TraesCS1B02G078600	Chr1B	61523932	61528965	-	61526448	Chr1B	53582431	53587356	-	53584893	0.97	0.9	collinear
gene:TraesCS1B02G078800	Chr1B	61667252	61670086	+	61668669	Chr1B	53683797	53685632	+	53684714	0.977	0.937	collinear
gene:TraesCS1B02G078900	Chr1B	61894143	61898608	+	61896375	Chr1B	53801197	53805768	+	53803482	0.988	0.923	collinear
gene:TraesCS1B02G079000	Chr1B	61899373	61902035	+	61900704	Chr1B	53860392	53862928	+	53861660	0.962	0.913	collinear
gene:TraesCS1B02G079300	Chr1B	61966495	61967043	+	61966769	Chr1B	54443658	54444253	+	54443955	1.0	0.974	collinear
gene:TraesCS1B02G080300	Chr1B	62681663	62681947	+	62681805	Chr1B	56296991	56297305	-	56297148	1.0	1.0	collinear
gene:TraesCS1B02G080500	Chr1B	63050764	63054596	+	63052680	Chr1B	56430298	56433963	+	56432130	0.98	0.926	collinear
gene:TraesCS1B02G080600	Chr1B	63090600	63091536	-	63091068	Chr1B	56488408	56489330	-	56488869	0.969	0.926	collinear
gene:TraesCS1B02G080700	Chr1B	63188111	63193336	+	63190723	Chr1B	56601041	56606358	+	56603699	0.996	0.936	collinear
gene:TraesCS1B02G081000	Chr1B	63614383	63614994	+	63614688	Chr1B	57008269	57008881	+	57008575	1.0	0.924	collinear
gene:TraesCS1B02G081100	Chr1B	63759503	63759903	+	63759703	Chr1B	56915036	56915436	+	56915236	1.0	0.949	collinear
gene:TraesCS1B02G081200	Chr1B	63808954	63809700	+	63809327	Chr1B	56902044	56902784	+	56902414	0.987	0.91	collinear
gene:TraesCS1B02G081300	Chr1B	63889226	63889982	+	63889604	Chr1B	56931945	56932698	+	56932321	0.993	0.932	collinear
gene:TraesCS1B02G081500	Chr1B	63960700	63964607	+	63962653	Chr1B	57166963	57170850	+	57168906	0.989	0.93	collinear
gene:TraesCS1B02G081900	Chr1B	65348022	65353543	+	65350782	Chr1B	57957187	57962718	+	57959952	0.986	0.93	collinear
gene:TraesCS1B02G082100	Chr1B	65547252	65551108	-	65549180	Chr1B	58124368	58128240	+	58126304	0.992	0.936	collinear
gene:TraesCS1B02G082400	Chr1B	65890118	65894980	-	65892549	Chr1B	58778149	58783307	-	58780728	0.995	0.956	collinear
gene:TraesCS1B02G082700	Chr1B	66504194	66515308	-	66509751	Chr1B	59738543	59749544	-	59744043	0.994	0.932	collinear
gene:TraesCS1B02G083100	Chr1B	67014999	67021797	-	67018398	Chr1B	60799225	60806162	+	60802693	1.0	0.944	collinear
gene:TraesCS1B02G083400	Chr1B	67440263	67449952	+	67445107	Chr1B	60968999	60979631	+	60974315	0.996	0.958	collinear
gene:TraesCS1B02G083600	Chr1B	67540597	67540827	-	67540712	Chr1B	61065708	61065944	-	61065826	0.987	0.9	collinear
gene:TraesCS1B02G083800	Chr1B	67680335	67683832	-	67682083	Chr1B	61167247	61170740	-	61168993	0.999	0.971	collinear
gene:TraesCS1B02G083900	Chr1B	68067908	68084234	+	68076071	Chr1B	61497673	61513196	+	61505434	0.998	0.969	collinear
gene:TraesCS1B02G084300	Chr1B	68741857	68743955	+	68742906	Chr1B	62496999	62499044	+	62498021	0.991	0.935	collinear
gene:TraesCS1B02G084500	Chr1B	68944179	68946980	+	68945579	Chr1B	62544501	62547253	+	62545877	0.967	0.912	collinear
gene:TraesCS1B02G084600	Chr1B	69535183	69539775	+	69537479	Chr1B	62745940	62750435	+	62748187	0.973	0.927	collinear
gene:TraesCS1B02G084700	Chr1B	69540171	69543479	+	69541825	Chr1B	62750832	62753981	+	62752406	0.989	0.951	collinear
gene:TraesCS1B02G085000	Chr1B	69824187	69826314	+	69825250	Chr1B	62839059	62841127	+	62840093	1.0	0.96	collinear
gene:TraesCS1B02G085200	Chr1B	69902508	69907276	+	69904892	Chr1B	62858030	62862840	+	62860435	0.985	0.951	collinear
gene:TraesCS1B02G085300	Chr1B	70169866	70173538	+	70171702	Chr1B	62879020	62882694	+	62880857	0.986	0.902	collinear
gene:TraesCS1B02G085500	Chr1B	70191186	70193943	-	70192564	Chr1B	62883938	62886638	-	62885288	0.958	0.9	collinear
gene:TraesCS1B02G085800	Chr1B	70309552	70330349	+	70319950	Chr1B	63176679	63196212	+	63186445	0.976	0.941	collinear
gene:TraesCS1B02G086100	Chr1B	70706531	70709184	+	70707857	Chr1B	63469745	63472198	+	63470971	0.988	0.952	collinear
gene:TraesCS1B02G086200	Chr1B	70710799	70712619	-	70711709	Chr1B	63473863	63475676	-	63474769	0.983	0.94	collinear
gene:TraesCS1B02G086600	Chr1B	74226370	74234563	+	74230466	Chr1B	64066764	64074494	-	64070629	0.993	0.962	collinear
gene:TraesCS1B02G086800	Chr1B	74248810	74250626	+	74249718	Chr1B	64057488	64059321	-	64058404	0.991	0.923	collinear
gene:TraesCS1B02G087000	Chr1B	80709160	80709456	-	80709308	Chr1B	73279136	73279432	-	73279284	1.0	0.989	collinear
gene:TraesCS1B02G087700	Chr1B	83206061	83209210	-	83207635	Chr1B	65172252	65175446	-	65173849	0.997	0.959	collinear
gene:TraesCS1B02G088400	Chr1B	84562529	84563294	-	84562911	Chr1B	65962918	65963679	-	65963298	0.98	0.918	collinear
gene:TraesCS1B02G088500	Chr1B	84979619	84981060	-	84980339	Chr1B	65990564	65991994	-	65991279	0.97	0.914	collinear
gene:TraesCS1B02G088600	Chr1B	85432023	85437171	+	85434597	Chr1B	66351640	66356435	+	66354037	0.986	0.935	collinear
gene:TraesCS1B02G089000	Chr1B	87970242	87972728	+	87971485	Chr1B	66709485	66711962	+	66710723	0.983	0.943	collinear
gene:TraesCS1B02G090100	Chr1B	90883150	90884322	-	90883736	Chr1B	67905765	67906946	-	67906355	1.0	0.934	collinear
gene:TraesCS1B02G090600	Chr1B	91877727	91881186	+	91879456	Chr1B	68842262	68845725	+	68843993	0.989	0.936	collinear
gene:TraesCS1B02G090700	Chr1B	91880063	91882375	-	91881219	Chr1B	68844581	68847071	-	68845826	0.998	0.943	collinear
gene:TraesCS1B02G091200	Chr1B	92532182	92533048	+	92532615	Chr1B	69060140	69061003	+	69060571	0.995	0.91	collinear
gene:TraesCS1B02G091500	Chr1B	92872054	92872506	+	92872280	Chr1B	69219098	69219550	+	69219324	1.0	0.962	collinear
gene:TraesCS1B02G091700	Chr1B	93290065	93296250	+	93293157	Chr1B	69847900	69854071	+	69850985	0.979	0.944	collinear
gene:TraesCS1B02G091800	Chr1B	93910204	93915271	+	93912737	Chr1B	70172832	70177898	-	70175365	0.974	0.924	collinear
gene:TraesCS1B02G091900	Chr1B	94004207	94007394	+	94005800	Chr1B	70156514	70159675	-	70158094	0.967	0.927	collinear
gene:TraesCS1B02G092000	Chr1B	94010169	94012853	-	94011511	Chr1B	70101313	70103981	+	70102647	0.986	0.913	collinear
gene:TraesCS1B02G092100	Chr1B	94182618	94184436	-	94183527	Chr1B	72548680	72550477	+	72549578	0.969	0.918	collinear
gene:TraesCS1B02G092300	Chr1B	94200895	94208581	-	94204738	Chr1B	72546007	72548058	+	72547032	1.0	0.92	collinear
gene:TraesCS1B02G092700	Chr1B	94435065	94436069	-	94435567	Chr1B	78956987	78957988	-	78957487	0.991	0.944	collinear
gene:TraesCS1B02G093300	Chr1B	94827044	94832729	+	94829886	Chr1B	80319922	80325469	+	80322695	0.958	0.915	collinear
gene:TraesCS1B02G093500	Chr1B	94973887	94975800	+	94974843	Chr1B	81045350	81047263	+	81046306	1.0	0.96	collinear
gene:TraesCS1B02G093600	Chr1B	94976563	94983244	-	94979903	Chr1B	81047579	81054225	-	81050902	0.989	0.949	collinear
gene:TraesCS1B02G094200	Chr1B	95651459	95668065	+	95659762	Chr1B	82243485	82256012	+	82249748	0.993	0.957	collinear
gene:TraesCS1B02G094300	Chr1B	95735985	95747440	-	95741712	Chr1B	82305862	82310641	-	82308251	0.962	0.922	collinear
gene:TraesCS1B02G094600	Chr1B	96515351	96518699	-	96517025	Chr1B	83619680	83622745	-	83621212	0.975	0.903	collinear
gene:TraesCS1B02G094700	Chr1B	96587637	96593263	+	96590450	Chr1B	82941087	82946808	-	82943947	0.997	0.975	collinear
gene:TraesCS1B02G095000	Chr1B	98166738	98169600	+	98168169	Chr1B	85661389	85663893	+	85662641	0.967	0.922	collinear
gene:TraesCS1B02G095100	Chr1B	98446464	98447455	-	98446959	Chr1B	85745908	85746891	-	85746399	1.0	0.967	collinear
gene:TraesCS1B02G095200	Chr1B	98721871	98725633	-	98723752	Chr1B	85877023	85880858	-	85878940	0.999	0.973	collinear
gene:TraesCS1B02G095600	Chr1B	99592301	99594876	+	99593588	Chr1B	86113549	86116035	+	86114792	0.976	0.928	collinear
gene:TraesCS1B02G095700	Chr1B	99595395	99599830	-	99597612	Chr1B	86116618	86121176	-	86118897	0.985	0.917	collinear
gene:TraesCS1B02G095800	Chr1B	99709605	99713603	+	99711604	Chr1B	86265666	86270756	+	86268211	0.967	0.906	collinear
gene:TraesCS1B02G095900	Chr1B	99751699	99755558	-	99753628	Chr1B	86450244	86454331	-	86452287	0.994	0.973	collinear
gene:TraesCS1B02G096300	Chr1B	100422143	100423669	+	100422906	Chr1B	96931875	96933382	-	96932628	0.977	0.911	collinear
gene:TraesCS1B02G096600	Chr1B	100630946	100632406	+	100631676	Chr1B	96452737	96454222	-	96453479	0.983	0.907	collinear
gene:TraesCS1B02G096800	Chr1B	101142877	101144325	+	101143601	Chr1B	96241397	96242822	-	96242109	0.977	0.914	collinear
gene:TraesCS1B02G097600	Chr1B	104347857	104349334	+	104348595	Chr1B	95573807	95575272	-	95574539	0.977	0.92	collinear
gene:TraesCS1B02G097700	Chr1B	104462747	104466936	+	104464841	Chr1B	95356304	95360632	-	95358468	0.979	0.925	collinear
gene:TraesCS1B02G097800	Chr1B	104467222	104471496	-	104469359	Chr1B	95351631	95355701	+	95353666	0.974	0.911	collinear
