gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Aikang58_tgt_chr	Aikang58_tgt_start	Aikang58_tgt_end	Aikang58_tgt_strand	Aikang58_tgt_midpoint	Aikang58_coverage	Aikang58_identity	segment
gene:TraesCS7B02G001200	Chr7B	267438	269851	-	268644	Chr7B	287761	290181	-	288971	1.0	0.995	collinear
gene:TraesCS7B02G001300	Chr7B	287169	292385	+	289777	Chr7B	300383	305593	+	302988	0.998	0.997	collinear
gene:TraesCS7B02G001400	Chr7B	421705	425790	+	423747	Chr7B	434301	438376	+	436338	0.997	0.996	collinear
gene:TraesCS7B02G001500	Chr7B	426179	431580	-	428879	Chr7B	438765	444175	-	441470	0.995	0.985	collinear
gene:TraesCS7B02G001600	Chr7B	603142	606645	+	604893	Chr7B	589478	592966	+	591222	0.978	0.958	collinear
gene:TraesCS7B02G001700	Chr7B	640963	642786	+	641874	Chr7B	626539	628362	+	627450	1.0	1.0	collinear
gene:TraesCS7B02G001800	Chr7B	672871	673573	-	673222	Chr7B	658417	659119	-	658768	1.0	1.0	collinear
gene:TraesCS7B02G002000	Chr7B	781958	782812	-	782385	Chr7B	767566	768420	-	767993	1.0	1.0	collinear
gene:TraesCS7B02G002100	Chr7B	801066	801998	+	801532	Chr7B	786664	787596	+	787130	1.0	1.0	collinear
gene:TraesCS7B02G002200	Chr7B	848013	850214	+	849113	Chr7B	831457	833514	+	832485	0.934	0.931	collinear
gene:TraesCS7B02G002400	Chr7B	1020557	1021684	+	1021120	Chr7B	1039871	1040997	+	1040434	0.999	0.987	collinear
gene:TraesCS7B02G002800	Chr7B	1154155	1155583	+	1154869	Chr7B	1162015	1163443	+	1162729	1.0	0.997	collinear
gene:TraesCS7B02G002900	Chr7B	1202960	1208805	-	1205882	Chr7B	1208935	1214791	-	1211863	0.989	0.979	collinear
gene:TraesCS7B02G003000	Chr7B	1254479	1262607	-	1258543	Chr7B	1228032	1235978	-	1232005	0.987	0.972	collinear
gene:TraesCS7B02G003100	Chr7B	1269606	1276585	-	1273095	Chr7B	1242953	1249812	-	1246382	0.962	0.962	collinear
gene:TraesCS7B02G003200	Chr7B	1277261	1283594	-	1280427	Chr7B	1250488	1256821	-	1253654	1.0	1.0	collinear
gene:TraesCS7B02G003300	Chr7B	1304370	1309391	+	1306880	Chr7B	1277292	1282313	+	1279802	1.0	0.999	collinear
gene:TraesCS7B02G003400	Chr7B	1313393	1327596	+	1320494	Chr7B	1286315	1300518	+	1293416	1.0	1.0	collinear
gene:TraesCS7B02G003500	Chr7B	1331541	1331921	+	1331731	Chr7B	1304463	1304843	+	1304653	1.0	1.0	collinear
gene:TraesCS7B02G003600	Chr7B	1351479	1352210	+	1351844	Chr7B	1373075	1373806	+	1373440	1.0	1.0	collinear
gene:TraesCS7B02G003700	Chr7B	1364532	1364921	+	1364726	Chr7B	1385896	1386285	+	1386090	1.0	1.0	collinear
gene:TraesCS7B02G003800	Chr7B	1436945	1438038	+	1437491	Chr7B	1439792	1440861	+	1440326	0.978	0.949	collinear
gene:TraesCS7B02G003900	Chr7B	1482228	1483396	+	1482812	Chr7B	1468454	1469622	+	1469038	1.0	0.998	collinear
gene:TraesCS7B02G004000	Chr7B	1697699	1697938	+	1697818	Chr7B	1691296	1691535	+	1691415	1.0	0.991	collinear
gene:TraesCS7B02G004100	Chr7B	1775655	1776203	-	1775929	Chr7B	1772608	1773156	-	1772882	1.0	0.997	collinear
gene:TraesCS7B02G004300	Chr7B	1939223	1953397	+	1946310	Chr7B	1922927	1936843	-	1929885	1.0	1.0	collinear
gene:TraesCS7B02G004400	Chr7B	2098559	2101882	+	2100220	Chr7B	2106490	2109813	+	2108151	1.0	1.0	collinear
gene:TraesCS7B02G004500	Chr7B	2328395	2329072	-	2328733	Chr7B	2440687	2441364	-	2441025	1.0	0.997	collinear
gene:TraesCS7B02G004600	Chr7B	2334104	2335649	+	2334876	Chr7B	2446395	2447940	+	2447167	1.0	1.0	collinear
gene:TraesCS7B02G004700	Chr7B	2561961	2563614	-	2562787	Chr7B	2681229	2682882	-	2682055	1.0	1.0	collinear
gene:TraesCS7B02G004800	Chr7B	2749130	2750569	+	2749849	Chr7B	2867635	2869074	+	2868354	1.0	1.0	collinear
gene:TraesCS7B02G004900	Chr7B	2784380	2786335	+	2785357	Chr7B	2902695	2904650	+	2903672	1.0	1.0	collinear
gene:TraesCS7B02G005000	Chr7B	2786932	2791262	-	2789097	Chr7B	2905247	2909333	-	2907290	1.0	0.968	collinear
gene:TraesCS7B02G005100	Chr7B	2889801	2895704	-	2892752	Chr7B	3001961	3007863	-	3004912	1.0	0.998	collinear
gene:TraesCS7B02G005200	Chr7B	2911028	2919723	-	2915375	Chr7B	3023202	3031897	-	3027549	1.0	1.0	collinear
gene:TraesCS7B02G005400	Chr7B	2933018	2941833	+	2937425	Chr7B	3045192	3054006	+	3049599	1.0	0.999	collinear
gene:TraesCS7B02G005500	Chr7B	2944187	2948732	-	2946459	Chr7B	3056360	3060905	-	3058632	1.0	1.0	collinear
gene:TraesCS7B02G005600	Chr7B	3094550	3094837	-	3094693	Chr7B	3207917	3208204	-	3208060	1.0	1.0	collinear
gene:TraesCS7B02G005700	Chr7B	3142300	3151017	-	3146658	Chr7B	3255994	3264711	-	3260352	1.0	1.0	collinear
gene:TraesCS7B02G005800	Chr7B	3170935	3175101	+	3173018	Chr7B	3285643	3289809	+	3287726	1.0	1.0	collinear
gene:TraesCS7B02G005900	Chr7B	3179490	3183749	-	3181619	Chr7B	3294198	3298457	-	3296327	1.0	1.0	collinear
gene:TraesCS7B02G006000	Chr7B	3329386	3333128	+	3331257	Chr7B	3444718	3448471	+	3446594	1.0	0.991	collinear
gene:TraesCS7B02G006100	Chr7B	3340904	3342548	-	3341726	Chr7B	3467741	3469371	-	3468556	0.989	0.924	collinear
gene:TraesCS7B02G006300	Chr7B	3540080	3541719	+	3540899	Chr7B	3676465	3678104	+	3677284	1.0	0.993	collinear
gene:TraesCS7B02G006400	Chr7B	3684186	3689427	+	3686806	Chr7B	3826033	3831263	+	3828648	0.989	0.986	collinear
gene:TraesCS7B02G006500	Chr7B	3695054	3696459	-	3695756	Chr7B	3836890	3838295	-	3837592	1.0	1.0	collinear
gene:TraesCS7B02G006600	Chr7B	3699820	3701864	-	3700842	Chr7B	3841583	3843632	-	3842607	1.0	0.998	collinear
gene:TraesCS7B02G006700	Chr7B	3789679	3794857	+	3792268	Chr7B	3931125	3936303	+	3933714	1.0	0.999	collinear
gene:TraesCS7B02G006800	Chr7B	3795056	3797564	-	3796310	Chr7B	3936502	3939010	-	3937756	1.0	0.998	collinear
gene:TraesCS7B02G006900	Chr7B	3846939	3849534	+	3848236	Chr7B	3988119	3990714	+	3989416	1.0	0.999	collinear
gene:TraesCS7B02G007100	Chr7B	3882349	3883686	+	3883017	Chr7B	4021342	4022679	+	4022010	1.0	0.999	collinear
gene:TraesCS7B02G007200	Chr7B	3894585	3896614	-	3895599	Chr7B	4032905	4034934	-	4033919	1.0	0.999	collinear
gene:TraesCS7B02G007300	Chr7B	4005015	4012898	+	4008956	Chr7B	4141113	4148922	+	4145017	1.0	1.0	collinear
gene:TraesCS7B02G007400	Chr7B	4093717	4099494	+	4096605	Chr7B	4228982	4234759	+	4231870	1.0	1.0	collinear
gene:TraesCS7B02G007500	Chr7B	4137615	4137818	-	4137716	Chr7B	4272629	4272832	-	4272730	1.0	1.0	collinear
gene:TraesCS7B02G007600	Chr7B	4145677	4149860	+	4147768	Chr7B	4280957	4285140	+	4283048	1.0	1.0	collinear
gene:TraesCS7B02G007700	Chr7B	4202081	4202336	-	4202208	Chr7B	4337078	4337333	-	4337205	1.0	1.0	collinear
gene:TraesCS7B02G007800	Chr7B	4312036	4318714	+	4315375	Chr7B	4449723	4456401	+	4453062	1.0	1.0	collinear
gene:TraesCS7B02G007906	Chr7B	4603586	4604314	-	4603950	Chr7B	4744098	4744829	-	4744463	1.0	0.995	collinear
gene:TraesCS7B02G007900	Chr7B	4614023	4614736	+	4614379	Chr7B	4754538	4755251	+	4754894	1.0	1.0	collinear
gene:TraesCS7B02G008000	Chr7B	4894707	4898487	-	4896597	Chr7B	5023711	5027491	-	5025601	1.0	1.0	collinear
gene:TraesCS7B02G008100	Chr7B	4901262	4904221	-	4902741	Chr7B	5030266	5033222	-	5031744	0.997	0.997	collinear
gene:TraesCS7B02G008200	Chr7B	4907990	4911946	-	4909968	Chr7B	5037140	5041061	-	5039100	1.0	0.998	collinear
gene:TraesCS7B02G008300	Chr7B	5054533	5058720	-	5056626	Chr7B	5192967	5197153	-	5195060	1.0	1.0	collinear
gene:TraesCS7B02G008400	Chr7B	5058850	5062745	+	5060797	Chr7B	5197283	5201178	+	5199230	1.0	1.0	collinear
gene:TraesCS7B02G008500	Chr7B	5194664	5199132	+	5196898	Chr7B	5366518	5370986	+	5368752	1.0	1.0	collinear
gene:TraesCS7B02G008600	Chr7B	5215473	5220053	+	5217763	Chr7B	5387324	5391904	+	5389614	1.0	0.998	collinear
gene:TraesCS7B02G008700	Chr7B	5266805	5269673	+	5268239	Chr7B	5435423	5438291	+	5436857	1.0	0.999	collinear
gene:TraesCS7B02G008800	Chr7B	5281079	5285868	+	5283473	Chr7B	5449543	5454332	+	5451937	1.0	1.0	collinear
gene:TraesCS7B02G008900	Chr7B	5316876	5322937	+	5319906	Chr7B	5484626	5490899	+	5487762	1.0	0.999	collinear
gene:TraesCS7B02G009000	Chr7B	5503197	5504551	+	5503874	Chr7B	5670677	5672031	+	5671354	1.0	1.0	collinear
gene:TraesCS7B02G009100	Chr7B	5508591	5512681	+	5510636	Chr7B	5676071	5680160	+	5678115	0.999	0.999	collinear
gene:TraesCS7B02G009200	Chr7B	5513957	5521157	-	5517557	Chr7B	5681436	5688634	-	5685035	1.0	0.999	collinear
gene:TraesCS7B02G009300	Chr7B	5915828	5923162	+	5919495	Chr7B	6097918	6104312	+	6101115	1.0	0.995	collinear
gene:TraesCS7B02G009400	Chr7B	5927401	5929255	-	5928328	Chr7B	6108553	6110410	-	6109481	1.0	0.996	collinear
gene:TraesCS7B02G009500	Chr7B	5981561	5999719	-	5990640	Chr7B	6172372	6190817	-	6181594	0.944	0.943	collinear
gene:TraesCS7B02G009600	Chr7B	6002981	6003351	-	6003166	Chr7B	6194083	6194453	-	6194268	1.0	1.0	collinear
gene:TraesCS7B02G010100	Chr7B	6176904	6180365	+	6178634	Chr7B	6552677	6556181	+	6554429	1.0	0.958	collinear
gene:TraesCS7B02G010200	Chr7B	6233306	6237005	+	6235155	Chr7B	6607219	6610918	+	6609068	1.0	0.996	collinear
gene:TraesCS7B02G010300	Chr7B	6369488	6372764	+	6371126	Chr7B	6743538	6746814	+	6745176	1.0	1.0	collinear
gene:TraesCS7B02G010400	Chr7B	6391299	6395504	-	6393401	Chr7B	6765347	6769552	-	6767449	1.0	1.0	collinear
gene:TraesCS7B02G010500	Chr7B	6747372	6753247	+	6750309	Chr7B	7153062	7158937	+	7155999	1.0	0.999	collinear
gene:TraesCS7B02G010600	Chr7B	6797030	6797287	+	6797158	Chr7B	7202516	7202773	+	7202644	1.0	1.0	collinear
gene:TraesCS7B02G010700	Chr7B	6834338	6835269	-	6834803	Chr7B	7239383	7240315	-	7239849	1.0	0.997	collinear
gene:TraesCS7B02G010800	Chr7B	6921009	6921266	-	6921137	Chr7B	7336044	7336301	-	7336172	1.0	1.0	collinear
gene:TraesCS7B02G010900	Chr7B	6943524	6944159	+	6943841	Chr7B	7358980	7359615	+	7359297	1.0	0.995	collinear
gene:TraesCS7B02G011000	Chr7B	6952144	6977940	+	6965042	Chr7B	7367364	7393168	+	7380266	1.0	0.994	collinear
gene:TraesCS7B02G011100	Chr7B	7030959	7031855	+	7031407	Chr7B	7447672	7448568	+	7448120	1.0	1.0	collinear
gene:TraesCS7B02G011200	Chr7B	7037206	7038444	-	7037825	Chr7B	7453917	7455155	-	7454536	1.0	1.0	collinear
gene:TraesCS7B02G011300	Chr7B	7306366	7311548	-	7308957	Chr7B	7726200	7731382	-	7728791	1.0	1.0	collinear
gene:TraesCS7B02G011400	Chr7B	7350128	7351018	+	7350573	Chr7B	7813103	7813993	+	7813548	1.0	1.0	collinear
gene:TraesCS7B02G011500	Chr7B	7356839	7358238	-	7357538	Chr7B	7819814	7821213	-	7820513	1.0	1.0	collinear
gene:TraesCS7B02G011600	Chr7B	7365403	7367618	+	7366510	Chr7B	7825195	7827410	+	7826302	1.0	0.998	collinear
gene:TraesCS7B02G011700	Chr7B	7441198	7441509	+	7441353	Chr7B	7900942	7901253	+	7901097	1.0	1.0	collinear
gene:TraesCS7B02G011900	Chr7B	7558482	7560782	-	7559632	Chr7B	8097188	8099687	-	8098437	1.0	0.972	collinear
gene:TraesCS7B02G012000	Chr7B	7715544	7717698	-	7716621	Chr7B	8180903	8183057	-	8181980	1.0	0.999	collinear
gene:TraesCS7B02G012100	Chr7B	7727905	7728237	+	7728071	Chr7B	8193073	8193405	+	8193239	1.0	1.0	collinear
gene:TraesCS7B02G012200	Chr7B	7730389	7732372	-	7731380	Chr7B	8195557	8197540	-	8196548	1.0	0.997	collinear
gene:TraesCS7B02G012300	Chr7B	8364004	8367295	+	8365649	Chr7B	8903273	8906207	+	8904740	0.999	0.941	collinear
gene:TraesCS7B02G012400	Chr7B	8519789	8526697	-	8523243	Chr7B	8986265	8993162	-	8989713	0.994	0.993	collinear
gene:TraesCS7B02G012500	Chr7B	8859289	8863598	+	8861443	Chr7B	9411048	9415357	+	9413202	1.0	1.0	collinear
gene:TraesCS7B02G012600	Chr7B	8865538	8868430	-	8866984	Chr7B	9417436	9420327	-	9418881	1.0	0.999	collinear
gene:TraesCS7B02G012700	Chr7B	8880922	8889623	-	8885272	Chr7B	9432824	9442126	-	9437475	0.994	0.98	collinear
gene:TraesCS7B02G012800	Chr7B	8917144	8917597	-	8917370	Chr7B	9480402	9480855	-	9480628	1.0	0.982	collinear
gene:TraesCS7B02G012884	Chr7B	8928556	8929029	-	8928792	Chr7B	9491746	9492219	-	9491982	1.0	1.0	collinear
gene:TraesCS7B02G012900	Chr7B	8932376	8933817	-	8933096	Chr7B	9495565	9497006	-	9496285	1.0	0.998	collinear
gene:TraesCS7B02G013001	Chr7B	8988470	8988937	-	8988703	Chr7B	9552110	9552577	-	9552343	1.0	1.0	collinear
gene:TraesCS7B02G013000	Chr7B	8993313	8994132	-	8993722	Chr7B	9556951	9557770	-	9557360	1.0	0.998	collinear
gene:TraesCS7B02G013100	Chr7B	9702354	9704354	+	9703354	Chr7B	9882275	9884275	-	9883275	1.0	0.999	collinear
gene:TraesCS7B02G013200	Chr7B	9750728	9753050	+	9751889	Chr7B	10353025	10355692	+	10354358	1.0	1.0	collinear
gene:TraesCS7B02G013300	Chr7B	9754094	9760088	-	9757091	Chr7B	10356736	10362767	-	10359751	1.0	0.977	collinear
gene:TraesCS7B02G013400	Chr7B	9811371	9813688	+	9812529	Chr7B	10414052	10416369	+	10415210	1.0	1.0	collinear
gene:TraesCS7B02G013500	Chr7B	10101970	10103900	+	10102935	Chr7B	10705414	10707344	+	10706379	1.0	1.0	collinear
gene:TraesCS7B02G013600	Chr7B	10156648	10161061	-	10158854	Chr7B	10759864	10764277	-	10762070	1.0	0.999	collinear
gene:TraesCS7B02G013700	Chr7B	10174613	10174930	-	10174771	Chr7B	10783194	10783511	-	10783352	1.0	1.0	collinear
gene:TraesCS7B02G013800	Chr7B	10208404	10210729	+	10209566	Chr7B	10816618	10818944	+	10817781	1.0	0.999	collinear
gene:TraesCS7B02G013900	Chr7B	10241189	10241524	-	10241356	Chr7B	10848814	10849149	-	10848981	1.0	1.0	collinear
gene:TraesCS7B02G014000	Chr7B	10558933	10561029	+	10559981	Chr7B	11176860	11178956	+	11177908	1.0	1.0	collinear
gene:TraesCS7B02G014100	Chr7B	10581949	10584294	+	10583121	Chr7B	11200611	11202956	+	11201783	1.0	1.0	collinear
gene:TraesCS7B02G014200	Chr7B	10639319	10641409	+	10640364	Chr7B	11257982	11260072	+	11259027	1.0	1.0	collinear
gene:TraesCS7B02G014400	Chr7B	10946591	10947682	+	10947136	Chr7B	11564205	11565296	+	11564750	1.0	0.998	collinear
gene:TraesCS7B02G014500	Chr7B	11529794	11531442	+	11530618	Chr7B	12129866	12131514	+	12130690	1.0	0.997	collinear
gene:TraesCS7B02G014600	Chr7B	11744804	11745353	+	11745078	Chr7B	12360444	12360993	+	12360718	1.0	0.993	collinear
gene:TraesCS7B02G014700	Chr7B	11956967	11960056	-	11958511	Chr7B	12587347	12590434	-	12588890	1.0	1.0	collinear
gene:TraesCS7B02G014800	Chr7B	11960171	11962965	+	11961568	Chr7B	12590549	12593343	+	12591946	1.0	0.997	collinear
gene:TraesCS7B02G014900	Chr7B	12179279	12180662	+	12179970	Chr7B	12810773	12812156	+	12811464	1.0	0.997	collinear
gene:TraesCS7B02G015000	Chr7B	12193225	12195282	-	12194253	Chr7B	12824485	12826542	-	12825513	1.0	1.0	collinear
gene:TraesCS7B02G015100	Chr7B	12204519	12208359	-	12206439	Chr7B	12835778	12839618	-	12837698	1.0	0.999	collinear
gene:TraesCS7B02G015200	Chr7B	12363280	12366655	-	12364967	Chr7B	12993314	12996689	-	12995001	1.0	0.999	collinear
gene:TraesCS7B02G015300	Chr7B	12380316	12383882	-	12382099	Chr7B	13009906	13013472	-	13011689	1.0	1.0	collinear
gene:TraesCS7B02G015400	Chr7B	12531909	12540105	-	12536007	Chr7B	13164550	13172746	-	13168648	1.0	1.0	collinear
gene:TraesCS7B02G015500	Chr7B	12717837	12719267	-	12718552	Chr7B	13348807	13350237	-	13349522	1.0	1.0	collinear
