gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Aikang58_tgt_chr	Aikang58_tgt_start	Aikang58_tgt_end	Aikang58_tgt_strand	Aikang58_tgt_midpoint	Aikang58_coverage	Aikang58_identity	segment
gene:TraesCS7A02G189500	Chr7A	146907954	146910101	+	146909027	Chr7A	187235997	187238143	-	187237070	0.999	0.998	rearrangement:Chr7A_block4
gene:TraesCS7A02G189600	Chr7A	146949436	146951975	+	146950705	Chr7A	187194134	187196673	-	187195403	1.0	0.998	rearrangement:Chr7A_block4
gene:TraesCS7A02G189700	Chr7A	146975579	146977637	-	146976608	Chr7A	187174069	187176129	+	187175099	1.0	0.996	rearrangement:Chr7A_block4
gene:TraesCS7A02G189900	Chr7A	147068788	147071706	-	147070247	Chr7A	187076960	187079878	+	187078419	1.0	0.995	rearrangement:Chr7A_block4
gene:TraesCS7A02G190000	Chr7A	147910498	147912714	+	147911606	Chr7A	186119904	186122120	-	186121012	1.0	1.0	rearrangement:Chr7A_block3
gene:TraesCS7A02G190100	Chr7A	147918707	147920065	-	147919386	Chr7A	186112524	186113885	+	186113204	1.0	0.99	rearrangement:Chr7A_block3
gene:TraesCS7A02G190200	Chr7A	147921887	147924552	-	147923219	Chr7A	186107925	186110671	+	186109298	0.999	0.997	rearrangement:Chr7A_block3
gene:TraesCS7A02G190300	Chr7A	147925922	147937465	-	147931693	Chr7A	186094973	186106518	+	186100745	0.997	0.994	rearrangement:Chr7A_block3
gene:TraesCS7A02G190400	Chr7A	148375327	148376172	+	148375749	Chr7A	185666078	185666923	-	185666500	1.0	0.988	rearrangement:Chr7A_block3
gene:TraesCS7A02G190500	Chr7A	148392769	148399775	+	148396272	Chr7A	185642462	185649470	-	185645966	1.0	0.998	rearrangement:Chr7A_block3
gene:TraesCS7A02G190600	Chr7A	148414887	148418041	+	148416464	Chr7A	185611477	185614631	-	185613054	1.0	0.998	rearrangement:Chr7A_block3
gene:TraesCS7A02G190700	Chr7A	148480258	148494419	-	148487338	Chr7A	185534519	185548505	+	185541512	1.0	0.998	rearrangement:Chr7A_block3
gene:TraesCS7A02G190800	Chr7A	148656416	148658383	+	148657399	Chr7A	185372418	185374385	-	185373401	1.0	0.999	rearrangement:Chr7A_block3
gene:TraesCS7A02G190900	Chr7A	148807635	148809759	+	148808697	Chr7A	185222872	185225038	-	185223955	1.0	0.999	rearrangement:Chr7A_block3
gene:TraesCS7A02G191000	Chr7A	148832126	148832719	-	148832422	Chr7A	185200265	185200858	+	185200561	1.0	0.998	rearrangement:Chr7A_block3
gene:TraesCS7A02G191100	Chr7A	148986014	148988455	-	148987234	Chr7A	185032482	185034919	+	185033700	0.997	0.995	rearrangement:Chr7A_block3
gene:TraesCS7A02G191200	Chr7A	149166829	149168028	+	149167428	Chr7A	184846429	184847628	-	184847028	1.0	1.0	rearrangement:Chr7A_block3
gene:TraesCS7A02G191300	Chr7A	149292238	149299527	+	149295882	Chr7A	184726610	184734438	-	184730524	1.0	0.996	rearrangement:Chr7A_block3
gene:TraesCS7A02G191400	Chr7A	149302902	149306212	+	149304557	Chr7A	184720193	184723503	-	184721848	1.0	0.998	rearrangement:Chr7A_block3
gene:TraesCS7A02G191500	Chr7A	149313436	149316528	+	149314982	Chr7A	184710097	184713189	-	184711643	1.0	0.989	rearrangement:Chr7A_block3
gene:TraesCS7A02G191600	Chr7A	149316906	149317802	-	149317354	Chr7A	184708823	184709719	+	184709271	1.0	0.996	rearrangement:Chr7A_block3
gene:TraesCS7A02G191700	Chr7A	149424588	149426530	-	149425559	Chr7A	184592047	184593989	+	184593018	1.0	0.997	rearrangement:Chr7A_block3
gene:TraesCS7A02G191800	Chr7A	149601410	149603070	+	149602240	Chr7A	184385745	184387405	-	184386575	1.0	0.998	rearrangement:Chr7A_block3
gene:TraesCS7A02G191900	Chr7A	149860915	149862723	-	149861819	Chr7A	184126336	184128148	+	184127242	1.0	0.996	rearrangement:Chr7A_block3
gene:TraesCS7A02G192000	Chr7A	149866055	149869947	-	149868001	Chr7A	184119079	184123019	+	184121049	1.0	0.995	rearrangement:Chr7A_block3
gene:TraesCS7A02G192200	Chr7A	150186668	150207181	+	150196924	Chr7A	183647531	183679269	-	183663400	1.0	0.991	rearrangement:Chr7A_block3
gene:TraesCS7A02G192400	Chr7A	150328263	150329767	-	150329015	Chr7A	183533806	183535279	+	183534542	0.979	0.978	rearrangement:Chr7A_block3
gene:TraesCS7A02G192500	Chr7A	150418491	150420566	-	150419528	Chr7A	183456206	183458281	+	183457243	1.0	0.998	rearrangement:Chr7A_block3
gene:TraesCS7A02G192600	Chr7A	150442982	150445335	-	150444158	Chr7A	183431389	183433778	+	183432583	1.0	0.98	rearrangement:Chr7A_block3
gene:TraesCS7A02G192700	Chr7A	150559665	150561813	+	150560739	Chr7A	183318999	183321273	-	183320136	1.0	0.999	rearrangement:Chr7A_block3
gene:TraesCS7A02G192800	Chr7A	150728816	150730384	-	150729600	Chr7A	183155838	183157406	+	183156622	1.0	0.996	rearrangement:Chr7A_block3
gene:TraesCS7A02G192900	Chr7A	150880565	150881902	+	150881233	Chr7A	183004943	183006280	-	183005611	1.0	0.998	rearrangement:Chr7A_block3
gene:TraesCS7A02G193000	Chr7A	150882284	150891381	-	150886832	Chr7A	182985600	183004561	+	182995080	1.0	0.996	rearrangement:Chr7A_block3
gene:TraesCS7A02G193100	Chr7A	150904661	150910871	-	150907766	Chr7A	182966149	182972359	+	182969254	1.0	0.993	rearrangement:Chr7A_block3
gene:TraesCS7A02G193200	Chr7A	150981026	150985007	+	150983016	Chr7A	182897923	182901907	-	182899915	0.999	0.995	rearrangement:Chr7A_block3
gene:TraesCS7A02G193300	Chr7A	150987471	150989255	+	150988363	Chr7A	182893671	182895458	-	182894564	1.0	1.0	rearrangement:Chr7A_block3
gene:TraesCS7A02G193400	Chr7A	150989506	150993782	-	150991644	Chr7A	182889142	182893420	+	182891281	1.0	0.999	rearrangement:Chr7A_block3
gene:TraesCS7A02G193500	Chr7A	150993797	151000278	-	150997037	Chr7A	182882647	182889127	+	182885887	1.0	0.998	rearrangement:Chr7A_block3
gene:TraesCS7A02G193600	Chr7A	151327489	151328046	-	151327767	Chr7A	182576907	182577465	+	182577186	1.0	0.992	rearrangement:Chr7A_block3
gene:TraesCS7A02G193700	Chr7A	151381699	151383226	-	151382462	Chr7A	182517740	182519266	+	182518503	0.998	0.993	rearrangement:Chr7A_block3
gene:TraesCS7A02G193800	Chr7A	151862672	151863937	+	151863304	Chr7A	182011690	182012955	-	182012322	1.0	0.994	rearrangement:Chr7A_block3
gene:TraesCS7A02G193900	Chr7A	151874323	151875361	+	151874842	Chr7A	182000648	182001686	-	182001167	1.0	0.994	rearrangement:Chr7A_block3
gene:TraesCS7A02G194000	Chr7A	151960340	151961653	-	151960996	Chr7A	181903727	181905040	+	181904383	1.0	0.998	rearrangement:Chr7A_block3
gene:TraesCS7A02G194100	Chr7A	152084396	152085775	+	152085085	Chr7A	181806930	181808309	-	181807619	1.0	0.997	rearrangement:Chr7A_block3
gene:TraesCS7A02G194200	Chr7A	152507053	152508332	+	152507692	Chr7A	181320279	181321558	-	181320918	1.0	1.0	rearrangement:Chr7A_block3
gene:TraesCS7A02G194300	Chr7A	152540384	152541552	+	152540968	Chr7A	181267887	181269055	-	181268471	1.0	1.0	rearrangement:Chr7A_block3
gene:TraesCS7A02G194400	Chr7A	152543110	152550290	-	152546700	Chr7A	181259169	181266327	+	181262748	1.0	0.997	rearrangement:Chr7A_block3
gene:TraesCS7A02G194500	Chr7A	152832641	152834428	+	152833534	Chr7A	180996411	180998198	-	180997304	1.0	0.999	rearrangement:Chr7A_block3
gene:TraesCS7A02G194700	Chr7A	154062737	154064285	+	154063511	Chr7A	179207486	179209034	-	179208260	1.0	0.993	rearrangement:Chr7A_block2
gene:TraesCS7A02G194800	Chr7A	154329966	154334011	-	154331988	Chr7A	178933868	178937913	+	178935890	1.0	0.999	rearrangement:Chr7A_block2
gene:TraesCS7A02G194900	Chr7A	154384329	154386305	+	154385317	Chr7A	178882107	178884085	-	178883096	1.0	0.997	rearrangement:Chr7A_block2
gene:TraesCS7A02G195000	Chr7A	154387196	154390235	-	154388715	Chr7A	178878177	178881216	+	178879696	1.0	0.997	rearrangement:Chr7A_block2
gene:TraesCS7A02G195100	Chr7A	154557786	154559276	-	154558531	Chr7A	178713367	178714858	+	178714112	1.0	0.993	rearrangement:Chr7A_block2
gene:TraesCS7A02G195200	Chr7A	154560366	154564714	-	154562540	Chr7A	178708316	178712666	+	178710491	1.0	0.998	rearrangement:Chr7A_block2
gene:TraesCS7A02G209200	Chr7A	171535157	171536299	-	171535728	Chr7A	187684246	187685364	-	187684805	0.976	0.924	rearrangement:Chr7A_block6
gene:TraesCS7A02G209500	Chr7A	172233699	172235057	-	172234378	Chr7A	188443065	188444423	-	188443744	1.0	0.999	rearrangement:Chr7A_block6
gene:TraesCS7A02G209600	Chr7A	172239639	172243493	-	172241566	Chr7A	188449005	188452859	-	188450932	1.0	0.998	rearrangement:Chr7A_block6
gene:TraesCS7A02G209700	Chr7A	172382797	172383892	-	172383344	Chr7A	188594809	188595924	-	188595366	1.0	0.997	rearrangement:Chr7A_block6
gene:TraesCS7A02G209800	Chr7A	172416032	172419252	+	172417642	Chr7A	188633263	188636483	+	188634873	1.0	1.0	rearrangement:Chr7A_block6
gene:TraesCS7A02G209900	Chr7A	172464805	172470087	-	172467446	Chr7A	188675036	188680303	-	188677669	0.996	0.994	rearrangement:Chr7A_block6
gene:TraesCS7A02G210100	Chr7A	173057518	173062746	+	173060132	Chr7A	189219771	189224760	+	189222265	0.999	0.998	rearrangement:Chr7A_block6
gene:TraesCS7A02G210200	Chr7A	173264460	173266124	+	173265292	Chr7A	189428674	189430339	+	189429506	1.0	0.998	rearrangement:Chr7A_block6
gene:TraesCS7A02G210300	Chr7A	173408783	173410389	+	173409586	Chr7A	189576577	189578183	+	189577380	1.0	0.998	rearrangement:Chr7A_block6
gene:TraesCS7A02G210400	Chr7A	173414634	173415392	-	173415013	Chr7A	189582430	189583188	-	189582809	1.0	1.0	rearrangement:Chr7A_block6
gene:TraesCS7A02G210500	Chr7A	173492049	173493744	-	173492896	Chr7A	189659405	189661100	-	189660252	1.0	0.999	rearrangement:Chr7A_block6
gene:TraesCS7A02G210600	Chr7A	173636999	173639228	-	173638113	Chr7A	189791749	189793977	-	189792863	1.0	0.998	rearrangement:Chr7A_block6
gene:TraesCS7A02G210700	Chr7A	173638621	173638830	+	173638725	Chr7A	189793370	189793579	+	189793474	1.0	1.0	rearrangement:Chr7A_block6
gene:TraesCS7A02G210800	Chr7A	173703319	173704982	+	173704150	Chr7A	189857531	189859188	+	189858359	0.996	0.995	rearrangement:Chr7A_block6
gene:TraesCS7A02G210900	Chr7A	173706365	173708771	+	173707568	Chr7A	189860614	189863006	+	189861810	1.0	1.0	rearrangement:Chr7A_block6
gene:TraesCS7A02G211000	Chr7A	173713030	173725859	-	173719444	Chr7A	189867267	189879918	-	189873592	1.0	0.992	rearrangement:Chr7A_block6
gene:TraesCS7A02G211100	Chr7A	174195189	174199156	+	174197172	Chr7A	190368863	190372829	+	190370846	1.0	0.999	rearrangement:Chr7A_block6
gene:TraesCS7A02G211200	Chr7A	174199106	174201195	-	174200150	Chr7A	190372779	190374868	-	190373823	1.0	0.999	rearrangement:Chr7A_block6
gene:TraesCS7A02G211300	Chr7A	174203246	174205720	+	174204483	Chr7A	190376941	190379414	+	190378177	0.999	0.998	rearrangement:Chr7A_block6
gene:TraesCS7A02G211400	Chr7A	174213488	174216867	-	174215177	Chr7A	190387227	190390608	-	190388917	1.0	0.997	rearrangement:Chr7A_block6
gene:TraesCS7A02G211500	Chr7A	174273570	174274127	-	174273848	Chr7A	190451608	190452165	-	190451886	1.0	1.0	rearrangement:Chr7A_block6
gene:TraesCS7A02G211600	Chr7A	174693210	174696654	+	174694932	Chr7A	190837230	190840509	+	190838869	0.944	0.943	rearrangement:Chr7A_block6
gene:TraesCS7A02G211700	Chr7A	174838848	174839612	+	174839230	Chr7A	190982363	190983127	+	190982745	1.0	0.981	rearrangement:Chr7A_block6
gene:TraesCS7A02G211800	Chr7A	174890227	174891664	+	174890945	Chr7A	191051493	191052928	+	191052210	0.998	0.997	rearrangement:Chr7A_block6
gene:TraesCS7A02G211900	Chr7A	174913389	174915903	+	174914646	Chr7A	191062652	191065164	+	191063908	1.0	0.999	rearrangement:Chr7A_block6
gene:TraesCS7A02G212000	Chr7A	174916363	174921515	-	174918939	Chr7A	191065624	191070776	-	191068200	1.0	0.999	rearrangement:Chr7A_block6
gene:TraesCS7A02G212100	Chr7A	175240869	175243435	-	175242152	Chr7A	191452761	191455327	-	191454044	1.0	0.998	rearrangement:Chr7A_block6
gene:TraesCS7A02G212300	Chr7A	175840177	175850377	+	175845277	Chr7A	192107331	192117527	+	192112429	1.0	0.998	rearrangement:Chr7A_block6
gene:TraesCS7A02G212400	Chr7A	175868308	175869099	+	175868703	Chr7A	192135163	192135954	+	192135558	1.0	0.998	rearrangement:Chr7A_block6
gene:TraesCS7A02G212500	Chr7A	176246260	176270673	-	176258466	Chr7A	192518001	192542286	-	192530143	0.999	0.998	rearrangement:Chr7A_block6
gene:TraesCS7A02G212600	Chr7A	176274928	176276007	+	176275467	Chr7A	192546428	192547507	+	192546967	1.0	0.999	rearrangement:Chr7A_block6
gene:TraesCS7A02G212700	Chr7A	176277942	176278517	+	176278229	Chr7A	192549442	192550017	+	192549729	1.0	0.993	rearrangement:Chr7A_block6
gene:TraesCS7A02G212800	Chr7A	176284492	176286199	-	176285345	Chr7A	192561489	192563196	-	192562342	1.0	0.997	rearrangement:Chr7A_block6
gene:TraesCS7A02G212900	Chr7A	176417860	176422770	+	176420315	Chr7A	192681371	192686250	+	192683810	0.99	0.988	rearrangement:Chr7A_block6
gene:TraesCS7A02G213000	Chr7A	176429769	176433275	+	176431522	Chr7A	192693415	192696921	+	192695168	1.0	1.0	rearrangement:Chr7A_block6
gene:TraesCS7A02G213100	Chr7A	176431467	176437236	-	176434351	Chr7A	192695113	192700882	-	192697997	1.0	1.0	rearrangement:Chr7A_block6
gene:TraesCS7A02G213200	Chr7A	176989540	176990348	-	176989944	Chr7A	193255745	193256553	-	193256149	1.0	0.998	rearrangement:Chr7A_block6
gene:TraesCS7A02G213300	Chr7A	177004537	177008809	-	177006673	Chr7A	193270427	193274686	-	193272556	0.995	0.995	rearrangement:Chr7A_block6
gene:TraesCS7A02G213400	Chr7A	177135900	177137449	+	177136674	Chr7A	193402795	193404344	+	193403569	1.0	0.999	rearrangement:Chr7A_block6
gene:TraesCS7A02G213500	Chr7A	177323508	177326851	+	177325179	Chr7A	193591050	193594393	+	193592721	1.0	1.0	rearrangement:Chr7A_block6
gene:TraesCS7A02G213600	Chr7A	177328001	177334961	+	177331481	Chr7A	193595543	193602503	+	193599023	1.0	1.0	rearrangement:Chr7A_block6
gene:TraesCS7A02G207200	Chr7A	169953566	169954508	-	169954037	Chr7A	150191149	150192094	+	150191621	1.0	0.991	rearrangement:Chr7A_block5
gene:TraesCS7A02G207300	Chr7A	169957622	169958284	-	169957953	Chr7A	150187373	150188035	+	150187704	1.0	0.996	rearrangement:Chr7A_block5
gene:TraesCS7A02G207400	Chr7A	170188268	170192933	+	170190600	Chr7A	149965278	149969943	-	149967610	1.0	0.996	rearrangement:Chr7A_block5
gene:TraesCS7A02G207500	Chr7A	170190854	170195732	-	170193293	Chr7A	149962480	149967357	+	149964918	1.0	0.997	rearrangement:Chr7A_block5
gene:TraesCS7A02G207600	Chr7A	170195026	170195322	-	170195174	Chr7A	149962889	149963185	+	149963037	1.0	0.995	rearrangement:Chr7A_block5
gene:TraesCS7A02G207700	Chr7A	170543226	170546328	+	170544777	Chr7A	149558903	149562005	-	149560454	1.0	0.996	rearrangement:Chr7A_block5
gene:TraesCS7A02G207800	Chr7A	170585181	170585716	-	170585448	Chr7A	149515380	149515916	+	149515648	1.0	0.997	rearrangement:Chr7A_block5
gene:TraesCS7A02G208000	Chr7A	170629912	170634171	+	170632041	Chr7A	149467123	149471376	-	149469249	0.998	0.995	rearrangement:Chr7A_block5
gene:TraesCS7A02G208100	Chr7A	170684128	170685116	-	170684622	Chr7A	149392436	149393403	+	149392919	0.972	0.97	rearrangement:Chr7A_block5
gene:TraesCS7A02G208200	Chr7A	170878513	170882749	+	170880631	Chr7A	149199490	149203725	-	149201607	0.999	0.994	rearrangement:Chr7A_block5
gene:TraesCS7A02G208300	Chr7A	170897980	170909193	+	170903586	Chr7A	149183730	149194941	-	149189335	1.0	0.998	rearrangement:Chr7A_block5
gene:TraesCS7A02G208400	Chr7A	171273606	171274484	-	171274045	Chr7A	148809158	148810036	+	148809597	1.0	0.995	rearrangement:Chr7A_block5
gene:TraesCS7A02G208500	Chr7A	171280976	171283501	-	171282238	Chr7A	148800136	148802659	+	148801397	0.999	0.992	rearrangement:Chr7A_block5
gene:TraesCS7A02G208600	Chr7A	171380672	171384690	+	171382681	Chr7A	148293178	148297196	-	148295187	1.0	0.998	rearrangement:Chr7A_block5
gene:TraesCS7A02G208700	Chr7A	171384921	171389407	-	171387164	Chr7A	148288461	148292947	+	148290704	1.0	0.999	rearrangement:Chr7A_block5
gene:TraesCS7A02G209000	Chr7A	171432432	171436054	+	171434243	Chr7A	148242935	148246558	-	148244746	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G209100	Chr7A	171437909	171439532	-	171438720	Chr7A	148239425	148241048	+	148240236	1.0	0.999	rearrangement:Chr7A_block5
gene:TraesCS7A02G209300	Chr7A	171575874	171576950	-	171576412	Chr7A	148049278	148050396	+	148049837	1.0	0.962	rearrangement:Chr7A_block5
gene:TraesCS7A02G209400	Chr7A	171948775	171949917	-	171949346	Chr7A	148132516	148133658	+	148133087	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G213700	Chr7A	177343722	177344582	-	177344152	Chr7A	160161334	160162194	+	160161764	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G213800	Chr7A	178000941	178002261	+	178001601	Chr7A	159500638	159501958	-	159501298	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G213900	Chr7A	178004667	178007661	+	178006164	Chr7A	159495237	159498231	-	159496734	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G214000	Chr7A	178024180	178025366	+	178024773	Chr7A	159477532	159478718	-	159478125	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G214100	Chr7A	178026854	178043078	-	178034966	Chr7A	159459934	159476158	+	159468046	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G214200	Chr7A	178289247	178295606	+	178292426	Chr7A	159209619	159215978	-	159212798	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G214300	Chr7A	178295703	178297993	-	178296848	Chr7A	159207232	159209522	+	159208377	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G214400	Chr7A	178615534	178618009	-	178616771	Chr7A	158884381	158886856	+	158885618	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G214500	Chr7A	178912410	178913561	-	178912985	Chr7A	158584757	158585908	+	158585332	1.0	0.999	rearrangement:Chr7A_block5
gene:TraesCS7A02G214600	Chr7A	179601821	179602714	-	179602267	Chr7A	157884677	157885570	+	157885123	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G214700	Chr7A	179908364	179909520	-	179908942	Chr7A	157542338	157543494	+	157542916	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G214800	Chr7A	180168025	180169094	-	180168559	Chr7A	157282610	157283679	+	157283144	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G214900	Chr7A	180374573	180379065	-	180376819	Chr7A	157045574	157048628	+	157047101	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G215000	Chr7A	180646411	180647317	+	180646864	Chr7A	156769983	156770889	-	156770436	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G215100	Chr7A	180647622	180649835	+	180648728	Chr7A	156767465	156769678	-	156768571	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G215200	Chr7A	180650193	180663921	-	180657057	Chr7A	156753379	156767107	+	156760243	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G215300	Chr7A	181013059	181015950	+	181014504	Chr7A	156406005	156408896	-	156407450	1.0	1.0	rearrangement:Chr7A_block5
gene:TraesCS7A02G215400	Chr7A	181050560	181051586	+	181051073	Chr7A	156370900	156371926	-	156371413	1.0	0.998	rearrangement:Chr7A_block5
gene:TraesCS7A02G215500	Chr7A	181695863	181697639	+	181696751	Chr7A	155713780	155715556	-	155714668	1.0	0.999	rearrangement:Chr7A_block5
