gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Aikang58_tgt_chr	Aikang58_tgt_start	Aikang58_tgt_end	Aikang58_tgt_strand	Aikang58_tgt_midpoint	Aikang58_coverage	Aikang58_identity	segment
gene:TraesCS6D02G004100	Chr6D	2080210	2081880	+	2081045	Chr6D	2972128	2973798	+	2972963	1.0	0.997	collinear
gene:TraesCS6D02G004200	Chr6D	2097244	2103560	+	2100402	Chr6D	2988502	2994815	+	2991658	1.0	0.999	collinear
gene:TraesCS6D02G004300	Chr6D	2106676	2108293	-	2107484	Chr6D	2997931	2999547	-	2998739	0.999	0.996	collinear
gene:TraesCS6D02G004400	Chr6D	2134352	2137355	+	2135853	Chr6D	3026095	3029099	+	3027597	1.0	0.994	collinear
gene:TraesCS6D02G004600	Chr6D	2169654	2171773	+	2170713	Chr6D	3060835	3062954	+	3061894	1.0	0.998	collinear
gene:TraesCS6D02G004700	Chr6D	2239978	2245529	+	2242753	Chr6D	3124782	3130410	+	3127596	1.0	0.99	collinear
gene:TraesCS6D02G004800	Chr6D	2246243	2250596	-	2248419	Chr6D	3131125	3135479	-	3133302	0.999	0.998	collinear
gene:TraesCS6D02G004900	Chr6D	2265038	2269578	+	2267308	Chr6D	3159944	3164482	+	3162213	1.0	0.999	collinear
gene:TraesCS6D02G005000	Chr6D	2269919	2272267	+	2271093	Chr6D	3164821	3167175	+	3165998	1.0	0.998	collinear
gene:TraesCS6D02G005100	Chr6D	2272280	2274449	+	2273364	Chr6D	3167188	3169356	+	3168272	0.999	0.999	collinear
gene:TraesCS6D02G005200	Chr6D	2274408	2279710	-	2277059	Chr6D	3169315	3174015	-	3171665	0.999	0.983	collinear
gene:TraesCS6D02G005500	Chr6D	2354128	2357801	-	2355964	Chr6D	3188899	3192548	-	3190723	0.999	0.994	collinear
gene:TraesCS6D02G005600	Chr6D	2399592	2409297	+	2404444	Chr6D	3233100	3242805	+	3237952	1.0	0.998	collinear
gene:TraesCS6D02G005700	Chr6D	2439023	2439708	+	2439365	Chr6D	3321942	3322620	+	3322281	0.986	0.98	collinear
gene:TraesCS6D02G005800	Chr6D	2503017	2506202	-	2504609	Chr6D	3389090	3392283	-	3390686	0.998	0.981	collinear
gene:TraesCS6D02G005900	Chr6D	2517757	2519329	+	2518543	Chr6D	3403676	3405249	+	3404462	1.0	0.998	collinear
gene:TraesCS6D02G006000	Chr6D	2519385	2520575	+	2519980	Chr6D	3405305	3406495	+	3405900	1.0	0.995	collinear
gene:TraesCS6D02G006200	Chr6D	2672960	2674495	-	2673727	Chr6D	3471283	3472818	-	3472050	1.0	0.995	collinear
gene:TraesCS6D02G006300	Chr6D	2817834	2820066	+	2818950	Chr6D	3604505	3606737	+	3605621	1.0	0.999	collinear
gene:TraesCS6D02G006400	Chr6D	2831900	2833094	+	2832497	Chr6D	3618750	3619944	+	3619347	1.0	0.996	collinear
gene:TraesCS6D02G006500	Chr6D	2855162	2872133	-	2863647	Chr6D	3641642	3658342	-	3649992	1.0	0.997	collinear
gene:TraesCS6D02G006600	Chr6D	2887251	2891221	+	2889236	Chr6D	3673762	3677732	+	3675747	1.0	1.0	collinear
gene:TraesCS6D02G006700	Chr6D	2896248	2898694	+	2897471	Chr6D	3682758	3685204	+	3683981	1.0	0.999	collinear
gene:TraesCS6D02G006900	Chr6D	2911306	2914246	+	2912776	Chr6D	3697816	3700756	+	3699286	1.0	1.0	collinear
gene:TraesCS6D02G007000	Chr6D	2919542	2921422	+	2920482	Chr6D	3706052	3707932	+	3706992	1.0	1.0	collinear
gene:TraesCS6D02G007100	Chr6D	2955577	2958340	-	2956958	Chr6D	3759719	3762482	-	3761100	1.0	1.0	collinear
gene:TraesCS6D02G007200	Chr6D	2980284	2993598	-	2986941	Chr6D	3784436	3797679	-	3791057	1.0	1.0	collinear
gene:TraesCS6D02G007300	Chr6D	3015087	3017855	-	3016471	Chr6D	3818232	3821000	-	3819616	1.0	1.0	collinear
gene:TraesCS6D02G007400	Chr6D	3024701	3026206	-	3025453	Chr6D	3827856	3829361	-	3828608	1.0	1.0	collinear
gene:TraesCS6D02G007500	Chr6D	3037396	3040207	-	3038801	Chr6D	3840340	3843151	-	3841745	1.0	0.999	collinear
gene:TraesCS6D02G007600	Chr6D	3046943	3052872	-	3049907	Chr6D	3849887	3855816	-	3852851	1.0	1.0	collinear
gene:TraesCS6D02G007700	Chr6D	3074482	3077022	-	3075752	Chr6D	3876180	3878720	-	3877450	1.0	1.0	collinear
gene:TraesCS6D02G007800	Chr6D	3141651	3143737	-	3142694	Chr6D	3942940	3945026	-	3943983	1.0	1.0	collinear
gene:TraesCS6D02G007900	Chr6D	3160181	3164060	+	3162120	Chr6D	3962229	3965790	+	3964009	1.0	1.0	collinear
gene:TraesCS6D02G008000	Chr6D	3272765	3277194	+	3274979	Chr6D	4075776	4080205	+	4077990	1.0	1.0	collinear
gene:TraesCS6D02G008100	Chr6D	3314820	3318351	+	3316585	Chr6D	4117507	4121037	+	4119272	1.0	1.0	collinear
gene:TraesCS6D02G008200	Chr6D	3344863	3347265	-	3346064	Chr6D	4147551	4149953	-	4148752	1.0	0.999	collinear
gene:TraesCS6D02G008300	Chr6D	3420603	3421512	-	3421057	Chr6D	4225766	4226675	-	4226220	1.0	1.0	collinear
gene:TraesCS6D02G008400	Chr6D	3445034	3445988	-	3445511	Chr6D	4250238	4251192	-	4250715	1.0	1.0	collinear
gene:TraesCS6D02G008500	Chr6D	3459498	3460459	-	3459978	Chr6D	4264701	4265662	-	4265181	1.0	1.0	collinear
gene:TraesCS6D02G008600	Chr6D	3462546	3463345	-	3462945	Chr6D	4267747	4268546	-	4268146	1.0	1.0	collinear
gene:TraesCS6D02G008700	Chr6D	3471206	3471568	-	3471387	Chr6D	4276195	4276557	-	4276376	1.0	1.0	collinear
gene:TraesCS6D02G009000	Chr6D	3488493	3491678	-	3490085	Chr6D	4289459	4292644	-	4291051	1.0	0.999	collinear
gene:TraesCS6D02G009100	Chr6D	3586682	3592585	+	3589633	Chr6D	4392093	4397998	+	4395045	1.0	1.0	collinear
gene:TraesCS6D02G009200	Chr6D	3596359	3597942	+	3597150	Chr6D	4401772	4403355	+	4402563	1.0	1.0	collinear
gene:TraesCS6D02G009300	Chr6D	3599914	3602757	-	3601335	Chr6D	4405970	4408813	-	4407391	1.0	1.0	collinear
gene:TraesCS6D02G009400	Chr6D	3606942	3607337	-	3607139	Chr6D	4412998	4413393	-	4413195	1.0	1.0	collinear
gene:TraesCS6D02G009500	Chr6D	3712832	3714865	+	3713848	Chr6D	5413339	5415372	-	5414355	1.0	1.0	collinear
gene:TraesCS6D02G009600	Chr6D	3725865	3728018	+	3726941	Chr6D	5400562	5402719	-	5401640	1.0	1.0	collinear
gene:TraesCS6D02G009700	Chr6D	3738920	3741139	+	3740029	Chr6D	5384291	5386510	-	5385400	1.0	1.0	collinear
gene:TraesCS6D02G009800	Chr6D	3815688	3818435	-	3817061	Chr6D	5308574	5311319	+	5309946	1.0	1.0	collinear
gene:TraesCS6D02G009900	Chr6D	3818514	3820884	-	3819699	Chr6D	5306125	5308495	+	5307310	1.0	1.0	collinear
gene:TraesCS6D02G010000	Chr6D	3833199	3837861	-	3835530	Chr6D	5289148	5293810	+	5291479	1.0	0.999	collinear
gene:TraesCS6D02G010100	Chr6D	3851841	3855843	+	3853842	Chr6D	5271644	5275644	-	5273644	1.0	1.0	collinear
gene:TraesCS6D02G010200	Chr6D	3888575	3913170	+	3900872	Chr6D	5206926	5234911	-	5220918	1.0	1.0	collinear
gene:TraesCS6D02G010300	Chr6D	3926181	3927525	+	3926853	Chr6D	5192571	5193915	-	5193243	1.0	1.0	collinear
gene:TraesCS6D02G010400	Chr6D	3932579	3933375	+	3932977	Chr6D	5186721	5187517	-	5187119	1.0	1.0	collinear
gene:TraesCS6D02G010500	Chr6D	3937281	3937682	+	3937481	Chr6D	5182797	5183198	-	5182997	1.0	0.995	collinear
gene:TraesCS6D02G010600	Chr6D	3977692	3982016	-	3979854	Chr6D	5141216	5142518	+	5141867	0.918	0.904	collinear
gene:TraesCS6D02G010700	Chr6D	3999621	4000817	-	4000219	Chr6D	5111896	5113086	+	5112491	0.994	0.963	collinear
gene:TraesCS6D02G010900	Chr6D	4208530	4211483	+	4210006	Chr6D	4985204	4988164	-	4986684	1.0	0.994	collinear
gene:TraesCS6D02G011000	Chr6D	4279920	4283685	-	4281802	Chr6D	4939237	4943004	+	4941120	0.998	0.99	collinear
gene:TraesCS6D02G011100	Chr6D	4290127	4290729	+	4290428	Chr6D	4931735	4932337	-	4932036	1.0	0.998	collinear
gene:TraesCS6D02G011200	Chr6D	4291453	4292310	+	4291881	Chr6D	4930154	4931011	-	4930582	1.0	1.0	collinear
gene:TraesCS6D02G011300	Chr6D	4292443	4294942	-	4293692	Chr6D	4927522	4930021	+	4928771	1.0	1.0	collinear
gene:TraesCS6D02G011400	Chr6D	4373061	4391029	+	4382045	Chr6D	4832996	4848799	-	4840897	1.0	1.0	collinear
gene:TraesCS6D02G011500	Chr6D	4403984	4411139	+	4407561	Chr6D	4812948	4820103	-	4816525	1.0	1.0	collinear
gene:TraesCS6D02G011600	Chr6D	4517315	4521435	+	4519375	Chr6D	4698075	4702189	-	4700132	1.0	1.0	collinear
gene:TraesCS6D02G011700	Chr6D	4629188	4635636	+	4632412	Chr6D	4584624	4591071	-	4587847	1.0	1.0	collinear
gene:TraesCS6D02G011800	Chr6D	4646869	4648398	+	4647633	Chr6D	4572114	4573643	-	4572878	1.0	1.0	collinear
gene:TraesCS6D02G011900	Chr6D	4677193	4678250	-	4677721	Chr6D	4542902	4543959	+	4543430	1.0	0.999	collinear
gene:TraesCS6D02G012100	Chr6D	4720370	4722721	-	4721545	Chr6D	5452762	5455113	-	5453937	1.0	1.0	collinear
gene:TraesCS6D02G012200	Chr6D	4773457	4775769	-	4774613	Chr6D	5504918	5507230	-	5506074	1.0	1.0	collinear
gene:TraesCS6D02G012300	Chr6D	4778237	4779343	-	4778790	Chr6D	5509698	5510804	-	5510251	1.0	1.0	collinear
gene:TraesCS6D02G012400	Chr6D	4838653	4840305	+	4839479	Chr6D	5576546	5578198	+	5577372	1.0	1.0	collinear
gene:TraesCS6D02G012500	Chr6D	4937161	4939465	+	4938313	Chr6D	5673840	5676144	+	5674992	1.0	1.0	collinear
gene:TraesCS6D02G012600	Chr6D	5058868	5066947	+	5062907	Chr6D	5796615	5804672	+	5800643	0.992	0.938	collinear
gene:TraesCS6D02G012700	Chr6D	5078407	5084396	+	5081401	Chr6D	5816157	5822146	+	5819151	1.0	1.0	collinear
gene:TraesCS6D02G012800	Chr6D	5090832	5094788	-	5092810	Chr6D	5828884	5832609	-	5830746	1.0	1.0	collinear
gene:TraesCS6D02G013200	Chr6D	5278714	5279206	-	5278960	Chr6D	5977833	5978325	-	5978079	1.0	1.0	collinear
gene:TraesCS6D02G013300	Chr6D	5446476	5447036	-	5446756	Chr6D	6148199	6148759	-	6148479	1.0	0.997	collinear
gene:TraesCS6D02G013400	Chr6D	5477924	5481671	-	5479797	Chr6D	6186734	6190481	-	6188607	1.0	1.0	collinear
gene:TraesCS6D02G013500	Chr6D	5493565	5495912	+	5494738	Chr6D	6202374	6204721	+	6203547	1.0	1.0	collinear
gene:TraesCS6D02G013600	Chr6D	5562123	5566425	+	5564274	Chr6D	6269945	6274247	+	6272096	1.0	1.0	collinear
gene:TraesCS6D02G013700	Chr6D	5723637	5726189	+	5724913	Chr6D	6660074	6662626	+	6661350	1.0	1.0	collinear
gene:TraesCS6D02G013800	Chr6D	5838587	5839309	+	5838948	Chr6D	6774984	6775706	+	6775345	1.0	1.0	collinear
gene:TraesCS6D02G013900	Chr6D	5844543	5845856	-	5845199	Chr6D	6780942	6782255	-	6781598	1.0	1.0	collinear
gene:TraesCS6D02G014000	Chr6D	5909964	5912742	-	5911353	Chr6D	6845009	6847787	-	6846398	1.0	1.0	collinear
gene:TraesCS6D02G014100	Chr6D	5940883	5942499	-	5941691	Chr6D	6874988	6876604	-	6875796	1.0	1.0	collinear
gene:TraesCS6D02G014200	Chr6D	5976319	5979473	-	5977896	Chr6D	6912594	6915748	-	6914171	1.0	1.0	collinear
gene:TraesCS6D02G014300	Chr6D	5980828	5982258	-	5981543	Chr6D	6917103	6918533	-	6917818	1.0	1.0	collinear
gene:TraesCS6D02G014400	Chr6D	5987202	5987870	-	5987536	Chr6D	6923477	6924145	-	6923811	1.0	1.0	collinear
gene:TraesCS6D02G014600	Chr6D	6012843	6020283	+	6016563	Chr6D	6949553	6956686	+	6953119	1.0	1.0	collinear
gene:TraesCS6D02G014700	Chr6D	6107726	6135028	-	6121377	Chr6D	7044709	7071901	-	7058305	1.0	1.0	collinear
gene:TraesCS6D02G014800	Chr6D	6156126	6159148	-	6157637	Chr6D	7092791	7095813	-	7094302	1.0	1.0	collinear
gene:TraesCS6D02G014900	Chr6D	6254865	6261284	-	6258074	Chr6D	7191337	7197756	-	7194546	1.0	1.0	collinear
gene:TraesCS6D02G015000	Chr6D	6274077	6276905	+	6275491	Chr6D	7209986	7212814	+	7211400	1.0	1.0	collinear
gene:TraesCS6D02G015100	Chr6D	6314769	6316761	-	6315765	Chr6D	7250022	7252015	-	7251018	1.0	0.998	collinear
gene:TraesCS6D02G015200	Chr6D	6319338	6321386	+	6320362	Chr6D	7254592	7256640	+	7255616	1.0	1.0	collinear
gene:TraesCS6D02G015300	Chr6D	6328264	6328920	+	6328592	Chr6D	7263518	7264174	+	7263846	1.0	1.0	collinear
gene:TraesCS6D02G015400	Chr6D	6342582	6344284	-	6343433	Chr6D	7277863	7279565	-	7278714	1.0	1.0	collinear
gene:TraesCS6D02G015500	Chr6D	6351577	6353794	+	6352685	Chr6D	7286893	7289182	+	7288037	1.0	0.968	collinear
gene:TraesCS6D02G015600	Chr6D	6354023	6354982	+	6354502	Chr6D	7289411	7290370	+	7289890	1.0	1.0	collinear
gene:TraesCS6D02G015700	Chr6D	6370264	6373164	+	6371714	Chr6D	7305652	7308552	+	7307102	1.0	1.0	collinear
gene:TraesCS6D02G015800	Chr6D	6425195	6426922	+	6426058	Chr6D	7360015	7361742	+	7360878	1.0	1.0	collinear
gene:TraesCS6D02G015900	Chr6D	6426980	6428089	+	6427534	Chr6D	7361800	7362909	+	7362354	1.0	1.0	collinear
gene:TraesCS6D02G016000	Chr6D	6441826	6443688	+	6442757	Chr6D	7376007	7377869	+	7376938	1.0	1.0	collinear
gene:TraesCS6D02G016100	Chr6D	6496165	6501558	+	6498861	Chr6D	7439471	7444864	+	7442167	1.0	1.0	collinear
gene:TraesCS6D02G016300	Chr6D	6571365	6574744	-	6573054	Chr6D	7514632	7518011	-	7516321	1.0	1.0	collinear
gene:TraesCS6D02G016500	Chr6D	6963495	6970978	-	6967236	Chr6D	7903700	7910815	-	7907257	1.0	1.0	collinear
gene:TraesCS6D02G016600	Chr6D	6977348	6980077	-	6978712	Chr6D	7917185	7919914	-	7918549	1.0	1.0	collinear
gene:TraesCS6D02G016700	Chr6D	6982048	6983620	+	6982834	Chr6D	7921885	7923457	+	7922671	1.0	1.0	collinear
gene:TraesCS6D02G016800	Chr6D	7032180	7035207	+	7033693	Chr6D	7971860	7974887	+	7973373	1.0	1.0	collinear
gene:TraesCS6D02G016900	Chr6D	7085611	7089107	+	7087359	Chr6D	8024808	8028303	+	8026555	0.999	0.999	collinear
gene:TraesCS6D02G017000	Chr6D	7094960	7098896	+	7096928	Chr6D	8034157	8038093	+	8036125	1.0	1.0	collinear
gene:TraesCS6D02G017100	Chr6D	7099573	7107559	+	7103566	Chr6D	8038770	8046766	+	8042768	1.0	1.0	collinear
gene:TraesCS6D02G017200	Chr6D	7157307	7157996	-	7157651	Chr6D	8095993	8096682	-	8096337	1.0	1.0	collinear
gene:TraesCS6D02G017300	Chr6D	7164027	7164729	+	7164378	Chr6D	8102346	8103048	+	8102697	1.0	1.0	collinear
gene:TraesCS6D02G017400	Chr6D	7209606	7212000	-	7210803	Chr6D	8148528	8150922	-	8149725	1.0	1.0	collinear
gene:TraesCS6D02G017500	Chr6D	7280447	7285137	-	7282792	Chr6D	8218789	8223479	-	8221134	1.0	0.999	collinear
gene:TraesCS6D02G017600	Chr6D	7290076	7293584	-	7291830	Chr6D	8228523	8232031	-	8230277	1.0	1.0	collinear
gene:TraesCS6D02G017700	Chr6D	7343818	7345738	-	7344778	Chr6D	8500653	8502573	-	8501613	1.0	1.0	collinear
gene:TraesCS6D02G017800	Chr6D	7357357	7358970	-	7358163	Chr6D	8513656	8515269	-	8514462	1.0	1.0	collinear
gene:TraesCS6D02G017900	Chr6D	7396394	7399570	+	7397982	Chr6D	8552708	8555884	+	8554296	1.0	1.0	collinear
gene:TraesCS6D02G018000	Chr6D	7403819	7404367	-	7404093	Chr6D	8560133	8560681	-	8560407	1.0	1.0	collinear
gene:TraesCS6D02G018100	Chr6D	7422813	7424067	-	7423440	Chr6D	8579513	8580767	-	8580140	1.0	1.0	collinear
gene:TraesCS6D02G018200	Chr6D	7473036	7477253	-	7475144	Chr6D	8639016	8643233	-	8641124	1.0	1.0	collinear
gene:TraesCS6D02G018300	Chr6D	7481510	7484857	-	7483183	Chr6D	8647487	8650834	-	8649160	1.0	1.0	collinear
gene:TraesCS6D02G018400	Chr6D	7517093	7518875	-	7517984	Chr6D	8676144	8677926	-	8677035	1.0	1.0	collinear
gene:TraesCS6D02G018500	Chr6D	7551848	7553694	+	7552771	Chr6D	8709781	8711627	+	8710704	1.0	1.0	collinear
gene:TraesCS6D02G018600	Chr6D	7566041	7567941	-	7566991	Chr6D	8723976	8725876	-	8724926	1.0	0.999	collinear
gene:TraesCS6D02G018700	Chr6D	7644605	7650615	+	7647610	Chr6D	8802325	8808335	+	8805330	1.0	1.0	collinear
gene:TraesCS6D02G018800	Chr6D	7651461	7653022	+	7652241	Chr6D	8809181	8810742	+	8809961	1.0	1.0	collinear
gene:TraesCS6D02G018900	Chr6D	7678712	7684957	+	7681834	Chr6D	8843598	8849843	+	8846720	1.0	1.0	collinear
gene:TraesCS6D02G018941	Chr6D	7695431	7698402	+	7696916	Chr6D	8860057	8863028	+	8861542	1.0	1.0	collinear
gene:TraesCS6D02G019000	Chr6D	7718810	7720018	+	7719414	Chr6D	8886364	8887572	+	8886968	1.0	1.0	collinear
gene:TraesCS6D02G019100	Chr6D	7728471	7729774	+	7729122	Chr6D	8896026	8897329	+	8896677	1.0	1.0	collinear
gene:TraesCS6D02G019200	Chr6D	7735095	7740456	+	7737775	Chr6D	8902650	8908011	+	8905330	1.0	1.0	collinear
gene:TraesCS6D02G019300	Chr6D	7747244	7747872	-	7747558	Chr6D	8914914	8915542	-	8915228	1.0	1.0	collinear
gene:TraesCS6D02G019400	Chr6D	7867667	7868245	+	7867956	Chr6D	9036116	9036694	+	9036405	1.0	1.0	collinear
gene:TraesCS6D02G019500	Chr6D	7885667	7887254	+	7886460	Chr6D	9059228	9060815	+	9060021	1.0	1.0	collinear
gene:TraesCS6D02G019600	Chr6D	7899810	7900100	-	7899955	Chr6D	9073260	9073550	-	9073405	1.0	1.0	collinear
gene:TraesCS6D02G019700	Chr6D	7901276	7902433	+	7901854	Chr6D	9074726	9075883	+	9075304	1.0	1.0	collinear
gene:TraesCS6D02G019800	Chr6D	7962501	7963040	+	7962770	Chr6D	9135252	9135791	+	9135521	1.0	1.0	collinear
gene:TraesCS6D02G019900	Chr6D	7979074	7987413	-	7983243	Chr6D	9151825	9159981	-	9155903	1.0	1.0	collinear
gene:TraesCS6D02G020000	Chr6D	7988621	7990040	-	7989330	Chr6D	9161189	9162608	-	9161898	1.0	1.0	collinear
gene:TraesCS6D02G020100	Chr6D	7992042	7994385	-	7993213	Chr6D	9164610	9166953	-	9165781	1.0	1.0	collinear
gene:TraesCS6D02G020200	Chr6D	7996941	7999174	-	7998057	Chr6D	9169344	9171577	-	9170460	1.0	1.0	collinear
gene:TraesCS6D02G020300	Chr6D	8094288	8095744	-	8095016	Chr6D	9271326	9272782	-	9272054	1.0	1.0	collinear
gene:TraesCS6D02G020500	Chr6D	8140449	8141925	+	8141187	Chr6D	9316180	9317656	+	9316918	1.0	1.0	collinear
gene:TraesCS6D02G020600	Chr6D	8144866	8147275	-	8146070	Chr6D	9320597	9323006	-	9321801	1.0	1.0	collinear
gene:TraesCS6D02G020700	Chr6D	8149929	8155961	-	8152945	Chr6D	9325660	9331692	-	9328676	1.0	1.0	collinear
gene:TraesCS6D02G020900	Chr6D	8249927	8250181	-	8250054	Chr6D	9429023	9429277	-	9429150	1.0	1.0	collinear
gene:TraesCS6D02G020800	Chr6D	8249709	8254284	+	8251996	Chr6D	9428805	9433380	+	9431092	1.0	1.0	collinear
gene:TraesCS6D02G021000	Chr6D	8314984	8317878	-	8316431	Chr6D	9487499	9490393	-	9488946	1.0	1.0	collinear
gene:TraesCS6D02G021100	Chr6D	8347338	8349038	-	8348188	Chr6D	9519554	9521254	-	9520404	1.0	1.0	collinear
gene:TraesCS6D02G021200	Chr6D	8384929	8386680	-	8385804	Chr6D	9556811	9558562	-	9557686	1.0	1.0	collinear
gene:TraesCS6D02G021300	Chr6D	8396000	8396506	-	8396253	Chr6D	9567880	9568386	-	9568133	1.0	1.0	collinear
gene:TraesCS6D02G021400	Chr6D	8479315	8479821	-	8479568	Chr6D	9652937	9653443	-	9653190	1.0	1.0	collinear
gene:TraesCS6D02G021500	Chr6D	8541110	8546102	-	8543606	Chr6D	9725793	9730785	-	9728289	1.0	1.0	collinear
gene:TraesCS6D02G021600	Chr6D	8549839	8552867	-	8551353	Chr6D	9734522	9737550	-	9736036	1.0	1.0	collinear
gene:TraesCS6D02G021700	Chr6D	8558440	8561947	-	8560193	Chr6D	9742827	9746334	-	9744580	1.0	1.0	collinear
gene:TraesCS6D02G021800	Chr6D	8561425	8561670	+	8561547	Chr6D	9745812	9746057	+	9745934	1.0	1.0	collinear
gene:TraesCS6D02G021900	Chr6D	8567650	8568312	-	8567981	Chr6D	9752037	9752699	-	9752368	1.0	0.998	collinear
gene:TraesCS6D02G022000	Chr6D	8577767	8579010	-	8578388	Chr6D	9761838	9763081	-	9762459	1.0	1.0	collinear
gene:TraesCS6D02G022100	Chr6D	8655107	8656267	-	8655687	Chr6D	9838347	9839507	-	9838927	1.0	1.0	collinear
gene:TraesCS6D02G022200	Chr6D	8658664	8659818	-	8659241	Chr6D	9841904	9843058	-	9842481	1.0	1.0	collinear
gene:TraesCS6D02G022300	Chr6D	8661722	8668626	-	8665174	Chr6D	9844965	9851695	-	9848330	0.998	0.998	collinear
gene:TraesCS6D02G022400	Chr6D	8670673	8674126	-	8672399	Chr6D	9853742	9857195	-	9855468	1.0	0.999	collinear
gene:TraesCS6D02G022500	Chr6D	8742876	8743678	-	8743277	Chr6D	9919849	9920651	-	9920250	1.0	1.0	collinear
gene:TraesCS6D02G022600	Chr6D	8757973	8758542	-	8758257	Chr6D	9944867	9945436	-	9945151	1.0	1.0	collinear
gene:TraesCS6D02G022700	Chr6D	8787087	8787629	-	8787358	Chr6D	9979691	9980233	-	9979962	1.0	1.0	collinear
gene:TraesCS6D02G022800	Chr6D	8787942	8792585	-	8790263	Chr6D	9980546	9985189	-	9982867	1.0	1.0	collinear
gene:TraesCS6D02G022900	Chr6D	8796683	8801617	+	8799150	Chr6D	9989287	9994221	+	9991754	1.0	0.999	collinear
gene:TraesCS6D02G023000	Chr6D	8802661	8803185	+	8802923	Chr6D	9994733	9995257	+	9994995	1.0	1.0	collinear
gene:TraesCS6D02G023100	Chr6D	8807747	8810151	+	8808949	Chr6D	9999819	10002223	+	10001021	1.0	1.0	collinear
gene:TraesCS6D02G023200	Chr6D	8835099	8837768	-	8836433	Chr6D	10036824	10039493	-	10038158	1.0	0.998	collinear
gene:TraesCS6D02G023300	Chr6D	8858830	8859336	+	8859083	Chr6D	10063184	10063690	+	10063437	1.0	1.0	collinear
gene:TraesCS6D02G023400	Chr6D	8893931	8897787	+	8895859	Chr6D	10098286	10102141	+	10100213	0.999	0.999	collinear
gene:TraesCS6D02G023500	Chr6D	8899529	8900671	+	8900100	Chr6D	10103882	10105024	+	10104453	1.0	1.0	collinear
gene:TraesCS6D02G023600	Chr6D	8915707	8916213	+	8915960	Chr6D	10122633	10123139	+	10122886	1.0	1.0	collinear
gene:TraesCS6D02G023700	Chr6D	8987134	8989578	+	8988356	Chr6D	10193214	10195658	+	10194436	1.0	1.0	collinear
gene:TraesCS6D02G023800	Chr6D	9027671	9028354	+	9028012	Chr6D	10235547	10236230	+	10235888	1.0	1.0	collinear
gene:TraesCS6D02G023900	Chr6D	9061866	9063471	+	9062668	Chr6D	10269952	10271557	+	10270754	1.0	1.0	collinear
gene:TraesCS6D02G024000	Chr6D	9114539	9115093	+	9114816	Chr6D	10324896	10325450	+	10325173	1.0	1.0	collinear
