gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Aikang58_tgt_chr	Aikang58_tgt_start	Aikang58_tgt_end	Aikang58_tgt_strand	Aikang58_tgt_midpoint	Aikang58_coverage	Aikang58_identity	segment
gene:TraesCS7D02G003500	Chr7D	2036060	2038960	-	2037510	Chr7D	2316474	2319374	-	2317924	1.0	1.0	collinear
gene:TraesCS7D02G003600	Chr7D	2047752	2049425	-	2048588	Chr7D	2327913	2329586	-	2328749	1.0	1.0	collinear
gene:TraesCS7D02G003700	Chr7D	2052222	2053394	+	2052808	Chr7D	2332383	2333555	+	2332969	1.0	1.0	collinear
gene:TraesCS7D02G003800	Chr7D	2087628	2098687	-	2093157	Chr7D	2367622	2378444	-	2373033	1.0	1.0	collinear
gene:TraesCS7D02G003900	Chr7D	2142514	2143936	+	2143225	Chr7D	2421985	2423407	+	2422696	1.0	1.0	collinear
gene:TraesCS7D02G004000	Chr7D	2235620	2241146	-	2238383	Chr7D	2511420	2516945	-	2514182	1.0	0.999	collinear
gene:TraesCS7D02G004100	Chr7D	2242085	2245380	-	2243732	Chr7D	2517884	2521179	-	2519531	1.0	1.0	collinear
gene:TraesCS7D02G004200	Chr7D	2248702	2249668	+	2249185	Chr7D	2524428	2525394	+	2524911	1.0	1.0	collinear
gene:TraesCS7D02G004300	Chr7D	2250254	2254442	-	2252348	Chr7D	2525980	2530168	-	2528074	1.0	1.0	collinear
gene:TraesCS7D02G004400	Chr7D	2325194	2330620	+	2327907	Chr7D	2600938	2606364	+	2603651	1.0	1.0	collinear
gene:TraesCS7D02G004500	Chr7D	2343513	2353612	+	2348562	Chr7D	2619257	2629356	+	2624306	1.0	1.0	collinear
gene:TraesCS7D02G004600	Chr7D	2353898	2359909	-	2356903	Chr7D	2629642	2635653	-	2632647	1.0	0.999	collinear
gene:TraesCS7D02G004700	Chr7D	2408139	2411770	+	2409954	Chr7D	2683237	2686886	+	2685061	1.0	0.994	collinear
gene:TraesCS7D02G004800	Chr7D	2427251	2431409	+	2429330	Chr7D	2705047	2709205	+	2707126	1.0	0.999	collinear
gene:TraesCS7D02G004900	Chr7D	2440200	2443573	-	2441886	Chr7D	2717869	2721242	-	2719555	1.0	0.999	collinear
gene:TraesCS7D02G005000	Chr7D	2492240	2496883	-	2494561	Chr7D	2785477	2790120	-	2787798	1.0	1.0	collinear
gene:TraesCS7D02G005100	Chr7D	2500048	2500695	-	2500371	Chr7D	2793285	2793932	-	2793608	1.0	0.983	collinear
gene:TraesCS7D02G005200	Chr7D	2519481	2522487	-	2520984	Chr7D	2812173	2815179	-	2813676	1.0	1.0	collinear
gene:TraesCS7D02G005300	Chr7D	2565943	2567411	-	2566677	Chr7D	2858820	2860288	-	2859554	1.0	1.0	collinear
gene:TraesCS7D02G005400	Chr7D	2606095	2611826	-	2608960	Chr7D	2907836	2913567	-	2910701	1.0	0.999	collinear
gene:TraesCS7D02G005500	Chr7D	2649981	2654085	+	2652033	Chr7D	2951223	2955327	+	2953275	1.0	1.0	collinear
gene:TraesCS7D02G005700	Chr7D	2746703	2750450	-	2748576	Chr7D	3053092	3056841	-	3054966	1.0	1.0	collinear
gene:TraesCS7D02G005800	Chr7D	2819413	2826721	+	2823067	Chr7D	3129973	3137281	+	3133627	1.0	1.0	collinear
gene:TraesCS7D02G005900	Chr7D	2830477	2832883	+	2831680	Chr7D	3141037	3143443	+	3142240	1.0	1.0	collinear
gene:TraesCS7D02G006000	Chr7D	2865725	2869765	+	2867745	Chr7D	3175988	3180028	+	3178008	1.0	0.999	collinear
gene:TraesCS7D02G006100	Chr7D	2882846	2885212	-	2884029	Chr7D	3197872	3199597	-	3198734	0.993	0.919	collinear
gene:TraesCS7D02G006700	Chr7D	3436920	3443992	+	3440456	Chr7D	3322254	3329240	+	3325747	0.999	0.994	collinear
gene:TraesCS7D02G006800	Chr7D	3549031	3551868	-	3550449	Chr7D	3465095	3467931	-	3466513	1.0	0.998	collinear
gene:TraesCS7D02G007800	Chr7D	3780164	3782438	+	3781301	Chr7D	3728667	3730908	+	3729787	1.0	0.989	collinear
gene:TraesCS7D02G007900	Chr7D	3783175	3794374	-	3788774	Chr7D	3731642	3742854	-	3737248	0.996	0.938	collinear
gene:TraesCS7D02G008000	Chr7D	3855196	3859065	-	3857130	Chr7D	3868877	3872725	-	3870801	0.994	0.981	collinear
gene:TraesCS7D02G008200	Chr7D	4004903	4010776	-	4007839	Chr7D	4037977	4044154	-	4041065	0.989	0.907	collinear
gene:TraesCS7D02G008300	Chr7D	4012209	4017650	-	4014929	Chr7D	4045201	4050642	-	4047921	1.0	1.0	collinear
gene:TraesCS7D02G008400	Chr7D	4017702	4019703	+	4018702	Chr7D	4050694	4052695	+	4051694	1.0	1.0	collinear
gene:TraesCS7D02G008500	Chr7D	4025269	4028988	-	4027128	Chr7D	4058273	4061992	-	4060132	1.0	1.0	collinear
gene:TraesCS7D02G008600	Chr7D	4071495	4076621	-	4074058	Chr7D	4104510	4109636	-	4107073	1.0	1.0	collinear
gene:TraesCS7D02G008700	Chr7D	4198465	4202181	-	4200323	Chr7D	4230153	4233868	-	4232010	0.999	0.999	collinear
gene:TraesCS7D02G008800	Chr7D	4267640	4270860	-	4269250	Chr7D	4298436	4301656	-	4300046	1.0	0.999	collinear
gene:TraesCS7D02G008900	Chr7D	4288688	4293044	-	4290866	Chr7D	4319773	4324129	-	4321951	1.0	0.999	collinear
gene:TraesCS7D02G009000	Chr7D	4364939	4366580	+	4365759	Chr7D	4395625	4397266	+	4396445	1.0	1.0	collinear
gene:TraesCS7D02G009100	Chr7D	4411975	4415156	-	4413565	Chr7D	4441983	4445164	-	4443573	1.0	1.0	collinear
gene:TraesCS7D02G009200	Chr7D	4423362	4426567	-	4424964	Chr7D	4453376	4456581	-	4454978	1.0	0.997	collinear
gene:TraesCS7D02G009300	Chr7D	4501472	4503395	-	4502433	Chr7D	4531172	4533095	-	4532133	1.0	0.997	collinear
gene:TraesCS7D02G009400	Chr7D	4515237	4518875	-	4517056	Chr7D	4544937	4548575	-	4546756	1.0	0.999	collinear
gene:TraesCS7D02G009500	Chr7D	4628883	4629524	+	4629203	Chr7D	4661600	4662241	+	4661920	1.0	0.982	collinear
gene:TraesCS7D02G009600	Chr7D	4631485	4642161	-	4636823	Chr7D	4664208	4674891	-	4669549	0.999	0.995	collinear
gene:TraesCS7D02G009800	Chr7D	4705079	4707007	-	4706043	Chr7D	4738849	4740777	-	4739813	1.0	1.0	collinear
gene:TraesCS7D02G009900	Chr7D	4716843	4718206	-	4717524	Chr7D	4750434	4751797	-	4751115	1.0	1.0	collinear
gene:TraesCS7D02G010000	Chr7D	4792710	4797318	+	4795014	Chr7D	4825770	4830160	+	4827965	1.0	0.999	collinear
gene:TraesCS7D02G010100	Chr7D	4810269	4821103	-	4815686	Chr7D	4843127	4853823	-	4848475	1.0	0.998	collinear
gene:TraesCS7D02G010200	Chr7D	4877183	4879021	+	4878102	Chr7D	4902337	4904175	+	4903256	1.0	0.999	collinear
gene:TraesCS7D02G010300	Chr7D	4894793	4897817	-	4896305	Chr7D	4911183	4913896	-	4912539	0.912	0.91	collinear
gene:TraesCS7D02G010500	Chr7D	4988146	4995200	+	4991673	Chr7D	4980032	4987118	+	4983575	0.999	0.99	collinear
gene:TraesCS7D02G010600	Chr7D	4995325	4996477	-	4995901	Chr7D	4987242	4988407	-	4987824	1.0	0.998	collinear
gene:TraesCS7D02G010700	Chr7D	5007881	5013015	+	5010448	Chr7D	5071052	5076123	+	5073587	0.995	0.963	collinear
gene:TraesCS7D02G010800	Chr7D	5017487	5018495	+	5017991	Chr7D	5080178	5081183	+	5080680	0.996	0.981	collinear
gene:TraesCS7D02G011200	Chr7D	5079812	5083954	-	5081883	Chr7D	5122681	5126823	-	5124752	1.0	0.999	collinear
gene:TraesCS7D02G011300	Chr7D	5085709	5088878	+	5087293	Chr7D	5128578	5131747	+	5130162	1.0	1.0	collinear
gene:TraesCS7D02G011400	Chr7D	5091682	5093280	-	5092481	Chr7D	5134551	5136149	-	5135350	1.0	1.0	collinear
gene:TraesCS7D02G011600	Chr7D	5164729	5170165	-	5167447	Chr7D	5207274	5212710	-	5209992	1.0	1.0	collinear
gene:TraesCS7D02G011700	Chr7D	5172851	5178548	+	5175699	Chr7D	5215104	5221440	+	5218272	1.0	1.0	collinear
gene:TraesCS7D02G011800	Chr7D	5178740	5186034	-	5182387	Chr7D	5221632	5228926	-	5225279	1.0	1.0	collinear
gene:TraesCS7D02G011900	Chr7D	5187616	5188446	+	5188031	Chr7D	5230508	5231338	+	5230923	1.0	1.0	collinear
gene:TraesCS7D02G012000	Chr7D	5198154	5207120	-	5202637	Chr7D	5241047	5250013	-	5245530	1.0	1.0	collinear
gene:TraesCS7D02G012100	Chr7D	5301129	5301590	+	5301359	Chr7D	5342757	5343218	+	5342987	1.0	1.0	collinear
gene:TraesCS7D02G012200	Chr7D	5308062	5311351	+	5309706	Chr7D	5349672	5352961	+	5351316	1.0	1.0	collinear
gene:TraesCS7D02G012300	Chr7D	5325681	5326294	-	5325987	Chr7D	5367287	5367900	-	5367593	1.0	1.0	collinear
gene:TraesCS7D02G012400	Chr7D	5330809	5337313	+	5334061	Chr7D	5372415	5378914	+	5375664	0.999	0.999	collinear
gene:TraesCS7D02G012500	Chr7D	5350782	5352959	-	5351870	Chr7D	5392079	5394256	-	5393167	1.0	0.999	collinear
gene:TraesCS7D02G012600	Chr7D	5378317	5381809	-	5380063	Chr7D	5418928	5422420	-	5420674	1.0	1.0	collinear
gene:TraesCS7D02G012700	Chr7D	5387024	5391602	+	5389313	Chr7D	5427635	5432213	+	5429924	1.0	0.998	collinear
gene:TraesCS7D02G012800	Chr7D	5425484	5427286	+	5426385	Chr7D	5465364	5467166	+	5466265	1.0	1.0	collinear
gene:TraesCS7D02G012900	Chr7D	5444625	5449610	-	5447117	Chr7D	5484189	5489174	-	5486681	1.0	1.0	collinear
gene:TraesCS7D02G013000	Chr7D	5459014	5464251	-	5461632	Chr7D	5498579	5503816	-	5501197	1.0	1.0	collinear
gene:TraesCS7D02G013100	Chr7D	5483062	5487022	-	5485042	Chr7D	5521938	5525898	-	5523918	1.0	1.0	collinear
gene:TraesCS7D02G013200	Chr7D	5510346	5518574	-	5514460	Chr7D	5548065	5556000	-	5552032	1.0	0.988	collinear
gene:TraesCS7D02G013300	Chr7D	5634184	5636799	-	5635491	Chr7D	5671941	5674556	-	5673248	1.0	1.0	collinear
gene:TraesCS7D02G013400	Chr7D	5645812	5648607	-	5647209	Chr7D	5683569	5686364	-	5684966	1.0	1.0	collinear
gene:TraesCS7D02G013500	Chr7D	5736601	5737871	-	5737236	Chr7D	5774338	5775608	-	5774973	1.0	1.0	collinear
gene:TraesCS7D02G013600	Chr7D	5784279	5788139	-	5786209	Chr7D	5823094	5826954	-	5825024	1.0	1.0	collinear
gene:TraesCS7D02G013700	Chr7D	5833904	5835737	+	5834820	Chr7D	5872920	5874753	+	5873836	1.0	1.0	collinear
gene:TraesCS7D02G013800	Chr7D	5980009	5980251	+	5980130	Chr7D	6022885	6023127	+	6023006	1.0	1.0	collinear
gene:TraesCS7D02G013900	Chr7D	6010549	6016978	+	6013763	Chr7D	6053464	6059743	+	6056603	1.0	1.0	collinear
gene:TraesCS7D02G014000	Chr7D	6098182	6102256	+	6100219	Chr7D	6141454	6145529	+	6143491	1.0	1.0	collinear
gene:TraesCS7D02G014100	Chr7D	6352813	6353779	-	6353296	Chr7D	6395535	6396501	-	6396018	1.0	1.0	collinear
gene:TraesCS7D02G014200	Chr7D	6376366	6379191	-	6377778	Chr7D	6419527	6422352	-	6420939	1.0	1.0	collinear
gene:TraesCS7D02G014300	Chr7D	6387858	6390094	-	6388976	Chr7D	6431032	6433268	-	6432150	1.0	1.0	collinear
gene:TraesCS7D02G014400	Chr7D	6399782	6400303	-	6400042	Chr7D	6442957	6443478	-	6443217	1.0	1.0	collinear
gene:TraesCS7D02G014500	Chr7D	6437712	6438080	-	6437896	Chr7D	6480284	6480652	-	6480468	1.0	1.0	collinear
gene:TraesCS7D02G014600	Chr7D	6445092	6445966	+	6445529	Chr7D	6487664	6488538	+	6488101	1.0	1.0	collinear
gene:TraesCS7D02G014700	Chr7D	6469379	6471455	-	6470417	Chr7D	6518037	6520113	-	6519075	1.0	1.0	collinear
gene:TraesCS7D02G014800	Chr7D	6471816	6478364	-	6475090	Chr7D	6520474	6527022	-	6523748	1.0	1.0	collinear
gene:TraesCS7D02G014900	Chr7D	6478543	6482812	+	6480677	Chr7D	6527201	6531470	+	6529335	1.0	1.0	collinear
gene:TraesCS7D02G015000	Chr7D	6483046	6485989	+	6484517	Chr7D	6531704	6534647	+	6533175	1.0	1.0	collinear
gene:TraesCS7D02G015100	Chr7D	6490876	6492702	+	6491789	Chr7D	6539534	6541360	+	6540447	1.0	1.0	collinear
gene:TraesCS7D02G015200	Chr7D	6582129	6583993	+	6583061	Chr7D	6636919	6638783	+	6637851	1.0	1.0	collinear
gene:TraesCS7D02G015300	Chr7D	6694051	6697001	-	6695526	Chr7D	6748717	6751667	-	6750192	1.0	1.0	collinear
gene:TraesCS7D02G015400	Chr7D	6750285	6755068	+	6752676	Chr7D	6808796	6813581	+	6811188	1.0	1.0	collinear
gene:TraesCS7D02G015500	Chr7D	6768821	6772564	-	6770692	Chr7D	6826959	6830702	-	6828830	1.0	1.0	collinear
gene:TraesCS7D02G015600	Chr7D	6779666	6782779	+	6781222	Chr7D	6837804	6840917	+	6839360	1.0	1.0	collinear
gene:TraesCS7D02G015700	Chr7D	6792780	6794679	-	6793729	Chr7D	6850918	6852817	-	6851867	1.0	1.0	collinear
gene:TraesCS7D02G015800	Chr7D	6819152	6819385	+	6819268	Chr7D	6877032	6877265	+	6877148	1.0	1.0	collinear
gene:TraesCS7D02G015900	Chr7D	7070315	7070494	+	7070404	Chr7D	7163961	7164140	+	7164050	1.0	0.994	collinear
gene:TraesCS7D02G016000	Chr7D	7072472	7072660	+	7072566	Chr7D	7166118	7166306	+	7166212	1.0	1.0	collinear
gene:TraesCS7D02G016100	Chr7D	7072218	7075089	-	7073653	Chr7D	7165864	7168735	-	7167299	1.0	1.0	collinear
gene:TraesCS7D02G016200	Chr7D	7077108	7079567	+	7078337	Chr7D	7170754	7173213	+	7171983	1.0	1.0	collinear
gene:TraesCS7D02G016300	Chr7D	7171203	7173625	+	7172414	Chr7D	7264019	7266441	+	7265230	1.0	1.0	collinear
gene:TraesCS7D02G016400	Chr7D	7292872	7299797	-	7296334	Chr7D	7386010	7392935	-	7389472	1.0	1.0	collinear
gene:TraesCS7D02G016500	Chr7D	7300247	7302490	-	7301368	Chr7D	7393385	7395628	-	7394506	1.0	1.0	collinear
gene:TraesCS7D02G016600	Chr7D	7303188	7306907	-	7305047	Chr7D	7396326	7400045	-	7398185	1.0	1.0	collinear
gene:TraesCS7D02G016700	Chr7D	7444673	7446041	+	7445357	Chr7D	7537441	7538809	+	7538125	1.0	0.994	collinear
gene:TraesCS7D02G016800	Chr7D	7446366	7449642	-	7448004	Chr7D	7539134	7542085	-	7540609	0.998	0.989	collinear
gene:TraesCS7D02G016900	Chr7D	7453756	7455809	+	7454782	Chr7D	7546160	7548204	+	7547182	1.0	1.0	collinear
gene:TraesCS7D02G017000	Chr7D	7465460	7466113	-	7465786	Chr7D	7557685	7558338	-	7558011	1.0	0.987	collinear
gene:TraesCS7D02G017100	Chr7D	7494420	7495976	+	7495198	Chr7D	7586244	7587800	+	7587022	1.0	0.995	collinear
gene:TraesCS7D02G017200	Chr7D	7534826	7536394	-	7535610	Chr7D	7624217	7625785	-	7625001	1.0	0.992	collinear
gene:TraesCS7D02G017300	Chr7D	7548344	7550551	+	7549447	Chr7D	7634885	7637092	+	7635988	1.0	0.985	collinear
gene:TraesCS7D02G017400	Chr7D	7561110	7563040	+	7562075	Chr7D	7647634	7649564	+	7648599	1.0	0.997	collinear
gene:TraesCS7D02G018200	Chr7D	8177099	8179789	+	8178444	Chr7D	7812584	7815271	+	7813927	0.998	0.982	collinear
gene:TraesCS7D02G018600	Chr7D	8250243	8251604	+	8250923	Chr7D	8022568	8023961	+	8023264	0.998	0.964	collinear
gene:TraesCS7D02G018700	Chr7D	8252107	8256349	-	8254228	Chr7D	8024466	8028707	-	8026586	0.999	0.996	collinear
gene:TraesCS7D02G018900	Chr7D	8343019	8347549	-	8345284	Chr7D	8092424	8096954	-	8094689	1.0	0.998	collinear
gene:TraesCS7D02G019000	Chr7D	8353564	8356531	+	8355047	Chr7D	8102988	8105956	+	8104472	1.0	0.997	collinear
gene:TraesCS7D02G019300	Chr7D	8416158	8424864	-	8420511	Chr7D	8171329	8179678	-	8175503	1.0	0.998	collinear
gene:TraesCS7D02G019400	Chr7D	8432580	8433523	-	8433051	Chr7D	8187007	8187954	-	8187480	1.0	0.991	collinear
gene:TraesCS7D02G019500	Chr7D	8436141	8436768	+	8436454	Chr7D	8190456	8191083	+	8190769	1.0	1.0	collinear
gene:TraesCS7D02G019600	Chr7D	8461970	8463449	-	8462709	Chr7D	8216360	8217839	-	8217099	1.0	0.998	collinear
gene:TraesCS7D02G019700	Chr7D	8465109	8468951	-	8467030	Chr7D	8218703	8222551	-	8220627	1.0	0.987	collinear
gene:TraesCS7D02G019900	Chr7D	8559415	8561444	-	8560429	Chr7D	8312010	8314041	-	8313025	1.0	0.992	collinear
gene:TraesCS7D02G020000	Chr7D	8599018	8599446	-	8599232	Chr7D	8366274	8366702	-	8366488	1.0	0.986	collinear
gene:TraesCS7D02G020071	Chr7D	8660292	8660453	-	8660372	Chr7D	8472379	8472540	-	8472459	1.0	0.993	collinear
gene:TraesCS7D02G020079	Chr7D	8668594	8669034	-	8668814	Chr7D	8478316	8478756	-	8478536	1.0	0.993	collinear
gene:TraesCS7D02G020200	Chr7D	8745844	8747415	+	8746629	Chr7D	8507346	8508917	+	8508131	1.0	0.994	collinear
gene:TraesCS7D02G020500	Chr7D	9032535	9033056	-	9032795	Chr7D	8664154	8664675	-	8664414	1.0	0.994	collinear
gene:TraesCS7D02G020700	Chr7D	9303950	9309014	-	9306482	Chr7D	8740681	8745748	-	8743214	1.0	0.994	collinear
gene:TraesCS7D02G020800	Chr7D	9309478	9314442	+	9311960	Chr7D	8746214	8751177	+	8748695	0.999	0.995	collinear
gene:TraesCS7D02G020900	Chr7D	9377754	9379481	+	9378617	Chr7D	8823988	8825713	+	8824850	0.998	0.988	collinear
gene:TraesCS7D02G021000	Chr7D	9398457	9399163	+	9398810	Chr7D	8868590	8869299	+	8868944	1.0	0.991	collinear
gene:TraesCS7D02G021200	Chr7D	10035556	10038204	+	10036880	Chr7D	9160815	9163453	+	9162134	1.0	0.995	collinear
gene:TraesCS7D02G021500	Chr7D	10056981	10058056	+	10057518	Chr7D	9169242	9170317	+	9169779	1.0	0.995	collinear
gene:TraesCS7D02G021600	Chr7D	10086671	10087849	-	10087260	Chr7D	9233341	9234519	-	9233930	1.0	0.995	collinear
gene:TraesCS7D02G022500	Chr7D	10557216	10562015	-	10559615	Chr7D	9259107	9264562	-	9261834	0.998	0.966	collinear
gene:TraesCS7D02G022600	Chr7D	10593989	10595471	-	10594730	Chr7D	9293401	9294886	-	9294143	0.995	0.983	collinear
gene:TraesCS7D02G022700	Chr7D	10712165	10714174	+	10713169	Chr7D	9345279	9347283	+	9346281	0.989	0.975	collinear
gene:TraesCS7D02G022800	Chr7D	10714746	10716977	+	10715861	Chr7D	9347855	9350091	+	9348973	1.0	0.99	collinear
gene:TraesCS7D02G022900	Chr7D	10717163	10717768	+	10717465	Chr7D	9350277	9350882	+	9350579	1.0	0.996	collinear
gene:TraesCS7D02G023000	Chr7D	10804405	10805408	+	10804906	Chr7D	9423859	9424820	+	9424339	0.954	0.9	collinear
gene:TraesCS7D02G023100	Chr7D	10810346	10811875	+	10811110	Chr7D	9435821	9437362	+	9436591	1.0	0.981	collinear
gene:TraesCS7D02G023600	Chr7D	11019293	11024188	+	11021740	Chr7D	9663666	9668561	+	9666113	1.0	0.999	collinear
gene:TraesCS7D02G023700	Chr7D	11066834	11068027	+	11067430	Chr7D	9706935	9708128	+	9707531	1.0	0.998	collinear
gene:TraesCS7D02G023800	Chr7D	11070147	11072671	-	11071409	Chr7D	9710249	9712773	-	9711511	1.0	1.0	collinear
gene:TraesCS7D02G023900	Chr7D	11126258	11127353	-	11126805	Chr7D	9771490	9772597	-	9772043	1.0	1.0	collinear
gene:TraesCS7D02G024000	Chr7D	11260993	11262066	+	11261529	Chr7D	9912438	9913511	+	9912974	1.0	0.998	collinear
gene:TraesCS7D02G024100	Chr7D	11319535	11326886	-	11323210	Chr7D	9970064	9977419	-	9973741	1.0	1.0	collinear
gene:TraesCS7D02G024200	Chr7D	11425200	11427599	-	11426399	Chr7D	10045543	10047990	-	10046766	1.0	0.997	collinear
gene:TraesCS7D02G024300	Chr7D	11428533	11430382	-	11429457	Chr7D	10048941	10050790	-	10049865	1.0	0.991	collinear
gene:TraesCS7D02G024400	Chr7D	11430979	11436153	-	11433566	Chr7D	10051387	10056545	-	10053966	0.993	0.992	collinear
gene:TraesCS7D02G024500	Chr7D	11488040	11488678	-	11488359	Chr7D	10099229	10099867	-	10099548	1.0	0.996	collinear
gene:TraesCS7D02G024600	Chr7D	11606313	11609971	-	11608142	Chr7D	10187361	10191020	-	10189190	1.0	0.999	collinear
gene:TraesCS7D02G024700	Chr7D	11635341	11639361	+	11637351	Chr7D	10216362	10220382	+	10218372	1.0	0.999	collinear
gene:TraesCS7D02G024800	Chr7D	11642649	11643649	+	11643149	Chr7D	10223697	10224697	+	10224197	1.0	0.996	collinear
gene:TraesCS7D02G024900	Chr7D	11663563	11672717	+	11668140	Chr7D	10244618	10253772	+	10249195	1.0	0.999	collinear
gene:TraesCS7D02G025100	Chr7D	11705337	11706456	-	11705896	Chr7D	10288258	10289374	-	10288816	0.997	0.997	collinear
gene:TraesCS7D02G025200	Chr7D	11726027	11727644	-	11726835	Chr7D	10305285	10306902	-	10306093	1.0	0.997	collinear
gene:TraesCS7D02G025300	Chr7D	11800897	11803365	-	11802131	Chr7D	10438351	10440816	-	10439583	1.0	0.995	collinear
gene:TraesCS7D02G025400	Chr7D	12070271	12071008	+	12070639	Chr7D	10859279	10860016	+	10859647	1.0	0.998	collinear
gene:TraesCS7D02G025500	Chr7D	12126050	12126900	+	12126475	Chr7D	10914825	10915675	+	10915250	1.0	0.998	collinear
gene:TraesCS7D02G025600	Chr7D	12187877	12188615	-	12188246	Chr7D	10974952	10975690	-	10975321	1.0	1.0	collinear
gene:TraesCS7D02G025700	Chr7D	12379938	12380752	-	12380345	Chr7D	11165096	11165910	-	11165503	1.0	1.0	collinear
gene:TraesCS7D02G025800	Chr7D	12388645	12389410	+	12389027	Chr7D	11173404	11174169	+	11173786	1.0	1.0	collinear
gene:TraesCS7D02G025900	Chr7D	12421705	12421920	+	12421812	Chr7D	11206457	11206672	+	11206564	1.0	0.995	collinear
gene:TraesCS7D02G026000	Chr7D	12457171	12461806	+	12459488	Chr7D	11259405	11264046	+	11261725	1.0	0.999	collinear
