gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity	segment
gene:TraesCS7D02G001800	Chr7D	1357522	1362976	+	1360249	Chr7D	1537128	1542617	+	1539872	1.0	1.0	collinear
gene:TraesCS7D02G001900	Chr7D	1414178	1419505	-	1416841	Chr7D	1592912	1598239	-	1595575	1.0	1.0	collinear
gene:TraesCS7D02G002000	Chr7D	1464750	1466388	+	1465569	Chr7D	1738660	1740298	+	1739479	1.0	1.0	collinear
gene:TraesCS7D02G002100	Chr7D	1519335	1520528	-	1519931	Chr7D	1793249	1794442	-	1793845	1.0	1.0	collinear
gene:TraesCS7D02G002200	Chr7D	1526751	1528100	-	1527425	Chr7D	1800665	1802014	-	1801339	1.0	1.0	collinear
gene:TraesCS7D02G002300	Chr7D	1534747	1535478	-	1535112	Chr7D	1808661	1809392	-	1809026	1.0	1.0	collinear
gene:TraesCS7D02G002400	Chr7D	1545803	1551340	-	1548571	Chr7D	1819539	1825076	-	1822307	1.0	0.999	collinear
gene:TraesCS7D02G002500	Chr7D	1570744	1572074	+	1571409	Chr7D	1844410	1845740	+	1845075	1.0	1.0	collinear
gene:TraesCS7D02G002600	Chr7D	1704704	1711943	+	1708323	Chr7D	1970921	1978156	+	1974538	1.0	0.999	collinear
gene:TraesCS7D02G002700	Chr7D	1751649	1754214	-	1752931	Chr7D	2017867	2020432	-	2019149	1.0	1.0	collinear
gene:TraesCS7D02G002900	Chr7D	1936973	1942310	+	1939641	Chr7D	2195482	2200819	+	2198150	1.0	1.0	collinear
gene:TraesCS7D02G003000	Chr7D	1959040	1964911	+	1961975	Chr7D	2217310	2223181	+	2220245	1.0	1.0	collinear
gene:TraesCS7D02G003100	Chr7D	1965031	1970237	-	1967634	Chr7D	2223301	2228507	-	2225904	1.0	1.0	collinear
gene:TraesCS7D02G003200	Chr7D	1973142	1981328	+	1977235	Chr7D	2231412	2239598	+	2235505	1.0	0.999	collinear
gene:TraesCS7D02G003300	Chr7D	1986645	1992835	-	1989740	Chr7D	2244915	2251325	-	2248120	1.0	1.0	collinear
gene:TraesCS7D02G003400	Chr7D	1998582	1999994	-	1999288	Chr7D	2256982	2258394	-	2257688	1.0	1.0	collinear
gene:TraesCS7D02G003500	Chr7D	2036060	2038960	-	2037510	Chr7D	2294381	2297281	-	2295831	1.0	1.0	collinear
gene:TraesCS7D02G003600	Chr7D	2047752	2049425	-	2048588	Chr7D	2305889	2307562	-	2306725	1.0	1.0	collinear
gene:TraesCS7D02G003700	Chr7D	2052222	2053394	+	2052808	Chr7D	2310359	2311531	+	2310945	1.0	1.0	collinear
gene:TraesCS7D02G003800	Chr7D	2087628	2098687	-	2093157	Chr7D	2344494	2355420	-	2349957	1.0	1.0	collinear
gene:TraesCS7D02G003900	Chr7D	2142514	2143936	+	2143225	Chr7D	2398969	2400391	+	2399680	1.0	1.0	collinear
gene:TraesCS7D02G004000	Chr7D	2235620	2241146	-	2238383	Chr7D	2483932	2489458	-	2486695	1.0	0.999	collinear
gene:TraesCS7D02G004100	Chr7D	2242085	2245380	-	2243732	Chr7D	2490397	2493692	-	2492044	1.0	0.999	collinear
gene:TraesCS7D02G004200	Chr7D	2248702	2249668	+	2249185	Chr7D	2496941	2497907	+	2497424	1.0	1.0	collinear
gene:TraesCS7D02G004300	Chr7D	2250254	2254442	-	2252348	Chr7D	2498493	2502681	-	2500587	1.0	1.0	collinear
gene:TraesCS7D02G004400	Chr7D	2325194	2330620	+	2327907	Chr7D	2570245	2575671	+	2572958	1.0	1.0	collinear
gene:TraesCS7D02G004500	Chr7D	2343513	2353612	+	2348562	Chr7D	2588564	2598663	+	2593613	1.0	0.999	collinear
gene:TraesCS7D02G004600	Chr7D	2353898	2359909	-	2356903	Chr7D	2598949	2604993	-	2601971	1.0	0.977	collinear
gene:TraesCS7D02G004700	Chr7D	2408139	2411770	+	2409954	Chr7D	2652688	2656337	+	2654512	1.0	0.994	collinear
gene:TraesCS7D02G004800	Chr7D	2427251	2431409	+	2429330	Chr7D	2671932	2676090	+	2674011	1.0	0.999	collinear
gene:TraesCS7D02G004900	Chr7D	2440200	2443573	-	2441886	Chr7D	2684588	2687961	-	2686274	1.0	0.999	collinear
gene:TraesCS7D02G005000	Chr7D	2492240	2496883	-	2494561	Chr7D	2749479	2754122	-	2751800	1.0	1.0	collinear
gene:TraesCS7D02G005100	Chr7D	2500048	2500695	-	2500371	Chr7D	2757287	2757934	-	2757610	1.0	0.983	collinear
gene:TraesCS7D02G005200	Chr7D	2519481	2522487	-	2520984	Chr7D	2776196	2779203	-	2777699	1.0	1.0	collinear
gene:TraesCS7D02G005300	Chr7D	2565943	2567411	-	2566677	Chr7D	2822272	2823740	-	2823006	1.0	1.0	collinear
gene:TraesCS7D02G005400	Chr7D	2606095	2611826	-	2608960	Chr7D	2862455	2868186	-	2865320	1.0	0.999	collinear
gene:TraesCS7D02G005500	Chr7D	2649981	2654085	+	2652033	Chr7D	2905983	2910087	+	2908035	1.0	1.0	collinear
gene:TraesCS7D02G005700	Chr7D	2746703	2750450	-	2748576	Chr7D	2999772	3003519	-	3001645	1.0	1.0	collinear
gene:TraesCS7D02G005800	Chr7D	2819413	2826721	+	2823067	Chr7D	3071422	3078731	+	3075076	1.0	1.0	collinear
gene:TraesCS7D02G005900	Chr7D	2830477	2832883	+	2831680	Chr7D	3082548	3084954	+	3083751	1.0	1.0	collinear
gene:TraesCS7D02G006000	Chr7D	2865725	2869765	+	2867745	Chr7D	3116994	3121034	+	3119014	1.0	1.0	collinear
gene:TraesCS7D02G006100	Chr7D	2882846	2885212	-	2884029	Chr7D	3134115	3135845	-	3134980	0.957	0.957	collinear
gene:TraesCS7D02G006200	Chr7D	2897517	2899286	-	2898401	Chr7D	3148075	3149844	-	3148959	1.0	1.0	collinear
gene:TraesCS7D02G006300	Chr7D	2902536	2904888	-	2903712	Chr7D	3152916	3155268	-	3154092	1.0	1.0	collinear
gene:TraesCS7D02G006400	Chr7D	3074325	3102191	-	3088258	Chr7D	3338888	3366849	-	3352868	1.0	1.0	collinear
gene:TraesCS7D02G006500	Chr7D	3161637	3185725	+	3173681	Chr7D	3425475	3449562	+	3437518	1.0	1.0	collinear
gene:TraesCS7D02G006600	Chr7D	3245720	3247279	-	3246499	Chr7D	3532468	3534027	-	3533247	1.0	1.0	collinear
gene:TraesCS7D02G006700	Chr7D	3436920	3443992	+	3440456	Chr7D	3719601	3726663	+	3723132	1.0	1.0	collinear
gene:TraesCS7D02G006800	Chr7D	3549031	3551868	-	3550449	Chr7D	3829399	3832236	-	3830817	1.0	1.0	collinear
gene:TraesCS7D02G006900	Chr7D	3581724	3582452	+	3582088	Chr7D	3861741	3862469	+	3862105	1.0	1.0	collinear
gene:TraesCS7D02G007000	Chr7D	3583642	3593389	+	3588515	Chr7D	3863659	3873406	+	3868532	1.0	1.0	collinear
gene:TraesCS7D02G007100	Chr7D	3596619	3598316	+	3597467	Chr7D	3876457	3878154	+	3877305	1.0	1.0	collinear
gene:TraesCS7D02G007200	Chr7D	3597342	3597698	-	3597520	Chr7D	3877180	3877536	-	3877358	1.0	1.0	collinear
gene:TraesCS7D02G008000	Chr7D	3855196	3859065	-	3857130	Chr7D	3985932	3989801	-	3987866	1.0	1.0	collinear
gene:TraesCS7D02G008100	Chr7D	3954848	3955836	+	3955342	Chr7D	4088054	4089042	+	4088548	1.0	0.998	collinear
gene:TraesCS7D02G008200	Chr7D	4004903	4010776	-	4007839	Chr7D	4137403	4143263	-	4140333	0.997	0.997	collinear
gene:TraesCS7D02G008300	Chr7D	4012209	4017650	-	4014929	Chr7D	4144440	4149881	-	4147160	1.0	1.0	collinear
gene:TraesCS7D02G008400	Chr7D	4017702	4019703	+	4018702	Chr7D	4149933	4151934	+	4150933	1.0	1.0	collinear
gene:TraesCS7D02G008500	Chr7D	4025269	4028988	-	4027128	Chr7D	4157502	4161221	-	4159361	1.0	0.999	collinear
gene:TraesCS7D02G008600	Chr7D	4071495	4076621	-	4074058	Chr7D	4203714	4208840	-	4206277	1.0	1.0	collinear
gene:TraesCS7D02G008700	Chr7D	4198465	4202181	-	4200323	Chr7D	4329621	4333337	-	4331479	1.0	1.0	collinear
gene:TraesCS7D02G008800	Chr7D	4267640	4270860	-	4269250	Chr7D	4398085	4401305	-	4399695	1.0	1.0	collinear
gene:TraesCS7D02G008900	Chr7D	4288688	4293044	-	4290866	Chr7D	4418902	4423259	-	4421080	1.0	1.0	collinear
gene:TraesCS7D02G009000	Chr7D	4364939	4366580	+	4365759	Chr7D	4494315	4495956	+	4495135	1.0	1.0	collinear
gene:TraesCS7D02G009100	Chr7D	4411975	4415156	-	4413565	Chr7D	4540768	4543949	-	4542358	1.0	1.0	collinear
gene:TraesCS7D02G009200	Chr7D	4423362	4426567	-	4424964	Chr7D	4552152	4555357	-	4553754	1.0	0.999	collinear
gene:TraesCS7D02G009300	Chr7D	4501472	4503395	-	4502433	Chr7D	4629947	4631870	-	4630908	1.0	1.0	collinear
gene:TraesCS7D02G009400	Chr7D	4515237	4518875	-	4517056	Chr7D	4643711	4647349	-	4645530	1.0	1.0	collinear
gene:TraesCS7D02G009500	Chr7D	4628883	4629524	+	4629203	Chr7D	4755127	4755768	+	4755447	1.0	1.0	collinear
gene:TraesCS7D02G009600	Chr7D	4631485	4642161	-	4636823	Chr7D	4757729	4768405	-	4763067	1.0	1.0	collinear
gene:TraesCS7D02G009700	Chr7D	4647462	4654744	-	4651103	Chr7D	4773551	4780833	-	4777192	1.0	0.999	collinear
gene:TraesCS7D02G009800	Chr7D	4705079	4707007	-	4706043	Chr7D	4830499	4832427	-	4831463	1.0	1.0	collinear
gene:TraesCS7D02G009900	Chr7D	4716843	4718206	-	4717524	Chr7D	4842269	4843632	-	4842950	1.0	1.0	collinear
gene:TraesCS7D02G010000	Chr7D	4792710	4797318	+	4795014	Chr7D	4917689	4922122	+	4919905	1.0	1.0	collinear
gene:TraesCS7D02G010100	Chr7D	4810269	4821103	-	4815686	Chr7D	4935072	4945808	-	4940440	1.0	1.0	collinear
gene:TraesCS7D02G010200	Chr7D	4877183	4879021	+	4878102	Chr7D	5001324	5003162	+	5002243	1.0	1.0	collinear
gene:TraesCS7D02G010400	Chr7D	4984740	4987387	+	4986063	Chr7D	5104951	5107598	+	5106274	1.0	1.0	collinear
gene:TraesCS7D02G010500	Chr7D	4988146	4995200	+	4991673	Chr7D	5108357	5115411	+	5111884	1.0	1.0	collinear
gene:TraesCS7D02G010600	Chr7D	4995325	4996477	-	4995901	Chr7D	5115536	5116688	-	5116112	1.0	1.0	collinear
gene:TraesCS7D02G010700	Chr7D	5007881	5013015	+	5010448	Chr7D	5127918	5133052	+	5130485	1.0	1.0	collinear
gene:TraesCS7D02G010800	Chr7D	5017487	5018495	+	5017991	Chr7D	5137415	5138423	+	5137919	1.0	1.0	collinear
gene:TraesCS7D02G010900	Chr7D	5024600	5026051	+	5025325	Chr7D	5144528	5145979	+	5145253	1.0	0.999	collinear
gene:TraesCS7D02G011000	Chr7D	5035955	5036752	-	5036353	Chr7D	5155615	5156412	-	5156013	1.0	1.0	collinear
gene:TraesCS7D02G011200	Chr7D	5079812	5083954	-	5081883	Chr7D	5199265	5203407	-	5201336	1.0	0.999	collinear
gene:TraesCS7D02G011300	Chr7D	5085709	5088878	+	5087293	Chr7D	5205162	5208331	+	5206746	1.0	1.0	collinear
gene:TraesCS7D02G011400	Chr7D	5091682	5093280	-	5092481	Chr7D	5211135	5212733	-	5211934	1.0	1.0	collinear
gene:TraesCS7D02G011600	Chr7D	5164729	5170165	-	5167447	Chr7D	5283501	5288937	-	5286219	1.0	1.0	collinear
gene:TraesCS7D02G011700	Chr7D	5172851	5178548	+	5175699	Chr7D	5291373	5297709	+	5294541	1.0	1.0	collinear
gene:TraesCS7D02G011800	Chr7D	5178740	5186034	-	5182387	Chr7D	5297901	5305195	-	5301548	1.0	1.0	collinear
gene:TraesCS7D02G011900	Chr7D	5187616	5188446	+	5188031	Chr7D	5306762	5307592	+	5307177	1.0	1.0	collinear
gene:TraesCS7D02G012000	Chr7D	5198154	5207120	-	5202637	Chr7D	5317300	5326266	-	5321783	1.0	1.0	collinear
gene:TraesCS7D02G012100	Chr7D	5301129	5301590	+	5301359	Chr7D	5419010	5419471	+	5419240	1.0	1.0	collinear
gene:TraesCS7D02G012200	Chr7D	5308062	5311351	+	5309706	Chr7D	5425931	5429220	+	5427575	1.0	1.0	collinear
gene:TraesCS7D02G012300	Chr7D	5325681	5326294	-	5325987	Chr7D	5443550	5444163	-	5443856	1.0	1.0	collinear
gene:TraesCS7D02G012500	Chr7D	5350782	5352959	-	5351870	Chr7D	5468814	5470991	-	5469902	1.0	0.999	collinear
gene:TraesCS7D02G012600	Chr7D	5378317	5381809	-	5380063	Chr7D	5495752	5499244	-	5497498	1.0	1.0	collinear
gene:TraesCS7D02G012700	Chr7D	5387024	5391602	+	5389313	Chr7D	5504464	5509042	+	5506753	1.0	0.998	collinear
gene:TraesCS7D02G012800	Chr7D	5425484	5427286	+	5426385	Chr7D	5542225	5544027	+	5543126	1.0	1.0	collinear
gene:TraesCS7D02G012900	Chr7D	5444625	5449610	-	5447117	Chr7D	5561183	5566168	-	5563675	1.0	1.0	collinear
gene:TraesCS7D02G013000	Chr7D	5459014	5464251	-	5461632	Chr7D	5575573	5580810	-	5578191	1.0	1.0	collinear
gene:TraesCS7D02G013100	Chr7D	5483062	5487022	-	5485042	Chr7D	5599280	5603240	-	5601260	1.0	1.0	collinear
gene:TraesCS7D02G013200	Chr7D	5510346	5518574	-	5514460	Chr7D	5626387	5634416	-	5630401	1.0	0.988	collinear
gene:TraesCS7D02G013300	Chr7D	5634184	5636799	-	5635491	Chr7D	5750003	5752618	-	5751310	1.0	1.0	collinear
gene:TraesCS7D02G013400	Chr7D	5645812	5648607	-	5647209	Chr7D	5761631	5764426	-	5763028	1.0	1.0	collinear
gene:TraesCS7D02G013500	Chr7D	5736601	5737871	-	5737236	Chr7D	5852419	5853689	-	5853054	1.0	1.0	collinear
gene:TraesCS7D02G013600	Chr7D	5784279	5788139	-	5786209	Chr7D	5899537	5903397	-	5901467	1.0	1.0	collinear
gene:TraesCS7D02G013700	Chr7D	5833904	5835737	+	5834820	Chr7D	5948886	5950719	+	5949802	1.0	1.0	collinear
gene:TraesCS7D02G013800	Chr7D	5980009	5980251	+	5980130	Chr7D	6095257	6095499	+	6095378	1.0	1.0	collinear
gene:TraesCS7D02G013900	Chr7D	6010549	6016978	+	6013763	Chr7D	6124987	6131266	+	6128126	1.0	1.0	collinear
gene:TraesCS7D02G014000	Chr7D	6098182	6102256	+	6100219	Chr7D	6213007	6217082	+	6215044	1.0	1.0	collinear
gene:TraesCS7D02G014100	Chr7D	6352813	6353779	-	6353296	Chr7D	6465532	6466498	-	6466015	1.0	1.0	collinear
gene:TraesCS7D02G014200	Chr7D	6376366	6379191	-	6377778	Chr7D	6488811	6491636	-	6490223	1.0	1.0	collinear
gene:TraesCS7D02G014300	Chr7D	6387858	6390094	-	6388976	Chr7D	6500316	6502552	-	6501434	1.0	1.0	collinear
gene:TraesCS7D02G014400	Chr7D	6399782	6400303	-	6400042	Chr7D	6512241	6512762	-	6512501	1.0	1.0	collinear
gene:TraesCS7D02G014500	Chr7D	6437712	6438080	-	6437896	Chr7D	6549809	6550177	-	6549993	1.0	1.0	collinear
gene:TraesCS7D02G014600	Chr7D	6445092	6445966	+	6445529	Chr7D	6557189	6558063	+	6557626	1.0	1.0	collinear
gene:TraesCS7D02G014700	Chr7D	6469379	6471455	-	6470417	Chr7D	6582727	6584803	-	6583765	1.0	1.0	collinear
gene:TraesCS7D02G014800	Chr7D	6471816	6478364	-	6475090	Chr7D	6585164	6591712	-	6588438	1.0	1.0	collinear
gene:TraesCS7D02G014900	Chr7D	6478543	6482812	+	6480677	Chr7D	6591891	6596160	+	6594025	1.0	1.0	collinear
gene:TraesCS7D02G015000	Chr7D	6483046	6485989	+	6484517	Chr7D	6596394	6599337	+	6597865	1.0	1.0	collinear
gene:TraesCS7D02G015100	Chr7D	6490876	6492702	+	6491789	Chr7D	6604224	6606050	+	6605137	1.0	1.0	collinear
gene:TraesCS7D02G015200	Chr7D	6582129	6583993	+	6583061	Chr7D	6692026	6693890	+	6692958	1.0	1.0	collinear
gene:TraesCS7D02G015300	Chr7D	6694051	6697001	-	6695526	Chr7D	6803871	6806821	-	6805346	1.0	1.0	collinear
gene:TraesCS7D02G015400	Chr7D	6750285	6755068	+	6752676	Chr7D	6858551	6863413	+	6860982	1.0	1.0	collinear
gene:TraesCS7D02G015500	Chr7D	6768821	6772564	-	6770692	Chr7D	6876807	6880550	-	6878678	1.0	1.0	collinear
gene:TraesCS7D02G015600	Chr7D	6779666	6782779	+	6781222	Chr7D	6887652	6890765	+	6889208	1.0	1.0	collinear
gene:TraesCS7D02G015700	Chr7D	6792780	6794679	-	6793729	Chr7D	6900659	6902558	-	6901608	1.0	1.0	collinear
gene:TraesCS7D02G015800	Chr7D	6819152	6819385	+	6819268	Chr7D	6926774	6927007	+	6926890	1.0	1.0	collinear
gene:TraesCS7D02G015900	Chr7D	7070315	7070494	+	7070404	Chr7D	7190549	7190728	+	7190638	1.0	0.994	collinear
gene:TraesCS7D02G016000	Chr7D	7072472	7072660	+	7072566	Chr7D	7192706	7192894	+	7192800	1.0	1.0	collinear
gene:TraesCS7D02G016100	Chr7D	7072218	7075089	-	7073653	Chr7D	7192452	7195323	-	7193887	1.0	1.0	collinear
gene:TraesCS7D02G016200	Chr7D	7077108	7079567	+	7078337	Chr7D	7197342	7199801	+	7198571	1.0	1.0	collinear
gene:TraesCS7D02G016300	Chr7D	7171203	7173625	+	7172414	Chr7D	7290728	7293150	+	7291939	1.0	1.0	collinear
gene:TraesCS7D02G016400	Chr7D	7292872	7299797	-	7296334	Chr7D	7410100	7417025	-	7413562	1.0	1.0	collinear
gene:TraesCS7D02G016500	Chr7D	7300247	7302490	-	7301368	Chr7D	7417475	7419718	-	7418596	1.0	1.0	collinear
gene:TraesCS7D02G016600	Chr7D	7303188	7306907	-	7305047	Chr7D	7420416	7424135	-	7422275	1.0	1.0	collinear
gene:TraesCS7D02G016700	Chr7D	7444673	7446041	+	7445357	Chr7D	7561246	7562614	+	7561930	1.0	0.994	collinear
gene:TraesCS7D02G016800	Chr7D	7446366	7449642	-	7448004	Chr7D	7562939	7565890	-	7564414	0.998	0.989	collinear
gene:TraesCS7D02G016900	Chr7D	7453756	7455809	+	7454782	Chr7D	7569993	7572037	+	7571015	1.0	1.0	collinear
gene:TraesCS7D02G017000	Chr7D	7465460	7466113	-	7465786	Chr7D	7581587	7582240	-	7581913	1.0	0.987	collinear
gene:TraesCS7D02G017100	Chr7D	7494420	7495976	+	7495198	Chr7D	7610406	7611962	+	7611184	1.0	0.995	collinear
gene:TraesCS7D02G017200	Chr7D	7534826	7536394	-	7535610	Chr7D	7648480	7650048	-	7649264	1.0	0.992	collinear
gene:TraesCS7D02G017300	Chr7D	7548344	7550551	+	7549447	Chr7D	7659148	7661355	+	7660251	1.0	0.985	collinear
gene:TraesCS7D02G017400	Chr7D	7561110	7563040	+	7562075	Chr7D	7671903	7673833	+	7672868	1.0	0.997	collinear
gene:TraesCS7D02G018200	Chr7D	8177099	8179789	+	8178444	Chr7D	7840231	7842918	+	7841574	0.998	0.982	collinear
gene:TraesCS7D02G018600	Chr7D	8250243	8251604	+	8250923	Chr7D	8048008	8049401	+	8048704	0.998	0.964	collinear
gene:TraesCS7D02G018700	Chr7D	8252107	8256349	-	8254228	Chr7D	8049906	8054147	-	8052026	0.999	0.996	collinear
gene:TraesCS7D02G018900	Chr7D	8343019	8347549	-	8345284	Chr7D	8113984	8118514	-	8116249	1.0	0.998	collinear
gene:TraesCS7D02G019000	Chr7D	8353564	8356531	+	8355047	Chr7D	8124548	8127516	+	8126032	1.0	0.997	collinear
gene:TraesCS7D02G019300	Chr7D	8416158	8424864	-	8420511	Chr7D	8192769	8201118	-	8196943	1.0	0.998	collinear
gene:TraesCS7D02G019400	Chr7D	8432580	8433523	-	8433051	Chr7D	8208447	8209394	-	8208920	1.0	0.991	collinear
gene:TraesCS7D02G019500	Chr7D	8436141	8436768	+	8436454	Chr7D	8211848	8212475	+	8212161	1.0	1.0	collinear
gene:TraesCS7D02G019600	Chr7D	8461970	8463449	-	8462709	Chr7D	8237118	8238597	-	8237857	1.0	0.998	collinear
gene:TraesCS7D02G019700	Chr7D	8465109	8468951	-	8467030	Chr7D	8239461	8243309	-	8241385	1.0	0.987	collinear
gene:TraesCS7D02G019900	Chr7D	8559415	8561444	-	8560429	Chr7D	8332401	8334432	-	8333416	1.0	0.992	collinear
gene:TraesCS7D02G020000	Chr7D	8599018	8599446	-	8599232	Chr7D	8386161	8386589	-	8386375	1.0	0.986	collinear
gene:TraesCS7D02G020071	Chr7D	8660292	8660453	-	8660372	Chr7D	8482230	8482391	-	8482310	1.0	0.993	collinear
gene:TraesCS7D02G020079	Chr7D	8668594	8669034	-	8668814	Chr7D	8487654	8488094	-	8487874	1.0	0.993	collinear
gene:TraesCS7D02G020200	Chr7D	8745844	8747415	+	8746629	Chr7D	8534928	8536499	+	8535713	1.0	0.994	collinear
gene:TraesCS7D02G020500	Chr7D	9032535	9033056	-	9032795	Chr7D	8690946	8691467	-	8691206	1.0	0.994	collinear
gene:TraesCS7D02G020700	Chr7D	9303950	9309014	-	9306482	Chr7D	8767362	8772429	-	8769895	1.0	0.994	collinear
gene:TraesCS7D02G020800	Chr7D	9309478	9314442	+	9311960	Chr7D	8772895	8777858	+	8775376	0.999	0.995	collinear
gene:TraesCS7D02G020900	Chr7D	9377754	9379481	+	9378617	Chr7D	8840383	8842108	+	8841245	0.998	0.988	collinear
gene:TraesCS7D02G021000	Chr7D	9398457	9399163	+	9398810	Chr7D	8879442	8880151	+	8879796	1.0	0.991	collinear
gene:TraesCS7D02G021200	Chr7D	10035556	10038204	+	10036880	Chr7D	9161152	9163790	+	9162471	1.0	0.995	collinear
gene:TraesCS7D02G021500	Chr7D	10056981	10058056	+	10057518	Chr7D	9169579	9170654	+	9170116	1.0	0.995	collinear
gene:TraesCS7D02G021600	Chr7D	10086671	10087849	-	10087260	Chr7D	9225065	9226243	-	9225654	1.0	0.995	collinear
gene:TraesCS7D02G022500	Chr7D	10557216	10562015	-	10559615	Chr7D	9250424	9255879	-	9253151	0.998	0.966	collinear
gene:TraesCS7D02G022600	Chr7D	10593989	10595471	-	10594730	Chr7D	9284471	9285956	-	9285213	0.995	0.983	collinear
gene:TraesCS7D02G022700	Chr7D	10712165	10714174	+	10713169	Chr7D	9335698	9337702	+	9336700	0.989	0.975	collinear
gene:TraesCS7D02G022800	Chr7D	10714746	10716977	+	10715861	Chr7D	9338274	9340510	+	9339392	1.0	0.99	collinear
gene:TraesCS7D02G022900	Chr7D	10717163	10717768	+	10717465	Chr7D	9340696	9341301	+	9340998	1.0	0.996	collinear
gene:TraesCS7D02G023000	Chr7D	10804405	10805408	+	10804906	Chr7D	9413638	9414599	+	9414118	0.954	0.9	collinear
gene:TraesCS7D02G023100	Chr7D	10810346	10811875	+	10811110	Chr7D	9425747	9427288	+	9426517	1.0	0.981	collinear
gene:TraesCS7D02G023600	Chr7D	11019293	11024188	+	11021740	Chr7D	9654196	9659091	+	9656643	1.0	0.999	collinear
gene:TraesCS7D02G023700	Chr7D	11066834	11068027	+	11067430	Chr7D	9697459	9698652	+	9698055	1.0	0.998	collinear
gene:TraesCS7D02G023800	Chr7D	11070147	11072671	-	11071409	Chr7D	9700773	9703297	-	9702035	1.0	1.0	collinear
gene:TraesCS7D02G023900	Chr7D	11126258	11127353	-	11126805	Chr7D	9756801	9757908	-	9757354	1.0	1.0	collinear
gene:TraesCS7D02G024000	Chr7D	11260993	11262066	+	11261529	Chr7D	9890481	9891554	+	9891017	1.0	0.998	collinear
gene:TraesCS7D02G024100	Chr7D	11319535	11326886	-	11323210	Chr7D	9947523	9954873	-	9951198	1.0	1.0	collinear
gene:TraesCS7D02G024200	Chr7D	11425200	11427599	-	11426399	Chr7D	10044975	10047374	-	10046174	1.0	1.0	collinear
gene:TraesCS7D02G024300	Chr7D	11428533	11430382	-	11429457	Chr7D	10048308	10050157	-	10049232	1.0	0.999	collinear
gene:TraesCS7D02G024400	Chr7D	11430979	11436153	-	11433566	Chr7D	10050754	10055928	-	10053341	1.0	1.0	collinear
gene:TraesCS7D02G024500	Chr7D	11488040	11488678	-	11488359	Chr7D	10106096	10106734	-	10106415	1.0	1.0	collinear
gene:TraesCS7D02G024600	Chr7D	11606313	11609971	-	11608142	Chr7D	10222595	10226253	-	10224424	1.0	1.0	collinear
gene:TraesCS7D02G024700	Chr7D	11635341	11639361	+	11637351	Chr7D	10251546	10255566	+	10253556	1.0	0.999	collinear
gene:TraesCS7D02G024800	Chr7D	11642649	11643649	+	11643149	Chr7D	10258854	10259854	+	10259354	1.0	1.0	collinear
gene:TraesCS7D02G024900	Chr7D	11663563	11672717	+	11668140	Chr7D	10279769	10288923	+	10284346	1.0	1.0	collinear
gene:TraesCS7D02G025000	Chr7D	11673520	11678311	-	11675915	Chr7D	10289726	10294224	-	10291975	1.0	1.0	collinear
