gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity	segment
gene:TraesCS1B02G171600	Chr1B	305174393	305178260	-	305176326	Chr1B	313581630	313585501	+	313583565	1.0	0.997	rearrangement:Chr1B_block5
gene:TraesCS1B02G171700	Chr1B	305268765	305271670	-	305270217	Chr1B	313489914	313492820	+	313491367	1.0	1.0	rearrangement:Chr1B_block5
gene:TraesCS1B02G171800	Chr1B	305537296	305544234	+	305540765	Chr1B	313205866	313212517	-	313209191	0.999	0.998	rearrangement:Chr1B_block5
gene:TraesCS1B02G000300	Chr1B	711793	713476	+	712634	Chr1B	1619938	1621582	-	1620760	0.997	0.903	collinear
gene:TraesCS1B02G000600	Chr1B	1198799	1199794	+	1199296	Chr1B	879973	881151	+	880562	1.0	0.974	collinear
gene:TraesCS1B02G000800	Chr1B	1203582	1207214	-	1205398	Chr1B	883700	886975	-	885337	0.961	0.92	collinear
gene:TraesCS1B02G000900	Chr1B	1208687	1213090	-	1210888	Chr1B	888629	892737	-	890683	0.922	0.921	collinear
gene:TraesCS1B02G001000	Chr1B	1248713	1255880	+	1252296	Chr1B	964497	971610	+	968053	0.986	0.97	collinear
gene:TraesCS1B02G001100	Chr1B	1258800	1260681	+	1259740	Chr1B	974537	976385	+	975461	1.0	0.986	collinear
gene:TraesCS1B02G001200	Chr1B	1265734	1266622	-	1266178	Chr1B	981426	982314	-	981870	1.0	0.994	collinear
gene:TraesCS1B02G001500	Chr1B	1416127	1418511	+	1417319	Chr1B	1106900	1109280	+	1108090	1.0	0.999	collinear
gene:TraesCS1B02G001600	Chr1B	1419308	1422174	-	1420741	Chr1B	1110062	1112928	-	1111495	0.996	0.987	collinear
gene:TraesCS1B02G001700	Chr1B	1423557	1426829	-	1425193	Chr1B	1113935	1117043	-	1115489	0.998	0.984	collinear
gene:TraesCS1B02G001800	Chr1B	1430072	1436355	-	1433213	Chr1B	1120354	1126652	-	1123503	0.996	0.974	collinear
gene:TraesCS1B02G001900	Chr1B	1469939	1473067	+	1471503	Chr1B	1159957	1163046	+	1161501	1.0	0.987	collinear
gene:TraesCS1B02G002000	Chr1B	1522754	1534577	-	1528665	Chr1B	1287954	1299410	-	1293682	0.992	0.969	collinear
gene:TraesCS1B02G002600	Chr1B	1818420	1819343	-	1818881	Chr1B	2709449	2710373	+	2709911	1.0	0.968	collinear
gene:TraesCS1B02G002700	Chr1B	1826151	1829429	-	1827790	Chr1B	2696766	2700041	+	2698403	0.999	0.984	collinear
gene:TraesCS1B02G002900	Chr1B	1939037	1943192	-	1941114	Chr1B	3094059	3098181	-	3096120	0.99	0.983	collinear
gene:TraesCS1B02G003000	Chr1B	1971081	1973073	+	1972077	Chr1B	3125293	3127285	+	3126289	1.0	0.996	collinear
gene:TraesCS1B02G004100	Chr1B	2354630	2357674	-	2356152	Chr1B	1874254	1877298	-	1875776	1.0	0.997	collinear
gene:TraesCS1B02G004200	Chr1B	2537501	2540050	-	2538775	Chr1B	2056377	2058926	-	2057651	1.0	1.0	collinear
gene:TraesCS1B02G004300	Chr1B	2555943	2557543	-	2556743	Chr1B	2074822	2076422	-	2075622	1.0	1.0	collinear
gene:TraesCS1B02G004500	Chr1B	2617568	2618837	+	2618202	Chr1B	2079624	2080893	+	2080258	1.0	1.0	collinear
gene:TraesCS1B02G004600	Chr1B	2752457	2756795	-	2754626	Chr1B	2312809	2317153	-	2314981	1.0	0.998	collinear
gene:TraesCS1B02G004700	Chr1B	2917526	2920077	+	2918801	Chr1B	2476217	2478768	+	2477492	1.0	0.999	collinear
gene:TraesCS1B02G004800	Chr1B	3046414	3048699	+	3047556	Chr1B	2600616	2602661	+	2601638	0.997	0.989	collinear
gene:TraesCS1B02G004900	Chr1B	3144069	3147343	+	3145706	Chr1B	3888919	3892225	+	3890572	0.996	0.977	collinear
gene:TraesCS1B02G005200	Chr1B	3200087	3213520	+	3206803	Chr1B	1781259	1794369	+	1787814	0.996	0.99	collinear
gene:TraesCS1B02G005500	Chr1B	3574035	3575832	-	3574933	Chr1B	5154715	5156431	+	5155573	1.0	0.979	collinear
gene:TraesCS1B02G006700	Chr1B	3952346	3954184	+	3953265	Chr1B	5229351	5231189	+	5230270	1.0	0.977	collinear
gene:TraesCS1B02G007100	Chr1B	4097642	4099049	+	4098345	Chr1B	5585399	5586797	-	5586098	0.99	0.902	collinear
gene:TraesCS1B02G007600	Chr1B	4219905	4221185	+	4220545	Chr1B	5400415	5401679	+	5401047	0.975	0.901	collinear
gene:TraesCS1B02G007800	Chr1B	4320651	4326770	-	4323710	Chr1B	5455257	5461117	-	5458187	1.0	0.992	collinear
gene:TraesCS1B02G007900	Chr1B	4340022	4343180	+	4341601	Chr1B	5494520	5497669	+	5496094	0.994	0.988	collinear
gene:TraesCS1B02G008000	Chr1B	4345220	4352718	-	4348969	Chr1B	5499609	5506980	-	5503294	1.0	0.997	collinear
gene:TraesCS1B02G008300	Chr1B	4480185	4481605	-	4480895	Chr1B	5557051	5558474	-	5557762	0.998	0.916	collinear
gene:TraesCS1B02G008600	Chr1B	4516817	4520149	-	4518483	Chr1B	5803925	5807187	-	5805556	0.984	0.929	collinear
gene:TraesCS1B02G009400	Chr1B	4632219	4646695	-	4639457	Chr1B	5589755	5604015	-	5596885	0.999	0.998	collinear
gene:TraesCS1B02G009500	Chr1B	4758811	4762395	-	4760603	Chr1B	5680880	5684478	-	5682679	1.0	0.992	collinear
gene:TraesCS1B02G009600	Chr1B	4785129	4791410	-	4788269	Chr1B	5701803	5719808	-	5710805	1.0	0.992	collinear
gene:TraesCS1B02G009700	Chr1B	4811515	4814464	-	4812989	Chr1B	5744626	5747576	-	5746101	1.0	0.989	collinear
gene:TraesCS1B02G010500	Chr1B	4991748	4992641	-	4992194	Chr1B	5871692	5872585	+	5872138	1.0	0.975	collinear
gene:TraesCS1B02G010600	Chr1B	5003864	5004817	-	5004340	Chr1B	5854250	5855203	+	5854726	1.0	0.98	collinear
gene:TraesCS1B02G010900	Chr1B	5137077	5138111	+	5137594	Chr1B	5993621	5994583	+	5994102	0.93	0.924	collinear
gene:TraesCS1B02G011000	Chr1B	5142047	5142922	+	5142484	Chr1B	5998519	5999394	+	5998956	1.0	0.994	collinear
gene:TraesCS1B02G011100	Chr1B	5157094	5160358	+	5158726	Chr1B	6004459	6007723	+	6006091	1.0	0.997	collinear
gene:TraesCS1B02G011200	Chr1B	5159471	5159817	-	5159644	Chr1B	6006836	6007182	-	6007009	1.0	0.995	collinear
gene:TraesCS1B02G011300	Chr1B	5175575	5176186	+	5175880	Chr1B	6022862	6023473	+	6023167	1.0	0.998	collinear
gene:TraesCS1B02G011400	Chr1B	5177355	5177573	+	5177464	Chr1B	6024642	6024860	+	6024751	1.0	0.995	collinear
gene:TraesCS1B02G011471	Chr1B	5381333	5381602	-	5381467	Chr1B	6217743	6218012	-	6217877	1.0	0.988	collinear
gene:TraesCS1B02G011523	Chr1B	5519694	5520761	-	5520227	Chr1B	6379001	6380068	-	6379534	1.0	1.0	collinear
gene:TraesCS1B02G011700	Chr1B	5686608	5687693	-	5687150	Chr1B	6557783	6558883	-	6558333	1.0	0.984	collinear
gene:TraesCS1B02G011800	Chr1B	5696043	5699923	+	5697983	Chr1B	6567231	6571111	+	6569171	1.0	0.999	collinear
gene:TraesCS1B02G011900	Chr1B	5759562	5762397	-	5760979	Chr1B	6635390	6638225	-	6636807	1.0	0.997	collinear
gene:TraesCS1B02G012000	Chr1B	5851440	5857886	+	5854663	Chr1B	6726707	6733153	+	6729930	1.0	0.999	collinear
gene:TraesCS1B02G012100	Chr1B	5949667	5952506	+	5951086	Chr1B	6815485	6818323	+	6816904	0.999	0.994	collinear
gene:TraesCS1B02G012200	Chr1B	5986094	5990787	+	5988440	Chr1B	6868938	6873626	+	6871282	0.998	0.997	collinear
gene:TraesCS1B02G012300	Chr1B	6022892	6026007	-	6024449	Chr1B	6905426	6908541	-	6906983	1.0	1.0	collinear
gene:TraesCS1B02G012400	Chr1B	6059915	6065449	+	6062682	Chr1B	6942306	6947838	+	6945072	1.0	0.999	collinear
gene:TraesCS1B02G012500	Chr1B	6069950	6073121	+	6071535	Chr1B	6952071	6955242	+	6953656	1.0	0.993	collinear
gene:TraesCS1B02G012600	Chr1B	6100154	6101020	+	6100587	Chr1B	7286396	7287262	+	7286829	1.0	0.99	collinear
gene:TraesCS1B02G012700	Chr1B	6111374	6114897	-	6113135	Chr1B	7293496	7296625	-	7295060	0.997	0.99	collinear
gene:TraesCS1B02G012800	Chr1B	6192939	6199163	+	6196051	Chr1B	7381990	7387849	+	7384919	0.937	0.928	collinear
gene:TraesCS1B02G013200	Chr1B	6327243	6327756	+	6327499	Chr1B	8939856	8940369	-	8940112	1.0	0.983	collinear
gene:TraesCS1B02G013500	Chr1B	6436426	6437481	-	6436953	Chr1B	7686793	7687848	-	7687320	1.0	0.997	collinear
gene:TraesCS1B02G013600	Chr1B	6443685	6444927	-	6444306	Chr1B	7694050	7695292	-	7694671	1.0	1.0	collinear
gene:TraesCS1B02G013700	Chr1B	6456473	6456724	+	6456598	Chr1B	7706474	7706725	+	7706599	1.0	1.0	collinear
gene:TraesCS1B02G013800	Chr1B	6462742	6463043	+	6462892	Chr1B	7712740	7713041	+	7712890	1.0	0.996	collinear
gene:TraesCS1B02G013900	Chr1B	6473815	6477799	+	6475807	Chr1B	7723740	7727725	+	7725732	1.0	0.999	collinear
gene:TraesCS1B02G014000	Chr1B	6479152	6482613	+	6480882	Chr1B	7728930	7732388	+	7730659	1.0	0.999	collinear
gene:TraesCS1B02G014300	Chr1B	6745825	6747256	-	6746540	Chr1B	7997760	7999191	-	7998475	1.0	0.988	collinear
gene:TraesCS1B02G014600	Chr1B	7128584	7130175	-	7129379	Chr1B	8952308	8953894	-	8953101	0.999	0.976	collinear
gene:TraesCS1B02G014700	Chr1B	7143675	7144968	+	7144321	Chr1B	8975987	8977280	+	8976633	1.0	0.997	collinear
gene:TraesCS1B02G014800	Chr1B	7252011	7257065	-	7254538	Chr1B	8860542	8865596	-	8863069	0.999	0.979	collinear
gene:TraesCS1B02G015700	Chr1B	7552212	7552643	-	7552427	Chr1B	9101272	9101703	-	9101487	1.0	0.974	collinear
gene:TraesCS1B02G016100	Chr1B	7714907	7715746	-	7715326	Chr1B	8877970	8878799	-	8878384	0.988	0.967	collinear
gene:TraesCS1B02G016300	Chr1B	7926804	7928335	-	7927569	Chr1B	8946023	8947547	-	8946785	0.999	0.979	collinear
gene:TraesCS1B02G016400	Chr1B	7988894	7995986	+	7992440	Chr1B	8732554	8739671	+	8736112	0.999	0.963	collinear
gene:TraesCS1B02G016500	Chr1B	8062395	8063950	+	8063172	Chr1B	9964003	9965558	+	9964780	1.0	0.993	collinear
gene:TraesCS1B02G016600	Chr1B	8116677	8118238	+	8117457	Chr1B	10021299	10022873	+	10022086	0.999	0.994	collinear
gene:TraesCS1B02G016700	Chr1B	8144177	8149251	-	8146714	Chr1B	10056615	10060045	-	10058330	1.0	0.992	collinear
gene:TraesCS1B02G016800	Chr1B	8180389	8182007	+	8181198	Chr1B	10092741	10094359	+	10093550	1.0	0.998	collinear
gene:TraesCS1B02G016900	Chr1B	8182655	8184884	+	8183769	Chr1B	10095008	10097237	+	10096122	1.0	0.998	collinear
gene:TraesCS1B02G017000	Chr1B	8204110	8204784	+	8204447	Chr1B	10116001	10116649	+	10116325	1.0	0.99	collinear
gene:TraesCS1B02G017100	Chr1B	8222272	8224224	+	8223248	Chr1B	10133936	10135888	+	10134912	1.0	0.996	collinear
gene:TraesCS1B02G017200	Chr1B	8249060	8255234	+	8252147	Chr1B	10178978	10185103	+	10182040	0.994	0.968	collinear
gene:TraesCS1B02G017300	Chr1B	8255692	8257056	+	8256374	Chr1B	10185567	10186924	+	10186245	0.991	0.946	collinear
gene:TraesCS1B02G017500	Chr1B	8411343	8414060	-	8412701	Chr1B	10343387	10346104	-	10344745	1.0	0.997	collinear
gene:TraesCS1B02G017600	Chr1B	8556295	8560477	+	8558386	Chr1B	10356357	10360539	+	10358448	1.0	1.0	collinear
gene:TraesCS1B02G017700	Chr1B	8658494	8659247	+	8658870	Chr1B	10440091	10440844	+	10440467	1.0	0.998	collinear
gene:TraesCS1B02G017800	Chr1B	8663173	8677747	+	8670460	Chr1B	10444770	10458536	+	10451653	0.947	0.946	collinear
gene:TraesCS1B02G017900	Chr1B	8696273	8698574	+	8697423	Chr1B	10479654	10481939	+	10480796	0.984	0.984	collinear
gene:TraesCS1B02G018000	Chr1B	8710313	8710965	-	8710639	Chr1B	10492912	10493564	-	10493238	1.0	1.0	collinear
gene:TraesCS1B02G018100	Chr1B	8715177	8715969	-	8715573	Chr1B	10497776	10498568	-	10498172	1.0	1.0	collinear
gene:TraesCS1B02G018200	Chr1B	8772543	8775516	-	8774029	Chr1B	10553073	10556046	-	10554559	1.0	1.0	collinear
gene:TraesCS1B02G018300	Chr1B	8817404	8819921	-	8818662	Chr1B	10596275	10598792	-	10597533	1.0	1.0	collinear
gene:TraesCS1B02G018500	Chr1B	8853375	8854210	-	8853792	Chr1B	10631916	10632751	-	10632333	1.0	1.0	collinear
gene:TraesCS1B02G018600	Chr1B	8864601	8867261	-	8865931	Chr1B	10643141	10645801	-	10644471	1.0	0.999	collinear
gene:TraesCS1B02G018700	Chr1B	8913933	8916204	-	8915068	Chr1B	10692005	10694276	-	10693140	1.0	1.0	collinear
gene:TraesCS1B02G018900	Chr1B	8946401	8948562	+	8947481	Chr1B	10724086	10726247	+	10725166	1.0	1.0	collinear
gene:TraesCS1B02G019000	Chr1B	8990898	9007234	-	8999066	Chr1B	10766767	10783156	-	10774961	1.0	1.0	collinear
gene:TraesCS1B02G019100	Chr1B	9069399	9073186	-	9071292	Chr1B	10845684	10849471	-	10847577	1.0	1.0	collinear
gene:TraesCS1B02G019200	Chr1B	9075481	9081212	+	9078346	Chr1B	10851797	10857430	+	10854613	0.993	0.993	collinear
gene:TraesCS1B02G019300	Chr1B	9081222	9082450	+	9081836	Chr1B	10857440	10858668	+	10858054	1.0	1.0	collinear
gene:TraesCS1B02G019400	Chr1B	9091242	9091870	-	9091556	Chr1B	10867460	10868088	-	10867774	1.0	1.0	collinear
gene:TraesCS1B02G019500	Chr1B	9161801	9164311	+	9163056	Chr1B	10939521	10942031	+	10940776	1.0	1.0	collinear
gene:TraesCS1B02G019600	Chr1B	9260224	9261405	-	9260814	Chr1B	11036582	11037764	-	11037173	1.0	0.995	collinear
gene:TraesCS1B02G019700	Chr1B	9263133	9265074	+	9264103	Chr1B	11039488	11041429	+	11040458	1.0	1.0	collinear
gene:TraesCS1B02G019800	Chr1B	9269667	9271283	+	9270475	Chr1B	11046043	11047659	+	11046851	1.0	1.0	collinear
gene:TraesCS1B02G019900	Chr1B	9281178	9282051	+	9281614	Chr1B	11057554	11058427	+	11057990	1.0	1.0	collinear
gene:TraesCS1B02G020000	Chr1B	9414580	9415508	-	9415044	Chr1B	11190029	11190957	-	11190493	1.0	1.0	collinear
gene:TraesCS1B02G020100	Chr1B	9429148	9430344	+	9429746	Chr1B	11204597	11205793	+	11205195	1.0	1.0	collinear
gene:TraesCS1B02G020200	Chr1B	9489888	9494840	+	9492364	Chr1B	11264137	11268792	+	11266464	1.0	0.999	collinear
gene:TraesCS1B02G020300	Chr1B	9546914	9551729	-	9549321	Chr1B	11320279	11325089	-	11322684	0.998	0.993	collinear
gene:TraesCS1B02G020400	Chr1B	9554904	9571043	-	9562973	Chr1B	11327526	11342656	-	11335091	0.97	0.97	collinear
gene:TraesCS1B02G020500	Chr1B	9578944	9581744	+	9580344	Chr1B	11350566	11353366	+	11351966	1.0	0.999	collinear
gene:TraesCS1B02G020700	Chr1B	9592944	9596685	-	9594814	Chr1B	11364566	11368308	-	11366437	1.0	0.999	collinear
gene:TraesCS1B02G020600	Chr1B	9592538	9599744	+	9596141	Chr1B	11364160	11371367	+	11367763	1.0	1.0	collinear
gene:TraesCS1B02G020800	Chr1B	9647370	9649274	+	9648322	Chr1B	11417433	11419337	+	11418385	1.0	1.0	collinear
gene:TraesCS1B02G020900	Chr1B	9691698	9692957	-	9692327	Chr1B	11459981	11461224	-	11460602	0.987	0.955	collinear
gene:TraesCS1B02G021000	Chr1B	9711345	9712633	-	9711989	Chr1B	11476489	11477785	-	11477137	1.0	0.988	collinear
gene:TraesCS1B02G021100	Chr1B	9714789	9715802	-	9715295	Chr1B	11479885	11480898	-	11480391	1.0	1.0	collinear
gene:TraesCS1B02G021200	Chr1B	9720065	9724052	-	9722058	Chr1B	11485056	11489043	-	11487049	1.0	1.0	collinear
gene:TraesCS1B02G021300	Chr1B	9837979	9844502	+	9841240	Chr1B	11586638	11593161	+	11589899	1.0	1.0	collinear
gene:TraesCS1B02G021400	Chr1B	9845466	9846264	+	9845865	Chr1B	11594125	11594923	+	11594524	1.0	1.0	collinear
gene:TraesCS1B02G021500	Chr1B	9873851	9876007	+	9874929	Chr1B	11622183	11624339	+	11623261	1.0	0.999	collinear
gene:TraesCS1B02G021600	Chr1B	9893917	9899387	-	9896652	Chr1B	11641984	11647454	-	11644719	1.0	1.0	collinear
gene:TraesCS1B02G021700	Chr1B	9934979	9936879	+	9935929	Chr1B	11682709	11684609	+	11683659	1.0	1.0	collinear
gene:TraesCS1B02G021800	Chr1B	9939530	9942269	-	9940899	Chr1B	11687260	11689999	-	11688629	1.0	1.0	collinear
gene:TraesCS1B02G021900	Chr1B	9985724	9992599	+	9989161	Chr1B	11733544	11740419	+	11736981	1.0	0.999	collinear
gene:TraesCS1B02G022000	Chr1B	10004678	10007497	-	10006087	Chr1B	11752276	11755095	-	11753685	1.0	1.0	collinear
gene:TraesCS1B02G022100	Chr1B	10014740	10016665	+	10015702	Chr1B	11761989	11763914	+	11762951	1.0	1.0	collinear
gene:TraesCS1B02G022200	Chr1B	10060018	10063169	+	10061593	Chr1B	11806904	11810089	+	11808496	0.999	0.985	collinear
gene:TraesCS1B02G022400	Chr1B	10072758	10076049	+	10074403	Chr1B	11819677	11823287	+	11821482	0.996	0.976	collinear
gene:TraesCS1B02G022300	Chr1B	10067449	10082262	-	10074855	Chr1B	11814368	11829508	-	11821938	0.993	0.971	collinear
gene:TraesCS1B02G022500	Chr1B	10087297	10088999	-	10088148	Chr1B	11834556	11836239	-	11835397	0.986	0.961	collinear
gene:TraesCS1B02G022600	Chr1B	10097166	10099732	-	10098449	Chr1B	11839227	11841803	-	11840515	0.991	0.929	collinear
gene:TraesCS1B02G022700	Chr1B	10103676	10106964	-	10105320	Chr1B	11845385	11849174	-	11847279	0.99	0.964	collinear
gene:TraesCS1B02G022900	Chr1B	10203991	10206698	-	10205344	Chr1B	11901130	11903912	-	11902521	0.996	0.963	collinear
gene:TraesCS1B02G023000	Chr1B	10359349	10368286	-	10363817	Chr1B	12154765	12163606	-	12159185	0.974	0.965	collinear
gene:TraesCS1B02G023400	Chr1B	10568358	10572443	-	10570400	Chr1B	12231315	12235279	+	12233297	0.994	0.962	collinear
gene:TraesCS1B02G024000	Chr1B	11406806	11409406	+	11408106	Chr1B	12526666	12529112	+	12527889	0.999	0.971	collinear
gene:TraesCS1B02G024200	Chr1B	11633554	11634917	+	11634235	Chr1B	12758934	12760296	+	12759615	1.0	0.993	collinear
gene:TraesCS1B02G024300	Chr1B	11691995	11693479	-	11692737	Chr1B	12810107	12811549	-	12810828	0.985	0.981	collinear
gene:TraesCS1B02G024400	Chr1B	11695669	11702119	-	11698894	Chr1B	12814126	12820455	-	12817290	0.998	0.973	collinear
gene:TraesCS1B02G024500	Chr1B	11857187	11860248	+	11858717	Chr1B	13035456	13038500	+	13036978	0.992	0.987	collinear
gene:TraesCS1B02G024700	Chr1B	11883879	11891300	+	11887589	Chr1B	13044208	13051884	+	13048046	0.985	0.963	collinear
gene:TraesCS1B02G024900	Chr1B	12093427	12094500	+	12093963	Chr1B	13208300	13209362	+	13208831	0.989	0.989	collinear
gene:TraesCS1B02G025000	Chr1B	12343414	12343656	-	12343535	Chr1B	13329989	13330231	-	13330110	1.0	0.979	collinear
gene:TraesCS1B02G025100	Chr1B	12346287	12350704	+	12348495	Chr1B	13332453	13336876	+	13334664	1.0	0.993	collinear
gene:TraesCS1B02G025200	Chr1B	12357937	12358152	+	12358044	Chr1B	13344498	13344713	+	13344605	1.0	1.0	collinear
gene:TraesCS1B02G025300	Chr1B	12373475	12373717	-	12373596	Chr1B	13359473	13359715	-	13359594	1.0	0.995	collinear
gene:TraesCS1B02G025400	Chr1B	12387552	12388175	-	12387863	Chr1B	14083986	14084607	-	14084296	0.994	0.936	collinear
gene:TraesCS1B02G025600	Chr1B	12500563	12500805	+	12500684	Chr1B	13386557	13386796	+	13386676	0.987	0.958	collinear
gene:TraesCS1B02G026100	Chr1B	12764054	12764269	-	12764161	Chr1B	13718508	13718723	-	13718615	1.0	0.953	collinear
gene:TraesCS1B02G026200	Chr1B	12785194	12788030	+	12786612	Chr1B	13471165	13474001	+	13472583	1.0	0.99	collinear
gene:TraesCS1B02G026300	Chr1B	12811607	12814290	-	12812948	Chr1B	13500561	13503240	-	13501900	0.998	0.995	collinear
gene:TraesCS1B02G026400	Chr1B	12815667	12816647	-	12816157	Chr1B	13504619	13505599	-	13505109	1.0	0.989	collinear
gene:TraesCS1B02G026500	Chr1B	12827618	12828676	-	12828147	Chr1B	13522660	13523718	-	13523189	1.0	0.998	collinear
gene:TraesCS1B02G026600	Chr1B	12942841	12946128	+	12944484	Chr1B	13669410	13672544	+	13670977	0.998	0.979	collinear
gene:TraesCS1B02G026700	Chr1B	12975409	12976118	-	12975763	Chr1B	13678897	13679606	-	13679251	1.0	0.996	collinear
gene:TraesCS1B02G026800	Chr1B	13009896	13010111	+	13010003	Chr1B	13711917	13712132	+	13712024	1.0	0.995	collinear
gene:TraesCS1B02G026900	Chr1B	13014085	13014327	+	13014206	Chr1B	13715725	13715967	+	13715846	1.0	0.995	collinear
gene:TraesCS1B02G027000	Chr1B	13039605	13044769	+	13042187	Chr1B	13742762	13747925	+	13745343	1.0	0.998	collinear
gene:TraesCS1B02G027100	Chr1B	13178384	13191220	-	13184802	Chr1B	13876563	13889696	-	13883129	1.0	0.997	collinear
gene:TraesCS1B02G027200	Chr1B	13244021	13248866	-	13246443	Chr1B	13942377	13947249	-	13944813	1.0	0.982	collinear
gene:TraesCS1B02G027300	Chr1B	13268205	13277040	+	13272622	Chr1B	13966247	13975216	+	13970731	1.0	0.998	collinear
gene:TraesCS1B02G027500	Chr1B	13412257	13417222	-	13414739	Chr1B	14048638	14053554	-	14051096	0.98	0.971	collinear
gene:TraesCS1B02G027700	Chr1B	13433942	13437332	+	13435637	Chr1B	14070070	14073500	+	14071785	0.999	0.993	collinear
gene:TraesCS1B02G028300	Chr1B	13665542	13668321	-	13666931	Chr1B	15066939	15069718	+	15068328	1.0	1.0	collinear
