gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity	segment
gene:TraesCS6B02G050300	Chr6B	29855695	29860530	+	29858112	Chr6B	17657281	17662116	-	17659698	1.0	0.999	rearrangement:Chr6B_block1
gene:TraesCS6B02G050400	Chr6B	30010697	30013191	-	30011944	Chr6B	17506650	17509144	+	17507897	1.0	0.999	rearrangement:Chr6B_block1
gene:TraesCS6B02G050500	Chr6B	30026956	30027503	+	30027229	Chr6B	17492338	17492885	-	17492611	1.0	1.0	rearrangement:Chr6B_block1
gene:TraesCS6B02G050600	Chr6B	30035170	30038813	-	30036991	Chr6B	17481030	17484673	+	17482851	1.0	1.0	rearrangement:Chr6B_block1
gene:TraesCS6B02G050700	Chr6B	30147004	30151265	-	30149134	Chr6B	17368089	17372350	+	17370219	1.0	1.0	rearrangement:Chr6B_block1
gene:TraesCS6B02G051300	Chr6B	30404151	30405422	-	30404786	Chr6B	16912698	16913969	+	16913333	1.0	0.955	rearrangement:Chr6B_block1
gene:TraesCS6B02G051700	Chr6B	30888567	30893154	+	30890860	Chr6B	16733234	16737843	-	16735538	1.0	0.99	rearrangement:Chr6B_block1
gene:TraesCS6B02G051800	Chr6B	30965469	30968216	+	30966842	Chr6B	16644888	16647656	-	16646272	0.999	0.987	rearrangement:Chr6B_block1
gene:TraesCS6B02G051900	Chr6B	31014701	31016501	-	31015601	Chr6B	16599721	16601521	+	16600621	1.0	0.996	rearrangement:Chr6B_block1
gene:TraesCS6B02G052000	Chr6B	31074379	31075163	-	31074771	Chr6B	16539197	16539981	+	16539589	1.0	0.985	rearrangement:Chr6B_block1
gene:TraesCS6B02G052100	Chr6B	31278607	31279017	+	31278812	Chr6B	16333830	16334240	-	16334035	1.0	0.99	rearrangement:Chr6B_block1
gene:TraesCS6B02G052200	Chr6B	31513081	31515071	+	31514076	Chr6B	16123445	16125435	-	16124440	1.0	0.994	rearrangement:Chr6B_block1
gene:TraesCS6B02G052300	Chr6B	31574555	31578063	-	31576309	Chr6B	16060100	16063608	+	16061854	1.0	0.99	rearrangement:Chr6B_block1
gene:TraesCS6B02G052400	Chr6B	31686825	31691271	-	31689048	Chr6B	15850835	15855278	-	15853056	0.998	0.995	rearrangement:Chr6B_block1
gene:TraesCS6B02G132100	Chr6B	129236954	129240942	+	129238948	Chr6B	131404965	131408953	-	131406959	1.0	0.997	rearrangement:Chr6B_block3
gene:TraesCS6B02G132200	Chr6B	129268616	129270824	+	129269720	Chr6B	131374896	131377112	-	131376004	1.0	0.992	rearrangement:Chr6B_block3
gene:TraesCS6B02G132300	Chr6B	129271278	129277147	-	129274212	Chr6B	131368611	131374442	+	131371526	0.987	0.985	rearrangement:Chr6B_block3
gene:TraesCS6B02G132400	Chr6B	129296512	129297167	-	129296839	Chr6B	131361918	131362572	+	131362245	0.998	0.998	rearrangement:Chr6B_block3
gene:TraesCS6B02G132500	Chr6B	129301929	129304747	-	129303338	Chr6B	131354441	131357144	+	131355792	1.0	0.992	rearrangement:Chr6B_block3
gene:TraesCS6B02G132600	Chr6B	129447735	129448337	+	129448036	Chr6B	131225380	131225979	-	131225679	0.993	0.991	rearrangement:Chr6B_block3
gene:TraesCS6B02G132800	Chr6B	129701058	129701501	+	129701279	Chr6B	130960035	130960478	-	130960256	1.0	0.985	rearrangement:Chr6B_block3
gene:TraesCS6B02G132900	Chr6B	129850824	129852846	+	129851835	Chr6B	130814386	130816408	-	130815397	1.0	0.998	rearrangement:Chr6B_block3
gene:TraesCS6B02G133000	Chr6B	129853633	129857011	+	129855322	Chr6B	130810231	130813599	-	130811915	0.995	0.99	rearrangement:Chr6B_block3
gene:TraesCS6B02G000300	Chr6B	163680	173488	-	168584	Chr6B	2608778	2618492	-	2613635	0.997	0.968	collinear
gene:TraesCS6B02G000400	Chr6B	185379	185882	+	185630	Chr6B	2627958	2628475	+	2628216	1.0	0.951	collinear
gene:TraesCS6B02G000800	Chr6B	484200	485669	+	484934	Chr6B	2353081	2354550	-	2353815	1.0	0.976	collinear
gene:TraesCS6B02G000900	Chr6B	608571	610157	-	609364	Chr6B	2300341	2301937	+	2301139	0.977	0.92	collinear
gene:TraesCS6B02G001100	Chr6B	701374	702030	+	701702	Chr6B	2237069	2237722	-	2237395	0.995	0.925	collinear
gene:TraesCS6B02G005000	Chr6B	3870164	3871495	+	3870829	Chr6B	2846441	2847424	+	2846932	1.0	0.994	collinear
gene:TraesCS6B02G005400	Chr6B	4124091	4128342	+	4126216	Chr6B	2865697	2870204	-	2867950	0.974	0.933	collinear
gene:TraesCS6B02G005600	Chr6B	4160681	4162002	-	4161341	Chr6B	2848418	2850001	+	2849209	0.979	0.907	collinear
gene:TraesCS6B02G005700	Chr6B	4169889	4172152	-	4171020	Chr6B	3028900	3031257	-	3030078	1.0	0.973	collinear
gene:TraesCS6B02G006400	Chr6B	4489898	4495887	-	4492892	Chr6B	3204054	3209991	-	3207022	0.983	0.916	collinear
gene:TraesCS6B02G006500	Chr6B	4508418	4516029	+	4512223	Chr6B	3216445	3220334	+	3218389	1.0	0.982	collinear
gene:TraesCS6B02G006600	Chr6B	4532464	4538566	-	4535515	Chr6B	3257979	3264020	-	3260999	1.0	0.983	collinear
gene:TraesCS6B02G006700	Chr6B	4547022	4547699	-	4547360	Chr6B	3269973	3270650	-	3270311	1.0	0.998	collinear
gene:TraesCS6B02G006800	Chr6B	4553661	4560345	-	4557003	Chr6B	3277191	3283815	-	3280503	1.0	0.995	collinear
gene:TraesCS6B02G009600	Chr6B	6015870	6019641	+	6017755	Chr6B	2227016	2230803	-	2228909	0.973	0.911	collinear
gene:TraesCS6B02G009800	Chr6B	6028752	6031069	+	6029910	Chr6B	2213053	2215298	-	2214175	0.971	0.914	collinear
gene:TraesCS6B02G009900	Chr6B	6040668	6042119	+	6041393	Chr6B	2206665	2208117	-	2207391	1.0	0.966	collinear
gene:TraesCS6B02G010000	Chr6B	6166197	6168942	-	6167569	Chr6B	2186864	2189896	+	2188380	0.985	0.93	collinear
gene:TraesCS6B02G010100	Chr6B	6193997	6195368	-	6194682	Chr6B	2170517	2171906	+	2171211	0.998	0.968	collinear
gene:TraesCS6B02G010400	Chr6B	6219689	6225495	-	6222592	Chr6B	2099953	2106356	+	2103154	0.981	0.956	collinear
gene:TraesCS6B02G010700	Chr6B	6509869	6510250	+	6510059	Chr6B	1900807	1901188	-	1900997	1.0	0.989	collinear
gene:TraesCS6B02G010900	Chr6B	6537247	6541509	+	6539378	Chr6B	1879247	1883603	-	1881425	0.993	0.971	collinear
gene:TraesCS6B02G011000	Chr6B	6602494	6606071	+	6604282	Chr6B	1798479	1802013	-	1800246	0.999	0.967	collinear
gene:TraesCS6B02G011100	Chr6B	6628271	6630588	-	6629429	Chr6B	1759691	1762003	+	1760847	0.998	0.965	collinear
gene:TraesCS6B02G011400	Chr6B	6789213	6790062	-	6789637	Chr6B	1733096	1733948	+	1733522	1.0	0.99	collinear
gene:TraesCS6B02G011500	Chr6B	6801204	6802304	-	6801754	Chr6B	1721614	1722714	+	1722164	1.0	0.996	collinear
gene:TraesCS6B02G011600	Chr6B	6814323	6815710	-	6815016	Chr6B	1690660	1692047	+	1691353	1.0	1.0	collinear
gene:TraesCS6B02G011700	Chr6B	6833607	6834239	-	6833923	Chr6B	1624978	1625625	+	1625301	1.0	0.927	collinear
gene:TraesCS6B02G012000	Chr6B	7099050	7102019	-	7100534	Chr6B	1557917	1560917	-	1559417	0.997	0.969	collinear
gene:TraesCS6B02G012400	Chr6B	7553164	7555277	-	7554220	Chr6B	929010	931210	+	930110	0.969	0.909	collinear
gene:TraesCS6B02G012800	Chr6B	8045847	8049871	-	8047859	Chr6B	3514348	3518374	+	3516361	0.981	0.938	collinear
gene:TraesCS6B02G013100	Chr6B	8234408	8236549	+	8235478	Chr6B	48170	50162	+	49166	0.943	0.907	collinear
gene:TraesCS6B02G013400	Chr6B	8399893	8410107	+	8405000	Chr6B	293532	304826	+	299179	0.999	0.985	collinear
gene:TraesCS6B02G013600	Chr6B	8411736	8412335	-	8412035	Chr6B	306579	307181	-	306880	0.988	0.937	collinear
gene:TraesCS6B02G014200	Chr6B	8773330	8773830	-	8773580	Chr6B	3897471	3897968	-	3897719	0.994	0.976	collinear
gene:TraesCS6B02G014300	Chr6B	8780943	8782484	-	8781713	Chr6B	3860106	3861637	-	3860871	1.0	0.976	collinear
gene:TraesCS6B02G014700	Chr6B	8900793	8902453	-	8901623	Chr6B	4304643	4306346	+	4305494	1.0	0.945	collinear
gene:TraesCS6B02G014900	Chr6B	8997088	8997894	+	8997491	Chr6B	4285084	4285905	-	4285494	1.0	0.922	collinear
gene:TraesCS6B02G015000	Chr6B	9001734	9004009	+	9002871	Chr6B	4279696	4281986	-	4280841	0.994	0.976	collinear
gene:TraesCS6B02G015100	Chr6B	9034339	9036577	+	9035458	Chr6B	4204762	4206989	-	4205875	0.999	0.97	collinear
gene:TraesCS6B02G015200	Chr6B	9057979	9060200	+	9059089	Chr6B	4189725	4191886	-	4190805	0.999	0.947	collinear
gene:TraesCS6B02G015300	Chr6B	9079286	9081397	+	9080341	Chr6B	4166949	4169113	-	4168031	0.976	0.925	collinear
gene:TraesCS6B02G015400	Chr6B	9095289	9097832	-	9096560	Chr6B	4089095	4091640	+	4090367	0.972	0.934	collinear
gene:TraesCS6B02G015500	Chr6B	9144082	9146213	-	9145147	Chr6B	4011962	4014046	+	4013004	0.992	0.926	collinear
gene:TraesCS6B02G015800	Chr6B	9281806	9286139	-	9283972	Chr6B	4396527	4400829	-	4398678	0.995	0.938	collinear
gene:TraesCS6B02G016700	Chr6B	10744852	10746514	-	10745683	Chr6B	4975789	4977451	-	4976620	1.0	0.998	collinear
gene:TraesCS6B02G016800	Chr6B	10747395	10751909	-	10749652	Chr6B	4978332	4982846	-	4980589	1.0	1.0	collinear
gene:TraesCS6B02G017000	Chr6B	10926195	10928285	+	10927240	Chr6B	5140914	5142871	+	5141892	0.929	0.92	collinear
gene:TraesCS6B02G017400	Chr6B	11173220	11174669	+	11173944	Chr6B	5720390	5721839	+	5721114	1.0	0.991	collinear
gene:TraesCS6B02G017500	Chr6B	11244847	11246731	-	11245789	Chr6B	5922089	5923924	-	5923006	0.974	0.948	collinear
gene:TraesCS6B02G017600	Chr6B	11257895	11261008	-	11259451	Chr6B	5930007	5932854	-	5931430	0.997	0.928	collinear
gene:TraesCS6B02G017700	Chr6B	11286117	11289669	-	11287893	Chr6B	5984941	5988739	-	5986840	0.992	0.943	collinear
gene:TraesCS6B02G017800	Chr6B	11298628	11299302	-	11298965	Chr6B	5993848	5994522	-	5994185	1.0	0.994	collinear
gene:TraesCS6B02G017900	Chr6B	11317464	11326092	-	11321778	Chr6B	6021612	6029886	-	6025749	0.984	0.958	collinear
gene:TraesCS6B02G018000	Chr6B	11408601	11409227	-	11408914	Chr6B	6063243	6063893	-	6063568	1.0	0.909	collinear
gene:TraesCS6B02G018100	Chr6B	11427868	11428770	-	11428319	Chr6B	6084116	6084998	-	6084557	0.989	0.917	collinear
gene:TraesCS6B02G018200	Chr6B	11469680	11470453	-	11470066	Chr6B	6113137	6113911	-	6113524	1.0	0.966	collinear
gene:TraesCS6B02G018300	Chr6B	11513863	11514513	-	11514188	Chr6B	6128952	6129602	-	6129277	1.0	0.976	collinear
gene:TraesCS6B02G018400	Chr6B	11520311	11525880	-	11523095	Chr6B	6135222	6141009	-	6138115	1.0	0.981	collinear
gene:TraesCS6B02G018500	Chr6B	11537907	11540117	+	11539012	Chr6B	6155254	6157466	+	6156360	1.0	0.995	collinear
gene:TraesCS6B02G018600	Chr6B	11540333	11542012	-	11541172	Chr6B	6157682	6159373	-	6158527	1.0	0.983	collinear
gene:TraesCS6B02G018700	Chr6B	11572059	11573488	-	11572773	Chr6B	6184615	6186048	-	6185331	0.99	0.977	collinear
gene:TraesCS6B02G018800	Chr6B	11574704	11578183	+	11576443	Chr6B	6187264	6190776	+	6189020	1.0	0.995	collinear
gene:TraesCS6B02G018900	Chr6B	11584758	11586346	-	11585552	Chr6B	6197188	6198776	-	6197982	1.0	0.995	collinear
gene:TraesCS6B02G019000	Chr6B	11592859	11593605	+	11593232	Chr6B	6204650	6205369	+	6205009	0.963	0.962	collinear
gene:TraesCS6B02G019200	Chr6B	11600271	11600858	+	11600564	Chr6B	6207139	6207726	+	6207432	1.0	1.0	collinear
gene:TraesCS6B02G020000	Chr6B	12044935	12045747	-	12045341	Chr6B	6447579	6448396	-	6447987	1.0	0.977	collinear
gene:TraesCS6B02G020100	Chr6B	12115521	12119099	-	12117310	Chr6B	6562852	6566443	-	6564647	0.996	0.983	collinear
gene:TraesCS6B02G020400	Chr6B	12631429	12634346	-	12632887	Chr6B	7076208	7079129	+	7077668	0.999	0.979	collinear
gene:TraesCS6B02G020500	Chr6B	12641159	12643123	+	12642141	Chr6B	7057068	7058956	-	7058012	0.973	0.956	collinear
gene:TraesCS6B02G020600	Chr6B	12645711	12647206	+	12646458	Chr6B	7054758	7056234	-	7055496	0.985	0.952	collinear
gene:TraesCS6B02G020800	Chr6B	12659391	12663320	+	12661355	Chr6B	7147812	7151751	+	7149781	0.991	0.967	collinear
gene:TraesCS6B02G020900	Chr6B	12666214	12673718	+	12669966	Chr6B	7154635	7162150	+	7158392	1.0	0.993	collinear
gene:TraesCS6B02G021000	Chr6B	12676224	12676586	-	12676405	Chr6B	7164572	7164961	-	7164766	1.0	0.907	collinear
gene:TraesCS6B02G021700	Chr6B	13810188	13813258	+	13811723	Chr6B	7538983	7542050	+	7540516	1.0	0.989	collinear
gene:TraesCS6B02G021800	Chr6B	13816735	13818936	-	13817835	Chr6B	7551363	7553566	-	7552464	0.988	0.973	collinear
gene:TraesCS6B02G021900	Chr6B	13930319	13934113	-	13932216	Chr6B	7662448	7666242	-	7664345	1.0	0.994	collinear
gene:TraesCS6B02G022000	Chr6B	13949481	13951662	-	13950571	Chr6B	7681774	7683955	-	7682864	1.0	0.985	collinear
gene:TraesCS6B02G022100	Chr6B	13959902	13961457	+	13960679	Chr6B	7864471	7866032	-	7865251	1.0	0.974	collinear
gene:TraesCS6B02G022400	Chr6B	14093434	14095106	-	14094270	Chr6B	7772577	7774252	-	7773414	1.0	0.995	collinear
gene:TraesCS6B02G022500	Chr6B	14126103	14127816	+	14126959	Chr6B	7805506	7807219	+	7806362	1.0	0.995	collinear
gene:TraesCS6B02G022600	Chr6B	14164757	14166198	+	14165477	Chr6B	7844548	7846004	+	7845276	1.0	0.978	collinear
gene:TraesCS6B02G022800	Chr6B	14294080	14300052	+	14297066	Chr6B	7905787	7911721	+	7908754	0.99	0.987	collinear
gene:TraesCS6B02G022900	Chr6B	14303201	14308037	+	14305619	Chr6B	7914479	7919309	+	7916894	0.998	0.998	collinear
gene:TraesCS6B02G023000	Chr6B	14311122	14312288	+	14311705	Chr6B	7922158	7923324	+	7922741	1.0	1.0	collinear
gene:TraesCS6B02G023100	Chr6B	14323460	14324997	+	14324228	Chr6B	7934409	7935946	+	7935177	1.0	1.0	collinear
gene:TraesCS6B02G023200	Chr6B	14330391	14331879	+	14331135	Chr6B	7941056	7942544	+	7941800	1.0	1.0	collinear
gene:TraesCS6B02G023300	Chr6B	14333374	14334800	+	14334087	Chr6B	7945507	7946933	+	7946220	1.0	1.0	collinear
gene:TraesCS6B02G023400	Chr6B	14340453	14341879	+	14341166	Chr6B	7952599	7954025	+	7953312	1.0	1.0	collinear
gene:TraesCS6B02G023500	Chr6B	14398711	14399250	-	14398980	Chr6B	8009459	8009998	-	8009728	1.0	1.0	collinear
gene:TraesCS6B02G023600	Chr6B	14453672	14455088	-	14454380	Chr6B	8064007	8065420	-	8064713	0.997	0.997	collinear
gene:TraesCS6B02G023700	Chr6B	14456486	14456868	-	14456677	Chr6B	8066814	8067196	-	8067005	1.0	1.0	collinear
gene:TraesCS6B02G023800	Chr6B	14461084	14461676	-	14461380	Chr6B	8071409	8072001	-	8071705	1.0	1.0	collinear
gene:TraesCS6B02G023900	Chr6B	14522066	14527173	-	14524619	Chr6B	8130519	8135560	-	8133039	0.93	0.93	collinear
gene:TraesCS6B02G024000	Chr6B	14542292	14550268	-	14546280	Chr6B	8151095	8159072	-	8155083	1.0	1.0	collinear
gene:TraesCS6B02G024100	Chr6B	14549045	14549506	-	14549275	Chr6B	8157849	8158310	-	8158079	1.0	1.0	collinear
gene:TraesCS6B02G024200	Chr6B	14621579	14622040	-	14621809	Chr6B	8230058	8230519	-	8230288	1.0	1.0	collinear
gene:TraesCS6B02G024300	Chr6B	14622150	14622740	-	14622445	Chr6B	8230629	8231219	-	8230924	1.0	1.0	collinear
gene:TraesCS6B02G024400	Chr6B	14627445	14629672	-	14628558	Chr6B	8235738	8237965	-	8236851	1.0	1.0	collinear
gene:TraesCS6B02G024500	Chr6B	14867475	14867741	-	14867608	Chr6B	8471344	8471610	-	8471477	1.0	0.996	collinear
gene:TraesCS6B02G024600	Chr6B	14879336	14879602	+	14879469	Chr6B	8483010	8483276	+	8483143	1.0	1.0	collinear
gene:TraesCS6B02G024700	Chr6B	15105970	15107374	+	15106672	Chr6B	8706731	8708135	+	8707433	1.0	0.998	collinear
gene:TraesCS6B02G024800	Chr6B	15110467	15115316	-	15112891	Chr6B	8711228	8716077	-	8713652	1.0	1.0	collinear
gene:TraesCS6B02G024900	Chr6B	15128191	15134280	+	15131235	Chr6B	8727953	8736770	+	8732361	1.0	1.0	collinear
gene:TraesCS6B02G025000	Chr6B	15218582	15219043	-	15218812	Chr6B	9269816	9270277	-	9270046	1.0	1.0	collinear
gene:TraesCS6B02G025100	Chr6B	15233412	15234940	-	15234176	Chr6B	9284646	9286174	-	9285410	1.0	1.0	collinear
gene:TraesCS6B02G025200	Chr6B	15246665	15249626	-	15248145	Chr6B	9297896	9300858	-	9299377	1.0	0.994	collinear
gene:TraesCS6B02G025300	Chr6B	15263146	15263607	-	15263376	Chr6B	9326107	9326568	-	9326337	1.0	0.995	collinear
gene:TraesCS6B02G025400	Chr6B	15274287	15277568	-	15275927	Chr6B	9337042	9340323	-	9338682	1.0	0.992	collinear
gene:TraesCS6B02G025500	Chr6B	15380376	15381050	-	15380713	Chr6B	9395041	9395715	-	9395378	1.0	0.995	collinear
gene:TraesCS6B02G025600	Chr6B	15396088	15398075	-	15397081	Chr6B	9410234	9412221	-	9411227	1.0	0.998	collinear
gene:TraesCS6B02G025700	Chr6B	15714061	15715194	-	15714627	Chr6B	9669964	9671097	-	9670530	1.0	0.998	collinear
gene:TraesCS6B02G025800	Chr6B	15742915	15744075	-	15743495	Chr6B	9711514	9712674	-	9712094	1.0	0.997	collinear
gene:TraesCS6B02G025900	Chr6B	15749846	15751000	-	15750423	Chr6B	9718543	9719697	-	9719120	1.0	0.997	collinear
gene:TraesCS6B02G026100	Chr6B	15780439	15788214	-	15784326	Chr6B	9771489	9779271	-	9775380	0.998	0.993	collinear
gene:TraesCS6B02G026200	Chr6B	15790147	15793405	-	15791776	Chr6B	9781208	9784410	-	9782809	0.998	0.993	collinear
gene:TraesCS6B02G026300	Chr6B	15889781	15890528	-	15890154	Chr6B	9886600	9887347	-	9886973	1.0	0.987	collinear
gene:TraesCS6B02G026400	Chr6B	15898984	15899553	-	15899268	Chr6B	9896229	9896798	-	9896513	1.0	0.968	collinear
gene:TraesCS6B02G026500	Chr6B	15903722	15904264	-	15903993	Chr6B	9900940	9901482	-	9901211	1.0	0.988	collinear
gene:TraesCS6B02G026600	Chr6B	15918673	15919411	-	15919042	Chr6B	9910036	9910774	-	9910405	1.0	0.979	collinear
gene:TraesCS6B02G026700	Chr6B	15923460	15924118	-	15923789	Chr6B	9914828	9915486	-	9915157	1.0	0.983	collinear
gene:TraesCS6B02G026800	Chr6B	15927816	15928385	-	15928100	Chr6B	9919233	9919802	-	9919517	1.0	0.987	collinear
gene:TraesCS6B02G026900	Chr6B	15929467	15933792	-	15931629	Chr6B	9920837	9925095	-	9922966	0.962	0.95	collinear
gene:TraesCS6B02G027000	Chr6B	15937196	15941917	+	15939556	Chr6B	9928474	9933182	+	9930828	0.986	0.974	collinear
gene:TraesCS6B02G027200	Chr6B	16247175	16247915	+	16247545	Chr6B	9150467	9151206	-	9150836	0.998	0.99	collinear
gene:TraesCS6B02G027400	Chr6B	16321280	16321741	+	16321510	Chr6B	10323665	10324126	+	10323895	1.0	0.995	collinear
gene:TraesCS6B02G027600	Chr6B	16428857	16430161	+	16429509	Chr6B	10865792	10867097	+	10866444	1.0	0.995	collinear
gene:TraesCS6B02G027700	Chr6B	16433007	16434303	+	16433655	Chr6B	10869947	10871245	+	10870596	1.0	0.997	collinear
gene:TraesCS6B02G027800	Chr6B	16440454	16444204	+	16442329	Chr6B	10877395	10881144	+	10879269	0.998	0.996	collinear
gene:TraesCS6B02G027900	Chr6B	16546325	16547008	-	16546666	Chr6B	10983313	10983996	-	10983654	1.0	0.992	collinear
gene:TraesCS6B02G028100	Chr6B	16683849	16684415	+	16684132	Chr6B	11057469	11058035	+	11057752	1.0	0.938	collinear
gene:TraesCS6B02G028200	Chr6B	16970587	16971075	+	16970831	Chr6B	11094912	11095400	+	11095156	1.0	0.991	collinear
gene:TraesCS6B02G028300	Chr6B	16996335	16996970	+	16996652	Chr6B	11111978	11112613	+	11112295	1.0	0.993	collinear
gene:TraesCS6B02G028400	Chr6B	17036810	17037146	-	17036978	Chr6B	11161314	11161650	-	11161482	1.0	0.997	collinear
gene:TraesCS6B02G028500	Chr6B	17090967	17091737	-	17091352	Chr6B	11226395	11227165	-	11226780	1.0	0.992	collinear
gene:TraesCS6B02G028600	Chr6B	17226532	17232198	-	17229365	Chr6B	11369568	11375611	-	11372589	1.0	0.997	collinear
gene:TraesCS6B02G028700	Chr6B	17377119	17379387	+	17378253	Chr6B	11500587	11502854	+	11501720	1.0	0.998	collinear
gene:TraesCS6B02G028800	Chr6B	17395787	17405580	+	17400683	Chr6B	11518380	11528122	+	11523251	0.999	0.998	collinear
gene:TraesCS6B02G028900	Chr6B	17414402	17416910	+	17415656	Chr6B	11633302	11635829	+	11634565	1.0	1.0	collinear
gene:TraesCS6B02G029000	Chr6B	17417292	17421228	-	17419260	Chr6B	11636211	11640152	-	11638181	0.999	0.992	collinear
gene:TraesCS6B02G029100	Chr6B	17499567	17500724	-	17500145	Chr6B	11727768	11728925	-	11728346	1.0	0.999	collinear
gene:TraesCS6B02G029200	Chr6B	17533754	17534996	+	17534375	Chr6B	11810072	11811315	+	11810693	1.0	0.997	collinear
gene:TraesCS6B02G029300	Chr6B	17703175	17704083	-	17703629	Chr6B	11990060	11990968	-	11990514	1.0	0.974	collinear
gene:TraesCS6B02G029800	Chr6B	17998140	18002318	+	18000229	Chr6B	12047630	12051796	-	12049713	0.995	0.974	collinear
gene:TraesCS6B02G029900	Chr6B	18014716	18019567	+	18017141	Chr6B	12038389	12043177	-	12040783	0.998	0.928	collinear
gene:TraesCS6B02G030200	Chr6B	18138188	18138586	-	18138387	Chr6B	12193271	12193669	-	12193470	1.0	0.997	collinear
gene:TraesCS6B02G030300	Chr6B	18148060	18149769	-	18148914	Chr6B	12203360	12205069	-	12204214	1.0	0.998	collinear
gene:TraesCS6B02G030400	Chr6B	18164279	18169450	+	18166864	Chr6B	12219235	12224406	+	12221820	1.0	0.999	collinear
gene:TraesCS6B02G030500	Chr6B	18223876	18230089	+	18226982	Chr6B	12319853	12326066	+	12322959	1.0	1.0	collinear
gene:TraesCS6B02G030600	Chr6B	18242397	18242627	+	18242512	Chr6B	12338429	12338659	+	12338544	1.0	1.0	collinear
gene:TraesCS6B02G030700	Chr6B	18263854	18267366	+	18265610	Chr6B	12358942	12362454	+	12360698	1.0	1.0	collinear
gene:TraesCS6B02G030800	Chr6B	18298225	18299968	-	18299096	Chr6B	12393402	12395145	-	12394273	1.0	1.0	collinear
gene:TraesCS6B02G030900	Chr6B	18381079	18384455	+	18382767	Chr6B	12483183	12486559	+	12484871	1.0	1.0	collinear
gene:TraesCS6B02G031000	Chr6B	18399006	18399236	-	18399121	Chr6B	12500399	12500629	-	12500514	1.0	1.0	collinear
gene:TraesCS6B02G031100	Chr6B	18452684	18453337	-	18453010	Chr6B	12548626	12549279	-	12548952	1.0	1.0	collinear
gene:TraesCS6B02G031300	Chr6B	18593033	18596332	+	18594682	Chr6B	12687739	12691038	+	12689388	1.0	1.0	collinear
gene:TraesCS6B02G031400	Chr6B	18599126	18599449	-	18599287	Chr6B	12693832	12694155	-	12693993	1.0	1.0	collinear
gene:TraesCS6B02G031500	Chr6B	18645460	18648979	-	18647219	Chr6B	12739790	12743309	-	12741549	1.0	1.0	collinear
gene:TraesCS6B02G031600	Chr6B	18655748	18659002	-	18657375	Chr6B	12749902	12753156	-	12751529	1.0	0.999	collinear
gene:TraesCS6B02G031700	Chr6B	18729867	18734470	-	18732168	Chr6B	12823766	12828369	-	12826067	1.0	1.0	collinear
gene:TraesCS6B02G031800	Chr6B	18740478	18740906	-	18740692	Chr6B	12834377	12834805	-	12834591	1.0	0.997	collinear
gene:TraesCS6B02G031900	Chr6B	18748393	18748616	+	18748504	Chr6B	12842292	12842515	+	12842403	1.0	1.0	collinear
