gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity	segment
gene:TraesCS3D02G011900	Chr3D	4169485	4172874	+	4171179	Chr3D	4354446	4357836	+	4356141	1.0	0.997	collinear
gene:TraesCS3D02G012000	Chr3D	4179986	4182963	-	4181474	Chr3D	4364802	4367778	-	4366290	1.0	0.996	collinear
gene:TraesCS3D02G012100	Chr3D	4186858	4196619	+	4191738	Chr3D	4371674	4381176	+	4376425	1.0	0.997	collinear
gene:TraesCS3D02G012200	Chr3D	4290648	4291925	+	4291286	Chr3D	4462238	4463359	+	4462798	1.0	0.989	collinear
gene:TraesCS3D02G012500	Chr3D	4356515	4364492	-	4360503	Chr3D	4549049	4556941	-	4552995	0.966	0.917	collinear
gene:TraesCS3D02G012600	Chr3D	4393193	4399230	+	4396211	Chr3D	4583202	4589236	+	4586219	0.995	0.975	collinear
gene:TraesCS3D02G012700	Chr3D	4404864	4409493	+	4407178	Chr3D	4594663	4599290	+	4596976	1.0	0.996	collinear
gene:TraesCS3D02G013000	Chr3D	4486023	4494474	-	4490248	Chr3D	4681684	4690106	-	4685895	0.979	0.954	collinear
gene:TraesCS3D02G013100	Chr3D	4504881	4506056	+	4505468	Chr3D	4704845	4706020	+	4705432	1.0	0.997	collinear
gene:TraesCS3D02G013200	Chr3D	4648966	4650282	+	4649624	Chr3D	4846975	4848291	+	4847633	1.0	1.0	collinear
gene:TraesCS3D02G013300	Chr3D	4818149	4819489	-	4818819	Chr3D	5008065	5009405	-	5008735	1.0	1.0	collinear
gene:TraesCS3D02G013400	Chr3D	4850718	4853897	+	4852307	Chr3D	5040461	5043646	+	5042053	1.0	1.0	collinear
gene:TraesCS3D02G013500	Chr3D	4866164	4866673	-	4866418	Chr3D	5055835	5056344	-	5056089	1.0	1.0	collinear
gene:TraesCS3D02G013600	Chr3D	4949654	4950922	-	4950288	Chr3D	5138576	5139844	-	5139210	1.0	1.0	collinear
gene:TraesCS3D02G013700	Chr3D	4956998	4957663	-	4957330	Chr3D	5145681	5146346	-	5146013	1.0	1.0	collinear
gene:TraesCS3D02G013800	Chr3D	4957676	4958842	-	4958259	Chr3D	5146359	5147525	-	5146942	1.0	1.0	collinear
gene:TraesCS3D02G013900	Chr3D	4966269	4969054	-	4967661	Chr3D	5154949	5157734	-	5156341	1.0	1.0	collinear
gene:TraesCS3D02G014000	Chr3D	4969646	4973136	+	4971391	Chr3D	5158326	5161816	+	5160071	1.0	1.0	collinear
gene:TraesCS3D02G014100	Chr3D	4983872	4985642	-	4984757	Chr3D	5172273	5174043	-	5173158	1.0	1.0	collinear
gene:TraesCS3D02G014200	Chr3D	4986566	4990029	+	4988297	Chr3D	5174967	5178430	+	5176698	1.0	1.0	collinear
gene:TraesCS3D02G014300	Chr3D	4995592	4997276	+	4996434	Chr3D	5183993	5185677	+	5184835	1.0	1.0	collinear
gene:TraesCS3D02G014400	Chr3D	4998822	4999826	+	4999324	Chr3D	5187223	5188226	+	5187724	0.998	0.998	collinear
gene:TraesCS3D02G014500	Chr3D	5005701	5008249	-	5006975	Chr3D	5194058	5196606	-	5195332	1.0	1.0	collinear
gene:TraesCS3D02G014600	Chr3D	5013282	5016625	+	5014953	Chr3D	5201639	5204982	+	5203310	1.0	1.0	collinear
gene:TraesCS3D02G014700	Chr3D	5041591	5043706	+	5042648	Chr3D	5229587	5231702	+	5230644	1.0	1.0	collinear
gene:TraesCS3D02G014800	Chr3D	5147067	5148084	+	5147575	Chr3D	5334402	5335419	+	5334910	1.0	1.0	collinear
gene:TraesCS3D02G014900	Chr3D	5173752	5176386	-	5175069	Chr3D	5361160	5363794	-	5362477	1.0	1.0	collinear
gene:TraesCS3D02G015000	Chr3D	5230815	5234674	+	5232744	Chr3D	5418244	5422074	+	5420159	1.0	0.999	collinear
gene:TraesCS3D02G015100	Chr3D	5241689	5247743	-	5244716	Chr3D	5429201	5435261	-	5432231	1.0	1.0	collinear
gene:TraesCS3D02G015200	Chr3D	5372968	5376568	-	5374768	Chr3D	5557790	5561390	-	5559590	1.0	1.0	collinear
gene:TraesCS3D02G015300	Chr3D	5406391	5410203	-	5408297	Chr3D	5591022	5594834	-	5592928	1.0	1.0	collinear
gene:TraesCS3D02G015400	Chr3D	5411900	5412617	+	5412258	Chr3D	5596531	5597248	+	5596889	1.0	1.0	collinear
gene:TraesCS3D02G015500	Chr3D	5430178	5430465	-	5430321	Chr3D	5614470	5614757	-	5614613	1.0	1.0	collinear
gene:TraesCS3D02G015600	Chr3D	5601666	5605871	-	5603768	Chr3D	5788060	5792265	-	5790162	1.0	1.0	collinear
gene:TraesCS3D02G015700	Chr3D	5609005	5610435	+	5609720	Chr3D	5795399	5796829	+	5796114	1.0	1.0	collinear
gene:TraesCS3D02G015800	Chr3D	5613668	5618027	-	5615847	Chr3D	5800062	5804421	-	5802241	1.0	1.0	collinear
gene:TraesCS3D02G015900	Chr3D	5649356	5651648	+	5650502	Chr3D	5835671	5837963	+	5836817	1.0	1.0	collinear
gene:TraesCS3D02G016000	Chr3D	5654770	5660596	+	5657683	Chr3D	5841085	5847027	+	5844056	1.0	0.977	collinear
gene:TraesCS3D02G016100	Chr3D	5680014	5681497	-	5680755	Chr3D	5866016	5867499	-	5866757	1.0	1.0	collinear
gene:TraesCS3D02G016200	Chr3D	5725298	5726713	+	5726005	Chr3D	5914144	5915559	+	5914851	1.0	1.0	collinear
gene:TraesCS3D02G016300	Chr3D	5733130	5737195	-	5735162	Chr3D	5921976	5926047	-	5924011	1.0	0.999	collinear
gene:TraesCS3D02G016400	Chr3D	5757697	5761111	-	5759404	Chr3D	5946024	5949435	-	5947729	1.0	1.0	collinear
gene:TraesCS3D02G016500	Chr3D	5790619	5794367	+	5792493	Chr3D	5978522	5982270	+	5980396	1.0	1.0	collinear
gene:TraesCS3D02G016600	Chr3D	5802877	5804191	+	5803534	Chr3D	5990604	5991918	+	5991261	1.0	1.0	collinear
gene:TraesCS3D02G016700	Chr3D	5810253	5811188	+	5810720	Chr3D	5997603	5998538	+	5998070	1.0	1.0	collinear
gene:TraesCS3D02G016800	Chr3D	5812552	5813779	-	5813165	Chr3D	5999902	6001129	-	6000515	1.0	0.998	collinear
gene:TraesCS3D02G016900	Chr3D	5814394	5815759	-	5815076	Chr3D	6001744	6003109	-	6002426	1.0	1.0	collinear
gene:TraesCS3D02G017000	Chr3D	5856669	5858004	-	5857336	Chr3D	6043968	6045303	-	6044635	1.0	1.0	collinear
gene:TraesCS3D02G017100	Chr3D	5861814	5863543	+	5862678	Chr3D	6048883	6050612	+	6049747	1.0	1.0	collinear
gene:TraesCS3D02G017200	Chr3D	5864830	5866648	-	5865739	Chr3D	6051899	6053717	-	6052808	1.0	1.0	collinear
gene:TraesCS3D02G017300	Chr3D	5869810	5873304	+	5871557	Chr3D	6056879	6060373	+	6058626	1.0	1.0	collinear
gene:TraesCS3D02G017400	Chr3D	5875424	5880650	-	5878037	Chr3D	6062493	6067719	-	6065106	1.0	0.999	collinear
gene:TraesCS3D02G017500	Chr3D	6009195	6012248	+	6010721	Chr3D	6198481	6201533	+	6200007	1.0	1.0	collinear
gene:TraesCS3D02G017600	Chr3D	6013194	6015417	-	6014305	Chr3D	6202481	6204704	-	6203592	1.0	1.0	collinear
gene:TraesCS3D02G017700	Chr3D	6016878	6020801	-	6018839	Chr3D	6206165	6210122	-	6208143	1.0	1.0	collinear
gene:TraesCS3D02G017800	Chr3D	6021794	6023847	-	6022820	Chr3D	6211115	6213168	-	6212141	1.0	1.0	collinear
gene:TraesCS3D02G017900	Chr3D	6030116	6034026	+	6032071	Chr3D	6219437	6223241	+	6221339	1.0	1.0	collinear
gene:TraesCS3D02G018000	Chr3D	6060901	6068841	+	6064871	Chr3D	6248629	6256569	+	6252599	1.0	1.0	collinear
gene:TraesCS3D02G018100	Chr3D	6140574	6142644	+	6141609	Chr3D	6326221	6328291	+	6327256	1.0	1.0	collinear
gene:TraesCS3D02G018200	Chr3D	6146779	6149852	-	6148315	Chr3D	6332427	6335500	-	6333963	1.0	1.0	collinear
gene:TraesCS3D02G018300	Chr3D	6167260	6169993	-	6168626	Chr3D	6352903	6355636	-	6354269	1.0	1.0	collinear
gene:TraesCS3D02G018400	Chr3D	6176969	6180284	-	6178626	Chr3D	6362612	6365927	-	6364269	1.0	1.0	collinear
gene:TraesCS3D02G018500	Chr3D	6193030	6193813	+	6193421	Chr3D	6378673	6379456	+	6379064	1.0	1.0	collinear
gene:TraesCS3D02G018600	Chr3D	6195940	6197761	-	6196850	Chr3D	6381583	6383404	-	6382493	1.0	1.0	collinear
gene:TraesCS3D02G018700	Chr3D	6332694	6338567	+	6335630	Chr3D	6517499	6523372	+	6520435	1.0	1.0	collinear
gene:TraesCS3D02G018800	Chr3D	6339983	6345137	-	6342560	Chr3D	6524788	6529843	-	6527315	1.0	1.0	collinear
gene:TraesCS3D02G018900	Chr3D	6402986	6406703	-	6404844	Chr3D	6590123	6593840	-	6591981	1.0	1.0	collinear
gene:TraesCS3D02G019000	Chr3D	6409208	6414977	+	6412092	Chr3D	6596345	6601911	+	6599128	1.0	1.0	collinear
gene:TraesCS3D02G019100	Chr3D	6424580	6426506	-	6425543	Chr3D	6611229	6613155	-	6612192	1.0	1.0	collinear
gene:TraesCS3D02G019200	Chr3D	6429393	6431005	+	6430199	Chr3D	6616042	6617654	+	6616848	1.0	0.999	collinear
gene:TraesCS3D02G019300	Chr3D	6454547	6456104	-	6455325	Chr3D	6641198	6642755	-	6641976	1.0	0.999	collinear
gene:TraesCS3D02G019400	Chr3D	6459775	6460973	-	6460374	Chr3D	6646426	6647624	-	6647025	1.0	1.0	collinear
gene:TraesCS3D02G019500	Chr3D	6465027	6465890	-	6465458	Chr3D	6651507	6652370	-	6651938	1.0	1.0	collinear
gene:TraesCS3D02G019600	Chr3D	6529685	6529972	-	6529828	Chr3D	6715011	6715298	-	6715154	1.0	1.0	collinear
gene:TraesCS3D02G019700	Chr3D	6661700	6666999	+	6664349	Chr3D	6844618	6849923	+	6847270	1.0	0.999	collinear
gene:TraesCS3D02G019800	Chr3D	6676491	6678131	+	6677311	Chr3D	6859415	6861055	+	6860235	1.0	1.0	collinear
gene:TraesCS3D02G019900	Chr3D	6726405	6730004	+	6728204	Chr3D	6909203	6912801	+	6911002	1.0	1.0	collinear
gene:TraesCS3D02G020000	Chr3D	6730187	6733680	-	6731933	Chr3D	6912984	6916477	-	6914730	1.0	1.0	collinear
gene:TraesCS3D02G020100	Chr3D	6737975	6739045	-	6738510	Chr3D	6920882	6921952	-	6921417	1.0	1.0	collinear
gene:TraesCS3D02G020200	Chr3D	6745804	6753986	+	6749895	Chr3D	6928622	6936804	+	6932713	1.0	1.0	collinear
gene:TraesCS3D02G020300	Chr3D	6754571	6754816	+	6754693	Chr3D	6937389	6937634	+	6937511	1.0	1.0	collinear
gene:TraesCS3D02G020400	Chr3D	6860952	6863358	-	6862155	Chr3D	7046258	7048664	-	7047461	1.0	0.999	collinear
gene:TraesCS3D02G020500	Chr3D	6949696	6950286	+	6949991	Chr3D	7134977	7135567	+	7135272	1.0	1.0	collinear
gene:TraesCS3D02G020600	Chr3D	6967976	6969806	+	6968891	Chr3D	7153093	7154923	+	7154008	1.0	1.0	collinear
gene:TraesCS3D02G020700	Chr3D	6971034	6972707	-	6971870	Chr3D	7156151	7157824	-	7156987	1.0	1.0	collinear
gene:TraesCS3D02G020800	Chr3D	6974954	6977481	+	6976217	Chr3D	7160069	7162596	+	7161332	1.0	1.0	collinear
gene:TraesCS3D02G021000	Chr3D	7019184	7020276	+	7019730	Chr3D	7203856	7204948	+	7204402	1.0	0.999	collinear
gene:TraesCS3D02G021100	Chr3D	7022394	7023338	-	7022866	Chr3D	7207066	7208010	-	7207538	1.0	1.0	collinear
gene:TraesCS3D02G021200	Chr3D	7028152	7028934	+	7028543	Chr3D	7212671	7213453	+	7213062	1.0	1.0	collinear
gene:TraesCS3D02G021300	Chr3D	7031159	7034403	-	7032781	Chr3D	7215678	7218922	-	7217300	1.0	1.0	collinear
gene:TraesCS3D02G021400	Chr3D	7089626	7090567	-	7090096	Chr3D	7273726	7274667	-	7274196	1.0	1.0	collinear
gene:TraesCS3D02G021500	Chr3D	7094080	7094604	+	7094342	Chr3D	7278180	7278704	+	7278442	1.0	1.0	collinear
gene:TraesCS3D02G021600	Chr3D	7102512	7107200	-	7104856	Chr3D	7286611	7291299	-	7288955	1.0	1.0	collinear
gene:TraesCS3D02G021700	Chr3D	7122252	7124816	-	7123534	Chr3D	7306083	7308647	-	7307365	1.0	1.0	collinear
gene:TraesCS3D02G021800	Chr3D	7129785	7134595	+	7132190	Chr3D	7313537	7318347	+	7315942	1.0	1.0	collinear
gene:TraesCS3D02G021900	Chr3D	7165483	7168646	+	7167064	Chr3D	7346031	7348954	+	7347492	1.0	1.0	collinear
gene:TraesCS3D02G022000	Chr3D	7171959	7173620	+	7172789	Chr3D	7352267	7353928	+	7353097	1.0	1.0	collinear
gene:TraesCS3D02G022100	Chr3D	7177346	7178987	+	7178166	Chr3D	7357654	7359295	+	7358474	1.0	1.0	collinear
gene:TraesCS3D02G022200	Chr3D	7181350	7185372	+	7183361	Chr3D	7361503	7365525	+	7363514	1.0	1.0	collinear
gene:TraesCS3D02G022300	Chr3D	7185896	7186717	-	7186306	Chr3D	7366049	7366870	-	7366459	1.0	1.0	collinear
gene:TraesCS3D02G022400	Chr3D	7219253	7227153	+	7223203	Chr3D	7393447	7401347	+	7397397	1.0	1.0	collinear
gene:TraesCS3D02G022500	Chr3D	7228063	7229549	+	7228806	Chr3D	7402257	7403743	+	7403000	1.0	1.0	collinear
gene:TraesCS3D02G022600	Chr3D	7230582	7242955	-	7236768	Chr3D	7404776	7417009	-	7410892	1.0	1.0	collinear
gene:TraesCS3D02G022700	Chr3D	7243598	7244977	-	7244287	Chr3D	7417652	7419031	-	7418341	1.0	1.0	collinear
gene:TraesCS3D02G022800	Chr3D	7253767	7254330	+	7254048	Chr3D	7427714	7428277	+	7427995	1.0	1.0	collinear
gene:TraesCS3D02G022900	Chr3D	7256680	7268617	-	7262648	Chr3D	7430358	7442284	-	7436321	0.996	0.996	collinear
gene:TraesCS3D02G023000	Chr3D	7287231	7290690	-	7288960	Chr3D	7460736	7464195	-	7462465	1.0	1.0	collinear
gene:TraesCS3D02G023100	Chr3D	7336478	7340461	+	7338469	Chr3D	7509832	7513815	+	7511823	1.0	1.0	collinear
gene:TraesCS3D02G023200	Chr3D	7405848	7412003	+	7408925	Chr3D	7578690	7584845	+	7581767	1.0	0.999	collinear
gene:TraesCS3D02G023300	Chr3D	7421065	7423893	-	7422479	Chr3D	7593951	7596779	-	7595365	1.0	1.0	collinear
gene:TraesCS3D02G023400	Chr3D	7430150	7430404	-	7430277	Chr3D	7603036	7603290	-	7603163	1.0	1.0	collinear
gene:TraesCS3D02G023500	Chr3D	7432917	7435989	+	7434453	Chr3D	7605537	7608609	+	7607073	1.0	1.0	collinear
gene:TraesCS3D02G023600	Chr3D	7496834	7501605	-	7499219	Chr3D	7668527	7673298	-	7670912	1.0	1.0	collinear
gene:TraesCS3D02G023700	Chr3D	7526510	7531543	+	7529026	Chr3D	7698056	7703001	+	7700528	1.0	0.999	collinear
gene:TraesCS3D02G023800	Chr3D	7553268	7554851	+	7554059	Chr3D	7718895	7720478	+	7719686	1.0	1.0	collinear
gene:TraesCS3D02G023900	Chr3D	7589988	7593971	+	7591979	Chr3D	7755444	7759427	+	7757435	1.0	0.999	collinear
gene:TraesCS3D02G024000	Chr3D	7594476	7595769	+	7595122	Chr3D	7759932	7761225	+	7760578	1.0	1.0	collinear
gene:TraesCS3D02G024100	Chr3D	7605843	7613892	-	7609867	Chr3D	7771126	7778951	-	7775038	1.0	1.0	collinear
gene:TraesCS3D02G024200	Chr3D	7695031	7696076	+	7695553	Chr3D	7859214	7860259	+	7859736	1.0	1.0	collinear
gene:TraesCS3D02G024300	Chr3D	8146622	8148295	+	8147458	Chr3D	8306882	8308555	+	8307718	1.0	1.0	collinear
