gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity	segment
gene:TraesCS7A02G005100	Chr7A	2693834	2700660	-	2697247	Chr7A	5611145	5617916	-	5614530	0.994	0.986	collinear
gene:TraesCS7A02G007500	Chr7A	3411625	3416122	+	3413873	Chr7A	6834604	6839088	-	6836846	0.987	0.933	collinear
gene:TraesCS7A02G007882	Chr7A	3570736	3573905	-	3572320	Chr7A	6575385	6578556	-	6576970	1.0	0.997	collinear
gene:TraesCS7A02G007900	Chr7A	3580873	3585505	+	3583189	Chr7A	6585753	6590379	+	6588066	0.976	0.951	collinear
gene:TraesCS7A02G008300	Chr7A	3779199	3783131	+	3781165	Chr7A	7538291	7542150	+	7540220	0.999	0.982	collinear
gene:TraesCS7A02G008500	Chr7A	3839735	3844561	-	3842148	Chr7A	7590418	7595244	-	7592831	0.998	0.988	collinear
gene:TraesCS7A02G008600	Chr7A	3845648	3850869	-	3848258	Chr7A	7596345	7601559	-	7598952	0.988	0.967	collinear
gene:TraesCS7A02G008700	Chr7A	3851015	3853082	+	3852048	Chr7A	7601716	7603747	+	7602731	0.997	0.937	collinear
gene:TraesCS7A02G008800	Chr7A	3858931	3862202	-	3860566	Chr7A	7609111	7612376	-	7610743	1.0	0.998	collinear
gene:TraesCS7A02G008900	Chr7A	3906483	3911596	-	3909039	Chr7A	7685222	7690420	-	7687821	0.985	0.917	collinear
gene:TraesCS7A02G009100	Chr7A	3982822	3986635	-	3984728	Chr7A	7772619	7776539	-	7774579	1.0	0.975	collinear
gene:TraesCS7A02G009200	Chr7A	4014507	4017160	-	4015833	Chr7A	7865880	7868534	-	7867207	1.0	0.984	collinear
gene:TraesCS7A02G009300	Chr7A	4020726	4021894	+	4021310	Chr7A	7871845	7873051	+	7872448	1.0	0.959	collinear
gene:TraesCS7A02G009400	Chr7A	4067455	4072522	-	4069988	Chr7A	7889242	7894566	-	7891904	1.0	0.986	collinear
gene:TraesCS7A02G009500	Chr7A	4206019	4209108	-	4207563	Chr7A	7935228	7938269	-	7936748	0.997	0.985	collinear
gene:TraesCS7A02G009700	Chr7A	4327689	4330356	-	4329022	Chr7A	7983674	7986337	-	7985005	1.0	0.977	collinear
gene:TraesCS7A02G009800	Chr7A	4429532	4435570	-	4432551	Chr7A	8073207	8077163	-	8075185	0.975	0.949	collinear
gene:TraesCS7A02G009900	Chr7A	4472189	4483221	-	4477705	Chr7A	8108025	8117682	-	8112853	0.984	0.981	collinear
gene:TraesCS7A02G010000	Chr7A	4528469	4531271	-	4529870	Chr7A	8169435	8172226	-	8170830	0.992	0.956	collinear
gene:TraesCS7A02G010100	Chr7A	4555704	4559858	-	4557781	Chr7A	8180892	8184760	-	8182826	0.991	0.973	collinear
gene:TraesCS7A02G010200	Chr7A	4625252	4629547	+	4627399	Chr7A	8235929	8240170	+	8238049	0.995	0.975	collinear
gene:TraesCS7A02G010600	Chr7A	4763894	4767227	+	4765560	Chr7A	8386232	8389590	+	8387911	0.998	0.976	collinear
gene:TraesCS7A02G010800	Chr7A	4891028	4897792	+	4894410	Chr7A	8408177	8414585	+	8411381	0.926	0.904	collinear
gene:TraesCS7A02G011700	Chr7A	5077671	5086399	-	5082035	Chr7A	8447333	8456050	-	8451691	0.997	0.994	collinear
gene:TraesCS7A02G011800	Chr7A	5151100	5153543	+	5152321	Chr7A	8520036	8522949	+	8521492	1.0	0.99	collinear
gene:TraesCS7A02G011900	Chr7A	5180089	5184384	-	5182236	Chr7A	8555585	8559837	-	8557711	0.989	0.977	collinear
gene:TraesCS7A02G012000	Chr7A	5199401	5202155	+	5200778	Chr7A	8565061	8567848	+	8566454	1.0	0.993	collinear
gene:TraesCS7A02G013300	Chr7A	5910601	5911795	+	5911198	Chr7A	8951497	8952691	+	8952094	1.0	0.994	collinear
gene:TraesCS7A02G013700	Chr7A	6297519	6300866	+	6299192	Chr7A	9217607	9220947	+	9219277	0.997	0.979	collinear
gene:TraesCS7A02G014000	Chr7A	6325342	6328861	-	6327101	Chr7A	9261255	9264744	-	9262999	1.0	0.995	collinear
gene:TraesCS7A02G014100	Chr7A	6330481	6333318	+	6331899	Chr7A	9266364	9269210	+	9267787	1.0	0.996	collinear
gene:TraesCS7A02G014200	Chr7A	6334277	6338101	-	6336189	Chr7A	9270168	9273991	-	9272079	0.997	0.989	collinear
gene:TraesCS7A02G014600	Chr7A	6495347	6500530	-	6497938	Chr7A	9388623	9393784	-	9391203	0.994	0.987	collinear
gene:TraesCS7A02G014700	Chr7A	6503047	6509696	+	6506371	Chr7A	9394925	9401262	+	9398093	0.996	0.952	collinear
gene:TraesCS7A02G015000	Chr7A	6535850	6544814	-	6540332	Chr7A	9462808	9471912	-	9467360	0.993	0.98	collinear
gene:TraesCS7A02G015100	Chr7A	6595334	6598800	+	6597067	Chr7A	9525086	9531439	+	9528262	1.0	0.983	collinear
gene:TraesCS7A02G015700	Chr7A	6755752	6756326	+	6756039	Chr7A	9732137	9732712	+	9732424	0.985	0.985	collinear
gene:TraesCS7A02G015800	Chr7A	6768806	6776212	+	6772509	Chr7A	9743822	9746522	+	9745172	1.0	0.982	collinear
gene:TraesCS7A02G015900	Chr7A	6802504	6803997	+	6803250	Chr7A	9759551	9761056	+	9760303	0.997	0.968	collinear
gene:TraesCS7A02G016000	Chr7A	6845713	6849482	-	6847597	Chr7A	9775680	9779283	-	9777481	1.0	0.989	collinear
gene:TraesCS7A02G016100	Chr7A	6863811	6867372	+	6865591	Chr7A	9915809	9919354	+	9917581	0.993	0.982	collinear
gene:TraesCS7A02G016200	Chr7A	6882679	6884497	+	6883588	Chr7A	9932071	9933878	+	9932974	0.993	0.96	collinear
gene:TraesCS7A02G017300	Chr7A	7521990	7524667	+	7523328	Chr7A	10664432	10667077	+	10665754	0.995	0.95	collinear
gene:TraesCS7A02G017400	Chr7A	7583834	7586155	-	7584994	Chr7A	10728960	10731281	-	10730120	1.0	0.997	collinear
gene:TraesCS7A02G017500	Chr7A	7586504	7592996	-	7589750	Chr7A	10731634	10738124	-	10734879	0.998	0.993	collinear
gene:TraesCS7A02G017600	Chr7A	7593222	7597690	+	7595456	Chr7A	10738360	10742821	+	10740590	0.975	0.95	collinear
gene:TraesCS7A02G017700	Chr7A	7598040	7600527	+	7599283	Chr7A	10743170	10745656	+	10744413	0.999	0.997	collinear
gene:TraesCS7A02G017800	Chr7A	7628704	7630503	+	7629603	Chr7A	10782607	10784406	+	10783506	1.0	0.997	collinear
gene:TraesCS7A02G017900	Chr7A	7634073	7635412	+	7634742	Chr7A	10787949	10789275	+	10788612	0.974	0.921	collinear
gene:TraesCS7A02G018100	Chr7A	7702333	7704085	+	7703209	Chr7A	10871644	10873395	+	10872519	0.998	0.98	collinear
gene:TraesCS7A02G018200	Chr7A	7727287	7730698	-	7728992	Chr7A	10902228	10905690	-	10903959	0.987	0.978	collinear
gene:TraesCS7A02G018300	Chr7A	7765603	7768738	+	7767170	Chr7A	10922407	10925542	+	10923974	1.0	0.992	collinear
gene:TraesCS7A02G018400	Chr7A	7772601	7774409	-	7773505	Chr7A	10929063	10930871	-	10929967	1.0	0.998	collinear
gene:TraesCS7A02G019100	Chr7A	7912911	7913099	+	7913005	Chr7A	11038669	11038857	+	11038763	1.0	0.978	collinear
gene:TraesCS7A02G019000	Chr7A	7912502	7915519	-	7914010	Chr7A	11038259	11041316	-	11039787	1.0	0.982	collinear
gene:TraesCS7A02G019200	Chr7A	7918966	7921551	+	7920258	Chr7A	11045091	11047676	+	11046383	1.0	0.997	collinear
gene:TraesCS7A02G019300	Chr7A	7934137	7934984	-	7934560	Chr7A	11064478	11065322	-	11064900	0.995	0.979	collinear
gene:TraesCS7A02G019400	Chr7A	7936758	7939018	+	7937888	Chr7A	11067067	11069334	+	11068200	0.997	0.989	collinear
gene:TraesCS7A02G020100	Chr7A	8251456	8256984	-	8254220	Chr7A	11133514	11139040	-	11136277	0.999	0.994	collinear
gene:TraesCS7A02G020200	Chr7A	8258531	8262673	-	8260602	Chr7A	11140149	11144074	-	11142111	0.998	0.995	collinear
gene:TraesCS7A02G020300	Chr7A	8263242	8266242	-	8264742	Chr7A	11144634	11147636	-	11146135	1.0	0.993	collinear
gene:TraesCS7A02G020400	Chr7A	8371523	8373717	+	8372620	Chr7A	11269668	11271857	+	11270762	0.998	0.995	collinear
gene:TraesCS7A02G020500	Chr7A	8373731	8376623	-	8375177	Chr7A	11271871	11274781	-	11273326	0.997	0.992	collinear
gene:TraesCS7A02G020600	Chr7A	8381127	8383458	+	8382292	Chr7A	11279167	11281600	+	11280383	1.0	0.904	collinear
gene:TraesCS7A02G020700	Chr7A	8403648	8404295	-	8403971	Chr7A	11297668	11298315	-	11297991	1.0	0.993	collinear
gene:TraesCS7A02G020900	Chr7A	8529069	8530698	+	8529883	Chr7A	11323813	11325445	+	11324629	1.0	0.983	collinear
gene:TraesCS7A02G021105	Chr7A	8653739	8656192	+	8654965	Chr7A	11495218	11497672	+	11496445	0.998	0.991	collinear
gene:TraesCS7A02G021900	Chr7A	8802585	8803740	-	8803162	Chr7A	11602971	11604129	-	11603550	1.0	0.971	collinear
gene:TraesCS7A02G022400	Chr7A	8893268	8894651	-	8893959	Chr7A	11745784	11747165	-	11746474	0.998	0.993	collinear
gene:TraesCS7A02G022500	Chr7A	8895256	8899379	-	8897317	Chr7A	11747770	11751873	-	11749821	0.994	0.965	collinear
gene:TraesCS7A02G022600	Chr7A	8914366	8917369	+	8915867	Chr7A	11775998	11778991	+	11777494	1.0	0.985	collinear
gene:TraesCS7A02G022900	Chr7A	9007919	9011947	+	9009933	Chr7A	11803476	11806294	+	11804885	0.981	0.956	collinear
gene:TraesCS7A02G023000	Chr7A	9012103	9014468	+	9013285	Chr7A	11806491	11807952	+	11807221	0.996	0.987	collinear
gene:TraesCS7A02G023100	Chr7A	9108309	9110338	-	9109323	Chr7A	11912004	11914029	-	11913016	0.997	0.989	collinear
gene:TraesCS7A02G023142	Chr7A	9158546	9159031	-	9158788	Chr7A	11977503	11977988	-	11977745	1.0	0.983	collinear
gene:TraesCS7A02G023200	Chr7A	9262658	9263762	-	9263210	Chr7A	12382748	12383852	-	12383300	1.0	0.991	collinear
gene:TraesCS7A02G023300	Chr7A	9318501	9319158	-	9318829	Chr7A	12417759	12418416	-	12418087	1.0	0.971	collinear
gene:TraesCS7A02G023400	Chr7A	9327923	9335785	+	9331854	Chr7A	12435117	12443222	+	12439169	1.0	0.994	collinear
gene:TraesCS7A02G023600	Chr7A	9364144	9364776	+	9364460	Chr7A	12452716	12453348	+	12453032	1.0	0.992	collinear
gene:TraesCS7A02G023800	Chr7A	9411200	9413168	+	9412184	Chr7A	12507732	12509703	+	12508717	1.0	0.992	collinear
gene:TraesCS7A02G024300	Chr7A	9682564	9683373	-	9682968	Chr7A	12823316	12824125	-	12823720	1.0	0.988	collinear
gene:TraesCS7A02G024400	Chr7A	9687197	9688109	-	9687653	Chr7A	12828321	12829232	-	12828776	0.998	0.986	collinear
gene:TraesCS7A02G024500	Chr7A	9688722	9694491	-	9691606	Chr7A	12894482	12900510	-	12897496	0.954	0.924	collinear
gene:TraesCS7A02G024600	Chr7A	9719138	9720574	-	9719856	Chr7A	12912463	12913847	-	12913155	0.947	0.907	collinear
gene:TraesCS7A02G024800	Chr7A	9751973	9753961	+	9752967	Chr7A	12939238	12941223	+	12940230	1.0	0.997	collinear
gene:TraesCS7A02G024900	Chr7A	9754538	9756808	+	9755673	Chr7A	12941800	12944063	+	12942931	0.998	0.991	collinear
gene:TraesCS7A02G025000	Chr7A	9756977	9757735	+	9757356	Chr7A	12944232	12944990	+	12944611	1.0	0.993	collinear
gene:TraesCS7A02G026000	Chr7A	10351399	10354121	-	10352760	Chr7A	13379176	13381856	-	13380516	0.991	0.929	collinear
gene:TraesCS7A02G026100	Chr7A	10357487	10358891	-	10358189	Chr7A	13386014	13387418	-	13386716	1.0	0.974	collinear
gene:TraesCS7A02G026200	Chr7A	10380433	10381519	+	10380976	Chr7A	13406904	13407980	+	13407442	0.994	0.969	collinear
gene:TraesCS7A02G026800	Chr7A	10646917	10647141	-	10647029	Chr7A	13439528	13439752	-	13439640	0.995	0.933	collinear
gene:TraesCS7A02G027100	Chr7A	10884451	10885595	+	10885023	Chr7A	13484223	13485479	+	13484851	0.992	0.909	collinear
gene:TraesCS7A02G027600	Chr7A	11052777	11054056	-	11053416	Chr7A	13554467	13555740	-	13555103	0.994	0.964	collinear
gene:TraesCS7A02G027700	Chr7A	11084872	11088792	+	11086832	Chr7A	13567529	13571449	+	13569489	1.0	0.992	collinear
gene:TraesCS7A02G027800	Chr7A	11091491	11101081	+	11096286	Chr7A	13595928	13605510	+	13600719	0.998	0.994	collinear
gene:TraesCS7A02G027900	Chr7A	11102010	11105277	-	11103643	Chr7A	13606442	13609477	-	13607959	1.0	0.989	collinear
gene:TraesCS7A02G028100	Chr7A	11265568	11266179	+	11265873	Chr7A	13692015	13692612	+	13692313	0.977	0.947	collinear
gene:TraesCS7A02G028200	Chr7A	11310916	11311786	-	11311351	Chr7A	13725018	13725899	-	13725458	1.0	0.97	collinear
gene:TraesCS7A02G033300	Chr7A	14618057	14619934	+	14618995	Chr7A	16485413	16487152	-	16486282	0.971	0.965	collinear
gene:TraesCS7A02G033400	Chr7A	14620626	14622331	-	14621478	Chr7A	16483016	16484721	+	16483868	1.0	0.995	collinear
gene:TraesCS7A02G033500	Chr7A	14730005	14735062	+	14732533	Chr7A	16372842	16377871	-	16375356	0.995	0.994	collinear
gene:TraesCS7A02G033700	Chr7A	14810716	14819295	+	14815005	Chr7A	16257369	16266152	-	16261760	0.988	0.932	collinear
gene:TraesCS7A02G033800	Chr7A	14820290	14821438	-	14820864	Chr7A	16255075	16256223	+	16255649	1.0	0.968	collinear
gene:TraesCS7A02G033900	Chr7A	14848028	14848561	-	14848294	Chr7A	16233023	16233556	+	16233289	1.0	0.994	collinear
gene:TraesCS7A02G034000	Chr7A	14894307	14896510	-	14895408	Chr7A	16184805	16187008	+	16185906	1.0	0.996	collinear
gene:TraesCS7A02G034100	Chr7A	14918298	14920339	-	14919318	Chr7A	16169559	16171622	+	16170590	0.999	0.949	collinear
gene:TraesCS7A02G034200	Chr7A	14931801	14932945	+	14932373	Chr7A	16120602	16121749	-	16121175	1.0	0.983	collinear
gene:TraesCS7A02G034300	Chr7A	15005336	15007065	+	15006200	Chr7A	15959917	15961646	-	15960781	1.0	0.996	collinear
gene:TraesCS7A02G034400	Chr7A	15035861	15039994	+	15037927	Chr7A	15927080	15931215	-	15929147	1.0	0.995	collinear
gene:TraesCS7A02G034600	Chr7A	15085180	15090586	+	15087883	Chr7A	15861484	15866883	-	15864183	0.995	0.989	collinear
gene:TraesCS7A02G034616	Chr7A	15099315	15102229	+	15100772	Chr7A	15604710	15607752	-	15606231	0.999	0.948	collinear
gene:TraesCS7A02G034700	Chr7A	15274533	15276305	-	15275419	Chr7A	15409420	15411199	+	15410309	1.0	0.992	collinear
gene:TraesCS7A02G034800	Chr7A	15283417	15284514	-	15283965	Chr7A	15401393	15402490	+	15401941	1.0	0.994	collinear
gene:TraesCS7A02G034900	Chr7A	15523755	15525871	-	15524813	Chr7A	15184385	15186480	+	15185432	0.99	0.986	collinear
gene:TraesCS7A02G035200	Chr7A	15639003	15639854	-	15639428	Chr7A	15134871	15135725	+	15135298	1.0	0.989	collinear
gene:TraesCS7A02G035300	Chr7A	15688730	15689572	-	15689151	Chr7A	15071358	15072203	+	15071780	1.0	0.986	collinear
gene:TraesCS7A02G035400	Chr7A	15694071	15696797	+	15695434	Chr7A	15064287	15067013	-	15065650	1.0	0.997	collinear
gene:TraesCS7A02G035500	Chr7A	15697493	15698020	-	15697756	Chr7A	15063064	15063591	+	15063327	1.0	0.998	collinear
gene:TraesCS7A02G035600	Chr7A	15701697	15702218	-	15701957	Chr7A	15058890	15059411	+	15059150	1.0	0.998	collinear
gene:TraesCS7A02G035700	Chr7A	15792016	15802216	-	15797116	Chr7A	14931212	14936551	+	14933881	0.917	0.91	collinear
gene:TraesCS7A02G035800	Chr7A	15815497	15816669	+	15816083	Chr7A	14948768	14949940	-	14949354	1.0	0.996	collinear
gene:TraesCS7A02G035884	Chr7A	15957212	15957450	-	15957331	Chr7A	14802608	14802847	+	14802727	1.0	0.991	collinear
gene:TraesCS7A02G036000	Chr7A	16016350	16023391	-	16019870	Chr7A	14747220	14754261	+	14750740	1.0	1.0	collinear
gene:TraesCS7A02G036100	Chr7A	16163476	16164708	-	16164092	Chr7A	14604300	14605532	+	14604916	1.0	1.0	collinear
gene:TraesCS7A02G036200	Chr7A	16298126	16303413	-	16300769	Chr7A	14466561	14471848	+	14469204	1.0	1.0	collinear
gene:TraesCS7A02G036300	Chr7A	16315823	16316947	+	16316385	Chr7A	14453253	14454377	-	14453815	1.0	1.0	collinear
gene:TraesCS7A02G036400	Chr7A	16378598	16393609	+	16386103	Chr7A	14377006	14392128	-	14384567	1.0	1.0	collinear
gene:TraesCS7A02G036500	Chr7A	16423808	16429362	+	16426585	Chr7A	14341340	14346894	-	14344117	1.0	1.0	collinear
gene:TraesCS7A02G036600	Chr7A	16430045	16432218	-	16431131	Chr7A	14338484	14340657	+	14339570	1.0	1.0	collinear
gene:TraesCS7A02G036700	Chr7A	16432948	16436248	-	16434598	Chr7A	14334454	14337754	+	14336104	1.0	0.999	collinear
gene:TraesCS7A02G036800	Chr7A	16603591	16604064	+	16603827	Chr7A	14167746	14168219	-	14167982	1.0	1.0	collinear
gene:TraesCS7A02G036900	Chr7A	16636312	16636527	-	16636419	Chr7A	14135423	14135638	+	14135530	1.0	1.0	collinear
gene:TraesCS7A02G037000	Chr7A	16642604	16645386	-	16643995	Chr7A	14126564	14129346	+	14127955	1.0	0.999	collinear
gene:TraesCS7A02G037100	Chr7A	16649925	16652642	+	16651283	Chr7A	14119308	14122025	-	14120666	1.0	1.0	collinear
gene:TraesCS7A02G037200	Chr7A	16669123	16696075	+	16682599	Chr7A	14076475	14103269	-	14089872	1.0	0.999	collinear
gene:TraesCS7A02G037400	Chr7A	16729356	16731429	+	16730392	Chr7A	14038321	14040394	-	14039357	1.0	0.999	collinear
gene:TraesCS7A02G037500	Chr7A	16751191	16753555	+	16752373	Chr7A	14016702	14019066	-	14017884	1.0	0.999	collinear
gene:TraesCS7A02G037800	Chr7A	16876948	16877250	-	16877099	Chr7A	22258970	22259272	+	22259121	1.0	1.0	collinear
gene:TraesCS7A02G037900	Chr7A	17028160	17029440	+	17028800	Chr7A	22112081	22113361	-	22112721	1.0	1.0	collinear
gene:TraesCS7A02G038000	Chr7A	17110795	17112081	+	17111438	Chr7A	22030457	22031743	-	22031100	1.0	1.0	collinear
gene:TraesCS7A02G038100	Chr7A	17161185	17161962	-	17161573	Chr7A	21981478	21982255	+	21981866	1.0	1.0	collinear
gene:TraesCS7A02G038200	Chr7A	17208181	17208627	+	17208404	Chr7A	21935593	21936039	-	21935816	1.0	1.0	collinear
gene:TraesCS7A02G038300	Chr7A	17266888	17278199	-	17272543	Chr7A	21866768	21878064	+	21872416	1.0	0.999	collinear
gene:TraesCS7A02G038400	Chr7A	17327692	17331722	+	17329707	Chr7A	21814586	21818616	-	21816601	1.0	1.0	collinear
gene:TraesCS7A02G038500	Chr7A	17335141	17338929	+	17337035	Chr7A	21807380	21811168	-	21809274	1.0	0.999	collinear
gene:TraesCS7A02G038600	Chr7A	17357803	17365690	-	17361746	Chr7A	21781485	21788471	+	21784978	0.939	0.934	collinear
gene:TraesCS7A02G038900	Chr7A	17422267	17425904	-	17424085	Chr7A	21738273	21741910	+	21740091	1.0	0.998	collinear
gene:TraesCS7A02G039100	Chr7A	17439793	17444552	-	17442172	Chr7A	21720630	21725389	+	21723009	1.0	0.999	collinear
gene:TraesCS7A02G039200	Chr7A	17466329	17467637	-	17466983	Chr7A	21697562	21698870	+	21698216	1.0	1.0	collinear
gene:TraesCS7A02G039300	Chr7A	17694548	17697955	-	17696251	Chr7A	21470779	21474187	+	21472483	1.0	0.989	collinear
gene:TraesCS7A02G040400	Chr7A	18738374	18739999	+	18739186	Chr7A	21213900	21215490	-	21214695	0.954	0.924	collinear
gene:TraesCS7A02G040500	Chr7A	18792217	18795483	-	18793850	Chr7A	21094281	21097529	+	21095905	0.99	0.947	collinear
gene:TraesCS7A02G040700	Chr7A	18877009	18883267	-	18880138	Chr7A	21025205	21031469	+	21028337	1.0	0.997	collinear
gene:TraesCS7A02G040900	Chr7A	19002179	19007777	+	19004978	Chr7A	20945804	20951378	-	20948591	0.991	0.944	collinear
gene:TraesCS7A02G041100	Chr7A	19082580	19083963	+	19083271	Chr7A	20312100	20313522	-	20312811	1.0	0.933	collinear
gene:TraesCS7A02G041200	Chr7A	19174161	19178855	-	19176508	Chr7A	20292749	20298304	+	20295526	0.996	0.963	collinear
gene:TraesCS7A02G041400	Chr7A	19251537	19252302	-	19251919	Chr7A	20192376	20193139	+	20192757	1.0	0.952	collinear
gene:TraesCS7A02G041500	Chr7A	19253728	19259576	-	19256652	Chr7A	20187341	20190561	+	20188951	1.0	0.986	collinear
gene:TraesCS7A02G042000	Chr7A	19420744	19421626	-	19421185	Chr7A	19968688	19969570	+	19969129	1.0	0.99	collinear
gene:TraesCS7A02G042200	Chr7A	19515700	19519652	+	19517676	Chr7A	19936980	19940776	-	19938878	0.958	0.922	collinear
gene:TraesCS7A02G042300	Chr7A	19546087	19547900	-	19546993	Chr7A	19924728	19926541	+	19925634	1.0	0.982	collinear
gene:TraesCS7A02G042400	Chr7A	19704478	19706203	-	19705340	Chr7A	19846521	19848238	+	19847379	0.994	0.983	collinear
gene:TraesCS7A02G042500	Chr7A	19816393	19817176	+	19816784	Chr7A	19788734	19789512	-	19789123	0.985	0.956	collinear
gene:TraesCS7A02G042600	Chr7A	19899016	19906425	-	19902720	Chr7A	19754501	19761320	+	19757910	1.0	0.953	collinear
gene:TraesCS7A02G042700	Chr7A	19931848	19935534	+	19933691	Chr7A	19731042	19734600	-	19732821	0.996	0.925	collinear
gene:TraesCS7A02G042800	Chr7A	19954609	19958980	+	19956794	Chr7A	19557785	19562105	-	19559945	0.997	0.979	collinear
gene:TraesCS7A02G042900	Chr7A	19959196	19960389	-	19959792	Chr7A	19556367	19557570	+	19556968	0.992	0.943	collinear
gene:TraesCS7A02G043000	Chr7A	19964026	19965407	+	19964716	Chr7A	19553517	19554903	-	19554210	0.989	0.962	collinear
gene:TraesCS7A02G043100	Chr7A	19969554	19972743	-	19971148	Chr7A	19546315	19549512	+	19547913	1.0	0.996	collinear
gene:TraesCS7A02G043700	Chr7A	20170996	20182247	-	20176621	Chr7A	19379347	19389486	+	19384416	0.946	0.937	collinear
gene:TraesCS7A02G043900	Chr7A	20291452	20294828	+	20293140	Chr7A	19239763	19243182	-	19241472	0.999	0.983	collinear
gene:TraesCS7A02G044100	Chr7A	20435962	20446626	+	20441294	Chr7A	19196879	19211355	-	19204117	1.0	0.986	collinear
