gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Stanley_tgt_chr	Stanley_tgt_start	Stanley_tgt_end	Stanley_tgt_strand	Stanley_tgt_midpoint	Stanley_coverage	Stanley_identity	segment
gene:TraesCS5A02G011500	Chr5A	7504654	7506482	-	7505568	Chr5A	190346	192174	+	191260	1.0	0.997	rearrangement:Chr5A_block1
gene:TraesCS5A02G011700	Chr5A	7619165	7621105	+	7620135	Chr5A	97250	99190	-	98220	1.0	0.996	rearrangement:Chr5A_block1
gene:TraesCS5A02G011900	Chr5A	7654994	7655785	-	7655389	Chr5A	62384	63175	+	62779	1.0	0.997	rearrangement:Chr5A_block1
gene:TraesCS5A02G012000	Chr5A	7679511	7680674	+	7680092	Chr5A	37419	38582	-	38000	1.0	0.999	rearrangement:Chr5A_block1
gene:TraesCS5A02G116100	Chr5A	237460197	237478612	-	237469404	Chr5A	264214086	264232502	+	264223294	1.0	0.999	rearrangement:Chr5A_block4
gene:TraesCS5A02G116200	Chr5A	237953442	237953745	+	237953593	Chr5A	263742787	263743090	-	263742938	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G116400	Chr5A	238691766	238692051	+	238691908	Chr5A	263007978	263008263	-	263008120	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G116500	Chr5A	238694126	238699137	+	238696631	Chr5A	263000892	263005903	-	263003397	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G116600	Chr5A	238790277	238790595	-	238790436	Chr5A	262909613	262909931	+	262909772	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G116700	Chr5A	238820336	238821053	+	238820694	Chr5A	262879154	262879871	-	262879512	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G116800	Chr5A	238821248	238821841	-	238821544	Chr5A	262878366	262878959	+	262878662	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G116900	Chr5A	238822206	238822644	+	238822425	Chr5A	262877563	262878001	-	262877782	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G117100	Chr5A	238822947	238830497	+	238826722	Chr5A	262869708	262877260	-	262873484	0.999	0.997	rearrangement:Chr5A_block4
gene:TraesCS5A02G117000	Chr5A	238828456	238828758	-	238828607	Chr5A	262871446	262871748	+	262871597	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G117200	Chr5A	238847111	238849203	-	238848157	Chr5A	262851181	262853273	+	262852227	1.0	0.998	rearrangement:Chr5A_block4
gene:TraesCS5A02G117300	Chr5A	238860045	238860455	-	238860250	Chr5A	262839927	262840339	+	262840133	1.0	0.995	rearrangement:Chr5A_block4
gene:TraesCS5A02G117400	Chr5A	238900801	238901760	+	238901280	Chr5A	262798622	262799581	-	262799101	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G117500	Chr5A	239118833	239124161	+	239121497	Chr5A	262577248	262582576	-	262579912	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G117600	Chr5A	239396439	239410643	+	239403541	Chr5A	262302111	262316342	-	262309226	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G117700	Chr5A	239526892	239533263	+	239530077	Chr5A	262181525	262187896	-	262184710	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G117800	Chr5A	241270109	241292666	+	241281387	Chr5A	260412087	260434383	-	260423235	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G117900	Chr5A	241455231	241455617	+	241455424	Chr5A	260250271	260250657	-	260250464	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G118000	Chr5A	241756418	241756621	-	241756519	Chr5A	259952897	259953100	+	259952998	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G118100	Chr5A	241763882	241764085	-	241763983	Chr5A	259945433	259945636	+	259945534	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G118200	Chr5A	242531195	242538426	-	242534810	Chr5A	259186055	259193286	+	259189670	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G118300	Chr5A	242843056	242856337	+	242849696	Chr5A	258871501	258884782	-	258878141	1.0	0.999	rearrangement:Chr5A_block3
gene:TraesCS5A02G118400	Chr5A	242947146	242947370	+	242947258	Chr5A	258780757	258780981	-	258780869	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G187100	Chr5A	389052380	389060906	+	389056643	Chr5A	408293147	408301235	-	408297191	0.979	0.977	rearrangement:Chr5A_block6
gene:TraesCS5A02G187200	Chr5A	389061691	389064458	-	389063074	Chr5A	408289670	408292312	+	408290991	1.0	0.998	rearrangement:Chr5A_block6
gene:TraesCS5A02G187300	Chr5A	389069720	389073100	+	389071410	Chr5A	408281398	408284778	-	408283088	1.0	0.997	rearrangement:Chr5A_block6
gene:TraesCS5A02G187400	Chr5A	389131980	389133955	-	389132967	Chr5A	408219937	408221900	+	408220918	0.993	0.992	rearrangement:Chr5A_block6
gene:TraesCS5A02G187500	Chr5A	389153524	389154678	+	389154101	Chr5A	408203093	408204158	-	408203625	0.922	0.919	rearrangement:Chr5A_block6
gene:TraesCS5A02G187700	Chr5A	389165768	389167324	-	389166546	Chr5A	408189364	408190922	+	408190143	0.997	0.995	rearrangement:Chr5A_block6
gene:TraesCS5A02G187800	Chr5A	389635768	389637484	-	389636626	Chr5A	407689882	407691598	+	407690740	1.0	1.0	rearrangement:Chr5A_block6
gene:TraesCS5A02G187900	Chr5A	389713723	389715786	+	389714754	Chr5A	407589862	407591925	-	407590893	1.0	0.999	rearrangement:Chr5A_block6
gene:TraesCS5A02G188000	Chr5A	389716642	389718098	+	389717370	Chr5A	407587550	407589006	-	407588278	1.0	0.994	rearrangement:Chr5A_block6
gene:TraesCS5A02G188100	Chr5A	389719370	389724310	+	389721840	Chr5A	407581199	407586140	-	407583669	1.0	0.998	rearrangement:Chr5A_block6
gene:TraesCS5A02G188200	Chr5A	389724313	389726710	-	389725511	Chr5A	407578795	407581196	+	407579995	1.0	0.994	rearrangement:Chr5A_block6
gene:TraesCS5A02G188300	Chr5A	389763146	389764957	-	389764051	Chr5A	407520814	407522625	+	407521719	1.0	0.998	rearrangement:Chr5A_block6
gene:TraesCS5A02G188400	Chr5A	390229534	390231245	+	390230389	Chr5A	407020373	407022084	-	407021228	1.0	0.997	rearrangement:Chr5A_block6
gene:TraesCS5A02G188500	Chr5A	390234284	390237986	+	390236135	Chr5A	407013621	407017323	-	407015472	1.0	0.997	rearrangement:Chr5A_block6
gene:TraesCS5A02G188600	Chr5A	390242133	390244439	-	390243286	Chr5A	407007565	407009871	+	407008718	1.0	0.997	rearrangement:Chr5A_block6
gene:TraesCS5A02G188700	Chr5A	390365810	390370864	-	390368337	Chr5A	406871282	406876337	+	406873809	1.0	0.996	rearrangement:Chr5A_block6
gene:TraesCS5A02G188800	Chr5A	390552710	390563403	-	390558056	Chr5A	406659652	406670649	+	406665150	1.0	0.998	rearrangement:Chr5A_block6
gene:TraesCS5A02G188900	Chr5A	390730454	390734791	-	390732622	Chr5A	406483331	406487734	+	406485532	1.0	0.994	rearrangement:Chr5A_block6
gene:TraesCS5A02G189000	Chr5A	391516937	391521446	-	391519191	Chr5A	405750818	405755327	+	405753072	1.0	1.0	rearrangement:Chr5A_block6
gene:TraesCS5A02G189100	Chr5A	391542907	391548314	-	391545610	Chr5A	405723957	405729355	+	405726656	1.0	1.0	rearrangement:Chr5A_block6
gene:TraesCS5A02G189200	Chr5A	391548711	391554182	-	391551446	Chr5A	405717719	405723560	+	405720639	1.0	0.999	rearrangement:Chr5A_block6
gene:TraesCS5A02G189300	Chr5A	391977248	391978991	-	391978119	Chr5A	405292308	405294051	+	405293179	1.0	1.0	rearrangement:Chr5A_block6
gene:TraesCS5A02G189400	Chr5A	391998137	392000722	-	391999429	Chr5A	405270556	405273141	+	405271848	1.0	0.999	rearrangement:Chr5A_block6
gene:TraesCS5A02G189500	Chr5A	392035064	392038145	-	392036604	Chr5A	405235124	405238205	+	405236664	1.0	1.0	rearrangement:Chr5A_block6
gene:TraesCS5A02G189600	Chr5A	392574715	392585765	+	392580240	Chr5A	404689459	404700509	-	404694984	1.0	0.999	rearrangement:Chr5A_block6
gene:TraesCS5A02G189700	Chr5A	393252482	393254499	+	393253490	Chr5A	404021125	404023142	-	404022133	1.0	1.0	rearrangement:Chr5A_block6
gene:TraesCS5A02G189800	Chr5A	393363595	393365096	+	393364345	Chr5A	403910624	403912125	-	403911374	1.0	1.0	rearrangement:Chr5A_block6
gene:TraesCS5A02G189900	Chr5A	393469551	393478023	+	393473787	Chr5A	403797881	403806488	-	403802184	1.0	1.0	rearrangement:Chr5A_block6
gene:TraesCS5A02G190000	Chr5A	394181080	394183400	-	394182240	Chr5A	403083219	403085539	+	403084379	1.0	1.0	rearrangement:Chr5A_block6
gene:TraesCS5A02G196200	Chr5A	399453296	399461596	-	399457446	Chr5A	397808069	397816369	+	397812219	1.0	1.0	rearrangement:Chr5A_block5
gene:TraesCS5A02G196300	Chr5A	400074977	400075583	-	400075280	Chr5A	397190696	397191302	+	397190999	1.0	1.0	rearrangement:Chr5A_block5
gene:TraesCS5A02G196400	Chr5A	400410933	400413943	+	400412438	Chr5A	396853833	396856843	-	396855338	1.0	1.0	rearrangement:Chr5A_block5
gene:TraesCS5A02G196500	Chr5A	400417628	400419940	+	400418784	Chr5A	396847999	396850148	-	396849073	0.996	0.996	rearrangement:Chr5A_block5
gene:TraesCS5A02G196600	Chr5A	400493675	400495987	-	400494831	Chr5A	396773039	396775188	+	396774113	0.998	0.998	rearrangement:Chr5A_block5
gene:TraesCS5A02G196700	Chr5A	400499687	400502551	-	400501119	Chr5A	396766475	396769339	+	396767907	1.0	1.0	rearrangement:Chr5A_block5
gene:TraesCS5A02G196800	Chr5A	400573460	400576523	+	400574991	Chr5A	396685848	396688911	-	396687379	1.0	1.0	rearrangement:Chr5A_block5
gene:TraesCS5A02G196900	Chr5A	400769047	400777610	-	400773328	Chr5A	396485493	396494057	+	396489775	1.0	1.0	rearrangement:Chr5A_block5
gene:TraesCS5A02G197000	Chr5A	400784620	400797910	-	400791265	Chr5A	396465283	396478483	+	396471883	1.0	0.999	rearrangement:Chr5A_block5
gene:TraesCS5A02G197100	Chr5A	400866703	400879323	+	400873013	Chr5A	396383758	396396820	-	396390289	1.0	1.0	rearrangement:Chr5A_block5
gene:TraesCS5A02G197200	Chr5A	401134551	401145724	+	401140137	Chr5A	396111387	396122324	-	396116855	1.0	0.999	rearrangement:Chr5A_block5
gene:TraesCS5A02G197300	Chr5A	401299052	401313636	+	401306344	Chr5A	395935193	395949918	-	395942555	0.999	0.999	rearrangement:Chr5A_block5
gene:TraesCS5A02G197400	Chr5A	401316086	401318701	-	401317393	Chr5A	395930128	395932743	+	395931435	1.0	1.0	rearrangement:Chr5A_block5
gene:TraesCS5A02G197500	Chr5A	401439220	401441832	+	401440526	Chr5A	395806943	395809832	-	395808387	1.0	1.0	rearrangement:Chr5A_block5
gene:TraesCS5A02G197600	Chr5A	401509084	401509695	-	401509389	Chr5A	395739865	395740476	+	395740170	1.0	1.0	rearrangement:Chr5A_block5
gene:TraesCS5A02G197700	Chr5A	401745642	401754640	-	401750141	Chr5A	395496363	395505361	+	395500862	1.0	1.0	rearrangement:Chr5A_block5
gene:TraesCS5A02G197800	Chr5A	401758452	401763369	-	401760910	Chr5A	395487612	395492552	+	395490082	1.0	1.0	rearrangement:Chr5A_block5
gene:TraesCS5A02G197900	Chr5A	401951628	401955802	+	401953715	Chr5A	395294923	395299191	-	395297057	0.977	0.977	rearrangement:Chr5A_block5
gene:TraesCS5A02G198100	Chr5A	402160484	402164936	+	402162710	Chr5A	395082702	395085305	-	395084003	0.975	0.975	rearrangement:Chr5A_block5
gene:TraesCS5A02G000500	Chr5A	306572	306895	-	306733	Chr5A	7993785	7994129	-	7993957	1.0	0.936	collinear
gene:TraesCS5A02G000600	Chr5A	638578	644527	+	641552	Chr5A	8309441	8315398	+	8312419	1.0	0.997	collinear
gene:TraesCS5A02G000700	Chr5A	644719	646234	+	645476	Chr5A	8315590	8317087	+	8316338	0.984	0.976	collinear
gene:TraesCS5A02G000800	Chr5A	653903	654847	+	654375	Chr5A	8324280	8325230	+	8324755	1.0	0.991	collinear
gene:TraesCS5A02G000900	Chr5A	692543	694327	+	693435	Chr5A	7014731	7016515	-	7015623	1.0	0.995	collinear
gene:TraesCS5A02G001100	Chr5A	855353	858565	-	856959	Chr5A	6752708	6755828	+	6754268	0.998	0.993	collinear
gene:TraesCS5A02G001200	Chr5A	1114075	1114440	-	1114257	Chr5A	6607845	6608210	+	6608027	1.0	0.972	collinear
gene:TraesCS5A02G001400	Chr5A	1202119	1202601	+	1202360	Chr5A	6552644	6553132	-	6552888	1.0	0.985	collinear
gene:TraesCS5A02G001500	Chr5A	1218671	1227119	+	1222895	Chr5A	6528150	6536594	-	6532372	0.994	0.992	collinear
gene:TraesCS5A02G001700	Chr5A	1241766	1242112	+	1241939	Chr5A	6507312	6507658	-	6507485	1.0	0.991	collinear
gene:TraesCS5A02G001800	Chr5A	1302643	1302822	+	1302732	Chr5A	6431201	6431380	-	6431290	1.0	1.0	collinear
gene:TraesCS5A02G001900	Chr5A	1346522	1347511	-	1347016	Chr5A	6399176	6400165	+	6399670	1.0	1.0	collinear
gene:TraesCS5A02G002000	Chr5A	1758066	1759570	-	1758818	Chr5A	6036619	6038052	+	6037335	0.952	0.946	collinear
gene:TraesCS5A02G002100	Chr5A	1833619	1834815	-	1834217	Chr5A	5976528	5977724	+	5977126	1.0	0.992	collinear
gene:TraesCS5A02G002200	Chr5A	1947285	1952551	-	1949918	Chr5A	5829925	5834698	+	5832311	0.985	0.923	collinear
gene:TraesCS5A02G002400	Chr5A	2081880	2086130	-	2084005	Chr5A	5691870	5696217	+	5694043	0.994	0.93	collinear
gene:TraesCS5A02G002500	Chr5A	2103640	2107862	+	2105751	Chr5A	5677932	5682154	-	5680043	1.0	0.997	collinear
gene:TraesCS5A02G002600	Chr5A	2108869	2113862	+	2111365	Chr5A	5671932	5676925	-	5674428	1.0	1.0	collinear
gene:TraesCS5A02G002700	Chr5A	2120701	2126503	-	2123602	Chr5A	5659289	5665093	+	5662191	1.0	1.0	collinear
gene:TraesCS5A02G002800	Chr5A	2174649	2177688	-	2176168	Chr5A	5609089	5612128	+	5610608	1.0	1.0	collinear
gene:TraesCS5A02G002900	Chr5A	2397627	2399194	-	2398410	Chr5A	5402501	5404044	+	5403272	0.983	0.974	collinear
gene:TraesCS5A02G003000	Chr5A	2403142	2404068	+	2403605	Chr5A	5336517	5337443	-	5336980	1.0	0.992	collinear
gene:TraesCS5A02G003100	Chr5A	2406435	2408514	-	2407474	Chr5A	5332327	5334345	+	5333336	0.992	0.991	collinear
gene:TraesCS5A02G003200	Chr5A	2408790	2412563	-	2410676	Chr5A	5328265	5332051	+	5330158	0.99	0.972	collinear
gene:TraesCS5A02G003300	Chr5A	2414730	2415224	+	2414977	Chr5A	5325802	5326296	-	5326049	1.0	0.997	collinear
gene:TraesCS5A02G003400	Chr5A	2421362	2423669	+	2422515	Chr5A	5320069	5322372	-	5321220	1.0	0.999	collinear
gene:TraesCS5A02G003500	Chr5A	2426488	2428137	-	2427312	Chr5A	5315625	5317261	+	5316443	0.992	0.985	collinear
gene:TraesCS5A02G003700	Chr5A	2615782	2617551	-	2616666	Chr5A	5275297	5277064	+	5276180	0.998	0.988	collinear
gene:TraesCS5A02G003800	Chr5A	2645238	2650209	-	2647723	Chr5A	5243109	5248080	+	5245594	1.0	1.0	collinear
gene:TraesCS5A02G003900	Chr5A	2727177	2728795	+	2727986	Chr5A	5164465	5166083	-	5165274	1.0	0.996	collinear
gene:TraesCS5A02G004000	Chr5A	2865722	2870015	+	2867868	Chr5A	5024757	5029050	-	5026903	1.0	0.999	collinear
gene:TraesCS5A02G004100	Chr5A	2870634	2874348	-	2872491	Chr5A	5020445	5024138	+	5022291	1.0	0.996	collinear
gene:TraesCS5A02G004200	Chr5A	2893332	2899721	-	2896526	Chr5A	4995143	5001485	+	4998314	0.986	0.985	collinear
gene:TraesCS5A02G004400	Chr5A	3085412	3088853	+	3087132	Chr5A	4875829	4879270	-	4877549	1.0	1.0	collinear
gene:TraesCS5A02G004500	Chr5A	3166841	3174284	+	3170562	Chr5A	4790700	4798143	-	4794421	1.0	1.0	collinear
gene:TraesCS5A02G004600	Chr5A	3175334	3177753	+	3176543	Chr5A	4787237	4789654	-	4788445	1.0	1.0	collinear
gene:TraesCS5A02G004700	Chr5A	3194780	3197691	-	3196235	Chr5A	4767388	4770297	+	4768842	1.0	1.0	collinear
gene:TraesCS5A02G004800	Chr5A	3215100	3218868	-	3216984	Chr5A	4744997	4754080	+	4749538	1.0	1.0	collinear
gene:TraesCS5A02G004900	Chr5A	3281861	3294536	+	3288198	Chr5A	4667770	4680445	-	4674107	1.0	1.0	collinear
gene:TraesCS5A02G005000	Chr5A	3312172	3315225	+	3313698	Chr5A	4646267	4649320	-	4647793	1.0	1.0	collinear
gene:TraesCS5A02G005100	Chr5A	3360527	3361507	-	3361017	Chr5A	4600440	4601420	+	4600930	0.99	0.98	collinear
gene:TraesCS5A02G005300	Chr5A	3370704	3374577	-	3372640	Chr5A	4587120	4591037	+	4589078	1.0	0.969	collinear
gene:TraesCS5A02G005400	Chr5A	3385013	3385779	+	3385396	Chr5A	4576848	4577614	-	4577231	1.0	0.988	collinear
gene:TraesCS5A02G005500	Chr5A	3390922	3406014	+	3398468	Chr5A	4557943	4573080	-	4565511	1.0	0.997	collinear
gene:TraesCS5A02G005600	Chr5A	3410396	3414243	-	3412319	Chr5A	4534593	4538461	+	4536527	1.0	0.993	collinear
gene:TraesCS5A02G005700	Chr5A	3421438	3424404	-	3422921	Chr5A	4522157	4525123	+	4523640	1.0	1.0	collinear
gene:TraesCS5A02G005800	Chr5A	3431398	3432399	-	3431898	Chr5A	4514162	4515163	+	4514662	1.0	1.0	collinear
gene:TraesCS5A02G005900	Chr5A	3435395	3445904	+	3440649	Chr5A	4500158	4510669	-	4505413	1.0	1.0	collinear
gene:TraesCS5A02G006000	Chr5A	3504754	3516416	+	3510585	Chr5A	4429672	4441334	-	4435503	1.0	1.0	collinear
gene:TraesCS5A02G006100	Chr5A	3518743	3522158	+	3520450	Chr5A	4423930	4427345	-	4425637	1.0	1.0	collinear
gene:TraesCS5A02G006200	Chr5A	3524460	3528789	+	3526624	Chr5A	4417347	4421676	-	4419511	1.0	1.0	collinear
gene:TraesCS5A02G006300	Chr5A	3555694	3559104	+	3557399	Chr5A	4386927	4390337	-	4388632	1.0	1.0	collinear
gene:TraesCS5A02G006400	Chr5A	3699014	3701809	+	3700411	Chr5A	4247121	4249916	-	4248518	1.0	0.998	collinear
gene:TraesCS5A02G006700	Chr5A	4007183	4012644	+	4009913	Chr5A	3920734	3926229	-	3923481	1.0	0.993	collinear
gene:TraesCS5A02G006800	Chr5A	4017458	4020457	-	4018957	Chr5A	3913808	3915918	+	3914863	1.0	0.993	collinear
gene:TraesCS5A02G006900	Chr5A	4043173	4045153	+	4044163	Chr5A	3889537	3891518	-	3890527	1.0	0.992	collinear
gene:TraesCS5A02G007000	Chr5A	4073230	4073873	-	4073551	Chr5A	3877246	3877889	+	3877567	1.0	0.981	collinear
gene:TraesCS5A02G007200	Chr5A	4292805	4295051	+	4293928	Chr5A	3665807	3668053	-	3666930	1.0	1.0	collinear
gene:TraesCS5A02G012200	Chr5A	8059137	8059307	+	8059222	Chr5A	9323735	9323905	+	9323820	1.0	1.0	collinear
gene:TraesCS5A02G012400	Chr5A	8072193	8074870	+	8073531	Chr5A	9335522	9338193	+	9336857	1.0	0.995	collinear
gene:TraesCS5A02G012500	Chr5A	8233156	8239545	+	8236350	Chr5A	9506127	9512513	+	9509320	0.999	0.996	collinear
gene:TraesCS5A02G012600	Chr5A	8240521	8246498	+	8243509	Chr5A	9513531	9519519	+	9516525	1.0	0.997	collinear
gene:TraesCS5A02G012700	Chr5A	8505116	8505565	+	8505340	Chr5A	9721184	9721633	+	9721408	1.0	0.995	collinear
gene:TraesCS5A02G012800	Chr5A	8653089	8653613	+	8653351	Chr5A	9892866	9893390	+	9893128	1.0	1.0	collinear
gene:TraesCS5A02G012900	Chr5A	8656997	8658492	+	8657744	Chr5A	9896738	9898234	+	9897486	1.0	0.996	collinear
gene:TraesCS5A02G013000	Chr5A	8708883	8709723	+	8709303	Chr5A	9947449	9948271	+	9947860	0.976	0.974	collinear
gene:TraesCS5A02G013100	Chr5A	8903925	8907284	-	8905604	Chr5A	10150530	10153889	-	10152209	1.0	0.999	collinear
gene:TraesCS5A02G013200	Chr5A	8917623	8917958	-	8917790	Chr5A	10164196	10164531	-	10164363	1.0	0.991	collinear
gene:TraesCS5A02G013400	Chr5A	9323259	9326697	+	9324978	Chr5A	10560661	10564099	+	10562380	1.0	0.997	collinear
gene:TraesCS5A02G013500	Chr5A	9336658	9337430	-	9337044	Chr5A	10574165	10574937	-	10574551	1.0	0.984	collinear
gene:TraesCS5A02G013600	Chr5A	9384961	9385566	-	9385263	Chr5A	10622327	10622932	-	10622629	1.0	0.993	collinear
gene:TraesCS5A02G013800	Chr5A	9469255	9470400	-	9469827	Chr5A	11090339	11091484	-	11090911	1.0	0.997	collinear
gene:TraesCS5A02G013900	Chr5A	9492979	9494318	-	9493648	Chr5A	11114036	11115381	-	11114708	1.0	0.998	collinear
gene:TraesCS5A02G014000	Chr5A	9508948	9510383	-	9509665	Chr5A	11130011	11131446	-	11130728	1.0	0.998	collinear
gene:TraesCS5A02G014200	Chr5A	9610327	9616948	-	9613637	Chr5A	11245791	11252410	-	11249100	1.0	0.998	collinear
gene:TraesCS5A02G014300	Chr5A	9650482	9654885	+	9652683	Chr5A	11296216	11300767	+	11298491	0.983	0.977	collinear
