gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Stanley_tgt_chr	Stanley_tgt_start	Stanley_tgt_end	Stanley_tgt_strand	Stanley_tgt_midpoint	Stanley_coverage	Stanley_identity	segment
gene:TraesCS6A02G002300	Chr6A	932264	933310	+	932787	Chr6A	962815	963861	-	963338	1.0	0.993	collinear
gene:TraesCS6A02G002400	Chr6A	942509	947206	-	944857	Chr6A	950136	954648	+	952392	1.0	0.993	collinear
gene:TraesCS6A02G002600	Chr6A	967860	968797	-	968328	Chr6A	877035	877971	+	877503	1.0	0.993	collinear
gene:TraesCS6A02G002700	Chr6A	1029778	1031799	-	1030788	Chr6A	813671	815687	+	814679	0.997	0.994	collinear
gene:TraesCS6A02G002800	Chr6A	1056980	1057585	+	1057282	Chr6A	752509	753114	-	752811	1.0	0.993	collinear
gene:TraesCS6A02G002900	Chr6A	1062071	1063547	+	1062809	Chr6A	746547	748023	-	747285	1.0	0.996	collinear
gene:TraesCS6A02G003000	Chr6A	1090568	1092586	+	1091577	Chr6A	699997	702059	-	701028	1.0	0.969	collinear
gene:TraesCS6A02G003100	Chr6A	1267353	1271786	-	1269569	Chr6A	98460	102849	-	100654	0.963	0.943	collinear
gene:TraesCS6A02G003150	Chr6A	1334641	1339511	-	1337076	Chr6A	202087	208263	+	205175	0.999	0.992	collinear
gene:TraesCS6A02G003300	Chr6A	1494577	1504714	-	1499645	Chr6A	1402811	1412773	-	1407792	0.95	0.947	collinear
gene:TraesCS6A02G003500	Chr6A	1624440	1625144	+	1624792	Chr6A	1603958	1604829	+	1604393	1.0	0.991	collinear
gene:TraesCS6A02G003700	Chr6A	1659193	1668144	-	1663668	Chr6A	1664601	1673552	-	1669076	1.0	0.994	collinear
gene:TraesCS6A02G003800	Chr6A	1671874	1675422	+	1673648	Chr6A	1681435	1684984	+	1683209	0.999	0.996	collinear
gene:TraesCS6A02G003900	Chr6A	1716008	1717197	+	1716602	Chr6A	1725552	1726741	+	1726146	1.0	0.999	collinear
gene:TraesCS6A02G004000	Chr6A	1730409	1732051	-	1731230	Chr6A	1739668	1741310	-	1740489	1.0	1.0	collinear
gene:TraesCS6A02G004100	Chr6A	1754446	1757643	-	1756044	Chr6A	1763962	1767159	-	1765560	1.0	1.0	collinear
gene:TraesCS6A02G004200	Chr6A	1808051	1814286	+	1811168	Chr6A	1814138	1820373	+	1817255	1.0	1.0	collinear
gene:TraesCS6A02G004300	Chr6A	1830944	1833666	+	1832305	Chr6A	1837553	1840275	+	1838914	1.0	1.0	collinear
gene:TraesCS6A02G004400	Chr6A	1871111	1871791	-	1871451	Chr6A	1877339	1878019	-	1877679	1.0	1.0	collinear
gene:TraesCS6A02G004500	Chr6A	1877157	1883101	-	1880129	Chr6A	1883385	1889329	-	1886357	1.0	0.999	collinear
gene:TraesCS6A02G004600	Chr6A	1885540	1889805	+	1887672	Chr6A	1891768	1896033	+	1893900	1.0	1.0	collinear
gene:TraesCS6A02G004700	Chr6A	1893771	1898967	+	1896369	Chr6A	1899999	1905195	+	1902597	1.0	1.0	collinear
gene:TraesCS6A02G004800	Chr6A	1900642	1902822	+	1901732	Chr6A	1907062	1909242	+	1908152	1.0	0.999	collinear
gene:TraesCS6A02G004900	Chr6A	1921601	1924313	+	1922957	Chr6A	1928806	1931490	+	1930148	0.989	0.988	collinear
gene:TraesCS6A02G005000	Chr6A	1942409	1948879	+	1945644	Chr6A	2036544	2043024	+	2039784	1.0	0.993	collinear
gene:TraesCS6A02G005100	Chr6A	1960642	1961854	+	1961248	Chr6A	2054785	2055997	+	2055391	1.0	0.991	collinear
gene:TraesCS6A02G005200	Chr6A	1972751	1975657	+	1974204	Chr6A	2066523	2069429	+	2067976	1.0	0.999	collinear
gene:TraesCS6A02G005300	Chr6A	1985120	1987834	+	1986477	Chr6A	2078566	2081280	+	2079923	1.0	1.0	collinear
gene:TraesCS6A02G005400	Chr6A	2130377	2133736	+	2132056	Chr6A	2223446	2226787	+	2225116	1.0	1.0	collinear
gene:TraesCS6A02G005500	Chr6A	2144869	2145129	-	2144999	Chr6A	2237861	2238121	-	2237991	1.0	1.0	collinear
gene:TraesCS6A02G005600	Chr6A	2177764	2180753	-	2179258	Chr6A	2270711	2273581	-	2272146	1.0	1.0	collinear
gene:TraesCS6A02G005700	Chr6A	2221023	2222302	-	2221662	Chr6A	2314122	2315401	-	2314761	1.0	1.0	collinear
gene:TraesCS6A02G005800	Chr6A	2232270	2234509	-	2233389	Chr6A	2325432	2327869	-	2326650	1.0	1.0	collinear
gene:TraesCS6A02G005900	Chr6A	2247617	2248544	-	2248080	Chr6A	2340865	2341792	-	2341328	1.0	1.0	collinear
gene:TraesCS6A02G006000	Chr6A	2263473	2263835	-	2263654	Chr6A	2356604	2356966	-	2356785	1.0	1.0	collinear
gene:TraesCS6A02G006100	Chr6A	2264870	2265247	-	2265058	Chr6A	2358001	2358378	-	2358189	1.0	1.0	collinear
gene:TraesCS6A02G006200	Chr6A	2273724	2277122	-	2275423	Chr6A	2366855	2370253	-	2368554	1.0	1.0	collinear
gene:TraesCS6A02G006400	Chr6A	2397497	2403046	+	2400271	Chr6A	2506369	2511918	+	2509143	1.0	1.0	collinear
gene:TraesCS6A02G006500	Chr6A	2407884	2411797	-	2409840	Chr6A	2516756	2520669	-	2518712	1.0	1.0	collinear
gene:TraesCS6A02G006600	Chr6A	2716291	2719670	-	2717980	Chr6A	3545914	3549293	-	3547603	1.0	1.0	collinear
gene:TraesCS6A02G006700	Chr6A	2724236	2725111	-	2724673	Chr6A	3553859	3554735	-	3554297	1.0	0.997	collinear
gene:TraesCS6A02G006800	Chr6A	2727546	2731988	-	2729767	Chr6A	3557170	3561612	-	3559391	1.0	1.0	collinear
gene:TraesCS6A02G006900	Chr6A	2749268	2749864	+	2749566	Chr6A	3578893	3579489	+	3579191	1.0	1.0	collinear
gene:TraesCS6A02G007000	Chr6A	2750921	2751822	+	2751371	Chr6A	3580545	3581446	+	3580995	1.0	0.996	collinear
gene:TraesCS6A02G007100	Chr6A	2790533	2795156	+	2792844	Chr6A	3747388	3752043	+	3749715	1.0	0.97	collinear
gene:TraesCS6A02G007200	Chr6A	2799043	2801355	+	2800199	Chr6A	3755917	3758231	+	3757074	1.0	0.994	collinear
gene:TraesCS6A02G007300	Chr6A	2925081	2929106	+	2927093	Chr6A	3873033	3877138	+	3875085	1.0	0.996	collinear
gene:TraesCS6A02G007400	Chr6A	2951919	2958039	+	2954979	Chr6A	3899662	3905697	+	3902679	0.971	0.967	collinear
gene:TraesCS6A02G007500	Chr6A	2970723	2974933	+	2972828	Chr6A	3917284	3921494	+	3919389	1.0	0.996	collinear
gene:TraesCS6A02G007800	Chr6A	3206194	3206811	+	3206502	Chr6A	4214684	4215301	+	4214992	1.0	1.0	collinear
gene:TraesCS6A02G007900	Chr6A	3237974	3238467	+	3238220	Chr6A	4247198	4247691	+	4247444	1.0	0.997	collinear
gene:TraesCS6A02G008000	Chr6A	3288495	3289339	+	3288917	Chr6A	4260464	4261307	+	4260885	0.986	0.947	collinear
gene:TraesCS6A02G008700	Chr6A	3687889	3690253	+	3689071	Chr6A	4376858	4379246	+	4378052	1.0	0.995	collinear
gene:TraesCS6A02G008800	Chr6A	3690332	3692787	+	3691559	Chr6A	4379325	4381780	+	4380552	1.0	0.997	collinear
gene:TraesCS6A02G008900	Chr6A	3705190	3706849	+	3706019	Chr6A	4395614	4397268	+	4396441	0.987	0.969	collinear
gene:TraesCS6A02G009000	Chr6A	3745929	3748223	-	3747076	Chr6A	4420768	4423065	-	4421916	1.0	0.971	collinear
gene:TraesCS6A02G009100	Chr6A	3771987	3774077	-	3773032	Chr6A	4447605	4449695	-	4448650	1.0	0.996	collinear
gene:TraesCS6A02G009200	Chr6A	3851157	3853368	-	3852262	Chr6A	4519782	4521963	-	4520872	0.99	0.982	collinear
gene:TraesCS6A02G009300	Chr6A	3855223	3856041	-	3855632	Chr6A	4523611	4524429	-	4524020	1.0	0.998	collinear
gene:TraesCS6A02G009400	Chr6A	3912917	3914541	+	3913729	Chr6A	4565244	4566872	+	4566058	1.0	0.994	collinear
gene:TraesCS6A02G009700	Chr6A	4201907	4209943	+	4205925	Chr6A	4907060	4913967	-	4910513	0.971	0.932	collinear
gene:TraesCS6A02G010000	Chr6A	4578313	4580298	+	4579305	Chr6A	5759399	5761384	+	5760391	0.998	0.979	collinear
gene:TraesCS6A02G010200	Chr6A	4678487	4684680	-	4681583	Chr6A	5013765	5019957	-	5016861	1.0	0.998	collinear
gene:TraesCS6A02G010900	Chr6A	5107820	5109783	+	5108801	Chr6A	6314858	6316821	+	6315839	1.0	0.987	collinear
gene:TraesCS6A02G011000	Chr6A	5134588	5135865	-	5135226	Chr6A	6299706	6300983	-	6300344	1.0	0.989	collinear
gene:TraesCS6A02G011100	Chr6A	5206572	5207300	+	5206936	Chr6A	6432797	6433533	+	6433165	1.0	0.982	collinear
gene:TraesCS6A02G011200	Chr6A	5221442	5222782	-	5222112	Chr6A	6442133	6443473	-	6442803	1.0	1.0	collinear
gene:TraesCS6A02G011400	Chr6A	5319080	5322498	-	5320789	Chr6A	6527945	6531363	-	6529654	1.0	1.0	collinear
gene:TraesCS6A02G011500	Chr6A	5323438	5324822	-	5324130	Chr6A	6532328	6533712	-	6533020	1.0	1.0	collinear
gene:TraesCS6A02G011600	Chr6A	5326377	5327045	-	5326711	Chr6A	6535267	6535935	-	6535601	1.0	1.0	collinear
gene:TraesCS6A02G011700	Chr6A	5358104	5364843	+	5361473	Chr6A	6568567	6575460	+	6572013	0.976	0.972	collinear
gene:TraesCS6A02G011800	Chr6A	5473439	5480862	-	5477150	Chr6A	6683142	6690565	-	6686853	1.0	1.0	collinear
gene:TraesCS6A02G011900	Chr6A	5504161	5505060	-	5504610	Chr6A	6713545	6714444	-	6713994	1.0	1.0	collinear
gene:TraesCS6A02G012000	Chr6A	5551169	5558354	-	5554761	Chr6A	6761848	6768855	-	6765351	1.0	1.0	collinear
gene:TraesCS6A02G012100	Chr6A	5603131	5605597	+	5604364	Chr6A	6812455	6814922	+	6813688	1.0	1.0	collinear
gene:TraesCS6A02G012200	Chr6A	5605811	5607286	-	5606548	Chr6A	6815136	6816611	-	6815873	1.0	1.0	collinear
gene:TraesCS6A02G012300	Chr6A	5671555	5676470	+	5674012	Chr6A	6884169	6889108	+	6886638	1.0	0.97	collinear
gene:TraesCS6A02G012400	Chr6A	5774197	5776510	+	5775353	Chr6A	6985324	6987637	+	6986480	1.0	0.999	collinear
gene:TraesCS6A02G012500	Chr6A	5856594	5857535	-	5857064	Chr6A	7067946	7068887	-	7068416	1.0	1.0	collinear
gene:TraesCS6A02G012600	Chr6A	5861573	5863417	+	5862495	Chr6A	7072925	7074967	+	7073946	1.0	0.927	collinear
gene:TraesCS6A02G012700	Chr6A	5872687	5874378	-	5873532	Chr6A	7083883	7085574	-	7084728	1.0	1.0	collinear
gene:TraesCS6A02G012800	Chr6A	5900684	5904508	+	5902596	Chr6A	7111715	7115539	+	7113627	1.0	1.0	collinear
gene:TraesCS6A02G012900	Chr6A	5916514	5918555	+	5917534	Chr6A	7127143	7129184	+	7128163	1.0	1.0	collinear
gene:TraesCS6A02G013000	Chr6A	5918587	5919557	+	5919072	Chr6A	7129216	7130186	+	7129701	1.0	1.0	collinear
gene:TraesCS6A02G013100	Chr6A	5939421	5942754	+	5941087	Chr6A	7150047	7153380	+	7151713	1.0	1.0	collinear
gene:TraesCS6A02G013200	Chr6A	6189852	6193194	+	6191523	Chr6A	7398663	7402005	+	7400334	1.0	1.0	collinear
gene:TraesCS6A02G013300	Chr6A	6562757	6569872	+	6566314	Chr6A	7760990	7768045	+	7764517	1.0	1.0	collinear
gene:TraesCS6A02G013400	Chr6A	6596738	6609077	-	6602907	Chr6A	7799506	7811604	-	7805555	1.0	1.0	collinear
gene:TraesCS6A02G013500	Chr6A	6699199	6701391	+	6700295	Chr6A	7900527	7902719	+	7901623	1.0	0.999	collinear
gene:TraesCS6A02G013566	Chr6A	6712593	6718806	+	6715699	Chr6A	7913921	7920064	+	7916992	0.999	0.999	collinear
gene:TraesCS6A02G013600	Chr6A	6721481	6725416	+	6723448	Chr6A	7922739	7926674	+	7924706	1.0	1.0	collinear
gene:TraesCS6A02G013700	Chr6A	6727564	6735295	+	6731429	Chr6A	7928822	7936405	+	7932613	1.0	0.999	collinear
gene:TraesCS6A02G013800	Chr6A	6739737	6740659	+	6740198	Chr6A	7940732	7941654	+	7941193	1.0	0.997	collinear
gene:TraesCS6A02G013900	Chr6A	6741985	6742380	-	6742182	Chr6A	7942980	7943375	-	7943177	1.0	1.0	collinear
gene:TraesCS6A02G014000	Chr6A	6804413	6805120	-	6804766	Chr6A	8004874	8005581	-	8005227	1.0	1.0	collinear
gene:TraesCS6A02G014100	Chr6A	6890789	6893444	-	6892116	Chr6A	8091567	8094222	-	8092894	1.0	1.0	collinear
gene:TraesCS6A02G014200	Chr6A	6895077	6896267	+	6895672	Chr6A	8095855	8097045	+	8096450	1.0	1.0	collinear
gene:TraesCS6A02G014300	Chr6A	6972974	6977676	-	6975325	Chr6A	8173721	8178423	-	8176072	1.0	0.999	collinear
gene:TraesCS6A02G014400	Chr6A	7030744	7031007	+	7030875	Chr6A	8231252	8231515	+	8231383	1.0	1.0	collinear
gene:TraesCS6A02G014500	Chr6A	7079617	7080378	+	7079997	Chr6A	8279850	8280611	+	8280230	1.0	1.0	collinear
gene:TraesCS6A02G014600	Chr6A	7080576	7081763	+	7081169	Chr6A	8280809	8281996	+	8281402	1.0	1.0	collinear
gene:TraesCS6A02G014625	Chr6A	7091325	7092320	+	7091822	Chr6A	8291560	8292555	+	8292057	1.0	1.0	collinear
gene:TraesCS6A02G014700	Chr6A	7145822	7150913	+	7148367	Chr6A	8348303	8353394	+	8350848	1.0	0.999	collinear
gene:TraesCS6A02G014800	Chr6A	7173529	7176806	-	7175167	Chr6A	8375939	8379216	-	8377577	1.0	0.998	collinear
gene:TraesCS6A02G014900	Chr6A	7184647	7185372	-	7185009	Chr6A	8387053	8387778	-	8387415	1.0	1.0	collinear
gene:TraesCS6A02G015000	Chr6A	7185555	7186802	-	7186178	Chr6A	8387962	8389213	-	8388587	1.0	0.993	collinear
gene:TraesCS6A02G015100	Chr6A	7200746	7203756	+	7202251	Chr6A	8407759	8410768	+	8409263	0.999	0.995	collinear
gene:TraesCS6A02G015200	Chr6A	7394432	7395064	-	7394748	Chr6A	8849571	8850203	-	8849887	1.0	0.995	collinear
gene:TraesCS6A02G015300	Chr6A	7397019	7398587	-	7397803	Chr6A	8852151	8853722	-	8852936	1.0	0.995	collinear
gene:TraesCS6A02G015400	Chr6A	7595345	7597050	-	7596197	Chr6A	9034720	9036425	-	9035572	1.0	0.994	collinear
gene:TraesCS6A02G015500	Chr6A	7697400	7699079	+	7698239	Chr6A	9139251	9140921	+	9140086	0.994	0.991	collinear
gene:TraesCS6A02G015600	Chr6A	7723203	7724777	+	7723990	Chr6A	9163698	9165275	+	9164486	1.0	0.987	collinear
gene:TraesCS6A02G015700	Chr6A	7731528	7733339	-	7732433	Chr6A	9172118	9173929	-	9173023	1.0	0.997	collinear
gene:TraesCS6A02G015800	Chr6A	7969464	7977263	+	7973363	Chr6A	9368348	9374623	+	9371485	1.0	0.996	collinear
gene:TraesCS6A02G015900	Chr6A	7977652	7981420	+	7979536	Chr6A	9375038	9379022	+	9377030	1.0	0.992	collinear
gene:TraesCS6A02G015958	Chr6A	7983955	7984350	+	7984152	Chr6A	9381558	9381953	+	9381755	1.0	0.997	collinear
gene:TraesCS6A02G015967	Chr6A	7984451	7984930	+	7984690	Chr6A	9382054	9382534	+	9382294	1.0	0.989	collinear
gene:TraesCS6A02G016000	Chr6A	7986686	7989822	+	7988254	Chr6A	9383908	9387047	+	9385477	1.0	0.997	collinear
gene:TraesCS6A02G016100	Chr6A	7991233	7992453	+	7991843	Chr6A	9388716	9389936	+	9389326	1.0	0.987	collinear
gene:TraesCS6A02G016200	Chr6A	7997318	8002713	+	8000015	Chr6A	9394623	9400844	+	9397733	1.0	0.997	collinear
gene:TraesCS6A02G016300	Chr6A	8010136	8011082	-	8010609	Chr6A	9408286	9409232	-	9408759	1.0	0.994	collinear
gene:TraesCS6A02G016400	Chr6A	8170486	8171640	+	8171063	Chr6A	9593568	9594722	+	9594145	1.0	0.998	collinear
gene:TraesCS6A02G016500	Chr6A	8174985	8176124	+	8175554	Chr6A	9597559	9598669	+	9598114	0.97	0.944	collinear
gene:TraesCS6A02G016600	Chr6A	8197311	8197880	-	8197595	Chr6A	9624678	9625247	-	9624962	1.0	0.996	collinear
gene:TraesCS6A02G016700	Chr6A	8200649	8202396	-	8201522	Chr6A	9627847	9629583	-	9628715	0.991	0.903	collinear
gene:TraesCS6A02G016800	Chr6A	8208530	8212635	-	8210582	Chr6A	9630711	9633243	-	9631977	1.0	0.993	collinear
gene:TraesCS6A02G016900	Chr6A	8387900	8389290	+	8388595	Chr6A	9821315	9822705	+	9822010	1.0	0.993	collinear
gene:TraesCS6A02G017000	Chr6A	8394911	8395411	-	8395161	Chr6A	9833565	9834065	-	9833815	1.0	0.994	collinear
gene:TraesCS6A02G017100	Chr6A	8398228	8398521	+	8398374	Chr6A	9836894	9837187	+	9837040	1.0	0.989	collinear
gene:TraesCS6A02G017200	Chr6A	8598582	8599796	+	8599189	Chr6A	10034250	10035464	+	10034857	1.0	0.996	collinear
gene:TraesCS6A02G017300	Chr6A	8608989	8610176	+	8609582	Chr6A	10044227	10045414	+	10044820	1.0	0.982	collinear
gene:TraesCS6A02G017400	Chr6A	8620147	8624582	-	8622364	Chr6A	10055845	10060460	-	10058152	0.998	0.933	collinear
gene:TraesCS6A02G017500	Chr6A	8694483	8700180	-	8697331	Chr6A	10128380	10134077	-	10131228	1.0	0.998	collinear
gene:TraesCS6A02G017600	Chr6A	8712254	8712775	+	8712514	Chr6A	10146479	10147000	+	10146739	1.0	1.0	collinear
gene:TraesCS6A02G017700	Chr6A	8712903	8713409	+	8713156	Chr6A	10147128	10147634	+	10147381	1.0	1.0	collinear
gene:TraesCS6A02G017800	Chr6A	8714461	8715204	-	8714832	Chr6A	10148687	10149430	-	10149058	1.0	1.0	collinear
gene:TraesCS6A02G017900	Chr6A	8753392	8755186	-	8754289	Chr6A	10187888	10189682	-	10188785	1.0	1.0	collinear
gene:TraesCS6A02G018000	Chr6A	8791105	8792861	-	8791983	Chr6A	10225368	10227124	-	10226246	1.0	1.0	collinear
gene:TraesCS6A02G018100	Chr6A	8803397	8803858	-	8803627	Chr6A	10237660	10238121	-	10237890	1.0	1.0	collinear
gene:TraesCS6A02G018200	Chr6A	8867153	8869156	-	8868154	Chr6A	10332345	10334348	-	10333346	1.0	1.0	collinear
gene:TraesCS6A02G018300	Chr6A	8991545	8995187	-	8993366	Chr6A	10455810	10459452	-	10457631	1.0	1.0	collinear
gene:TraesCS6A02G018400	Chr6A	9012310	9015592	-	9013951	Chr6A	10476574	10479856	-	10478215	1.0	1.0	collinear
gene:TraesCS6A02G018500	Chr6A	9036553	9046148	-	9041350	Chr6A	10501256	10510851	-	10506053	1.0	1.0	collinear
gene:TraesCS6A02G018600	Chr6A	9049098	9053672	+	9051385	Chr6A	10513801	10518375	+	10516088	1.0	0.999	collinear
gene:TraesCS6A02G018900	Chr6A	9119801	9120055	+	9119928	Chr6A	10528328	10528582	+	10528455	1.0	0.952	collinear
gene:TraesCS6A02G018800	Chr6A	9119486	9123059	+	9121272	Chr6A	10525009	10528582	+	10526795	1.0	0.972	collinear
gene:TraesCS6A02G019000	Chr6A	9131524	9132066	+	9131795	Chr6A	10522035	10522577	+	10522306	1.0	0.965	collinear
gene:TraesCS6A02G019100	Chr6A	9134502	9135071	+	9134786	Chr6A	10531014	10531583	+	10531298	1.0	0.977	collinear
gene:TraesCS6A02G019200	Chr6A	9185748	9187177	+	9186462	Chr6A	10582776	10584211	+	10583493	1.0	0.994	collinear
gene:TraesCS6A02G019300	Chr6A	9316808	9320161	+	9318484	Chr6A	10677785	10681094	+	10679439	0.961	0.927	collinear
gene:TraesCS6A02G019400	Chr6A	9321033	9328519	+	9324776	Chr6A	10681768	10689243	+	10685505	0.997	0.994	collinear
gene:TraesCS6A02G019500	Chr6A	9336042	9338334	+	9337188	Chr6A	10706756	10709122	+	10707939	1.0	0.963	collinear
gene:TraesCS6A02G019600	Chr6A	9338849	9341832	+	9340340	Chr6A	10709632	10712615	+	10711123	1.0	0.997	collinear
gene:TraesCS6A02G019700	Chr6A	9346961	9348368	+	9347664	Chr6A	10717742	10719149	+	10718445	1.0	0.997	collinear
gene:TraesCS6A02G019900	Chr6A	9355625	9356338	+	9355981	Chr6A	10734604	10735317	+	10734960	1.0	0.987	collinear
gene:TraesCS6A02G020900	Chr6A	9947088	9947723	+	9947405	Chr6A	10828539	10829174	+	10828856	1.0	0.979	collinear
gene:TraesCS6A02G021100	Chr6A	10137632	10138123	-	10137877	Chr6A	10939416	10939907	-	10939661	1.0	0.995	collinear
gene:TraesCS6A02G021200	Chr6A	10488206	10490358	+	10489282	Chr6A	11403532	11405831	+	11404681	0.998	0.995	collinear
gene:TraesCS6A02G021300	Chr6A	10491634	10496460	-	10494047	Chr6A	11406742	11411800	-	11409271	0.987	0.983	collinear
gene:TraesCS6A02G021500	Chr6A	10517461	10518516	+	10517988	Chr6A	11433817	11434872	+	11434344	1.0	0.988	collinear
gene:TraesCS6A02G021600	Chr6A	10559982	10561177	+	10560579	Chr6A	11469098	11470292	+	11469695	0.999	0.986	collinear
gene:TraesCS6A02G021700	Chr6A	10918614	10919495	+	10919054	Chr6A	11504903	11505784	+	11505343	1.0	0.987	collinear
gene:TraesCS6A02G021800	Chr6A	10923513	10924481	-	10923997	Chr6A	11509455	11510423	-	11509939	1.0	0.991	collinear
gene:TraesCS6A02G021900	Chr6A	11006033	11007811	-	11006922	Chr6A	11601581	11603359	-	11602470	1.0	0.993	collinear
gene:TraesCS6A02G022100	Chr6A	11114461	11116444	-	11115452	Chr6A	12196196	12198162	-	12197179	0.969	0.935	collinear
gene:TraesCS6A02G022200	Chr6A	11157368	11159968	+	11158668	Chr6A	11263772	11266374	-	11265073	1.0	0.996	collinear
gene:TraesCS6A02G022300	Chr6A	11162069	11171187	-	11166628	Chr6A	11252833	11261904	+	11257368	0.999	0.999	collinear
gene:TraesCS6A02G022400	Chr6A	11231875	11236237	-	11234056	Chr6A	11188034	11192405	+	11190219	0.999	0.992	collinear
gene:TraesCS6A02G022500	Chr6A	11250000	11252434	-	11251217	Chr6A	11171214	11173628	+	11172421	0.998	0.994	collinear
gene:TraesCS6A02G022600	Chr6A	11268350	11274440	+	11271395	Chr6A	11139732	11145812	-	11142772	1.0	0.998	collinear
gene:TraesCS6A02G022700	Chr6A	11280128	11280811	-	11280469	Chr6A	11133337	11134020	+	11133678	1.0	0.997	collinear
gene:TraesCS6A02G022800	Chr6A	11413976	11414807	-	11414391	Chr6A	12137168	12138007	-	12137587	1.0	0.916	collinear
gene:TraesCS6A02G023100	Chr6A	11554651	11558118	-	11556384	Chr6A	12369202	12372668	-	12370935	0.999	0.993	collinear
gene:TraesCS6A02G023200	Chr6A	11568527	11571725	-	11570126	Chr6A	12383228	12386427	-	12384827	1.0	0.994	collinear
gene:TraesCS6A02G023300	Chr6A	11587722	11591011	-	11589366	Chr6A	12394677	12397977	-	12396327	0.999	0.99	collinear
gene:TraesCS6A02G023400	Chr6A	11679111	11681611	-	11680361	Chr6A	12565240	12567739	-	12566489	0.999	0.993	collinear
gene:TraesCS6A02G023500	Chr6A	11766624	11767463	-	11767043	Chr6A	12586659	12587498	-	12587078	1.0	0.996	collinear
gene:TraesCS6A02G023600	Chr6A	11784200	11788121	-	11786160	Chr6A	12604634	12608558	-	12606596	1.0	0.996	collinear
gene:TraesCS6A02G023700	Chr6A	11790646	11791549	-	11791097	Chr6A	12611266	12612169	-	12611717	1.0	0.996	collinear
gene:TraesCS6A02G023800	Chr6A	11840405	11841583	-	11840994	Chr6A	12663431	12664609	-	12664020	1.0	0.966	collinear
gene:TraesCS6A02G023900	Chr6A	11883792	11886291	-	11885041	Chr6A	12721348	12723847	-	12722597	1.0	0.987	collinear
gene:TraesCS6A02G024000	Chr6A	11963972	11966414	+	11965193	Chr6A	12795883	12798327	+	12797105	1.0	0.997	collinear
gene:TraesCS6A02G024200	Chr6A	12077818	12079854	+	12078836	Chr6A	12903998	12906034	+	12905016	1.0	0.991	collinear
gene:TraesCS6A02G024300	Chr6A	12117881	12120124	-	12119002	Chr6A	12956195	12958440	-	12957317	1.0	0.991	collinear
gene:TraesCS6A02G024400	Chr6A	12131874	12133343	+	12132608	Chr6A	12984768	12986237	+	12985502	1.0	0.997	collinear
gene:TraesCS6A02G024500	Chr6A	12227390	12228092	+	12227741	Chr6A	13062926	13063649	+	13063287	1.0	0.962	collinear
gene:TraesCS6A02G024600	Chr6A	12283563	12287748	+	12285655	Chr6A	13127881	13132125	+	13130003	1.0	0.973	collinear
gene:TraesCS6A02G024700	Chr6A	12288894	12290990	-	12289942	Chr6A	13133128	13135183	-	13134155	0.989	0.986	collinear
