gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity	segment
gene:TraesCS3A03G0008400	Chr3A	2008922	2012376	+	2010649	Chr3A	2220408	2223847	+	2222127	1.0	0.996	rearrangement:Chr3A_block2
gene:TraesCS3A03G0384900	Chr3A	180116946	180119513	+	180118229	Chr3A	183674309	183676879	-	183675594	1.0	0.996	rearrangement:Chr3A_block4
gene:TraesCS3A03G0385100	Chr3A	180358455	180361352	-	180359903	Chr3A	183402182	183405079	+	183403630	1.0	0.995	rearrangement:Chr3A_block4
gene:TraesCS3A03G0385000	Chr3A	180357880	180363447	+	180360663	Chr3A	183400092	183405654	-	183402873	1.0	0.998	rearrangement:Chr3A_block4
gene:TraesCS3A03G0385200	Chr3A	180362243	180366216	-	180364229	Chr3A	183397321	183401292	+	183399306	0.997	0.996	rearrangement:Chr3A_block4
gene:TraesCS3A03G0385300	Chr3A	180751503	180751868	+	180751685	Chr3A	183023983	183024348	-	183024165	1.0	1.0	rearrangement:Chr3A_block4
gene:TraesCS3A03G0386000	Chr3A	180815091	180815948	-	180815519	Chr3A	182963323	182964180	+	182963751	1.0	0.986	rearrangement:Chr3A_block4
gene:TraesCS3A03G0386400	Chr3A	181362294	181362632	+	181362463	Chr3A	182447921	182448259	-	182448090	1.0	0.994	rearrangement:Chr3A_block4
gene:TraesCS3A03G0386500	Chr3A	181367983	181374011	-	181370997	Chr3A	182436370	182442573	+	182439471	1.0	0.997	rearrangement:Chr3A_block4
gene:TraesCS3A03G0386600	Chr3A	181375498	181381277	-	181378387	Chr3A	182429103	182434883	+	182431993	1.0	0.997	rearrangement:Chr3A_block4
gene:TraesCS3A03G0387200	Chr3A	181743008	181743427	-	181743217	Chr3A	182092695	182093114	+	182092904	1.0	0.997	rearrangement:Chr3A_block4
gene:TraesCS3A03G0387600	Chr3A	181749560	181753719	-	181751639	Chr3A	182082579	182086738	+	182084658	1.0	0.998	rearrangement:Chr3A_block4
gene:TraesCS3A03G0387700	Chr3A	181760866	181768427	-	181764646	Chr3A	182074520	182081947	+	182078233	0.945	0.942	rearrangement:Chr3A_block4
gene:TraesCS3A03G0388100	Chr3A	182069283	182069821	-	182069552	Chr3A	182013839	182014377	+	182014108	1.0	0.996	rearrangement:Chr3A_block4
gene:TraesCS3A03G0388200	Chr3A	182074066	182075665	+	182074865	Chr3A	181967994	181969593	-	181968793	1.0	0.998	rearrangement:Chr3A_block4
gene:TraesCS3A03G0388300	Chr3A	182076098	182076804	-	182076451	Chr3A	181966855	181967561	+	181967208	1.0	0.996	rearrangement:Chr3A_block4
gene:TraesCS3A03G0388600	Chr3A	182170648	182171620	-	182171134	Chr3A	181863849	181864821	+	181864335	1.0	1.0	rearrangement:Chr3A_block4
gene:TraesCS3A03G0388700	Chr3A	182331979	182333552	+	182332765	Chr3A	181705378	181706953	-	181706165	1.0	0.994	rearrangement:Chr3A_block4
gene:TraesCS3A03G0388800	Chr3A	182341981	182343099	+	182342540	Chr3A	181695752	181696870	-	181696311	1.0	0.999	rearrangement:Chr3A_block4
gene:TraesCS3A03G0388900	Chr3A	182418339	182419055	-	182418697	Chr3A	181629646	181630362	+	181630004	1.0	0.997	rearrangement:Chr3A_block4
gene:TraesCS3A03G0389100	Chr3A	182460407	182461674	+	182461040	Chr3A	181602601	181603868	-	181603234	1.0	0.996	rearrangement:Chr3A_block4
gene:TraesCS3A03G0389400	Chr3A	182488251	182489098	+	182488674	Chr3A	181582487	181583334	-	181582910	1.0	0.998	rearrangement:Chr3A_block4
gene:TraesCS3A03G0389700	Chr3A	182654592	182655362	+	182654977	Chr3A	181379316	181380086	-	181379701	1.0	0.998	rearrangement:Chr3A_block4
gene:TraesCS3A03G0389900	Chr3A	182669150	182670208	-	182669679	Chr3A	181369671	181370729	+	181370200	1.0	0.998	rearrangement:Chr3A_block4
gene:TraesCS3A03G0390000	Chr3A	182710272	182716699	+	182713485	Chr3A	181310814	181317238	-	181314026	1.0	0.997	rearrangement:Chr3A_block4
gene:TraesCS3A03G0390200	Chr3A	182803786	182804730	-	182804258	Chr3A	181177451	181178395	+	181177923	1.0	0.998	rearrangement:Chr3A_block4
gene:TraesCS3A03G0390300	Chr3A	182813930	182814843	+	182814386	Chr3A	181167576	181168489	-	181168032	1.0	0.998	rearrangement:Chr3A_block4
gene:TraesCS3A03G0390500	Chr3A	182849585	182851346	+	182850465	Chr3A	181122895	181124656	-	181123775	1.0	0.998	rearrangement:Chr3A_block4
gene:TraesCS3A03G0390600	Chr3A	182850828	182856228	-	182853528	Chr3A	181117939	181123413	+	181120676	1.0	0.997	rearrangement:Chr3A_block4
gene:TraesCS3A03G0390700	Chr3A	182886098	182886484	+	182886291	Chr3A	181087409	181087795	-	181087602	1.0	1.0	rearrangement:Chr3A_block4
gene:TraesCS3A03G0390900	Chr3A	182931448	182932558	+	182932003	Chr3A	181048288	181049398	-	181048843	1.0	1.0	rearrangement:Chr3A_block4
gene:TraesCS3A03G0396800	Chr3A	188571716	188575372	+	188573544	Chr3A	175549630	175553284	-	175551457	0.996	0.994	rearrangement:Chr3A_block3
gene:TraesCS3A03G0396900	Chr3A	188630174	188630746	+	188630460	Chr3A	175481018	175481590	-	175481304	1.0	0.998	rearrangement:Chr3A_block3
gene:TraesCS3A03G0397200	Chr3A	188726383	188727587	+	188726985	Chr3A	175402022	175403227	-	175402624	1.0	0.997	rearrangement:Chr3A_block3
gene:TraesCS3A03G0397400	Chr3A	188744189	188749844	+	188747016	Chr3A	175379932	175385600	-	175382766	0.997	0.994	rearrangement:Chr3A_block3
gene:TraesCS3A03G0399300	Chr3A	189575850	189584270	-	189580060	Chr3A	174651579	174660024	+	174655801	1.0	0.997	rearrangement:Chr3A_block3
gene:TraesCS3A03G0399400	Chr3A	189798848	189801747	-	189800297	Chr3A	174424054	174426953	+	174425503	1.0	1.0	rearrangement:Chr3A_block3
gene:TraesCS3A03G0399500	Chr3A	189811073	189813448	+	189812260	Chr3A	174407459	174409835	-	174408647	1.0	0.996	rearrangement:Chr3A_block3
gene:TraesCS3A03G0399600	Chr3A	189814079	189816847	-	189815463	Chr3A	174404060	174406828	+	174405444	1.0	1.0	rearrangement:Chr3A_block3
gene:TraesCS3A03G0399900	Chr3A	189828214	189830231	-	189829222	Chr3A	174390680	174392698	+	174391689	1.0	0.982	rearrangement:Chr3A_block3
gene:TraesCS3A03G0400100	Chr3A	189925523	189931700	+	189928611	Chr3A	174298033	174304209	-	174301121	1.0	1.0	rearrangement:Chr3A_block3
gene:TraesCS3A03G0400200	Chr3A	189932127	189934403	+	189933265	Chr3A	174295330	174297606	-	174296468	1.0	0.995	rearrangement:Chr3A_block3
gene:TraesCS3A03G0400300	Chr3A	189934768	189935968	-	189935368	Chr3A	174293765	174294965	+	174294365	1.0	0.998	rearrangement:Chr3A_block3
gene:TraesCS3A03G0400400	Chr3A	189936396	189941935	-	189939165	Chr3A	174288119	174293337	+	174290728	1.0	0.997	rearrangement:Chr3A_block3
gene:TraesCS3A03G0400500	Chr3A	190662794	190664670	-	190663732	Chr3A	173545914	173547790	+	173546852	1.0	0.998	rearrangement:Chr3A_block3
gene:TraesCS3A03G0400900	Chr3A	191208519	191212242	-	191210380	Chr3A	173012992	173016716	+	173014854	1.0	0.999	rearrangement:Chr3A_block3
gene:TraesCS3A03G0401600	Chr3A	192401327	192403501	+	192402414	Chr3A	171868170	171870347	-	171869258	1.0	0.99	rearrangement:Chr3A_block3
gene:TraesCS3A03G0402100	Chr3A	192744537	192746944	-	192745740	Chr3A	171547921	171550328	+	171549124	1.0	0.994	rearrangement:Chr3A_block3
gene:TraesCS3A03G0013800	Chr3A	6965742	6973314	-	6969528	Chr3A	2352377	2356838	-	2354607	0.934	0.91	collinear
gene:TraesCS3A03G0014100	Chr3A	7195252	7195989	-	7195620	Chr3A	2453285	2454010	-	2453647	0.983	0.966	collinear
gene:TraesCS3A03G0014500	Chr3A	7235692	7236321	+	7236006	Chr3A	2470357	2470986	+	2470671	1.0	0.984	collinear
gene:TraesCS3A03G0014600	Chr3A	7271218	7272481	-	7271849	Chr3A	2485486	2486748	-	2486117	0.999	0.996	collinear
gene:TraesCS3A03G0014700	Chr3A	7285296	7286069	-	7285682	Chr3A	2508005	2508778	-	2508391	1.0	0.998	collinear
gene:TraesCS3A03G0014800	Chr3A	7323919	7329828	+	7326873	Chr3A	2545799	2551711	+	2548755	1.0	0.995	collinear
gene:TraesCS3A03G0015200	Chr3A	7342556	7344335	-	7343445	Chr3A	2564493	2566272	-	2565382	1.0	0.999	collinear
gene:TraesCS3A03G0015300	Chr3A	7348215	7349429	-	7348822	Chr3A	2570152	2571366	-	2570759	1.0	1.0	collinear
gene:TraesCS3A03G0015600	Chr3A	7363585	7366969	+	7365277	Chr3A	2585535	2588968	+	2587251	1.0	1.0	collinear
gene:TraesCS3A03G0015800	Chr3A	7380064	7383852	-	7381958	Chr3A	2602162	2605946	-	2604054	0.997	0.991	collinear
gene:TraesCS3A03G0016400	Chr3A	7504661	7506864	-	7505762	Chr3A	2725890	2728093	+	2726991	1.0	1.0	collinear
gene:TraesCS3A03G0016700	Chr3A	7536839	7541137	-	7538988	Chr3A	2691428	2695726	+	2693577	1.0	1.0	collinear
gene:TraesCS3A03G0016800	Chr3A	7541942	7543943	-	7542942	Chr3A	2688622	2690623	+	2689622	1.0	1.0	collinear
gene:TraesCS3A03G0017000	Chr3A	7564464	7567367	-	7565915	Chr3A	2762144	2765047	-	2763595	1.0	1.0	collinear
gene:TraesCS3A03G0017200	Chr3A	7711376	7711747	+	7711561	Chr3A	2909423	2909794	+	2909608	1.0	1.0	collinear
gene:TraesCS3A03G0017400	Chr3A	7713418	7714814	+	7714116	Chr3A	2911465	2912861	+	2912163	1.0	1.0	collinear
gene:TraesCS3A03G0017500	Chr3A	7835763	7836658	+	7836210	Chr3A	3043693	3044588	+	3044140	1.0	1.0	collinear
gene:TraesCS3A03G0017600	Chr3A	7843174	7845911	-	7844542	Chr3A	3051118	3053856	-	3052487	1.0	1.0	collinear
gene:TraesCS3A03G0017800	Chr3A	7873298	7874889	+	7874093	Chr3A	3081220	3082811	+	3082015	1.0	1.0	collinear
gene:TraesCS3A03G0018000	Chr3A	7971289	7981899	-	7976594	Chr3A	3179403	3190029	-	3184716	1.0	0.999	collinear
gene:TraesCS3A03G0018100	Chr3A	8000243	8004061	+	8002152	Chr3A	3208032	3211850	+	3209941	1.0	0.998	collinear
gene:TraesCS3A03G0018500	Chr3A	8083909	8091399	+	8087654	Chr3A	3291715	3299205	+	3295460	1.0	0.999	collinear
gene:TraesCS3A03G0018600	Chr3A	8114927	8118282	+	8116604	Chr3A	3322727	3326082	+	3324404	1.0	1.0	collinear
gene:TraesCS3A03G0018900	Chr3A	8203442	8203990	-	8203716	Chr3A	3409965	3410513	-	3410239	1.0	1.0	collinear
gene:TraesCS3A03G0019100	Chr3A	8214105	8215239	+	8214672	Chr3A	3420616	3421750	+	3421183	1.0	1.0	collinear
gene:TraesCS3A03G0019200	Chr3A	8216747	8228758	-	8222752	Chr3A	3423258	3435269	-	3429263	1.0	0.999	collinear
gene:TraesCS3A03G0019300	Chr3A	8264742	8266092	-	8265417	Chr3A	3474228	3475578	-	3474903	1.0	1.0	collinear
gene:TraesCS3A03G0019400	Chr3A	8307059	8308734	+	8307896	Chr3A	3515081	3516756	+	3515918	1.0	1.0	collinear
gene:TraesCS3A03G0019500	Chr3A	8312029	8313781	+	8312905	Chr3A	3519681	3521433	+	3520557	1.0	0.999	collinear
gene:TraesCS3A03G0019700	Chr3A	8346895	8348759	+	8347827	Chr3A	3542528	3544392	+	3543460	1.0	0.997	collinear
gene:TraesCS3A03G0019800	Chr3A	8367335	8369021	-	8368178	Chr3A	3559891	3561572	-	3560731	0.997	0.983	collinear
gene:TraesCS3A03G0020200	Chr3A	8667965	8674038	+	8671001	Chr3A	3576444	3582459	+	3579451	0.989	0.984	collinear
gene:TraesCS3A03G0020300	Chr3A	8675885	8676581	+	8676233	Chr3A	3584310	3585006	+	3584658	1.0	0.997	collinear
gene:TraesCS3A03G0020900	Chr3A	8761108	8765593	+	8763350	Chr3A	3672983	3677421	+	3675202	0.994	0.969	collinear
gene:TraesCS3A03G0021100	Chr3A	8815764	8817443	-	8816603	Chr3A	3787280	3788959	-	3788119	1.0	0.965	collinear
gene:TraesCS3A03G0021300	Chr3A	8871318	8877341	-	8874329	Chr3A	3851148	3857170	-	3854159	1.0	0.997	collinear
gene:TraesCS3A03G0021400	Chr3A	8913508	8916672	+	8915090	Chr3A	3936555	3939719	+	3938137	1.0	0.997	collinear
gene:TraesCS3A03G0021500	Chr3A	8936932	8941473	+	8939202	Chr3A	3976983	3981530	+	3979256	1.0	0.996	collinear
gene:TraesCS3A03G0021700	Chr3A	8941709	8945367	-	8943538	Chr3A	3981766	3985432	-	3983599	1.0	0.995	collinear
gene:TraesCS3A03G0021900	Chr3A	8978050	8978574	-	8978312	Chr3A	4014756	4015280	-	4015018	1.0	0.994	collinear
gene:TraesCS3A03G0022400	Chr3A	9068031	9068433	+	9068232	Chr3A	4068579	4068981	+	4068780	1.0	0.99	collinear
gene:TraesCS3A03G0022600	Chr3A	9084051	9084863	+	9084457	Chr3A	4087119	4087931	+	4087525	1.0	0.991	collinear
gene:TraesCS3A03G0022900	Chr3A	9122196	9122766	+	9122481	Chr3A	4118185	4118755	+	4118470	1.0	0.997	collinear
gene:TraesCS3A03G0023000	Chr3A	9127412	9127948	+	9127680	Chr3A	4123597	4124133	+	4123865	1.0	0.997	collinear
gene:TraesCS3A03G0023200	Chr3A	9140921	9143315	-	9142118	Chr3A	4137084	4139493	-	4138288	1.0	0.983	collinear
gene:TraesCS3A03G0023300	Chr3A	9149932	9150266	+	9150099	Chr3A	4146122	4146456	+	4146289	1.0	1.0	collinear
gene:TraesCS3A03G0023400	Chr3A	9185907	9188079	+	9186993	Chr3A	4182205	4184369	+	4183287	0.992	0.99	collinear
gene:TraesCS3A03G0023600	Chr3A	9261431	9262046	+	9261738	Chr3A	4249817	4250430	+	4250123	1.0	0.954	collinear
gene:TraesCS3A03G0023900	Chr3A	9285037	9286005	+	9285521	Chr3A	4258598	4259566	+	4259082	1.0	0.997	collinear
gene:TraesCS3A03G0024200	Chr3A	9353587	9354501	-	9354044	Chr3A	4337107	4338053	-	4337580	1.0	0.965	collinear
gene:TraesCS3A03G0025100	Chr3A	9517378	9518223	+	9517800	Chr3A	4524042	4524902	+	4524472	0.998	0.952	collinear
gene:TraesCS3A03G0025700	Chr3A	9618194	9622397	-	9620295	Chr3A	4556612	4560815	-	4558713	1.0	0.997	collinear
gene:TraesCS3A03G0025800	Chr3A	9627814	9628797	+	9628305	Chr3A	4566396	4567378	+	4566887	0.998	0.997	collinear
gene:TraesCS3A03G0026000	Chr3A	9642965	9643977	-	9643471	Chr3A	4571406	4572421	-	4571913	1.0	0.95	collinear
gene:TraesCS3A03G0026100	Chr3A	9644666	9645634	+	9645150	Chr3A	4573106	4574074	+	4573590	1.0	0.988	collinear
gene:TraesCS3A03G0026200	Chr3A	9653139	9669786	-	9661462	Chr3A	4581652	4598029	-	4589840	0.994	0.986	collinear
gene:TraesCS3A03G0026400	Chr3A	9675840	9678026	-	9676933	Chr3A	4604187	4606370	-	4605278	0.998	0.984	collinear
gene:TraesCS3A03G0026800	Chr3A	9799271	9815425	-	9807348	Chr3A	4714626	4730677	-	4722651	1.0	0.998	collinear
gene:TraesCS3A03G0027000	Chr3A	9838666	9841851	-	9840258	Chr3A	4754949	4758145	-	4756547	1.0	0.996	collinear
gene:TraesCS3A03G0027100	Chr3A	9845757	9852029	-	9848893	Chr3A	4761993	4768265	-	4765129	1.0	0.999	collinear
gene:TraesCS3A03G0027300	Chr3A	9849094	9851236	+	9850165	Chr3A	4765330	4767472	+	4766401	1.0	1.0	collinear
gene:TraesCS3A03G0027400	Chr3A	9878532	9882948	-	9880740	Chr3A	4795171	4799587	-	4797379	1.0	1.0	collinear
gene:TraesCS3A03G0027500	Chr3A	9911389	9914507	-	9912948	Chr3A	4828187	4831305	-	4829746	1.0	0.999	collinear
gene:TraesCS3A03G0027600	Chr3A	9920569	9923925	+	9922247	Chr3A	4841492	4844848	+	4843170	1.0	1.0	collinear
gene:TraesCS3A03G0027800	Chr3A	9955886	9957529	+	9956707	Chr3A	4876772	4878415	+	4877593	1.0	1.0	collinear
gene:TraesCS3A03G0027900	Chr3A	9998888	9999945	+	9999416	Chr3A	4919460	4920517	+	4919988	1.0	1.0	collinear
gene:TraesCS3A03G0028000	Chr3A	10000200	10001623	+	10000911	Chr3A	4920772	4922201	+	4921486	1.0	1.0	collinear
gene:TraesCS3A03G0028100	Chr3A	10018154	10019155	+	10018654	Chr3A	4938734	4939735	+	4939234	1.0	1.0	collinear
gene:TraesCS3A03G0028300	Chr3A	10031730	10032560	+	10032145	Chr3A	4952310	4953140	+	4952725	1.0	1.0	collinear
gene:TraesCS3A03G0028800	Chr3A	10055001	10064947	-	10059974	Chr3A	4975846	4985595	-	4980720	1.0	0.996	collinear
gene:TraesCS3A03G0029000	Chr3A	10209232	10215296	+	10212264	Chr3A	5114354	5119282	+	5116818	0.966	0.965	collinear
gene:TraesCS3A03G0029200	Chr3A	10220045	10221046	+	10220545	Chr3A	5124009	5125010	+	5124509	1.0	0.992	collinear
gene:TraesCS3A03G0029300	Chr3A	10232174	10234897	+	10233535	Chr3A	5135610	5138298	+	5136954	0.999	0.992	collinear
gene:TraesCS3A03G0029500	Chr3A	10278955	10283756	+	10281355	Chr3A	5194046	5198847	+	5196446	1.0	0.998	collinear
gene:TraesCS3A03G0029600	Chr3A	10304911	10305937	+	10305424	Chr3A	5219815	5221077	+	5220446	1.0	0.994	collinear
gene:TraesCS3A03G0029700	Chr3A	10310419	10311840	+	10311129	Chr3A	5225675	5227095	+	5226385	0.999	0.966	collinear
gene:TraesCS3A03G0030800	Chr3A	10383345	10466440	-	10424892	Chr3A	5339347	5348137	-	5343742	0.989	0.962	collinear
gene:TraesCS3A03G0031000	Chr3A	10447941	10449839	+	10448890	Chr3A	5329728	5331626	+	5330677	1.0	0.996	collinear
gene:TraesCS3A03G0031100	Chr3A	10497436	10508467	+	10502951	Chr3A	5378941	5389824	+	5384382	1.0	0.994	collinear
gene:TraesCS3A03G0031400	Chr3A	10518095	10519252	+	10518673	Chr3A	5400885	5402042	+	5401463	1.0	0.991	collinear
gene:TraesCS3A03G0031600	Chr3A	10596607	10597776	-	10597191	Chr3A	5752308	5753477	-	5752892	1.0	0.987	collinear
gene:TraesCS3A03G0031900	Chr3A	10603343	10604659	+	10604001	Chr3A	5840643	5841959	+	5841301	1.0	0.99	collinear
gene:TraesCS3A03G0032000	Chr3A	10629481	10630653	-	10630067	Chr3A	5678209	5679366	-	5678787	0.987	0.967	collinear
gene:TraesCS3A03G0034400	Chr3A	11101739	11106118	-	11103928	Chr3A	5893755	5898135	-	5895945	1.0	0.994	collinear
gene:TraesCS3A03G0034500	Chr3A	11104958	11107846	+	11106402	Chr3A	5896975	5899842	+	5898408	0.988	0.983	collinear
gene:TraesCS3A03G0034800	Chr3A	11173580	11178498	-	11176039	Chr3A	5927390	5932285	-	5929837	1.0	0.978	collinear
gene:TraesCS3A03G0037500	Chr3A	11592922	11595879	+	11594400	Chr3A	5997740	6000697	+	5999218	1.0	1.0	collinear
gene:TraesCS3A03G0037900	Chr3A	11637047	11638926	-	11637986	Chr3A	6048406	6050289	-	6049347	1.0	0.993	collinear
gene:TraesCS3A03G0038300	Chr3A	11651428	11652730	+	11652079	Chr3A	6054150	6055452	+	6054801	1.0	0.994	collinear
gene:TraesCS3A03G0038600	Chr3A	11707954	11710150	+	11709052	Chr3A	6143300	6145508	+	6144404	1.0	0.997	collinear
gene:TraesCS3A03G0039000	Chr3A	11781834	11782499	+	11782166	Chr3A	6225306	6225955	-	6225630	0.948	0.921	collinear
gene:TraesCS3A03G0039500	Chr3A	11852630	11855047	-	11853838	Chr3A	6268411	6270827	-	6269619	1.0	0.993	collinear
gene:TraesCS3A03G0039800	Chr3A	11932308	11936854	+	11934581	Chr3A	6341687	6346242	+	6343964	1.0	0.997	collinear
gene:TraesCS3A03G0040200	Chr3A	11953618	11959397	-	11956507	Chr3A	6372719	6378499	-	6375609	1.0	0.995	collinear
gene:TraesCS3A03G0040400	Chr3A	11984456	11986835	-	11985645	Chr3A	6394800	6397209	-	6396004	0.993	0.973	collinear
gene:TraesCS3A03G0040500	Chr3A	12010768	12012573	-	12011670	Chr3A	6421598	6423413	-	6422505	0.995	0.983	collinear
gene:TraesCS3A03G0040800	Chr3A	12045365	12046453	-	12045909	Chr3A	6455422	6456512	-	6455967	1.0	0.991	collinear
gene:TraesCS3A03G0040900	Chr3A	12054644	12056101	-	12055372	Chr3A	6472892	6474340	-	6473616	0.992	0.992	collinear
gene:TraesCS3A03G0041000	Chr3A	12064500	12068200	-	12066350	Chr3A	6482737	6486432	-	6484584	0.997	0.996	collinear
gene:TraesCS3A03G0041100	Chr3A	12071349	12072083	+	12071716	Chr3A	6489955	6490689	+	6490322	1.0	0.995	collinear
gene:TraesCS3A03G0041200	Chr3A	12075943	12077447	-	12076695	Chr3A	6494579	6496083	-	6495331	1.0	0.997	collinear
gene:TraesCS3A03G0041400	Chr3A	12093260	12094336	+	12093798	Chr3A	6510801	6511889	+	6511345	0.979	0.904	collinear
gene:TraesCS3A03G0041700	Chr3A	12110477	12114187	+	12112332	Chr3A	6531312	6535022	+	6533167	0.987	0.985	collinear
gene:TraesCS3A03G0041900	Chr3A	12118672	12120490	-	12119581	Chr3A	6539418	6541236	-	6540327	1.0	0.999	collinear
gene:TraesCS3A03G0042100	Chr3A	12128508	12130477	-	12129492	Chr3A	6557895	6559864	-	6558879	1.0	0.996	collinear
gene:TraesCS3A03G0042200	Chr3A	12200162	12201941	-	12201051	Chr3A	6624127	6625906	-	6625016	1.0	0.998	collinear
gene:TraesCS3A03G0042300	Chr3A	12209794	12211502	-	12210648	Chr3A	6633983	6635691	-	6634837	1.0	0.99	collinear
gene:TraesCS3A03G0042400	Chr3A	12287908	12288978	-	12288443	Chr3A	6709270	6710340	-	6709805	1.0	0.997	collinear
gene:TraesCS3A03G0042700	Chr3A	12352050	12353034	-	12352542	Chr3A	6797905	6798889	-	6798397	1.0	1.0	collinear
gene:TraesCS3A03G0042800	Chr3A	12356143	12357072	+	12356607	Chr3A	6801983	6802912	+	6802447	1.0	0.996	collinear
gene:TraesCS3A03G0042900	Chr3A	12358498	12359728	-	12359113	Chr3A	6804339	6805612	-	6804975	1.0	0.941	collinear
gene:TraesCS3A03G0043100	Chr3A	12411156	12412208	-	12411682	Chr3A	6925006	6926059	-	6925532	1.0	0.988	collinear
gene:TraesCS3A03G0043200	Chr3A	12415290	12425054	+	12420172	Chr3A	6929328	6939121	+	6934224	0.991	0.986	collinear
gene:TraesCS3A03G0043300	Chr3A	12436248	12436726	+	12436487	Chr3A	6967521	6968017	+	6967769	1.0	0.961	collinear
gene:TraesCS3A03G0043500	Chr3A	12499756	12505087	+	12502421	Chr3A	7024916	7030229	+	7027572	1.0	0.998	collinear
gene:TraesCS3A03G0043600	Chr3A	12557004	12564531	+	12560767	Chr3A	7081342	7088748	+	7085045	0.949	0.944	collinear
gene:TraesCS3A03G0043700	Chr3A	12591873	12593468	+	12592670	Chr3A	7116380	7117536	+	7116958	0.994	0.974	collinear
gene:TraesCS3A03G0043800	Chr3A	12619607	12622553	+	12621080	Chr3A	7184968	7187874	+	7186421	0.987	0.983	collinear
gene:TraesCS3A03G0044200	Chr3A	12659773	12663256	+	12661514	Chr3A	7223361	7226845	+	7225103	1.0	0.998	collinear
gene:TraesCS3A03G0044400	Chr3A	12671499	12671969	-	12671734	Chr3A	7235083	7235553	-	7235318	1.0	0.989	collinear
gene:TraesCS3A03G0044500	Chr3A	12674962	12675767	-	12675364	Chr3A	7238556	7239361	-	7238958	1.0	0.998	collinear
gene:TraesCS3A03G0044600	Chr3A	12691263	12693861	+	12692562	Chr3A	7254943	7257617	+	7256280	1.0	0.99	collinear
gene:TraesCS3A03G0045600	Chr3A	12953875	12962009	+	12957942	Chr3A	7376900	7385231	+	7381065	0.999	0.995	collinear
gene:TraesCS3A03G0046100	Chr3A	12989383	12993109	-	12991246	Chr3A	7414529	7418282	-	7416405	1.0	0.996	collinear
gene:TraesCS3A03G0046400	Chr3A	13013432	13018739	-	13016085	Chr3A	7454536	7459241	-	7456888	0.978	0.964	collinear
gene:TraesCS3A03G0046500	Chr3A	13029932	13033027	-	13031479	Chr3A	7470439	7473552	-	7471995	1.0	0.981	collinear
gene:TraesCS3A03G0046600	Chr3A	13037615	13043061	-	13040338	Chr3A	7478040	7483427	-	7480733	0.992	0.991	collinear
gene:TraesCS3A03G0046700	Chr3A	13046469	13049752	-	13048110	Chr3A	7486971	7490233	-	7488602	1.0	0.992	collinear
gene:TraesCS3A03G0046900	Chr3A	13134758	13138473	+	13136615	Chr3A	7609049	7612751	+	7610900	0.992	0.977	collinear
