gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity	segment
gene:TraesCS5A03G0005500	Chr5A	3081377	3084416	-	3082896	Chr5A	894338	897377	-	895857	1.0	1.0	collinear
gene:TraesCS5A03G0006300	Chr5A	3306994	3308561	-	3307777	Chr5A	1118361	1119928	-	1119144	1.0	1.0	collinear
gene:TraesCS5A03G0006400	Chr5A	3312509	3313435	+	3312972	Chr5A	1123876	1124802	+	1124339	1.0	1.0	collinear
gene:TraesCS5A03G0006600	Chr5A	3318157	3321929	-	3320043	Chr5A	1134956	1138700	-	1136828	0.968	0.951	collinear
gene:TraesCS5A03G0006700	Chr5A	3323908	3324402	+	3324155	Chr5A	1140672	1141166	+	1140919	1.0	0.995	collinear
gene:TraesCS5A03G0006800	Chr5A	3330540	3332847	+	3331693	Chr5A	1147300	1149607	+	1148453	1.0	0.998	collinear
gene:TraesCS5A03G0007000	Chr5A	3335666	3337315	-	3336490	Chr5A	1152427	1154076	-	1153251	1.0	0.998	collinear
gene:TraesCS5A03G0007100	Chr5A	3337878	3339413	-	3338645	Chr5A	1154639	1156174	-	1155406	1.0	0.997	collinear
gene:TraesCS5A03G0007500	Chr5A	3522415	3524184	-	3523299	Chr5A	1327812	1329581	-	1328696	1.0	0.997	collinear
gene:TraesCS5A03G0007700	Chr5A	3551523	3556494	-	3554008	Chr5A	1356961	1361935	-	1359448	1.0	0.995	collinear
gene:TraesCS5A03G0007900	Chr5A	3632961	3634579	+	3633770	Chr5A	1441512	1443115	+	1442313	0.985	0.971	collinear
gene:TraesCS5A03G0008000	Chr5A	3769384	3773677	+	3771530	Chr5A	1599678	1603967	+	1601822	0.999	0.996	collinear
gene:TraesCS5A03G0008100	Chr5A	3774296	3777820	-	3776058	Chr5A	1604569	1608249	-	1606409	1.0	0.997	collinear
gene:TraesCS5A03G0008300	Chr5A	3796488	3802877	-	3799682	Chr5A	1625842	1632108	-	1628975	0.979	0.978	collinear
gene:TraesCS5A03G0008900	Chr5A	3992185	3995626	+	3993905	Chr5A	1733818	1737288	+	1735553	0.999	0.995	collinear
gene:TraesCS5A03G0009200	Chr5A	4072714	4080157	+	4076435	Chr5A	1817173	1824620	+	1820896	1.0	0.998	collinear
gene:TraesCS5A03G0009300	Chr5A	4081207	4083626	+	4082416	Chr5A	1825679	1828096	+	1826887	1.0	0.994	collinear
gene:TraesCS5A03G0009400	Chr5A	4100653	4103564	-	4102108	Chr5A	1848026	1850937	-	1849481	1.0	1.0	collinear
gene:TraesCS5A03G0009500	Chr5A	4120412	4124180	-	4122296	Chr5A	1866904	1870672	-	1868788	1.0	1.0	collinear
gene:TraesCS5A03G0009700	Chr5A	4186460	4199135	+	4192797	Chr5A	1930620	1943296	+	1936958	1.0	1.0	collinear
gene:TraesCS5A03G0009900	Chr5A	4216771	4219824	+	4218297	Chr5A	1960931	1963984	+	1962457	1.0	1.0	collinear
gene:TraesCS5A03G0010100	Chr5A	4264649	4265629	-	4265139	Chr5A	2007894	2008874	-	2008384	1.0	0.998	collinear
gene:TraesCS5A03G0010300	Chr5A	4274826	4278699	-	4276762	Chr5A	2018073	2021946	-	2020009	1.0	1.0	collinear
gene:TraesCS5A03G0010400	Chr5A	4289135	4289901	+	4289518	Chr5A	2032382	2033148	+	2032765	1.0	1.0	collinear
gene:TraesCS5A03G0010500	Chr5A	4295044	4309997	+	4302520	Chr5A	2038291	2053266	+	2045778	1.0	1.0	collinear
gene:TraesCS5A03G0010600	Chr5A	4314200	4318047	-	4316123	Chr5A	2057518	2061365	-	2059441	1.0	1.0	collinear
gene:TraesCS5A03G0010800	Chr5A	4324864	4327830	-	4326347	Chr5A	2068317	2071420	-	2069868	0.931	0.92	collinear
gene:TraesCS5A03G0010900	Chr5A	4334824	4335825	-	4335324	Chr5A	2150137	2151138	-	2150637	1.0	0.994	collinear
gene:TraesCS5A03G0011000	Chr5A	4338873	4349382	+	4344127	Chr5A	2154786	2165288	+	2160037	1.0	0.996	collinear
gene:TraesCS5A03G0011200	Chr5A	4407568	4419230	+	4413399	Chr5A	2224283	2235945	+	2230114	1.0	1.0	collinear
gene:TraesCS5A03G0011300	Chr5A	4421557	4424972	+	4423264	Chr5A	2238272	2241687	+	2239979	1.0	0.999	collinear
gene:TraesCS5A03G0011400	Chr5A	4427274	4431603	+	4429438	Chr5A	2243473	2247795	+	2245634	0.994	0.992	collinear
gene:TraesCS5A03G0011500	Chr5A	4458508	4461918	+	4460213	Chr5A	2257593	2261003	+	2259298	1.0	0.995	collinear
gene:TraesCS5A03G0012100	Chr5A	4601170	4603965	+	4602567	Chr5A	2362640	2365410	+	2364025	0.974	0.968	collinear
gene:TraesCS5A03G0013200	Chr5A	4919883	4925344	+	4922613	Chr5A	2668654	2674109	+	2671381	1.0	0.993	collinear
gene:TraesCS5A03G0013300	Chr5A	4930158	4933157	-	4931657	Chr5A	2697893	2700889	-	2699391	1.0	0.994	collinear
gene:TraesCS5A03G0013900	Chr5A	4955513	4957493	+	4956503	Chr5A	2732073	2734053	+	2733063	1.0	0.992	collinear
gene:TraesCS5A03G0014100	Chr5A	4985496	4986139	-	4985817	Chr5A	2761493	2762136	-	2761814	1.0	0.994	collinear
gene:TraesCS5A03G0014200	Chr5A	4993029	4993634	+	4993331	Chr5A	2768996	2769601	+	2769298	1.0	0.988	collinear
gene:TraesCS5A03G0015400	Chr5A	5201460	5203706	+	5202583	Chr5A	2986432	2988678	+	2987555	1.0	0.999	collinear
gene:TraesCS5A03G0015700	Chr5A	5513746	5517685	+	5515715	Chr5A	3298590	3302529	+	3300559	1.0	1.0	collinear
gene:TraesCS5A03G0016200	Chr5A	5595617	5601458	+	5598537	Chr5A	3380720	3386575	+	3383647	1.0	0.995	collinear
gene:TraesCS5A03G0017300	Chr5A	5963526	5964147	-	5963836	Chr5A	3427478	3428099	-	3427788	1.0	0.992	collinear
gene:TraesCS5A03G0017400	Chr5A	5969124	5969789	-	5969456	Chr5A	3433082	3433747	-	3433414	1.0	0.992	collinear
gene:TraesCS5A03G0017500	Chr5A	6014157	6019058	-	6016607	Chr5A	3469057	3473924	-	3471490	0.987	0.98	collinear
gene:TraesCS5A03G0017800	Chr5A	6121420	6125041	-	6123230	Chr5A	3570040	3573662	-	3571851	0.999	0.996	collinear
gene:TraesCS5A03G0018600	Chr5A	6449947	6462537	+	6456242	Chr5A	3902647	3915237	+	3908942	1.0	1.0	collinear
gene:TraesCS5A03G0018900	Chr5A	6859842	6878845	+	6869343	Chr5A	4327758	4346729	+	4337243	0.996	0.992	collinear
gene:TraesCS5A03G0019200	Chr5A	7127244	7130490	-	7128867	Chr5A	4574116	4577140	-	4575628	0.98	0.975	collinear
gene:TraesCS5A03G0019300	Chr5A	7146913	7157001	+	7151957	Chr5A	4602839	4612919	+	4607879	0.999	0.997	collinear
gene:TraesCS5A03G0019500	Chr5A	7302024	7303817	+	7302920	Chr5A	4793288	4795083	+	4794185	1.0	0.989	collinear
gene:TraesCS5A03G0019600	Chr5A	7304442	7323297	+	7313869	Chr5A	4795709	4809460	+	4802584	0.997	0.994	collinear
gene:TraesCS5A03G0020600	Chr5A	7409534	7412849	+	7411191	Chr5A	4936902	4940215	+	4938558	1.0	0.999	collinear
gene:TraesCS5A03G0020700	Chr5A	7443708	7446821	-	7445264	Chr5A	4982937	4985933	-	4984435	1.0	0.996	collinear
gene:TraesCS5A03G0020800	Chr5A	7567427	7569538	+	7568482	Chr5A	5117806	5119917	+	5118861	1.0	0.996	collinear
gene:TraesCS5A03G0020900	Chr5A	7578368	7580621	+	7579494	Chr5A	5128750	5131003	+	5129876	1.0	1.0	collinear
gene:TraesCS5A03G0021000	Chr5A	7595016	7596460	-	7595738	Chr5A	5145381	5146825	-	5146103	1.0	1.0	collinear
gene:TraesCS5A03G0021100	Chr5A	7601280	7605921	-	7603600	Chr5A	5151645	5156286	-	5153965	1.0	0.998	collinear
gene:TraesCS5A03G0021500	Chr5A	7650808	7656539	-	7653673	Chr5A	5187072	5192536	-	5189804	1.0	1.0	collinear
gene:TraesCS5A03G0021600	Chr5A	7658120	7662278	-	7660199	Chr5A	5194120	5198369	-	5196244	1.0	0.933	collinear
gene:TraesCS5A03G0022200	Chr5A	7767606	7779699	+	7773652	Chr5A	5221070	5234525	+	5227797	0.985	0.958	collinear
gene:TraesCS5A03G0022400	Chr5A	7789487	7796081	-	7792784	Chr5A	5244002	5250596	-	5247299	1.0	1.0	collinear
gene:TraesCS5A03G0022900	Chr5A	7831211	7831586	+	7831398	Chr5A	5285727	5286102	+	5285914	1.0	1.0	collinear
gene:TraesCS5A03G0023000	Chr5A	7833794	7836326	-	7835060	Chr5A	5288310	5290842	-	5289576	1.0	0.999	collinear
gene:TraesCS5A03G0023200	Chr5A	7837241	7845507	-	7841374	Chr5A	5291757	5300004	-	5295880	1.0	1.0	collinear
gene:TraesCS5A03G0023300	Chr5A	7870862	7882905	-	7876883	Chr5A	5325363	5337464	-	5331413	1.0	1.0	collinear
gene:TraesCS5A03G0023400	Chr5A	7886476	7895065	-	7890770	Chr5A	5341035	5349623	-	5345329	0.999	0.999	collinear
gene:TraesCS5A03G0023800	Chr5A	7940806	7941798	-	7941302	Chr5A	5395368	5396360	-	5395864	1.0	1.0	collinear
gene:TraesCS5A03G0023900	Chr5A	7965573	7966784	-	7966178	Chr5A	5419774	5420975	-	5420374	0.991	0.989	collinear
gene:TraesCS5A03G0024600	Chr5A	8147370	8148388	+	8147879	Chr5A	5593534	5594552	+	5594043	1.0	1.0	collinear
gene:TraesCS5A03G0024800	Chr5A	8268114	8268377	-	8268245	Chr5A	5714453	5714716	-	5714584	1.0	1.0	collinear
gene:TraesCS5A03G0024900	Chr5A	8268730	8270961	-	8269845	Chr5A	5715069	5717300	-	5716184	1.0	1.0	collinear
gene:TraesCS5A03G0025000	Chr5A	8330560	8331320	+	8330940	Chr5A	5776892	5777652	+	5777272	1.0	1.0	collinear
gene:TraesCS5A03G0025200	Chr5A	8352960	8358898	+	8355929	Chr5A	5798807	5804745	+	5801776	1.0	1.0	collinear
gene:TraesCS5A03G0025300	Chr5A	8522478	8524641	+	8523559	Chr5A	5966902	5969065	+	5967983	1.0	1.0	collinear
gene:TraesCS5A03G0025400	Chr5A	8524711	8528863	-	8526787	Chr5A	5969135	5973287	-	5971211	1.0	1.0	collinear
gene:TraesCS5A03G0025800	Chr5A	8648473	8649403	+	8648938	Chr5A	6092807	6093737	+	6093272	1.0	1.0	collinear
gene:TraesCS5A03G0026200	Chr5A	8665908	8667736	-	8666822	Chr5A	6111140	6112968	-	6112054	1.0	0.999	collinear
gene:TraesCS5A03G0026600	Chr5A	8730184	8733043	+	8731613	Chr5A	6174894	6177757	+	6176325	1.0	0.998	collinear
gene:TraesCS5A03G0026700	Chr5A	8778276	8780216	+	8779246	Chr5A	6211138	6213078	+	6212108	1.0	0.996	collinear
gene:TraesCS5A03G0026900	Chr5A	8814105	8814896	-	8814500	Chr5A	6246829	6247620	-	6247224	1.0	0.997	collinear
gene:TraesCS5A03G0027000	Chr5A	8838964	8840127	+	8839545	Chr5A	6271697	6272860	+	6272278	1.0	0.999	collinear
gene:TraesCS5A03G0027900	Chr5A	9677168	9677338	+	9677253	Chr5A	8915540	8915710	+	8915625	1.0	1.0	collinear
gene:TraesCS5A03G0028100	Chr5A	9690224	9692901	+	9691562	Chr5A	8927525	8930196	+	8928860	1.0	0.995	collinear
gene:TraesCS5A03G0028700	Chr5A	9851187	9857576	+	9854381	Chr5A	9097859	9104244	+	9101051	0.998	0.996	collinear
gene:TraesCS5A03G0028800	Chr5A	9858552	9864529	+	9861540	Chr5A	9105262	9111250	+	9108256	1.0	0.997	collinear
gene:TraesCS5A03G0029100	Chr5A	10114295	10114744	+	10114519	Chr5A	9312164	9312613	+	9312388	1.0	0.995	collinear
gene:TraesCS5A03G0029300	Chr5A	10262014	10262538	+	10262276	Chr5A	9478571	9479095	+	9478833	1.0	1.0	collinear
gene:TraesCS5A03G0029400	Chr5A	10265922	10267417	+	10266669	Chr5A	9482443	9483939	+	9483191	1.0	0.996	collinear
gene:TraesCS5A03G0029500	Chr5A	10317335	10318175	+	10317755	Chr5A	9532877	9533699	+	9533288	0.976	0.974	collinear
gene:TraesCS5A03G0030000	Chr5A	10511368	10514727	-	10513047	Chr5A	9735450	9738809	-	9737129	1.0	0.999	collinear
gene:TraesCS5A03G0030200	Chr5A	10524836	10525171	-	10525003	Chr5A	9748954	9749289	-	9749121	1.0	0.991	collinear
gene:TraesCS5A03G0030600	Chr5A	10930049	10933487	+	10931768	Chr5A	10143567	10147005	+	10145286	1.0	0.997	collinear
gene:TraesCS5A03G0030900	Chr5A	10943282	10944054	-	10943668	Chr5A	10156727	10157499	-	10157113	1.0	0.984	collinear
gene:TraesCS5A03G0031000	Chr5A	10991585	10992190	-	10991887	Chr5A	10204777	10205382	-	10205079	1.0	0.993	collinear
gene:TraesCS5A03G0031500	Chr5A	11231581	11233719	+	11232650	Chr5A	10373741	10375879	+	10374810	1.0	0.995	collinear
gene:TraesCS5A03G0031600	Chr5A	11271216	11275164	-	11273190	Chr5A	10429221	10433169	-	10431195	1.0	1.0	collinear
gene:TraesCS5A03G0031700	Chr5A	11298923	11300029	-	11299476	Chr5A	10460887	10461993	-	10461440	1.0	0.99	collinear
gene:TraesCS5A03G0031800	Chr5A	11321692	11323002	-	11322347	Chr5A	10481952	10483262	-	10482607	1.0	0.996	collinear
gene:TraesCS5A03G0031900	Chr5A	11441009	11444083	-	11442546	Chr5A	10608167	10611241	-	10609704	1.0	0.997	collinear
gene:TraesCS5A03G0032100	Chr5A	11514200	11515345	-	11514772	Chr5A	10654861	10656006	-	10655433	1.0	0.997	collinear
gene:TraesCS5A03G0032200	Chr5A	11537699	11539038	-	11538368	Chr5A	10678202	10679547	-	10678874	1.0	0.998	collinear
gene:TraesCS5A03G0032300	Chr5A	11553471	11554906	-	11554188	Chr5A	10694124	10695559	-	10694841	1.0	0.998	collinear
gene:TraesCS5A03G0032700	Chr5A	11654193	11660814	-	11657503	Chr5A	10809422	10816041	-	10812731	1.0	0.998	collinear
gene:TraesCS5A03G0033000	Chr5A	11694348	11698751	+	11696549	Chr5A	10860136	10864682	+	10862409	0.983	0.977	collinear
gene:TraesCS5A03G0033100	Chr5A	11699005	11703374	+	11701189	Chr5A	10864993	10869387	+	10867190	0.994	0.991	collinear
gene:TraesCS5A03G0033700	Chr5A	11715248	11715721	-	11715484	Chr5A	10872525	10872998	-	10872761	1.0	1.0	collinear
gene:TraesCS5A03G0033500	Chr5A	11715248	11715721	-	11715484	Chr5A	10872525	10872998	-	10872761	1.0	1.0	collinear
gene:TraesCS5A03G0033200	Chr5A	11715248	11715721	-	11715484	Chr5A	10872525	10872998	-	10872761	1.0	1.0	collinear
gene:TraesCS5A03G0034000	Chr5A	11715248	11715721	-	11715484	Chr5A	10872525	10872998	-	10872761	1.0	1.0	collinear
gene:TraesCS5A03G0033900	Chr5A	11715248	11715721	-	11715484	Chr5A	10872525	10872998	-	10872761	1.0	1.0	collinear
gene:TraesCS5A03G0033800	Chr5A	11715248	11715721	-	11715484	Chr5A	10872525	10872998	-	10872761	1.0	1.0	collinear
gene:TraesCS5A03G0033600	Chr5A	11715248	11715721	-	11715484	Chr5A	10872525	10872998	-	10872761	1.0	1.0	collinear
gene:TraesCS5A03G0033300	Chr5A	11715248	11715721	-	11715484	Chr5A	10872525	10872998	-	10872761	1.0	1.0	collinear
gene:TraesCS5A03G0033400	Chr5A	11715248	11715721	-	11715484	Chr5A	10872525	10872998	-	10872761	1.0	1.0	collinear
gene:TraesCS5A03G0034100	Chr5A	11885871	11890851	+	11888361	Chr5A	11043138	11048117	+	11045627	1.0	1.0	collinear
gene:TraesCS5A03G0034200	Chr5A	11895860	11910107	-	11902983	Chr5A	11052841	11067418	-	11060129	1.0	0.998	collinear
gene:TraesCS5A03G0034700	Chr5A	12251749	12256420	-	12254084	Chr5A	11429462	11434177	-	11431819	1.0	0.985	collinear
gene:TraesCS5A03G0035400	Chr5A	12529770	12533605	+	12531687	Chr5A	11686669	11690641	+	11688655	0.96	0.926	collinear
gene:TraesCS5A03G0035500	Chr5A	12533757	12534928	-	12534342	Chr5A	11690811	11691978	-	11691394	0.988	0.977	collinear
gene:TraesCS5A03G0035600	Chr5A	12594684	12599889	+	12597286	Chr5A	11744831	11750085	+	11747458	1.0	1.0	collinear
gene:TraesCS5A03G0036100	Chr5A	12887867	12889818	-	12888842	Chr5A	12038986	12040937	-	12039961	1.0	1.0	collinear
gene:TraesCS5A03G0036600	Chr5A	12978984	12986405	-	12982694	Chr5A	12127401	12134820	-	12131110	1.0	1.0	collinear
gene:TraesCS5A03G0036700	Chr5A	13070935	13074950	+	13072942	Chr5A	12219453	12223468	+	12221460	1.0	1.0	collinear
gene:TraesCS5A03G0036800	Chr5A	13077346	13078411	-	13077878	Chr5A	12226990	12228031	-	12227510	0.975	0.969	collinear
gene:TraesCS5A03G0037100	Chr5A	13103154	13118433	-	13110793	Chr5A	12252822	12268366	-	12260594	1.0	0.997	collinear
gene:TraesCS5A03G0037600	Chr5A	13181189	13183029	-	13182109	Chr5A	12331563	12333403	-	12332483	1.0	1.0	collinear
gene:TraesCS5A03G0037900	Chr5A	13554097	13557049	+	13555573	Chr5A	12687213	12690165	+	12688689	1.0	0.997	collinear
gene:TraesCS5A03G0038100	Chr5A	13557667	13559988	-	13558827	Chr5A	12690783	12693104	-	12691943	1.0	0.997	collinear
gene:TraesCS5A03G0038900	Chr5A	13945951	13947357	-	13946654	Chr5A	13071490	13072801	-	13072145	1.0	1.0	collinear
gene:TraesCS5A03G0039100	Chr5A	13973695	13981306	+	13977500	Chr5A	13099130	13106912	+	13103021	1.0	0.995	collinear
gene:TraesCS5A03G0039300	Chr5A	14003438	14007677	+	14005557	Chr5A	13128989	13133228	+	13131108	1.0	1.0	collinear
gene:TraesCS5A03G0039700	Chr5A	14169905	14170834	-	14170369	Chr5A	13295744	13296673	-	13296208	1.0	1.0	collinear
gene:TraesCS5A03G0039800	Chr5A	14170921	14172486	-	14171703	Chr5A	13296760	13298326	-	13297543	1.0	0.998	collinear
gene:TraesCS5A03G0040100	Chr5A	14385600	14392560	+	14389080	Chr5A	13521527	13528490	+	13525008	1.0	0.984	collinear
gene:TraesCS5A03G0040500	Chr5A	14533373	14537750	+	14535561	Chr5A	13734575	13738927	+	13736751	0.982	0.979	collinear
gene:TraesCS5A03G0041100	Chr5A	14654769	14654966	-	14654867	Chr5A	13915996	13916193	-	13916094	1.0	0.979	collinear
gene:TraesCS5A03G0041300	Chr5A	14794669	14797167	-	14795918	Chr5A	14030983	14033509	-	14032246	1.0	0.989	collinear
gene:TraesCS5A03G0042000	Chr5A	15061413	15062058	-	15061735	Chr5A	14274287	14274932	-	14274609	1.0	0.998	collinear
gene:TraesCS5A03G0042100	Chr5A	15065943	15066625	-	15066284	Chr5A	14278814	14279496	-	14279155	1.0	0.995	collinear
gene:TraesCS5A03G0042800	Chr5A	15369639	15373889	-	15371764	Chr5A	14617944	14622183	-	14620063	0.998	0.995	collinear
gene:TraesCS5A03G0043300	Chr5A	16082731	16086382	+	16084556	Chr5A	15273983	15277872	+	15275927	0.999	0.959	collinear
gene:TraesCS5A03G0043600	Chr5A	16133993	16134541	-	16134267	Chr5A	15303357	15303905	-	15303631	1.0	0.989	collinear
gene:TraesCS5A03G0043700	Chr5A	16141514	16142455	-	16141984	Chr5A	15321740	15322681	-	15322210	1.0	0.998	collinear
gene:TraesCS5A03G0043900	Chr5A	16174078	16175132	-	16174605	Chr5A	15340513	15341567	-	15341040	1.0	0.998	collinear
gene:TraesCS5A03G0044100	Chr5A	16201077	16201881	-	16201479	Chr5A	15367507	15368311	-	15367909	1.0	1.0	collinear
gene:TraesCS5A03G0044200	Chr5A	16212920	16213650	-	16213285	Chr5A	15379347	15380077	-	15379712	1.0	1.0	collinear
gene:TraesCS5A03G0044400	Chr5A	16245555	16246254	+	16245904	Chr5A	15411939	15412638	+	15412288	1.0	1.0	collinear
gene:TraesCS5A03G0044500	Chr5A	16362866	16363541	+	16363203	Chr5A	15524722	15525397	+	15525059	1.0	1.0	collinear
gene:TraesCS5A03G0044600	Chr5A	16432509	16433288	+	16432898	Chr5A	15594624	15595403	+	15595013	1.0	1.0	collinear
gene:TraesCS5A03G0044700	Chr5A	16437331	16438102	+	16437716	Chr5A	15599446	15600217	+	15599831	1.0	1.0	collinear
gene:TraesCS5A03G0044800	Chr5A	16442984	16443526	+	16443255	Chr5A	15613405	15613947	+	15613676	1.0	1.0	collinear
gene:TraesCS5A03G0045200	Chr5A	16465254	16466071	+	16465662	Chr5A	15607775	15608592	+	15608183	0.998	0.963	collinear
gene:TraesCS5A03G0045500	Chr5A	16789187	16791889	-	16790538	Chr5A	15937429	15940131	-	15938780	1.0	0.999	collinear
gene:TraesCS5A03G0045900	Chr5A	16866872	16868390	-	16867631	Chr5A	16015281	16016799	-	16016040	1.0	0.999	collinear
gene:TraesCS5A03G0046200	Chr5A	16983697	16984251	-	16983974	Chr5A	16123857	16124411	-	16124134	1.0	1.0	collinear
gene:TraesCS5A03G0046800	Chr5A	17790269	17795607	+	17792938	Chr5A	16905170	16910542	+	16907856	1.0	0.999	collinear
gene:TraesCS5A03G0046900	Chr5A	17809557	17813693	-	17811625	Chr5A	16924409	16928545	-	16926477	1.0	0.999	collinear
gene:TraesCS5A03G0047100	Chr5A	18352947	18355076	-	18354011	Chr5A	17468704	17470833	-	17469768	1.0	1.0	collinear
gene:TraesCS5A03G0050500	Chr5A	18910099	18913086	+	18911592	Chr5A	18036027	18039014	+	18037520	1.0	1.0	collinear
gene:TraesCS5A03G0050700	Chr5A	18916182	18923705	-	18919943	Chr5A	18042110	18049634	-	18045872	1.0	1.0	collinear
gene:TraesCS5A03G0051400	Chr5A	19168016	19170950	-	19169483	Chr5A	18284316	18287250	-	18285783	1.0	1.0	collinear
gene:TraesCS5A03G0051900	Chr5A	19226402	19228090	+	19227246	Chr5A	18341510	18343198	+	18342354	1.0	1.0	collinear
gene:TraesCS5A03G0053100	Chr5A	19462990	19464886	-	19463938	Chr5A	18553300	18555196	-	18554248	1.0	1.0	collinear
gene:TraesCS5A03G0053200	Chr5A	19472218	19473316	+	19472767	Chr5A	18562552	18563650	+	18563101	1.0	1.0	collinear
gene:TraesCS5A03G0053400	Chr5A	19513811	19514992	+	19514401	Chr5A	18604240	18605421	+	18604830	1.0	1.0	collinear
gene:TraesCS5A03G0053700	Chr5A	19568441	19570112	+	19569276	Chr5A	18658953	18660624	+	18659788	1.0	0.999	collinear
gene:TraesCS5A03G0053800	Chr5A	19571726	19572774	+	19572250	Chr5A	18662239	18663287	+	18662763	1.0	0.996	collinear
gene:TraesCS5A03G0054100	Chr5A	19617367	19622081	-	19619724	Chr5A	18707849	18712563	-	18710206	1.0	1.0	collinear
gene:TraesCS5A03G0054500	Chr5A	19766788	19770491	+	19768639	Chr5A	18857316	18861019	+	18859167	1.0	0.999	collinear
gene:TraesCS5A03G0054600	Chr5A	19772527	19775655	+	19774091	Chr5A	18863052	18866180	+	18864616	1.0	1.0	collinear
gene:TraesCS5A03G0054700	Chr5A	19778401	19782788	-	19780594	Chr5A	18868926	18873317	-	18871121	1.0	0.998	collinear
gene:TraesCS5A03G0055000	Chr5A	20328995	20329780	-	20329387	Chr5A	19561960	19562745	-	19562352	1.0	0.998	collinear
gene:TraesCS5A03G0055100	Chr5A	20334747	20336643	+	20335695	Chr5A	19567647	19569576	+	19568611	1.0	0.993	collinear
gene:TraesCS5A03G0055300	Chr5A	20514042	20515965	+	20515003	Chr5A	19724958	19726888	+	19725923	1.0	0.994	collinear
gene:TraesCS5A03G0055400	Chr5A	20575354	20577091	-	20576222	Chr5A	19789401	19791138	-	19790269	1.0	0.996	collinear
gene:TraesCS5A03G0055500	Chr5A	20599716	20601776	-	20600746	Chr5A	19896490	19898550	-	19897520	1.0	0.997	collinear
gene:TraesCS5A03G0055600	Chr5A	20606418	20609919	+	20608168	Chr5A	19903206	19906707	+	19904956	1.0	0.998	collinear
gene:TraesCS5A03G0055700	Chr5A	20611015	20614386	-	20612700	Chr5A	19907793	19911162	-	19909477	0.999	0.994	collinear
gene:TraesCS5A03G0055800	Chr5A	20616397	20619451	+	20617924	Chr5A	19912715	19915769	+	19914242	1.0	0.992	collinear
gene:TraesCS5A03G0057500	Chr5A	20750309	20754701	-	20752505	Chr5A	20301883	20305744	-	20303813	1.0	0.988	collinear
gene:TraesCS5A03G0057600	Chr5A	20794666	20796281	+	20795473	Chr5A	20348036	20349659	+	20348847	1.0	0.987	collinear
gene:TraesCS5A03G0058100	Chr5A	20841287	20851033	-	20846160	Chr5A	20402972	20413096	-	20408034	0.966	0.964	collinear
gene:TraesCS5A03G0058200	Chr5A	20856434	20857896	-	20857165	Chr5A	20418497	20419959	-	20419228	1.0	0.99	collinear
gene:TraesCS5A03G0058300	Chr5A	20885980	20887325	-	20886652	Chr5A	20447240	20448578	-	20447909	0.994	0.991	collinear
